Date,GL
2015-07-15,0.012786029240231978
2015-07-16,0.012126219907567792
2015-07-17,-0.010011462768616863
2015-07-20,0.0009947295913923515
2015-07-21,-0.0008283581550936336
2015-07-22,0.0031496276418194746
2015-07-23,-0.007931401000439764
2015-07-24,0.035309781819370833
2015-07-27,-0.015283039667210785
2015-07-28,-0.021891796304267186
2015-07-29,0.026724528471924858
2015-07-30,0.005205702560199699
2015-07-31,-0.002913261553216029
2015-08-03,0.011524204163331886
2015-08-04,0.0003212684723543635
2015-08-05,0.005614067838711323
2015-08-06,-0.008135254969536487
2015-08-07,-0.0033771092665555447
2015-08-10,0.018557106741857066
2015-08-11,-0.0041188877181779215
2015-08-12,-0.00620424782367357
2015-08-13,-0.004322191412700738
2015-08-14,0.004823385847913864
2015-08-17,0.0033594853897913612
2015-08-18,-0.0012753612905941347
2015-08-19,-0.0017563747111200012
2015-08-20,-0.022232961821388786
2015-08-21,-0.029118269290829613
2015-08-24,-0.049199699801760644
2015-08-25,-0.014354016310573092
2015-08-26,0.034699726262747754
2015-08-27,0.022067851519981474
2015-08-28,0.0017000200251393593
2015-08-31,-0.007807116216862142
2015-09-01,-0.03061933355753632
2015-09-02,0.013410857936335896
2015-09-03,0.004353386367863976
2015-09-04,-0.013522779219562575
2015-09-08,0.01564125232136937
2015-09-09,-0.011420341043872795
2015-09-10,0.0012249184489530052
2015-09-11,0.007342260576022497
2015-09-14,-0.004685209999618967
2015-09-15,0.015692932206416987
2015-09-16,0.005321753016366726
2015-09-17,-0.01383198983326106
2015-09-18,-0.018874436050887233
2015-09-21,0.015001739703701
2015-09-22,-0.013388830553059727
2015-09-23,0.0026435468235121995
2015-09-24,-0.0007031358120901388
2015-09-25,0.009498793541521167
2015-09-28,-0.020038417259808372
2015-09-29,0.007645812293297194
2015-09-30,-0.0023879169425288227
2015-10-01,0.0
2015-10-02,0.0019504381107737778
2015-10-05,0.013625756450172721
2015-10-06,-0.004015298730548844
2015-10-07,0.010341951299488006
2015-10-08,0.004510726858155234
2015-10-09,0.0
2015-10-12,0.002590491647783022
2015-10-13,-0.011024776860750318
2015-10-14,-0.012541425693677333
2015-10-15,0.014993796194395559
2015-10-16,0.009385052837380448
2015-10-19,-0.0020664692042122734
2015-10-20,0.001897870466036622
2015-10-21,-0.007749224093625551
2015-10-22,0.0133633405541711
2015-10-23,0.010960793063593766
2015-10-26,-0.009825174668213199
2015-10-27,-0.02891390313111397
2015-10-28,0.029422181170647432
2015-10-29,0.004963280820672766
2015-10-30,-0.012091418652934172
2015-11-02,0.017238340926384987
2015-11-03,-0.004405864672342608
2015-11-04,-0.005787180192486918
2015-11-05,0.0025681565599391387
2015-11-06,0.020491705044850095
2015-11-09,-0.00686084871573267
2015-11-10,0.011794518931903974
2015-11-11,-0.004496488818179101
2015-11-12,-0.017397082023324573
2015-11-13,-0.0032344369770455073
2015-11-16,0.016567075539760223
2015-11-17,0.0021841950206920036
2015-11-18,0.005532090819081015
2015-11-19,0.004001329266378306
2015-11-20,0.005147842947164305
2015-11-23,-0.0011563701837489226
2015-11-24,0.006615958947319589
2015-11-25,-0.0026292079931025114
2015-11-27,0.00411860046846968
2015-11-30,-0.005414234450345834
2015-12-01,0.009402861436936805
2015-12-02,-0.006373617316762004
2015-12-03,-0.013651040173781048
2015-12-04,0.016841674000160456
2015-12-07,-0.004263732876235604
2015-12-08,-0.0088933379066084
2015-12-09,-0.010800929375574975
2015-12-10,0.0008398537047877852
2015-12-11,-0.018462319154716078
2015-12-14,-0.02052016176252558
2015-12-15,0.010125639642769357
2015-12-16,0.007086217941561834
2015-12-17,-0.0219665872532685
2015-12-18,-0.028601606561788673
2015-12-21,0.00722522579391538
2015-12-22,0.015602382181842955
2015-12-23,0.010772313631713937
2015-12-24,0.0005240721265022952
2015-12-28,0.00034927071032164747
2015-12-29,0.009600109391754819
2015-12-30,-0.004322537476893151
2015-12-31,-0.007466267422764572
2016-01-04,-0.012363103227717831
2016-01-05,0.012251551879373768
2016-01-06,-0.0192951059810329
2016-01-07,-0.016812486692084905
2016-01-08,-0.01000562234353286
2016-01-11,0.0003673772912407003
2016-01-12,0.0034901683373791403
2016-01-13,-0.020318472806487242
2016-01-14,0.007286718330992592
2016-01-15,-0.01780722056658046
2016-01-19,-0.001510695867160461
2016-01-20,-0.02288660935957798
2016-01-21,0.0027103140017430416
2016-01-22,0.025096178720013684
2016-01-25,-0.01657211522417079
2016-01-26,0.013021724469014728
2016-01-27,-0.0073725101790161895
2016-01-28,0.009521968754594656
2016-01-29,0.025089532000828196
2016-02-01,-0.00018380706856002682
2016-02-02,-0.02889760870028013
2016-02-03,-0.00985594239668841
2016-02-04,0.0026802221257018477
2016-02-05,0.008399912023152822
2016-02-08,-0.02991250965326453
2016-02-09,-0.0025374396495502216
2016-02-10,-0.00117407412855286
2016-02-11,-0.04838361089787724
2016-02-12,0.031700229374648003
2016-02-16,0.019353132421608743
2016-02-17,0.023292513147916916
2016-02-18,-0.004016782658067486
2016-02-19,-0.0036491833762244408
2016-02-22,0.011757975597871173
2016-02-23,-0.01276422447526937
2016-02-24,-0.022771475285405685
2016-02-25,0.015205759383354778
2016-02-26,0.01478300156494794
2016-02-29,-0.018209678769212423
2016-03-01,0.03416640436368934
2016-03-02,0.008872892833194035
2016-03-03,-0.0028069399762854497
2016-03-04,0.0028148410662010015
2016-03-07,0.004678130231997368
2016-03-08,-0.0201155708429972
2016-03-09,0.0049422574950230835
2016-03-10,0.0009454474257086787
2016-03-11,0.03590352665905461
2016-03-14,-0.002189159407395058
2016-03-15,-0.00219396234069269
2016-03-16,0.007695260450952146
2016-03-17,0.013636250639040837
2016-03-18,-0.0007173001595531803
2016-03-21,-0.004846753049156827
2016-03-22,-0.005951915277951025
2016-03-23,-0.007439936900700328
2016-03-24,-0.01042058483863506
2016-03-28,0.005357647464080184
2016-03-29,-0.0031238455415312227
2016-03-30,0.01013826519921257
2016-03-31,-0.009147277484176097
2016-04-01,0.009785692914376032
2016-04-04,-0.011519584189629062
2016-04-05,-0.008508985899144395
2016-04-06,0.006902658812731666
2016-04-07,-0.02112247144588575
2016-04-08,0.010600044219818416
2016-04-11,0.0037460386154828385
2016-04-12,0.02183225589393345
2016-04-13,0.01168754374759362
2016-04-14,0.0009024943873923164
2016-04-15,0.0019836973765143817
2016-04-18,0.004319572582634823
2016-04-19,0.009319177491082575
2016-04-20,0.012073792194644994
2016-04-21,-0.012631628404556783
2016-04-22,0.01510295030274933
2016-04-25,-0.0015752977617833341
2016-04-26,0.0022791647016309202
2016-04-27,0.020640243419051796
2016-04-28,-0.005655604973204054
2016-04-29,-0.00224052585854162
2016-05-02,0.001727351605586458
2016-05-03,-0.0072426508281076
2016-05-04,0.0041689738371342155
2016-05-05,0.002421567394186974
2016-05-06,0.003278712534941386
2016-05-09,0.001032025385429236
2016-05-10,0.01013758658893571
2016-05-11,-0.003912228385609229
2016-05-12,-0.0001706181237818294
2016-05-13,-0.004270121702092511
2016-05-16,0.003601928236913743
2016-05-17,-0.0011962632195958722
2016-05-18,0.02104724370589195
2016-05-19,-0.009887565845294488
2016-05-20,0.009140166184586018
2016-05-23,-0.0030193570982880447
2016-05-24,0.01833792115235955
2016-05-25,-0.0009912081835323772
2016-05-26,-0.0009925323303762168
2016-05-27,0.008773612772526196
2016-05-31,0.011322676887162375
2016-06-01,-0.0032451891418064926
2016-06-02,0.0013022482159146254
2016-06-03,-0.017233151870156727
2016-06-06,0.007113538392373497
2016-06-07,0.0009855097180515582
2016-06-08,0.0034460232773736443
2016-06-09,-0.008340250245912784
2016-06-10,-0.007585614700182597
2016-06-13,-0.004818839433682109
2016-06-14,-0.0010020068342850852
2016-06-15,-0.008356848274365114
2016-06-16,0.010449994416632524
2016-06-17,0.002335194978609234
2016-06-20,0.010484443996171544
2016-06-21,0.003458372706275803
2016-06-22,0.002625869398295677
2016-06-23,0.021280121496637605
2016-06-24,-0.04455846714292577
2016-06-27,-0.032376988786461114
2016-06-28,0.016643520506031573
2016-06-29,0.029572648179419847
2016-06-30,0.02639884045493268
2016-07-01,-0.001779435383816308
2016-07-05,-0.021552411742016386
2016-07-06,0.002981519318200121
2016-07-07,-0.0003304007215061411
2016-07-08,0.012883844365403352
2016-07-11,0.0022831354774559554
2016-07-12,0.009762395519703038
2016-07-13,-0.004994915737951855
2016-07-14,0.007935226843767795
2016-07-15,0.004980402974465781
2016-07-18,-0.0015987237021155565
2016-07-19,-0.0008003456756158212
2016-07-20,-0.0009617110552309072
2016-07-21,-0.005774963859909943
2016-07-22,0.004356496891589234
2016-07-25,-0.006586361769533755
2016-07-26,-0.0032343569115942383
2016-07-27,-0.0038935422372213813
2016-07-28,0.009609129908519698
2016-07-29,-0.0019355473539076629
2016-08-01,-0.00937462775698994
2016-08-02,-0.0055475671643522295
2016-08-03,0.009844353778197368
2016-08-04,-0.005036503111260582
2016-08-05,0.01420640150538377
2016-08-08,-0.002737328201435796
2016-08-09,0.002744841734123149
2016-08-10,-0.0012883568751190788
2016-08-11,-0.0012894225078210475
2016-08-12,-0.013720928890145978
2016-08-15,0.01816717854040162
2016-08-16,-0.0028937468256627907
2016-08-17,0.005965243970480483
2016-08-18,0.002083158364498461
2016-08-19,0.005917083527795519
2016-08-22,-0.0028616114732643583
2016-08-23,0.003986008372039773
2016-08-24,0.006828547982016708
2016-08-25,0.0063091584907992715
2016-08-26,-0.005642745397351101
2016-08-29,0.008984928429819128
2016-08-30,0.008436285776499686
2016-08-31,0.002013773895058968
2016-09-01,-0.000618328580951788
2016-09-02,0.006806840032963946
2016-09-06,-0.0004608645356370955
2016-09-07,-0.003228360641473915
2016-09-08,0.00015448595322054004
2016-09-09,-0.007401630719106267
2016-09-12,0.005281677100097859
2016-09-13,-0.004481534014216915
2016-09-14,0.00031047586136323524
2016-09-15,0.004810563261605116
2016-09-16,-0.014053957976258524
2016-09-19,0.0036027177610973293
2016-09-20,0.004682707317192003
2016-09-21,0.013049217409650149
2016-09-22,-0.005367000413617151
2016-09-23,-0.01557221979259893
2016-09-26,-0.010179965406297065
2016-09-27,0.00443024329299635
2016-09-28,0.007089020322682771
2016-09-29,-0.010949684852425867
2016-09-30,0.010438074624390614
2016-10-03,-0.0018781798909557335
2016-10-04,0.002038792160508729
2016-10-05,0.015056146485615818
2016-10-06,-0.0052534572432989535
2016-10-07,0.0
2016-10-10,0.006834582650575793
2016-10-11,-0.009410706045603345
2016-10-12,0.0028033474353417187
2016-10-13,-0.011958293776073159
2016-10-14,0.0018863372991049232
2016-10-17,-0.00015719372334410675
2016-10-18,0.009100907465076302
2016-10-19,0.0017104893602855054
2016-10-20,-0.00822721962746975
2016-10-21,-0.006417166675129482
2016-10-24,0.002835390788836989
2016-10-25,-0.007382960107198744
2016-10-26,-0.00031653978464385446
2016-10-27,0.0026912778044438923
2016-10-28,0.00047378232858608094
2016-10-31,0.000631087019075327
2016-11-01,-0.0012616367165390052
2016-11-02,-0.000315710471931796
2016-11-03,0.007897392204755382
2016-11-04,-0.002507327876215548
2016-11-07,0.019638534668832808
2016-11-08,0.008166560963347003
2016-11-09,0.03224793622272082
2016-11-10,0.03035276539017806
2016-11-11,0.006179033554455371
2016-11-14,0.011282089970646503
2016-11-15,-0.011580083821986054
2016-11-16,-0.011287514002156884
2016-11-17,0.013873021615395054
2016-11-18,-0.001425291339440693
2016-11-21,0.004567184645436484
2016-11-22,0.004120670519199177
2016-11-23,0.003538036562651614
2016-11-25,0.002537822425296321
2016-11-28,-0.02123757936865489
2016-11-29,0.001149124377596955
2016-11-30,0.006029010078176578
2016-12-01,0.018119073009013276
2016-12-02,-0.005325282724602642
2016-12-05,0.007749294373571081
2016-12-06,0.010624445478805367
2016-12-07,0.013833412194017791
2016-12-08,0.009687715306811784
2016-12-09,-0.004188890008438695
2016-12-12,-0.008957006879019569
2016-12-13,0.006161699141412402
2016-12-14,-0.00040823457245608985
2016-12-15,0.003948549254067402
2016-12-16,-0.005289114255791483
2016-12-19,0.013497405626802239
2016-12-20,0.006187620918347125
2016-12-21,0.0004009206260502385
2016-12-22,-0.0028065254594379363
2016-12-23,-0.004690303960673048
2016-12-27,0.002961765427338836
2016-12-28,-0.008188662881416509
2016-12-29,-0.003383424462112261
2016-12-30,0.001765300187369645
2017-01-03,0.002169207769869619
2017-01-04,0.011791743848488911
2017-01-05,-0.006162211355064673
2017-01-06,0.005391640474315951
2017-01-09,-0.009116349807214985
2017-01-10,0.0013528500572910218
2017-01-11,-0.0035129014169639206
2017-01-12,-0.004745747283129043
2017-01-13,0.00653931289642351
2017-01-17,-0.011911313259770462
2017-01-18,0.011096113870366686
2017-01-19,-0.002574374738849472
2017-01-20,0.005025920288107999
2017-01-23,-0.005406324710552135
2017-01-24,0.009104836959236584
2017-01-25,0.005790179395344763
2017-01-26,0.0022761460008722256
2017-01-27,-0.004141019519355638
2017-01-30,-0.006706730605556155
2017-01-31,-0.006887452861938703
2017-02-01,0.0
2017-02-02,0.0016317441649587039
2017-02-03,0.008010274456017319
2017-02-06,0.0018851844701024412
2017-02-07,-0.0028230611663619953
2017-02-08,-0.0047180176555928766
2017-02-09,0.008397800936078115
2017-02-10,0.0063123744510817925
2017-02-13,0.012546867987422994
2017-02-14,0.004086324040542655
2017-02-15,0.010765777037136326
2017-02-16,0.005585077280918727
2017-02-17,-0.003874653274579032
2017-02-21,0.0018150278830832978
2017-02-22,0.003236165020997106
2017-02-23,0.0006445325744566244
2017-02-24,-0.00012867570218511037
2017-02-27,-0.0010315439619206224
2017-02-28,0.0007742190754644884
2017-03-01,0.015090977980021458
2017-03-02,-0.010419163371016893
2017-03-03,0.003980440085462167
2017-03-06,-0.0034531610260534196
2017-03-07,0.001411835016723595
2017-03-08,-0.005638853582444647
2017-03-09,0.007990739778381384
2017-03-10,0.001662126298987543
2017-03-13,0.0005108320856894721
2017-03-14,0.0003827195440790909
2017-03-15,0.0028055014516688015
2017-03-16,0.001017271436444478
2017-03-17,-0.0010162376469137202
2017-03-20,-0.0026707279779736304
2017-03-21,-0.023591129817873924
2017-03-22,-0.001175086121302682
2017-03-23,0.0010458687861798488
2017-03-24,0.00039181776709651395
2017-03-27,-0.003263833585428033
2017-03-28,0.007597472313818576
2017-03-29,-0.00884041621417786
2017-03-30,0.014193529542586125
2017-03-31,-0.001684177267863407
2017-04-03,-0.0049328268388884045
2017-04-04,0.0020870907664380933
2017-04-05,-0.010283634383303153
2017-04-06,0.003025301407071357
2017-04-07,-0.0013112599924911539
2017-04-10,-0.0009192373591452307
2017-04-11,0.0018397367239242346
2017-04-12,-0.011019221736514151
2017-04-13,-0.012070732535258144
2017-04-17,0.01436650433272657
2017-04-18,-0.007279815066091544
2017-04-19,-0.00320019906732949
2017-04-20,0.01658627914525823
2017-04-21,0.004342349926380384
2017-04-24,0.012446082426794458
2017-04-25,-0.00012983937135746526
2017-04-26,-0.002587818977874967
2017-04-27,0.004671050260068199
2017-04-28,-0.00929898256663697
2017-05-01,0.002476864542788837
2017-05-02,-0.0018206774556460692
2017-05-03,0.0015635184146127745
2017-05-04,-0.002211314093008898
2017-05-05,0.001564324288281016
2017-05-08,-0.0027330258705816624
2017-05-09,-0.007570384215021653
2017-05-10,0.0010524303522461143
2017-05-11,-0.007094128483718043
2017-05-12,-0.004498591048332501
2017-05-15,0.010366659014045654
2017-05-16,-0.004998478013747754
2017-05-17,-0.020227331846335073
2017-05-18,0.006206476137889716
2017-05-19,-0.0026816278849852715
2017-05-22,0.005109814650010369
2017-05-23,0.004147041693848719
2017-05-24,-0.003996888357750916
2017-05-25,0.011904676028998473
2017-05-26,-0.0055515285605395315
2017-05-30,0.0005312289527272807
2017-05-31,0.0030557399799648888
2017-06-01,0.014437023924152248
2017-06-02,-0.0015668822521113235
2017-06-05,-0.007976638645692868
2017-06-06,-0.013972992183478472
2017-06-07,-0.001203583835272637
2017-06-08,0.007763491313702797
2017-06-09,0.019524449678342215
2017-06-12,-0.0016938116158304872
2017-06-13,0.00430675757881116
2017-06-14,-0.00025990916981422085
2017-06-15,0.0006500480500311046
2017-06-16,0.003246961373109869
2017-06-19,0.0068617791159619745
2017-06-20,-0.007200714114156126
2017-06-21,-0.013858106090935518
2017-06-22,-0.006567062181366934
2017-06-23,0.0005285656631299762
2017-06-26,0.003700056391580109
2017-06-27,-0.0038177591471695305
2017-06-28,0.015065653075328367
2017-06-29,-0.006379463677832264
2017-06-30,0.004332171242815264
2017-07-03,0.009803945606005504
2017-07-05,-0.005825320201537365
2017-07-06,-0.0009113785016610088
2017-07-07,0.011859791121688668
2017-07-10,0.0028335375219734615
2017-07-11,-0.005265729501229943
2017-07-12,0.004518963790799635
2017-07-13,0.0055267022968423785
2017-07-14,-0.0010223128350245192
2017-07-17,0.0028152547383442084
2017-07-18,-0.0035731061174432144
2017-07-19,0.0015371058757776002
2017-07-20,0.0003832956902070084
2017-07-21,0.0010224945678021236
2017-07-24,0.002170867887971273
2017-07-25,0.003821777022417594
2017-07-26,-0.010534044683575994
2017-07-27,0.010774541441549879
2017-07-28,0.0011420022637207428
2017-07-31,0.0010143801540807296
2017-08-01,0.001899480374290885
2017-08-02,-0.0024019554539509436
2017-08-03,-0.0011401217362788651
2017-08-04,0.0029177401663840197
2017-08-07,-0.0011386180889285669
2017-08-08,0.0036719957740505293
2017-08-09,-0.0005051187250185718
2017-08-10,-0.00984429437386991
2017-08-11,-0.0036964910570072007
2017-08-14,0.0078042655681007655
2017-08-15,0.0011429549921095905
2017-08-16,-0.0013951088771261277
2017-08-17,-0.024127027784376476
2017-08-18,-0.0031229659071446703
2017-08-21,-0.0011750737468151362
2017-08-22,0.011892768668475107
2017-08-23,-0.0016791193717694552
2017-08-24,-0.002587321439215362
2017-08-25,0.007782204880484089
2017-08-28,-0.006306172797006182
2017-08-29,-0.005180884719611534
2017-08-30,0.0016925670908771728
2017-08-31,0.00038962259921304643
2017-09-01,0.0071457730281263565
2017-09-05,-0.021284904141557703
2017-09-06,0.002372747636388617
2017-09-07,-0.018014644579162686
2017-09-08,0.018612552561321216
2017-09-11,0.01012222874493851
2017-09-12,0.01223337106215383
2017-09-13,-0.007971042299807052
2017-09-14,-0.0029806331768718053
2017-09-15,0.0037692083125475673
2017-09-18,0.004014741417428969
2017-09-19,0.0046433625160260394
2017-09-20,0.009372476773754856
2017-09-21,0.00038150428238048484
2017-09-22,-0.0001275343432878273
2017-09-25,0.0035608397227029354
2017-09-26,-0.0006335268702295505
2017-09-27,0.012298377966130758
2017-09-28,-0.0012524538115523676
2017-09-29,0.004389392274730897
2017-10-02,0.00299662795351896
2017-10-03,0.000996196221723089
2017-10-04,-0.0011195420171552506
2017-10-05,0.007983456190491012
2017-10-06,0.0
2017-10-09,-0.0034652937779025006
2017-10-10,0.004967215247308143
2017-10-11,0.0021006548177371354
2017-10-12,0.005301851758920062
2017-10-13,0.0009813978679804602
2017-10-16,0.005391199318183215
2017-10-17,-0.0019498605584329365
2017-10-18,0.003297333655515766
2017-10-19,0.004503094298379029
2017-10-20,0.007148902292779313
2017-10-23,0.006978001526293909
2017-10-24,0.002150459208084765
2017-10-25,0.008345533682424966
2017-10-26,0.005911250025743442
2017-10-27,-0.0014107686440835154
2017-10-30,-0.005178912773220801
2017-10-31,-0.004613789208733454
2017-11-01,0.007488282415554215
2017-11-02,0.009202599214742424
2017-11-03,-0.0014028963629462154
2017-11-06,0.0030439584419248433
2017-11-07,-0.005835738607399055
2017-11-08,0.0007040782451863681
2017-11-09,-0.008681150720857289
2017-11-10,-0.0028404219780288065
2017-11-13,0.00510340458495917
2017-11-14,0.005785932418387096
2017-11-15,0.002230345581249571
2017-11-16,-0.0042168799912586374
2017-11-17,0.005058092032839578
2017-11-20,-0.004213425476709998
2017-11-21,0.002233350279905455
2017-11-22,-0.001172893493023297
2017-11-24,-0.00011745574981258944
2017-11-27,0.006811035370281493
2017-11-28,0.020877017186521796
2017-11-29,0.01782218066864849
2017-11-30,-0.00269362447355459
2017-12-01,-0.003601901934676688
2017-12-04,0.009827234524960371
2017-12-05,-0.004474110388157704
2017-12-06,0.0003372035373172544
2017-12-07,0.0015721717913104172
2017-12-08,0.008747293000084255
2017-12-11,-0.003557403030633788
2017-12-12,0.001562101834763574
2017-12-13,-0.005124109965619517
2017-12-14,-0.005038946385548471
2017-12-15,0.008440349122782465
2017-12-18,0.002901538006805149
2017-12-19,0.003004184791646214
2017-12-20,0.003106346962159723
2017-12-21,0.0009953638209152516
2017-12-22,0.001988478319012277
2017-12-26,-0.0006613012825995579
2017-12-27,0.0006617388913772171
2017-12-28,0.005182706468842335
2017-12-29,-0.004936151564372215
2018-01-02,-0.005512228813534192
2018-01-03,0.002882058905851581
2018-01-04,0.004207602529384014
2018-01-05,0.0039690329419879156
2018-01-08,0.002965184978478419
2018-01-09,0.008102457385645856
2018-01-10,0.007494175418726767
2018-01-11,0.0010779762745349863
2018-01-12,-0.006568968303995004
2018-01-16,-0.008997416171811712
2018-01-17,0.006672350810772665
2018-01-18,-0.004020195191695053
2018-01-19,0.005345872612037672
2018-01-22,0.006836603190767621
2018-01-23,-0.00010808095175696142
2018-01-24,0.0032341946932297194
2018-01-25,-0.003868050588419325
2018-01-26,0.006579683760410404
2018-01-29,-0.01050173108758834
2018-01-30,-0.010937479786761184
2018-01-31,-0.00525583560579046
2018-02-01,-0.0012110163037731825
2018-02-02,-0.027881683923460243
2018-02-05,-0.04818069402360625
2018-02-06,-0.006431674827405032
2018-02-07,-0.0016780416184714042
2018-02-08,-0.03314136025523029
2018-02-09,0.026328965070888888
2018-02-12,0.010769695504837307
2018-02-13,0.006105801133700961
2018-02-14,0.026892025683246557
2018-02-15,-0.002085885133944143
2018-02-16,0.0061540130970578755
2018-02-20,-0.0031160968577472747
2018-02-21,-0.0024307154834262157
2018-02-22,-0.006151101749404031
2018-02-23,0.010159290570930457
2018-02-26,0.01259943598382618
2018-02-27,-0.0069635920472544965
2018-02-28,-0.018623040118794676
2018-03-01,-0.025770117960104866
2018-03-02,-0.0025246285384150635
2018-03-05,0.01386197618674001
2018-03-06,0.007252824756411647
2018-03-07,0.0014160444754793833
2018-03-08,0.009193620517758072
2018-03-09,0.020089183389145226
2018-03-12,-0.0036638676165796635
2018-03-13,-0.007354961963581874
2018-03-14,-0.013197530111595746
2018-03-15,0.0035195178418809814
2018-03-16,0.0005845290465715802
2018-03-19,-0.0017524677723663729
2018-03-20,0.006905476997690174
2018-03-21,0.0003486442405264967
2018-03-22,-0.02591182932036462
2018-03-23,-0.034832988028205114
2018-03-26,0.03967414775637623
2018-03-27,-0.011293720189627154
2018-03-28,0.006372881938856878
2018-03-29,0.005615146721387632
2018-04-02,-0.021545141580759042
2018-04-03,0.016788405506521942
2018-04-04,0.012084250299228882
2018-04-05,0.004374292381189138
2018-04-06,-0.023305089802209356
2018-04-09,0.002048315657211086
2018-04-10,0.012266917783519293
2018-04-11,-0.00891057328606848
2018-04-12,0.00971017363097193
2018-04-13,0.001305927158691711
2018-04-16,0.00889270695322919
2018-04-17,0.003173198492573359
2018-04-18,0.004099947150788985
2018-04-19,0.017617716169615827
2018-04-20,-0.00045882287846721326
2018-04-23,-0.003326178650365219
2018-04-24,-0.00886173040233007
2018-04-25,0.004063954136679815
2018-04-26,0.0034693304230741795
2018-04-27,0.008643386194324476
2018-04-30,-0.00891211694633931
2018-05-01,-0.0006915754127174711
