Date,PRU
2015-10-07,0.01394867593949689
2015-10-08,0.006428390337751777
2015-10-09,-0.002554722361151729
2015-10-12,-0.0017934715653037392
2015-10-13,-0.010135537610761913
2015-10-14,-0.008425291526499068
2015-10-15,0.024706069229712302
2015-10-16,0.011225644891871278
2015-10-19,-0.000756933696793638
2015-10-20,0.007070066074657655
2015-10-21,-0.00513988504499574
2015-10-22,0.025705817908493245
2015-10-23,0.01326770533653554
2015-10-26,-0.004849761097437955
2015-10-27,-0.019127502231589544
2015-10-28,0.04285173105054052
2015-10-29,-0.006550760873944017
2015-10-30,-0.010909857320579697
2015-11-02,0.020242357487063156
2015-11-03,0.010098479729706122
2015-11-04,-0.0070569309751716824
2015-11-05,-0.0008292166451041583
2015-11-06,0.039596439150992424
2015-11-09,-0.01904403919440778
2015-11-10,0.003487275743514706
2015-11-11,0.004981710165095521
2015-11-12,-0.023746496813134677
2015-11-13,-0.004723275838201535
2015-11-16,0.016135071380089183
2015-11-17,-0.0022185459380542616
2015-11-18,0.022466697889752973
2015-11-19,0.0002294972453957822
2015-11-20,-0.0019611107183822307
2015-11-23,-0.004507052702840575
2015-11-24,-0.002554475242699139
2015-11-25,-0.0016290861071257545
2015-11-27,0.005828820519508948
2015-11-30,0.00312946435100403
2015-12-01,0.01086063755075295
2015-12-02,-0.014172822550500563
2015-12-03,-0.019942117752423494
2015-12-04,0.025907949756255544
2015-12-07,-0.0072650333741201
2015-12-08,-0.014519548320345188
2015-12-09,-0.008957889366200678
2015-12-10,-0.0034491873354178804
2015-12-11,-0.036997184144460515
2015-12-14,0.0
2015-12-15,0.029371957281319805
2015-12-16,0.013604368710288028
2015-12-17,-0.027794490569139296
2015-12-18,-0.02810025881920164
2015-12-21,0.006285382046055332
2015-12-22,0.01798892948722597
2015-12-23,0.018038822912127328
2015-12-24,-0.004941985328669407
2015-12-28,-0.0012113779503432065
2015-12-29,0.00921783594128045
2015-12-30,-0.012498765700240555
2015-12-31,-0.009248964625625855
2016-01-04,-0.01928524791425945
2016-01-05,-0.003381381723452259
2016-01-06,-0.03330422583443626
2016-01-07,-0.0406916161073696
2016-01-08,-0.010028635682844178
2016-01-11,-0.002190089377903326
2016-01-12,0.0031554876638095752
2016-01-13,-0.017778858267760378
2016-01-14,0.0034807761423971684
2016-01-15,-0.026363380520788682
2016-01-19,-0.012540911435727775
2016-01-20,-0.027853980873104645
2016-01-21,0.011431125693694755
2016-01-22,0.025539064716443738
2016-01-25,-0.028481070072896686
2016-01-26,0.018119980687737236
2016-01-27,-0.00868157955273463
2016-01-28,0.0048168549436695685
2016-01-29,0.018012493976224286
2016-02-01,-0.007277036870840137
2016-02-02,-0.0336353632905928
2016-02-03,-0.00654466541482468
2016-02-04,0.002844776707011887
2016-02-05,-0.024335689688312123
2016-02-08,-0.030910391976597174
2016-02-09,0.004105521441072568
2016-02-10,0.007390960359396903
2016-02-11,-0.0945988106365363
2016-02-12,0.0627581688403287
2016-02-16,0.029202270198614988
2016-02-17,0.04981072624311644
2016-02-18,-0.006906838185404718
2016-02-19,-0.001222153929148817
2016-02-22,0.011015485533807157
2016-02-23,-0.022548154316355373
2016-02-24,0.001857756561205015
2016-02-25,0.02101686627012711
2016-02-26,0.013924626794382888
2016-02-29,-0.013434775136772714
2016-03-01,0.06385207483834132
2016-03-02,0.006400483640830901
2016-03-03,0.01568666096369764
2016-03-04,-0.005565657750273512
2016-03-07,0.009234793024779808
2016-03-08,-0.025232398527970545
2016-03-09,0.0014223478821360214
2016-03-10,0.0021303280979825256
2016-03-11,0.042375660587021136
2016-03-14,-0.007478298104216519
2016-03-15,-0.007945183670799327
2016-03-16,0.0019331266713167317
2016-03-17,0.011025702852578423
2016-03-18,0.021537294308435984
2016-03-21,-0.005204146396309395
2016-03-22,-0.005767581751462081
2016-03-23,-0.017404438749368034
2016-03-24,-0.028422238590484095
2016-03-28,0.017665300116913363
2016-03-29,-0.0068049043952918
2016-03-30,0.019994611835347342
2016-03-31,-0.010006387475343104
2016-04-01,0.01426131984345913
2016-04-04,-0.013242361040311956
2016-04-05,-0.014941759740572436
2016-04-06,0.008988608062281411
2016-04-07,-0.02547281206493246
2016-04-08,0.0022851625097588535
2016-04-11,0.019524106764449378
2016-04-12,0.024181890459143762
2016-04-13,0.03412069162772524
2016-04-14,0.006863129523279499
2016-04-15,-0.0036704282711815805
2016-04-18,0.008420100181941947
2016-04-19,0.011089123417614255
2016-04-20,0.017935404748506745
2016-04-21,-0.003802672357864023
2016-04-22,0.012596968885475235
2016-04-25,-0.009172732008826623
2016-04-26,0.010906611387531129
2016-04-27,-0.0007527537151380548
2016-04-28,-0.021469172718129315
2016-04-29,-0.003848948712376399
2016-05-02,0.013266343946779058
2016-05-03,-0.015253954672107772
2016-05-04,-0.015489276666041385
2016-05-05,-0.0057692204695382054
2016-05-06,0.00290112113912544
2016-05-09,-0.005522792089823203
2016-05-10,0.02023063431282579
2016-05-11,-0.01231249883493335
2016-05-12,0.0028868067368235106
2016-05-13,-0.013476144847893723
2016-05-16,0.007294354263654768
2016-05-17,-0.0005266293238600506
2016-05-18,0.040969278119482366
2016-05-19,-0.015438967996870945
2016-05-20,0.007392797995338984
2016-05-23,-0.006050818743818076
2016-05-24,0.019688513176524758
2016-05-25,0.012322431067437911
2016-05-26,-0.015309291343382547
2016-05-27,0.013635702762387902
2016-05-31,-0.003646123646923627
2016-06-01,-0.005425780529709989
2016-06-02,-0.0011417699358173827
2016-06-03,-0.03315113220846466
2016-06-06,0.015107780891411293
2016-06-07,-0.005823807645372714
2016-06-08,-0.00013047954721967514
2016-06-09,-0.02161150947124535
2016-06-10,-0.021423884843005725
2016-06-13,-0.00571107416682104
2016-06-14,-0.015590937832202667
2016-06-15,-0.0029175035320233578
2016-06-16,-0.00041786956431932865
2016-06-17,0.006272491734486296
2016-06-20,0.01412925015813915
2016-06-21,0.006966470506964972
2016-06-22,0.004205134717679249
2016-06-23,0.039443501406341896
2016-06-24,-0.07849267822233497
2016-06-27,-0.05612742802121928
2016-06-28,0.026445512471570787
2016-06-29,0.02096094882853783
2016-06-30,0.017108338558187386
2016-07-01,-0.004765892475545153
2016-07-05,-0.03183067646059745
2016-07-06,0.0058188978565862914
2016-07-07,-0.001446679633978376
2016-07-08,0.02824488807603953
2016-07-11,0.011551010255597571
2016-07-12,0.023394879694829784
2016-07-13,-0.005307025268186938
2016-07-14,0.026265887502977536
2016-07-15,0.0011993756649633092
2016-07-18,0.0038610964773111434
2016-07-19,-0.00305066633273654
2016-07-20,0.004922564739739732
2016-07-21,-0.0014565759520804855
2016-07-22,0.0043749681584799305
2016-07-25,-0.002903564495880695
2016-07-26,0.004633221827052614
2016-07-27,-0.0061931899928363565
2016-07-28,0.004640669763571248
2016-07-29,-0.006334909999971439
2016-08-01,-0.0058442872383800415
2016-08-02,-0.01175675422448963
2016-08-03,0.029471345356852696
2016-08-04,-0.04346697450647896
2016-08-05,0.04379481539608587
2016-08-08,0.01670371504133006
2016-08-09,0.0023288853104013185
2016-08-10,-0.01677848027537887
2016-08-11,0.004331745044280799
2016-08-12,-0.012939558484403313
2016-08-15,0.015757356401320255
2016-08-16,0.0002605900767209679
2016-08-17,0.004040100205185304
2016-08-18,-0.006749281395729723
2016-08-19,0.004747942385681325
2016-08-22,-0.0014441785750465286
2016-08-23,0.005126770069501685
2016-08-24,0.0032698292601469614
2016-08-25,0.007561332815448019
2016-08-26,0.00362240555563198
2016-08-29,0.013406992101247184
2016-08-30,0.012085141894413454
2016-08-31,-0.0022620554611177957
2016-09-01,-0.006802904096396278
2016-09-02,0.00824452373875384
2016-09-06,-0.011322509507384226
2016-09-07,-0.0010175351754110329
2016-09-08,0.002292883483755226
2016-09-09,0.006226605984617661
2016-09-12,0.007072738370825782
2016-09-13,-0.010534599093012242
2016-09-14,0.008365064695604829
2016-09-15,0.011186722041201191
2016-09-16,-0.01280281387192006
2016-09-19,0.00528795330712617
2016-09-20,0.0013779752792337785
2016-09-21,0.009380854156887386
2016-09-22,-0.006939031159449827
2016-09-23,0.0024952349021580833
2016-09-26,-0.011575411118644685
2016-09-27,0.01574071610422778
2016-09-28,0.012273597078811704
2016-09-29,-0.02057530651857542
2016-09-30,0.021007543158258812
2016-10-03,-0.002694442213029502
2016-10-04,0.014245682132732584
2016-10-05,0.02663767720390542
2016-10-06,0.002594592246379479
2016-10-07,-0.005646200207144569
2016-10-10,0.004849789848009323
2016-10-11,-0.006710311738509445
2016-10-12,0.0014219730458566726
2016-10-13,-0.009586694852667055
2016-10-14,0.008962910043058159
2016-10-17,0.0009474866878453891
2016-10-18,-0.0016566658606838036
2016-10-19,0.001541028803792921
2016-10-20,-0.006864255880097314
2016-10-21,-0.009175050588968725
2016-10-24,0.004689965479549363
2016-10-25,-0.007780413680424925
2016-10-26,0.012184531995148129
2016-10-27,0.010369616610563792
2016-10-28,-0.0031848755300073472
2016-10-31,0.0034318605101906208
2016-11-01,-0.007194245083660511
2016-11-02,-0.004633184992042905
2016-11-03,0.03437174847716129
2016-11-04,-0.010153248450896935
2016-11-07,0.03531874712596528
2016-11-08,-0.000788265159602175
2016-11-09,0.05363368627109977
2016-11-10,0.04523608009192337
2016-11-11,0.0019437273926377063
2016-11-14,0.00765852517143939
2016-11-15,0.0005067794634550093
2016-11-16,-0.011040388152540048
2016-11-17,0.015567600995054498
2016-11-18,0.0070078104480766346
2016-11-21,0.014321703509767358
2016-11-22,-0.002784317728369734
2016-11-23,0.0034901427156148745
2016-11-25,0.0014905731365746355
2016-11-28,-0.013791351625480064
2016-11-29,0.0037225243593344004
2016-11-30,0.008319287371881368
2016-12-01,0.018588325325469723
2016-12-02,-0.00722166523658152
2016-12-05,0.00963349445769679
2016-12-06,0.009054403978117964
2016-12-07,0.017657392354478496
2016-12-08,0.010429332800334201
2016-12-09,-0.005160579071293636
2016-12-12,-0.014148594368160405
2016-12-13,0.002966120024546548
2016-12-14,-0.008013083266373067
2016-12-15,0.029714409506729433
2016-12-16,-0.012233779560418379
2016-12-19,0.0013234504667081204
2016-12-20,0.01123610264545749
2016-12-21,-0.0058820411440141385
2016-12-22,-0.007701876443950373
2016-12-23,0.005205834510467966
2016-12-27,0.0030133244847827534
2016-12-28,-0.01464535028296965
2016-12-29,-0.009908469208954718
2016-12-30,0.0013472265690914753
2017-01-03,0.007687910529700082
2017-01-04,0.012206683579202071
2017-01-05,-0.014980008158037128
2017-01-06,0.005738559607266547
2017-01-09,-0.003899122164029878
2017-01-10,0.007924529837865402
2017-01-11,0.008714315409757756
2017-01-12,-0.02131660114347067
2017-01-13,0.009691186936263696
2017-01-17,-0.012448855199804432
2017-01-18,0.01606998711935237
2017-01-19,-0.007860312582843365
2017-01-20,0.007922586589904634
2017-01-23,-0.010417798914848064
2017-01-24,0.011484573476220783
2017-01-25,0.01580075535276837
2017-01-26,-0.0001864285453034853
2017-01-27,-0.006987043517651226
2017-01-30,-0.009569067260923547
2017-01-31,-0.004357582793435455
2017-02-01,0.004280804371957991
2017-02-02,-0.010704432587593127
2017-02-03,0.018194194380883433
2017-02-06,-0.0020693124716698597
2017-02-07,0.004523716178124415
2017-02-08,-0.012852714168835933
2017-02-09,0.030127182000482478
2017-02-10,0.003321237474845251
2017-02-13,0.009655280558780843
2017-02-14,0.005919686403246249
2017-02-15,0.012132328928727842
2017-02-16,0.0028623440430959324
2017-02-17,-0.0022445313253672827
2017-02-21,0.0009896389307326725
2017-02-22,-0.0064735370239183965
2017-02-23,0.0032581105076938677
2017-02-24,-0.008118522670533812
2017-02-27,0.009002942807856407
2017-02-28,-0.0036949800822423384
2017-03-01,0.029672493205820993
2017-03-02,-0.01774733173681564
2017-03-03,0.006797799529256521
2017-03-06,-0.007018425185343902
2017-03-07,-0.004741700130365123
2017-03-08,-0.0013487320336029729
2017-03-09,-0.0009001349751041055
2017-03-10,0.000630852935660009
2017-03-13,0.004952229195504865
2017-03-14,-0.004838461022321328
2017-03-15,0.002880890484422638
2017-03-16,0.002065345308547739
2017-03-17,-0.015230628948468494
2017-03-20,-0.007277729361416352
2017-03-21,-0.03005903347844896
2017-03-22,-0.003967927228941126
2017-03-23,0.0007589021954885755
2017-03-24,-0.0005687186169573977
2017-03-27,-0.008915065583598003
2017-03-28,0.012440331093778623
2017-03-29,-0.006049305563821217
2017-03-30,0.020349845799016775
2017-03-31,-0.005778209601476458
2017-04-03,-0.0022497122048140694
2017-04-04,-0.002348699289851708
2017-04-05,-0.006686143738185213
2017-04-06,0.007679263821829707
2017-04-07,-0.004045698241258333
2017-04-10,-0.0012277878616699933
2017-04-11,-0.0031213587090851425
2017-04-12,-0.014800715717545154
2017-04-13,-0.008859793750483624
2017-04-17,0.01340886603282887
2017-04-18,-0.006999516412589224
2017-04-19,0.005793166731728583
2017-04-20,0.016031369937870243
2017-04-21,-0.0017950172057579206
2017-04-24,0.021012822938890174
2017-04-25,0.00018554556646832587
2017-04-26,-0.006395383127513421
2017-04-27,-0.0011195034889234234
2017-04-28,-0.0004670779755874266
2017-05-01,0.004017727270171578
2017-05-02,0.0009304377485606086
2017-05-03,0.008553582797722115
2017-05-04,0.0059916982234575755
2017-05-05,-0.003665512839404639
2017-05-08,-0.004322451410984751
2017-05-09,-0.0035098865527503076
2017-05-10,0.0053762929909750845
2017-05-11,-0.006177545004591334
2017-05-12,-0.014658123581528626
2017-05-15,0.011581216512488002
2017-05-16,0.0033502814703192385
2017-05-17,-0.04063068156502436
2017-05-18,0.00029007842354222824
2017-05-19,0.012560889916245266
2017-05-22,0.0026924713254676824
2017-05-23,0.008439709020333641
2017-05-24,-0.0018070589245353652
2017-05-25,0.010099166046446229
2017-05-26,-0.00896062957944832
2017-05-30,-0.0019988076437992275
2017-05-31,-9.516595962155705e-05
2017-06-01,0.01764430859201438
2017-06-02,-0.0026243981412404915
2017-06-05,-0.007986850446597082
2017-06-06,-0.022449794647214638
2017-06-07,0.003391460350863351
2017-06-08,0.01796229843657504
2017-06-09,0.022199029502217416
2017-06-12,0.00566143472434244
2017-06-13,-0.002860674561334764
2017-06-14,0.0004624982235235109
2017-06-15,0.001665124524602879
2017-06-16,-0.00526426512859357
2017-06-19,0.007149087469858539
2017-06-20,-0.0096791662544784
2017-06-21,-0.023643522535750527
2017-06-22,-0.015063350579249346
2017-06-23,0.000484253826108505
2017-06-26,0.0029989510414660803
2017-06-27,0.008970699691311701
2017-06-28,0.025430371565232424
2017-06-29,0.010441856543217831
2017-06-30,-0.002214396178168432
2017-07-03,0.01886449826321268
2017-07-05,0.0003629863929806021
2017-07-06,0.0052622460694757844
2017-07-07,0.005053872695328199
2017-07-10,-0.00017932173070400736
2017-07-11,-0.006197198661115788
2017-07-12,0.005060923654311322
2017-07-13,0.006474236210737283
2017-07-14,-0.004645935236627485
2017-07-17,-0.0011670044776547206
2017-07-18,-0.006110369613683941
2017-07-19,0.006328989836365206
2017-07-20,-0.0021561019394580327
2017-07-21,0.006122570551214679
2017-07-24,0.0034903766870204578
2017-07-25,0.012396563341088074
2017-07-26,-0.01171655417548001
2017-07-27,0.004902507502172693
2017-07-28,0.004080195131831443
2017-07-31,0.00026524568992858377
2017-08-01,0.010332947490492517
2017-08-02,0.00725526406287047
2017-08-03,-0.043044438993175116
2017-08-04,0.0201324646828569
2017-08-07,-0.007111435270134359
2017-08-08,-0.0018806322514068885
2017-08-09,-0.013814046566510085
2017-08-10,-0.03529218080823704
2017-08-11,-0.00348828985653582
2017-08-14,0.009934467019183657
2017-08-15,-0.004590743203514158
2017-08-16,-0.00978787709347706
2017-08-17,-0.02423726721163333
2017-08-18,0.00039226986960039234
2017-08-21,-0.00853347949351535
2017-08-22,0.008112345511340546
2017-08-23,-0.00785134183492997
2017-08-24,0.005836251676431425
2017-08-25,0.011112188707300685
2017-08-28,-0.0013614346141279654
2017-08-29,-0.013244647779326213
2017-08-30,0.00809280083142494
2017-08-31,-0.0005874024275429601
2017-09-01,0.010481984291225155
2017-09-05,-0.023363879494897488
2017-09-06,-0.0015883928059433616
2017-09-07,-0.01918876410972259
2017-09-08,0.002635572389790841
2017-09-11,0.02042245959794431
2017-09-12,0.012384969855032013
2017-09-13,0.0017616249512302229
2017-09-14,-0.0038099631986094895
2017-09-15,0.007943313742152514
2017-09-18,0.0058378751732908185
2017-09-19,0.008995901064635436
2017-09-20,0.008244597517587104
2017-09-21,-0.0037082705994322396
2017-09-22,0.0020995422639398242
2017-09-25,0.0034287302935083197
2017-09-26,0.005505207035248816
2017-09-27,0.007928758421513304
2017-09-28,-0.007304715944855156
2017-09-29,0.003018730927010216
2017-10-02,0.009029453332416004
2017-10-03,0.005219748355059561
2017-10-04,9.29803880633795e-05
2017-10-05,0.013073782294188208
2017-10-06,0.0035693554101969838
2017-10-09,-0.0053805631662791065
2017-10-10,0.008618817133106305
2017-10-11,9.115458109687502e-05
2017-10-12,-0.005999680938129748
2017-10-13,-0.0021948889438822006
2017-10-16,0.002383010059271884
2017-10-17,-0.005302759256356482
2017-10-18,0.000919059284674173
2017-10-19,0.006520196653819088
2017-10-20,0.010766336537625154
2017-10-23,9.031448972551814e-05
2017-10-24,0.012455830686429303
2017-10-25,-0.00820146670022992
2017-10-26,0.0057526461846677535
2017-10-27,0.0011619499951216472
2017-10-30,-0.0037492583248985856
2017-10-31,-0.010215278200117694
2017-11-01,0.0010864163849129138
2017-11-02,0.021342041451955618
2017-11-03,-0.00973963240494402
2017-11-06,0.0049174674232634885
2017-11-07,-0.004003587799410346
2017-11-08,0.004466671899221009
2017-11-09,-0.004358121363409517
2017-11-10,-0.01098699289783267
2017-11-13,-0.0025288865400349136
2017-11-14,-0.007968363617523733
2017-11-15,0.006024426700101948
2017-11-16,0.0013608030142728822
2017-11-17,-0.0010876008232332257
2017-11-20,-0.0020856259163898327
2017-11-21,0.000363354101748703
2017-11-22,-0.0032708950511584067
2017-11-24,-0.00027561317925561823
2017-11-27,0.005417146844485687
2017-11-28,0.030316796479355146
2017-11-29,0.026943090432186345
2017-11-30,-0.00025877646645955377
2017-12-01,-0.003798473473348607
2017-12-04,0.011785090668430476
2017-12-05,-0.010705520509564748
2017-12-06,-0.001125677698862071
2017-12-07,0.008233769553524617
2017-12-08,0.007048972728419978
2017-12-11,-0.007597095123179964
2017-12-12,0.0011179468656254965
2017-12-13,-0.02096396117195609
2017-12-14,0.004563493582871336
2017-12-15,0.011007254603864869
2017-12-18,0.0033701427668930695
2017-12-19,0.006372351808300314
2017-12-20,0.0021395708033848937
2017-12-21,-0.00315942788667789
2017-12-22,-0.0049683111909072375
2017-12-26,-0.004390657839966061
2017-12-27,-0.0027667907396637936
2017-12-28,-0.0011271509071398844
2017-12-29,-0.0019097405669041834
2018-01-02,0.0040874739149383554
2018-01-03,0.0003467313999387933
2018-01-04,0.008832069414421495
2018-01-05,0.010041802146989465
2018-01-08,-0.0005948644787864277
2018-01-09,0.011818584655974185
2018-01-10,0.02109251955242275
2018-01-11,0.018187728009742
2018-01-12,0.003233074692647664
2018-01-16,-0.016355029928990295
2018-01-17,0.011057662585305383
2018-01-18,-0.0010533620992523307
2018-01-19,0.006649786491584653
2018-01-22,0.0016113737079486157
2018-01-23,-0.0010455587440311165
2018-01-24,0.005072552607534364
2018-01-25,-0.0034446144237265663
2018-01-26,0.013022233016603879
2018-01-29,-0.005157946030814542
2018-01-30,-0.03174585221885051
2018-01-31,-0.021171340234549807
2018-02-01,0.014307116242393336
2018-02-02,-0.02646853195901855
2018-02-05,-0.055740098191639165
2018-02-06,0.0018049030985696213
2018-02-07,0.0016221052874676456
2018-02-08,-0.07007300014883977
2018-02-09,0.025730496229416033
2018-02-12,0.01716299205665428
2018-02-13,-0.008993089488774308
2018-02-14,0.04097665925765237
2018-02-15,-0.013839951943549367
2018-02-16,-0.0027340546612127925
2018-02-20,-0.00046069605771958955
2018-02-21,0.0013827251892022385
2018-02-22,-0.0077328080403995525
2018-02-23,0.011040082647572502
2018-02-26,0.01046083561812039
2018-02-27,-0.012986034460198304
2018-02-28,-0.021805167189436925
2018-03-01,-0.0224791569774333
2018-03-02,0.0160683163922537
2018-03-05,0.005871258665546053
2018-03-06,0.012426998183642901
2018-03-07,-0.0021386911162084576
2018-03-08,0.0016774420138336854
2018-03-09,0.026142086564432176
2018-03-12,-0.0037172427909155648
2018-03-13,-0.0026390073599442676
2018-03-14,-0.014142347518747655
2018-03-15,0.004072075322731017
2018-03-16,0.0014748309543195504
2018-03-19,-0.008559363910066509
2018-03-20,0.010954260939373128
2018-03-21,-0.00018397017775872992
2018-03-22,-0.035084362171195926
2018-03-23,-0.04207108144844973
2018-03-26,0.03507546367497749
2018-03-27,-0.015455572873683932
2018-03-28,0.0033153425301952755
2018-03-29,0.0063169390221107236
2018-04-02,-0.02510903869398018
2018-04-03,0.01862335362457901
2018-04-04,0.015462461540306505
2018-04-05,0.004692463144817527
2018-04-06,-0.02459267923887054
2018-04-09,-0.0037133009454614063
2018-04-10,0.026973758067107223
2018-04-11,-0.016618531226594624
2018-04-12,0.02010464869371953
2018-04-13,-0.0071408266471660875
2018-04-16,0.0076715531253912506
2018-04-17,-0.0017127319180775258
2018-04-18,0.00896094124790503
2018-04-19,0.011621243259005265
2018-04-20,-0.0003736228718626
2018-04-23,0.00326996721138495
2018-04-24,-0.0022349636361291836
2018-04-25,-0.003453602433969305
2018-04-26,0.003933658806238638
2018-04-27,0.004011698322627488
2018-04-30,-0.01207948276135895
