Date,RSG
2015-01-05,-0.0056696112047224245
2015-01-06,0.003470447031695967
2015-01-07,-0.0034584446826128046
2015-01-08,0.009172271613274052
2015-01-09,-0.007123574519912523
2015-01-12,-0.006679968679833004
2015-01-13,-0.0019926283326323624
2015-01-14,-0.0007486123893507557
2015-01-15,0.0
2015-01-16,0.0032468015201532197
2015-01-20,0.008961903294666618
2015-01-21,-0.000740229702351547
2015-01-22,0.007901632514834889
2015-01-23,0.004654135348546307
2015-01-26,0.006583866909719127
2015-01-27,0.0031491596464856553
2015-01-28,-0.009900597285551926
2015-01-29,-0.009269093551559027
2015-01-30,-0.023141121577403667
2015-02-02,0.006804663429795577
2015-02-03,0.01601990775037554
2015-02-04,-0.0009852867558518552
2015-02-05,0.008384449163927998
2015-02-06,-0.006358280057988219
2015-02-09,0.0007381806476498554
2015-02-10,0.0024594302961089554
2015-02-11,-0.002453396338824798
2015-02-12,0.008608062786353177
2015-02-13,-0.040721802561864306
2015-02-17,0.013218296148957087
2015-02-18,0.02508791014895051
2015-02-19,-0.00685255951094188
2015-02-20,0.0017246190997044497
2015-02-23,0.004428267482069037
2015-02-24,-0.0041639271665391275
2015-02-25,0.006394246370016399
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,0.012219358392333568
2015-03-03,0.0043459455556840165
2015-03-04,-0.004807822443264387
2015-03-05,-0.0019325757677939315
2015-03-06,-0.010406661371212822
2015-03-09,0.002446273679054478
2015-03-10,-0.01756557296762362
2015-03-11,-0.0037251587799366215
2015-03-12,0.007727209723513928
2015-03-13,0.008656686842278827
2015-03-16,0.017900927972029024
2015-03-17,0.00024125146585274315
2015-03-18,0.009392644205237
2015-03-19,-0.006203972740443486
2015-03-20,0.0036015121387047433
2015-03-23,-0.005023625458482228
2015-03-24,-0.007213524039901942
2015-03-25,-0.017437175949143735
2015-03-26,-0.006655610761773345
2015-03-27,-0.0032256258152669748
2015-03-30,0.011030282267556313
2015-03-31,0.005703027801081673
2015-04-01,-0.013067020751808767
2015-04-02,0.0022480950379686337
2015-04-06,0.011465873665328363
2015-04-07,-0.002957097412107812
2015-04-08,0.0007414386265285344
2015-04-09,0.005680377683771276
2015-04-10,0.00736738305349971
2015-04-13,-0.011945397257663082
2015-04-14,-0.007648753015584653
2015-04-15,0.0022378170573160716
2015-04-16,-0.0034730361923818176
2015-04-17,-0.020163935866301275
2015-04-20,0.01092451827121832
2015-04-21,-0.005026615354741248
2015-04-22,0.00404158474108729
2015-04-23,0.006037570615964993
2015-04-24,0.031007920724455573
2015-04-27,-0.015522956818888156
2015-04-28,0.006405900229498274
2015-04-29,-0.01542256827410271
2015-04-30,0.01019391755854615
2015-05-01,-0.009352600916141873
2015-05-04,0.005962798178335671
2015-05-05,-0.017288096152174526
2015-05-06,-0.00904742391145863
2015-05-07,0.008115502194495638
2015-05-08,0.01308172965347687
2015-05-11,-0.005711410142930973
2015-05-12,0.0034965699278504125
2015-05-13,-0.0034843865267042418
2015-05-14,0.01698291453467471
2015-05-15,0.0004909112762838674
2015-05-18,0.003927275492419557
2015-05-19,-0.0017110764834716852
2015-05-20,-0.005143711445734445
2015-05-21,0.0012307512490281614
2015-05-22,-0.0019667363073562205
2015-05-26,-0.017491636979718228
2015-05-27,0.005014581909606797
2015-05-28,0.002245862870645432
2015-05-29,0.0029873934188131557
2015-06-01,0.0007443395107218365
2015-06-02,-0.005208433377118626
2015-06-03,-0.0002489601145102549
2015-06-04,-0.002743357400899482
2015-06-05,-0.003500598540811861
2015-06-08,0.002760107754717245
2015-06-09,0.001751785272755546
2015-06-10,0.011241620015956633
2015-06-11,0.0049408217638426954
2015-06-12,-0.00614580339805304
2015-06-15,-0.005194149237029988
2015-06-16,0.004724141192127496
2015-06-17,0.0004947906359709098
2015-06-18,0.003957387663940937
2015-06-19,-0.006405448616806253
2015-06-22,0.001487884716319554
2015-06-23,-0.0066850800708503355
2015-06-24,-0.007228095713927352
2015-06-25,-0.004519112138344217
2015-06-26,0.006809036304997518
2015-06-29,-0.01513601740523185
2015-06-30,0.003329954966112325
2015-07-01,0.006637806336051932
2015-07-02,0.0002539008694835143
2015-07-06,0.00557805533380118
2015-07-07,0.0035303253663883094
2015-07-08,-0.005528056352354094
2015-07-09,-0.0025268566181901875
2015-07-10,0.006585917009238829
2015-07-13,0.006039444067009514
2015-07-14,0.009254279556527578
2015-07-15,0.001487430317233418
2015-07-16,0.008165957388825973
2015-07-17,0.0004908030829671173
2015-07-20,0.0009814595579713536
2015-07-21,-0.010048897712979898
2015-07-22,-0.003961350022679722
2015-07-23,0.00919688500850957
2015-07-24,0.013793125865005473
2015-07-27,0.008989527769525774
2015-07-28,0.011316879529981394
2015-07-29,0.018333376672344137
2015-07-30,-0.0004678272229055036
2015-07-31,-0.005146059789840174
2015-08-03,0.00047046724020094466
2015-08-04,0.003760363833729574
2015-08-05,0.011706567922343813
2015-08-06,-0.009488640833476336
2015-08-07,-0.004906563916745377
2015-08-10,0.0068092271015978145
2015-08-11,0.0011660902896453162
2015-08-12,-0.0013972969268689628
2015-08-13,-0.001866094058146306
2015-08-14,0.0074781188082695405
2015-08-17,0.005567328179650888
2015-08-18,0.003690968103111647
2015-08-19,-0.012870620876383243
2015-08-20,0.0004655486083497973
2015-08-21,-0.02257410761156664
2015-08-24,-0.04452357425489406
2015-08-25,-0.01171191388410009
2015-08-26,0.03177005979339431
2015-08-27,0.009041693879972668
2015-08-28,-0.0046015136766967
2015-08-31,-0.0029195782361491895
2015-09-01,-0.023426016457875676
2015-09-02,0.01099442898899694
2015-09-03,0.007167806527484055
2015-09-04,-0.015705860294628393
2015-09-08,0.021191981602476817
2015-09-09,-0.016845755609280366
2015-09-10,0.0009935145826966973
2015-09-11,0.0037208529423187198
2015-09-14,-0.0019773608435540435
2015-09-15,0.008420067564742562
2015-09-16,0.005894094272205885
2015-09-17,-0.0048831127046586875
2015-09-18,-0.0017174146718547112
2015-09-21,0.008847213919971564
2015-09-22,-0.009256723964653268
2015-09-23,0.005409357264969827
2015-09-24,0.005135752216092415
2015-09-25,0.011922118598053366
2015-09-28,-0.010339011202191162
2015-09-29,-0.013215523458399936
2015-09-30,0.021825154740357178
2015-10-01,0.0002428665755724868
2015-10-02,0.007279953003847872
2015-10-05,0.013972244652764365
2015-10-06,-0.009028308677808239
2015-10-07,0.015104412046619053
2015-10-08,0.020075345227376307
2015-10-09,0.0013894308908224406
2015-10-12,0.008324078264614343
2015-10-13,-0.008484805041119814
2015-10-14,-0.010869721927433185
2015-10-15,0.004208803018660667
2015-10-16,-0.0027938634083408687
2015-10-19,0.010039700202298052
2015-10-20,0.0016183793087207743
2015-10-21,-0.004616365426728941
2015-10-22,0.011361234488816097
2015-10-23,-0.003209113729718771
2015-10-26,0.0036794996337643493
2015-10-27,-0.0013746892586357085
2015-10-28,0.0025239748587266853
2015-10-29,0.0061799522180474575
2015-10-30,-0.00500462275835778
2015-11-02,0.005715671424596724
2015-11-03,-0.0018188831121139781
2015-11-04,-0.004099121287653329
2015-11-05,0.002058203227011335
2015-11-06,0.005705029951922791
2015-11-09,-0.011118489245918628
2015-11-10,0.005047535084432342
2015-11-11,0.0011420433572175703
2015-11-12,-0.011858324408366427
2015-11-13,-0.011539610362869324
2015-11-16,0.017744534893777697
2015-11-17,-0.001835677770100741
2015-11-18,0.013100856515397608
2015-11-19,-0.0013611722191329
2015-11-20,0.009541192740426307
2015-11-23,-0.008550989493424033
2015-11-24,-0.004538958867210341
2015-11-25,0.0020516902343252763
2015-11-27,0.003868028206016838
2015-11-30,-0.004306505218796275
2015-12-01,0.008650365672071558
2015-12-02,-0.0033854704827285254
2015-12-03,-0.013360375159301774
2015-12-04,0.016984262099955627
2015-12-07,-0.00835035821839858
2015-12-08,0.007737713682078651
2015-12-09,-0.0072265583953051715
2015-12-10,0.004094457797252815
2015-12-11,-0.02084290455260318
2015-12-14,-0.0034705389871219072
2015-12-15,0.012769941765348403
2015-12-16,0.015589269068346345
2015-12-17,-0.010383863055253517
2015-12-18,-0.0059303609192182805
2015-12-21,0.0061953429455634534
2015-12-22,0.009806062768856538
2015-12-23,0.00474268718403259
2015-12-24,-0.001797934025863368
2015-12-28,0.00990721118962723
2015-12-29,0.008919025222560162
2015-12-30,-0.009121308126925243
2015-12-31,-0.012348521203026652
2016-01-04,-0.019322777543435143
2016-01-05,0.0162262804162141
2016-01-06,0.0034217020541778
2016-01-07,0.0036371111010233825
2016-01-08,-0.0004529150766952039
2016-01-11,0.008384454272219788
2016-01-12,0.003595225163429916
2016-01-13,-0.01880862182578258
2016-01-14,0.011182133818988582
2016-01-15,-0.02347099419747234
2016-01-19,0.011092894095021455
2016-01-20,-0.02491396606810037
2016-01-21,-0.010783408664595928
2016-01-22,0.017298699354228342
2016-01-25,-0.012112742013375644
2016-01-26,0.003301116462601561
2016-01-27,-0.007755374954914296
2016-01-28,0.011369090868121656
2016-01-29,0.023418744979832207
2016-02-01,0.00343276744887433
2016-02-02,-0.0050170718598195885
2016-02-03,0.009397475636945707
2016-02-04,0.002043411749709234
2016-02-05,-0.012463045426022057
2016-02-08,-0.0036715344153321894
2016-02-09,0.00967277691853341
2016-02-10,0.010264594360742674
2016-02-11,-0.010611685113386615
2016-02-12,0.008671522399700482
2016-02-16,0.027828154745726863
2016-02-17,-0.004402331710676499
2016-02-18,0.008622644867755769
2016-02-19,0.001315257906523648
2016-02-22,0.00809975953485842
2016-02-23,-0.0019542210990588504
2016-02-24,0.0008700589298695771
2016-02-25,0.005000026339546437
2016-02-26,-0.00043263443991459205
2016-02-29,-0.011036516186433976
2016-03-01,0.019474967041094526
2016-03-02,0.010087818362634282
2016-03-03,0.003187482662991181
2016-03-04,-0.0025418268873403926
2016-03-07,-0.003822504001231186
2016-03-08,-0.005968986753090988
2016-03-09,0.007934936083985322
2016-03-10,-0.0014890788630335106
2016-03-11,0.007883921895912582
2016-03-14,-0.006131146480276017
2016-03-15,0.009359650959953614
2016-03-16,0.008640641248784275
2016-03-17,0.0027163025880447833
2016-03-18,0.004167491490483233
2016-03-21,-0.00041522442372599055
2016-03-22,-0.011625151197393935
2016-03-23,0.005671036702494803
2016-03-24,0.005012516294989222
2016-03-28,0.003948271654294899
2016-03-29,0.008486824266864756
2016-03-30,-0.0014455355297416927
2016-03-31,-0.014477572648443737
2016-04-01,0.012381802410057041
2016-04-04,-0.04083772615179859
2016-04-05,0.005403094190960411
2016-04-06,-0.00537405765128296
2016-04-07,-0.0006481091290855279
2016-04-08,0.003243804634072811
2016-04-11,-0.010562500144207121
2016-04-12,0.0006536248731519034
2016-04-13,0.0017415051012457106
2016-04-14,-0.0015211557255184749
2016-04-15,0.004571099054879735
2016-04-18,0.0071505391774999705
2016-04-19,-0.0006455646599021758
2016-04-20,-0.005812586964611954
2016-04-21,-0.012126281445272169
2016-04-22,0.0026303507636189494
2016-04-25,0.00043701418492281263
2016-04-26,0.0076487932975985995
2016-04-27,0.00824147817344989
2016-04-28,0.01634735944390564
2016-04-29,-0.003809699281809076
2016-05-02,0.010410287871861046
2016-05-03,-0.008831075106851993
2016-05-04,0.009333698648384736
2016-05-05,-0.002942017867882063
2016-05-06,0.010961121978170674
2016-05-09,0.008757142633964543
2016-05-10,0.006820854306655244
2016-05-11,-0.0020526648293794914
2016-05-12,0.0047314179454966965
2016-05-13,-0.007780531749874919
2016-05-16,0.0030954791739179477
2016-05-17,-0.021394871920965786
2016-05-18,0.002102230879196254
2016-05-19,0.0006293555883398749
2016-05-20,-0.00020971558154048164
2016-05-23,-0.00041933210794342646
2016-05-24,0.01216694884911762
2016-05-25,-0.008290136762438616
2016-05-26,0.00752357776362933
2016-05-27,0.00269635160417514
2016-05-31,-0.0012409886244401092
2016-06-01,0.0028995459604221896
2016-06-02,0.005369776225704781
2016-06-03,0.0026703188294903146
2016-06-06,0.004507816518207752
2016-06-07,0.0024469562360407426
2016-06-08,0.006307302560605077
2016-06-09,0.0068744387433476994
2016-06-10,-0.004618626373070311
2016-06-13,-0.0004033384874527757
2016-06-14,-0.0006057468908667873
2016-06-15,-0.003634792963421285
2016-06-16,0.011957973678772937
2016-06-17,-0.013619276751145937
2016-06-20,0.004061131681744268
2016-06-21,0.004448842460399005
2016-06-22,0.00020130812570107182
2016-06-23,0.003421728894146714
2016-06-24,-0.0034100605912906756
2016-06-27,-0.005837119743813846
2016-06-28,0.00789606565643064
2016-06-29,0.015359502303387895
2016-06-30,0.02129819663539001
2016-07-01,0.0048720314190386915
2016-07-05,0.003297386387963952
2016-07-06,0.01101874975041528
2016-07-07,-0.004015438596015386
2016-07-08,0.009022866085873105
2016-07-11,0.0009514520756095379
2016-07-12,-0.0064627299112437475
2016-07-13,0.0038264142161659187
2016-07-14,-0.00019068436339220174
2016-07-15,-0.002096829515017551
2016-07-18,-0.004202640253909595
2016-07-19,0.0032612467774237874
2016-07-20,0.0011469775632473311
2016-07-21,-0.0061113342458906095
2016-07-22,0.006725351536785107
2016-07-25,0.0005727576040572835
2016-07-26,-0.002098260706609456
2016-07-27,-0.011852745118311359
2016-07-28,0.004063083842644533
2016-07-29,-0.012331594197748985
2016-08-01,-0.0009752358246830628
2016-08-02,-0.004491312387033375
2016-08-03,-0.004119408051827977
2016-08-04,0.0015758561514358504
2016-08-05,0.005113125682707498
2016-08-08,-0.0048913562938689426
2016-08-09,0.0031457858001571193
2016-08-10,0.009800317467240749
2016-08-11,0.0056286290507505665
2016-08-12,-0.001930107981832463
2016-08-15,-0.007348731074694248
2016-08-16,-0.02396255545204573
2016-08-17,0.022355254522711254
2016-08-18,-0.002343016711909396
2016-08-19,0.0019569259415699314
2016-08-22,0.0017582956480450829
2016-08-23,-0.00019507129090778896
2016-08-24,-0.00019510935114086525
2016-08-25,-0.002730939945692512
2016-08-26,-0.011147968229664795
2016-08-29,0.003164627714349555
2016-08-30,-0.0023657648273488485
2016-08-31,-0.0015812378580705166
2016-09-01,0.003958872720272177
2016-09-02,0.00709781888684069
2016-09-06,0.0025451383015846485
2016-09-07,-0.00859221889045092
2016-09-08,0.001181804798852104
2016-09-09,-0.02577226576845637
2016-09-12,0.015145678799711071
2016-09-13,-0.006166825087722372
2016-09-14,-0.0032026332328344287
2016-09-15,0.008835048794254785
2016-09-16,0.00039829669486102226
2016-09-19,0.008953521211482851
2016-09-20,0.000986250279409795
2016-09-21,0.011229136298816167
2016-09-22,-0.002337736564232862
2016-09-23,-0.00839692938414549
2016-09-26,0.0
2016-09-27,-0.00019694322465546588
2016-09-28,-0.0035456763407306635
2016-09-29,-0.003978193889459081
2016-09-30,0.007589725669831404
2016-10-03,-0.0009909993682925
2016-10-04,-0.009524167444884934
2016-10-05,-0.0014024824663220192
2016-10-06,-0.002607700293049242
2016-10-07,-0.0046257950377577295
2016-10-10,0.008082139401150545
2016-10-11,-0.00581258186952649
2016-10-12,0.0018144574899989774
2016-10-13,-0.0012071224212019116
2016-10-14,0.003828106132558462
2016-10-17,0.0066241027899056615
2016-10-18,0.001794469713119362
2016-10-19,-0.001393724679228936
2016-10-20,-0.0037870802728791064
2016-10-21,-0.0010001427768151494
2016-10-24,0.012417432963576891
2016-10-25,0.007912836282035318
2016-10-26,0.006673271897767563
2016-10-27,-0.006239212585400722
2016-10-28,0.019815871035574917
2016-10-31,0.01250472334842967
2016-11-01,-0.025460784925856128
2016-11-02,-0.002729612564720152
2016-11-03,-0.0023461086872762493
2016-11-04,0.003919290108177487
2016-11-07,0.015225420469460627
2016-11-08,0.004422375478615681
2016-11-09,0.009954007122592978
2016-11-10,0.0026535600852732877
2016-11-11,0.014555663925480244
2016-11-14,0.008012012396504398
2016-11-15,0.014972358466039504
2016-11-16,-0.006192328719430318
2016-11-17,0.0018327637948873932
2016-11-18,-0.0010973242579082054
2016-11-21,0.013550253761248188
2016-11-22,0.0014453897423167827
2016-11-23,-0.0045100654969936205
2016-11-25,0.008155344053003555
2016-11-28,0.004134202135253506
2016-11-29,0.0007162543124692444
2016-11-30,-0.007334559305890553
2016-12-01,-0.000360475357528256
2016-12-02,0.006129417375793755
2016-12-05,-0.009496523255905776
2016-12-06,0.007959628927820761
2016-12-07,0.01022975666174153
2016-12-08,0.00266455463866877
2016-12-09,0.00141763146748497
2016-12-12,0.0070769541313147055
2016-12-13,0.002283953817901141
2016-12-14,-0.00946530657721023
2016-12-15,0.002477080110445229
2016-12-16,-0.0010588937118913844
2016-12-19,0.01449018266869695
2016-12-20,0.0015677739397808033
2016-12-21,-0.0036520299976359194
2016-12-22,0.0005232244775252859
2016-12-23,0.0006979338253911838
2016-12-27,0.0008717704196592457
2016-12-28,-0.0015678506673263426
2016-12-29,0.0026318913952874112
2016-12-30,-0.0017499118375852163
2017-01-03,-0.0031551479287033057
2017-01-04,0.0017584507886800882
2017-01-05,0.0042127968731606735
2017-01-06,-0.0031465533082605246
2017-01-09,-0.010695843110941516
2017-01-10,0.004785296354763435
2017-01-11,0.0038806437218574796
2017-01-12,0.0033388628269936937
2017-01-13,0.002451761252153517
2017-01-17,-0.005765377841967623
2017-01-18,0.0079071605403509
2017-01-19,-0.0008711802529828283
2017-01-20,0.0008719398697791814
2017-01-23,-0.002091810088508672
2017-01-24,0.005241329109414883
2017-01-25,0.004866025201930135
2017-01-26,-0.0029401742346797377
2017-01-27,-0.002428446645140636
2017-01-30,-0.001043329080448352
2017-01-31,-0.001218336052903779
2017-02-01,-0.008365389386577271
2017-02-02,0.00790885634865579
2017-02-03,0.004010203318622008
2017-02-06,-0.00382104154800722
2017-02-07,0.005056098647417739
2017-02-08,0.001561041154044318
2017-02-09,0.0020784981648327427
2017-02-10,0.0017281358488749898
2017-02-13,0.009144294021293131
2017-02-14,-0.0010257732167220368
2017-02-15,0.01163791684886828
2017-02-16,-0.0010151620705985964
2017-02-17,0.028789013743947045
2017-02-21,0.007737010153874957
2017-02-22,0.00751354258631709
2017-02-23,-0.0017833114967452657
2017-02-24,-0.0035732081881639788
2017-02-27,0.00651988383931168
2017-02-28,0.003238967029145723
2017-03-01,0.004035566782040201
2017-03-02,0.00048218917689180074
2017-03-03,-0.0035351005598216467
2017-03-06,-0.0012902249618300665
2017-03-07,0.002422164492023482
2017-03-08,0.00048333291703195336
2017-03-09,0.003058971417158496
2017-03-10,0.007543882469160046
2017-03-13,0.0035051079055159473
2017-03-14,-0.0019050537086761077
2017-03-15,0.01304284181381754
2017-03-16,-0.009891624320201853
2017-03-17,0.004915757361306339
2017-03-20,-0.0023668476266064387
2017-03-21,-0.010123344373786147
2017-03-22,0.0027163265314693597
2017-03-23,-0.0019123400627180098
2017-03-24,-0.00223520990998316
2017-03-27,-0.006240980757992398
2017-03-28,0.005153208441310619
2017-03-29,-0.0016024505177174575
2017-03-30,0.013225849191145223
2017-03-31,-0.00015920493816956593
2017-04-03,-0.005253905703892614
2017-04-04,0.0020807872466357402
2017-04-05,0.0012776328295118766
2017-04-06,-0.0009570714392518331
2017-04-07,0.0030336528181647004
2017-04-10,-0.002546932158995152
2017-04-11,0.00367071579027467
2017-04-12,-0.006042498718250466
2017-04-13,-0.0051192656009431126
2017-04-17,0.009326378251890866
2017-04-18,0.001433777555368998
2017-04-19,0.0030226225271343665
2017-04-20,-0.0006343584809678227
2017-04-21,0.005871990158089924
