Date,HCA
2015-05-21,-0.006696182028907094
2015-05-22,0.006618797396638509
2015-05-26,0.0007308187470895788
2015-05-27,-0.0029201448187983203
2015-05-28,-0.0018307101705987705
2015-05-29,0.0003670335835728178
2015-06-01,0.006843214694351785
2015-06-02,-0.010195303323157101
2015-06-03,-0.005640853458088624
2015-06-04,-0.007522576000555281
2015-06-05,0.009940301268686946
2015-06-08,-0.012672109763756656
2015-06-09,0.013333039743859576
2015-06-10,0.021766309793320282
2015-06-11,0.006378403221337869
2015-06-12,-0.01387185789093992
2015-06-15,0.01661387774279688
2015-06-16,-0.009662416087079184
2015-06-17,0.01324981521384494
2015-06-18,-0.006181852025138546
2015-06-19,0.009569519389794445
2015-06-22,0.0013033947681013736
2015-06-23,-0.0065078130929130396
2015-06-24,-0.0070273924391832665
2015-06-25,0.088160917656666
2015-06-26,0.012345789227219406
2015-06-29,-0.013392857540518222
2015-06-30,0.0012138854409948774
2015-07-01,0.0016535537518591603
2015-07-02,-0.004071918562349008
2015-07-06,0.017679639316628082
2015-07-07,0.003800184364412651
2015-07-08,-0.015251411809710014
2015-07-09,0.0065906964113795485
2015-07-10,0.01451332723496912
2015-07-13,0.019791212767350297
2015-07-14,-0.0009493153444891655
2015-07-15,-0.006334465988098725
2015-07-16,-0.004037440917300739
2015-07-17,-0.00533398076503
2015-07-20,-0.0007502529723871776
2015-07-21,-0.009552690514251672
2015-07-22,0.010728144137889029
2015-07-23,0.0005359104750588539
2015-07-24,-0.005250424553889688
2015-07-27,-0.008618028398638455
2015-07-28,0.002825260278536579
2015-07-29,0.01376083357281388
2015-07-30,-0.0064130908756416805
2015-07-31,0.0005378736723773425
2015-08-03,-0.00139770216040902
2015-08-04,0.01248929403520549
2015-08-05,-0.01892794095246564
2015-08-06,-0.009538470569218083
2015-08-07,0.0008755495796959334
2015-08-10,-0.00032817804298368447
2015-08-11,-0.010609026042573522
2015-08-12,0.0046428410906493855
2015-08-13,-0.00032991244582769585
2015-08-14,0.00605402282486911
2015-08-17,-0.0008752682349413288
2015-08-18,-0.009198770630583941
2015-08-19,-0.007294320346846406
2015-08-20,-0.030839197933300033
2015-08-21,-0.009190346738635946
2015-08-24,-0.02249293041119238
2015-08-25,-0.014233009395975271
2015-08-26,0.04620355621859873
2015-08-27,0.021736802836871405
2015-08-28,-0.00022477720720448513
2015-08-31,-0.024769367353519534
2015-09-01,-0.026552767093790064
2015-09-02,0.013638621121094152
2015-09-03,0.010881053077509195
2015-09-04,-0.011458536116099927
2015-09-08,0.023533370381843
2015-09-09,-0.01658627691040193
2015-09-10,-0.008025924126027095
2015-09-11,-0.006918619810027948
2015-09-14,0.0034241484184034388
2015-09-15,0.010119945478365366
2015-09-16,-0.007455593658471038
2015-09-17,0.009624380778853192
2015-09-18,-0.041153004237498125
2015-09-21,-0.0029100762630415167
2015-09-22,0.005593725970792329
2015-09-23,0.01765379183494331
2015-09-24,-0.026853385256202955
2015-09-25,-0.02991476341110566
2015-09-28,-0.06821858919410095
2015-09-29,0.000674858978011228
2015-09-30,0.0442767606749781
2015-10-01,-0.003490141914178513
2015-10-02,0.01037731293930122
2015-10-05,0.012325212521953732
2015-10-06,-0.02092590494521751
2015-10-07,0.00453385102349424
2015-10-08,-0.011476674850929514
2015-10-09,0.016305791374272793
2015-10-12,-0.0015401772799911173
2015-10-13,-0.024810412044029007
2015-10-14,0.002109028252049505
2015-10-15,-0.05011822376381592
2015-10-16,0.010247402745858114
2015-10-19,0.007677121954534627
2015-10-20,-0.014827950040358417
2015-10-21,-0.016846101996352947
2015-10-22,-0.07191047874252743
2015-10-23,0.04388647477561136
2015-10-26,0.0014494793816834939
2015-10-27,-0.004052715379700755
2015-10-28,0.002615935589958207
2015-10-29,-0.018556526315901878
2015-10-30,0.016100912999532646
2015-11-02,0.013955195338960502
2015-11-03,-0.013619451956659256
2015-11-04,-0.001889894557581706
2015-11-05,-0.0011653424626038023
2015-11-06,0.02011958755853338
2015-11-09,0.00014334141704108738
2015-11-10,0.0014290002889798537
2015-11-11,-0.03453207487437049
2015-11-12,-0.03768850494432807
2015-11-13,0.020580717472027166
2015-11-16,0.011286351843979636
2015-11-17,0.030506158265593664
2015-11-18,0.013862497529532503
2015-11-19,-0.06865100823865933
2015-11-20,0.031044681784974326
2015-11-23,-0.0008904540138472417
2015-11-24,0.024198432759535038
2015-11-25,-0.00043459123285405354
2015-11-27,0.007105245394562809
2015-11-30,-0.020014391995892278
2015-12-01,0.04554836631396242
2015-12-02,-0.016160656280856722
2015-12-03,-0.037566409415022206
2015-12-04,-0.0019289961152364477
2015-12-07,-0.012341919225187792
2015-12-08,0.012496145645369161
2015-12-09,0.00193272433296654
2015-12-10,0.015583612687495974
2015-12-11,-0.031126530027186017
2015-12-14,-0.012670038129309003
2015-12-15,0.0030556583981240504
2015-12-16,-0.003046349793793146
2015-12-17,-0.010998895548921528
2015-12-18,-0.004170614197336886
2015-12-21,0.048704762490883624
2015-12-22,-0.011092894025972466
2015-12-23,0.040083887531243034
2015-12-24,-0.008915884070567093
2015-12-28,-0.012768411489226028
2015-12-29,0.013962037316303633
2015-12-30,-0.007971932876820853
2015-12-31,-0.011835249964050831
2016-01-04,-0.019813790289174293
2016-01-05,0.002263126792547032
2016-01-06,-0.0069234063427628945
2016-01-07,-0.025613867442535576
2016-01-08,-0.00031150204108276736
2016-01-11,0.055391768730329805
2016-01-12,-0.017396597928943436
2016-01-13,-0.025506379356531772
2016-01-14,0.00261746126661766
2016-01-15,-0.013053140244091987
2016-01-19,-0.012447162281081114
2016-01-20,-0.01008357263660753
2016-01-21,0.019099108717808067
2016-01-22,0.027955657613672136
2016-01-25,-0.003646038120021511
2016-01-26,0.021042590958554985
2016-01-27,0.007616856056209764
2016-01-28,0.0005927918379753372
2016-01-29,0.030661681311163536
2016-02-01,0.02069595629001242
2016-02-02,0.013235715744504883
2016-02-03,-0.024458113633028078
2016-02-04,-0.000997305364344503
2016-02-05,-0.013403572909625017
2016-02-08,-0.03497615534884224
2016-02-09,-0.004043754565067448
2016-02-10,0.012030251299047334
2016-02-11,-0.045319634411793985
2016-02-12,0.027392964302016765
2016-02-16,-0.006211035793531328
2016-02-17,0.02210348083931213
2016-02-18,0.0070098827224724936
2016-02-19,0.00148070067031969
2016-02-22,0.03445738593951475
2016-02-23,-0.0015722943123505084
2016-02-24,0.004295360565474304
2016-02-25,-0.001995850608855765
2016-02-26,0.006285384651703474
2016-02-29,-0.017461556632643704
2016-03-01,0.022829146585160887
2016-03-02,0.007204235452535013
2016-03-03,0.022861465492325594
2016-03-04,0.0009596364890249731
2016-03-07,-0.0008219971134285631
2016-03-08,-0.019879197680947147
2016-03-09,0.010770459593468784
2016-03-10,-0.00082984911803341
2016-03-11,0.038088397606010016
2016-03-14,-0.0030686263787480517
2016-03-15,-0.020744193990566706
2016-03-16,0.018040242973914822
2016-03-17,-0.010337020655041829
2016-03-18,0.023602989146748632
2016-03-21,0.0007949829668962849
2016-03-22,0.021716137153182213
2016-03-23,-0.002721614656472804
2016-03-24,-0.007537131503574601
2016-03-28,0.0009166248452787684
2016-03-29,0.014651710443571053
2016-03-30,0.00696207364866841
2016-03-31,-0.0006399001466669274
2016-04-01,0.014734045000714291
2016-04-04,-0.005934244550247825
2016-04-05,-0.006223935102659395
2016-04-06,0.010991939808762563
2016-04-07,-0.0032868816489904917
2016-04-08,0.0038050226298713685
2016-04-11,0.005433364633946169
2016-04-12,0.0026394916811751656
2016-04-13,0.010278023335736464
2016-04-14,0.0014889773050221766
2016-04-15,-0.004831525468046771
2016-04-18,0.006846652599950875
2016-04-19,-0.013600189427597553
2016-04-20,0.004136208906184713
2016-04-21,0.0013729889719729105
2016-04-22,0.008601615203179147
2016-04-25,-0.00976401515182157
2016-04-26,0.013229999161708417
2016-04-27,0.007390889601420758
2016-04-28,0.002200939515677236
2016-04-29,-0.016349321594683164
2016-05-02,0.007318431423166016
2016-05-03,-0.026474755731005883
2016-05-04,0.009360055595152073
2016-05-05,0.01015058625107379
2016-05-06,0.0035972551824587917
2016-05-09,0.0009890717731799725
2016-05-10,-0.0006176474421122347
2016-05-11,-0.008402224783697343
2016-05-12,-0.031900331266789594
2016-05-13,0.002960401133616397
2016-05-16,-0.0014114732067864733
2016-05-17,-0.006940019908833195
2016-05-18,-0.008929899557951648
2016-05-19,0.001828223285095243
2016-05-20,0.005214160841491067
2016-05-23,-0.011670185278180312
2016-05-24,0.01758044623596078
2016-05-25,0.002191588132473221
2016-05-26,-0.006818238746548744
2016-05-27,0.0020726327490598884
2016-05-31,0.008531305263796751
2016-06-01,0.00448630516186177
2016-06-02,0.007783557293933763
2016-06-03,-0.010635799831682502
2016-06-06,0.0067828813174795055
2016-06-07,0.007245581829777414
2016-06-08,0.021958448334210567
2016-06-09,0.0006173443766352982
2016-06-10,-0.01826478486237504
2016-06-13,-0.020112813076855862
2016-06-14,0.0007696931890024405
2016-06-15,-0.0025640202831307413
2016-06-16,-0.0019276956934426437
2016-06-17,-0.002961649405389455
2016-06-20,0.014722914311034785
2016-06-21,0.002290859147146884
2016-06-22,0.006984333166186296
2016-06-23,0.005674632010837843
2016-06-24,-0.037993951684254124
2016-06-27,-0.029848642291121386
2016-06-28,0.020153237055586137
2016-06-29,0.014750231884785636
2016-06-30,-0.0005191934897170736
2016-07-01,-0.00454482489310104
2016-07-05,-0.007174642113608298
2016-07-06,0.0007884088104441744
2016-07-07,0.010765465448823175
2016-07-08,0.01584614796113537
2016-07-11,-0.0006394184252503932
2016-07-12,0.0030710256719157503
2016-07-13,0.014668161183236439
2016-07-14,-0.015587846627691082
2016-07-15,0.0051081888661372865
2016-07-18,0.010671971801108127
2016-07-19,-0.002388408122130148
2016-07-20,0.014742972891480965
2016-07-21,0.0012416897301501528
2016-07-22,-0.003472683373601293
2016-07-25,-0.008089522940711746
2016-07-26,-0.0005018277863348963
2016-07-27,-0.021089916638741935
2016-07-28,-0.0012820843685159566
2016-07-29,-0.009630340109200608
2016-08-01,-0.020873794697267245
2016-08-02,-0.006356003349426875
2016-08-03,0.008928397193645798
2016-08-04,-0.006075430380804159
2016-08-05,0.007840362270636003
2016-08-08,0.0054060462026723766
2016-08-09,-0.0014424939513423274
2016-08-10,0.004465351515350768
2016-08-11,0.008368580364193079
2016-08-12,-0.006224346330662045
2016-08-15,0.01017758007637859
2016-08-16,-0.016921000320805346
2016-08-17,-0.02746027349348079
2016-08-18,0.008646262833260199
2016-08-19,-0.00200880904348677
2016-08-22,0.003757917516197251
2016-08-23,0.002406751900008386
2016-08-24,-0.012672028109382172
2016-08-25,0.013509840937366624
2016-08-26,-0.01013052013841631
2016-08-29,0.009426258087522621
2016-08-30,0.015474995839233507
2016-08-31,-0.007487878262895653
2016-09-01,-0.005162153648813117
2016-09-02,0.017961614058170428
2016-09-06,-0.004705399560136492
2016-09-07,0.02600145674248311
2016-09-08,-0.0019202190299894006
2016-09-09,-0.02616024911105952
2016-09-12,0.014616648412419053
2016-09-13,-0.01155072796448331
2016-09-14,-0.013524226008586382
2016-09-15,0.0034602392615310507
2016-09-16,-0.0013259131102086874
2016-09-19,0.007437318523310754
2016-09-20,-0.011865162673989293
2016-09-21,0.006537940224109917
2016-09-22,0.012459913640211706
2016-09-23,-0.0034040396488896896
2016-09-26,-0.015895929529493036
2016-09-27,0.002937031717408889
2016-09-28,0.003992809915069673
2016-09-29,-0.002253474811958256
2016-09-30,0.004916165823283025
2016-10-03,-0.014279802130390928
2016-10-04,-0.0006709199229528728
2016-10-05,0.0032213478643909887
2016-10-06,-0.0018729033000247641
2016-10-07,-0.004959550265095647
2016-10-10,0.023170694881694986
2016-10-11,-0.0025012949710959687
2016-10-12,0.014915176050714685
2016-10-13,0.04421955985251458
2016-10-14,0.00037312102183406637
2016-10-17,0.0008717508717508426
2016-10-18,0.020276224107488083
2016-10-19,-0.0023164817803347226
2016-10-20,0.002199693984307416
2016-10-21,-0.0032924485558654126
2016-10-24,-0.0002447018300694159
2016-10-25,-0.009300144644668551
2016-10-26,-0.025073953622552825
2016-10-27,0.004814027146648137
2016-10-28,-0.025216845062926097
2016-10-31,-0.010089796661248762
2016-11-01,-0.014765327520187554
2016-11-02,-0.003978838118944394
2016-11-03,-0.02250337660125079
2016-11-04,0.02615477161323576
2016-11-07,0.05694952958263522
2016-11-08,0.0158249447809935
2016-11-09,-0.10781401988767247
2016-11-10,-0.0013856027462642029
2016-11-11,-0.0344162357943838
2016-11-14,0.03391824870348992
2016-11-15,0.028634999196594846
2016-11-16,-0.006216592984678804
2016-11-17,0.015229720080223386
2016-11-18,-0.030404315964525863
2016-11-21,0.0075976197515059685
2016-11-22,-0.039073226788442494
2016-11-23,0.012983569054615174
2016-11-25,0.0054925074727092404
2016-11-28,-0.01330704125543758
2016-11-29,0.015332285460308848
2016-11-30,-0.008808602963279455
2016-12-01,0.004373220739286143
2016-12-02,-0.01250045528377941
2016-12-05,0.0038399840271186036
2016-12-06,0.008784976534528255
2016-12-07,0.010674034852964365
2016-12-08,0.008060013667167576
2016-12-09,0.00978746184940138
2016-12-12,0.009829742142795528
2016-12-13,-0.00027084826602363776
2016-12-14,-0.011900086663951148
2016-12-15,0.019023184541146376
2016-12-16,-0.004028958046693121
2016-12-19,-0.008899431296831684
2016-12-20,-0.0020410682339861985
2016-12-21,0.0023175997161777318
2016-12-22,0.005984675784996396
2016-12-23,0.006760510785791096
2016-12-27,-0.0012084347183217714
2016-12-28,-0.010892041213271586
2016-12-29,0.004486401003576557
2016-12-30,0.001759265010300437
2017-01-03,0.005944471479058855
2017-01-04,0.03585817707309613
2017-01-05,-0.004148815584001819
2017-01-06,-0.0024733955280352715
2017-01-09,0.03001806341177904
2017-01-10,-0.008236101436295495
2017-01-11,0.013286946153397539
2017-01-12,-0.0023954300850670407
2017-01-13,0.0035390628142291103
2017-01-17,0.019269265582185335
2017-01-18,-0.014827443608376512
2017-01-19,-0.013922251397565755
2017-01-20,0.013864508386048913
2017-01-23,0.0016307099350969523
2017-01-24,0.006137508302168859
2017-01-25,0.0029878616782679224
2017-01-26,-0.0035996497418552265
2017-01-27,-0.009466963352940727
2017-01-30,-0.0028923760403655185
2017-01-31,0.012485933373482139
2017-02-01,0.02092653183174975
2017-02-02,0.004026493810239007
2017-02-03,0.01834986880382128
2017-02-06,-0.013484663490623383
2017-02-07,-0.0009675984163765028
2017-02-08,0.0049643143475399665
2017-02-09,0.007710798153161669
2017-02-10,-0.00011942483590576813
2017-02-13,0.0014348343303385303
2017-02-14,-0.0004777556444470754
2017-02-15,0.006928960103825377
2017-02-16,-0.0017798873601793108
2017-02-17,0.005823752017720452
2017-02-21,0.013115876044705654
2017-02-22,0.001982786652499735
2017-02-23,0.0062858729027370774
2017-02-24,0.007171235267086962
2017-02-27,0.008154536600472051
2017-02-28,-0.006151777775147527
2017-03-01,0.009170428523470386
2017-03-02,-0.00795104635316557
2017-03-03,0.013624869172669252
2017-03-06,-0.008471828352330069
2017-03-07,-0.013100847720550535
2017-03-08,-0.0017315271661654252
2017-03-09,0.004740917742234618
2017-03-10,-0.013120173779480604
2017-03-13,-0.008862876700880484
2017-03-14,-0.015413671197602397
2017-03-15,0.022347192867731236
2017-03-16,-0.015195728836340794
2017-03-17,0.004035803420844086
2017-03-20,-0.00792069192153444
2017-03-21,-0.015490682555306057
2017-03-22,-0.0009687777122507901
2017-03-23,0.007632657187542691
2017-03-24,0.034507871401803
2017-03-27,0.05172012486764754
2017-03-28,-0.00950382485442991
2017-03-29,-0.00490927018473819
2017-03-30,0.0006728778847713279
2017-03-31,-0.0029128046813128305
2017-04-03,0.0038201938558088955
2017-04-04,-0.018582562742123332
2017-04-05,0.009124887732844922
2017-04-06,0.002825950886099937
2017-04-07,-0.009242438017832089
2017-04-10,0.003981762239011921
2017-04-11,-0.0028327170194677453
2017-04-12,0.0022722952059432977
2017-04-13,-0.0054417753228520604
2017-04-17,-0.02359789076260188
2017-04-18,-0.005137203496870635
2017-04-19,-0.007041529412815106
2017-04-20,-0.005791207702143808
2017-04-21,-0.006776249652449495
2017-04-24,0.008498187751083242
2017-04-25,0.004153675709793303
2017-04-26,-0.012646367079764964
2017-04-27,-0.0011972448679118397
2017-04-28,0.009228639725681997
2017-05-01,-0.00415643344688843
2017-05-02,0.010493814394370915
2017-05-03,-0.022303686443177373
2017-05-04,0.00760409718749111
2017-05-05,0.0002396994643021344
2017-05-08,0.00431130302067495
2017-05-09,0.0032198161019290072
2017-05-10,0.016997439298818584
2017-05-11,-0.0031557453305390837
2017-05-12,-0.00797280028376035
2017-05-15,-0.00933693978530492
2017-05-16,-0.003937045914569448
2017-05-17,-0.022996926805771034
2017-05-18,-0.0038001321636843555
2017-05-19,0.010952596969438844
2017-05-22,0.002069235902353306
2017-05-23,-0.004737420063303355
2017-05-24,0.00610255897690859
2017-05-25,0.008249425174194469
2017-05-26,-0.00493295842258723
2017-05-30,-0.008585727141171673
2017-05-31,-0.0009756234815749831
2017-06-01,0.02246385054887723
2017-06-02,-0.005014822537367958
2017-06-05,-0.011160489890548964
2017-06-06,0.0009709672839621764
2017-06-07,0.0024245676295178153
2017-06-08,0.0014514198812565215
2017-06-09,0.009299771452825789
2017-06-12,0.015436128609116473
2017-06-13,-0.00011809349476443742
2017-06-14,0.005892838273213297
2017-06-15,-0.015582814276808521
2017-06-16,-0.007259950288477923
2017-06-19,0.014386380869238158
2017-06-20,-0.010282449003270466
2017-06-21,0.003702144969807142
2017-06-22,0.024866256237514817
2017-06-23,0.0011606325518636051
2017-06-26,0.00440635320794569
2017-06-27,-0.007042318035751838
2017-06-28,0.011277751742986286
2017-06-29,-0.0019545196326657965
2017-06-30,0.004492202279809954
2017-07-03,-0.00011408019837944039
2017-07-05,0.0005730932171583714
2017-07-06,-0.027624657025560606
2017-07-07,0.01544283511527933
2017-07-10,-0.0030189172374305295
2017-07-11,0.0060554505866221575
2017-07-12,0.000578712032438089
2017-07-13,0.0013881244904185852
2017-07-14,0.0008081522070388925
2017-07-17,-0.0016155657827510161
2017-07-18,-0.007283323467573544
2017-07-19,-0.007453178154136819
2017-07-20,0.0062182513702009334
2017-07-21,-0.0003494179753464888
2017-07-24,0.004199157134072706
2017-07-25,-0.04541754165372336
2017-07-26,-0.006692822226146533
2017-07-27,-0.020457883377988595
2017-07-28,0.006002760336683233
2017-07-31,-0.0012432824609609483
2017-08-01,-0.013193977527073963
2017-08-02,-0.003783802859629981
2017-08-03,-0.0002531494788632349
2017-08-04,-0.0011397719275033635
2017-08-07,-0.004818103647677097
2017-08-08,-0.004586596103863472
2017-08-09,-0.0026881391110157304
2017-08-10,-0.0014114732067864733
2017-08-11,0.02004887631164265
2017-08-14,0.0018897041119565472
2017-08-15,-0.003395339812776954
2017-08-16,-0.0032807638971040776
2017-08-17,-0.015191708518044855
2017-08-18,-0.003342233406117723
2017-08-21,0.009415508703584319
2017-08-22,0.006772480489448229
2017-08-23,0.0013960949626992125
2017-08-24,0.004562866085837003
2017-08-25,0.003154015083495443
2017-08-28,-0.004402128949196338
2017-08-29,-0.01983314827782634
2017-08-30,-0.00257758399184016
2017-08-31,0.016410543068849037
2017-09-01,0.00012698564573399018
2017-09-05,-0.004576310190806843
2017-09-06,-0.013152818503640584
2017-09-07,-0.011774964198638105
2017-09-08,0.008903697617707262
2017-09-11,0.016871983448663697
2017-09-12,0.005233487049983054
2017-09-13,0.0022851243081656314
2017-09-14,0.011781146869496162
2017-09-15,-0.007887706929524008
2017-09-18,-0.019687062713616643
2017-09-19,-0.017765215524967348
2017-09-20,0.019003992483148213
2017-09-21,-0.001286192173566958
2017-09-22,0.0073401259339773706
2017-09-25,-0.02518514412532802
2017-09-26,0.0183609256122661
2017-09-27,0.006696623053227269
2017-09-28,0.011897089822447304
2017-09-29,0.006194615123751079
2017-10-02,0.004146289744441756
2017-10-03,-0.0055055245638419015
2017-10-04,-0.022521451047311736
2017-10-05,-0.0055346675671913426
2017-10-06,-0.008024883194578614
2017-10-09,-0.017353773674025574
2017-10-10,0.0018588360049756059
2017-10-11,0.001059973394407665
2017-10-12,-0.017343884729074
2017-10-13,0.0048505822914231
2017-10-16,0.008179321816226937
2017-10-17,0.02167827047338111
2017-10-18,0.008201087500559145
2017-10-19,0.030212886371277392
2017-10-20,0.01579164243149589
2017-10-23,-0.0037015732367564613
2017-10-24,-0.01461309470742611
2017-10-25,-0.004649979735760867
2017-10-26,-0.029166743275104712
2017-10-27,-0.002860974614569023
2017-10-30,-0.0063910550623905715
2017-10-31,-0.006957500922454951
2017-11-01,0.015598466971886715
2017-11-02,-0.005206162169172468
2017-11-03,0.0
2017-11-06,0.005757027247781155
2017-11-07,0.01365887454364434
2017-11-08,0.012064085335125041
2017-11-09,0.006973655218602159
2017-11-10,-0.009192399823136688
2017-11-13,-0.012328412753898954
2017-11-14,-0.021361217147126355
2017-11-15,-0.014727386986837065
2017-11-16,0.013879540476252172
2017-11-17,-0.009608745486427761
2017-11-20,-0.008373195987259163
2017-11-21,0.017155663886572636
2017-11-22,0.015548918586844485
2017-11-24,0.0015568576250677424
2017-11-27,0.0020730073772992075
2017-11-28,0.009308388983035432
2017-11-29,0.02651444142226156
2017-11-30,0.06064390470969783
2017-12-01,-0.01117624911359194
2017-12-04,0.0026174494292652284
2017-12-05,-0.012460130146385584
2017-12-06,-0.0014416086091116886
2017-12-07,0.023585747547326896
2017-12-08,-0.0025866588417712277
2017-12-11,0.0015325887732811072
2017-12-12,0.017418049556629844
2017-12-13,0.013186567565296459
2017-12-14,-0.016440137127230248
2017-12-15,0.0268138587079092
2017-12-18,0.01390421609894199
2017-12-19,-0.009588505322731367
2017-12-20,-0.02679247993722844
2017-12-21,0.016078359528122865
2017-12-22,0.014230720945211717
2017-12-26,0.000560962810158383
2017-12-27,-0.014022907195956336
2017-12-28,0.00477888244407132
2017-12-29,-0.005322348844236768
2018-01-02,0.019011951119656034
2018-01-03,-0.027594645471849866
2018-01-04,-0.01240806175787379
2018-01-05,0.011284215479122839
2018-01-08,-0.0020704547490685288
2018-01-09,-0.008645940789125617
2018-01-10,-0.012092670010246831
2018-01-11,0.023657918454439653
2018-01-12,0.02104193600334714
2018-01-16,-0.00011285377816949715
2018-01-17,0.006870299973400273
2018-01-18,0.00794173111217189
2018-01-19,0.03218290814501534
2018-01-22,-0.0016125776482875942
2018-01-23,-0.01216883984473316
2018-01-24,-0.002616537077968717
2018-01-25,0.014646660776479914
2018-01-26,0.04567488075435944
2018-01-29,0.005666011976572793
2018-01-30,0.03923364454026923
2018-01-31,-0.0028585443494498763
2018-02-01,0.010676134423689865
2018-02-02,-0.024941278889966
2018-02-05,-0.038118311547548966
2018-02-06,0.029408635693573437
2018-02-07,-0.003140277265324176
2018-02-08,-0.024695048926937857
2018-02-09,0.01948504343501689
2018-02-12,0.004497321273139843
2018-02-13,0.006512050994321283
2018-02-14,0.010008016999280445
2018-02-15,0.010409306744117552
2018-02-16,0.0004953829627158957
2018-02-20,0.0
2018-02-21,-0.006435817869359317
2018-02-22,0.001893433586019455
2018-02-23,0.002983930615801933
2018-02-26,-0.008131909604200738
2018-02-27,0.015397099228349642
2018-02-28,-0.019365560292216033
2018-03-01,0.0018132758736395527
2018-03-02,0.01961205210748873
2018-03-05,-0.0026632107169182184
2018-03-06,-0.0011868816040446761
2018-03-07,0.003168348035217372
2018-03-08,0.010265896802195584
2018-03-09,0.015144155634366774
2018-03-12,-0.0032725558757902284
2018-03-13,-0.009463057101106953
2018-03-14,-0.006336548868954295
2018-03-15,0.011968891200543563
2018-03-16,-0.003683706443498691
2018-03-19,-0.0010705333532816663
2018-03-20,-0.020066276636862113
2018-03-21,0.0029818417627867078
2018-03-22,-0.011000781805236448
2018-03-23,-0.010121293268737008
2018-03-26,-0.00809866260276837
2018-03-27,-0.005613431097429733
2018-03-28,-0.0028736858470532756
2018-03-29,-0.0015441600314051174
2018-04-02,-0.017319809616821447
2018-04-03,0.01835958952233896
2018-04-04,-0.0021636561202778015
2018-04-05,0.014247530665933983
2018-04-06,-0.020358483379127823
2018-04-09,0.0007274106670747127
2018-04-10,0.0064376496225961866
2018-04-11,-0.0076343678687220695
2018-04-12,0.00457429618633487
2018-04-13,-0.003622035977209004
2018-04-16,0.012048134620457063
2018-04-17,0.002770898222661078
2018-04-18,0.010439042355491868
2018-04-19,-0.003241121843836736
2018-04-20,-0.009755148304266825
2018-04-23,-0.005643793805346076
2018-04-24,-0.0009288359388835987
2018-04-25,0.016630504669339796
2018-04-26,-0.031294396613600006
2018-04-27,0.009544748152421123
2018-04-30,-0.005298779488426164
2018-05-01,0.004804591998829766
