Date,DVN
2015-10-08,0.018467978327213252
2015-10-09,0.012759943128602957
2015-10-12,-0.02763034039940271
2015-10-13,-0.006137883668070776
2015-10-14,0.021271888304632114
2015-10-15,0.022844151877951857
2015-10-16,0.016641294884719438
2015-10-19,-0.02476854700019815
2015-10-20,0.009054803871171302
2015-10-21,-0.03917687058922348
2015-10-22,0.019361948132667672
2015-10-23,0.004692603299732312
2015-10-26,-0.04826502452070547
2015-10-27,-0.037158090760666895
2015-10-28,0.008738019829817478
2015-10-29,-0.012512419490550042
2015-10-30,0.021686188163203113
2015-11-02,0.028619101614695275
2015-11-03,0.048458278952070444
2015-11-04,0.028085028514778454
2015-11-05,0.02193995827872719
2015-11-06,-0.013470645455089914
2015-11-09,0.0023469993125315725
2015-11-10,0.016602631140167246
2015-11-11,-0.0448076072983552
2015-11-12,-0.01227520940625415
2015-11-13,-0.0002219891437026389
2015-11-16,0.03218673976793052
2015-11-17,-0.012688127092751467
2015-11-18,0.025266848434411182
2015-11-19,-0.023157411264492445
2015-11-20,-0.015876163212048544
2015-11-23,-0.007071896469671546
2015-11-24,0.036056402791810216
2015-11-25,-0.01374879662313222
2015-11-27,-0.022653130696691837
2015-11-30,0.025406994458723187
2015-12-01,0.010432383395717393
2015-12-02,-0.0636698492103479
2015-12-03,-0.0558233431880768
2015-12-04,-0.013868755692769685
2015-12-07,-0.10091281266513619
2015-12-08,-0.0343030186620521
2015-12-09,0.0036942696569775
2015-12-10,0.005379289738365767
2015-12-11,-0.04876653713252721
2015-12-14,-0.059910616600537314
2015-12-15,0.010463022274553202
2015-12-16,-0.04079090766231619
2015-12-17,-0.052011820051066526
2015-12-18,-0.010696962036999103
2015-12-21,0.005580855505188609
2015-12-22,0.0346857321804257
2015-12-23,0.11297375511208663
2015-12-24,-0.015060209526543078
2015-12-28,-0.030886708528352624
2015-12-29,0.017355627542967378
2015-12-30,-0.03846144480434288
2015-12-31,0.03225772647515157
2016-01-04,0.010000196268064254
2016-01-05,0.015779842087664697
2016-01-06,-0.07980511196018725
2016-01-07,-0.07116869984814533
2016-01-08,0.0156809913517022
2016-01-11,-0.05368429581512457
2016-01-12,-0.04634798908911142
2016-01-13,-0.0357698976778964
2016-01-14,0.046774566802096684
2016-01-15,-0.056626044547548604
2016-01-19,-0.04124103361470777
2016-01-20,-0.08049393411513872
2016-01-21,0.11996269932828563
2016-01-22,0.05996708209447088
2016-01-25,-0.11158803904457526
2016-01-26,0.07861207736372311
2016-01-27,-0.002850329012996311
2016-01-28,0.09391619475843882
2016-01-29,0.04143326927062585
2016-02-01,-0.06595004607969412
2016-02-02,-0.052570682644439426
2016-02-03,0.0769544186446336
2016-02-04,-0.0011283673360512614
2016-02-05,-0.06438256039884727
2016-02-08,-0.047082650509929214
2016-02-09,-0.04307397093019272
2016-02-10,-0.04545470565026877
2016-02-11,-0.01756815876512119
2016-02-12,0.020706029831465855
2016-02-16,-0.01982487431715263
2016-02-17,-0.043744203067961784
2016-02-18,-0.03098862333210295
2016-02-19,-0.05329976931551417
2016-02-22,0.08847192069238474
2016-02-23,-0.06847278178419036
2016-02-24,0.026440978649485247
2016-02-25,0.007727916959673342
2016-02-26,0.03732137908031086
2016-02-29,-0.03006405019145142
2016-03-01,-0.023374227542116155
2016-03-02,0.11966688308336249
2016-03-03,0.02230451564986846
2016-03-04,0.05954565713398341
2016-03-07,0.03775231855269534
2016-03-08,-0.11244327752816485
2016-03-09,0.06800199852159827
2016-03-10,-0.01962479650661375
2016-03-11,0.1142084584670322
2016-03-14,0.00040335772610000653
2016-03-15,-0.02823694518134867
2016-03-16,0.08841815993459257
2016-03-17,0.045003997447598865
2016-03-18,0.005109384741010858
2016-03-21,0.017429590100339842
2016-03-22,-0.00035719460864580554
2016-03-23,-0.08032856435151747
2016-03-24,0.02756251843501989
2016-03-28,-0.023800644032901386
2016-03-29,0.009675153159435457
2016-03-30,0.004215793869976281
2016-03-31,0.04732824255808654
2016-04-01,-0.030247754116164538
2016-04-04,-0.021044792688768132
2016-04-05,0.013051836401164474
2016-04-06,0.04433492637570535
2016-04-07,0.0014512659754413182
2016-04-08,0.04239174945610302
2016-04-11,0.009731972782276221
2016-04-12,0.06574871896049106
2016-04-13,0.0
2016-04-14,0.012597348019613541
2016-04-15,0.001594472722376894
2016-04-18,0.019108245485090825
2016-04-19,0.05062508536902177
2016-04-20,0.033611080950112004
2016-04-21,-0.02359698011309974
2016-04-22,0.03742988458059893
2016-04-25,-0.03551152618469655
2016-04-26,0.019734908314136046
2016-04-27,0.06614681509489673
2016-04-28,-0.02167432516574308
2016-04-29,-0.039601362277250085
2016-05-02,-0.0034601704685165435
2016-05-03,-0.052372605380092474
2016-05-04,-0.04396931542625693
2016-05-05,-0.0035131944741456644
2016-05-06,0.006409927902904178
2016-05-09,-0.04331206290358636
2016-05-10,0.049933641254081396
2016-05-11,0.03170567654211487
2016-05-12,0.005224220570702931
2016-05-13,-0.0058084562083013935
2016-05-16,0.03905293631645046
2016-05-17,0.02485939025782158
2016-05-18,-0.014727630482567866
2016-05-19,-0.006447332148165619
2016-05-20,0.010324351053375258
2016-05-23,0.008467315888545102
2016-05-24,-0.0014475229507756593
2016-05-25,0.056538026623396576
2016-05-26,-0.014819195800890972
2016-05-27,0.0
2016-05-31,0.005292702605618205
2016-06-01,0.0016626778723956015
2016-06-02,0.018257319512167136
2016-06-03,-0.024178399349363833
2016-06-06,0.04565733874469724
2016-06-07,0.031948666732933395
2016-06-08,-0.030443594721843437
2016-06-09,-0.003459551159886498
2016-06-10,-0.06221627247739869
2016-06-13,0.02053607114060907
2016-06-14,-0.006428161720903769
2016-06-15,-0.012939275018538976
2016-06-16,-0.008264291529564094
2016-06-17,0.03390785929013229
2016-06-20,0.03724267158379724
2016-06-21,0.02331206434685118
2016-06-22,-0.0065464601382689835
2016-06-23,0.02266754858726161
2016-06-24,-0.07603098147037946
2016-06-27,-0.05857734313623564
2016-06-28,0.0663704163530554
2016-06-29,0.019449873745534196
2016-06-30,-0.011992590683350568
2016-07-01,0.03310362651193177
2016-07-05,-0.03471284594190782
2016-07-06,0.022959962144122992
2016-07-07,-0.004597146015635656
2016-07-08,0.020918233714706913
2016-07-11,0.0023946327442443405
2016-07-12,0.062118814205829764
2016-07-13,-0.02524393453130902
2016-07-14,-0.015640819200828382
2016-07-15,-0.0026052759065744446
2016-07-18,-0.004700600817755696
2016-07-19,-0.009446513673868728
2016-07-20,0.005562999723567552
2016-07-21,-0.016596601455754256
2016-07-22,0.011251107642035407
2016-07-25,-0.0442384016466677
2016-07-26,0.038248418567733644
2016-07-27,-0.035504464189805574
2016-07-28,0.0
2016-07-29,0.05950726670679507
2016-08-01,-0.06191244618790048
2016-08-02,0.005848342035350118
2016-08-03,0.05204805346742125
2016-08-04,0.01605298930251009
2016-08-05,0.02331035405429427
2016-08-08,0.017463424187260435
2016-08-09,-0.0074623282118173595
2016-08-10,-0.008270812624695756
2016-08-11,0.04397261223627691
2016-08-12,0.008714695090521474
2016-08-15,0.00695968491399479
2016-08-16,0.012153907138238829
2016-08-17,0.019779103483122062
2016-08-18,0.0334796123447747
2016-08-19,-0.009607043189821196
2016-08-22,-0.005188592502909595
2016-08-23,0.02562386963992358
2016-08-24,-0.015918402235500784
2016-08-25,-0.002920850741553682
2016-08-26,0.0011265791838770411
2016-08-29,0.013054094021394791
2016-08-30,-0.01266359956161589
2016-08-31,-0.024977613148956967
2016-09-01,0.008539323402238175
2016-09-02,0.013043580408736988
2016-09-06,-0.0013559181590966363
2016-09-07,-0.00022587993843248277
2016-09-08,0.024434177506614807
2016-09-09,-0.04240261925015176
2016-09-12,-0.003920536573535749
2016-09-13,-0.046139549959693826
2016-09-14,-0.023335350184063852
2016-09-15,0.01791959145582811
2016-09-16,0.0022002636138414022
2016-09-19,-0.0034150529913256067
2016-09-20,-0.004651273750571505
2016-09-21,0.0371371718365765
2016-09-22,-0.00687691869266871
2016-09-23,-0.055873811422874176
2016-09-26,0.00252929773819055
2016-09-27,-0.03178644475077497
2016-09-28,0.08337663833788933
2016-09-29,0.03511297507022104
2016-09-30,0.024861154948645492
2016-10-03,0.0020402650147302026
2016-10-04,-0.020814577217208474
2016-10-05,0.0207947268180928
2016-10-06,-0.01584422073563796
2016-10-07,-0.015409399978999039
2016-10-10,0.03690716015833617
2016-10-11,-0.005631743226384045
2016-10-12,0.009514989179250088
2016-10-13,-0.014811411462908652
2016-10-14,-0.01867878667346623
2016-10-17,-0.0304088957784866
2016-10-18,0.0031127306830538437
2016-10-19,0.02529821909672747
2016-10-20,-0.0004656259359364645
2016-10-21,-0.005821729802818254
2016-10-24,-0.0227221783310676
2016-10-25,-0.02516814881494911
2016-10-26,-0.011556168398416777
2016-10-27,0.006467796309380436
2016-10-28,-0.031636701072943696
2016-10-31,-0.03292473760609205
2016-11-01,-0.005278532076371523
2016-11-02,0.049350515398920214
2016-11-03,0.024272874980861392
2016-11-04,-0.007899265449776038
2016-11-07,0.04055738047757296
2016-11-08,0.0038259752351945675
2016-11-09,0.039066030329979684
2016-11-10,-0.01100373420116818
2016-11-11,-0.029903220102551198
2016-11-14,0.022939403143732218
2016-11-15,0.051156140870497024
2016-11-16,-0.022666600056270747
2016-11-17,-0.025238829693523646
2016-11-18,0.022159929533653644
2016-11-21,0.024646500736735355
2016-11-22,-0.009354112744810683
2016-11-23,0.012590077906449393
2016-11-25,-0.017984123976863886
2016-11-28,-0.035722439329043176
2016-11-29,-0.011489062706780517
2016-11-30,0.14634747967690775
2016-12-01,-0.009931806530309228
2016-12-02,0.0
2016-12-05,-0.00229878259045202
2016-12-06,-0.00900714981525641
2016-12-07,0.005072742263991792
2016-12-08,0.003996002986305536
2016-12-09,0.0069120137947218385
2016-12-12,0.001040765712074121
2016-12-13,0.0027046866772568734
2016-12-14,-0.024279065155280666
2016-12-15,0.010846618819407627
2016-12-16,-0.0031558516052933028
2016-12-19,-0.007175797181662835
2016-12-20,-0.00807866812121616
2016-12-21,-0.0019283595730519298
2016-12-22,0.007085763470886963
2016-12-23,-0.007675557424024815
2016-12-27,0.0064459637437745965
2016-12-28,-0.012809700407884095
2016-12-29,-0.00627152647397311
2016-12-30,-0.00609359844276125
2017-01-03,0.030873632034147835
2017-01-04,0.008920956346095243
2017-01-05,0.031789528239942744
2017-01-06,-0.00693735756876146
2017-01-09,-0.042942453848556994
2017-01-10,0.0025764012545157478
2017-01-11,0.014989396315148173
2017-01-12,-0.019831579643781794
2017-01-13,-0.001076292443442095
2017-01-17,0.0015083869694028085
2017-01-18,-0.0025813707805166786
2017-01-19,-0.005824237515875463
2017-01-20,0.003688377197347048
2017-01-23,-0.013618577230715578
2017-01-24,0.021038689603414484
2017-01-25,-0.002790368740543947
2017-01-26,0.014851595962847242
2017-01-27,-0.010816484772528168
2017-01-30,-0.03366201497769217
2017-01-31,0.010428292839933961
2017-02-01,0.0
2017-02-02,0.002415068849136892
2017-02-03,0.02497281094044057
2017-02-06,-0.03248562906576158
2017-02-07,-0.024961125714943466
2017-02-08,-0.0018126276788198448
2017-02-09,0.015660518239052124
2017-02-10,0.01474836957519221
2017-02-13,-0.0033030681279528906
2017-02-14,0.015024538130727905
2017-02-15,-0.03722250625965884
2017-02-16,-0.002713107605787024
2017-02-17,0.0013603349729656156
2017-02-21,0.020149219851031352
2017-02-22,-0.028850555884067042
2017-02-23,0.005255858865838681
2017-02-24,-0.026824040578769748
2017-02-27,0.00583972659781784
2017-02-28,0.006966788450358141
2017-03-01,0.029289702362583103
2017-03-02,-0.02599125791562784
2017-03-03,-0.0027606646722091455
2017-03-06,0.013609874102098019
2017-03-07,-0.008647719303994994
2017-03-08,-0.065197493030414
2017-03-09,0.0012275509451651345
2017-03-10,-0.012508742403927742
2017-03-13,0.018905543551184234
2017-03-14,-0.022949493121444675
2017-03-15,0.027486378034104364
2017-03-16,-0.009727738832345012
2017-03-17,-0.004420052217245063
2017-03-20,0.0
2017-03-21,-0.01825399285774143
2017-03-22,-0.011557710176630764
2017-03-23,-0.006354759795629716
2017-03-24,-0.007418774183695742
2017-03-27,0.002062044141249997
2017-03-28,0.019032808939271062
2017-03-29,0.04038323342347505
2017-03-30,0.005580327440188437
2017-03-31,0.006513631224626115
2017-04-03,0.007430211214161542
2017-04-04,0.010944997218882202
2017-04-05,-0.022828729321929142
2017-04-06,0.03275482058507606
2017-04-07,-0.007928837183568849
2017-04-10,0.012223904199682556
2017-04-11,-0.012540795397635418
2017-04-12,-0.015287068055945485
2017-04-13,-0.029137993783502902
2017-04-17,0.008856376672426558
2017-04-18,-0.011704428556699398
2017-04-19,-0.03158186841042543
2017-04-20,0.011465476982891465
2017-04-21,0.0007556022953782993
2017-04-24,0.0022650953748706293
2017-04-25,0.01933691313367336
2017-04-26,0.0
2017-04-27,-0.03054957003997849
2017-04-28,0.0035582085981098466
2017-05-01,-0.004558060436425149
2017-05-02,-0.011702248140818772
2017-05-03,-0.0175031091675929
2017-05-04,-0.031176172394667523
2017-05-05,0.028123433496889172
2017-05-08,0.0036821885666007415
2017-05-09,-0.007075420682679523
2017-05-10,0.017154732503810166
2017-05-11,-0.015308997002203673
2017-05-12,-0.0023711276843312312
2017-05-15,0.007923880559961072
2017-05-16,-0.006289534179957479
2017-05-17,-0.015031197321451972
2017-05-18,-0.012048578419592393
2017-05-19,0.040379493376241804
2017-05-22,-0.008074995327010392
2017-05-23,-0.006827656322326181
2017-05-24,-0.01824408151736423
2017-05-25,-0.037705497485542416
2017-05-26,0.0025189725912502237
2017-05-30,-0.03713013644406926
2017-05-31,-0.014787240464988693
2017-06-01,0.008534821993808173
2017-06-02,-0.03326525072028286
2017-06-05,-0.0024148697531917174
2017-06-06,0.025718379761732635
2017-06-07,-0.05840693062043534
2017-06-08,-0.013470991460166726
2017-06-09,0.034613854487757
2017-06-12,0.004297262945646585
2017-06-13,0.025413498089963626
2017-06-14,-0.03881784359298368
2017-06-15,-0.021745809226756285
2017-06-16,0.008574149398280273
2017-06-19,-0.013854200017774265
2017-06-20,-0.0051082276943892335
2017-06-21,-0.0324135063384261
2017-06-22,-0.004643292705771018
2017-06-23,0.015661433878487063
2017-06-26,0.00787381114380703
2017-06-27,-0.012044050431844089
2017-06-28,0.006589687441272973
2017-06-29,0.041243859729709786
2017-06-30,0.005030124432999772
2017-07-03,0.02533616141267858
2017-07-05,-0.051250966866283054
2017-07-06,-0.02958215442948231
2017-07-07,-0.021205962877015816
2017-07-10,0.00643208669254447
2017-07-11,0.026908982137530124
2017-07-12,0.00917125624124826
2017-07-13,0.012658340317772687
2017-07-14,0.014422902048414565
2017-07-17,-0.009478447729309059
2017-07-18,0.00031876249616802355
2017-07-19,0.03635183758869953
2017-07-20,-0.015692199368596005
2017-07-21,-0.0009376545310497697
2017-07-24,-0.006883750944896239
2017-07-25,0.03906759740459842
2017-07-26,0.0003032498178123788
2017-07-27,0.014549644983828713
2017-07-28,-0.007767956132773701
2017-07-31,0.003011256097219306
2017-08-01,-0.009907064322671966
2017-08-02,0.012734800015891778
2017-08-03,-0.033832192668125316
2017-08-04,0.0430738716903607
2017-08-07,-0.037432997161731096
2017-08-08,-0.008024489524047995
2017-08-09,-0.0018669697436288768
2017-08-10,-0.009975161307346547
2017-08-11,-0.004722893405271544
2017-08-14,-0.017083282885355322
2017-08-15,-0.004827693752945339
2017-08-16,-0.008408671129974121
2017-08-17,-0.01565603464424714
2017-08-18,0.007289841450637935
2017-08-21,-0.0019736548766104978
2017-08-22,0.0019775578933904914
2017-08-23,0.0190792757932432
2017-08-24,0.004518632765067698
2017-08-25,0.0012854988605843776
2017-08-28,-0.007381105199748328
2017-08-29,0.0019396630985732966
2017-08-30,-0.0009681684498181742
2017-08-31,0.01421193399669951
2017-09-01,0.022611510928377765
2017-09-05,0.0006229324391446855
2017-09-06,0.017117909507355034
2017-09-07,-0.008874000256830827
2017-09-08,-0.028403735874812597
2017-09-11,0.010803863669607727
2017-09-12,0.011317195114920686
2017-09-13,0.041653923095085865
2017-09-14,0.013452696777296547
2017-09-15,-0.007374504644448665
2017-09-18,0.009509755503751549
2017-09-19,-0.005887851540232747
2017-09-20,0.0331655241390465
2017-09-21,0.01318452148082172
2017-09-22,0.012164064166338973
2017-09-25,0.02487392276200029
2017-09-26,0.0070905607407532045
2017-09-27,0.006498758193580478
2017-09-28,-0.015604003481101691
2017-09-29,0.0032793917177540433
2017-10-02,-0.00299650591929701
2017-10-03,-0.0019124140046143934
2017-10-04,-0.018340841598719515
2017-10-05,0.013664103670044447
2017-10-06,-0.015680851858901668
2017-10-09,0.0030743167241731317
2017-10-10,0.0030648203479055613
2017-10-11,0.0022222636550197628
2017-10-12,-0.013026656858572516
2017-10-13,0.007301549175585453
2017-10-16,-0.000557819648520419
2017-10-17,-0.003347157842654269
2017-10-18,-0.014273678104701704
2017-10-19,-0.007666155976278954
2017-10-20,-0.0005720479430223468
2017-10-23,-0.00801598944568982
2017-10-24,0.005483037016931425
2017-10-25,-0.014064223689804423
2017-10-26,0.01630291478812773
2017-10-27,0.02778553566875619
2017-10-30,0.0033445070767246232
2017-10-31,0.02499996867975285
2017-11-01,0.05907906499613835
2017-11-02,-0.006397293117134439
2017-11-03,0.011331618955557676
2017-11-06,0.04048880744079919
2017-11-07,0.009788925462802522
2017-11-08,-0.024236074929075757
2017-11-09,0.0136611492522285
2017-11-10,-0.00980157041735974
2017-11-13,-0.01880688524413654
2017-11-14,-0.035813800994292544
2017-11-15,-0.008370337594895583
2017-11-16,0.0065947324019459685
2017-11-17,0.013626285920074643
2017-11-20,-0.03283298808079693
2017-11-21,0.0037422952119896546
2017-11-22,0.01171781992352261
2017-11-24,0.0010526835504334198
2017-11-27,-0.03260591962129289
2017-11-28,0.010328996214972852
2017-11-29,-0.0018831581184035606
2017-11-30,0.03854449792811465
2017-12-01,0.00804557749036805
2017-12-04,-0.005149391928855662
2017-12-05,-0.0067287835143224894
2017-12-06,-0.03908280540434128
2017-12-07,0.007321096161718943
2017-12-08,0.02422586238675528
2017-12-11,0.011564123029077278
2017-12-12,-0.0020787068813759024
2017-12-13,-0.007549989984735328
2017-12-14,-0.0015766332567589414
2017-12-15,-0.008420920263282894
2017-12-18,0.010084827332357937
2017-12-19,0.01681549825000217
2017-12-20,0.029457355321160783
2017-12-21,0.027108656625876693
2017-12-22,0.015884517616907345
2017-12-26,0.02429637060777634
2017-12-27,-0.017378971399194865
2017-12-28,-0.0019122371465281063
2017-12-29,-0.008620570450663223
2018-01-02,0.020048596492675985
2018-01-03,0.011602802079650365
2018-01-04,0.011938413384792845
2018-01-05,-0.0027762806735817103
2018-01-08,0.003247786217535298
2018-01-09,-0.016416151353777275
2018-01-10,-0.008462691739962058
2018-01-11,0.02110011107767451
2018-01-12,0.022521662067442882
2018-01-16,-0.017711331614599368
2018-01-17,0.004160982431734128
2018-01-18,-0.005525231108224338
2018-01-19,-0.008101691182277548
2018-01-22,0.045741117923898233
2018-01-23,-0.006471877445042518
2018-01-24,0.0
2018-01-25,-0.013701702821376283
2018-01-26,-0.0011387388996031422
2018-01-29,-0.01208389808260335
2018-01-30,-0.04177215692855152
2018-01-31,-0.003612798352518043
2018-02-01,0.020546413799285457
2018-02-02,-0.05187144216065431
2018-02-05,-0.03447427045255946
2018-02-06,-0.006985724671530913
2018-02-07,-0.04220914093250394
2018-02-08,-0.04951039832503856
2018-02-09,-0.007441521749084745
2018-02-12,0.03171863219690385
2018-02-13,-0.03381763250735592
2018-02-14,0.028637582070138112
2018-02-15,-0.023059741305296422
2018-02-16,-0.018134745840897692
2018-02-20,0.015831184149495137
2018-02-21,-0.11774891556476363
2018-02-22,-0.0052340660182383925
2018-02-23,0.03354166873538711
2018-02-26,0.005726974493160952
2018-02-27,0.00790904236758938
2018-02-28,-0.03735078802777436
2018-03-01,-0.004238822954521826
2018-03-02,0.02684983337678659
2018-03-05,0.02040818050313309
2018-03-06,-0.02093712414502691
2018-03-07,-0.012129166637427802
2018-03-08,0.04652651558818932
2018-03-09,0.010188317410211312
2018-03-12,0.003056358624834443
2018-03-13,-0.0009139361707107829
2018-03-14,-0.003361004304211712
2018-03-15,-0.027897053454884246
2018-03-16,0.007883765323406067
2018-03-19,-0.025031176046339643
2018-03-20,0.012515916103150726
2018-03-21,0.043423063795003713
2018-03-22,-0.019137020934964277
2018-03-23,-0.0018581598379381337
2018-03-26,0.007446394059619887
2018-03-27,-0.023406161441312245
2018-03-28,-0.016083041349745475
2018-03-29,0.018910176175891413
2018-04-02,-0.04529741016623012
2018-04-03,0.03360789847161905
2018-04-04,-0.0015939774085392822
2018-04-05,0.030970775336433
2018-04-06,-0.026014401496157302
2018-04-09,0.0006361541350943245
2018-04-10,0.06768360853781519
2018-04-11,0.004166481089284524
2018-04-12,-0.026970933546607623
2018-04-13,0.02345432503571554
2018-04-16,0.0005951328941273815
2018-04-17,0.002082316050089128
2018-04-18,0.07153421088959488
2018-04-19,-0.01135735015426309
2018-04-20,-0.008125387634055126
2018-04-23,0.0008474946550773854
2018-04-24,-0.02681343637441236
2018-04-25,0.020881738675412098
2018-04-26,0.016476989473556136
2018-04-27,-0.0008382723343157705
2018-04-30,0.016224016549947873
2018-05-01,-0.0035787322551674716
2018-05-02,0.05607742235553492
2018-05-03,-0.02694196584644537
2018-05-04,0.01801058973179681
2018-05-07,0.0005278896214289119
2018-05-08,0.02982366931365399
2018-05-09,0.030753170665203555
