Date,HIG
2015-01-05,-0.021057692011166362
2015-01-06,-0.01637710439596085
2015-01-07,0.009443802990616756
2015-01-08,0.010831694695655258
2015-01-09,-0.009255086170589122
2015-01-12,-0.00909537631463897
2015-01-13,0.002481064609157979
2015-01-14,-0.0153428052857284
2015-01-15,-0.0052776892751442706
2015-01-16,0.00960061638440246
2015-01-20,-0.006256152695731099
2015-01-21,-0.0002517590378129375
2015-01-22,0.02342573856142116
2015-01-23,-0.012060206698402243
2015-01-26,-0.0022420938100136123
2015-01-27,-0.0029964144805645354
2015-01-28,-0.016278780374710422
2015-01-29,0.00738330944329646
2015-01-30,-0.016931817249713266
2015-02-02,0.01696644013661741
2015-02-03,0.001769538325568698
2015-02-04,0.0030276885113385
2015-02-05,0.006541130735977729
2015-02-06,0.006748016508566046
2015-02-09,0.0022347754956553167
2015-02-10,0.005449447594616963
2015-02-11,-0.0009853209636883076
2015-02-12,0.013070174395726442
2015-02-13,0.004625232644310362
2015-02-17,0.006299693984462396
2015-02-18,-0.008186754217619052
2015-02-19,0.00582673612273954
2015-02-20,0.0009652281679339847
2015-02-23,-0.007475088887893944
2015-02-24,0.0038875152117892053
2015-02-25,-0.007502683738008997
2015-02-26,-0.0004876731588883132
2015-02-27,-0.0007318666500536475
2015-03-02,0.007324376306977465
2015-03-03,-0.00024247477903671655
2015-03-04,-0.013333445960253654
2015-03-05,0.011599328382163154
2015-03-06,0.0004877240652698678
2015-03-09,0.009021914983407875
2015-03-10,-0.016674504426755443
2015-03-11,0.015237813171302461
2015-03-12,0.022995996144998365
2015-03-13,-0.004968835702661045
2015-03-16,0.015219846305295714
2015-03-17,-0.003982181147499153
2015-03-18,0.008231459434751454
2015-03-19,-0.006997917617646454
2015-03-20,0.01244984102393909
2015-03-23,-0.00255176632418197
2015-03-24,-0.0041870738478720915
2015-03-25,-0.014015449162721683
2015-03-26,-0.0021321673567304966
2015-03-27,-0.004036521619049327
2015-03-30,0.010012354162319603
2015-03-31,-0.012981118261282454
2015-04-01,-0.0007173505776245648
2015-04-02,0.008135998961124713
2015-04-06,0.004747523454220914
2015-04-07,-0.007323947140500442
2015-04-08,0.009043570699545755
2015-04-09,0.0011794909785862728
2015-04-10,0.0025912857884407003
2015-04-13,0.007048664244126757
2015-04-14,-0.005366273679514144
2015-04-15,0.0014073290800225013
2015-04-16,-0.0007023973567595876
2015-04-17,-0.017815336592921005
2015-04-20,0.004534393101180756
2015-04-21,-0.015918131773964395
2015-04-22,-0.00024161719690318773
2015-04-23,0.0014489059818840744
2015-04-24,0.008922298665018369
2015-04-27,-0.010516374870097045
2015-04-28,-0.0007246279495186636
2015-04-29,0.0
2015-04-30,-0.014503298052412239
2015-05-01,0.008094194964218149
2015-05-04,0.005839684603614392
2015-05-05,-0.00411256687648498
2015-05-06,-0.007286992927697078
2015-05-07,0.007829871761301899
2015-05-08,0.012624100629162971
2015-05-11,-0.0026373747064726283
2015-05-12,-0.008893734850025203
2015-05-13,0.003395578498303964
2015-05-14,0.006042791977342699
2015-05-15,-0.006967635802675676
2015-05-18,0.007500581213122359
2015-05-19,0.011527565970724796
2015-05-20,0.006172906363258512
2015-05-21,-0.008022729928149896
2015-05-22,-0.004281465584429656
2015-05-26,-0.015767420528876586
2015-05-27,0.006796450320975866
2015-05-28,0.0009687369256028422
2015-05-29,-0.005563701937933541
2015-06-01,-0.0024325747726712255
2015-06-02,0.00048767825003470655
2015-06-03,0.015110771928452893
2015-06-04,-0.010564515075489611
2015-06-05,0.008008044210089604
2015-06-08,-0.012999543488006804
2015-06-09,0.00024407173978135965
2015-06-10,0.02487182149614653
2015-06-11,0.007138097746313576
2015-06-12,-0.003071785579038644
2015-06-15,-0.010663176331798252
2015-06-16,0.006706595648232172
2015-06-17,-0.003806857882746706
2015-06-18,0.01218099112681803
2015-06-19,-0.00849510715231483
2015-06-22,0.015945048926570005
2015-06-23,-0.003279294284520784
2015-06-24,-0.006580722855393906
2015-06-25,-0.01040911117916643
2015-06-26,0.005737305322642161
2015-06-29,-0.0192531563099827
2015-06-30,0.007512922798285082
2015-07-01,0.0630263726535425
2015-07-02,-0.003621206839103275
2015-07-06,0.001136270464608291
2015-07-07,0.0011342294608347459
2015-07-08,-0.02492660038185812
2015-07-09,0.0027885983810274073
2015-07-10,0.01460027934535213
2015-07-13,0.030150716839544955
2015-07-14,0.01330398247677067
2015-07-15,0.021444174444423814
2015-07-16,0.012853572577180117
2015-07-17,-0.009306713863381
2015-07-20,-0.011528431018609897
2015-07-21,0.009071337775276689
2015-07-22,-0.006635119854055294
2015-07-23,-0.0019393596106722644
2015-07-24,0.003238240285764249
2015-07-27,-0.017430380650296118
2015-07-28,0.026062461912172985
2015-07-29,0.017502589905418198
2015-07-30,0.006922432920786203
2015-07-31,-0.009374901428886862
2015-08-03,0.014300608605977372
2015-08-04,-0.009537678209137868
2015-08-05,-0.00627979542701973
2015-08-06,0.004634232520959625
2015-08-07,0.0050323232243061344
2015-08-10,0.009388891373218744
2015-08-11,-0.011161852484344204
2015-08-12,-0.007524867866049889
2015-08-13,0.028222463332541414
2015-08-14,0.011470721351544366
2015-08-17,-0.004455270418759816
2015-08-18,0.007526181096867868
2015-08-19,-0.0066621909439597005
2015-08-20,-0.015447677213036415
2015-08-21,-0.03509461657956592
2015-08-24,-0.04835293873508084
2015-08-25,0.004721628874736927
2015-08-26,0.034459594589143716
2015-08-27,0.016872098836694605
2015-08-28,-0.012393163253392792
2015-08-31,-0.005841579971026967
2015-09-01,-0.026115336294332936
2015-09-02,0.01854765148199533
2015-09-03,0.004826431782524621
2015-09-04,-0.02358100824216336
2015-09-08,0.02638672527129926
2015-09-09,-0.013071686830382512
2015-09-10,0.011258080515572422
2015-09-11,0.0030560764633991155
2015-09-14,-0.008487725191240303
2015-09-15,0.014486587905625736
2015-09-16,0.006274289598510396
2015-09-17,-0.015050406353882329
2015-09-18,-0.03252569368370417
2015-09-21,0.007896835569227267
2015-09-22,-0.012312628809043935
2015-09-23,0.007480077397192808
2015-09-24,0.014622840849219054
2015-09-25,0.006208690411971807
2015-09-28,-0.020052931976452304
2015-09-29,0.013042501491093539
2015-09-30,0.016204400748123904
2015-10-01,0.0045871182057239945
2015-10-02,-0.0017394943360430348
2015-10-05,0.016553786571206652
2015-10-06,-0.0027851906098422807
2015-10-07,0.007735218064873761
2015-10-08,0.004477575514833854
2015-10-09,-0.004882251062687026
2015-10-12,-0.00042671820642914415
2015-10-13,-0.007255497008229472
2015-10-14,-0.013757209701308448
2015-10-15,0.0233211018103352
2015-10-16,0.0040472279934422595
2015-10-19,0.00742433180813884
2015-10-20,0.012424165901787854
2015-10-21,0.006863307642668293
2015-10-22,0.007643084532211297
2015-10-23,0.009430114373414344
2015-10-26,-0.008732762264824556
2015-10-27,-0.07109189557254192
2015-10-28,0.023819623196545292
2015-10-29,0.015080198026533154
2015-10-30,-0.01825152176818501
2015-11-02,0.010808488722774401
2015-11-03,-0.00556046461308235
2015-11-04,0.0019357724674200494
2015-11-05,0.006653733877739931
2015-11-06,0.014925151283761373
2015-11-09,-0.015125930675786381
2015-11-10,0.009812207818096441
2015-11-11,-0.012674269842220642
2015-11-12,-0.021608627488050258
2015-11-13,-0.012902017693872003
2015-11-16,0.01639383264573091
2015-11-17,-0.007411087381778536
2015-11-18,0.007905282244847767
2015-11-19,0.0026143578901609565
2015-11-20,-0.0008692826345619853
2015-11-23,-0.0028273960747546845
2015-11-24,-0.003271306278836983
2015-11-25,-0.003938801851829488
2015-11-27,0.005296578819438125
2015-11-30,0.0019761897899777114
2015-12-01,0.012269837181883236
2015-12-02,-0.005194849742200969
2015-12-03,-0.015013043976353613
2015-12-04,0.031809004704290045
2015-12-07,-0.007064842291729434
2015-12-08,-0.011642621430162925
2015-12-09,-0.015270608612013237
2015-12-10,-0.0031017740863981125
2015-12-11,-0.02511092845452001
2015-12-14,-0.014816751207298307
2015-12-15,0.01804755026033278
2015-12-16,0.01318163751775514
2015-12-17,-0.028487925358482546
2015-12-18,-0.027707354545427942
2015-12-21,0.006649587778555732
2015-12-22,0.020523422711764994
2015-12-23,0.002311434441944815
2015-12-24,0.006919285277514842
2015-12-28,-0.003893984732693312
2015-12-29,0.014256245880406526
2015-12-30,-0.006121365233451637
2015-12-31,-0.008667718595548712
2016-01-04,-0.017717445421195244
2016-01-05,0.01592876131294707
2016-01-06,-0.02605468271547451
2016-01-07,-0.024621641817220374
2016-01-08,-0.013348936035105896
2016-01-11,0.006641818717622039
2016-01-12,0.010997003775357728
2016-01-13,-0.03094033429333154
2016-01-14,0.003990703834177101
2016-01-15,-0.029067840687172386
2016-01-19,0.0007677075728791394
2016-01-20,-0.03170595247628638
2016-01-21,0.004225141728948056
2016-01-22,0.017880777352202948
2016-01-25,-0.027899705049048706
2016-01-26,0.02577747902426375
2016-01-27,-0.0012959094192233067
2016-01-28,0.009079609803239741
2016-01-29,0.03290498213561155
2016-02-01,-0.007217537824598441
2016-02-02,-0.01679643327248448
2016-02-03,-0.007139037258952041
2016-02-04,0.02208529567405093
2016-02-05,0.018592561867907698
2016-02-08,-0.023433491017682218
2016-02-09,0.010355899748211161
2016-02-10,-0.0064997355658328315
2016-02-11,-0.02793130982499703
2016-02-12,0.055915439640150666
2016-02-16,0.009315250576240386
2016-02-17,0.017974439950761756
2016-02-18,-0.0033404923836549694
2016-02-19,0.00023953461589498737
2016-02-22,0.017232935730769228
2016-02-23,-0.018353073039856005
2016-02-24,0.004314880770162732
2016-02-25,0.01980883037990311
2016-02-26,0.0023403238378809643
2016-02-29,-0.016577294533950404
2016-03-01,0.03490052029305435
2016-03-02,0.000688169877928857
2016-03-03,-0.0006909212114424301
2016-03-04,0.008759297126532006
2016-03-07,0.002513827061791929
2016-03-08,-0.013904439484562214
2016-03-09,-0.0011559235988106709
2016-03-10,0.009951345784645627
2016-03-11,0.02451904042131492
2016-03-14,-0.0013422895836887605
2016-03-15,-0.00022405045816964453
2016-03-16,0.01008076717686146
2016-03-17,0.02306527823611404
2016-03-18,-0.004769449467585285
2016-03-21,-0.01132629889912029
2016-03-22,0.009032809854572443
2016-03-23,0.0013101406516473624
2016-03-24,-0.006105243880105027
2016-03-28,0.013602264563354671
2016-03-29,-0.0006497015745845491
2016-03-30,0.003032328533216111
2016-03-31,-0.004966629356997099
2016-04-01,0.01562504588260505
2016-04-04,-0.010256473144317435
2016-04-05,-0.012089633081207474
2016-04-06,0.0076488959553762115
2016-04-07,-0.02147076642291823
2016-04-08,-0.001994621925143103
2016-04-11,-0.004219376491793603
2016-04-12,0.012711661140302422
2016-04-13,0.017177286754813004
2016-04-14,-0.0036806546223450143
2016-04-15,-0.0021729939196321046
2016-04-18,0.0037021953454456913
2016-04-19,-0.00021725280887330278
2016-04-20,0.010417034782280288
2016-04-21,-0.03737138881787594
2016-04-22,0.006024022383357863
2016-04-25,-0.006431472085945855
2016-04-26,0.005580423399783818
2016-04-27,-0.0013318485071261987
2016-04-28,-0.027339772911478266
2016-04-29,0.014168213373333849
2016-05-02,0.013068940596164147
2016-05-03,-0.008674088365050459
2016-05-04,-0.010769850365295541
2016-05-05,0.0020418543093454478
2016-05-06,-0.0070172322092045825
2016-05-09,0.006838681337849373
2016-05-10,0.012904584772061689
2016-05-11,-0.010728927786155196
2016-05-12,0.005422906593596677
2016-05-13,-0.0013480997633669167
2016-05-16,-0.0031506873334452568
2016-05-17,-0.012641318236075838
2016-05-18,0.015089538429929661
2016-05-19,-0.007883290933211828
2016-05-20,0.0215667704480218
2016-05-23,-0.00711136106913457
2016-05-24,0.017681627937043087
2016-05-25,-0.00043971195121694784
2016-05-26,-0.00924119555298264
2016-05-27,0.008478335543014248
2016-05-31,-0.0006637529351288807
2016-06-01,-0.0008854546391109386
2016-06-02,-0.0035451632704619485
2016-06-03,-0.0144542789616664
2016-06-06,0.002707518997587144
2016-06-07,0.0024755217218461745
2016-06-08,-0.0006735414247261984
2016-06-09,-0.0008982780205419871
2016-06-10,-0.015962502980942483
2016-06-13,0.0068540643571357585
2016-06-14,-0.0036306446133003156
2016-06-15,-0.013208779651164515
2016-06-16,0.011308498303194803
2016-06-17,0.004108042982417404
2016-06-20,0.0022729206217251274
2016-06-21,0.002720392666650362
2016-06-22,-0.0036182248212470736
2016-06-23,0.02042717302888808
2016-06-24,-0.056939551773431796
2016-06-27,-0.0334906999060971
2016-06-28,0.027574601244055863
2016-06-29,0.024934610435243698
2016-06-30,0.028266652376775836
2016-07-01,-0.002703649330110025
2016-07-05,-0.026886811805538535
2016-07-06,-0.007894411651104383
2016-07-07,-0.00023356943881380765
2016-07-08,0.020130909891036053
2016-07-11,0.00458933326626676
2016-07-12,0.0013705632919658317
2016-07-13,-0.009352308934361342
2016-07-14,0.00851977742840715
2016-07-15,-0.0011420737157634697
2016-07-18,-0.0002285485236752649
2016-07-19,0.0004575200734411311
2016-07-20,-0.0006855948145259028
2016-07-21,-0.005945508795387466
2016-07-22,0.02990566698917263
2016-07-25,-0.008711352237304126
2016-07-26,-0.004055683288347489
2016-07-27,-0.008823692892575674
2016-07-28,0.0027390377007263655
2016-07-29,-0.09287511954124916
2016-08-01,0.0040152367588848215
2016-08-02,0.002749384853287573
2016-08-03,0.010718042891618929
2016-08-04,-0.007644800415608555
2016-08-05,0.01018887893132292
2016-08-08,-0.0004919553419712175
2016-08-09,-0.005660956863451583
2016-08-10,-0.003218072522392257
2016-08-11,-0.0004965977403764699
2016-08-12,-0.003975332698873957
2016-08-15,0.0029933123986429777
2016-08-16,-0.005471304152582568
2016-08-17,0.0002505019620331339
2016-08-18,0.005499910134463937
2016-08-19,0.000745706988653172
2016-08-22,0.0032296044536463953
2016-08-23,-0.006438645397890186
2016-08-24,-0.0019940491073661137
2016-08-25,0.0009989006525330524
2016-08-26,-0.005239690431965371
2016-08-29,0.011788761881221133
2016-08-30,0.019935008627601336
2016-08-31,0.0034203863923660816
2016-09-01,-0.009252564954184916
2016-09-02,0.007372761001007699
2016-09-06,-0.006099038594407857
2016-09-07,0.01865491297110733
2016-09-08,-0.012530437989772936
2016-09-09,0.0017085583837117557
2016-09-12,0.023386402071038148
2016-09-13,-0.0035709890653238263
2016-09-14,-0.0014333601750361469
2016-09-15,0.008373324862523512
2016-09-16,-0.008303794493636607
2016-09-19,0.005741781109364519
2016-09-20,-0.0016651482665511752
2016-09-21,0.012628107848915437
2016-09-22,0.014823803659853807
2016-09-23,-0.008346704449644027
2016-09-26,-0.009118875601525689
2016-09-27,0.007786586036559351
2016-09-28,0.004916864171275792
2016-09-29,-0.013280245219464804
2016-09-30,0.01109769160639984
2016-10-03,-0.007473091938246856
2016-10-04,0.030117655550743416
2016-10-05,0.007994630708170414
2016-10-06,-0.009970405788689685
2016-10-07,-0.001831201637115587
2016-10-10,0.001605201224877062
2016-10-11,-0.011217977703026571
2016-10-12,0.004862111801507973
2016-10-13,-0.012442169672530756
2016-10-14,0.010498890802825844
2016-10-17,-0.003924847067186765
2016-10-18,0.002549695665420959
2016-10-19,0.0004624311787786439
2016-10-20,-0.008782131265480664
2016-10-21,-0.007227684558932745
2016-10-24,0.007984811378619394
2016-10-25,-0.004892806904310931
2016-10-26,0.01685789728173792
2016-10-27,-0.007367914800646358
2016-10-28,0.026444171807544103
2016-10-31,-0.003163864105130143
2016-11-01,0.00067986084795435
2016-11-02,-0.0009062141610772789
2016-11-03,-0.00793640899388448
2016-11-04,-0.012114320544469592
2016-11-07,0.028690095170435193
2016-11-08,0.00607297251855754
2016-11-09,0.02213311744918478
2016-11-10,0.012685601074290176
2016-11-11,0.01123138513365185
2016-11-14,0.023707642580763855
2016-11-15,-0.0008346529312810436
2016-11-16,-0.027354413536242017
2016-11-17,0.008373003219050767
2016-11-18,0.005961196598699869
