Date,STT
2015-10-08,0.006230136777983564
2015-10-09,-0.009791208631028558
2015-10-12,0.004944048788390276
2015-10-13,-0.020257611480156146
2015-10-14,-0.015802818386973283
2015-10-15,0.028061639972371877
2015-10-16,0.0
2015-10-19,-0.010071767703886292
2015-10-20,0.006487856767513955
2015-10-21,-0.015675486470437594
2015-10-22,0.03095703338749356
2015-10-23,-0.03074909740467857
2015-10-26,-0.003276782664813016
2015-10-27,0.008218587127928778
2015-10-28,0.04253718831454534
2015-10-29,-0.007961339006300805
2015-10-30,-0.011177682686067891
2015-11-02,0.019130495969252204
2015-11-03,0.013224967039465074
2015-11-04,0.00028084087702939797
2015-11-05,0.01669682520546223
2015-11-06,0.016009192157362184
2015-11-09,-0.016299851984337588
2015-11-10,-0.013670594795464064
2015-11-11,0.0030804073177301827
2015-11-12,-0.014375349530458825
2015-11-13,-0.009345999681494188
2015-11-16,0.009004890619418449
2015-11-17,0.005525209553418398
2015-11-18,0.02676780671072665
2015-11-19,-0.003567479141272978
2015-11-20,0.002203370470216681
2015-11-23,-0.0021985263022843426
2015-11-24,-0.0038555862307446676
2015-11-25,0.006634999686003784
2015-11-27,-0.0002745093102851648
2015-11-30,-0.0030216076494077315
2015-12-01,-0.0020667716290211358
2015-12-02,-0.0009669637858641389
2015-12-03,-0.014095657251302685
2015-12-04,0.03294102879585803
2015-12-07,-0.015877700337120326
2015-12-08,-0.021511200389139118
2015-12-09,-0.030017123014218328
2015-12-10,0.003196474365752211
2015-12-11,-0.042433215309915284
2015-12-14,-0.005898357067425364
2015-12-15,0.025559205311369126
2015-12-16,0.017801741061305387
2015-12-17,-0.032211034139516426
2015-12-18,-0.025150883684719516
2015-12-21,0.0160667637391938
2015-12-22,0.009579101812272839
2015-12-23,0.01144553506488366
2015-12-24,-0.0002975688966110335
2015-12-28,0.00044663623429097576
2015-12-29,0.007146138632510235
2015-12-30,-0.010994251869357874
2015-12-31,-0.0031545404123831666
2016-01-04,-0.018384303554979886
2016-01-05,0.0015351967865182559
2016-01-06,-0.03326192199503786
2016-01-07,-0.045187767968392634
2016-01-08,-0.02607134770503916
2016-01-11,-0.0035801823891971063
2016-01-12,0.015571638790732756
2016-01-13,-0.04279715730911138
2016-01-14,0.011089474393597643
2016-01-15,-0.04300123865705774
2016-01-19,0.010369463885188779
2016-01-20,-0.007382301820113679
2016-01-21,-0.012697424083602082
2016-01-22,0.02572126012060294
2016-01-25,-0.028837374873576627
2016-01-26,0.03153814225353013
2016-01-27,-0.07187596120772799
2016-01-28,0.0013486985797201978
2016-01-29,0.07214326714192043
2016-02-01,-0.01686718950700994
2016-02-02,-0.033217805599878636
2016-02-03,0.015291563122847629
2016-02-04,0.024730708284592895
2016-02-05,-0.012520353576414456
2016-02-08,-0.015619404515440083
2016-02-09,-0.0031733921489133232
2016-02-10,0.006179774542816041
2016-02-11,-0.025125752338611584
2016-02-12,0.043909846166533484
2016-02-16,0.035844925997388755
2016-02-17,-0.0010592094733600232
2016-02-18,-0.01767412876168084
2016-02-19,0.010975326297992583
2016-02-22,0.01121192490269296
2016-02-23,-0.020943511027860295
2016-02-24,-0.026064885306739782
2016-02-25,0.01033605019373618
2016-02-26,0.012239624981427832
2016-02-29,-0.011369843687258796
2016-03-01,0.043081525119835984
2016-03-02,0.009625215412341959
2016-03-03,0.006240367912516476
2016-03-04,0.010680462076478214
2016-03-07,-0.002897453481492396
2016-03-08,-0.020854991252313715
2016-03-09,-0.005062865229503832
2016-03-10,-0.007369722332062123
2016-03-11,0.024394532634115285
2016-03-14,-0.0032789167589415413
2016-03-15,-0.01748588680099117
2016-03-16,0.0017621627731192469
2016-03-17,0.009674670303497335
2016-03-18,0.028745641861595672
2016-03-21,0.015072010083083454
2016-03-22,-0.009676372160519975
2016-03-23,0.004716704378408876
2016-03-24,-0.014922659300381613
2016-03-28,-0.005787357885605693
2016-03-29,0.0013699405798568431
2016-03-30,0.006362605453691161
2016-03-31,0.0
2016-04-01,0.007347815619197062
2016-04-04,-0.0025445127035903514
2016-04-05,-0.020237725963326292
2016-04-06,0.010240964741045522
2016-04-07,-0.03470781197127437
2016-04-08,0.0016019119365229262
2016-04-11,0.00533157957319208
2016-04-12,0.01626280393845536
2016-04-13,0.03913750616579548
2016-04-14,0.0056916408127565266
2016-04-15,-0.008488853828935827
2016-04-18,0.005371593629926341
2016-04-19,0.006178168054922217
2016-04-20,0.024726199147284023
2016-04-21,-0.00906890894341017
2016-04-22,0.01143970024767671
2016-04-25,-0.007755514848529876
2016-04-26,0.017423882267996182
2016-04-27,0.02320726649205107
2016-04-28,-0.0175195579591082
2016-04-29,-0.008119341622867315
2016-05-02,0.009791490402992764
2016-05-03,-0.02940736250792131
2016-05-04,-0.017032412742643555
2016-05-05,-0.004664947995790536
2016-05-06,0.0003347484391331701
2016-05-09,0.0006694395748667592
2016-05-10,0.02190627151000024
2016-05-11,-0.011945786763858268
2016-05-12,-0.005796665454850913
2016-05-13,-0.013326748165723434
2016-05-16,0.008104066349262196
2016-05-17,-0.00033483325504146677
2016-05-18,0.03032311756800765
2016-05-19,-0.012682796029927834
2016-05-20,0.011693087488561238
2016-05-23,-0.002930096172748864
2016-05-24,0.021224590523827302
2016-05-25,0.01806537602740943
2016-05-26,-0.012720061555625217
2016-05-27,0.007316939036787096
2016-05-31,-0.004263164838204325
2016-06-01,-0.0015859383190555132
2016-06-02,0.0006353355278219119
2016-06-03,-0.031587418901634634
2016-06-06,0.025241938006088427
2016-06-07,-0.012470050071994532
2016-06-08,-0.0037234165680060105
2016-06-09,-0.020312256879111867
2016-06-10,-0.018411040162082504
2016-06-13,-0.0011828747417222951
2016-06-14,-0.015056592123298795
2016-06-15,-0.00532440709375559
2016-06-16,-0.006216741118956648
2016-06-17,0.006776688040778689
2016-06-20,0.012254301322964123
2016-06-21,0.0022166424615595037
2016-06-22,-0.004933972425422928
2016-06-23,0.030432639468983114
2016-06-24,-0.08760571213367152
2016-06-27,-0.07637754641650751
2016-06-28,0.009450654353788668
2016-06-29,0.02415065459240817
2016-06-30,0.03374224513872459
2016-07-01,-0.0014835965927942896
2016-07-05,-0.02303110925554519
2016-07-06,-0.009125528088542945
2016-07-07,-0.001534928380137357
2016-07-08,0.02286664794468929
2016-07-11,0.007139271011145754
2016-07-12,0.020518517041482998
2016-07-13,0.0018280788166200601
2016-07-14,0.025725093598329307
2016-07-15,0.01227309527408238
2016-07-18,0.012475878987521893
2016-07-19,-0.0027768296455810138
2016-07-20,0.005395142511345874
2016-07-21,-0.008135810553577816
2016-07-22,0.01640500344011131
2016-07-25,-0.007726596744593195
2016-07-26,0.009171092270478187
2016-07-27,0.09310689941411465
2016-07-28,0.026666645964999125
2016-07-29,0.005041998760823674
2016-08-01,0.0024324396306416585
2016-08-02,-0.00925080259758293
2016-08-03,0.007959445688657585
2016-08-04,-0.0009110355246736423
2016-08-05,0.03283154861702031
2016-08-08,0.0033850529196290946
2016-08-09,-0.005426978306531605
2016-08-10,-0.001769405401255253
2016-08-11,0.0119661190387097
2016-08-12,-0.003795552134529312
2016-08-15,0.01421435547137051
2016-08-16,-0.0031786250408751826
2016-08-17,0.0014490454986657575
2016-08-18,-0.0005784213659612014
2016-08-19,-0.0004346225606952636
2016-08-22,-0.0007242078743336933
2016-08-23,0.005074492478996495
2016-08-24,-0.004327798367246505
2016-08-25,0.00028996996473318326
2016-08-26,0.00043439876200657146
2016-08-29,0.008107763791975753
2016-08-30,0.010196644081455153
2016-08-31,-0.0014213051396000376
2016-09-01,-0.0017084024059537128
2016-09-02,0.007272941575863889
2016-09-06,-0.0036814393236578313
2016-09-07,0.002842172600536319
2016-09-08,-0.00042491075226169794
2016-09-09,-0.01190817128200794
2016-09-12,0.013629682141179877
2016-09-13,-0.020806227115721
2016-09-14,0.0034687287890182716
2016-09-15,0.013684657180645265
2016-09-16,-0.015347225680024223
2016-09-19,-0.0038966978312497957
2016-09-20,0.013764108429836996
2016-09-21,0.015720921218568273
2016-09-22,-0.00042206063077487865
2016-09-23,-0.005911970760256291
2016-09-26,-0.018266980957803103
2016-09-27,0.010817972276215615
2016-09-28,0.005137121977269343
2016-09-29,-0.020982137399581657
2016-09-30,0.015162661408947287
2016-10-03,0.002728716646387408
2016-10-04,0.021913442641812386
2016-10-05,0.01892071857351585
2016-10-06,-0.002751136037796753
2016-10-07,-0.00331022638347378
2016-10-10,-0.005812612490366242
2016-10-11,-0.020879468435915927
2016-10-12,0.0041227889213246716
2016-10-13,-0.026475853820883244
2016-10-14,0.003635668075037346
2016-10-17,-0.0055065362880321045
2016-10-18,0.016610791481094456
2016-10-19,0.010892967982434776
2016-10-20,0.007089067926833836
2016-10-21,-0.0021114659133977254
2016-10-24,0.007759418713745081
2016-10-25,-0.0075598538099789225
2016-10-26,-0.00987451654544469
2016-10-27,0.008833412531396467
2016-10-28,-0.0046603648420163735
2016-10-31,-0.0038308409796622422
2016-11-01,0.006551607492458977
2016-11-02,-0.009763793238548812
2016-11-03,0.005287282183338293
2016-11-04,0.0005686352627749525
2016-11-07,0.027702959691378704
2016-11-08,-0.00110598513921778
2016-11-09,0.04539171476904924
2016-11-10,0.015885508249012803
2016-11-11,-0.003779018863664496
2016-11-14,0.026945780843343314
2016-11-15,0.009425526049445354
2016-11-16,-0.017287160450962902
2016-11-17,0.008217792971357163
2016-11-18,-0.0002547030577970677
2016-11-21,0.0011465498224649817
2016-11-22,-0.007380247600373591
2016-11-23,0.003461570665920677
2016-11-25,0.002043682270130409
2016-11-28,-0.020142939814596916
2016-11-29,0.001951946845872632
2016-11-30,0.023243694881466714
2016-12-01,0.020177593606815147
2016-12-02,-0.024256824838095215
2016-12-05,0.009178911846627225
2016-12-06,0.005684889811111038
2016-12-07,0.003893750176988675
2016-12-08,0.019019508658638218
2016-12-09,-0.011174401951123292
2016-12-12,-0.003724819920277511
2016-12-13,-0.002119168811695493
2016-12-14,-0.008493693180120387
2016-12-15,0.00894427637870443
2016-12-16,-0.01835433846272605
2016-12-19,-0.003815748662709839
2016-12-20,0.008810164864171854
2016-12-21,-0.001898767968847248
2016-12-22,0.0017755464817608146
2016-12-23,-0.003924189452472082
2016-12-27,0.003939649383027488
2016-12-28,-0.007595098866134076
2016-12-29,-0.004614336985792944
2016-12-30,0.0007727369376013815
2017-01-03,0.019686016036013054
2017-01-04,0.0381070537978736
2017-01-05,-0.00717135516248979
2017-01-06,0.009304870586039682
2017-01-09,-0.012979546358782179
2017-01-10,-0.0008600709632289316
2017-01-11,0.019065039727041988
2017-01-12,-0.009172996007108636
2017-01-13,0.010232832351040555
2017-01-17,-0.03291963518263785
2017-01-18,-0.0006232986024796716
2017-01-19,-0.017467462680364365
2017-01-20,0.003302013192377773
2017-01-23,-0.00569572503194582
2017-01-24,0.02494872884766841
2017-01-25,-0.033779815941130664
2017-01-26,-0.015681350890130008
2017-01-27,-0.0075738972619356915
2017-01-30,0.0026315558799407945
2017-01-31,0.0
2017-02-01,0.0018372349934767662
2017-02-02,-0.0048470393623434305
2017-02-03,0.020666159177243015
2017-02-06,-0.002836848428551697
2017-02-07,0.002327897159718484
2017-02-08,-0.001935735429349772
2017-02-09,0.0076278196014869515
2017-02-10,0.002181230831112657
2017-02-13,0.015107012420617627
2017-02-14,0.027241763211890868
2017-02-15,0.005647183462737404
2017-02-16,-0.01403951689479599
2017-02-17,-0.001114521631545684
2017-02-21,-0.001735553755623065
2017-02-22,-0.00397361620059733
2017-02-23,-0.004862283446000593
2017-02-24,-0.010899298944160307
2017-02-27,0.0032931512666225515
2017-02-28,0.006312062991876699
2017-03-01,0.024338555732096978
2017-03-02,-0.01567649563535234
2017-03-03,-0.0018666713800215007
2017-03-06,-0.007479550308600924
2017-03-07,-0.0002509510948056626
2017-03-08,0.0040199176816562154
2017-03-09,-0.00012485130620087936
2017-03-10,0.0
2017-03-13,-0.004630066955505385
2017-03-14,-0.0050292406520350275
2017-03-15,0.006570800328666859
2017-03-16,0.011925348477038966
2017-03-17,-0.024810850187904077
2017-03-20,-0.010812766770434745
2017-03-21,-0.018646881079540933
2017-03-22,0.006290102694479938
2017-03-23,0.00625084840734158
2017-03-24,-0.0007766369647879134
2017-03-27,0.011656642244482596
2017-03-28,0.016514897303420595
2017-03-29,-0.0011334268313816231
2017-03-30,0.014063226585783184
2017-03-31,-0.005372390722093723
2017-04-03,-0.009923291379594135
2017-04-04,-0.0016493367862592256
2017-04-05,-0.0010168105491074053
2017-04-06,0.0034347402149810247
2017-04-07,-0.0012677509388853148
2017-04-10,-0.004569770874084389
2017-04-11,-0.0012750631563752668
2017-04-12,-0.00753279445199917
2017-04-13,-0.00553223506875089
2017-04-17,0.015265013050466791
2017-04-18,-0.00981149196410036
2017-04-19,0.0020592674563473246
2017-04-20,0.005778652896813785
2017-04-21,-0.007916343282053817
2017-04-24,0.026898713429041265
2017-04-25,0.010401657060518765
2017-04-26,0.03634379061024973
2017-04-27,0.014123107048541916
2017-04-28,-0.009795617305011328
2017-05-01,0.00047657296970160523
2017-05-02,-0.007028454963005637
2017-05-03,0.005158514449841389
2017-05-04,-0.0007159417368662879
2017-05-05,-0.0014334916474567638
2017-05-08,-0.002511890895905755
2017-05-09,0.0007195238001145299
2017-05-10,0.0013183732321162545
2017-05-11,-0.008736316287950574
2017-05-12,-0.003138976609109556
2017-05-15,0.002663902946080654
2017-05-16,0.00132900154592841
2017-05-17,-0.03715318639356191
2017-05-18,0.0008767855512386014
2017-05-19,0.011516310211479919
2017-05-22,0.0
2017-05-23,0.008662006905185482
2017-05-24,0.0036804772981811062
2017-05-25,0.0040341677923008135
2017-05-26,-0.0018264203869680085
2017-05-30,-0.00378111633456768
2017-05-31,-0.002693287997572069
2017-06-01,0.016695592703684703
2017-06-02,-0.0016907569910600273
2017-06-05,0.004717066793646918
2017-06-06,0.002768877539462977
2017-06-07,0.013085039766376205
2017-06-08,0.01907805076204072
2017-06-09,0.015697959758396607
2017-06-12,-0.002747951286734107
2017-06-13,0.01698991283036988
2017-06-14,0.0022574859011685877
2017-06-15,0.00011288359834260575
2017-06-16,-0.006193403994003366
2017-06-19,0.01439045640283787
2017-06-20,-0.0041329402427616735
2017-06-21,0.002579931957165549
2017-06-22,-0.007831690272821379
2017-06-23,-0.01623823436055427
2017-06-26,0.006648149541007564
2017-06-27,0.0009111560157335497
2017-06-28,0.02002285854743069
2017-06-29,0.004032205008263956
2017-06-30,0.0010038945998398496
2017-07-03,0.015045264657861601
2017-07-05,0.004940859872920367
2017-07-06,-0.010051428156239384
2017-07-07,0.0028696169368902513
2017-07-10,0.007153193973974625
2017-07-11,-0.014423519100613014
2017-07-12,0.008758416058344709
2017-07-13,0.008792059575166489
2017-07-14,0.003050613078882103
2017-07-17,0.0053222837746425
2017-07-18,-0.00518628023555745
2017-07-19,-0.015964171763564905
2017-07-20,0.0028696169368902513
2017-07-21,0.0013203365266216682
2017-07-24,0.005934853612741486
2017-07-25,0.011034381077493327
2017-07-26,0.018802750052876016
2017-07-27,-0.0077429981998703434
2017-07-28,-0.0040618424568859
2017-07-31,0.0006439756598042301
2017-08-01,0.003968731672042924
2017-08-02,0.006623740642367704
2017-08-03,-0.004775787946277199
2017-08-04,0.014183659925134817
2017-08-07,-0.006835330353031965
2017-08-08,-0.0010586448544093185
2017-08-09,-0.0007418058697434837
2017-08-10,-0.01887978818175373
2017-08-11,-0.004540795367072525
2017-08-14,0.01563900496005899
2017-08-15,0.003207307949005811
2017-08-16,-0.008313478725905377
2017-08-17,-0.013435218087900491
2017-08-18,0.006863615002940859
2017-08-21,-0.0009740125018580237
2017-08-22,0.014188474942411267
2017-08-23,-0.0020293317388707655
2017-08-24,0.0035316702325516314
2017-08-25,-0.003305875644497247
2017-08-28,-0.006098238022505198
2017-08-29,-0.009687606334905952
2017-08-30,0.004347663206215602
2017-08-31,0.0009741183551175148
2017-09-01,0.00745974821014217
2017-09-05,-0.01491696779038143
2017-09-06,-0.0017431923636730406
2017-09-07,-0.007202788044770481
2017-09-08,0.016818939359011686
2017-09-11,0.019783732065049575
2017-09-12,0.006678902005924581
2017-09-13,-0.007266426752817301
2017-09-14,-0.001803513060536499
2017-09-15,-0.0006376112647132892
2017-09-18,0.007656526584189471
2017-09-19,0.009708404637551515
2017-09-20,0.001463597724929544
2017-09-21,0.0013566924911072586
2017-09-22,-0.004064866663206157
2017-09-25,-0.01151114600630232
2017-09-26,-0.00582228943586649
2017-09-27,0.01735702105830561
2017-09-28,0.002826004115539904
2017-09-29,0.0015723671944032347
2017-10-02,0.00837326540454919
2017-10-03,0.006747174304711834
2017-10-04,0.0012372824752266975
2017-10-05,0.018947589917366336
2017-10-06,-0.0015159923566399058
2017-10-09,-0.007186239768953939
2017-10-10,0.011010469470146944
2017-10-11,0.001210083804273454
2017-10-12,-0.006647465667708463
2017-10-13,0.006387650346656892
2017-10-16,-0.0072537255585538585
2017-10-17,-0.01410582354581058
2017-10-18,0.012351948497613341
2017-10-19,-0.008845984574024413
2017-10-20,0.016824164731407132
2017-10-23,-0.02976210908671051
2017-10-24,0.0027035192789328644
2017-10-25,-0.02468095915138424
2017-10-26,0.007336331573163157
2017-10-27,-0.012982852399469391
2017-10-30,-0.0023525790195310092
2017-10-31,-0.013827870945949838
2017-11-01,0.002717420996847242
2017-11-02,0.0028185050009892354
2017-11-03,0.0002159736719002936
2017-11-06,-0.002593631583554745
2017-11-07,-0.021779562938253116
2017-11-08,0.009415195148728461
2017-11-09,-0.0039498977443293
2017-11-10,-0.0013221732370668482
2017-11-13,0.0015441155771735993
2017-11-14,0.005727873824947549
2017-11-15,0.006023205505975016
2017-11-16,0.005878445346136907
2017-11-17,-0.0009738234091707376
2017-11-20,0.008124780953639554
2017-11-21,0.0
2017-11-22,-0.004190699360478445
2017-11-24,-0.0022665722626629137
2017-11-27,-0.011896585141876415
2017-11-28,0.019483077959608686
2017-11-29,0.016534407938740836
2017-11-30,0.007076492375223564
2017-12-01,0.0013633844942968487
2017-12-04,0.016966712766343983
2017-12-05,-0.0027805579153818982
2017-12-06,-0.003201586338514084
2017-12-07,0.004144224874121916
2017-12-08,0.007738327234372067
2017-12-11,-0.0026616035433945084
2017-12-12,0.007904706118288196
2017-12-13,0.010185187828812392
2017-12-14,-0.012199904606470469
2017-12-15,0.005715962991374335
2017-12-18,-0.0032480792245264123
2017-12-19,-0.003461807230101477
2017-12-20,-0.008072096280866359
2017-12-21,0.012670017193387562
2017-12-22,-0.0038650445605913353
2017-12-26,-0.005003584917132375
2017-12-27,0.002770854994071259
2017-12-28,0.005321719431274907
2017-12-29,-0.0020446018005642053
2018-01-02,-0.009117996464460432
2018-01-03,0.007340642032273248
2018-01-04,0.010777161616329245
2018-01-05,0.0009137035398023574
2018-01-08,0.010956972105096163
2018-01-09,0.017561324635895215
2018-01-10,0.028106466892616755
2018-01-11,0.014676386359353755
2018-01-12,0.013801985142007034
2018-01-16,-0.011842341209559626
2018-01-17,0.0040576960123028805
2018-01-18,-0.012687898043078794
2018-01-19,0.02436918909182406
2018-01-22,0.012824019357847272
2018-01-23,0.029268819517409117
2018-01-24,0.0047245049741317935
2018-01-25,-0.02111581032592469
2018-01-26,0.005256477014122796
2018-01-29,0.007032965049433626
2018-01-30,-0.0138778167866217
2018-01-31,0.00027247037299771293
2018-02-01,0.0014525756375449728
2018-02-02,-0.025922363153505823
2018-02-05,-0.046524738676332666
2018-02-06,0.019810659631142258
2018-02-07,-0.009377979519327506
2018-02-08,-0.04810641119747927
2018-02-09,0.014917534493300577
2018-02-12,0.017698383468151002
2018-02-13,-0.005011133961969394
2018-02-14,0.026365395471903197
2018-02-15,0.0001922351624965568
2018-02-16,0.0056754947923634
2018-02-20,-0.00726921933980762
2018-02-21,0.0016376585044319825
2018-02-22,-0.011927399068394129
2018-02-23,0.017328527094405244
2018-02-26,0.022200964940590096
2018-02-27,0.003276568315255579
2018-02-28,-0.009517491318037252
2018-03-01,-0.014790698357613707
2018-03-02,-0.002868366574432013
2018-03-05,0.015055656420694508
2018-03-06,-0.0036846724880545967
2018-03-07,-0.0010429673717679
2018-03-08,0.007878659975497415
2018-03-09,0.03437560958984087
2018-03-12,-0.009105320718870158
2018-03-13,-0.013782820835710474
2018-03-14,-0.014441298875755626
2018-03-15,0.001134530639697262
2018-03-16,0.009159298393325965
2018-03-19,-0.009731354316616758
2018-03-20,0.0030238343518278477
2018-03-21,0.006217397560643212
2018-03-22,-0.049714249978959124
2018-03-23,-0.03733993567082883
2018-03-26,0.0382764666052402
2018-03-27,-0.02454403768147506
2018-03-28,-0.006871619287412756
2018-03-29,0.019109305730186765
2018-04-02,-0.02516823410977087
2018-04-03,0.021703452231832232
2018-04-04,0.006141100392567322
2018-04-05,0.006303747074530852
2018-04-06,-0.03062537098654383
2018-04-09,0.008308497820173066
2018-04-10,0.016378482996584953
2018-04-11,-0.012811948686978103
2018-04-12,0.024942122398325717
2018-04-13,-0.012761182221980416
2018-04-16,0.008016320148082734
2018-04-17,0.003379787389100386
2018-04-18,0.004755241541774868
2018-04-19,0.02721354047318658
2018-04-20,-0.04338649015492613
2018-04-23,0.026490368087392913
2018-04-24,-0.011730480278278166
2018-04-25,-0.002077108186130605
2018-04-26,-0.0029736771862297617
2018-04-27,-0.003280372215682781
2018-04-30,-0.004787875393079122
2018-05-01,-0.013830127997333741
2018-05-02,-0.006707441072614007
2018-05-03,-0.013709809394016892
2018-05-04,0.014004170054641385
