Date,AKAM
2015-10-06,0.0024958444026725868
2015-10-07,0.017289072575905173
2015-10-08,0.0033990481254511096
2015-10-09,-0.004607099637200629
2015-10-12,-0.008712216139731943
2015-10-13,-0.023070589291628196
2015-10-14,-0.012088847592493845
2015-10-15,0.018212845781578668
2015-10-16,-0.0085243240799735
2015-10-19,-0.007470032446703412
2015-10-20,0.021300767381466468
2015-10-21,-0.01056722088688955
2015-10-22,0.019252319374415405
2015-10-23,0.02137050982827593
2015-10-26,0.017413618839660527
2015-10-27,0.0023882220859272607
2015-10-28,-0.1673064552450949
2015-10-29,-0.028612291232338882
2015-10-30,-0.004745555762246556
2015-11-02,0.015784266512489875
2015-11-03,0.021528032653512774
2015-11-04,-0.014102351149438253
2015-11-05,-0.008357448530403544
2015-11-06,0.01102107450190215
2015-11-09,-0.008816916121241802
2015-11-10,-0.0029112130008925874
2015-11-11,-0.0037307923964453593
2015-11-12,-0.0159557077735607
2015-11-13,-0.030939758014130625
2015-11-16,0.009731939521840038
2015-11-17,-0.006932699554337063
2015-11-18,0.00885408584738201
2015-11-19,-0.0006751209371703704
2015-11-20,-0.0386759154017261
2015-11-23,0.0005271011061014352
2015-11-24,-0.005794588702963455
2015-11-25,0.018721324501722814
2015-11-27,0.003814168161219378
2015-11-30,-0.005008651258803898
2015-12-01,0.0008678916252531366
2015-12-02,-0.027575444966971396
2015-12-03,-0.02247188029946634
2015-12-04,0.03302312558371434
2015-12-07,-0.016072056951234814
2015-12-08,-0.010949571358395138
2015-12-09,-0.03321230611679449
2015-12-10,0.008072091261135173
2015-12-11,-0.03519551886026795
2015-12-14,-0.014089934817346994
2015-12-15,0.013312381873586743
2015-12-16,0.029366315824073785
2015-12-17,-0.012950424972177355
2015-12-18,-0.005134064593654175
2015-12-21,0.006880745650829523
2015-12-22,0.005694746304530041
2015-12-23,0.005096271425001131
2015-12-24,-0.003943644778829247
2015-12-28,0.0026395057924566423
2015-12-29,0.0028206379281330296
2015-12-30,-0.008063009383310948
2015-12-31,-0.005103978260408648
2016-01-04,-0.006080176483562405
2016-01-05,-0.005543890420836695
2016-01-06,-0.029604015801147687
2016-01-07,-0.04536451934020547
2016-01-08,-0.00186761060702767
2016-01-11,-0.05488564393757345
2016-01-12,0.03123629591377619
2016-01-13,-0.022610950280288256
2016-01-14,0.02378874203072101
2016-01-15,-0.05883603347923405
2016-01-19,0.029218506370241704
2016-01-20,0.014744762409582446
2016-01-21,0.002168693836422264
2016-01-22,0.015148253122875932
2016-01-25,-0.025794054325485316
2016-01-26,0.010940918854545734
2016-01-27,-0.040043338923543614
2016-01-28,-0.019842103352753493
2016-01-29,0.04945934324376511
2016-02-01,-0.007014460813600909
2016-02-02,-0.05209714459378656
2016-02-03,0.033768067287210934
2016-02-04,0.005631899153805797
2016-02-05,-0.03225803419349749
2016-02-08,-0.05138891623834474
2016-02-09,-0.03440702447931665
2016-02-10,0.21202930134836095
2016-02-11,0.024603843363245836
2016-02-12,0.03296701164033844
2016-02-16,0.03526400659410567
2016-02-17,0.01655564118964259
2016-02-18,-0.0026207299596993083
2016-02-19,-0.0028152724215136926
2016-02-22,0.025409344004912127
2016-02-23,-0.009361202749970987
2016-02-24,0.015008292389717903
2016-02-25,0.0032858763999061846
2016-02-26,0.005094661547642598
2016-02-29,-0.022990594119745134
2016-03-01,0.028904901302750474
2016-03-02,0.012245638756060995
2016-03-03,-0.010140539123076997
2016-03-04,-0.0012580822356594856
2016-03-07,-0.004318838673520564
2016-03-08,-0.013555032987167759
2016-03-09,0.01117619595438013
2016-03-10,-0.009965559897556764
2016-03-11,0.026171308952223304
2016-03-14,-0.014089547348441811
2016-03-15,-0.011034743556832649
2016-03-16,0.020852446360484223
2016-03-17,0.004479483853222721
2016-03-18,-0.0019621942143578375
2016-03-21,0.00607685697858118
2016-03-22,0.007994328577374699
2016-03-23,-0.028551334132174255
2016-03-24,-0.0050798037866961465
2016-03-28,0.0016411406334331247
2016-03-29,0.006007609949463699
2016-03-30,-0.002895400873542231
2016-03-31,0.00852996794408023
2016-04-01,-0.006298335001677091
2016-04-04,0.001992042881562295
2016-04-05,-0.03958074044698623
2016-04-06,0.030861863163060388
2016-04-07,-0.027382256908097924
2016-04-08,-0.01689184932060006
2016-04-11,-0.025200451850080796
2016-04-12,-0.010184105831921864
2016-04-13,0.024732884395654242
2016-04-14,-0.002317102615575606
2016-04-15,-0.014321615831104917
2016-04-18,0.01610052405086848
2016-04-19,-0.007729498084616537
2016-04-20,-0.0015578971515984863
2016-04-21,0.0017554154824326318
2016-04-22,-0.0044781841803555045
2016-04-25,-0.0007823374670783423
2016-04-26,0.03073007810012096
2016-04-27,0.041587516768984756
2016-04-28,-0.04448493517935481
2016-04-29,-0.027094031159693444
2016-05-02,-0.0009806442461626208
2016-05-03,-0.02021984309117797
2016-05-04,-0.007413322641072861
2016-05-05,-0.0006056236059683862
2016-05-06,0.008685120576721328
2016-05-09,0.004205104223963918
2016-05-10,0.0362911194306752
2016-05-11,-0.02405233732228662
2016-05-12,0.007886390014879785
2016-05-13,-0.012323890191340059
2016-05-16,0.017231113150384614
2016-05-17,-0.007593445969894197
2016-05-18,0.0
2016-05-19,-0.005689639171708505
2016-05-20,0.020718216865387662
2016-05-23,-0.008505676215012081
2016-05-24,0.027490735469752225
2016-05-25,0.003036050191570938
2016-05-26,0.021188023438377224
2016-05-27,0.004075606198013837
2016-05-31,0.007011089718933494
2016-06-01,-0.0029315437292334323
2016-06-02,0.00882034864175174
2016-06-03,-0.02459020494165176
2016-06-06,0.018300645307163688
2016-06-07,0.005868323894878014
2016-06-08,0.001276202311240704
2016-06-09,0.009468326203581512
2016-06-10,-0.048881658578668774
2016-06-13,-0.00986156765177204
2016-06-14,0.008619053262410192
2016-06-15,0.011583756401805978
2016-06-16,0.008259782671822036
2016-06-17,-0.009681632221699377
2016-06-20,0.017860514898799362
2016-06-21,0.010343579231699929
2016-06-22,0.0
2016-06-23,0.04515534500100671
2016-06-24,-0.0668182581279011
2016-06-27,-0.0410496474104175
2016-06-28,0.0369429123394347
2016-06-29,0.028463754155449328
2016-06-30,0.025109950465569852
2016-07-01,-0.007688187070079233
2016-07-05,-0.022522522522522515
2016-07-06,0.01308754072760654
2016-07-07,-0.00036390935401819924
2016-07-08,0.026210456450688646
2016-07-11,-0.0024831391804923664
2016-07-12,-0.00142250762210272
2016-07-13,0.012464401083357668
2016-07-14,0.010024616403546904
2016-07-15,-0.003134255689000165
2016-07-18,0.0038428160821506463
2016-07-19,-0.00034801561403952075
2016-07-20,0.006614465849761553
2016-07-21,-0.010894017779140452
2016-07-22,0.012062912893456401
2016-07-25,0.0001727783094822577
2016-07-26,0.003281496057026212
2016-07-27,-0.13048720625140164
2016-07-28,0.003563656922535463
2016-07-29,-0.003156438187942756
2016-08-01,0.0013853096480362925
2016-08-02,-0.012648209663005394
2016-08-03,-0.010408336014667507
2016-08-04,-0.00020223142821451656
2016-08-05,0.024883664467781452
2016-08-08,-0.008882762816716405
2016-08-09,0.00019920606279311137
2016-08-10,0.035842277843643355
2016-08-11,-0.011726270760932356
2016-08-12,0.010892849152949413
2016-08-15,0.0015393114196340374
2016-08-16,-0.0009606001497296512
2016-08-17,0.006538464472844119
2016-08-18,0.00019102639480417238
2016-08-19,0.011461362107106243
2016-08-22,0.0005665491759136998
2016-08-23,0.011702509196710897
2016-08-24,0.007089572368154107
2016-08-25,0.010744754278867008
2016-08-26,0.013746333964851143
2016-08-29,-0.004881584723555155
2016-08-30,-0.0027253183754324395
2016-08-31,0.00018222146732904676
2016-09-01,0.0030965057235048388
2016-09-02,0.0047213026633610156
2016-09-06,0.0030724410504157085
2016-09-07,-0.025585552593609284
2016-09-08,-0.010724885566139708
2016-09-09,-0.01869158878504673
2016-09-12,0.01123809814453125
2016-09-13,-0.02297986847234268
2016-09-14,-0.004241322740236808
2016-09-15,-0.005227501447960026
2016-09-16,-0.007785159937007791
2016-09-19,0.012553930862988949
2016-09-20,-0.005036775027374207
2016-09-21,0.016549814330605317
2016-09-22,0.004213775609288595
2016-09-23,-0.0034331547611685664
2016-09-26,-0.009378022554388465
2016-09-27,0.017194807442167948
2016-09-28,-0.007027592324003296
2016-09-29,0.0024866310472584363
2016-09-30,0.011066625314698042
2016-10-03,0.013587419950930935
2016-10-04,0.01731521729712049
2016-10-05,0.024524161192464256
2016-10-06,-0.02000712649237768
2016-10-07,0.00164054231838473
2016-10-10,0.006551421389503709
2016-10-11,-0.021334302583214115
2016-10-12,0.0027710642568228305
2016-10-13,0.0031319452370257572
2016-10-14,0.003856732443162647
2016-10-17,0.0051225536055343746
2016-10-18,0.017837633176785328
2016-10-19,0.012517896742854306
2016-10-20,0.0019427872205348695
2016-10-21,0.016569692125753432
2016-10-24,0.02028787967384771
2016-10-25,0.003908897716517368
2016-10-26,0.1460978042661838
2016-10-27,0.016395873860971966
2016-10-28,0.015986137807648237
2016-10-31,-0.006293840914855076
2016-11-01,-0.01972078195636695
2016-11-02,-0.011600601075307693
2016-11-03,-0.011736754481971867
2016-11-04,-0.010673468435098976
2016-11-07,0.010788620434767582
2016-11-08,-0.002254869273208393
2016-11-09,0.002410667863398386
2016-11-10,-0.004659515470939901
2016-11-11,-0.011627971281586214
2016-11-14,-0.00015270446603443677
2016-11-15,0.00045841653694522755
2016-11-16,0.006567898230614544
2016-11-17,0.01062210822510079
2016-11-18,-0.0024023428885965314
2016-11-21,0.006923526001949343
2016-11-22,-0.0011958419914794849
2016-11-23,-0.005088242134741572
2016-11-25,0.007069698669917024
2016-11-28,-0.011650467734895864
2016-11-29,0.01677498324115878
2016-11-30,-0.008620717027021718
2016-12-01,-0.04782606855566063
2016-12-02,0.005668408437502714
2016-12-05,0.006888971881434225
2016-12-06,0.009640845438022794
2016-12-07,0.018789484290297587
2016-12-08,0.002418685246019958
2016-12-09,-0.02066046098066776
2016-12-12,-0.010625229680716775
2016-12-13,0.013852130578185795
2016-12-14,0.028400345278711825
2016-12-15,0.00880734417225959
2016-12-16,-0.005770928959478394
2016-12-19,0.008483400418407339
2016-12-20,0.013872414143698997
2016-12-21,-0.012081429964043044
2016-12-22,-0.007367024897095398
2016-12-23,0.0038592028534409906
2016-12-27,0.0068017019540749235
2016-12-28,-0.01204288058344194
2016-12-29,-0.0034189941878459695
2016-12-30,-0.0053699374319098325
2017-01-03,0.013347321319363559
2017-01-04,0.011247626752448836
2017-01-05,0.01785454687561061
2017-01-06,0.0034507239861791827
2017-01-09,0.0030090139234535407
2017-01-10,0.003999982561383897
2017-01-11,-0.0022765514441354107
2017-01-12,-0.002709675327494332
2017-01-13,0.0012869489131686063
2017-01-17,-0.0032847149181038926
2017-01-18,-0.002722488019970437
2017-01-19,-0.008907976016953922
2017-01-20,0.0024644557940316503
2017-01-23,-0.017064356892807497
2017-01-24,-0.0033838951420165353
2017-01-25,0.014614784830006
2017-01-26,-0.013822268750709688
2017-01-27,0.0028032228508136914
2017-01-30,-0.002354033532967481
2017-01-31,0.011502710623501944
2017-02-01,0.0016037413066720685
2017-02-02,0.010189295614730476
2017-02-03,0.0021614052245080284
2017-02-06,0.0023004460919402447
2017-02-07,0.02022670607699717
2017-02-08,-0.10643986525837545
2017-02-09,0.004720680419545875
2017-02-10,0.0015662065968395922
2017-02-13,-0.0054730615268607785
2017-02-14,-0.0007861515449704148
2017-02-15,0.005507510511727043
2017-02-16,0.005320756334456833
2017-02-17,-0.029576553150124085
2017-02-21,0.00481230728787696
2017-02-22,0.005906751843709479
2017-02-23,-0.0049198153761544905
2017-02-24,0.0027112945275400424
2017-02-27,-0.0001590316797052127
2017-02-28,-0.004136209572159211
2017-03-01,0.012460105639085617
2017-03-02,0.006468915123107655
2017-03-03,-0.006740873162005445
2017-03-06,-0.00473483639789507
2017-03-07,0.003805865184633328
2017-03-08,0.003949447125010774
2017-03-09,0.010228130904564647
2017-03-10,0.0003115930437982417
2017-03-13,0.005761368890603746
2017-03-14,-0.014862909493806975
2017-03-15,0.011944024968970846
2017-03-16,0.0037272537046819654
2017-03-17,0.005724938299644711
2017-03-20,-0.0021538367638220812
2017-03-21,-0.029448039306790852
2017-03-22,0.011596497750419488
2017-03-23,-0.00031407753875345445
2017-03-24,-0.0004712343601755986
2017-03-27,-0.008486577187846955
2017-03-28,0.002536057172692008
2017-03-29,0.0030039308570590784
2017-03-30,-0.04587011208078695
2017-03-31,-0.013712176327373538
2017-04-03,-0.02680070801291523
2017-04-04,0.020654058424355304
2017-04-05,-0.008431703312527516
2017-04-06,-0.0008503271719267902
2017-04-07,-0.011063855759640973
2017-04-10,0.007056796182098646
2017-04-11,0.00854554801475671
2017-04-12,-0.0022029699562037264
2017-04-13,-0.0013587267256014446
2017-04-17,0.00034014384393166175
2017-04-18,0.0022101507784719754
2017-04-19,0.012383367816599877
2017-04-20,0.008713144354970392
2017-04-21,0.0013288706867702338
2017-04-24,0.018414078182310556
2017-04-25,0.006678609732666763
2017-04-26,0.007119780693174871
2017-04-27,-0.040006452623992494
2017-04-28,0.01991629500768166
2017-05-01,0.008861190149267006
2017-05-02,0.016590768792425603
2017-05-03,-0.15520001220703128
2017-05-04,0.0011363896620835146
2017-05-05,-0.013810055501463081
2017-05-08,-0.0375983667563885
2017-05-09,0.004584480074308006
2017-05-10,-0.010912758633060848
2017-05-11,0.0
2017-05-12,-0.008425239354086456
2017-05-15,0.008092282488556313
2017-05-16,-0.013646403375245253
2017-05-17,-0.03357073193599258
2017-05-18,-0.010526315789473717
2017-05-19,0.008085129108834854
2017-05-22,0.007809179475383399
2017-05-23,-0.007120422043725427
2017-05-24,0.004429425968119238
2017-05-25,0.009239866679451758
2017-05-26,-0.013940948075272575
2017-05-30,0.0008440792581245748
2017-05-31,-0.005903410868549397
2017-06-01,0.024390194569780643
2017-06-02,0.004761895359614243
2017-06-05,0.007830230325028165
2017-06-06,-0.009405010957017956
2017-06-07,0.0018575882594564774
2017-06-08,0.007622557167410449
2017-06-09,-0.015947634057049465
2017-06-12,0.02888010302931976
2017-06-13,0.002221337022106473
2017-06-14,-0.00765668063544267
2017-06-15,-0.0012183019957566765
2017-06-16,0.006302122015565459
2017-06-19,-0.00020198629360002052
2017-06-20,-0.0171752325720409
2017-06-21,0.013157882353605599
2017-06-22,0.015016268197995286
2017-06-23,0.025589739455874172
2017-06-26,-0.008382072350307856
2017-06-27,-0.017102397290192584
2017-06-28,0.012600021362304759
2017-06-29,-0.007702930701576571
2017-06-30,-0.008558922985866135
2017-07-03,0.00562133651028196
2017-07-05,0.017169107760666158
2017-07-06,-0.03120706827828823
2017-07-07,-0.002431096645075792
2017-07-10,0.0083265603866014
2017-07-11,0.0036253836786281912
2017-07-12,0.014449074444086163
2017-07-13,-0.009297673849642418
2017-07-14,0.010782689318817651
2017-07-17,0.0227183237879236
2017-07-18,-0.004635921891918859
2017-07-19,0.011061511902329624
2017-07-20,0.004990444219679091
2017-07-21,-0.004392657363545882
2017-07-24,0.0046038338548264335
2017-07-25,0.017376357952493038
2017-07-26,-0.14620865764465918
2017-07-27,0.01143100953791687
2017-07-28,0.019126300808913088
2017-07-31,0.0053316272820254085
2017-08-01,0.00827321584000873
2017-08-02,-0.00042079651330395595
2017-08-03,0.011155601193821196
2017-08-04,-0.003538758959257815
2017-08-07,-0.011698298957361186
2017-08-08,-0.0008455065391295147
2017-08-09,0.0027501812324159935
2017-08-10,-0.022995783069601483
2017-08-11,0.0012955637403273546
2017-08-14,0.009704567032672973
2017-08-15,-0.010252019337142149
2017-08-16,-0.001078964974016161
2017-08-17,-0.01922660125396325
2017-08-18,-0.0008810774049102799
2017-08-21,-0.009920651606798225
2017-08-22,0.020040114204782578
2017-08-23,-0.008513494709762037
2017-08-24,-0.00418314914946194
2017-08-25,-0.005527304942078204
2017-08-28,0.003557133148964775
2017-08-29,0.012627374889928156
2017-08-30,0.016626605807319672
2017-08-31,0.014633102804241682
2017-09-01,-0.0014846170213971277
2017-09-05,-0.019328879072156746
2017-09-06,0.015594568968109845
2017-09-07,-0.0019193890756961096
2017-09-08,-0.017094001070560583
2017-09-11,0.010217417841372312
2017-09-12,0.00710131284030191
2017-09-13,-0.0025640797829273865
2017-09-14,-0.0017138352727434913
2017-09-15,0.015879864864754234
2017-09-18,0.004858460952576804
2017-09-19,0.002522575838860508
2017-09-20,-0.00041938474186642427
2017-09-21,-0.003146585209633068
2017-09-22,0.017045483280475837
2017-09-25,-0.008483419130473235
2017-09-26,-0.0018780538674758596
2017-09-27,-0.0016726286429440407
2017-09-28,-0.0014659621952716195
2017-09-29,0.021812099598800705
2017-10-02,0.02627255228296166
2017-10-03,0.010000000000000009
2017-10-04,0.0
2017-10-05,0.00554453028310653
2017-10-06,-0.002953873863478562
2017-10-09,-0.006320357259991138
2017-10-10,0.014311218174366758
2017-10-11,-0.00999408845253813
2017-10-12,0.0
2017-10-13,0.004750551496336186
2017-10-16,-0.0005909925194805821
2017-10-17,-0.0029567851869731765
2017-10-18,0.0083036408410615
2017-10-19,0.012745127958409874
2017-10-20,0.004259388180184898
2017-10-23,-0.00790437354646023
2017-10-24,0.008744671024979445
2017-10-25,0.04026199496689231
2017-10-26,-0.012222219396520573
2017-10-27,-0.006374206067027766
2017-10-30,-0.01018869651938381
2017-10-31,-0.004003032560761399
2017-11-01,0.008421026348497396
2017-11-02,-0.007591530112109002
2017-11-03,0.013769313318027887
2017-11-06,0.013771050368757587
2017-11-07,0.0003720997849245844
2017-11-08,0.0
2017-11-09,0.0016741100334416448
2017-11-10,0.007613739257748442
2017-11-13,-0.013638000122750848
2017-11-14,0.004297450303981876
2017-11-15,0.0048371780750362525
2017-11-16,0.023143862966972906
2017-11-17,0.003257334611710183
2017-11-20,-0.0010822070721488997
2017-11-21,0.005417104212250834
2017-11-22,0.00017956755528736323
2017-11-24,0.0017956956596223428
2017-11-27,-0.007886761681048626
2017-11-28,0.00018070707328288194
2017-11-29,-0.0003612799411698564
2017-11-30,0.00795082445782036
2017-12-01,0.00017931402741777624
2017-12-04,0.01165079226590815
2017-12-05,0.0
2017-12-06,-0.011870981311970619
2017-12-07,0.012013594467382482
2017-12-08,0.0010631001904848336
2017-12-11,0.0008849422488592662
2017-12-12,0.008311250699276851
2017-12-13,-0.006313584837976727
2017-12-14,0.0017648865935473435
2017-12-15,0.017618041394843242
2017-12-18,0.13694598471730268
2017-12-19,0.017511825155230865
2017-12-20,-0.002843496591948713
2017-12-21,-0.011856535315808103
2017-12-22,-0.005923441849039035
2017-12-26,-0.0004583465346926774
2017-12-27,-0.0035156792108905766
2017-12-28,0.0036815133422527513
2017-12-29,-0.005960559190423598
2018-01-02,0.0079950282248884
2018-01-03,0.005796291899993866
2018-01-04,-0.005156262582599713
2018-01-05,0.0035061488152980935
2018-01-08,0.0007594625698414958
2018-01-09,0.024438383082477033
2018-01-10,-0.017187673276510274
2018-01-11,-0.016885311558331062
2018-01-12,0.004753834733108642
2018-01-16,-0.01556771513013111
2018-01-17,0.01395351202913031
2018-01-18,-0.004892961580399868
2018-01-19,0.00845106648569316
2018-01-22,0.0003048037985389218
2018-01-23,0.005331278994458621
2018-01-24,0.0003029794404001418
2018-01-25,0.012874979502212502
2018-01-26,0.01121579137423212
2018-01-29,-0.005471794314600653
2018-01-30,-0.010260259351765777
2018-01-31,0.006460341360398081
2018-02-01,0.008508728362454532
2018-02-02,-0.02723499710453403
2018-02-05,-0.044278755224602784
2018-02-06,0.01369203593139856
2018-02-07,0.0127219288720406
2018-02-08,-0.030862307302482628
2018-02-09,0.026244127554829078
2018-02-12,0.01247470896648406
2018-02-13,-0.006776566137967177
2018-02-14,0.036905023440070295
2018-02-15,0.007925807649588723
2018-02-16,-0.007566797102143252
2018-02-20,-0.0017940312105998446
2018-02-21,-0.006739508325090182
2018-02-22,-0.0010554839437021402
2018-02-23,0.01675472619398577
2018-02-26,0.01840851918844799
2018-02-27,-0.005247822425059834
2018-02-28,-0.01143022865935639
2018-03-01,0.006818842139274972
2018-03-02,0.022232069742912364
2018-03-05,0.005473098829723577
2018-03-06,0.0018622674023642816
2018-03-07,0.0007148330085513521
2018-03-08,0.07272473385686462
2018-03-09,0.01318590622836191
2018-03-12,-0.014460345452005252
2018-03-13,-0.022275552110890717
2018-03-14,-0.0006821698455115044
2018-03-15,0.01993172811566768
2018-03-16,-0.009235744209099561
2018-03-19,-0.02067007361098272
2018-03-20,0.016416091550211176
2018-03-21,-0.003935951605947174
2018-03-22,-0.02370892326257401
2018-03-23,-0.020376818609631475
2018-03-26,0.028351585618347164
2018-03-27,-0.019811586299941286
2018-03-28,-0.009893949798476132
2018-03-29,0.01327623504154074
2018-04-02,-0.024373108975974667
2018-04-03,0.01256321655714121
2018-04-04,0.004135780150714252
2018-04-05,0.026700712336841903
2018-04-06,-0.040807920048083424
2018-04-09,0.016152333512166717
2018-04-10,0.028810655771697613
2018-04-11,-0.012415527002363591
2018-04-12,0.004609608156664002
2018-04-13,-0.006813096165804833
2018-04-16,0.0029399283714890423
2018-04-17,0.01186485875715837
2018-04-18,0.004966210800945392
2018-04-19,-0.005353457760016056
2018-04-20,-0.01600877791017552
2018-04-23,0.005189272108711007
2018-04-24,-0.009766945250816228
2018-04-25,-0.002677221898522708
2018-04-26,0.010596213802413601
2018-04-27,-0.006011468090507455
2018-04-30,0.00773562677301598
2018-05-01,-0.01130502680723211
2018-05-02,0.011434291782353334
2018-05-03,-0.002791410654254922
