Date,TSN
2015-11-24,0.02079419424750295
2015-11-25,0.015481908735316185
2015-11-27,0.01710241080868591
2015-11-30,-0.010880327261747147
2015-12-01,0.013000004296953804
2015-12-02,-0.0013817932828199542
2015-12-03,0.01779353048168031
2015-12-04,0.010877879798830037
2015-12-07,-0.004611821393298854
2015-12-08,0.01563715056490378
2015-12-09,0.00760299996288305
2015-12-10,0.007545720600105499
2015-12-11,-0.016663088032086493
2015-12-14,0.00361724656911111
2015-12-15,0.023524958499193893
2015-12-16,-0.0018535618032992085
2015-12-17,-0.018012893254594098
2015-12-18,-0.006240477511465392
2015-12-21,0.011798154150082452
2015-12-22,0.007898984375245499
2015-12-23,0.003918495158164337
2015-12-24,0.002602488630862654
2015-12-28,-0.007601056881043178
2015-12-29,0.006912390196983642
2015-12-30,-0.00222660253687601
2015-12-31,-0.008367527027962729
2016-01-04,-0.006937776040585875
2016-01-05,-0.012462372135578659
2016-01-06,-0.0007647244837447609
2016-01-07,-0.0017223808560195009
2016-01-08,0.00249198273421114
2016-01-11,0.008030839475229312
2016-01-12,0.01631235462646896
2016-01-13,-0.008585442164662394
2016-01-14,-0.003952985883541427
2016-01-15,-0.02683820188685493
2016-01-19,-0.03515238417831623
2016-01-20,0.0056359552514091416
2016-01-21,0.02101688650122502
2016-01-22,0.004116872569573271
2016-01-25,0.0013666023307463693
2016-01-26,0.02359140281606331
2016-01-27,-0.012190615944852712
2016-01-28,0.014076358807904032
2016-01-29,0.014641654498424472
2016-02-01,0.017803582405252483
2016-02-02,-0.024120926205870474
2016-02-03,-0.0015092489013940336
2016-02-04,-0.018329536313714034
2016-02-05,0.09913385439618638
2016-02-08,0.053590171674942955
2016-02-09,0.01146933516267068
2016-02-10,0.011996476129291
2016-02-11,-0.024845533856020174
2016-02-12,0.001998407475562569
2016-02-16,0.027256172312965843
2016-02-17,0.009707055765613815
2016-02-18,0.00881262202299471
2016-02-19,0.00015879255777040413
2016-02-22,0.01794510774419189
2016-02-23,0.010764580706237759
2016-02-24,0.009106274851582219
2016-02-25,0.016977647254015737
2016-02-26,-0.01763645938664027
2016-02-29,-0.006444375994736018
2016-03-01,0.01281859058331869
2016-03-02,0.0032018240932558673
2016-03-03,0.0034960019677183762
2016-03-04,-0.01605568632306531
2016-03-07,0.01123777681126703
2016-03-08,-0.0038058934168551106
2016-03-09,0.009780056642260782
2016-03-10,0.008474603762641086
2016-03-11,0.015756263851154806
2016-03-14,-0.0069436698408427144
2016-03-15,-0.008330599671507066
2016-03-16,0.005850621947032009
2016-03-17,0.0023862865678097034
2016-03-18,-0.00044638129921770187
2016-03-21,-0.0062519162975415155
2016-03-22,-0.0010486246897598583
2016-03-23,0.011246048261513542
2016-03-24,-0.008155513334681008
2016-03-28,0.008820856306946734
2016-03-29,0.0032597765234956277
2016-03-30,-0.0020676375357165933
2016-03-31,-0.013321499959774386
2016-04-01,0.021451875524125308
2016-04-04,-0.004699468851510735
2016-04-05,-0.004869480134705673
2016-04-06,0.008896615412521625
2016-04-07,-0.002939317855339074
2016-04-08,0.00398012451564167
2016-04-11,-0.009837147925803369
2016-04-12,0.013790135318232366
2016-04-13,-0.04007601449919096
2016-04-14,-0.014779928742377102
2016-04-15,0.01036224081781656
2016-04-18,0.007040795709081227
2016-04-19,-0.007143985132343489
2016-04-20,-0.025260252617840928
2016-04-21,-0.011465164393602567
2016-04-22,0.0020654468899736766
2016-04-25,0.016013758988248306
2016-04-26,0.009363550914707641
2016-04-27,0.010049635046817995
2016-04-28,0.002908192792678177
2016-04-29,0.004578587131258249
2016-05-02,0.01291395995923339
2016-05-03,-0.004649372201497082
2016-05-04,0.004972441208845435
2016-05-05,-0.004648335185853059
2016-05-06,0.013106275487045904
2016-05-09,0.014721399282361158
2016-05-10,0.015093503520640095
2016-05-11,-0.011404430396025012
2016-05-12,0.002482397798995395
2016-05-13,0.001456911980824982
2016-05-16,-0.005818199858525608
2016-05-17,-0.027066984594512733
2016-05-18,-0.013683918789756055
2016-05-19,-0.008690504480520445
2016-05-20,-0.004767725059722894
2016-05-23,0.004172641438388691
2016-05-24,0.0018465813393457875
2016-05-25,-0.00491538461088159
2016-05-26,0.005557215003745064
2016-05-27,0.0012308338092810178
2016-05-31,-0.01982477779138736
2016-06-01,0.008309690538078174
2016-06-02,-0.026589805377703613
2016-06-03,0.009744076494321963
2016-06-06,-0.036860851295761776
2016-06-07,-0.0006572368261839046
2016-06-08,-0.017751518579678494
2016-06-09,0.025435125050212726
2016-06-10,-0.01158614288314641
2016-06-13,-0.010566237363824227
2016-06-14,0.006006994559786927
2016-06-15,0.0011610063011078253
2016-06-16,0.018721011946591704
2016-06-17,-0.004391083438700982
2016-06-20,0.0011435247812223714
2016-06-21,0.014521297569664249
2016-06-22,0.008041062671034993
2016-06-23,0.01084875645490313
2016-06-24,0.0033143302232561123
2016-06-27,0.026270501096504528
2016-06-28,-0.01594149022154978
2016-06-29,0.0004673442726785826
2016-06-30,0.03985672929247541
2016-07-01,-0.011528618175416505
2016-07-05,0.010148520054584331
2016-07-06,0.014545156010516758
2016-07-07,0.0
2016-07-08,0.018622021804458155
2016-07-11,-0.006529037840628971
2016-07-12,0.002775099431229666
2016-07-13,0.008010357541886393
2016-07-14,0.009246968595960192
2016-07-15,-0.004008354872800379
2016-07-18,0.0045996960952896515
2016-07-19,0.017026723113681808
2016-07-20,-0.0057679071304367335
2016-07-21,0.006508852898068351
2016-07-22,0.017714038760747508
2016-07-25,0.01270906272943817
2016-07-26,-0.006956791317200395
2016-07-27,-0.008791232035071483
2016-07-28,0.012333976592395546
2016-07-29,0.0075285770646480454
2016-08-01,0.00923926221507898
2016-08-02,-0.010769929167681047
2016-08-03,-0.006940890663120536
2016-08-04,0.008085633477856069
2016-08-05,0.001087825164393319
2016-08-08,0.005838907566474427
2016-08-09,0.005400584755359539
2016-08-10,0.002282574794913783
2016-08-11,-0.0009378593819653336
2016-08-12,0.010728554872269092
2016-08-15,-0.0037151645390297583
2016-08-16,-0.011186612319299183
2016-08-17,0.001750576207064869
2016-08-18,0.008738990958904402
2016-08-19,-0.001999370113534127
2016-08-22,0.009615618967150796
2016-08-23,-0.005026684636220247
2016-08-24,-0.0029246322743103903
2016-08-25,0.006266785183052237
2016-08-26,-0.005034965404882574
2016-08-29,0.012518291602318987
2016-08-30,-0.005930469631784785
2016-08-31,0.0018560589672875771
2016-09-01,-0.0011908088537128103
2016-09-02,0.012718424418288965
2016-09-06,-0.004709457293918917
2016-09-07,-0.01051569401884711
2016-09-08,-0.007703982191791137
2016-09-09,-0.032664271281269586
2016-09-12,0.021727105143776182
2016-09-13,-0.006230633068965652
2016-09-14,-0.0036801282320236828
2016-09-15,0.006839792603939632
2016-09-16,-0.004754878229231263
2016-09-19,0.013378496651798244
2016-09-20,0.004445759642836222
2016-09-21,0.01515570904758956
2016-09-22,0.014136390136017196
2016-09-23,-0.006513848625209873
2016-09-26,-0.004982990818282462
2016-09-27,-0.00210847039380635
2016-09-28,0.0039619387772809045
2016-09-29,-0.01565362375846202
2016-09-30,-0.0021382456674583494
2016-10-03,0.0057586942275975606
2016-10-04,-0.01904131633425732
2016-10-05,0.0013575672446484166
2016-10-06,0.008268807984082915
2016-10-07,-0.08913692208062618
2016-10-10,0.04059033382584065
2016-10-11,0.012482353160431892
2016-10-12,0.002521751091624669
2016-10-13,0.006568072011363224
2016-10-14,-0.006247518637424121
2016-10-17,-0.000418863474495379
2016-10-18,0.00013948078542802556
2016-10-19,-0.015231974771816037
2016-10-20,-0.00936573237072269
2016-10-21,-0.003867526630395135
2016-10-24,0.004170181151665231
2016-10-25,-0.011313083943286673
2016-10-26,-0.005359475579481354
2016-10-27,0.003495118886883475
2016-10-28,0.012044727904513275
2016-10-31,0.01591622832964168
2016-11-01,0.003387308492312391
2016-11-02,-0.010971988778136765
2016-11-03,-0.0048356327420618905
2016-11-04,-0.039874094721947584
2016-11-07,0.032896713795349086
2016-11-08,0.013114381161806632
2016-11-09,-0.011095417895020887
2016-11-10,-0.04718078716815666
2016-11-11,0.004529026824215521
2016-11-14,0.029155465185715324
2016-11-15,0.004672971640087287
2016-11-16,0.0031977121969397615
2016-11-17,-0.03361361631989057
2016-11-18,0.009895028527569849
2016-11-21,-0.1448930738380082
2016-11-22,0.023611055983338014
2016-11-23,-0.0050881613022835115
2016-11-25,0.016876876974006638
2016-11-28,-0.02196148825480515
2016-11-29,0.014540329435754229
2016-11-30,-0.036465466519061684
2016-12-01,-0.011265602485169501
2016-12-02,0.015666803360566917
2016-12-05,0.003856430116646159
2016-12-06,0.0020949314489950854
2016-12-07,0.02491734984346805
2016-12-08,0.0470929427861797
2016-12-09,0.005358048388297121
2016-12-12,0.003714437109055835
2016-12-13,0.009493298698162844
2016-12-14,-0.009563531156221994
2016-12-15,0.004184126506658448
2016-12-16,0.0006407500364595808
2016-12-19,-0.0017613504796872848
2016-12-20,-0.006899019859934907
2016-12-21,0.001130942725796391
2016-12-22,-0.0037109835307235217
2016-12-23,0.013119206656299287
2016-12-27,-0.0017589322371072136
2016-12-28,-0.012651893398795022
2016-12-29,0.008110415448217667
2016-12-30,-0.007562556216073157
2017-01-03,0.014591372845825568
2017-01-04,0.014221988598882351
2017-01-05,0.005199416296789883
2017-01-06,-0.007523608061411724
2017-01-09,-0.010581214627924829
2017-01-10,-0.02298498534010973
2017-01-11,0.004084590247606545
2017-01-12,0.003742084252133182
2017-01-13,0.00486315548893046
2017-01-17,0.0053233987005423256
2017-01-18,0.0067396203349232575
2017-01-19,-0.006375637230474074
2017-01-20,0.003689260503932923
2017-01-23,-0.013105125545445961
2017-01-24,0.00987823472838012
2017-01-25,0.004329845665191456
2017-01-26,-0.014689392553418168
2017-01-27,0.017177007137472167
2017-01-30,-0.003186220784445082
2017-01-31,0.003516060864002135
2017-02-01,0.024048650392427984
2017-02-02,0.013685619550931172
2017-02-03,0.003222020768902212
2017-02-06,-0.034561881657083515
2017-02-07,0.024077350495254946
2017-02-08,0.0061870587093439955
2017-02-09,0.005226825668196433
2017-02-10,-0.00504667681079396
2017-02-13,0.003688986651816384
2017-02-14,-0.004594303148031775
2017-02-15,0.0050768118581066
2017-02-16,-0.006581851306602826
2017-02-17,0.005546940006047052
2017-02-21,-0.029880410733196916
2017-02-22,-0.0014214502105830418
2017-02-23,-0.006327305057882926
2017-02-24,-0.002228383636998621
2017-02-27,-0.0015212963395715429
2017-02-28,0.003207283028420438
2017-03-01,0.02621493244900397
2017-03-02,-0.017134041599541905
2017-03-03,0.007923726180006474
2017-03-06,-0.02531435299712237
2017-03-07,-0.0016132131429669183
2017-03-08,0.00048487526176921314
2017-03-09,0.00597535451390252
2017-03-10,0.02022786400416421
2017-03-13,0.0007867693546372845
2017-03-14,-0.014622405535686278
2017-03-15,0.006861299918580643
2017-03-16,-0.01743258557872729
2017-03-17,-0.002580526897377866
2017-03-20,0.008408505711405612
2017-03-21,-0.0016034905192934268
2017-03-22,0.007388250666957141
2017-03-23,-0.0062178612971199865
2017-03-24,0.0038501832827131377
2017-03-27,-0.011666593805320868
2017-03-28,-0.0003237905835485888
2017-03-29,0.0009707724902860981
2017-03-30,-0.003878563189317452
2017-03-31,0.0011356841207925683
2017-04-03,0.004375079821212768
2017-04-04,0.0014522858138588113
2017-04-05,-0.001933421284154302
2017-04-06,0.0108152264490049
2017-04-07,-0.007345776584457453
2017-04-10,0.007882753919563834
2017-04-11,0.003351976046428229
2017-04-12,0.022271877226545556
2017-04-13,-0.01229389771359879
2017-04-17,0.015597888266724258
2017-04-18,0.01210047644795198
2017-04-19,-0.009349940150251146
2017-04-20,0.00634362636482888
2017-04-21,0.0015377076046421134
2017-04-24,0.0038381137619405425
2017-04-25,-0.003976509005248485
2017-04-26,-0.009212483853901166
2017-04-27,0.0012400053026351276
2017-04-28,-0.005417102145832908
2017-05-01,-0.006069067967231168
2017-05-02,-0.010176902010443412
2017-05-03,-0.00901635809969048
2017-05-04,0.005107808807885306
2017-05-05,0.0057169896836242184
2017-05-08,-0.06079272432665739
2017-05-09,-0.026899440918485285
2017-05-10,0.0027640501204009293
2017-05-11,0.00017221104297027168
2017-05-12,0.00327314959748648
2017-05-15,-0.002918827541082414
2017-05-16,-0.003788549805659347
2017-05-17,0.002938504706637035
2017-05-18,-0.0032750040186960705
2017-05-19,0.012623410553964876
2017-05-22,-0.002048986255889673
2017-05-23,-0.00034230628557807563
2017-05-24,0.00017117145504852438
2017-05-25,-0.005648094170087381
2017-05-26,0.004131228871635306
2017-05-30,-0.0030115513548671924
2017-05-31,-0.0103554211318454
2017-06-01,0.01988153800049197
2017-06-02,-0.010088899692183628
2017-06-05,0.006563944974433911
2017-06-06,0.018877689035851075
2017-06-07,0.018528003629924683
2017-06-08,0.0008266785669912569
2017-06-09,0.0038005567857537503
2017-06-12,0.00855956037722394
2017-06-13,0.018116484217157502
2017-06-14,0.00208412509562228
2017-06-15,-0.008798727202093848
2017-06-16,-0.005648727961385047
2017-06-19,-0.0008116105834263809
2017-06-20,-0.002761580292209964
2017-06-21,-0.00016272049104004704
2017-06-22,0.0055392804337413
2017-06-23,0.01733630955773191
2017-06-26,-0.00047794931287414855
2017-06-27,-0.016889714206717255
2017-06-28,-0.0021068664249879188
2017-06-29,0.0
2017-06-30,0.01721622572527015
2017-07-03,-0.0007983925516908963
2017-07-05,-0.016139336768719814
2017-07-06,-0.022088824359992043
2017-07-07,0.0001660652901422921
2017-07-10,-0.015609180857751426
2017-07-11,-0.011808439966148776
2017-07-12,0.02287441412729785
2017-07-13,0.01618856576146488
2017-07-14,0.00821138198858229
2017-07-17,0.004561215792505013
2017-07-18,-0.013458850613138562
2017-07-19,0.0047667178152697165
2017-07-20,-0.003271856715584276
2017-07-21,0.015591854215043055
2017-07-24,-0.0043634371057754695
2017-07-25,0.018016506554619394
2017-07-26,0.0049426770300300404
2017-07-27,0.00523563793418913
2017-07-28,-0.005681870331787131
2017-07-31,0.005714338461960011
2017-08-01,-0.007259888017665195
2017-08-02,0.011605583009187237
2017-08-03,-0.006129473538351804
2017-08-04,0.000949096874773403
2017-08-07,0.056871590217701495
2017-08-08,-0.028101404554973564
2017-08-09,-0.005536736954035115
2017-08-10,0.00324750940747065
2017-08-11,0.010482755329958682
2017-08-14,0.004576391190296736
2017-08-15,0.0016706887214481547
2017-08-16,-0.004699960339507481
2017-08-17,-0.011424124349062481
2017-08-18,0.0036981276819483266
2017-08-21,-0.0004605627404239421
2017-08-22,-0.0024572983634170154
2017-08-23,-0.00600483008975794
2017-08-24,-0.01084247787842052
2017-08-25,-0.00955223700834007
2017-08-28,-0.01106718910391491
2017-08-29,-0.005915301732572931
2017-08-30,0.008635293301293201
2017-08-31,0.012962288573806546
2017-09-01,0.019431039508975623
2017-09-05,-0.0009296545911018361
2017-09-06,0.007445389412109815
2017-09-07,-0.004618861378256622
2017-09-08,0.011446092890886161
2017-09-11,0.001682070039515482
2017-09-12,0.004885492697800808
2017-09-13,0.001975295144151845
2017-09-14,0.005610234818713256
2017-09-15,0.00829318769388765
2017-09-18,0.008075223024595068
2017-09-19,-0.017801499554511935
2017-09-20,-0.0064945527724670216
2017-09-21,-0.006840909203924439
2017-09-22,0.0012246943646534447
2017-09-25,0.003669088888766714
2017-09-26,0.0027417391220170284
2017-09-27,0.0053165077932548765
2017-09-28,-0.011030445976876413
2017-09-29,0.07639400216002667
2017-10-02,0.00766540506239366
2017-10-03,0.004930333475009929
2017-10-04,0.004204883101040169
2017-10-05,-0.007956379012963866
2017-10-06,-0.005768956386979052
2017-10-09,-0.000283243779449438
2017-10-10,-0.007502563179505484
2017-10-11,-0.0009983636540442653
2017-10-12,0.010851067066295572
2017-10-13,-0.008333259631868484
2017-10-16,0.004842343953775474
2017-10-17,0.005528056537842163
2017-10-18,0.008598809103802951
2017-10-19,-0.001956019026481126
2017-10-20,0.0018198163274627532
2017-10-23,-0.0002797596170552863
2017-10-24,-0.005033488750196047
2017-10-25,-0.0009835010588872262
2017-10-26,0.0029539994450897833
2017-10-27,-0.003646495169519537
2017-10-30,0.006052527683798825
2017-10-31,0.020148761117331215
2017-11-01,0.005486274699564309
2017-11-02,-0.002182892841034456
2017-11-03,-0.004784430414760066
2017-11-06,-0.008516540051378696
2017-11-07,0.0126075540705477
2017-11-08,0.012450263009232687
2017-11-09,-0.002432493429217697
2017-11-10,0.004334801730882187
2017-11-13,0.019557705005404102
2017-11-14,0.006350102625610754
2017-11-15,0.0018404698815865927
2017-11-16,0.013777583310666808
2017-11-17,0.00918992256642115
2017-11-20,0.012697238222881602
2017-11-21,0.0012659892393280803
2017-11-22,0.007210064513841097
2017-11-24,0.010548543510424002
2017-11-27,0.00956900900967872
2017-11-28,-0.0011077125970700985
2017-11-29,0.010720415466484834
2017-11-30,0.00648587734136119
2017-12-01,0.001702240196099547
2017-12-04,0.014200785660020587
2017-12-05,-0.0025133299872784898
2017-12-06,-0.0007196802037000571
2017-12-07,-0.005642859346862039
2017-12-08,0.009659014634346041
2017-12-11,-0.012197957460152287
2017-12-12,0.0008477392642616266
2017-12-13,0.0003626872739117548
2017-12-14,-0.024063007240306522
2017-12-15,0.007062675025228726
2017-12-18,0.019315844752876066
2017-12-19,-0.0167774056133958
2017-12-20,-0.001596095207885062
2017-12-21,-0.002089815945525819
2017-12-22,-0.006653389183053804
2017-12-26,0.013767700644651049
2017-12-27,-0.0030585997683321153
2017-12-28,0.0008591633750927308
2017-12-29,-0.005885663569003108
2018-01-02,-0.005550779345408485
2018-01-03,-0.011288033820211485
2018-01-04,0.006398267534519331
2018-01-05,0.007603896294592127
2018-01-08,0.010887309754606944
2018-01-09,0.006731112094451985
2018-01-10,-0.01531728219354489
2018-01-11,-0.01283943668707399
2018-01-12,-0.000750541274762595
2018-01-16,-0.015393865132773077
2018-01-17,0.00737258156705467
2018-01-18,-0.0046691949571895375
2018-01-19,0.016607662477939877
2018-01-22,0.008729381284083848
2018-01-23,0.002966727800076674
2018-01-24,-0.016639916701710944
2018-01-25,0.0002507060152170393
2018-01-26,0.004636782096329117
2018-01-29,-0.01571694401505097
2018-01-30,-0.00025335213669541723
2018-01-31,-0.03523909424491134
2018-02-01,-0.004598362510453535
2018-02-02,-0.016763283569431686
2018-02-05,-0.016915202106079663
2018-02-06,0.013109486938641446
2018-02-07,-0.010917631536901395
2018-02-08,0.007358867015045956
2018-02-09,0.012851697323336797
2018-02-12,-0.004541380006174989
2018-02-13,0.002683473279116555
2018-02-14,0.014853458444993528
2018-02-15,0.0005272155052926664
2018-02-16,0.0017134678722012797
2018-02-20,0.001578905329872704
2018-02-21,-0.00958894349773376
2018-02-22,-0.009416512039321145
2018-02-23,0.005221429203238426
2018-02-26,0.008391047688795394
2018-02-27,-0.015189623544792807
2018-02-28,0.001616105479903318
2018-03-01,-0.012906736317873202
2018-03-02,0.00313264252670864
2018-03-05,-0.000678781263697914
2018-03-06,0.006114125940636539
2018-03-07,0.006482252238865005
2018-03-08,0.005903566535389926
2018-03-09,0.009603933015672306
2018-03-12,-0.005549165385995036
2018-03-13,0.004650190851698488
2018-03-14,-0.0031739568744129087
2018-03-15,-0.02188877187197802
2018-03-16,0.007323584696157015
2018-03-19,-0.0018850462673593027
2018-03-20,-0.0014838245855490761
2018-03-21,-0.0044581514245424225
2018-03-22,-0.013434787112058477
2018-03-23,-0.015956173511084693
2018-03-26,0.0335479755242567
2018-03-27,0.0012172775139995817
2018-03-28,-0.01485903795148702
2018-03-29,0.003565386647822466
2018-04-02,-0.062167180002739575
2018-04-03,0.018793571741984705
2018-04-04,0.023022886420117628
2018-04-05,-0.007967282017204425
2018-04-06,-0.012117730968744134
2018-04-09,0.0022819587489426585
2018-04-10,0.006261725888445424
2018-04-11,0.0001411908917250404
2018-04-12,-0.008059596307445016
2018-04-13,0.00028490037906303556
2018-04-16,0.01596117735416147
2018-04-17,0.0022443829608760346
2018-04-18,-0.004898613688432252
2018-04-19,-0.010126485027908139
2018-04-20,-0.016766053758371147
2018-04-23,0.014739712375785974
2018-04-24,0.0021363403975886985
2018-04-25,0.0009944293898791479
2018-04-26,0.008376217230781968
2018-04-27,0.0045051308706929305
2018-04-30,-0.017519214587859544
2018-05-01,-0.007703287972312012
2018-05-02,-0.029758364488217892
2018-05-03,-0.02133655690487113
2018-05-04,0.01392875484022471
2018-05-07,0.0037329887902319836
2018-05-08,-0.008330718860106279
