Date,ON
2016-02-26,0.012062772247271925
2016-02-29,0.0
2016-03-01,0.03098918528822736
2016-03-02,0.019653188877577055
2016-03-03,0.013605429672463698
2016-03-04,-0.007829943860155897
2016-03-07,0.015783578932248243
2016-03-08,-0.03440626101462052
2016-03-09,0.01839078746205436
2016-03-10,0.0022573880969170013
2016-03-11,0.04279280512879158
2016-03-14,-0.017278600805329503
2016-03-15,-0.0021978524093689833
2016-03-16,0.012114499735849105
2016-03-17,0.007617045886264995
2016-03-18,0.023758024613035778
2016-03-21,-0.0042194054625018795
2016-03-22,0.009533914892847495
2016-03-23,-0.015739729562773808
2016-03-24,0.0010661224690649007
2016-03-28,0.002129872562100399
2016-03-29,0.04994689422424026
2016-03-30,-0.017206485255548465
2016-03-31,-0.012358381574423039
2016-04-01,0.011470245560690984
2016-04-04,-0.012371122465843931
2016-04-05,0.001043865236062258
2016-04-06,0.0166840297045181
2016-04-07,-0.023589696639623403
2016-04-08,-0.0010504441597668501
2016-04-11,-0.005257643483857488
2016-04-12,-0.003171219117359292
2016-04-13,0.030752911184303677
2016-04-14,0.0030863921961969965
2016-04-15,-0.009230784880809306
2016-04-18,-0.0010352203974945962
2016-04-19,-0.0072538546726782505
2016-04-20,0.029227529770467164
2016-04-21,-0.005070916714148832
2016-04-22,0.002038685344942781
2016-04-25,-0.024415032856651364
2016-04-26,0.04171007426129525
2016-04-27,0.0010010239350302097
2016-04-28,-0.025000000000000022
2016-04-29,-0.02871792133037865
2016-05-02,0.022175293793614603
2016-05-03,-0.019628153725989694
2016-05-04,-0.023182225359376418
2016-05-05,0.0021574437002973568
2016-05-06,0.012917102911930156
2016-05-09,-0.03188099846966186
2016-05-10,0.029637812067948133
2016-05-11,0.0010661224690649007
2016-05-12,-0.0447284409944253
2016-05-13,-0.0022297053699305014
2016-05-16,0.005586613608986157
2016-05-17,-0.005555576748318192
2016-05-18,0.02905030552209409
2016-05-19,-0.019544006995682595
2016-05-20,0.01771869901921508
2016-05-23,-0.0010880604639921243
2016-05-24,0.021786470873249808
2016-05-25,0.013859287084738714
2016-05-26,0.0
2016-05-27,0.015772830170363683
2016-05-31,0.011387226924339133
2016-06-01,0.018423678921982933
2016-06-02,-0.009045241639510926
2016-06-03,-0.015212943585519612
2016-06-06,0.01029870041986225
2016-06-07,0.026503492771275283
2016-06-08,-0.00496516768379307
2016-06-09,0.0
2016-06-10,-0.02195611347086801
2016-06-13,0.01836728040797797
2016-06-14,-0.021041993397286185
2016-06-15,-0.007164856214813109
2016-06-16,-0.021649488894462388
2016-06-17,-0.004214959201027879
2016-06-20,0.03492062755202485
2016-06-21,0.0
2016-06-22,-0.009202469841024019
2016-06-23,0.018575883691489325
2016-06-24,-0.07902732948481783
2016-06-27,-0.093509391331279
2016-06-28,0.052184504504838136
2016-06-29,0.002306747856212654
2016-06-30,0.014959737712114451
2016-07-01,-0.004535143224154603
2016-07-05,-0.03644643559868643
2016-07-06,0.0011820601461871583
2016-07-07,0.029515937676315662
2016-07-08,0.021788942037273662
2016-07-11,0.029180722035293094
2016-07-12,0.015267212885273551
2016-07-13,-0.0010741383921707426
2016-07-14,0.015053697502921848
2016-07-15,-0.005296529585069876
2016-07-18,0.012779540060870564
2016-07-19,-0.004206094730844212
2016-07-20,0.02006331309670739
2016-07-21,-0.013457568995277391
2016-07-22,0.003148025969162749
2016-07-25,0.0041840962444885665
2016-07-26,0.05937496585150703
2016-07-27,0.0029498262287255272
2016-07-28,-0.012745109497240614
2016-07-29,-0.003972190969736222
2016-08-01,0.0
2016-08-02,-0.03190425756167248
2016-08-03,-0.0010298896851234085
2016-08-04,0.008247414977229361
2016-08-05,0.021472397124818077
2016-08-08,0.012012000831672864
2016-08-09,0.02176066018790679
2016-08-10,-0.0029041368047201255
2016-08-11,-0.002912595380160976
2016-08-12,-0.016553073876976576
2016-08-15,0.0277227447916637
2016-08-16,-0.01541424331869834
2016-08-17,0.007827780980020682
2016-08-18,-0.006796179340025854
2016-08-19,0.0009775395238824647
2016-08-22,0.011718739086063357
2016-08-23,0.024131274930966784
2016-08-24,0.009425106946802986
2016-08-25,0.02801122219106622
2016-08-26,0.0018164853472837361
2016-08-29,-0.004533108970565136
2016-08-30,-0.008196648694508424
2016-08-31,-0.008264476561111844
2016-09-01,0.01759255342849886
2016-09-02,0.0036396690342204163
2016-09-06,-0.013599240449833405
2016-09-07,0.0036764670434088487
2016-09-08,-0.016483544314852216
2016-09-09,-0.04469269576030488
2016-09-12,0.01754379605126788
2016-09-13,-0.0191570706229659
2016-09-14,0.014648493706773902
2016-09-15,0.03753603241207548
2016-09-16,0.049165185507794806
2016-09-19,0.01856764194126259
2016-09-20,0.005208286767206527
2016-09-21,0.01727114081026082
2016-09-22,0.0220713272305193
2016-09-23,-0.027408631623887958
2016-09-26,-0.008539742198459543
2016-09-27,0.01550390271305968
2016-09-28,0.011874499047983988
2016-09-29,0.014249796474874454
2016-09-30,0.018181760861049723
2016-10-03,-0.008116836872765654
2016-10-04,-0.003273319229047167
2016-10-05,0.018062340545345057
2016-10-06,0.0024194102877774792
2016-10-07,-0.012067624177139469
2016-10-10,-0.01221495291465946
2016-10-11,-0.028029690798033524
2016-10-12,-0.011874499047983877
2016-10-13,-0.006866946465715618
2016-10-14,0.0017286480804852289
2016-10-17,-0.006902495483418258
2016-10-18,0.013900942157292429
2016-10-19,0.004284506461694981
2016-10-20,0.007679193731853662
2016-10-21,0.0008466786496392764
2016-10-24,0.02284267891156544
2016-10-25,-0.014888362523076681
2016-10-26,-0.016792595451509906
2016-10-27,-0.005977770674311267
2016-10-28,-0.009450223978271999
2016-10-31,0.012142267698620035
2016-11-01,0.0017137535525797443
2016-11-02,-0.017964075764328347
2016-11-03,0.002613300334650015
2016-11-04,0.005212811880909163
2016-11-07,-0.009507317163236717
2016-11-08,-0.024432786390851224
2016-11-09,0.0035778140215712018
2016-11-10,-0.02406421134918313
2016-11-11,0.024657576480979992
2016-11-14,0.016042722568413215
2016-11-15,0.0114035191921944
2016-11-16,-0.006938415052802349
2016-11-17,0.002620064058596494
2016-11-18,-0.027003438876618158
2016-11-21,0.02685767132370498
2016-11-22,0.035745408706805204
2016-11-23,0.04713800172961835
2016-11-25,-0.0008038002849524162
2016-11-28,-0.024939695253878402
2016-11-29,-0.017326735984311892
2016-11-30,-0.010915207061834242
2016-12-01,-0.06876056742813541
2016-12-02,0.0136736203171397
2016-12-05,0.009892055558390567
2016-12-06,0.01157614601425272
2016-12-07,0.04049296232826838
2016-12-08,0.0076142263038552205
2016-12-09,0.026028583004898964
2016-12-12,-0.021276614009850037
2016-12-13,0.03762540199246156
2016-12-14,0.005640587887582926
2016-12-15,0.04407052972025238
2016-12-16,-0.014581702553878362
2016-12-19,-0.0015576680316191638
2016-12-20,-0.0007799746837401367
2016-12-21,-0.009367746705896574
2016-12-22,0.003152085356634693
2016-12-23,0.0188531605202491
2016-12-27,0.012336148351426601
2016-12-28,-0.004569719656796423
2016-12-29,-0.0076510658095125805
2016-12-30,-0.01619121309355842
2017-01-03,-0.00548594414129322
2017-01-04,0.02442871787765144
2017-01-05,-0.011538432194636461
2017-01-06,0.01245134962352501
2017-01-09,0.025365097455837482
2017-01-10,0.008245851230811674
2017-01-11,0.004460997804279998
2017-01-12,-0.005921533852755179
2017-01-13,0.0029784036443849526
2017-01-17,-0.02152932116585582
2017-01-18,0.006069796802253391
2017-01-19,-0.011312260151992382
2017-01-20,0.022120516357551745
2017-01-23,0.007462715247501972
2017-01-24,0.008888880411783928
2017-01-25,0.02055798350395488
2017-01-26,-0.002877695176315198
2017-01-27,0.0014430345064284644
2017-01-30,-0.009366002404111229
2017-01-31,-0.0312727494673295
2017-02-01,0.02852853777380915
2017-02-02,-0.0007299437241651274
2017-02-03,0.01826150530773063
2017-02-06,-0.005021499062505264
2017-02-07,0.00648883585655935
2017-02-08,0.0035816755442861226
2017-02-09,-0.0035688929277665205
2017-02-10,0.012894004633518197
2017-02-13,0.05657703095023803
2017-02-14,0.0247657864541857
2017-02-15,0.020901351146548786
2017-02-16,-0.0063979770145576875
2017-02-17,0.0045074468578334415
2017-02-21,0.024358919966308346
2017-02-22,0.0012515931374597056
2017-02-23,-0.023750007152557373
2017-02-24,-0.018565938794989134
2017-02-27,0.013046302039170898
2017-02-28,-0.025756576008243437
2017-03-01,0.013218757947942583
2017-03-02,-0.01108937228571416
2017-03-03,0.0032981656489528
2017-03-06,0.003287323511470097
2017-03-07,0.001965906456175004
2017-03-08,-0.017004593167463056
2017-03-09,0.011310717186575614
2017-03-10,0.0013158196062266203
2017-03-13,0.005913281932251824
2017-03-14,0.0026126688933185704
2017-03-15,-0.00846906261955871
2017-03-16,0.0013140278408982908
2017-03-17,0.000656183007350597
2017-03-20,0.0
2017-03-21,-0.03868853459592725
2017-03-22,0.017053206180225988
2017-03-23,0.0033534668844106275
2017-03-24,0.014705900164961427
2017-03-27,-0.01119895078236477
2017-03-28,0.018654212438479645
2017-03-29,-0.007194222168193876
2017-03-30,0.015810261284140648
2017-03-31,0.0045395392009
2017-04-03,-0.027114272595216926
2017-04-04,-0.011280695403884544
2017-04-05,-0.007382527482782342
2017-04-06,0.019607840608587335
2017-04-07,0.004641889600687454
2017-04-10,-0.0033002797570629294
2017-04-11,-0.03311258194493727
2017-04-12,-0.024657575407222243
2017-04-13,-0.009129221666462795
2017-04-17,0.01204819847132299
2017-04-18,0.011904767470088284
2017-04-19,0.003460220857774976
2017-04-20,0.022758615428003726
2017-04-21,-0.04315578871310044
2017-04-24,0.0324171988548112
2017-04-25,-0.008873663082022865
2017-04-26,-0.0068870783964926074
2017-04-27,0.016643534663548065
2017-04-28,-0.032742124640680714
2017-05-01,0.011988721624490717
2017-05-02,-0.027874603593816882
2017-05-03,-0.0035842431124375462
2017-05-04,0.012230221651755802
2017-05-05,0.02487564954237187
2017-05-08,0.0006934971448631089
2017-05-09,0.040194034056812766
2017-05-10,-0.014656912969627456
2017-05-11,0.006085203030427477
2017-05-12,-0.004032286233551119
2017-05-15,0.033738192327670724
2017-05-16,0.040469967226471004
2017-05-17,-0.05520697515259543
2017-05-18,0.007968119669025553
2017-05-19,0.015810261284140648
2017-05-22,0.00972760167238107
2017-05-23,-0.017983284422559698
2017-05-24,0.013734469501039959
2017-05-25,0.0
2017-05-26,-0.0006451760568926268
2017-05-30,0.006455802643469566
2017-05-31,-0.007055844084344232
2017-06-01,0.006459973154190335
2017-06-02,0.017971741613756587
2017-06-05,0.015762986071003127
2017-06-06,-0.0012414932964571745
2017-06-07,0.00994405505871776
2017-06-08,0.024615361140324588
2017-06-09,-0.03303298796766552
2017-06-12,-0.022981418041408852
2017-06-13,0.01525751632401895
2017-06-14,-0.018785233921018496
2017-06-15,-0.015315875555178993
2017-06-16,-0.003240452997145482
2017-06-19,0.01755523420548233
2017-06-20,-0.036421706627348116
2017-06-21,0.0013262903093407274
2017-06-22,-0.009271545681188043
2017-06-23,0.007352918208339165
2017-06-26,-0.006635662230952466
2017-06-27,-0.04008018508798683
2017-06-28,0.019485019846978036
2017-06-29,-0.029351492334346085
2017-06-30,-0.012658249071424987
2017-07-03,-0.017094000838336787
2017-07-05,0.01811594177859832
2017-07-06,0.0014234522290286211
2017-07-07,0.0163468728428795
2017-07-10,0.010489483673395972
2017-07-11,0.0006920573711997058
2017-07-12,0.032503476195636205
2017-07-13,-0.0020094230430194315
2017-07-14,0.012080557703634032
2017-07-17,-0.004641889600687454
2017-07-18,0.022651575443261684
2017-07-19,0.020195404445501497
2017-07-20,0.003831444457300881
2017-07-21,-0.033078908965054055
2017-07-24,-0.004605243138328885
2017-07-25,-0.0033047052449880487
2017-07-26,0.03713530652850783
2017-07-27,-0.025575483594881376
2017-07-28,-0.010498677809387513
2017-07-31,-0.008620697287707202
2017-08-01,0.006688988812411312
2017-08-02,-0.0166112954705413
2017-08-03,0.007432409139163987
2017-08-04,0.012743161368347966
2017-08-07,0.08145692126907145
2017-08-08,0.006736105992987573
2017-08-09,-0.0048661752498319055
2017-08-10,-0.04828856271725823
2017-08-11,0.023763641156786752
2017-08-14,0.031995056209649375
2017-08-15,0.0
2017-08-16,0.003039467157545106
2017-08-17,-0.03090910478071729
2017-08-18,-0.0031269663196102915
2017-08-21,-0.011919672859786345
2017-08-22,0.018412756541418718
2017-08-23,0.01620937074146389
2017-08-24,0.0018405330091855188
2017-08-25,-0.01837104950778612
2017-08-28,0.006862052295142362
2017-08-29,0.002478371563817916
2017-08-30,0.05438808060375
2017-08-31,0.0011723598118276168
2017-09-01,0.009953166103823907
2017-09-05,-0.026087000750113276
2017-09-06,-0.014285701310552956
2017-09-07,0.011473462571564452
2017-09-08,-0.008955201106285005
2017-09-11,0.03132532806108479
2017-09-12,-0.007593519961594519
2017-09-13,-0.010005890440501042
2017-09-14,0.0047562381187600256
2017-09-15,0.028402340418400174
2017-09-18,0.004602987777274858
2017-09-19,0.009163903960512476
2017-09-20,-0.013620979967969071
2017-09-21,0.0005753871901450491
2017-09-22,0.014376078710434781
2017-09-25,0.0017007192564366669
2017-09-26,0.0016978317213340866
2017-09-27,0.025423663061813873
2017-09-28,0.010468349203910599
2017-09-29,0.007088285697111063
2017-10-02,0.017325479917125852
2017-10-03,0.006386318575727357
2017-10-04,0.008989956513257846
2017-10-05,0.006289352186228392
2017-10-06,0.0015624363596264956
2017-10-09,0.004160162538243695
2017-10-10,0.0036250490295288706
2017-10-11,0.002064030818346163
2017-10-12,-0.00926881073473873
2017-10-13,0.017151763390425234
2017-10-16,0.001021995813774046
2017-10-17,0.0005104762023453446
2017-10-18,0.005612178615410857
2017-10-19,-0.0020293764605103792
2017-10-20,0.020335516877417303
2017-10-23,0.0004982675153908378
2017-10-24,0.014442276724561776
2017-10-25,-0.0073638448551262
2017-10-26,0.008902092546407614
2017-10-27,0.017156881765419518
2017-10-30,0.010120437805911209
2017-10-31,0.01717560238913629
2017-11-01,-0.0070356294876818826
2017-11-02,0.0033065514677348418
2017-11-03,0.019303194530614798
2017-11-06,-0.011085439969834798
2017-11-07,0.00934146493997412
2017-11-08,0.011105958553430106
2017-11-09,-0.019221971119512404
2017-11-10,0.006066223001182314
2017-11-13,0.00092766503984687
2017-11-14,-0.007414265429924627
2017-11-15,-0.014939294756509902
2017-11-16,0.013744028575155554
2017-11-17,0.00233759447573334
2017-11-20,0.01305964423144923
2017-11-21,0.010128969965844226
2017-11-22,-0.0259799307634202
2017-11-24,0.007487124058430661
2017-11-27,-0.019507666646497612
2017-11-28,0.00047371997123168974
2017-11-29,-0.053977331993252387
2017-11-30,0.005005024212254572
2017-12-01,-0.010956141144939258
2017-12-04,-0.04431022361885295
2017-12-05,0.009483683325451464
2017-12-06,0.0031314961597186386
2017-12-07,0.014568194414604108
2017-12-08,-0.004102560190054061
2017-12-11,0.003089570839684308
2017-12-12,-0.0061601095844271425
2017-12-13,0.007747913936018591
2017-12-14,0.001537708164713214
2017-12-15,0.018423678921982933
2017-12-18,0.04723620864707545
2017-12-19,-0.0019194297137458127
2017-12-20,0.0076923006385032355
2017-12-21,-0.0028625700650355412
2017-12-22,-0.0019138281774535582
2017-12-26,0.0004793973436834076
2017-12-27,0.013895495760285037
2017-12-28,-0.001417801836571253
2017-12-29,-0.008991889931627028
2018-01-02,0.0415472258689662
2018-01-03,0.04447506852156691
2018-01-04,0.0
2018-01-05,0.0021948742560775614
2018-01-08,0.006132255370840722
2018-01-09,-0.002176719136054883
2018-01-10,-0.012216434804252496
2018-01-11,0.01943465308832093
2018-01-12,0.021230492752942975
2018-01-16,-0.00296986405305677
2018-01-17,0.01787234367208268
2018-01-18,0.03428092358732404
2018-01-19,0.01212615792985594
2018-01-22,0.013178910209281192
2018-01-23,-0.008671707269433893
2018-01-24,-0.022266380693293564
2018-01-25,-0.031313560511817884
2018-01-26,0.05541560502668852
2018-01-29,0.011137656859323553
2018-01-30,-0.026750602011600066
2018-01-31,0.0
2018-02-01,-0.01697655942520504
2018-02-02,-0.025904571080265226
2018-02-05,-0.04432254625320331
2018-02-06,0.0017668249384155121
2018-02-07,-0.027336897305592522
2018-02-08,-0.05666364597740947
2018-02-09,0.016338306646491496
2018-02-12,0.008983476949623759
2018-02-13,0.01968135301269025
2018-02-14,0.026654407978186745
2018-02-15,0.020590827275324353
2018-02-16,-0.011403435536549766
2018-02-20,0.04525281761246003
2018-02-21,-0.014006788250699787
2018-02-22,-0.0038743071184420552
2018-02-23,0.02592914422193693
2018-02-26,0.026537534717320677
2018-02-27,-0.001641399842011726
2018-02-28,-0.016851617291318788
2018-03-01,-0.0025083388691894415
2018-03-02,0.023889341166945632
2018-03-05,0.0012279483799482183
2018-03-06,0.04129191605419935
2018-03-07,0.011385980500411286
2018-03-08,0.011645933012228493
2018-03-09,0.0203377090371073
2018-03-12,0.007897671427888886
2018-03-13,-0.029104432891858045
2018-03-14,-0.010760979312817942
2018-03-15,0.0007770185680464614
2018-03-16,0.004270209991233953
2018-03-19,-0.013915755650289796
2018-03-20,0.017248158765575283
2018-03-21,0.0211945749861413
2018-03-22,-0.022641523829046273
2018-03-23,-0.03320458361658196
2018-03-26,0.0431309857914719
2018-03-27,-0.04441047923009134
2018-03-28,-0.04607370435544911
2018-03-29,0.027299438601837256
2018-04-02,-0.04456248103178362
2018-04-03,0.00684637747823702
2018-04-04,0.03399911660498112
2018-04-05,-0.004521192383744488
2018-04-06,-0.03303052269780371
2018-04-09,0.005977770674311156
2018-04-10,0.041595987767385934
2018-04-11,0.0020374586469111833
2018-04-12,0.03131356051181777
2018-04-13,-0.013801276539672558
2018-04-16,0.00159932058427259
2018-04-17,0.027544932338232853
2018-04-18,-0.0069930189112803465
2018-04-19,-0.060641598961136745
2018-04-20,-0.015826783194201166
2018-04-23,-0.006347846968159043
2018-04-24,-0.007240207819772082
2018-04-25,-0.0081509494235118
2018-04-26,0.027249097659958865
2018-04-27,-0.03242107190583876
2018-04-30,-0.039164475041703506
2018-05-01,0.003623184962974646
2018-05-02,0.0018050954784647466
2018-05-03,-0.005405443022944767
2018-05-04,0.025362294740822966
2018-05-07,0.009717368667585546
2018-05-08,0.0026246484838330364
2018-05-09,0.014834212541716019
2018-05-10,0.015047307739710636
2018-05-11,-0.009318137018881179
2018-05-14,0.01282604327651038
2018-05-15,-0.0012663860687709416
