Date,AME
2015-08-03,0.00452404322412292
2015-08-04,0.007881362330412811
2015-08-05,0.0096817323644256
2015-08-06,0.014936157677500672
2015-08-07,-0.0018167841467531254
2015-08-10,0.02075004588105478
2015-08-11,-0.008024203362378524
2015-08-12,-0.002516785415436873
2015-08-13,0.010092027679780013
2015-08-14,0.010883219244225861
2015-08-17,0.014825337774069025
2015-08-18,0.0
2015-08-19,-0.01669603770260286
2015-08-20,-0.026176012396983528
2015-08-21,-0.02215743911249002
2015-08-24,-0.023403002548999408
2015-08-25,-0.02073003483836
2015-08-26,0.033404304874212976
2015-08-27,0.028754103371645412
2015-08-28,0.0005480371073003365
2015-08-31,-0.017345052360580815
2015-09-01,-0.036789497977510965
2015-09-02,0.017168241732067546
2015-09-03,0.0009482641944216219
2015-09-04,-0.016104678127159655
2015-09-08,0.032543585032242195
2015-09-09,-0.011749022195827519
2015-09-10,-0.0011323490841640416
2015-09-11,0.005478903753615594
2015-09-14,-0.00846998572298574
2015-09-15,0.013477705059907974
2015-09-16,0.0071174781794760555
2015-09-17,-0.00502130608050011
2015-09-18,-0.025046840237917256
2015-09-21,0.00019165105824736628
2015-09-22,-0.01226761198487547
2015-09-23,0.0005825359071054415
2015-09-24,-0.0007757619694604978
2015-09-25,0.009704829777850144
2015-09-28,-0.022875994848926995
2015-09-29,0.0059020558141211765
2015-09-30,0.02327419193826863
2015-10-01,-0.008792023482768085
2015-10-02,0.027381457901018313
2015-10-05,0.02721463900519505
2015-10-06,-0.004933451657376464
2015-10-07,0.012670001611173376
2015-10-08,0.013780452449583702
2015-10-09,0.0019676370839627477
2015-10-12,-0.004284219033343084
2015-10-13,-0.015238387632501182
2015-10-14,-0.014928155761432804
2015-10-15,0.0077617475280842285
2015-10-16,-0.007885512382379
2015-10-19,0.0033272937706967376
2015-10-20,0.005895555946467956
2015-10-21,0.0003659489193501564
2015-10-22,0.018491521928579946
2015-10-23,0.0041345579937606125
2015-10-26,0.007876716824110508
2015-10-27,-0.04511559072565241
2015-10-28,0.008556903735666532
2015-10-29,0.008483853578733713
2015-10-30,0.002560353395518966
2015-11-02,0.011309666011890096
2015-11-03,0.005050583351671856
2015-11-04,0.008255393227245333
2015-11-05,0.005339714907282911
2015-11-06,-0.004780160713854231
2015-11-09,-0.0033800192452382305
2015-11-10,-0.0008924456472023667
2015-11-11,-0.0035736990827758275
2015-11-12,-0.03012368302243784
2015-11-13,-0.006101003230230884
2015-11-16,0.02120547866733613
2015-11-17,-0.012021753557428183
2015-11-18,0.031157931355248136
2015-11-19,-0.002503130916558294
2015-11-20,0.007707345047185399
2015-11-23,0.001600875982179506
2015-11-24,0.002663620985108528
2015-11-25,0.0
2015-11-27,0.0070847932786670675
2015-11-30,-0.007034952097332181
2015-12-01,0.0037193793872314362
2015-12-02,-0.013785631174542123
2015-12-03,-0.0195341387146446
2015-12-04,0.01096709811095442
2015-12-07,-0.0036158948188890205
2015-12-08,-0.023226402275504432
2015-12-09,0.0031583234879701827
2015-12-10,0.0014810987621358684
2015-12-11,-0.021634402424010934
2015-12-14,0.009639028946834882
2015-12-15,-0.0016845461580949905
2015-12-16,0.01912577161653073
2015-12-17,-0.014719205660673418
2015-12-18,-0.01120466475208326
2015-12-21,0.0024553098052397804
2015-12-22,0.0064054385619845
2015-12-23,0.014039686494433212
2015-12-24,0.0022153145159486964
2015-12-28,-0.0064469643576319235
2015-12-29,0.011308609581113682
2015-12-30,-0.006782836140322823
2015-12-31,-0.010889493689776208
2016-01-04,-0.017540481756485815
2016-01-05,-0.005128088662439856
2016-01-06,-0.022718795209311526
2016-01-07,-0.023637438823796098
2016-01-08,-0.018207193674866562
2016-01-11,-0.017729767255777462
2016-01-12,0.0056016169135653104
2016-01-13,-0.022281654362322878
2016-01-14,0.012661191413056994
2016-01-15,-0.0020843093557810777
2016-01-19,-0.009814099331481807
2016-01-20,-0.01813578134175775
2016-01-21,-0.004939559663954762
2016-01-22,0.012518439290709171
2016-01-25,-0.02153027226628934
2016-01-26,0.0156861226606253
2016-01-27,-0.006649459025361959
2016-01-28,-0.002807180001327847
2016-01-29,0.01883931660183502
2016-02-01,-0.007863878903889066
2016-02-02,-0.024850030376848076
2016-02-03,0.007249464474380796
2016-02-04,0.017230451860496876
2016-02-05,-0.02808794715643359
2016-02-08,-0.012794965096402544
2016-02-09,0.02234619100752
2016-02-10,-0.002841363936475827
2016-02-11,-0.012933030016151537
2016-02-12,0.013324942039649734
2016-02-16,0.00766998082950443
2016-02-17,0.0006524329664046036
2016-02-18,-0.003260126271662278
2016-02-19,0.005887882186662141
2016-02-22,0.0
2016-02-23,-0.012790217683209981
2016-02-24,-0.003513559470981642
2016-02-25,0.022256438292323377
2016-02-26,0.006035848623869189
2016-02-29,-0.005570617244573639
2016-03-01,0.0323203524425808
2016-03-02,-0.001043895212173851
2016-03-03,0.007522166120067952
2016-03-04,-0.0018666279131849262
2016-03-07,0.0006235419141173981
2016-03-08,-0.008928514877522331
2016-03-09,-0.0016760027407063394
2016-03-10,-0.0052466748014167175
2016-03-11,0.014134856839259413
2016-03-14,0.009361163734742384
2016-03-15,0.001445695391050661
2016-03-16,0.005773261664333784
2016-03-17,0.02316504828513688
2016-03-18,0.0050093237010384595
2016-03-21,-0.005183609889915619
2016-03-22,-0.0026052691780645842
2016-03-23,-0.008438752142334915
2016-03-24,-0.005673988027339094
2016-03-28,0.0038720822982121206
2016-03-29,0.00954117305103197
2016-03-30,0.01186444261462305
2016-03-31,-0.006757063102225902
2016-04-01,0.0026011806476708976
2016-04-04,-0.01576531654663549
2016-04-05,-0.009732376919878827
2016-04-06,0.0022522838900069786
2016-04-07,0.0016341023831820678
2016-04-08,0.010197885358967262
2016-04-11,-0.000807565560709711
2016-04-12,0.010709445498134906
2016-04-13,0.017192772383850752
2016-04-14,-0.003930772259595594
2016-04-15,-0.0029595128991171116
2016-04-18,-0.00098970033586665
2016-04-19,0.010103030322038409
2016-04-20,-0.0007844424825642626
2016-04-21,0.0001963243367280043
2016-04-22,0.0035321884815284754
2016-04-25,-0.0019554729428081785
2016-04-26,0.010971515561731149
2016-04-27,0.014341220632293483
2016-04-28,-0.08100861385826064
2016-04-29,-0.00020787244953246464
2016-05-02,0.007693977173510058
2016-05-03,-0.015064051791306432
2016-05-04,-0.01613246864610063
2016-05-05,-0.006814178539863103
2016-05-06,0.0021443181097133834
2016-05-09,-0.009200160887951392
2016-05-10,0.015331518882548911
2016-05-11,-0.0023397219253442625
2016-05-12,0.0017055987236525016
2016-05-13,-0.014258350322267077
2016-05-16,0.014032782598003335
2016-05-17,0.0023420399982541085
2016-05-18,0.009133204792507454
2016-05-19,-0.010102984857057962
2016-05-20,0.010631645857639205
2016-05-23,0.0
2016-05-24,0.004207733312470374
2016-05-25,0.004190357635644126
2016-05-26,-0.0027123497372728567
2016-05-27,0.0006274462910476064
2016-05-31,-0.00020913078236217686
2016-06-01,0.001673226433038577
2016-06-02,-0.0012526964415912056
2016-06-03,-0.007525181665578473
2016-06-06,0.01579606844629544
2016-06-07,0.010781747842749878
2016-06-08,0.009846171884316135
2016-06-09,-0.008937518429998348
2016-06-10,-0.009633664800584252
2016-06-13,-0.021936519138354038
2016-06-14,-0.0074200541605027315
2016-06-15,-0.004699310585469241
2016-06-16,0.0015023028412286532
2016-06-17,-0.0029994040781060605
2016-06-20,0.006662376542833526
2016-06-21,-0.009393742297419405
2016-06-22,0.00043085475418180863
2016-06-23,0.02261964708692954
2016-06-24,-0.05835264426049991
2016-06-27,-0.018344485799561605
2016-06-28,0.01891555554898927
2016-06-29,0.017222071634748204
2016-06-30,0.01649056683450345
2016-07-01,0.0036772223351377864
2016-07-05,-0.026508657482259168
2016-07-06,-0.005091994707253411
2016-07-07,0.009346046336590641
2016-07-08,0.010581974190041032
2016-07-11,0.008725723356084458
2016-07-12,0.009948069445899987
2016-07-13,-0.005353257283531643
2016-07-14,0.014209097999274833
2016-07-15,0.010825512523301661
2016-07-18,-0.0020998484355112534
2016-07-19,0.010100805980589822
2016-07-20,-0.0043749494050455695
2016-07-21,-0.008997593751571165
2016-07-22,-0.0004222067940644614
2016-07-25,-0.010139725171500302
2016-07-26,0.01173755948998978
2016-07-27,-0.004218725215641039
2016-07-28,0.0038128783558259993
2016-07-29,-0.007596620072638616
2016-08-01,0.0010632247855004717
2016-08-02,-0.013381749719996172
2016-08-03,0.008611484672051084
2016-08-04,-0.020064145834261193
2016-08-05,0.006098906874312249
2016-08-08,0.01926854309329684
2016-08-09,0.006159396778617099
2016-08-10,-0.0016884709509863427
2016-08-11,0.004229259249453721
2016-08-12,0.002315993485697776
2016-08-15,0.014915877562614366
2016-08-16,0.0014490424678392788
2016-08-17,0.0
2016-08-18,0.011368285430804592
2016-08-19,0.007153158512575031
2016-08-22,-0.0014206846221557212
2016-08-23,0.0014227058384623792
2016-08-24,0.006899187877175361
2016-08-25,0.0034261617556961
2016-08-26,-0.0026106915390758934
2016-08-29,0.003221544236182261
2016-08-30,-0.004215207277850741
2016-08-31,-0.01733501504301449
2016-09-01,0.0006152942894490643
2016-09-02,0.007585070708272079
2016-09-06,-0.004679415559025846
2016-09-07,-0.003679267770883232
2016-09-08,-0.005539864077140466
2016-09-09,-0.01423552664752692
2016-09-12,0.015069143334308865
2016-09-13,-0.012165054768018102
2016-09-14,-0.006482483104535253
2016-09-15,0.0018939916286422331
2016-09-16,-0.01743672814935282
2016-09-19,0.006841943200068368
2016-09-20,-0.00658340534577051
2016-09-21,0.011757331052394404
2016-09-22,0.016479900949871285
2016-09-23,-0.015381431388214128
2016-09-26,-0.006755198089242964
2016-09-27,0.011052155204647196
2016-09-28,0.008618653671707888
2016-09-29,-0.015631301950195575
2016-09-30,0.01164496385176128
2016-10-03,-0.0073254461449443475
2016-10-04,-0.006324412375015909
2016-10-05,0.021005145483208976
2016-10-06,0.001454720694298972
2016-10-07,-0.009337843754345543
2016-10-10,-0.004189488031940192
2016-10-11,-0.023979484631763803
2016-10-12,-0.003448468514780867
2016-10-13,-0.011678079184553991
2016-10-14,0.003063241535201211
2016-10-17,-0.008507741159564763
2016-10-18,0.004400664406360999
2016-10-19,0.0004379080028196203
2016-10-20,-0.004379288499776202
2016-10-21,-0.004838370549150928
2016-10-24,-0.002872860291527779
2016-10-25,-0.0070922373586107534
2016-10-26,0.0006699117198802895
2016-10-27,-0.014276319350473576
2016-10-28,-0.0013577691512396406
2016-10-31,-0.0006800825263328925
2016-11-01,0.017913996894857176
2016-11-02,-0.017598733242202846
2016-11-03,0.003628230206089489
2016-11-04,0.00293721138437375
2016-11-07,0.010588091560657764
2016-11-08,0.01226017848591332
2016-11-09,0.030610030217098405
2016-11-10,0.023931411661811453
2016-11-11,-0.013355163494119804
2016-11-14,0.011844266656082958
2016-11-15,0.004807480561146882
2016-11-16,-0.012689819791821488
2016-11-17,0.015592175715185785
2016-11-18,-0.011410699254792322
2016-11-21,-0.0008396498745745218
2016-11-22,-0.0010502532236632556
2016-11-23,-0.0018919161380046567
2016-11-25,0.0
2016-11-28,-0.02612179162237238
2016-11-29,-0.005408018458996411
2016-11-30,0.029795624272056287
2016-12-01,0.043294686905513524
2016-12-02,-0.02813767651438681
2016-12-05,0.013772955768648343
2016-12-06,0.01934945218499906
2016-12-07,0.026857812864015562
2016-12-08,0.003933267186154055
2016-12-09,-0.0035259765999201553
2016-12-12,-0.0045213831929984405
2016-12-13,-0.0071089692277598315
2016-12-14,-0.009148957265821878
2016-12-15,0.0010037274359835369
2016-12-16,-0.013835898252798406
2016-12-19,-0.0008133164251504788
2016-12-20,0.006715301652986616
2016-12-21,-0.003436475187449717
2016-12-22,0.002434174569675873
2016-12-23,0.0006072905578611287
2016-12-27,0.005257732051333397
2016-12-28,-0.019312210042787714
2016-12-29,-0.0018460000117579423
2016-12-30,-0.0012330532942987915
2017-01-03,0.01275714268509387
2017-01-04,0.011987181873934993
2017-01-05,-0.01264813985501223
2017-01-06,0.018096762411303757
2017-01-09,-0.008787698028955515
2017-01-10,0.0048357334963056164
2017-01-11,0.00220585664165851
2017-01-12,0.009203307220467583
2017-01-13,0.00436209964669132
2017-01-17,-0.0075011384375974766
2017-01-18,0.008551893451766546
2017-01-19,-0.0005912050625047627
2017-01-20,0.0025649439866826107
2017-01-23,-0.0068886356697526185
2017-01-24,0.014268739024477561
2017-01-25,0.023837536204804888
2017-01-26,-0.004198319947893658
2017-01-27,-0.00709093449298448
2017-01-30,-0.008106593666186157
2017-01-31,-0.005643261422412338
2017-02-01,-0.00019551165281050942
2017-02-02,-0.0009786185360590727
2017-02-03,0.009208389185550336
2017-02-06,0.002912074167927381
2017-02-07,0.00038725333306666165
2017-02-08,0.012964371800499475
2017-02-09,0.014899805378463249
2017-02-10,0.0073403022885898395
2017-02-13,0.002802481859893957
2017-02-14,-0.0016765492643445734
2017-02-15,0.013064630946946654
2017-02-16,0.0016579305659214505
2017-02-17,0.0023910887509244194
2017-02-21,0.011926555085019386
2017-02-22,0.0029012453074710454
2017-02-23,-0.014825668018800364
2017-02-24,0.002569393591554281
2017-02-27,-0.002379634847785028
2017-02-28,-0.009724780807656486
2017-03-01,0.023901940496119378
2017-03-02,-0.010133708974592981
2017-03-03,0.002741804437038642
2017-03-06,-0.004375377720655882
2017-03-07,-0.0018311534995669732
2017-03-08,0.00018365122026597902
2017-03-09,-0.013389417620083277
2017-03-10,-0.003160932996415289
2017-03-13,0.012122672137163892
2017-03-14,-0.01418843005696424
2017-03-15,0.012919082667793402
2017-03-16,0.0
2017-03-17,0.0038818238531084237
2017-03-20,-0.0018412867919745945
2017-03-21,-0.016786581617705965
2017-03-22,0.0011256311923231177
2017-03-23,0.001873539837077276
2017-03-24,-0.0007478486630499992
2017-03-27,0.0014976465231335556
2017-03-28,0.008037143759954457
2017-03-29,0.004821229460214571
2017-03-30,-0.0012919411443580442
2017-03-31,-0.0007389517994041972
2017-04-03,-0.007581272899743752
2017-04-04,0.001676806948702314
2017-04-05,-0.001302199872238674
2017-04-06,0.009685636933663533
2017-04-07,-0.0011068843673063267
2017-04-10,0.0066478468898809595
2017-04-11,-0.0003666106486975851
2017-04-12,-0.01780166966272545
2017-04-13,-0.005978716122986727
2017-04-17,0.014473612249235712
2017-04-18,0.00018495266346763017
2017-04-19,-0.002222679603642863
2017-04-20,0.016895517653150005
2017-04-21,0.001278112628423811
2017-04-24,0.031728687317232884
2017-04-25,0.007953186135466694
2017-04-26,0.001227534014747178
2017-04-27,0.002801968929776688
2017-04-28,-0.001047784844335542
2017-05-01,0.006818449534371052
2017-05-02,0.02500420196939057
2017-05-03,0.014907445264284558
2017-05-04,0.008011976361269602
2017-05-05,-0.0033115503882693575
2017-05-08,-0.004319734249306206
2017-05-09,0.006173720297716789
2017-05-10,-0.005804230149076495
2017-05-11,-0.0016677930481981962
2017-05-12,-0.006349426514814627
2017-05-15,0.004203711552854594
2017-05-16,0.0015071388175731393
2017-05-17,-0.005684685542985846
2017-05-18,-0.005549202825558819
2017-05-19,0.015556494229889806
2017-05-22,0.008657901186962302
2017-05-23,-0.0003302095360443458
2017-05-24,0.007100519266977523
2017-05-25,0.0016396181972446744
2017-05-26,-0.003601321315647943
2017-05-30,-0.0011500285802393817
2017-05-31,0.0036185653645994798
2017-06-01,0.008030079911156118
2017-06-02,0.005690182523743648
2017-06-05,-0.0009700654264864772
2017-06-06,-0.004854254343808706
2017-06-07,0.00048790470092829885
2017-06-08,0.0069884494495673355
2017-06-09,0.00677839242053202
2017-06-12,-0.009939050541982963
2017-06-13,0.004695643492840018
2017-06-14,-0.006778433007251339
2017-06-15,0.010887064370138422
2017-06-16,0.0019290047093796225
2017-06-19,0.008503120285548782
2017-06-20,-0.01574918326353769
2017-06-21,-0.021981822137396412
2017-06-22,0.001156855231764009
2017-06-23,-0.0024758358079735032
2017-06-26,-0.00016567403194722718
2017-06-27,-0.0054616887578669004
2017-06-28,0.007988042011268348
2017-06-29,-0.009410498682886237
2017-06-30,0.009499897455377715
2017-07-03,0.010566207760165147
2017-07-05,0.00016343139129149087
2017-07-06,-0.0008168919692578269
2017-07-07,0.0063759535840735015
2017-07-10,0.002274049913006504
2017-07-11,-0.0012964808166622266
2017-07-12,0.009736979946734836
2017-07-13,-0.007393092515323274
2017-07-14,0.0022669466691886964
2017-07-17,-0.0004846337618436003
2017-07-18,-0.007434914256929659
2017-07-19,0.0034195704719113262
2017-07-20,-0.007789897413121638
2017-07-21,-0.0037616463840471903
2017-07-24,0.004925173708315356
2017-07-25,0.009312302268396078
2017-07-26,-0.004370306432753379
2017-07-27,0.0014630542493894172
2017-07-28,0.004058479788113578
2017-07-31,-0.004365360441677124
2017-08-01,0.0006496015938077804
2017-08-02,0.04235616316337443
2017-08-03,0.0026469488917710837
2017-08-04,0.0018633438690169868
2017-08-07,-0.005114805587805082
2017-08-08,-0.0060755392718141454
2017-08-09,-0.003761987052724791
2017-08-10,-0.01290094827737387
2017-08-11,-0.0025504924189777567
2017-08-14,0.008629199073826754
2017-08-15,-0.00015829470636485876
2017-08-16,0.0
2017-08-17,-0.005070759626916277
2017-08-18,0.0023888865888972433
2017-08-21,-0.00889727244677807
2017-08-22,0.008977144547612337
2017-08-23,-0.007626142191921592
2017-08-24,0.000800223374485487
2017-08-25,0.000160032578152558
2017-08-28,-0.002239132157198398
2017-08-29,0.003045793861631285
2017-08-30,0.0017580912262649129
2017-08-31,0.009093776447947066
2017-09-01,-0.0003161932219243324
2017-09-05,-0.0034794164701713592
2017-09-06,0.007141828953480811
2017-09-07,0.0022061548753442572
2017-09-08,0.007075322028163189
2017-09-11,0.005620830098854945
2017-09-12,0.007917777959231653
2017-09-13,0.0027729074004756438
2017-09-14,0.003845473196504079
2017-09-15,0.00107258564321433
2017-09-18,0.015000786708307956
2017-09-19,0.0009047061262523748
2017-09-20,0.00045203500516466377
2017-09-21,-0.00436731408096136
2017-09-22,-0.00786598557074969
2017-09-25,-0.008537761072083372
2017-09-26,0.005997173816699508
2017-09-27,0.012993175433329007
2017-09-28,-0.010864360307956789
2017-09-29,0.007474635655266848
2017-10-02,0.011962605517145342
2017-10-03,-0.008080323768543285
2017-10-04,0.009956287723888346
2017-10-05,-0.0013442969027692708
2017-10-06,0.001944603063872341
2017-10-09,0.0017912852192516482
2017-10-10,0.0007450642115653938
2017-10-11,-0.002829231849641456
2017-10-12,0.002090637242936566
2017-10-13,0.0013411515077266234
2017-10-16,0.008481985139962012
2017-10-17,0.0022132467973561276
2017-10-18,0.0
2017-10-19,0.007067269935372655
2017-10-20,0.0026315984272682336
2017-10-23,-0.001312287052187
2017-10-24,0.003504460692072664
2017-10-25,-0.0032011745747504428
2017-10-26,0.01050925657092483
2017-10-27,-0.0005775434170440796
2017-10-30,-0.022546734291265857
2017-10-31,-0.002070115599675737
2017-11-01,-0.003556326836969159
2017-11-02,0.01680287586637408
2017-11-03,-0.010529240485708913
2017-11-06,0.01315425622897548
2017-11-07,0.00014573017618224604
2017-11-08,-0.007438775575992818
2017-11-09,-0.0005876762541591196
2017-11-10,0.003234710871348856
2017-11-13,0.009673314923452692
2017-11-14,0.00870928946155436
2017-11-15,-0.009641330210499843
2017-11-16,0.018889630316646144
2017-11-17,0.001996490239158266
2017-11-20,0.0056933985950953225
2017-11-21,-0.00438739613714878
2017-11-22,-0.0015638442946187547
2017-11-24,0.0
2017-11-27,0.005125552934069022
2017-11-28,0.01982984644834973
2017-11-29,-0.004444713827805091
2017-11-30,0.014090730563242504
2017-12-01,-0.008253997667334034
2017-12-04,-0.0041617925128314415
2017-12-05,-0.00906544364116968
2017-12-06,-0.00014042620879517465
2017-12-07,0.005067578446622756
2017-12-08,0.004761652620375978
2017-12-11,0.0023696552548244654
2017-12-12,0.0030592382924166106
2017-12-13,-0.005822612139784078
2017-12-14,-0.010458872714451228
2017-12-15,0.0036643088580035066
2017-12-18,0.003931112660414238
2017-12-19,0.007832337152432256
2017-12-20,0.00582837851355178
2017-12-21,0.001931830439242166
2017-12-22,-0.00027577526007427355
2017-12-26,-0.0008261166976073486
2017-12-27,0.0017920264505095762
2017-12-28,0.0027522104832964356
2017-12-29,-0.005489423373168378
2018-01-02,0.0038637510505583617
2018-01-03,0.008797014282473592
2018-01-04,0.008039573245404386
2018-01-05,-0.0025683941265453036
2018-01-08,0.006640282772227835
2018-01-09,-0.00376917030490298
2018-01-10,-0.003783756109296932
2018-01-11,0.011530048736626997
2018-01-12,0.008448403138030525
2018-01-16,-0.003856480846483157
2018-01-17,0.014951275192164104
2018-01-18,0.000526074192191528
2018-01-19,0.011963134867871483
2018-01-22,-0.006235710980327602
2018-01-23,0.006535997774747226
2018-01-24,-0.001298877971665502
2018-01-25,0.0010407669380356754
2018-01-26,0.014289176078676968
2018-01-29,-0.007556557760028504
2018-01-30,-0.01213048891234969
2018-01-31,-0.00326596924429412
2018-02-01,0.021101056893848336
2018-02-02,-0.008471435717034348
2018-02-05,-0.04336557655263029
2018-02-06,0.010961054720335373
2018-02-07,-0.007361724319540075
2018-02-08,-0.02845239386337306
2018-02-09,0.003469727974217962
2018-02-12,0.02351334515256598
2018-02-13,0.005675579928986929
2018-02-14,0.0038971166384618172
2018-02-15,0.015124733524274125
2018-02-16,0.009361925333843057
2018-02-20,-0.010842594270298545
2018-02-21,0.008320199189520538
2018-02-22,0.001571502523781687
2018-02-23,0.00379243369066673
2018-02-26,0.0213653799218112
2018-02-27,-0.009183796850535386
2018-02-28,-0.02497434800534426
2018-03-01,-0.020596406200223405
2018-03-02,0.00458287832416393
2018-03-05,0.009125450711848782
2018-03-06,0.012101002866476529
2018-03-07,0.005387040623749284
2018-03-08,0.009539818915053289
2018-03-09,0.019935289123412803
2018-03-12,-0.005584308800306248
2018-03-13,0.00038243711096774824
2018-03-14,-0.0022962032562828805
2018-03-15,-0.0012809994423341742
2018-03-16,0.009235437151390746
2018-03-19,-0.010294637157091113
2018-03-20,0.007191304335299797
2018-03-21,-0.003824970588151122
2018-03-22,-0.02495843815450738
2018-03-23,-0.02060916990104289
2018-03-26,0.02921848392326698
2018-03-27,-0.02239863404079845
2018-03-28,-0.0015984251413830863
2018-03-29,0.013609007075503499
2018-04-02,-0.017243808711404518
2018-04-03,0.012992203304339478
2018-04-04,0.0005291811348355768
2018-04-05,0.00977921999401321
2018-04-06,-0.03756067632202842
2018-04-09,-0.0023114385319146225
2018-04-10,0.015810110065990646
2018-04-11,-0.0061722289795573815
2018-04-12,0.0145810231542014
2018-04-13,-0.0027942663803310896
2018-04-16,0.008807229510794379
2018-04-17,0.010317134289988816
2018-04-18,0.007855996579359648
2018-04-19,-0.005846304912347056
2018-04-20,-0.00940811216070292
2018-04-23,-0.012926809135517248
2018-04-24,-0.040224668547399145
2018-04-25,0.0018100986210898284
2018-04-26,-0.006254242148371447
2018-04-27,-0.007692468888616744
2018-04-30,-0.016208436843380802
2018-05-01,-0.007736562232967703
2018-05-02,0.0128506223034337
2018-05-03,-0.002280821963964841
2018-05-04,0.021574185754935638
2018-05-07,0.01818177131969234
