Date,LW
2017-08-18,-0.0022041079602838076
2017-08-21,0.003976233444899613
2017-08-22,0.00462058217949135
2017-08-23,-0.0015332345178418194
2017-08-24,-0.01294119349924061
2017-08-25,0.000888646021532713
2017-08-28,-0.0035526569261071783
2017-08-29,0.004233613907881795
2017-08-30,0.0022185905361484792
2017-08-31,0.006863565083980783
2017-09-01,0.011213300682595184
2017-09-05,-0.005435754098407686
2017-09-06,-0.009182480473209353
2017-09-07,-0.0008825595523379581
2017-09-08,0.0035335446515012414
2017-09-11,0.004181531946684913
2017-09-12,0.008108608403514461
2017-09-13,0.0119563346259568
2017-09-14,-0.010311514806860433
2017-09-15,0.0069462746757795735
2017-09-18,-0.002371218375648465
2017-09-19,0.002376854416517027
2017-09-20,0.0056045478055906095
2017-09-21,-0.01693458171139639
2017-09-22,-0.010466564475953288
2017-09-25,-0.004628084287197853
2017-09-26,0.007970263351209095
2017-09-27,0.011201363092923744
2017-09-28,0.011729104856118777
2017-09-29,0.00665488422272742
2017-10-02,0.01386260277762319
2017-10-03,-0.007783189038842564
2017-10-04,0.026287850801992363
2017-10-05,0.0037183247426058053
2017-10-06,0.011113299598309423
2017-10-09,-0.0061060124170490004
2017-10-10,0.004300484836616825
2017-10-11,0.006729338980369981
2017-10-12,0.006684185205558579
2017-10-13,0.006036410858669683
2017-10-16,0.013799784221648626
2017-10-17,-0.009271970926877926
2017-10-18,0.006770269545112839
2017-10-19,-0.005142221334530572
2017-10-20,0.006560260592384459
2017-10-23,0.005332969628762285
2017-10-24,-0.003536592689541762
2017-10-25,-0.0019715324745090967
2017-10-26,-0.0003949508527565371
2017-10-27,0.004347690370472446
2017-10-30,-0.008658074660731097
2017-10-31,0.012108287567900389
2017-11-01,0.007060115810312739
2017-11-02,0.012470196636288566
2017-11-03,0.006177546485546026
2017-11-06,-0.0011510971231687428
2017-11-07,-0.00768361211817814
2017-11-08,0.014130926275238043
2017-11-09,-0.014697603711940177
2017-11-10,0.006586778618401956
2017-11-13,0.015781218264497854
2017-11-14,0.011557579790023365
2017-11-15,-0.012174645625175673
2017-11-16,0.013462179096694227
2017-11-17,-0.004490135154020414
2017-11-20,0.00902069508912251
2017-11-21,0.0009314609099275728
2017-11-22,0.009490244390269797
2017-11-24,0.0035020748562049064
2017-11-27,-0.007530961246112078
2017-11-28,0.0
2017-11-29,-0.001480723044418708
2017-11-30,0.007784753870932359
2017-12-01,0.009012589320765763
2017-12-04,0.0016404850398619164
2017-12-05,-0.00909932520426937
2017-12-06,0.0
2017-12-07,0.009733569562105027
2017-12-08,0.022190142987902117
2017-12-11,0.012099754575287447
2017-12-12,-0.019866453784194715
2017-12-13,0.0008970425670664639
2017-12-14,-0.0062727580180858
2017-12-15,0.0009017429847371083
2017-12-18,0.011171371012581588
2017-12-19,-0.004811337026539908
2017-12-20,0.0023277552977718496
2017-12-21,-0.009825108879309763
2017-12-22,0.00703610301547819
2017-12-26,-0.011465618759589402
2017-12-27,0.005074408437299338
2017-12-28,0.0072123369356011935
2017-12-29,0.010562285905382218
2018-01-02,-0.019131942187588624
2018-01-03,0.012461540311897057
2018-01-04,0.020691918317958136
2018-01-05,0.008388819325737984
2018-01-08,0.014904685058425793
2018-01-09,-0.008879552293477477
2018-01-10,-0.002929095627199896
2018-01-11,0.0022463560757675083
2018-01-12,0.004827393689357251
2018-01-16,0.00411815768958701
2018-01-17,0.014012460368676427
2018-01-18,-0.005224331893686318
2018-01-19,0.017110033920997303
2018-01-22,0.004330405067199061
2018-01-23,0.0003314607769069333
2018-01-24,-0.007459967151813629
2018-01-25,-0.010522663700069268
2018-01-26,0.009452980871712091
2018-01-29,-0.011872831472015344
2018-01-30,-0.014215824987319325
2018-01-31,0.006008709078207941
2018-02-01,-0.017274743646110813
2018-02-02,-0.01062702050539055
2018-02-05,-0.007924120578435945
2018-02-06,-0.009584551373040817
2018-02-07,0.02025072901230285
2018-02-08,-0.03864380517484134
2018-02-09,-0.0049333661081101265
2018-02-12,0.011384396243412365
2018-02-13,-0.009803806429303119
2018-02-14,-0.005500553722046275
2018-02-15,0.02138643981842092
2018-02-16,0.003249160674830165
2018-02-20,-0.023209946113478708
2018-02-21,-0.014367204269003508
2018-02-22,0.00448517760445255
2018-02-23,0.017860366467054023
2018-02-26,-0.0016449536799405529
2018-02-27,-0.004211118349431664
2018-02-28,-0.005515646827278786
2018-03-01,0.006840563325060112
2018-03-02,0.01670950478268396
2018-03-05,0.00921077789370539
2018-03-06,0.016821474602810138
2018-03-07,-0.008975356722101036
2018-03-08,0.006393079283508296
2018-03-09,0.011646277375138014
2018-03-12,-0.0012209554780457932
2018-03-13,-0.013796768826777717
2018-03-14,-0.006906245081968576
2018-03-15,-0.00820251836915542
2018-03-16,0.0007191713163983149
2018-03-19,-0.003413779692636787
2018-03-20,0.0039662534990638765
2018-03-21,-0.005925686922424345
2018-03-22,-0.01408966694623659
2018-03-23,-0.009710341267505695
2018-03-26,0.044033288908281065
2018-03-27,-0.007620137644383518
2018-03-28,0.006964358745598531
2018-03-29,0.03245260633481051
2018-04-02,-0.002576254250064247
2018-04-03,0.018253567698762296
2018-04-04,0.005073641738314594
2018-04-05,0.03432593420885732
2018-04-06,0.005043098331269702
2018-04-09,0.00825524896663099
2018-04-10,0.023759676302815835
2018-04-11,-0.00015666560432847643
2018-04-12,-0.006900997684592958
2018-04-13,0.012634337487846148
2018-04-16,0.009513403322962244
2018-04-17,0.011895511113709345
2018-04-18,0.00015265680613429922
2018-04-19,-0.003968729299282492
2018-04-20,0.0016857232793485721
2018-04-23,0.004589966566087567
2018-04-24,-0.003350587771072555
2018-04-25,0.006265119773284589
2018-04-26,0.008504115043497684
2018-04-27,0.0027106796116505016
2018-04-30,-0.01907190554865823
2018-05-01,-0.0053583585538975465
2018-05-02,-0.012775047994362465
2018-05-03,0.0014231477787689517
2018-05-04,0.0163956655085713
2018-05-07,0.017207066878946353
2018-05-08,0.006796345393392578
2018-05-09,0.016051946281333773
2018-05-10,0.004429110029262606
2018-05-11,-0.001469818530296707
2018-05-14,-0.004563386448630524
2018-05-15,-0.00458449342569478
2018-05-16,-0.0025256882155947347
2018-05-17,-0.002085123334690464
2018-05-18,-0.0031343146107455366
2018-05-21,-0.0007484584935932848
2018-05-22,-0.025472333947694437
2018-05-23,0.001845306991951956
2018-05-24,0.0006136027811829425
2018-05-25,0.0035278788220465263
2018-05-29,-0.013296860217492212
2018-05-30,0.006815429711857446
2018-05-31,-0.019230769230769273
2018-06-01,0.0056470815697569066
2018-06-04,0.018249906797319193
2018-06-05,0.0068933613726513965
2018-06-06,-0.016278608323090582
2018-06-07,0.00309278122006873
2018-06-08,0.012643184452243883
2018-06-11,-0.004872652674888789
2018-06-12,0.0050491044237450655
2018-06-13,-0.00532809723445371
2018-06-14,0.007805255815894974
2018-06-15,-0.01397100559758191
2018-06-18,0.0
2018-06-19,0.022331617123012126
2018-06-20,0.016571222785570994
2018-06-21,-0.00281542312148908
2018-06-22,0.008767676066568475
2018-06-25,0.003977733288182739
2018-06-26,0.007043398684805968
2018-06-27,-0.006848076971859407
2018-06-28,0.008215801369646503
2018-06-29,-0.00305580417237461
2018-07-02,-0.007590169254129253
2018-07-03,0.005589351316075408
2018-07-05,0.022085288759863708
2018-07-06,0.004435984838339735
2018-07-09,0.002707021536420662
2018-07-10,-0.0014208607854102606
2018-07-11,-0.0011383419901065395
2018-07-12,0.004843301849489334
2018-07-13,0.0043948989890327805
2018-07-16,-0.00917453517485245
2018-07-17,0.0075501778453377355
2018-07-18,-0.001979289660826389
2018-07-19,-0.002975270393760554
2018-07-20,0.0005686916982452495
2018-07-23,-0.019880924560413793
2018-07-24,-0.009852392148403388
2018-07-25,0.0302898397682545
2018-07-26,-0.005112990908701764
2018-07-27,-0.0035686753062098564
2018-07-30,0.006303783520215767
2018-07-31,0.00042687368169813666
2018-08-01,-0.008111518320021882
2018-08-02,0.014688686996753963
2018-08-03,0.023110926846212854
2018-08-06,0.005820269554190238
2018-08-07,-0.011160100445769205
2018-08-08,-0.005015945876798322
2018-08-09,0.003080452267471445
2018-08-10,-0.007538274136174916
2018-08-13,-0.002391343478527208
2018-08-14,0.010998096328301177
2018-08-15,-0.03403069869430875
2018-08-16,-0.03855036174858817
2018-08-17,-0.015017178091182082
2018-08-20,0.00060983246046864
2018-08-21,-0.00594229075654551
2018-08-22,0.014408299192706586
2018-08-23,0.013599062491087333
2018-08-24,-0.0007451861357903322
2018-08-27,0.01626132410037484
2018-08-28,-0.0032294143732790603
2018-08-29,-0.0025038764177287565
2018-08-30,-0.009006429608473643
2018-08-31,0.0071513646327900915
2018-09-04,-0.0063609452921019605
2018-09-05,0.0019354135748812507
2018-09-06,-0.0011887999454320841
2018-09-07,-0.005801734666884273
2018-09-10,0.002992775395660008
2018-09-11,0.001491734563814795
2018-09-12,0.00014910155199632236
2018-09-13,0.0031278482619172543
2018-09-14,0.009799442854861118
2018-09-17,-0.019408753159089076
2018-09-18,0.0022489463461334847
2018-09-19,-0.023638496512829343
2018-09-20,0.01333123423745608
2018-09-21,0.01315597764936971
2018-09-24,-0.008507435473004255
2018-09-25,0.010085830907657023
2018-09-26,-0.0059612775388713235
2018-09-27,-0.016641652003876795
2018-09-28,0.015398606108220303
2018-10-01,-0.009909798739561992
2018-10-02,0.09190167860891663
2018-10-03,0.0033337097268213434
2018-10-04,0.013981035538638054
2018-10-05,0.01979475027061972
2018-10-08,-0.009504246038012254
2018-10-09,0.008514359587324494
2018-10-10,-0.018761836847802305
2018-10-11,-0.014886484868993466
2018-10-12,0.011507023677629347
2018-10-15,0.003015470534630582
2018-10-16,0.028559237250008085
2018-10-17,0.011160362734407903
2018-10-18,-0.006043801209842825
2018-10-19,0.012160990563432339
2018-10-22,0.007574809284691897
2018-10-23,0.013091473471052106
2018-10-24,0.011386654782507888
2018-10-25,-0.012650144688555853
2018-10-26,-0.013324860793396898
2018-10-29,0.0024671315692508244
2018-10-30,-0.005311023267459358
2018-10-31,0.017841329722287025
2018-11-01,-0.009478068359513925
2018-11-02,-0.0032372978412837927
2018-11-05,0.021434142686044044
2018-11-06,0.02072996687011086
2018-11-07,0.006852869429424535
2018-11-08,0.010766000767813866
2018-11-09,0.0041624913914630746
2018-11-12,0.0014631751565559181
2018-11-13,0.014730859327696022
2018-11-14,-0.0043190800237794535
2018-11-15,-0.009398920048391712
2018-11-16,0.005352440861981167
2018-11-19,-0.022262643544317395
2018-11-20,-0.002598714892466103
2018-11-21,0.014764246145829052
2018-11-23,-0.007824656167753963
2018-11-26,-0.009612236359832993
2018-11-27,-0.03508756368127797
2018-11-28,-0.0058026593990125885
2018-11-29,-0.004669199664606993
2018-11-30,-0.0005212094200651718
2018-12-03,-0.014602348972739931
2018-12-04,-0.0011910252204834215
2018-12-06,-0.01801555878562766
2018-12-07,-0.009172980206537673
2018-12-10,-0.0010889971098242412
2018-12-11,0.024532633627882383
2018-12-12,0.016230199131397782
2018-12-13,0.017018072074202584
2018-12-14,-0.02394133136654253
2018-12-17,-0.005143135356005746
2018-12-18,0.0025184352282539013
2018-12-19,-0.00846218984279945
2018-12-20,-0.021202820734897765
2018-12-21,0.0027242903241988525
2018-12-24,-0.02812461861056248
2018-12-26,0.02572381726017836
2018-12-27,0.004906343827924431
2018-12-28,-0.001627235543510852
2018-12-31,-0.0006793003001819287
2019-01-02,0.0013590680624022689
2019-01-03,-0.009231169320919164
2019-01-04,0.035626017489733375
2019-01-07,-0.06655171066864751
2019-01-08,0.005102219743173597
2019-01-09,-0.016781813012049507
2019-01-10,0.0020078524099160777
2019-01-11,-0.005582172296640597
2019-01-14,-0.026342753206063052
2019-01-15,0.01862822746713122
2019-01-16,0.01857769934759701
2019-01-17,0.010259319486373153
2019-01-18,-0.0002821297924802124
2019-01-22,-0.0018340653620664282
2019-01-23,0.02798627400238818
2019-01-24,-0.018836904275651767
2019-01-25,-0.0036436911501038782
2019-01-28,0.004219216663404968
2019-01-29,0.014565900297315748
2019-01-30,0.0019324610031545841
2019-01-31,-0.0011049399435905105
2019-02-01,0.0013835703565192592
2019-02-04,-0.01519385619335456
2019-02-05,0.00476882579410054
2019-02-06,-0.0046066771250309335
2019-02-07,-0.00981604950072923
2019-02-08,0.00014107623518100354
2019-02-11,-0.0032564945428016356
2019-02-12,-0.01946312823797791
2019-02-13,-0.00666457549155286
2019-02-14,0.005980011446673261
2019-02-15,0.007829401331686414
2019-02-19,0.011365437158716407
2019-02-20,-0.003413669526094565
2019-02-21,0.013131342494414833
2019-02-22,-0.006762403257887795
2019-02-25,-0.014326396523658413
2019-02-26,-0.007051354769443852
2019-02-27,0.0014492564772436989
2019-02-28,0.003038901117669024
2019-03-01,0.023662060551647768
2019-03-04,-0.0022553626457388898
2019-03-05,0.0052268725451958264
2019-03-06,-0.008712505876821819
2019-03-07,-0.00042530870155277345
2019-03-08,-0.0070912769636430895
2019-03-11,0.002856876445514578
2019-03-12,-0.007264469405208418
2019-03-13,0.0020087747697890013
2019-03-14,-0.023624825722277976
2019-03-15,0.019357084494958876
2019-03-18,0.005610763347545067
2019-03-19,-0.0027182651443743433
2019-03-20,-0.004877238175396981
2019-03-21,0.023497269406684396
2019-03-22,0.00929593581996957
2019-03-25,0.016326977468967163
2019-03-26,0.002334149357307913
2019-03-27,-0.010000121448296095
2019-03-28,0.022831217747887322
2019-03-29,0.013798611019178564
2019-04-01,-0.012943497520017666
2019-04-02,0.0052721798016048815
2019-04-03,-0.017078943067602825
2019-04-04,-0.03789853360118234
2019-04-05,0.01862880935024136
2019-04-08,0.01731149885476646
2019-04-09,0.0006862592397938183
2019-04-10,-0.007130641640754165
2019-04-11,-0.01063623074255382
2019-04-12,-0.007258945152093688
2019-04-15,0.0012656984659535908
2019-04-16,-0.021629111785495425
2019-04-17,-0.014786588770201003
2019-04-18,-0.014716697360474651
2019-04-22,0.018929524302633283
2019-04-23,0.00841791101304823
2019-04-24,-0.0027343957370632443
2019-04-25,-0.001298823261296933
2019-04-26,0.007081024097914668
2019-04-29,-0.016358430521991152
2019-04-30,0.021882039113120033
2019-05-01,0.0007131693776076808
2019-05-02,-0.050500148396497524
2019-05-03,0.0109987958669302
2019-05-06,0.005961318176936903
2019-05-07,0.011110894201740606
2019-05-08,0.0007330061353292283
2019-05-09,0.004831109885953477
2019-05-10,-0.017193247309373993
2019-05-13,-0.013491555212309936
2019-05-14,0.007213672983291453
2019-05-15,0.0007460853385738986
2019-05-16,-0.002832836531535654
2019-05-17,0.011213833173008947
2019-05-20,-0.001330606596910755
2019-05-21,-0.032277108751368466
2019-05-22,-0.02600976099745511
2019-05-23,-0.009110818873878768
2019-05-24,-0.015060372978232595
2019-05-28,-0.021567758870760456
2019-05-29,-0.014146974798199485
2019-05-30,0.0020022747555710207
2019-05-31,-0.013322241071968
2019-06-03,0.016709054188650985
2019-06-04,0.016433896285171334
2019-06-05,0.018291744418867495
2019-06-06,0.0006417208149953613
2019-06-07,-0.022439408137375882
2019-06-10,0.007050119681924816
2019-06-11,0.008140762096997323
2019-06-12,-0.008882494088775728
2019-06-13,-0.002607125445276637
2019-06-14,0.00816855497041069
2019-06-17,-0.030141009476022163
2019-06-18,-0.014703325916025412
2019-06-19,0.03985068562334315
2019-06-20,0.0003262839320328226
2019-06-21,-0.008151310468095363
2019-06-24,-0.0013149527364108016
2019-06-25,0.029295655326757597
2019-06-26,0.0073551341815740745
2019-06-27,-0.020634821874176756
2019-06-28,0.026904432732058225
2019-07-01,-0.013099675645820708
2019-07-02,0.0014391982903276812
2019-07-03,0.01756626856636956
2019-07-05,0.00973009889779286
2019-07-08,0.0007769681443061671
2019-07-09,0.010716076841736033
2019-07-10,0.017209574809115225
2019-07-11,0.020846103477458078
2019-07-12,-0.024415621150003175
2019-07-15,0.006673856826015179
2019-07-16,0.006327903058648721
2019-07-17,0.0043418975034230645
2019-07-18,0.013118762811000328
2019-07-19,0.00897596259013378
2019-07-22,-0.014729570290281546
2019-07-23,-0.057726310014787674
2019-07-24,-0.0026704203342613475
2019-07-25,0.02047549717842645
2019-07-26,-0.0016976767116883007
2019-07-29,0.013450874262019408
2019-07-30,0.030358401086252096
2019-07-31,-0.006218594077875839
2019-08-01,-0.005528748466920086
2019-08-02,0.007663268731308515
2019-08-05,-0.025350440824668197
2019-08-06,-0.006273022662992789
2019-08-07,0.010315685504481253
2019-08-08,0.018591935836532958
2019-08-09,0.003291424252114483
2019-08-12,0.012526084125637382
2019-08-13,-0.00883668220261824
2019-08-14,-0.00742942059699403
2019-08-15,0.01646722789558197
2019-08-16,0.013401885989979379
2019-08-19,0.01903850866707235
2019-08-20,-0.026668975910186687
2019-08-21,0.0027838483311621864
2019-08-22,0.015634271654088705
2019-08-23,-0.015968883462936678
2019-08-26,0.006871083038341164
2019-08-27,-0.006098199999903464
2019-08-28,0.0046750849374921355
2019-08-29,0.01672224424850932
2019-08-30,0.006722068671323411
2019-09-03,0.01378034540051698
2019-09-04,0.014293456494885337
2019-09-05,-0.008151241119026764
2019-09-06,-0.007939783249442223
2019-09-09,-0.00224668542971429
2019-09-10,-0.00689541868368615
2019-09-11,0.014312188725861041
2019-09-12,0.005168813843476228
2019-09-13,0.0027791989532237604
2019-09-16,0.014414708661537157
2019-09-17,0.01106717400729118
2019-09-18,-0.0033783218151268724
2019-09-19,-0.0016272942560222603
2019-09-20,-0.0014937507418216756
2019-09-23,0.008432914890228904
2019-09-24,-0.0037764861250136894
2019-09-25,0.0
2019-09-26,-0.003655480580864512
2019-09-27,-0.0031256204037860558
2019-09-30,-0.008724135925955001
2019-10-01,0.011688931379540968
2019-10-02,-0.002990728188797087
2019-10-03,0.06175871197817706
2019-10-04,-0.0014121283740643475
2019-10-07,-0.02391685122858689
2019-10-08,0.008694514863421654
2019-10-09,-0.007966476920901688
2019-10-10,0.005924290070949301
2019-10-11,-0.0041878409292973595
2019-10-14,-0.0032859641172150456
2019-10-15,-0.004482894348770472
2019-10-16,0.009668733272590435
2019-10-17,0.010757154592605955
2019-10-18,-0.001038506656997118
2019-10-21,-0.0019488866660826165
2019-10-22,-0.0193960574017914
2019-10-23,-0.006902934166477581
2019-10-24,-0.0028067757424862227
2019-10-25,0.005361727987188036
2019-10-28,0.01373334733239684
2019-10-29,0.013021023301636125
2019-10-30,0.009478137784303842
2019-10-31,0.006318893656732882
2019-11-01,-0.006022665499755275
2019-11-04,-0.004641184417261801
2019-11-05,-0.0045332786501181
2019-11-06,0.02875363851443402
2019-11-07,-0.000885076424115061
2019-11-08,-0.0006329524560213518
2019-11-11,0.01950600120409618
2019-11-12,-0.0045968749246511065
2019-11-13,0.010983368739623689
2019-11-14,0.0004941460182028568
2019-11-15,0.023445196429905613
2019-11-18,0.0050639698559746815
2019-11-19,0.004678288447460099
2019-11-20,-0.0031044020059974864
2019-11-21,-0.007785372000058466
2019-11-22,0.0008449971811734791
2019-11-25,0.006271807954653541
2019-11-26,0.005034129489262407
2019-11-27,0.0020274034280596265
2019-11-29,-0.00047569348440101855
2019-12-02,0.0005948257761918541
2019-12-03,0.004522548438920859
2019-12-04,-0.0033172200082967063
2019-12-05,0.0033282605808884203
2019-12-06,-0.0022507496439694297
2019-12-09,-0.0007125840912746151
2019-12-10,-0.0016636847730270299
2019-12-11,0.004284992418419176
2019-12-12,-0.0031999584819245586
2019-12-13,-0.00011891936024932548
2019-12-16,-0.0015460369305294597
2019-12-17,0.0014292144269072438
2019-12-18,0.0009514826688028499
2019-12-19,0.00035620817140569194
2019-12-20,0.019358708848103978
2019-12-23,-0.0038448277794677077
2019-12-24,-0.004210528766401156
2019-12-26,0.011863021360939197
2019-12-27,-0.0009285383593203855
2019-12-30,-0.0072033663119042135
2019-12-31,0.006787510383005069
2020-01-02,-0.022550462386090597
2020-01-03,0.11261729931009379
2020-01-06,-0.030568323149299692
2020-01-07,0.0056228583718371805
2020-01-08,0.0005482210866798454
2020-01-09,-0.005150309217582083
2020-01-10,-0.003414256620186462
2020-01-13,0.008289112177044755
2020-01-14,-0.006138202512772972
2020-01-15,0.002315893636469779
2020-01-16,0.0013203622435900009
2020-01-17,-0.005494497982923341
2020-01-21,0.007734942627605879
2020-01-22,-0.00010976536130768988
2020-01-23,-0.0032897752573538552
2020-01-24,-0.0022004224000701234
2020-01-27,-0.002866839126958398
2020-01-28,0.013601424810720797
2020-01-29,0.00425520402213464
2020-01-30,0.003267057830617759
2020-01-31,-0.008792959740837158
2020-02-03,0.004818691128820829
2020-02-04,0.005776628495449021
2020-02-05,0.0032510419776461408
2020-02-06,0.006372886796366162
2020-02-07,0.01373824138469626
2020-02-10,0.0013765083671826162
2020-02-11,0.005815199450118547
2020-02-12,-0.006517483663242785
2020-02-13,0.006136738849176648
2020-02-14,0.0008414010009636375
2020-02-18,0.007355439116603302
2020-02-19,-0.01585499399821022
2020-02-20,0.006041398296230849
2020-02-21,-0.0008428206583972475
2020-02-24,0.005061189625555684
2020-02-25,-0.016261189293828138
2020-02-26,-0.013117004904815599
2020-02-27,-0.03339085321273649
2020-02-28,-0.028619620173437443
2020-03-02,-0.0027621318859419874
2020-03-03,-0.013271754607018904
2020-03-04,0.03029248335372081
2020-03-05,-0.019639067462436155
2020-03-06,-0.034622338771497674
2020-03-09,-0.11982735027163083
2020-03-10,-0.008857748833450474
2020-03-11,-0.017874388222198112
2020-03-12,-0.11297798424724448
2020-03-13,0.007733736297082405
2020-03-16,-0.1787002607926399
2020-03-17,0.013158103357004736
