Date,WDC
2015-10-08,0.00923187618390342
2015-10-09,0.008561004021481855
2015-10-12,-0.011511458562321386
2015-10-13,-0.007528686385581462
2015-10-14,-0.013985955224944502
2015-10-15,-0.024882811551259265
2015-10-16,-0.019723851225716293
2015-10-19,0.012072321446946033
2015-10-20,-0.06983102019195364
2015-10-21,-0.04568498955030731
2015-10-22,-0.020716980049209854
2015-10-23,-0.00886209150696593
2015-10-26,-0.031439286404420175
2015-10-27,0.00014875289478766263
2015-10-28,0.005210854232674533
2015-10-29,0.004443080636239216
2015-10-30,-0.014744727607614916
2015-11-02,0.015264584540566561
2015-11-03,0.010171171245703992
2015-11-04,0.0002915582590643506
2015-11-05,-0.010211303475047506
2015-11-06,0.0005894830477475299
2015-11-09,-0.01885399779957353
2015-11-10,-0.045488724805428093
2015-11-11,-0.015413762433241218
2015-11-12,-0.00319460324396148
2015-11-13,-0.03477551198170448
2015-11-16,0.023575943950474576
2015-11-17,0.013138807002534003
2015-11-18,0.02849843458850021
2015-11-19,-0.03471409728926789
2015-11-20,-0.004837593904875592
2015-11-23,-0.006320036540658158
2015-11-24,0.008317295056254004
2015-11-25,-0.0032349595782933394
2015-11-27,0.0016225375313656532
2015-11-30,0.011015975715335413
2015-12-01,0.024355070984150906
2015-12-02,-0.023932365596167515
2015-12-03,0.019551236988320175
2015-12-04,0.015089359407049141
2015-12-07,-0.01873638065197225
2015-12-08,0.00994170419891982
2015-12-09,-0.016406214806505504
2015-12-10,0.006354150633866462
2015-12-11,-0.02004738437061837
2015-12-14,-0.043492287479094505
2015-12-15,0.02526136304166715
2015-12-16,0.0013137486641014995
2015-12-17,-0.025590399132578767
2015-12-18,-0.00909099137099778
2015-12-21,0.0033979912566013404
2015-12-22,0.010666914479324774
2015-12-23,0.010554728224086984
2015-12-24,0.01492036344891945
2015-12-28,-0.015027680334238847
2015-12-29,0.02107010618919669
2015-12-30,0.0004914724445352903
2015-12-31,-0.017024194997806608
2016-01-04,0.005828463190422628
2016-01-05,-0.0043045485563960595
2016-01-06,-0.022281369806616214
2016-01-07,-0.01649650104867406
2016-01-08,-0.04219281637469752
2016-01-11,-0.04675921880992839
2016-01-12,-0.008333291721801972
2016-01-13,-0.04526372114663524
2016-01-14,-0.014802904535136552
2016-01-15,-0.04081229273011722
2016-01-19,-0.01672324135344916
2016-01-20,-0.014208570979535873
2016-01-21,-0.04040180642073943
2016-01-22,0.01843421263780476
2016-01-25,-0.050949813415187784
2016-01-26,0.06757715816372523
2016-01-27,-0.03683285266154679
2016-01-28,0.04625602996238598
2016-01-29,0.050120367847887426
2016-02-01,0.02521887092270836
2016-02-02,-0.04675754499171492
2016-02-03,0.024525432162937344
2016-02-04,0.0228976589930745
2016-02-05,-0.06674823110624017
2016-02-08,-0.08613159630710099
2016-02-09,-0.041278787409407824
2016-02-10,0.0012443244602093895
2016-02-11,-0.0032313539785318035
2016-02-12,0.02443878895431495
2016-02-16,0.04138286408731773
2016-02-17,0.011921389620167533
2016-02-18,0.025871953512053514
2016-02-19,-0.006530085988425638
2016-02-22,0.044877854058035016
2016-02-23,-0.07223436578390408
2016-02-24,0.026888011856985417
2016-02-25,0.0015937898822655505
2016-02-26,-0.002273238681204548
2016-02-29,-0.008202398492890839
2016-03-01,0.059039933822512936
2016-03-02,0.027114965532238244
2016-03-03,0.027666087066270162
2016-03-04,0.004110444081115938
2016-03-07,0.024764416291227054
2016-03-08,-0.07249858324985337
2016-03-09,0.0215331140701831
2016-03-10,0.009485831089776742
2016-03-11,0.04155344020052154
2016-03-14,-0.033881041451984006
2016-03-15,-0.05353826241039683
2016-03-16,0.01140103401112369
2016-03-17,-0.0028181289191262504
2016-03-18,0.06565232907985408
2016-03-21,0.005507870794336789
2016-03-22,0.04159048844046298
2016-03-23,-0.051032320859786706
2016-03-24,-0.012315182816864056
2016-03-28,-0.000831168002594862
2016-03-29,0.004991522077297805
2016-03-30,-0.03513184018991
2016-03-31,0.02384048727655541
2016-04-01,-0.013547706795645986
2016-04-04,-0.007081924124810013
2016-04-05,-0.04625002177331117
2016-04-06,0.013369413261015817
2016-04-07,-0.03287113492888871
2016-04-08,-0.0034679740612485466
2016-04-11,0.026217900614563527
2016-04-12,-0.005878245849635921
2016-04-13,0.01887657936150644
2016-04-14,-0.06651802109188165
2016-04-15,-0.03180283689998409
2016-04-18,0.013336540119385232
2016-04-19,0.007067879354264228
2016-04-20,0.047434959679017785
2016-04-21,0.0016173013735003572
2016-04-22,0.007151008552559901
2016-04-25,-0.007329456614609042
2016-04-26,0.027688252746088438
2016-04-27,0.03457551732606445
2016-04-28,-0.00043392715145162963
2016-04-29,-0.1126791946058644
2016-05-02,-0.0004893139730137719
2016-05-03,-0.03647485981580356
2016-05-04,0.006097398840418045
2016-05-05,-0.037120990603713544
2016-05-06,-0.022554508445822852
2016-05-09,-0.008317658510054171
2016-05-10,0.03814916963908144
2016-05-11,-0.04248096821131786
2016-05-12,-0.010343155790923597
2016-05-13,-0.0253022488584439
2016-05-16,0.0036679340854950393
2016-05-17,0.03317424064471264
2016-05-18,0.04653058674310184
2016-05-19,-0.0023402669439065438
2016-05-20,0.03101391602031045
2016-05-23,0.02275025411438114
2016-05-24,0.04498280185673886
2016-05-25,0.04422887261144193
2016-05-26,0.005209651092719314
2016-05-27,0.01374490911448567
2016-05-31,0.03445212980047807
2016-06-01,0.023420667133286388
2016-06-02,0.015746346844732084
2016-06-03,-0.012608617333686345
2016-06-06,0.005233380094621154
2016-06-07,0.035818376232081395
2016-06-08,-0.009650042292229544
2016-06-09,-0.02212762190802653
2016-06-10,-0.02740285505940432
2016-06-13,-0.01216648298233225
2016-06-14,0.002592875184171728
2016-06-15,-0.0030171041086487493
2016-06-16,0.0034585358923215903
2016-06-17,0.0036623335922489897
2016-06-20,0.02189338349795711
2016-06-21,0.02646454581204538
2016-06-22,-0.010640322444583794
2016-06-23,0.05087896079506571
2016-06-24,-0.058453230226455766
2016-06-27,-0.11831089722010435
2016-06-28,0.04575650007223797
2016-06-29,0.04563142989644864
2016-06-30,0.036403539097650706
2016-07-01,-0.01671598550947284
2016-07-05,-0.03765869300622948
2016-07-06,0.016547427552006777
2016-07-07,0.04839423571990897
2016-07-08,0.03545937552340672
2016-07-11,0.002634535249047776
2016-07-12,0.04769592079346485
2016-07-13,0.003279298717739465
2016-07-14,-0.004999037226542269
2016-07-15,-0.001739040467058528
2016-07-18,0.008904209231273219
2016-07-19,-0.017651468031832596
2016-07-20,0.013085782609294494
2016-07-21,-0.004241337953857505
2016-07-22,0.014520951122132031
2016-07-25,-0.006297821411301863
2016-07-26,0.03207213130419828
2016-07-27,-0.005582252594823145
2016-07-28,0.0048653751260432365
2016-07-29,-0.11527014089907761
2016-08-01,-0.03030922783506007
2016-08-02,-0.022140378204060118
2016-08-03,-0.005993539457934682
2016-08-04,-0.010719030304892407
2016-08-05,0.025282371926120373
2016-08-08,-0.0015412386894264607
2016-08-09,-0.0015436177728597178
2016-08-10,-0.046598768577228555
2016-08-11,0.016678114286529988
2016-08-12,0.009569209569928017
2016-08-15,0.03452961201634319
2016-08-16,-0.0013088953674683657
2016-08-17,-0.02293572065313032
2016-08-18,0.024144772515839463
2016-08-19,0.01724508597202634
2016-08-22,-0.009871124575640322
2016-08-23,0.00780224756066783
2016-08-24,-0.0234408410999154
2016-08-25,0.022682150577162385
2016-08-26,0.010551527434168761
2016-08-29,0.003196083932963001
2016-08-30,0.00042452305233831034
2016-08-31,-0.009129123354286728
2016-09-01,-0.007499485181929888
2016-09-02,0.01403262468285793
2016-09-06,0.01234860588317166
2016-09-07,0.12092555573351316
2016-09-08,0.0031892555868975325
2016-09-09,-0.035159830667255365
2016-09-12,0.013955801683274371
2016-09-13,0.0011470586881558997
2016-09-14,-0.007255943679331689
2016-09-15,0.024812503955670806
2016-09-16,0.03115622937913809
2016-09-19,-0.00564271362782276
2016-09-20,-0.003844053144955506
2016-09-21,0.03142233475246159
2016-09-22,-0.0010689939762745793
2016-09-23,-0.0024968863044630973
2016-09-26,0.019309879711701727
2016-09-27,0.03245031301288548
2016-09-28,-0.0059969759463559535
2016-09-29,0.004482025455365024
2016-09-30,0.0034320654898767344
2016-10-03,0.006670244635258671
2016-10-04,-0.0028881829293894157
2016-10-05,0.009371243912177807
2016-10-06,-0.020087882928686462
2016-10-07,0.010680754667322656
2016-10-10,0.010055976330673122
2016-10-11,-0.044549502111064454
2016-10-12,-0.0033556036382303978
2016-10-13,-0.02037938908669401
2016-10-14,-0.007959353430415428
2016-10-17,-0.030269955191436826
2016-10-18,0.015231624645707598
2016-10-19,-0.007223833238497179
2016-10-20,0.00485068371173214
2016-10-21,-0.014667432112419165
2016-10-24,0.00847930142662956
2016-10-25,0.0020550877360294706
2016-10-26,0.0538877985614743
2016-10-27,0.054140245246557805
2016-10-28,-0.006209980233383483
2016-10-31,-0.013004614952638494
2016-11-01,-0.02053385254440565
2016-11-02,-0.03563948190326538
2016-11-03,-0.0010871404098781179
2016-11-04,-0.0021760286580191357
2016-11-07,0.04816411569817469
2016-11-08,-0.00710920652692415
2016-11-09,0.003842111511564106
2016-11-10,-0.011134443352984191
2016-11-11,0.03606618752545554
2016-11-14,0.01001860451828418
2016-11-15,0.0038669908796464814
2016-11-16,-0.0030146994919559855
2016-11-17,-0.012262635982181025
2016-11-18,0.03622433444271622
2016-11-21,0.003939146818878081
2016-11-22,0.0003269819786377859
2016-11-23,-0.002451423889841542
2016-11-25,0.009010550051777644
2016-11-28,0.011040651239323074
2016-11-29,0.0064235694815550914
2016-11-30,0.015797075358029877
2016-12-01,-0.03220253527120143
2016-12-02,0.02824234026202399
2016-12-05,-0.01988963898046958
2016-12-06,0.028346234684984983
2016-12-07,0.08300681208078786
2016-12-08,-0.013015086673678011
2016-12-09,-0.007912094354843968
2016-12-12,-0.02097175893230474
2016-12-13,0.024287359435170908
2016-12-14,-0.010751359625893464
2016-12-15,0.01071927823396801
2016-12-16,-0.01045816028439206
2016-12-19,0.01756462086489541
2016-12-20,0.008630964630131466
2016-12-21,0.003915719013918961
2016-12-22,0.014013309355265013
2016-12-23,0.002279615936824131
2016-12-27,-0.002558745095098902
2016-12-28,-0.006602491549343781
2016-12-29,-0.011269914008339876
2016-12-30,-0.007014649631206793
2017-01-03,0.021780695952430706
2017-01-04,0.015987368246169753
2017-01-05,0.00014184391489213688
2017-01-06,-0.0024097247130487887
2017-01-09,0.021028596610955574
2017-01-10,-0.014193991513918647
2017-01-11,0.00861081620165427
2017-01-12,-0.009796928450702569
2017-01-13,0.003533657406805446
2017-01-17,0.008732176737139774
2017-01-18,0.022619202490325563
2017-01-19,-0.021436124817114877
2017-01-20,0.013394680836655848
2017-01-23,0.00027536901118052626
2017-01-24,0.046249102908467954
2017-01-25,0.05275620488832944
2017-01-26,-0.019370278529429852
2017-01-27,0.013380946470029187
2017-01-30,-0.0037724330855659627
2017-01-31,0.006437641818499484
2017-02-01,-0.007149076249994835
2017-02-02,0.0008842872619003739
2017-02-03,-0.0012621514125839006
2017-02-06,-0.0024011182587114765
2017-02-07,0.001393538465321864
2017-02-08,-0.024920998384808324
2017-02-09,0.012584287004007155
2017-02-10,-0.008840582183163748
2017-02-13,0.01434846629615727
2017-02-14,-0.026252070680969797
2017-02-15,-0.0052347834885484446
2017-02-16,-0.000789371870994704
2017-02-17,-0.01369325483409689
2017-02-21,-0.00013341854240500606
2017-02-22,-0.005741002690878405
2017-02-23,0.0016113155072918772
2017-02-24,0.0008043995023798711
2017-02-27,0.019424029960813938
2017-02-28,0.010249549773690969
2017-03-01,0.01873061335016346
2017-03-02,-0.026047054286601146
2017-03-03,0.016518283200584793
2017-03-06,-0.009543412274798935
2017-03-07,0.0
2017-03-08,-0.004557523161083932
2017-03-09,-0.028646102460015976
2017-03-10,0.009964937633550885
2017-03-13,0.009333282668539722
2017-03-14,0.0
2017-03-15,0.01347442568229451
2017-03-16,0.005474245572739456
2017-03-17,-0.0034999927940033704
2017-03-20,-0.005854127743335491
2017-03-21,-0.04187374479270822
2017-03-22,0.023354180040604078
2017-03-23,0.0168157389749517
2017-03-24,0.026118906885227
2017-03-27,0.00498864543586941
2017-03-28,0.025327364128892915
2017-03-29,0.016612736277032303
2017-03-30,0.02899621577275391
2017-03-31,-0.014567125679151971
2017-04-03,-0.004725525516709683
2017-04-04,0.010348098087453295
2017-04-05,-0.0034944780354045912
2017-04-06,0.01680796901000825
2017-04-07,0.012843266713890689
2017-04-10,-0.004579115178509063
2017-04-11,0.014979889923793399
2017-04-12,-0.021382825852779064
2017-04-13,-0.008431208819136615
2017-04-17,0.007903982719629887
2017-04-18,-0.015327814432507414
2017-04-19,-0.000844734748416287
2017-04-20,0.01944444482074137
2017-04-21,-0.01540094773529721
2017-04-24,0.0320057385672341
2017-04-25,0.012941529258125861
2017-04-26,-0.026127858171226204
2017-04-27,0.01300057203497973
2017-04-28,0.039202040120992265
2017-05-01,-0.01538106704098352
2017-05-02,-0.004674993469205857
2017-05-03,0.022110271228801714
2017-05-04,-0.0005603300176597603
2017-05-05,0.017382296173078515
2017-05-08,-0.009038857033276448
2017-05-09,-0.011345919989778963
2017-05-10,0.007426052295405272
2017-05-11,0.0015633042711609146
2017-05-12,-0.00033444855792819084
2017-05-15,-0.007027521100361089
2017-05-16,-0.0006739824443260378
2017-05-17,-0.042041356517373285
2017-05-18,0.01044365563089622
2017-05-19,0.006387086891267213
2017-05-22,0.01523212344797753
2017-05-23,0.0005681636362269149
2017-05-24,0.018970846304812605
2017-05-25,-0.004793902639022352
2017-05-26,0.008289611244755912
2017-05-30,0.014220520691751615
2017-05-31,-0.013473508211175433
2017-06-01,0.016988955712251785
2017-06-02,-0.0007644325059186219
2017-06-05,-0.022945862033993736
2017-06-06,0.005815302310735904
2017-06-07,-0.0001111813589953492
2017-06-08,0.012120739294189997
2017-06-09,-0.055043197745331285
2017-06-12,0.007324801620227861
2017-06-13,0.03935825531741077
2017-06-14,-0.0249860601391102
2017-06-15,-0.005580990700584487
2017-06-16,-0.0021760784505925335
2017-06-19,0.017447236506983765
2017-06-20,-0.004625480115168168
2017-06-21,0.031735405311329457
2017-06-22,-0.008568858919750677
2017-06-23,0.034238469194854515
2017-06-26,-0.0072853601879409036
2017-06-27,-0.008741695543574624
2017-06-28,0.02539697484763015
2017-06-29,-0.021565070956616195
2017-06-30,-0.03327880296095054
2017-07-03,-0.03735898349065647
2017-07-05,0.013131733792759004
2017-07-06,-0.0033561043472692953
2017-07-07,0.009521638878380312
2017-07-10,0.026799871763212746
2017-07-11,0.027780910574297213
2017-07-12,0.025940269807500416
2017-07-13,-0.01412943837429037
2017-07-14,0.017672249435368048
2017-07-17,0.0013766135401411805
2017-07-18,-0.0031720975266344986
2017-07-19,0.0022274513887696745
2017-07-20,0.0056099166777656695
2017-07-21,-0.0019999295510050308
2017-07-24,-0.002109234288422246
2017-07-25,-0.009194822019139903
2017-07-26,-0.008426435502775553
2017-07-27,-0.01140286753848585
2017-07-28,-0.07540803215337677
2017-07-31,0.00176530768652583
2017-08-01,0.006461519569120222
2017-08-02,-0.01517458408866712
2017-08-03,0.0016594566917238485
2017-08-04,-0.03952198699820264
2017-08-07,-0.0024640722556307226
2017-08-08,0.0045696355347975
2017-08-09,-0.00430294298561118
2017-08-10,-0.02222490663090193
2017-08-11,0.008965755168181433
2017-08-14,0.03667085897562261
2017-08-15,0.011952101358517098
2017-08-16,0.024218647115218372
2017-08-17,-0.039254392704276664
2017-08-18,0.008729309969152999
2017-08-21,0.007932609989249384
2017-08-22,0.033269722289271275
2017-08-23,0.019157442536426927
2017-08-24,0.012909093722653031
2017-08-25,0.008943624430504782
2017-08-28,0.003434936027422175
2017-08-29,-0.005410761606209347
2017-08-30,0.002553452006026191
2017-08-31,-0.022480636291764555
2017-09-01,0.024244001700069573
2017-09-05,-0.01006521046676756
2017-09-06,0.0006702707351571302
2017-09-07,-0.012728980332587847
2017-09-08,-0.01605961143258572
2017-09-11,0.004367866026121492
2017-09-12,0.016021779079306908
2017-09-13,-0.03424184006351083
2017-09-14,0.0005831513750116368
2017-09-15,0.031821872413952734
2017-09-18,0.007455928321866034
2017-09-19,0.00829777522203301
2017-09-20,-0.03947943837405132
2017-09-21,-0.01018876819549741
2017-09-22,0.01158041084944439
2017-09-25,-0.004509710260145572
2017-09-26,0.0022068882228154507
2017-09-27,0.028280054179910863
2017-09-28,-0.01711633906208343
2017-09-29,-0.0035751060755950803
2017-10-02,-0.03483791325716068
2017-10-03,-0.004676864555296811
2017-10-04,0.016265149929608036
2017-10-05,-0.009128717741002212
2017-10-06,0.003230535347658714
2017-10-09,0.005008859961803225
2017-10-10,0.02064798418558711
2017-10-11,-0.0045343997451547935
2017-10-12,0.0016352124338072649
2017-10-13,0.023787216212043827
2017-10-16,-0.01104781573029956
2017-10-17,-0.012092582837287202
2017-10-18,-0.0032643893509278765
2017-10-19,-0.00023366094084920075
2017-10-20,0.010879647067457032
2017-10-23,0.018284840027387173
2017-10-24,-0.0011364407814380417
2017-10-25,-0.006826591808089866
2017-10-26,0.023943151955330144
2017-10-27,-0.025397237118571114
2017-10-30,-0.015153272851998079
2017-10-31,0.04056417116655586
2017-11-01,-0.00033606238272143596
2017-11-02,-0.007171554530421287
2017-11-03,-0.017945932085956406
2017-11-06,0.009654155675076881
2017-11-07,-0.020034213840544046
2017-11-08,0.011964145060282094
2017-11-09,0.005854114802123611
2017-11-10,0.014720936776758897
2017-11-13,-0.005398100139208051
2017-11-14,0.03550438651365373
2017-11-15,-0.013321933751650472
2017-11-16,0.009406724839671865
2017-11-17,0.0009869260573471816
2017-11-20,-0.004599959747846327
2017-11-21,0.01617496190231482
2017-11-22,0.006063765480349037
2017-11-24,-0.0013990380568676963
2017-11-27,-0.06714801715965624
2017-11-28,0.0039281460333691065
2017-11-29,-0.06778668482900829
2017-11-30,-0.026419730650737105
2017-12-01,0.0063403398558326
2017-12-04,-0.028352014107446255
2017-12-05,0.01880448813253266
2017-12-06,-0.008910330689985146
2017-12-07,0.006293264187804182
2017-12-08,0.03982119964293718
2017-12-11,-0.003313999231664644
2017-12-12,0.0070195666458563455
2017-12-13,0.02274681360386377
2017-12-14,-0.011837971066318675
2017-12-15,-0.012342475731462188
2017-12-18,0.0245038273448408
2017-12-19,0.007414431809732447
2017-12-20,-0.017450243203217863
2017-12-21,-0.023438334999521193
2017-12-22,-0.0018557643285660452
2017-12-26,-0.008428370741620062
2017-12-27,0.011999906821071882
2017-12-28,0.0022371116371115995
2017-12-29,-0.013764694350536621
2018-01-02,0.02326155044658984
2018-01-03,0.015851553114217598
2018-01-04,-0.006048186934116018
2018-01-05,0.0063284299444301695
2018-01-08,-0.01511667623903512
2018-01-09,-0.010069010356122066
2018-01-10,0.0035972993794874952
2018-01-11,0.01656154073696192
2018-01-12,0.010577625075343322
2018-01-16,0.009143326956915443
2018-01-17,0.01525990085427864
2018-01-18,0.014560815916772052
2018-01-19,-0.009259199005982599
2018-01-22,0.007476637921264295
2018-01-23,0.012755194001514036
2018-01-24,-0.004236385862893988
2018-01-25,0.011728050934770806
2018-01-26,0.0182975925183122
2018-01-29,-0.023995525346669377
2018-01-30,-0.004230994592899218
2018-01-31,0.021818985375244182
2018-02-01,-0.014947065020491701
2018-02-02,-0.027381639130114044
2018-02-05,-0.04457497065811178
2018-02-06,0.03437696891358266
2018-02-07,-0.006409424749467152
2018-02-08,-0.04324455877362077
2018-02-09,0.006243159757910233
2018-02-12,0.021714665141505884
2018-02-13,0.007651351779426552
2018-02-14,0.004338802482808379
2018-02-15,0.014520606717234985
2018-02-16,0.004376631986571677
2018-02-20,0.018254494649240227
2018-02-21,-0.00913706185691232
2018-02-22,-0.0016340736625762853
2018-02-23,0.042207313880710196
2018-02-26,0.0008975577154655134
2018-02-27,-0.022752809387911688
2018-02-28,-0.0017203299351570278
2018-03-01,0.0026425074429961004
2018-03-02,0.011229433091397123
2018-03-05,0.0192633446178061
2018-03-06,0.04280168470231227
2018-03-07,0.01567167187496521
2018-03-08,0.020468000018514454
2018-03-09,0.02396628914580079
2018-03-12,0.03324952118549995
2018-03-13,0.0004863691247991575
2018-03-14,0.002817812724292601
2018-03-15,-0.009399111481813716
2018-03-16,0.0412794179193694
2018-03-19,-0.030906554570676703
2018-03-20,0.004943694820111588
2018-03-21,-0.00800620002239516
2018-03-22,-0.019544735150636483
2018-03-23,-0.08420108669982274
2018-03-26,0.02090089160805353
2018-03-27,-0.022170474917467486
2018-03-28,-0.009598776500129524
2018-03-29,0.016189618437290054
2018-04-02,-0.024710123598447042
2018-04-03,0.013557131589507332
2018-04-04,0.01425279198569096
2018-04-05,-0.02140315025471462
2018-04-06,-0.030486992899040888
2018-04-09,0.009000647659372474
2018-04-10,0.024390340532989274
2018-04-11,-0.012015002119281415
2018-04-12,0.00970687500584888
2018-04-13,-0.006298485389179764
2018-04-16,0.006560610174541903
2018-04-17,0.009390257093475407
2018-04-18,0.003611647945625407
2018-04-19,-0.023882358061518394
2018-04-20,0.0005587557758921502
2018-04-23,-0.0285843864320513
2018-04-24,-0.006551559932280182
2018-04-25,-0.005900847120106856
2018-04-26,0.023161265306505197
2018-04-27,-0.07996833026326966
2018-04-30,-0.02584082630128337
2018-05-01,0.01269223928974883
2018-05-02,-0.03784952451309387
2018-05-03,0.0027354650479820553
2018-05-04,0.003897085660466759
2018-05-07,0.016045546634742003
