Date,HPE
2016-01-26,0.01949010612651292
2016-01-27,-0.015441000411435146
2016-01-28,-0.01493673081197644
2016-01-29,0.04321486422028542
2016-02-01,0.0021799407535953996
2016-02-02,-0.024655459122958634
2016-02-03,-0.005947849371171765
2016-02-04,0.0359011874761519
2016-02-05,-0.046931438595001596
2016-02-08,-0.052272869005610234
2016-02-09,0.016786808261466613
2016-02-10,0.011006218344431273
2016-02-11,-0.035769565181608676
2016-02-12,-0.00887121665405044
2016-02-16,0.0032547074782072194
2016-02-17,0.05596121865402859
2016-02-18,0.03917043728931624
2016-02-19,0.010347545969054073
2016-02-22,0.009509722833094925
2016-02-23,-0.051449260935140906
2016-02-24,0.033613412435309575
2016-02-25,0.011086492721824825
2016-02-26,-0.017543935055516657
2016-02-29,-0.012648603029113525
2016-03-01,0.0007534248727367743
2016-03-02,0.04668659313638868
2016-03-03,-0.021582772545397866
2016-03-04,0.13529454398071405
2016-03-07,0.038023391041908994
2016-03-08,-0.04633613897059574
2016-03-09,0.01707133339628375
2016-03-10,0.02646843570374502
2016-03-11,0.027044138589736866
2016-03-14,0.004898837891826435
2016-03-15,0.021937919917822235
2016-03-16,0.025044660674474528
2016-03-17,-0.0017453204200443828
2016-03-18,0.009906944079476121
2016-03-21,0.02192750571372315
2016-03-22,-0.01129340538220358
2016-03-23,-0.0028554030814991194
2016-03-24,0.006300241532748219
2016-03-28,-0.003415145535049513
2016-03-29,0.007995615327348604
2016-03-30,0.013597759870502601
2016-03-31,-0.008943679944399152
2016-04-01,0.03778912749518115
2016-04-04,-0.019565516430054886
2016-04-05,-0.02383549458493306
2016-04-06,0.019874555513029746
2016-04-07,-0.012248923259899347
2016-04-08,0.008455385649329461
2016-04-11,-0.008943679944399152
2016-04-12,-0.027636627300213323
2016-04-13,0.015081064995596805
2016-04-14,-0.013714252599834387
2016-04-15,0.008111672606153864
2016-04-18,0.0022982113329570453
2016-04-19,-0.011467579176700826
2016-04-20,0.009281068900735656
2016-04-21,0.0034478373861355216
2016-04-22,0.0017184529116081038
2016-04-25,-0.016009145786244683
2016-04-26,0.008715715696631987
2016-04-27,-0.0028800133918720494
2016-04-28,-0.01617580287612219
2016-04-29,-0.021726101916540563
2016-05-02,-0.015606348119143854
2016-05-03,-0.028658416339358284
2016-05-04,0.0
2016-05-05,-0.01318290466056582
2016-05-06,0.0038166485350674684
2016-05-09,0.00506992119486549
2016-05-10,0.001891411741395066
2016-05-11,0.008181136204111983
2016-05-12,-0.007490618772668434
2016-05-13,-0.008176192571621832
2016-05-16,0.012048547611808624
2016-05-17,-0.008772262382407359
2016-05-18,-0.009481377294523474
2016-05-19,0.0070195832899955235
2016-05-20,0.005703408192450521
2016-05-23,0.01260285624645996
2016-05-24,0.011200830891251234
2016-05-25,0.06769214612541452
2016-05-26,0.002305326343328362
2016-05-27,0.0500287541290414
2016-05-31,0.011500519913528295
2016-06-01,-0.009745279363560067
2016-06-02,0.011481537178940515
2016-06-03,-0.008108318203725373
2016-06-06,0.03306924103826603
2016-06-07,0.013757007413135014
2016-06-08,0.009916158599114988
2016-06-09,0.010335832499686282
2016-06-10,-0.021994896414778142
2016-06-13,-0.027196654346582028
2016-06-14,-0.015591414181442165
2016-06-15,0.026761609102594397
2016-06-16,-0.007446689755005398
2016-06-17,0.01500523180207125
2016-06-20,0.02323106249690876
2016-06-21,0.01960806664493564
2016-06-22,-0.02783396283530437
2016-06-23,0.022904654573632888
2016-06-24,-0.0758272306218507
2016-06-27,-0.05286295098933336
2016-06-28,0.011627807174389826
2016-06-29,0.021838895169408845
2016-06-30,0.02755897562962284
2016-07-01,0.01204155733025769
2016-07-05,-0.015684398579572156
2016-07-06,0.010989390620380846
2016-07-07,0.0038040564596231174
2016-07-08,0.03086109665883252
2016-07-11,0.015756228224502733
2016-07-12,0.018097251985010665
2016-07-13,-0.009649354084669604
2016-07-14,0.025128020226160785
2016-07-15,-0.011005571217113874
2016-07-18,0.001011679222047146
2016-07-19,0.0
2016-07-20,0.01364311494374526
2016-07-21,-0.015453487427708024
2016-07-22,0.015189909358936937
2016-07-25,0.007979983720934891
2016-07-26,0.011875211586261258
2016-07-27,-0.004889780000409294
2016-07-28,-0.0019654812229740193
2016-07-29,0.03495814107399853
2016-08-01,0.0028541476391841236
2016-08-02,-0.014706039428787787
2016-08-03,0.03562858742646169
2016-08-04,0.011622330975877615
2016-08-05,0.006893497330719756
2016-08-08,-0.011866678494371952
2016-08-09,0.0023096704856371275
2016-08-10,-0.006912750942060564
2016-08-11,0.010673037837087618
2016-08-12,0.005050438554785597
2016-08-15,0.005481618770832641
2016-08-16,0.0024993630474896555
2016-08-17,-0.019261460002167996
2016-08-18,0.010166225691780939
2016-08-19,0.0009147599046761545
2016-08-22,0.0027424512207445684
2016-08-23,-0.0004556153576260602
2016-08-24,-0.010944111601287165
2016-08-25,0.006915940184462288
2016-08-26,-0.0027473753899239783
2016-08-29,0.002754944255973335
2016-08-30,-0.011905098838113526
2016-08-31,-0.004633735020164065
2016-09-01,0.031657191601026424
2016-09-02,0.0022561315601623555
2016-09-06,-0.015758517887726864
2016-09-07,0.010521487966690168
2016-09-08,-0.032141148270148245
2016-09-09,-0.0215153083102142
2016-09-12,0.017686201065217233
2016-09-13,-0.006106128567225366
2016-09-14,0.009451919756506832
2016-09-15,0.036048814235950744
2016-09-16,0.005874353471734262
2016-09-19,0.018867337580403154
2016-09-20,-0.0026449669671807507
2016-09-21,0.022104101795667797
2016-09-22,0.0051904532043365315
2016-09-23,-0.011187287043361471
2016-09-26,-0.008268427551245128
2016-09-27,0.005704326105293589
2016-09-28,0.005235836938747962
2016-09-29,-0.006076660027503178
2016-09-30,-0.006550141380501473
2016-10-03,-0.004395801393435428
2016-10-04,-0.011479357862693385
2016-10-05,0.018312102364028915
2016-10-06,-0.005263487891518315
2016-10-07,-0.012596209139798087
2016-10-10,0.0071618769531756055
2016-10-11,-0.02311110290722418
2016-10-12,0.0009099696872794105
2016-10-13,-0.010909034519478888
2016-10-14,-0.010569720610015487
2016-10-17,-0.012076362308584887
2016-10-18,0.00940304895252031
2016-10-19,0.012110012895528932
2016-10-20,0.006902947324180397
2016-10-21,-0.01142607114453631
2016-10-24,0.0023114898926319682
2016-10-25,-0.003689757026895002
2016-10-26,0.009259290142998422
2016-10-27,0.017889408472898882
2016-10-28,-0.0009010715838156935
2016-10-31,0.013531800117371207
2016-11-01,-0.017356466361131195
2016-11-02,-0.0027173529690356357
2016-11-03,-0.00999071186456335
2016-11-04,0.011008821890426734
2016-11-07,0.048548295776569494
2016-11-08,0.005625175302482965
2016-11-09,-0.0004302713344465081
2016-11-10,-0.006887669631942761
2016-11-11,0.010403066112710802
2016-11-14,0.001716189726096884
2016-11-15,0.0025693750782143088
2016-11-16,0.005126123715617714
2016-11-17,0.002975138765363816
2016-11-18,-0.012288423332102894
2016-11-21,-0.00815096942584237
2016-11-22,-0.010813072874960361
2016-11-23,0.02973319372286576
2016-11-25,-0.014012586520858683
2016-11-28,0.005167793827758338
2016-11-29,0.01713793125362595
2016-11-30,0.0025277014893347882
2016-12-01,-0.01806748673273284
2016-12-02,0.020539135184381996
2016-12-05,0.015094215908120656
2016-12-06,-0.010326327746357111
2016-12-07,0.03004984133674582
2016-12-08,-0.0016203226512984115
2016-12-09,-0.005276143124928079
2016-12-12,-0.02229494159986145
2016-12-13,0.001255111324589775
2016-12-14,-0.0004177282454327358
2016-12-15,-0.007943157442190873
2016-12-16,-0.010113802205580669
2016-12-19,0.010217136301238883
2016-12-20,0.004635429594130658
2016-12-21,0.0020974124879904466
2016-12-22,-0.005441858646492048
2016-12-23,0.0025252808264200066
2016-12-27,-0.0033583232019658293
2016-12-28,-0.018533996709233502
2016-12-29,0.0017166358943250248
2016-12-30,-0.008569194904227473
2017-01-03,0.0025932156641403914
2017-01-04,0.010775721109657077
2017-01-05,0.004690778059570411
2017-01-06,-0.019524534995993936
2017-01-09,-0.023376605554317975
2017-01-10,0.017287095643715222
2017-01-11,-0.008278513886124994
2017-01-12,-0.0004396660692098653
2017-01-13,0.008351570237892014
2017-01-17,-0.010897854893338832
2017-01-18,0.00749235405645754
2017-01-19,-0.003937281943278692
2017-01-20,0.004831513317290259
2017-01-23,-0.013549387049339057
2017-01-24,0.014178206548354222
2017-01-25,0.003932029476741317
2017-01-26,-0.01566596490815031
2017-01-27,-0.0030946559422383446
2017-01-30,-0.017738429023650748
2017-01-31,0.02392782295786766
2017-02-01,-0.003968344192148865
2017-02-02,0.004426848938446026
2017-02-03,0.03569833199396588
2017-02-06,0.0017019368536013157
2017-02-07,0.006372339670061233
2017-02-08,-0.0025323856684117407
2017-02-09,0.019043124258297572
2017-02-10,-0.003737101029074097
2017-02-13,0.005418645655723475
2017-02-14,0.0008291382105842793
2017-02-15,0.00994229118308243
2017-02-16,-0.002050955939641219
2017-02-17,0.0028771525440689505
2017-02-21,0.010655623332528119
2017-02-22,0.004866490946792812
2017-02-23,-0.004842922906313163
2017-02-24,-0.06893757008141188
2017-02-27,-0.02831003457328396
2017-02-28,0.02285962417459242
2017-03-01,0.015775810239079258
2017-03-02,-0.00992253108284169
2017-03-03,0.0043573161297403296
2017-03-06,0.0008678108199917656
2017-03-07,-0.010836718204653262
2017-03-08,-0.00876409206065909
2017-03-09,-0.0066313255083250144
2017-03-10,-0.004450395694709175
2017-03-13,0.0006724613474073937
2017-03-14,-0.0040322455019126124
2017-03-15,0.02069273493485846
2017-03-16,-0.0022034419795724514
2017-03-17,0.00927552591578551
2017-03-20,0.004376210215233378
2017-03-21,-0.030501098926525527
2017-03-22,0.011235931645485975
2017-03-23,0.013333699210641647
2017-03-24,-0.001316185551755833
2017-03-27,-0.002195608191335241
2017-03-28,0.012764033030428612
2017-03-29,0.02868312069041612
2017-03-30,-0.002112302714425196
2017-03-31,0.003386998955664078
2017-04-03,-0.010445804984670182
2017-04-04,0.018781943765943554
2017-04-05,0.0
2017-04-06,0.006703853657517023
2017-04-07,0.014428320308307763
2017-04-10,0.0010941115570617388
2017-04-11,-0.006557235910819692
2017-04-12,-0.007150625273751543
2017-04-13,-0.003324246057880398
2017-04-17,0.006670403794038382
2017-04-18,0.0011045562618907656
2017-04-19,0.0016548757315020257
2017-04-20,0.009361179722149782
2017-04-21,-0.010365831864531105
2017-04-24,0.01653798442515253
2017-04-25,0.004338643644351103
2017-04-26,0.004859313389911968
2017-04-27,0.0010748799677782195
2017-04-28,0.0
2017-05-01,0.005367781818502282
2017-05-02,-0.0016019474880500928
2017-05-03,-0.0016041801547836965
2017-05-04,0.00428502538536768
2017-05-05,0.004266237107304338
2017-05-08,0.0031868817043294584
2017-05-09,-0.005823080868341601
2017-05-10,0.01171462767848852
2017-05-11,-0.007368716410896314
2017-05-12,0.0010602968831272541
2017-05-15,0.005826501354048386
2017-05-16,0.006318978083136084
2017-05-17,-0.016221709138189322
2017-05-18,-0.0010636806912354135
2017-05-19,-0.013312141864370686
2017-05-22,0.014031378249476534
2017-05-23,0.00372515735592982
2017-05-24,0.0026509514714330162
2017-05-25,-0.0037016029955443397
2017-05-26,-0.0005310883162665814
2017-05-30,0.0010626572030509873
2017-05-31,-0.0021223045743657964
2017-06-01,-0.0685801345381919
2017-06-02,-0.00684961501552106
2017-06-05,-0.01379307654243389
2017-06-06,-0.007575662093050606
2017-06-07,0.0005867922791484848
2017-06-08,0.0005873746142806002
2017-06-09,-0.0035192159207668716
2017-06-12,-0.0044312809970149525
2017-06-13,0.0017804018597340487
2017-06-14,-0.00829411736756036
2017-06-15,-0.013141733663795563
2017-06-16,-0.0018163472970267325
2017-06-19,0.013947902817209146
2017-06-20,-0.004784621939714628
2017-06-21,-0.004206825108750145
2017-06-22,0.006638517237736785
2017-06-23,0.010192022032115666
2017-06-26,-0.0023739935890226826
2017-06-27,-0.0184413900684246
2017-06-28,0.02424246410009112
2017-06-29,-0.014792818466163205
2017-06-30,-0.003603387127227742
2017-07-03,0.0048218281142362596
2017-07-05,0.016196733257062723
2017-07-06,-0.02715458394442749
2017-07-07,0.00788851245929778
2017-07-10,0.007826202796163972
2017-07-11,0.0023896879567506524
2017-07-12,0.0005957868674404398
2017-07-13,0.017868021445672122
2017-07-14,0.0058510851709074885
2017-07-17,0.0023274051591546385
2017-07-18,-0.004643454202730379
2017-07-19,0.030321056186620732
2017-07-20,0.013016103542135005
2017-07-21,0.006145176398937968
2017-07-24,-0.009439014505970733
2017-07-25,0.0022420767656972096
2017-07-26,-0.015100822111599577
2017-07-27,-0.003407040771073011
2017-07-28,-0.002279125587848929
2017-07-31,0.0
2017-08-01,0.0022843318670582313
2017-08-02,-0.011395807158052995
2017-08-03,-0.0034584587483506013
2017-08-04,0.012724236089231011
2017-08-07,0.006853265043480272
2017-08-08,0.0
2017-08-09,0.000567240424840687
2017-08-10,-0.029478620990190274
2017-08-11,0.01051394078219614
2017-08-14,0.0161851554291621
2017-08-15,0.009670156065775481
2017-08-16,-0.00845090588327746
2017-08-17,-0.017045507346039823
2017-08-18,-0.006936274416225907
2017-08-21,0.007567003784508808
2017-08-22,0.02079743361798725
2017-08-23,0.002263468961986037
2017-08-24,0.013551919439374727
2017-08-25,0.0
2017-08-28,-0.008913609245573051
2017-08-29,0.007307095128461727
2017-08-30,0.003348452783129785
2017-08-31,0.00444915013334235
2017-09-01,0.021350790680849885
2017-09-05,-0.018868148130970153
2017-09-06,-0.019230827719928234
2017-09-07,-0.03776326554625209
2017-09-08,-0.009811231941640908
2017-09-11,0.017530413383209043
2017-09-12,-0.01241993132989161
2017-09-13,0.008384022274477987
2017-09-14,0.018140715466066437
2017-09-15,0.0037120040784002217
2017-09-18,0.0014794720668938055
2017-09-19,-0.0036929023177839637
2017-09-20,0.010378165100953796
2017-09-21,0.011738651591632898
2017-09-22,0.034082683093337396
2017-09-25,0.03085559251335157
2017-09-26,0.012925150122216289
2017-09-27,-0.0026862896408126336
2017-09-28,-0.018855167157584063
2017-09-29,0.009608633329005745
2017-10-02,0.017674998355462934
2017-10-03,-0.018703945225064134
2017-10-04,0.007488223175382558
2017-10-05,0.0020268249340729128
2017-10-06,-0.0020227252241539206
2017-10-09,0.0
2017-10-10,0.01081041660206461
2017-10-11,-0.0013368197340952737
2017-10-12,-0.009370508290364787
2017-10-13,0.00608088497442405
2017-10-16,-0.002015063769719272
2017-10-17,-0.016823598186678
2017-10-18,0.006160383542482828
2017-10-19,-0.05714295153430049
2017-10-20,0.012987035739773667
2017-10-23,0.014957334063413485
2017-10-24,0.004210618511913511
2017-10-25,-0.016072828942953254
2017-10-26,0.012073927573508003
2017-10-27,0.0021053092559568665
2017-10-30,-0.021008352276876918
2017-10-31,-0.004292025895104246
2017-11-01,-0.022988545848528608
2017-11-02,0.0022061094734511233
2017-11-03,-0.009537843705317073
2017-11-06,0.009629690185234407
2017-11-07,-0.004402239306658617
2017-11-08,-0.002210539208910234
2017-11-09,0.01329387446642838
2017-11-10,-0.0014579052534144932
2017-11-13,-0.01605833400168466
2017-11-14,-0.015578436505513937
2017-11-15,-0.008289615774973003
2017-11-16,0.00835890790984406
2017-11-17,0.030896669011627687
2017-11-20,0.02997058623579263
2017-11-21,0.0021290441325998444
2017-11-22,-0.07223766706483525
2017-11-24,0.01679364154917451
2017-11-27,0.011261327365112983
2017-11-28,0.03043819909350054
2017-11-29,0.0064837664416539376
2017-11-30,-0.0014314682096036035
2017-12-01,0.035125554215150956
2017-12-04,-0.014543086862842447
2017-12-05,-0.010541001686102947
2017-12-06,0.005681914210019734
2017-12-07,0.004237295038568956
2017-12-08,0.008438490733319037
2017-12-11,0.016736603596712918
2017-12-12,-0.00034458075563947865
2017-12-13,-0.012414097927654466
2017-12-14,-0.005586290598956767
2017-12-15,0.011938010087364948
2017-12-18,0.03400428360294727
2017-12-19,-0.006711430614259939
2017-12-20,-0.006081108597718932
2017-12-21,0.0006798857364980204
2017-12-22,-0.0006794238059434354
2017-12-26,0.002039328762278636
2017-12-27,-0.004748612942688801
2017-12-28,-0.004090189177733405
2017-12-29,-0.01711166265574615
2018-01-02,0.01740956933315685
2018-01-03,0.006160191942162774
2018-01-04,0.024489658748690246
2018-01-05,-0.0006640047660126935
2018-01-08,-0.015282417623427969
2018-01-09,0.002024518186677149
2018-01-10,0.02289541618291091
2018-01-11,0.017116611503006807
2018-01-12,0.02330084138517763
2018-01-16,0.0
2018-01-17,0.016445219705323755
2018-01-18,-0.006222570776781899
2018-01-19,0.006887853367510521
2018-01-22,-0.0018655799891081903
2018-01-23,0.03862916331336885
2018-01-24,0.0005998022637860867
2018-01-25,-0.011990302612847503
2018-01-26,0.013956186909136692
2018-01-29,0.015559481377124929
2018-01-30,-0.0253386132045893
2018-01-31,-0.008464326515446485
2018-02-01,0.023780644132087136
2018-02-02,-0.008338580721203637
2018-02-05,-0.05945944534270564
2018-02-06,0.004470179316234502
2018-02-07,-0.010807430923665429
2018-02-08,-0.03341895768274439
2018-02-09,0.017287158858593665
2018-02-12,0.0294118181101215
2018-02-13,-0.017777771642592977
2018-02-14,0.04395596158819104
2018-02-15,0.012383790711394171
2018-02-16,0.0024466832994933796
2018-02-20,0.007931668032852945
2018-02-21,-0.01634404425931335
2018-02-22,0.009846290476384079
2018-02-23,0.1054234665787328
2018-02-26,0.02260198416072612
2018-02-27,0.014555192284564367
2018-02-28,-0.012220805630369647
2018-03-01,-0.010220586324297676
2018-03-02,0.020652053825855
2018-03-05,0.010649597056875182
2018-03-06,0.022655417276193912
2018-03-07,-0.013394914310993489
2018-03-08,-0.01044370629809499
2018-03-09,0.011081564295662316
2018-03-12,-0.0046973697490598765
2018-03-13,-0.006054207339990847
2018-03-14,-0.001588900864094689
2018-03-15,-0.0010612295697989271
2018-03-16,-0.002124266694473076
2018-03-19,-0.00478947068156399
2018-03-20,0.004277745608955774
2018-03-21,-0.0037270918990365276
2018-03-22,-0.020844609177965823
2018-03-23,-0.03766384385784605
2018-03-26,0.020419777015085128
2018-03-27,-0.02390204790909245
2018-03-28,0.005694785713115991
2018-03-29,-0.0067951418989922185
2018-04-02,-0.023945265299716745
2018-04-03,0.0011684684566926062
2018-04-04,0.0064175668670569674
2018-04-05,-0.0028984937150713375
2018-04-06,-0.029069823563324437
2018-04-09,0.0065867256168572474
2018-04-10,0.02617499922881872
2018-04-11,-0.0005797266413126723
2018-04-12,0.00986058112366961
2018-04-13,-0.0005741916968245997
2018-04-16,0.009195456819679704
2018-04-17,0.01081973657967672
2018-04-18,-0.00394343640397965
2018-04-19,-0.01527165644666073
2018-04-20,-0.006892304400793359
2018-04-23,0.00751866253242639
2018-04-24,-0.003444138862032209
2018-04-25,-0.0028805431865596143
2018-04-26,0.00462194718404163
2018-04-27,-0.002300445311307686
2018-04-30,-0.017291076074479883
2018-05-01,0.007624851868750504
2018-05-02,-0.003492532359076983
2018-05-03,-0.012850412284470702
2018-05-04,0.018342934516419218
2018-05-07,0.005229667977462604
2018-05-08,0.005202530378809245
2018-05-09,0.01207562557431574
2018-05-10,0.002840717026070916
2018-05-11,0.0011335179744975665
2018-05-14,-0.004527440330101329
2018-05-15,-0.010801625565169504
2018-05-16,0.013218283352467886
2018-05-17,0.002268993015181131
2018-05-18,-0.006225213431901078
2018-05-21,-0.0028473928565579953
2018-05-22,-0.005711253438769437
2018-05-23,-0.1051117711232783
2018-05-24,0.01155298397001081
2018-05-25,-0.015228252790828511
2018-05-29,-0.009020565810967218
2018-05-30,0.012353666744579606
2018-05-31,-0.021194745705937157
2018-06-01,0.019029021976178395
2018-06-04,0.0006438558903167912
2018-06-05,0.03346198294442315
2018-06-06,-0.0024907313002249243
2018-06-07,-0.0062420008288121
2018-06-08,0.00565320068042463
2018-06-11,0.0006244771600671939
2018-06-12,-0.007354994299100248
2018-06-13,0.0
2018-06-14,0.0018998287649856227
2018-06-15,0.008217483884228827
2018-06-18,-0.0025078195691116134
2018-06-19,-0.000628549906607323
2018-06-20,-0.04716984038195027
2018-06-21,0.01782187570918703
2018-06-22,-0.011673186116256784
2018-06-25,-0.011154875805746589
2018-06-26,0.006635455727903361
2018-06-27,-0.029663709443775055
2018-06-28,-0.0006792011704757073
2018-06-29,-0.00679849585725667
2018-07-02,0.013005339603946009
2018-07-03,-0.002027153885308275
2018-07-05,0.0033851560748399123
2018-07-06,0.0107961469140756
2018-07-09,0.016688824702226324
2018-07-10,0.017728342993635904
2018-07-11,-0.025806196526916292
2018-07-12,0.019205101170315597
2018-07-13,0.006497719339944474
2018-07-16,0.009683657322451245
2018-07-17,0.0012788016814004877
2018-07-18,0.01724131617768565
2018-07-19,-0.01820461312319288
2018-07-20,-0.010869508760501856
2018-07-23,0.0
2018-07-24,-0.010989030506714403
2018-07-25,0.011764662708570794
2018-07-26,0.013565893716250166
2018-07-27,-0.006373556224939625
2018-07-30,-0.00898009201316563
2018-07-31,-0.0006471867326255376
2018-08-01,0.0006476058545425989
2018-08-02,0.006472563225968342
2018-08-03,0.02765267477154376
2018-08-06,0.001877464527290984
2018-08-07,0.007495188097896843
2018-08-08,0.0018600051710424559
2018-08-09,-0.003094204007961121
2018-08-10,-0.016139044302155292
2018-08-13,-0.011987280416469126
2018-08-14,0.02107282148645573
2018-08-15,0.0025015459558490605
2018-08-16,0.014971823031737053
2018-08-17,0.024585103614692683
2018-08-20,0.00299946911797333
2018-08-21,-0.05622009902692848
2018-08-22,0.0025348366868838124
2018-08-23,0.017699068265806694
2018-08-24,0.006211174593752311
2018-08-27,0.01543230633680781
2018-08-28,0.017629000359550284
2018-08-29,-0.0017921558765271461
2018-08-30,0.004787662575024276
2018-08-31,-0.015485335855119797
2018-09-04,0.008469281554666752
2018-09-05,-0.004798792272054708
2018-09-06,-0.004219649312354634
2018-09-07,0.0006054854245998165
2018-09-10,-0.007259477108642498
2018-09-11,0.009388346287387161
2018-09-12,-0.003039783531178619
2018-09-13,0.00853673790067555
2018-09-14,0.0024182073446565866
2018-09-17,-0.018093768944500432
2018-09-18,0.016584547736651967
2018-09-19,0.005438019771971447
2018-09-20,0.01382207656482004
2018-09-21,0.00889147126380041
2018-09-24,-0.005875406501132274
2018-09-25,-0.021867512461598793
2018-09-26,-0.0024168897113331367
2018-09-27,-0.013930767046238413
2018-09-28,0.0018424927076043929
2018-10-01,-0.00797049402747596
2018-10-02,0.021631661225938403
2018-10-03,0.013308868440072397
2018-10-04,0.005970398321443415
2018-10-05,-0.042136471647858054
2018-10-08,-0.015489521040063847
2018-10-09,-0.012586681408208511
2018-10-10,-0.036966051219884055
2018-10-11,-0.03176721281175332
2018-10-12,0.05399878975682082
2018-10-15,-0.005188082712953901
2018-10-16,0.011082103311900848
2018-10-17,0.0006448333094422054
2018-10-18,-0.012242332269445155
2018-10-19,0.007175291088205693
2018-10-22,0.02590674052887998
2018-10-23,-0.011994865517175213
2018-10-24,-0.03578278131798829
2018-10-25,0.003976214416501422
2018-10-26,-0.034323497007409776
2018-10-29,-0.004101154402020302
2018-10-30,0.02470834022415258
2018-10-31,0.021433579948049397
2018-11-01,0.03606535491914653
2018-11-02,0.005696304329119162
2018-11-05,0.0025172018875205815
2018-11-06,-0.00313863910282719
2018-11-07,0.022670054734347023
2018-11-08,0.0006156283694001008
2018-11-09,-0.032615164913469386
2018-11-12,-0.02799008977556039
2018-11-13,0.003926849643236974
2018-11-14,-0.012385984809111572
2018-11-15,0.011221087531608998
2018-11-16,-0.007832573646536112
2018-11-19,-0.024342298597666012
2018-11-20,-0.020229224275069124
2018-11-21,0.011699811874138488
2018-11-23,-0.010884386463756002
2018-11-26,0.025447089387360622
2018-11-27,0.010060382345931984
2018-11-28,0.026560503954356385
2018-11-29,-0.021992244188724364
2018-11-30,-0.007936648676573954
2018-12-03,0.03333337551649995
2018-12-04,-0.02903216349806892
2018-12-06,0.06445186678880166
2018-12-07,-0.0817729723997278
2018-12-10,-0.009517344247690351
2018-12-11,0.01957538222366506
2018-12-12,-0.006784075213028151
2018-12-13,-0.010246222949127137
2018-12-14,-0.01863348082865479
2018-12-17,-0.04430362561124179
2018-12-18,0.0029431733744547106
2018-12-19,-0.03374894058455291
2018-12-20,-0.03948375530935555
2018-12-21,-0.0031619689710506993
2018-12-24,-0.02696282941764161
2018-12-26,0.04400982592787739
2018-12-27,0.022638358234960743
2018-12-28,-0.005343411366741324
2018-12-31,0.013814169497864848
2019-01-02,0.018925300709644155
2019-01-03,-0.020802332710332716
2019-01-04,0.04704066377648286
2019-01-07,0.0195653264325506
2019-01-08,-0.019189870354859417
2019-01-09,0.01884083636505096
2019-01-10,0.0049785684275605036
2019-01-11,0.007785017415564921
2019-01-14,-0.005618071342950448
2019-01-15,0.019773719855134653
2019-01-16,-0.008310105907279985
2019-01-17,-0.0034915662066241637
2019-01-18,0.02873152261734102
2019-01-22,-0.015667509872484664
2019-01-23,-0.0006922263316965216
2019-01-24,0.022160880258984106
2019-01-25,0.039972965868212196
2019-01-28,0.020195386081000244
2019-01-29,-0.018518276296254577
2019-01-30,0.009759117478423951
2019-01-31,0.004510223702150151
2019-02-01,0.006414268602651374
2019-02-04,0.006373613066338102
2019-02-05,0.006333172844445123
2019-02-06,0.012586558286221905
2019-02-07,-0.014916127238573273
2019-02-08,0.004416320048698186
2019-02-11,-0.00502521034874337
2019-02-12,0.010101255576280499
2019-02-13,0.003124656726634978
2019-02-14,-0.0037380697521688377
2019-02-15,0.006253958510284541
2019-02-19,0.0
2019-02-20,-0.002486313860268763
2019-02-21,0.011215162752175711
2019-02-22,0.005545316404280909
2019-02-25,0.026960624314246617
2019-02-26,0.002386780686525425
2019-02-27,-0.005952358429418769
2019-02-28,-0.01916178698415638
