Date,HAS
2015-11-25,0.010306112068221962
2015-11-27,-0.014255404554582407
2015-11-30,-0.03025106795865873
2015-12-01,0.0005475059248141179
2015-12-02,-0.008478229291537631
2015-12-03,-0.028961176659066057
2015-12-04,-0.02414460914729122
2015-12-07,0.002037702326774582
2015-12-08,0.014088597486528132
2015-12-09,-0.020194723516922197
2015-12-10,-0.0027772468366528136
2015-12-11,0.002198544449491857
2015-12-14,0.011993557760106022
2015-12-15,0.0
2015-12-16,0.0002889944226267538
2015-12-17,-0.04074558517196969
2015-12-18,-0.008434851553041245
2015-12-21,-0.007899431616572472
2015-12-22,0.022354970425564558
2015-12-23,0.007338746696287091
2015-12-24,0.005352488478280737
2015-12-28,0.00044359508640523515
2015-12-29,0.011529904612518571
2015-12-30,-0.013590432154769294
2015-12-31,-0.0020740746939641452
2016-01-04,-0.005938621202823513
2016-01-05,0.018220057153949032
2016-01-06,0.02508077351403548
2016-01-07,-0.011017429120856792
2016-01-08,-0.015624910141651571
2016-01-11,0.028953573350628314
2016-01-12,0.011712606123967628
2016-01-13,-0.033178028508693336
2016-01-14,0.0251167771923706
2016-01-15,0.026638214305112484
2016-01-19,-0.022478123650145565
2016-01-20,-0.010220028431574324
2016-01-21,0.03183708695694887
2016-01-22,0.013342448173461419
2016-01-25,-0.027430898895426825
2016-01-26,0.02002540147391696
2016-01-27,-0.016175963872955168
2016-01-28,0.016722995296384324
2016-01-29,0.033245043176005185
2016-02-01,-0.006865546684730939
2016-02-02,0.007726489840039985
2016-02-03,0.0088780805773514
2016-02-04,0.011999962303928413
2016-02-05,-0.02371547835013399
2016-02-08,0.013630208255891674
2016-02-09,-0.0422046866203869
2016-02-10,0.0031969848042443516
2016-02-11,-0.036164532438009656
2016-02-12,0.007475755291562969
2016-02-16,0.013698368040522935
2016-02-17,0.014217613529704076
2016-02-18,0.0030531061732512743
2016-02-19,-0.002628737861368746
2016-02-22,0.03412904908792469
2016-02-23,-0.0004027831289298289
2016-02-24,0.01664177872402095
2016-02-25,0.005016424455770663
2016-02-26,0.004203872059641345
2016-02-29,-0.007586970663047254
2016-03-01,0.020693678228198786
2016-03-02,0.019369409998663212
2016-03-03,-0.0006332076530037867
2016-03-04,-0.012422567700889231
2016-03-07,0.008856363901853737
2016-03-08,-0.0002543654722046984
2016-03-09,-0.007380790328822107
2016-03-10,-0.0007694325528203594
2016-03-11,0.0005127054464202363
2016-03-14,0.005386746627901617
2016-03-15,0.001020322257966777
2016-03-16,-0.0011472223167718898
2016-03-17,0.00280684228552297
2016-03-18,-0.001526659519953788
2016-03-21,-0.008153750613381971
2016-03-22,0.002954351448259729
2016-03-23,-0.00012792989069254634
2016-03-24,-0.009862912440290583
2016-03-28,0.010607867325114206
2016-03-29,0.001408038332172179
2016-03-30,0.004090623911326086
2016-03-31,0.019732582891251793
2016-04-01,-0.01136101231886899
2016-04-04,0.006440126758883835
2016-04-05,-0.023839292770712617
2016-04-06,0.02493598018700771
2016-04-07,-0.01605212345272511
2016-04-08,0.003823481447341681
2016-04-11,0.008760716232069754
2016-04-12,0.018753798455636517
2016-04-13,0.006918831775271972
2016-04-14,-0.0020859695970824044
2016-04-15,0.01327926966764581
2016-04-18,0.05788164152469055
2016-04-19,-0.0018353672916421315
2016-04-20,-0.005975851968005874
2016-04-21,0.0034686381803985533
2016-04-22,0.007257692138202598
2016-04-25,-0.0021733413604657636
2016-04-26,0.00447100512784715
2016-04-27,-0.005363660054061858
2016-04-28,-0.015349417252822461
2016-04-29,-0.007969930184690499
2016-05-02,0.011224055146521472
2016-05-03,-0.008178400961497245
2016-05-04,-0.007185849015492574
2016-05-05,-0.008661265174302435
2016-05-06,0.018431640300223817
2016-05-09,0.011987573057470557
2016-05-10,0.0025545887646694077
2016-05-11,-0.021197249036525423
2016-05-12,0.009467027831283836
2016-05-13,-0.0022274782565716578
2016-05-16,0.004112444868628717
2016-05-17,-0.0097121216976096
2016-05-18,0.0031902881711107778
2016-05-19,-0.00035345060412184104
2016-05-20,-0.005655748153864271
2016-05-23,0.006872900413075644
2016-05-24,0.020595313255415748
2016-05-25,0.00046149622485835984
2016-05-26,-0.00011529106050034432
2016-05-27,0.006109582256375257
2016-05-31,0.00011448577771711044
2016-06-01,-0.0019476927364070473
2016-06-02,-0.004476349007197067
2016-06-03,-0.010837891169057756
2016-06-06,0.005244949184397996
2016-06-07,0.00823274602920887
2016-06-08,0.0018402698095805192
2016-06-09,-0.0004589554558166453
2016-06-10,-0.013208000386416452
2016-06-13,-0.010009500471475752
2016-06-14,0.004467648724923334
2016-06-15,0.006788315367944886
2016-06-16,-0.0015110166913376855
2016-06-17,-0.00547218227638302
2016-06-20,0.008546338038468493
2016-06-21,-0.0038308227218956103
2016-06-22,0.000582468194978869
2016-06-23,0.003842714065876107
2016-06-24,-0.044431364627793624
2016-06-27,-0.021366838361768004
2016-06-28,0.026671586561661798
2016-06-29,0.003745640553354468
2016-06-30,0.011075198876284054
2016-07-01,-0.0010715326638760514
2016-07-05,-0.01871291082710569
2016-07-06,0.008259500977134238
2016-07-07,0.0012049936280360551
2016-07-08,0.01925134753651281
2016-07-11,0.00932609045562427
2016-07-12,0.008771837061132493
2016-07-13,-0.008231789775407616
2016-07-14,-0.0032735253718600976
2016-07-15,0.002815120143304206
2016-07-18,-0.06643300884102799
2016-07-19,0.0157858856600539
2016-07-20,0.0030830442063372043
2016-07-21,-0.004795343310942335
2016-07-22,-0.006671272019582952
2016-07-25,0.009328259298361452
2016-07-26,-0.003327480758415824
2016-07-27,0.0009893182755773555
2016-07-28,0.006712380791439543
2016-07-29,0.0029631283454292223
2016-08-01,-0.002585322304124893
2016-08-02,-0.007652438694024211
2016-08-03,0.005099438312741622
2016-08-04,-0.002969793104964258
2016-08-05,0.0163834705924073
2016-08-08,-0.0018322050284071967
2016-08-09,-0.0028133988938855437
2016-08-10,0.007483419798384627
2016-08-11,0.008889731097997622
2016-08-12,-0.005190131623507788
2016-08-15,-0.007643547859523148
2016-08-16,-0.011492963525026934
2016-08-17,0.0025974095248593176
2016-08-18,-0.004811155145930113
2016-08-19,0.00024757272130471186
2016-08-22,0.00037190344254067753
2016-08-23,0.017591521336904448
2016-08-24,-0.011322175336269114
2016-08-25,-0.004802270262977748
2016-08-26,0.006681588330051502
2016-08-29,0.0028269800376679033
2016-08-30,0.007721367288488379
2016-08-31,-0.005838164542761981
2016-09-01,-0.001467813867458756
2016-09-02,0.01580529170873546
2016-09-06,-0.00241243139683045
2016-09-07,-0.0008465604524424686
2016-09-08,-0.016214390712076754
2016-09-09,-0.01685150094731591
2016-09-12,0.0003751826293461047
2016-09-13,-0.025762445584088467
2016-09-14,-0.002311008718892449
2016-09-15,0.0003859171805347117
2016-09-16,-0.006173679600338211
2016-09-19,0.0007767280837767121
2016-09-20,0.0005173946995891132
2016-09-21,0.020679909713436695
2016-09-22,0.005444809870495115
2016-09-23,0.009572144816105022
2016-09-26,-0.009855493623000644
2016-09-27,0.00629974943957845
2016-09-28,-0.0032556317247802724
2016-09-29,-0.0027634307247579315
2016-09-30,-0.000755663205856405
2016-10-03,0.015252641595314032
2016-10-04,-0.0014896192635666106
2016-10-05,0.00024872537819864426
2016-10-06,0.0004971994078539765
2016-10-07,-0.014662262525048542
2016-10-10,0.006052749019161308
2016-10-11,-0.013662223751830682
2016-10-12,-0.013343600251009669
2016-10-13,-0.013137612844325686
2016-10-14,-0.006003466966324034
2016-10-17,0.07431700008278219
2016-10-18,-0.004522373516012812
2016-10-19,-0.006752383564987197
2016-10-20,0.019406881195561443
2016-10-21,0.0041224790903402475
2016-10-24,0.012921397425937897
2016-10-25,-0.00691483006508109
2016-10-26,-0.009123742643288746
2016-10-27,0.0032711774372728986
2016-10-28,0.011785891203438092
2016-10-31,0.001681549810229832
2016-11-01,-0.014386448913803918
2016-11-02,-0.01398868414994614
2016-11-03,0.0027139642794082874
2016-11-04,-0.001968489849316968
2016-11-07,0.018614032998758967
2016-11-08,0.008108599947350914
2016-11-09,0.0015605789081913901
2016-11-10,0.005633108877843407
2016-11-11,0.008224444115360274
2016-11-14,0.030854734319574195
2016-11-15,-0.02029797625280838
2016-11-16,-0.0012877178593446725
2016-11-17,0.00738390303397396
2016-11-18,-0.01943008088119791
2016-11-21,0.016018247895009274
2016-11-22,0.007357171901881454
2016-11-23,0.007303675853836511
2016-11-25,0.012084727333458112
2016-11-28,-0.02831510714243024
2016-11-29,0.013691935715885561
2016-11-30,-0.014199976508030732
2016-12-01,-0.014755462443729273
2016-12-02,-0.0017829305551065877
2016-12-05,0.004763034289739565
2016-12-06,0.000710829442718719
2016-12-07,0.024633244734625137
2016-12-08,0.002426690910772189
2016-12-09,-0.00830165626008228
2016-12-12,-0.0012790345590866226
2016-12-13,-0.004656219007842299
2016-12-14,-0.004912118670007626
2016-12-15,-0.025857781422528814
2016-12-16,-0.024252281699082445
2016-12-19,-0.012983813988892035
2016-12-20,0.01440760461834989
2016-12-21,-0.011856533599214902
2016-12-22,-0.01612300980621173
2016-12-23,-0.004573122216825709
2016-12-27,-0.002041973797306751
2016-12-28,-0.007416689237478069
2016-12-29,0.003993709248921284
2016-12-30,-0.0017963812699425263
2017-01-03,0.025838721757141192
2017-01-04,0.014285636643058597
2017-01-05,0.034223014626516335
2017-01-06,-0.010034434356627542
2017-01-09,-0.0032585259384747545
2017-01-10,0.00314754656550309
2017-01-11,-0.0045857788942588185
2017-01-12,0.01176023133940185
2017-01-13,0.0049129463810753116
2017-01-17,0.01562156793954017
2017-01-18,-0.007279604884782076
2017-01-19,-0.009225585730640251
2017-01-20,0.0026267158638861865
2017-01-23,-0.0008333848199665317
2017-01-24,0.01823168123529917
2017-01-25,0.015330704480083446
2017-01-26,-0.060511985267937884
2017-01-27,0.013250017449636387
2017-01-30,0.01571621963587755
2017-01-31,-0.010315077423601604
2017-02-01,-0.004605799468600846
2017-02-02,0.00377437312404294
2017-02-03,0.0023047638532029957
2017-02-06,0.1413531274590103
2017-02-07,0.007104324515452509
2017-02-08,0.017266971537889697
2017-02-09,0.01159125254953075
2017-02-10,-0.0011252254290154973
2017-02-13,0.005121574813096164
2017-02-14,-0.003363085721065584
2017-02-15,0.00040878978933944765
2017-02-16,-0.0020436320363551586
2017-02-17,0.008807638674294349
2017-02-21,0.0038575515806591465
2017-02-22,-0.0006063848467791066
2017-02-23,-0.01791172773467742
2017-02-24,0.007522092358084986
2017-02-27,-0.002556651577834357
2017-02-28,-0.006767135199304275
2017-03-01,0.010942583187534494
2017-03-02,-0.0040846452921410314
2017-03-03,0.0022556077449154
2017-03-06,-0.0072634135449807236
2017-03-07,0.001648906028137942
2017-03-08,0.0018516394981229478
2017-03-09,-0.0003079667787476703
2017-03-10,0.0012325591474202646
2017-03-13,0.002257516966494899
2017-03-14,0.0050155441275174795
2017-03-15,0.013546728569383326
2017-03-16,-0.0027135953727108753
2017-03-17,0.010177432358505767
2017-03-20,0.0029924120870827853
2017-03-21,-0.017801755393021756
2017-03-22,0.00020220264299086743
2017-03-23,0.011642217824425316
2017-03-24,0.00040048240571999294
2017-03-27,-0.009202944122402412
2017-03-28,0.003533664422600502
2017-03-29,0.0025147793152846543
2017-03-30,-0.0007024573897306263
2017-03-31,0.002410322036582535
2017-04-03,-0.0023041430173991184
2017-04-04,-0.017471498054960066
2017-04-05,-0.013183520366333856
2017-04-06,-0.0013464155192270955
2017-04-07,-0.00705162885716637
2017-04-10,0.000313103453681407
2017-04-11,0.005325116410814346
2017-04-12,0.0017652854922707295
2017-04-13,-0.009952186815757602
2017-04-17,0.003455383844219506
2017-04-18,-0.0014611291079968947
2017-04-19,-0.0018809649253618277
2017-04-20,0.005234937727400579
2017-04-21,0.00020820562560830425
2017-04-24,0.0590438433495899
2017-04-25,-0.001277968334507551
2017-04-26,-0.005218066824965395
2017-04-27,0.0004979642786664407
2017-04-28,-0.014027155994523421
2017-05-01,-0.0033298713524935186
2017-05-02,0.009009919569020086
2017-05-03,-0.005919519865663414
2017-05-04,0.0029271033402444857
2017-05-05,0.008352778224320234
2017-05-08,-0.0044913379829207845
2017-05-09,0.014436314744256107
2017-05-10,0.006225857610141716
2017-05-11,-0.004321626983164073
2017-05-12,-9.848006465063008e-05
2017-05-15,-0.000789211411362345
2017-05-16,-0.002665605190348419
2017-05-17,-0.015343462678819253
2017-05-18,0.0006030373087260177
2017-05-19,0.015272128836029797
2017-05-22,0.002078227542562816
2017-05-23,-0.0027654888739566674
2017-05-24,0.029510943278192814
2017-05-25,0.0020200550412614593
2017-05-26,0.00038395059409723764
2017-05-30,0.00028799758453645907
2017-05-31,0.009784938580139624
2017-06-01,0.006745173693755602
2017-06-02,0.011229889017257522
2017-06-05,0.005972269943476993
2017-06-06,0.0018552952063557449
2017-06-07,0.003703532166066781
2017-06-08,0.0010148017033932977
2017-06-09,-0.005621662695405427
2017-06-12,0.005004711515257387
2017-06-13,0.015307827262780682
2017-06-14,-0.0071750153057467125
2017-06-15,-0.0029275398821031473
2017-06-16,0.005963504830901467
2017-06-19,0.015141025177584755
2017-06-20,0.0007184366297030564
2017-06-21,-0.0014365660475863518
2017-06-22,-0.006743330274296855
2017-06-23,0.013035232831222654
2017-06-26,-0.0006254872961466429
2017-06-27,-0.012696926160641775
2017-06-28,0.00362263975863808
2017-06-29,-0.006858125358374156
2017-06-30,0.013174966784258002
2017-07-03,-0.006905311746961407
2017-07-05,0.011378088069217362
2017-07-06,-0.00785719411702257
2017-07-07,0.007289302863191738
2017-07-10,0.0017871993065998737
2017-07-11,0.0015158156939358847
2017-07-12,0.005966349426435258
2017-07-13,-0.010888087627462073
2017-07-14,0.012529230358237164
2017-07-17,-0.0026518607191515775
2017-07-18,0.004963284120243383
2017-07-19,0.005643459197974154
2017-07-20,0.0075411043956052914
2017-07-21,0.009138596844463276
2017-07-24,-0.0944373907702456
2017-07-25,0.012571367651274867
2017-07-26,-0.002069215078379316
2017-07-27,0.005089617454136164
2017-07-28,-0.003111199837115719
2017-07-31,0.001324007885801226
2017-08-01,0.0006611759723782473
2017-08-02,-0.011137037423452623
2017-08-03,-0.007922043355628405
2017-08-04,-0.00432945803315099
2017-08-07,-0.004541553723917069
2017-08-08,-0.015434088798418899
2017-08-09,-0.014098373139118103
2017-08-10,-0.021800346967097317
2017-08-11,-0.002759663951028224
2017-08-14,0.007073110539845828
2017-08-15,0.0009161931861692008
2017-08-16,0.006406665715233739
2017-08-17,-0.01818902967717395
2017-08-18,-0.01698224376187074
2017-08-21,-0.007015189109001896
2017-08-22,-0.0030574852279189324
2017-08-23,-0.006663115466382541
2017-08-24,0.012031359221797544
2017-08-25,0.0015782365246250762
2017-08-28,-0.005987637820140335
2017-08-29,0.002113973296710814
2017-08-30,0.0047452690373230855
2017-08-31,0.031171114188491833
2017-09-01,0.0009160999278901016
2017-09-05,-0.0286761522828598
2017-09-06,-0.019472262996472978
2017-09-07,-0.010569983812054873
2017-09-08,0.015322832134780251
2017-09-11,0.01817440206412302
2017-09-12,-0.009185765241706778
2017-09-13,0.010956366127647721
2017-09-14,-0.009274773487906285
2017-09-15,-0.002419453541765093
2017-09-18,-0.016870215209603523
2017-09-19,0.018768684125480828
2017-09-20,0.005579535332639551
2017-09-21,-0.007119152687148578
2017-09-22,0.013707492753173955
2017-09-25,0.00478494758843806
2017-09-26,0.00848821614131734
2017-09-27,-0.002668750404137721
2017-09-28,-0.001543652631906034
2017-09-29,0.00680352367062298
2017-10-02,-0.00020468394508632581
2017-10-03,-0.0008196224538955521
2017-10-04,0.001127275639506653
2017-10-05,-0.011260884727760101
2017-10-06,-0.003313462046978577
2017-10-09,0.0037400503001387975
2017-10-10,-0.004450656884565141
2017-10-11,0.004366272148376815
2017-10-12,-0.000103205324813338
2017-10-13,0.00020705498857154225
2017-10-16,0.00527808248218542
2017-10-17,-0.005868249571471029
2017-10-18,0.0016571263131859304
2017-10-19,-0.0005172026668035512
2017-10-20,0.01572354322822611
2017-10-23,-0.08595578620464206
2017-10-24,0.03576627210866712
2017-10-25,0.015490302523541999
2017-10-26,0.005614513961690992
2017-10-27,0.02327996226464535
2017-10-30,-0.017191028488801385
2017-10-31,-0.024341535891089006
2017-11-01,-0.02289680762380486
2017-11-02,-0.009505862665027287
2017-11-03,0.012051721256405523
2017-11-06,0.0035290335518758376
2017-11-07,-0.01230653806198534
2017-11-08,-0.00978949056801759
2017-11-09,-0.003595527417954991
2017-11-10,0.03111999817421962
2017-11-13,0.058829866084930904
2017-11-14,-0.008778214844715415
2017-11-15,-0.012815354490095632
2017-11-16,0.01213752919860922
2017-11-17,-0.00010470027285491845
2017-11-20,-0.009072443538079344
2017-11-21,0.00031533079564627364
2017-11-22,-0.0002102241971827512
2017-11-24,-0.0039988768897399884
2017-11-27,-0.010037014235563801
2017-11-28,0.0008540762881883435
2017-11-29,-0.01002348353531668
2017-11-30,0.0019387739649678881
2017-12-01,-0.01268558748113835
2017-12-04,0.003266619229322032
2017-12-05,-0.011178536482746027
2017-12-06,-0.0032926823262510174
2017-12-07,0.0059460125383092866
2017-12-08,0.00010969698418428209
2017-12-11,0.0033931394627249034
2017-12-12,0.0038181597477227047
2017-12-13,0.037274405911321695
2017-12-14,0.004400281338881484
2017-12-15,-0.018775299222458464
2017-12-18,-0.02678878151937003
2017-12-19,0.001310765012997095
2017-12-20,-0.00610864226965957
2017-12-21,0.018988053123736304
2017-12-22,0.007647696460083564
2017-12-26,-0.008017588963496691
2017-12-27,-0.01217660983790303
2017-12-28,-0.0016361210986310937
2017-12-29,-0.006883797994782226
2018-01-02,0.013092577782604753
2018-01-03,-0.008579273109423413
2018-01-04,-0.0063532791507524555
2018-01-05,0.018741029736016435
2018-01-08,0.008223964961263208
2018-01-09,0.008264972255852987
2018-01-10,-0.017351949749940587
2018-01-11,0.0010835090484508925
2018-01-12,0.0004327834720951884
2018-01-16,-0.011465795937736778
2018-01-17,0.0025166887328347265
2018-01-18,-0.01200618325892655
2018-01-19,0.02253655698423973
2018-01-22,-0.01836667113363455
2018-01-23,0.04072215853042516
2018-01-24,0.012796068302779018
2018-01-25,-0.0022970591021864717
2018-01-26,-0.022606063951691957
2018-01-29,0.008673637763544795
2018-01-30,0.000743058751601966
2018-01-31,0.009284616692911696
2018-02-01,0.01237194171555367
2018-02-02,-0.016921018855225234
2018-02-05,-0.029642730296032482
2018-02-06,0.02846814092925043
2018-02-07,0.08825731493695388
2018-02-08,-0.05615342440253113
2018-02-09,0.012955881384629997
2018-02-12,-0.011255555422597485
2018-02-13,-0.011073124012958235
2018-02-14,0.012034270436096506
2018-02-15,0.006721242495772328
2018-02-16,0.015304028918479595
2018-02-20,-0.010926002717439265
2018-02-21,0.013297051966631113
2018-02-22,-0.01776538029686192
2018-02-23,0.0016442081789171947
2018-02-26,0.010772709136853242
2018-02-27,-0.01299231450185101
2018-02-28,-0.017173978759527198
2018-03-01,-0.01224248406198769
2018-03-02,0.013241666609799196
2018-03-05,0.01202315190846992
2018-03-06,-0.009607821074732237
2018-03-07,-0.01721047874642745
2018-03-08,-0.008915606255440078
2018-03-09,-0.02056098571825049
2018-03-12,-0.015198241608870622
2018-03-13,-0.007993459636582934
2018-03-14,-0.009177603900112796
2018-03-15,-0.004292610385128182
2018-03-16,-0.0046509912700597456
2018-03-19,-0.014702566790314786
2018-03-20,-0.008675079678048037
2018-03-21,0.010501841916124688
2018-03-22,-0.022401890946694425
2018-03-23,-0.0051971902675482795
2018-03-26,0.010211096561131727
2018-03-27,-0.011871140292276317
2018-03-28,-0.0029741446637450153
2018-03-29,0.005727193207107684
2018-04-02,-0.006524583164040698
2018-04-03,0.005970189170185103
2018-04-04,0.010919855070093964
2018-04-05,0.0027005622447713318
2018-04-06,-0.011358511700279017
2018-04-09,0.00023711430482431517
2018-04-10,0.01941986955232866
2018-04-11,0.014403453964769053
2018-04-12,-0.005725673801941333
2018-04-13,0.010710901090607905
2018-04-16,0.0031899124369205722
2018-04-17,-0.02248971643464648
2018-04-18,-0.00662297109539689
2018-04-19,-0.01754602973735153
2018-04-20,-0.01404910922521041
2018-04-23,0.039971209861986656
2018-04-24,0.001625386783133509
2018-04-25,0.00823093683318965
2018-04-26,-0.013337985739206082
2018-04-27,0.018063389041458544
2018-04-30,0.01568077836887105
2018-05-01,-0.007946307831273258
