Date,EFX
2015-10-06,-9.892968529079393e-05
2015-10-07,0.01773313826306233
2015-10-08,0.019176314677158413
2015-10-09,0.0074500518788358505
2015-10-12,0.0028443188027496014
2015-10-13,-0.01607140652564998
2015-10-14,0.0009605914598811438
2015-10-15,0.015838043961433845
2015-10-16,0.005008538594057477
2015-10-19,0.004700626012911657
2015-10-20,0.007580227640278991
2015-10-21,-0.016439282981389747
2015-10-22,-0.02464606780431411
2015-10-23,0.02652749790839204
2015-10-26,0.005941857293261021
2015-10-27,0.002437453909234666
2015-10-28,-0.0006547804532023305
2015-10-29,-0.0017779108618970474
2015-10-30,-0.0008439574280654227
2015-11-02,0.0103219762504132
2015-11-03,-0.008823405469866041
2015-11-04,-0.0034669641801682305
2015-11-05,-0.0024448740334934715
2015-11-06,-0.0002828832885098942
2015-11-09,-0.010842744528073212
2015-11-10,0.005051980854945848
2015-11-11,0.012139565585157719
2015-11-12,-0.007215141686412352
2015-11-13,-0.012080973121156302
2015-11-16,0.021782393287227197
2015-11-17,0.00542329945313802
2015-11-18,0.028178084246827773
2015-11-19,-0.003536598930312884
2015-11-20,0.0030942990719611263
2015-11-23,0.007439709544382556
2015-11-24,-0.008915831062844437
2015-11-25,0.008450695035639555
2015-11-27,0.012074260478629473
2015-11-30,-0.007300464320235012
2015-12-01,0.00914794936993979
2015-12-02,-0.004976951029805554
2015-12-03,-0.023312063759205026
2015-12-04,0.02213089406994806
2015-12-07,-0.0030420503343058236
2015-12-08,0.004756491321876055
2015-12-09,-0.018310218791938726
2015-12-10,0.009644238244498782
2015-12-11,-0.028746483114208132
2015-12-14,0.005752659501122137
2015-12-15,0.007748936461262845
2015-12-16,0.033961859498671476
2015-12-17,0.002213479382759731
2015-12-18,-0.03153725038569577
2015-12-21,0.012405499731691139
2015-12-22,0.005856419881481445
2015-12-23,0.01119681319284549
2015-12-24,-0.0012403815147579156
2015-12-28,0.0028381075363284047
2015-12-29,0.0047758908228565655
2015-12-30,-0.007393728790440757
2015-12-31,-0.012414425240060978
2016-01-04,-0.01724009449132946
2016-01-05,0.006030058522394244
2016-01-06,-0.007991886486640176
2016-01-07,-0.036070457288714164
2016-01-08,-0.028967800708420532
2016-01-11,-0.0040101142586531635
2016-01-12,0.005793862374307013
2016-01-13,-0.013473961723654337
2016-01-14,0.023950957735869194
2016-01-15,-0.005799261197639738
2016-01-19,0.009721706442892275
2016-01-20,-0.020989746056695124
2016-01-21,0.009245033795596047
2016-01-22,0.02163292517445159
2016-01-25,-0.006676680984667338
2016-01-26,0.006817767645905581
2016-01-27,-0.01783516463914947
2016-01-28,-0.011749796252868872
2016-01-29,0.0395991630154906
2016-02-01,0.010585898353247636
2016-02-02,-0.02964833930848576
2016-02-03,-0.00559047343668051
2016-02-04,0.004846612813435014
2016-02-05,-0.036558518346347046
2016-02-08,-0.0598717104636205
2016-02-09,-0.007241602983353301
2016-02-10,0.013945321628025198
2016-02-11,-0.011320274379713835
2016-02-12,0.043017253772143604
2016-02-16,0.017441609459670104
2016-02-17,0.026419073292038187
2016-02-18,-0.008841569147007733
2016-02-19,0.0009910128581744893
2016-02-22,0.023467761590770575
2016-02-23,-0.002128208185386282
2016-02-24,0.012604061075608408
2016-02-25,0.02001138240408884
2016-02-26,-0.0015019085595306958
2016-02-29,-0.014007762676358837
2016-03-01,0.018555857837748047
2016-03-02,0.004789298457696933
2016-03-03,0.0012147004895206592
2016-03-04,0.004947612780523691
2016-03-07,-0.014675833116031267
2016-03-08,-0.0007544736655659134
2016-03-09,0.0071700848944773465
2016-03-10,0.00018694927242979276
2016-03-11,0.01563977197075439
2016-03-14,0.011618292354230952
2016-03-15,-0.0019143579348633866
2016-03-16,0.005753405103248177
2016-03-17,0.010714937278102576
2016-03-18,0.010780577164955618
2016-03-21,-0.0025774795516774196
2016-03-22,0.002584140119995526
2016-03-23,-0.008621188994675677
2016-03-24,-0.002779353700834042
2016-03-28,0.0064731777070907714
2016-03-29,0.008038911041592378
2016-03-30,0.009304501476763427
2016-03-31,0.0034242944193156877
2016-04-01,0.020124130080097835
2016-04-04,-0.010035363204748626
2016-04-05,-0.007364347988932707
2016-04-06,0.007680873194616966
2016-04-07,-0.014465047164275213
2016-04-08,0.010898035075080914
2016-04-11,-0.011563069872578602
2016-04-12,-0.0018469018784693647
2016-04-13,0.012953774877141777
2016-04-14,0.008873203508994676
2016-04-15,0.0018108784619361717
2016-04-18,0.004906080400458368
2016-04-19,-0.002912110427079062
2016-04-20,0.007903014599502933
2016-04-21,-0.012102458897195634
2016-04-22,-0.0017257917035331527
2016-04-25,0.005185750185148885
2016-04-26,0.007479880026522778
2016-04-27,0.012203538772673994
2016-04-28,0.014417053628430487
2016-04-29,-0.0005818258387948472
2016-05-02,0.008066623269070927
2016-05-03,-0.009322077538647444
2016-05-04,-0.00657833272574293
2016-05-05,0.006202880156811252
2016-05-06,-0.0009996135225237568
2016-05-09,0.00875559587530872
2016-05-10,0.029924986457904534
2016-05-11,-0.019343523468914436
2016-05-12,0.0038468114789889096
2016-05-13,-0.0004893405066177525
2016-05-16,0.008973009547388555
2016-05-17,-0.006063341693407609
2016-05-18,-0.004311216759537828
2016-05-19,0.001143987930366297
2016-05-20,0.0026924478075063263
2016-05-23,-0.001305558897063852
2016-05-24,0.022632820051005975
2016-05-25,-0.002157415457400891
2016-05-26,0.0014413423319636909
2016-05-27,0.009754447736544547
2016-05-31,-0.004434101289985559
2016-06-01,-0.0019090381229948106
2016-06-02,0.00653453745371646
2016-06-03,-0.00878800281373815
2016-06-06,0.004952051121249301
2016-06-07,-0.005165943328604206
2016-06-08,0.0063111797786004065
2016-06-09,-0.0001586862256666155
2016-06-10,-0.016198318608148354
2016-06-13,-0.004116122088955287
2016-06-14,-0.008266403695286972
2016-06-15,-0.006537531366780702
2016-06-16,0.006416271989682754
2016-06-17,0.0024517454659704896
2016-06-20,0.012556036573485141
2016-06-21,0.006200035063640863
2016-06-22,0.0015206460314407533
2016-06-23,0.01446280498400876
2016-06-24,-0.038358684847332514
2016-06-27,-0.02833970056655466
2016-06-28,0.028323177912312536
2016-06-29,0.030412358787855087
2016-06-30,0.02147982755120781
2016-07-01,0.0005451059320158436
2016-07-05,0.003347228158455895
2016-07-06,0.008843766964457656
2016-07-07,0.0028452476723181963
2016-07-08,0.014033050220496168
2016-07-11,0.0015877055075566027
2016-07-12,0.006946089546177481
2016-07-13,0.0003751098115769569
2016-07-14,0.001498818974696059
2016-07-15,0.0032185295860893692
2016-07-18,-0.0008958325734929051
2016-07-19,0.004554825619922598
2016-07-20,0.008547500540928343
2016-07-21,-0.0063378815665733335
2016-07-22,0.0070462790451846224
2016-07-25,0.004786693823808363
2016-07-26,-0.002857944932372569
2016-07-27,-0.004852045855494369
2016-07-28,-0.013960317344988371
2016-07-29,-0.007716009655163281
2016-08-01,-0.003925760845677306
2016-08-02,-0.008488756702175637
2016-08-03,-0.0034401440194272714
2016-08-04,0.006980252426495914
2016-08-05,0.011882828944498103
2016-08-08,-0.011141102573989814
2016-08-09,0.006546858616858442
2016-08-10,0.0012858508940312152
2016-08-11,0.002266315736542568
2016-08-12,-0.002487335302632787
2016-08-15,-0.006044167993729199
2016-08-16,-0.009501275171473478
2016-08-17,0.0076933352179962
2016-08-18,0.003283114914142349
2016-08-19,7.592289636093597e-05
2016-08-22,0.0011414660637816265
2016-08-23,-0.0021282904805631775
2016-08-24,-0.006626340081786641
2016-08-25,0.000536954677228918
2016-08-26,0.00751003172347553
2016-08-29,0.003194611519280688
2016-08-30,0.0015920936832345411
2016-08-31,-0.0015139112612584382
2016-09-01,0.009022164086529116
2016-09-02,0.008039678806022632
2016-09-06,0.007006446629513441
2016-09-07,0.0006660523802271001
2016-09-08,-0.0037723154038825646
2016-09-09,-0.02665607790925406
2016-09-12,0.015180721080461757
2016-09-13,-0.012173347149407987
2016-09-14,0.0033471470962314065
2016-09-15,0.018574881237592322
2016-09-16,-0.015928618785102433
2016-09-19,-0.004992050032098572
2016-09-20,0.0022802977491076515
2016-09-21,0.00963219832376594
2016-09-22,0.004056501429851478
2016-09-23,-0.011446738219156427
2016-09-26,-0.006206226617224586
2016-09-27,0.010205187660706327
2016-09-28,0.013343000564129959
2016-09-29,-0.008108578898895824
2016-09-30,0.009374932855219065
2016-10-03,-0.004532481977459479
2016-10-04,-0.005225221851138939
2016-10-05,-0.009154256241142966
2016-10-06,0.001211763017376466
2016-10-07,-0.015657074914067093
2016-10-10,0.0074535673388502754
2016-10-11,-0.018762773812052824
2016-10-12,0.010726526885245002
2016-10-13,-0.007998056631490336
2016-10-14,0.010543560233936766
2016-10-17,-0.00629072277029874
2016-10-18,0.005790094222785758
2016-10-19,-0.0005371503462338056
2016-10-20,-0.005222416905039218
2016-10-21,0.001775598212895968
2016-10-24,0.01102029640858837
2016-10-25,-0.0057930699509252115
2016-10-26,-0.013187008649270915
2016-10-27,-0.043042677485992664
2016-10-28,-0.00949915902350873
2016-10-31,0.016147502844956474
2016-11-01,-0.0026618973004276514
2016-11-02,-0.009786228724275925
2016-11-03,0.004410491908113157
2016-11-04,0.005204483193276932
2016-11-07,0.020063097399074303
2016-11-08,0.007772364360540518
2016-11-09,-0.03572829479164663
2016-11-10,-0.05141604459748017
2016-11-11,-0.01892817220502918
2016-11-14,0.009734429034149894
2016-11-15,0.02614215008489662
2016-11-16,0.011426043022014776
2016-11-17,0.01933048128564563
2016-11-18,-0.0020521482609315855
2016-11-21,0.003051892664539313
2016-11-22,-0.011184179611796852
2016-11-23,-0.0014139037092362194
2016-11-25,-8.307416783304156e-05
2016-11-28,-0.007246416183201987
2016-11-29,0.0010905701086523223
2016-11-30,-0.040814458069447834
2016-12-01,-0.02542615551740912
2016-12-02,0.022323647133401403
2016-12-05,0.0026311865850614513
2016-12-06,-0.007259819118414446
2016-12-07,0.021938219300712047
2016-12-08,0.013880864303171814
2016-12-09,-0.0037417952725210535
2016-12-12,-0.0011093959088726013
2016-12-13,-0.004699690158696868
2016-12-14,-0.005408730316543764
2016-12-15,0.011048773160382108
2016-12-16,-0.0013659334808160395
2016-12-19,-0.008121817377704565
2016-12-20,0.0006034556322038753
2016-12-21,0.022051860337648943
2016-12-22,0.0021913454936490773
2016-12-23,0.006223012675319106
2016-12-27,-0.008859063385459498
2016-12-28,-0.0009275178984634591
2016-12-29,0.0016037727827800108
2016-12-30,-0.003707848171939254
2017-01-03,0.0044826268875202135
2017-01-04,0.004883826775374134
2017-01-05,0.005362899520757747
2017-01-06,0.008501530420000902
2017-01-09,-0.009587033582630688
2017-01-10,0.0016690130092478217
2017-01-11,0.003998461643335505
2017-01-12,0.0028212382000503133
2017-01-13,-0.004550896272618399
2017-01-17,0.0029094144068277927
2017-01-18,-0.003315135207600961
2017-01-19,-0.0006651911799824273
2017-01-20,-0.017473578358266906
2017-01-23,0.0008467698342669028
2017-01-24,0.005838250711711179
2017-01-25,-0.0020187700743004022
2017-01-26,-0.00665936651865906
2017-01-27,0.0021216218053223823
2017-01-30,-0.00635104055285074
2017-01-31,-0.0005117304278416945
2017-02-01,-0.000596831659606667
2017-02-02,0.007166820548680342
2017-02-03,0.0194831774570019
2017-02-06,0.0014956981867677577
2017-02-07,0.005061200184997672
2017-02-08,0.007016244705217778
2017-02-09,0.05033212634981865
2017-02-10,0.018965107355068955
2017-02-13,-0.003370114916067757
2017-02-14,0.0015370908357097424
2017-02-15,-0.0019951133409138455
2017-02-16,-0.0009997413509706954
2017-02-17,0.0016164900799329196
2017-02-21,-0.005993808802276845
2017-02-22,-0.0023189910365538635
2017-02-23,0.001239670003120974
2017-02-24,0.0012385824272995727
2017-02-27,0.011052718073742529
2017-02-28,0.0022932213905813015
2017-03-01,0.01881909300252249
2017-03-02,-0.0020274401080543347
2017-03-03,-0.000827662997331835
2017-03-06,-0.005572166197897355
2017-03-07,-0.005225108699541625
2017-03-08,0.0033494619040068674
2017-03-09,0.005614204755613139
2017-03-10,0.005356595514742546
2017-03-13,0.0009005503198322717
2017-03-14,0.0008243142267314596
2017-03-15,0.01273498660258987
2017-03-16,-0.0011094807655593897
2017-03-17,0.007997329265128528
2017-03-20,-0.0030848868245829664
2017-03-21,-0.004421848979109022
2017-03-22,0.013915315439166687
2017-03-23,-0.009782362934229294
2017-03-24,0.0021380987072414648
2017-03-27,-0.0027950321844482096
2017-03-28,0.005458632046499323
2017-03-29,-0.0044753768497572954
2017-03-30,0.006485518410059621
2017-03-31,0.0013180927155000965
2017-04-03,-0.004679921114872587
2017-04-04,-0.002131113022182718
2017-04-05,0.0043439501673869785
2017-04-06,-0.002419096959796252
2017-04-07,0.0011023659968856236
2017-04-10,-0.004624597175949763
2017-04-11,0.0011060860171467901
2017-04-12,-0.003167879093665893
2017-04-13,-0.00332518626598044
2017-04-17,0.01609029273274931
2017-04-18,0.0018976615733925506
2017-04-19,-0.006483219700890164
2017-04-20,0.006671951500244466
2017-04-21,0.0001455148684179619
2017-04-24,0.01390798647693936
2017-04-25,0.0016519703974473554
2017-04-26,-0.005234142152481969
2017-04-27,-0.018379632959190872
2017-04-28,-0.006461595693510791
2017-05-01,-0.0022907960934719362
2017-05-02,0.01096284208189724
2017-05-03,-0.0029306504024335656
2017-05-04,0.005732001089459038
2017-05-05,0.014248271119460032
2017-05-08,-0.011382833530515168
2017-05-09,-0.009910737848499607
2017-05-10,0.0002949625688986046
2017-05-11,-0.0019134809088346971
2017-05-12,-0.0044230563350227126
2017-05-15,0.011699389710762231
2017-05-16,-0.006952834965884724
2017-05-17,-0.010687095064668917
2017-05-18,0.007748003675284831
2017-05-19,0.00813162261505207
2017-05-22,0.0068198756076616185
2017-05-23,-0.001095548353700404
2017-05-24,-0.0027055285054727873
2017-05-25,0.005425555926725112
2017-05-26,-0.005104796126935263
2017-05-30,0.00205276857797676
2017-05-31,0.0006582544763045206
2017-06-01,0.00796742889623303
2017-06-02,-0.0020303192274082615
2017-06-05,0.00399665615984679
2017-06-06,-0.007455068575555224
2017-06-07,0.0018231243696604782
2017-06-08,-0.0140484363520329
2017-06-09,0.0005165564744169515
2017-06-12,0.009666304038163931
2017-06-13,0.025652541819696673
2017-06-14,0.0047739398059609695
2017-06-15,0.004325803115178939
2017-06-16,0.006779110822822565
2017-06-19,-0.005470464432135613
2017-06-20,-0.015796988230183162
2017-06-21,-0.0037979325308455936
2017-06-22,-0.0007193073864637523
2017-06-23,0.003311361195172058
2017-06-26,0.0002864615019653183
2017-06-27,-0.007745198580961454
2017-06-28,0.008384308703956789
2017-06-29,-0.016916585119284733
2017-06-30,0.0019686083317580483
2017-07-03,0.004293587397320664
2017-07-05,0.01115891704529659
2017-07-06,-0.016697074183870786
2017-07-07,0.008380909146981974
2017-07-10,0.00455357174640203
2017-07-11,-0.0005042495634915989
2017-07-12,0.006262396184631092
2017-07-13,-0.004792614431773146
2017-07-14,0.004599974510146376
2017-07-17,0.002074841359154478
2017-07-18,0.010424351010122068
2017-07-19,0.008478885563236727
2017-07-20,0.0018914910855918343
2017-07-21,0.0062945979787703
2017-07-24,0.004378200282409317
2017-07-25,0.0019380283098231477
2017-07-26,0.009736936157320297
2017-07-27,-0.02414337188356841
2017-07-28,0.016891372510752456
2017-07-31,0.002412479850265381
2017-08-01,0.0056376607478378915
2017-08-02,-0.005264348988081147
2017-08-03,-0.0037806974304528396
2017-08-04,0.003380900348511684
2017-08-07,0.00027512872456791904
2017-08-08,-0.021310008714339745
2017-08-09,0.004003205978342361
2017-08-10,-0.006156090049486473
2017-08-11,-0.004998140404219975
2017-08-14,0.010329332484006581
2017-08-15,0.0004894172853171508
2017-08-16,0.0008402322313636468
2017-08-17,-0.016573077182735374
2017-08-18,-0.005261915430616604
2017-08-21,-0.00035773589795229377
2017-08-22,0.0170190827882013
2017-08-23,-0.0059925014075590255
2017-08-24,-0.004256205771469346
2017-08-25,0.0022795547823295514
2017-08-28,-0.0005687089294865721
2017-08-29,0.0012802358940884329
2017-08-30,0.004403404201479777
2017-08-31,0.007424695402010073
2017-09-01,-0.006176813676195936
2017-09-05,-0.0034604204866514054
2017-09-06,0.002054985274288157
2017-09-07,0.009406633640171247
2017-09-08,-0.13656106716007466
2017-09-11,-0.08204174202028891
2017-09-12,0.025105953056427266
2017-09-13,-0.14634356419007166
2017-09-14,-0.02353764799677127
2017-09-15,-0.038071462601238726
2017-09-18,0.015056918987406354
2017-09-19,0.005191710854008269
2017-09-20,0.011910965860270739
2017-09-21,0.023437574618872414
2017-09-22,0.06910955012340136
2017-09-25,0.0004762876777573144
2017-09-26,0.009134745421526258
2017-09-27,0.003677439241813074
2017-09-28,-0.0006577708643810132
2017-09-29,-0.0035723257622449767
2017-10-02,0.017171562924124473
2017-10-03,0.024487363458857825
2017-10-04,0.013399743523661023
2017-10-05,0.009291195789258966
2017-10-06,-0.014428463626611321
2017-10-09,0.008173227481473644
2017-10-10,0.011492382596990813
2017-10-11,-0.026774740868729108
2017-10-12,-0.015294192345480129
2017-10-13,0.006341293594700481
2017-10-16,-0.007305651829896953
2017-10-17,-0.0011040443768750574
2017-10-18,0.0187879908801154
2017-10-19,-0.0009944442265322762
2017-10-20,-0.004886346639693118
2017-10-23,-0.005547145713504231
2017-10-24,-0.005120465309558675
2017-10-25,-0.011581321891341756
2017-10-26,0.0131117534246743
2017-10-27,0.004038222788227408
2017-10-30,-0.00347340329235013
2017-10-31,-0.004403243399453194
2017-11-01,0.01170148318811326
2017-11-02,-0.008014446866422054
2017-11-03,-0.0020196301739211497
2017-11-06,-0.006164015549258828
2017-11-07,-0.005646686652465593
2017-11-08,-0.0020480610334838723
2017-11-09,0.016324943383840163
2017-11-10,-0.0019275504914982866
2017-11-13,0.00045962975148383656
2017-11-14,0.004780060405454867
2017-11-15,0.00823333936236792
2017-11-16,-0.005716169537230975
2017-11-17,0.01633503264391667
2017-11-20,-0.004130205640664464
2017-11-21,-0.0018035806619600692
2017-11-22,-0.004622917843822516
2017-11-24,0.000819654776236689
2017-11-27,0.005459494054816716
2017-11-28,0.014389013435534004
2017-11-29,0.004996278391592668
2017-11-30,0.01304904250052652
2017-12-01,-0.010427507133172864
2017-12-04,0.004161815537488067
2017-12-05,0.00873004916547182
2017-12-06,0.011364886026648868
2017-12-07,0.009853948715634386
2017-12-08,0.004878758293204832
2017-12-11,0.009540036012958497
2017-12-12,-0.0025312114951996367
2017-12-13,-0.0069362293496294525
2017-12-14,0.0067292380180268285
2017-12-15,0.011168453725559191
2017-12-18,-0.009873732190356033
2017-12-19,0.009380465167328378
2017-12-20,-0.004605015205934815
2017-12-21,0.0057198743039799105
2017-12-22,0.0013380700229810305
2017-12-26,-0.006264213582176659
2017-12-27,0.006723801794851436
2017-12-28,-0.0004172946746061612
2017-12-29,-0.015117388338657167
2018-01-02,0.013738257083937944
2018-01-03,0.005186424803664824
2018-01-04,0.01231671506468901
2018-01-05,0.009783263902059858
2018-01-08,-0.006838820836894577
2018-01-09,0.0021310624470110007
2018-01-10,-0.008752294977505182
2018-01-11,0.0025581845614368603
2018-01-12,0.011194253346229477
2018-01-16,-0.005616444978521762
2018-01-17,0.008677134210393733
2018-01-18,-0.0030840786319225044
2018-01-19,0.013757950548574094
2018-01-22,0.003774075609911165
2018-01-23,-7.994757527485241e-05
2018-01-24,0.005920444431796845
2018-01-25,0.008112496573292605
2018-01-26,0.005838429483579821
2018-01-29,-0.02133510180949072
2018-01-30,-0.013544808418430643
2018-01-31,0.015031031627630087
2018-02-01,-0.006243778554004709
2018-02-02,-0.021425651550723623
2018-02-05,-0.025434245009026135
2018-02-06,8.454191990781013e-05
2018-02-07,-0.006840771555144287
2018-02-08,-0.030612235695810952
2018-02-09,-0.015789433007617815
2018-02-12,0.019607864522167118
2018-02-13,0.0013111853516343253
2018-02-14,-0.004364965869927961
2018-02-15,0.02735638078908975
2018-02-16,0.002475155323829359
2018-02-20,-0.01626082550803798
2018-02-21,-0.014885248730298617
2018-02-22,0.012123207953375958
2018-02-23,0.0016491438932215718
2018-02-26,-0.0031195900343063965
2018-02-27,-0.007388502330225366
2018-02-28,-0.01042154106640858
2018-03-01,-0.01327408615987713
2018-03-02,0.051389816054015824
2018-03-05,0.03514473709940136
2018-03-06,0.0003296107420160954
2018-03-07,-0.0022243242198853874
2018-03-08,-0.0013208120441354776
2018-03-09,0.0360785434074149
2018-03-12,-0.0004000712134570872
2018-03-13,-0.009049617289368483
2018-03-14,-0.004444721324989076
2018-03-15,0.003733980676346338
2018-03-16,-0.00153642449956215
2018-03-19,-0.009720128559301044
2018-03-20,0.006788894525313172
2018-03-21,-0.01641061450207315
2018-03-22,-0.028413363491117227
2018-03-23,-0.015132074263901618
2018-03-26,0.018299673766848157
2018-03-27,-0.013139063381974347
2018-03-28,0.02250442359877569
2018-03-29,-0.01033235654673581
2018-04-02,-0.024276325466332183
2018-04-03,0.0298389495102922
2018-04-04,0.005913107414433405
2018-04-05,0.004534870063534147
2018-04-06,-0.017054021793565077
2018-04-09,-0.0062086711016392515
2018-04-10,0.009670670677567106
2018-04-11,-0.0056790334312117885
2018-04-12,-0.003409718467053291
2018-04-13,-0.007783771286537178
2018-04-16,0.0056895355671156
2018-04-17,0.019201232358471376
2018-04-18,-0.00420511771860721
2018-04-19,0.003209308388513632
2018-04-20,0.0008421881639497641
2018-04-23,0.006224567767040279
2018-04-24,-0.004096328816805439
2018-04-25,0.005959769914875013
2018-04-26,-0.03229290203210278
2018-04-27,-0.014572954664910487
