Date,OXY
2015-09-03,-0.003094780368729122
2015-09-04,-0.01707595163912734
2015-09-08,0.008708101827143988
2015-09-09,-0.026762553163260816
2015-09-10,0.0014784365638895736
2015-09-11,-0.0124002928114606
2015-09-14,-0.010612870698619825
2015-09-15,0.008460321760519918
2015-09-16,0.024569326036859795
2015-09-17,-0.0007311862533107005
2015-09-18,-0.021948877123139088
2015-09-21,-0.000598437424413234
2015-09-22,-0.015568842617034506
2015-09-23,-0.014294516805639201
2015-09-24,0.004011181677394893
2015-09-25,0.015980625517310942
2015-09-28,-0.037507676658007694
2015-09-29,0.013041705103229662
2015-09-30,0.02605898287901076
2015-10-01,-0.0027212508131910784
2015-10-02,0.04274681276917813
2015-10-05,0.02703847651742275
2015-10-06,0.01330556720177678
2015-10-07,0.004190232673713101
2015-10-08,0.030324091530447683
2015-10-09,-0.00634560625637115
2015-10-12,-0.007608544636561909
2015-10-13,-0.004517900880873005
2015-10-14,0.016366258530771116
2015-10-15,0.01109598890994623
2015-10-16,-0.00655789825091091
2015-10-19,-0.02047660689900055
2015-10-20,-0.0017880626686084256
2015-10-21,-0.00785333489702511
2015-10-22,0.03235649153979492
2015-10-23,-0.00847432976129725
2015-10-26,-0.027811886777478922
2015-10-27,-0.020374014795363826
2015-10-28,0.05142475833868221
2015-10-29,0.004335545788804129
2015-10-30,0.005530848107178077
2015-11-02,0.013951946533822257
2015-11-03,0.013495721957357487
2015-11-04,-0.010966335721582454
2015-11-05,-0.0006599886016656065
2015-11-06,-0.008056787882356087
2015-11-09,0.0014645447541474788
2015-11-10,0.013961181561407798
2015-11-11,-0.008392181662273512
2015-11-12,-0.03279579323600379
2015-11-13,0.00505833450246862
2015-11-16,0.01986176136386497
2015-11-17,-0.009603938963963388
2015-11-18,0.02047122382729971
2015-11-19,-0.006203033177346051
2015-11-20,-0.016068968175041887
2015-11-23,0.000134849048570862
2015-11-24,0.02429171810864572
2015-11-25,-0.006850910238340169
2015-11-27,-0.0025210586064599028
2015-11-30,0.00532013858474345
2015-12-01,0.014551658566706482
2015-12-02,-0.017993902966579656
2015-12-03,-0.03824191559151302
2015-12-04,-0.009802723162513072
2015-12-07,-0.03346331591912277
2015-12-08,-0.01852131426633319
2015-12-09,0.00965815905412204
2015-12-10,0.006916907277879858
2015-12-11,-0.03493144801392978
2015-12-14,0.00938963369831547
2015-12-15,0.026856945626076767
2015-12-16,0.006282921651445061
2015-12-17,-0.03557445843456741
2015-12-18,-0.006925623714006401
2015-12-21,0.0027291622879836996
2015-12-22,0.012700155166996963
2015-12-23,0.03329347712699393
2015-12-24,-0.000144471919054312
2015-12-28,-0.017485450661871016
2015-12-29,0.0029415081879633487
2015-12-30,-0.017157683622452513
2015-12-31,0.008803426646052603
2016-01-04,-0.0029584878246388113
2016-01-05,0.01661471636632772
2016-01-06,-0.04508964794085568
2016-01-07,-0.018031806941207207
2016-01-08,-0.016962281825367298
2016-01-11,-0.030869042957605286
2016-01-12,-0.0040835131760749155
2016-01-13,-0.009349071641960194
2016-01-14,0.05960252897533658
2016-01-15,-0.01890614465663576
2016-01-19,-0.021181638370008304
2016-01-20,-0.029938243635735606
2016-01-21,0.020630423990286584
2016-01-22,0.048480271548350995
2016-01-25,-0.031504634622939176
2016-01-26,0.023304542808871842
2016-01-27,0.014708266539349868
2016-01-28,0.02665209718797379
2016-01-29,0.044936879971999355
2016-02-01,-0.03297977330771451
2016-02-02,-0.016226148928400463
2016-02-03,0.04047032410960005
2016-02-04,-0.01687927304915038
2016-02-05,-0.022543900512883464
2016-02-08,0.010997503232882622
2016-02-09,-0.014654920698096707
2016-02-10,0.006746273561021532
2016-02-11,0.008224203591450596
2016-02-12,0.012990804495742525
2016-02-16,0.014166819193408564
2016-02-17,0.03852358274014955
2016-02-18,-0.004813931824548479
2016-02-19,-0.00042675634530919826
2016-02-22,0.020210793905362623
2016-02-23,-0.037388500155540294
2016-02-24,0.006811503202677871
2016-02-25,0.00429832917068107
2016-02-26,0.002153777205031293
2016-02-29,-0.01404024678336635
2016-03-01,0.023684923650477696
2016-03-02,0.016465449057311732
2016-03-03,-0.015640104309559644
2016-03-04,-0.010923057830319327
2016-03-07,0.0090356073794009
2016-03-08,-0.04597703371149453
2016-03-09,0.030572447450404994
2016-03-10,0.00014635390909112367
2016-03-11,0.022062935785079674
2016-03-14,-0.012866254787146758
2016-03-15,-0.010427277811864921
2016-03-16,0.015952003837312878
2016-03-17,0.017862375987123702
2016-03-18,0.009057431805183036
2016-03-21,-0.008836017733252044
2016-03-22,-0.014999367570451061
2016-03-23,-0.018962602758238356
2016-03-24,0.0032217168052850464
2016-03-28,-0.0070062368489876015
2016-03-29,-0.0014700198636882211
2016-03-30,0.009862627944166258
2016-03-31,-0.002477929172887583
2016-04-01,-0.0033609701938978054
2016-04-04,-0.0001467013421492247
2016-04-05,-0.01129225360989039
2016-04-06,0.040047599892484964
2016-04-07,-0.010553391129063172
2016-04-08,0.01758455280313953
2016-04-11,0.0026910197009741843
2016-04-12,0.023449549110750034
2016-04-13,-0.0028984971018123362
2016-04-14,0.028793268376237524
2016-04-15,-0.02919800224618585
2016-04-18,0.015938470360975288
2016-04-19,0.021282785833300677
2016-04-20,0.002805383375549253
2016-04-21,-0.005994632985534709
2016-04-22,0.016483732577892596
2016-04-25,-0.009888115513463802
2016-04-26,0.018375524423793088
2016-04-27,0.013598133093932985
2016-04-28,-0.01664056679108561
2016-04-29,0.00550947243489186
2016-05-02,-0.0041747765051797225
2016-05-03,-0.00995707717459382
2016-05-04,-0.021304269537336773
2016-05-05,0.02947519624654249
2016-05-06,-0.0010508976310925622
2016-05-09,-0.0068362846829739254
2016-05-10,0.01151699982177723
2016-05-11,-0.0013089963732962895
2016-05-12,0.002227897142857982
2016-05-13,-0.014906257288530012
2016-05-16,0.015795146996588905
2016-05-17,-0.0024821787702586917
2016-05-18,-0.02004220903294196
2016-05-19,0.0004010845400559404
2016-05-20,0.0016031623309047394
2016-05-23,-0.0012001813566023811
2016-05-24,0.016695020216836554
2016-05-25,0.0006574502320515485
2016-05-26,-0.0007881079430526183
2016-05-27,0.0005260160948485915
2016-05-31,-0.009324205159994658
2016-06-01,0.0
2016-06-02,-0.0030485322073989796
2016-06-03,-0.005052610965054161
2016-06-06,0.007751340780467464
2016-06-07,0.019360586656493206
2016-06-08,-0.008933133018756978
2016-06-09,0.002120547948072371
2016-06-10,-0.0019841618175919784
2016-06-13,-0.0026505471478204257
2016-06-14,-0.0017280375152322058
2016-06-15,-0.003594142547971968
2016-06-16,-0.005343984299879034
2016-06-17,0.006716234375723884
2016-06-20,0.015343368222009879
2016-06-21,0.013929298441610172
2016-06-22,-0.0007777591201416634
2016-06-23,0.015693551055252497
2016-06-24,-0.03881980807465513
2016-06-27,-0.028563813497282542
2016-06-28,0.011624525243490114
2016-06-29,0.01514136830813606
2016-06-30,0.006259226558848585
2016-07-01,0.0014559006289052157
2016-07-05,-0.005946978351293097
2016-07-06,0.0030576592609850017
2016-07-07,0.0
2016-07-08,0.009012723502588305
2016-07-11,0.0009193921953025708
2016-07-12,0.01535436703510662
2016-07-13,-0.006979495094629029
2016-07-14,0.004945853135101874
2016-07-15,0.0014251073223843225
2016-07-18,-0.007113673474870463
2016-07-19,-0.005210396318794719
2016-07-20,-0.00026178419756361926
2016-07-21,-0.008120537048867837
2016-07-22,-0.0046218288653504525
2016-07-25,-0.011541426887092698
2016-07-26,0.002415997965754313
2016-07-27,-0.007095962089866514
2016-07-28,-0.0033712813164337163
2016-07-29,0.01109493007757445
2016-08-01,-0.015255233802422663
2016-08-02,-0.006386675283518994
2016-08-03,0.017231857968533992
2016-08-04,-0.0017477858979522143
2016-08-05,-0.007676730088429395
2016-08-08,0.00922903329494007
2016-08-09,-0.009144637134356981
2016-08-10,-0.0055647148635256105
2016-08-11,0.013375262565554324
2016-08-12,0.0028285452754304163
2016-08-15,0.007923709111433919
2016-08-16,0.012791510281791929
2016-08-17,0.00789370508080256
2016-08-18,0.011356184556933657
2016-08-19,-0.012132042451513891
2016-08-22,-0.0023520485584218598
2016-08-23,0.006940902755445455
2016-08-24,0.0107946762383202
2016-08-25,-0.0046318518614919535
2016-08-26,-0.0024563344191556036
2016-08-29,0.010107578759583902
2016-08-30,-0.0014111351054575394
2016-08-31,-0.01271841653970962
2016-09-01,-0.00013013873868150672
2016-09-02,0.0087195956145949
2016-09-06,0.006321352734474317
2016-09-07,-0.001423957440302548
2016-09-08,0.008038388855920564
2016-09-09,-0.02109312905105365
2016-09-12,-0.0034159555656156915
2016-09-13,-0.030850524797488066
2016-09-14,-0.023262016908621952
2016-09-15,0.006546217284819855
2016-09-16,-0.01715843823327312
2016-09-19,-0.002956302196845284
2016-09-20,-0.004518523843552447
2016-09-21,0.01843986288161381
2016-09-22,-0.0054319878040390845
2016-09-23,-0.025346460190433073
2016-09-26,-0.004023073229494023
2016-09-27,-0.009665013623352148
2016-09-28,0.04734131085503113
2016-09-29,0.003338039832229578
2016-09-30,0.010812096544355443
2016-10-03,-0.0013713615066255347
2016-10-04,-0.0023343214495699094
2016-10-05,-0.0015141237740029512
2016-10-06,0.013785316335924502
2016-10-07,0.0
2016-10-10,0.016725664187176248
2016-10-11,-0.014444143999441716
2016-10-12,0.004206685185646819
2016-10-13,-0.0013512808645134156
2016-10-14,-0.009201420890378453
2016-10-17,-0.010243500079507584
2016-10-18,0.0013798095288435341
2016-10-19,0.026732807520769564
2016-10-20,-0.005502422982176625
2016-10-21,0.006882851929537415
2016-10-24,0.005628898575113839
2016-10-25,-0.007996515337963417
2016-10-26,-0.0005373633263380251
2016-10-27,-0.008065506088323793
2016-10-28,-0.0021688241020418886
2016-10-31,-0.009778565868291511
2016-11-01,-0.05362754335941666
2016-11-02,-0.017536264333558704
2016-11-03,-0.005015486543565206
2016-11-04,-0.012750200325417405
2016-11-07,0.009911276826119808
2016-11-08,-0.005353055360967196
2016-11-09,0.00014973972314358264
2016-11-10,-0.01763852429276469
2016-11-11,-0.011716415419363857
2016-11-14,0.012625100049949767
2016-11-15,0.0413560019582222
2016-11-16,0.006424646903018472
2016-11-17,-0.016248497035466047
2016-11-18,0.006046379788104295
2016-11-21,0.01480501458392447
2016-11-22,0.0008664475881781097
2016-11-23,0.008082217358966082
2016-11-25,-0.0014317743670768657
2016-11-28,-0.01949799163310051
2016-11-29,-0.011990059031555034
2016-11-30,0.056090129583656
2016-12-01,-0.0012614596218921692
2016-12-02,-0.005893310008261543
2016-12-05,0.00183519466428117
2016-12-06,-0.008030548353518685
2016-12-07,-0.014500867470662038
2016-12-08,0.009906567378487274
2016-12-09,0.018176640973481595
2016-12-12,0.011476254245277984
2016-12-13,0.01344727377355781
2016-12-14,-0.019212060680972476
2016-12-15,0.0047916115534847314
2016-12-16,0.03001384601597934
2016-12-19,-0.013208134501873303
2016-12-20,-0.0012420693365999824
2016-12-21,-0.003039388855605396
2016-12-22,0.002771900238918601
2016-12-23,-0.003455147273740633
2016-12-27,0.003328184263551748
2016-12-28,-0.006634221590389511
2016-12-29,-0.003756979062543353
2016-12-30,-0.005167430848182386
2017-01-03,0.014600509859935995
2017-01-04,-0.010931553849701348
2017-01-05,-0.012030973610792528
2017-01-06,0.006513677765161541
2017-01-09,-0.008441166007195577
2017-01-10,-0.016032881392706977
2017-01-11,0.0
2017-01-12,-0.0046143950923258625
2017-01-13,0.0007243788273016971
2017-01-17,0.009409758448373884
2017-01-18,-0.005880260928131209
2017-01-19,-0.008511367268269066
2017-01-20,-0.002036917243960823
2017-01-23,-0.008747392725371728
2017-01-24,-0.0017651444431395769
2017-01-25,0.0038307082327433406
2017-01-26,0.0061647094009902315
2017-01-27,0.0058349748217370045
2017-01-30,-0.015518197956333357
2017-01-31,-0.0016204044218428582
2017-02-01,-0.0023609523513388186
2017-02-02,0.013163550585794548
2017-02-03,0.00992702915651611
2017-02-06,-0.014310430012933195
2017-02-07,-0.020090820029680767
2017-02-08,-0.0007484091694046624
2017-02-09,0.021267062459310537
2017-02-10,0.004106236810519803
2017-02-13,-0.015773239189661226
2017-02-14,-0.0034131183515822006
2017-02-15,0.0007446923577854037
2017-02-16,-0.011456837503242334
2017-02-17,-0.002558723184473366
2017-02-21,0.010714051813051295
2017-02-22,-0.015975039600439667
2017-02-23,-0.01001375444808672
2017-02-24,-0.005517283267971518
2017-02-27,0.008938105834806143
2017-02-28,0.0012222056367627854
2017-03-01,0.010526259131942606
2017-03-02,-0.011171573434872517
2017-03-03,-0.009771099343125589
2017-03-06,-0.002004204089318562
2017-03-07,-0.0004636040228792604
2017-03-08,-0.029402422675783968
2017-03-09,0.007090002104965798
2017-03-10,0.0015999748112487389
2017-03-13,0.004472864707249391
2017-03-14,0.002544291716889191
2017-03-15,0.03204301415815536
2017-03-16,-0.019059080896936087
2017-03-17,0.004230642460717915
2017-03-20,-0.006709150600547331
2017-03-21,-0.0047126860397170844
2017-03-22,0.0023674626130500975
2017-03-23,-0.007400579182955891
2017-03-24,-0.003330969637737824
2017-03-27,0.0006365981121301267
2017-03-28,0.00843005256532292
2017-03-29,0.005993687334408637
2017-03-30,0.007682508823734224
2017-03-31,-0.014158900980515754
2017-04-03,0.005997546824761946
2017-04-04,0.0042358770626735875
2017-04-05,-0.009061106786088513
2017-04-06,-0.0023646241029308124
2017-04-07,-0.004582854977654094
2017-04-10,0.018256730428152013
2017-04-11,0.013096489869353078
2017-04-12,0.0012307758349543452
2017-04-13,-0.014909070593122964
2017-04-17,-0.000936347731108067
2017-04-18,-0.020771431009655172
2017-04-19,-0.011802095150511782
2017-04-20,-0.00048426825809666507
2017-04-21,-0.0011301211095254837
2017-04-24,0.0033944308232416454
2017-04-25,0.006927955419764986
2017-04-26,-0.001119890661255174
2017-04-27,-0.014576507556834595
2017-04-28,0.0003249992682470282
2017-05-01,-0.01169966505526332
2017-05-02,-0.012824622722754198
2017-05-03,0.0021652050584510807
2017-05-04,-0.03573224578521783
2017-05-05,0.04102070459369589
2017-05-08,0.003310810249775642
2017-05-09,-0.011880831173449735
2017-05-10,0.024215033092905403
2017-05-11,-0.0042395588684364105
2017-05-12,-0.003274879487532023
2017-05-15,0.007228767990312468
2017-05-16,-0.012722512701517141
2017-05-17,-0.004295355438808213
2017-05-18,0.00033189827745738754
2017-05-19,0.0058052628510076865
2017-05-22,-0.0008242890615147713
2017-05-23,0.01600920875178269
2017-05-24,-0.006497777925369541
2017-05-25,-0.0073577900545582775
2017-05-26,0.004776858341556167
2017-05-30,-0.014426408497519638
2017-05-31,-0.019793563477006337
2017-06-01,0.026811306410067237
2017-06-02,0.003140132921058525
2017-06-05,-0.010543931223817915
2017-06-06,0.026473401383466433
2017-06-07,-0.012481286669817848
2017-06-08,-0.025278546986445494
2017-06-09,0.04094868455578493
2017-06-12,-0.002622502799882853
2017-06-13,0.002465119149363648
2017-06-14,-0.01442643844255842
2017-06-15,-0.011976045554845549
2017-06-16,0.040909191988182325
2017-06-19,0.003234729871520292
2017-06-20,-0.020312725779342733
2017-06-21,-0.014645302174150943
2017-06-22,0.005510766750449481
2017-06-23,-0.0014947777973394194
2017-06-26,-0.0018296420212047249
2017-06-27,-0.00633219571303667
2017-06-28,-0.0010063166941927104
2017-06-29,0.003861195574461851
2017-06-30,0.0011704618255654609
2017-07-03,0.02321694929410767
2017-07-05,-0.024648926659734394
2017-07-06,-0.014728089341881634
2017-07-07,-0.003227327968930993
2017-07-10,0.0015334301273919326
2017-07-11,0.0028928738448852354
2017-07-12,0.003732783688799035
2017-07-13,0.005746966037320611
2017-07-14,0.0053781932353360595
2017-07-17,0.003677713529183002
2017-07-18,0.003331089297236467
2017-07-19,0.010790273639541548
2017-07-20,-0.006076740287570215
2017-07-21,-0.008096538924288743
2017-07-24,-0.010328216716990357
2017-07-25,0.02693162832949003
2017-07-26,0.009506611311310253
2017-07-27,0.00892986397439266
2017-07-28,0.009494834391937879
2017-07-31,-0.012753131598387424
2017-08-01,-0.006458785129246913
2017-08-02,-0.0026005695660601402
2017-08-03,0.0029332016705674313
2017-08-04,0.008773486257651175
2017-08-07,-0.0041876303980816765
2017-08-08,-0.007763321172449933
2017-08-09,0.005053228996104053
2017-08-10,-0.0051900199457249885
2017-08-11,-0.0034232294779658057
2017-08-14,0.0017991803288177621
2017-08-15,-0.010123994747268772
2017-08-16,-0.015176638342700555
2017-08-17,-0.013065277870955794
2017-08-18,0.0039036315823690604
2017-08-21,-0.00524101666184551
2017-08-22,0.005438841475533751
2017-08-23,0.00743732521671725
2017-08-24,-0.007885910476010505
2017-08-25,0.0015219995836979194
2017-08-28,-0.0015196866212929816
2017-08-29,-0.000845927639877786
2017-08-30,0.001523527723653162
2017-08-31,0.008957200896844153
2017-09-01,0.0008376930749784961
2017-09-05,0.01623429584115832
2017-09-06,0.01482214843653784
2017-09-07,0.0038948123524822353
2017-09-08,-0.01391381775941547
2017-09-11,0.0028217967344277284
2017-09-12,0.006125056403222251
2017-09-13,0.01266854939368356
2017-09-14,0.0004872989664690408
2017-09-15,-0.0037351226051668407
2017-09-18,0.007335213604351409
2017-09-19,0.0009709569293154807
2017-09-20,0.010184179355186895
2017-09-21,0.004160624499240262
2017-09-22,0.0030280984460893112
2017-09-25,0.026056396149064742
2017-09-26,-0.0021677990440908124
2017-09-27,0.011638717819399957
2017-09-28,-0.0033746346903098523
2017-09-29,-0.011697870189530057
2017-10-02,-0.0015571846345593388
2017-10-03,-0.002027889622809309
2017-10-04,0.006407975767916518
2017-10-05,-0.0006209301652533306
2017-10-06,-0.006837805838111222
2017-10-09,0.001408424009907927
2017-10-10,0.007812198020730188
2017-10-11,-0.0017054042846811335
2017-10-12,-0.0026399299626660433
2017-10-13,0.007941260728460575
2017-10-16,0.000617956538784048
2017-10-17,-0.0020069386187655525
2017-10-18,-0.00015488438986610564
2017-10-19,0.003249039337358317
2017-10-20,0.009716557708986606
2017-10-23,-0.006414990313115543
2017-10-24,0.011836748199081093
2017-10-25,-0.0071407099600534485
2017-10-26,-0.011170390914492123
2017-10-27,0.006654375897403586
2017-10-30,-0.0013835978729876963
2017-10-31,-0.006003778233567902
2017-11-01,0.013783349142800327
2017-11-02,0.03727511897124702
2017-11-03,0.005301749849841775
2017-11-06,0.008204059366254013
2017-11-07,-0.0010172556396524923
2017-11-08,-0.008436430237409587
2017-11-09,0.0077745719925967904
2017-11-10,-0.007714594323633972
2017-11-13,-0.003520638269111087
2017-11-14,-0.008979938218474981
2017-11-15,-0.009655074860618784
2017-11-16,0.007499334060253604
2017-11-17,0.01831179024109164
2017-11-20,-0.00862569815355485
2017-11-21,0.001032270032221838
2017-11-22,0.005156165013477709
2017-11-24,0.0027846187335154315
2017-11-27,-0.004969075121641131
2017-11-28,0.012925729014414689
2017-11-29,0.01363113343580502
2017-11-30,0.008583760210835623
2017-12-01,-0.0036881049150238043
2017-12-04,-0.0025625306221911393
2017-12-05,-0.0008563491861889316
2017-12-06,-0.01042828866890555
2017-12-07,0.002020823487420609
2017-12-08,0.0033508878402990216
2017-12-11,0.009147641441086929
2017-12-12,0.007625714042716947
2017-12-13,-0.0008565539269773659
2017-12-14,0.008288897445676069
2017-12-15,0.000992208673878503
2017-12-18,0.00495638681006394
2017-12-19,-0.0009862066740459197
2017-12-20,0.013821952894893741
2017-12-21,0.009738561031642279
2017-12-22,0.005649254173781815
2017-12-26,0.007535093242818203
2017-12-27,-0.0029917968033957854
2017-12-28,0.0051829274806123315
2017-12-29,-0.0005427878479034032
2018-01-02,0.004344348284899047
2018-01-03,0.013787365132672535
2018-01-04,-0.0005331953086430419
2018-01-05,-0.005469581113292321
2018-01-08,0.008584658814921209
2018-01-09,-0.003989656414561504
2018-01-10,-0.008545868619173724
2018-01-11,0.02114495126214111
2018-01-12,0.009363983738429393
2018-01-16,-0.016464083807959717
2018-01-17,0.007838438665623615
2018-01-18,-0.006195659230665007
2018-01-19,0.0021222368846089967
2018-01-22,0.02753138470285932
2018-01-23,-0.0027052706605966703
2018-01-24,0.0018085646892145313
2018-01-25,-0.010572336787947001
2018-01-26,0.00573372202524669
2018-01-29,-0.01217962799360095
2018-01-30,-0.019412555756273653
2018-01-31,0.002809556547201719
2018-02-01,0.015072661235773444
2018-02-02,-0.033114339646857505
2018-02-05,-0.036287275222249726
2018-02-06,0.004371841672658139
2018-02-07,-0.01895542218406765
2018-02-08,-0.0200372999204258
2018-02-09,-0.004235344812040687
2018-02-12,0.02478733034792935
2018-02-13,-0.0021466180693348047
2018-02-14,0.0018641181442529131
2018-02-15,-0.006012450984808737
2018-02-16,-0.018291843765456783
2018-02-20,-0.0024942965491621116
2018-02-21,-0.011472287254407076
2018-02-22,0.01056398031689132
2018-02-23,0.005889181158880152
2018-02-26,-0.015368920860476143
2018-02-27,-0.0077299606447833735
2018-02-28,-0.017228353521758666
2018-03-01,0.000457268886254969
2018-03-02,0.00015261068872907124
2018-03-05,0.004265498710938287
2018-03-06,-0.00394406201416031
2018-03-07,-0.007158267606479751
2018-03-08,-0.022663704948157504
2018-03-09,0.011276932497344072
2018-03-12,0.003455163707517084
2018-03-13,0.004852183450486436
2018-03-14,-0.00249220494542135
2018-03-15,-0.002029726814027022
2018-03-16,0.008449071419219134
2018-03-19,-0.012412901200517301
2018-03-20,0.0040853292789990725
2018-03-21,0.03332790991000478
2018-03-22,-0.013022511729332886
2018-03-23,0.004756361500796391
2018-03-26,0.026110742901490847
2018-03-27,-0.020535857706396987
2018-03-28,-0.04056516927694409
2018-03-29,0.028662088845338163
2018-04-02,-0.004464447784512271
2018-04-03,0.03030770221766499
2018-04-04,-0.00014984298259279605
2018-04-05,0.017261655693960654
2018-04-06,-0.0035412464792597964
2018-04-09,0.020731604957997307
2018-04-10,0.02292200457883964
2018-04-11,0.01659298606469406
2018-04-12,0.001395022138767521
2018-04-13,0.02577354275519439
2018-04-16,0.017384292070253826
2018-04-17,0.004138256706715637
2018-04-18,0.009305705968380318
2018-04-19,0.0009222906557624366
2018-04-20,0.006316662543748297
2018-04-23,0.010068892169430521
2018-04-24,0.0012950753657001712
2018-04-25,0.0002587742483126654
2018-04-26,0.00310225129494901
2018-04-27,-0.007216708350713863
2018-04-30,0.0028558289202111897
2018-05-01,-0.008801306383516283
