Date,BXP
2016-02-22,0.020996566494052793
2016-02-23,-0.0035725295023378845
2016-02-24,-0.005509705461779646
2016-02-25,0.012838558713933246
2016-02-26,-0.011112753229935546
2016-02-29,0.002107050291612067
2016-03-01,0.03434370732329661
2016-03-02,-0.000253982316729906
2016-03-03,0.0031346973213361995
2016-03-04,0.0015202735094277386
2016-03-07,0.0005905296251857983
2016-03-08,-0.01306382515029303
2016-03-09,0.0020495664812070213
2016-03-10,-0.0018751409477292258
2016-03-11,0.04764374432106022
2016-03-14,0.0001630704126009963
2016-03-15,0.005296509185227505
2016-03-16,0.01621159125511107
2016-03-17,0.013001173117325182
2016-03-18,-0.0026769266483173126
2016-03-21,-0.005605843958770396
2016-03-22,-0.005001729817434963
2016-03-23,-0.008538169374362026
2016-03-24,-0.0030582462922083
2016-03-28,0.008557214487365794
2016-03-29,0.020035260181482606
2016-03-30,-0.000394158173893544
2016-03-31,0.002840796346641916
2016-04-01,0.0016527215097279502
2016-04-04,0.00164947008227867
2016-04-05,-0.0036862816620074623
2016-04-06,0.0068488339421186595
2016-04-07,-0.01321329529283155
2016-04-08,0.007210249609161945
2016-04-11,-0.0017306231994008714
2016-04-12,0.018124006024764494
2016-04-13,-0.006578710550686484
2016-04-14,-0.00023370497278407676
2016-04-15,0.009818943822781145
2016-04-18,0.0033186049666593664
2016-04-19,0.008691745306633747
2016-04-20,-0.018758557333476755
2016-04-21,-0.006061610609348955
2016-04-22,0.0117277532091562
2016-04-25,0.00463694649562707
2016-04-26,0.0042309228897934315
2016-04-27,0.0003829158998902571
2016-04-28,-0.007274321144576601
2016-04-29,-0.006093409857739207
2016-05-02,0.01746100847644061
2016-05-03,-0.008923727532733627
2016-05-04,0.004925240734937164
2016-05-05,0.002144535507276002
2016-05-06,0.00030523291652184703
2016-05-09,0.010466124384833186
2016-05-10,0.006501890314247749
2016-05-11,-0.01675069831836129
2016-05-12,0.003667202148728066
2016-05-13,-0.01004721700811595
2016-05-16,0.0057665763727687835
2016-05-17,-0.003210509062930411
2016-05-18,-0.024082050175830094
2016-05-19,-0.02781907632776437
2016-05-20,0.00549650881977648
2016-05-23,0.00040187867771979136
2016-05-24,0.011411612730636511
2016-05-25,-0.004767542627078569
2016-05-26,-0.0036723500571050893
2016-05-27,0.004888006802627798
2016-05-31,0.0017540435445679847
2016-06-01,0.011780870129862064
2016-06-02,0.0011800115961677626
2016-06-03,0.004086048673953124
2016-06-06,-0.005634723332759495
2016-06-07,0.0065325051698919
2016-06-08,0.001407186298155283
2016-06-09,0.007105622364635966
2016-06-10,-0.005814776491940732
2016-06-13,-0.00865613021010525
2016-06-14,-0.007080124536951282
2016-06-15,0.003723752301892258
2016-06-16,-0.0010261958782669112
2016-06-17,0.001027250038021954
2016-06-20,0.0012627873798545242
2016-06-21,0.0058336507005380955
2016-06-22,0.004545849333478902
2016-06-23,0.014121853855306066
2016-06-24,-0.015002549986672276
2016-06-27,-0.011950137427623297
2016-06-28,0.024473606718807828
2016-06-29,0.01993356394444601
2016-06-30,0.003041731382863233
2016-07-01,0.0009852963341034915
2016-07-05,0.01090664928005669
2016-07-06,-0.014909462535682594
2016-07-07,-0.011028122955299535
2016-07-08,0.02530153168314042
2016-07-11,0.009075929032154706
2016-07-12,0.010703884509650097
2016-07-13,0.004706890846192691
2016-07-14,-0.005489913726801854
2016-07-15,0.0013985696069462872
2016-07-18,0.0035279085291959333
2016-07-19,0.006738418275183733
2016-07-20,-0.0021823841814352374
2016-07-21,0.002989303428300616
2016-07-22,0.009886823236533004
2016-07-25,0.0010795654647415276
2016-07-26,-0.001581745386350475
2016-07-27,-0.0014404385935822273
2016-07-28,0.005697337232308364
2016-07-29,0.019291770868128832
2016-08-01,0.0023920560841554916
2016-08-02,-0.012844712272027659
2016-08-03,-0.0016354726622244131
2016-08-04,0.003275988297068766
2016-08-05,0.008802519890845906
2016-08-08,0.004855744107480797
2016-08-09,0.004201396021223269
2016-08-10,-6.977918900530344e-05
2016-08-11,-0.007252987591406357
2016-08-12,0.00330210257295116
2016-08-15,0.005531220963085559
2016-08-16,-0.008773925023845552
2016-08-17,0.0037232438986023464
2016-08-18,-0.0035695214187166924
2016-08-19,-0.007164072856859938
2016-08-22,0.0036786355970641615
2016-08-23,-0.003665152835375163
2016-08-24,-0.007074498009076335
2016-08-25,0.000997112608580819
2016-08-26,-0.009395651867666666
2016-08-29,0.009269385306707179
2016-08-30,-7.116093830306092e-05
2016-08-31,-0.002278494240873563
2016-09-01,0.006636712372742215
2016-09-02,0.008790661399457722
2016-09-06,0.0031620803627816496
2016-09-07,0.0029425202079211843
2016-09-08,-0.009429368683885442
2016-09-09,-0.046538072102421335
2016-09-12,0.02373907061374836
2016-09-13,-0.025717271217324478
2016-09-14,-0.0005928832345030166
2016-09-15,-0.00022262734760580827
2016-09-16,-0.0004449431516743152
2016-09-19,0.00400857182394998
2016-09-20,0.0005919158471143771
2016-09-21,0.013523476331851025
2016-09-22,0.013780140804512397
2016-09-23,0.004603122856752684
2016-09-26,-0.004223922575630756
2016-09-27,-0.006973784503843561
2016-09-28,0.006619574723578658
2016-09-29,-0.014959067309951335
2016-09-30,-0.00014661137785110245
2016-10-03,-0.021277852971360867
2016-10-04,-0.014693830086267456
2016-10-05,-0.023586632336098923
2016-10-06,0.004363821045907379
2016-10-07,0.0010858733130136855
2016-10-10,-0.002479755239969683
2016-10-11,-0.009867585380467392
2016-10-12,0.005806677324488474
2016-10-13,0.004524753871696374
2016-10-14,-0.014444965797740683
2016-10-17,-0.003073348690382449
2016-10-18,0.005295949206260753
2016-10-19,0.0007863743620128982
2016-10-20,-0.00927102608299446
2016-10-21,-0.0017447008969352362
2016-10-24,0.0023829615622734668
2016-10-25,-0.0067360228181354564
2016-10-26,-0.01946881013653423
2016-10-27,-0.025306876957412183
2016-10-28,-0.007013155484002498
2016-10-31,0.012948012879377524
2016-11-01,-0.027722570019668158
2016-11-02,-0.023988435772737016
2016-11-03,-0.002274197642142428
2016-11-04,0.017620803303031396
2016-11-07,0.016626563494601232
2016-11-08,0.0005933665429396218
2016-11-09,-0.002371405571650831
2016-11-10,0.038284814713291704
2016-11-11,0.00155349449791653
2016-11-14,0.029143074833573257
2016-11-15,-0.012294810136703638
2016-11-16,-0.014134004254392596
2016-11-17,-0.008960668205521327
2016-11-18,-0.004109907470485341
2016-11-21,-0.00189839952680948
2016-11-22,0.015049913877505539
2016-11-23,-0.002606891200122252
2016-11-25,0.004574208440036864
2016-11-28,0.006423264349019631
2016-11-29,0.011956831123344447
2016-11-30,-0.011017214573675327
2016-12-01,-0.016871240799677834
2016-12-02,0.01083839166253342
2016-12-05,0.008204167884448887
2016-12-06,0.015388281846008045
2016-12-07,0.02229605843142335
2016-12-08,0.005122791368058044
2016-12-09,-0.005868798419969012
2016-12-12,0.004738261741681349
2016-12-13,-0.002551296344717624
2016-12-14,-0.03022755693619794
2016-12-15,-0.021339622947193715
2016-12-16,0.015434764829782122
2016-12-19,0.014556898152836784
2016-12-20,0.009037059717341256
2016-12-21,-0.02121150513838932
2016-12-22,-0.00048191590664692363
2016-12-23,-0.0036936980214316018
2016-12-27,0.0014507417758666818
2016-12-28,-0.008421052258244521
2016-12-29,0.00988081306682731
2016-12-30,0.017061388626992358
2017-01-03,0.011130666649022514
2017-01-04,0.03176604551745821
2017-01-05,0.00480165378706765
2017-01-06,-0.0022761131369251064
2017-01-09,-0.009957883331934925
2017-01-10,-0.011133402148655769
2017-01-11,-0.013898605352559379
2017-01-12,0.01582681247724249
2017-01-13,-0.003952944923172219
2017-01-17,0.007003544679010432
2017-01-18,0.007419168911251939
2017-01-19,-0.014651695571529344
2017-01-20,0.006227938366981878
2017-01-23,0.010444994819651887
2017-01-24,0.012327709967328238
2017-01-25,-0.014900642916558349
2017-01-26,0.008522601394069351
2017-01-27,-0.004567890345287928
2017-01-30,-0.003671031123154811
2017-01-31,0.004835913089403787
2017-02-01,-0.012451878832575591
2017-02-02,0.009282606062300136
2017-02-03,0.0019162927859028844
2017-02-06,0.0045899042211838825
2017-02-07,-0.0051781577105834975
2017-02-08,0.007118741868324507
2017-02-09,0.003116238647851155
2017-02-10,0.015305285977229133
2017-02-13,0.005671553144078301
2017-02-14,0.007643478344954158
2017-02-15,0.001398894867409739
2017-02-16,0.006324524776833318
2017-02-17,0.0025580193699186182
2017-02-21,0.011954085265637016
2017-02-22,-0.0012245508363307733
2017-02-23,0.003677998653198511
2017-02-24,-0.00754486958467615
2017-02-27,0.012742842324005021
2017-02-28,-0.006076715479858108
2017-03-01,-0.008559288780063512
2017-03-02,-0.016541134169757665
2017-03-03,-0.0005900886910168435
2017-03-06,-0.0003688110189060678
2017-03-07,0.0016983047758474257
2017-03-08,-0.011573110862693414
2017-03-09,-0.015362847457007
2017-03-10,-0.01211846861783239
2017-03-13,0.00038317457279046785
2017-03-14,-0.004215152190610194
2017-03-15,0.023551333217253223
2017-03-16,-0.0039853260691012915
2017-03-17,0.005510977561757668
2017-03-20,-0.000600506533509404
2017-03-21,-0.003681217490208999
2017-03-22,-0.002865573672491295
2017-03-23,0.012175327095002908
2017-03-24,-0.010235663064623646
2017-03-27,-0.008755911093418889
2017-03-28,0.0
2017-03-29,0.0043651357504852495
2017-03-30,0.0018304401524860126
2017-03-31,0.007839680323296516
2017-04-03,0.0046069125890426665
2017-04-04,0.006239750203727246
2017-04-05,0.0023906033969522955
2017-04-06,0.0029068554917666134
2017-04-07,0.000891837117302785
2017-04-10,0.0072023910528407065
2017-04-11,0.008698700115170821
2017-04-12,-0.0017539240290377345
2017-04-13,-0.007833748777521188
2017-04-17,0.009961732735563444
2017-04-18,-0.008255717718124722
2017-04-19,-0.007809408122567252
2017-04-20,-0.0002970141508568114
2017-04-21,-0.0021539519268271023
2017-04-24,-0.011611518840637491
2017-04-25,0.00888638100206851
2017-04-26,-0.04941423800959821
2017-04-27,-0.01067904638547268
2017-04-28,0.0048419230390985835
2017-05-01,0.002922081300718027
2017-05-02,-0.00086582959801218
2017-05-03,-0.016317570081442412
2017-05-04,-0.011379125075710483
2017-05-05,0.004296353236098671
2017-05-08,-0.002824858012351328
2017-05-09,-0.0034803134881821185
2017-05-10,-0.0008123417940921751
2017-05-11,-0.014469421787787096
2017-05-12,-0.002474187216343182
2017-05-15,-0.003390403322055091
2017-05-16,0.002986767222849407
2017-05-17,-0.003722161133875801
2017-05-18,-0.0014116021128017797
2017-05-19,0.006152747838096495
2017-05-22,0.00016528332233689547
2017-05-23,0.006692643435828094
2017-05-24,0.000246280723207537
2017-05-25,0.0010668047976822859
2017-05-26,-0.005327982712279744
2017-05-30,-0.004367511200506602
2017-05-31,0.004138490375603876
2017-06-01,0.003544016705430364
2017-06-02,0.005010546212047107
2017-06-05,-0.0009806693092505592
2017-06-06,-0.010716720485263398
2017-06-07,0.0066154354638732205
2017-06-08,0.007147073713058116
2017-06-09,0.021533376547151928
2017-06-12,0.014931113483295677
2017-06-13,-0.0022812952802807596
2017-06-14,-0.001577111704924694
2017-06-15,0.005212259679152398
2017-06-16,-0.009113421494952867
2017-06-19,-0.0022996336885026114
2017-06-20,0.0010333179717201268
2017-06-21,-0.006668834550044966
2017-06-22,-0.0022376947888730347
2017-06-23,0.005847363627943469
2017-06-26,0.0012741622610739078
2017-06-27,-0.015748158322958283
2017-06-28,0.0031708864061619213
2017-06-29,-0.00170207772409392
2017-06-30,-0.0012989192218959555
2017-07-03,0.015688585828952162
2017-07-05,-0.01568642361372441
2017-07-06,-0.024554812317344576
2017-07-07,0.0013336740659342095
2017-07-10,-0.017897156414071858
2017-07-11,-0.0023733192466615094
2017-07-12,0.01316898974518299
2017-07-13,0.009392357195977752
2017-07-14,0.011048933985909892
2017-07-17,-0.0011503871808258292
2017-07-18,-0.019907517616645887
2017-07-19,0.010239777117805993
2017-07-20,-0.012877950605091448
2017-07-21,0.000841809725133924
2017-07-24,0.0008410106689407115
2017-07-25,0.002184372019414793
2017-07-26,0.009223105980973312
2017-07-27,0.006978316682824115
2017-07-28,0.009240478685687448
2017-07-31,-0.011608280254777115
2017-08-01,0.007939832342532371
2017-08-02,-0.0003283757300321932
2017-08-03,0.015431533998851554
2017-08-04,0.004122375009371071
2017-08-07,-0.011833804033613005
2017-08-08,0.0017107759755390362
2017-08-09,-0.010491091918641504
2017-08-10,-0.003287731958588669
2017-08-11,-0.010060016714193099
2017-08-14,0.02049126536781798
2017-08-15,-0.0006527906402366002
2017-08-16,-0.003267499543455177
2017-08-17,-0.007948814998432141
2017-08-18,-0.010160245628736186
2017-08-21,0.007844591067625917
2017-08-22,-0.00952208736269855
2017-08-23,0.01195450016275279
2017-08-24,-0.009583113037535895
2017-08-25,0.013095607320975144
2017-08-28,-0.009961951615541698
2017-08-29,-0.006237516080885186
2017-08-30,0.005774243750387598
2017-08-31,0.0034113233750339145
2017-09-01,0.005804398977973468
2017-09-05,-0.007666820206482017
2017-09-06,0.0046521212171339865
2017-09-07,-0.00016537463260524188
2017-09-08,-0.006120320994416839
2017-09-11,0.004493444444854777
2017-09-12,-0.004225098562921414
2017-09-13,-0.001996188407341948
2017-09-14,0.019756795582064335
2017-09-15,0.0005719214437367448
2017-09-18,-0.0058824283528572385
2017-09-19,-0.016765220565190142
2017-09-20,0.00952826327346079
2017-09-21,0.017056090425350723
2017-09-22,-0.009443206632506751
2017-09-25,0.0078072332703542635
2017-09-26,0.009133391624004616
2017-09-27,-0.00751529508020532
2017-09-28,0.005734463719881955
2017-09-29,0.0008962397878600203
2017-10-02,-0.007731396131115842
2017-10-03,0.003526472315644291
2017-10-04,0.010951514275153507
2017-10-05,0.010994257627846116
2017-10-06,0.01487271512260202
2017-10-09,0.0019698828680274616
2017-10-10,-0.0005506012252441961
2017-10-11,0.009284307284912918
2017-10-12,-0.002182844272750395
2017-10-13,0.0022657667797953973
2017-10-16,0.0007014001425771355
2017-10-17,-0.0024923891605661552
2017-10-18,-0.010854271745079136
2017-10-19,-0.023999582234966454
2017-10-20,-0.005662017381987128
2017-10-23,-0.00040650150421306375
2017-10-24,-0.011881568399940257
2017-10-25,0.0005763211893086151
2017-10-26,-0.0017284988955632574
2017-10-27,-0.0004123866402336862
2017-10-30,-0.003464500953582861
2017-10-31,0.0030628214940946474
2017-11-01,0.006601944574056384
2017-11-02,0.006476199881667366
2017-11-03,-0.01702364986688698
2017-11-06,0.022787615233525793
2017-11-07,0.006157260720895952
2017-11-08,0.004428747748536521
2017-11-09,0.010180887888483037
2017-11-10,-0.0012695905660048412
2017-11-13,0.000635602237607058
2017-11-14,-0.009131928687971302
2017-11-15,-0.005048946090471573
2017-11-16,0.00829626865005717
2017-11-17,-0.0011181930193273626
2017-11-20,-0.0037587504470811828
2017-11-21,0.005057284723696709
2017-11-22,-0.001597298209553566
2017-11-24,0.0012797624579148348
2017-11-27,0.0005596155083962273
2017-11-28,-0.004312091833487575
2017-11-29,0.0028869476377155756
2017-11-30,0.0026390087675953744
2017-12-01,0.013957601674596587
2017-12-04,0.005584818795638213
2017-12-05,-0.018382208180362847
2017-12-06,-0.0006375112001580918
2017-12-07,-0.011642044191465195
2017-12-08,0.005728361105943103
2017-12-11,0.00312827920571368
2017-12-12,0.009036381628432455
2017-12-13,0.0015061294926987934
2017-12-14,0.0026902568579079134
2017-12-15,0.021308716514643722
2017-12-18,0.011977273707637126
2017-12-19,-0.016188327511680978
2017-12-20,-0.007683719373982378
2017-12-21,-0.007117641006563424
2017-12-22,0.0031509758721741665
2017-12-26,0.009031064985050463
2017-12-27,0.004669196404168741
2017-12-28,0.004287221422259346
2017-12-29,0.009236397262482265
2018-01-02,-0.005767821746325508
2018-01-03,0.000541234754414921
2018-01-04,-0.022187793800454547
2018-01-05,0.0109107740841079
2018-01-08,-0.008759443354253715
2018-01-09,-0.010572794450103062
2018-01-10,-0.005980865322488538
2018-01-11,-0.006337824354934574
2018-01-12,-0.012352700196858524
2018-01-16,-0.006294361332253362
2018-01-17,0.007732976561102056
2018-01-18,-0.010775568513745393
2018-01-19,0.006354181864242747
2018-01-22,0.012463951142370311
2018-01-23,0.005507391943967654
2018-01-24,-0.007329544608238758
2018-01-25,-0.004544079811912183
2018-01-26,0.002363747129505267
2018-01-29,-0.013255280985410178
2018-01-30,-0.01582319488452577
2018-01-31,0.03592367150692466
2018-02-01,-0.03653707840237452
2018-02-02,0.001258316245337232
2018-02-05,-0.03854524361990519
2018-02-06,0.0050545438352676
2018-02-07,0.000173887912185533
2018-02-08,-0.028177733335125077
2018-02-09,0.02908380724148496
2018-02-12,-0.001820621646799414
2018-02-13,0.009119433271671973
2018-02-14,-0.006282731279267595
2018-02-15,0.01680250842902775
2018-02-16,0.019079670724880815
2018-02-20,-0.002089484844199019
2018-02-21,-0.029650675367640877
2018-02-22,0.022615399349667387
2018-02-23,0.02110237470851306
2018-02-26,0.0038027282162680365
2018-02-27,-0.01581155359064046
2018-02-28,-0.005354923442062565
2018-03-01,-0.007319335929157567
2018-03-02,0.00788130753033367
2018-03-05,0.020432329233943225
2018-03-06,0.0060974358409759954
2018-03-07,0.005241510155125084
2018-03-08,-0.0035032622044626205
2018-03-09,0.010710597396600186
2018-03-12,0.015693137646124455
2018-03-13,-0.0023891276304431885
2018-03-14,0.00263464136100211
2018-03-15,0.0025475436655810757
2018-03-16,0.009927933680886847
2018-03-19,-0.006920425986948975
2018-03-20,-0.004830493826512572
2018-03-21,-0.010503843762766474
2018-03-22,-0.014233822819864295
2018-03-23,-0.0338553475133766
2018-03-26,0.012158835472491303
2018-03-27,0.008342526267298478
2018-03-28,0.027733727492495364
2018-03-29,-0.0014586894116203064
2018-04-02,-0.014283241094205423
2018-04-03,0.0060102162048276675
2018-04-04,0.0059741355135578544
2018-04-05,-0.005288097478737819
2018-04-06,-0.010713879410888638
2018-04-09,-0.0069443273991361965
2018-04-10,0.0110720952490313
2018-04-11,-0.0041168076297549705
2018-04-12,-0.017528046445776324
2018-04-13,0.009004644177112553
2018-04-16,0.005170843837292605
2018-04-17,0.009127182501888598
2018-04-18,-0.006413528766150756
2018-04-19,-0.012413031714986755
2018-04-20,-0.004943752283336766
2018-04-23,-0.0016001293337283284
2018-04-24,-0.0010120391460324285
2018-04-25,-0.0010132437103044234
2018-04-26,0.019016287752264383
2018-04-27,0.015592690080522331
2018-04-30,-0.008493204733814985
2018-05-01,0.010378099248363304
2018-05-02,-0.015163021109018793
