Date,A
2015-04-09,0.005443394033799676
2015-04-10,0.024946512146635458
2015-04-13,-0.011710643951545974
2015-04-14,0.0006971487762343909
2015-04-15,0.0071976637748387695
2015-04-16,-0.005763241082257231
2015-04-17,-0.0034777967193758696
2015-04-20,0.004886177928513424
2015-04-21,-0.0069464093373053926
2015-04-22,-0.004196651386238814
2015-04-23,-0.0021074116358541506
2015-04-24,-0.003049548097902588
2015-04-27,-0.012003271968302198
2015-04-28,0.004764353306253577
2015-04-29,-0.005215938065113224
2015-04-30,-0.014060849420360677
2015-05-01,0.011118583682011574
2015-05-04,0.0026296928420750376
2015-05-05,-0.008344683379713058
2015-05-06,0.0
2015-05-07,0.005049181302694272
2015-05-08,0.01674644758185395
2015-05-11,0.002823245279246045
2015-05-12,-0.016658699273587985
2015-05-13,-0.002386056613472909
2015-05-14,0.0057401728433461585
2015-05-15,-0.00023791982092169484
2015-05-18,0.014034490297598845
2015-05-19,-0.00609902698628173
2015-05-20,0.00566430550288799
2015-05-21,-0.006805977160906029
2015-05-22,0.004253567575501771
2015-05-26,-0.010353038444992912
2015-05-27,0.013076459462571188
2015-05-28,-0.02018284636271994
2015-05-29,-0.013413480131087452
2015-06-01,-0.006554633582140923
2015-06-02,0.004643380941086184
2015-06-03,-0.00024386455060332324
2015-06-04,-0.013624712170143494
2015-06-05,-0.005674030944830433
2015-06-08,-0.008930714798946693
2015-06-09,0.004255273181724473
2015-06-10,0.00997026235159093
2015-06-11,0.0002466986518108172
2015-06-12,-0.017024151564409618
2015-06-15,-0.008032535513199712
2015-06-16,0.006832139204324461
2015-06-17,-0.004775146088872861
2015-06-18,0.007575940951691784
2015-06-19,-0.010275662219974002
2015-06-22,0.008103623828773054
2015-06-23,-0.005275567160212047
2015-06-24,0.01489903268670778
2015-06-25,-0.003483276206240671
2015-06-26,0.0017520256825622749
2015-06-29,-0.03198396457810049
2015-06-30,-0.004130092298026966
2015-07-01,0.01762582209490704
2015-07-02,0.00815119897395733
2015-07-06,-0.0055583913450102385
2015-07-07,0.01092432255760456
2015-07-08,-0.026136923127975553
2015-07-09,0.004386989047161283
2015-07-10,0.012332970747999328
2015-07-13,0.014213017615964274
2015-07-14,0.01326369107425851
2015-07-15,-0.008891297811963406
2015-07-16,0.005232810182964176
2015-07-17,-0.0096676491646851
2015-07-20,0.0027537157756685193
2015-07-21,-0.012231739080479698
2015-07-22,0.019206199407063806
2015-07-23,-0.0019835806283394763
2015-07-24,-0.023353884200225328
2015-07-27,0.007631303432944048
2015-07-28,0.021207075531932462
2015-07-29,-0.001236328450371471
2015-07-30,0.014109254926180315
2015-07-31,-0.00048827483700430996
2015-08-03,0.0012209296390146562
2015-08-04,-0.00926841629178543
2015-08-05,0.0024622071129589695
2015-08-06,-0.014735229193442834
2015-08-07,-0.003239945712029235
2015-08-10,0.012002876202303447
2015-08-11,-0.025945262068369446
2015-08-12,-0.013444964320364905
2015-08-13,-0.008485359362552347
2015-08-14,0.0023338668315466826
2015-08-17,0.0043984479115217745
2015-08-18,0.0051520026852385215
2015-08-19,-0.015888826585588878
2015-08-20,-0.02317731457857297
2015-08-21,-0.034124065058395936
2015-08-24,-0.0427826227430772
2015-08-25,-0.009226610042258887
2015-08-26,0.036670154725621185
2015-08-27,0.02863524427859865
2015-08-28,-0.003548008943056624
2015-08-31,-0.005477518536153969
2015-09-01,-0.04296337841280806
2015-09-02,0.022445987670864476
2015-09-03,0.0061917502898760635
2015-09-04,-0.01930070545409912
2015-09-08,0.032800884031125355
2015-09-09,-0.018502826263416705
2015-09-10,0.009003339988153058
2015-09-11,0.0027888064067866924
2015-09-14,-0.011401605299615869
2015-09-15,0.016877467640507682
2015-09-16,0.01023549786028144
2015-09-17,-0.003285950453688291
2015-09-18,-0.018131854511233003
2015-09-21,-0.001399142563373701
2015-09-22,-0.017931936853993413
2015-09-23,-0.002852899930620101
2015-09-24,-0.011445374116636042
2015-09-25,1.7970365795427767e-07
2015-09-28,-0.03135001629911882
2015-09-29,0.011088015973490961
2015-09-30,0.0174868719409198
2015-10-01,-0.017186336672395996
2015-10-02,0.027563755902565434
2015-10-05,0.019325311634637465
2015-10-06,-0.012450363330725911
2015-10-07,0.018337976325529137
2015-10-08,0.013223970091907233
2015-10-09,0.006109990137598054
2015-10-12,-0.0066245821402960425
2015-10-13,-0.010002623789421627
2015-10-14,-0.016278490863011807
2015-10-15,0.015121069231453177
2015-10-16,0.00562101040846219
2015-10-19,0.012577330099864614
2015-10-20,0.0024836060018009753
2015-10-21,-0.011563530555727008
2015-10-22,0.00529280882037475
2015-10-23,0.028261942295937592
2015-10-26,-0.007545058821697648
2015-10-27,0.005973505721481365
2015-10-28,0.012685801695970333
2015-10-29,0.004797311604704646
2015-10-30,0.0015915420781589251
2015-11-02,0.021980801337840195
2015-11-03,-0.008292033767481888
2015-11-04,0.0018288197534102046
2015-11-05,-0.0010432090492544788
2015-11-06,-0.00417751716233572
2015-11-09,-0.005768331571827656
2015-11-10,0.0015823086185318136
2015-11-11,-0.008425429989353805
2015-11-12,-0.004514158870643881
2015-11-13,-0.019204716516062814
2015-11-16,0.015229529458576918
2015-11-17,0.02812749035698392
2015-11-18,0.025013178414112547
2015-11-19,-0.021353028875765956
2015-11-20,0.020260671534399144
2015-11-23,0.01909351609536536
2015-11-24,0.015987999695229016
2015-11-25,0.016473759903943064
2015-11-27,0.015239768098428863
2015-11-30,-0.003574343553142123
2015-12-01,-0.01817297739852941
2015-12-02,-0.015586739465831001
2015-12-03,-0.006679884847035522
2015-12-04,0.023661201365684503
2015-12-07,-0.009732142157800938
2015-12-08,0.011547721394451482
2015-12-09,-0.004615298402464552
2015-12-10,0.0065887058698408385
2015-12-11,-0.025696957933141418
2015-12-14,0.0014930397381269778
2015-12-15,0.013913305977990342
2015-12-16,0.015192232990856924
2015-12-17,-0.01568910914307109
2015-12-18,-0.016675355226479893
2015-12-21,0.018204736228524254
2015-12-22,0.00955167841732485
2015-12-23,0.013343492785670819
2015-12-24,0.008857604655496454
2015-12-28,-0.008542723460277069
2015-12-29,0.013882304664883938
2015-12-30,-0.004485350463066973
2015-12-31,-0.005825732640319936
2016-01-04,-0.02678805056942879
2016-01-05,-0.0034408396797923624
2016-01-06,0.004439124343289524
2016-01-07,-0.042474607851489043
2016-01-08,-0.010513054804660804
2016-01-11,-0.01684356457144165
2016-01-12,0.006589080765898592
2016-01-13,-0.03482575911808761
2016-01-14,0.02034720834175463
2016-01-15,-0.013294340075257871
2016-01-19,0.0024254203753280024
2016-01-20,0.0016128502240033704
2016-01-21,-0.0008049608654472351
2016-01-22,0.020144766463390473
2016-01-25,-0.009742029920640882
2016-01-26,-0.002658999339873902
2016-01-27,-0.012263216900128215
2016-01-28,-0.02537106769558095
2016-01-29,0.042647436309529496
2016-02-01,0.0010627101766005342
2016-02-02,-0.01645009854661217
2016-02-03,0.0032371234269472637
2016-02-04,0.006184088552757094
2016-02-05,-0.03687857374235337
2016-02-08,-0.03440600515931336
2016-02-09,0.016379422297360335
2016-02-10,0.01357014228901754
2016-02-11,-0.014504642286905955
2016-02-12,0.025191691744227418
2016-02-16,0.023743568280741867
2016-02-17,0.021305082994195867
2016-02-18,-0.01795601217196119
2016-02-19,0.006721960492309886
2016-02-22,0.015758856991461956
2016-02-23,-0.02261406304300373
2016-02-24,0.008340174776258813
2016-02-25,0.004002168225481384
2016-02-26,-0.0010626187037517942
2016-02-29,-0.006385450759696432
2016-03-01,0.03319982332864169
2016-03-02,0.011661044181332958
2016-03-03,0.004098648424398776
2016-03-04,0.003571520820029095
2016-03-07,0.0022876198907948453
2016-03-08,-0.033984409333188914
2016-03-09,0.0010503260711354212
2016-03-10,-0.0039341583846872474
2016-03-11,0.03291179461314897
2016-03-14,-0.00535271493587719
2016-03-15,-0.018708215632126657
2016-03-16,0.01802026086165731
2016-03-17,0.007952904714026765
2016-03-18,0.022906361108841367
2016-03-21,-0.013436045749492087
2016-03-22,0.005800721747640791
2016-03-23,-0.010280969544947283
2016-03-24,-0.001013186228759455
2016-03-28,0.002282294244347005
2016-03-29,0.016194427277341994
2016-03-30,-0.000996188247602392
2016-03-31,-0.006729950083467773
2016-04-01,0.014471168385618016
2016-04-04,-0.0074422876039250685
2016-04-05,-0.01874553410329516
2016-04-06,0.02496201704889356
2016-04-07,-0.01913518146596549
2016-04-08,0.0017734698026110607
2016-04-11,-0.0032877115565838055
2016-04-12,0.008626752973074359
2016-04-13,0.02364848331417413
2016-04-14,0.0022115927522452505
2016-04-15,0.003188043759065673
2016-04-18,0.009777713662646015
2016-04-19,0.0021784992417277493
2016-04-20,0.002898318554918955
2016-04-21,0.009874950700863305
2016-04-22,-0.003100507961807275
2016-04-25,-0.00406704502566313
2016-04-26,-0.007446459165979635
2016-04-27,0.006292064255753349
2016-04-28,-0.009619670593326024
2016-04-29,-0.006313953394504912
2016-05-02,0.019305934349272302
2016-05-03,-0.011268111467902742
2016-05-04,-0.01745887431326154
2016-05-05,0.01085874425677158
2016-05-06,0.011475038122376269
2016-05-09,-0.002413697869138476
2016-05-10,0.016210586188317277
2016-05-11,0.010952076591151716
2016-05-12,0.006359169398197251
2016-05-13,-0.0025743305160695895
2016-05-16,0.007508255306102107
2016-05-17,0.034234022071321535
2016-05-18,-0.0020267088266954225
2016-05-19,0.00541519304317295
2016-05-20,0.007405637004330723
2016-05-23,-0.007128302962155497
2016-05-24,0.01032037081474746
2016-05-25,0.008661183586632815
2016-05-26,0.0019818221378560263
2016-05-27,0.006811421855905886
2016-05-31,0.0015276921521174547
2016-06-01,0.0013074147021239213
2016-06-02,-0.0010879556936497226
2016-06-03,-0.00392129968695587
2016-06-06,0.003061527401101216
2016-06-07,-0.002398540149774031
2016-06-08,0.008743399301816224
2016-06-09,-0.0013002267148612967
2016-06-10,-0.01583869982220487
2016-06-13,-0.009699825387399885
2016-06-14,-0.0002229275503734529
2016-06-15,0.0006681093173424024
2016-06-16,0.009568561325887348
2016-06-17,-0.00022080690314207896
2016-06-20,0.01719597986585253
2016-06-21,0.000433354606727665
2016-06-22,-0.002816207163310769
2016-06-23,0.014121427046783097
2016-06-24,-0.054841330798452326
2016-06-27,-0.042158228959047084
2016-06-28,0.020113686178987233
2016-06-29,0.015077543515560565
2016-06-30,0.016382388212866195
2016-07-01,0.005410209639164387
2016-07-05,-0.019058234641957772
2016-07-06,0.016457211054780263
2016-07-07,-0.0011246150416387435
2016-07-08,0.02386346630612901
2016-07-11,-0.0017589919960644407
2016-07-12,0.024889542450365676
2016-07-13,-0.0025786844935140607
2016-07-14,0.008403163454653084
2016-07-15,-0.0027774796742208174
2016-07-18,0.002785215553809728
2016-07-19,0.00384627932212922
2016-07-20,0.0006385613141275392
2016-07-21,-0.007232322817189996
2016-07-22,-0.0019284960195606882
2016-07-25,-0.009446166281314783
2016-07-26,0.0175547714992057
2016-07-27,0.006603296295065952
2016-07-28,0.005289556719868527
2016-07-29,0.012628845350771911
2016-08-01,-0.0049885046244404485
2016-08-02,-0.014413854374469293
2016-08-03,-0.0019075633015255278
2016-08-04,-0.005521270599803452
2016-08-05,0.014093346239283155
2016-08-08,-0.005474680303907409
2016-08-09,0.004658082432120958
2016-08-10,0.0012642136694493988
2016-08-11,0.013049976302768274
2016-08-12,0.00020776795304766615
2016-08-15,0.006231573777631505
2016-08-16,-0.0033025912281358094
2016-08-17,0.0031063272967992717
2016-08-18,-0.035308251286787384
2016-08-19,0.01926379929496136
2016-08-22,-0.0008399722255602038
2016-08-23,0.005044070232260278
2016-08-24,-0.023421371550012338
2016-08-25,0.011991719487742802
2016-08-26,0.001269382749646164
2016-08-29,0.0063399918255599985
2016-08-30,-0.010079752663765817
2016-08-31,-0.003394274261354635
2016-09-01,0.00021276664334823892
2016-09-02,0.00021289560232085059
2016-09-06,-0.001064251437153163
2016-09-07,0.0034085354099802068
2016-09-08,-0.001911005397890797
2016-09-09,-0.04551240862492123
2016-09-12,0.01938541765091939
2016-09-13,-0.018579437967975343
2016-09-14,-0.0008907659000482182
2016-09-15,0.012928944094867667
2016-09-16,-0.014304483280313196
2016-09-19,0.0035721795861012318
2016-09-20,0.016907638688487436
2016-09-21,0.007219423275359738
2016-09-22,0.01368402138851832
2016-09-23,-0.001285868662123879
2016-09-26,-0.0008579982207733705
2016-09-27,0.0027911964279436763
2016-09-28,0.010278504010358125
2016-09-29,-0.016320350560630303
2016-09-30,0.017172260881905377
2016-10-03,0.0010620133233767426
2016-10-04,-0.0065761459879809525
2016-10-05,0.006833294707937032
2016-10-06,0.0031810321012928355
2016-10-07,0.0016916081611892952
2016-10-10,0.006542317589894209
2016-10-11,-0.041937181045321625
2016-10-12,-0.0048151290190232565
2016-10-13,-0.006817762623003598
2016-10-14,-0.0017713165345630832
2016-10-17,0.001552912610103263
2016-10-18,0.006422861051708084
2016-10-19,0.01276419164807141
2016-10-20,0.0006518637607402233
2016-10-21,-0.010423557783234338
2016-10-24,0.006144679800250019
2016-10-25,-0.051036113493061364
2016-10-26,-0.003217519160032878
2016-10-27,0.00023056464330273307
2016-10-28,-0.0036884663022596076
2016-10-31,0.00809805411651876
2016-11-01,-0.001836144293783093
2016-11-02,-0.005288637260040918
2016-11-03,0.009246511050177597
2016-11-04,0.015116940677309954
2016-11-07,0.03136263275014195
2016-11-08,-0.001968943362015918
2016-11-09,0.007014627942247165
2016-11-10,0.023726514438323187
2016-11-11,-0.014033541414184003
2016-11-14,-0.022428342446633276
2016-11-15,0.001544257979717134
2016-11-16,0.017180271889813747
2016-11-17,-0.005196666791041027
2016-11-18,-0.019591032682117926
2016-11-21,-0.0015542013205634975
2016-11-22,-0.011340794773589957
2016-11-23,0.004273605138685577
2016-11-25,0.005375194108804049
2016-11-28,-0.028736916059396655
2016-11-29,0.02018331388851058
2016-11-30,-0.011240915190822598
2016-12-01,-0.0175080769051158
2016-12-02,0.018976975422111853
2016-12-05,0.011356080548354575
2016-12-06,0.0069616809998089835
2016-12-07,0.0033450903980287716
2016-12-08,0.01800408240649065
2016-12-09,0.010917029594417427
2016-12-12,-0.003455670324200688
2016-12-13,0.005418158645518645
2016-12-14,-0.005388960403120202
2016-12-15,0.009102623337090554
2016-12-16,-0.013960612154159335
2016-12-19,-0.010455346258303577
2016-12-20,0.01716974231859969
2016-12-21,-0.0036790596762794614
2016-12-22,-0.0015200888072419705
2016-12-23,0.005002967975267003
2016-12-27,0.006709858899500487
2016-12-28,-0.016985427843119183
2016-12-29,0.001140544133592325
2016-12-30,-0.0017528009221718932
2017-01-03,0.020412837457504995
2017-01-04,0.01312095093396981
2017-01-05,-0.011889360075576616
2017-01-06,0.031155480054052553
2017-01-09,0.0031257473640398103
2017-01-10,-0.0008309296982731418
2017-01-11,0.023908524260471298
2017-01-12,-0.014822007446302465
2017-01-13,0.0035034358038519287
2017-01-17,-0.007598922201793479
2017-01-18,-0.001448730860705738
2017-01-19,-0.012642681601957584
2017-01-20,-0.0004195262148334322
2017-01-23,-0.004830124450407203
2017-01-24,-0.0008439941576772192
2017-01-25,0.022386457446891717
2017-01-26,-0.004957519173203528
2017-01-27,0.009964521755358335
2017-01-30,-0.020143570736903205
2017-01-31,0.027270907331218286
2017-02-01,0.005921778680266554
2017-02-02,-0.007308168531128589
2017-02-03,0.009815767138481757
2017-02-06,-0.0022273665057999104
2017-02-07,0.0075095495179255956
2017-02-08,0.005842098805367568
2017-02-09,0.010814867146029972
2017-02-10,-0.0021794235857403033
2017-02-13,0.003177362163665487
2017-02-14,-0.0025736012898066596
2017-02-15,0.024409806550945934
2017-02-16,-0.015110347845914585
2017-02-17,0.015538933662009091
2017-02-21,-0.005423174468142777
2017-02-22,-0.00019472675816023521
2017-02-23,0.002532020194306428
2017-02-24,0.00524607701080626
2017-02-27,-0.0015462288187307882
2017-02-28,-0.006968962672187828
2017-03-01,0.01442485878468247
2017-03-02,-0.01268258167977998
2017-03-03,0.011678054756333545
2017-03-06,-0.014044175089365063
2017-03-07,-0.0007801887197151913
2017-03-08,0.0039051024875738083
2017-03-09,0.0003890783112558971
2017-03-10,0.013999709155759321
2017-03-13,0.005752578765087613
2017-03-14,-0.004575585456583986
2017-03-15,0.03619955337651293
2017-03-16,-0.01940804901146842
2017-03-17,0.004901114327766409
2017-03-20,-0.003001460215244278
2017-03-21,-0.009219313962930742
2017-03-22,0.008925026039282802
2017-03-23,0.0009416277393354822
2017-03-24,-0.001880641685814366
2017-03-27,0.003014082644587468
2017-03-28,0.003756740391849256
2017-03-29,-0.005988090101027854
2017-03-30,0.003765149986330485
2017-03-31,-0.005978888572093055
2017-04-03,0.006241611686855997
2017-04-04,-0.010902207022843724
2017-04-05,0.0017104084928754038
2017-04-06,0.008347667700538963
2017-04-07,-0.005832556548045931
2017-04-10,-0.002270895567242026
2017-04-11,0.0020864050879811913
2017-04-12,-0.005299938562132511
2017-04-13,-0.004186695731561163
2017-04-17,0.021593620810564262
2017-04-18,-0.008043143917768836
2017-04-19,0.0007541254036949052
2017-04-20,0.001130603533675556
2017-04-21,0.002635121143489627
2017-04-24,0.0219635356834742
2017-04-25,0.006796575915103187
2017-04-26,0.00036485433205601936
2017-04-27,0.010942822979602251
2017-04-28,-0.0068555734908348764
2017-05-01,0.013624087958226783
2017-05-02,0.002329768590876524
2017-05-03,0.0041123845556629846
2017-05-04,0.009615202434791525
2017-05-05,-0.0010581493653073482
2017-05-08,-0.0056493456301320855
2017-05-09,0.00976520388594837
2017-05-10,-0.010550148232246426
2017-05-11,-0.0007110640468638296
2017-05-12,-0.0012447419511405489
2017-05-15,0.009615202434791525
2017-05-16,0.002292788274790958
2017-05-17,-0.018652018766002865
2017-05-18,0.001434514093032302
2017-05-19,0.005013425441985131
2017-05-22,-0.0008908299862692148
2017-05-23,0.04600562537282271
2017-05-24,0.009717126601797244
2017-05-25,0.0011817641754103825
2017-05-26,0.003541313232196197
2017-05-30,0.014451441612478355
2017-05-31,-0.000497012108245598
2017-06-01,0.0064634952950510804
2017-06-02,0.0013171522974730898
2017-06-05,-0.006742126983414587
2017-06-06,-0.0049671141834468635
2017-06-07,0.008818823996872727
2017-06-08,-0.007916886291769676
2017-06-09,-0.015627663833189365
2017-06-12,-0.0037156352099630974
2017-06-13,0.0049159960542599634
2017-06-14,0.0016871240563707257
2017-06-15,-0.0028629929301310364
2017-06-16,0.005066669282264513
2017-06-19,0.017476063550091236
2017-06-20,-0.0036331382830770975
2017-06-21,-0.00895100377772251
2017-06-22,0.013714698701230876
2017-06-23,-0.013859157541887601
2017-06-26,-0.008867106201022046
2017-06-27,-0.006077087780339663
2017-06-28,0.008831387724662854
2017-06-29,-0.007896220322938907
2017-06-30,0.008673515272911159
2017-07-03,-0.0030349092451452675
2017-07-05,0.010823446819790528
2017-07-06,-0.009201845684439047
2017-07-07,0.006923431216381504
2017-07-10,0.003857136381870241
2017-07-11,-0.0010024316142344114
2017-07-12,0.015552061383702798
2017-07-13,0.007574209746751492
2017-07-14,0.005393207322958116
2017-07-17,0.00048749384951518593
2017-07-18,-0.005524015824210138
2017-07-19,0.00277758174554954
2017-07-20,-0.006516987780301298
2017-07-21,0.006395667652016046
2017-07-24,0.002118164933201383
2017-07-25,-0.015609491123025232
2017-07-26,-0.013544945779386586
2017-07-27,0.0031815372046739565
2017-07-28,0.00283751446962599
2017-07-31,-0.004826805538159729
2017-08-01,0.0025086742928828176
2017-08-02,0.004337667710937465
2017-08-03,0.002823912953044738
2017-08-04,-0.00397538343236048
2017-08-07,0.012306596213996768
2017-08-08,-0.01199275190341087
2017-08-09,-0.007648585260359386
2017-08-10,-0.01859928615960904
2017-08-11,0.012975743714186638
2017-08-14,0.004887890312367471
2017-08-15,-0.004025392495309088
2017-08-16,0.046480236359246474
2017-08-17,-0.020598667208356458
2017-08-18,0.006408278127726819
2017-08-21,0.007999880913788227
2017-08-22,0.01976041116777294
2017-08-23,-0.003017811122791425
2017-08-24,-0.0014340033418546172
2017-08-25,0.0035100234109310957
2017-08-28,0.008903008520461553
2017-08-29,0.00047271870918863534
2017-08-30,0.006457670498987156
2017-08-31,0.012832536530243965
2017-09-01,-0.0052531979948675644
2017-09-05,-0.001397953222760595
2017-09-06,0.006532620272049039
2017-09-07,0.006645273059679324
2017-09-08,-0.0018422322823866688
2017-09-11,0.016764005793792336
2017-09-12,0.0004535860420542548
2017-09-13,-0.010583062504920582
2017-09-14,0.0036671393452267775
2017-09-15,0.004262995531739477
2017-09-18,0.001819699034558031
2017-09-19,0.0013616820762716308
2017-09-20,-0.0012091804383816962
2017-09-21,-0.0025718757604847875
2017-09-22,-0.002124044362916133
2017-09-25,-0.015962300987162115
2017-09-26,-0.009578072506107205
2017-09-27,0.004367202513285706
2017-09-28,-0.006367284632777248
2017-09-29,0.0034385767126063893
2017-10-02,0.012518011794541817
2017-10-03,0.0043165144720711535
2017-10-04,0.010437500442253889
2017-10-05,-0.0019752054403475716
2017-10-06,0.010045757715478665
2017-10-09,0.003014283660643491
2017-10-10,0.0006006318725066961
2017-10-11,0.00030013566520681323
2017-10-12,0.01381017134589313
2017-10-13,-0.008143136319337607
2017-10-16,-0.0011943978839611402
2017-10-17,-0.011807348087738756
2017-10-18,0.004839601431636531
2017-10-19,0.006622599994522194
2017-10-20,0.005532438727506417
2017-10-23,-0.0034203339696349255
2017-10-24,0.004476356982636043
2017-10-25,0.001039630420906379
2017-10-26,0.004749057716404215
2017-10-27,0.0038398897257536646
2017-10-30,-0.007062171094200154
2017-10-31,0.00800123288551946
2017-11-01,-0.0001476564180193929
2017-11-02,0.0016179207643312044
2017-11-03,0.003522526218620925
2017-11-06,-0.002194013644358783
2017-11-07,0.00043972016298932104
2017-11-08,-0.0020511650069756637
2017-11-09,-0.009396400322515097
2017-11-10,-0.009782335073086457
2017-11-13,0.004789981906826224
2017-11-14,0.004915518312819334
2017-11-15,-0.002223130326474587
2017-11-16,0.02124453665610937
2017-11-17,0.000727597549135206
2017-11-20,0.01700827757651968
2017-11-21,-0.0007149091623748216
2017-11-22,-0.017450872098202397
2017-11-24,0.009753888574186131
2017-11-27,-0.0007207437898669733
2017-11-28,0.018467663094149822
2017-11-29,-0.026915960964002505
2017-11-30,0.008006807470084532
2017-12-01,-0.00794320773505508
2017-12-04,-0.035667570899078016
2017-12-05,-0.006189303607191499
2017-12-06,0.0009110000833598697
2017-12-07,0.012445221734636025
2017-12-08,0.010043208766313594
2017-12-11,-0.00563938586845425
2017-12-12,0.0008949710329479998
2017-12-13,-0.005665875613777516
2017-12-14,-0.00254951708729545
2017-12-15,0.016538612653543616
2017-12-18,0.0007394591630491831
2017-12-19,0.0013301386099462409
2017-12-20,-0.005165697581068329
2017-12-21,0.0017800990577216957
2017-12-22,-0.002517440701972684
2017-12-26,-0.0014849274252303202
2017-12-27,0.0007437181880527444
2017-12-28,0.0022285951306197926
2017-12-29,-0.004918218939612529
2018-01-02,0.009407027458974149
2018-01-03,0.025443801003861122
2018-01-04,-0.007500792792272559
2018-01-05,0.015987874438696092
2018-01-08,0.002145867499291354
2018-01-09,0.02455395818049766
2018-01-10,-0.013654596075848291
2018-01-11,0.00014101603592875378
2018-01-12,0.01313543871631273
2018-01-16,-0.006970668940758484
2018-01-17,0.011652656507266546
2018-01-18,0.0018040357362356652
2018-01-19,0.012190330078710732
2018-01-22,0.005610860887890867
2018-01-23,-0.0005445128850111169
2018-01-24,0.00190650373806589
2018-01-25,0.0038053130927293566
2018-01-26,0.012997687838282923
2018-01-29,-0.00387577543282136
2018-01-30,-0.020663091260560762
2018-01-31,0.006027972063537446
2018-02-01,-0.00817072908044103
2018-02-02,-0.021694675839718403
2018-02-05,-0.04252631936618323
2018-02-06,0.003371942997424826
2018-02-07,-0.005697889481929397
2018-02-08,-0.04422559907457624
2018-02-09,0.029669684161686805
2018-02-12,0.021647952353335942
2018-02-13,-0.0013152732196197725
2018-02-14,0.019900916979651795
2018-02-15,0.033284998559682366
2018-02-16,-0.0006939350768998542
2018-02-20,-0.012366407711448146
2018-02-21,0.0023914661081432254
2018-02-22,-0.007999614907606145
2018-02-23,0.00028281353454007174
2018-02-26,-0.001697428733903772
2018-02-27,-0.022386278935566994
2018-02-28,-0.005941941251680016
2018-03-01,-0.017640886784068277
2018-03-02,0.0019294583557674105
2018-03-05,0.0005927247209360775
2018-03-06,0.008290004900507242
2018-03-07,0.02334491396517091
2018-03-08,0.0021517928017464882
2018-03-09,0.018325080650388292
2018-03-12,-0.005904914840093478
2018-03-13,-0.00042398337574311995
2018-03-14,-0.01075296563159045
2018-03-15,0.003718848111583295
2018-03-16,-0.003989897961964584
2018-03-19,-0.0080116465870409
2018-03-20,0.007355246573413465
2018-03-21,-0.006442326321932201
2018-03-22,-0.02780969386871124
2018-03-23,-0.02089795899815916
2018-03-26,0.0323941871713147
2018-03-27,-0.01759515471645423
2018-03-28,-0.008955355293672973
2018-03-29,0.007530697866585889
2018-04-02,-0.03477139405659946
2018-04-03,0.015365238885480581
2018-04-04,0.00045866241166447885
2018-04-05,0.0035142050960956794
2018-04-06,-0.030907305605545
2018-04-09,0.024194699674916498
2018-04-10,0.02224273540420274
2018-04-11,-0.00840316233376559
2018-04-12,0.016949174227882224
2018-04-13,0.00014845827163290082
2018-04-16,0.014283722984440583
2018-04-17,0.003960905927007818
2018-04-18,0.01621865697919911
2018-04-19,-0.022717679401558333
2018-04-20,-0.006179420089565624
2018-04-23,0.007698309883465093
2018-04-24,-0.02100794113719151
2018-04-25,-0.012605075777562758
2018-04-26,0.008662727072150878
2018-04-27,-0.0013559880514850686
2018-04-30,-0.008147339963051836
2018-05-01,0.0076057731219323355
2018-05-02,-0.004982524272316713
2018-05-03,0.006524351895605518
