Date,STX
2015-07-27,0.012468599807806457
2015-07-28,0.020037235289465327
2015-07-29,0.011254635631496646
2015-07-30,0.037838908207959765
2015-07-31,-0.013453132764805975
2015-08-03,0.01699634254523663
2015-08-04,-0.001360223179277975
2015-08-05,0.009145590914312995
2015-08-06,-0.010412618288381692
2015-08-07,-0.025403526325695314
2015-08-10,0.033339925518638625
2015-08-11,-0.002542718108182185
2015-08-12,0.011959261880828631
2015-08-13,-0.004843490165912234
2015-08-14,0.012653386210517592
2015-08-17,0.008265975826084349
2015-08-18,-0.007626227906343375
2015-08-19,-0.05033640086151259
2015-08-20,-0.015779876238358193
2015-08-21,0.0014389122590203751
2015-08-24,-0.022577972570220317
2015-08-25,-0.02708914800778861
2015-08-26,0.03367111086858432
2015-08-27,0.044894593194303
2015-08-28,0.012790181210124318
2015-08-31,0.014206567173576268
2015-09-01,-0.01556444830185888
2015-09-02,-0.016402696995261312
2015-09-03,-0.005625877309516358
2015-09-04,-0.025863953414121732
2015-09-08,0.029039677225617844
2015-09-09,0.009876915046520107
2015-09-10,-0.01756510478306017
2015-09-11,-0.005688745223380143
2015-09-14,-0.012463840693546446
2015-09-15,0.005793057092208231
2015-09-16,0.01110905276871077
2015-09-17,-0.02828085214231002
2015-09-18,-0.044179084265622226
2015-09-21,0.012047672902383955
2015-09-22,-0.05216386833377895
2015-09-23,-0.005480781950301883
2015-09-24,0.012628968242785588
2015-09-25,-0.02743732367663987
2015-09-28,-0.019118924913590574
2015-09-29,-0.006893324706224169
2015-09-30,0.07228344011909549
2015-10-01,-0.0433037445688319
2015-10-02,0.007466445877698735
2015-10-05,0.038443616195375174
2015-10-06,0.030329591468498895
2015-10-07,0.02359353837927136
2015-10-08,0.02199217642738227
2015-10-09,0.014483626724306253
2015-10-12,-0.00020400143176468877
2015-10-13,-0.008160094936352391
2015-10-14,-0.016865461625128697
2015-10-15,-0.13305435355760187
2015-10-16,-0.045366964597733817
2015-10-19,-0.020475220052658116
2015-10-20,-0.005935202098540482
2015-10-21,-0.03608532852453694
2015-10-22,0.056827343733667046
2015-10-23,0.04867478128042557
2015-10-26,-0.038881866549099975
2015-10-27,-0.008849788879030651
2015-10-28,0.003571428850961844
2015-10-29,-0.03253681613105075
2015-10-30,0.0
2015-11-02,0.021545056482384473
2015-11-03,0.038322996717830016
2015-11-04,-0.023402352547402305
2015-11-05,0.0015460922978267622
2015-11-06,-0.001543705586509403
2015-11-09,-0.013656383379838544
2015-11-10,-0.0454544629685838
2015-11-11,-0.01149391464601257
2015-11-12,-0.056478491989244706
2015-11-13,-0.029636194962377682
2015-11-16,0.03719396868977087
2015-11-17,-0.012244709629960715
2015-11-18,0.014757539991014035
2015-11-19,-0.0029085317370202146
2015-11-20,0.003792437943586524
2015-11-23,0.008427719514414012
2015-11-24,-0.012391748779878142
2015-11-25,0.008753863586308697
2015-11-27,0.0014463600913299235
2015-11-30,0.03812797332944595
2015-12-01,0.01585973008104835
2015-12-02,-0.053957729029798784
2015-12-03,-0.022293208339006165
2015-12-04,0.02013631404371652
2015-12-07,0.01886800723709192
2015-12-08,0.009401923270861534
2015-12-09,0.008185178125529546
2015-12-10,0.013997524591319976
2015-12-11,-0.006625846513410805
2015-12-14,-0.06420251460191628
2015-12-15,0.017225979901124733
2015-12-16,0.015474396786884448
2015-12-17,-0.024726755290390257
2015-12-18,0.005306497039692992
2015-12-21,0.01759545778756144
2015-12-22,0.02161377440853074
2015-12-23,0.03300433479928189
2015-12-24,0.0008192354132714463
2015-12-28,0.0024553648134808537
2015-12-29,0.011159487056050521
2015-12-30,0.0008075480417102376
2015-12-31,-0.013985798687747408
2016-01-04,-0.010638275961131205
2016-01-05,0.0016545317131484438
2016-01-06,-0.04349046717830385
2016-01-07,-0.006043333268726969
2016-01-08,-0.057903964825583354
2016-01-11,-0.03657022417340805
2016-01-12,0.007017542169464042
2016-01-13,-0.015837938688677777
2016-01-14,0.0334730644687633
2016-01-15,-0.03799471362357021
2016-01-19,-0.034315097698478625
2016-01-20,-0.02044938632603599
2016-01-21,-0.05681045540853846
2016-01-22,0.01342565707736032
2016-01-25,-0.05477999459313332
2016-01-26,0.050757460139788435
2016-01-27,-0.02775758392672767
2016-01-28,-0.007786422016458183
2016-01-29,0.08557528077789489
2016-02-01,0.0468157446141344
2016-02-02,-0.05919127093274912
2016-02-03,0.06676048775847998
2016-02-04,0.05471795897432141
2016-02-05,0.0009508382651695069
2016-02-08,-0.03893674392567448
2016-02-09,-0.031291022662578105
2016-02-10,0.026521614849285058
2016-02-11,-0.03842325916752498
2016-02-12,0.029279838001903702
2016-02-16,0.048527746414763984
2016-02-17,0.020427693219110976
2016-02-18,0.035658470280671706
2016-02-19,-0.05345837899320205
2016-02-22,0.02839846937767998
2016-02-23,-0.046230284202950944
2016-02-24,0.011060251334932714
2016-02-25,-0.005147836790964866
2016-02-26,0.024902713450529967
2016-02-29,-0.01041295236044859
2016-03-01,0.05963008475768583
2016-03-02,0.02106499646139426
2016-03-03,0.024167496049160464
2016-03-04,-0.006330929832471299
2016-03-07,0.02751242866360437
2016-03-08,-0.03494917987485824
2016-03-09,-0.0008763284596337018
2016-03-10,0.021631310556853967
2016-03-11,0.03490675549766342
2016-03-14,-0.02239417414176137
2016-03-15,-0.02092746785845767
2016-03-16,-0.0037551713472805393
2016-03-17,0.012757308665482858
2016-03-18,0.04695096172602464
2016-03-21,-0.0008203327874164446
2016-03-22,0.013683762252592935
2016-03-23,-0.06047524624879752
2016-03-24,-0.045114804304819955
2016-03-28,0.009328695035989432
2016-03-29,0.007751915399298204
2016-03-30,0.010946589240647508
2016-03-31,0.008194553395106663
2016-04-01,-0.022060985056471027
2016-04-04,-0.00415556412624607
2016-04-05,-0.02056620138557852
2016-04-06,0.02617153024128549
2016-04-07,-0.01808998308394527
2016-04-08,0.0036243196183951554
2016-04-11,0.05266320404308211
2016-04-12,0.0017150717303777707
2016-04-13,-0.03167813681820186
2016-04-14,-0.20100190917973693
2016-04-15,-0.05606793706600388
2016-04-18,0.007424784482334745
2016-04-19,-0.01745525601735165
2016-04-20,0.013422741117819381
2016-04-21,-0.00934941568026515
2016-04-22,-0.004325653671734542
2016-04-25,0.03830990422173097
2016-04-26,0.02700640879865812
2016-04-27,0.012592408911000774
2016-04-28,-0.016093837104053765
2016-04-29,-0.19070619849125836
2016-05-02,-0.05925582247532912
2016-05-03,-0.050781242375233626
2016-05-04,0.036522564987796935
2016-05-05,-0.006947864745999177
2016-05-06,-0.015995770017021127
2016-05-09,-0.01101207435336482
2016-05-10,0.020678558663304925
2016-05-11,-0.027532405810661076
2016-05-12,0.003739423243161566
2016-05-13,0.015965729472055656
2016-05-16,0.003666796342232548
2016-05-17,0.025052452841090256
2016-05-18,0.030549642548534317
2016-05-19,0.013834673273876996
2016-05-20,-0.005361023897143435
2016-05-23,0.019108162113790517
2016-05-24,0.003845722170960908
2016-05-25,0.028735750197222076
2016-05-26,0.0032590064282898012
2016-05-27,0.005104526614245319
2016-05-31,0.041551235350655524
2016-06-01,0.01994696226065029
2016-06-02,0.03215988545210302
2016-06-03,-0.004631987150684025
2016-06-06,0.010575697599152667
2016-06-07,0.031812173166869906
2016-06-08,-0.016227050257293985
2016-06-09,-0.004535950846064729
2016-06-10,-0.04142521181318504
2016-06-13,-0.01987861343352848
2016-06-14,0.0035271298984165256
2016-06-15,-0.0017576185047358805
2016-06-16,-0.0013202981946394132
2016-06-17,0.02335844346308824
2016-06-20,0.00904375299322191
2016-06-21,0.018352706995210744
2016-06-22,0.0004193123097822049
2016-06-23,0.02555477472656409
2016-06-24,-0.05392152096176117
2016-06-27,-0.09887745594821673
2016-06-28,0.07954000072694667
2016-06-29,0.06302718046799671
2016-06-30,0.017118939263896182
2016-07-01,-0.013546815573266313
2016-07-05,-0.03620467225243751
2016-07-06,0.015543813036375642
2016-07-07,0.008928706429200295
2016-07-08,0.01179956671572846
2016-07-11,0.003331869304816548
2016-07-12,0.21834785734039652
2016-07-13,0.016354266916152715
2016-07-14,-0.021454907650167665
2016-07-15,-0.009934807767261522
2016-07-18,0.043252333844335134
2016-07-19,-0.005306775453550072
2016-07-20,0.017005645406071634
2016-07-21,0.02360659215298866
2016-07-22,0.011531178284378996
2016-07-25,-0.004433403366781996
2016-07-26,0.03212489898597837
2016-07-27,-0.01232690859787644
2016-07-28,0.01716090769244949
2016-07-29,-0.01748481863517759
2016-08-01,0.01248863973152603
2016-08-02,-0.05488757437684311
2016-08-03,0.002609961701597996
2016-08-04,0.01724727982385099
2016-08-05,0.027830714392924394
2016-08-08,0.014939600174164847
2016-08-09,-0.003679945445026478
2016-08-10,-0.03416427260094845
2016-08-11,0.011790888574677139
2016-08-12,-0.0062994318055049625
2016-08-15,0.014263051291425688
2016-08-16,0.014375261755200208
2016-08-17,-0.020949005702827095
2016-08-18,0.009125505137558054
2016-08-19,0.008107304953801409
2016-08-22,-0.01422834671303852
2016-08-23,0.007844302518491775
2016-08-24,-0.01681197718437666
2016-08-25,0.014882569481369456
2016-08-26,0.03993795951297163
2016-08-29,0.012001100364743111
2016-08-30,0.005632989438973723
2016-08-31,-0.005306526252813137
2016-09-01,-0.000889365952541743
2016-09-02,0.006229742171623975
2016-09-06,0.016214658211329835
2016-09-07,0.05918155761925248
2016-09-08,-0.005477514939034145
2016-09-09,-0.006059391610732989
2016-09-12,0.012746463534017538
2016-09-13,-0.01121790168860548
2016-09-14,-0.0019366900352397742
2016-09-15,0.010534871931221712
2016-09-16,-0.0013718096770058974
2016-09-19,0.005032518771193484
2016-09-20,-0.01168303957838579
2016-09-21,0.03264855219352514
2016-09-22,-0.007904292477410646
2016-09-23,0.0016483949557410948
2016-09-26,0.020296618567500424
2016-09-27,0.032795435025026354
2016-09-28,-0.005466192490343413
2016-09-29,-0.010991586850515267
2016-09-30,0.02011067058787197
2016-10-03,-0.003631109988827652
2016-10-04,-0.00442614364851357
2016-10-05,0.00784532022804929
2016-10-06,-0.01894160989607252
2016-10-07,0.0021162956329041638
2016-10-10,0.0021113057166959326
2016-10-11,-0.0755862682621532
2016-10-12,0.003703854476875268
2016-10-13,-0.0014192286806908871
2016-10-14,-0.0005685463678523073
2016-10-17,-0.004266323084378798
2016-10-18,0.009425964683604793
2016-10-19,-0.028862595759537757
2016-10-20,0.019230946100860846
2016-10-21,-0.013722162860890008
2016-10-24,0.0005796708391094807
2016-10-25,-0.007242095906070611
2016-10-26,0.016632399440748236
2016-10-27,-0.01722139046638471
2016-10-28,-0.002628737948977
2016-10-31,0.004685555843208178
2016-11-01,-0.017487821396638625
2016-11-02,-0.03144455225673726
2016-11-03,0.013170040654273185
2016-11-04,-0.002418215473869778
2016-11-07,0.04999975660158418
2016-11-08,-0.00461769806616763
2016-11-09,0.007828316029548033
2016-11-10,0.040563714828733666
2016-11-11,0.029859241671116532
2016-11-14,0.02013407382322252
2016-11-15,0.013421108997552
2016-11-16,-0.006491893128891646
2016-11-17,0.025353049736563493
2016-11-18,0.0015295535522625858
2016-11-21,0.013489668883359451
2016-11-22,-0.021597555512916977
2016-11-23,-0.003593764298107427
2016-11-25,0.006440343640840451
2016-11-28,0.0076783657419590146
2016-11-29,0.0033024274950264054
2016-11-30,0.015189624327372364
2016-12-01,-0.049625661834445056
2016-12-02,0.01994194943496863
2016-12-05,0.007460768411510221
2016-12-06,-0.000255345302704324
2016-12-07,0.028607993946165866
2016-12-08,-0.025825743104757937
2016-12-09,0.0038236324393228216
2016-12-12,-0.005332795342322338
2016-12-13,0.042634804712494256
2016-12-14,-0.01567102097403117
2016-12-15,0.009950205854965866
2016-12-16,-0.03694574185287858
2016-12-19,0.006238602470011401
2016-12-20,0.0012916029974416876
2016-12-21,0.0038700253530443707
2016-12-22,0.002827191752399205
2016-12-23,0.0023062156680111467
2016-12-27,0.006903791321077657
2016-12-28,-0.014982539534782902
2016-12-29,-0.019850355482396553
2016-12-30,0.003945276797323594
2017-01-03,0.03798814232206538
2017-01-04,-0.012619861635528196
2017-01-05,-0.0017893351964799464
2017-01-06,-0.014340341249165944
2017-01-09,-0.011431875469757324
2017-01-10,-0.011038136653920172
2017-01-11,-0.020196326110559215
2017-01-12,-0.0032550406840601287
2017-01-13,0.0040817675441042756
2017-01-17,0.0032520193239502504
2017-01-18,0.005942984262997442
2017-01-19,-0.024167904749076374
2017-01-20,0.003577285723583845
2017-01-23,-0.0027420196954931475
2017-01-24,0.029419839535356207
2017-01-25,0.13969012670857794
2017-01-26,0.02882615298925817
2017-01-27,0.013667306978557336
2017-01-30,0.00898914379869642
2017-01-31,0.0055676986892765346
2017-02-01,-0.008194974507239716
2017-02-02,0.010942072394057867
2017-02-03,0.022531883631513372
2017-02-06,-0.018362880655113267
2017-02-07,0.01452520375609323
2017-02-08,-0.006507744717258124
2017-02-09,0.012445544989049262
2017-02-10,0.0019406027960060523
2017-02-13,0.028842397812103737
2017-02-14,0.0010459238901545653
2017-02-15,0.006269334155753814
2017-02-16,-0.012045565900762
2017-02-17,-0.00903913741902107
2017-02-21,0.006151881304878426
2017-02-22,-0.0016871177121519088
2017-02-23,0.0008452772519926821
2017-02-24,0.00759615524144186
2017-02-27,-0.001256423374492055
2017-02-28,0.01048441292625224
2017-03-01,0.02676898637159164
2017-03-02,-0.011317956917117677
2017-03-03,0.0008179228839859665
2017-03-06,-0.009191195626810922
2017-03-07,-0.00474151891171537
2017-03-08,-0.0035211324230202123
2017-03-09,-0.02972334049715808
2017-03-10,0.012853180909222273
2017-03-13,0.00613402015904474
2017-03-14,-0.0182888208131341
2017-03-15,0.0077087477079140765
2017-03-16,0.003612296728027209
2017-03-17,-0.007622361117797571
2017-03-20,-0.0034598694310756795
2017-03-21,-0.03407130459685637
2017-03-22,0.011233482816044082
2017-03-23,0.002666268773555247
2017-03-24,0.0024372016122251594
2017-03-27,-0.007294493465299201
2017-03-28,0.008238646642757086
2017-03-29,0.00861314500110133
2017-03-30,0.031749265375833335
2017-03-31,-0.02525464694978674
2017-04-03,-0.013716442828102804
2017-04-04,0.014790206563838115
2017-04-05,0.0006524539146401942
2017-04-06,0.005434958432886106
2017-04-07,0.012972917213543544
2017-04-10,0.01600858674335659
2017-04-11,0.03130258591676727
2017-04-12,-0.015277882729469172
2017-04-13,-0.0035165743608340794
2017-04-17,0.006642827376331262
2017-04-18,0.0010309478424113117
2017-04-19,0.0004125405566253182
2017-04-20,-0.00020618521854787186
2017-04-21,-0.005973166728365897
2017-04-24,0.024036579488590615
2017-04-25,0.022055420859764974
2017-04-26,-0.16828308737510722
2017-04-27,0.0069028556157422205
2017-04-28,-0.00401883423540772
2017-05-01,0.0011866458544242953
2017-05-02,0.006164152834982284
2017-05-03,0.0016492338791029848
2017-05-04,0.0016467757944680361
2017-05-05,0.022780851402559366
2017-05-08,-0.015614432269190126
2017-05-09,-0.0009331854173187937
2017-05-10,0.006537696873572196
2017-05-11,-0.014614004579539985
2017-05-12,0.013182737869730898
2017-05-15,0.010223224180057056
2017-05-16,0.011959261964908707
2017-05-17,-0.04181788723064894
2017-05-18,0.0021345074508558604
2017-05-19,0.006153810691684303
2017-05-22,0.006116108569051537
2017-05-23,-0.003273082594214549
2017-05-24,0.0023457126348653823
2017-05-25,0.008893155247435391
2017-05-26,-0.013454016895207976
2017-05-30,0.016694143972937336
2017-05-31,0.007631762734740866
2017-06-01,-0.01583612519643607
2017-06-02,0.007928818878910615
2017-06-05,-0.02637660611431103
2017-06-06,-0.004515456620333702
2017-06-07,0.0011935752126095434
2017-06-08,0.019789975862780862
2017-06-09,-0.009352139694676409
2017-06-12,-0.019589133229181432
2017-06-13,0.011795550033688151
2017-06-14,-0.017844384594551732
2017-06-15,0.005813981229214393
2017-06-16,0.012283196433894084
2017-06-19,0.010386818062205538
2017-06-20,-0.01888617674175075
2017-06-21,0.01510735604690483
2017-06-22,0.008401158928639019
2017-06-23,0.015710465407752894
2017-06-26,-0.00656160437463027
2017-06-27,-0.06794074703718345
2017-06-28,0.016958115738850088
2017-06-29,-0.03160815668925321
2017-06-30,-0.0041120700801229315
2017-07-03,-0.004128909942324177
2017-07-05,0.011142591302738758
2017-07-06,-0.04433596326157141
2017-07-07,0.024403030566673367
2017-07-10,0.004973816061988545
2017-07-11,0.0085962258588681
2017-07-12,0.025309511448617927
2017-07-13,-0.03476056605319322
2017-07-14,0.030793324113147724
2017-07-17,-0.010886027264151
2017-07-18,-0.006142569858171187
2017-07-19,0.010558878153546836
2017-07-20,0.004586744258277875
2017-07-21,0.004058870506390866
2017-07-24,0.0045479577284952555
2017-07-25,-0.16498985386612364
2017-07-26,-0.025903897990461222
2017-07-27,0.006803020365067525
2017-07-28,0.0015354980263793117
2017-07-31,0.010732668260351907
2017-08-01,0.012439526559261616
2017-08-02,0.0014980651606664175
2017-08-03,0.004488521128679812
2017-08-04,-0.00417018677264247
2017-08-07,0.0014953762791343195
2017-08-08,-0.014635494157891116
2017-08-09,-0.011821741343243097
2017-08-10,-0.03220862774997113
2017-08-11,0.023454909151439773
2017-08-14,0.008052123752855467
2017-08-15,-0.008295263841775702
2017-08-16,0.006196105667534368
2017-08-17,-0.029864557613330844
2017-08-18,-0.004443158662761237
2017-08-21,0.002869070125275819
2017-08-22,0.026382697201715155
2017-08-23,-0.039640666154059034
2017-08-24,0.00032229324723087593
2017-08-25,0.007414699724510143
2017-08-28,0.007680030876367816
2017-08-29,-0.0012702068047966142
2017-08-30,0.0015896921734264158
2017-08-31,0.000952352763850417
2017-09-01,0.00856327624454023
2017-09-05,0.029874262466540902
2017-09-06,0.0012214201467266594
2017-09-07,-0.013723864363824334
2017-09-08,-0.010822358247079111
2017-09-11,-0.032510122061102376
2017-09-12,0.030371361860983104
2017-09-13,0.027908541708774326
2017-09-14,-0.003965715463799535
2017-09-15,0.027564842955324353
2017-09-18,-0.0008940811059747755
2017-09-19,-0.021587039496319793
2017-09-20,0.006215130014900039
2017-09-21,0.010500091861106009
2017-09-22,0.025977948730629086
2017-09-25,-0.012213050377621881
2017-09-26,-0.008745582059808021
2017-09-27,0.00943100733940172
2017-09-28,-0.006027496463354987
2017-09-29,0.005760688784594681
2017-10-02,0.031052551827386532
2017-10-03,-0.004386278895193052
2017-10-04,-0.0020555391585567184
2017-10-05,0.0035314619992792284
2017-10-06,-0.009091059228192755
2017-10-09,0.001775738207956623
2017-10-10,-0.002954369657536371
2017-10-11,-0.007407104493593275
2017-10-12,0.0035818251673434
2017-10-13,0.0232008536821966
2017-10-16,0.0026162970557819243
2017-10-17,-0.015366972037506144
2017-10-18,0.008833699149570773
2017-10-19,0.002335273143224459
2017-10-20,0.017471971754978943
2017-10-23,0.1262164787764437
2017-10-24,-0.012960212484970257
2017-10-25,-0.017765427467260286
2017-10-26,0.0007863290464793504
2017-10-27,-0.03352540992575004
2017-10-30,-0.005961824119703918
2017-10-31,0.007906383392197958
2017-11-01,-0.00027090464128021186
2017-11-02,-0.00514057093673137
2017-11-03,-0.011966162397825775
2017-11-06,0.031103544305584707
2017-11-07,-0.00907637452073684
2017-11-08,0.015894646443069593
2017-11-09,-0.007955598745255088
2017-11-10,0.015503853506263932
2017-11-13,-0.008686466054111608
2017-11-14,-0.004513770147700602
2017-11-15,0.008535378019492113
2017-11-16,0.034646946490820785
2017-11-17,0.007668382744492996
2017-11-20,0.010908614090027635
2017-11-21,0.007277377179788047
2017-11-22,0.004733253166831597
2017-11-24,-0.0009917006449955412
2017-11-27,-0.030032546578829367
2017-11-28,0.023029848551007204
2017-11-29,-0.03076551108515202
2017-11-30,-0.004903041115021378
2017-12-01,0.014263021347769023
2017-12-04,0.0023015568854340973
2017-12-05,-0.001785689474434693
2017-12-06,0.001277928632621661
2017-12-07,0.01020930120191843
2017-12-08,0.02299122000019782
2017-12-11,-0.0004939236099207323
2017-12-12,0.040770729122737936
2017-12-13,-0.0009493048725585096
2017-12-14,-0.0033272635618113444
2017-12-15,0.0019077667705635903
2017-12-18,0.02308430717127785
2017-12-19,-0.004249411826641958
2017-12-20,-0.015410515554488247
2017-12-21,0.010354202853348093
2017-12-22,0.005004619362080964
2017-12-26,-0.0007113854099578543
2017-12-27,-0.000711644547427781
2017-12-28,-0.0021373201765264582
2017-12-29,-0.004283858196636792
2018-01-02,0.026051464200905317
2018-01-03,-0.001863221924156111
2018-01-04,-0.004900915882557033
2018-01-05,0.0070354410879414075
2018-01-08,0.07126251866928879
2018-01-09,0.008477955187028874
2018-01-10,0.014658766500813769
2018-01-11,0.04121495488490767
2018-01-12,0.045909196691384935
2018-01-16,0.004877343199357398
2018-01-17,0.01223032229369414
2018-01-18,-0.002493197395498581
2018-01-19,0.011728251591884398
2018-01-22,0.010262453027295004
2018-01-23,0.01693011284389545
2018-01-24,-0.02016284604591989
2018-01-25,0.003775578207035668
2018-01-26,0.0332896990232161
2018-01-29,0.003094303956113098
2018-01-30,-0.0023589276192133024
2018-01-31,0.004001368475220923
2018-02-01,-0.013767930714721488
2018-02-02,-0.04904504130977683
2018-02-05,-0.04095002545336479
2018-02-06,-0.01953689316740803
2018-02-07,0.017871447256598172
2018-02-08,-0.042582932525348505
2018-02-09,0.008009954314187828
2018-02-12,0.028230634498200846
2018-02-13,0.009355484020143301
2018-02-14,0.035059354732504655
2018-02-15,0.002920261672323843
2018-02-16,-0.0019410712492385906
2018-02-20,0.013613113693611067
2018-02-21,-0.01304660037114902
2018-02-22,-0.0015554342757101436
2018-02-23,0.03757849142265379
2018-02-26,0.004878688373278983
2018-02-27,-0.012698589074848443
2018-02-28,0.010024606452472495
2018-03-01,0.011236015354606277
2018-03-02,0.002222060334018172
2018-03-05,0.018847032695429533
2018-03-06,0.019767646782287374
2018-03-07,0.0012451134140143427
2018-03-08,0.045826162805494564
2018-03-09,0.022248353087376493
2018-03-12,0.00033241566986697
2018-03-13,-0.008802539919461005
2018-03-14,0.004189045098347499
2018-03-15,-0.0060069185067098685
2018-03-16,0.008729260244176196
2018-03-19,0.00515858808407077
2018-03-20,0.0023425426184460196
2018-03-21,-0.0001668780972282624
2018-03-22,-0.014357354849711013
2018-03-23,-0.046747979372477766
2018-03-26,0.03287138585526028
2018-03-27,-0.013074110010460327
2018-03-28,-0.008366677484548557
2018-03-29,0.02865207613218823
2018-04-02,-0.013158256444234517
2018-04-03,0.009523551878523717
2018-04-04,0.010806486775233548
2018-04-05,-0.01153913390568051
2018-04-06,-0.027982942135522326
2018-04-09,-0.005828153789315338
2018-04-10,0.05436120448331927
2018-04-11,-0.013310890349372051
2018-04-12,0.0223703718965369
2018-04-13,0.012359984749605646
2018-04-16,0.008909469408859394
2018-04-17,0.012101349168178288
2018-04-18,0.00355469771531447
2018-04-19,-0.03558195006632525
2018-04-20,-0.00434058764494849
2018-04-23,-0.02380950116690783
2018-04-24,0.0008586995537260833
2018-04-25,0.0005146361148371525
2018-04-26,0.017838764553478104
2018-04-27,0.003033615936732348
2018-04-30,-0.027385687731778408
2018-05-01,-0.0635690556331775
2018-05-02,0.009039383589330985
2018-05-03,0.0049358042864005025
2018-05-04,0.012916123378942101
2018-05-07,0.004848932369973413
2018-05-08,0.009651712454849637
2018-05-09,0.013099435850853158
2018-05-10,0.0006990414420129376
