Date,UNP
2015-10-08,0.020397214159771027
2015-10-09,-0.00010288733953678353
2015-10-12,-0.01834292475031607
2015-10-13,-0.015326631388342449
2015-10-14,-0.009488412192621865
2015-10-15,0.01453036909662897
2015-10-16,-0.01400375839531709
2015-10-19,-0.0024749368474427103
2015-10-20,0.011110074797817449
2015-10-21,-0.003520334903158173
2015-10-22,0.03853989754586862
2015-10-23,-0.0009276396097123163
2015-10-26,-0.018056556782468647
2015-10-27,-0.0518019576917883
2015-10-28,-0.0015512285660822522
2015-10-29,0.00466102118976397
2015-10-30,-0.012924985320023508
2015-11-02,-0.002797885640647091
2015-11-03,-0.004489624647352253
2015-11-04,-0.005749351475122566
2015-11-05,-0.01111273030351101
2015-11-06,-0.014103608656177546
2015-11-09,0.0022093088593473365
2015-11-10,-0.015434374525665095
2015-11-11,-0.005539481926313039
2015-11-12,-0.004978249758940012
2015-11-13,-0.0020249607218674193
2015-11-16,0.006803444002779768
2015-11-17,0.008891656552367122
2015-11-18,0.023619372154735974
2015-11-19,-0.0008038099961841239
2015-11-20,-0.0034463938217033085
2015-11-23,-0.01879190826652033
2015-11-24,-0.0036427589237222335
2015-11-25,0.004510661655491965
2015-11-27,-0.0015360247101080526
2015-11-30,-0.006508992621095722
2015-12-01,0.005360491690120206
2015-12-02,-0.027488369931160328
2015-12-03,-0.03508767697071702
2015-12-04,-0.011237463458404262
2015-12-07,-0.013024867873672408
2015-12-08,-0.02186580908874236
2015-12-09,0.025661440867608132
2015-12-10,-0.0011608834510958843
2015-12-11,-0.0021946113582476112
2015-12-14,-0.005176297341552782
2015-12-15,-0.006113366893885863
2015-12-16,0.032718125257396036
2015-12-17,-0.02002247877154295
2015-12-18,-0.024570295727657454
2015-12-21,0.0007954254504138891
2015-12-22,0.020797287871867187
2015-12-23,0.022190572393415486
2015-12-24,0.00038129791776020383
2015-12-28,-0.005838096793250203
2015-12-29,0.008042059602171525
2015-12-30,-0.005825232516122658
2015-12-31,-0.003947942435963969
2016-01-04,0.009846179262674726
2016-01-05,-0.009623658597573637
2016-01-06,-0.04321713181877207
2016-01-07,-0.02338631661795676
2016-01-08,0.010673303514830534
2016-01-11,0.012861995790039327
2016-01-12,0.01951603638267274
2016-01-13,-0.03172927840710982
2016-01-14,0.02125945506856408
2016-01-15,-0.017369515760886856
2016-01-19,-0.00013487915019005925
2016-01-20,-0.006612642401009894
2016-01-21,-0.035457052426982494
2016-01-22,-0.014225551470807951
2016-01-25,-0.01714520537793951
2016-01-26,0.018171048273714074
2016-01-27,-0.013991915488948958
2016-01-28,0.015928329141499997
2016-01-29,0.02622568284799387
2016-02-01,0.015138369188077982
2016-02-02,-0.01888050644075734
2016-02-03,0.007669920295293009
2016-02-04,0.04511460800436495
2016-02-05,-0.006487620227569657
2016-02-08,0.01332742450120028
2016-02-09,0.014336761968076761
2016-02-10,-0.002334411010897375
2016-02-11,-0.018195636738816523
2016-02-12,0.021974885310349634
2016-02-16,0.02810868763399621
2016-02-17,0.007433695610202351
2016-02-18,-0.016258233931759514
2016-02-19,0.015763989778915022
2016-02-22,0.021402290933493884
2016-02-23,-0.03259486097933528
2016-02-24,0.01443968765908421
2016-02-25,-0.002765445762846541
2016-02-26,0.00857295876115094
2016-02-29,-0.014250515707584954
2016-03-01,0.015978068544586277
2016-03-02,-0.0077384356839115265
2016-03-03,0.006415073490736001
2016-03-04,0.006124276662656136
2016-03-07,0.011801477371853775
2016-03-08,-0.03928814780865164
2016-03-09,0.02415321270869719
2016-03-10,-0.009483711349169588
2016-03-11,0.023683862792799326
2016-03-14,-0.011198403813992064
2016-03-15,-0.0024891841243296353
2016-03-16,0.0019961061732647334
2016-03-17,0.034491609277635726
2016-03-18,0.01612869953271434
2016-03-21,-0.005211614652027796
2016-03-22,-0.022862861527766065
2016-03-23,-0.006580496353330578
2016-03-24,-0.007360146757185881
2016-03-28,-0.026075010589811987
2016-03-29,0.012561493756091835
2016-03-30,0.009524236490803473
2016-03-31,-0.012537750196409125
2016-04-01,-0.007919621318014713
2016-04-04,-0.007349092297298743
2016-04-05,0.0035745224969092604
2016-04-06,-0.0034342117269345884
2016-04-07,-0.004467566172435933
2016-04-08,0.015000019811278964
2016-04-11,-0.00606268301552082
2016-04-12,0.012072218128750256
2016-04-13,0.026118039662965664
2016-04-14,0.007342019374496411
2016-04-15,-0.013483595768126633
2016-04-18,-0.004064074474242618
2016-04-19,0.01681533320688744
2016-04-20,0.019576886176061237
2016-04-21,0.04138336127853659
2016-04-22,0.026454374425056937
2016-04-25,-0.02253687278647032
2016-04-26,0.013126210752691936
2016-04-27,0.004619356771979222
2016-04-28,-0.007401518071605828
2016-04-29,-0.01446192276689695
2016-05-02,0.010203087971290214
2016-05-03,-0.015320367122555023
2016-05-04,-0.013022527091678837
2016-05-05,-0.005254819141136902
2016-05-06,0.006338939852133629
2016-05-09,-0.012831035079070019
2016-05-10,0.017369514510118034
2016-05-11,-0.018699226256167156
2016-05-12,-0.007693006018574811
2016-05-13,-0.02194619225197736
2016-05-16,0.00024338425405523445
2016-05-17,0.0020726588415194147
2016-05-18,0.003528492813057449
2016-05-19,-0.012609017581680648
2016-05-20,0.01191066506713967
2016-05-23,-0.011163844037112236
2016-05-24,-0.0024542473361849337
2016-05-25,0.019928600452978174
2016-05-26,-0.0002428592325761647
2016-05-27,0.007651359240468114
2016-05-31,0.01470403719935165
2016-06-01,-0.0009501001815334087
2016-06-02,0.005944713478879704
2016-06-03,0.02091939059146397
2016-06-06,0.0054409402889139535
2016-06-07,0.008290079958266805
2016-06-08,0.016786560807539708
2016-06-09,0.003930875026656233
2016-06-10,-0.006824048534430749
2016-06-13,-0.0007886450206696649
2016-06-14,-0.008228789826231098
2016-06-15,-0.005001079099528738
2016-06-16,-0.005140778671799517
2016-06-17,0.005626360723109736
2016-06-20,0.005823266104459046
2016-06-21,-0.004994518301775108
2016-06-22,-0.0018257199047836403
2016-06-23,0.012001546528562335
2016-06-24,-0.03715858753572754
2016-06-27,-0.03237514882397685
2016-06-28,0.028002986407784425
2016-06-29,0.017452835053073157
2016-06-30,0.011242666905896037
2016-07-01,0.0010317225907368055
2016-07-05,-0.002061424989715732
2016-07-06,0.003213107146017302
2016-07-07,0.006747267450842198
2016-07-08,0.030216860894665132
2016-07-11,0.00771850962043974
2016-07-12,0.007331401434743645
2016-07-13,0.02259346328241363
2016-07-14,0.005948854496910849
2016-07-15,-0.00760298755669353
2016-07-18,0.0014903144410034486
2016-07-19,-0.0018067698268746657
2016-07-20,0.0018100401528082788
2016-07-21,-0.033893119962043916
2016-07-22,0.02111498247145116
2016-07-25,-0.006139211982164272
2016-07-26,0.007910849727023272
2016-07-27,-0.01483711491252282
2016-07-28,0.01582458439918799
2016-07-29,-0.00032223385622376366
2016-08-01,0.00010727927364428957
2016-08-02,-0.018912416818746003
2016-08-03,0.01719615106201222
2016-08-04,-0.0021535506237663204
2016-08-05,0.012733149779050157
2016-08-08,0.00010666220456512221
2016-08-09,-0.008416891350360056
2016-08-10,-0.0067688383139679065
2016-08-11,0.005625095860014806
2016-08-12,-0.011402629055677793
2016-08-15,0.006528742390279119
2016-08-16,0.00421611109613651
2016-08-17,0.01808631418449691
2016-08-18,0.013323241503783612
2016-08-19,-0.0015653223055321908
2016-08-22,-0.0036579828345794096
2016-08-23,0.007133105865331002
2016-08-24,-0.005520197377894109
2016-08-25,-0.004189266571913319
2016-08-26,0.0004206401126873871
2016-08-29,0.015755390736917896
2016-08-30,-0.0021858303387011224
2016-08-31,-0.0033388575664592413
2016-09-01,-0.002512144873669464
2016-09-02,-0.00010521942715591148
2016-09-06,0.007242071697305841
2016-09-07,0.003230209377630411
2016-09-08,0.0036352059319182395
2016-09-09,-0.040463843071519734
2016-09-12,0.011755989522388433
2016-09-13,-0.014604029926636786
2016-09-14,0.0030288715869912775
2016-09-15,0.002373004648048571
2016-09-16,-0.006025451299286111
2016-09-19,0.007685580163131256
2016-09-20,0.0005368413459445609
2016-09-21,0.02029259881175749
2016-09-22,0.0005259791251304158
2016-09-23,-0.007888457656230141
2016-09-26,-0.0015901379871482435
2016-09-27,0.007114327857572711
2016-09-28,0.013811215900909612
2016-09-29,-0.0020799629561906174
2016-09-30,0.016361027748714063
2016-10-03,-0.0018455195791987622
2016-10-04,-0.006985085790056411
2016-10-05,0.019344154003864356
2016-10-06,-0.0019282587859770217
2016-10-07,-0.0028467682550071816
2016-10-10,-0.007341806534852946
2016-10-11,-0.008320478221559457
2016-10-12,-0.006525844549942983
2016-10-13,0.008653999157128167
2016-10-14,0.0010335550680242722
2016-10-17,-0.0007228370667180517
2016-10-18,-0.0005163306534861078
2016-10-19,0.004135361139061766
2016-10-20,-0.06672156123034301
2016-10-21,-0.002978710029772791
2016-10-24,-0.005422219092573344
2016-10-25,0.0012237870363576153
2016-10-26,-0.010445389062631483
2016-10-27,-0.0025829790323550483
2016-10-28,-0.005066556281908108
2016-10-31,-0.0021501714129251726
2016-11-01,-0.0032882719071190003
2016-11-02,0.009102284411133033
2016-11-03,0.0009019971587453934
2016-11-04,-0.0001129475978369765
2016-11-07,0.022420233992584748
2016-11-08,-0.001653070630421305
2016-11-09,0.03697569191663819
2016-11-10,0.037679903250869895
2016-11-11,-0.006257415702684566
2016-11-14,0.026321296750676515
2016-11-15,-0.0032183633036071413
2016-11-16,-0.011098639820510514
2016-11-17,0.008162431750096566
2016-11-18,0.01032281291386461
2016-11-21,0.009215777345588982
2016-11-22,-0.0025809293438804337
2016-11-23,0.008956346256952186
2016-11-25,0.007002329274777619
2016-11-28,-0.007931122044321226
2016-11-29,-0.001191855604666281
2016-11-30,0.007556633841165228
2016-12-01,0.020329849763982777
2016-12-02,-0.007157187780133523
2016-12-05,0.001851102098142654
2016-12-06,0.003014262358663533
2016-12-07,0.03082896704918814
2016-12-08,-0.009028746507815932
2016-12-09,-0.0036064622777832733
2016-12-12,-0.00638131254349239
2016-12-13,-0.002684079765988945
2016-12-14,-0.011726387243506275
2016-12-15,0.018089813619261985
2016-12-16,-0.013087465817779087
2016-12-19,0.0008711332448494424
2016-12-20,0.0120889472063479
2016-12-21,0.0
2016-12-22,0.0051601363454731874
2016-12-23,-9.510151168568015e-05
2016-12-27,0.005039111156879272
2016-12-28,-0.008986721101911899
2016-12-29,-0.0032455817687108146
2016-12-30,-0.0070866761577167425
2017-01-03,-0.011188449140990375
2017-01-04,0.0060477021565881195
2017-01-05,-0.009792598176484257
2017-01-06,0.010379196089453702
2017-01-09,-0.0074622476987215025
2017-01-10,0.0097639459549137
2017-01-11,0.008218685326851105
2017-01-12,0.0041237707940029456
2017-01-13,0.005253218682099714
2017-01-17,-0.01786225183636525
2017-01-18,0.003869525055225864
2017-01-19,0.023802743371237556
2017-01-20,0.022214260028793786
2017-01-23,-0.005617341115045749
2017-01-24,0.006760106101916019
2017-01-25,0.015636318029324414
2017-01-26,-0.002445204601131512
2017-01-27,-0.008624394869553909
2017-01-30,-0.010989231203441863
2017-01-31,-0.01314794063896696
2017-02-01,0.010508225535315052
2017-02-02,-0.0037138683897995906
2017-02-03,0.011276797701023966
2017-02-06,-0.007556927133777203
2017-02-07,-0.00037157495957029774
2017-02-08,-0.002879751416878573
2017-02-09,0.0007453162471660058
2017-02-10,0.004189270851344018
2017-02-13,0.004171794076023527
2017-02-14,0.007754889173305912
2017-02-15,0.005679577937843794
2017-02-16,-0.0035526274132480218
2017-02-17,0.003930925914734429
2017-02-21,-0.0013657944715841364
2017-02-22,-0.007294646699505192
2017-02-23,-0.019932025650971852
2017-02-24,0.015504839230186862
2017-02-27,-0.0022276600328752227
2017-02-28,0.004093445053460432
2017-03-01,0.020103599365194125
2017-03-02,-0.009626865950474905
2017-03-03,-0.0002753220173524751
2017-03-06,0.0037613105784051193
2017-03-07,-0.009778085302218908
2017-03-08,-0.015227235776507642
2017-03-09,-0.004966542727997569
2017-03-10,0.0009415415088067647
2017-03-13,0.0015998461229840277
2017-03-14,-0.01953988614730351
2017-03-15,0.011593074043571017
2017-03-16,-0.0012310036975139438
2017-03-17,0.005121082870559901
2017-03-20,-0.008585672695887392
2017-03-21,-0.013608859039661692
2017-03-22,0.0039556500762401026
2017-03-23,-0.0018256821466297035
2017-03-24,0.0008662766221407825
2017-03-27,0.0005771644612675431
2017-03-28,0.01422821821546627
2017-03-29,0.0007577414590300702
2017-03-30,0.012881549665318737
2017-03-31,-0.00953812325490333
2017-04-03,-0.003964958933120877
2017-04-04,0.01611379155315862
2017-04-05,-0.004104728309286876
2017-04-06,0.002903735532275631
2017-04-07,-0.0003736568504894011
2017-04-10,0.005512473665112427
2017-04-11,-9.302177015246826e-05
2017-04-12,-0.01895696667463298
2017-04-13,-0.007483537369579962
2017-04-17,0.01145251740301867
2017-04-18,0.0024533184541755126
2017-04-19,0.005177060904386854
2017-04-20,0.010394367506679547
2017-04-21,0.0035215868136986295
2017-04-24,0.00969736638131491
2017-04-25,0.010518560887336825
2017-04-26,-0.002805797224258333
2017-04-27,0.03049825897317593
2017-04-28,-0.013828936110244272
2017-05-01,-0.0032158681067819828
2017-05-02,-0.004569924206794473
2017-05-03,-0.0018899705480618367
2017-05-04,-0.004960497255198648
2017-05-05,0.003534927535187027
2017-05-08,-0.006322356537079021
2017-05-09,-0.0005453737588551055
2017-05-10,-0.005820134150512857
2017-05-11,0.007134921222324175
2017-05-12,0.0034515515623572135
2017-05-15,0.007241068675581941
2017-05-16,-0.0025163967538325283
2017-05-17,-0.04000011531042391
2017-05-18,0.00544301300682859
2017-05-19,-0.0008395814841178906
2017-05-22,0.007286045591055501
2017-05-23,0.0015767641750226158
2017-05-24,0.0004627950297151351
2017-05-25,0.015270840426748977
2017-05-26,0.013520183016013876
2017-05-30,0.002170513415723274
2017-05-31,-0.0046023105172530165
2017-06-01,0.0026291097304427247
2017-06-02,0.005515984128751095
2017-06-05,-0.0090826428516122
2017-06-06,-0.011162776728127932
2017-06-07,0.0013767408482907584
2017-06-08,0.006690416036732927
2017-06-09,-0.0008193934088288612
2017-06-12,0.0034624337740676303
2017-06-13,0.012803002183478185
2017-06-14,-0.015599537132136465
2017-06-15,0.007923410864960623
2017-06-16,0.006415203589694496
2017-06-19,0.004040402391295217
2017-06-20,-0.031118897350932317
2017-06-21,-0.006737346612060158
2017-06-22,-0.0021367411250940993
2017-06-23,0.0066110566675909865
2017-06-26,-0.0006473773395726523
2017-06-27,-0.006294661741043872
2017-06-28,0.013228060386437868
2017-06-29,-0.008090974944341855
2017-06-30,0.009454500652766873
2017-07-03,0.01037533341742769
2017-07-05,-0.016266782672065383
2017-07-06,-0.004526453446620615
2017-07-07,0.0054748020564763245
2017-07-10,0.0013847437854777045
2017-07-11,0.0008293454028773795
2017-07-12,0.005709678270141572
2017-07-13,-0.0032965638710186207
2017-07-14,0.0062472430465048134
2017-07-17,-0.0043824111529101595
2017-07-18,0.001834167236465456
2017-07-19,-0.012906460204137882
2017-07-20,-0.015763877893389955
2017-07-21,-0.012154079942161777
2017-07-24,-0.011349235790952816
2017-07-25,0.012540989199884223
2017-07-26,-0.005144767620950397
2017-07-27,-0.028921882939867083
2017-07-28,0.01873777807745869
2017-07-31,-0.0032912681671507515
2017-08-01,-0.009518390022627665
2017-08-02,0.003432118480838131
2017-08-03,0.002150176118971281
2017-08-04,-0.0006828563859573311
2017-08-07,0.0008778864008787135
2017-08-08,0.004777469942475632
2017-08-09,0.006889347421977554
2017-08-10,-0.010407706886534696
2017-08-11,0.008569490584211525
2017-08-14,0.01120006320626965
2017-08-15,0.0011455996766345233
2017-08-16,0.009537589747671937
2017-08-17,-0.025224269075820205
2017-08-18,0.006977912265891728
2017-08-21,0.003946246480440951
2017-08-22,0.01821486273807027
2017-08-23,-0.011015836222269204
2017-08-24,-0.004474353485697247
2017-08-25,0.0065027646531310435
2017-08-28,-0.006650713041026379
2017-08-29,0.009860977368330026
2017-08-30,-0.00028598603826668345
2017-08-31,0.003430660719395684
2017-09-01,0.001614307061376552
2017-09-05,-0.012989461735862684
2017-09-06,0.008741679552852766
2017-09-07,0.004570849020636203
2017-09-08,0.016305000746359655
2017-09-11,0.008301422136130832
2017-09-12,0.0035154281639313556
2017-09-13,0.0016594790627322276
2017-09-14,0.020246460492340246
2017-09-15,0.022911608690281193
2017-09-18,-0.012081115124917163
2017-09-19,0.008658507104867041
2017-09-20,0.017698808514825304
2017-09-21,0.0038264321569962956
2017-09-22,-0.0008662788940383415
2017-09-25,0.003901517369087948
2017-09-26,-0.0031092711129367956
2017-09-27,0.010482548207246811
2017-09-28,-0.005744116908770969
2017-09-29,0.0
2017-10-02,-0.006122136876211326
2017-10-03,-0.003210229694589395
2017-10-04,-0.009748567018949328
2017-10-05,0.002197606619754655
2017-10-06,-0.000614018619866874
2017-10-09,-0.0006145545265030528
2017-10-10,-0.010976389198017578
2017-10-11,0.0037292583779098276
2017-10-12,0.005661139539413496
2017-10-13,-0.012402207310483582
2017-10-16,-0.0016918747824272717
2017-10-17,-0.013560759144449985
2017-10-18,-0.0017184487656191072
2017-10-19,0.01476749295836477
2017-10-20,0.00874882286048706
2017-10-23,0.001770205883736553
2017-10-24,-0.0025620112375190907
2017-10-25,-0.023295154207595647
2017-10-26,0.056225577459763976
2017-10-27,0.005237703299001861
2017-10-30,-0.006064402788697243
2017-10-31,-0.004983922904512883
2017-11-01,0.010449877055448198
2017-11-02,0.011880364265963284
2017-11-03,-0.010220384558031759
2017-11-06,0.0012799304863211347
2017-11-07,-0.0024716875365375923
2017-11-08,0.006493655945752241
2017-11-09,-0.00619715231796214
2017-11-10,-0.003160597549291877
2017-11-13,-0.0018847260582587344
2017-11-14,-0.002146476806541675
2017-11-15,-0.0045600021402837365
2017-11-16,0.0075193709116976315
2017-11-17,-0.008063916405126381
2017-11-20,0.003286498642990354
2017-11-21,0.009568272578382775
2017-11-22,0.006318186470087861
2017-11-24,0.0033089111662847337
2017-11-27,-0.009217623785400142
2017-11-28,0.013997850472841966
2017-11-29,0.04067387609705864
2017-11-30,0.028957293096153025
2017-12-01,-0.014861703073335342
2017-12-04,0.0438133138601724
2017-12-05,-0.01591357784965952
2017-12-06,-0.0004685766448985218
2017-12-07,0.003986138578943699
2017-12-08,0.005059594220641506
2017-12-11,-0.0004646540569088753
2017-12-12,0.01278573766952018
2017-12-13,-0.002983990452441021
2017-12-14,-0.008748300409336607
2017-12-15,0.011070873100650358
2017-12-18,0.014318398357948015
2017-12-19,0.0058126480567202155
2017-12-20,0.010807446753606786
2017-12-21,-0.0070536457507398564
2017-12-22,0.005533580684782047
2017-12-26,0.0013385320212904173
2017-12-27,0.012402788414397792
2017-12-28,-0.008803146829583941
2017-12-29,-0.007548904728598038
2018-01-02,0.012528063297486902
2018-01-03,0.005597333458145171
2018-01-04,-0.0054196335117999705
2018-01-05,0.012739189520952765
2018-01-08,0.013888086424578283
2018-01-09,0.011187435540223722
2018-01-10,-0.009219739200122534
2018-01-11,0.004652895585079975
2018-01-12,0.005842453139904613
2018-01-16,-0.00609199301039709
2018-01-17,0.001068973589318123
2018-01-18,-0.00021348962617040446
2018-01-19,0.005839381577441571
2018-01-22,0.005097256621078516
2018-01-23,-0.004296810423627506
2018-01-24,-0.0012023265412820505
2018-01-25,-0.053757403658140746
2018-01-26,0.004715436509743931
2018-01-29,0.013558787895671331
2018-01-30,-0.005071737236665319
2018-01-31,-0.01374110961370989
2018-02-01,-0.008389174642545738
2018-02-02,-0.022813352060630843
2018-02-05,-0.0403526074183308
2018-02-06,0.05646847423769241
2018-02-07,-0.016698328063059376
2018-02-08,-0.031792980247916436
2018-02-09,0.01938193298832691
2018-02-12,0.010685044715702308
2018-02-13,-0.002642845698185514
2018-02-14,0.03811362878589741
2018-02-15,0.005255690436425153
2018-02-16,0.002838038265883691
2018-02-20,-0.030088661222040902
2018-02-21,0.017430663528247736
2018-02-22,0.008302155644693165
2018-02-23,0.010254131650196951
2018-02-26,0.028302811007417494
2018-02-27,-0.031290778113436946
2018-02-28,-0.026095380597748408
2018-03-01,-0.014126558044454174
2018-03-02,0.0007007153173248515
2018-03-05,0.01416363198869508
2018-03-06,0.007442992280637384
2018-03-07,-0.0013711655990467086
2018-03-08,0.008923961305313144
2018-03-09,0.03779861992624367
2018-03-12,-0.004516436295262549
2018-03-13,0.001244136479318092
2018-03-14,-0.014616563290627993
2018-03-15,0.010605917421108169
2018-03-16,0.006604846183092983
2018-03-19,-0.001312223457006434
2018-03-20,0.005767361354990896
2018-03-21,0.0057340300264079325
2018-03-22,-0.026631133622169956
2018-03-23,-0.021724592526736974
2018-03-26,0.008033981434582227
2018-03-27,-0.012781919503145334
2018-03-28,-0.004112842830824026
2018-03-29,0.02806661144638145
2018-04-02,-0.009893313919941082
2018-04-03,0.00961677212460188
2018-04-04,-0.011013655399629507
2018-04-05,0.0015050608934046306
2018-04-06,-0.021187183065247917
2018-04-09,-0.0019957896175974987
2018-04-10,0.0007691993463490032
2018-04-11,0.008299799639630345
2018-04-12,0.02454266526545923
2018-04-13,-0.0007436884927044529
2018-04-16,0.020547802036427143
2018-04-17,0.004450296187412661
2018-04-18,0.009223651235663599
2018-04-19,-0.006980601219039428
2018-04-20,-0.016885405029923972
2018-04-23,0.002727681917908953
2018-04-24,-0.023524441636072146
2018-04-25,0.024316882837828624
2018-04-26,-0.028516959840027223
2018-04-27,0.02284777783272207
2018-04-30,-0.011612380454662175
2018-05-01,-0.006735038136934324
