Date,WAB
2015-06-22,-0.0007089203726329263
2015-06-23,0.007095052073521124
2015-06-24,-0.015398538347872415
2015-06-25,-0.021158946855313387
2015-06-26,-0.0025065708664091524
2015-06-29,-0.02062377066981569
2015-06-30,0.007375575761989106
2015-07-01,-0.0013796608035869795
2015-07-02,0.003294069721341497
2015-07-06,-0.005083434085078609
2015-07-07,0.0035127713679110606
2015-07-08,-0.016017369159095574
2015-07-09,0.004742984382790416
2015-07-10,0.010515076517386923
2015-07-13,0.013803337492657164
2015-07-14,0.0034561985759802294
2015-07-15,-0.010646230941563917
2015-07-16,0.0042199154124273885
2015-07-17,-0.005357532317575298
2015-07-20,0.004435554425098687
2015-07-21,-0.012512600933873297
2015-07-22,-0.007028388666494134
2015-07-23,0.0046113832208429795
2015-07-24,-0.024978897566610203
2015-07-27,0.07214858251163458
2015-07-28,0.017257051122458344
2015-07-29,0.02399146414937059
2015-07-30,0.0037248522563997355
2015-07-31,-0.01171982475234945
2015-08-03,-0.011661149125042458
2015-08-04,-0.011499032407656928
2015-08-05,0.009710742585620658
2015-08-06,-0.014927076881975032
2015-08-07,-0.0068136298896994685
2015-08-10,0.021401079905242648
2015-08-11,-0.006516604715835372
2015-08-12,-0.0005043646090493459
2015-08-13,0.0066687232173503475
2015-08-14,0.010137532048045461
2015-08-17,0.012916906431759356
2015-08-18,-0.0035309692307363694
2015-08-19,-0.011911842303363729
2015-08-20,-0.03556851401081129
2015-08-21,-0.029132395325370042
2015-08-24,-0.017769546299017835
2015-08-25,-0.015599931875276418
2015-08-26,0.02905256834791592
2015-08-27,0.034221164359442335
2015-08-28,0.0027917113325728327
2015-08-31,-0.012579765783073737
2015-09-01,-0.039891453342003946
2015-09-02,0.010659178036474204
2015-09-03,0.007640744741024497
2015-09-04,-0.02381694256959388
2015-09-08,0.023960280141616774
2015-09-09,0.0006413880071314271
2015-09-10,0.007688273813188262
2015-09-11,0.005404253753500621
2015-09-14,-0.0074835003510563824
2015-09-15,0.016460022480953018
2015-09-16,0.01890937441239582
2015-09-17,0.0011273810615877178
2015-09-18,-0.026013531366427145
2015-09-21,0.0017873069114182627
2015-09-22,-0.01742418091178355
2015-09-23,-0.011537168313958679
2015-09-24,-0.027450481778160007
2015-09-25,-0.010779247989282759
2015-09-28,-0.03560960999313889
2015-09-29,-0.0009320025639710794
2015-09-30,0.026582662683500624
2015-10-01,-0.01112982119691519
2015-10-02,0.009187673895862725
2015-10-05,0.04062853648260156
2015-10-06,-0.004483925572328129
2015-10-07,0.023618586392171625
2015-10-08,-0.0034340536139757516
2015-10-09,0.008507326944570126
2015-10-12,0.004164366685687426
2015-10-13,-0.018821729282119004
2015-10-14,-0.009645911120469086
2015-10-15,0.0071136754808827085
2015-10-16,-0.013256826310937941
2015-10-19,-0.01651783721550182
2015-10-20,-0.0012318674758325932
2015-10-21,-0.0072866231705818185
2015-10-22,-0.05432020793841219
2015-10-23,-0.006448209371252345
2015-10-26,0.004206717179623398
2015-10-27,-0.02573309401355195
2015-10-28,0.0060199342495332875
2015-10-29,-0.0025642095120389508
2015-10-30,0.014568501754037122
2015-11-02,-0.0076020497150413036
2015-11-03,-0.016415426371134245
2015-11-04,-0.01199159645914094
2015-11-05,-0.03103069707929862
2015-11-06,0.002065497403347827
2015-11-09,-0.021520597571235256
2015-11-10,0.01804322832859584
2015-11-11,-0.002458141758900134
2015-11-12,-0.006620833456812081
2015-11-13,0.003267017887955914
2015-11-16,0.013937748645390657
2015-11-17,-0.0271066155756563
2015-11-18,0.025617382147803625
2015-11-19,0.0010295052486282152
2015-11-20,-0.012990089025512463
2015-11-23,0.008991758220677992
2015-11-24,0.01911388983081297
2015-11-25,0.02040281225217533
2015-11-27,0.00596140235408682
2015-11-30,-0.010864470171105145
2015-12-01,-0.0009982255446068233
2015-12-02,-0.014492814966879042
2015-12-03,-0.04094825779008726
2015-12-04,0.007138155646446931
2015-12-07,-0.002625294084390939
2015-12-08,-0.03395190189691322
2015-12-09,-0.007083134586479578
2015-12-10,-0.009466252323542257
2015-12-11,-0.028808914896828464
2015-12-14,-0.012977819047685912
2015-12-15,0.012425971090759713
2015-12-16,0.015413430401153061
2015-12-17,-0.011665983795663859
2015-12-18,-0.02033575136380561
2015-12-21,0.042676823856437895
2015-12-22,0.01740233296327487
2015-12-23,0.007936653353736833
2015-12-24,-0.007195210478933456
2015-12-28,-0.00875175820510421
2015-12-29,-0.006483455587800613
2015-12-30,-0.01152439027804919
2015-12-31,-0.0009832803810749802
2016-01-04,-0.013498309266246289
2016-01-05,-0.017531650568662238
2016-01-06,-0.034962806222449294
2016-01-07,-0.03337340838396574
2016-01-08,-0.01772971173294302
2016-01-11,-0.005857935361307742
2016-01-12,0.008600311824171314
2016-01-13,-0.02652792759676592
2016-01-14,0.02773717164888323
2016-01-15,0.003630237491244248
2016-01-19,-0.008963802676849153
2016-01-20,-0.010631460947983729
2016-01-21,0.02004800348269442
2016-01-22,0.00927699481451949
2016-01-25,-0.025082193386905427
2016-01-26,0.009907311773321492
2016-01-27,-0.012974756993327952
2016-01-28,-0.0036867526214982016
2016-01-29,0.028962135942113276
2016-02-01,-0.000781912012635666
2016-02-02,-0.019405367692178155
2016-02-03,0.01707642592391756
2016-02-04,0.016632643432817673
2016-02-05,-0.04198178355614757
2016-02-08,-0.0019332846866152442
2016-02-09,-0.02211454509103028
2016-02-10,0.08264454391633791
2016-02-11,-0.02183197276167348
2016-02-12,0.019978229388565083
2016-02-16,0.03274653959671259
2016-02-17,0.02963394520314444
2016-02-18,-0.008634627750792156
2016-02-19,-0.023805815279348108
2016-02-22,0.021412753091784253
2016-02-23,-0.017324255071222372
2016-02-24,-0.0016292789008740538
2016-02-25,0.009348258893803862
2016-02-26,0.01249662767041726
2016-02-29,0.025119437573135173
2016-03-01,0.0045325256036408135
2016-03-02,0.018894418501470556
2016-03-03,0.02200399730124203
2016-03-04,0.015843046071041256
2016-03-07,0.027059696849528247
2016-03-08,-0.02310200658318784
2016-03-09,0.002656869267262829
2016-03-10,-0.004372618155956021
2016-03-11,0.035400668384585776
2016-03-14,-0.0037273630361307486
2016-03-15,-0.0019352992090434507
2016-03-16,0.0028438594140025586
2016-03-17,0.014049800544252422
2016-03-18,0.017287435707788568
2016-03-21,-0.009246281778368615
2016-03-22,-0.007567209503867356
2016-03-23,-0.014487449540593111
2016-03-24,-0.0010311911696712084
2016-03-28,0.003743135453316837
2016-03-29,0.021604920685716067
2016-03-30,-0.0028950400193725745
2016-03-31,0.0010098852819135917
2016-04-01,0.012737827818095182
2016-04-04,-0.013947686144959337
2016-04-05,-0.005557085596983535
2016-04-06,0.00584206664475917
2016-04-07,-0.011742394768680997
2016-04-08,0.004727303903239388
2016-04-11,-0.00012712506812095903
2016-04-12,0.01055569323781791
2016-04-13,0.022904488124340316
2016-04-14,-0.007627834842801495
2016-04-15,0.007934348794152779
2016-04-18,-0.006518969675609165
2016-04-19,0.009533186628006174
2016-04-20,0.0006132167928336596
2016-04-21,-0.009559608536093944
2016-04-22,0.0022274021706005787
2016-04-25,-0.01716302983530238
2016-04-26,0.04547743555241435
2016-04-27,0.03652989473969526
2016-04-28,-0.030141516283921588
2016-04-29,-0.00872520425940726
2016-05-02,-0.007476841229585918
2016-05-03,-0.015915159082592334
2016-05-04,-0.012222076136832238
2016-05-05,-0.002999866392928263
2016-05-06,-0.004888958277832867
2016-05-09,-0.013731311717936734
2016-05-10,0.023374263460921973
2016-05-11,-0.0067464929779121885
2016-05-12,-0.004150967423621532
2016-05-13,-0.014778420263772185
2016-05-16,0.0033334812175063178
2016-05-17,-0.0129057514983425
2016-05-18,-0.008673022278394282
2016-05-19,-0.004570808011035932
2016-05-20,0.01128180949815083
2016-05-23,0.0020756445767404763
2016-05-24,0.007637297589893066
2016-05-25,0.004881938656920992
2016-05-26,-0.009971699473034223
2016-05-27,0.005552607660688436
2016-05-31,-0.006292296796328478
2016-06-01,0.006332140503733985
2016-06-02,0.0016693679913131199
2016-06-03,-0.01794832376729083
2016-06-06,0.0190598961370243
2016-06-07,-0.003971760857624074
2016-06-08,0.005273670370035788
2016-06-09,-0.014329366516363518
2016-06-10,-0.02479247849991184
2016-06-13,-0.011579702143804549
2016-06-14,-0.002020147944057027
2016-06-15,-0.010389947725575555
2016-06-16,-0.0006818664882591863
2016-06-17,-0.0025926190679330663
2016-06-20,0.004514500964176937
2016-06-21,-0.007898489358701077
2016-06-22,0.003980630851667666
2016-06-23,0.018594427514378786
2016-06-24,-0.057046711260368865
2016-06-27,-0.04398597864950504
2016-06-28,0.021440826410669356
2016-06-29,0.017493205246600807
2016-06-30,0.006160602489929001
2016-07-01,-0.0005698555468327537
2016-07-05,-0.026784379371230682
2016-07-06,0.005563139947823981
2016-07-07,0.004949614037422778
2016-07-08,0.022743731973521975
2016-07-11,0.017705398582063436
2016-07-12,0.009325080563297394
2016-07-13,-0.010479920384653618
2016-07-14,-0.0040410950454699
2016-07-15,-0.00042000455811919135
2016-07-18,0.0026593066269420262
2016-07-19,-0.009492926032046989
2016-07-20,0.007188325997060652
2016-07-21,-0.014833641961648603
2016-07-22,0.010653533146713245
2016-07-25,-0.06886886823482896
2016-07-26,0.03622669764738928
2016-07-27,0.00131106922712787
2016-07-28,-0.007856115451554513
2016-07-29,0.004399186172388214
2016-08-01,-0.0005840125764189352
2016-08-02,-0.00584353846414265
2016-08-03,0.03056169699337441
2016-08-04,0.008554330139132427
2016-08-05,0.020497962376489376
2016-08-08,0.004432505321436686
2016-08-09,-0.013791215907777987
2016-08-10,0.0006995412805319567
2016-08-11,0.0013993415908319928
2016-08-12,-0.0013973861702455403
2016-08-15,0.014133541249650383
2016-08-16,0.0016556300570598204
2016-08-17,0.001791169696141015
2016-08-18,0.008113429988250376
2016-08-19,0.014049727473764317
2016-08-22,0.011030434772268283
2016-08-23,0.009180489972565375
2016-08-24,0.0005268956216912812
2016-08-25,-0.004479801763689006
2016-08-26,-0.002250086719765454
2016-08-29,0.009286427519169305
2016-08-30,0.015772917979791412
2016-08-31,-0.008670121099256578
2016-09-01,-0.010703387332461234
2016-09-02,0.011478939937032084
2016-09-06,0.004174191841319841
2016-09-07,0.015068937906296265
2016-09-08,0.002431593373987795
2016-09-09,-0.026937188317471716
2016-09-12,0.003804586147928113
2016-09-13,-0.020781630907941384
2016-09-14,-0.006407026726622855
2016-09-15,0.01101572766990544
2016-09-16,-0.00465003090267857
2016-09-19,0.00026659265725514913
2016-09-20,-0.0022687048294143253
2016-09-21,0.011369532765274082
2016-09-22,0.023938941605172293
2016-09-23,-0.007750322203473159
2016-09-26,0.024993409352442653
2016-09-27,-0.005968516557405268
2016-09-28,0.018653549955115478
2016-09-29,-0.010159651522793633
2016-09-30,0.03459217644081192
2016-10-03,-0.006001465154740315
2016-10-04,0.002587571655297216
2016-10-05,0.002580794644952311
2016-10-06,0.009561133359477836
2016-10-07,-0.010684728734778659
2016-10-10,-0.0034366769294863486
2016-10-11,-0.0038178863462265955
2016-10-12,0.0007419444189447066
2016-10-13,-0.0032114844247621566
2016-10-14,0.0017348628757172246
2016-10-17,-0.01323754606043237
2016-10-18,0.013164344529921435
2016-10-19,0.026853283076225143
2016-10-20,-0.0054232640770688345
2016-10-21,-0.0002422703772465562
2016-10-24,-0.007514344459887634
2016-10-25,-0.0400536610833494
2016-10-26,-0.01908168057660098
2016-10-27,-0.0010369891421504462
2016-10-28,-0.0027267218743688426
2016-10-31,0.0063790145412701005
2016-11-01,-0.013970095770499236
2016-11-02,-0.016922308956168752
2016-11-03,0.006404886956844491
2016-11-04,0.011668451291360293
2016-11-07,0.03643481209091903
2016-11-08,-0.008852036061788082
2016-11-09,0.046244707845164656
2016-11-10,0.03064705267839174
2016-11-11,0.011847152666006222
2016-11-14,0.021308714173645882
2016-11-15,0.009744094343289156
2016-11-16,-0.01430519517501394
2016-11-17,-0.007141075578401601
2016-11-18,-0.006612263884962721
2016-11-21,0.01156119805299105
2016-11-22,0.0026550602832298154
2016-11-23,0.0012669029753229477
2016-11-25,-0.005290004185670272
2016-11-28,-0.01861250576444684
2016-11-29,-0.004829682817232395
2016-11-30,0.002248803773202024
2016-12-01,0.016180557016952646
2016-12-02,0.007786876796823661
2016-12-05,0.016261033297375604
2016-12-06,-0.0064681933661465685
2016-12-07,-0.003997765329121661
2016-12-08,-0.029702187475781128
2016-12-09,-0.01406412404272639
2016-12-12,-0.008630949689258482
2016-12-13,-0.018621734463529105
2016-12-14,-0.011828584906266815
2016-12-15,0.00199522934329166
2016-12-16,-0.010203877801162387
2016-12-19,0.006159872324297488
2016-12-20,0.022116900623227798
2016-12-21,0.02603956323606571
2016-12-22,-0.010127979431334033
2016-12-23,0.009990472567234399
2016-12-27,0.01334764923490428
2016-12-28,-0.017405411436288376
2016-12-29,-0.00011979184078270144
2016-12-30,-0.006224926086688787
2017-01-03,0.01204532040563877
2017-01-04,0.0177338622455383
2017-01-05,-0.019061996048215457
2017-01-06,0.008106911255711946
2017-01-09,-0.005912927267273882
2017-01-10,0.014870244844396252
2017-01-11,-0.00023407649484374904
2017-01-12,-0.0030486944168719443
2017-01-13,0.010467033643854595
2017-01-17,0.009660058170904762
2017-01-18,0.005648652221939221
2017-01-19,-0.003667979456591808
2017-01-20,-0.008744087848834403
2017-01-23,-0.017525534452647373
2017-01-24,0.020673622159119276
2017-01-25,0.021411704968771872
2017-01-26,-0.012691233877438202
2017-01-27,0.010329629555253739
2017-01-30,-0.014881338247310416
2017-01-31,-0.0009221928902852783
2017-02-01,0.0016156977528916094
2017-02-02,-0.00829714105176782
2017-02-03,0.01766247782222874
2017-02-06,-0.010732935520549103
2017-02-07,-0.0036938439423654934
2017-02-08,-0.010438274180292528
2017-02-09,0.010314039423331645
2017-02-10,0.01276130452982871
2017-02-13,0.004123856944489024
2017-02-14,-0.010381481681325244
2017-02-15,0.019942511538261876
2017-02-16,-0.004860035349171121
2017-02-17,-0.00318006408384075
2017-02-21,-0.057650560344020496
2017-02-22,-0.030709654807165143
2017-02-23,-0.024822543265203945
2017-02-24,0.016244744386612053
2017-02-27,0.018628160476720668
2017-02-28,-0.010008931168192015
2017-03-01,0.015352497472469251
2017-03-02,-0.016103473449687877
2017-03-03,-0.001874204725015094
2017-03-06,0.0008763447722768269
2017-03-07,-0.00575266325238577
2017-03-08,-0.0035221706768400196
2017-03-09,-0.009467111071351786
2017-03-10,-0.011724299210074118
2017-03-13,0.009284040914783187
2017-03-14,-0.01175426208381658
2017-03-15,0.0025860184612551684
2017-03-16,-0.0042553921723692545
2017-03-17,0.0014243875496899872
2017-03-20,-0.0007757676035384797
2017-03-21,-0.01462403642412513
2017-03-22,-0.0006566995462171654
2017-03-23,-0.001577557113878636
2017-03-24,-0.0014470862207168755
2017-03-27,-0.011073840291396464
2017-03-28,0.01053091201934131
2017-03-29,0.013322821855836331
2017-03-30,0.0057274259925705895
2017-03-31,0.009577992439087746
2017-04-03,0.0005129758953748009
2017-04-04,-0.00896954777203085
2017-04-05,0.0003878854118908315
2017-04-06,0.021067730219737513
2017-04-07,0.015695775343090856
2017-04-10,0.011341390284700159
2017-04-11,0.0025873236552214074
2017-04-12,-0.02077189024437709
2017-04-13,-0.008283915183350699
2017-04-17,0.02417444735618912
2017-04-18,-0.0027192101242948796
2017-04-19,0.0028502051350978164
2017-04-20,0.007166826614088739
2017-04-21,-0.004416497423660681
2017-04-24,0.012815698682598908
2017-04-25,0.026645422352666426
2017-04-26,0.018606356020449022
2017-04-27,-0.015241532497491384
2017-04-28,-0.008861066065251166
2017-05-01,-0.018118622664729633
2017-05-02,-0.006191865792654516
2017-05-03,0.0068407666641530085
2017-05-04,-0.004367736063615846
2017-05-05,0.011455228768993075
2017-05-08,-0.011566577727912364
2017-05-09,-0.009019937672968492
2017-05-10,0.002093848263153175
2017-05-11,-0.00897152927909528
2017-05-12,-0.0065724057852899476
2017-05-15,0.0027462252396450726
2017-05-16,-0.004979326152790509
2017-05-17,-0.0075063157855721485
2017-05-18,0.001008115491196504
2017-05-19,0.0308523760275059
2017-05-22,-0.00134375839971268
2017-05-23,0.003180465563272117
2017-05-24,-0.0010974099757691258
2017-05-25,0.0069582246528170355
2017-05-26,-0.015032059022457966
2017-05-30,0.014030611239310486
2017-05-31,-0.007768112719463427
2017-06-01,0.015168329019515037
2017-06-02,0.014218946399950916
2017-06-05,-0.004990360126129301
2017-06-06,-0.01791004022330478
2017-06-07,0.01349535390209522
2017-06-08,0.018353929687566106
2017-06-09,0.013900321496399082
2017-06-12,0.01440690958602553
2017-06-13,0.013743852036747883
2017-06-14,-0.0054230620764971205
2017-06-15,0.00022703003600099692
2017-06-16,0.00988120366992229
2017-06-19,0.0032612368008921866
2017-06-20,-0.007959062651544668
2017-06-21,-0.0032765343413641013
2017-06-22,0.0015870563590181241
2017-06-23,0.0019242156999397242
2017-06-26,0.005083878937034658
2017-06-27,-0.005732597689861563
2017-06-28,0.019669991719651447
2017-06-29,0.0009977670080882906
2017-06-30,0.013401268756548568
2017-07-03,0.011038184773887405
2017-07-05,-0.008323428817139322
2017-07-06,-0.012535123324610598
2017-07-07,0.004525597574303708
2017-07-10,-0.00549429229057774
2017-07-11,0.004198759509296268
2017-07-12,0.011993923215173563
2017-07-13,-0.018810290214886338
2017-07-14,-0.00443294741136635
2017-07-17,-0.006456127229172659
2017-07-18,0.0033611251772218687
2017-07-19,0.0071461242081518606
2017-07-20,-0.02139695370369954
2017-07-21,-0.008836627702087596
2017-07-24,-0.006172037867978264
2017-07-25,-0.09741226358078392
2017-07-26,-0.056829643499104354
2017-07-27,0.02161573757667057
2017-07-28,-0.00753760463909936
2017-07-31,0.004130241351276931
2017-08-01,-0.020169525975605285
2017-08-02,-0.0028440864191078274
2017-08-03,-0.002716156679078985
2017-08-04,0.01647839208560886
2017-08-07,-0.004153464717755795
2017-08-08,-0.014933527865254148
2017-08-09,-0.0019119672704097646
2017-08-10,-0.009457628247718008
2017-08-11,0.0074722057043346
2017-08-14,-0.011124629978641387
2017-08-15,-0.003889226653426503
2017-08-16,0.006274700726780047
2017-08-17,-0.011501187723175765
2017-08-18,-0.006727875143581641
2017-08-21,-0.008608329955560046
2017-08-22,0.00711719394165744
2017-08-23,-0.009470022235881115
2017-08-24,0.0009992306152397656
2017-08-25,0.0007124376317944048
2017-08-28,0.003703586879026499
2017-08-29,0.003122319336086532
2017-08-30,-0.003678435685395387
2017-08-31,0.002129799967715895
2017-09-01,0.021113973203565006
2017-09-05,0.0011106630642963022
2017-09-06,-0.033823568358260614
2017-09-07,0.0077474926621776685
2017-09-08,0.0005693793844374628
2017-09-11,0.013517766573098111
2017-09-12,0.011792461300059509
2017-09-13,-0.00208103964579065
2017-09-14,-0.006117979878456192
2017-09-15,0.012171152803308383
2017-09-18,0.02142383462785369
2017-09-19,0.006089274675040501
2017-09-20,0.00941499475105001
2017-09-21,0.002265117363031033
2017-09-22,0.013693149078901401
2017-09-25,-0.0018359105658267705
2017-09-26,-0.008014952927078989
2017-09-27,-0.0005298171432056575
2017-09-28,0.0037103681829333546
2017-09-29,0.00013224568905956247
2017-10-02,0.008712920436612759
2017-10-03,0.00026185826678082336
2017-10-04,-0.003925067688277606
2017-10-05,-0.0009196120660914797
2017-10-06,-0.00604793173766871
2017-10-09,-0.003307082651054616
2017-10-10,-0.004246869457485758
2017-10-11,0.0013328402570176312
2017-10-12,0.005989584912710955
2017-10-13,-0.014157080856718518
2017-10-16,0.005368674901474302
2017-10-17,0.005739965038811912
2017-10-18,0.002123769410590226
2017-10-19,0.00211926857282263
2017-10-20,0.015992441031934757
2017-10-23,-0.006243975628913434
2017-10-24,0.05694463832862473
2017-10-25,-0.03827143320355142
2017-10-26,-0.02099143654806712
2017-10-27,0.0032886013170809747
2017-10-30,0.003802080516569717
2017-10-31,-0.0007836182132711089
2017-11-01,0.0018300157483968071
2017-11-02,-0.0027397486027459506
2017-11-03,0.007850344557310152
2017-11-06,0.000259854359103473
2017-11-07,-0.011032226330787709
2017-11-08,0.011023741821914568
2017-11-09,-0.02154716351902175
2017-11-10,0.016608803746607226
2017-11-13,-0.016337353796403775
2017-11-14,-0.0229872258665359
2017-11-15,-0.008703684306786252
2017-11-16,0.010700542483757403
2017-11-17,0.0040724621132428585
2017-11-20,0.001216319374199193
2017-11-21,-0.00985667389199174
2017-11-22,-0.003409036242532859
2017-11-24,0.0009577778331111286
2017-11-27,-0.006015024796566015
2017-11-28,0.0295697638221204
2017-11-29,0.028586491592427876
2017-11-30,-0.001298434633243306
2017-12-01,-0.007802812258828062
2017-12-04,0.01703817402021035
2017-12-05,-0.008634109737088003
2017-12-06,-0.026907254581103324
2017-12-07,0.008148287141084287
2017-12-08,0.010070041797499707
2017-12-11,0.014036845909102702
2017-12-12,-0.007374221776555334
2017-12-13,0.017203562452393406
2017-12-14,-0.015118720264459706
2017-12-15,-0.0026016764605903964
2017-12-18,0.01799930962864016
2017-12-19,0.011018236110785784
2017-12-20,0.01875578279703105
2017-12-21,-0.006592885755347888
2017-12-22,-0.0028799383417164037
2017-12-26,0.014567267697673802
2017-12-27,0.007179252214984944
2017-12-28,0.0017203980455728907
2017-12-29,-0.0009816060249557834
2018-01-02,0.018421065527897573
2018-01-03,-0.008079376547105221
2018-01-04,0.013494163964735684
2018-01-05,-0.01847211367360313
2018-01-08,0.006599271429198472
2018-01-09,0.008740857615808117
2018-01-10,-0.008545433920065681
2018-01-11,0.019907849923918697
2018-01-12,0.014044473135863988
2018-01-16,-0.011737022134021946
2018-01-17,-0.01757703864491611
2018-01-18,-0.010638466205295294
2018-01-19,0.011730313095061007
2018-01-22,-0.003622926126371384
2018-01-23,0.002544960041699129
2018-01-24,0.0002419135078635115
2018-01-25,-0.004955856880109133
2018-01-26,-0.0008500782987265199
2018-01-29,0.01933099130024374
2018-01-30,-0.01705611904965665
2018-01-31,-0.016624276968496443
2018-02-01,0.0027148012904514296
2018-02-02,-0.09672679907110249
2018-02-05,-0.01948208624719394
2018-02-06,0.012088227224871018
2018-02-07,-0.0001374014686836844
2018-02-08,-0.021454670023492994
2018-02-09,0.008573598584288966
2018-02-12,0.0033439691301326846
2018-02-13,-0.0002775509120004349
2018-02-14,0.016949032464318003
2018-02-15,0.019262453541957658
2018-02-16,0.03565155134527376
2018-02-20,0.03533099405459672
2018-02-21,0.021749962973848902
2018-02-22,0.006851049000470288
2018-02-23,0.01336556406967393
2018-02-26,0.005275770074600894
2018-02-27,-0.021230779436366864
2018-02-28,-0.008774086450997531
2018-03-01,-0.017826345312191738
2018-03-02,0.016397317640356457
2018-03-05,0.024384440007763963
2018-03-06,0.0031257845953065466
2018-03-07,-0.004913993886513701
2018-03-08,-0.00758727700504136
2018-03-09,0.014441457101392663
2018-03-12,-0.008374422693966821
2018-03-13,-0.003739438400776507
2018-03-14,0.0033904869530079207
2018-03-15,-0.011827039109110649
2018-03-16,0.006839626451395242
2018-03-19,-0.006672059186399681
2018-03-20,-0.010501684326939098
2018-03-21,0.005923809787905299
2018-03-22,-0.03864556877511005
2018-03-23,-0.011102786571758783
2018-03-26,0.040263176376315046
2018-03-27,0.0012405162287199012
2018-03-28,-0.008425453826747864
2018-03-29,0.017118941708461177
2018-04-02,-0.01990171403333474
2018-04-03,0.010528744310912552
2018-04-04,0.002977067624957863
2018-04-05,0.0074202818804485204
2018-04-06,-0.01595853213313647
2018-04-09,-0.0026202046204862883
2018-04-10,0.02601644441560902
2018-04-11,-0.007436252849692626
2018-04-12,0.01608948316245562
2018-04-13,-0.012571147557846274
2018-04-16,0.018362320490262762
2018-04-17,-0.005649795437119964
2018-04-18,0.008583481801593074
2018-04-19,0.00431452480918626
2018-04-20,0.04475490055301257
2018-04-23,0.005711651309926902
2018-04-24,0.02612432835884393
2018-04-25,-0.010626311145058187
2018-04-26,-0.004923059367956006
2018-04-27,0.0048348930778912
2018-04-30,-0.0062663163031123625
2018-05-01,-0.0010131102313636342
