Date,MTD
2015-04-20,0.008267279671308136
2015-04-21,0.0008973314234077545
2015-04-22,0.0020403228629086723
2015-04-23,0.0006786286579383294
2015-04-24,-0.007090849355156692
2015-04-27,-0.0063342500167247184
2015-04-28,0.007530791028201644
2015-04-29,-0.005799693451805754
2015-04-30,-0.011074331856768427
2015-05-01,0.011009085287102538
2015-05-04,0.011045268470895042
2015-05-05,-0.008671761154469326
2015-05-06,0.006724165203235932
2015-05-07,-0.0046383621387651175
2015-05-08,0.013669246314738759
2015-05-11,-0.0038923028532611426
2015-05-12,-0.010491673673541202
2015-05-13,0.005628022009930067
2015-05-14,0.006740438393644244
2015-05-15,6.139131848015289e-05
2015-05-18,0.005927131947430553
2015-05-19,0.006228083104711679
2015-05-20,0.005188238338778461
2015-05-21,-0.0013884439240172686
2015-05-22,-0.0007556522874117011
2015-05-26,-0.01606218463176512
2015-05-27,0.014572031026079513
2015-05-28,-0.0055754087605112135
2015-05-29,-0.010664879267816119
2015-06-01,0.002864336259579492
2015-06-02,0.01105619073576225
2015-06-03,0.021020058951274567
2015-06-04,-0.018564216653465637
2015-06-05,-0.0006972353697133338
2015-06-08,-0.004064782876311845
2015-06-09,0.01321879946720661
2015-06-10,0.012715718570798229
2015-06-11,0.00949859464606706
2015-06-12,-0.007497979418469192
2015-06-15,-0.0027552976530650364
2015-06-16,0.008318286540497155
2015-06-17,0.010989690775412342
2015-06-18,-0.003205706290601573
2015-06-19,-0.011811508724106745
2015-06-22,0.01565091285479836
2015-06-23,0.00043693056235505345
2015-06-24,-0.0028825711254876207
2015-06-25,8.760046204558947e-05
2015-06-26,0.0018686758652461943
2015-06-29,-0.012007446886854733
2015-06-30,0.007256611961882431
2015-07-01,0.010250102757530355
2015-07-02,0.004348330348898921
2015-07-06,-0.0009524521745778447
2015-07-07,-0.002455742326653798
2015-07-08,-0.0471211453637419
2015-07-09,0.000273536777664507
2015-07-10,0.016833814774161127
2015-07-13,0.015389653571151074
2015-07-14,0.006150846950564004
2015-07-15,-0.0029542814765408654
2015-07-16,0.01408166861062865
2015-07-17,-0.001909346013455604
2015-07-20,0.0055360818760212815
2015-07-21,-0.01706449094487761
2015-07-22,-0.0019061404588984754
2015-07-23,-0.00831501994738626
2015-07-24,-0.005303324501089723
2015-07-27,-0.01834808763152318
2015-07-28,0.01644561941227951
2015-07-29,0.008239081304172613
2015-07-30,0.007786839031273196
2015-07-31,-0.008167338678586544
2015-08-03,-0.013655260029015182
2015-08-04,-0.00897921956233727
2015-08-05,0.008969671075994334
2015-08-06,-0.01759966813416114
2015-08-07,0.006817427169488521
2015-08-10,0.014544708165743714
2015-08-11,-0.019813226427426556
2015-08-12,-0.024702278894322527
2015-08-13,0.006887641790269017
2015-08-14,0.0013059713530823025
2015-08-17,0.0141912472177812
2015-08-18,-0.0045622189960426995
2015-08-19,-0.012887859840100657
2015-08-20,-0.030007492458805518
2015-08-21,-0.020977219313335405
2015-08-24,-0.04488785521394345
2015-08-25,-0.0117149007208871
2015-08-26,0.03921159054741219
2015-08-27,0.022545542596289936
2015-08-28,-0.01795933851460285
2015-08-31,-0.012158641790944613
2015-09-01,-0.03291175063160223
2015-09-02,0.03622854291045474
2015-09-03,-0.003062129633680244
2015-09-04,-0.024572177571994702
2015-09-08,0.03204266610796802
2015-09-09,-0.00053647497773468
2015-09-10,-0.02391896732666765
2015-09-11,0.030279068660042707
2015-09-14,-0.017580108772768166
2015-09-15,0.006451592178215115
2015-09-16,0.011673385716352236
2015-09-17,0.010938536173906055
2015-09-18,-0.03196543502395777
2015-09-21,-0.0038167510246189806
2015-09-22,-0.023124481095187832
2015-09-23,-0.013446777460529802
2015-09-24,-0.009051283892757223
2015-09-25,0.006841477585134426
2015-09-28,-0.012344805101252798
2015-09-29,0.017325832588403367
2015-09-30,0.008179009377540014
2015-10-01,-0.001931543906130151
2015-10-02,0.02118297252526702
2015-10-05,-0.0014816604818645995
2015-10-06,-0.018358780269961295
2015-10-07,0.011038510661466328
2015-10-08,0.015890150303313533
2015-10-09,0.005270828478517453
2015-10-12,0.006162533149201899
2015-10-13,-0.014652093710200154
2015-10-14,-0.02719878210560489
2015-10-15,0.016733226023898817
2015-10-16,0.011527296601053338
2015-10-19,0.00024030250041340295
2015-10-20,0.01039807427165984
2015-10-21,-0.004415269589740034
2015-10-22,0.024937732189907136
2015-10-23,0.01274792484736631
2015-10-26,-0.011798719780179545
2015-10-27,-0.000365788726358951
2015-10-28,0.02262364050726373
2015-10-29,0.006702012529909984
2015-10-30,0.0050415202001063975
2015-11-02,0.00672046176250074
2015-11-03,0.003737107058628064
2015-11-04,-0.0043595707786395765
2015-11-05,-0.001662041431649719
2015-11-06,0.04898200482794435
2015-11-09,0.0013123135902319838
2015-11-10,0.011003126914673755
2015-11-11,0.0034066153863421267
2015-11-12,-0.02319502909040594
2015-11-13,0.009473769581432867
2015-11-16,0.01480845033489464
2015-11-17,0.009818404597218278
2015-11-18,0.0143316104283151
2015-11-19,-0.003341779326627381
2015-11-20,0.010500021541819837
2015-11-23,-0.00873184485271139
2015-11-24,-0.0012332660501560566
2015-11-25,-0.0004409639840535773
2015-11-27,0.014029379451976132
2015-11-30,-0.005771935776858084
2015-12-01,-0.0017795243413698536
2015-12-02,-0.017681322363523266
2015-12-03,-0.011751701019976468
2015-12-04,0.019718781130716678
2015-12-07,-0.00017713025028787133
2015-12-08,-0.012697154266959498
2015-12-09,-0.008463891303530313
2015-12-10,0.006334286825469437
2015-12-11,-0.009741330073539278
2015-12-14,0.012319169635167215
2015-12-15,0.005172612963395773
2015-12-16,0.013445236568879304
2015-12-17,-0.025359595946205182
2015-12-18,-0.003011503967211615
2015-12-21,0.005044443424303546
2015-12-22,0.013163749047615525
2015-12-23,0.008632208444002698
2015-12-24,0.0054114357900783006
2015-12-28,0.004680296530962025
2015-12-29,0.00666746812407526
2015-12-30,-0.004656501378344169
2015-12-31,-0.014558056466473568
2016-01-04,-0.02886801050914045
2016-01-05,0.0061942326094790445
2016-01-06,-0.020037463186065363
2016-01-07,-0.02774521007266184
2016-01-08,-0.005701131498154655
2016-01-11,-0.009779273710203817
2016-01-12,0.01981600705263764
2016-01-13,-0.01715980893927682
2016-01-14,-0.0029526380056598134
2016-01-15,0.009528073843382723
2016-01-19,-0.01654869753909327
2016-01-20,-0.0031773189768224963
2016-01-21,-0.0012035310459393989
2016-01-22,0.029861970264142723
2016-01-25,-0.0007273074666501733
2016-01-26,-0.002499772339747741
2016-01-27,-0.007550058052422259
2016-01-28,-0.0174205277311964
2016-01-29,0.017729382938330485
2016-02-01,0.014288001065993594
2016-02-02,-0.017647819154982813
2016-02-03,-0.007891670234328019
2016-02-04,0.015262242358073497
2016-02-05,-0.0073253654056564255
2016-02-08,-0.04344192230981103
2016-02-09,0.029717531751013215
2016-02-10,0.0018240962820643691
2016-02-11,-0.026824034547692666
2016-02-12,0.025926329988713137
2016-02-16,0.01830199948917066
2016-02-17,0.02795097433923477
2016-02-18,-0.014404395944104254
2016-02-19,0.016856146026617003
2016-02-22,0.006022138932182175
2016-02-23,-0.02388296271003787
2016-02-24,-0.0034456481965889907
2016-02-25,0.008818394224573645
2016-02-26,-0.0040247737138318085
2016-02-29,-0.005808986070688582
2016-03-01,0.04604490118249194
2016-03-02,0.0017910698865593044
2016-03-03,0.007424279415246149
2016-03-04,0.006106177484609843
2016-03-07,0.004394885112471547
2016-03-08,-0.004226859283039008
2016-03-09,-0.013930002328980229
2016-03-10,-0.0017582277286528614
2016-03-11,0.019466134701244364
2016-03-14,-0.005987517701921963
2016-03-15,-0.0028768960653734466
2016-03-16,0.012051751016266543
2016-03-17,-0.012621013610655374
2016-03-18,0.007308560452140123
2016-03-21,-0.00029859697690837184
2016-03-22,0.00609276023749783
2016-03-23,0.00094997131786001
2016-03-24,0.0021057654311624763
2016-03-28,0.012282085047119029
2016-03-29,0.0147643189884481
2016-03-30,-0.011092241620722643
2016-03-31,0.004428445328331643
2016-04-01,0.014908875696904689
2016-04-04,0.001971999009552361
2016-04-05,-0.0062750840367186145
2016-04-06,0.023278466691263544
2016-04-07,-0.024516101639200594
2016-04-08,0.007246345016410194
2016-04-11,0.0011134368213905343
2016-04-12,0.009724165209335611
2016-04-13,0.014855428053264008
2016-04-14,-0.0010852789414865782
2016-04-15,0.003733100131830591
2016-04-18,0.002609016123435115
2016-04-19,0.002629852616229833
2016-04-20,-0.006819816860823225
2016-04-21,0.015095558428594558
2016-04-22,0.0015609814968906566
2016-04-25,-0.011648517534610936
2016-04-26,0.0005809695614502619
2016-04-27,0.010590019724281863
2016-04-28,-0.01688140051715148
2016-04-29,-0.0038127437639489115
2016-05-02,0.014080116931044273
2016-05-03,-0.01063386169153091
2016-05-04,-0.012363217723495579
2016-05-05,0.0263891998284016
2016-05-06,-0.018651224433511415
2016-05-09,0.007501518788905148
2016-05-10,0.018003030900637373
2016-05-11,-0.008187325719291483
2016-05-12,0.015987004963745832
2016-05-13,-0.00352089015482282
2016-05-16,0.005327160089347194
2016-05-17,-0.011462922988021318
2016-05-18,0.005934673769880439
2016-05-19,-0.012152686454499961
2016-05-20,0.0019264667061920093
2016-05-23,0.005933261185377958
2016-05-24,0.013516868251909564
2016-05-25,-0.006978112707015871
2016-05-26,0.0043953525381745795
2016-05-27,0.0038358218773912878
2016-05-31,0.009983644463015029
2016-06-01,0.0016519106498149583
2016-06-02,0.003803778971364302
2016-06-03,-0.008665206709548845
2016-06-06,0.010398246638314568
2016-06-07,-0.0010846944964207905
2016-06-08,0.017135445338188893
2016-06-09,0.0037755819635982846
2016-06-10,-0.020259397039153693
2016-06-13,-0.006857465967192056
2016-06-14,-0.004798769078265819
2016-06-15,-0.002678810695687983
2016-06-16,0.005774978470475034
2016-06-17,-0.01236481434604042
2016-06-20,0.016683745573416342
2016-06-21,-0.0033245565905113406
2016-06-22,0.0085392866798919
2016-06-23,0.00957822695084709
2016-06-24,-0.052311540996938466
2016-06-27,-0.03617261302285302
2016-06-28,0.025766128972234847
2016-06-29,0.008811171738417833
2016-06-30,0.011839788170010523
2016-07-01,0.011070859033999847
2016-07-05,-0.01563852219021522
2016-07-06,0.009416511707829756
2016-07-07,0.0003819171709227298
2016-07-08,0.01712337772132755
2016-07-11,0.0061389393679214255
2016-07-12,0.010097990923435551
2016-07-13,0.0008441015446269962
2016-07-14,0.015128010074991316
2016-07-15,-0.00020774485825536537
2016-07-18,-0.0016100005793022731
2016-07-19,0.0014825794532966619
2016-07-20,0.011505278873544356
2016-07-21,-0.010809539738318441
2016-07-22,0.004724022116253002
2016-07-25,-0.008886979547277352
2016-07-26,0.011312679001609816
2016-07-27,0.007835398580497754
2016-07-28,0.017057985819495247
2016-07-29,0.033996300964754145
2016-08-01,-0.001142971305342133
2016-08-02,-0.0253688054679323
2016-08-03,-0.003347312933088986
2016-08-04,-0.007118141911094278
2016-08-05,0.00704290888114345
2016-08-08,-0.0012031696727803354
2016-08-09,0.004015498900540093
2016-08-10,0.00454944976816396
2016-08-11,0.0038071983424656786
2016-08-12,-0.008601887142302589
2016-08-15,0.008501472654592002
2016-08-16,-0.008603380200399302
2016-08-17,0.0031011373915368345
2016-08-18,0.010944861790219917
2016-08-19,0.006116084357334461
2016-08-22,0.001838370462916128
2016-08-23,0.004599737906629375
2016-08-24,-0.018655634554906042
2016-08-25,0.005162025511646906
2016-08-26,0.010937789031468803
2016-08-29,-0.003370386717963303
2016-08-30,-0.009165144913435452
2016-08-31,-0.00311621519523797
2016-09-01,0.004093566543037719
2016-09-02,-0.007832608762040616
2016-09-06,0.008118565221587826
2016-09-07,0.004915862370931112
2016-09-08,-0.010471925702748242
2016-09-09,-0.034133304666087105
2016-09-12,0.01738685693895814
2016-09-13,-0.0022752399181897864
2016-09-14,0.0017483465134637832
2016-09-15,0.009409387032434102
2016-09-16,0.0017791150476045292
2016-09-19,0.0012006878478008076
2016-09-20,0.0015489809175555092
2016-09-21,0.005462987464406988
2016-09-22,0.020095779781005074
2016-09-23,-0.007296251920198116
2016-09-26,0.00394439889898357
2016-09-27,0.010420198707579376
2016-09-28,0.0007970464909390351
2016-09-29,-0.01701341335844775
2016-09-30,0.030687649846722787
2016-10-03,-0.0023104619768177237
2016-10-04,-0.0072100203392241324
2016-10-05,0.001996001099349165
2016-10-06,0.0051599439057239405
2016-10-07,-0.004345559649469699
2016-10-10,0.015491586223209008
2016-10-11,-0.028385182204271997
2016-10-12,-0.002819375012702019
2016-10-13,-0.01121187022814174
2016-10-14,0.0022924292362735965
2016-10-17,0.006148397949052864
2016-10-18,0.002346610953118722
2016-10-19,0.003097005367348915
2016-10-20,-0.0017260452700906814
2016-10-21,-0.008279945099128105
2016-10-24,0.01733663376501693
2016-10-25,-0.029858299408749067
2016-10-26,-0.0056976723437874854
2016-10-27,-0.004754382486974462
2016-10-28,0.007391955246513371
2016-10-31,0.008510677191334803
2016-11-01,-0.0036625928477784786
2016-11-02,-0.00370099535361168
2016-11-03,-0.007878071501415285
2016-11-04,0.056564841205071215
2016-11-07,0.020929502186623816
2016-11-08,0.0015142195445583262
2016-11-09,-0.00900187268084407
2016-11-10,-0.0018778008978058702
2016-11-11,-0.00691374872759698
2016-11-14,-0.007151288422846069
2016-11-15,0.01738696948613394
2016-11-16,-0.012284081538743497
2016-11-17,-0.006764236291661785
2016-11-18,-0.00838752072614446
2016-11-21,0.005181082705159046
2016-11-22,-0.0022055593616359115
2016-11-23,0.008769807278786734
2016-11-25,-0.0016672911679288527
2016-11-28,-0.007968499073187418
2016-11-29,0.014165158805753642
2016-11-30,-0.022954761472966267
2016-12-01,-0.0075724362904247
2016-12-02,0.004719962593762839
2016-12-05,0.005111618363199177
2016-12-06,0.013706932803385419
2016-12-07,0.0016723099289410737
2016-12-08,-0.0014071318797652665
2016-12-09,0.007260515736122297
2016-12-12,0.0031773044267060513
2016-12-13,0.006358141549545504
2016-12-14,-0.014585319809562014
2016-12-15,0.014705914442838974
2016-12-16,-0.008855423470183976
2016-12-19,-0.0016826037289218165
2016-12-20,0.00985161755841979
2016-12-21,-0.005500696688914508
2016-12-22,2.3660392574953448e-05
2016-12-23,0.007091025003105322
2016-12-27,0.0029572117877052495
2016-12-28,-0.015795755533431377
2016-12-29,-0.0006181446011392921
2016-12-30,-0.0041873090382476
2017-01-03,0.009054875207923585
2017-01-04,0.010346857000201881
2017-01-05,-0.00984254826353681
2017-01-06,0.02376220961370179
2017-01-09,-0.014287018472955548
2017-01-10,0.008349353904558043
2017-01-11,-0.009768833286462164
2017-01-12,-0.008972558120597718
2017-01-13,0.005996394337265176
2017-01-17,-0.006384784767857199
2017-01-18,-2.3662086304221397e-05
2017-01-19,-0.014250846771774683
2017-01-20,-0.0017319378874938174
2017-01-23,-0.0011566529791039448
2017-01-24,0.007189064617653118
2017-01-25,0.0044071768572231385
2017-01-26,0.004483247243836974
2017-01-27,0.004534456238008966
2017-01-30,-0.0025287909433771016
2017-01-31,0.0108278617984503
2017-02-01,0.02079083753057631
2017-02-02,-0.004270919291762376
2017-02-03,0.06694492620297554
2017-02-06,0.0068514985154779495
2017-02-07,-0.005602750669930434
2017-02-08,-0.004015318146551428
2017-02-09,0.008799873423850357
2017-02-10,-6.44539023461066e-05
2017-02-13,-0.0033304422288271684
2017-02-14,-0.001164187857747634
2017-02-15,0.004144122591465349
2017-02-16,0.0022569218841723693
2017-02-17,0.011302198308888345
2017-02-21,0.0045806462051223296
2017-02-22,-0.0005066184769246806
2017-02-23,-0.0017952691856382152
2017-02-24,0.006009048214700385
2017-02-27,-0.00023132409359172268
2017-02-28,0.001830220061042942
2017-03-01,0.015602017254075395
2017-03-02,-0.0044660471195450135
2017-03-03,0.0004569175375712664
2017-03-06,-0.004400978088047847
2017-03-07,0.003565527780261313
2017-03-08,0.0012674337930858037
2017-03-09,0.004419922530402465
2017-03-10,0.005908572227655284
2017-03-13,-0.002977986665905319
2017-03-14,-0.008404608069313868
2017-03-15,0.008579689063933138
2017-03-16,-0.010998962590917816
2017-03-17,0.0034779717123865073
2017-03-20,-0.00157727677651065
2017-03-21,-0.016026819080949384
2017-03-22,0.008492520820627236
2017-03-23,0.0018643096102817225
2017-03-24,0.0006690934651338853
2017-03-27,0.0007313276629135057
2017-03-28,0.0012527792634924317
2017-03-29,-0.002919451706923093
2017-03-30,0.0011502651443493495
2017-03-31,0.0004595901723059015
2017-04-03,-0.002171615829632212
2017-04-04,-0.002720379614229551
2017-04-05,0.0006504764333246094
2017-04-06,0.007674894364692042
2017-04-07,0.004890344324568252
2017-04-10,-0.0036240136406093804
2017-04-11,-0.002286249470062063
2017-04-12,-0.006291182979527354
2017-04-13,-0.006603484065725529
2017-04-17,0.015426166741757896
2017-04-18,-0.0068581151402782314
2017-04-19,0.03136768661842404
2017-04-20,-0.006249085159938161
2017-04-21,0.0013883351312153902
2017-04-24,0.01684100912403852
2017-04-25,0.02147452773876024
2017-04-26,0.006968411934586971
2017-04-27,0.0006042955310923137
2017-04-28,0.00023377190734685804
2017-05-01,0.0005649158041258762
2017-05-02,0.005742444269526192
2017-05-03,-0.006251656092287283
2017-05-04,0.011452398509421702
2017-05-05,0.047813477896778256
2017-05-08,-0.002848509117584719
2017-05-09,0.008920115705705278
2017-05-10,0.009334500155143921
2017-05-11,0.0003619868516036018
2017-05-12,0.006096890358445961
2017-05-15,0.014907193326620716
2017-05-16,0.0025159157489944572
2017-05-17,-0.013219717174942414
2017-05-18,0.0056595855438270615
2017-05-19,0.004612692529775142
2017-05-22,0.01012242845229916
2017-05-23,0.0016672731263316365
2017-05-24,0.005431407071287753
2017-05-25,0.005663501155823036
2017-05-26,0.0022527272277304
2017-05-30,0.002506831104206464
2017-05-31,0.005104806583228871
2017-06-01,0.0103807206779436
2017-06-02,0.014027120149272099
2017-06-05,-0.0027799657658515997
2017-06-06,-0.0032916096804669337
2017-06-07,0.012906441692554838
2017-06-08,-1.6549223024187043e-05
2017-06-09,-0.011977063818718214
2017-06-12,-0.02747707212527195
2017-06-13,0.011772220513974752
2017-06-14,-0.004551397392102863
2017-06-15,0.004228407884411256
2017-06-16,0.005391754136847116
2017-06-19,0.012598359413917848
2017-06-20,-0.0031608406305015935
2017-06-21,0.009512486728019631
2017-06-22,-0.004644582423518173
2017-06-23,0.006512697762877551
2017-06-26,-0.005836835292007625
2017-06-27,-0.008420873298046416
2017-06-28,0.006005528187665199
2017-06-29,-0.01816131317090619
2017-06-30,0.007998326595321847
2017-07-03,-0.0002377979721112089
2017-07-05,-0.0006798511173768951
2017-07-06,-0.0055442342952806145
2017-07-07,0.00588296080113726
2017-07-10,0.008194782862795735
2017-07-11,-0.0007082342498418992
2017-07-12,0.01648715483872354
2017-07-13,0.0010957652634506765
2017-07-14,0.002902107712407842
2017-07-17,0.008201535910785873
2017-07-18,-0.0053138988225015504
2017-07-19,0.0037594469237265393
2017-07-20,0.002562582189316931
2017-07-21,0.005193968528172999
2017-07-24,0.00244502766773258
2017-07-25,-0.022910886427505495
2017-07-26,-0.005075800805798059
2017-07-27,-0.004415745958162631
2017-07-28,-0.02881339994448273
2017-07-31,-0.008614988910809807
2017-08-01,0.0007677853498375686
2017-08-02,0.006067757620029202
2017-08-03,0.0011092108291810288
2017-08-04,-0.00178316818564217
2017-08-07,0.00868873223305422
2017-08-08,-0.011055315721196446
2017-08-09,0.0006606597492995192
2017-08-10,-0.007505615770881047
2017-08-11,0.011080992717450666
2017-08-14,0.007791128271150027
2017-08-15,-0.0022333489465385936
2017-08-16,0.007197204560979387
2017-08-17,-0.019009837765814552
2017-08-18,0.0013940954892124324
2017-08-21,0.009240563523656542
2017-08-22,0.021950133978453357
2017-08-23,-0.004504931739136353
2017-08-24,0.0030847058424343654
2017-08-25,-0.0024500484347875773
2017-08-28,0.00623326102738142
2017-08-29,-0.0035349553825669844
2017-08-30,0.010879117174071196
2017-08-31,0.011179816457990599
2017-09-01,-0.003553230624599335
2017-09-05,0.0005141432934263612
2017-09-06,0.0036800177424367586
2017-09-07,0.010504313499367868
2017-09-08,0.0014219555969574582
2017-09-11,0.018018569948409446
2017-09-12,0.009106346818723132
2017-09-13,-0.008801719325353119
2017-09-14,0.0014746151550875108
2017-09-15,0.0019206341716972997
2017-09-18,0.01162943977136588
2017-09-19,-0.0015948864939676621
2017-09-20,0.004586590047486627
2017-09-21,-0.005919690581720816
2017-09-22,0.002296467063720886
2017-09-25,-0.011455930486697685
2017-09-26,-0.0003516099619180757
2017-09-27,0.005420640830575474
2017-09-28,-0.006838717242552139
2017-09-29,0.002690226633879078
2017-10-02,0.0153954501435567
2017-10-03,0.006432882878256052
2017-10-04,0.005360284732159437
2017-10-05,0.0023782382706896144
2017-10-06,0.0014112339523011386
2017-10-09,0.00958560819468035
2017-10-10,0.0015644734672846106
2017-10-11,0.010306816248623507
2017-10-12,0.0005608535854799701
2017-10-13,-0.00215126106988639
2017-10-16,0.012647013961774034
2017-10-17,-0.007136660627024671
2017-10-18,-0.009906070261862632
2017-10-19,0.008434294487054128
2017-10-20,0.011388508951912124
2017-10-23,-0.0020187457307698775
2017-10-24,0.002981839532695041
2017-10-25,-0.005871269215050434
2017-10-26,0.003471435889604191
2017-10-27,0.016862865681704697
2017-10-30,-0.005567053456369653
2017-10-31,0.010974252097388781
2017-11-01,0.009492668682008043
2017-11-02,-0.025409600989444336
2017-11-03,-0.03811789237127772
2017-11-06,-0.01685760781491874
2017-11-07,-0.01657975548265067
2017-11-08,-0.0013769995247783218
2017-11-09,0.004970237873895611
2017-11-10,-0.006636728456460572
2017-11-13,0.013137272450045145
2017-11-14,0.000840099294840968
2017-11-15,-0.009788226750677587
2017-11-16,0.008493414062697546
2017-11-17,0.0006661108805015026
2017-11-20,0.0015849870460393767
2017-11-21,-0.006804639684230618
2017-11-22,-0.0020235485502861916
2017-11-24,0.013842171762203481
2017-11-27,-0.0019842047917718597
2017-11-28,0.0005996037568747337
2017-11-29,-0.013719386895738594
2017-11-30,0.006027787663938522
2017-12-01,-0.007263087307305072
2017-12-04,-0.028560493143414023
2017-12-05,0.00898156281586937
2017-12-06,0.006092250663536136
2017-12-07,0.006769771871707908
2017-12-08,0.004902004204895505
2017-12-11,0.0023748462955952565
2017-12-12,0.0005443303900800611
2017-12-13,0.0022079724504411313
2017-12-14,0.005651396006576714
2017-12-15,0.01589067020464463
2017-12-18,0.004766052725775571
2017-12-19,-0.012317428001125452
2017-12-20,-0.01324268833781339
2017-12-21,-0.013133087833027801
2017-12-22,-0.005918168891996256
2017-12-26,-0.0020169985441392813
2017-12-27,0.003911729278608611
2017-12-28,0.010829125045818788
2017-12-29,-0.004946926076874525
2018-01-02,0.010621054763760629
2018-01-03,0.008688712112335129
2018-01-04,-0.007141192778572614
2018-01-05,0.016458456225190377
2018-01-08,-0.006542689369875121
2018-01-09,0.026548529253989317
2018-01-10,-0.005846225095864188
2018-01-11,-0.010724388569304133
2018-01-12,0.017739207281979308
2018-01-16,-0.0018136992315723743
2018-01-17,0.01091747565835166
2018-01-18,-0.004204063494188448
2018-01-19,0.01979350277844172
2018-01-22,0.006284783671665295
2018-01-23,-0.005559832520871666
2018-01-24,0.00830394637579368
2018-01-25,0.007967987233509444
2018-01-26,0.02101614962988685
2018-01-29,-0.009403452087842323
2018-01-30,-0.012613137631126703
2018-01-31,-0.0027763901735869956
2018-02-01,0.013106026505270485
2018-02-02,-0.02477673556879989
2018-02-05,-0.04745484504309816
2018-02-06,0.002800990238984946
2018-02-07,0.007343698940236454
2018-02-08,-0.06380463046093066
2018-02-09,-0.0010482610362936295
2018-02-12,0.02248613373385666
2018-02-13,-0.00029320976300017954
2018-02-14,0.017891737563051402
2018-02-15,0.011686151076061302
2018-02-16,0.00379768743029385
2018-02-20,-0.016000164718048326
2018-02-21,0.007032800702439168
2018-02-22,-0.005790577199313418
2018-02-23,0.017808863472737135
2018-02-26,0.0008332484156861053
2018-02-27,-0.01737272430417358
2018-02-28,-0.014946427276919971
2018-03-01,-0.03253706265003242
2018-03-02,-0.004881113152202743
2018-03-05,0.011276678574794197
2018-03-06,0.008900684576484075
2018-03-07,0.010325629412152093
2018-03-08,-0.007620062975380648
2018-03-09,0.015027674406489222
2018-03-12,-0.00014614749264407756
2018-03-13,-0.006348286787058899
2018-03-14,-0.009591495289522078
2018-03-15,0.01270356548100593
2018-03-16,8.14358887266664e-05
2018-03-19,-0.0038606814008218526
2018-03-20,0.0006377894755753566
2018-03-21,-0.008972137686688919
2018-03-22,-0.03466294986392626
2018-03-23,-0.031637060878758616
2018-03-26,0.03859792381194804
2018-03-27,-0.026394867137738864
2018-03-28,-0.0022853709955829027
2018-03-29,0.005472993091789613
2018-04-02,-0.02147720291441979
2018-04-03,0.010485577043543692
2018-04-04,0.010464687516605231
2018-04-05,0.005465255866824004
2018-04-06,-0.03879372965102923
2018-04-09,0.008932681717153779
2018-04-10,0.019742349741421528
2018-04-11,-0.010695361422381477
2018-04-12,0.008121497946217637
2018-04-13,-0.0027204222240980735
2018-04-16,0.004487755749389866
2018-04-17,0.01893965479997939
2018-04-18,0.00698109859081919
2018-04-19,-0.014104485249655019
2018-04-20,-0.001056489524431714
2018-04-23,-0.004178573650879258
2018-04-24,-0.02171144987061846
2018-04-25,-0.002153523816724179
2018-04-26,0.00524373077036544
2018-04-27,0.0007097539512415096
2018-04-30,-0.00723394446765091
2018-05-01,0.01301944550694012
2018-05-02,-0.011265388990730152
