Date,BBY
2015-10-08,-0.0010727103188175047
2015-10-09,-0.008053316314247883
2015-10-12,0.005683001676709987
2015-10-13,-0.0032290993756456388
2015-10-14,-0.05966518485516126
2015-10-15,0.018661972566046847
2015-10-16,-0.021984206662153616
2015-10-19,0.010662760645648195
2015-10-20,0.006843612740731642
2015-10-21,-0.013310633383066706
2015-10-22,0.009184770195236336
2015-10-23,0.001137924891289277
2015-10-26,-0.01278440746934506
2015-10-27,-0.00690663255417534
2015-10-28,0.005795541890853295
2015-10-29,-0.00720235417176307
2015-10-30,0.01654089190090846
2015-11-02,0.011418940833793245
2015-11-03,0.008749752783532072
2015-11-04,-0.035254749200586355
2015-11-05,0.015661079616345663
2015-11-06,0.011136756602752929
2015-11-09,-0.0014122682533960207
2015-11-10,-0.019796290922882598
2015-11-11,-0.008944136441668582
2015-11-12,-0.010480470331126979
2015-11-13,-0.05736983031521126
2015-11-16,-0.012796394715997694
2015-11-17,-0.029086107830630925
2015-11-18,0.020188581445807374
2015-11-19,-0.02106592926473516
2015-11-20,-0.005216650080367646
2015-11-23,0.008849459102629798
2015-11-24,0.024366378104328623
2015-11-25,0.013320843014526185
2015-11-27,-0.014710686709430543
2015-11-30,0.009529670604919716
2015-12-01,-0.012901000754167002
2015-12-02,-0.014982675549028213
2015-12-03,0.01294525175907979
2015-12-04,-0.008945559961527572
2015-12-07,-0.003546262451722737
2015-12-08,0.005866594459210228
2015-12-09,-0.011016964713838728
2015-12-10,-0.006553408112903503
2015-12-11,-0.017480016711108215
2015-12-14,0.0036923946020621656
2015-12-15,0.0046823668721784895
2015-12-16,0.02197097307752105
2015-12-17,-0.029316294145569688
2015-12-18,-0.025503168005987398
2015-12-21,0.0037878477582131698
2015-12-22,0.03464842117386291
2015-12-23,0.014588651018385468
2015-12-24,-0.003267876228980393
2015-12-28,0.0009835507857232084
2015-12-29,0.007206056424839291
2015-12-30,-0.009430968286700203
2015-12-31,-0.0003281053229494679
2016-01-04,0.006567947028052634
2016-01-05,0.01631351132058123
2016-01-06,-0.038523571295323356
2016-01-07,0.009349099847040465
2016-01-08,-0.04234211651341302
2016-01-11,0.016580478891281336
2016-01-12,0.023784990702871545
2016-01-13,-0.028874838087196486
2016-01-14,-0.09671916487633903
2016-01-15,0.025728401494252262
2016-01-19,-0.04573955439650779
2016-01-20,0.025512488227791064
2016-01-21,0.02826948291853726
2016-01-22,-0.00036664617223647333
2016-01-25,-0.007333946725453511
2016-01-26,0.03583307166851313
2016-01-27,-0.027460931266597433
2016-01-28,-0.011000675044987474
2016-01-29,0.03559486468403383
2016-02-01,0.022914470526705033
2016-02-02,-0.009100500409640389
2016-02-03,0.0007065185423114073
2016-02-04,0.0010589824145139648
2016-02-05,-0.0056419000878221715
2016-02-08,0.014893816875994004
2016-02-09,-0.024458619546386395
2016-02-10,-0.022206196125533206
2016-02-11,-0.013552736870354742
2016-02-12,0.044188298901210565
2016-02-16,0.049075457908047904
2016-02-17,0.018643733469172474
2016-02-18,0.02329470555062385
2016-02-19,-0.02601635033801053
2016-02-22,0.026043449271298424
2016-02-23,0.006183054958864842
2016-02-24,0.017787780230845485
2016-02-25,0.02446771780412016
2016-02-26,0.006513609892097927
2016-02-29,-0.0018491407866718657
2016-03-01,0.020067860592332787
2016-03-02,0.0018162016839788908
2016-03-03,0.012689071477230973
2016-03-04,0.0014912428852777992
2016-03-07,0.02323515096088169
2016-03-08,-0.00902470091384655
2016-03-09,0.0029377108250387973
2016-03-10,0.0064440800851954805
2016-03-11,-0.006984858969078078
2016-03-14,-0.019636403119275392
2016-03-15,-0.02842311434778466
2016-03-16,0.00786402448954071
2016-03-17,0.006242310847250465
2016-03-18,0.008684939489996157
2016-03-21,-0.009532827303211144
2016-03-22,-0.013349789902750153
2016-03-23,-0.011328002395754488
2016-03-24,-0.004137255562781328
2016-03-28,0.00287614037670747
2016-03-29,0.010197513766006194
2016-03-30,-0.0041004645571068865
2016-03-31,0.02755744927686976
2016-04-01,-0.009864543867205589
2016-04-04,-0.006849074210948269
2016-04-05,-0.021316589857067636
2016-04-06,-0.002242171994934261
2016-04-07,-0.029855762366604144
2016-04-08,-0.003640105023428042
2016-04-11,0.014281211277071826
2016-04-12,0.009168556271292871
2016-04-13,0.04347815021597157
2016-04-14,0.005286022783092426
2016-04-15,0.002165028883900133
2016-04-18,0.011728326518702037
2016-04-19,0.0036609952971535797
2016-04-20,0.006686931782058592
2016-04-21,-0.007850343990843278
2016-04-22,0.010955609131199306
2016-04-25,-0.022576836067969785
2016-04-26,0.02094238729751674
2016-04-27,0.009954794671268585
2016-04-28,-0.0247908829577127
2016-04-29,-0.017458063538641877
2016-05-02,0.005922699999421299
2016-05-03,-0.016423839364031245
2016-05-04,-0.007561162762824147
2016-05-05,0.0034919394881001153
2016-05-06,0.011705223636157891
2016-05-09,0.021263345850369486
2016-05-10,0.009491483306647064
2016-05-11,-0.04367607189580369
2016-05-12,-0.008880344387201977
2016-05-13,-0.009599964926744864
2016-05-16,0.02487854794305533
2016-05-17,0.005359431395816072
2016-05-18,-0.035747760251290006
2016-05-19,0.025365848100637356
2016-05-20,0.025690059313137725
2016-05-23,0.02040800487087946
2016-05-24,-0.07424244417002612
2016-05-25,0.0497545487791029
2016-05-26,-0.0037418010523774248
2016-05-27,0.002503712196257668
2016-05-31,0.004371023105273597
2016-06-01,0.0015541291175542593
2016-06-02,0.007449007024926013
2016-06-03,-0.0033888273410512815
2016-06-06,-0.03153026604558595
2016-06-07,0.008298864957489105
2016-06-08,-0.005381568172461826
2016-06-09,-0.042011392889076404
2016-06-10,-0.01274316625852312
2016-06-13,-0.0033968335109895165
2016-06-14,-0.005794043212585032
2016-06-15,0.005827809794368255
2016-06-16,0.011247660232058365
2016-06-17,0.021233624168222054
2016-06-20,0.0026404566134003993
2016-06-21,-0.010533585539820312
2016-06-22,-0.00033270308459965037
2016-06-23,0.012645373306160002
2016-06-24,-0.009201056778297079
2016-06-27,-0.025870622488281314
2016-06-28,0.022131464101756038
2016-06-29,0.015989384185791655
2016-06-30,0.0032783541069152378
2016-07-01,0.024836683522365677
2016-07-05,-0.031887649431283305
2016-07-06,0.008893193880499695
2016-07-07,-0.0009795352150647751
2016-07-08,0.011437930765647586
2016-07-11,0.009693239354719108
2016-07-12,0.008959949285307856
2016-07-13,-0.004123245525756936
2016-07-14,0.011465353820162338
2016-07-15,-0.011965097185065887
2016-07-18,0.01912074409104636
2016-07-19,-0.009068069486767527
2016-07-20,0.0031554111082829905
2016-07-21,0.015413646376148504
2016-07-22,-0.004337026294746527
2016-07-25,0.010267451980573439
2016-07-26,0.022174260062248097
2016-07-27,-0.0015064026796517416
2016-07-28,0.004224478574144763
2016-07-29,0.009615309027756869
2016-08-01,-0.0038689163110369185
2016-08-02,-0.01822534004622567
2016-08-03,0.016737784950040524
2016-08-04,0.0011972174192420582
2016-08-05,0.023916258133620083
2016-08-08,-0.0032115636560050564
2016-08-09,-0.016989141025545718
2016-08-10,0.005065625986983235
2016-08-11,0.026386179645653707
2016-08-12,0.007220972641693413
2016-08-15,-0.01032403708693097
2016-08-16,-0.005795208011706743
2016-08-17,-0.029437639927538672
2016-08-18,-0.00300285327066685
2016-08-19,-0.018373714195389024
2016-08-22,0.0064438981470662515
2016-08-23,0.19603640442889758
2016-08-24,0.006882620284416774
2016-08-25,0.00025312567584889756
2016-08-26,-0.0007595782183963395
2016-08-29,-0.011650995537481057
2016-08-30,-0.003075536994202599
2016-08-31,-0.010796722215763221
2016-09-01,0.0015588771991423833
2016-09-02,0.005449392763706484
2016-09-06,-0.013161470987383406
2016-09-07,0.00915280315011091
2016-09-08,-0.01736195877159874
2016-09-09,-0.02045709337804924
2016-09-12,0.01139136812248176
2016-09-13,0.004827195901827119
2016-09-14,0.005070521655630156
2016-09-15,0.0005312296974127051
2016-09-16,0.008492228109737043
2016-09-19,0.0036843895096561052
2016-09-20,-0.008389940969412146
2016-09-21,0.01189846206978129
2016-09-22,0.005225605682836143
2016-09-23,-0.012477527504516583
2016-09-26,-0.01263430351674344
2016-09-27,0.019727517186117316
2016-09-28,-0.014901377739862887
2016-09-29,-0.0071659849051469715
2016-09-30,0.020582804899438534
2016-10-03,0.0
2016-10-04,-0.005238262312458608
2016-10-05,-0.0023695461664456907
2016-10-06,0.0076535277499163445
2016-10-07,0.018858215724686378
2016-10-10,0.000256916605477997
2016-10-11,-0.014906190383993989
2016-10-12,0.037568429264549286
2016-10-13,0.0015089421307117323
2016-10-14,-0.013055793863972487
2016-10-17,0.0040697550069230815
2016-10-18,-0.001266163089388428
2016-10-19,0.0032980760212228954
2016-10-20,-0.0017704193884489072
2016-10-21,-0.0005061544130451345
2016-10-24,0.0
2016-10-25,-0.005068798752295711
2016-10-26,0.0007642719435441148
2016-10-27,-0.020615657088650097
2016-10-28,0.007796099364469233
2016-10-31,0.003352107317822872
2016-11-01,-0.006168313475373166
2016-11-02,-0.007240642812751608
2016-11-03,-0.007293452094237929
2016-11-04,0.0020995583303788923
2016-11-07,0.023042310169097302
2016-11-08,-0.02764304708112031
2016-11-09,0.013688211177864229
2016-11-10,0.038171718586611725
2016-11-11,-0.040519724667036794
2016-11-14,0.04118844157581636
2016-11-15,-0.0015022617291936546
2016-11-16,0.014292700302857897
2016-11-17,0.13695963511415998
2016-11-18,-0.026093104312708948
2016-11-21,0.019201018218941268
2016-11-22,0.020810254947589035
2016-11-23,0.007725587485629681
2016-11-25,-0.008091892076568574
2016-11-28,-0.02683577149034333
2016-11-29,0.006397527703523975
2016-11-30,0.001753814651132446
2016-12-01,-0.00547052698310968
2016-12-02,0.004840209172162435
2016-12-05,0.025180940366329452
2016-12-06,0.008379683024892559
2016-12-07,0.033880412910112234
2016-12-08,0.016281936491893356
2016-12-09,-0.006286755105766262
2016-12-12,-0.004693859114542676
2016-12-13,-0.0022554942561406888
2016-12-14,-0.009247527161256097
2016-12-15,-0.0010376826056849309
2016-12-16,-0.024086040404567854
2016-12-19,-0.009361848647811533
2016-12-20,0.015034377229645512
2016-12-21,-0.009310129555938018
2016-12-22,-0.036736528452975925
2016-12-23,-0.007317557207092262
2016-12-27,-0.0004461900813131914
2016-12-28,-0.023239997848010896
2016-12-29,-0.01464210069379479
2016-12-30,-0.009287239153365823
2017-01-03,0.002109066379947455
2017-01-04,0.023620398151882105
2017-01-05,-0.02581709685040312
2017-01-06,0.0030490063532304656
2017-01-09,0.013327007143554948
2017-01-10,0.011997979913299428
2017-01-11,-0.010031497896469177
2017-01-12,0.01865490093174449
2017-01-13,-0.009043609465014368
2017-01-17,0.023955920592971802
2017-01-18,-0.002451332680798779
2017-01-19,-0.025462976441780194
2017-01-20,-0.00618833239080796
2017-01-23,0.00415124420618862
2017-01-24,0.014469406567666487
2017-01-25,0.011320042466216096
2017-01-26,0.012536387001731653
2017-01-27,-0.03891238351119397
2017-01-30,0.017253200948181613
2017-01-31,0.006784531227188362
2017-02-01,-0.00044938422649887233
2017-02-02,-0.004269691108736651
2017-02-03,0.009478911904110099
2017-02-06,-0.01721457972889273
2017-02-07,-0.009781702365508238
2017-02-08,0.007810695495487074
2017-02-09,0.019603657708897382
2017-02-10,-0.0011179574849328189
2017-02-13,-0.015890979026763175
2017-02-14,0.030020597310375763
2017-02-15,0.01391008510514391
2017-02-16,-0.01197718237558243
2017-02-17,-0.002865259784154639
2017-02-21,0.016357284833759422
2017-02-22,-0.005654494007608202
2017-02-23,-0.03084009888132977
2017-02-24,0.028210286515336858
2017-02-27,0.012949959918794107
2017-02-28,-0.04377022743332837
2017-03-01,-0.045093953168144574
2017-03-02,0.0643095175048578
2017-03-03,-0.004459637375522241
2017-03-06,-0.017021048122259463
2017-03-07,0.015037189430550102
2017-03-08,0.01234596373084873
2017-03-09,-0.005764712722637011
2017-03-10,-0.0008922403474573848
2017-03-13,0.0011162108663007597
2017-03-14,-0.010702673822145181
2017-03-15,0.0009018071625699342
2017-03-16,0.002026432245387344
2017-03-17,0.027865388772656985
2017-03-20,0.0033038411903305587
2017-03-21,-0.03271141607603356
2017-03-22,0.021788742960680008
2017-03-23,-0.008885584157907078
2017-03-24,0.005155078759442766
2017-03-27,0.030100232297299856
2017-03-28,0.016666501941017264
2017-03-29,0.017032202843521693
2017-03-30,0.0171656366095172
2017-03-31,0.011524863424495102
2017-04-03,-0.012614303284801731
2017-04-04,0.0024727938315329823
2017-04-05,-0.013977342871954512
2017-04-06,0.0004169258351129912
2017-04-07,0.004792437482694867
2017-04-10,0.00684392739540618
2017-04-11,0.002059620630190162
2017-04-12,-0.005961134210044072
2017-04-13,-0.0018610363262456797
2017-04-17,0.0018645062400890478
2017-04-18,0.00330850902443669
2017-04-19,0.017724803159404168
2017-04-20,0.023288807058173155
2017-04-21,0.002177118199555572
2017-04-24,0.010070954543546451
2017-04-25,0.012120972863800095
2017-04-26,0.009272337956304666
2017-04-27,0.0019133830291810927
2017-04-28,-0.01031515325611454
2017-05-01,-0.006755430784669891
2017-05-02,0.0009715266959346991
2017-05-03,0.0027182057734072007
2017-05-04,-0.01510179023108471
2017-05-05,0.014743315470687302
2017-05-08,0.002712413412022885
2017-05-09,0.0011588002310543022
2017-05-10,0.0034739434172728068
2017-05-11,-0.0005769211067947477
2017-05-12,-0.016548147173348626
2017-05-15,0.0009784774664292062
2017-05-16,0.01290026221601237
2017-05-17,-0.023349497486379378
2017-05-18,0.00039487664841453274
2017-05-19,0.013825749263017606
2017-05-22,0.0081823228141924
2017-05-23,-0.0038643296374357705
2017-05-24,-0.021920779422987424
2017-05-25,0.21479560647888896
2017-05-26,-0.03722445237547356
2017-05-30,0.005256807070448621
2017-05-31,0.0018559370085480253
2017-06-01,0.015322220333321646
2017-06-02,-0.010447726910740585
2017-06-05,-0.002513902734088136
2017-06-06,-0.016633181121142093
2017-06-07,0.014522681841030671
2017-06-08,-0.0045469703653596705
2017-06-09,-0.016579375174883393
2017-06-12,-0.017374880645448454
2017-06-13,0.018844793766212398
2017-06-14,-0.006396031576515471
2017-06-15,-0.016179347459863824
2017-06-16,-0.015915403711031617
2017-06-19,0.0025158756821552775
2017-06-20,-0.015415079790527808
2017-06-21,0.004369343731714714
2017-06-22,0.0009064684697794867
2017-06-23,-0.000724536289468225
2017-06-26,0.020116187172103395
2017-06-27,-0.0019541747762097383
2017-06-28,0.010502160704567887
2017-06-29,0.008631082201163709
2017-06-30,0.0012222592639403729
2017-07-03,0.03296722340874925
2017-07-05,-0.01806842758104421
2017-07-06,-0.012553391005332815
2017-07-07,0.007836866005445087
2017-07-10,-0.0628997336358239
2017-07-11,-0.009957525371132259
2017-07-12,-0.007263871115673837
2017-07-13,0.025515945123808947
2017-07-14,0.01097680631007436
2017-07-17,0.013391255508692579
2017-07-18,-0.0037500014634722634
2017-07-19,0.0068113710881037015
2017-07-20,-0.03934468591430096
2017-07-21,0.0033352839393530065
2017-07-24,0.012190864136532253
2017-07-25,0.009488953957520918
2017-07-26,0.004519415215586298
2017-07-27,0.026632826517656305
2017-07-28,0.01034200816253783
2017-07-31,0.012144376660208511
2017-08-01,0.01954034455226572
2017-08-02,-0.0016808910146861589
2017-08-03,0.005220435910857635
2017-08-04,0.00988459522993157
2017-08-07,0.024551858902674972
2017-08-08,-0.004533789347179296
2017-08-09,-0.006668740992331057
2017-08-10,-0.021123274043887807
2017-08-11,0.004851251106132937
2017-08-14,0.010654171271056834
2017-08-15,-0.02866095020507764
2017-08-16,0.028828433106925733
2017-08-17,-0.008571117674309958
2017-08-18,-0.011304986880161572
2017-08-21,0.016478873179714748
2017-08-22,0.022167047107978677
2017-08-23,0.005016823683358318
2017-08-24,-0.004830409800311686
2017-08-25,0.0011325500582963777
2017-08-28,0.009697707978249426
2017-08-29,-0.11925725596085257
2017-08-30,-0.015085317124216346
2017-08-31,0.0012915962297823658
2017-09-01,0.004054570793817325
2017-09-05,0.014316985276528804
2017-09-06,0.007238659556570326
2017-09-07,0.006287968402496569
2017-09-08,-0.00910549536180083
2017-09-11,0.008288452052907402
2017-09-12,0.014831919720247333
2017-09-13,0.03187177402947028
2017-09-14,-0.003754370222748271
2017-09-15,0.003939999495492064
2017-09-18,-0.015788843259809338
2017-09-19,-0.08003465364453421
2017-09-20,-0.0032222867515888654
2017-09-21,0.025860578818479585
2017-09-22,-0.0009265152320628856
2017-09-25,0.0050088825709881935
2017-09-26,0.008676409701369403
2017-09-27,0.03715219656128954
2017-09-28,0.002823447345065011
2017-09-29,0.0022877078735830114
2017-10-02,0.00807589378890694
2017-10-03,-0.008882156859714496
2017-10-04,0.0042173542271823905
2017-10-05,0.005949091909596582
2017-10-06,0.022090968691698354
2017-10-09,0.004765009618166838
2017-10-10,-0.03167354717400961
2017-10-11,-0.029735762410694422
2017-10-12,-0.006129270691181077
2017-10-13,-0.0005443378405294297
2017-10-16,-0.003448258603470311
2017-10-17,-0.004734761666647769
2017-10-18,0.014821436386492026
2017-10-19,0.0
2017-10-20,0.006671383614819337
2017-10-23,0.003403260912029804
2017-10-24,0.01124572824242076
2017-10-25,-0.026125157459379156
2017-10-26,0.01413798036278524
2017-10-27,-0.01340470344433764
2017-10-30,0.0032608866461518726
2017-10-31,0.010834353113138073
2017-11-01,0.0005357143496924621
2017-11-02,0.023745820805185947
2017-11-03,-0.0073249137836503
2017-11-06,-0.009311134601832305
2017-11-07,-0.022344237660386068
2017-11-08,0.025757047969942715
2017-11-09,-0.010963442865795425
2017-11-10,0.013409402664972703
2017-11-13,0.005116533884895524
2017-11-14,0.0040372382442313
2017-11-15,0.0017482704447446817
2017-11-16,-0.03577664622818588
2017-11-17,0.01049765031887806
2017-11-20,0.00931410740290528
2017-11-21,-0.005146407951932996
2017-11-22,0.007670238335771851
2017-11-24,0.00902794223167902
2017-11-27,0.0003513384773250472
2017-11-28,0.018063394410228195
2017-11-29,0.01343690900304173
2017-11-30,0.013258411433325845
2017-12-01,0.012413940913769572
2017-12-04,0.036454002601513213
2017-12-05,-0.009112585457042077
2017-12-06,-0.01086937088494222
2017-12-07,0.008528560909523364
2017-12-08,0.03740460281000613
2017-12-11,-0.0026648812197010985
2017-12-12,-0.001571848748552429
2017-12-13,0.013696471809021782
2017-12-14,-0.009939486421017385
2017-12-15,0.024627484317866877
2017-12-18,0.02587231114961064
2017-12-19,-0.018056943406346893
2017-12-20,0.014134174394489385
2017-12-21,0.005244770921916997
2017-12-22,0.0004474399321741096
2017-12-26,0.013559710936993818
2017-12-27,0.004998170167394456
2017-12-28,0.0008777592738078432
2017-12-29,0.0007309338965073575
2018-01-02,0.010077539365422217
2018-01-03,-0.010989094183841086
2018-01-04,-0.016374306097014624
2018-01-05,0.02363255725978397
2018-01-08,0.011906483266619805
2018-01-09,0.0012914039209221961
2018-01-10,0.008025348275089383
2018-01-11,0.01947654442957991
2018-01-12,0.021475571347231437
2018-01-16,-0.01160414756134065
2018-01-17,0.025690985123230314
2018-01-18,0.0057904434415612105
2018-01-19,0.0290530586422304
2018-01-22,0.015613029852574511
2018-01-23,-0.006917851566689781
2018-01-24,-0.009416879946423817
2018-01-25,-0.0067718622958991
2018-01-26,0.02071588366597843
2018-01-29,-0.01618479315459631
2018-01-30,-0.003916870160311725
2018-01-31,-0.04233899089890725
2018-02-01,0.000547869621909225
2018-02-02,-0.025444558387860083
2018-02-05,-0.045199244060210586
2018-02-06,0.03351951293609545
2018-02-07,0.0136557302697482
2018-02-08,-0.034662170947159066
2018-02-09,0.028638202247190936
2018-02-12,-0.005794336093198682
2018-02-13,-0.0035536972982828097
2018-02-14,0.03452213081407951
2018-02-15,0.011031485987528455
2018-02-16,-0.0019093491046993094
2018-02-20,-0.017217628507527505
2018-02-21,-0.015712463090279072
2018-02-22,0.007063642591350172
2018-02-23,0.026371064896210328
2018-02-26,-0.008199757369835026
2018-02-27,-0.014882454480482199
2018-02-28,0.013288289199466119
2018-03-01,0.03948113043571033
2018-03-02,-0.030013232669156897
2018-03-05,0.027656035508545562
2018-03-06,0.022781651030930217
2018-03-07,-0.04077115768161632
2018-03-08,-0.005295914146167591
2018-03-09,0.007781391796521708
2018-03-12,-0.02397710249196372
2018-03-13,-0.00735599609018267
2018-03-14,-0.0226511859322438
2018-03-15,-0.013018492897285294
2018-03-16,0.010726477780082622
2018-03-19,-0.01720948213867879
2018-03-20,0.022034127823292726
2018-03-21,-0.016525086903975805
2018-03-22,-0.017387685977461764
2018-03-23,-0.008475853072148598
2018-03-26,0.042441573576289526
2018-03-27,-0.025464003427057125
2018-03-28,0.012105075070862448
2018-03-29,0.02085767188479437
2018-04-02,-0.015287677477858863
2018-04-03,0.02060350312175374
2018-04-04,0.03582588331353809
2018-04-05,-0.010156350513910395
2018-04-06,-0.02260083592556361
2018-04-09,-0.009505364145850237
2018-04-10,0.02721269556792061
2018-04-11,-0.01129356931599923
2018-04-12,0.0054998210605261555
2018-04-13,-0.0023845763853835855
2018-04-16,0.010966182565388394
2018-04-17,0.011681324762628176
2018-04-18,0.03642583861943338
2018-04-19,-0.027320661076217556
2018-04-20,-0.014180721835903909
2018-04-23,0.01659732810695802
2018-04-24,-0.004489765955824732
2018-04-25,0.01653669860817586
2018-04-26,0.016671349442882955
2018-04-27,0.018777952058411485
2018-04-30,-0.006619765220948537
2018-05-01,-0.015026663153444697
2018-05-02,0.0065003967976973165
2018-05-03,-0.011335317808471301
2018-05-04,0.016131183204652233
2018-05-07,-0.00944640548482012
2018-05-08,0.0017218864904129383
