Date,WM
2015-10-06,-0.0005828716404571166
2015-10-07,0.0075828219368980765
2015-10-08,0.021806596024095848
2015-10-09,0.003965808194506204
2015-10-12,0.004703027961879158
2015-10-13,-0.006553297871947139
2015-10-14,-0.011496215497679763
2015-10-15,0.0009529703652919608
2015-10-16,-0.0009520630773932615
2015-10-19,0.0011436519873042617
2015-10-20,0.0038087512605764484
2015-10-21,0.013849359488685042
2015-10-22,0.00130987271446803
2015-10-23,-0.0059799111234378755
2015-10-26,0.0
2015-10-27,0.021620549251286203
2015-10-28,0.004968577215882952
2015-10-29,-0.0027469258739513114
2015-10-30,-0.012853397824045598
2015-11-02,0.01264920082145915
2015-11-03,-0.007164240137677247
2015-11-04,0.0016653338275585128
2015-11-05,0.005356645319869013
2015-11-06,0.0
2015-11-09,-0.013595710452326215
2015-11-10,-0.0007445124174920714
2015-11-11,-0.0003732610856445051
2015-11-12,-0.01603541353608784
2015-11-13,-0.01155965043113083
2015-11-16,0.0076682617561996125
2015-11-17,0.002283129357585567
2015-11-18,0.017084420556882085
2015-11-19,0.0009331295440571097
2015-11-20,0.009136795057859581
2015-11-23,0.0003695105830205936
2015-11-24,-0.0029551623952573935
2015-11-25,0.0009260446265719757
2015-11-27,-0.002035991218619304
2015-11-30,-0.0027816519468114587
2015-12-01,0.0027894111176773873
2015-12-02,-0.00046685901394305507
2015-12-03,-0.031209047151694702
2015-12-04,0.01581773789532681
2015-12-07,-0.010634107166325735
2015-12-08,0.008253297249787739
2015-12-09,-0.012183353238958028
2015-12-10,0.0025052071371298723
2015-12-11,-0.013072121691073413
2015-12-14,0.009544569177435402
2015-12-15,0.02913338049357095
2015-12-16,0.011061468099749616
2015-12-17,-0.012052722195198151
2015-12-18,-0.010322790429025286
2015-12-21,0.0015170669163466766
2015-12-22,0.007385038009511069
2015-12-23,0.00864645532524766
2015-12-24,-0.004286337434308174
2015-12-28,0.008984004383207012
2015-12-29,0.008161572875571954
2015-12-30,-0.0068076126749067045
2015-12-31,-0.011300421827459495
2016-01-04,-0.017238168492435868
2016-01-05,0.0038131749418739425
2016-01-06,0.012345655493084973
2016-01-07,-0.01181984544720005
2016-01-08,-0.00607569963382204
2016-01-11,0.009742223504185299
2016-01-12,0.006432065955434885
2016-01-13,-0.01766921236648611
2016-01-14,0.00995023052699251
2016-01-15,-0.023872682252851773
2016-01-19,0.02135104277411881
2016-01-20,-0.01330273448804209
2016-01-21,0.0011554189526465919
2016-01-22,0.019238179021834112
2016-01-25,-0.013967726551201376
2016-01-26,0.0009571260420757621
2016-01-27,-0.007649512242672296
2016-01-28,0.00346887675730434
2016-01-29,0.016900395981954253
2016-02-01,0.005854575092771652
2016-02-02,-0.02140474537341197
2016-02-03,0.018419097582658583
2016-02-04,0.0020724062390353737
2016-02-05,-0.011656405065626041
2016-02-08,0.002472889193854133
2016-02-09,0.011005907351713251
2016-02-10,0.004504390796975066
2016-02-11,-0.010463314000365487
2016-02-12,0.019259850005845403
2016-02-16,0.015005432472808833
2016-02-17,0.0020075597614326313
2016-02-18,0.007468297045409189
2016-02-19,0.0034355641516325974
2016-02-22,0.012251802323952843
2016-02-23,0.00213658705699582
2016-02-24,-0.0037306507264196487
2016-02-25,0.0014261892598503856
2016-02-26,-0.0023141555199195363
2016-02-29,-0.0033904041328532974
2016-03-01,0.02148598914814892
2016-03-02,0.000526081049406546
2016-03-03,0.01058725558041207
2016-03-04,-0.0020951731349311276
2016-03-07,-0.003499867653061872
2016-03-08,0.006497364389931759
2016-03-09,0.005931393974713872
2016-03-10,0.00017341026395656378
2016-03-11,0.01265840270765084
2016-03-14,-0.003082375037048335
2016-03-15,0.007729413763251536
2016-03-16,0.0027271858279842576
2016-03-17,-0.0008498843815625268
2016-03-18,-0.0030623710921039438
2016-03-21,0.0022184033551650995
2016-03-22,-0.004597390914567234
2016-03-23,0.007697759180049557
2016-03-24,0.003395151465231505
2016-03-28,0.0045673751196786405
2016-03-29,0.005557466333215633
2016-03-30,-0.0013396531729509276
2016-03-31,-0.010565135258598812
2016-04-01,0.0028814037449043095
2016-04-04,-0.008281099620973564
2016-04-05,-0.007328027584238561
2016-04-06,-0.00927039360319526
2016-04-07,-0.0020792768414756857
2016-04-08,0.0013888894347020564
2016-04-11,-0.006588918454481507
2016-04-12,-0.0013967153565527246
2016-04-13,-0.003495722817022595
2016-04-14,-0.0008770162899066625
2016-04-15,-0.0010533274538775395
2016-04-18,0.004744931776143213
2016-04-19,-0.0006994278768642781
2016-04-20,-0.006826611345143174
2016-04-21,-0.006873374743235683
2016-04-22,0.0007098466909472023
2016-04-25,-0.0007093431660480931
2016-04-26,0.003194109292613767
2016-04-27,-0.0022993961612887137
2016-04-28,0.03386482768273491
2016-04-29,0.008231993707274787
2016-05-02,0.020241645065687486
2016-05-03,-0.002334141264674461
2016-05-04,0.009525426098069945
2016-05-05,-0.00182082827943153
2016-05-06,0.006467658367777407
2016-05-09,0.008403575063931967
2016-05-10,0.0024507681171457296
2016-05-11,-0.0006521420753375917
2016-05-12,0.007665879460959424
2016-05-13,-0.005179506754811269
2016-05-16,-0.0001627621427923165
2016-05-17,-0.011716657019659737
2016-05-18,0.0011525083958034976
2016-05-19,-0.0006579669803015165
2016-05-20,-0.0004935394016156724
2016-05-23,-0.003951904556831698
2016-05-24,0.009092174381538198
2016-05-25,-0.006553058566116321
2016-05-26,0.0077507274797758985
2016-05-27,0.003599646005428392
2016-05-31,-0.006195638616408039
2016-06-01,0.007267948433554494
2016-06-02,0.007051239562911427
2016-06-03,0.000977382776846225
2016-06-06,0.005856522655297347
2016-06-07,0.003881518713639398
2016-06-08,0.0024165330204584112
2016-06-09,0.006428962711495956
2016-06-10,0.0
2016-06-13,-0.0009582812023668508
2016-06-14,0.006713755905169538
2016-06-15,-0.0028582677137248824
2016-06-16,0.00971342121359986
2016-06-17,-0.01198537356029672
2016-06-20,-0.0012771681700440851
2016-06-21,0.0025571716996943827
2016-06-22,0.0052608395067674785
2016-06-23,0.006184546220399767
2016-06-24,0.0039400051244724565
2016-06-27,-0.0007849225974988494
2016-06-28,0.008641072305841213
2016-06-29,0.009034217473343542
2016-06-30,0.023001019121223765
2016-07-01,0.003017930512699385
2016-07-05,0.009026550037316339
2016-07-06,0.002087366815486158
2016-07-07,0.0011905162473659914
2016-07-08,0.00475566745378786
2016-07-11,0.001478725392840996
2016-07-12,-0.003544378064868736
2016-07-13,0.0050390459424118905
2016-07-14,0.0013273060990375285
2016-07-15,-0.006627402391983117
2016-07-18,-0.0032616206065739783
2016-07-19,0.00580101175476444
2016-07-20,0.0022183258421728524
2016-07-21,-0.008705787992000502
2016-07-22,0.0002974774713517814
2016-07-25,0.0002979911422902326
2016-07-26,0.0019335562673969964
2016-07-27,-0.018559736119533432
2016-07-28,0.003933658679388996
2016-07-29,-0.0036168890323403646
2016-08-01,0.005444857616718313
2016-08-02,-0.005565845644695311
2016-08-03,-0.004386536411904229
2016-08-04,-0.0006078630386689987
2016-08-05,0.0028886784364501317
2016-08-08,-0.006972928015039126
2016-08-09,0.003816040795392883
2016-08-10,0.012013498272720025
2016-08-11,0.004056970260932546
2016-08-12,-0.002244615899187674
2016-08-15,-0.0065996932605321135
2016-08-16,-0.01902477122233004
2016-08-17,0.0067725891893093415
2016-08-18,-0.0074913634420309405
2016-08-19,0.0007701027817124118
2016-08-22,0.00831167874942973
2016-08-23,-0.003510979893363908
2016-08-24,0.00015337779292035059
2016-08-25,-0.0012252503627272482
2016-08-26,-0.019015678078606157
2016-08-29,0.0062528767428871035
2016-08-30,-0.004971049357843316
2016-08-31,-0.0017175194352823109
2016-09-01,0.0009382871576375518
2016-09-02,0.005469053993174322
2016-09-06,0.004661543766075971
2016-09-07,-0.0020233560449457455
2016-09-08,0.0031192684843990293
2016-09-09,-0.024257318893470603
2016-09-12,0.009402427856423534
2016-09-13,-0.01026215041204337
2016-09-14,-0.0006379420752586906
2016-09-15,0.002873142337205703
2016-09-16,-0.00031826024558367916
2016-09-19,0.0028655386121512194
2016-09-20,0.003651547890058282
2016-09-21,0.012337841294697505
2016-09-22,0.00015615122754275568
2016-09-23,-0.010154526495605554
2016-09-26,0.0022094682511624164
2016-09-27,0.006141790161682259
2016-09-28,-0.0006260998614594504
2016-09-29,-0.009083645792249073
2016-09-30,0.007744138674282031
2016-10-03,-0.004704904222768702
2016-10-04,-0.012763833528804724
2016-10-05,-0.0038310228349640596
2016-10-06,0.00592872770794739
2016-10-07,-0.00796455132792695
2016-10-10,0.008028494685939025
2016-10-11,-0.005574773199502503
2016-10-12,0.006246767309545653
2016-10-13,-0.01782875398697581
2016-10-14,0.0029174528745885553
2016-10-17,0.01228165156617278
2016-10-18,-0.0015960568929132002
2016-10-19,-0.0017589049429136416
2016-10-20,0.00015979187126657912
2016-10-21,-0.003683497796791335
2016-10-24,0.005947572088486064
2016-10-25,0.0025569676297092503
2016-10-26,0.019604641672559486
2016-10-27,-0.009535697707006352
2016-10-28,0.009785160659563141
2016-10-31,0.026258368870535342
2016-11-01,-0.02604325530859708
2016-11-02,-0.004847686260746276
2016-11-03,-0.0036139712610592234
2016-11-04,-0.0006307688524889166
2016-11-07,0.020987553187079566
2016-11-08,0.009273925066050293
2016-11-09,0.010107238556375853
2016-11-10,0.008792931356630618
2016-11-11,0.016080998436259097
2016-11-14,0.0016266100909163583
2016-11-15,0.013733112247910295
2016-11-16,0.0008738365034202111
2016-11-17,0.0008733986742779365
2016-11-18,0.0018903984648146466
2016-11-21,0.00914374155464559
2016-11-22,0.0005754415354033426
2016-11-23,-0.00043146137489580294
2016-11-25,0.007046218480376787
2016-11-28,0.002855836187394045
2016-11-29,0.0022783791695699662
2016-11-30,-0.006573220718214867
2016-12-01,-0.003308388862858447
2016-12-02,0.008370377791618866
2016-12-05,-0.01245156671667691
2016-12-06,0.00739136868832424
2016-12-07,0.006186047088179603
2016-12-08,0.0017157975299222361
2016-12-09,-0.0005708049497232803
2016-12-12,0.00971119257458719
2016-12-13,0.0018388258552572978
2016-12-14,-0.011153541091906027
2016-12-15,0.0008565789007266567
2016-12-16,-0.0002847961857205261
2016-12-19,0.014411813580339494
2016-12-20,0.0007035433067421604
2016-12-21,-0.006326002193991376
2016-12-22,0.0014148604770640727
2016-12-23,0.0018362995539877858
2016-12-27,0.0005639458902528816
2016-12-28,0.0
2016-12-29,0.0007047697577913237
2016-12-30,-0.0014081715354830049
2017-01-03,-0.005499888980022405
2017-01-04,-0.002835785795324397
2017-01-05,0.003838939010001985
2017-01-06,-0.005666138213001104
2017-01-09,-0.005841432706682581
2017-01-10,-0.004155832814753291
2017-01-11,0.009209901802890164
2017-01-12,-0.003422044683414671
2017-01-13,-0.001430928090032868
2017-01-17,-0.004441870848772345
2017-01-18,0.0015831366984140338
2017-01-19,-0.0002871385725390363
2017-01-20,0.001293484238338083
2017-01-23,-0.004593808209623074
2017-01-24,0.003172666338075558
2017-01-25,0.0015813800307080683
2017-01-26,0.0008614466387579789
2017-01-27,-0.001291025933449208
2017-01-30,-0.0005742475851499007
2017-01-31,-0.001436762905213107
2017-02-01,-0.0046044482378692075
2017-02-02,0.006649299008389731
2017-02-03,0.00014388078099702994
2017-02-06,-0.0033024051161134604
2017-02-07,0.006914536014959838
2017-02-08,0.0015735607732807466
2017-02-09,0.003428164108305598
2017-02-10,0.00412777547996801
2017-02-13,0.00425304095135437
2017-02-14,0.0002825735269547103
2017-02-15,0.006914859143638541
2017-02-16,-0.0023821854928769426
2017-02-17,0.017841758634242755
2017-02-21,0.005106750537783311
2017-02-22,0.0026092923646192645
2017-02-23,-0.0013694751817298068
2017-02-24,0.003291625400785092
2017-02-27,0.0012301807833265954
2017-02-28,0.0010925278156150853
2017-03-01,0.0006821452641696535
2017-03-02,-0.0012268549696645703
2017-03-03,-0.006140900823845552
2017-03-06,0.0024714158311118783
2017-03-07,-0.004245908394812314
2017-03-08,-0.0011760308658922414
2017-03-09,0.00152354513030728
2017-03-10,0.009681832058905604
2017-03-13,0.0013704264429337254
2017-03-14,-0.0016419349571956676
2017-03-15,0.010961634008708865
2017-03-16,-0.009080963174096346
2017-03-17,0.0058819681909161314
2017-03-20,-0.005847572952813573
2017-03-21,-0.008069769013529182
2017-03-22,0.0017927307580698493
2017-03-23,-0.00123930701885
2017-03-24,-0.003307276464616482
2017-03-27,-0.00608414164398996
2017-03-28,0.006399470636044624
2017-03-29,-0.0026263880185093402
2017-03-30,0.010810873332375293
2017-03-31,-0.00013676850117883
2017-04-03,-0.0045258461218373736
2017-04-04,-0.0008267052247514783
2017-04-05,0.010202864078048268
2017-04-06,-0.0024566764155929954
2017-04-07,0.0016418579660557597
2017-04-10,-0.004371432831197564
2017-04-11,-0.00027392951833471457
2017-04-12,-0.007822461031301797
2017-04-13,-0.003872537395086195
2017-04-17,0.006664943071389207
2017-04-18,-0.0006901517200990082
2017-04-19,0.0035890490671579567
2017-04-20,0.0017877425679850845
2017-04-21,0.007413841964165391
2017-04-24,0.009811853724421171
2017-04-25,0.001754505140645346
2017-04-26,-0.026000655270262074
2017-04-27,0.007468909925000045
2017-04-28,-0.0008236861287873598
2017-05-01,0.0031605921912090107
2017-05-02,-0.0020549035042641828
2017-05-03,0.0002746482735549449
2017-05-04,0.0009603991654487665
2017-05-05,0.006031478155509973
2017-05-08,-0.0017712385277108833
2017-05-09,-0.00682503984824212
2017-05-10,0.0045355576028074385
2017-05-11,-0.0073877567343784145
2017-05-12,-0.008132722070668397
2017-05-15,0.0029181558467521462
2017-05-16,-0.012747450464021148
2017-05-17,-0.007298121114627132
2017-05-18,0.0032516339012440554
2017-05-19,-0.006482687890580152
2017-05-22,0.0066667205290336096
2017-05-23,0.0007042837999917673
2017-05-24,0.005069201895552711
2017-05-25,0.002661710396828054
2017-05-26,0.0037726071090353752
2017-05-30,0.004176188222567712
2017-05-31,0.010673613559809114
2017-06-01,0.007543649079454262
2017-06-02,0.010753803706281762
2017-06-05,-0.004578819056336392
2017-06-06,-0.006764896473850701
2017-06-07,0.004726665517440054
2017-06-08,-0.010773121440054378
2017-06-09,0.0015164937990417293
2017-06-12,0.003165741756780971
2017-06-13,0.00672332695509037
2017-06-14,0.0006811911661144254
2017-06-15,0.008580992666260334
2017-06-16,0.0012152994942575823
2017-06-19,0.0005396485356836678
2017-06-20,-0.005527082562526764
2017-06-21,-0.005015624397482377
2017-06-22,-0.0005449096521136232
2017-06-23,0.000954515719260085
2017-06-26,0.0004084403920048274
2017-06-27,-0.00476488559882271
2017-06-28,0.005608095044235206
2017-06-29,-0.006800701094095141
2017-06-30,0.004519214461919052
2017-07-03,0.000681616301432264
2017-07-05,0.0043598154878861095
2017-07-06,-0.004476540960275388
2017-07-07,0.008175595954641457
2017-07-10,-0.00013491862520176312
2017-07-11,-0.0016223275950565386
2017-07-12,0.004197090161717876
2017-07-13,-0.0024267848102045297
2017-07-14,0.0037841292503817403
2017-07-17,0.0030971043097260953
2017-07-18,0.003892336841048394
2017-07-19,0.0017383507432540135
2017-07-20,0.001067825806110534
2017-07-21,0.004933192185418989
2017-07-24,-0.0037146105529979323
2017-07-25,0.007324329279357666
2017-07-26,-0.012956235431330176
2017-07-27,0.010580914253741414
2017-07-28,-0.008614561389891917
2017-07-31,0.004679350187022591
2017-08-01,0.0009316046346570239
2017-08-02,0.0003984873355378227
2017-08-03,0.004917036458501611
2017-08-04,-0.001322310249814329
2017-08-07,-0.0017216630411645006
2017-08-08,-0.000663346981480073
2017-08-09,-0.0014597260805248036
2017-08-10,-0.0055832174831266235
2017-08-11,-0.002673255799760965
2017-08-14,0.01259896835907326
2017-08-15,0.0019855936961177267
2017-08-16,0.003962621964635149
2017-08-17,-0.006183866311392894
2017-08-18,-0.0037073218589592782
2017-08-21,0.003853893440447287
2017-08-22,0.008737141212695088
2017-08-23,-0.002230782587475111
2017-08-24,-0.004998004539672252
2017-08-25,0.0031719835777805905
2017-08-28,0.004875917806552055
2017-08-29,0.006425161285271708
2017-08-30,0.0026057979834492873
2017-08-31,0.002079425733923168
2017-09-01,0.0010372706959984601
2017-09-05,-0.016193773861793992
2017-09-06,0.0025021382981158524
2017-09-07,0.004953267449686605
2017-09-08,0.013670195320308887
2017-09-11,0.007779927264625508
2017-09-12,0.007719867258858981
2017-09-13,-0.006511635062166676
2017-09-14,0.0003853168906027271
2017-09-15,0.002055727395831486
2017-09-18,0.0023079488067203613
2017-09-19,0.0010232814109869537
2017-09-20,0.0016608117483771778
2017-09-21,-0.0014034519505097265
2017-09-22,-0.0010217516778711078
2017-09-25,0.0051151000791129775
2017-09-26,0.00025470337609156957
2017-09-27,-0.003816135220271799
2017-09-28,0.001148980921811038
2017-09-29,-0.0017850173674807124
2017-10-02,0.00638784834164241
2017-10-03,0.006474434998503753
2017-10-04,-0.03720979200183949
2017-10-05,0.00445403779572473
2017-10-06,-0.005085993175023784
2017-10-09,0.006685204121459121
2017-10-10,-0.0006503463094097439
2017-10-11,0.004429897444637287
2017-10-12,-0.0020756567542210558
2017-10-13,0.0013000831081588782
2017-10-16,-0.004284567757088853
2017-10-17,0.0019557454391081475
2017-10-18,0.0013018912987803333
2017-10-19,0.005588539007092219
2017-10-20,0.004653031811214792
2017-10-23,-0.00012872090174720352
2017-10-24,0.0029592768324111507
2017-10-25,-0.005644375449419647
2017-10-26,0.04902562418152456
2017-10-27,0.012298796577911109
2017-10-30,-0.005345813616327577
2017-10-31,0.0036639001591738385
2017-11-01,-0.0130212719025391
2017-11-02,0.006781912273832624
2017-11-03,0.0006118496958393838
2017-11-06,-0.00563023446379729
2017-11-07,0.004800534250058552
2017-11-08,0.002572816702184788
2017-11-09,-0.005376301642995851
2017-11-10,-0.0009828029329422838
2017-11-13,0.010083667134734853
2017-11-14,0.002921740136044626
2017-11-15,-0.007890240981476504
2017-11-16,-0.0003673701393560602
2017-11-17,-0.012851352662600957
2017-11-20,0.0033476832795431566
2017-11-21,-0.0006182325518967469
2017-11-22,-0.007543000490033758
2017-11-24,0.0014950897766383697
2017-11-27,0.005847497144138236
2017-11-28,0.009399980864629454
2017-11-29,0.012375867689198738
2017-11-30,0.000669339020848092
2017-12-01,-0.0053497576034640115
2017-12-04,0.01637968212740093
2017-12-05,0.002044600772713512
2017-12-06,0.0021600003586101924
2017-12-07,0.004910482975116537
2017-12-08,0.00786552106890337
2017-12-11,0.00945966015310229
2017-12-12,-0.008550958294594402
2017-12-13,0.008270048463953517
2017-12-14,-0.007968122624082086
2017-12-15,0.014292497421221295
2017-12-18,0.0029115423780434746
2017-12-19,-0.005457716239300359
2017-12-20,0.0016345463469642496
2017-12-21,0.0
2017-12-22,0.001398811253424448
2017-12-26,-0.0003492143284236082
2017-12-27,0.0026780765667542283
2017-12-28,0.0020906213652305272
2017-12-29,0.00011565726594886527
2018-01-02,-0.002317205657109911
2018-01-03,0.014517710751644541
2018-01-04,0.008586335685363489
2018-01-05,-0.0012484584057690373
2018-01-08,0.0006817208585063739
2018-01-09,-0.004088623708118466
2018-01-10,-0.004789462449625859
2018-01-11,0.010427523590295307
2018-01-12,0.0010203779092072818
2018-01-16,-0.0012459557115979125
2018-01-17,0.00419682402186905
2018-01-18,-0.0064386114576379105
2018-01-19,0.0011370829255865633
2018-01-22,0.006813564989413878
2018-01-23,-0.0006768630118023644
2018-01-24,-0.001128967144075843
2018-01-25,0.000678185149060484
2018-01-26,0.012985652619276644
2018-01-29,-0.016608980324677836
2018-01-30,-0.0030605334829353348
2018-01-31,0.00545772855269111
2018-02-01,-0.0065589460425125035
2018-02-02,-0.015025813396864263
2018-02-05,-0.05524085903100284
2018-02-06,0.0006114640531917903
2018-02-07,-0.0008556327349921178
2018-02-08,-0.03193441885644921
2018-02-09,0.012386478232736975
2018-02-12,0.005867353439511946
2018-02-13,0.002730815698993805
2018-02-14,0.022403823803819556
2018-02-15,0.017191080390662306
2018-02-16,0.013449350322298326
2018-02-20,-0.003288695547683629
2018-02-21,-0.009190629573784359
2018-02-22,0.004875823203171148
2018-02-23,0.011716162949438669
2018-02-26,0.012866854608231115
2018-02-27,0.0041576629777204666
2018-02-28,-0.007245385100259627
2018-03-01,-0.011237595567710978
2018-03-02,0.0019921026233573613
2018-03-05,0.0019874310828209563
2018-03-06,0.0015174177664989408
2018-03-07,-0.006059159059529251
2018-03-08,0.004773868502436773
2018-03-09,0.02311118732143913
2018-03-12,-0.006191980824680199
2018-03-13,-0.00011531983662660394
2018-03-14,-0.0028848236644059
2018-03-15,-0.0018516687562338818
2018-03-16,0.0016231407021409794
2018-03-19,-0.006829122349534034
2018-03-20,0.005477505719243325
2018-03-21,-0.004057311642268413
2018-03-22,-0.019552604461850143
2018-03-23,-0.015907019002899037
2018-03-26,0.01483710291719409
2018-03-27,-0.009984459286359382
2018-03-28,-0.0013207218604774917
2018-03-29,0.01130080155048896
2018-04-02,-0.006419328926989265
2018-04-03,0.0160323207584534
2018-04-04,0.006594655244936964
2018-04-05,0.00631709494277688
2018-04-06,-0.02104135865612633
2018-04-09,-0.007363001859420626
2018-04-10,0.007895790406825975
2018-04-11,-0.01851648112213644
2018-04-12,0.003990812179013092
2018-04-13,0.0006022618323950901
2018-04-16,0.00373233740554757
2018-04-17,0.0016788026916789711
2018-04-18,0.0015565267226853585
2018-04-19,-0.0123131719638927
2018-04-20,-0.0016941413532658434
2018-04-23,0.00024204189094723105
2018-04-24,-0.013333061089008669
2018-04-25,-0.0018432732729832813
2018-04-26,0.006154137635024037
