Date,PPL
2015-06-22,0.0026204708445995983
2015-06-23,-0.01796819798017213
2015-06-24,-0.011310859743166035
2015-06-25,-0.0026915883930593854
2015-06-26,0.0037115288904912003
2015-06-29,-0.010084280085943975
2015-06-30,0.0006791678316810934
2015-07-01,0.0027144207874849613
2015-07-02,0.008460717481741042
2015-07-06,0.007382193946291249
2015-07-07,0.030312942341147897
2015-07-08,-0.0025863885453707436
2015-07-09,-0.006807300101851155
2015-07-10,0.012728386182788709
2015-07-13,-0.0019335644893924142
2015-07-14,0.0006460281460056727
2015-07-15,0.0077442386198600666
2015-07-16,0.006084205379423446
2015-07-17,-0.010184687767836431
2015-07-20,-0.001929308160345311
2015-07-21,-0.004510453211589827
2015-07-22,0.0025888996647920326
2015-07-23,-0.008715324795914414
2015-07-24,-0.00032570003553622495
2015-07-27,0.011726776502446468
2015-07-28,0.005151125835596293
2015-07-29,0.00256265179752746
2015-07-30,0.006709239636421005
2015-07-31,0.00952073746654647
2015-08-03,0.0022007774453800533
2015-08-04,-0.010978595390593426
2015-08-05,0.006342782232948929
2015-08-06,0.011345917663407423
2015-08-07,0.00841376389244508
2015-08-10,0.0015450939932180052
2015-08-11,0.007405120677838495
2015-08-12,0.018376811642085933
2015-08-13,-0.0030074729918164733
2015-08-14,0.006334907561583503
2015-08-17,0.0065946769399636285
2015-08-18,-0.004467233225321499
2015-08-19,0.002692080537971542
2015-08-20,-0.004474784295050993
2015-08-21,-0.014084348951420966
2015-08-24,-0.0465045259120247
2015-08-25,-0.026458607715993843
2015-08-26,0.02423066334038526
2015-08-27,0.015025500722297025
2015-08-28,-0.011968360959137447
2015-08-31,-0.012113528798860185
2015-09-01,-0.03194619295426282
2015-09-02,0.005000325617464663
2015-09-03,0.0036483495514225694
2015-09-04,-0.019498007579131116
2015-09-08,0.020074395921959365
2015-09-09,-0.0157298923298681
2015-09-10,0.003740277255696256
2015-09-11,0.005081126355926502
2015-09-14,0.006066766134271706
2015-09-15,0.007705365242974382
2015-09-16,0.008310982966055036
2015-09-17,0.015496224968414962
2015-09-18,0.005195184650015339
2015-09-21,0.011950835228376366
2015-09-22,-0.009256286653021806
2015-09-23,0.0012882531460796098
2015-09-24,0.01608782393332575
2015-09-25,0.012349556755717694
2015-09-28,-0.002189440403239762
2015-09-29,0.009717885490498679
2015-09-30,0.0211113152094049
2015-10-01,-0.00881743429041204
2015-10-02,0.013497214884187425
2015-10-05,0.013317018496376454
2015-10-06,-0.012544955518534517
2015-10-07,-0.013006514442580275
2015-10-08,0.014097498533767627
2015-10-09,-0.0018131564657207777
2015-10-12,0.011807238303709333
2015-10-13,0.0002994596360188506
2015-10-14,0.007478055197701838
2015-10-15,0.015142597174521377
2015-10-16,0.00789717321519734
2015-10-19,-0.0049333952579586615
2015-10-20,-0.0002915166917246692
2015-10-21,-0.0008752365865807299
2015-10-22,0.0145985577990293
2015-10-23,-0.01640279168487757
2015-10-26,0.004388553461634359
2015-10-27,-0.000874047987414639
2015-10-28,-0.025655995183226366
2015-10-29,0.011071508712699796
2015-10-30,0.01805256305982539
2015-11-02,-0.007267191868656875
2015-11-03,0.005856225814362626
2015-11-04,0.0049493660791226635
2015-11-05,-0.008691169784867503
2015-11-06,-0.03331359689901969
2015-11-09,-0.0009068969778983638
2015-11-10,0.006959128423922545
2015-11-11,0.021334006299905894
2015-11-12,-0.020005582394586163
2015-11-13,-0.007505616201303078
2015-11-16,0.0293409863858074
2015-11-17,-0.019394920621342626
2015-11-18,0.007491679605365675
2015-11-19,0.014574705130949717
2015-11-20,0.011433830139258916
2015-11-23,-0.01536225233002797
2015-11-24,-0.001177660486830212
2015-11-25,-0.008252296782755963
2015-11-27,0.0
2015-11-30,0.011589954745434783
2015-12-01,0.0047005209272559245
2015-12-02,-0.029824792373876807
2015-12-03,-0.005123713332041757
2015-12-04,0.022114506872028983
2015-12-07,-0.005038234802855035
2015-12-08,-0.0024705396844811878
2015-12-09,0.009664577327572976
2015-12-10,-0.014956486466811691
2015-12-11,-0.006680938402929271
2015-12-14,0.0018344917353532164
2015-12-15,0.01495262753461013
2015-12-16,0.017137676029397753
2015-12-17,0.002660420227079019
2015-12-18,-0.008254652307070343
2015-12-21,-0.007729056700501169
2015-12-22,0.012882147249451137
2015-12-23,0.012717962080822431
2015-12-24,0.0005844859389785295
2015-12-28,-0.003502988810157759
2015-12-29,0.00878697204593104
2015-12-30,-0.002902996632095811
2015-12-31,-0.006115566646030968
2016-01-04,-0.013185005732573973
2016-01-05,0.010688903560171381
2016-01-06,-0.00323132636215806
2016-01-07,-0.011494107214023774
2016-01-08,-0.0044726036673675695
2016-01-11,0.014974491067471618
2016-01-12,-0.010032147302951988
2016-01-13,-0.0014904817448679886
2016-01-14,0.019701526784941636
2016-01-15,-0.025468240671042586
2016-01-19,0.010213221279812723
2016-01-20,-0.024680392646484695
2016-01-21,0.013109672494505675
2016-01-22,0.023472734501786885
2016-01-25,-0.007350667132234423
2016-01-26,0.0020734001501137023
2016-01-27,0.00029569831578202255
2016-01-28,0.014184482986036695
2016-01-29,0.021561758151923405
2016-02-01,0.024529135538918556
2016-02-02,0.012527713938330631
2016-02-03,0.008798784129408155
2016-02-04,-0.0008181846011965366
2016-02-05,-0.013638640106193423
2016-02-08,-0.004701101070558766
2016-02-09,0.0038897764733745177
2016-02-10,0.0038749476104071867
2016-02-11,-0.010201184174458922
2016-02-12,-0.004456906306381514
2016-02-16,0.008114276697760214
2016-02-17,-0.0011101657000445186
2016-02-18,0.01472614546484774
2016-02-19,-0.007119297815922687
2016-02-22,-0.007170345641991038
2016-02-23,0.0019441448358652469
2016-02-24,-0.003881150402139877
2016-02-25,0.011689387120849881
2016-02-26,-0.042090924701598476
2016-02-29,0.004882520621536601
2016-03-01,-0.004572818638361342
2016-03-02,0.0025838693090189935
2016-03-03,0.009736490147707944
2016-03-04,0.011628132691482884
2016-03-07,0.01093366540646823
2016-03-08,0.007847268373041727
2016-03-09,0.013904647910153889
2016-03-10,0.0024679016017705724
2016-03-11,0.0002738969550402093
2016-03-14,-0.005470422795666008
2016-03-15,0.00412522550001615
2016-03-16,0.011503986756102869
2016-03-17,0.01733021602190754
2016-03-18,-0.013574781587358475
2016-03-21,0.0035075980516763305
2016-03-22,-0.004840165435354149
2016-03-23,0.0013513684707382456
2016-03-24,0.0035075980516763305
2016-03-28,-0.000537744278704344
2016-03-29,0.011568423236075098
2016-03-30,0.0026596338352407045
2016-03-31,0.009814687962121926
2016-04-01,0.0031516555485353592
2016-04-04,-0.004189384014060549
2016-04-05,-0.018406624244732717
2016-04-06,0.006161254138902228
2016-04-07,-0.005324623908271819
2016-04-08,0.0010708268738734983
2016-04-11,-0.005615382549822412
2016-04-12,0.007260092510692928
2016-04-13,-0.009343236861546367
2016-04-14,-0.001616866320905408
2016-04-15,0.013225376011533507
2016-04-18,0.005061403565579159
2016-04-19,0.001855014041665548
2016-04-20,-0.01984113919408259
2016-04-21,-0.021052677625815863
2016-04-22,0.006616930897581863
2016-04-25,0.0010954403711511684
2016-04-26,-0.002461826057300498
2016-04-27,0.010970771202184038
2016-04-28,0.011123234270475457
2016-04-29,0.009927378655945729
2016-05-02,0.01886307750744698
2016-05-03,-0.007040489607293421
2016-05-04,0.007615661678962882
2016-05-05,-0.0013033940894999763
2016-05-06,-0.0005215848990824945
2016-05-09,0.00365511548411801
2016-05-10,0.0007806125007321363
2016-05-11,0.006238298629140715
2016-05-12,0.005166440164821928
2016-05-13,-0.000513750505884647
2016-05-16,-0.00205680251823237
2016-05-17,-0.013140911774172204
2016-05-18,-0.021410044864899058
2016-05-19,0.011205791920388952
2016-05-20,0.0015833931194371154
2016-05-23,-0.013435544139499545
2016-05-24,0.016288648464594768
2016-05-25,-0.0015767364194783084
2016-05-26,0.014473894057858816
2016-05-27,0.0033724012352658317
2016-05-31,-0.0036196559830348196
2016-06-01,0.0025946894175090662
2016-06-02,-0.001811402337296264
2016-06-03,0.01892660187390849
2016-06-06,-0.002035786211223245
2016-06-07,0.0005099847727740858
2016-06-08,0.000257259466823756
2016-06-09,0.0097762949181317
2016-06-10,0.0017834338904869629
2016-06-13,-0.013733717497409259
2016-06-14,0.005673010981730675
2016-06-15,-0.004358814883863582
2016-06-16,0.004377897327896507
2016-06-17,0.0010257115768421698
2016-06-20,0.016393467897150016
2016-06-21,-0.00025208761409767355
2016-06-22,-0.009074552433464778
2016-06-23,0.0033068901212025548
2016-06-24,-0.057302274353450255
2016-06-27,-0.016406312573999937
2016-06-28,0.002460398347372328
2016-06-29,0.010638659670859418
2016-06-30,0.018893174134171797
2016-07-01,-0.003973422545403338
2016-07-05,0.0005322182210572013
2016-07-06,-0.008506162089665481
2016-07-07,-0.00884746379517709
2016-07-08,0.013254105727547705
2016-07-11,0.004805110761161968
2016-07-12,-0.009032763871624883
2016-07-13,0.005898104289438155
2016-07-14,-0.01146067038073395
2016-07-15,0.0016179908090270256
2016-07-18,0.004575796083208017
2016-07-19,-0.0040194335468680675
2016-07-20,-0.0059186567732714135
2016-07-21,0.004871355219694173
2016-07-22,0.015351498792407048
2016-07-25,-0.004509498181862415
2016-07-26,-0.0053289022803437724
2016-07-27,-0.00830398090487483
2016-07-28,0.005942559030547523
2016-07-29,0.012620567091228718
2016-08-01,-0.0029169137140623302
2016-08-02,-0.011701940416409262
2016-08-03,-0.001614865680459876
2016-08-04,-0.003773187555101809
2016-08-05,-0.005411625102837214
2016-08-08,-0.003264408173589084
2016-08-09,-0.010643994939193768
2016-08-10,-0.00606918400109302
2016-08-11,0.010269508880945244
2016-08-12,-0.003846299212598381
2016-08-15,-0.02316587453854002
2016-08-16,-0.01270456560515043
2016-08-17,0.011438338251070324
2016-08-18,0.005937377766602303
2016-08-19,-0.012085561480095208
2016-08-22,0.007681258982173311
2016-08-23,-0.004517207652938282
2016-08-24,0.0
2016-08-25,0.0017016395289546349
2016-08-26,-0.018686318725829598
2016-08-29,0.009232598401443859
2016-08-30,-0.013436206349413116
2016-08-31,0.007823710788634974
2016-09-01,-0.009775867382844972
2016-09-02,0.01713110819503605
2016-09-06,0.007993453118400717
2016-09-07,-0.006298531019185649
2016-09-08,0.006626313030229536
2016-09-09,-0.037492792063633984
2016-09-12,0.01724666749289061
2016-09-13,-0.013446484414238125
2016-09-14,0.01125919623398608
2016-09-15,0.016115089314775233
2016-09-16,0.011822075482989636
2016-09-19,0.0005702915435734646
2016-09-20,-0.009684100631953796
2016-09-21,0.019557109754792856
2016-09-22,0.010437413191514588
2016-09-23,-0.0033502728201419973
2016-09-26,0.0016806085993534836
2016-09-27,-0.014541127790332009
2016-09-28,-0.0036889431632418646
2016-09-29,-0.008259991937453193
2016-09-30,-0.007179767539819304
2016-10-03,-0.017934629051340023
2016-10-04,-0.030927456225557037
2016-10-05,-0.00759893847889892
2016-10-06,-0.004594396272865842
2016-10-07,-0.007692205017638565
2016-10-10,0.00806173826121137
2016-10-11,-0.009842957123949336
2016-10-12,0.010251462415312051
2016-10-13,0.014760026312818253
2016-10-14,-0.002424007997946176
2016-10-17,0.0042527738243141044
2016-10-18,0.010586825061386307
2016-10-19,-0.0014965718871750022
2016-10-20,0.006594700883786553
2016-10-21,-0.007742776556532216
2016-10-24,0.00630275072365194
2016-10-25,0.00507004866089944
2016-10-26,0.004154509384244109
2016-10-27,-0.004728258957073406
2016-10-28,0.003859808716803359
2016-10-31,0.015675980154431057
2016-11-01,-0.00990108002174439
2016-11-02,-0.002646999713968645
2016-11-03,0.0056028671696566335
2016-11-04,-0.0023459797564771012
2016-11-07,0.01557904857200465
2016-11-08,0.0054993274068102505
2016-11-09,-0.033391048574251236
2016-11-10,-0.01399630431910015
2016-11-11,0.0012081910368477722
2016-11-14,-0.00874828021934504
2016-11-15,0.01156440585510432
2016-11-16,-0.011131098265462103
2016-11-17,-0.001217271173376222
2016-11-18,0.00030477504509884845
2016-11-21,0.015225561946101474
2016-11-22,-0.000600310640984425
2016-11-23,-0.015305756462406395
2016-11-25,0.015543663998094814
2016-11-28,0.024910369454076653
2016-11-29,0.0011708155259004815
2016-11-30,-0.021351227139115636
2016-12-01,-0.010758793786749377
2016-12-02,0.007250907402034823
2016-12-05,-0.0026996545258608506
2016-12-06,-0.0051128290404665044
2016-12-07,0.01223257526565047
2016-12-08,0.00030194934295968423
2016-12-09,0.012080676555132674
2016-12-12,0.012832077458666102
2016-12-13,0.007955155036916128
2016-12-14,-0.01256934518742725
2016-12-15,0.010953288288904961
2016-12-16,0.014055821465855045
2016-12-19,-0.0014439344555248201
2016-12-20,-0.0023134251360210634
2016-12-21,-0.002029011880313014
2016-12-22,0.0008711816811868278
2016-12-23,-0.004933402281839916
2016-12-27,-0.0023329910501516116
2016-12-28,-0.0102308166350783
2016-12-29,0.011813504560723054
2016-12-30,-0.006129758735595403
2017-01-03,-0.0005872146238994347
2017-01-04,0.0020572000106080512
2017-01-05,0.0058650956494121775
2017-01-06,0.007579945323135995
2017-01-09,-0.00983784812186872
2017-01-10,-0.008182619194927798
2017-01-11,0.008839079502994007
2017-01-12,0.007593722348234078
2017-01-13,-0.00405794252216185
2017-01-17,0.009603907634323061
2017-01-18,-0.004323827596938501
2017-01-19,-0.008975218584726607
2017-01-20,0.004966632967887019
2017-01-23,-0.0011628057610051368
2017-01-24,0.0072757518686137335
2017-01-25,-0.002600276661014811
2017-01-26,-0.0031865999121833966
2017-01-27,-0.004068637736158842
2017-01-30,0.0032097647115783
2017-01-31,0.013380047630060954
2017-02-01,0.0031570900261779222
2017-02-02,0.0094418634937814
2017-02-03,0.005102267794621751
2017-02-06,-0.006204018001318645
2017-02-07,0.004540035848499713
2017-02-08,0.007062398613900678
2017-02-09,-0.006451775211079092
2017-02-10,0.002258640621822572
2017-02-13,0.0064790370997409585
2017-02-14,-0.007276813949845362
2017-02-15,0.0002816949931461199
2017-02-16,0.006764463531640619
2017-02-17,-0.0025197083437396017
2017-02-21,0.01122672154967952
2017-02-22,0.004717884875363509
2017-02-23,0.008840129678049369
2017-02-24,0.008488533453833158
2017-02-27,-0.007059706457146819
2017-02-28,0.00847700602153445
2017-03-01,-0.0040670706049446
2017-03-02,0.0029949422720660923
2017-03-03,-0.0043432372390160845
2017-03-06,0.0027262403556926884
2017-03-07,0.0002715856279995599
2017-03-08,-0.00975363038592858
2017-03-09,-0.0002777250792516117
2017-03-10,0.008048877186480619
2017-03-13,0.003579386920824934
2017-03-14,-0.0005486699033601106
2017-03-15,0.012901467944022249
2017-03-16,-0.004335980561197883
2017-03-17,0.006804200126889093
2017-03-20,-0.005136085156428272
2017-03-21,0.01820634038280744
2017-03-22,0.004536925145285808
2017-03-23,0.0
2017-03-24,-0.0010627207832444308
2017-03-27,-0.001063925100498797
2017-03-28,0.0037272609363905307
2017-03-29,-0.006896362029478298
2017-03-30,-0.005341840624115468
2017-03-31,0.004028064370705131
2017-04-03,-0.007488561490391787
2017-04-04,0.0070057031401002945
2017-04-05,0.0037466571816839878
2017-04-06,-0.00266589871595424
2017-04-07,-0.0037422790896922686
2017-04-10,0.0002681875217740437
2017-04-11,0.0018777761680097704
2017-04-12,0.011512485394486127
2017-04-13,-0.005293767279435313
2017-04-17,0.009313635471909887
2017-04-18,0.004481683539926173
2017-04-19,-0.00866124845603844
2017-04-20,0.000794058676362841
2017-04-21,0.0034394622083855353
2017-04-24,0.0018454507037837242
2017-04-25,0.004210392522698836
2017-04-26,-0.005765207463039879
2017-04-27,0.0036902216215737305
2017-04-28,0.0007878856232681475
2017-05-01,-0.003411483175613461
2017-05-02,0.0015799935713980418
2017-05-03,-0.0015775011297540775
2017-05-04,0.012111629323565243
2017-05-05,0.0023415212162898325
2017-05-08,0.00415254833096057
2017-05-09,-0.00827060863897
2017-05-10,0.004169718768713304
2017-05-11,0.00025963321627053837
2017-05-12,0.0057082898835154605
2017-05-15,0.0018058610330382585
2017-05-16,-0.009013742932207358
2017-05-17,0.005457509753762135
2017-05-18,0.002842864957178337
2017-05-19,0.0005154387592940513
2017-05-22,0.008501108054529416
2017-05-23,0.0035760266133320062
2017-05-24,0.007126215585963491
2017-05-25,0.008339909322124583
2017-05-26,-0.0010025265029871555
2017-05-30,0.0002508309732429659
2017-05-31,0.0010031418332676623
2017-06-01,0.0012526533171657306
2017-06-02,0.00250300490338895
2017-06-05,-0.0009987298896600993
2017-06-06,-0.0029984229510470195
2017-06-07,0.0039236609457729
2017-06-08,-0.006303892281263823
2017-06-09,-0.005328491512940903
2017-06-12,-0.008163149827617011
2017-06-13,0.002571776783275137
2017-06-14,0.007952944474042711
2017-06-15,0.0038178990103772126
2017-06-16,0.0012677694975939957
2017-06-19,0.0022787342444610115
2017-06-20,-0.006063410223319354
2017-06-21,0.0012709921477471742
2017-06-22,-0.009393500521404308
2017-06-23,-0.004869154745410276
2017-06-26,0.011846510466493765
2017-06-27,-0.006872120400868598
2017-06-28,-0.004612716816685736
2017-06-29,-0.004634728687715306
2017-06-30,0.0
2017-07-03,-0.00982920545711452
2017-07-05,0.00026161032052707256
2017-07-06,-0.006790840756831118
2017-07-07,0.001052021199519304
2017-07-10,-0.003414862819602127
2017-07-11,-0.004744239556312868
2017-07-12,0.001059179866611304
2017-07-13,-0.009523622084699812
2017-07-14,-0.0021367585602872774
2017-07-17,0.008297577688389346
2017-07-18,0.0005308187894401684
2017-07-19,0.011409389764988287
2017-07-20,0.0031476741605254155
2017-07-21,0.008106485109120154
2017-07-24,-0.003890688986500246
2017-07-25,-0.011198001504276411
2017-07-26,0.003160254266318052
2017-07-27,0.0007879530036085658
2017-07-28,0.0015735850301228371
2017-07-31,0.003928896344881805
2017-08-01,0.00730493274184929
2017-08-02,0.00906501819886163
2017-08-03,0.0038499555245898875
2017-08-04,-0.008181584699557098
2017-08-07,0.0010308424727480947
2017-08-08,0.0
2017-08-09,-0.005923325930825563
2017-08-10,0.0038859333479932534
2017-08-11,-0.006709521344168468
2017-08-14,0.0046762323368187975
2017-08-15,0.006465140871366737
2017-08-16,0.0033402835287563715
2017-08-17,-0.005890025487708339
2017-08-18,0.002576035220994921
2017-08-21,0.0005140525446623023
2017-08-22,0.002567884684106403
2017-08-23,0.012294909055827086
2017-08-24,-0.0005056230155651154
2017-08-25,0.0022783658036773513
2017-08-28,-0.0015156426763872632
2017-08-29,-0.0037948583402194203
2017-08-30,-0.0050782490079192
2017-08-31,0.0015312928147159788
2017-09-01,-0.003313113115339994
2017-09-05,0.001534033970271631
2017-09-06,-0.0012764386373833592
2017-09-07,0.011233234058878327
2017-09-08,0.009959077673450167
2017-09-11,0.007079916113702511
2017-09-12,-0.019081154725306804
2017-09-13,-0.006398882576028941
2017-09-14,0.007727564348243288
2017-09-15,0.004857407181260376
2017-09-18,-0.005088114814161382
2017-09-19,0.0028127297055065004
2017-09-20,-0.009688863021434235
2017-09-21,-0.0007724914405695671
2017-09-22,-0.00876066769203665
2017-09-25,0.004418871057418894
2017-09-26,0.0025882767792899664
2017-09-27,-0.01884375581337605
2017-09-28,0.004472491830256331
2017-09-29,-0.006024268320797166
2017-10-02,-0.0060602072337100354
2017-10-03,-0.006893162217364801
2017-10-04,0.005072221852251868
2017-10-05,-0.009296124391781402
2017-10-06,0.0005360625556880549
2017-10-09,0.0029474197443772887
2017-10-10,0.011221194138514301
2017-10-11,0.00184924260889896
2017-10-12,0.011866925437729714
2017-10-13,-0.021110068836180274
2017-10-16,-0.004259538235783955
2017-10-17,0.002138807098433171
2017-10-18,0.0010674112008426384
2017-10-19,0.007729139702628451
2017-10-20,-0.0015870704571024907
2017-10-23,0.01006651211767906
2017-10-24,-0.005507772400331734
2017-10-25,-0.006065287188152135
2017-10-26,0.0
2017-10-27,0.0015918352220545273
2017-10-30,-0.006887109652708223
2017-10-31,0.0018668547994331597
2017-11-01,-0.01650674165221233
2017-11-02,-0.0010830883945934788
2017-11-03,-0.004335799037500476
2017-11-06,-0.006260458166336136
2017-11-07,0.019172856333049992
2017-11-08,-0.007793680354817756
2017-11-09,-0.004333524140098022
2017-11-10,-0.01278548298089155
2017-11-13,0.009368862951091073
2017-11-14,0.01201213075571217
2017-11-15,-0.014027912437559409
2017-11-16,-0.00902831774004098
2017-11-17,0.00110424341432247
2017-11-20,-0.009652633932188182
2017-11-21,0.003063452329610916
2017-11-22,0.0011105255871659558
2017-11-24,0.006932331954629056
2017-11-27,0.007436182310702311
2017-11-28,-0.0013666833691713398
2017-11-29,0.0021901918504509954
2017-11-30,0.00163864579389994
2017-12-01,-0.010908039142219605
2017-12-04,-0.008547251247304488
2017-12-05,-0.01863174220074648
2017-12-06,0.003400493857049325
2017-12-07,0.0001429721586470034
2017-12-08,-0.014848639986642542
2017-12-11,0.003478112813607437
2017-12-12,-0.016753426122717796
2017-12-13,-0.004993893510496172
2017-12-14,-0.002066736959524529
2017-12-15,0.005029351998193654
2017-12-18,0.0
2017-12-19,-0.04562864208632733
2017-12-20,-0.025600836681848316
2017-12-21,-0.012662373344793032
2017-12-22,-0.001924171414776854
2017-12-26,-0.01188529047695508
2017-12-27,0.002275695087259111
2017-12-28,0.0025949390147494977
2017-12-29,0.001294024432502594
2018-01-02,-0.011308536669329516
2018-01-03,0.0022875062239242627
2018-01-04,0.002608301231894483
2018-01-05,0.006504226174044225
2018-01-08,0.014539547146280807
2018-01-09,-0.0022294826747836227
2018-01-10,-0.013724733407266543
2018-01-11,-0.0006473521393014492
2018-01-12,0.006476757543504963
2018-01-16,0.005791562540852002
2018-01-17,0.009916856369253324
2018-01-18,0.0012669717612976417
2018-01-19,-0.0006323867537629813
2018-01-22,-0.003165720931356142
2018-01-23,0.008891503130547651
2018-01-24,0.007239586386197816
2018-01-25,0.008437414399421694
2018-01-26,-0.008057051958521355
2018-01-29,-0.014995182260645445
2018-01-30,-0.00348861389513877
2018-01-31,0.01432188347807073
2018-02-01,-0.020081488166189154
2018-02-02,-0.0012806792108523979
2018-02-05,-0.02853484004668183
2018-02-06,-0.007590812521040546
2018-02-07,0.006651042981517419
2018-02-08,-0.024777131254781537
2018-02-09,0.018292682371778612
2018-02-12,0.013306871796320507
2018-02-13,0.007879204005784013
2018-02-14,-0.01400655403198836
2018-02-15,0.027419988562502606
2018-02-16,0.011253734799431037
2018-02-20,-0.01971355349951376
2018-02-21,-0.023354015330814604
2018-02-22,-0.01959490266938646
2018-02-23,0.02777810396250735
2018-02-26,-0.017139333653004907
2018-02-27,-0.02179740580493994
2018-02-28,-0.01782651443569694
2018-03-01,-0.01431067112843809
2018-03-02,-0.01805931837610575
2018-03-05,0.021276294723002076
2018-03-06,-0.02259867278057759
2018-03-07,-0.0021675864282373336
2018-03-08,0.02058066669066494
2018-03-09,-0.008282309677848598
2018-03-12,0.012708509421199388
2018-03-13,-0.004661144203786938
2018-03-14,0.006123996773310436
2018-03-15,-0.0032224991652060053
2018-03-16,0.010057711171807204
2018-03-19,-0.025249004921730545
2018-03-20,-0.00547262634104162
2018-03-21,-0.0014669702509775284
2018-03-22,0.0036734943166456535
2018-03-23,-0.006954500352710391
2018-03-26,0.011795116638266823
2018-03-27,0.016393374640967684
2018-03-28,0.00967751270853734
2018-03-29,0.00425977674631195
2018-04-02,-0.008130260084291407
2018-04-03,-0.0010690012927830894
2018-04-04,-0.00642162722904438
2018-04-05,0.005385879169847785
2018-04-06,-0.0024999647819045068
2018-04-09,0.007876683082623348
2018-04-10,-0.016340828749596747
2018-04-11,0.008667334362793877
2018-04-12,-0.013963310009651675
2018-04-13,0.009077506729428197
2018-04-16,0.009715628930056841
2018-04-17,0.010691899789171622
2018-04-18,-0.005994617912183475
2018-04-19,0.0031926832916961967
2018-04-20,-0.013790962059198164
2018-04-23,0.006812463432793514
2018-04-24,0.014957526834683765
2018-04-25,0.004912024856432273
2018-04-26,0.006983551731274407
2018-04-27,0.005547600295935595
2018-04-30,0.0034484751152861204
2018-05-01,-0.008934658385364336
2018-05-02,-0.005201179336641548
2018-05-03,-0.0013940359657219625
