Date,T
2015-10-07,0.013224759545932718
2015-10-08,0.008453944020982096
2015-10-09,-0.007784555181558628
2015-10-12,0.004828097677282095
2015-10-13,-0.002402182022774202
2015-10-14,0.001505285510761123
2015-10-15,0.00661241378888211
2015-10-16,0.010152414677865318
2015-10-19,-0.005911969978437348
2015-10-20,0.003568444063619225
2015-10-21,-0.004444637867382362
2015-10-22,0.010714360123021738
2015-10-23,-0.006478362444837127
2015-10-26,-0.002371081184199153
2015-10-27,-0.013368888918467325
2015-10-28,0.006323274354482766
2015-10-29,0.0038899095203190903
2015-10-30,-0.0011922924823811742
2015-11-02,0.0029842893517122437
2015-11-03,0.0005950819735454083
2015-11-04,-0.00446057400303379
2015-11-05,-0.00418136926803836
2015-11-06,-0.005399187014403228
2015-11-09,-0.009650216870407347
2015-11-10,-0.0015225489090350264
2015-11-11,0.0039651138300143
2015-11-12,-0.006986918202732895
2015-11-13,-0.011624527753560043
2015-11-16,0.02259391585540227
2015-11-17,0.00665829128306239
2015-11-18,0.008418820354873402
2015-11-19,0.002384916381065638
2015-11-20,0.0011900374850071227
2015-11-23,-0.00594198049681216
2015-11-24,-0.002091934340482604
2015-11-25,0.0017967801133158545
2015-11-27,0.003587419375336909
2015-11-30,0.002979107875219711
2015-12-01,0.0029699567362970747
2015-12-02,-0.0062184180324624805
2015-12-03,-0.013706822144908926
2015-12-04,0.030513172624271778
2015-12-07,0.004690948671363104
2015-12-08,-0.012255234766341938
2015-12-09,-0.008272303092023425
2015-12-10,0.002979107875219711
2015-12-11,-0.014849859285607558
2015-12-14,0.012963478567310727
2015-12-15,0.006249727731670429
2015-12-16,0.01745051324795366
2015-12-17,-0.010755418205460443
2015-12-18,-0.012636090512294973
2015-12-21,0.014583430402911768
2015-12-22,0.009386798743647784
2015-12-23,0.010752660330777264
2015-12-24,-0.0034503072969962467
2015-12-28,0.0028851252598103283
2015-12-29,0.004890668849605984
2015-12-30,-0.005439533471095048
2015-12-31,-0.009498923765994705
2016-01-04,-0.0017435926723685657
2016-01-05,0.006986922928195138
2016-01-06,0.003107327502589685
2016-01-07,-0.016147843350762248
2016-01-08,0.0008955040239517764
2016-01-11,0.012223805487182826
2016-01-12,-0.0014725748663774185
2016-01-13,-0.004719822850558941
2016-01-14,0.016597459053108388
2016-01-15,-0.009037937130681684
2016-01-19,0.015298681542849746
2016-01-20,-0.017675954542745842
2016-01-21,0.018878996556123795
2016-01-22,0.017371218661374144
2016-01-25,-0.003984246762324006
2016-01-26,0.011428823146567124
2016-01-27,0.0022598797474326915
2016-01-28,0.001409072860060867
2016-01-29,0.014917251606246795
2016-02-01,0.0033278106584322398
2016-02-02,-0.0033167730656726846
2016-02-03,0.01830285467710091
2016-02-04,-0.005174572407062206
2016-02-05,0.00958136778336316
2016-02-08,0.006236481519738213
2016-02-09,-0.012395994426505852
2016-02-10,-0.006002694227292826
2016-02-11,-0.006038601200518023
2016-02-12,0.007179916522420449
2016-02-16,0.004935566445219086
2016-02-17,-0.00027258631229443164
2016-02-18,0.0095522609554608
2016-02-19,-0.011354470518773918
2016-02-22,0.007929879944516216
2016-02-23,-0.003255179512808404
2016-02-24,0.009798655180162763
2016-02-25,0.007277764101244699
2016-02-26,-0.006422509361046935
2016-02-29,-0.0048478333918500205
2016-03-01,0.01190804745392482
2016-03-02,0.008023493057135012
2016-03-03,0.007959827926790952
2016-03-04,-0.001579801691409921
2016-03-07,0.005272822810438171
2016-03-08,-0.001048679310891476
2016-03-09,-0.0028879779830877084
2016-03-10,0.008688764497585266
2016-03-11,0.001305178951383601
2016-03-14,-0.0010427170024885912
2016-03-15,0.005219483445769502
2016-03-16,0.006489666484077228
2016-03-17,0.009027724604513399
2016-03-18,-0.01431488362086808
2016-03-21,0.009336361554994843
2016-03-22,-0.007451645873020829
2016-03-23,-0.0023296672958245113
2016-03-24,0.008822251358563626
2016-03-28,0.004886581964712811
2016-03-29,0.00972615045856906
2016-03-30,-0.002027940428109831
2016-03-31,-0.005079962908026037
2016-04-01,-0.003063463863394067
2016-04-04,0.007938314900291621
2016-04-05,-0.004319164225565109
2016-04-06,0.002218397369855074
2016-04-07,-0.0012938515933073047
2016-04-08,-0.00233203924945391
2016-04-11,-0.002857500245350919
2016-04-12,0.007293508803419169
2016-04-13,-0.010861206983578509
2016-04-14,0.004444798068220068
2016-04-15,0.0015615506245689748
2016-04-18,0.004417782776716228
2016-04-19,0.006985703639293961
2016-04-20,-0.0051385528272841485
2016-04-21,-0.022211034028264076
2016-04-22,0.005546692431411371
2016-04-25,0.003677698902398552
2016-04-26,-0.0031407166112042972
2016-04-27,0.016540050370290604
2016-04-28,-0.002066189948021435
2016-04-29,0.004658361976375591
2016-05-02,0.007212783509411125
2016-05-03,-0.004859321483074774
2016-05-04,-0.0007707850723950305
2016-05-05,-0.003601204819124737
2016-05-06,0.006453511681236979
2016-05-09,-0.0033341189297075857
2016-05-10,0.011579687115396586
2016-05-11,-0.0033069786874632134
2016-05-12,0.009443621246733036
2016-05-13,-0.010113585854219176
2016-05-16,0.0033206812055621704
2016-05-17,-0.004327932002764712
2016-05-18,-0.016875769750395064
2016-05-19,-0.0002600234833108894
2016-05-20,0.0002600911131080963
2016-05-23,-0.003380816762723615
2016-05-24,0.0046975189145301854
2016-05-25,0.003116291997549814
2016-05-26,0.00569705524732389
2016-05-27,0.003861819582548831
2016-05-31,0.004103637689509387
2016-06-01,-0.010728103496950303
2016-06-02,0.002840468388165762
2016-06-03,0.009526095906420506
2016-06-06,0.0033153490693291765
2016-06-07,0.011438651722324611
2016-06-08,0.0017592377900710332
2016-06-09,0.005770527569770811
2016-06-10,0.005986376770998891
2016-06-13,-0.003471181337848517
2016-06-14,0.004727407494672153
2016-06-15,-0.00222939324098137
2016-06-16,0.004964558133824903
2016-06-17,0.005927298955602511
2016-06-20,0.0012277009556826979
2016-06-21,0.00711140373319008
2016-06-22,0.005599976584212518
2016-06-23,0.014043732962290889
2016-06-24,-0.008596179939953652
2016-06-27,0.01228332537780652
2016-06-28,-0.00023781688544333157
2016-06-29,0.01237491898788301
2016-06-30,0.015749641368030032
2016-07-01,0.006017230285386921
2016-07-05,-0.0027602851016538255
2016-07-06,0.009025444158168971
2016-07-07,-0.018561478920551155
2016-07-08,0.007328624261812022
2016-07-11,-0.002346880327294465
2016-07-12,-0.0023521732074708313
2016-07-13,0.004243894147556659
2016-07-14,0.004226187117920999
2016-07-15,0.002805903134496912
2016-07-18,-0.0009326463730707779
2016-07-19,-0.001867147086306531
2016-07-20,-0.001402611759828698
2016-07-21,-0.00444876883291534
2016-07-22,0.01387604270561238
2016-07-25,-0.003943490717480014
2016-07-26,-0.013041394021383823
2016-07-27,0.008966705528753893
2016-07-28,-0.004209723706079527
2016-07-29,0.016674682082661096
2016-08-01,-0.002540994320419987
2016-08-02,-0.00046347167774052345
2016-08-03,-0.0004634620921345478
2016-08-04,-0.0013906940735814999
2016-08-05,0.0018569535166739204
2016-08-08,-0.0053288599719273355
2016-08-09,0.0034939672021629953
2016-08-10,0.0027852615939549796
2016-08-11,0.004398533635218804
2016-08-12,-0.002535250046530435
2016-08-15,-0.006007517960430309
2016-08-16,-0.024639712725120444
2016-08-17,-0.0023830052929503243
2016-08-18,-0.010989166145489282
2016-08-19,-0.009420134340650255
2016-08-22,-0.0024384435354194434
2016-08-23,-0.0014666187622519589
2016-08-24,0.0004894328401965353
2016-08-25,0.004893593616944525
2016-08-26,-0.009495825479320819
2016-08-29,0.007866151219978024
2016-08-30,-0.0026831550490944434
2016-08-31,-0.00024441787138929083
2016-09-01,0.0019570060675009326
2016-09-02,-0.0002440001163820371
2016-09-06,0.006837456380101914
2016-09-07,0.0009703140078538564
2016-09-08,-0.0019383946645724626
2016-09-09,-0.03593130027408753
2016-09-12,0.025182599742097356
2016-09-13,-0.018177125225313007
2016-09-14,-0.0020016214654978715
2016-09-15,0.014038358904094217
2016-09-16,-0.006180327077613734
2016-09-19,-0.003482812287317838
2016-09-20,-0.0024960893733141365
2016-09-21,0.015265149294819702
2016-09-22,0.013310790050975463
2016-09-23,0.004134987076765961
2016-09-26,-0.0033916334388299774
2016-09-27,0.007778435123223293
2016-09-28,-0.01471280560001298
2016-09-29,-0.0029377829700378832
2016-09-30,-0.0029463794971047452
2016-10-03,0.003940214481897186
2016-10-04,-0.021339116971325622
2016-10-05,-0.002661328710763522
2016-10-06,-0.0012763883972770618
2016-10-07,-0.0061367981405481276
2016-10-10,0.0036018264118851118
2016-10-11,0.0023071760703838873
2016-10-12,0.005882381988559615
2016-10-13,0.0010168664186744891
2016-10-14,-0.0038097689902216736
2016-10-17,0.0012749214258334085
2016-10-18,0.002291596609070634
2016-10-19,0.0005082274157803823
2016-10-20,-0.01853718535278648
2016-10-21,-0.030013189479647706
2016-10-24,-0.016804394208951523
2016-10-25,-0.004340933275433501
2016-10-26,-0.007356864465901003
2016-10-27,0.0024705720698026123
2016-10-28,-0.00027387500099540496
2016-10-31,0.007669099181009553
2016-11-01,-0.006251924712035839
2016-11-02,-0.0051967598131498205
2016-11-03,0.007148742607777425
2016-11-04,-0.0035489028016718605
2016-11-07,0.008493275446732396
2016-11-08,0.004889616461561941
2016-11-09,0.012165721056824896
2016-11-10,-0.02323749129040542
2016-11-11,-0.0016404171888502184
2016-11-14,-0.010408011876216872
2016-11-15,0.01771377201372859
2016-11-16,0.010334286761515044
2016-11-17,0.006998776784467697
2016-11-18,0.004009626723300741
2016-11-21,0.004792108119504146
2016-11-22,0.021462776928233174
2016-11-23,0.004669599220403997
2016-11-25,0.0123934030276589
2016-11-28,0.008416129325827582
2016-11-29,-0.0015175604587152058
2016-11-30,-0.02153008996032879
2016-12-01,0.006471908404021454
2016-12-02,-0.006944426137012627
2016-12-05,0.0005177293278229023
2016-12-06,0.018638669202264646
2016-12-07,0.027954038072708354
2016-12-08,-0.0009888290602128036
2016-12-09,-0.0007422968708505895
2016-12-12,0.018326109688656667
2016-12-13,0.005836185882850842
2016-12-14,-0.006285974191716059
2016-12-15,0.009732367999597313
2016-12-16,0.004096480737063368
2016-12-19,0.010798686099603216
2016-12-20,0.00830994079171421
2016-12-21,-0.0025901105685580683
2016-12-22,0.008498298224530743
2016-12-23,0.0002344620880605497
2016-12-27,-0.0018723562256458548
2016-12-28,-0.003048202510636866
2016-12-29,0.0032927509920970266
2016-12-30,-0.0030473760872670175
2017-01-03,0.011521132238959675
2017-01-04,-0.005811367323051986
2017-01-05,-0.0028054629002638443
2017-01-06,-0.016219410667434486
2017-01-09,-0.012584941995668064
2017-01-10,0.00024544350190924824
2017-01-11,-0.0049012231660217065
2017-01-12,0.009850148903111311
2017-01-13,-0.0012193302830423303
2017-01-17,0.003662341973244887
2017-01-18,-0.007541092117056003
2017-01-19,0.00490208093053579
2017-01-20,0.010975734318776409
2017-01-23,0.013268782783882438
2017-01-24,-0.01523822235010075
2017-01-25,0.0007256798495289818
2017-01-26,0.00918096887465536
2017-01-27,0.005745642661916683
2017-01-30,-0.004522848481502639
2017-01-31,0.0081302017782241
2017-02-01,-0.0023719186215879207
2017-02-02,-0.02092273360679342
2017-02-03,0.0017003122673528992
2017-02-06,-0.00460629138002544
2017-02-07,0.0014615061997957923
2017-02-08,0.002188489104480107
2017-02-09,0.002426483773352528
2017-02-10,0.0016948476427094405
2017-02-13,-0.017641611566412863
2017-02-14,0.0024600268731949093
2017-02-15,0.009079993391508667
2017-02-16,0.003161480764975577
2017-02-17,0.005575419940534232
2017-02-21,0.006027346653415089
2017-02-22,-0.0033550153209478406
2017-02-23,0.008655707977603289
2017-02-24,0.009773661687897617
2017-02-27,-0.012747997488992135
2017-02-28,-0.0007172485765326586
2017-03-01,0.005982410134652838
2017-03-02,0.0007133832962216147
2017-03-03,-0.001426084274337991
2017-03-06,-0.001190305630611621
2017-03-07,-0.0019064677244826633
2017-03-08,-0.002626442306829957
2017-03-09,0.00407002223108166
2017-03-10,0.009775764915068708
2017-03-13,0.00047225538418249613
2017-03-14,-0.006608676111822032
2017-03-15,0.011879429716878498
2017-03-16,-0.0035218463827245694
2017-03-17,0.004005547521254371
2017-03-20,-0.004459271465752979
2017-03-21,-0.008014874743371925
2017-03-22,-0.010218640299398674
2017-03-23,0.0
2017-03-24,0.0007202887647803635
2017-03-27,-0.004558545374591438
2017-03-28,0.001687041902323383
2017-03-29,-0.0026465525061308837
2017-03-30,0.007478896158873871
2017-03-31,-0.005028739589649001
2017-04-03,0.00048146114701208553
2017-04-04,0.0028866990934681702
2017-04-05,-0.004317585071290875
2017-04-06,-0.006393169399648735
2017-04-07,-0.00024644005109564215
2017-04-10,-0.00517389805888302
2017-04-11,-0.0017336784667359995
2017-04-12,0.006202117940099283
2017-04-13,-0.0069034825054350435
2017-04-17,0.0004965664859843955
2017-04-18,-0.0012403413691002285
2017-04-19,0.0
2017-04-20,0.0027326909289817625
2017-04-21,-0.010654214211481605
2017-04-24,0.002254135620122888
2017-04-25,-0.001999169707128323
2017-04-26,0.012518682852667551
2017-04-27,-0.013105577264223345
2017-04-28,-0.007016147793259986
2017-05-01,-0.013373444337119511
2017-05-02,-0.003836287662122073
2017-05-03,-0.01412061794485231
2017-05-04,-0.010156447967347382
2017-05-05,0.014469766918194571
2017-05-08,0.00025947798781711384
2017-05-09,-0.00907458086903179
2017-05-10,0.006018121898089479
2017-05-11,-0.00026010004596821457
2017-05-12,0.0013005380145729717
2017-05-15,0.00259793776307915
2017-05-16,-0.010365003522085692
2017-05-17,-0.019115238467322437
2017-05-18,0.013080743438948383
2017-05-19,0.007641490322903843
2017-05-22,0.00026128678545100925
2017-05-23,0.0015691235344970078
2017-05-24,-0.0041767485984215424
2017-05-25,0.0020973454924091417
2017-05-26,-0.002877504511457074
2017-05-30,0.011279972761004009
2017-05-31,-0.0005188508412924397
2017-06-01,0.008824563404689512
2017-06-02,0.0
2017-06-05,-0.0015436188546688046
2017-06-06,-0.0020612610106585105
2017-06-07,0.0007744203123885018
2017-06-08,-0.0067078004023392035
2017-06-09,0.007532385657185392
2017-06-12,0.0072186101438218575
2017-06-13,-0.009982277097806413
2017-06-14,0.0010341540872265131
2017-06-15,0.0030990781182527183
2017-06-16,0.003089503505542268
2017-06-19,-0.0012832393145238985
2017-06-20,-0.006424975146714584
2017-06-21,-0.013192210144375327
2017-06-22,-0.001310242807398776
2017-06-23,-0.003937219668388781
2017-06-26,0.0052699303376706474
2017-06-27,-0.01179521374940895
2017-06-28,0.006365605918267958
2017-06-29,-0.008434113210672889
2017-06-30,0.002924163211880604
2017-07-03,0.010071494881052745
2017-07-05,0.0002622992805687563
2017-07-06,-0.007772291304743439
2017-07-07,-0.005379101772050809
2017-07-10,-0.004056467212741666
2017-07-11,-0.006244608648721894
2017-07-12,0.006283848825444638
2017-07-13,-0.016833998093203184
2017-07-14,0.002485435967499061
2017-07-17,0.002479461610487954
2017-07-18,-0.01099212985124387
2017-07-19,0.0038898534176452504
2017-07-20,0.010794302461134109
2017-07-21,-0.0002739743749061718
2017-07-24,-0.007669029879229683
2017-07-25,-0.00027554045269262417
2017-07-26,0.049971917856154624
2017-07-27,0.036287431615920074
2017-07-28,-0.010403510217867007
2017-07-31,0.0
2017-08-01,-0.0030768811432788645
2017-08-02,-0.015689173562380754
2017-08-03,0.0002609118858540871
2017-08-04,0.003918709765314166
2017-08-07,0.0023419771265955625
2017-08-08,-0.00415386544056362
2017-08-09,0.0
2017-08-10,-0.0044313733988985415
2017-08-11,-0.002356932395508826
2017-08-14,0.010498664818699988
2017-08-15,-0.00883110851574298
2017-08-16,0.0018341483251833601
2017-08-17,-0.016479133540752366
2017-08-18,-0.006116486168404767
2017-08-21,0.005619007399054743
2017-08-22,0.010644118297342464
2017-08-23,-0.00157987690033623
2017-08-24,-0.006329148044272759
2017-08-25,0.008227336395471463
2017-08-28,-0.0013162673181975615
2017-08-29,-0.0023719848118735065
2017-08-30,-0.004755609066442679
2017-08-31,-0.0055750433614149
2017-09-01,0.0005339563106590006
2017-09-05,-0.01040556113912594
2017-09-06,-0.014019824249872581
2017-09-07,-0.026524579474702104
2017-09-08,-0.00028073558593444403
2017-09-11,0.004214450059101926
2017-09-12,0.014549901218615213
2017-09-13,0.00799740160244955
2017-09-14,-0.006292696456289271
2017-09-15,0.021475669781824358
2017-09-18,0.008625344254287848
2017-09-19,0.02111187829583816
2017-09-20,0.005757755534657294
2017-09-21,-0.005464613295389498
2017-09-22,0.009680635080850042
2017-09-25,0.01373426864186622
2017-09-26,-0.010224811140015944
2017-09-27,0.0012911580837406955
2017-09-28,0.006964317539415177
2017-09-29,0.003329843606964422
2017-10-02,-0.0015318217765722952
2017-10-03,0.009460571562647235
2017-10-04,0.0005065212015713527
2017-10-05,0.0002531323838663724
2017-10-06,-0.006979672669172876
2017-10-09,-0.00751492030615919
2017-10-10,0.005221982374686629
2017-10-11,-0.00805172920044428
2017-10-12,-0.0610110549473718
2017-10-13,-0.004461677143285603
2017-10-16,0.01316534835455685
2017-10-17,0.0016586884415592529
2017-10-18,-0.01435250235651353
2017-10-19,-0.0005603727676978254
2017-10-20,-0.004202929994692961
2017-10-23,-0.00815952874747039
2017-10-24,-0.0110641944725548
2017-10-25,-0.039299822585028954
2017-10-26,0.005673329746572975
2017-10-27,0.008610407976990198
2017-10-30,-0.012658330245018723
2017-10-31,0.003279891222714104
2017-11-01,-0.002971663730013896
2017-11-02,-0.011326165628766094
2017-11-03,0.003918411739622707
2017-11-06,-0.013212714648999202
2017-11-07,0.006390802487706848
2017-11-08,0.011188041228393786
2017-11-09,0.01674666881169684
2017-11-10,0.006470636744062119
2017-11-13,-0.0014610497608908979
2017-11-14,-0.013169472542431393
2017-11-15,0.0026688058986832353
2017-11-16,0.02099996643219426
2017-11-17,-0.0002899422652464789
2017-11-20,0.003766846776486421
2017-11-21,-0.0089491442082964
2017-11-22,0.015729810316744475
2017-11-24,-0.001720847180390117
2017-11-27,-0.0037343197559667196
2017-11-28,0.021337803613046713
2017-11-29,0.02992678529438786
2017-11-30,-0.0027410704995517454
2017-12-01,0.0032984115167995487
2017-12-04,0.021095558040619133
2017-12-05,-0.01931836457899805
2017-12-06,-0.012037906876087412
2017-12-07,0.0016613822876343498
2017-12-08,0.015482306870332696
2017-12-11,0.0046283103425266425
2017-12-12,0.032520458599077706
2017-12-13,-0.0015747830187540224
2017-12-14,-0.007886569281282951
2017-12-15,0.013248611614124384
2017-12-18,0.005753298495096093
2017-12-19,-0.010660637477332147
2017-12-20,0.013140672672985909
2017-12-21,0.0085604339561407
2017-12-22,0.0015431900132576448
2017-12-26,0.003081395001929943
2017-12-27,-0.0043518805985720554
2017-12-28,0.007456603201284162
2017-12-29,-0.00765675686925904
2018-01-02,-0.00874520310164184
2018-01-03,-0.023092717289481257
2018-01-04,0.009296386724370942
2018-01-05,0.0036839277042415297
2018-01-08,0.0028844261373222047
2018-01-09,-0.002607453033195317
2018-01-10,-0.02320645948649236
2018-01-11,-0.003822781774580286
2018-01-12,0.011512956363884053
2018-01-16,-0.0048780493609474895
2018-01-17,0.003540571162084394
2018-01-18,0.008141310025852055
2018-01-19,0.0016148764837555785
2018-01-22,0.017737007532829585
2018-01-23,-0.017955908403347487
2018-01-24,-0.004571054537417463
2018-01-25,0.01161508898836705
2018-01-26,0.009879787033226561
2018-01-29,-0.014806760943402053
2018-01-30,0.004830916735802049
2018-01-31,0.0002669245530011466
2018-02-01,0.04566087820068643
2018-02-02,-0.02783447345750778
2018-02-05,-0.03782517007618713
2018-02-06,0.005459898907720584
2018-02-07,0.0027154828062143643
2018-02-08,-0.03682636823704932
2018-02-09,0.01349459663107866
2018-02-12,0.00887646936307207
2018-02-13,0.006323925284926091
2018-02-14,-0.0051913220271637694
2018-02-15,0.01620430919407534
2018-02-16,0.0037836380410194437
2018-02-20,-0.009962251855515913
2018-02-21,-0.012510442833457813
2018-02-22,0.004406547295241925
2018-02-23,0.006854936629520525
2018-02-26,0.020152640720334958
2018-02-27,-0.015750224438060845
2018-02-28,-0.015459446700624269
2018-03-01,-0.008264541784477664
2018-03-02,0.00972227524488023
2018-03-05,0.009628602338197956
2018-03-06,0.004631905886688159
2018-03-07,0.001085038508684688
2018-03-08,0.005418598609001624
2018-03-09,-0.0016170908291059938
2018-03-12,0.00836733653870092
2018-03-13,0.0008030761589570279
2018-03-14,-0.009628476333254476
2018-03-15,0.0002704729398996797
2018-03-16,-0.0010800581389215358
2018-03-19,-0.01135168549486354
2018-03-20,-0.00656076322213095
2018-03-21,-0.009356007174036396
2018-03-22,-0.0174999368810147
2018-03-23,-0.018942754930047823
2018-03-26,-0.0002881281885727116
2018-03-27,0.006053701587205973
2018-03-28,0.01891112954276597
2018-03-29,0.0025313037381120562
2018-04-02,-0.015428015455173694
2018-04-03,0.007692243219522332
2018-04-04,0.014418789564291101
2018-04-05,0.007246614914659499
2018-04-06,-0.014112007188708198
2018-04-09,0.005777041184555909
2018-04-10,0.018197095171944788
2018-04-11,-0.015637924114009882
2018-04-12,-0.0025534303185344998
2018-04-13,-0.0005688747500564029
2018-04-16,0.014228737493942045
2018-04-17,-0.007856198836451389
2018-04-18,-0.004242093200646724
2018-04-19,-0.011076356135052201
2018-04-20,-0.004307942720660929
2018-04-23,0.006345938576937771
2018-04-24,0.0031525593818269027
2018-04-25,0.005714382805533935
2018-04-26,-0.059659119428175034
2018-04-27,-0.0018130319581057819
2018-04-30,-0.01029022593851936
