Date,CTSH
2015-09-18,-0.016855035208726776
2015-09-21,0.01601180739558461
2015-09-22,-0.015281833985740123
2015-09-23,0.006304592920763907
2015-09-24,-0.018152603001325374
2015-09-25,0.0027816057431668817
2015-09-28,-0.02039502513313607
2015-09-29,0.008993893938301412
2015-09-30,0.033509809694752146
2015-10-01,0.010541118324919996
2015-10-02,0.0
2015-10-05,0.029081720803696864
2015-10-06,-0.0019965009156470703
2015-10-07,0.015543316379208028
2015-10-08,0.005606954378854834
2015-10-09,0.008740077230956267
2015-10-12,-0.011204113063891574
2015-10-13,-0.020395741303231962
2015-10-14,-0.0013882013149760786
2015-10-15,0.002316731463480437
2015-10-16,0.0
2015-10-19,0.0023110480332728667
2015-10-20,0.002305981671871571
2015-10-21,-0.003527551106316529
2015-10-22,0.05325564088848833
2015-10-23,0.005845443324691946
2015-10-26,-0.005521162411033953
2015-10-27,-0.0027755335817505333
2015-10-28,0.02197464650353753
2015-10-29,-0.012614308554379283
2015-10-30,-0.01117938855692735
2015-11-02,0.004698640273007371
2015-11-03,-0.00423825026001734
2015-11-04,-0.01937191015441675
2015-11-05,0.005238138581650675
2015-11-06,0.027988662935818587
2015-11-09,-0.015640956539501594
2015-11-10,0.0017653447508148012
2015-11-11,-0.002936972815196226
2015-11-12,-0.011489234182984642
2015-11-13,-0.01802997591935751
2015-11-16,-0.0006072124437777049
2015-11-17,-0.026571355873337366
2015-11-18,0.01793789604989615
2015-11-19,-0.0003063222707663238
2015-11-20,-0.0016864328062827783
2015-11-23,-0.013664937045509529
2015-11-24,0.005292752949246804
2015-11-25,-0.0017034041334892391
2015-11-27,0.00403310396183354
2015-11-30,-0.0023174467878741556
2015-12-01,0.009600404716987088
2015-12-02,-0.017791417424002587
2015-12-03,-0.0370080656896995
2015-12-04,0.02091787457989458
2015-12-07,-0.015247716714019144
2015-12-08,0.00016124883646639887
2015-12-09,-0.02709217757650295
2015-12-10,0.000662707998512202
2015-12-11,-0.034288216491772494
2015-12-14,0.02504257980389113
2015-12-15,0.012550256588463649
2015-12-16,0.031565088315919754
2015-12-17,-0.03204103747635889
2015-12-18,-0.02581947088865444
2015-12-21,0.01495087327977851
2015-12-22,0.0060259913535405385
2015-12-23,0.004992100666365573
2015-12-24,0.005463158107323451
2015-12-28,-0.003787194569868757
2015-12-29,0.01504126198893796
2015-12-30,-0.006676387785838567
2015-12-31,-0.016065638578228847
2016-01-04,-0.031489439718653034
2016-01-05,0.0
2016-01-06,-0.01720280081495751
2016-01-07,-0.00857688957347058
2016-01-08,-0.015536643500960179
2016-01-11,0.006456110055243824
2016-01-12,0.06290101825434147
2016-01-13,-0.031517085805020106
2016-01-14,0.04223621909352038
2016-01-15,-0.02491284707717789
2016-01-19,0.02095042542906511
2016-01-20,-0.01151139911430199
2016-01-21,-0.003206718336580816
2016-01-22,0.02455134512510626
2016-01-25,0.006775617981654269
2016-01-26,0.01674330617811548
2016-01-27,-0.015014525765933762
2016-01-28,0.00540888684631935
2016-01-29,0.032116023363707225
2016-02-01,-0.015479383514019673
2016-02-02,-0.0354565664434181
2016-02-03,0.010645549945589972
2016-02-04,-0.018762223773088005
2016-02-05,-0.01811464630419113
2016-02-08,-0.0766997780086085
2016-02-09,-0.03182248854002012
2016-02-10,0.01891867396574831
2016-02-11,-0.02269341295092364
2016-02-12,0.03377486397835927
2016-02-16,0.021161759462920315
2016-02-17,0.029085823178130576
2016-02-18,-0.010598896374291011
2016-02-19,-0.0019640393173379067
2016-02-22,0.01305911159861095
2016-02-23,-0.015362698583353707
2016-02-24,0.007711243815450519
2016-02-25,0.018687036598473483
2016-02-26,-0.003494204280925506
2016-02-29,-0.0010521463344054238
2016-03-01,0.02158681463978107
2016-03-02,-0.009105114371156797
2016-03-03,0.0020804267008034394
2016-03-04,-0.0010381644420303093
2016-03-07,-0.012816029625046577
2016-03-08,-0.018771745541121154
2016-03-09,0.002145673680681748
2016-03-10,-0.0112402685203159
2016-03-11,0.027968597607456624
2016-03-14,0.02018588469668625
2016-03-15,-0.0015485624244871987
2016-03-16,0.015164493195146456
2016-03-17,-0.0030554470754313723
2016-03-18,0.008854125665257673
2016-03-21,0.004556870066684038
2016-03-22,-0.011256693353493219
2016-03-23,0.003568491548803454
2016-03-24,0.02133416623186224
2016-03-28,-0.0023211359912616025
2016-03-29,0.02392844641429437
2016-03-30,0.013469580741727105
2016-03-31,0.004003266210646617
2016-04-01,0.006698406738200768
2016-04-04,-0.021546197543626078
2016-04-05,-0.009391263945013217
2016-04-06,0.006211187485351211
2016-04-07,-0.025503324829199703
2016-04-08,0.002833574376155168
2016-04-11,-0.00299181950055194
2016-04-12,-0.00866953107706081
2016-04-13,0.016649726239347018
2016-04-14,-0.0014886626265316893
2016-04-15,-0.004804824751228232
2016-04-18,0.005161023903177631
2016-04-19,-0.008777883852292057
2016-04-20,0.004009991413473246
2016-04-21,-0.0006657808988879133
2016-04-22,0.006494907182787557
2016-04-25,-0.003805717722161206
2016-04-26,0.006975634017015064
2016-04-27,-0.0008248139490565354
2016-04-28,-0.014030807114983945
2016-04-29,-0.022769126713382715
2016-05-02,0.0
2016-05-03,-0.012335365272660437
2016-05-04,-0.0019075756514215225
2016-05-05,0.0008687370231481584
2016-05-06,0.05139770068940219
2016-05-09,0.004459105262750063
2016-05-10,0.015126641371445482
2016-05-11,-0.01036601094616052
2016-05-12,0.0004908022910714571
2016-05-13,0.0035989396168374377
2016-05-16,0.007498190541427752
2016-05-17,-0.0027506225507162307
2016-05-18,0.006164696830155858
2016-05-19,-0.0001609218151733538
2016-05-20,0.014997438248866901
2016-05-23,-0.019065687718630375
2016-05-24,0.018950676788173748
2016-05-25,-0.004927897816256355
2016-05-26,-0.005431344122937776
2016-05-27,0.003212331538756219
2016-05-31,-0.01633021357190112
2016-06-01,-0.00504594056483465
2016-06-02,0.003435395852309675
2016-06-03,-0.01988931421833151
2016-06-06,0.00382583429940464
2016-06-07,0.006296610162903393
2016-06-08,0.014655126158351406
2016-06-09,-0.010224162157968064
2016-06-10,-0.011805257861512097
2016-06-13,-0.003650081332295607
2016-06-14,0.00915916578185949
2016-06-15,-0.016006566305567738
2016-06-16,0.001341476080025883
2016-06-17,-0.0026795721570502806
2016-06-20,0.029386890663373855
2016-06-21,0.004894167736482435
2016-06-22,0.0019479664335486646
2016-06-23,0.015878223921020007
2016-06-24,-0.07480079125699113
2016-06-27,-0.04361299162512511
2016-06-28,0.009372566134452365
2016-06-29,0.019464462983140418
2016-06-30,0.002627576531873954
2016-07-01,-0.0006989302715716406
2016-07-05,-0.01398599625728747
2016-07-06,0.006560335752222812
2016-07-07,0.0012330289477813228
2016-07-08,0.019176355719530136
2016-07-11,0.00880382250935452
2016-07-12,-0.001368938431561606
2016-07-13,0.0022277844766329657
2016-07-14,0.00769368532689918
2016-07-15,-0.02002063521973807
2016-07-18,0.0038089190082277735
2016-07-19,-0.0053466943190481064
2016-07-20,0.018206944822859006
2016-07-21,-0.006982165106737548
2016-07-22,0.0008574116773443219
2016-07-25,0.0006854440378682991
2016-07-26,0.003767250344714812
2016-07-27,-0.006311743477892984
2016-07-28,-0.006180351421956054
2016-07-29,-0.006909573608660291
2016-08-01,0.016698340337250484
2016-08-02,-0.010265244903333692
2016-08-03,0.005186114584069035
2016-08-04,0.010661977950791268
2016-08-05,0.015994432781159418
2016-08-08,-0.02344663138428804
2016-08-09,-0.010975849619851763
2016-08-10,-0.00242772083562226
2016-08-11,-0.0034763692740288343
2016-08-12,0.015175268849922485
2016-08-15,-0.005498187802400856
2016-08-16,-0.010020809014454124
2016-08-17,-0.005235670683392812
2016-08-18,-0.0010524359271171235
2016-08-19,0.0035123150875469022
2016-08-22,0.010500438939621048
2016-08-23,0.007101188426364313
2016-08-24,-0.008254737393672884
2016-08-25,-0.0017339278313277529
2016-08-26,0.005211115020367307
2016-08-29,-0.00034580812307116737
2016-08-30,0.0010371934259572058
2016-08-31,-0.008115944548054643
2016-09-01,0.0026114916473478633
2016-09-02,0.013370196441877091
2016-09-06,0.005140574494042038
2016-09-07,-0.004773205830686744
2016-09-08,-0.03802658602643871
2016-09-09,-0.016559972999763306
2016-09-12,0.021184174332366412
2016-09-13,-0.024822889991583996
2016-09-14,-0.017636018789461083
2016-09-15,0.0012952431233230755
2016-09-16,-0.014417429420622296
2016-09-19,0.00018725865251356666
2016-09-20,-0.006937909746551507
2016-09-21,0.009252464521266601
2016-09-22,0.014218749202036696
2016-09-23,0.0036894304148231694
2016-09-26,-0.004778558570069702
2016-09-27,0.004616878117363443
2016-09-28,0.009007309574609046
2016-09-29,0.0020038034034819407
2016-09-30,-0.13254551226903044
2016-10-03,0.05638275294924111
2016-10-04,-0.006150903277460595
2016-10-05,0.0161708198240873
2016-10-06,0.006090315349493558
2016-10-07,-0.016793608174628383
2016-10-10,0.0019859255447338686
2016-10-11,-0.011099783497832694
2016-10-12,0.0018036756581154556
2016-10-13,0.025410291216584557
2016-10-14,-0.017755943718459455
2016-10-17,-0.0047675402610175555
2016-10-18,0.002395104159873762
2016-10-19,0.0033852541522443325
2016-10-20,-0.006152039501437945
2016-10-21,-0.007388407185184076
2016-10-24,0.014886203541478293
2016-10-25,0.0037662365001063236
2016-10-26,0.004542044229848496
2016-10-27,0.008452673246473807
2016-10-28,0.005263135578036593
2016-10-31,-0.004265694272199028
2016-11-01,0.0029210423190657586
2016-11-02,-0.0017476201905040067
2016-11-03,0.004667898497412004
2016-11-04,0.008325606164691024
2016-11-07,0.05126704131649884
2016-11-08,0.002557433582797808
2016-11-09,-0.03425044558750645
2016-11-10,0.015091555144894464
2016-11-11,0.002601870531378836
2016-11-14,0.0
2016-11-15,0.004077907625929189
2016-11-16,0.02141398957350127
2016-11-17,0.01897702164909676
2016-11-18,-0.014366505704874077
2016-11-21,-0.008458232631407436
2016-11-22,-0.03484567908640779
2016-11-23,-0.024821154712021398
2016-11-25,0.026802941958019577
2016-11-28,0.06948330770660793
2016-11-29,-0.02317818376211278
2016-11-30,-0.00988666280355499
2016-12-01,-0.01815546356633857
2016-12-02,-0.00110957645158416
2016-12-05,0.013698582548053118
2016-12-06,0.009861248236239462
2016-12-07,0.03254938258798079
2016-12-08,-0.01628691818603034
2016-12-09,-0.00587495490572898
2016-12-12,0.0008954144058528346
2016-12-13,0.014313661073329875
2016-12-14,-0.006173545886405618
2016-12-15,0.008164581613453015
2016-12-16,-0.00950700008147265
2016-12-19,0.007642787510659943
2016-12-20,-0.004762574360208216
2016-12-21,-0.0024811295886553175
2016-12-22,0.00302036432618924
2016-12-23,0.0007084094839528987
2016-12-27,0.002301607010040785
2016-12-28,-0.008301002859253614
2016-12-29,0.0005343736313083713
2016-12-30,-0.0026701374683124612
2017-01-03,0.008745273776510354
2017-01-04,0.014154415718140134
2017-01-05,-0.0040126450367635735
2017-01-06,0.013662710646529908
2017-01-09,-0.022291505045098803
2017-01-10,0.001414166785142168
2017-01-11,0.006177188761477437
2017-01-12,-0.00035080020076938556
2017-01-13,-0.008247258958946957
2017-01-17,0.0010615245823271113
2017-01-18,0.013785940076416203
2017-01-19,-0.01237812617971945
2017-01-20,0.003530596723096746
2017-01-23,-0.011961451468324724
2017-01-24,0.00783347569366577
2017-01-25,0.01660486482238821
2017-01-26,-0.022241515905430775
2017-01-27,-0.0024878949807100037
2017-01-30,-0.04400506433840434
2017-01-31,-0.019940402856974848
2017-02-01,-0.0026621483541272584
2017-02-02,-0.014680776701366027
2017-02-03,0.015867086861943047
2017-02-06,0.0049522445306204865
2017-02-07,0.019522278030519313
2017-02-08,0.04945170789756781
2017-02-09,0.027457818620123087
2017-02-10,-0.010344742638907611
2017-02-13,0.004181447196541566
2017-02-14,-0.004857893427507198
2017-02-15,0.013423882245963359
2017-02-16,-0.0005160253268429171
2017-02-17,-0.002409679592997982
2017-02-21,0.011387252840797446
2017-02-22,0.0022176120700261315
2017-02-23,0.006808574833195857
2017-02-24,0.0059171520833045665
2017-02-27,0.0013444787342116182
2017-02-28,-0.005203182099060566
2017-03-01,0.016534498714060986
2017-03-02,-0.0013278134840071232
2017-03-03,-0.004819714712924528
2017-03-06,-0.017534766244903688
2017-03-07,-0.016828168978549773
2017-03-08,-0.006051167357424836
2017-03-09,0.0031307672516402985
2017-03-10,0.018553730389124556
2017-03-13,0.008682493967011151
2017-03-14,-0.001519100659008843
2017-03-15,0.0016906178065383415
2017-03-16,0.0025309989068036387
2017-03-17,-0.014307195236510695
2017-03-20,0.007172034136062377
2017-03-21,-0.0076298401240108005
2017-03-22,0.015889503131212512
2017-03-23,-0.011772891634106886
2017-03-24,-0.0023823238984954642
2017-03-27,0.0015351355709007919
2017-03-28,0.005621001772445622
2017-03-29,0.0006774770172170985
2017-03-30,0.002708217795750034
2017-03-31,0.0047264005400367015
2017-04-03,-0.0213371121258753
2017-04-04,-0.0006868114769859046
2017-04-05,-0.00257702008230698
2017-04-06,0.00137804500085692
2017-04-07,0.004987850953107165
2017-04-10,0.00924178770137396
2017-04-11,-0.0015260967608994314
2017-04-12,-0.0037364663381195262
2017-04-13,-0.005284641515140964
2017-04-17,0.005998278750344088
2017-04-18,-0.014139617762901624
2017-04-19,0.0017278613890194805
2017-04-20,-0.003277671266398441
2017-04-21,0.0012115496489917277
2017-04-24,0.017977626171837624
2017-04-25,0.0033960858283903494
2017-04-26,0.005584925990617995
2017-04-27,0.004712082547112972
2017-04-28,0.008877511121982984
2017-05-01,0.001992488071414389
2017-05-02,0.002320123632504112
2017-05-03,0.0011570592672409674
2017-05-04,0.0031372113195120566
2017-05-05,0.04065844670758034
2017-05-08,0.01676698884633976
2017-05-09,-0.0017112875841643893
2017-05-10,-0.003116783780627519
2017-05-11,0.004376993209419977
2017-05-12,0.002179224847040029
2017-05-15,0.0015527691115395648
2017-05-16,0.010854714794149567
2017-05-17,-0.010584535190591216
2017-05-18,0.010411573602315372
2017-05-19,0.006152168360226584
2017-05-22,0.005655988589155614
2017-05-23,0.0033436812367138025
2017-05-24,0.007271543499561606
2017-05-25,0.005865310021335501
2017-05-26,-0.0013454006683484288
2017-05-30,-0.004491751297535318
2017-05-31,0.006316876623377432
2017-06-01,0.007173925057555763
2017-06-02,0.0011868956915881412
2017-06-05,0.0013338245066871757
2017-06-06,-0.0022201216371445787
2017-06-07,-0.0066755633778945445
2017-06-08,-0.001344110620856931
2017-06-09,-0.008374406335895812
2017-06-12,-0.00030154071325838583
2017-06-13,0.0021117426254460003
2017-06-14,0.0006023764146700916
2017-06-15,-0.0012037714844306269
2017-06-16,0.0030125429902037038
2017-06-19,0.012164147683097148
2017-06-20,-0.0019291060472322874
2017-06-21,0.009514068178662516
2017-06-22,-0.011633145589233451
2017-06-23,0.0038734839832619272
2017-06-26,0.0011875145013304778
2017-06-27,-0.01378573819201978
2017-06-28,0.007515123915854183
2017-06-29,-0.013277698580492325
2017-06-30,0.003931263967792864
2017-07-03,0.004518261839633997
2017-07-05,0.002848428866503383
2017-07-06,-0.008969881306185368
2017-07-07,0.010107003817993121
2017-07-10,0.004779151777294155
2017-07-11,0.004755914155107455
2017-07-12,0.007840451282469685
2017-07-13,-0.0033758634290206313
2017-07-14,0.013696778409727495
2017-07-17,0.0008713164946814178
2017-07-18,-0.001451300546516987
2017-07-19,0.010321276204724672
2017-07-20,0.006618573369605141
2017-07-21,0.00028611264335065556
2017-07-24,-0.00028603080632050304
2017-07-25,0.00014275220534520905
2017-07-26,0.0011433141905237143
2017-07-27,-0.004710906618692556
2017-07-28,-0.005736947312707907
2017-07-31,0.0
2017-08-01,0.0027408933479364794
2017-08-02,-0.014242569400976124
2017-08-03,0.02086970929289489
2017-08-04,0.017583966056736955
2017-08-07,-0.022337746589745522
2017-08-08,0.00991505322541597
2017-08-09,0.010387390619252868
2017-08-10,-0.014082652777747784
2017-08-11,0.008570320468330506
2017-08-14,0.017419302701190187
2017-08-15,-0.0023664200540121083
2017-08-16,0.005441925973230122
2017-08-17,-0.02317493093426759
2017-08-18,-0.0024204253211829174
2017-08-21,-0.00784942760298013
2017-08-22,0.009062050944619982
2017-08-23,-0.0018532852747048523
2017-08-24,-0.0028560402185185962
2017-08-25,-0.0005729414140797084
2017-08-28,0.0025793797123927487
2017-08-29,-0.004431122860055314
2017-08-30,0.0002875052802271405
2017-08-31,0.015788559810817837
2017-09-01,0.000847785587644978
2017-09-05,-0.004094698904387517
2017-09-06,0.005529479239351653
2017-09-07,0.0069080224196444995
2017-09-08,-0.004480431428430132
2017-09-11,0.01518984756403996
2017-09-12,0.009143468270523814
2017-09-13,-0.00782525816916313
2017-09-14,-0.007333986204167142
2017-09-15,0.0011153340918046428
2017-09-18,0.0030635742803544197
2017-09-19,0.0063851051228900335
2017-09-20,-0.0005518209799502127
2017-09-21,-0.008280478426079707
2017-09-22,0.002783678461797612
2017-09-25,-0.005134949760647101
2017-09-26,-0.0009762126786110326
2017-09-27,0.0040490577711660425
2017-09-28,0.003198383507238889
2017-09-29,0.005544922904582306
2017-10-02,-0.0012408244956245706
2017-10-03,0.0013799769366973358
2017-10-04,0.0013788946017680992
2017-10-05,0.00757008739481857
2017-10-06,0.00819711690172742
2017-10-09,-0.002032732692371475
2017-10-10,0.004752204267989946
2017-10-11,-0.005405321041136779
2017-10-12,0.00665742056971963
2017-10-13,0.003914415838397467
2017-10-16,-0.002823178078519395
2017-10-17,-0.0026969803209171417
2017-10-18,-0.0004052679320439845
2017-10-19,0.004462970541155631
2017-10-20,0.007136376344030637
2017-10-23,-0.005347735650674146
2017-10-24,0.0038977623821414564
2017-10-25,-0.005891139947461488
2017-10-26,0.0044444525776943244
2017-10-27,0.01086093354701001
2017-10-30,0.0015920022528865818
2017-10-31,0.0021188458857894776
2017-11-01,-0.02814889849281854
2017-11-02,0.011150100356215109
2017-11-03,-0.0012098843232271062
2017-11-06,0.006866412482141149
2017-11-07,-0.0017379718921884946
2017-11-08,-0.003616802129423058
2017-11-09,-0.00591557821831401
2017-11-10,0.004327903029796243
2017-11-13,0.004039367190965537
2017-11-14,0.005499352431119764
2017-11-15,-0.011738274072943033
2017-11-16,0.017411591237375346
2017-11-17,-0.030839004975483086
2017-11-20,-0.013852460893449825
2017-11-21,-0.0018083508773584223
2017-11-22,-0.0008358448238378058
2017-11-24,0.00780900510471505
2017-11-27,0.0017988587643145149
2017-11-28,0.006491609161440648
2017-11-29,-0.010429099499806083
2017-11-30,0.002357255907772693
2017-12-01,-0.012728279434453982
2017-12-04,-0.014573909011528219
2017-12-05,0.0015641203153526906
2017-12-06,0.015192768063580386
2017-12-07,0.001538128724636989
2017-12-08,0.0029325849864383358
2017-12-11,-0.0036197871153562655
2017-12-12,-0.0015374311362671422
2017-12-13,-0.003639006045319304
2017-12-14,0.008708938448120263
2017-12-15,0.003760151015048452
2017-12-18,-0.002913580171428398
2017-12-19,0.0008349176721647034
2017-12-20,0.010843814709581512
2017-12-21,-0.0042635559970993775
2017-12-22,-0.009668346598127098
2017-12-26,-0.006415738583594122
2017-12-27,-0.0005615340825609882
2017-12-28,0.0026686664702573193
2017-12-29,-0.005182623226870797
2018-01-02,-0.000985847815098806
2018-01-03,0.008456543068403155
2018-01-04,0.015793305971331106
2018-01-05,0.008530514433644942
2018-01-08,0.0009550675409659704
2018-01-09,0.0012263102696670192
2018-01-10,0.006942733867598694
2018-01-11,0.0005409242230587363
2018-01-12,0.0074310817582752264
2018-01-16,0.0022803673004354597
2018-01-17,0.014853139182301023
2018-01-18,0.011999048310107785
2018-01-19,0.007036259295839509
2018-01-22,0.008668240896148482
2018-01-23,0.0038483737063419454
2018-01-24,0.0024274867525175825
2018-01-25,-0.006373210735022727
2018-01-26,0.0061577081765609165
2018-01-29,-0.0035697431792716117
2018-01-30,-0.004991078374202429
2018-01-31,0.0028295889046894285
2018-02-01,-0.006155448357054505
2018-02-02,-0.022967672142987006
2018-02-05,-0.03209207559722893
2018-02-06,0.00832340551900912
2018-02-07,0.03545302095396963
2018-02-08,-0.01777310961134637
2018-02-09,0.015034400977349982
2018-02-12,0.014943250974183142
2018-02-13,0.008782168977806037
2018-02-14,0.02189237544474998
2018-02-15,0.019418778763065303
2018-02-16,-0.005161977498073567
2018-02-20,0.007288598450103656
2018-02-21,0.005655330920375512
2018-02-22,-0.0023229390724346377
2018-02-23,0.01127313947667652
2018-02-26,0.005331613667247659
2018-02-27,-0.0055443296720989466
2018-02-28,-0.005938691821682496
2018-03-01,-0.016703082887248755
2018-03-02,0.007811224018059226
2018-03-05,0.01218007361342921
2018-03-06,0.009724349338715355
2018-03-07,0.002167023884995789
2018-03-08,-0.0003606266393101354
2018-03-09,0.01790444528292534
2018-03-12,-0.007555316242881971
2018-03-13,-0.0033306398450884123
2018-03-14,-0.0019092657812591618
2018-03-15,0.01434890727513416
2018-03-16,-0.0027111825641550347
2018-03-19,-0.009338399144709575
2018-03-20,0.0059660150699356596
2018-03-21,-0.011386742822967588
2018-03-22,-0.028553828226458355
2018-03-23,-0.02111908304343091
2018-03-26,0.02990128657485891
2018-03-27,-0.018988034654727204
2018-03-28,-0.005119934424297923
2018-03-29,0.010417893677654
2018-04-02,-0.016024824719946262
2018-04-03,0.010605090439141263
2018-04-04,0.008369757679741463
2018-04-05,0.002477506681852537
2018-04-06,-0.022862024190181462
2018-04-09,-0.002023557740629567
2018-04-10,0.01888215620970457
2018-04-11,-0.005845430694084386
2018-04-12,0.02026726712814031
2018-04-13,-0.008951063015840255
2018-04-16,0.011754169826319494
2018-04-17,0.005136639469428994
2018-04-18,0.006204884844969838
2018-04-19,-0.003990209056857541
2018-04-20,-0.007284354111843361
2018-04-23,-0.002446004024321269
2018-04-24,-0.009439537746335103
2018-04-25,0.0013616250266952346
2018-04-26,0.010134403680845283
2018-04-27,-0.0013459243969304868
2018-04-30,0.002450395698093022
2018-05-01,0.0
2018-05-02,-0.005377879056258417
2018-05-03,-0.00024580382942840373
2018-05-04,0.009955840034849173
