Date,COIN
2021-10-18,0.04536549535248824
2021-10-19,0.04189680472609458
2021-10-20,0.029709081003833848
2021-10-21,-0.04670961230524329
2021-10-22,0.002766529599842471
2021-10-25,0.08210348526693001
2021-10-26,-0.018584561503174002
2021-10-27,-0.024476437590122857
2021-10-28,0.02393554443378565
2021-10-29,0.0009087473458611051
2021-11-01,0.03622182806418994
2021-11-02,0.01616364923823599
2021-11-03,0.023904408136000477
2021-11-04,0.00020328510141753853
2021-11-05,-0.021483594576314657
2021-11-08,0.05005199894897472
2021-11-09,0.009804478664814598
2021-11-10,-0.08055627567894541
2021-11-11,0.023706659769409333
2021-11-12,0.019590344691942985
2021-11-15,0.006939105163563664
2021-11-16,-0.009381487062193439
2021-11-17,0.012860966793178052
2021-11-18,-0.06622989269616897
2021-11-19,0.02775282092122966
2021-11-22,-0.051330559113620056
2021-11-23,0.00545201331560019
2021-11-24,-0.015195482782872083
2021-11-26,-0.02941930436569984
2021-11-29,0.05343188125130216
2021-11-30,-0.013744996546838584
2021-12-01,-0.06507936507936507
2021-12-02,-0.033242813395320425
2021-12-03,-0.06694530620854966
2021-12-06,-0.009072101326862758
2021-12-07,0.08805661773775753
2021-12-08,0.003700850181201476
2021-12-09,-0.08198833457446786
2021-12-10,-0.030881774249482796
2021-12-13,-0.01716452722840167
2021-12-14,0.017862137806347267
2021-12-15,0.009536415136389476
2021-12-16,-0.04308939276042201
2021-12-17,-0.015454918047208333
2021-12-20,-0.021779342177223215
2021-12-21,0.04049569109878348
2021-12-22,0.027695912401528577
2021-12-23,0.053427580756937765
2021-12-27,0.04519856570224734
2021-12-28,-0.06757770429884424
2021-12-29,-0.03340596532092155
2021-12-30,0.016587499367237468
2021-12-31,-0.01721255999320226
2022-01-03,-0.005230384320516146
2022-01-04,-0.003584979662748289
2022-01-05,-0.06364180914404993
2022-01-06,-0.000981922604851193
2022-01-07,-0.007136744311732057
2022-01-10,-0.03150693955377193
2022-01-11,0.05430870414217037
2022-01-12,-0.010664750768712206
2022-01-13,-0.027567112504607083
2022-01-14,0.007886794397992558
2022-01-18,-0.0349084850754674
2022-01-19,-0.011261261261261257
2022-01-20,0.009658292105637845
2022-01-21,-0.13378753970645174
2022-01-24,-0.0025525107571402472
2022-01-25,-0.030551446497056767
2022-01-26,-0.0376555799671332
2022-01-27,-0.04724587141873515
2022-01-28,0.04336078152255651
2022-01-31,0.0707849528990796
2022-02-01,0.03986327675183188
2022-02-02,-0.05239468383252821
2022-02-03,-0.03234241189366327
2022-02-04,0.07241743455745886
2022-02-07,0.05811562903658696
2022-02-08,0.014532857755145567
2022-02-09,0.027643388063844254
2022-02-10,-0.04536128544307261
2022-02-11,-0.050007351074423
2022-02-14,0.0037012349006386724
2022-02-15,0.07016643763504327
2022-02-16,-0.004737928924785861
2022-02-17,-0.07713025594864198
2022-02-18,-0.014380963595082674
2022-02-22,-0.06555301816034631
2022-02-23,-0.022742640521616453
2022-02-24,0.03948125418868065
2022-02-25,-0.01520380800098986
2022-02-28,0.07883279023389189
2022-03-01,0.02830630484639518
2022-03-02,-0.008513015163037707
2022-03-03,-0.08467866951518321
2022-03-04,-0.06897713230072167
2022-03-07,-0.027812975024745445
2022-03-08,0.005274954118997144
2022-03-09,0.1048212553351362
2022-03-10,-0.033525171587839964
2022-03-11,-0.07457937102066892
2022-03-14,-0.04298122426443818
2022-03-15,0.018212632950377783
2022-03-16,0.10610336905423967
2022-03-17,0.02718369254384445
2022-03-18,0.04920438528743465
2022-03-21,-0.049101886430756414
2022-03-22,0.052429186134618444
2022-03-23,-0.015960883445173435
2022-03-24,0.03866529303399746
2022-03-25,-0.018297469282651635
2022-03-28,0.07873170381687089
2022-03-29,0.015490765406179552
2022-03-30,-0.03828290166619441
2022-03-31,-0.034773749079876404
2022-04-01,-0.015274380528608633
2022-04-04,0.02508551034550921
2022-04-05,-0.07555437614759397
2022-04-06,-0.0583055931467823
2022-04-07,-0.0038959117163247514
2022-04-08,-0.03159034793233728
2022-04-11,-0.04392945953131033
2022-04-12,-0.026125879906672145
2022-04-13,0.03296621275547151
2022-04-14,-0.048452744526812364
2022-04-18,-0.014461197101731216
2022-04-19,0.04209148840044041
2022-04-20,-0.027368277072245317
2022-04-21,-0.06667571014088736
2022-04-22,-0.04223713036996668
2022-04-25,0.027524292880102053
2022-04-26,-0.05912385600011738
2022-04-27,-0.03617773038866112
2022-04-28,0.0011423858519963304
2022-04-29,-0.08134324849899488
2022-05-02,0.07656816008799772
2022-05-03,0.01829570865093144
2022-05-04,0.053334383846726396
2022-05-05,-0.12216668952847232
2022-05-06,-0.09199126596262996
2022-05-09,-0.1950067104696196
2022-05-10,-0.12597298531138312
2022-05-11,-0.2640087300595958
2022-05-12,0.08897987101040328
2022-05-13,0.16017098712106037
2022-05-16,-0.0909091164572452
2022-05-17,0.1345218660361185
2022-05-18,-0.09957144601004464
2022-05-19,0.06964936497968632
2022-05-20,-0.018837091034680342
2022-05-23,-0.0007559040151835505
2022-05-24,-0.07170950035082524
2022-05-25,0.09468705183835335
2022-05-26,0.04019658554769778
2022-05-27,0.07800195697729229
2022-05-31,0.036909171409461816
2022-06-01,-0.12125481953550954
2022-06-02,0.07562294403483705
2022-06-03,-0.09658625417087174
2022-06-06,0.05967904606145247
2022-06-07,-0.015565282335106456
2022-06-08,-0.005318423863807431
2022-06-09,-0.07861270038462298
2022-06-10,-0.07920325235258119
2022-06-13,-0.1141202668611766
2022-06-14,-0.008267573627290248
2022-06-15,0.06649857248383073
2022-06-16,-0.07198689702418237
2022-06-17,0.003330107466860799
2022-06-21,0.12241312589483777
2022-06-22,-0.09706038733939903
2022-06-23,0.1342708773105612
2022-06-24,0.06504751947824694
2022-06-27,-0.1076383367652024
2022-06-28,-0.08541813540921217
2022-06-29,-0.02794060759376682
2022-06-30,-0.054874362658016596
2022-07-01,0.04296045168221907
2022-07-05,0.12989393990545084
2022-07-06,-0.06677496432283891
2022-07-07,0.11119706249862604
2022-07-08,0.04925168597539065
2022-07-11,-0.10631945181744473
2022-07-12,0.00668152567214042
2022-07-13,-0.021017757541815896
2022-07-14,0.006026359774382595
2022-07-15,0.006926296504389029
2022-07-18,0.09072313014237698
2022-07-19,0.12203858676612755
2022-07-20,0.1433995830083432
2022-07-21,-0.017138213679615433
2022-07-22,-0.042714294656938656
2022-07-25,-0.05295114397288059
2022-07-26,-0.2108245035632469
2022-07-27,0.1114680047583898
2022-07-28,0.05813357236953198
2022-07-29,0.011405607782693172
2022-08-01,-0.00412957949990389
2022-08-02,0.0722488443201379
2022-08-03,0.20199306148420137
2022-08-04,0.10011142447342913
2022-08-05,0.0466816811546491
2022-08-08,0.053412073383211967
2022-08-09,-0.10548864203233
2022-08-10,0.07367699660114302
2022-08-11,-0.10771191263427415
2022-08-12,0.0772618793305897
2022-08-15,0.016355435869958912
2022-08-16,-0.017179534740497715
2022-08-17,-0.0547626615960467
2022-08-18,-0.023057129733278336
2022-08-19,-0.11273515663703382
2022-08-22,-0.03497159631745206
2022-08-23,-0.004057659305640726
2022-08-24,0.004214709897043978
2022-08-25,-0.0015389004642637483
2022-08-26,-0.06487326193964926
2022-08-29,-0.0059934303068962524
2022-08-30,0.010401002102741197
2022-08-31,-0.003431235741124583
2022-09-01,-0.019012039138335268
2022-09-02,-0.004120199116373402
2022-09-06,-0.03800188899406687
2022-09-07,0.08712968026541246
2022-09-08,0.0707692575978709
2022-09-09,0.10659552162486463
2022-09-12,0.020774084927885017
2022-09-13,-0.08843128748500229
2022-09-14,0.04584713552481312
2022-09-15,-0.018678445340669425
2022-09-16,-0.04182316737713321
2022-09-19,-0.054999995876002905
2022-09-20,-0.028456997784715332
2022-09-21,-0.004415705636992673
2022-09-22,-0.06948552343805514
2022-09-23,-0.016841397866569574
2022-09-26,0.006464087011591069
2022-09-27,0.012363527181372236
2022-09-28,0.06756539846283127
2022-09-29,-0.07978010884950859
2022-09-30,0.041168861698375414
2022-10-03,0.0226391554168881
2022-10-04,0.12964372171947014
2022-10-05,-0.020536896366400992
2022-10-06,0.012882039546129986
2022-10-07,-0.0934921298840613
2022-10-10,0.0005970285899603578
2022-10-11,0.04653941980868015
2022-10-12,-0.002993254032291337
2022-10-13,-0.009864114969472593
2022-10-14,-0.08186546070977596
2022-10-17,0.08774961476596776
2022-10-18,-0.04279310630084099
2022-10-19,-0.045612452794489
2022-10-20,0.006330139809653801
2022-10-21,0.043874777388509534
2022-10-24,0.0001506799735511155
2022-10-25,0.13044138788559234
2022-10-26,-0.0165223909759058
2022-10-27,-0.018154672567586405
2022-10-28,-0.005519546283167864
2022-10-31,-0.08075481780863925
2022-11-01,-0.0446792314637382
2022-11-02,-0.04076476210670621
2022-11-03,-0.08087629585663925
2022-11-04,0.05412187274292801
2022-11-07,-0.031451861334910625
2022-11-08,-0.10777600944507504
2022-11-09,-0.09541613445024988
2022-11-10,0.10743798773140911
2022-11-11,0.12843678614890264
2022-11-14,-0.07379042692876236
2022-11-15,0.04340468819258758
2022-11-16,-0.12065544922612415
2022-11-17,-0.0008191872624896401
2022-11-18,-0.0723509433850148
2022-11-21,-0.0890410722215943
2022-11-22,0.052389033989665545
2022-11-23,0.050241998982278435
2022-11-25,-0.02830811771266828
2022-11-28,-0.03997291116889634
2022-11-29,0.014114380440105379
2022-11-30,0.060774736599183754
2022-12-01,-0.010059022284655827
2022-12-02,0.05301519078668471
2022-12-05,-0.03503247814331223
2022-12-06,-0.07804348157799768
2022-12-07,-0.027116282245143175
2022-12-08,0.03756672600126798
2022-12-09,-0.06003269358518715
2022-12-12,0.05864802925485901
2022-12-13,-0.09178403726439988
2022-12-14,0.03876970931098711
2022-12-15,-0.05498878228385806
2022-12-16,-0.03633494167319773
2022-12-19,-0.039071048218400795
2022-12-20,-0.005686578295553746
2022-12-21,0.00514727763490086
2022-12-22,-0.015931759572719195
2022-12-23,0.026019124657667092
2022-12-27,-0.08002254207587234
2022-12-28,-0.003675428513744916
2022-12-29,0.06916692543597547
2022-12-30,0.017538833575654778
2023-01-03,-0.05057928641984999
2023-01-04,0.12202388318488189
2023-01-05,-0.11061012995368025
2023-01-06,-0.008052504252710646
2023-01-09,0.15063146088575996
2023-01-10,0.12960540959351996
2023-01-11,0.012953999056694032
2023-01-12,0.08586431246682058
2023-01-13,0.05110410818433486
2023-01-17,0.08323329102667643
2023-01-18,-0.07258958901885759
2023-01-19,-0.01573393606716178
2023-01-20,0.1161473470485419
2023-01-23,0.014503249442958
2023-01-24,-0.04288773678424829
2023-01-25,-0.014936576386212597
2023-01-26,0.004928016385556955
2023-01-27,0.15748771033626818
2023-01-30,-0.08489488634756681
2023-01-31,0.041310535988741126
2023-02-01,0.12346096892137148
2023-02-02,0.23987827805602557
2023-02-03,-0.08384485523958929
2023-02-06,-0.0005359897762224897
2023-02-07,-0.0424989720415766
2023-02-08,-0.027723267688348985
2023-02-09,-0.14127305628436193
2023-02-10,-0.04259602331091539
2023-02-13,-0.012086155629090656
2023-02-14,0.04663115571390897
2023-02-15,0.17465691634419778
2023-02-16,-0.054081341189094134
2023-02-17,-0.005946019384409418
2023-02-21,-0.048006095090811995
2023-02-22,-0.014338640148610304
2023-02-23,0.019287353698753673
2023-02-24,-0.06286083940467235
2023-02-27,0.008898023100329278
2023-02-28,0.09955907119625307
2023-03-01,-0.002468049631192959
2023-03-02,-0.014999187157417548
2023-03-03,0.01271587697942822
2023-03-06,-0.026972587518944824
2023-03-07,-0.0140194529504164
2023-03-08,0.018096605961060774
2023-03-09,-0.0780828170132476
2023-03-10,-0.08004822712453974
2023-03-13,0.10722304808167626
2023-03-14,0.05881364652061172
2023-03-15,0.02905027375094993
2023-03-16,0.05134167048116667
2023-03-17,0.1062260948260143
2023-03-20,0.0021338493671865244
2023-03-21,0.11778012438126662
2023-03-22,-0.08155731216033224
2023-03-23,-0.14052367673916866
2023-03-24,0.023076903602892163
2023-03-27,-0.0779891017650749
2023-03-28,0.00799488315766661
2023-03-29,0.03585028717335903
2023-03-30,-0.017457876514107573
2023-03-31,0.05314831418453725
2023-04-03,-0.05860587690332619
2023-04-04,-0.016821249560719065
2023-04-05,-0.0281420228728122
2023-04-06,0.010858832850732414
2023-04-10,0.07633461477113657
2023-04-11,0.06139430450041994
2023-04-12,-0.03348063857780004
2023-04-13,0.016362038182062832
2023-04-14,0.013923230694090183
2023-04-17,-0.031326023840465234
2023-04-18,-0.0067926620818197225
2023-04-19,-0.04192684515698508
2023-04-20,-0.06114218330436594
2023-04-21,-0.024132216272275353
2023-04-24,-0.07266261600614388
2023-04-25,0.01461185821115163
2023-04-26,-0.02988298596239458
2023-04-27,0.0051957465664893565
2023-04-28,-0.007014902460081962
2023-05-01,-0.06785650611181293
2023-05-02,0.023534110880332415
2023-05-03,-0.055144154972448955
2023-05-04,0.015054640481905857
2023-05-05,0.18325884262614855
2023-05-08,-0.0024039011042382707
2023-05-09,0.03631670681181509
2023-05-10,0.04035875007681988
2023-05-11,-0.03655812480588527
2023-05-12,-0.04987569838670225
2023-05-15,0.05981863090422368
2023-05-16,-0.047556349644213736
2023-05-17,0.0545957116291913
2023-05-18,-0.012778548202736384
2023-05-19,-0.0577497450907295
2023-05-22,0.07555479055578229
2023-05-23,-0.0322580846659164
2023-05-24,-0.012521114769462494
2023-05-25,-0.025531214237213495
2023-05-26,0.0008791847722808832
2023-05-30,0.07466620057480489
2023-05-31,0.01683836234798264
2023-06-01,0.022025706030232906
2023-06-02,0.015416129646660837
2023-06-05,-0.09047255911982677
2023-06-06,-0.1209333773605673
2023-06-07,0.03197050361690357
2023-06-08,0.030792400601384218
2023-06-09,-0.029508245929982135
2023-06-12,-0.05105100353460923
2023-06-13,0.03639240709277147
2023-06-14,0.02862595336489049
2023-06-15,0.00649347800023814
2023-06-16,0.024700463642173043
2023-06-20,0.026983270298303275
2023-06-21,0.017691335064524694
2023-06-22,-0.010499084538289627
2023-06-23,0.06922942122172637
2023-06-26,0.007645963830688274
2023-06-27,0.1283500313077397
2023-06-28,0.012305059634596827
2023-06-29,0.023745587352307806
2023-06-30,-0.012149623770677853
2023-07-03,0.11712085109704407
2023-07-05,-0.019767319217092183
2023-07-06,-0.0031908105279998544
2023-07-07,0.00793857565551015
2023-07-10,0.0316310699334017
2023-07-11,0.09777124160717277
2023-07-12,-0.03589461046400322
2023-07-13,0.24490987549928378
2023-07-14,-0.015794415340245282
2023-07-17,0.0022790380659778453
2023-07-18,-0.009095278883094249
2023-07-19,0.05316000939541121
2023-07-20,-0.08070811862458127
2023-07-21,-0.004345273870469568
2023-07-24,-0.019539786021287364
2023-07-25,-0.011836096985389566
2023-07-26,0.021191643001198246
2023-07-27,-0.07077691788063911
2023-07-28,0.022332502322812697
2023-07-31,0.04062894034749176
2023-08-01,-0.04522866906872802
2023-08-02,-0.03951143027523596
2023-08-03,0.0035386452918755307
2023-08-04,-0.03790636299070249
2023-08-07,-0.015462129330780394
2023-08-08,0.024197322629222917
2023-08-09,-0.042026403216269825
2023-08-10,-0.011263896010099694
2023-08-11,-0.02854055966947766
2023-08-14,-0.0024688874504703584
2023-08-15,-0.020170737565436636
2023-08-16,-0.0022733051841629104
2023-08-17,-0.04354433470134489
2023-08-18,-0.031365738403441146
2023-08-21,0.028555762647552996
2023-08-22,-0.005047785063493793
2023-08-23,0.038451230904486655
2023-08-24,-0.05296985319938241
2023-08-25,0.008145512412317979
2023-08-28,-0.0074064507936429935
2023-08-29,0.1490977886348206
2023-08-30,-0.010271489356949215
2023-08-31,-0.05045930173613089
2023-09-01,-0.020226138708721142
2023-09-05,-0.006282829557521463
2023-09-06,0.006967753748739813
2023-09-07,0.04805228031787312
2023-09-08,0.003667874055572007
2023-09-11,-0.01790709778153665
2023-09-12,0.00868267085579899
2023-09-13,-0.01795375172099989
2023-09-14,0.04495362272042458
2023-09-15,-0.01557813624810045
2023-09-18,-0.006573352471055394
2023-09-19,-0.042641873923625284
2023-09-20,-0.018686792983456657
2023-09-21,-0.029346550850856135
2023-09-22,-0.04649286710029077
2023-09-25,0.011133045740134628
2023-09-26,-0.01714290392938811
2023-09-27,0.014180375036905613
2023-09-28,0.05089495511596698
2023-09-29,-0.0010644202655224477
2023-10-02,0.0030633420608672246
2023-10-03,-0.03757793511357277
2023-10-04,0.013658910291356019
2023-10-05,0.01565266784771535
2023-10-06,0.05146068341663956
2023-10-09,0.008157015002758117
2023-10-10,0.006574011156663451
2023-10-11,-0.02851047719360178
2023-10-12,-0.027924965421137204
2023-10-13,-0.023407395652128016
2023-10-16,0.02424075680102389
2023-10-17,0.029916234907447548
2023-10-18,-0.0455718928610791
2023-10-19,-0.011226860917469494
2023-10-20,0.021340700691540482
2023-10-23,0.034154772264730404
2023-10-24,0.06294522300193806
2023-10-25,-0.052150588463652614
2023-10-26,-0.04087929383917821
2023-10-27,-0.051333625515656456
2023-10-30,0.03984175958546454
2023-10-31,0.04782614599779689
2023-11-01,0.00894702784540935
2023-11-02,0.08726386233869521
2023-11-03,0.014184451528137965
2023-11-06,0.006643352850236761
2023-11-07,0.031260818135715907
2023-11-08,-0.008420343578867007
2023-11-09,0.051403996050889855
2023-11-10,0.0006461076696036017
2023-11-13,-0.003013331734981195
2023-11-14,-0.00593699325757191
2023-11-15,0.06580524952735689
2023-11-16,-0.01253187302915404
2023-11-17,0.02197693895020092
2023-11-20,0.07117612524130212
2023-11-21,-0.0057492989549886575
2023-11-22,0.03564320990020464
2023-11-24,0.05757437908949514
2023-11-27,0.03661066032561022
2023-11-28,0.07096942362556713
2023-11-29,-0.003508260408886077
2023-11-30,-0.024252843698345128
2023-12-01,0.07248230594654781
2023-12-04,0.05479965708790524
2023-12-05,-0.006308026173003856
2023-12-06,-0.039728902900661
2023-12-07,0.011587294822960503
2023-12-08,0.07658412870848275
2023-12-11,-0.05865496611054266
2023-12-12,0.011592456130982809
2023-12-13,0.0776393924636749
2023-12-14,0.021068709474231007
2023-12-15,-0.03729747317718912
2023-12-18,0.03739012175461842
2023-12-19,0.05038135537595112
2023-12-20,0.004343490520823057
2023-12-21,0.038119350955635234
2023-12-22,0.04433730287665827
2023-12-26,-0.0195463457903593
2023-12-27,0.07666377336499264
2023-12-28,0.006046183783064318
2023-12-29,-0.06675253488229094
2024-01-02,-0.09797604338507537
2024-01-03,-0.029576741746753954
2024-01-04,0.0220704183467888
2024-01-05,-0.010411377329245242
2024-01-08,0.03532928037634253
2024-01-09,-0.046606402967758864
2024-01-10,-0.0046056463039125806
2024-01-11,-0.0669574332313223
2024-01-12,-0.07353361160048433
2024-01-16,0.023703977155919542
2024-01-17,-0.00014941941836976724
2024-01-18,-0.07111911122854686
2024-01-19,0.0032974398760250434
2024-01-22,0.027735524760458485
2024-01-23,-0.03135484019927237
2024-01-24,-0.022948756320866348
2024-01-25,-0.0027195830857059677
2024-01-26,0.03462519410002751
2024-01-29,0.060862704167051085
2024-01-30,-0.015057972366451677
2024-01-31,-0.02002759692164857
2024-02-01,0.00585023414862329
2024-02-02,0.0020938680019457756
2024-02-05,-0.09224576734515255
2024-02-06,0.02122760271942048
2024-02-07,0.01903329795368025
2024-02-08,0.08585240749679413
2024-02-09,0.07121842492693231
2024-02-12,0.037467369952921104
2024-02-13,-0.04697575374130891
2024-02-14,0.14238909879671957
2024-02-15,0.03298411974733462
2024-02-16,0.08836844058342419
2024-02-20,-0.03887745883063398
2024-02-21,-0.06283900287293143
2024-02-22,0.05233667759582139
2024-02-23,-0.028845637054206508
2024-02-26,0.16845407539209933
2024-02-27,0.027224908285190308
2024-02-28,0.007930939771977563
2024-02-29,0.013744992355027685
2024-03-01,0.01085678296508652
2024-03-04,0.1136219523670996
2024-03-05,-0.05402570348579605
2024-03-06,0.10047515038990973
2024-03-07,0.017061379221808837
2024-03-08,0.05770340566216681
2024-03-11,-0.009547178687784541
2024-03-12,0.007750782915703303
2024-03-13,-0.017217219757527435
2024-03-14,-0.07174352625875013
2024-03-15,0.037189209181759386
2024-03-18,-0.011305518593265118
2024-03-19,-0.039646107142911724
2024-03-20,0.116287199432616
2024-03-21,0.019931466131523967
2024-03-22,-0.024771013332687275
2024-03-25,0.09471252580530565
2024-03-26,-0.04611917446844627
2024-03-27,-0.03789207842311926
2024-03-28,0.0328008668085511
2024-04-01,-0.049072098470299474
2024-04-02,-0.024870113273100736
2024-04-03,0.02334854205446213
2024-04-04,-0.007830515964564078
2024-04-05,-0.03489446213120184
2024-04-08,0.06679118615837143
2024-04-09,-0.0546324519228486
2024-04-10,0.03309326464669482
2024-04-11,0.04789037017168529
2024-04-12,-0.0656249158767982
2024-04-15,-0.09090537675642163
2024-04-16,-0.020500433087059067
2024-04-17,-0.023077288349412917
2024-04-18,0.020114150417771537
2024-04-19,-0.032419328984121365
2024-04-22,0.0703758423302292
2024-04-23,0.04679886671772748
2024-04-24,-0.05100874648814857
2024-04-25,-0.003387237702790813
2024-04-26,0.0568400638574964
2024-04-29,-0.07684496910663507
2024-04-30,-0.06522740533305016
2024-05-01,0.030206462429991143
2024-05-02,0.08929511205975271
2024-05-03,-0.024470202989562373
2024-05-06,0.016483729790733426
2024-05-07,-0.055479648985306995
2024-05-08,-0.01464961949844612
2024-05-09,-0.0035511364149488633
2024-05-10,-0.04528391027556378
2024-05-13,-0.007017736785582485
2024-05-14,0.017743514823266526
2024-05-15,0.08303373729107455
2024-05-16,-0.09431133258053592
2024-05-17,0.042325691680830335
2024-05-20,0.08473023035037741
2024-05-21,0.002619993478814031
2024-05-22,0.025378668431742746
2024-05-23,-0.054641243128321415
2024-05-24,0.08585393965883092
2024-05-28,0.03092786152865279
2024-05-29,-0.03408165756536985
2024-05-30,-0.007986475547830163
2024-05-31,-0.03765546321663937
2024-06-03,0.02421211608107665
2024-06-04,0.05536106829328613
2024-06-05,0.0294840173555293
2024-06-06,0.022593447946223977
2024-06-07,-0.05025666557098729
2024-06-10,0.023140538219778906
2024-06-11,-0.022457070033939375
2024-06-12,0.04406228460316308
2024-06-13,-0.028710413913793698
2024-06-14,-0.012679693899965705
2024-06-17,0.002454012693315466
2024-06-18,-0.03733173776996568
2024-06-20,-0.0038991234619389914
2024-06-21,-0.03901628820394254
2024-06-24,-0.05999292931524414
2024-06-25,0.044274924701457774
2024-06-26,-0.03215914783681495
2024-06-27,0.043899702155664855
2024-06-28,-0.007901804787772027
2024-07-01,0.05012824372865676
2024-07-02,-0.025110342944511532
2024-07-03,-0.011296172157186146
2024-07-05,-0.005601537085219932
2024-07-08,-0.013948476481353667
2024-07-09,-0.002674992493749362
2024-07-10,-0.0018639071684052322
2024-07-11,-0.022453965797961883
2024-07-12,0.015794620102158374
2024-07-15,0.1138886402369963
2024-07-16,0.03557751357834271
2024-07-17,-0.009503357340033158
2024-07-18,-0.06366921004313753
2024-07-19,0.10525639887483762
2024-07-22,0.02855031268707986
2024-07-23,-0.02836126414020479
2024-07-24,-0.04879092918519501
2024-07-25,-0.05525174822910628
2024-07-26,0.04928294831012803
2024-07-29,-0.03593626143639772
2024-07-30,-0.04158834483899465
2024-07-31,-0.0004455408559401741
2024-08-01,-0.05223748078454227
2024-08-02,-0.038562814953814195
2024-08-05,-0.07322442301864884
2024-08-06,0.024806021628550168
2024-08-07,-0.07859089792831109
2024-08-08,0.07495390636420529
2024-08-09,0.020642605089034483
2024-08-12,-0.02317992739617758
2024-08-13,0.032335437418474555
2024-08-14,-0.010003009513578132
2024-08-15,0.005919516041934525
2024-08-16,0.04154830886910954
2024-08-19,-0.004140036310136264
2024-08-20,-0.03526365292532385
2024-08-21,0.04552596059588887
