Date,KO
2015-09-14,-0.0007869654042662599
2015-09-15,0.01049877628182716
2015-09-16,0.016883055818013526
2015-09-17,0.005874863285532772
2015-09-18,-0.010157327973836727
2015-09-21,0.005387302971220365
2015-09-22,-0.010206902977839438
2015-09-23,-0.0007733750899273639
2015-09-24,0.010062059077736718
2015-09-25,0.012005368547756134
2015-09-28,-0.0022719127447254905
2015-09-29,0.0032889056497611424
2015-09-30,0.011598500311633897
2015-10-01,-0.007976099305070594
2015-10-02,0.014823644743931164
2015-10-05,0.015350559372274697
2015-10-06,-0.0012188458498023635
2015-10-07,0.013671366846053745
2015-10-08,0.011079481960994508
2015-10-09,0.0009525212808316752
2015-10-12,-0.0004756839816582037
2015-10-13,-0.008333711039971936
2015-10-14,0.0007208298659688861
2015-10-15,0.005757756095448485
2015-10-16,0.002385454622846117
2015-10-19,-0.000713741996093975
2015-10-20,0.007144370829349267
2015-10-21,-0.0023643387581742115
2015-10-22,0.024887742334617657
2015-10-23,-0.010407412945519945
2015-10-26,-0.004674028117507278
2015-10-27,0.0004693785027933828
2015-10-28,0.0028162888008909093
2015-10-29,0.0014043718828700147
2015-10-30,-0.01028297095715447
2015-11-02,-0.0025968857947131774
2015-11-03,-0.0018942983718870376
2015-11-04,-0.004506728227020362
2015-11-05,0.008577701954487482
2015-11-06,-0.008740881486993923
2015-11-09,-0.010009393773407926
2015-11-10,0.005536665047123357
2015-11-11,0.006464048213962625
2015-11-12,-0.010941939581788573
2015-11-13,-0.004810543525800792
2015-11-16,0.014016907382940591
2015-11-17,-0.006911203932157606
2015-11-18,0.014638401089140052
2015-11-19,0.01963117575303719
2015-11-20,-0.01577377212047515
2015-11-23,0.012491428799161541
2015-11-24,0.009311185726382343
2015-11-25,0.0
2015-11-27,0.00278844918465726
2015-11-30,-0.01228280123309966
2015-12-01,0.006335047716670816
2015-12-02,-0.002797372164814793
2015-12-03,-0.007248461645623205
2015-12-04,0.01954780897516617
2015-12-07,-0.0020787620366826687
2015-12-08,-0.004398479993222404
2015-12-09,-0.008137534719240502
2015-12-10,0.0023439126145938793
2015-12-11,-0.011459036819010837
2015-12-14,0.004258151654205511
2015-12-15,0.014605302918962781
2015-12-16,0.01787847541658083
2015-12-17,-0.007984113026428319
2015-12-18,-0.02276377392167872
2015-12-21,0.006588026912404343
2015-12-22,0.011921750117273033
2015-12-23,0.008777721930321114
2015-12-24,-0.0029764374503750135
2015-12-28,-0.0011486831818051657
2015-12-29,0.005058905756116561
2015-12-30,-0.0032027675982045922
2015-12-31,-0.01400065688351304
2016-01-04,-0.013034967505143769
2016-01-05,0.0035373661233426557
2016-01-06,-0.005405056207878567
2016-01-07,-0.016541205136170634
2016-01-08,-0.002642730808230409
2016-01-11,0.0016858219208064629
2016-01-12,0.012987623138938309
2016-01-13,-0.006410492607872409
2016-01-14,0.0007169066287695536
2016-01-15,-0.00907379972976552
2016-01-19,0.01012072142482956
2016-01-20,-0.01288184960891392
2016-01-21,0.00024164168562279542
2016-01-22,0.016187636294804797
2016-01-25,0.0023775941945922696
2016-01-26,-0.0018975515096135709
2016-01-27,0.00023762194562526595
2016-01-28,0.01140412214351949
2016-01-29,0.008221885030490927
2016-02-01,0.0018638307926364117
2016-02-02,-0.013023261994363877
2016-02-03,0.006597582976477279
2016-02-04,-0.004447781627869407
2016-02-05,-0.002115969917582783
2016-02-08,0.004948520780536647
2016-02-09,0.015240025176558758
2016-02-10,-0.01732093750698427
2016-02-11,-0.003290202528860031
2016-02-12,0.01650537917293038
2016-02-16,0.005799152103710625
2016-02-17,0.0029979537982944837
2016-02-18,0.0027594892210780486
2016-02-19,0.003669154515137496
2016-02-22,0.0038836588787289905
2016-02-23,-0.005689726451944543
2016-02-24,0.005035511555261385
2016-02-25,0.005693731655009637
2016-02-26,-0.023097854753336367
2016-02-29,-0.0002319622364524987
2016-03-01,0.012983888191653747
2016-03-02,0.0018315128366723776
2016-03-03,0.004340553005363734
2016-03-04,0.0034121891734539833
2016-03-07,-0.0022667459592079497
2016-03-08,0.007043648844262007
2016-03-09,0.011056214415274379
2016-03-10,0.009372434694044918
2016-03-11,0.007130216270290646
2016-03-14,0.001991108716457024
2016-03-15,-0.0011036475744057306
2016-03-16,-0.004199984758119779
2016-03-17,0.015981791331608042
2016-03-18,-0.0037141217645392244
2016-03-21,0.0015354541149228407
2016-03-22,-0.00372214070342769
2016-03-23,-0.0008795386749488321
2016-03-24,0.0026398152679858455
2016-03-28,0.004826452230393574
2016-03-29,0.014847533832827331
2016-03-30,0.002151112138712108
2016-03-31,-0.004078943198648988
2016-04-01,0.009485020403925404
2016-04-04,0.001281130204209724
2016-04-05,-0.007677381777525194
2016-04-06,0.0038683899956233336
2016-04-07,-0.00749296908804431
2016-04-08,0.01100088691063128
2016-04-11,-0.009174504884812529
2016-04-12,0.00452183216856894
2016-04-13,-0.01307599594622888
2016-04-14,-0.004561340291850291
2016-04-15,0.005891214478434215
2016-04-18,0.0026032782736729043
2016-04-19,0.008221425501647284
2016-04-20,-0.04785401551060542
2016-04-21,-0.01600144218117472
2016-04-22,0.02015526729559758
2016-04-25,0.0038166888452504377
2016-04-26,-0.004025747234847832
2016-04-27,0.003368598009191537
2016-04-28,-0.0011192867476380597
2016-04-29,0.0038092212360536504
2016-05-02,0.0040177730592125815
2016-05-03,-0.0031121015167833166
2016-05-04,0.003121816927979859
2016-05-05,0.0017786195014732886
2016-05-06,0.005770391992410806
2016-05-09,-0.0017651625968109208
2016-05-10,0.01127289457417291
2016-05-11,-0.006338826268242559
2016-05-12,0.00813899034678145
2016-05-13,-0.010473233034087981
2016-05-16,0.005953342321125543
2016-05-17,-0.019070223727793323
2016-05-18,-0.006033505983912502
2016-05-19,-0.0035973395740654945
2016-05-20,-0.008348226062466102
2016-05-23,0.00045487218196282875
2016-05-24,0.009097140754245059
2016-05-25,0.00022528325023074558
2016-05-26,0.006985085050304374
2016-05-27,0.0020139457255285986
2016-05-31,-0.004019681737840286
2016-06-01,0.002242703768756904
2016-06-02,0.00044712570048366373
2016-06-03,0.007155725168345395
2016-06-06,0.007326929929151849
2016-06-07,-0.0011021514243477748
2016-06-08,0.005074926993474671
2016-06-09,0.0046099593781741
2016-06-10,0.005026689989269917
2016-06-13,-0.011393699985484229
2016-06-14,-0.0017731998325660747
2016-06-15,-0.0006659060384859306
2016-06-16,0.006664849041991383
2016-06-17,-0.011476352299605419
2016-06-20,0.004242038849443741
2016-06-21,0.0033350984544278095
2016-06-22,-0.0059831102648921775
2016-06-23,0.004904336955202648
2016-06-24,-0.025510342912206996
2016-06-27,-0.0034143515380158362
2016-06-28,0.009136671706188926
2016-06-29,0.005884825749864486
2016-06-30,0.020027219425709397
2016-07-01,-0.004632750268035335
2016-07-05,0.006870699984788953
2016-07-06,-0.0035219765377852985
2016-07-07,-0.003976255778318616
2016-07-08,0.0064315643533592315
2016-07-11,0.004186998022387645
2016-07-12,0.0002191274943827981
2016-07-13,0.003510832201793379
2016-07-14,-0.0010933382389120005
2016-07-15,-0.0013130869146829038
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,-0.0026301821876335563
2016-07-21,-0.0013183920762375179
2016-07-22,0.008361099574372366
2016-07-25,-0.005673177463812906
2016-07-26,-0.015141821094080243
2016-07-27,-0.03297680434493866
2016-07-28,0.005760974565447885
2016-07-29,-0.00045857715203501126
2016-08-01,-0.0041254863508092265
2016-08-02,0.0018411191839440288
2016-08-03,0.0025267410222618025
2016-08-04,-0.0029787067476273466
2016-08-05,-0.0006895550639833825
2016-08-08,-0.0009200411710263978
2016-08-09,0.000690316260763657
2016-08-10,0.0032210026678245463
2016-08-11,0.0032104286569085705
2016-08-12,0.006399961998089454
2016-08-15,0.004769418436946893
2016-08-16,-0.009267842929265302
2016-08-17,0.005247645839416837
2016-08-18,0.0009076998138928261
2016-08-19,-0.004081634529632727
2016-08-22,-0.004098131725580156
2016-08-23,0.002514494150133384
2016-08-24,0.0
2016-08-25,-0.004104443149006154
2016-08-26,-0.008015101396784075
2016-08-29,0.005079034703753482
2016-08-30,-0.006890332579098102
2016-08-31,0.004394099780435701
2016-09-01,-0.0018423172511156105
2016-09-02,0.007151468932836025
2016-09-06,0.002977573289959068
2016-09-07,-0.003425844801914879
2016-09-08,-0.00022893472410112636
2016-09-09,-0.031171528916162372
2016-09-12,0.0217651365928615
2016-09-13,-0.013071984404973036
2016-09-14,-0.0040208540965978035
2016-09-15,0.005937278389315459
2016-09-16,-0.0051937058333821895
2016-09-19,-0.0009495981597433811
2016-09-20,0.005700974302085271
2016-09-21,0.004487474377221856
2016-09-22,0.01011005072935256
2016-09-23,-0.005120586517992964
2016-09-26,-0.016144408463415583
2016-09-27,0.012841817145283985
2016-09-28,-0.01033102705615041
2016-09-29,-0.0028465094608403074
2016-09-30,0.006899643785164722
2016-10-03,-0.006852364908212172
2016-10-04,-0.004520751206821605
2016-10-05,-0.0007173353314657849
2016-10-06,-0.0023916517482801547
2016-10-07,0.0004795132542683156
2016-10-10,0.0
2016-10-11,-0.004552650423520599
2016-10-12,0.005777341945828907
2016-10-13,-0.00047864958121324186
2016-10-14,-0.0021552254766650236
2016-10-17,-0.00168032935975726
2016-10-18,0.008894756510489765
2016-10-19,0.0019057510651978582
2016-10-20,-0.002853517937867478
2016-10-21,0.004770092535430592
2016-10-24,0.010206574976894478
2016-10-25,-0.0004698181696182191
2016-10-26,-0.0023509041484458537
2016-10-27,-0.0075402414540554075
2016-10-28,0.002611411739189329
2016-10-31,0.004025436290336248
2016-11-01,-0.006603464494698286
2016-11-02,-0.0016621981290034782
2016-11-03,-0.00047515787580754143
2016-11-04,-0.008089897532909007
2016-11-07,0.018469997469830357
2016-11-08,0.009891551133996757
2016-11-09,-0.014225629207816781
2016-11-10,-0.031464516058433034
2016-11-11,0.0021984548368063628
2016-11-14,0.003411853885454841
2016-11-15,0.006558642116653912
2016-11-16,-0.00434379619700509
2016-11-17,-0.0033932612693586828
2016-11-18,-0.0051072526104974925
2016-11-21,0.011000337909438773
2016-11-22,0.00024142072082677934
2016-11-23,-0.0060429938715084175
2016-11-25,0.009970574913167773
2016-11-28,0.005297447292018642
2016-11-29,-0.0060382101449589776
2016-11-30,-0.01944121610508709
2016-12-01,-0.004460931404074886
2016-12-02,0.004729643311729648
2016-12-05,0.00644240481693692
2016-12-06,-0.0012309415174517335
2016-12-07,0.01774646990749984
2016-12-08,-0.0075074232024113785
2016-12-09,0.024889934191669072
2016-12-12,-0.0023812310560961114
2016-12-13,-0.00334072888240744
2016-12-14,-0.013170901703637439
2016-12-15,0.008250604980850174
2016-12-16,0.004572798869204364
2016-12-19,-0.0016767668237624989
2016-12-20,-0.00024018827889571437
2016-12-21,-0.0021604187352852744
2016-12-22,-0.0004811125110660841
2016-12-23,0.0012032102405159506
2016-12-27,0.0002406524702083246
2016-12-28,-0.005287209469025833
2016-12-29,0.005073439234456245
2016-12-30,-0.003364939943246492
2017-01-03,0.008200309635553182
2017-01-04,-0.003588757932650677
2017-01-05,0.002401122335261796
2017-01-06,-0.00023936989293971145
2017-01-09,-0.010062392615345916
2017-01-10,-0.006775966398407607
2017-01-11,0.00024345018476523705
2017-01-12,-0.0024357918266677547
2017-01-13,-0.0017094184629125042
2017-01-17,0.008316532150490996
2017-01-18,0.0016981013063568362
2017-01-19,-0.003632602707405619
2017-01-20,0.004375209842652827
2017-01-23,0.0026624004872692897
2017-01-24,0.011343956903385077
2017-01-25,0.005251093685336938
2017-01-26,-0.007360251222585434
2017-01-27,-0.008610017751390697
2017-01-30,-0.0016890390417300116
2017-01-31,0.004591645650741105
2017-02-01,-0.007457153971534902
2017-02-02,0.003393029957627025
2017-02-03,0.0033818573004944508
2017-02-06,0.0004812798058173584
2017-02-07,0.00818052002759373
2017-02-08,0.002864297822243511
2017-02-09,-0.018324615405424627
2017-02-10,-0.01624257201845536
2017-02-13,0.0009862527243273966
2017-02-14,-0.002216222505720178
2017-02-15,-0.002220345486987907
2017-02-16,0.018793437390026257
2017-02-17,0.0007281193597825641
2017-02-21,0.005578569759843388
2017-02-22,0.0033763009933194255
2017-02-23,0.0014425365825012637
2017-02-24,0.002880618150820302
2017-02-27,-0.002632788110437212
2017-02-28,0.006959238523591704
2017-03-01,0.00476640742036305
2017-03-02,0.007352855093837096
2017-03-03,0.00023548788311544833
2017-03-06,-0.007062386428200007
2017-03-07,-0.004504441678064963
2017-03-08,0.0
2017-03-09,0.000952838133757572
2017-03-10,0.006186187995775194
2017-03-13,0.0026240267622907876
2017-03-14,-0.0014276910689117184
2017-03-15,0.0035739774594027995
2017-03-16,0.0030866431901719338
2017-03-17,-0.005207179467264456
2017-03-20,0.0035687573408449413
2017-03-21,0.007586767509565329
2017-03-22,-0.002823572094288851
2017-03-23,-0.004955534179320709
2017-03-24,-0.0011855196439878313
2017-03-27,0.004748411065733649
2017-03-28,0.0025993420076160234
2017-03-29,-0.00023586059415903193
2017-03-30,0.004243113721529079
2017-03-31,-0.0037553468826363456
2017-04-03,-0.0007071820373666382
2017-04-04,0.006366229246712596
2017-04-05,-0.0025771858894759747
2017-04-06,0.0023489921588426554
2017-04-07,-0.0014058144290207686
2017-04-10,0.0018772899986232439
2017-04-11,-0.0007022305254029693
2017-04-12,0.0065628119525174
2017-04-13,-0.003493128029339876
2017-04-17,0.006543801336571287
2017-04-18,0.009519244913587688
2017-04-19,-0.005749687743058285
2017-04-20,-0.0032386555315447874
2017-04-21,-0.00046392259225036536
2017-04-24,0.004875800365389482
2017-04-25,-0.003928028021455754
2017-04-26,0.003015759743442148
2017-04-27,-0.00531951491528293
2017-04-28,0.0032553370763601652
2017-05-01,0.0016219862631667858
2017-05-02,0.003933367728432335
2017-05-03,-0.0016132428972721602
2017-05-04,0.007849260073420572
2017-05-05,0.0006864021626196148
2017-05-08,0.004577890365232484
2017-05-09,-0.008658140755675614
2017-05-10,0.001378900975032904
2017-05-11,0.0022951927536563055
2017-05-12,-0.0018314968571224721
2017-05-15,0.0032114539362815275
2017-05-16,0.002744153614740341
2017-05-17,0.0018240911213815991
2017-05-18,-0.0029589057246197648
2017-05-19,0.0022832526308009804
2017-05-22,0.006378115758010949
2017-05-23,0.004752850435048694
2017-05-24,0.014417885552689524
2017-05-25,0.008439057513097703
2017-05-26,-0.0004406559232524865
2017-05-30,0.0008815914942152947
2017-05-31,0.0008801622779484042
2017-06-01,0.007037823368925444
2017-06-02,0.0021834841136447736
2017-06-05,0.0021793730530543787
2017-06-06,-0.00021781798389952645
2017-06-07,-0.010221511218726609
2017-06-08,-0.008349723438690448
2017-06-09,0.004210068926381982
2017-06-12,0.00022060195436091057
2017-06-13,0.001556955845512853
2017-06-14,0.005996081059648661
2017-06-15,-0.0011039033620360295
2017-06-16,0.0013257796714289949
2017-06-19,0.0015450375971408636
2017-06-20,0.0050684429908176565
2017-06-21,-0.008550677195493073
2017-06-22,-0.00331724374907183
2017-06-23,0.003993767365062961
2017-06-26,0.00397831393193071
2017-06-27,-0.008364879117203627
2017-06-28,0.005993201640737134
2017-06-29,-0.010811794161453725
2017-06-30,0.0004461032390046249
2017-07-03,-0.002006788018944383
2017-07-05,0.001340512373374958
2017-07-06,-0.009371134002579273
2017-07-07,-0.00022510149991128436
2017-07-10,-0.00022504175915960545
2017-07-11,-0.0011266769964719536
2017-07-12,0.004060103553151784
2017-07-13,-0.0017969122446734875
2017-07-14,0.005626493503054775
2017-07-17,0.001119222051811919
2017-07-18,-0.0013411923692192573
2017-07-19,0.003581828294995093
2017-07-20,-0.00022316095853158746
2017-07-21,0.004685457637854773
2017-07-24,-0.00421948460742072
2017-07-25,0.008920513376616146
2017-07-26,0.011052701834160628
2017-07-27,0.008307329171167055
2017-07-28,-0.0023851532552899846
2017-07-31,-0.003694523158925489
2017-08-01,-0.003054239782684154
2017-08-02,-0.002406966161859092
2017-08-03,0.0017546662618319608
2017-08-04,-0.0037222420301991077
2017-08-07,0.0030767397719140277
2017-08-08,-0.0008766943328901711
2017-08-09,-0.00021885530933740682
2017-08-10,0.003290536822510237
2017-08-11,-0.00327974470180048
2017-08-14,0.004606106453623804
2017-08-15,0.008515206145708998
2017-08-16,0.00021690871337365358
2017-08-17,-0.007359504350124224
2017-08-18,-0.004143118045035754
2017-08-21,0.00021916375611041872
2017-08-22,-0.0017518528263353872
2017-08-23,-0.0013151742189305704
2017-08-24,-0.002854785665043047
2017-08-25,0.0035232430415950144
2017-08-28,-0.003291443795047644
2017-08-29,0.0006602467971879022
2017-08-30,-0.0013201615555926693
2017-08-31,0.003525012502552549
2017-09-01,0.005049742535875534
2017-09-05,0.003057921596217872
2017-09-06,0.000870921604566588
2017-09-07,0.006962589890614712
2017-09-08,0.0004322323993186661
2017-09-11,0.004751761133909627
2017-09-12,0.004299180930273927
2017-09-13,0.003210530363333186
2017-09-14,-0.008387324556413
2017-09-15,0.0015180585050509343
2017-09-18,-0.0015157574964917986
2017-09-19,-0.0028188597834515328
2017-09-20,-0.004349918351115534
2017-09-21,-0.00830030536464288
2017-09-22,0.0019820365618477
2017-09-25,0.004396668247391933
2017-09-26,-0.0026264745914100773
2017-09-27,-0.020408167620995732
2017-09-28,0.006048543035694687
2017-09-29,0.0022266163325550536
2017-10-02,-0.0046654735938646
2017-10-03,0.008705265797337658
2017-10-04,0.006860032754859358
2017-10-05,0.0004393776889972667
2017-10-06,-0.0006591509921557437
2017-10-09,-0.0017583252123395399
2017-10-10,0.010129677867890763
2017-10-11,0.005014048240455482
2017-10-12,0.0002167768853180707
2017-10-13,0.0015180585050509343
2017-10-16,0.009528084899268485
2017-10-17,-0.0021447370493545836
2017-10-18,-0.0025795088981348524
2017-10-19,0.004094750021118365
2017-10-20,-0.004507671579812245
2017-10-23,-0.0012932286364060186
2017-10-24,-0.003022980700545408
2017-10-25,-0.0028147976852317402
2017-10-26,0.003908860350987364
2017-10-27,-0.0034608853475091017
2017-10-30,-0.004558339119572596
2017-10-31,0.0026168444702803217
2017-11-01,-0.0039148101769199695
2017-11-02,0.0017464235108868298
2017-11-03,0.001961725160693817
2017-11-06,-0.010876582728070794
2017-11-07,0.010336735597488156
2017-11-08,0.005223621094550213
2017-11-09,0.001083060014687831
2017-11-10,0.0067053930420646335
2017-11-13,0.0038678106536575996
2017-11-14,0.015197108694982475
2017-11-15,-0.013072203013321348
2017-11-16,-0.005554658659846612
2017-11-17,-0.01804462154757369
2017-11-20,-0.0054691706463585454
2017-11-21,0.007039010443627092
2017-11-22,0.0013107087100465709
2017-11-24,0.0008723437435353976
2017-11-27,0.0004359507016389319
2017-11-28,-0.0015250036392854271
2017-11-29,-0.007200237853915881
2017-11-30,0.014180965679696733
2017-12-01,0.004369751476905437
2017-12-04,0.005655909309869811
2017-12-05,0.0006489667083209305
2017-12-06,0.004107109323868041
2017-12-07,-0.014423976049204978
2017-12-08,-0.010266486555455256
2017-12-11,0.00044125167718211955
2017-12-12,-0.0008824333410620833
2017-12-13,0.013468860814281003
2017-12-14,0.002832477463603267
2017-12-15,0.003475320404840998
2017-12-18,-0.0056284506227437525
2017-12-19,0.004354528452298778
2017-12-20,-0.0010840951695028078
2017-12-21,-0.010416745173011277
2017-12-22,-0.00021927567521939917
2017-12-26,0.004825757687969778
2017-12-27,0.002619561243760282
2017-12-28,-0.004572333637637538
2017-12-29,0.0034995187119966076
2018-01-02,-0.007410083975835313
2018-01-03,-0.002196280029516773
2018-01-04,0.014084435279267948
2018-01-05,-0.00021678218613585543
2018-01-08,-0.0015198982923471105
2018-01-09,0.005000325057304522
2018-01-10,-0.003460807992765824
2018-01-11,-0.0006511157594617512
2018-01-12,0.0023889799538567846
2018-01-16,0.008233902574666274
2018-01-17,0.006232518564452727
2018-01-18,0.0012817838244074675
2018-01-19,0.005972697211414024
2018-01-22,0.004664795729935944
2018-01-23,0.0014772644210672148
2018-01-24,0.008008724259069844
2018-01-25,0.00020874969822060052
2018-01-26,0.0144234084796393
2018-01-29,-0.017102748181722305
2018-01-30,-0.006079643604239848
2018-01-31,0.0037963770466251656
2018-02-01,-0.002941896977253
2018-02-02,-0.015173831044940078
2018-02-05,-0.03937500399974159
2018-02-06,-0.0049009010325513636
2018-02-07,-0.0024626810473331595
2018-02-08,-0.032764581297862194
2018-02-09,0.0006962077660348509
2018-02-12,0.019475781757799293
2018-02-13,0.0050034445234270475
2018-02-14,-0.002036559173352104
2018-02-15,0.015419223257284731
2018-02-16,0.00446646644080495
2018-02-20,-0.022009658654962294
2018-02-21,-0.014776315264315998
2018-02-22,0.00415322481468916
2018-02-23,0.011948961638104105
2018-02-26,-0.00022769996964000505
2018-02-27,-0.00931164282904362
2018-02-28,-0.009169824878084598
2018-03-01,0.0048586948551916365
2018-03-02,0.006677390088168922
2018-03-05,0.0038884212314749256
2018-03-06,0.0009110555881282068
2018-03-07,-0.0025036164752062495
2018-03-08,0.01437694493332442
2018-03-09,0.00832440356857811
2018-03-12,-0.0064708396809866064
2018-03-13,0.0008983949341530018
2018-03-14,-0.009054345988675272
2018-03-15,-0.002512381986029988
2018-03-16,-0.004808486076313012
2018-03-19,-0.004602229440384575
2018-03-20,-0.002311698680753538
2018-03-21,-0.0037068892173857115
2018-03-22,-0.00558124443904795
2018-03-23,-0.010056221856784897
2018-03-26,0.008504545663505114
2018-03-27,0.004685128603039379
2018-03-28,0.010025295108672116
2018-03-29,0.0025395011125837197
2018-04-02,-0.017499518354810117
2018-04-03,0.01663915063419852
2018-04-04,0.01982521748618704
2018-04-05,0.003616393799800832
2018-04-06,-0.010810841661169301
2018-04-09,-0.0020491113967411323
2018-04-10,0.0036505507188198116
2018-04-11,0.0
2018-04-12,0.000908964928822309
2018-04-13,0.01090179996868268
2018-04-16,0.003819178432995951
2018-04-17,0.004476459102871866
2018-04-18,-0.008244202073610873
2018-04-19,-0.004493340660747691
2018-04-20,-0.012863768467489933
2018-04-23,0.005486819554305633
2018-04-24,-0.02069124014157986
2018-04-25,-0.01485953725924316
2018-04-26,0.007542005862548828
