Date,ITW
2015-10-06,-0.00011680882322828712
2015-10-07,0.008759559104839942
2015-10-08,0.01516741472301808
2015-10-09,-0.00022815555357169615
2015-10-12,-0.0005701911665070281
2015-10-13,-0.012327289452958134
2015-10-14,-0.01814436190358293
2015-10-15,0.006944491431195354
2015-10-16,-0.014377450491806165
2015-10-19,-0.0032021546767285747
2015-10-20,0.012849423676703164
2015-10-21,0.004933660398321216
2015-10-22,0.04652263943655344
2015-10-23,0.01183948712998717
2015-10-26,0.001545786141079697
2015-10-27,-0.0016533264681443116
2015-10-28,0.017111502841762993
2015-10-29,-0.0022791936872668117
2015-10-30,0.00021763141763830873
2015-11-02,0.016967492961603492
2015-11-03,-0.005240843535418538
2015-11-04,-0.0008594999778532841
2015-11-05,0.001829245787414946
2015-11-06,-0.005155716531913157
2015-11-09,-0.013280379391532371
2015-11-10,0.0031735368623835303
2015-11-11,-0.003708895538958701
2015-11-12,-0.01773557178692564
2015-11-13,-0.003455360518037076
2015-11-16,0.018677652546199575
2015-11-17,-0.010759661310556612
2015-11-18,0.016870264568988436
2015-11-19,0.009386596584652018
2015-11-20,0.011461925393782879
2015-11-23,-0.002352177933426569
2015-11-24,0.0007500774871316285
2015-11-25,0.0
2015-11-27,-0.0020344426180181063
2015-11-30,0.008369516567051871
2015-12-01,0.0019155449582684003
2015-12-02,-0.008284485697967914
2015-12-03,-0.010922487857033869
2015-12-04,0.021221078715519592
2015-12-07,-0.009754278086110402
2015-12-08,-0.01188417547486953
2015-12-09,0.0010833791921640579
2015-12-10,0.009741831055247951
2015-12-11,-0.019616620873224133
2015-12-14,0.015635031815307343
2015-12-15,-0.006997202604191677
2015-12-16,0.01875523559597636
2015-12-17,-0.015110663321293405
2015-12-18,-0.017612382653560354
2015-12-21,0.010118516348554207
2015-12-22,0.010670724869242143
2015-12-23,0.014975215575413259
2015-12-24,-0.000849060374202848
2015-12-28,-0.004249418364042135
2015-12-29,0.011483346219469448
2015-12-30,-0.011246866873488637
2015-12-31,-0.005472715427996322
2016-01-04,-0.01747955013797675
2016-01-05,-0.014605449628844247
2016-01-06,-0.024629799366409078
2016-01-07,-0.03187813082566193
2016-01-08,-0.00837988450019822
2016-01-11,-0.0098788185411407
2016-01-12,0.007212865575010774
2016-01-13,-0.015634425882715908
2016-01-14,0.004243096740041974
2016-01-15,-0.019075009512494523
2016-01-19,0.0054155805730260465
2016-01-20,-0.004284829836873283
2016-01-21,0.0038111151964514978
2016-01-22,0.006246437035721142
2016-01-25,-0.013509905675961886
2016-01-26,0.0402217407516261
2016-01-27,0.0225355228123576
2016-01-28,0.02957952689373311
2016-01-29,0.01475878151685217
2016-02-01,-0.0016653977116510843
2016-02-02,-0.01467982070684093
2016-02-03,0.015575998136367009
2016-02-04,0.016448024076671564
2016-02-05,-0.01148039997750594
2016-02-08,-0.00165913442043919
2016-02-09,0.0011078926402541267
2016-02-10,0.0006637469670494056
2016-02-11,-0.009068562338294672
2016-02-12,0.025445786257521474
2016-02-16,0.018067345798481016
2016-02-17,0.01486011645142371
2016-02-18,0.006741943474870116
2016-02-19,0.0030341671437918993
2016-02-22,0.005946147349595199
2016-02-23,-0.017421769013205246
2016-02-24,-0.005699358893747175
2016-02-25,0.008173576198148291
2016-02-26,-0.0005266688266907238
2016-02-29,-0.007162938695129517
2016-03-01,0.027479855170049028
2016-03-02,0.001858686882665106
2016-03-03,-0.00463829277997263
2016-03-04,0.01201207924534109
2016-03-07,0.0005113618920877805
2016-03-08,-0.006954357076049078
2016-03-09,-0.0022656897395977316
2016-03-10,0.00185811657764412
2016-03-11,0.011436054596000833
2016-03-14,-0.0013238538476995076
2016-03-15,-0.000612237919036196
2016-03-16,0.0034701774516816553
2016-03-17,0.024003320810866757
2016-03-18,0.006356805471346316
2016-03-21,0.004244128178912954
2016-03-22,0.005208321632395041
2016-03-23,-0.001759642648016313
2016-03-24,-0.006954239542193874
2016-03-28,9.920056183587711e-05
2016-03-29,0.0055527078926227436
2016-03-30,0.012029867153305451
2016-03-31,-0.00185092285390831
2016-04-01,0.009761880939175072
2016-04-04,-0.007443976487346071
2016-04-05,-0.008473852221228428
2016-04-06,0.00893905330509459
2016-04-07,-0.0014599949845529592
2016-04-08,0.006337311563764825
2016-04-11,-0.0011624294362194698
2016-04-12,0.01251325508011858
2016-04-13,0.005652341176627607
2016-04-14,-0.00038100982765310043
2016-04-15,-0.00047639867518378676
2016-04-18,0.004004487164433579
2016-04-19,0.003513520613146026
2016-04-20,-0.012491649463575505
2016-04-21,0.002108459000249363
2016-04-22,0.0008604154018161392
2016-04-25,-0.0017195324696389624
2016-04-26,0.008996900453099865
2016-04-27,0.0006640557325172658
2016-04-28,-0.008721284730010992
2016-04-29,-0.00047831052027680343
2016-05-02,0.004305495209439902
2016-05-03,-0.004762983821340883
2016-05-04,-0.008997941659185882
2016-05-05,-0.003573955254007055
2016-05-06,0.009984565667904066
2016-05-09,-0.0009598372177176406
2016-05-10,0.012008718820937014
2016-05-11,-0.010062645810928417
2016-05-12,0.002397477016987004
2016-05-13,-0.014828225792054117
2016-05-16,0.012817947776135208
2016-05-17,-0.00450585090339084
2016-05-18,-0.005008420964278004
2016-05-19,-0.005323934580395595
2016-05-20,0.0036979909810135325
2016-05-23,0.0009694250414014061
2016-05-24,0.016176425789644178
2016-05-25,0.0021919230682407864
2016-05-26,0.0011415417119973181
2016-05-27,0.0007597400756589323
2016-05-31,0.006550099157951017
2016-06-01,0.006319231482246668
2016-06-02,0.003936271063893271
2016-06-03,0.0008399331343187377
2016-06-06,0.0051301780130508234
2016-06-07,0.007145731716000636
2016-06-08,0.007924227947045726
2016-06-09,-0.0053935527806634465
2016-06-10,-0.006526202455588548
2016-06-13,-0.02275854991355719
2016-06-14,0.0006625562114555006
2016-06-15,-0.004919368281810388
2016-06-16,0.0012357644145419844
2016-06-17,0.008831273269604978
2016-06-20,0.004612333659113066
2016-06-21,-0.0061839684917068816
2016-06-22,-0.0025454575656898015
2016-06-23,0.009640693155039903
2016-06-24,-0.04802457314954023
2016-06-27,-0.02940307391919572
2016-06-28,0.024248327101724643
2016-06-29,0.012832368848074038
2016-06-30,0.022981581835369802
2016-07-01,0.0062402840360240575
2016-07-05,-0.008587127182542065
2016-07-06,0.012126124605383426
2016-07-07,0.007131324317657395
2016-07-08,0.023036149961628505
2016-07-11,0.00599858715633661
2016-07-12,0.009265260311834389
2016-07-13,0.005180806800977766
2016-07-14,0.004159706706349464
2016-07-15,0.0015307155961807872
2016-07-18,-0.005035128934552047
2016-07-19,0.004066585733912165
2016-07-20,0.027990146988055686
2016-07-21,-0.0019260023513179014
2016-07-22,0.005087688883651742
2016-07-25,0.0020073446979824716
2016-07-26,0.009493714507389006
2016-07-27,-0.0012940267591501353
2016-07-28,-0.003369431164951364
2016-07-29,0.00034664006561424543
2016-08-01,0.0003468464684801553
2016-08-02,-0.0031184958235364046
2016-08-03,0.0006082801739626387
2016-08-04,0.004255209144163441
2016-08-05,0.010377036029096454
2016-08-08,0.005306434776775726
2016-08-09,0.0052783449594435705
2016-08-10,-0.0023713038724914037
2016-08-11,0.00916798132481711
2016-08-12,8.439120147629708e-05
2016-08-15,0.0032802825543480907
2016-08-16,-0.007712996664735461
2016-08-17,0.005322891297773191
2016-08-18,-8.415482587942336e-05
2016-08-19,0.00554716443645531
2016-08-22,0.0009194140693895569
2016-08-23,0.00025039023668438354
2016-08-24,-0.002087006717869877
2016-08-25,-0.001087494226208685
2016-08-26,0.0019260743428561877
2016-08-29,0.007188912687881688
2016-08-30,-0.002655755207372379
2016-08-31,-0.010984543625281118
2016-09-01,0.006647107275041142
2016-09-02,0.012370556073471262
2016-09-06,-0.010733425045685085
2016-09-07,-0.001335184965925773
2016-09-08,-0.005348273893154065
2016-09-09,-0.027222642846277068
2016-09-12,0.017101606033236294
2016-09-13,-0.01757832311060925
2016-09-14,0.0037169118266731083
2016-09-15,0.010592358396668944
2016-09-16,-0.009884742226315413
2016-09-19,0.008348465325354715
2016-09-20,0.01058380031220807
2016-09-21,0.005574019194121815
2016-09-22,0.005291675933686291
2016-09-23,-0.015707172195852825
2016-09-26,-0.0006791022960102033
2016-09-27,0.010787325019125493
2016-09-28,0.014026237003801345
2016-09-29,-0.00808299817786906
2016-09-30,0.006720820866308763
2016-10-03,0.00041714934087111466
2016-10-04,-0.006923229483849158
2016-10-05,0.001763883540250255
2016-10-06,0.002431595088988603
2016-10-07,-0.019739228976968115
2016-10-10,-0.006740401995621315
2016-10-11,-0.011768732716444408
2016-10-12,0.015298998675406184
2016-10-13,-0.008219316528830456
2016-10-14,0.0004317155135489248
2016-10-17,0.0015534405036976562
2016-10-18,-0.008529460146589174
2016-10-19,0.0055611163100435235
2016-10-20,-0.02108516035902419
2016-10-21,-0.0019423762806132228
2016-10-24,0.00026549796737440623
2016-10-25,-0.011053017319972547
2016-10-26,0.013769520034519367
2016-10-27,-0.0005291666773398207
2016-10-28,0.004589007793963429
2016-10-31,-0.0023720388605193987
2016-11-01,-0.012767350691001766
2016-11-02,0.011594764077580644
2016-11-03,0.0012342315805680126
2016-11-04,0.0040508989989489486
2016-11-07,0.02753911510602558
2016-11-08,0.004950292762645692
2016-11-09,0.0289620096520935
2016-11-10,0.01733407663992015
2016-11-11,0.0053549217703448004
2016-11-14,-0.00322826056055614
2016-11-15,0.011821006119024258
2016-11-16,-0.0032007284421624593
2016-11-17,-0.003853207200475106
2016-11-18,-0.001047774057694184
2016-11-21,-0.003871942260740835
2016-11-22,0.007774364301732506
2016-11-23,0.004017969400523125
2016-11-25,0.006642946819907625
2016-11-28,-0.0071557019574377545
2016-11-29,0.005925958382191787
2016-11-30,-0.0034229448812120866
2016-12-01,0.0009584204488575221
2016-12-02,-0.0007979438888130463
2016-12-05,0.007268420082997995
2016-12-06,0.003013111742325103
2016-12-07,0.011384231880056328
2016-12-08,-0.00898917085686024
2016-12-09,0.0018929455632572534
2016-12-12,-0.00023609737892082983
2016-12-13,-0.006536004610629864
2016-12-14,-0.015852985667045627
2016-12-15,0.007329303912692042
2016-12-16,-0.0011992667468874174
2016-12-19,0.008325224875643134
2016-12-20,-0.00031752003243479265
2016-12-21,-0.009688887777823396
2016-12-22,-0.00040089169853663176
2016-12-23,0.0016045857073796466
2016-12-27,0.0028835371989954783
2016-12-28,-0.01541433416577076
2016-12-29,-0.0012229116742695778
2016-12-30,-0.0002450796326194382
2017-01-03,0.0004899749959017541
2017-01-04,0.0038361817280603283
2017-01-05,-0.011220405940628564
2017-01-06,0.010443089438994413
2017-01-09,-0.004882775317399002
2017-01-10,0.002371698518604859
2017-01-11,0.004813686911890436
2017-01-12,-0.004465908654063044
2017-01-13,0.0063616539981137255
2017-01-17,-0.004619527779254895
2017-01-18,0.006839163814011284
2017-01-19,-0.00234500535114035
2017-01-20,0.0029990739653726894
2017-01-23,0.002505425824098184
2017-01-24,0.024264072957207006
2017-01-25,0.011884540495657347
2017-01-26,-0.0028001394995457174
2017-01-27,0.005069713374844742
2017-01-30,-0.0005431740167537447
2017-01-31,-0.012345796942243914
2017-02-01,-0.002515601521333344
2017-02-02,0.0007880299947957692
2017-02-03,0.0018114528593247137
2017-02-06,0.0006286860022963747
2017-02-07,-0.0027493680480527027
2017-02-08,0.001417754039718
2017-02-09,0.001101657809511991
2017-02-10,0.005814725873651616
2017-02-13,0.01070295787777753
2017-02-14,0.0017779878191985787
2017-02-15,0.0012348315851091751
2017-02-16,0.0038529852411646193
2017-02-17,0.00038386260223077784
2017-02-21,0.0007672875726305595
2017-02-22,-0.00222391392842769
2017-02-23,0.002305869139974437
2017-02-24,0.009660755193670711
2017-02-27,0.0015191760946910993
2017-02-28,0.0009852174973101757
2017-03-01,0.022044227821912843
2017-03-02,-0.005039943416687898
2017-03-03,0.0006705364492936017
2017-03-06,-0.0014145512979868435
2017-03-07,-0.0017890365389643392
2017-03-08,-0.00014951018708675434
2017-03-09,-0.006946649879294942
2017-03-10,0.008048241781498655
2017-03-13,0.001865396198149627
2017-03-14,-0.00767099215769762
2017-03-15,0.016661679291789966
2017-03-16,-0.007234819439126516
2017-03-17,0.007584789171802386
2017-03-20,-0.0020660884168637317
2017-03-21,-0.012868139922498134
2017-03-22,0.002772128289589393
2017-03-23,-0.0030633880047766793
2017-03-24,-0.005020969013214915
2017-03-27,-0.008511149390197037
2017-03-28,0.009647617388891083
2017-03-29,-0.002343856225159424
2017-03-30,0.005001946263448298
2017-03-31,-0.001055780545355156
2017-04-03,-0.006718531322877808
2017-04-04,0.00022801975870501145
2017-04-05,-0.004178962950268095
2017-04-06,0.0042727845279626475
2017-04-07,0.0008352781347944482
2017-04-10,0.003872205325801348
2017-04-11,0.0043104714910011666
2017-04-12,-0.014607478187490863
2017-04-13,-0.005348734286432122
2017-04-17,0.009218515547183115
2017-04-18,0.007764287693548644
2017-04-19,-0.002039481869466453
2017-04-20,0.018619725920812957
2017-04-21,0.0021546650641866005
2017-04-24,0.03625733439159373
2017-04-25,-0.0035778550441810664
2017-04-26,-0.0008617125509675638
2017-04-27,0.0020124633819582627
2017-04-28,-0.009539736072712413
2017-05-01,-0.003186115015669344
2017-05-02,-0.003123868487050152
2017-05-03,0.005319999540400522
2017-05-04,0.0023195866238741036
2017-05-05,0.009618743520563466
2017-05-08,-0.00042970728284086324
2017-05-09,-0.00422780315279403
2017-05-10,-0.004678138054598602
2017-05-11,-0.00216906705840636
2017-05-12,-0.00449272950690327
2017-05-15,0.0022560975527428084
2017-05-16,0.00021790139069577386
2017-05-17,-0.021347327164733976
2017-05-18,0.004228962790398416
2017-05-19,0.012190535993830798
2017-05-22,0.0062775825969116905
2017-05-23,0.00667301288304345
2017-05-24,0.005332507868546665
2017-05-25,0.007024103789780023
2017-05-26,-0.0009253983325271387
2017-05-30,0.005200416805058783
2017-05-31,0.0008506726966139855
2017-06-01,0.015012296752879628
2017-06-02,0.0018835520825022378
2017-06-05,0.0028547286432019092
2017-06-06,-0.007221150943337862
2017-06-07,0.011120384692998586
2017-06-08,0.00013818329764236914
2017-06-09,0.0014525201657842324
2017-06-12,-0.000552751942477947
2017-06-13,0.011747059758423495
2017-06-14,0.0021857216704166404
2017-06-15,0.010017905482060607
2017-06-16,0.002833270329357651
2017-06-19,0.01042909068218334
2017-06-20,-0.0038623138410674995
2017-06-21,-0.0199867429965217
2017-06-22,-0.002864444970058999
2017-06-23,-0.002804791676129903
2017-06-26,-0.00301848966472984
2017-06-27,-0.021122823537039204
2017-06-28,0.014192964208919134
2017-06-29,-0.01399427872280734
2017-06-30,0.01150991173661331
2017-07-03,0.006003522172894238
2017-07-05,0.009506453418230976
2017-07-06,-0.0077674314265580024
2017-07-07,0.011846283873992336
2017-07-10,0.0012323548615662538
2017-07-11,-0.0028722079272232026
2017-07-12,0.002880481268356272
2017-07-13,-0.010530587338333786
2017-07-14,0.006910593329504389
2017-07-17,0.0035005219893229356
2017-07-18,0.0029409281717316382
2017-07-19,0.0070922155488064575
2017-07-20,-0.0037922273030863707
2017-07-21,0.001155766703552219
2017-07-24,-0.03605128693707471
2017-07-25,-0.0023244046163753973
2017-07-26,-0.011154029020588485
2017-07-27,0.0053545631700702145
2017-07-28,7.054189946265055e-05
2017-07-31,-0.0008519496838359508
2017-08-01,-0.005685163579838282
2017-08-02,0.013294224870100457
2017-08-03,-0.0023981771066849955
2017-08-04,0.010252085261713617
2017-08-07,-0.008468659144368562
2017-08-08,-0.0023294260414400414
2017-08-09,-0.004315770462645641
2017-08-10,-0.023164684544167757
2017-08-11,0.006474002616034147
2017-08-14,0.0049872288294827705
2017-08-15,0.00028755201215702186
2017-08-16,0.006758018775312902
2017-08-17,-0.027422422676504188
2017-08-18,-0.0038183051557050263
2017-08-21,-0.0005158719951527946
2017-08-22,0.016740349640946617
2017-08-23,-0.010082225522415333
2017-08-24,-0.004469250313192452
2017-08-25,0.00691817788338378
2017-08-28,-0.002046631260735343
2017-08-29,0.002344093855175533
2017-08-30,0.000657275025309767
2017-08-31,0.0041626592910730675
2017-09-01,0.0015271090046056202
2017-09-05,-0.00922155015060444
2017-09-06,0.003297768591786987
2017-09-07,0.008984852720073544
2017-09-08,0.013827391301238556
2017-09-11,0.010568563716151447
2017-09-12,0.009397705693988456
2017-09-13,0.001050330422369683
2017-09-14,0.01447518115200519
2017-09-15,0.003929439620519393
2017-09-18,0.008925965093708577
2017-09-19,0.007213886086721022
2017-09-20,-0.0016216014580689997
2017-09-21,-0.002842724211765346
2017-09-22,0.0004075297257344346
2017-09-25,-0.0022388093354935856
2017-09-26,0.00013602981632954148
2017-09-27,0.004554966835708996
2017-09-28,0.0014967132289955831
2017-09-29,0.005163196139503112
2017-10-02,0.01486923920166272
2017-10-03,-0.002464810869508338
2017-10-04,0.0014690651792990117
2017-10-05,0.009932834466328977
2017-10-06,0.0008577783909433645
2017-10-09,0.00046180161741404824
2017-10-10,-0.0005274518307475384
2017-10-11,-0.001187377769712783
2017-10-12,0.011820400640917716
2017-10-13,-0.002675591858730897
2017-10-16,0.0038602224264032703
2017-10-17,-0.002216010202302887
2017-10-18,0.004507797439068151
2017-10-19,-0.0018211989154390817
2017-10-20,0.010098862116645124
2017-10-23,0.0030962605915274555
2017-10-24,0.018712614985162412
2017-10-25,-0.005554872173479275
2017-10-26,-0.00025392049513794923
2017-10-27,0.009904831428834582
2017-10-30,-0.01075073262921944
2017-10-31,-0.005274453805661938
2017-11-01,-0.008945129498439064
2017-11-02,0.011990917062665751
2017-11-03,0.002038610515645356
2017-11-06,0.00438651902019771
2017-11-07,-0.0010130214055119602
2017-11-08,-0.0011399610579247987
2017-11-09,-0.008246305694193934
2017-11-10,0.005052804645483633
2017-11-13,0.002990633975364476
2017-11-14,0.005900972090702394
2017-11-15,-0.016967456663256053
2017-11-16,0.013281992261127584
2017-11-17,-0.004939069649407157
2017-11-20,0.010882087999465995
2017-11-21,0.00384006363877587
2017-11-22,0.0010032219434470413
2017-11-24,0.0013781339833434103
2017-11-27,0.006131420612006888
2017-11-28,0.02275848742255948
2017-11-29,0.008511672744412335
2017-11-30,0.020315506466536126
2017-12-01,-0.025878738651044397
2017-12-04,0.008188306884324925
2017-12-05,-0.007219491001409506
2017-12-06,0.007756924040265067
2017-12-07,0.0011424228177090434
2017-12-08,0.0
2017-12-11,-0.008769209639279962
2017-12-12,-0.006968608929212583
2017-12-13,-0.00036592149061953627
2017-12-14,-0.007142061126437227
2017-12-15,0.015493504699961358
2017-12-18,0.005388351743933484
2017-12-19,0.008430577033977427
2017-12-20,0.0065091705074078465
2017-12-21,-0.0017208339244886295
2017-12-22,-0.0067155295064355025
2017-12-26,-0.00017956770119931242
2017-12-27,0.00017959995154970265
2017-12-28,0.0021639336623722194
2017-12-29,0.0008398649768190936
2018-01-02,-0.009469504815502017
2018-01-03,0.004175186609139292
2018-01-04,0.0011442670984656012
2018-01-05,-0.0007221064250417797
2018-01-08,0.009275582531621085
2018-01-09,0.007697924379418852
2018-01-10,-0.009178699977016147
2018-01-11,0.010100691138450024
2018-01-12,0.008994126185599027
2018-01-16,-0.007623714907883383
2018-01-17,0.010637139414974683
2018-01-18,-0.004093173682599205
2018-01-19,0.01232956050556444
2018-01-22,0.005626046209429747
2018-01-23,-0.0019030587161618095
2018-01-24,0.004044500918537253
2018-01-25,0.005755305461806248
2018-01-26,0.023575074168331822
2018-01-29,-0.011069138888812224
2018-01-30,-0.009666384236577397
2018-01-31,-0.00867612795402617
2018-02-01,-0.0033974568757396684
2018-02-02,-0.015599764717587727
2018-02-05,-0.0543488057393523
2018-02-06,0.018743771657725228
2018-02-07,-0.004264518184065924
2018-02-08,-0.044603795110984334
2018-02-09,0.02548845237794195
2018-02-12,0.008055701621095368
2018-02-13,0.002664115047550153
2018-02-14,0.0038308130605921864
2018-02-15,0.0054776492848462865
2018-02-16,-0.004958443145762881
2018-02-20,-0.007443856459495857
2018-02-21,-0.0004958318287096031
2018-02-22,0.012774570163210264
2018-02-23,0.0039189002230159975
2018-02-26,0.00908729559215482
2018-02-27,-0.013357423618276187
2018-02-28,-0.011026587355092765
2018-03-01,-0.018582849642046928
2018-03-02,0.0007572453484159247
2018-03-05,0.007063582038306704
2018-03-06,0.012337132212654867
2018-03-07,0.008351341940446622
2018-03-08,0.019938925873263846
2018-03-09,0.024360905860364657
2018-03-12,-0.006459308546010956
2018-03-13,0.004314501708708285
2018-03-14,-0.003472016401980138
2018-03-15,0.004960278798154638
2018-03-16,0.004583561290375293
2018-03-19,-0.019478483621238496
2018-03-20,0.0010142157053592005
2018-03-21,0.0025030104215657545
2018-03-22,-0.03251679377417027
2018-03-23,-0.035883363539508495
2018-03-26,0.01975662820336277
2018-03-27,-0.02731062050616362
2018-03-28,-0.006457885847844014
2018-03-29,0.01819833460932263
2018-04-02,-0.024255834269544252
2018-04-03,0.016354699521872407
2018-04-04,0.017185627655856628
2018-04-05,0.004366571470796998
2018-04-06,-0.038558953030997434
2018-04-09,-6.508116551073861e-05
2018-04-10,0.02405143987742009
2018-04-11,-0.011263516726430556
2018-04-12,0.00802579896851685
2018-04-13,-0.004623135720287164
2018-04-16,0.008644223514737925
2018-04-17,0.010296593592478365
2018-04-18,0.00905218605526259
2018-04-19,-0.0019443435509790552
2018-04-20,-0.005028966435064786
2018-04-23,-0.010676087882059426
2018-04-24,-0.044381061806821775
2018-04-25,0.013030514593899145
2018-04-26,-0.06721629851934996
2018-04-27,0.008203149570040091
