Date,DAL
2015-10-08,-0.0006522780483766422
2015-10-09,0.027197456362824113
2015-10-12,0.027324690684705333
2015-10-13,-0.015876318477722307
2015-10-14,0.018018030185974476
2015-10-15,0.006997481409084072
2015-10-16,0.0038828153230581197
2015-10-19,0.02341230968557495
2015-10-20,-0.002387142703377143
2015-10-21,-0.014157367095307238
2015-10-22,0.027710200521466666
2015-10-23,0.003739402812067416
2015-10-26,0.006274372328919142
2015-10-27,-0.008768425060888263
2015-10-28,-0.014350434539586066
2015-10-29,0.007179997425123208
2015-10-30,0.006732739058532999
2015-11-02,-0.0027537191904682956
2015-11-03,0.005917157255379557
2015-11-04,-0.0040302746723284155
2015-11-05,-0.002368587356867513
2015-11-06,0.013058838346465595
2015-11-09,-0.011132840624068607
2015-11-10,-0.006518025103582348
2015-11-11,-0.0063617236492606866
2015-11-12,0.0
2015-11-13,-0.01980786633798204
2015-11-16,-0.02163684902564056
2015-11-17,-0.0033384132422592527
2015-11-18,-0.00041894620269544713
2015-11-19,0.015916394672871315
2015-11-20,0.0051536289500258015
2015-11-23,-0.00041000060392459847
2015-11-24,-0.030775673649883872
2015-11-25,-0.007832696563037311
2015-11-27,0.005761040332586509
2015-11-30,-0.014425170027202117
2015-12-01,0.026043709346490918
2015-12-02,0.013845417490423895
2015-12-03,-0.0022762192251435387
2015-12-04,0.03235169642754765
2015-12-07,0.0401765867557351
2015-12-08,-0.029161314911042457
2015-12-09,-0.015118851454334226
2015-12-10,0.03575046515048652
2015-12-11,-0.03900162669773677
2015-12-14,0.018263263026005783
2015-12-15,0.019330519944005475
2015-12-16,0.018963769578191014
2015-12-17,-0.02091356912313802
2015-12-18,-0.02096793865122193
2015-12-21,0.030024154160391836
2015-12-22,0.005635335213527659
2015-12-23,-0.0001932386836511757
2015-12-24,0.010050519355811804
2015-12-28,-0.0059321839969481704
2015-12-29,0.004235132049501322
2015-12-30,-0.019168130512014492
2015-12-31,-0.009380506124976318
2016-01-04,-0.040047323412193525
2016-01-05,-0.0018494987564156018
2016-01-06,0.00741187946380939
2016-01-07,-0.03944405972534126
2016-01-08,-0.008297954827322651
2016-01-11,0.0027891290089647747
2016-01-12,0.004706661104351806
2016-01-13,-0.04301522428232507
2016-01-14,0.00890094193313562
2016-01-15,-0.018527154772622456
2016-01-19,0.032809330071966736
2016-01-20,-0.005874639538310578
2016-01-21,0.018165801543618354
2016-01-22,0.005159307937358637
2016-01-25,-0.017536529471078977
2016-01-26,0.003700329567162486
2016-01-27,-0.03014514816051872
2016-01-28,-0.033989225224289155
2016-01-29,0.0252314366710229
2016-02-01,0.02077219885155479
2016-02-02,-0.03539047159263242
2016-02-03,0.0043567447177197405
2016-02-04,0.005479409960585047
2016-02-05,-0.04609434667256873
2016-02-08,-0.029516671744465817
2016-02-09,0.029678666328270875
2016-02-10,0.03072881759506685
2016-02-11,-0.013173034126815364
2016-02-12,0.009984832073689498
2016-02-16,0.036985066607350126
2016-02-17,0.034096095671264814
2016-02-18,0.007809154619667247
2016-02-19,0.0055961408893236975
2016-02-22,0.04494864066850579
2016-02-23,0.002662853279891353
2016-02-24,-0.0002040827193175998
2016-02-25,0.005312646867184023
2016-02-26,-0.02723564960848579
2016-02-29,0.007939439919964597
2016-03-01,0.013681787696196324
2016-03-02,-0.007157450006942234
2016-03-03,0.004943267016506825
2016-03-04,-0.002459563239018414
2016-03-07,-0.005753248136249778
2016-03-08,-0.044843495973007186
2016-03-09,0.0112503952032037
2016-03-10,0.00556270739025555
2016-03-11,0.014680764176117078
2016-03-14,0.004193615179227672
2016-03-15,-0.0027142969179587695
2016-03-16,0.021147314052156085
2016-03-17,-0.003075780352117974
2016-03-18,0.029411700086836134
2016-03-21,0.0013986330396000834
2016-03-22,-0.014565007579307787
2016-03-23,-0.009718736277064766
2016-03-24,-0.021876640199825714
2016-03-28,0.0075248569646615415
2016-03-29,0.019294789909410914
2016-03-30,0.004071048271883093
2016-03-31,-0.013176785221960863
2016-04-01,-0.03430568904454068
2016-04-04,0.0029779750369633984
2016-04-05,0.00021205503897592237
2016-04-06,0.0008481309272785342
2016-04-07,-0.029660875790245123
2016-04-08,0.010698838064017835
2016-04-11,0.005616876604556564
2016-04-12,0.0017183975843850785
2016-04-13,0.030237951877057245
2016-04-14,0.009367380092705213
2016-04-15,-0.0204168239563981
2016-04-18,-0.019999668969011175
2016-04-19,0.00687377391721955
2016-04-20,-0.005760238220392178
2016-04-21,-0.034978423187206675
2016-04-22,-0.007783235430044777
2016-04-25,-0.015463733903195664
2016-04-26,-0.007739703803187004
2016-04-27,0.002294127899100662
2016-04-28,-0.0189973655030532
2016-04-29,-0.027764939608320383
2016-05-02,0.011999266637996664
2016-05-03,0.017784828550807763
2016-05-04,-0.03471535582463203
2016-05-05,0.007723557112182311
2016-05-06,0.006946118178062122
2016-05-09,0.011812248067373021
2016-05-10,0.012971966296875248
2016-05-11,-0.015134023211134773
2016-05-12,-0.02907785408352781
2016-05-13,0.01290463751012405
2016-05-16,0.03365372802060085
2016-05-17,0.015581562464868526
2016-05-18,0.004350969493181145
2016-05-19,-0.017328093848499537
2016-05-20,0.0
2016-05-23,-0.0034801074952702793
2016-05-24,0.015832435733255767
2016-05-25,-0.002980000794614801
2016-05-26,-0.017011229332359434
2016-05-27,0.008419087168753281
2016-05-31,0.00788495934300859
2016-06-01,0.001150328580608484
2016-06-02,-0.024361920906863732
2016-06-03,-0.0207306121068902
2016-06-06,-0.006976437056179674
2016-06-07,0.019864961390051006
2016-06-08,-0.0059383537793561425
2016-06-09,0.013141934171359448
2016-06-10,-0.008490471273189026
2016-06-13,-0.03496664247369674
2016-06-14,-0.03598721871928312
2016-06-15,-0.005625035869091577
2016-06-16,-0.02237104541386503
2016-06-17,-0.00026291695778535296
2016-06-20,0.0021046731744989167
2016-06-21,0.015227084595697216
2016-06-22,-0.0031032928651137937
2016-06-23,-0.006225354129369642
2016-06-24,-0.08170206000868274
2016-06-27,-0.051733748056590034
2016-06-28,0.039268398026873985
2016-06-29,0.04528432730186438
2016-06-30,0.005242778486908906
2016-07-01,0.009332717753768982
2016-07-05,-0.03127552620764007
2016-07-06,-0.001122646533083027
2016-07-07,0.02220338334818961
2016-07-08,0.027495005778529924
2016-07-11,0.02006938784674417
2016-07-12,0.054827177472452915
2016-07-13,-0.016165185603849053
2016-07-14,0.035894845943085896
2016-07-15,-0.024401988119217677
2016-07-18,0.003001501976090948
2016-07-19,0.0107233645546716
2016-07-20,-0.007895668227249297
2016-07-21,-0.042029270727323764
2016-07-22,0.011422605786644224
2016-07-25,0.0
2016-07-26,0.0017966698803024705
2016-07-27,-0.01255457002324556
2016-07-28,0.021276922575372614
2016-07-29,-0.015497765110621287
2016-08-01,0.01883828143135502
2016-08-02,-0.07826727669136757
2016-08-03,0.0024729443803452877
2016-08-04,0.0016445626748720077
2016-08-05,0.03092508568025698
2016-08-08,-0.0061055360810149395
2016-08-09,-0.00774589205850118
2016-08-10,-0.012639375115219176
2016-08-11,0.006030707165380678
2016-08-12,-0.009536835216658934
2016-08-15,0.015680704430869552
2016-08-16,0.0005417541338008647
2016-08-17,0.015430371318035041
2016-08-18,-0.011730331450155007
2016-08-19,-0.008092630990058636
2016-08-22,-0.004351598064630369
2016-08-23,0.0021854821690387993
2016-08-24,0.002180369905538493
2016-08-25,-0.008158540784467316
2016-08-26,-0.010419985279730981
2016-08-29,0.012745971858347582
2016-08-30,0.016689729023106503
2016-08-31,-0.011033431546080164
2016-09-01,0.0019045647543949329
2016-09-02,0.009505641745859217
2016-09-06,-0.009416135336717923
2016-09-07,0.05649154526154776
2016-09-08,0.010025615294085855
2016-09-09,-0.03919575637149619
2016-09-12,0.018278110353799448
2016-09-13,-0.023673668814808035
2016-09-14,-0.010924207848206469
2016-09-15,0.004579641869792095
2016-09-16,-0.013944823196094469
2016-09-19,0.021756953542673152
2016-09-20,0.0015971434965671438
2016-09-21,0.011161163792186457
2016-09-22,0.011826576349919904
2016-09-23,0.007272634454675186
2016-09-26,-0.01908174365224391
2016-09-27,0.03075659662080632
2016-09-28,0.0005104379979337104
2016-09-29,-0.005098212694060522
2016-09-30,0.008455260235652018
2016-10-03,0.015751643883513466
2016-10-04,0.004252140691251016
2016-10-05,0.004234242046936121
2016-10-06,-0.009424498379996926
2016-10-07,-0.024787522116376137
2016-10-10,0.02105275750037383
2016-10-11,-0.020870036445984508
2016-10-12,0.00847491274625356
2016-10-13,0.018843642894317503
2016-10-14,0.0007497652616454964
2016-10-17,-0.01723263341022485
2016-10-18,0.002795320894614539
2016-10-19,0.036492711612492235
2016-10-20,0.013692068631536713
2016-10-21,-0.00699493243881788
2016-10-24,0.004857977440555716
2016-10-25,-0.0038678390046826827
2016-10-26,0.004610995796243689
2016-10-27,0.0016907484495760627
2016-10-28,-0.003135040866457328
2016-10-31,0.010401542684594922
2016-11-01,0.002633573755529861
2016-11-02,0.001194081780340861
2016-11-03,-0.00023851132565122501
2016-11-04,0.022900629917122606
2016-11-07,0.03101684382284331
2016-11-08,0.011884356347307223
2016-11-09,0.016168893606363977
2016-11-10,0.015469762861760383
2016-11-11,0.00935787327368387
2016-11-14,0.023501698322659248
2016-11-15,0.0037916278108012236
2016-11-16,-0.005666135483056278
2016-11-17,0.02384974543796403
2016-11-18,0.008039532918574066
2016-11-21,-0.005930515875554709
2016-11-22,0.005965896720769193
2016-11-23,0.006339478318092562
2016-11-25,0.0006097077712465815
2016-11-28,-0.015231608145068631
2016-11-29,0.002062275736100405
2016-11-30,-0.008437868439227336
2016-12-01,-0.008509759444397802
2016-12-02,0.011304066148615455
2016-12-05,-0.010142950891325553
2016-12-06,0.03366804520320765
2016-12-07,0.03378541716176153
2016-12-08,0.004892065791927358
2016-12-09,0.008373958192120279
2016-12-12,-0.03495568206126476
2016-12-13,-0.006203564081346258
2016-12-14,0.0032217140384713794
2016-12-15,0.013649223495550977
2016-12-16,-0.006732590171555475
2016-12-19,0.005183467340793335
2016-12-20,0.006743188030381209
2016-12-21,0.0031520641048452536
2016-12-22,-0.021995201513655416
2016-12-23,0.001807283744648558
2016-12-27,0.009420625887760714
2016-12-28,-0.01687847614390936
2016-12-29,-0.00403949306418705
2016-12-30,-0.002433628659100573
2017-01-03,0.005895466998833587
2017-01-04,0.0246564182970892
2017-01-05,-0.01913227840248133
2017-01-06,-0.0010053846325372984
2017-01-09,0.00020139810855512863
2017-01-10,0.024954675457950604
2017-01-11,0.010013828020422277
2017-01-12,-0.01069216491237135
2017-01-13,0.006681243221611899
2017-01-17,-0.0175678689738894
2017-01-18,-0.0005962236432623946
2017-01-19,-0.0119281499527355
2017-01-20,0.016096367470973094
2017-01-23,-0.03425741793891246
2017-01-24,0.01373818829376372
2017-01-25,0.015169734624307818
2017-01-26,0.014145982153958236
2017-01-27,-0.02357525443216435
2017-01-30,-0.04084546353812302
2017-01-31,-0.009020142458122993
2017-02-01,0.00042342255017824293
2017-02-02,0.002539192386758815
2017-02-03,0.009075438481115805
2017-02-06,0.009412190094032935
2017-02-07,-0.002279079117839311
2017-02-08,-0.001038462700414633
2017-02-09,0.0255717394585826
2017-02-10,-0.0014192761375448892
2017-02-13,0.016240748005160732
2017-02-14,-0.003995447731538815
2017-02-15,0.026273611930327512
2017-02-16,-0.006644518272425293
2017-02-17,0.007869431915922043
2017-02-21,-0.00039052694389007936
2017-02-22,-0.0015093649872937043
2017-02-23,-0.008836024686050048
2017-02-24,-0.000395922900941037
2017-02-27,-0.00039657908302925815
2017-02-28,-0.010110659071197126
2017-03-01,0.022030675430242175
2017-03-02,-0.020968015509527094
2017-03-03,0.003402682923733469
2017-03-06,-0.025533565447008688
2017-03-07,-0.024769912793221827
2017-03-08,0.0006295965196059239
2017-03-09,-0.008810214859330756
2017-03-10,0.013968024455975225
2017-03-13,-0.011688398662560107
2017-03-14,-0.02259789642706933
2017-03-15,0.01966290732878062
2017-03-16,0.004661988688592356
2017-03-17,-0.018983159367618407
2017-03-20,0.007310262440399118
2017-03-21,-0.028388538772770477
2017-03-22,0.004833115615864303
2017-03-23,0.003935322292713428
2017-03-24,0.0017422370763049422
2017-03-27,0.002173689167470405
2017-03-28,0.009327619729733172
2017-03-29,-0.012465220574238822
2017-03-30,0.006964308547046105
2017-03-31,-0.006700032802187228
2017-04-03,0.00783297117804338
2017-04-04,-0.026122307688262625
2017-04-05,-0.0006650934933951635
2017-04-06,0.003992564701822854
2017-04-07,-0.001988390154643249
2017-04-10,-0.004427727206334997
2017-04-11,0.007115795953831938
2017-04-12,-0.005299046642663674
2017-04-13,-0.022641622707735842
2017-04-17,0.007267902687668526
2017-04-18,0.0013528871788490715
2017-04-19,0.015086813624828777
2017-04-20,0.018855149283090622
2017-04-21,-0.008709015362912687
2017-04-24,0.028113470359921067
2017-04-25,-0.0017091120073058352
2017-04-26,-0.007703721970768851
2017-04-27,-0.013586358720553582
2017-04-28,-0.0065586868560088
2017-05-01,-0.0008805052604805574
2017-05-02,0.05352421377309269
2017-05-03,0.01003581082297278
2017-05-04,0.0068309016715444315
2017-05-05,0.0012333046477470688
2017-05-08,-0.0036961325609522477
2017-05-09,0.021434542504427778
2017-05-10,0.008272636263136013
2017-05-11,-0.005603190095220589
2017-05-12,-0.014087413958305484
2017-05-15,0.01061445177068121
2017-05-16,0.0
2017-05-17,-0.03178025910149829
2017-05-18,-0.001675954797054846
2017-05-19,0.011330326059284745
2017-05-22,0.006016467189402297
2017-05-23,0.0020623257082483804
2017-05-24,0.005762627568114853
2017-05-25,0.03130754118788337
2017-05-26,0.007936347235522945
2017-05-30,-0.03425172501007734
2017-05-31,0.0014265139436560048
2017-06-01,0.014655316327688572
2017-06-02,0.026880464177881258
2017-06-05,0.0039069342731719026
2017-06-06,-0.0031134324650881062
2017-06-07,0.02030063776719193
2017-06-08,0.010905073228327788
2017-06-09,0.0032171706122288146
2017-06-12,-0.014336754108689953
2017-06-13,-0.007273283524539598
2017-06-14,0.0007715788071516183
2017-06-15,-0.006742342713114136
2017-06-16,0.008533687180552585
2017-06-19,0.009807581992727021
2017-06-20,-0.014283143854388336
2017-06-21,0.009853302634081684
2017-06-22,0.010330877746132394
2017-06-23,0.0020829842025515966
2017-06-26,-0.0009447638750240683
2017-06-27,-0.0005672836274951409
2017-06-28,0.01892498930643982
2017-06-29,0.0005572185712179323
2017-06-30,-0.002413113811223666
2017-07-03,0.005954490628734321
2017-07-05,0.004994481050471844
2017-07-06,0.0007360264104228076
2017-07-07,0.020047872301144354
2017-07-10,-0.011720186983633307
2017-07-11,-0.009669673354452346
2017-07-12,0.022107529572778395
2017-07-13,-0.017663954261521675
2017-07-14,0.011559729708407795
2017-07-17,-0.008888274213338154
2017-07-18,-0.012444982983954578
2017-07-19,-0.0031503949484547045
2017-07-20,-0.01784733462137056
2017-07-21,-0.010789162450117296
2017-07-24,-0.013968679074680246
2017-07-25,-0.007568570154742216
2017-07-26,-0.00019562768844949563
2017-07-27,-0.0205356830263701
2017-07-28,0.004992037243768177
2017-07-31,-0.019272800431257564
2017-08-01,0.014384088557931607
2017-08-02,-0.0011984318059975463
2017-08-03,0.011197836671689831
2017-08-04,0.0007909999359028141
2017-08-07,0.0027661463421326804
2017-08-08,-0.0086697273072881
2017-08-09,-0.012721319772394102
2017-08-10,-0.012683482825929238
2017-08-11,0.00897211922479535
2017-08-14,0.011924014142533634
2017-08-15,-0.002995870685307156
2017-08-16,0.004206822054300785
2017-08-17,-0.05186510330870864
2017-08-18,0.0
2017-08-21,0.01238734556956067
2017-08-22,-0.013804579767839109
2017-08-23,-0.020572743355905754
2017-08-24,-0.021004601218712837
2017-08-25,0.03251489757144088
2017-08-28,0.005784014267211424
2017-08-29,-0.007028765531176706
2017-08-30,0.0045045767783651325
2017-08-31,0.007687198429336739
2017-09-01,0.006993195431425736
2017-09-05,-0.03535348765378654
2017-09-06,0.03381312827529004
2017-09-07,-0.005697270455797376
2017-09-08,0.0070034944272867605
2017-09-11,0.0288721907761762
2017-09-12,0.0045064711042182015
2017-09-13,-0.0012235469098766938
2017-09-14,-0.014495908793265011
2017-09-15,-0.000414182875126512
2017-09-18,-0.006010422509809987
2017-09-19,-0.0012509265842044481
2017-09-20,0.0029228026146113084
2017-09-21,0.0024977729812847294
2017-09-22,0.006437042574133578
2017-09-25,-0.003094796169301306
2017-09-26,0.0037251639966575656
2017-09-27,-0.0160824389291363
2017-09-28,0.012363962149184893
2017-09-29,-0.0018631822119946628
2017-10-02,-0.00311066933296289
2017-10-03,0.06615360928365188
2017-10-04,0.006048691492165137
2017-10-05,0.002327250136552106
2017-10-06,0.006385379739924257
2017-10-09,-0.005191268007880057
2017-10-10,0.018554357760953932
2017-10-11,0.00702107623961945
2017-10-12,0.0007536775746193047
2017-10-13,0.016004349806710838
2017-10-16,-0.00630094435227313
2017-10-17,-0.016038983614896973
2017-10-18,0.0018956199969912824
2017-10-19,-0.011161558522338133
2017-10-20,0.019131513253088706
2017-10-23,-0.018584520908288105
2017-10-24,0.017214986747858374
2017-10-25,-0.017675843191427343
2017-10-26,-0.025076561242391437
2017-10-27,-0.007265082620436347
2017-10-30,-0.004548889403590439
2017-10-31,-0.005960766919589022
2017-11-01,0.006396123054350555
2017-11-02,-0.00019866010485825036
2017-11-03,0.001192032369787599
2017-11-06,0.0033729640948516604
2017-11-07,-0.013051074470259216
2017-11-08,0.003005338837279048
2017-11-09,-0.017379151327352238
2017-11-10,-0.006098741644020245
2017-11-13,-0.0006136079527127025
2017-11-14,0.0008187029656165912
2017-11-15,0.0087934749059424
2017-11-16,0.02906672154678369
2017-11-17,-0.012487550923945379
2017-11-20,-0.0006022437954175119
2017-11-21,0.017674085738202727
2017-11-22,-0.005131210819042442
2017-11-24,-0.00595113303789041
2017-11-27,-0.010377189847000534
2017-11-28,0.019963726089166745
2017-11-29,0.030051416469812908
2017-11-30,0.015738996091251067
2017-12-01,-0.016251019795624155
2017-12-04,0.01632734139514458
2017-12-05,-0.009828028430884372
2017-12-06,-0.0017177868069779834
2017-12-07,0.02122354588123332
2017-12-08,0.0009362468332656526
2017-12-11,0.017021930774968164
2017-12-12,-0.013794293128785995
2017-12-13,0.00018646979482017656
2017-12-14,0.03020717236584658
2017-12-15,0.015384414136023095
2017-12-18,-0.000534606101238122
2017-12-19,-0.005707111169676038
2017-12-20,0.008430347294572815
2017-12-21,-0.003379590961213985
2017-12-22,0.0
2017-12-26,0.0071391485325591475
2017-12-27,-0.005493737439383306
2017-12-28,0.004098486423437242
2017-12-29,-0.006211060856757933
2018-01-02,0.013214158919769403
2018-01-03,-0.018505399415858825
2018-01-04,0.0
2018-01-05,0.005027898947232989
2018-01-08,-0.023048018654761027
2018-01-09,-0.00932703716154748
2018-01-10,0.031198230810277172
2018-01-11,0.04761896312397296
2018-01-12,0.022385345289836822
2018-01-16,-0.008022846963091412
2018-01-17,0.006234319304282421
2018-01-18,-0.004521116234463496
2018-01-19,0.00941966614773615
2018-01-22,0.001999644061154937
2018-01-23,-0.0033260433189222782
2018-01-24,-0.052227601050111816
2018-01-25,-0.03503507877728518
2018-01-26,0.008209935273990832
2018-01-29,0.009048208358485077
2018-01-30,0.006456093645243133
2018-01-31,0.011582512643800724
2018-02-01,-0.006165254844549661
2018-02-02,-0.03190358353418021
2018-02-05,-0.038447396172522574
2018-02-06,0.011043259614619494
2018-02-07,0.01412429005030158
2018-02-08,-0.048653553673905225
2018-02-09,-0.015030353177748479
2018-02-12,0.03151016034622489
2018-02-13,0.0023054493456138303
2018-02-14,0.0005750366186072497
2018-02-15,0.01436789088938073
2018-02-16,-0.0018886046180415228
2018-02-20,-0.0071900270784499565
2018-02-21,0.013150141811627991
2018-02-22,-0.005770297638594601
2018-02-23,0.017316735113979353
2018-02-26,0.023007856341189736
2018-02-27,-0.019564769839531038
2018-02-28,0.005222136061333815
2018-03-01,-0.010204282193586267
2018-03-02,-0.001686895766974561
2018-03-05,0.009951207296940323
2018-03-06,0.0009295661108761344
2018-03-07,-0.005757926978500416
2018-03-08,0.020735958098668794
2018-03-09,0.02653731090015743
2018-03-12,0.0012480431608581366
2018-03-13,0.0076567439009267435
2018-03-14,-0.007775176554861152
2018-03-15,0.0033838418334759535
2018-03-16,0.0062121601933433634
2018-03-19,-0.012876953738273578
2018-03-20,0.009649748641174183
2018-03-21,-0.009734487869772712
2018-03-22,-0.022877810536154786
2018-03-23,-0.014084157943621056
2018-03-26,0.021521279553877948
2018-03-27,-0.014529775191909122
2018-03-28,-0.006081828081009433
2018-03-29,0.01631742275037462
2018-04-02,-0.05218030902163928
2018-04-03,0.03407122412452668
2018-04-04,0.002606284220044719
2018-04-05,0.0064982773496427
2018-04-06,-0.02139851686982741
2018-04-09,-0.009236235530623915
2018-04-10,-0.0038051223606290208
2018-04-11,-0.016997809183111334
2018-04-12,0.02933744842900432
2018-04-13,-0.0011325802484608571
2018-04-16,0.026077019912810417
2018-04-17,0.004604102327467441
2018-04-18,0.012098916779948343
2018-04-19,-0.002535648798993595
2018-04-20,0.005992522321153881
2018-04-23,-0.014260122983313694
2018-04-24,-0.014649206672052939
2018-04-25,0.015610250806400439
2018-04-26,-0.027813235986368756
2018-04-27,0.006964179252590297
2018-04-30,-0.023925332919897735
2018-05-01,0.009957844075685562
2018-05-02,-0.007204949755324486
2018-05-03,-0.01088640564242005
2018-05-04,0.010619943198031168
2018-05-07,-0.008406597682695915
2018-05-08,0.00905590234205289
2018-05-09,-0.014321174748754162
