Date,PARA
2015-06-19,-0.0076912078406359274
2015-06-22,0.004822575043020638
2015-06-23,-0.004285273787680843
2015-06-24,-0.022723199303431696
2015-06-25,0.006341323999951687
2015-06-26,-0.002275771240887514
2015-06-29,-0.029297893332626557
2015-06-30,0.003072302132040239
2015-07-01,0.00774743441581438
2015-07-02,-0.007330332745765777
2015-07-06,-0.011347041718752893
2015-07-07,0.012570474813276
2015-07-08,-0.023389925543703893
2015-07-09,-0.0005524403410245293
2015-07-10,0.011060016801186068
2015-07-13,0.012579641780718465
2015-07-14,-0.002520778534412127
2015-07-15,-0.0005416105541475869
2015-07-16,0.0014447950179061753
2015-07-17,-0.013525432999335285
2015-07-20,-0.01115173301374106
2015-07-21,0.00018467790966814057
2015-07-22,0.0005546252537225183
2015-07-23,-0.0070200298993569055
2015-07-24,-0.013209389374648328
2015-07-27,-0.006975784279242947
2015-07-28,0.0015186804014239996
2015-07-29,-0.0026539274826790082
2015-07-30,0.011214558860068724
2015-07-31,0.005075189892976839
2015-08-03,-0.008228913261689175
2015-08-04,-0.0032058190131885045
2015-08-05,-0.046159573379328855
2015-08-06,0.03609680707002205
2015-08-07,-0.03637058321405784
2015-08-10,0.016686174647975616
2015-08-11,-0.017389583228478833
2015-08-12,-0.0023860167142457644
2015-08-13,-0.002391629884590518
2015-08-14,-0.016583365636602565
2015-08-17,0.016456537973685625
2015-08-18,-0.01359183657009444
2015-08-19,-0.016818782912210062
2015-08-20,-0.05131899641854343
2015-08-21,-0.020421285597091776
2015-08-24,-0.02528311098883118
2015-08-25,-0.015471908364658615
2015-08-26,0.024959675735988895
2015-08-27,0.020518612620679777
2015-08-28,0.011709946379129477
2015-08-31,-0.012011024263154368
2015-09-01,-0.03205129069404089
2015-09-02,0.011418260795493795
2015-09-03,-0.010838061420766376
2015-09-04,-0.02031507287244949
2015-09-08,0.021042645552307615
2015-09-09,-0.0036635946846720335
2015-09-10,0.009882880430665208
2015-09-11,-0.0002280331359919563
2015-09-14,-0.014795946278763683
2015-09-15,0.011090468775944329
2015-09-16,-0.004113040169748561
2015-09-17,-0.0036712663621278896
2015-09-18,-0.016352156017583774
2015-09-21,0.0039805409883730825
2015-09-22,-0.006996255281156993
2015-09-23,-0.021371740021781327
2015-09-24,-0.018718492826058863
2015-09-25,-0.0029346749251495385
2015-09-28,-0.05150865843089614
2015-09-29,0.0077582421688038306
2015-09-30,0.023864551340171847
2015-10-01,-0.010777277603664093
2015-10-02,0.02102852201416172
2015-10-05,0.03325095176582815
2015-10-06,-0.007204710616853682
2015-10-07,0.025882988700332454
2015-10-08,0.0341901929601649
2015-10-09,-0.01664394613250597
2015-10-12,-0.011824684154194687
2015-10-13,-0.0065697322345382725
2015-10-14,0.00212576723632818
2015-10-15,0.017204889494031983
2015-10-16,0.00046300835180845823
2015-10-19,-0.006021087340849607
2015-10-20,0.02399755196384845
2015-10-21,-0.017519564854528658
2015-10-22,0.000694949080199514
2015-10-23,0.029622489633048366
2015-10-26,-0.0029216888393504004
2015-10-27,0.0031557026202451155
2015-10-28,0.022247168014040586
2015-10-29,0.024840625149034956
2015-10-30,-0.0021447315174238923
2015-11-02,0.029019675241920284
2015-11-03,0.007729120469593953
2015-11-04,-0.006011673841905929
2015-11-05,-0.0037538268859501622
2015-11-06,0.018212366485972575
2015-11-09,-0.0020561420008770037
2015-11-10,0.024928267236187684
2015-11-11,0.01125607978584986
2015-11-12,0.000993945066946944
2015-11-13,-0.00953128384425106
2015-11-16,0.021250846090343112
2015-11-17,-0.0031409205871190116
2015-11-18,0.010437288658393662
2015-11-19,0.008575244593349574
2015-11-20,-0.001159364142254815
2015-11-23,-0.013735940685122738
2015-11-24,-0.008630571849329471
2015-11-25,0.008705707079780689
2015-11-27,-0.00451159995337258
2015-11-30,-0.005320124629442646
2015-12-01,0.012281838086396712
2015-12-02,-0.020547689510364564
2015-12-03,-0.014385573079992997
2015-12-04,0.013784775072927413
2015-12-07,0.008797970080375972
2015-12-08,-0.01209090598199658
2015-12-09,-0.026765748270273115
2015-12-10,0.003514737065125617
2015-12-11,-0.034823420068100575
2015-12-14,-0.010674902137110198
2015-12-15,0.010574009921357819
2015-12-16,0.01430725215193096
2015-12-17,-0.02063165749837137
2015-12-18,-0.01848662565697823
2015-12-21,0.002847034600143017
2015-12-22,0.01790778389189196
2015-12-23,0.013302264579330147
2015-12-24,0.0044460534428514276
2015-12-28,-0.01285846433028981
2015-12-29,0.009823220845833314
2015-12-30,-0.011207932671574161
2015-12-31,0.00791280936234462
2016-01-04,-0.010184412149369049
2016-01-05,-0.011361299475732278
2016-01-06,0.00021680279254132628
2016-01-07,-0.01712512286618062
2016-01-08,0.02470158721672644
2016-01-11,0.006887723031019588
2016-01-12,0.005130554766955786
2016-01-13,-0.04423629012574193
2016-01-14,0.039830513485139774
2016-01-15,-0.01818957905824259
2016-01-19,-0.010679620824285196
2016-01-20,-0.030183055985893215
2016-01-21,0.039754589688950404
2016-01-22,0.025562342717229125
2016-01-25,-0.01384709956314445
2016-01-26,0.026355418501883277
2016-01-27,-0.0035780128866156335
2016-01-28,-0.022179994432575123
2016-01-29,0.026139512644893115
2016-02-01,0.008631452588101052
2016-02-02,-0.026716472498581667
2016-02-03,0.03495563866457441
2016-02-04,0.0031083195263608143
2016-02-05,-0.04461898609740689
2016-02-08,-0.04086458823317163
2016-02-09,-0.03854847499418357
2016-02-10,0.005392927834533268
2016-02-11,0.016091456952979977
2016-02-12,-0.008951343851709814
2016-02-16,0.0402965015874297
2016-02-17,0.036509544011289696
2016-02-18,-0.01653805459575397
2016-02-19,-0.015286891742036568
2016-02-22,0.03947645921130816
2016-02-23,0.0019200020050371691
2016-02-24,0.011073277677089433
2016-02-25,0.0033699754966209916
2016-02-26,0.013853615788632645
2016-02-29,0.0016566228577665765
2016-03-01,0.03865230070396741
2016-03-02,-0.0019897468988882006
2016-03-03,0.026520140609392895
2016-03-04,-0.0015541996804310232
2016-03-07,0.01167328196478623
2016-03-08,-0.015769270178321637
2016-03-09,0.020968246699142323
2016-03-10,-0.006142120368787696
2016-03-11,0.025878688771213465
2016-03-14,0.0033885910144415554
2016-03-15,-0.01332110533031694
2016-03-16,0.03517784727313211
2016-03-17,-0.0034899012109599337
2016-03-18,0.00847922158055714
2016-03-21,-0.012611723424080457
2016-03-22,-0.0029620792424813747
2016-03-23,-0.006684154643466833
2016-03-24,0.010467482632456226
2016-03-28,0.01017402958925162
2016-03-29,0.005310174825029046
2016-03-30,-0.005282125813511507
2016-03-31,0.008789295970328626
2016-04-01,0.0014525695176046405
2016-04-04,-0.006344225942261583
2016-04-05,-0.010215435746564139
2016-04-06,0.010873710362635292
2016-04-07,-0.023153922065587862
2016-04-08,0.01007823533682739
2016-04-11,-0.01108622295323669
2016-04-12,0.0011209723523302184
2016-04-13,0.013251229993014313
2016-04-14,-0.011604556930381538
2016-04-15,0.004286312806942361
2016-04-18,0.004453622274562585
2016-04-19,0.015333268362463626
2016-04-20,0.0016375724958181959
2016-04-21,0.013987286924958209
2016-04-22,0.012002895622693854
2016-04-25,-0.0035403967663334424
2016-04-26,0.002664690497668376
2016-04-27,-0.0008857597971942965
2016-04-28,-0.005675009361226779
2016-04-29,-0.0028533678768073445
2016-05-02,0.0100160301372898
2016-05-03,-0.014343890903661616
2016-05-04,0.015630673074899626
2016-05-05,0.016628336084387074
2016-05-06,0.003654146882098752
2016-05-09,-0.029126338764930537
2016-05-10,0.017143016023464908
2016-05-11,-0.02036502430941367
2016-05-12,-0.02724047780223038
2016-05-13,-0.014370062086655477
2016-05-16,0.0028040009747456462
2016-05-17,-0.003541809123491668
2016-05-18,-0.02207207943462086
2016-05-19,-0.00344312469900776
2016-05-20,0.01228388389688595
2016-05-23,-0.005687933037107018
2016-05-24,0.017734239102592753
2016-05-25,0.010492716582045425
2016-05-26,0.007787843572969244
2016-05-27,0.009567646372675043
2016-05-31,0.006014507190573504
2016-06-01,-0.0005434279238089035
2016-06-02,0.0041687426274257255
2016-06-03,-0.018230815096184072
2016-06-06,-0.006619360979276734
2016-06-07,-0.009624054794925896
2016-06-08,0.0031860054796166715
2016-06-09,-0.009901096399688725
2016-06-10,-0.0050941935655385295
2016-06-13,-0.011758275941570528
2016-06-14,0.01362500722662241
2016-06-15,0.007194328564140484
2016-06-16,0.02406012653237699
2016-06-17,-0.013766475928319144
2016-06-20,0.0053974581716615955
2016-06-21,-0.010736792432594733
2016-06-22,0.003929537532599392
2016-06-23,0.0007455454308431531
2016-06-24,-0.03799569891284982
2016-06-27,-0.014714412471607763
2016-06-28,0.02318712836732617
2016-06-29,0.013251566310659824
2016-06-30,0.03184207946380857
2016-07-01,0.007714883882134815
2016-07-05,-0.003463359265863164
2016-07-06,0.00768259668037552
2016-07-07,0.018514970960644694
2016-07-08,0.017287366074622
2016-07-11,0.007883745527777819
2016-07-12,0.0071267340704470605
2016-07-13,-0.0074213950078789725
2016-07-14,0.007476883916853971
2016-07-15,-0.0360716194415831
2016-07-18,-0.020769974523835333
2016-07-19,0.005302459608025778
2016-07-20,-0.008184785930304805
2016-07-21,-0.010636122340948129
2016-07-22,0.022242674426706133
2016-07-25,-0.013236681400329742
2016-07-26,0.0003675834649101706
2016-07-27,-0.0062454308396306946
2016-07-28,0.002033238954881167
2016-07-29,-0.03670905578048056
2016-08-01,-0.0022978846680236087
2016-08-02,-0.00364700844071264
2016-08-03,0.0034677684763873007
2016-08-04,-0.004991352752958367
2016-08-05,0.006559841326901905
2016-08-08,-0.0030668712254345865
2016-08-09,-0.0030765732014825797
2016-08-10,0.0038573164762263357
2016-08-11,0.01671483438769239
2016-08-12,-0.010770968254712021
2016-08-15,-0.0013372367945874153
2016-08-16,-0.013197806456108463
2016-08-17,0.0031011700697873845
2016-08-18,-0.004251228272427854
2016-08-19,0.00620974325266066
2016-08-22,0.016007791865095378
2016-08-23,0.0022779077350147947
2016-08-24,-0.007954250092367277
2016-08-25,-0.013172960395731237
2016-08-26,-0.004836568546971565
2016-08-29,0.0003886077471968452
2016-08-30,-0.003692185866981834
2016-08-31,-0.004681016323214937
2016-09-01,0.019792313135545303
2016-09-02,0.0034587487104837944
2016-09-06,-0.009000270172303204
2016-09-07,0.020360881964849087
2016-09-08,0.014062894711387441
2016-09-09,-0.027174073927247133
2016-09-12,0.016374811806399547
2016-09-13,-0.017437341379931914
2016-09-14,0.005786827085675794
2016-09-15,0.0019176374366622895
2016-09-16,-0.008613824681564686
2016-09-19,-0.013709039916840249
2016-09-20,-0.021730852991814875
2016-09-21,0.0022013000943428285
2016-09-22,-0.00019957802712322614
2016-09-23,0.016776295064725
2016-09-26,0.004321583513115845
2016-09-27,0.01799314647457173
2016-09-28,0.0403459704120972
2016-09-29,0.00775634553096638
2016-09-30,0.003115188860546514
2016-10-03,0.00347085932793445
2016-10-04,0.011287353623439023
2016-10-05,0.01548124766570691
2016-10-06,-0.003545534279092988
2016-10-07,-0.017612196591167084
2016-10-10,0.00923555843060253
2016-10-11,-0.005024297280867618
2016-10-12,-0.005410251816223899
2016-10-13,0.0016320804302099035
2016-10-14,-0.002353496750355122
2016-10-17,0.005080821808512326
2016-10-18,-0.005235666270198336
2016-10-19,0.007803927035264557
2016-10-20,0.017287897008216424
2016-10-21,0.020711549744610203
2016-10-24,-0.0227194281589701
2016-10-25,-0.006388561554421246
2016-10-26,0.014109682064426643
2016-10-27,-0.006516289095863659
2016-10-28,0.0023046832526132377
2016-10-31,0.0014148546669781048
2016-11-01,-0.013952602444272988
2016-11-02,-0.012179949448275051
2016-11-03,0.006346337383050127
2016-11-04,0.027207474605261295
2016-11-07,0.010699568073437637
2016-11-08,0.0019092820493500362
2016-11-09,-0.005370108412633856
2016-11-10,-0.004702033861303967
2016-11-11,0.010323582986405455
2016-11-14,0.01939750351781977
2016-11-15,0.005946399540609715
2016-11-16,0.0028709885920228384
2016-11-17,0.011619943357530582
2016-11-18,-0.0011652473792121976
2016-11-21,0.0048334700596974756
2016-11-22,0.010615195652768472
2016-11-23,-0.015099353230308421
2016-11-25,0.015164285597188076
2016-11-28,-0.007058301916518017
2016-11-29,0.00843078746193715
2016-11-30,-0.004589777557291619
2016-12-01,-0.0024705325911162923
2016-12-02,-0.006438881449471245
2016-12-05,0.013459927784645442
2016-12-06,0.002623169663469538
2016-12-07,0.04051170211673183
2016-12-08,0.002206661039979796
2016-12-09,-0.016042686240947734
2016-12-12,-0.006074012633416226
2016-12-13,0.014152585660825334
2016-12-14,0.009197427422332982
2016-12-15,0.006128102945935243
2016-12-16,0.007964896773513752
2016-12-19,-0.003098849223111433
2016-12-20,0.004352017865003166
2016-12-21,0.0001547862517312648
2016-12-22,-0.0020115535897228254
2016-12-23,0.0026356908496560916
2016-12-27,0.00278342882855509
2016-12-28,-0.0053971684393893105
2016-12-29,0.0
2016-12-30,-0.013643462767725323
2017-01-03,0.01210327654475507
2017-01-04,0.020965777471676716
2017-01-05,-0.0039546886755312816
2017-01-06,-0.01817356418399174
2017-01-09,-0.012599319728134772
2017-01-10,-0.012444738554720947
2017-01-11,0.004625893455697305
2017-01-12,-0.00984445376969667
2017-01-13,-0.0006413620713757728
2017-01-17,-0.0009628452572444379
2017-01-18,0.01975594569674155
2017-01-19,-0.013545492618558752
2017-01-20,0.013731492448157079
2017-01-23,-0.0036225760821488873
2017-01-24,-0.004426243709475086
2017-01-25,0.0003176337862320633
2017-01-26,0.018412889439259894
2017-01-27,0.009039884677177534
2017-01-30,-0.005251909634974017
2017-01-31,0.001397477575501238
2017-02-01,0.0017056524820542318
2017-02-02,-0.007120661087741453
2017-02-03,0.00015601639945606038
2017-02-06,0.008105772524665156
2017-02-07,-0.003092548367665815
2017-02-08,-0.014890766804560251
2017-02-09,0.013698574512936323
2017-02-10,0.0003108696510534248
2017-02-13,0.013974990278510235
2017-02-14,0.00045959372817105937
2017-02-15,-0.001377865836878489
2017-02-16,0.0027591810055633825
2017-02-17,0.004127136935489162
2017-02-21,0.02694487698361625
2017-02-22,-0.005040015804532727
2017-02-23,-0.012068090502925788
2017-02-24,0.00995344406095966
2017-02-27,-0.011049774664830259
2017-02-28,-0.004680963883200939
2017-03-01,0.020327784059655185
2017-03-02,-0.0016355450049088116
2017-03-03,0.016232397985933122
2017-03-06,-0.003663434274941535
2017-03-07,-0.0007353673280705575
2017-03-08,0.003689438618474039
2017-03-09,-0.00455785479155868
2017-03-10,-0.0042838148068270465
2017-03-13,0.00741746144253419
2017-03-14,0.0014722855053022066
2017-03-15,0.0024996582841378956
2017-03-16,-0.0129068152419749
2017-03-17,-0.005200763445621925
2017-03-20,-0.0005975234402751939
2017-03-21,-0.014048411449545606
2017-03-22,0.0022733372483589864
2017-03-23,0.009225681534424712
2017-03-24,0.0025478817025228473
2017-03-27,0.008818923585485416
2017-03-28,0.0041489938416019445
2017-03-29,0.0070825047933387175
2017-03-30,0.01597065601749903
2017-03-31,0.0002884640860556509
2017-04-03,-0.007208926497966561
2017-04-04,0.004937873386155145
2017-04-05,0.004479607739467761
2017-04-06,-0.009063503397005013
2017-04-07,-0.0030484672147079728
2017-04-10,-0.0065531975857393565
2017-04-11,-0.0027852979678386625
2017-04-12,-0.012788299630764999
2017-04-13,-0.010423006044702032
2017-04-17,0.010833684746511807
2017-04-18,0.01801139010143693
2017-04-19,0.0026319709352935483
2017-04-20,0.0014584495597422809
2017-04-21,-0.02664947398983386
2017-04-24,-0.01331536942304623
2017-04-25,0.006975225823615094
2017-04-26,0.007528806966164092
2017-04-27,-0.008518873123265602
2017-04-28,0.003316112827315365
2017-05-01,0.001352339973218264
2017-05-02,-0.014853789225054093
2017-05-03,-0.03350595779998067
2017-05-04,0.006145633284878382
2017-05-05,0.02114325696547925
2017-05-08,-0.028067225470050694
2017-05-09,0.0029978895257813942
2017-05-10,-0.016204948197581004
2017-05-11,0.0035181659527210307
2017-05-12,-0.008764945604637808
2017-05-15,-0.0019290938213765152
2017-05-16,-0.014175412086987249
2017-05-17,-0.013398673656186966
2017-05-18,0.0
2017-05-19,0.021199091916282553
2017-05-22,0.0063251132807193855
2017-05-23,-0.0093472443427155
2017-05-24,0.0022773988339539475
2017-05-25,-0.00016229106981646702
2017-05-26,-0.0004871759178520785
2017-05-30,-0.0008118334478514067
2017-05-31,-0.006664488670638069
2017-06-01,0.01014542466810986
2017-06-02,-0.006965694803150124
2017-06-05,-0.01566075445757087
2017-06-06,0.008783530334482759
2017-06-07,0.007908744937297874
2017-06-08,-0.013404835772420576
2017-06-09,0.005965183795861417
2017-06-12,0.03195508628375654
2017-06-13,-0.01276940342789179
2017-06-14,-0.01794650417732735
2017-06-15,0.012676972831137778
2017-06-16,0.011705451068848571
2017-06-19,0.00016078771113869905
2017-06-20,-0.025385732822466256
2017-06-21,0.030827386039528504
2017-06-22,0.0003201059022519548
2017-06-23,0.016946493385020966
2017-06-26,0.011790475975190118
2017-06-27,-0.005283083736781213
2017-06-28,0.017651140217292527
2017-06-29,-0.024558731543979362
2017-06-30,0.0036192136968928867
2017-07-03,0.005957929112554883
2017-07-05,-0.01387172059396724
2017-07-06,-0.018966228162901166
2017-07-07,0.011922026540888142
2017-07-10,0.014169652777124675
2017-07-11,0.0010990374508081935
2017-07-12,-0.006272385861994745
2017-07-13,-0.004418680191454194
2017-07-14,0.01363119565820159
2017-07-17,0.010164306387987043
2017-07-18,-0.0061920092811378336
2017-07-19,0.012149541843060385
2017-07-20,0.013542475929310793
2017-07-21,-0.00045542919577878926
2017-07-24,0.006531952167467381
2017-07-25,-0.0027164936070551704
2017-07-26,0.008171748434970816
2017-07-27,0.014110117259409138
2017-07-28,-0.001924318498773947
2017-07-31,-0.02372833472044089
2017-08-01,0.0037977145541077117
2017-08-02,-0.019219156204379195
2017-08-03,0.00030849132620747177
2017-08-04,-0.018664256005849755
2017-08-07,0.014146380858917507
2017-08-08,0.018289189559027808
2017-08-09,-0.005327208983000098
2017-08-10,0.012853776311833931
2017-08-11,0.007856247313046572
2017-08-14,-0.006445991966999243
2017-08-15,0.006336711263712269
2017-08-16,-0.0026983681268094584
2017-08-17,-0.012477482876246726
2017-08-18,-0.013548701606290181
2017-08-21,0.0032410020181530275
2017-08-22,0.009844450968779173
2017-08-23,-0.01416569825434666
2017-08-24,-0.011434081897684467
2017-08-25,-0.0014066493509393707
2017-08-28,-0.002191322926012762
2017-08-29,-0.007529483833841888
2017-08-30,0.019598734928566675
2017-08-31,-0.006975817402957163
2017-09-01,0.004370944304111557
2017-09-05,-0.010879627800858271
2017-09-06,-0.02608421966556984
2017-09-07,-0.021035624289883703
2017-09-08,-0.01785133964103658
2017-09-11,-0.02389762455343525
2017-09-12,0.01413798318270576
2017-09-13,0.028731712910007756
2017-09-14,-0.0390018828526395
2017-09-15,0.0013756961910018628
2017-09-18,-0.008758171677164972
2017-09-19,0.019577179314808513
2017-09-20,0.0033984093169532326
2017-09-21,-0.004403023148386587
2017-09-22,0.007484426279418477
2017-09-25,0.014688362585532966
2017-09-26,-0.03494177902300466
2017-09-27,0.0036208566190689684
2017-09-28,-0.022161329717434453
2017-09-29,0.018974026047993364
2017-10-02,0.00948284352103701
2017-10-03,0.005806998765887084
2017-10-04,0.01833937872002167
2017-10-05,-0.017842435900374043
2017-10-06,-0.010186728655022348
2017-10-09,-0.0065181354146254256
2017-10-10,-0.009150652538585491
2017-10-11,-0.005052860146069871
2017-10-12,-0.010332886273558994
2017-10-13,0.008671081863205865
2017-10-16,-0.001754474502764003
2017-10-17,-0.004217673995201898
2017-10-18,0.005294603961995881
2017-10-19,0.0152738932643941
2017-10-20,0.018848367285449807
2017-10-23,-0.016463024511454094
2017-10-24,-0.017428814356995614
2017-10-25,0.0050931127143780675
2017-10-26,-0.003320120348977218
2017-10-27,-0.005084024367390749
2017-10-30,-0.01110127013495632
2017-10-31,0.0
2017-11-01,0.001247194747478586
2017-11-02,-0.030788278214922804
2017-11-03,0.01726042295829333
2017-11-06,0.02815876276271423
2017-11-07,0.011411531293212374
2017-11-08,-0.006249135102772363
2017-11-09,0.014497864935006932
2017-11-10,-0.023071314724059766
2017-11-13,-0.014451936455514236
2017-11-14,0.008762322015334112
2017-11-15,-0.006559095971004125
2017-11-16,0.006424046551279261
2017-11-17,0.006028527121490601
2017-11-20,-0.014275862124463967
2017-11-21,0.014482613924045484
2017-11-22,-0.008812327134519071
2017-11-24,0.005334144998690116
2017-11-27,-0.010258049010705483
2017-11-28,-0.02144374624104739
2017-11-29,0.03250514553071748
2017-11-30,-0.008489138612348568
2017-12-01,0.018729731964069574
2017-12-04,0.05235503975902023
2017-12-05,-0.03327795352198426
2017-12-06,-0.011531685651030466
2017-12-07,-0.004004950036513133
2017-12-08,0.007891956390964072
2017-12-11,0.0036539959799390953
2017-12-12,0.005027811418483852
2017-12-13,-0.013800300517578967
2017-12-14,0.016792160293420455
2017-12-15,0.0132460743643108
2017-12-18,0.001697790507643182
2017-12-19,0.007796676489498333
2017-12-20,0.010427162768964715
2017-12-21,0.007490002534168649
2017-12-22,-0.005947455570043503
2017-12-26,0.0003324667260946601
2017-12-27,-0.014952627327032397
2017-12-28,-0.0005062938194614341
2017-12-29,-0.004387286148603398
2018-01-02,0.0028813519310357805
2018-01-03,0.0005069360622853569
2018-01-04,-0.020270243775745822
2018-01-05,-0.007241212695947796
2018-01-08,-0.014241034533050256
2018-01-09,-0.013565790612188655
2018-01-10,0.011966159237325247
2018-01-11,0.019767004420471634
2018-01-12,0.01817227487365769
2018-01-16,0.010199174976617043
2018-01-17,-0.00891819437103647
2018-01-18,0.018675386473377742
2018-01-19,-0.03749973259017936
2018-01-22,0.008658075873846816
2018-01-23,-0.012532249354426872
2018-01-24,0.02972898738886043
2018-01-25,0.0006753324079404877
2018-01-26,0.012316037942688984
2018-01-29,-0.021166189020888626
2018-01-30,-0.0056190028970779515
2018-01-31,-0.013527455167565927
2018-02-01,0.02291257717606987
2018-02-02,-0.059901422251346204
2018-02-05,-0.02382684388432621
2018-02-06,-0.004992512661816106
2018-02-07,-0.006876204632114469
2018-02-08,-0.030688498373575235
2018-02-09,0.018532880347008396
2018-02-12,0.007581490018150561
2018-02-13,0.028404859927449122
2018-02-14,0.021584183920479116
2018-02-15,0.015935515655122412
2018-02-16,-0.02379294129425169
2018-02-20,0.01552616441508059
2018-02-21,-0.015466403887121838
2018-02-22,-0.019140782797409828
2018-02-23,0.01472777336978126
2018-02-26,0.010159719145075075
2018-02-27,-0.02747848734336833
2018-02-28,-0.021791371492084433
2018-03-01,-0.016235667271548904
2018-03-02,0.023220166198733905
2018-03-05,0.0016879195309780215
2018-03-06,-0.0033701505190727454
2018-03-07,-0.021040821408220278
2018-03-08,0.014057198170288832
2018-03-09,-0.009114848695699562
2018-03-12,0.002108104532289934
2018-03-13,-0.007458481343170287
2018-03-14,-0.012138645018178296
2018-03-15,-0.004486034292072061
2018-03-16,-0.0017631836413528612
2018-03-19,-0.0027477328577623084
2018-03-20,-0.010824815480621641
2018-03-21,0.012136641477172416
2018-03-22,-0.011991109678095913
2018-03-23,-0.019697550984787315
2018-03-26,0.049116860409664564
2018-03-27,0.012768357387643148
2018-03-28,-0.008977942020634844
2018-03-29,-0.009444760022658705
2018-04-02,-0.013232141763288796
2018-04-03,0.04239786325474393
2018-04-04,0.0175936868328892
2018-04-05,-0.01691778873162708
2018-04-06,-0.000756389163854565
2018-04-09,0.00018911166618962305
2018-04-10,-0.013812497291099235
2018-04-11,-0.02129695304021506
2018-04-12,-0.01862364457780441
2018-04-13,0.0001996136212421007
2018-04-16,0.016576672750813426
2018-04-17,0.004715320742153528
2018-04-18,0.0005865490718413024
2018-04-19,-0.004299163409872464
2018-04-20,-0.03179594486835691
2018-04-23,0.007703176274051593
2018-04-24,0.004828016456372319
2018-04-25,0.00940922097298702
2018-04-26,-0.007734835954779196
2018-04-27,-0.0011994878921081087
2018-04-30,-0.015409100386629904
2018-05-01,0.008333300297241886
2018-05-02,-0.012497631915993956
2018-05-03,-0.005103040399154657
