Date,STZ
2015-06-02,0.0015018891772891063
2015-06-03,0.011414860796687964
2015-06-04,-0.01515771040905245
2015-06-05,-0.005687917105364648
2015-06-08,0.008580866265132103
2015-06-09,0.0035029703468465456
2015-06-10,0.011969415211194656
2015-06-11,-0.005913885416957698
2015-06-12,-0.004213898679237493
2015-06-15,-0.02895790647182428
2015-06-16,0.006152478005458706
2015-06-17,0.011295220588974475
2015-06-18,0.00999304713055893
2015-06-19,-0.006402198472089338
2015-06-22,0.000501858380114184
2015-06-23,-0.0011708555099326778
2015-06-24,-0.014067984379397158
2015-06-25,-0.0005944771044027464
2015-06-26,-0.00229467703627817
2015-06-29,-0.015332010588036682
2015-06-30,0.003632892352070538
2015-07-01,-0.00017200161361097255
2015-07-02,0.009396562006289022
2015-07-06,-0.0074302428638907125
2015-07-07,0.011013750100054676
2015-07-08,-0.013787381898046847
2015-07-09,-0.0029341417992745367
2015-07-10,0.004327692588353083
2015-07-13,0.008617408708502472
2015-07-14,0.005212015788720548
2015-07-15,-0.010284801164733848
2015-07-16,0.009447048000807756
2015-07-17,0.002042101332415891
2015-07-20,0.0011884755465481067
2015-07-21,-0.007886600927642928
2015-07-22,0.02034336620532362
2015-07-23,-0.015162861108162895
2015-07-24,-0.009612263649978248
2015-07-27,0.007815682844702021
2015-07-28,0.0034091051741524936
2015-07-29,0.0075591602644144995
2015-07-30,0.0031188200368112984
2015-07-31,0.008571271739566955
2015-08-03,0.008415513965697174
2015-08-04,0.0017352412849638288
2015-08-05,0.017403422974751503
2015-08-06,0.0067288161423348924
2015-08-07,-0.0027450181852688438
2015-08-10,0.0037239541627531736
2015-08-11,0.008710197031325473
2015-08-12,0.0014391291380644322
2015-08-13,0.018203820361786027
2015-08-14,0.0037637870767179837
2015-08-17,0.0039058592808431936
2015-08-18,0.00926019692873914
2015-08-19,0.00023102278629116846
2015-08-20,-0.00817062775413846
2015-08-21,-0.04321144409546096
2015-08-24,-0.03111035838334919
2015-08-25,0.006120119404946278
2015-08-26,0.040579986654777134
2015-08-27,0.017296452108411575
2015-08-28,0.0070844763183690596
2015-08-31,0.0004688119083966491
2015-09-01,-0.002187310347579574
2015-09-02,0.010021971725048262
2015-09-03,0.0
2015-09-04,-0.011472800608122169
2015-09-08,0.012860715939592593
2015-09-09,-0.025162779727982754
2015-09-10,0.01191356704055746
2015-09-11,0.0
2015-09-14,0.003845654327550463
2015-09-15,0.005003865249306072
2015-09-16,0.02038283682510622
2015-09-17,-0.005718147913009064
2015-09-18,-0.02346453456890485
2015-09-21,0.006831669426205389
2015-09-22,-0.007643198707273369
2015-09-23,0.006365771926486685
2015-09-24,-0.007262596847601888
2015-09-25,0.021239636533561868
2015-09-28,-0.029964447556035556
2015-09-29,-0.019296671514112185
2015-09-30,0.01384645051701372
2015-10-01,0.01988624735145028
2015-10-02,0.011119973503228353
2015-10-05,0.024163831781961687
2015-10-06,-0.006957415106367826
2015-10-07,0.02474896652864844
2015-10-08,0.01575371035478157
2015-10-09,0.0014631840735856994
2015-10-12,0.0013149288864402475
2015-10-13,-0.014955739326859008
2015-10-14,-0.009850572477523967
2015-10-15,0.009275206525118929
2015-10-16,0.001185724916875186
2015-10-19,0.0006660630146886337
2015-10-20,0.005326445429215454
2015-10-21,0.0030173244039151115
2015-10-22,0.01100402002221812
2015-10-23,-0.011683069652457023
2015-10-26,-0.0014681274180228243
2015-10-27,-0.002352856289207339
2015-10-28,-0.0005160038879813422
2015-10-29,-0.003686898614447931
2015-10-30,-0.0022946248309763106
2015-11-02,0.00207723059796483
2015-11-03,-0.004959972081299613
2015-11-04,-0.009002397737307488
2015-11-05,0.0027841307828395667
2015-11-06,-0.008629616121747286
2015-11-09,0.0012109907099477901
2015-11-10,0.018976727163196205
2015-11-11,0.0014837669332903314
2015-11-12,-0.011853647988627869
2015-11-13,-0.00884702296460449
2015-11-16,0.023146749249710163
2015-11-17,0.021070861391367046
2015-11-18,0.0013031859981962324
2015-11-19,-0.0060021103229597195
2015-11-20,0.0011641124304468953
2015-11-23,0.03240799565203378
2015-11-24,-0.00520821882306266
2015-11-25,0.013088962893893052
2015-11-27,0.004190350183844727
2015-11-30,-0.02455014500802477
2015-12-01,0.018466363296356425
2015-12-02,-0.007070883900801905
2015-12-03,-0.009447573827164324
2015-12-04,0.02967999182214709
2015-12-07,-0.019837955929136952
2015-12-08,0.008391841448494697
2015-12-09,-0.019651563963967944
2015-12-10,-0.0014265475532450056
2015-12-11,-0.012001851089753046
2015-12-14,-0.0044107525452994345
2015-12-15,0.011547850496511636
2015-12-16,0.026421578755533748
2015-12-17,-0.021474838355672765
2015-12-18,-0.009435432190448623
2015-12-21,0.02042226701690808
2015-12-22,0.008699258107363939
2015-12-23,0.007431475599021908
2015-12-24,-0.004593315951347932
2015-12-28,0.0016780154054576446
2015-12-29,0.006840529568246545
2015-12-30,-0.0005549302626143282
2015-12-31,-0.011999358697854068
2016-01-04,-0.012285801867293888
2016-01-05,0.020825593745995796
2016-01-06,-0.003481372149824802
2016-01-07,0.04534632338147704
2016-01-08,-0.01744503292996813
2016-01-11,0.00033988307689747366
2016-01-12,-6.776363853000511e-05
2016-01-13,-0.019790578364464184
2016-01-14,-0.006105744188237172
2016-01-15,-0.0034905471378579023
2016-01-19,0.02010526719858552
2016-01-20,-0.0032961004054692378
2016-01-21,-0.011643578342031669
2016-01-22,0.03701558996472465
2016-01-25,-0.0034277164644181957
2016-01-26,0.0008767391612709563
2016-01-27,-0.015298504697936366
2016-01-28,0.03907996746247355
2016-01-29,0.004347054944415785
2016-02-01,0.012329955670391302
2016-02-02,-0.011985550636647968
2016-02-03,-0.013834760291508874
2016-02-04,-0.022938825389745565
2016-02-05,-0.05926071951946532
2016-02-08,-0.02174709983124634
2016-02-09,0.008447756040001364
2016-02-10,0.019913176286457945
2016-02-11,-0.022982859870084638
2016-02-12,0.017845230046351412
2016-02-16,0.009128586207766576
2016-02-17,0.019527214603137777
2016-02-18,-0.011830045686900381
2016-02-19,-0.005842938937230202
2016-02-22,0.007813071953921558
2016-02-23,-0.008037002239904556
2016-02-24,-0.0027963916359221574
2016-02-25,0.03278684214035521
2016-02-26,-0.011069124928462903
2016-02-29,-0.004365060319320269
2016-03-01,0.021848525517117245
2016-03-02,-0.005120749999819263
2016-03-03,0.004660090059990463
2016-03-04,-0.0038074779071041176
2016-03-07,-0.0360667379176437
2016-03-08,0.009083645721558842
2016-03-09,0.002214404108687784
2016-03-10,0.0015684507822764093
2016-03-11,0.01110350840672436
2016-03-14,-0.0011260025750160496
2016-03-15,0.015715167829497556
2016-03-16,0.0028442621341480123
2016-03-17,0.01591283788440223
2016-03-18,0.001362056093940911
2016-03-21,0.0010878074373577018
2016-03-22,0.015082029274409825
2016-03-23,0.004617342598009833
2016-03-24,-0.0013987436945163134
2016-03-28,-0.003269120024684491
2016-03-29,0.002008233173238061
2016-03-30,0.012624650877506971
2016-03-31,-0.0033644464314513955
2016-04-01,0.010523440394967665
2016-04-04,-0.00792498806381503
2016-04-05,-0.0007262609140333831
2016-04-06,0.05932883469082251
2016-04-07,-0.01852286087435817
2016-04-08,0.010420859025101814
2016-04-11,-0.00968486302082483
2016-04-12,-0.0033022881458460995
2016-04-13,-0.005734047129497988
2016-04-14,0.005062170669317467
2016-04-15,-0.0008286384924397483
2016-04-18,0.008550622483227688
2016-04-19,-0.004745244591041531
2016-04-20,-0.008200819329117315
2016-04-21,-0.005448570548339693
2016-04-22,-0.001997560457685843
2016-04-25,0.012850776028528799
2016-04-26,-0.003761683436334873
2016-04-27,0.0024958592742838626
2016-04-28,-0.0067665348691001714
2016-04-29,0.003085295250465414
2016-05-02,0.010956692225847053
2016-05-03,0.004563815489709189
2016-05-04,0.0021454570666308292
2016-05-05,0.0022662940456770198
2016-05-06,0.0050381308452518425
2016-05-09,0.009524735228099601
2016-05-10,0.014958518462133474
2016-05-11,-0.003546788275287649
2016-05-12,-0.00638312683984632
2016-05-13,-0.002656023545962616
2016-05-16,0.006564740684513293
2016-05-17,-0.026948914733056606
2016-05-18,-0.02320548584965454
2016-05-19,0.010421931709607701
2016-05-20,-0.012749151360477384
2016-05-23,0.0012329659798107073
2016-05-24,0.022101546807676398
2016-05-25,-0.005072952258843411
2016-05-26,0.006691956864583792
2016-05-27,-0.0007598210917713066
2016-05-31,-0.02965214366112512
2016-06-01,0.0043094838929425006
2016-06-02,0.002210603397376998
2016-06-03,-0.004865469108660259
2016-06-06,0.01108244565475247
2016-06-07,-0.02572545079092947
2016-06-08,0.019521993092898704
2016-06-09,0.00025966885962636077
2016-06-10,-0.00454251810700379
2016-06-13,-0.0033898792581988912
2016-06-14,0.027734623239004108
2016-06-15,-0.0056007909652364685
2016-06-16,0.0033281483076696983
2016-06-17,-0.01728785852972814
2016-06-20,0.0018175743506758657
2016-06-21,0.003304732314543868
2016-06-22,-0.00768575525867321
2016-06-23,0.015229527087747385
2016-06-24,-0.02218061414501893
2016-06-27,0.0037371980808367233
2016-06-28,0.029718418748211572
2016-06-29,0.011037659426492041
2016-06-30,0.037705907803435856
2016-07-01,-0.010822308734691588
2016-07-05,0.013997058000703833
2016-07-06,-0.003375704144242264
2016-07-07,0.004052168650902077
2016-07-08,-0.00012033152905799316
2016-07-11,-0.010723562074472226
2016-07-12,-0.0029231037431552975
2016-07-13,-0.0012824545722189828
2016-07-14,-0.0037304589631985685
2016-07-15,0.0011047644231947373
2016-07-18,0.0001838354529972719
2016-07-19,0.005456225866048214
2016-07-20,0.014206622173709826
2016-07-21,-0.005711194630704242
2016-07-22,0.013724892976124892
2016-07-25,-0.007992090276771946
2016-07-26,-0.005591669530962573
2016-07-27,-0.01463223277640302
2016-07-28,0.0038043373410761028
2016-07-29,0.006357660617895222
2016-08-01,-0.0042520756288928485
2016-08-02,-0.007930114790525522
2016-08-03,0.00043034058108482043
2016-08-04,0.005654585266176904
2016-08-05,-0.003300442153933436
2016-08-08,-0.00018416626048545215
2016-08-09,0.012295815054918613
2016-08-10,0.008867660947625255
2016-08-11,-0.005839643270609152
2016-08-12,0.002240661340312977
2016-08-15,-0.0030816903932922024
2016-08-16,-0.0032119877241892913
2016-08-17,0.004985800010030017
2016-08-18,-0.00012108341032524006
2016-08-19,0.0013917366449269775
2016-08-22,0.0016919697815871437
2016-08-23,0.0035587370878582547
2016-08-24,0.001442423112515634
2016-08-25,0.00048049652139248167
2016-08-26,-0.006598872269476086
2016-08-29,0.00730677848243988
2016-08-30,-0.003896522134797187
2016-08-31,-0.01263950026865479
2016-09-01,0.004571622079241555
2016-09-02,0.013349632341769446
2016-09-06,-0.0008981524580594646
2016-09-07,-0.005154168085138688
2016-09-08,-0.0026508263619478
2016-09-09,-0.019329520852461646
2016-09-12,0.015521796283401335
2016-09-13,-0.021592621643343524
2016-09-14,0.008121004688591116
2016-09-15,0.02367489618577623
2016-09-16,-0.01117312969522044
2016-09-19,-0.011724974333229832
2016-09-20,0.0010455618265121647
2016-09-21,0.01805306834275555
2016-09-22,0.0013873713462351223
2016-09-23,0.0036742480540670197
2016-09-26,-0.006301234446706716
2016-09-27,0.002294880592221382
2016-09-28,-0.003977010394938363
2016-09-29,-0.009860834831671772
2016-09-30,0.017230100316673047
2016-10-03,-0.0058864707756990375
2016-10-04,0.002054215974411022
2016-10-05,0.016581102656229918
2016-10-06,0.014412792405429142
2016-10-07,-0.012804791992164666
2016-10-10,0.014214858594454594
2016-10-11,-0.008935107314586355
2016-10-12,0.0017089112621000435
2016-10-13,-0.00623493225554328
2016-10-14,0.0030778941697968687
2016-10-17,-0.013749534614696746
2016-10-18,0.0004188669710640802
2016-10-19,0.0008968705601462013
2016-10-20,-0.002270505555066027
2016-10-21,0.0026349564173642204
2016-10-24,0.01290240376399554
2016-10-25,-0.008433072317695411
2016-10-26,-0.009694176784906583
2016-10-27,-0.005284784455867442
2016-10-28,0.002354553046073571
2016-10-31,0.006625816406791385
2016-11-01,-0.021960414703110276
2016-11-02,0.0015292557491271008
2016-11-03,-0.022174275795009635
2016-11-04,-0.0005012105371126063
2016-11-07,0.03972682783124237
2016-11-08,0.0037362225037327335
2016-11-09,-0.07589321759670065
2016-11-10,-0.006757230255465041
2016-11-11,-0.003139338815558501
2016-11-14,-0.02920164955207616
2016-11-15,0.030349927602515203
2016-11-16,0.005969997609642341
2016-11-17,0.009521595885750855
2016-11-18,0.002325399106419601
2016-11-21,0.01437275223834833
2016-11-22,-0.005591425529073546
2016-11-23,-0.01239561629868935
2016-11-25,0.011968813453486549
2016-11-28,-0.0009590472778593373
2016-11-29,-0.0030072137514217667
2016-11-30,-0.02991022926224063
2016-12-01,-0.0383753180417139
2016-12-02,0.004678675119464293
2016-12-05,0.019586482728643828
2016-12-06,-0.006045243779360554
2016-12-07,0.012974645361056192
2016-12-08,0.00793898523740788
2016-12-09,0.011450202219524197
2016-12-12,0.0038606173820867618
2016-12-13,0.011733019058719707
2016-12-14,0.0024482156835252677
2016-12-15,0.004178153069709367
2016-12-16,0.009792354297036399
2016-12-19,-0.006338391557137557
2016-12-20,-0.040313764663271856
2016-12-21,0.008374563358097165
2016-12-22,-0.01957660546314277
2016-12-23,0.013782231217729812
2016-12-27,0.002321557957620568
2016-12-28,0.008270456909636348
2016-12-29,0.00885855016086956
2016-12-30,-0.002796992092353179
2017-01-03,0.009392675742307288
2017-01-04,0.02093714645179312
2017-01-05,-0.07114397265688721
2017-01-06,0.01833088932468807
2017-01-09,0.005553922132202738
2017-01-10,-0.0068543099680231645
2017-01-11,-0.0016081378609045238
2017-01-12,-0.00986598533117955
2017-01-13,0.011862649566030559
2017-01-17,0.0298095484666987
2017-01-18,-0.021141493587965576
2017-01-19,-0.005914347973862033
2017-01-20,0.0032761154165998896
2017-01-23,0.009794409874222643
2017-01-24,0.009897748057591693
2017-01-25,0.006795198221044574
2017-01-26,-0.02673766018860313
2017-01-27,-0.007001486669133916
2017-01-30,-0.0038946364744806283
2017-01-31,0.009572670685866314
2017-02-01,0.0006014338848612244
2017-02-02,-0.0038705785393745584
2017-02-03,-0.0013402117126907198
2017-02-06,0.004695760562359652
2017-02-07,0.017607528696612196
2017-02-08,0.01697352065905755
2017-02-09,0.007439191899546671
2017-02-10,-0.0017975802238944238
2017-02-13,0.0002573863563273271
2017-02-14,0.0025720925957768426
2017-02-15,0.002053058616117376
2017-02-16,0.014723793954285913
2017-02-17,0.017727413167975437
2017-02-21,-0.007624422344483683
2017-02-22,0.0006868936513324542
2017-02-23,-0.041198134317718016
2017-02-24,0.034179377113294995
2017-02-27,-0.006609582429488725
2017-02-28,0.006399787981009597
2017-03-01,0.005037839973601077
2017-03-02,-0.007393002034476903
2017-03-03,0.0020825988744825885
2017-03-06,-0.006046204061422977
2017-03-07,-0.0037391725076215687
2017-03-08,-0.005279687234262531
2017-03-09,-0.003773237561070286
2017-03-10,0.01136159054743291
2017-03-13,0.005267960974484787
2017-03-14,0.004608669588266112
2017-03-15,0.0188539838142463
2017-03-16,-0.0004934874752432483
2017-03-17,-0.001789496069778962
2017-03-20,0.004945629515065164
2017-03-21,0.012673185048057478
2017-03-22,-0.002490852909506791
2017-03-23,-0.0090133985249371
2017-03-24,0.008235357307783131
2017-03-27,-0.0023166879180333
2017-03-28,-0.007636977280748303
2017-03-29,0.007757304504103724
2017-03-30,-0.0076361948686161085
2017-03-31,-0.0022777109381806326
2017-04-03,-0.0025295710493348222
2017-04-04,-0.0009283615410502488
2017-04-05,-0.0006807479817177997
2017-04-06,0.06424997073502503
2017-04-07,-0.008150410822334142
2017-04-10,0.0052828726296585415
2017-04-11,-0.005371664877923399
2017-04-12,-0.002289637875747097
2017-04-13,-0.005942215288206487
2017-04-17,0.006924811493056682
2017-04-18,0.012285369062664309
2017-04-19,-0.0015673976484230634
2017-04-20,0.005873684060665241
2017-04-21,-0.0049722239222130815
2017-04-24,0.005462168164619197
2017-04-25,-0.0028320147783629235
2017-04-26,-0.011939213210255484
2017-04-27,0.0034021096416667618
2017-04-28,0.008651935983292391
2017-05-01,-0.002723861871239075
2017-05-02,0.014587011735890831
2017-05-03,-0.004811652000520139
2017-05-04,0.019914844994752157
2017-05-05,0.007392739273927473
2017-05-08,0.008596301766048198
2017-05-09,-0.009748394432782526
2017-05-10,-0.0011249731567964938
2017-05-11,0.0040548517186511646
2017-05-12,0.001570657813704468
2017-05-15,0.009575401558723273
2017-05-16,0.01070592110688895
2017-05-17,-0.008396926114143999
2017-05-18,0.0008852933426055642
2017-05-19,0.01161288065973487
2017-05-22,0.006559177003728989
2017-05-23,-0.017812359429843938
2017-05-24,-0.011224223886886486
2017-05-25,0.007325354584877708
2017-05-26,0.004385730555614975
2017-05-30,-0.002321419953571602
2017-05-31,0.012409206732508782
2017-06-01,0.010615676906002625
2017-06-02,0.0004333150799975538
2017-06-05,-0.001407477996644424
2017-06-06,0.007153973405980674
2017-06-07,-0.006941568747549476
2017-06-08,-0.005906667830315793
2017-06-09,-0.01335491442130432
2017-06-12,-0.010276448476879585
2017-06-13,0.00228886986534671
2017-06-14,0.0019490660039331864
2017-06-15,0.002223689564758269
2017-06-16,0.003216690564797009
2017-06-19,0.013268424050960625
2017-06-20,0.006929453662062768
2017-06-21,-0.0002707479600999596
2017-06-22,-0.0021142133568647914
2017-06-23,0.0024986644972488925
2017-06-26,-0.011377912227560905
2017-06-27,-0.0010412674034790959
2017-06-28,0.007680633068533282
2017-06-29,0.04959692810622052
2017-06-30,0.004875932960156648
2017-07-03,-0.010323657916929352
2017-07-05,0.011422235055936758
2017-07-06,-0.0008250267814613466
2017-07-07,-0.0012385620190281665
2017-07-10,0.001550610953860998
2017-07-11,0.0003606696767701756
2017-07-12,0.016555568981108992
2017-07-13,-0.004312262989701332
2017-07-14,0.010547823643744847
2017-07-17,-0.008672871587366515
2017-07-18,0.0029500841013958556
2017-07-19,0.00568022830399828
2017-07-20,-0.0009079574692785197
2017-07-21,0.0020191891507581605
2017-07-24,-0.01269394147008196
2017-07-25,-0.011887936864732551
2017-07-26,-0.001497313559789104
2017-07-27,0.005584747963716108
2017-07-28,0.0006686717095032435
2017-07-31,-0.0063720299877069175
2017-08-01,0.007240618439081192
2017-08-02,-0.006367411421535962
2017-08-03,-0.0024288951924396063
2017-08-04,0.004041186516437811
2017-08-07,0.008638779253308249
2017-08-08,-0.0014872962166353476
2017-08-09,0.003647260486567383
2017-08-10,-0.0035827699969924742
2017-08-11,0.0049309137616624366
2017-08-14,0.007871410698841785
2017-08-15,0.00765745575479726
2017-08-16,-0.0006542864692885564
2017-08-17,-0.007503667447680051
2017-08-18,0.004059321465572641
2017-08-21,0.0012128123576569116
2017-08-22,-0.006965483120883964
2017-08-23,-5.062336002314982e-05
2017-08-24,0.0007624385975522063
2017-08-25,0.0073141824648388365
2017-08-28,-0.00221884387083926
2017-08-29,0.002627471343409793
2017-08-30,0.005746107483936891
2017-08-31,0.0028068120861988177
2017-09-01,0.0006493660028970005
2017-09-05,0.0042949345336469325
2017-09-06,0.00711144315615031
2017-09-07,-0.0015306295625063804
2017-09-08,0.000890301042471231
2017-09-11,0.0064723603380913985
2017-09-12,0.0045164794400840425
2017-09-13,-0.0008307225250211436
2017-09-14,-0.0003422578335079418
2017-09-15,-0.004794843808803795
2017-09-18,0.0024580647379717213
2017-09-19,-0.007699797841003164
2017-09-20,-0.0027678528158744387
2017-09-21,-0.0037173937921775035
2017-09-22,0.0039302992481700105
2017-09-25,-0.005946226164193602
2017-09-26,-0.0007975954897145865
2017-09-27,-0.003242786064546088
2017-09-28,-0.0025026123037511505
2017-09-29,0.0007526071170658177
2017-10-02,-0.0005011602060747133
2017-10-03,-0.001354438764379684
2017-10-04,0.010548572255201227
2017-10-05,0.04011315682402539
2017-10-06,0.004110205141606871
2017-10-09,-0.009138146452166929
2017-10-10,-0.0011049944844966353
2017-10-11,-0.0010575828733232484
2017-10-12,-0.0016368217898311554
2017-10-13,0.0055932127321032254
2017-10-16,0.009061975555384238
2017-10-17,0.015158152512394718
2017-10-18,-0.00865946025230635
2017-10-19,0.000897136472150839
2017-10-20,-0.0034437308450810944
2017-10-23,0.002177327554391706
2017-10-24,0.0044402534178404895
2017-10-25,-0.000799594745165555
2017-10-26,-0.003482581646075844
2017-10-27,0.0007555893208099906
2017-10-30,0.005191209551825615
2017-10-31,0.028591799203103285
2017-11-01,-0.014103981803211818
2017-11-02,-0.0077779712451722105
2017-11-03,0.007418864715497353
2017-11-06,0.0019035020149729132
2017-11-07,-0.0014827428182542235
2017-11-08,0.009977564328949695
2017-11-09,0.0022974665162995844
2017-11-10,0.0024756515460473416
2017-11-13,0.00955790439796389
2017-11-14,-0.012094761691735956
2017-11-15,-0.004264299533344507
2017-11-16,0.0008289032238555372
2017-11-17,-0.004831054334195173
2017-11-20,0.005964103737912563
2017-11-21,0.010019281209827646
2017-11-22,0.003139662086543371
2017-11-24,0.006486882066555566
2017-11-27,-0.007932196743265951
2017-11-28,-0.0004542488935889155
2017-11-29,-0.025725031907862905
2017-11-30,0.015068559376349766
2017-12-01,0.0046413595624847925
2017-12-04,-0.010338409536354565
2017-12-05,0.0022185230151012814
2017-12-06,0.0005075391449917976
2017-12-07,-0.00036901096232955233
2017-12-08,0.005210960792878527
2017-12-11,0.00637704458510191
2017-12-12,0.0029173032652234365
2017-12-13,-0.006499853948966572
2017-12-14,0.019077914491004933
2017-12-15,0.0075870639891069125
2017-12-18,-0.009000170521847095
2017-12-19,0.003641544064505453
2017-12-20,0.001254437548889653
2017-12-21,0.004876804452077277
2017-12-22,-0.0035174961895948487
2017-12-26,0.007595600590972751
2017-12-27,0.002084328001004554
2017-12-28,0.008850146846600682
2017-12-29,0.002588021381068284
2018-01-02,-0.008793557227103399
2018-01-03,0.0041489575939352985
2018-01-04,-0.007516600135830442
2018-01-05,-0.026174627229328506
2018-01-08,-0.013825807686965175
2018-01-09,0.02416514767314215
2018-01-10,-0.012247802722399559
2018-01-11,-0.0014129957880641975
2018-01-12,-0.00698472843529796
2018-01-16,0.0011030080594274239
2018-01-17,0.006704915550685975
2018-01-18,-0.00880400144439919
2018-01-19,0.0045560037055600855
2018-01-22,0.004764575550008976
2018-01-23,0.006657145171815371
2018-01-24,0.005661406951530168
2018-01-25,-0.003242580613557866
2018-01-26,0.010528161357678423
2018-01-29,-0.01296717640460221
2018-01-30,-0.003125800130228784
2018-01-31,-0.0026359008640778336
2018-02-01,0.005558841586066343
2018-02-02,-0.02174987776178927
2018-02-05,-0.02265050067547525
2018-02-06,0.025071129015329596
2018-02-07,-0.009894025341095958
2018-02-08,-0.02293691207253512
2018-02-09,0.007329839936610405
2018-02-12,0.013079192795154126
2018-02-13,0.002159557891688424
2018-02-14,0.002482635099869901
2018-02-15,0.013130976629141422
2018-02-16,0.012176705153778444
2018-02-20,-0.009660632136953007
2018-02-21,-0.01628875665887075
2018-02-22,-0.0031807985797720484
2018-02-23,0.02041231932441745
2018-02-26,0.002666937366510025
2018-02-27,4.616154255288052e-05
2018-02-28,-0.01178637549414041
2018-03-01,0.0021810381184090843
2018-03-02,0.01801347532801567
2018-03-05,-0.0014555297520695287
2018-03-06,0.013848348922439913
2018-03-07,0.006065999497170127
2018-03-08,0.0169262442650826
2018-03-09,0.011594190954683503
2018-03-12,-0.0008248277523099645
2018-03-13,-0.009602569876561384
2018-03-14,-0.0024128230253922522
2018-03-15,-0.0021988421287018056
2018-03-16,0.007272191933536121
2018-03-19,-0.009582584485924528
2018-03-20,0.0055666412728541115
2018-03-21,-0.006765908789745367
2018-03-22,-0.008139051934543451
2018-03-23,-0.014761655726612255
2018-03-26,-0.002580072040009762
2018-03-27,-0.008531725110001775
2018-03-28,0.009245758355598932
2018-03-29,0.03369772789063652
2018-04-02,0.0010530408810245362
2018-04-03,-0.013455457969629214
2018-04-04,0.006042003218774017
2018-04-05,0.015367571314730766
2018-04-06,-0.01191667004249386
2018-04-09,-0.004313476872607969
2018-04-10,-0.0006188481882287711
2018-04-11,-0.0027426231022361636
2018-04-12,-0.005455838557664627
2018-04-13,-0.0014716819347104781
2018-04-16,0.01398021140004646
2018-04-17,0.01929333613874773
2018-04-18,0.003284197662873245
2018-04-19,-0.01094056417214151
2018-04-20,-0.008884096419860654
2018-04-23,0.002987910356992307
2018-04-24,-0.008893232260264616
2018-04-25,0.002828608039955105
2018-04-26,0.008198481607819774
2018-04-27,0.024002460054323382
2018-04-30,-0.0046540135203688715
