Date,DELL
2017-01-27,0.04932069708986142
2017-01-30,-0.0017585730732582183
2017-01-31,0.008808355503098442
2017-02-01,0.0017462891648445389
2017-02-02,0.013629155016740446
2017-02-03,0.006097628585777004
2017-02-06,0.004351290572142563
2017-02-07,0.0035584910681096815
2017-02-08,-0.00030820803791986595
2017-02-09,0.0024674498734089667
2017-02-10,-0.004153665271200868
2017-02-13,0.001544819627243843
2017-02-14,0.00030846457796540605
2017-02-15,0.004163500288377309
2017-02-16,0.0
2017-02-17,-0.008138872691713428
2017-02-21,0.007895932352735224
2017-02-22,-0.005069067318848042
2017-02-23,-0.01003546921951981
2017-02-24,0.0018712811570560373
2017-02-27,-0.003113091671125723
2017-02-28,-0.008588284449518091
2017-03-01,0.009292864509835352
2017-03-02,-0.009519492398263218
2017-03-03,-0.00047266944052981597
2017-03-06,-0.011506868010462079
2017-03-07,0.005421527854922337
2017-03-08,0.007454445478514815
2017-03-09,-0.006139634199173183
2017-03-10,0.005544020059904398
2017-03-13,0.0003151409272288408
2017-03-14,-0.00015740448496914805
2017-03-15,0.0037801640522316937
2017-03-16,0.004236437418915662
2017-03-17,0.0029688212590688323
2017-03-20,-0.0018695856678219158
2017-03-21,-0.025440783798075017
2017-03-22,0.008648160562182428
2017-03-23,0.0015879796811795188
2017-03-24,0.004597230816940412
2017-03-27,0.0
2017-03-28,0.003156180087154681
2017-03-29,0.00519106838741612
2017-03-30,0.0014084661730542347
2017-03-31,0.0014066006327855263
2017-04-03,-0.003589494457242326
2017-04-04,0.005168536257851075
2017-04-05,-0.002493284212760516
2017-04-06,0.0028117682314616754
2017-04-07,0.010436290711959062
2017-04-10,0.0006166625290109362
2017-04-11,0.003081071022716042
2017-04-12,-0.01858394960440235
2017-04-13,0.0003129539465203113
2017-04-17,0.005162760261666399
2017-04-18,0.002178858905720782
2017-04-19,0.0021742365304548983
2017-04-20,0.005733983551903243
2017-04-21,-0.007396188203320553
2017-04-24,0.027320743136873604
2017-04-25,0.0025687430673126954
2017-04-26,0.010700910173034872
2017-04-27,0.005517434199763915
2017-04-28,-0.004745787371459587
2017-05-01,0.006854310861441393
2017-05-02,-0.009471364458773501
2017-05-03,-0.011355197664633665
2017-05-04,0.002267024847512289
2017-05-05,0.014625805632353162
2017-05-08,0.005052959130819934
2017-05-09,-0.005766843609458228
2017-05-10,-0.0038667521281694484
2017-05-11,-0.013138211791004939
2017-05-12,-0.017397887576587223
2017-05-15,0.020169204437504806
2017-05-16,0.004226084658827789
2017-05-17,-0.024797162270183803
2017-05-18,-0.0035445744899700316
2017-05-19,0.0040209251715352945
2017-05-22,0.03789287231793326
2017-05-23,0.0
2017-05-24,0.010240431185282617
2017-05-25,0.008667716411011606
2017-05-26,0.0020390192824020215
2017-05-30,-0.0007268237031071711
2017-05-31,0.009309336543755764
2017-06-01,-0.0015855437756148172
2017-06-02,-0.014867192167623777
2017-06-05,-0.02402920852377821
2017-06-06,0.007806647128791866
2017-06-07,0.01042745925114441
2017-06-08,-0.040247794010337845
2017-06-09,-0.03901661228795483
2017-06-12,-0.005115223605933861
2017-06-13,0.009318907757970285
2017-06-14,-0.010347213582133419
2017-06-15,-0.005147134749971305
2017-06-16,0.004365030000884396
2017-06-19,0.008854209156460957
2017-06-20,-0.007020940818564747
2017-06-21,0.017515662514727692
2017-06-22,0.003790080014485442
2017-06-23,0.0009443491830187778
2017-06-26,-0.0026724542942386798
2017-06-27,-0.023167874793090903
2017-06-28,0.011616780684277295
2017-06-29,-0.03030287499251827
2017-06-30,0.005098780364300781
2017-07-03,-0.012273204090705314
2017-07-05,0.007289758093045773
2017-07-06,0.0006580031708816048
2017-07-07,0.011012104858177718
2017-07-10,-0.00016249694267345127
2017-07-11,0.00032516682517602646
2017-07-12,0.0011378940638158141
2017-07-13,-0.00470850887063734
2017-07-14,-0.0016311987934274352
2017-07-17,0.02794130064164957
2017-07-18,-0.0028614960969723935
2017-07-19,0.01434712558751694
2017-07-20,0.004872008763207036
2017-07-21,-0.004848387377416885
2017-07-24,0.0006285638986751607
2017-07-25,0.0006285171346627205
2017-07-26,0.004865542161074821
2017-07-27,-0.007653751518709062
2017-07-28,0.0029909012460711537
2017-07-31,0.008631529644181679
2017-08-01,0.0031117523940733527
2017-08-02,-0.009616943659746302
2017-08-03,0.0025060551429318956
2017-08-04,0.005936367751271154
2017-08-07,0.0009320615045864677
2017-08-08,0.0
2017-08-09,-0.005120418436486585
2017-08-10,-0.014816094953520431
2017-08-11,-0.002057766929945304
2017-08-14,0.07455579655568378
2017-08-15,-0.022586499334706467
2017-08-16,0.015254514714432732
2017-08-17,-0.01219859315815841
2017-08-18,0.006174618234832785
2017-08-21,0.003891639162395766
2017-08-22,0.024451968081743436
2017-08-23,0.0071316447584868214
2017-08-24,0.010404631188742242
2017-08-25,0.026029785940101524
2017-08-28,0.014775464651323178
2017-08-29,0.0019229627630183987
2017-08-30,0.01768586428265051
2017-08-31,0.009430187048231842
2017-09-01,-0.002268874829154055
2017-09-05,0.0005350843387781357
2017-09-06,-0.0016042957675884706
2017-09-07,-0.0028119299983153656
2017-09-08,-0.0028198592451177396
2017-09-11,0.016159218178593227
2017-09-12,0.010469271845206629
2017-09-13,0.006294957320065464
2017-09-14,0.008210699798942178
2017-09-15,-0.004912121544903725
2017-09-18,-0.0016888009503656098
2017-09-19,-0.0003903751802517563
2017-09-20,0.0001303040980302761
2017-09-21,-0.002993526893521392
2017-09-22,0.00535221710460454
2017-09-25,-0.014024020979098162
2017-09-26,0.002502267403158287
2017-09-27,0.013137135036044745
2017-09-28,0.0003890084470679067
2017-09-29,0.0007777143566816136
2017-10-02,0.00945467871018102
2017-10-03,0.004234167911410847
2017-10-04,-0.0006389786610385695
2017-10-05,0.010483400346213534
2017-10-06,0.0
2017-10-09,0.002783275559888887
2017-10-10,-0.002271032001642692
2017-10-11,0.0035407887599037124
2017-10-12,0.011718786362307831
2017-10-13,0.004857353426931388
2017-10-16,0.005205808632738673
2017-10-17,-0.0013565169105518304
2017-10-18,0.004445225236664019
2017-10-19,0.0035647611442033433
2017-10-20,0.007349419470966678
2017-10-23,0.005714923233762104
2017-10-24,0.006528818099662548
2017-10-25,-0.007807864141673115
2017-10-26,0.004479498241819702
2017-10-27,0.010967613664339515
2017-10-30,-0.00870285947448346
2017-10-31,-0.004569986548044969
2017-11-01,-0.004470030145012904
2017-11-02,-0.006553558998796172
2017-11-03,-0.012094042474352307
2017-11-06,0.00803765130087486
2017-11-07,0.011776473821806688
2017-11-08,-0.0020612776446226055
2017-11-09,-0.0052242408076320634
2017-11-10,0.008549222470695339
2017-11-13,-0.009324186571400106
2017-11-14,-0.0039114249529876854
2017-11-15,-0.014971295656595496
2017-11-16,0.013205332493017918
2017-11-17,0.0019675276640147565
2017-11-20,-0.002822523510981778
2017-11-21,0.011937063434212414
2017-11-22,-0.017511779406111483
2017-11-24,0.0019804037141393227
2017-11-27,0.01185911932053596
2017-11-28,0.007935505830662715
2017-11-29,-0.05535378434143434
2017-11-30,0.0032056063727174955
2017-12-01,0.021983725571526946
2017-12-04,-0.06340684417672171
2017-12-05,-0.005608090438892321
2017-12-06,0.007922508926760052
2017-12-07,0.011057910583022856
2017-12-08,0.017920612783408174
2017-12-11,0.026407868673865798
2017-12-12,-0.0005044206685763664
2017-12-13,0.011861173107987621
2017-12-14,-0.005362354114727963
2017-12-15,0.015421156376479228
2017-12-18,0.046672584633863146
2017-12-19,-0.016869157795279532
2017-12-20,0.00011993262498921631
2017-12-21,-0.009718075135825344
2017-12-22,-0.005572789001669243
2017-12-26,-0.00852838721615845
2017-12-27,-0.0014746706591555192
2017-12-28,-0.0028304217886658822
2017-12-29,0.0030851591446159343
2018-01-02,0.014148719197853543
2018-01-03,0.010554347221148008
2018-01-04,0.01776742257260122
2018-01-05,0.007312746955411065
2018-01-08,-0.00023399279509794813
2018-01-09,-0.012883777432450727
2018-01-10,0.003915650822679417
2018-01-11,0.02623797197092048
2018-01-12,-0.0009214074341159506
2018-01-16,-0.0076079832900278754
2018-01-17,0.023463932309946145
2018-01-18,0.0031777407731197194
2018-01-19,0.0011313900092002616
2018-01-22,0.004972506911361307
2018-01-23,0.0020238364622511273
2018-01-24,-0.008304406647073548
2018-01-25,0.0007921606524541325
2018-01-26,-0.06445043375642012
2018-01-29,-0.09596330037682643
2018-01-30,-0.06310144425136399
2018-01-31,0.023116162275798713
2018-02-01,-0.020223205334771954
2018-02-02,0.009252737448685044
2018-02-05,-0.046826585144502775
2018-02-06,-0.005178740611175514
2018-02-07,-0.00684218472580167
2018-02-08,-0.017223528141358746
2018-02-09,0.025602235005677265
2018-02-12,0.010846888467914262
2018-02-13,0.003968771928529069
2018-02-14,0.022986894515156786
2018-02-15,-0.012022458105685696
2018-02-16,0.01100964892022449
2018-02-20,0.00042986577412085225
2018-02-21,0.001432411305405168
2018-02-22,0.009153241918895993
2018-02-23,0.017290404609099363
2018-02-26,0.008497800754468043
2018-02-27,0.004835146309098537
2018-02-28,0.021308666878654847
2018-03-01,0.014537684817384822
2018-03-02,-0.02268783264606533
2018-03-05,0.004615584734170675
2018-03-06,0.021621593561280683
2018-03-07,0.022486792779906395
2018-03-08,0.0015522192472892105
2018-03-09,0.013691642247067426
2018-03-12,-0.008919412116092484
2018-03-13,-0.005657012074516632
2018-03-14,0.00620643028817458
2018-03-15,-0.002570219927287676
2018-03-16,0.004380490305407436
2018-03-19,0.00012839866772407227
2018-03-20,0.003462718571851875
2018-03-21,-0.028629952815468984
2018-03-22,-0.020262930132841417
2018-03-23,-0.01772793168409048
2018-03-26,0.027208129764164868
2018-03-27,-0.01929973537814811
2018-03-28,-0.0214437842864027
2018-03-29,0.015394937125966957
2018-04-02,-0.008878431302903222
2018-04-03,0.00358304305251278
2018-04-04,0.0020599980258266815
2018-04-05,-0.002192537314490539
2018-04-06,-0.020876344620604392
2018-04-09,0.008556520787582844
2018-04-10,0.012378302713023981
2018-04-11,-0.011814804707207194
2018-04-12,0.010426816073466405
2018-04-13,0.003027034740918255
2018-04-16,0.019890309422603503
2018-04-17,0.01398771630942397
2018-04-18,0.005305736890481194
2018-04-19,-0.024937213224338506
2018-04-20,-0.016644096203653813
2018-04-23,0.005779512997271086
2018-04-24,-0.00902996116472865
2018-04-25,-0.00897404253149059
2018-04-26,0.016578270766655523
2018-04-27,-0.00479651073029197
2018-04-30,-0.011704825701238208
2018-05-01,-0.005015873133509485
2018-05-02,-0.009942762724762466
2018-05-03,0.007072493001015534
2018-05-04,0.024578328103861402
2018-05-07,-0.006305589865364558
2018-05-08,-0.006621777543249885
2018-05-09,0.009860022600330698
2018-05-10,0.027090063275637455
2018-05-11,-0.004953896596829543
2018-05-14,-0.008880217654693379
2018-05-15,0.003529535299414688
2018-05-16,0.0040583862355656475
2018-05-17,0.0013472942586811865
2018-05-18,0.06041436575845016
2018-05-21,0.021063489301965665
2018-05-22,0.003728046580339539
2018-05-23,0.013866535204594799
2018-05-24,0.009524987429019305
2018-05-25,-0.007862643053716645
2018-05-29,-0.017922296215561517
2018-05-30,0.006082999974504011
2018-05-31,-0.004688881752249019
2018-06-01,0.05194633795897552
2018-06-04,0.0021214140845144946
2018-06-05,0.019052135163714068
2018-06-06,0.008078423154548542
2018-06-07,0.008128365781619129
2018-06-08,0.0030660407630405118
2018-06-11,-0.007811617265378601
2018-06-12,-0.01061170886436058
2018-06-13,0.01383896112924754
2018-06-14,0.0
2018-06-15,0.005460443569968332
2018-06-18,0.013349850496384041
2018-06-19,-0.0063637258881859005
2018-06-20,0.0022472712180949816
2018-06-21,-0.0012331697996136315
2018-06-22,-0.0034798590079142544
2018-06-25,-0.03176368425353304
2018-06-26,0.005816608142787283
2018-06-27,-0.02845243540211695
2018-06-28,0.015119067249745433
2018-06-29,-0.008091945403236656
2018-07-02,0.0900922484714417
2018-07-03,0.028524830798346557
2018-07-05,-0.010334448652957628
2018-07-06,-0.005433949681592942
2018-07-09,0.00310692865033646
2018-07-10,0.007903352326711133
2018-07-11,-0.002966868687722668
2018-07-12,0.010946718453742843
2018-07-13,-0.0023128419266517097
2018-07-16,-0.0012644251345578228
2018-07-17,0.0008441991530572235
2018-07-18,0.0022138128777915433
2018-07-19,-0.0034711642997306003
2018-07-20,-0.004433311931585915
2018-07-23,-0.007421573425886008
2018-07-24,-0.005554377625240359
2018-07-25,0.0075189067690315525
2018-07-26,0.006396579921926326
2018-07-27,-0.007733083600834023
2018-07-30,-0.010248621886902898
2018-07-31,-0.0020496892875666584
2018-08-01,0.00216177216451241
2018-08-02,0.0034513425083366744
2018-08-03,0.000537382717492374
2018-08-06,0.003759896720488154
2018-08-07,0.002782459264216053
2018-08-08,0.004802771931918803
2018-08-09,0.006160082745412687
2018-08-10,-0.0021111050630181483
2018-08-13,-0.005606799149520225
2018-08-14,0.009149089704240554
2018-08-15,-0.001897553895249926
2018-08-16,0.00950580725783956
2018-08-17,-0.005963887110778776
2018-08-20,0.0002105583341445172
2018-08-21,0.0007367212925124544
2018-08-22,0.006624445195529516
2018-08-23,-0.004387233807104485
2018-08-24,0.0003146883093680941
2018-08-27,0.0007342483543142375
2018-08-28,-0.0015721021857129092
2018-08-29,0.008502827516053468
2018-08-30,0.005829199517398909
2018-08-31,-0.004760275271216252
2018-09-04,-0.00020794173022575801
2018-09-05,-0.004784192342541682
2018-09-06,0.0019853942243146516
2018-09-07,0.003963459829759541
2018-09-10,0.006129121207393284
2018-09-11,-0.0015486513201979912
2018-09-12,0.005480826541920392
2018-09-13,0.0012341245036586734
2018-09-14,0.013353898222768557
2018-09-17,-0.013482105247392573
2018-09-18,-0.009658762000580245
2018-09-19,-0.009545628190128608
2018-09-20,0.005237673328014836
2018-09-21,0.0025010700835434996
2018-09-24,0.0
2018-09-25,0.007796344806317412
2018-09-26,-0.003506874191202658
2018-09-27,0.006624518356919351
2018-09-28,-0.0013366490778861095
2018-10-01,-0.004221678391945316
2018-10-02,0.0005169898540742235
2018-10-03,-0.0015501681410213797
2018-10-04,0.0008279787698535213
2018-10-05,0.0027924603494162703
2018-10-08,-0.014542087482315225
2018-10-09,-0.010151813703607071
2018-10-10,-0.022309039785478824
2018-10-11,-0.007894405929496529
2018-10-12,0.03008519131527554
2018-10-15,0.005290801790992727
2018-10-16,0.006947289250784472
2018-10-17,-0.005853951090706966
2018-10-18,-0.006414396885194851
2018-10-19,-0.007514001433077455
2018-10-22,0.00991685720781188
2018-10-23,-0.01942781041144004
2018-10-24,-0.032518351430946724
2018-10-25,0.011129479863742464
2018-10-26,-0.026196856282921233
2018-10-29,-0.019328712276190596
2018-10-30,0.022130171761017614
2018-10-31,0.019282606917287115
2018-11-01,0.008518626460465084
2018-11-02,0.0002195319585127642
2018-11-05,0.005812633612469531
2018-11-06,0.004252420648023225
2018-11-07,0.06254076719489299
2018-11-08,0.010831794097851066
2018-11-09,-0.008795008156263329
2018-11-12,0.00458954587116045
2018-11-13,0.03116750553306824
2018-11-14,0.04056312000233331
2018-11-15,-0.005960824771812145
2018-11-16,-0.005615877126582958
2018-11-19,-0.011199299315445166
2018-11-20,-0.006389084977047155
2018-11-21,0.00340991787537015
2018-11-23,0.009029886825150601
2018-11-26,0.016455005662839417
2018-11-27,-0.009182842291876603
2018-11-28,0.018536037970763752
2018-11-29,-0.0056283722017442805
2018-11-30,-0.004905737170797897
2018-12-03,0.0004741454508756515
2018-12-04,-0.010139453803893028
2018-12-06,0.011008931527782373
2018-12-07,-0.015244774468790578
2018-12-10,0.0010577514084586515
2018-12-11,0.0059552817779886524
2018-12-12,0.002673523881808304
2018-12-13,0.004666297143020248
2018-12-14,0.002748751892983625
2018-12-17,-0.00671152984277823
2018-12-18,0.007422928197362122
2018-12-19,-0.00954091611887875
2018-12-20,-0.013733706182827543
2018-12-21,-0.006575885865767295
2018-12-24,-0.21639250329928006
2018-12-26,0.007826173618615817
2018-12-27,-0.013928477022360886
2018-12-28,0.02558237847776912
2018-12-31,0.07572097474133699
2019-01-02,-0.035809236035983294
2019-01-03,-0.042232653703264456
2019-01-04,0.019720637594309975
2019-01-07,0.006518918962160392
2019-01-08,0.011873990292680325
2019-01-09,0.0014936790278825551
2019-01-10,-0.03728183767014659
2019-01-11,-0.015932635358199887
2019-01-14,-0.037553307671880365
2019-01-15,0.004906388961948505
2019-01-16,-0.009067553760554459
2019-01-17,0.02557477279404141
2019-01-18,-0.008236099587469736
2019-01-22,0.016378377567395574
2019-01-23,0.012709947437302693
2019-01-24,0.007619934673178008
2019-01-25,0.021129706541962445
2019-01-28,0.021564037330644714
2019-01-29,-0.00106614382824477
2019-01-30,0.02454651877923375
2019-01-31,0.012291579974565758
2019-02-01,0.021815216100181445
2019-02-04,0.02376628070513953
2019-02-05,0.004721808049710896
2019-02-06,-0.002545602708004857
2019-02-07,-0.00981548872638105
2019-02-08,0.020816732276153216
2019-02-11,0.010293274389179263
2019-02-12,0.03037302799186281
2019-02-13,0.006529825545198875
2019-02-14,0.007970427162367733
2019-02-15,0.011401091885343329
2019-02-19,0.0007273634888220748
2019-02-20,0.009084320419108671
2019-02-21,0.0
2019-02-22,0.011523190328474264
2019-02-25,0.008187896329895805
2019-02-26,0.0015890369091611234
2019-02-27,-0.008461177661585384
2019-02-28,-0.007644453015687391
2019-03-01,0.014869246118009993
2019-03-04,-0.02312437320373162
2019-03-05,-0.003975476872066008
2019-03-06,-0.025217735835250665
2019-03-07,-0.011166968879236183
2019-03-08,-0.014680878649259044
2019-03-11,0.034383944527491384
2019-03-12,0.010156953938140534
2019-03-13,0.004570355749964783
2019-03-14,0.040582274340629
2019-03-15,0.053340549039918805
2019-03-18,0.004316712395751265
2019-03-19,-0.0008266183552959605
2019-03-20,-0.013401768047170859
2019-03-21,0.018111753583345935
2019-03-22,-0.019107121103827174
2019-03-25,-0.037951428068421555
2019-03-26,0.027928141612482582
2019-03-27,-0.022924175563892257
2019-03-28,-0.01077510658981895
2019-03-29,0.031096130534629562
2019-04-01,0.029647447681066863
2019-04-02,0.013900287085640839
2019-04-03,0.0052229023386294315
2019-04-04,-0.02029557656610992
2019-04-05,0.030825441763089323
2019-04-08,0.0046622373636098224
2019-04-09,-0.01216176215878384
2019-04-10,0.025271312158474224
2019-04-11,0.00900618621092053
2019-04-12,-0.005480973907981523
2019-04-15,0.005826066503090033
2019-04-16,-0.017063321839877577
2019-04-17,-0.0006370584433859072
2019-04-18,0.0015937591445263077
2019-04-22,0.006364241638903145
2019-04-23,0.02766807288974693
2019-04-24,0.01923077528178907
2019-04-25,0.01132074586323406
2019-04-26,-0.024477671971807613
2019-04-29,0.0029070264111328292
2019-04-30,0.028375142129689168
2019-05-01,0.01735676063770142
2019-05-02,-0.006416126904645103
2019-05-03,0.008218499159960757
2019-05-06,-0.007423791858746975
2019-05-07,-0.010265397180974856
2019-05-08,-0.005778506834706709
2019-05-09,-0.00014898892361236982
2019-05-10,0.0010433827232454451
2019-05-13,-0.04645635159645112
2019-05-14,0.0329482455924075
2019-05-15,0.026455048703107664
2019-05-16,0.027982081366404232
2019-05-17,-0.005300760057684095
2019-05-20,-0.02059620410997931
2019-05-21,0.02426478558675016
2019-05-22,-0.009332541350355994
2019-05-23,-0.04782595189559835
2019-05-24,0.0063926818961965726
2019-05-28,0.004385955144180498
2019-05-29,-0.0031621992187356174
2019-05-30,0.0031722304433652315
2019-05-31,-0.10329758389476706
2019-06-03,-0.06196476326920686
2019-06-04,0.03258134039754346
2019-06-05,-0.05513161796102273
2019-06-06,-0.023302803523674975
2019-06-07,0.02010126247270727
2019-06-10,-0.0018414738480204695
2019-06-11,0.002583045992799571
2019-06-12,-0.024107616154015576
2019-06-13,0.015085909160576394
2019-06-14,-0.046628237493687164
2019-06-17,-0.013445212310109422
2019-06-18,0.01738122995857805
2019-06-19,0.03708011339334627
2019-06-20,0.018532244802696995
2019-06-21,-0.007719004915579641
2019-06-24,-0.012780297767012616
2019-06-25,-0.018574047537479044
2019-06-26,0.017587541639949356
2019-06-27,-0.0191622865335912
2019-06-28,-0.02700624393203499
2019-07-01,0.014960482890359339
2019-07-02,0.012025057664330152
2019-07-03,0.014181486655346909
2019-07-05,-0.01039287487946694
2019-07-08,-0.02062248703786629
2019-07-09,-0.0037044888196214876
2019-07-10,0.023287693821967714
2019-07-11,0.02275764080213638
2019-07-12,0.005609585085284863
2019-07-15,0.026775746392679434
2019-07-16,0.014306343459209003
2019-07-17,0.008748580269129613
2019-07-18,0.01575214906351685
2019-07-19,-0.010280607308355894
2019-07-22,-0.006690183623392021
2019-07-23,-0.017015192089186337
2019-07-24,0.013703657647379686
2019-07-25,-0.02045543112538084
2019-07-26,0.0038134329549983637
2019-07-29,0.012481912644222604
2019-07-30,0.022511943505787002
2019-07-31,0.008911450076902971
2019-08-01,-0.000865988002410667
2019-08-02,-0.09152359583066405
2019-08-05,-0.03796974973243239
2019-08-06,0.0069416624195999255
2019-08-07,-0.007681692413572416
2019-08-08,0.018856603505495784
2019-08-09,-0.017533561459347702
2019-08-12,-0.019234628300801138
2019-08-13,0.0012129219775076638
2019-08-14,-0.018578277051093495
2019-08-15,-0.03497932913774737
2019-08-16,0.032622570781170035
2019-08-19,0.012802058978392816
2019-08-20,-0.01182480863097446
2019-08-21,0.010522104174409685
2019-08-22,0.0012249755034128285
2019-08-23,-0.06586455591621665
2019-08-26,0.01309760232674817
2019-08-27,-0.017453194922434467
2019-08-28,-0.006579050055571467
2019-08-29,0.03245040755005113
2019-08-30,0.10177456583042677
2019-09-03,-0.00892668259203222
2019-09-04,0.002545282325057574
2019-09-05,0.03359379050793754
2019-09-06,0.008314469954183057
2019-09-09,0.017428814282249405
2019-09-10,0.021919344641590177
2019-09-11,-0.003244595952803908
2019-09-12,-0.020795447291440672
2019-09-13,-0.011819060004725768
2019-09-16,0.011025899580959786
2019-09-17,-0.004620892847381097
2019-09-18,-0.01949875895236075
2019-09-19,0.004545557018990287
2019-09-20,-0.022435918940748256
2019-09-23,0.021022119096125724
2019-09-24,-0.01397813280029736
2019-09-25,0.029502150524236992
2019-09-26,-0.02958700902046485
2019-09-27,-0.023010592524875362
2019-09-30,0.01786062805998956
2019-10-01,-0.004242167729331614
2019-10-02,-0.016653774969988655
2019-10-03,0.005514025474617323
2019-10-04,-0.015472081045851516
2019-10-07,0.004973277553380839
2019-10-08,-0.03384799119071136
2019-10-09,0.013316927796783284
2019-10-10,-0.00930044687730891
2019-10-11,0.02653066539911575
2019-10-14,0.007554556597857864
2019-10-15,0.008879381719384405
2019-10-16,-0.011539372019884864
2019-10-17,-0.0033636065204385446
2019-10-18,-0.009926563649993447
2019-10-21,0.002406310394601485
2019-10-22,-0.00020006495360336274
2019-10-23,0.006402623020372422
2019-10-24,0.014115197453129502
2019-10-25,0.013134714562633043
2019-10-28,-0.0017413867013492679
2019-10-29,0.032176507429364065
2019-10-30,0.009389845551532217
2019-10-31,-0.016000017046878034
2019-11-01,0.006617405486407213
2019-11-04,0.011269822915734196
2019-11-05,0.010958318790467159
2019-11-06,-0.0018371508485268695
2019-11-07,-0.0003680913788165485
2019-11-08,0.0
2019-11-11,0.003866570953275472
2019-11-12,0.01669133065175643
2019-11-13,-0.011726487582490508
2019-11-14,0.0049287483513529295
2019-11-15,0.010717528330819404
2019-11-18,-0.0012581710542141078
2019-11-19,0.011517117562754198
2019-11-20,-0.016723122843050997
2019-11-21,-0.028225046364929618
2019-11-22,-0.00186185446553766
2019-11-25,0.027047209638936698
2019-11-26,-0.03396295127718596
2019-11-27,-0.053957320019413446
2019-11-29,-0.036367470273233615
2019-12-02,-0.015879519426072797
2019-12-03,-0.006705762901607515
2019-12-04,0.005907219239453809
2019-12-05,-0.007130989257575271
2019-12-06,-0.00464712137176404
2019-12-09,0.011247804139866924
2019-12-10,-0.0060861164401460055
2019-12-11,0.00739034770460556
2019-12-12,0.037518215795565135
2019-12-13,-0.0030301853363787767
2019-12-16,0.0028367357612633093
2019-12-17,0.008890802761762684
2019-12-18,0.001401891783817888
2019-12-19,-0.0022001108522740065
2019-12-20,-0.005411926062564132
2019-12-23,0.016928711128697538
