Date,AXON
2015-06-29,-0.058402887712071805
2015-06-30,0.05411395478412828
2015-07-01,-0.003902763817340227
2015-07-02,-0.020192946880053686
2015-07-06,-0.008612697439341788
2015-07-07,0.011790290831908301
2015-07-08,-0.037411873593030665
2015-07-09,0.03217592086234755
2015-07-10,0.019753066651470697
2015-07-13,0.0009079533433904441
2015-07-14,-0.014514652151976115
2015-07-15,0.011353142993323573
2015-07-16,0.04277912277237772
2015-07-17,-0.01076517146881606
2015-07-20,-0.042647081262925046
2015-07-21,0.0024578136076758295
2015-07-22,-0.01317806592399906
2015-07-23,-0.015217443070087211
2015-07-24,-0.0255439763269818
2015-07-27,-0.018446592293237418
2015-07-28,0.014836820444161347
2015-07-29,0.02988954047337322
2015-07-30,-0.11324921344434058
2015-07-31,-0.031661375939967984
2015-08-03,-0.07678178564694194
2015-08-04,0.04377240024691553
2015-08-05,-0.03469309429254086
2015-08-06,-0.03436014780294827
2015-08-07,-0.016768909391347564
2015-08-10,0.02537432112196525
2015-08-11,-0.017038542912520604
2015-08-12,-0.04044571030750743
2015-08-13,0.035698921449722754
2015-08-14,-0.0037375478767874837
2015-08-17,0.012505258327278224
2015-08-18,-0.015644341448843635
2015-08-19,-0.03722289399114176
2015-08-20,-0.05734142782690688
2015-08-21,-0.018894001520605053
2015-08-24,-0.04180372281468381
2015-08-25,0.04705887302807965
2015-08-26,0.04728465355906253
2015-08-27,0.05632535870644073
2015-08-28,0.003385523764168452
2015-08-31,-0.013074630025835643
2015-09-01,-0.0384615227864179
2015-09-02,0.060888926188151116
2015-09-03,-0.017595310495491123
2015-09-04,0.0076758376107015636
2015-09-08,0.02750747139077836
2015-09-09,-0.021416822201726027
2015-09-10,0.0
2015-09-11,-0.0012626551496847105
2015-09-14,0.0058997597849881345
2015-09-15,0.011311208249781934
2015-09-16,-0.004970958364490352
2015-09-17,0.006661109257406039
2015-09-18,-0.009098478822435419
2015-09-21,-0.0062604183748689035
2015-09-22,-0.018479573144819073
2015-09-23,-0.006846459093494461
2015-09-24,0.03576052838407717
2015-09-25,-0.019134815902780433
2015-09-28,-0.06912634291944542
2015-09-29,-0.01685652967530238
2015-09-30,0.02085267676229785
2015-10-01,0.009078477047531841
2015-10-02,0.01619435977349304
2015-10-05,0.03187247934887738
2015-10-06,0.02831402241670644
2015-10-07,0.07050482196368102
2015-10-08,-0.012470759810097598
2015-10-09,-0.02525648720578544
2015-10-12,-0.019433256467958016
2015-10-13,-0.02064409637387188
2015-10-14,-0.01391230747297123
2015-10-15,0.0354852477710359
2015-10-16,0.016928152726496615
2015-10-19,0.00568417790367115
2015-10-20,-0.10779168457613353
2015-10-21,-0.01221721507254181
2015-10-22,0.009161739058105356
2015-10-23,0.014979569379046875
2015-10-26,0.053667210323566916
2015-10-27,-0.027164660617823966
2015-10-28,0.024432786390851113
2015-10-29,-0.0038330559771092565
2015-10-30,0.0008550858608624701
2015-11-02,0.02007686101742756
2015-11-03,-0.124371834913379
2015-11-04,-0.01578191899159176
2015-11-05,-0.02040816704815185
2015-11-06,0.0014881293091557612
2015-11-09,-0.04705303307629627
2015-11-10,-0.022349288476669837
2015-11-11,-0.013822447435609786
2015-11-12,-0.023719603493563612
2015-11-13,-0.03920491263901216
2015-11-16,-0.0011494516208133687
2015-11-17,-0.035673127837908325
2015-11-18,0.09367539817324722
2015-11-19,-0.027823253191739283
2015-11-20,0.019079694635833366
2015-11-23,0.0044052821794189345
2015-11-24,0.05866226470674052
2015-11-25,-0.0020714142560831483
2015-11-27,-0.022314493770680732
2015-11-30,-0.007430965420093583
2015-12-01,-0.01657761286862569
2015-12-02,-0.01957578656612513
2015-12-03,-0.01053802145433902
2015-12-04,-0.003923749676317367
2015-12-07,-0.028137309348326478
2015-12-08,-0.019687327363969165
2015-12-09,-0.017720090903806107
2015-12-10,0.06614554642100301
2015-12-11,-0.03948104194381319
2015-12-14,-0.04345271528370831
2015-12-15,0.04358496283421931
2015-12-16,-0.012941136079676063
2015-12-17,0.011918882443788581
2015-12-18,-0.005300362486113319
2015-12-21,0.06157495281881076
2015-12-22,-0.023982169428723
2015-12-23,0.030285753522600434
2015-12-24,-0.009983377610689903
2015-12-28,-0.03361346603065585
2015-12-29,0.00927535347316577
2015-12-30,0.022975279841241925
2015-12-31,-0.029196999775851773
2016-01-04,-0.026605029928493784
2016-01-05,0.011289396014196651
2016-01-06,0.03642766834368394
2016-01-07,-0.05952376833282158
2016-01-08,-0.0186859230314127
2016-01-11,-0.02579858797627621
2016-01-12,0.010088323111600017
2016-01-13,-0.0380774402572468
2016-01-14,0.00454248510819899
2016-01-15,-0.05490952538313931
2016-01-19,-0.008885858743951647
2016-01-20,0.041379336653084575
2016-01-21,0.0370860564102764
2016-01-22,-0.014687071805708607
2016-01-25,-0.026571603324893056
2016-01-26,0.055259647031304704
2016-01-27,-0.04416408492695212
2016-01-28,-0.023102273043447363
2016-01-29,0.039864874661099226
2016-02-01,0.0025990877817219094
2016-02-02,-0.04407001242557884
2016-02-03,0.021016977601132192
2016-02-04,0.04913676962148439
2016-02-05,-0.017088636361029974
2016-02-08,-0.009658700650961083
2016-02-09,-0.0006502099354632751
2016-02-10,0.007156776675099064
2016-02-11,-0.00452194424381136
2016-02-12,0.0012978882518956958
2016-02-16,0.05767980376188975
2016-02-17,0.049632321145157254
2016-02-18,-0.0011674577580156331
2016-02-19,0.0005844668921743956
2016-02-22,0.008177534041213574
2016-02-23,-0.015063744231403109
2016-02-24,0.012941136079676063
2016-02-25,-0.0005807334077000403
2016-02-26,0.015688580600057955
2016-02-29,0.10869563319720732
2016-03-01,0.0030960462275191336
2016-03-02,0.004115222299809096
2016-03-03,-0.00256153397728498
2016-03-04,-0.0010271469501964559
2016-03-07,0.02056553227969249
2016-03-08,-0.01561710125868676
2016-03-09,0.0
2016-03-10,-0.010747235515962239
2016-03-11,0.010346650994766726
2016-03-14,-0.01024069410689843
2016-03-15,-0.04966368795973586
2016-03-16,0.00707670957145301
2016-03-17,0.02054049517657308
2016-03-18,0.010593261219791872
2016-03-21,-0.006289352186228392
2016-03-22,-0.012130778129872732
2016-03-23,-0.01868661986245501
2016-03-24,-0.005984695757643377
2016-03-28,0.002189327157992249
2016-03-29,0.0660841631411273
2016-03-30,0.005122970242039893
2016-03-31,0.0005095984253584707
2016-04-01,-0.02954660970466405
2016-04-04,-0.022572095278125537
2016-04-05,-0.004296451133207757
2016-04-06,0.007551207267265436
2016-04-07,-0.0037473069422179206
2016-04-08,-0.01665778415496566
2016-04-11,0.008743161425279311
2016-04-12,0.02004338340106515
2016-04-13,0.03664368225455705
2016-04-14,-0.010245940484079563
2016-04-15,-0.00931678612934983
2016-04-18,-0.0339602737334368
2016-04-19,0.007571627440857043
2016-04-20,-0.004830823901956327
2016-04-21,0.007011820622820242
2016-04-22,0.0
2016-04-25,-0.02785219366034908
2016-04-26,0.015427035401126998
2016-04-27,0.009766701150039081
2016-04-28,-0.026867274777083172
2016-04-29,0.008282695387902717
2016-05-02,0.014786443284738437
2016-05-03,-0.03939565151290414
2016-05-04,-0.007865134587025757
2016-05-05,0.036806320733095754
2016-05-06,-0.009284548402644921
2016-05-09,0.02315325746557728
2016-05-10,0.045797435664234776
2016-05-11,0.01957759253490665
2016-05-12,-0.0045477588895549426
2016-05-13,-0.016751264514002773
2016-05-16,0.0
2016-05-17,0.06866287382973035
2016-05-18,0.0038647304713768094
2016-05-19,0.016361893231620295
2016-05-20,0.02746211650847208
2016-05-23,-0.011520736922137065
2016-05-24,0.01911421132070501
2016-05-25,0.003659648740731214
2016-05-26,0.0036463045468877464
2016-05-27,-0.0027248579493039937
2016-05-31,0.018670390339435183
2016-06-01,-0.0022351874176725905
2016-06-02,0.023745550801616222
2016-06-03,-0.003938737465443376
2016-06-06,0.009226673214448144
2016-06-07,0.004788881743135631
2016-06-08,0.0190641479857927
2016-06-09,-0.009353793215191253
2016-06-10,-0.02317592385667544
2016-06-13,-0.0004393773629731701
2016-06-14,-0.003956050663204036
2016-06-15,0.004854395899924313
2016-06-16,-0.006587598397659655
2016-06-17,0.013704662000042944
2016-06-20,0.01831661887065672
2016-06-21,-0.009850087301019994
2016-06-22,0.02378889347301527
2016-06-23,0.01225175358022712
2016-06-24,-0.04090148496171775
2016-06-27,-0.009573512521187877
2016-06-28,0.03470997364825257
2016-06-29,0.02845011031845668
2016-06-30,0.027250200913432554
2016-07-01,0.00040193847343883427
2016-07-05,0.008437163397787328
2016-07-06,-0.0019920774362256477
2016-07-07,0.028742564576126117
2016-07-08,0.05937131362510062
2016-07-11,0.013186835912539108
2016-07-12,-0.02386116598167154
2016-07-13,0.0003703788474753722
2016-07-14,0.02369490500648297
2016-07-15,-0.016274823211543277
2016-07-18,0.029044080368376246
2016-07-19,0.0046445540971165045
2016-07-20,0.004978641019566021
2016-07-21,-0.00212312333533049
2016-07-22,0.00992903445821347
2016-07-25,0.0007022632754614122
2016-07-26,0.00561402973375813
2016-07-27,0.004187049541950261
2016-07-28,-0.010076473544418985
2016-07-29,0.016496992528267862
2016-08-01,0.006906103910986783
2016-08-02,-0.010973926491725239
2016-08-03,-0.004160916733650932
2016-08-04,0.008008407210442048
2016-08-05,0.010708098714084624
2016-08-08,-0.017771717487903183
2016-08-09,-0.001739709027791747
2016-08-10,-0.0003485614742309018
2016-08-11,0.015341719992179037
2016-08-12,0.0
2016-08-15,0.010645585748909836
2016-08-16,0.0006795942085040529
2016-08-17,-0.0033955986037043084
2016-08-18,0.002725721385562929
2016-08-19,-0.010873248097382437
2016-08-22,-0.0024046614000868827
2016-08-23,-0.0037878996860756242
2016-08-24,-0.014863473924639048
2016-08-25,0.006666685405530393
2016-08-26,-0.006273973573548863
2016-08-29,0.008768852963625617
2016-08-30,0.02260082104858685
2016-08-31,-0.07922475130210105
2016-09-01,-0.008493336147869956
2016-09-02,-0.010428330825602017
2016-09-06,-0.006021823456899611
2016-09-07,-0.010980651641583683
2016-09-08,-0.009954066635836534
2016-09-09,-0.026295448148735967
2016-09-12,0.008339915882744853
2016-09-13,-0.014966489558937424
2016-09-14,0.0063974348639685985
2016-09-15,0.01470007302788523
2016-09-16,-0.003523889951514203
2016-09-19,0.022396843918930598
2016-09-20,0.01537277523032965
2016-09-21,0.043527616018523174
2016-09-22,0.02430178033044106
2016-09-23,-0.004957485509317183
2016-09-26,0.007117396899492867
2016-09-27,0.0038869474670342186
2016-09-28,0.015487523281268123
2016-09-29,0.0027729609236830655
2016-09-30,-0.011061171498396694
2016-10-03,-0.15099614130246375
2016-10-04,-0.023878213634974443
2016-10-05,-0.021509841468833835
2016-10-06,0.004310278915198751
2016-10-07,-0.03733901117477123
2016-10-10,0.012929068400939547
2016-10-11,-0.014084494035883521
2016-10-12,0.004017864023240447
2016-10-13,-0.017785665744823875
2016-10-14,0.0307831734032884
2016-10-17,0.006587598397659544
2016-10-18,-0.012652744963438711
2016-10-19,0.026071594099339013
2016-10-20,-0.004737239718162534
2016-10-21,0.0038944245006888867
2016-10-24,0.014655178508917066
2016-10-25,-0.014868324887738704
2016-10-26,-0.008624439772898063
2016-10-27,-0.02044364149776734
2016-10-28,-0.0022202994401779863
2016-10-31,-0.004005347367073586
2016-11-01,0.01027709822206635
2016-11-02,-0.01282622325072258
2016-11-03,-0.015232981955046077
2016-11-04,0.0
2016-11-07,0.013648823960742185
2016-11-08,0.009425452333963635
2016-11-09,0.05246777755378851
2016-11-10,0.13307983136362855
2016-11-11,0.013422841702009247
2016-11-14,0.012141277409890794
2016-11-15,0.009814629426291521
2016-11-16,-0.0007199588649861033
2016-11-17,0.007204569666492189
2016-11-18,-0.00608004915993432
2016-11-21,-0.017272451737011862
2016-11-22,0.02489931594556749
2016-11-23,0.004287275463189744
2016-11-25,-0.0014230136840557295
2016-11-28,-0.008906305761239408
2016-11-29,-0.009705264583949824
2016-11-30,-0.011615234253573137
2016-12-01,0.017994850508834093
2016-12-02,0.007215034916797425
2016-12-05,0.005730653544946174
2016-12-06,0.00391740066418933
2016-12-07,-0.023767295622590945
2016-12-08,-0.08212209997417597
2016-12-09,-0.05581947088820449
2016-12-12,-0.013836474567205825
2016-12-13,0.002550997651982412
2016-12-14,0.026293504717533223
2016-12-15,-0.0016529303415808716
2016-12-16,-0.007450343804330073
2016-12-19,0.0004170237311398317
2016-12-20,0.01583997798002157
2016-12-21,0.026261771342170004
2016-12-22,-0.028388683939369663
2016-12-23,0.009465080527006009
2016-12-27,0.011822217695109494
2016-12-28,-0.010475432396401474
2016-12-29,0.009771977863882952
2016-12-30,-0.02258062432137231
2017-01-03,0.014026409067585899
2017-01-04,0.010984558934163058
2017-01-05,-0.0068410492428286895
2017-01-06,-0.005267466228027984
2017-01-09,-0.011405245946981113
2017-01-10,0.014833073597564361
2017-01-11,0.0
2017-01-12,-0.014210251159026077
2017-01-13,0.03912680513692646
2017-01-17,-0.01625048968890186
2017-01-18,0.011281252622412197
2017-01-19,-0.00039841548724517395
2017-01-20,-0.00956555478910226
2017-01-23,-0.0016096947651225157
2017-01-24,0.01491337554203942
2017-01-25,-0.002779971960914951
2017-01-26,-0.009159754838482304
2017-01-27,-0.002009615705268586
2017-01-30,0.0024164102346653227
2017-01-31,0.003615916223176807
2017-02-01,0.00600478868210752
2017-02-02,0.023477921698819904
2017-02-03,0.02138418192428193
2017-02-06,0.024743037959794822
2017-02-07,-0.004086203939071664
2017-02-08,-0.010070815210497353
2017-02-09,0.013187583347682663
2017-02-10,0.016734874419992884
2017-02-13,-0.00585222554934639
2017-02-14,-0.006254601706592755
2017-02-15,-0.017771178754862227
2017-02-16,0.0052770217122124485
2017-02-17,-0.006374206067027766
2017-02-21,0.0026414979178950304
2017-02-22,-0.012420019853080277
2017-02-23,-0.029344529896345395
2017-02-24,0.00628189445329963
2017-02-27,0.0175575800887382
2017-02-28,-0.015720853090932296
2017-03-01,-0.05181144993194997
2017-03-02,-0.0562859831817929
2017-03-03,-0.006965600879190625
2017-03-06,-0.01227526461431716
2017-03-07,-0.00177545114550548
2017-03-08,-0.005335657319075149
2017-03-09,0.005364279275050565
2017-03-10,0.006224961808502405
2017-03-13,0.007954057085775235
2017-03-14,0.0035072304068004545
2017-03-15,0.00524250076160615
2017-03-16,-0.010864841265242675
2017-03-17,0.027680103446007465
2017-03-20,-0.019238942596551456
2017-03-21,-0.020924212659556463
2017-03-22,-0.00044516126183258287
2017-03-23,0.008017745733189141
2017-03-24,-0.005744549959682765
2017-03-27,-0.0013333638509114287
2017-03-28,0.014241282240835096
2017-03-29,-0.006581900827248632
2017-03-30,0.025618371879075452
2017-03-31,-0.018518450066440928
2017-04-03,-0.012724918994178713
2017-04-04,-0.022222222222222254
2017-04-05,-0.004545471884987551
2017-04-06,0.053881293412322506
2017-04-07,0.008232258868530629
2017-04-10,0.0
2017-04-11,-0.0038676472203447165
2017-04-12,-0.03278689468835505
2017-04-13,-0.01694911505234109
2017-04-17,0.0018148369563149025
2017-04-18,0.019021742651503137
2017-04-19,0.010222201877170045
2017-04-20,0.02507697784001528
2017-04-21,0.016738253638083345
2017-04-24,0.013929924705220476
2017-04-25,0.006244780002982564
2017-04-26,0.0037236306290360233
2017-04-27,0.018136872625985845
2017-04-28,-0.00485833342213704
2017-05-01,0.006916195151408067
2017-05-02,0.0012121489553740261
2017-05-03,-0.0016142419055259483
2017-05-04,0.004042052643285388
2017-05-05,0.004428365928979439
2017-05-08,0.0036072204343005065
2017-05-09,0.005591029733614139
2017-05-10,0.04249403025639675
2017-05-11,-0.00952380952380949
2017-05-12,-0.0003846241877629719
2017-05-15,-0.0319353570994797
2017-05-16,0.015898236127033005
2017-05-17,-0.03794989568160889
2017-05-18,-0.018706831596862705
2017-05-19,0.019477879695383837
2017-05-22,0.00528451864840318
2017-05-23,0.006065492167684372
2017-05-24,-0.004019231410537283
2017-05-25,0.008474539090139288
2017-05-26,-0.0036014467151739282
2017-05-30,-0.01244977793942148
2017-05-31,-0.023586820663155428
2017-06-01,0.018742142911332138
2017-06-02,0.002453040700606701
2017-06-05,-0.004893998246048303
2017-06-06,0.010655747251913095
2017-06-07,-0.016220584793403825
2017-06-08,0.007419633284318383
2017-06-09,-0.0028641445701554913
2017-06-12,-0.0069757927960454325
2017-06-13,0.011156964541444214
2017-06-14,-0.008173226857496108
2017-06-15,0.02018952459316581
2017-06-16,0.024232648462169326
2017-06-19,0.001971578700993293
2017-06-20,0.014167674636496486
2017-06-21,0.009701202776839057
2017-06-22,0.010376650769162943
2017-06-23,0.0011410718239708295
2017-06-26,-0.013677834898393137
2017-06-27,-0.020030761508233796
2017-06-28,0.01650943661466009
2017-06-29,-0.026682154592889473
2017-06-30,-0.0011919223899312659
2017-07-03,0.0007955631761831228
2017-07-05,0.004372043363222611
2017-07-06,-0.00870602361368511
2017-07-07,0.0015968429838577602
2017-07-10,-0.00278994397762089
2017-07-11,0.011990376961302562
2017-07-12,0.0059241556215712254
2017-07-13,-0.009422841679949556
2017-07-14,0.0023781757582108654
2017-07-17,0.020956850933582682
2017-07-18,-0.022850509665426566
2017-07-19,0.006341650825013367
2017-07-20,-0.00039386487287251803
2017-07-21,-0.004728090459130696
2017-07-24,0.004354735128853537
2017-07-25,0.0015766262063678926
2017-07-26,-0.00747739217625254
2017-07-27,-0.009119728330624466
2017-07-28,-0.010804340145521785
2017-07-31,-0.005258865872879381
2017-08-01,0.01138677043139591
2017-08-02,-0.00040210006209806526
2017-08-03,0.005631511915174414
2017-08-04,0.015599975585937509
2017-08-07,0.012997240316618308
2017-08-08,-0.015940896514691105
2017-08-09,-0.09047803463054893
2017-08-10,-0.024326731631412746
2017-08-11,-0.00445229199453645
2017-08-14,-0.008050102873988774
2017-08-15,-0.024797165772844187
2017-08-16,0.0013869943508793003
2017-08-17,-0.008310263455393652
2017-08-18,0.027467419234705748
2017-08-21,0.00045311413774884457
2017-08-22,-0.014039830933584074
2017-08-23,-0.005971569379038422
2017-08-24,0.009704297492806102
2017-08-25,-0.012357000139581298
2017-08-28,0.013901725584854807
2017-08-29,-0.01188292191525353
2017-08-30,-0.0013876357761775093
2017-08-31,0.005558079251350989
2017-09-01,0.0009212555784019472
2017-09-05,0.011504832271812981
2017-09-06,-0.01137397657900785
2017-09-07,-0.010584424624090816
2017-09-08,0.006511599518532085
2017-09-11,0.01016641529150708
2017-09-12,0.02241535944359163
2017-09-13,0.002237102291148041
2017-09-14,0.0062500580080928625
2017-09-15,-0.010647811389460249
2017-09-18,0.00448432219242112
2017-09-19,-0.014732139702050007
2017-09-20,0.0380607233440462
2017-09-21,-0.00480142344322132
2017-09-22,-0.0065789308574385474
2017-09-25,-0.0026489830884277588
2017-09-26,0.003098702715865098
2017-09-27,0.017210917576108375
2017-09-28,0.0017353976942016125
2017-09-29,-0.018189695691572916
2017-10-02,0.010586668297770885
2017-10-03,0.012658267894318787
2017-10-04,0.02456895155515504
2017-10-05,-0.005469123500701278
2017-10-06,0.0033840916147014344
2017-10-09,-0.006745356325623009
2017-10-10,0.011035663615259539
2017-10-11,0.003358519090302048
2017-10-12,0.02301260055179033
2017-10-13,0.00613495353168414
2017-10-16,-0.011788654919932084
2017-10-17,0.00534763763764623
2017-10-18,0.022504059944438826
2017-10-19,-0.01480587976284764
2017-10-20,-0.0653940111889002
2017-10-23,-0.018252936641294237
2017-10-24,-0.0119522114183227
2017-10-25,-0.00672041310847582
2017-10-26,0.011727570049034464
2017-10-27,0.021845731807907942
2017-10-30,-0.0021814675782771964
2017-10-31,0.004372473565875223
2017-11-01,0.002612162607080748
2017-11-02,0.01953968051124555
2017-11-03,-0.0029812477082166167
2017-11-06,-0.008116212528665234
2017-11-07,-0.015934493661762028
2017-11-08,-0.062144422432723445
2017-11-09,0.0046663733105769545
2017-11-10,-0.017185361237024965
2017-11-13,-0.0018903123094116125
2017-11-14,0.01325751743232595
2017-11-15,0.02289718597442736
2017-11-16,0.022841480764793642
2017-11-17,0.03305045963780984
2017-11-20,0.02075233320367542
2017-11-21,0.010165174286905332
2017-11-22,-0.003354294441362371
2017-11-24,0.01220021045830455
2017-11-27,0.015378256336087803
2017-11-28,0.018010664288219402
2017-11-29,0.004020847235491232
2017-11-30,-0.0036043314001917848
2017-12-01,-0.016077155627924444
2017-12-04,-0.015522841824852751
2017-12-05,-0.0004149472499396234
2017-12-06,-0.003735996347771775
2017-12-07,0.013749996821085686
2017-12-08,0.007398286302516377
2017-12-11,0.0032639707449608757
2017-12-12,0.023180141979959767
2017-12-13,0.01748809764412118
2017-12-14,-0.006640627881279171
2017-12-15,0.036177745389436744
2017-12-18,0.024667916854656857
2017-12-19,-0.01851851851851849
2017-12-20,-0.026415123129790663
2017-12-21,0.022480617862690178
2017-12-22,0.0022745024715637996
2017-12-26,0.0011345982863439907
2017-12-27,0.007933547308984545
2017-12-28,0.009370314735397622
2017-12-29,-0.015967333839693176
2018-01-02,0.0018867636626620499
2018-01-03,0.007532985637915823
2018-01-04,0.002990651353497409
2018-01-05,0.0007454512791853496
2018-01-08,-0.0029795129448588753
2018-01-09,0.001867733888889278
2018-01-10,-0.009694266660711826
2018-01-11,0.0128012108217046
2018-01-12,0.024535310660653842
2018-01-16,-0.00979675455903739
2018-01-17,0.015390185227379227
2018-01-18,-0.009743722819764877
2018-01-19,0.0014576897740605776
2018-01-22,-0.00036390935401819924
2018-01-23,-0.0007280142306125281
2018-01-24,-0.008743230302231009
2018-01-25,0.011392921121703203
2018-01-26,-0.001453521615624065
2018-01-29,-0.0025472960695152036
2018-01-30,-0.0018241239452347902
2018-01-31,-0.03289479187871047
2018-02-01,-0.023431555303741303
2018-02-02,-0.0007740115187913066
2018-02-05,-0.03059639881936449
2018-02-06,0.004794204098795385
2018-02-07,0.03180919111504665
2018-02-08,-0.02427749709414162
2018-02-09,-0.0015797396785469653
2018-02-12,0.013053794095835736
2018-02-13,0.04802809499891869
2018-02-14,0.04023844700321
2018-02-15,0.0171919606348383
2018-02-16,0.011971836519534707
2018-02-20,-0.02331245934689441
2018-02-21,0.001068781153248155
2018-02-22,0.0032028523617828597
2018-02-23,0.013834671240153362
2018-02-26,-0.014695594031320147
2018-02-27,-0.03231533566559086
2018-02-28,0.27816520480934637
2018-03-01,0.08211302455644143
2018-03-02,0.028124208328833555
2018-03-05,-0.012129063760080605
2018-03-06,0.021159911157810463
2018-03-07,0.017395761128713216
2018-03-08,0.0005029031313417143
2018-03-09,0.001759228278803704
2018-03-12,-0.011038696303782403
2018-03-13,-0.0017757406919253205
2018-03-14,-0.008640410820129896
2018-03-15,-0.009997421338856172
2018-03-16,-0.016830598890695492
2018-03-19,-0.015011842941775488
2018-03-20,0.025668423671276752
2018-03-21,0.011470245560690984
2018-03-22,-0.006443299095769239
2018-03-23,-0.01686116015682715
2018-03-26,0.0216358749818073
2018-03-27,-0.002324384032812654
2018-03-28,-0.018379572341144734
2018-03-29,0.036656204416276816
2018-04-02,0.004324552607642973
2018-04-03,0.07396155059522513
2018-04-04,-0.009905706804897885
2018-04-05,0.020962388702026047
2018-04-06,-0.023798423780640898
2018-04-09,-0.012667274793594752
2018-04-10,0.0188815965472513
2018-04-11,0.016393409936031
2018-04-12,0.007480123982123166
2018-04-13,-0.007192519015514209
2018-04-16,0.004206597366780196
2018-04-17,0.0009308145146340596
2018-04-18,-0.006277532053081458
2018-04-19,0.0058493212489965085
2018-04-20,-0.006745775859613445
2018-04-23,0.0009367895740661769
2018-04-24,0.001403779977481312
2018-04-25,0.00467291510524781
2018-04-26,-0.006046472593795427
2018-04-27,-0.026438957036460486
2018-04-30,0.008892067446707008
2018-05-01,-0.011195836727683983
2018-05-02,0.011563560017890717
2018-05-03,-0.013098428906228476
2018-05-04,0.07504827976386808
2018-05-07,0.00852976598480204
2018-05-08,-0.006231889102939037
2018-05-09,0.2232922075092718
2018-05-10,0.015012810524709375
