Date,COR
2015-08-13,-0.002017654967545579
2015-08-14,0.0005776988895682678
2015-08-17,0.006542287498959798
2015-08-18,0.00315406950066488
2015-08-19,0.011338823864338377
2015-08-20,-0.026097609311135472
2015-08-21,-0.015188009109499245
2015-08-24,-0.032121956140948926
2015-08-25,-0.011367102558170195
2015-08-26,0.03285072573799064
2015-08-27,0.005367313301877452
2015-08-28,-0.002768167777370656
2015-08-31,-0.008228530111896837
2015-09-01,-0.0076968387983507025
2015-09-02,0.010174291440246508
2015-09-03,-0.002792271480217434
2015-09-04,-0.010100107911238831
2015-09-08,0.020810568682626984
2015-09-09,-0.002969127506950109
2015-09-10,0.012705023913719193
2015-09-11,0.022640150941246162
2015-09-14,0.002683789702524031
2015-09-15,0.008984661061714583
2015-09-16,0.006915848608335606
2015-09-17,0.004609947768068556
2015-09-18,-0.0063682009500291015
2015-09-21,-0.007728857303511583
2015-09-22,-0.01909217320879364
2015-09-23,-0.004357013788282793
2015-09-24,-0.008266938678932911
2015-09-25,-0.02088869151590944
2015-09-28,-0.03655840457851278
2015-09-29,-0.011851406741587023
2015-09-30,-0.0006310881238111854
2015-10-01,-0.005053469578663927
2015-10-02,0.004232505301466238
2015-10-05,0.0008430632709517383
2015-10-06,-0.020634313037111385
2015-10-07,-0.000967187215063281
2015-10-08,0.006455957864684336
2015-10-09,-0.007483997770884376
2015-10-12,0.009478953569370452
2015-10-13,0.0045882053291903535
2015-10-14,-0.011896105684615965
2015-10-15,0.011179036721300717
2015-10-16,0.010524529800773896
2015-10-19,-0.0028401541138730613
2015-10-20,-0.01698501370968697
2015-10-21,-0.005044057396323298
2015-10-22,0.000970810323538851
2015-10-23,0.003555900718393845
2015-10-26,0.005369099459760829
2015-10-27,0.04175988054574753
2015-10-28,-0.00041016582728059525
2015-10-29,-0.006974054090386206
2015-10-30,-0.0032021049812260838
2015-11-02,0.013677648292564237
2015-11-03,-0.0016357094082598556
2015-11-04,-0.0020476484779626825
2015-11-05,0.004309020440239175
2015-11-06,-0.002860534929929992
2015-11-09,-0.0021512399566990803
2015-11-10,0.015092500893270744
2015-11-11,-0.006372273669402739
2015-11-12,-0.010111862784663472
2015-11-13,-0.0033025487350344385
2015-11-16,0.007350733383013175
2015-11-17,0.019219037869002253
2015-11-18,0.011495148181629222
2015-11-19,-0.011165169355013771
2015-11-20,-0.0009074335480147022
2015-11-23,-0.003733653198782938
2015-11-24,-0.0023294757679308553
2015-11-25,0.004365322169420205
2015-11-27,0.0006065457071142699
2015-11-30,-0.0035357133831358523
2015-12-01,0.00871860979224448
2015-12-02,-0.006532504254843863
2015-12-03,-0.0014164479523975926
2015-12-04,0.011954398439812719
2015-12-07,0.0009007229334077049
2015-12-08,0.004901142212667686
2015-12-09,0.001990595345620516
2015-12-10,0.012715058831038295
2015-12-11,0.0012750518105495434
2015-12-14,0.004408027042870133
2015-12-15,-0.008192542426048388
2015-12-16,-0.0009835294637597913
2015-12-17,0.007382350618408751
2015-12-18,-0.004494438689637836
2015-12-21,0.009913623050901155
2015-12-22,0.0026241488408280667
2015-12-23,0.007561345149032395
2015-12-24,9.610563580175757e-05
2015-12-28,0.002308846906527773
2015-12-29,0.005566649707400062
2015-12-30,0.0023859531886338825
2015-12-31,-0.012473578398967788
2016-01-04,-0.017741784908979152
2016-01-05,0.01462622944745573
2016-01-06,-0.015286295429397967
2016-01-07,-0.031931615705309
2016-01-08,-0.005784774460790509
2016-01-11,-0.039812263180654894
2016-01-12,0.0012754328324613429
2016-01-13,-0.011042529087554653
2016-01-14,0.006227165293517523
2016-01-15,-0.010136517895460107
2016-01-19,-0.002479321795777256
2016-01-20,-0.017721938990627684
2016-01-21,-0.003630312968436966
2016-01-22,0.004747631490522375
2016-01-25,0.0029667290538906155
2016-01-26,-0.0001092546266593386
2016-01-27,-0.011834165288570953
2016-01-28,-0.03204702791379577
2016-01-29,0.02600509376155502
2016-02-01,-0.006253011391636365
2016-02-02,-0.009662766757486452
2016-02-03,-0.0017018961866231974
2016-02-04,-0.040799919074738566
2016-02-05,0.0035544154949052054
2016-02-08,-0.012750823664283484
2016-02-09,0.013513645439541033
2016-02-10,0.01002894160999368
2016-02-11,-0.01226585571094363
2016-02-12,0.012536840081344147
2016-02-16,0.0
2016-02-17,0.021959967103215794
2016-02-18,-0.005278364234823307
2016-02-19,0.0017305978228034924
2016-02-22,0.009903388671228974
2016-02-23,-0.003991322838426403
2016-02-24,-0.003090698425171179
2016-02-25,0.005971624541537324
2016-02-26,-0.0006850278348079497
2016-02-29,-0.010509695248802742
2016-03-01,0.009351144421716251
2016-03-02,0.0022875001562636665
2016-03-03,0.006732888990798047
2016-03-04,-0.0024933903894900356
2016-03-07,0.001136092877828343
2016-03-08,-0.003177827322466853
2016-03-09,-0.002847049000605617
2016-03-10,-0.015872971495749733
2016-03-11,0.0391043456239788
2016-03-14,-0.017755646659057822
2016-03-15,-0.018872255259852144
2016-03-16,0.008922590938440944
2016-03-17,-0.013667262639039612
2016-03-18,0.01863058903926329
2016-03-21,-0.00400096153413676
2016-03-22,0.00034421107223647773
2016-03-23,0.001262107696780257
2016-03-24,-0.012604266159507604
2016-03-28,0.003597453725642019
2016-03-29,-0.0006940007657869618
2016-03-30,0.007752831327404008
2016-03-31,-0.006200452378612109
2016-04-01,-0.0004619899837177144
2016-04-04,0.007513308691912579
2016-04-05,-0.01686535424587232
2016-04-06,0.021589513932879223
2016-04-07,-0.010052330731179948
2016-04-08,-0.015578443774015405
2016-04-11,-0.010197948725938044
2016-04-12,0.0054474551033065755
2016-04-13,0.0031804025983295237
2016-04-14,0.01796387882625594
2016-04-15,0.01303345281463475
2016-04-18,0.009449995037269288
2016-04-19,0.009361627259401706
2016-04-20,0.02648367000100249
2016-04-21,-0.0003268678417346349
2016-04-22,0.0006536637879117624
2016-04-25,-0.004135421838719289
2016-04-26,-0.0025134376469675423
2016-04-27,-0.00701148653457595
2016-04-28,-0.046557842304518204
2016-04-29,-0.0152742695865834
2016-05-02,0.001527641495378873
2016-05-03,0.0029335672937460533
2016-05-04,-0.013921790797630895
2016-05-05,-0.07462314362264277
2016-05-06,-0.01897441485166318
2016-05-09,0.011107962401358362
2016-05-10,-0.008917804983618827
2016-05-11,-0.011997701170396224
2016-05-12,-0.0129359415654563
2016-05-13,-0.014976881876520687
2016-05-16,0.01262515441948664
2016-05-17,-0.0008042762504292256
2016-05-18,0.008319538608999144
2016-05-19,0.003206858549171576
2016-05-20,-0.003064275678806516
2016-05-23,-0.011761496397387328
2016-05-24,0.00541005056655619
2016-05-25,-0.00403573383077882
2016-05-26,-0.004727003748074665
2016-05-27,0.004613853608984142
2016-05-31,0.012832556895956193
2016-06-01,0.008802181692892264
2016-06-02,0.019037630614868517
2016-06-03,-0.007005597657498308
2016-06-06,-0.001175647515901601
2016-06-07,-0.003008841738818324
2016-06-08,0.00039398461998252365
2016-06-09,-0.0010497552720921677
2016-06-10,0.0038072477005615113
2016-06-13,-0.0006536693252862102
2016-06-14,-0.011778300569253441
2016-06-15,0.008078620238106238
2016-06-16,-0.001576521436952305
2016-06-17,-0.0039476987466866564
2016-06-20,0.008850692087694734
2016-06-21,0.0026188975259748837
2016-06-22,0.007313486263739177
2016-06-23,0.005445516341683776
2016-06-24,-0.02720806995777203
2016-06-27,-0.021076535704820487
2016-06-28,0.019905221425610575
2016-06-29,0.025756674541512536
2016-06-30,0.02666307352573538
2016-07-01,0.010590335369764725
2016-07-05,0.0024951828821702104
2016-07-06,0.010328060410358164
2016-07-07,-0.002463636172611472
2016-07-08,0.011483018897124664
2016-07-11,0.0031740813567000536
2016-07-12,0.024336712240697
2016-07-13,0.008909556923099915
2016-07-14,0.012010018289794644
2016-07-15,-0.004653887674767598
2016-07-18,0.005610777136281664
2016-07-19,-0.0012789704616607
2016-07-20,0.008380128233052231
2016-07-21,-0.009579747897564106
2016-07-22,0.0005826470189651545
2016-07-25,-0.005241073781959038
2016-07-26,0.0035123563299508387
2016-07-27,-0.003383478728371747
2016-07-28,-0.007024196606175703
2016-07-29,0.00436226155795616
2016-08-01,0.004108314665290713
2016-08-02,0.04547585870329929
2016-08-03,0.005143782888349602
2016-08-04,-0.010123369426390139
2016-08-05,0.00415841374954895
2016-08-08,-0.00761079371598572
2016-08-09,-0.0005638541235563066
2016-08-10,-0.008124414121278178
2016-08-11,0.011944759312976005
2016-08-12,-0.0004492525635089173
2016-08-15,0.0053989361311572726
2016-08-16,0.0007825894157338364
2016-08-17,-0.005812241736793622
2016-08-18,0.004175746592819607
2016-08-19,-0.001348638170748484
2016-08-22,-0.0011254154068119915
2016-08-23,0.002704157385516215
2016-08-24,-0.0067422590348327205
2016-08-25,-0.032583033290814134
2016-08-26,0.0028070248021458966
2016-08-29,0.006530244750701408
2016-08-30,-0.003128105237428902
2016-08-31,0.010809032762084003
2016-09-01,0.0020694774950678063
2016-09-02,0.0033278860193068915
2016-09-06,0.0021726900888145995
2016-09-07,0.0013692607782780364
2016-09-08,-0.005470146751671789
2016-09-09,-0.022458973539402183
2016-09-12,0.01922403556352048
2016-09-13,-0.01955182608596795
2016-09-14,-0.01642168016145329
2016-09-15,0.004174144502026467
2016-09-16,-0.0010688308973381133
2016-09-19,-0.010106357260976528
2016-09-20,-0.014172173305754932
2016-09-21,0.011451796529367453
2016-09-22,0.006866142699417654
2016-09-23,-0.00311008306106364
2016-09-26,-0.0073203940574021464
2016-09-27,0.006406969279839192
2016-09-28,-0.0006003512533946376
2016-09-29,-0.02343776868673586
2016-09-30,-0.005784391044556303
2016-10-03,-0.008170509225447153
2016-10-04,0.005117385474352476
2016-10-05,-0.006209087517382472
2016-10-06,0.0013745858609104378
2016-10-07,-0.009358199666406164
2016-10-10,0.0031483579302664655
2016-10-11,-0.0003760597776086838
2016-10-12,0.012560917591231568
2016-10-13,-0.0028530919055080872
2016-10-14,-0.00734040793923918
2016-10-17,-0.0006264934914770315
2016-10-18,0.01693016911465839
2016-10-19,-0.009125807051798884
2016-10-20,0.004853885936108471
2016-10-21,-0.008917825394737178
2016-10-24,0.00024987712027124687
2016-10-25,0.004373273857357862
2016-10-26,-0.012688525803155604
2016-10-27,0.001638158126886724
2016-10-28,-0.1303145703887455
2016-10-31,0.017066895583895736
2016-11-01,-0.007536630575814662
2016-11-02,0.08840785134412088
2016-11-03,-0.047920175865962755
2016-11-04,-0.025580442448830287
2016-11-07,0.020717757627096933
2016-11-08,-0.04031698980234544
2016-11-09,0.09532093870633696
2016-11-10,0.052638308832788194
2016-11-11,-0.00841796088766189
2016-11-14,0.030537229567694002
2016-11-15,-0.02213214036351374
2016-11-16,-0.008424420079053418
2016-11-17,0.021211781689164377
2016-11-18,-0.011851515444180727
2016-11-21,-0.009594665271966507
2016-11-22,-0.0005097065375336829
2016-11-23,0.0036984401938555678
2016-11-25,-0.001652024107883454
2016-11-28,0.006109334189565718
2016-11-29,-0.017963518757322716
2016-11-30,0.004637371986141892
2016-12-01,-0.002436188925820426
2016-12-02,0.012853453611295196
2016-12-05,0.009390811377099517
2016-12-06,-0.008423111787820847
2016-12-07,-0.03157096008320226
2016-12-08,0.006545980171544619
2016-12-09,0.026275097006658088
2016-12-12,-0.010520270606567572
2016-12-13,0.012425388413613403
2016-12-14,-0.02517748052884583
2016-12-15,-0.004932044094244081
2016-12-16,0.009260406855422953
2016-12-19,0.013440423058622253
2016-12-20,0.011221576948529988
2016-12-21,-0.005674450020662802
2016-12-22,-0.01318984795132161
2016-12-23,0.009638741046004817
2016-12-27,0.0033099377453091883
2016-12-28,-0.005962935977278261
2016-12-29,0.012635330544600532
2016-12-30,-0.014494497295179265
2017-01-03,0.05652901764771201
2017-01-04,0.024815343155927483
2017-01-05,-0.01157552421695085
2017-01-06,0.013384127958558922
2017-01-09,0.008019109887962506
2017-01-10,-0.007604449483899045
2017-01-11,-0.03890146819205487
2017-01-12,0.028578923488540964
2017-01-13,0.009062437926921296
2017-01-17,0.01618993629814458
2017-01-18,-0.005582166375577513
2017-01-19,-0.0004672198681792139
2017-01-20,-0.02012408067445215
2017-01-23,0.01349227737057035
2017-01-24,-0.005537112072958261
2017-01-25,0.01682263994599653
2017-01-26,-0.028428433823672106
2017-01-27,-0.01151190483952913
2017-01-30,0.014436243519312386
2017-01-31,0.043769455935660284
2017-02-01,0.015238380784095229
2017-02-02,-0.006319543246662063
2017-02-03,0.01396894796057424
2017-02-06,0.00784060788347185
2017-02-07,0.003889997340164486
2017-02-08,0.00819184996157074
2017-02-09,0.006368802590812406
2017-02-10,-0.005237523483960227
2017-02-13,-0.007567876540482077
2017-02-14,0.003757658185218782
2017-02-15,0.0039638749593262634
2017-02-16,-0.005450710138061532
2017-02-17,0.004871555493332069
2017-02-21,0.0027544739127205453
2017-02-22,0.003625800945256552
2017-02-23,0.002956454550887333
2017-02-24,0.006003577561708662
2017-02-27,-0.004665813944442876
2017-02-28,-0.0023984772846096236
2017-03-01,0.007867947514701878
2017-03-02,-0.0031440661378866475
2017-03-03,0.003153982467361871
2017-03-06,-0.024286939258651663
2017-03-07,-0.016779539959935086
2017-03-08,0.0067812016594794855
2017-03-09,-0.005276345928035497
2017-03-10,-0.003385627087034604
2017-03-13,0.009398342543157412
2017-03-14,-0.0037013828255142434
2017-03-15,0.007543806871110448
2017-03-16,-0.016539898914353923
2017-03-17,-0.005341101995833597
2017-03-20,-0.007083139656674509
2017-03-21,-0.011506073158008556
2017-03-22,-0.0003495133079718382
2017-03-23,0.0012811293717451822
2017-03-24,0.006628676834809832
2017-03-27,0.010628520093974858
2017-03-28,0.00022846676201671023
2017-03-29,0.02297182592156677
2017-03-30,-0.004134283494740654
2017-03-31,-0.0071794213067032375
2017-04-03,-0.01322034853169296
2017-04-04,-0.0045802357771626
2017-04-05,0.002876029426001514
2017-04-06,0.005276268515625349
2017-04-07,-0.00022804967893053085
2017-04-10,0.009358546632129983
2017-04-11,-0.006445240436336319
2017-04-12,-0.011949243888270455
2017-04-13,-0.0017278631824643176
2017-04-17,-0.00034634930279353604
2017-04-18,-0.0470912503106764
2017-04-19,-0.008599683200802621
2017-04-20,0.006352925212763649
2017-04-21,-0.013475768538130706
2017-04-24,-0.003938130715007593
2017-04-25,0.0067952209785002715
2017-04-26,-0.0029451301130614116
2017-04-27,0.01070780395433757
2017-04-28,-0.0008522971722199069
2017-05-01,0.005362465091173663
2017-05-02,0.0020611610112830636
2017-05-03,0.00012084244028098823
2017-05-04,0.046691641219512636
2017-05-05,-0.007396268357053093
2017-05-08,0.008149669356300349
2017-05-09,0.01097140980556044
2017-05-10,0.00685382275705626
2017-05-11,0.008169069305424381
2017-05-12,-0.0012378749490910002
2017-05-15,0.013183106143831447
2017-05-16,-0.008896808720142091
2017-05-17,-0.031867264391285066
2017-05-18,0.009020679414379229
2017-05-19,0.02849238477733551
2017-05-22,0.003588889974821541
2017-05-23,-0.0032409501353433123
2017-05-24,0.00874549416159276
2017-05-25,0.012670944291705455
2017-05-26,-0.0012075527997834623
2017-05-30,0.00032979060836124674
2017-05-31,0.008129112678045614
2017-06-01,0.014928724087050815
2017-06-02,0.0047239254726108015
2017-06-05,-0.002778348456888735
2017-06-06,-0.01746676304024397
2017-06-07,0.0026175368621503825
2017-06-08,-0.003916147988269669
2017-06-09,0.005788320102767086
2017-06-12,0.0028229012171385737
2017-06-13,0.006929276540933671
2017-06-14,0.009677267634436326
2017-06-15,0.005644326224680807
2017-06-16,-0.02012057259746325
2017-06-19,0.01318469563994662
2017-06-20,-0.005333331872446667
2017-06-21,0.025415737204168787
2017-06-22,0.007843543780004847
2017-06-23,-0.005707061098027433
2017-06-26,0.0017739730689840805
2017-06-27,-0.004791982122251404
2017-06-28,0.008897418801432133
2017-06-29,-0.006432790088369833
2017-06-30,-0.01284465011839564
2017-07-03,0.001798363109252188
2017-07-05,0.005491521648819608
2017-07-06,-0.028460651259125558
2017-07-07,0.01513362055644496
2017-07-10,-0.015121116687353164
2017-07-11,-0.0033518567603907368
2017-07-12,0.011174092211797326
2017-07-13,-0.003754923125001919
2017-07-14,0.0010767602578214408
2017-07-17,-0.002689419596602738
2017-07-18,-0.014453375696638737
2017-07-19,-0.002189200593280094
2017-07-20,0.008555375121304998
2017-07-21,-0.0035884479290111404
2017-07-24,0.016480802449833076
2017-07-25,0.0163214037285897
2017-07-26,-0.004649014171326793
2017-07-27,-0.015178640871263527
2017-07-28,0.012826166701233488
2017-07-31,-0.001596289583181143
2017-08-01,-0.008953295097621106
2017-08-02,-0.018391221308337813
2017-08-03,-0.10474426756649058
2017-08-04,-0.010769779707956229
2017-08-07,-0.0030926982394261504
2017-08-08,-0.003102611379626863
2017-08-09,-0.006597811108473239
2017-08-10,-0.011528701507815597
2017-08-11,0.014452177419582268
2017-08-14,0.0007501930840605464
2017-08-15,-0.0009992225774704266
2017-08-16,0.00037481576194964283
2017-08-17,0.0034520828439985607
2017-08-18,-0.01676273486807245
2017-08-21,-0.007124551734305817
2017-08-22,0.01524874654973618
2017-08-23,-0.013757451702065437
2017-08-24,0.0033272060487279376
2017-08-25,-0.003826662170038797
2017-08-28,0.007170600146632733
2017-08-29,-0.001271409883828012
2017-08-30,-0.002927520679255058
2017-08-31,0.024511256471943854
2017-09-01,-0.0001244414733275745
2017-09-05,-0.00685458393464522
2017-09-06,0.012925292340618677
2017-09-07,0.02279483382828884
2017-09-08,-0.0007267897895220088
2017-09-11,0.022909393396626454
2017-09-12,-0.005806569780110071
2017-09-13,0.005005968651023984
2017-09-14,-0.04305035592599116
2017-09-15,0.011277838990416011
2017-09-18,-0.01139725077585596
2017-09-19,-0.017230543548823585
2017-09-20,0.0027748621435847998
2017-09-21,0.011069055903582203
2017-09-22,0.008335754709970722
2017-09-25,-0.0008641740257252506
2017-09-26,0.012596286961582548
2017-09-27,0.0052436414534682285
2017-09-28,-0.017469224235411307
2017-09-29,0.021730825820829303
2017-10-02,0.006646772001098533
2017-10-03,-0.005042230328443087
2017-10-04,-0.001688952658126519
2017-10-05,0.016678561240578205
2017-10-06,-0.043271533257214334
2017-10-09,-0.026466277243295866
2017-10-10,0.015316201020108444
2017-10-11,0.009679267227039157
2017-10-12,0.0059763646368526935
2017-10-13,-0.01683192665666522
2017-10-16,-0.005538546885489826
2017-10-17,0.012024845904933024
2017-10-18,0.00675443366286288
2017-10-19,0.021244832605531228
2017-10-20,0.012287012640492811
2017-10-23,-0.008171857850920783
2017-10-24,-0.008239600299989713
2017-10-25,0.004520470737751969
2017-10-26,-0.04196053571245362
2017-10-27,-0.03034131395553108
2017-10-30,0.007200879527393456
2017-10-31,0.00025951289772452313
2017-11-01,-0.004288326300361578
2017-11-02,-0.04424409999522916
2017-11-03,0.021439401793507118
2017-11-06,0.0008020752572370782
2017-11-07,0.0006678034615825723
2017-11-08,0.0013347155954703815
2017-11-09,0.003466157453266616
2017-11-10,-0.0035869726532673507
2017-11-13,0.0053332518362130266
2017-11-14,0.0
2017-11-15,0.028249757879236892
2017-11-16,0.03585665427208595
2017-11-17,-0.013636955863922884
2017-11-20,-0.01750382989727206
2017-11-21,0.025820167315752762
2017-11-22,0.024414640117843556
2017-11-24,-0.002088354970128603
2017-11-27,-0.0013541900808473617
2017-11-28,0.025024651223863215
2017-11-29,0.01816004781321845
2017-11-30,0.0018895356408312747
2017-12-01,0.001532933422877747
2017-12-04,0.029075864591555645
2017-12-05,-0.01750177477895054
2017-12-06,0.001164307114832841
2017-12-07,-0.0006977521237306883
2017-12-08,0.008960655719260968
2017-12-11,0.000807361604096668
2017-12-12,0.012101045400373156
2017-12-13,0.007515528957967366
2017-12-14,0.009380811609421613
2017-12-15,0.043219988772400963
2017-12-18,-0.008264528255517045
2017-12-19,0.0150434769120944
2017-12-20,-0.0005333895144971068
2017-12-21,-0.00800086053716087
2017-12-22,-0.005699343272300705
2017-12-26,0.008544544623136252
2017-12-27,-0.006970942598287899
2017-12-28,-0.00010770082907662903
2017-12-29,-0.008316571960329533
2018-01-02,0.024177900760679716
2018-01-03,0.003721727003974662
2018-01-04,-0.0022244867301671745
2018-01-05,0.012104148152857208
2018-01-08,0.01657590198321679
2018-01-09,0.006398462758601342
2018-01-10,-0.0031788913613116643
2018-01-11,0.009566650617562011
2018-01-12,0.008763266590318342
2018-01-16,0.0055555132005329355
2018-01-17,0.01757917405074161
2018-01-18,-0.0043437352422796005
2018-01-19,-0.00793188809037959
2018-01-22,0.025984426549212847
2018-01-23,0.0014610855352532592
2018-01-24,0.01760552401330684
2018-01-25,-0.002389656128645168
2018-01-26,0.01063514710259339
2018-01-29,-0.0036973253545008467
2018-01-30,-0.025026220708440516
2018-01-31,-0.027230131271830382
2018-02-01,-0.0038122794623345335
2018-02-02,-0.03293404530199251
2018-02-05,-0.042907546040976796
2018-02-06,-0.003917373692128634
2018-02-07,0.029276517104734445
2018-02-08,-0.028337933176665886
2018-02-09,-0.025777924919701323
2018-02-12,0.002914698155118023
2018-02-13,0.09301340245428036
2018-02-14,-0.014012680622012441
2018-02-15,0.012448247034478
2018-02-16,0.022423248448459665
2018-02-20,0.005432578542249544
2018-02-21,-0.013708135233111873
2018-02-22,-0.014710415660577736
2018-02-23,0.013385537614272192
2018-02-26,0.021946774713242245
2018-02-27,-0.02923056572159266
2018-02-28,-0.02539961700720561
2018-03-01,-0.019545556794215546
2018-03-02,0.007073629268161907
2018-03-05,0.010004216560383528
2018-03-06,-0.0021075147642197756
2018-03-07,0.009503756731801705
2018-03-08,0.006694648293047223
2018-03-09,0.02867806816515084
2018-03-12,0.013030578097884327
2018-03-13,0.003090848368176191
2018-03-14,-0.020079453582380835
2018-03-15,-0.012375364372589348
2018-03-16,-0.007703747407876604
2018-03-19,-0.03736681253864815
2018-03-20,-0.04096749926379528
2018-03-21,0.0034757042617701295
2018-03-22,-0.050279263169966115
2018-03-23,-0.01141208076529221
2018-03-26,0.010948282119173092
2018-03-27,-0.011065092052480963
2018-03-28,0.01309358410859307
2018-03-29,0.012924854210780934
2018-04-02,-0.041062451165473246
2018-04-03,0.01524116716348245
2018-04-04,0.02764154601906954
2018-04-05,0.01310181642491437
2018-04-06,-0.022545114107063502
2018-04-09,0.016157373422435173
2018-04-10,0.024426418429361663
2018-04-11,0.002024608460733157
2018-04-12,-0.010102019597950207
2018-04-13,-0.015534540614312475
2018-04-16,0.0224604189833979
2018-04-17,0.02557146976284752
2018-04-18,0.01878298762956354
2018-04-19,-0.011428404365087741
2018-04-20,-0.019849837305628615
2018-04-23,0.00968093484111976
2018-04-24,-0.006612587991733809
2018-04-25,0.014311092418011206
2018-04-26,0.007109838467190155
2018-04-27,0.010751115752792861
2018-04-30,-0.02675418476900382
2018-05-01,-0.015235074852012476
2018-05-02,0.033407990847904134
2018-05-03,-0.07387691603886182
