Date,TEL
2015-10-07,-0.00016136164666713526
2015-10-08,0.0004849770335182413
2015-10-09,-0.00161575717520146
2015-10-12,0.0024274099453653886
2015-10-13,-0.006295376933717067
2015-10-14,0.004873150898933032
2015-10-15,0.020691752436397204
2015-10-16,0.0034846975018780757
2015-10-19,0.00031540156797582597
2015-10-20,0.008046596813823248
2015-10-21,-0.042416404823958476
2015-10-22,0.03628639241015463
2015-10-23,0.007255436721326891
2015-10-26,-0.0004695774398079111
2015-10-27,-0.021776753259412196
2015-10-28,0.01265208182749089
2015-10-29,0.012810491154145343
2015-10-30,0.006245697660478111
2015-11-02,0.017535921196948356
2015-11-03,0.0032026461821315078
2015-11-04,0.007600732957648848
2015-11-05,0.006186307166752725
2015-11-06,-0.0020992860711133154
2015-11-09,-0.009015788568145777
2015-11-10,-0.006823151133883987
2015-11-11,0.010228817750723929
2015-11-12,-0.01707709844308647
2015-11-13,-0.003228813944083919
2015-11-16,0.011568660475538284
2015-11-17,-0.007167069568828177
2015-11-18,0.024574137904363358
2015-11-19,0.005696294485014963
2015-11-20,0.007750800127389823
2015-11-23,-0.0014791630255831523
2015-11-24,0.0031259394517837436
2015-11-25,-0.009051611600870757
2015-11-27,0.00838549423290913
2015-11-30,-0.003712582417827792
2015-12-01,0.007601888062169326
2015-12-02,-0.013757705892989303
2015-12-03,-0.009899400151072713
2015-12-04,0.006059982814726972
2015-12-07,-0.002409556893710474
2015-12-08,-0.01705638148706179
2015-12-09,-0.013052793032838905
2015-12-10,-0.0031120932713556426
2015-12-11,-0.01670025048135848
2015-12-14,-0.0052381823255674975
2015-12-15,0.009573986671294943
2015-12-16,0.01454082652126254
2015-12-17,-0.012462823811838275
2015-12-18,-0.01009654474137578
2015-12-21,0.01370536627978347
2015-12-22,0.012262114807996216
2015-12-23,0.01335593862637463
2015-12-24,0.0006133778512296129
2015-12-28,-0.0012254454730145081
2015-12-29,0.008280892941116669
2015-12-30,-0.003954384405520983
2015-12-31,-0.013437136608999034
2016-01-04,-0.018108776053453624
2016-01-05,-0.00267949018735103
2016-01-06,-0.018808264132534336
2016-01-07,-0.05299621231273921
2016-01-08,-0.010886237193966974
2016-01-11,-0.003955299823635183
2016-01-12,0.009323310943837093
2016-01-13,-0.023092779552386977
2016-01-14,0.00577841936346446
2016-01-15,-0.041086071717389316
2016-01-19,0.005446223495410907
2016-01-20,0.016612462419403062
2016-01-21,0.01811736429415145
2016-01-22,0.011863019508327355
2016-01-25,-0.02810337727057688
2016-01-26,0.01153131394375806
2016-01-27,-0.014030361644432388
2016-01-28,-0.005692102796903353
2016-01-29,0.022540236917434342
2016-02-01,0.0008748996340197657
2016-02-02,-0.04195082818245166
2016-02-03,-0.01842743255018242
2016-02-04,0.020446414757885556
2016-02-05,-0.018579287393170496
2016-02-08,-0.027468273707141888
2016-02-09,-0.0024809227171924686
2016-02-10,0.01664404299607236
2016-02-11,0.009785758897206343
2016-02-12,0.01546754728892985
2016-02-16,0.018535481734907933
2016-02-17,0.022342408366820665
2016-02-18,0.00775469284173913
2016-02-19,0.0075202131723004495
2016-02-22,0.009894142989997912
2016-02-23,-0.015641156652356325
2016-02-24,0.001756143040221314
2016-02-25,0.00648656066011033
2016-02-26,0.004354652534342529
2016-02-29,-0.012833940955167544
2016-03-01,0.0347857855817828
2016-03-02,0.006451754305014656
2016-03-03,0.020242853109513792
2016-03-04,-0.0069445172577525804
2016-03-07,0.008990963861100765
2016-03-08,-0.01980177372312264
2016-03-09,0.0013464413289543398
2016-03-10,-0.00806984130126942
2016-03-11,0.012203355321969589
2016-03-14,-0.005860303382668852
2016-03-15,-0.0037058241092724487
2016-03-16,0.005578838152507926
2016-03-17,0.022024394042257978
2016-03-18,0.023688112198039235
2016-03-21,-0.006749154881691477
2016-03-22,-0.0016178503629482588
2016-03-23,-0.011181308485850638
2016-03-24,-0.0009834111718716176
2016-03-28,0.0011483681209740748
2016-03-29,-0.0018023282869279456
2016-03-30,0.004267848697179666
2016-03-31,0.012095611995114552
2016-04-01,0.0020992420578176407
2016-04-04,-0.01257030781154267
2016-04-05,-0.0068551239883873905
2016-04-06,0.012489706112345456
2016-04-07,-0.01233563762371681
2016-04-08,0.009531676589665361
2016-04-11,0.008465055020313805
2016-04-12,0.011137990379909146
2016-04-13,0.009897733233466877
2016-04-14,0.0011067590347788592
2016-04-15,0.002368493705235286
2016-04-18,0.0025205188170172033
2016-04-19,0.0007853437238232175
2016-04-20,-0.03532710098255931
2016-04-21,-0.005534052466488859
2016-04-22,0.001964099109090567
2016-04-25,-0.01682452094352982
2016-04-26,0.010300690023867798
2016-04-27,0.0023022523309672582
2016-04-28,-0.013617546106865719
2016-04-29,-0.010645769568765728
2016-05-02,0.00537997035369564
2016-05-03,-0.0008360770820955432
2016-05-04,-0.00686182662332635
2016-05-05,0.0008427108450703713
2016-05-06,-0.0010103252695186082
2016-05-09,-0.006573412329410111
2016-05-10,0.007804709877315075
2016-05-11,-0.007407676843100286
2016-05-12,-0.004070698491973945
2016-05-13,-0.016689142249379785
2016-05-16,0.01108411202489612
2016-05-17,-0.0015415127649639482
2016-05-18,-0.001544048110270091
2016-05-19,-0.0077319459253321066
2016-05-20,0.0013851466008258928
2016-05-23,0.0015562519400278418
2016-05-24,0.019509845952344618
2016-05-25,0.005964612126086122
2016-05-26,0.002202097646891721
2016-05-27,0.008113781788032792
2016-05-31,0.006036000149133969
2016-06-01,-0.006499867590010644
2016-06-02,0.009394428885898032
2016-06-03,0.001495558657587992
2016-06-06,0.01128464519182426
2016-06-07,0.018542770082030424
2016-06-08,0.0064441622690576406
2016-06-09,-0.0032014144414046486
2016-06-10,-0.014453031424762619
2016-06-13,-0.013687661528818396
2016-06-14,-0.0021473788882248046
2016-06-15,-0.004304819848152008
2016-06-16,0.0023279094283588098
2016-06-17,0.005640374736652909
2016-06-20,0.014351603862141626
2016-06-21,0.004553821197606167
2016-06-22,0.002751794718431233
2016-06-23,0.01711338586465172
2016-06-24,-0.09015874980110816
2016-06-27,-0.043440168262185996
2016-06-28,0.008754372609590222
2016-06-29,0.014102285946152149
2016-06-30,0.01818515509760621
2016-07-01,-0.005078122136758401
2016-07-05,-0.018831241928140785
2016-07-06,-0.004125752949913353
2016-07-07,0.016210523994533155
2016-07-08,0.019673832162149463
2016-07-11,0.011820138974301786
2016-07-12,0.016835107440051233
2016-07-13,-0.0032094648032647832
2016-07-14,0.009830288445253244
2016-07-15,0.008056356874896808
2016-07-18,-0.005827862732780575
2016-07-19,-0.0020093657324554703
2016-07-20,0.03826161507244841
2016-07-21,-0.005333838719674966
2016-07-22,-0.004387451821960986
2016-07-25,0.000979432792926227
2016-07-26,0.0013041922330911948
2016-07-27,-0.0019539601887025304
2016-07-28,-0.012073745755487253
2016-07-29,-0.004459187230332895
2016-08-01,-0.0026544169818171204
2016-08-02,-0.034431103427777
2016-08-03,0.004306874250189496
2016-08-04,-0.0029160441181285135
2016-08-05,0.014622242034781907
2016-08-08,0.002712924258830185
2016-08-09,0.005411016206105401
2016-08-10,0.004540628255620849
2016-08-11,0.005692387700306778
2016-08-12,-0.001331923205691532
2016-08-15,0.02033668655298415
2016-08-16,-0.008168471113409348
2016-08-17,0.011859753900412384
2016-08-18,0.006348632024882006
2016-08-19,0.016822955916456328
2016-08-22,0.0006365824074543447
2016-08-23,0.006041109370349629
2016-08-24,0.0030203062800120417
2016-08-25,0.0036449977302979164
2016-08-26,0.0033157704290738277
2016-08-29,-0.002203137860455451
2016-08-30,0.0006307872453505947
2016-08-31,0.002049312873921405
2016-09-01,-0.00613515416021404
2016-09-02,0.007280766045718812
2016-09-06,-0.014456138673176966
2016-09-07,0.008450169626963433
2016-09-08,-0.00758888471941821
2016-09-09,-0.028517048598999284
2016-09-12,0.010495473467492467
2016-09-13,-0.01233377912587097
2016-09-14,-0.0006571133642976346
2016-09-15,0.01759274355889473
2016-09-16,-0.006301549314644883
2016-09-19,0.012845717435690851
2016-09-20,0.010595650546908919
2016-09-21,0.015250100800088262
2016-09-22,0.007823636193810213
2016-09-23,-0.00822866091207164
2016-09-26,-0.006105241832836228
2016-09-27,0.016538272864903947
2016-09-28,-0.0035640179169503794
2016-09-29,-0.015549741833830066
2016-09-30,0.01690117390624879
2016-10-03,-0.012270861858778237
2016-10-04,0.0025161029179334715
2016-10-05,0.014117777041676272
2016-10-06,0.002165449326755331
2016-10-07,-0.0134280632708903
2016-10-10,-0.0025031830595076965
2016-10-11,-0.01584045205737017
2016-10-12,-0.008924423196440379
2016-10-13,-0.013507142595021726
2016-10-14,-0.003911773782625416
2016-10-17,-0.0013094358244272186
2016-10-18,0.004260549694278248
2016-10-19,0.011094741951367393
2016-10-20,0.0012907584511101522
2016-10-21,-0.00435111776576369
2016-10-24,0.016833854991037178
2016-10-25,-0.014645120425438862
2016-10-26,0.014378142620707024
2016-10-27,-0.010352065880579464
2016-10-28,0.0035405055365183014
2016-10-31,0.008178334624989292
2016-11-01,0.006680489153760627
2016-11-02,-0.0058461074641875665
2016-11-03,-0.008105687721787658
2016-11-04,0.0035251167797107907
2016-11-07,0.033211212169018234
2016-11-08,0.0098900071490029
2016-11-09,0.00918118774084098
2016-11-10,0.012433559700512742
2016-11-11,0.0019471756068369928
2016-11-14,-0.0023916143199337325
2016-11-15,0.007641676184315216
2016-11-16,-0.00639404049767478
2016-11-17,0.005237714248135017
2016-11-18,-0.007443795298327394
2016-11-21,0.001200100437936058
2016-11-22,0.008135213891767634
2016-11-23,0.006425462776490809
2016-11-25,0.00965072834058689
2016-11-28,-0.004411390626941847
2016-11-29,-0.007090130583451537
2016-11-30,0.006248363167705051
2016-12-01,-0.011679642731671103
2016-12-02,0.010920000543194197
2016-12-05,0.02678296450845985
2016-12-06,-0.005043984719068972
2016-12-07,0.020567501964951385
2016-12-08,0.0019871196901248833
2016-12-09,0.0021248119988908076
2016-12-12,0.0016961195996412215
2016-12-13,0.010300516608187538
2016-12-14,-0.013687245298235506
2016-12-15,0.000991214050058975
2016-12-16,-0.01343902276577924
2016-12-19,0.010037662210623743
2016-12-20,0.0055362997397685465
2016-12-21,-0.002400007338242305
2016-12-22,-0.0008492659659167234
2016-12-23,0.00028332927721796963
2016-12-27,-0.0009911510358154851
2016-12-28,-0.007796098563496168
2016-12-29,0.0007144899632565149
2016-12-30,-0.010991757309621875
2017-01-03,-0.004619253617411112
2017-01-04,-0.004205298752574915
2017-01-05,-0.012086913328712812
2017-01-06,0.006780577588868741
2017-01-09,-0.014494770586067185
2017-01-10,0.004308517601262052
2017-01-11,0.013609168029389496
2017-01-12,0.00919459578011339
2017-01-13,0.006652381409292918
2017-01-17,-0.006895778409405806
2017-01-18,0.009981266336916761
2017-01-19,-0.0031509930395546837
2017-01-20,0.004597761706533587
2017-01-23,0.00858088677861546
2017-01-24,0.01644940828688024
2017-01-25,0.048688739110282375
2017-01-26,-0.005853698041769828
2017-01-27,-0.0030777098513512513
2017-01-30,-0.0032214899157904098
2017-01-31,0.0012121128588713503
2017-02-01,0.003631577142329645
2017-02-02,-0.0014739127873011348
2017-02-03,0.011675939973877725
2017-02-06,0.001724887676858744
2017-02-07,0.0026487050081409613
2017-02-08,-0.01096369908699324
2017-02-09,0.005742893975458463
2017-02-10,-0.002655740219632774
2017-02-13,0.004393900416378438
2017-02-14,-0.0002649747294803939
2017-02-15,0.0021215397530858215
2017-02-16,-0.0046310579872002045
2017-02-17,-0.00026618760784291595
2017-02-21,0.006913963600690298
2017-02-22,-0.0011938143072263152
2017-02-23,-0.01408297242532186
2017-02-24,0.0012129109193728116
2017-02-27,0.006595043448232474
2017-02-28,-0.00427875828378832
2017-03-01,0.022290873360295338
2017-03-02,-0.007881519867135145
2017-03-03,-0.00013215204027738903
2017-03-06,-0.018008183250968757
2017-03-07,0.002696344227766323
2017-03-08,0.002555279020175494
2017-03-09,-0.003487475832815945
2017-03-10,0.004307139066461296
2017-03-13,0.007103956361800945
2017-03-14,-0.004125872345481341
2017-03-15,0.022718137724848653
2017-03-16,-0.005487928085818217
2017-03-17,0.0002628717252308732
2017-03-20,-0.005254307799479885
2017-03-21,-0.02812608507972325
2017-03-22,0.012092090352717078
2017-03-23,-0.0009395253387677327
2017-03-24,-0.0013436112652938093
2017-03-27,0.0018837057486451592
2017-03-28,0.007655302063874769
2017-03-29,-0.006131423738476971
2017-03-30,0.0040232018815007375
2017-03-31,-0.004273951160792322
2017-04-03,-0.011803874020095972
2017-04-04,-0.0029860972189629242
2017-04-05,-0.008033259017513061
2017-04-06,0.0034312524220247997
2017-04-07,-0.0016414661236220374
2017-04-10,0.006987579759443419
2017-04-11,-0.0028572626671736767
2017-04-12,-0.011870614877814711
2017-04-13,-0.0067660041220954925
2017-04-17,0.011677832797148957
2017-04-18,0.004260063666363889
2017-04-19,0.0013683690425017048
2017-04-20,0.012845164788350516
2017-04-21,-0.006880749292376365
2017-04-24,0.021735662122476462
2017-04-25,0.005185986731156111
2017-04-26,0.013888534180447332
2017-04-27,0.004436066542846895
2017-04-28,0.004935748758815528
2017-05-01,-0.008659870427614513
2017-05-02,-0.014080800576340313
2017-05-03,-0.007272945329699354
2017-05-04,0.007726293666643125
2017-05-05,-0.0026439980284747033
2017-05-08,0.004903964373391911
2017-05-09,-0.00013199696336896327
2017-05-10,0.005935974423322055
2017-05-11,0.0027539686217370463
2017-05-12,-0.010462004800447011
2017-05-15,0.0042288823617882
2017-05-16,0.005790095939438578
2017-05-17,-0.03244791953347026
2017-05-18,-0.0008112905196139275
2017-05-19,0.010556179240612806
2017-05-22,0.010579821621631291
2017-05-23,0.006758681446213499
2017-05-24,0.016937798753004607
2017-05-25,0.01717660820912381
2017-05-26,-0.0020469165628481667
2017-05-30,0.012818734827259926
2017-05-31,-0.002024820582765652
2017-06-01,0.012301840337526793
2017-06-02,-0.004385029157921827
2017-06-05,0.005158852984163964
2017-06-06,-0.005632985112635991
2017-06-07,0.003776892697183065
2017-06-08,0.0027590271702684355
2017-06-09,-0.004503080916171132
2017-06-12,-0.01570516733777705
2017-06-13,0.0054892224064546635
2017-06-14,-0.0007617747663198893
2017-06-15,0.0016517516155982737
2017-06-16,-0.0016490278312137896
2017-06-19,0.016770701908810137
2017-06-20,-0.00912231901773497
2017-06-21,-0.004161372416334519
2017-06-22,-0.002025846584988722
2017-06-23,-0.000507294113543777
2017-06-26,-0.0015234376878642264
2017-06-27,-0.008900633581641615
2017-06-28,0.012315827413178937
2017-06-29,-0.010391597404981079
2017-06-30,0.007555357897131021
2017-07-03,-0.00673628011996763
2017-07-05,0.008829631867571353
2017-07-06,-0.007610536658714473
2017-07-07,0.010736191310628085
2017-07-10,0.004425951485431012
2017-07-11,-0.0023922242949854233
2017-07-12,0.024608671994702513
2017-07-13,0.0003695888091199695
2017-07-14,0.0033242026051916174
2017-07-17,0.0013499898753461803
2017-07-18,0.0024512571870183297
2017-07-19,0.01601451390377262
2017-07-20,-0.006257007544217319
2017-07-21,-0.006780160385178702
2017-07-24,-0.004388681941222994
2017-07-25,0.01897858423390475
2017-07-26,-0.030881741575620847
2017-07-27,-0.0009918775280314263
2017-07-28,0.016382775107060654
2017-07-31,-0.01831696073017386
2017-08-01,-0.00671748544057138
2017-08-02,0.009893808682185812
2017-08-03,-0.011408771994991906
2017-08-04,0.008279225748671681
2017-08-07,0.006468969311826056
2017-08-08,-0.0027196702157560315
2017-08-09,0.006321416914644162
2017-08-10,-0.02955983448584787
2017-08-11,-0.001650297867639372
2017-08-14,0.012967276046581322
2017-08-15,-0.009914472759662951
2017-08-16,0.007225014584708811
2017-08-17,-0.023281789313361
2017-08-18,0.001288298179559444
2017-08-21,0.007720977320819555
2017-08-22,0.005618338418600821
2017-08-23,0.0022976523738549304
2017-08-24,-0.0038203072653477665
2017-08-25,0.00332347338935568
2017-08-28,-0.009173210557807732
2017-08-29,0.00977264742966466
2017-08-30,0.004202259860141888
2017-08-31,0.009383701631544117
2017-09-01,0.0017588891458271139
2017-09-05,-0.00777540698185053
2017-09-06,0.0003794367231380047
2017-09-07,-0.004422277256285523
2017-09-08,0.001649716408065327
2017-09-11,0.02584581816421161
2017-09-12,0.005804538603591647
2017-09-13,0.00036830474020677073
2017-09-14,-0.002332096527450589
2017-09-15,0.010703911855593162
2017-09-18,0.00572105526309552
2017-09-19,-0.0010893457676615093
2017-09-20,-0.00024225822475165693
2017-09-21,-0.0036360287134404867
2017-09-22,0.0018247021424844245
2017-09-25,-0.014813149047075425
2017-09-26,0.011214982145387964
2017-09-27,0.008775416740155695
2017-09-28,-0.0016916316652606511
2017-09-29,0.005203893505661306
2017-10-02,0.008789117222737675
2017-10-03,0.012769732751995111
2017-10-04,0.010606015064154484
2017-10-05,0.00373116556559161
2017-10-06,0.0017428705840185632
2017-10-09,0.0
2017-10-10,0.0032468984607778584
2017-10-11,0.002774367205767847
2017-10-12,0.00795390935857454
2017-10-13,0.0034309234202174466
2017-10-16,0.0060404800575746265
2017-10-17,-0.0061174144383691065
2017-10-18,-0.002393887155196839
2017-10-19,-0.0009139832222084809
2017-10-20,0.011779176281659254
2017-10-23,-0.004408393494025664
2017-10-24,0.011466997241746713
2017-10-25,-0.002132432373932236
2017-10-26,-0.0034871754017281598
2017-10-27,0.00936891074230406
2017-10-30,0.0008949551096202324
2017-10-31,0.016424538077923545
2017-11-01,0.009893176891459632
2017-11-02,-0.0032651976282737083
2017-11-03,0.012667466838787611
2017-11-06,0.0025883675173723475
2017-11-07,0.0027968334546724094
2017-11-08,0.005041131302859547
2017-11-09,-0.008324569627355505
2017-11-10,0.006564893863587384
2017-11-13,-0.0018175297246331157
2017-11-14,0.00492679980618016
2017-11-15,-0.011191272027967436
2017-11-16,0.025654909918175095
2017-11-17,-0.0011562041902107856
2017-11-20,0.008943632446163807
2017-11-21,0.0006256071881571845
2017-11-22,-0.010884368283312407
2017-11-24,0.007935834311786127
2017-11-27,-0.004828928562461865
2017-11-28,0.009493592214272928
2017-11-29,-0.015151314767570145
2017-11-30,0.002015709848916636
2017-12-01,-0.007517942224419927
2017-12-04,-0.009175264548416773
2017-12-05,-0.003338194111894399
2017-12-06,-0.0030246882611465464
2017-12-07,0.017446661433973665
2017-12-08,0.009905228867543636
2017-12-11,0.002320264641808789
2017-12-12,0.0064185140046233435
2017-12-13,-0.003972960216738763
2017-12-14,0.002519208322109723
2017-12-15,0.007433534307509149
2017-12-18,-0.0023903752154286195
2017-12-19,-0.0008332254253514693
2017-12-20,0.003336318142357353
2017-12-21,-0.007170470913926419
2017-12-22,-0.0061750665960499385
2017-12-26,0.0032647905658087506
2017-12-27,-0.0007349684250380628
2017-12-28,0.0005252456747697476
2017-12-29,-0.0020997880965449855
2018-01-02,0.002946127868819426
2018-01-03,0.016890336391011562
2018-01-04,0.004642712577495267
2018-01-05,0.02279695428696571
2018-01-08,0.0021083904439731516
2018-01-09,-0.009918530138811277
2018-01-10,-0.0030357973943320182
2018-01-11,0.007510848442181528
2018-01-12,0.00916806429463879
2018-01-16,-0.000599255622912187
2018-01-17,0.004595245961143801
2018-01-18,-0.005966031142892625
2018-01-19,0.0076022935842698924
2018-01-22,0.005261584428503774
2018-01-23,-0.005530232064588025
2018-01-24,0.01678237931651405
2018-01-25,0.002441468355794285
2018-01-26,0.016660267244953175
2018-01-29,-0.004503972092838815
2018-01-30,-0.014921010001145318
2018-01-31,0.001954302703072397
2018-02-01,0.012191355318290631
2018-02-02,-0.015416910264429595
2018-02-05,-0.033861692518258324
2018-02-06,0.004254014686571939
2018-02-07,0.0047411937718411234
2018-02-08,-0.04356992078953015
2018-02-09,0.01186078387178946
2018-02-12,0.02385911982031863
2018-02-13,0.0009119614910286789
2018-02-14,0.009616262231720407
2018-02-15,0.016643297304667515
2018-02-16,0.006903266720433621
2018-02-20,0.004015640574221768
2018-02-21,-0.003316762011937313
2018-02-22,-0.007369650933034655
2018-02-23,0.012373771061825023
2018-02-26,0.02121837991086628
2018-02-27,-0.00047868319663801895
2018-02-28,-0.01245330603671213
2018-03-01,-0.029197718686015395
2018-03-02,0.0129897005019175
2018-03-05,0.0020714092014719743
2018-03-06,0.003346704231504516
2018-03-07,0.0023547705941133756
2018-03-08,0.006459597919877824
2018-03-09,0.028396506013216527
2018-03-12,-0.004822823575376445
2018-03-13,-0.005891293494544425
2018-03-14,-0.006595542326556125
2018-03-15,0.005580894102553247
2018-03-16,-0.0006698739419036537
2018-03-19,-0.010244652900570417
2018-03-20,0.011318220279820324
2018-03-21,0.0013390306732006252
2018-03-22,-0.04002658532924719
2018-03-23,-0.036321920390828266
2018-03-26,0.02189169844672456
2018-03-27,-0.011722179942402988
2018-03-28,-0.014928138364652344
2018-03-29,0.03695238050543548
2018-04-02,-0.02992988223191473
2018-04-03,0.014343361807964028
2018-04-04,0.0004067775382379235
2018-04-05,0.004576000087705756
2018-04-06,-0.029152750017822138
2018-04-09,0.003544903439818281
2018-04-10,0.03023391187401936
2018-04-11,-0.004437324274260246
2018-04-12,0.0038491351115650385
2018-04-13,0.0027245266974926796
2018-04-16,0.002515706321385869
2018-04-17,0.012347015107417647
2018-04-18,0.013188130441207369
2018-04-19,-0.011058874984151923
2018-04-20,-0.007817952915035842
2018-04-23,-0.0024934608765209143
2018-04-24,-0.02269789401691391
2018-04-25,-0.034376744647789725
2018-04-26,-0.00731114113699971
2018-04-27,-0.004909465859988527
2018-04-30,-0.01587484848888976
2018-05-01,0.0005448900307678528
2018-05-02,0.0
