Date,PFE
2015-06-22,0.0038033579955563113
2015-06-23,0.0055376990934996595
2015-06-24,-0.00782600014236745
2015-06-25,-0.006134890706353535
2015-06-26,-0.0029397337777090637
2015-06-29,-0.009728676956943905
2015-06-30,-0.0017861443863501636
2015-07-01,0.0047718508064884535
2015-07-02,-0.00949837677609744
2015-07-06,-0.003595839623553254
2015-07-07,0.014436008636483644
2015-07-08,-0.008301474564026967
2015-07-09,0.012257142804371401
2015-07-10,0.014766850604934545
2015-07-13,0.013387616216753662
2015-07-14,0.0074666364321254175
2015-07-15,-0.002850289612425616
2015-07-16,0.0034305129493783504
2015-07-17,-0.000854740195328163
2015-07-20,0.004847700634336594
2015-07-21,-0.002837872901443217
2015-07-22,-0.007398905679995904
2015-07-23,-0.0028672517779174678
2015-07-24,-0.014950539238870464
2015-07-27,0.002334770406428932
2015-07-28,0.02941170649877667
2015-07-29,0.011598166181920444
2015-07-30,-0.0008388784891721901
2015-07-31,0.009235756595860511
2015-08-03,0.0024957843910933253
2015-08-04,-0.0011065234552380954
2015-08-05,-0.0002786268563610417
2015-08-06,-0.01814608531832218
2015-08-07,0.0005684079687624521
2015-08-10,0.004830900622132317
2015-08-11,-0.006787540751293064
2015-08-12,0.0071188841521980795
2015-08-13,-0.0002829436048765732
2015-08-14,-0.0011314012654323191
2015-08-17,0.005096291487913129
2015-08-18,0.0005634697858107884
2015-08-19,-0.007038197718809647
2015-08-20,-0.02041388660158905
2015-08-21,-0.02923301948734891
2015-08-24,-0.04203935419451332
2015-08-25,-0.024587888447978656
2015-08-26,0.03478027587732635
2015-08-27,0.025593389634556152
2015-08-28,-0.018039785398897168
2015-08-31,-0.013472024067723853
2015-09-01,-0.026691450436550856
2015-09-02,0.019451488567506336
2015-09-03,-0.0025026471320275245
2015-09-04,-0.016306049190637495
2015-09-08,0.03697802041037268
2015-09-09,-0.017522339895063133
2015-09-10,0.020651028254829562
2015-09-11,0.01072962623573881
2015-09-14,-0.007886000552415173
2015-09-15,0.014063243505318512
2015-09-16,0.000301525043997497
2015-09-17,0.009041084653020004
2015-09-18,-0.018817175506580908
2015-09-21,-0.013089364054270969
2015-09-22,-0.004935629479485115
2015-09-23,0.01115948907172748
2015-09-24,0.0024524027702501616
2015-09-25,-0.02477073464741153
2015-09-28,-0.03355269335902078
2015-09-29,0.006489229355157722
2015-09-30,0.012572654067333433
2015-10-01,0.013689836775098163
2015-10-02,0.038944941066114236
2015-10-05,0.012091500118788456
2015-10-06,-0.02060911743495497
2015-10-07,0.015248449242910578
2015-10-08,-0.006007752098579067
2015-10-09,0.004533070657248395
2015-10-12,-0.000601595888934936
2015-10-13,-0.007224788048309838
2015-10-14,0.0018192019582770058
2015-10-15,0.03147727431913783
2015-10-16,0.009683377436853657
2015-10-19,0.0026153989910926434
2015-10-20,-0.014493009857169281
2015-10-21,-0.015882082539661946
2015-10-22,-0.003885302904857779
2015-10-23,0.02160200252845068
2015-10-26,0.0032308765612691914
2015-10-27,0.024296879549552175
2015-10-28,0.01314721550786424
2015-10-29,-0.019182392601721943
2015-10-30,-0.027322339339161394
2015-11-02,0.03666462957664396
2015-11-03,-0.002566561697321057
2015-11-04,-0.01585524918565795
2015-11-05,0.000293195269118085
2015-11-06,-0.006442350772448147
2015-11-09,-0.008252211588404168
2015-11-10,0.0041602578942432356
2015-11-11,-0.0014793614233832297
2015-11-12,-0.010373395558566756
2015-11-13,-0.003594183049359545
2015-11-16,-0.0033061941972343245
2015-11-17,-0.008745418684340533
2015-11-18,0.01338617165888012
2015-11-19,-0.03062141968576304
2015-11-20,-0.0034067244623966486
2015-11-23,-0.026414083857873027
2015-11-24,0.020427886414561724
2015-11-25,0.02815135745061359
2015-11-27,-0.0024337821168354257
2015-11-30,-0.0006098836009745812
2015-12-01,0.025938515314571697
2015-12-02,-0.02141593754327009
2015-12-03,-0.015501557595546056
2015-12-04,0.012658375196069604
2015-12-07,-0.004268624373291785
2015-12-08,-0.003980442161908404
2015-12-09,-0.0073775666414980234
2015-12-10,0.0021677871592911124
2015-12-11,-0.009270567753800196
2015-12-14,0.003742812342593327
2015-12-15,0.002485683485478729
2015-12-16,0.009919777290886556
2015-12-17,-0.007673477082508984
2015-12-18,-0.01051666931728501
2015-12-21,0.014692063943469558
2015-12-22,0.001848252052458088
2015-12-23,0.0012306428767310251
2015-12-24,0.0018422012282897082
2015-12-28,-0.006130901690810098
2015-12-29,0.012646474661891727
2015-12-30,-0.002436469522597573
2015-12-31,-0.014351390086950189
2016-01-04,-0.010222868691679321
2016-01-05,0.0071984847018400355
2016-01-06,-0.01771301056455643
2016-01-07,-0.0066433607802581784
2016-01-08,-0.012738892360412035
2016-01-11,0.0022581916458581652
2016-01-12,-0.0022531037058922676
2016-01-13,-0.020322645886948543
2016-01-14,0.024366322825193576
2016-01-15,-0.009643157056870577
2016-01-19,-0.003894761981833361
2016-01-20,-0.0009774728472884409
2016-01-21,-0.0026096074293184834
2016-01-22,0.004251284776719544
2016-01-25,-0.006838250997455386
2016-01-26,0.005573585979701701
2016-01-27,-0.004890652559242592
2016-01-28,-0.010484921387498125
2016-01-29,0.009602989059847689
2016-02-01,-0.010495433652662034
2016-02-02,-0.0009942196182257668
2016-02-03,-0.005697357576148865
2016-02-04,-0.022581540308126535
2016-02-05,0.0010344164308304649
2016-02-08,-0.016190217242520677
2016-02-09,0.018907407354705308
2016-02-10,0.013402654710253259
2016-02-11,-0.01220786453885403
2016-02-12,0.007895513264683407
2016-02-16,0.015326918169181525
2016-02-17,-0.006037957404988137
2016-02-18,-0.0027002671006925993
2016-02-19,-0.0020299196670956476
2016-02-22,0.0189891494949177
2016-02-23,-0.002994816398069866
2016-02-24,0.002002742467032581
2016-02-25,0.018986922255029848
2016-02-26,-0.011768389868237694
2016-02-29,-0.01852481796033123
2016-03-01,0.01247096316310392
2016-03-02,-0.001997508951110838
2016-03-03,-0.0030021098512339472
2016-03-04,-0.0060222993065432995
2016-03-07,0.002692692958428111
2016-03-08,-0.01443429420151443
2016-03-09,0.012942840266062738
2016-03-10,-0.005043490565951769
2016-03-11,0.030753522859840565
2016-03-14,-0.013114834352622617
2016-03-15,-0.018604626508810007
2016-03-16,-0.01692630628956049
2016-03-17,0.010330643408232199
2016-03-18,0.003749386696248802
2016-03-21,0.02105247125684251
2016-03-22,0.010309051294177474
2016-03-23,-0.00625374806725576
2016-03-24,-0.0036438218259572386
2016-03-28,-0.00997336626030687
2016-03-29,0.00906651333927111
2016-03-30,0.0006655815403504572
2016-03-31,-0.014299884311493205
2016-04-01,0.01349545990616341
2016-04-04,0.022636096518975135
2016-04-05,0.020833306793568873
2016-04-06,0.05006396501703447
2016-04-07,-0.005162744139062703
2016-04-08,-0.007936338011343969
2016-04-11,-0.018769171260606177
2016-04-12,0.0021949362409348083
2016-04-13,0.018147967650290697
2016-04-14,0.0033800217181383374
2016-04-15,-0.004593979642509405
2016-04-18,0.003384738277905308
2016-04-19,0.008586264672079347
2016-04-20,0.01033731411423866
2016-04-21,0.00030121562472928964
2016-04-22,0.0009021974330754023
2016-04-25,-0.001803130342128756
2016-04-26,-0.004817909559703959
2016-04-27,-0.001512731978651205
2016-04-28,-0.0027275536926698596
2016-04-29,-0.006076578185165715
2016-05-02,0.002751090501425857
2016-05-03,0.02743891526304809
2016-05-04,-0.008902042692573109
2016-05-05,0.005089914645034499
2016-05-06,0.0002978957814925298
2016-05-09,0.007147100643817295
2016-05-10,-0.000591743469592787
2016-05-11,-0.010148958625572746
2016-05-12,0.0009046249603428258
2016-05-13,0.0
2016-05-16,0.00572462264649598
2016-05-17,-0.010485502290767945
2016-05-18,0.004238771703775734
2016-05-19,0.00633100571008427
2016-05-20,0.0107850267788836
2016-05-23,-0.00207483061474778
2016-05-24,0.012771014086928378
2016-05-25,0.0073316679864030565
2016-05-26,0.002328529770750043
2016-05-27,0.005227887288108857
2016-05-31,0.0026006079320826103
2016-06-01,0.0014411683704427247
2016-06-02,0.0034531053220305807
2016-06-03,-0.005162090320580126
2016-06-06,0.0069185870294792284
2016-06-07,-0.0025766113729481788
2016-06-08,0.011767847282263988
2016-06-09,0.0017023169691852136
2016-06-10,-0.0005663056742611916
2016-06-13,-0.015585104907922753
2016-06-14,0.007195996893389234
2016-06-15,-0.005715786967620318
2016-06-16,-0.0011496260863665952
2016-06-17,-0.015252030839429609
2016-06-20,0.00818221283326781
2016-06-21,0.007246750939820412
2016-06-22,-0.008057760909590761
2016-06-23,0.0034812421990364495
2016-06-24,-0.01792417831055393
2016-06-27,-0.0050043568654424275
2016-06-28,0.01893498363684798
2016-06-29,0.016550193550086245
2016-06-30,0.005712778013653663
2016-07-01,0.010224403190216558
2016-07-05,0.006747337783522989
2016-07-06,0.0013959965103003125
2016-07-07,-0.002509623565617347
2016-07-08,0.009784739403229992
2016-07-11,0.0008305745262833231
2016-07-12,0.002489490665049665
2016-07-13,0.001931782331008547
2016-07-14,0.01679959177502277
2016-07-15,-0.004062724989164934
2016-07-18,-0.003535315914544812
2016-07-19,0.0
2016-07-20,0.0010914170710722981
2016-07-21,0.0008176500483823013
2016-07-22,0.0008177135231171029
2016-07-25,0.0010890149092719348
2016-07-26,0.001359098280392601
2016-07-27,0.0005429338600111411
2016-07-28,-0.004884238985706668
2016-07-29,0.005999142584433459
2016-08-01,0.011385492983547962
2016-08-02,-0.024658840471439736
2016-08-03,-0.022166477952407893
2016-08-04,-0.003967059121439576
2016-08-05,0.00825034096161903
2016-08-08,-0.014390608995243137
2016-08-09,0.004294275268195147
2016-08-10,0.0014253606736933655
2016-08-11,0.0005694001495770706
2016-08-12,-0.004836389353461312
2016-08-15,0.0037160409736469724
2016-08-16,-0.00911407733135583
2016-08-17,0.010060440210494903
2016-08-18,0.0014226743043379564
2016-08-19,-0.005967247868957193
2016-08-22,-0.004002469409003173
2016-08-23,0.007175727613837113
2016-08-24,-0.00769439964582741
2016-08-25,-0.0014364284998019672
2016-08-26,0.0014384947947219118
2016-08-29,0.008328192001958001
2016-08-30,-0.006550822093281283
2016-08-31,-0.0022935015138297876
2016-09-01,-0.003448203147147555
2016-09-02,0.002594866154752573
2016-09-06,0.0
2016-09-07,0.0020135352803123396
2016-09-08,-0.0034444138028969506
2016-09-09,-0.017857121550776234
2016-09-12,0.016128959479016602
2016-09-13,-0.017604382607061986
2016-09-14,-0.002937904144368564
2016-09-15,0.005892947347258204
2016-09-16,-0.005858423963304604
2016-09-19,-0.008544302859411657
2016-09-20,0.004754669349987362
2016-09-21,0.013901305691932597
2016-09-22,-0.0037923549700877857
2016-09-23,0.0032213113788186476
2016-09-26,-0.01809722451701823
2016-09-27,0.005648278323173939
2016-09-28,0.004729458462092939
2016-09-29,-0.01971161710476499
2016-09-30,0.016506169909993096
2016-10-03,-0.005609312265607014
2016-10-04,0.001187828239685107
2016-10-05,0.005337920118024142
2016-10-06,-0.007374612729614927
2016-10-07,-0.0026748202753452688
2016-10-10,0.001490094705658196
2016-10-11,-0.014281424217594263
2016-10-12,-0.0018111427705321814
2016-10-13,-0.009374132066233498
2016-10-14,-0.003052513805410273
2016-10-17,-0.004898885680406084
2016-10-18,0.005845946455071083
2016-10-19,-0.0027527382780517806
2016-10-20,-0.0018405875793106041
2016-10-21,-0.011063252987944971
2016-10-24,-0.001553995123765639
2016-10-25,0.004668412490174578
2016-10-26,0.0037175774173694442
2016-10-27,0.002469235925049329
2016-10-28,-0.016933510607768598
2016-10-31,-0.0068900959770380465
2016-11-01,-0.02018288491135556
2016-11-02,-0.014161715112375406
2016-11-03,-0.024159118632691268
2016-11-04,0.0036802226566881036
2016-11-07,0.01266651187664869
2016-11-08,-0.0026593265630228125
2016-11-09,0.07066636118544678
2016-11-10,0.04265287723192612
2016-11-11,-0.026873740189542472
2016-11-14,-0.006443777773722292
2016-11-15,-0.004632316861475916
2016-11-16,-0.008377538753127634
2016-11-17,-0.007196362931663036
2016-11-18,-0.00787917781464631
2016-11-21,0.002859075498579111
2016-11-22,-0.007602372503724197
2016-11-23,0.002873044858046514
2016-11-25,0.008593043657294297
2016-11-28,-0.004733548376956831
2016-11-29,0.012048441228735829
2016-11-30,0.0068922067673045095
2016-12-01,-0.021157330480462866
2016-12-02,0.0054033802487412075
2016-12-05,-0.0012644581119419795
2016-12-06,-0.0009497065462419352
2016-12-07,-0.011723593994005577
2016-12-08,-0.00801540445573079
2016-12-09,0.02456350935251539
2016-12-12,0.022082063826928122
2016-12-13,0.013271848363277439
2016-12-14,-0.0003051175867313516
2016-12-15,-0.0021323686091987426
2016-12-16,0.0027478460325938148
2016-12-19,-0.00030422183177947204
2016-12-20,0.0006091642723102808
2016-12-21,-0.013698832946765216
2016-12-22,-0.0018519278768135417
2016-12-23,0.004329303171349608
2016-12-27,0.0015390507749646343
2016-12-28,-0.005533131420044635
2016-12-29,0.004327601929452696
2016-12-30,-0.00030758922995832716
2017-01-03,0.01600957383032764
2017-01-04,0.008788003271086087
2017-01-05,0.009612303466809857
2017-01-06,-0.003867765145674107
2017-01-09,-0.0002986688714315955
2017-01-10,-0.0008963618388653227
2017-01-11,-0.018241382869280676
2017-01-12,-0.00700592458214333
2017-01-13,-0.0024541181814236035
2017-01-17,-0.01414506188633502
2017-01-18,-0.0009357838441671484
2017-01-19,-0.010302898030799645
2017-01-20,0.0022083542594324435
2017-01-23,-0.009757540680703891
2017-01-24,-0.009853967830605326
2017-01-25,0.004494315655698022
2017-01-26,-0.0003195728491731664
2017-01-27,0.004476012104377647
2017-01-30,-0.003501408396069605
2017-01-31,0.013414610638675661
2017-02-01,0.008277513410816395
2017-02-02,0.0018944642302771708
2017-02-03,0.011346023366428204
2017-02-06,0.004362680844829603
2017-02-07,-0.004654093415537686
2017-02-08,0.001870070891824449
2017-02-09,0.007467494116234041
2017-02-10,-0.000926596370142696
2017-02-13,0.008037083168260573
2017-02-14,0.0042931146697677836
2017-02-15,0.02320633498372171
2017-02-16,0.003282374096827745
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-0.0008922485059172924
2017-02-23,0.013992223434189599
2017-02-24,0.005872218408853769
2017-02-27,0.0005834381284266499
2017-02-28,-0.004666898540876097
2017-03-01,0.008791984268559316
2017-03-02,0.0026148688997100766
2017-03-03,0.0002896898646029822
2017-03-06,-0.004924813770423531
2017-03-07,-0.010480031598068207
2017-03-08,-0.0023538267688961723
2017-03-09,0.004128701777181387
2017-03-10,0.0017619612947714636
2017-03-13,0.0
2017-03-14,0.00322506260515687
2017-03-15,0.011981243742023695
2017-03-16,-0.005775479158494079
2017-03-17,-0.0031950039030954613
2017-03-20,0.0017486072071484227
2017-03-21,-0.0037813889022456637
2017-03-22,0.006423250857270357
2017-03-23,-0.005221815243389272
2017-03-24,-0.008457358435540963
2017-03-27,0.005294254882567184
2017-03-28,-0.000585228020008266
2017-03-29,0.004976544484143863
2017-03-30,0.0005824175787041419
2017-03-31,-0.004075563152991402
2017-04-03,0.0008768604141311531
2017-04-04,0.002920759099208192
2017-04-05,-0.004368041835366432
2017-04-06,-0.0023400577405388034
2017-04-07,-0.00029325707685701197
2017-04-10,-0.0017591230427598248
2017-04-11,-0.00323169360170672
2017-04-12,-0.00029464182683058837
2017-04-13,-0.0011792566766901658
2017-04-17,0.003541775686797921
2017-04-18,-0.00470575791269956
2017-04-19,-0.0067965847208915076
2017-04-20,0.0038678472159361377
2017-04-21,-0.002963955631352322
2017-04-24,0.002972766780191316
2017-04-25,0.0005926879753537229
2017-04-26,0.002665816748401051
2017-04-27,0.00029542386041181423
2017-04-28,0.0017721053200505654
2017-05-01,-0.0041274838713649675
2017-05-02,-0.005032355332555416
2017-05-03,-0.004165553145815459
2017-05-04,-0.0005976424966188665
2017-05-05,0.0008969564779723882
2017-05-08,-0.0008961526680314469
2017-05-09,-0.0020928695471527092
2017-05-10,-0.0009071787020402677
2017-05-11,0.0003028993810521019
2017-05-12,-0.0009080752274035486
2017-05-15,0.0033324324093844115
2017-05-16,-0.015700592235938227
2017-05-17,-0.011349815770684946
2017-05-18,-0.0003102396001554153
2017-05-19,0.0074491309035249476
2017-05-22,-0.010474994989130959
2017-05-23,0.0006229619704343214
2017-05-24,-0.0028005111078003297
2017-05-25,0.003432429675880977
2017-05-26,-0.0006219189867231467
2017-05-30,-0.0003111976919534243
2017-05-31,0.016184367201711236
2017-06-01,0.0018376682938348043
2017-06-02,-0.005197293234508904
2017-06-05,-0.005839102522341877
2017-06-06,-0.008655108467444217
2017-06-07,-0.0021827803085808783
2017-06-08,-0.007812453715298262
2017-06-09,0.03212582499438854
2017-06-12,-0.0021359789740007518
2017-06-13,-0.003669629191327073
2017-06-14,0.0033762382618764963
2017-06-15,0.0036708395050728537
2017-06-16,0.004876522452305743
2017-06-19,0.007582693121960471
2017-06-20,0.01023492059758846
2017-06-21,0.009535082353301583
2017-06-22,0.005312857387880676
2017-06-23,0.0032293629480275587
2017-06-26,-0.003804219309115675
2017-06-27,-0.007931996032229938
2017-06-28,-0.0005921837024954746
2017-06-29,-0.0035556331000614616
2017-06-30,-0.0011892978905935214
2017-07-03,0.006847204131001039
2017-07-05,-0.005322283349926571
2017-07-06,-0.01248511044527345
2017-07-07,0.0039133545363627675
2017-07-10,0.001798838132302194
2017-07-11,-0.007183292255448004
2017-07-12,0.001507411881959575
2017-07-13,0.0018061370267254961
2017-07-14,0.004507115630703495
2017-07-17,-0.0053844602578028145
2017-07-18,0.003308465774479963
2017-07-19,0.007793776912596639
2017-07-20,-0.0023795593197284415
2017-07-21,-0.0017888192927676405
2017-07-24,-0.0047792764464593684
2017-07-25,-0.0066025133999866314
2017-07-26,-0.006344658189361252
2017-07-27,0.0033449413569772712
2017-07-28,0.0045450090377916474
2017-07-31,0.0003018029934385158
2017-08-01,-0.0024124827487993494
2017-08-02,0.004884131794710589
2017-08-03,0.015491957197571793
2017-08-04,0.006282015302844668
2017-08-07,-0.009809881539473597
2017-08-08,-0.0009005416828676838
2017-08-09,0.005108011112674449
2017-08-10,-0.0008968577068829697
2017-08-11,-0.0050867841413816395
2017-08-14,0.001804590245168658
2017-08-15,0.0021016055261917632
2017-08-16,-0.0005992724872910804
2017-08-17,-0.012290320721168091
2017-08-18,-0.008497578145335472
2017-08-21,0.0027548106222250457
2017-08-22,0.011904543786944943
2017-08-23,0.0027151800110027935
2017-08-24,-0.0003008126992082305
2017-08-25,0.004814708251861921
2017-08-28,0.0023961171400967984
2017-08-29,0.0008964916731579731
2017-08-30,-0.0014928144928341158
2017-08-31,0.014050969173556638
2017-09-01,0.0011793805731874496
2017-09-05,-0.004711630031498215
2017-09-06,0.005621336908976815
2017-09-07,0.0
2017-09-08,0.003236177972380627
2017-09-11,0.006451561235774728
2017-09-12,0.030594459789527573
2017-09-13,-0.008764591298864866
2017-09-14,0.019110082327482125
2017-09-15,-0.010355459581439352
2017-09-18,0.005373176738094676
2017-09-19,-0.002812583094590426
2017-09-20,0.015232584041732222
2017-09-21,-0.000555813271717498
2017-09-22,-0.00027798210143237245
2017-09-25,-0.012513780354751591
2017-09-26,-0.005913564813572414
2017-09-27,0.0042491137203630736
2017-09-28,0.004231295635081178
2017-09-29,0.002808951504294832
2017-10-02,0.010364159965424058
2017-10-03,0.0019406373337864657
2017-10-04,-0.004980769748455294
2017-10-05,0.0011125540139278467
2017-10-06,0.0013885938861095681
2017-10-09,0.0024967605870862553
2017-10-10,0.007194322750542215
2017-10-11,0.0013737253496481916
2017-10-12,-0.0027435255481743637
2017-10-13,-0.000275389046699992
2017-10-16,-0.00990601237580302
2017-10-17,0.006114457212160973
2017-10-18,-0.010221163600147354
2017-10-19,0.011442828689355089
2017-10-20,0.0049668690929827175
2017-10-23,-0.0005490166244482841
2017-10-24,-0.0035715452386091417
2017-10-25,-0.0030325891571094665
2017-10-26,-0.011615234872058733
2017-10-27,-0.003917112018547164
2017-10-30,-0.012640561441908726
2017-10-31,-0.0025605267276777033
2017-11-01,0.00570491877233259
2017-11-02,0.005671992555131622
2017-11-03,0.002537660183130619
2017-11-06,-0.0064694452364089106
2017-11-07,0.0011323106482463707
2017-11-08,-0.0005653943122523319
2017-11-09,0.005140126545138957
2017-11-10,-0.0005682668150438497
2017-11-13,0.0034109786573650602
2017-11-14,0.0022662290034030086
2017-11-15,-0.0005652164490574929
2017-11-16,0.0056558393156807
2017-11-17,-0.005342852948236332
2017-11-20,-0.0005656950202500566
2017-11-21,0.005375150943370599
2017-11-22,-0.0030954087203023395
2017-11-24,0.0016936545200971764
2017-11-27,0.0
2017-11-28,0.010143712858319054
2017-11-29,0.01004177257242378
2017-11-30,0.0013808852565937446
2017-12-01,0.0024819015540629152
2017-12-04,-0.007977947500148463
2017-12-05,-0.011924325583540507
2017-12-06,-0.0019649306245624887
2017-12-07,-0.0016873836088986405
2017-12-08,0.006760704521614702
2017-12-11,0.013150610423774634
2017-12-12,0.01021806823510052
2017-12-13,0.00164033241892092
2017-12-14,-0.0049126306631736005
2017-12-15,0.02029593159771048
2017-12-18,-0.0018813966862168963
2017-12-19,-0.0051170113981049425
2017-12-20,-0.012994233747249284
2017-12-21,-0.006034218154069015
2017-12-22,-0.002759173657358893
2017-12-26,0.0019368902319409909
2017-12-27,0.003313875499080021
2017-12-28,0.0011010283946610855
2017-12-29,-0.0041241992317399
2018-01-02,0.0060741244601689726
2018-01-03,0.007409234766120099
2018-01-04,0.0021794927417431165
2018-01-05,0.0019025160871029012
2018-01-08,-0.0111231535592623
2018-01-09,-0.0010974808286935422
2018-01-10,0.0016479912136038166
2018-01-11,0.0024679197104071626
2018-01-12,-0.0005470507602964858
2018-01-16,0.001641819128187949
2018-01-17,0.01584721435661063
2018-01-18,-0.005110433012226578
2018-01-19,-0.0013514620580494796
2018-01-22,-0.0002709023895955953
2018-01-23,-0.002978596499557562
2018-01-24,0.0029874950418316004
2018-01-25,0.00812354908680768
2018-01-26,0.04781072119156593
2018-01-29,0.00025623844135913565
2018-01-30,-0.031265940814836135
2018-01-31,-0.020105554084368538
2018-02-01,0.003542208514953682
2018-02-02,-0.005973592882164924
2018-02-05,-0.052990864307032925
2018-02-06,0.017594112502553827
2018-02-07,-0.00850308738247152
2018-02-08,-0.03859340214305229
2018-02-09,0.01575959860014331
2018-02-12,0.014637112157573018
2018-02-13,0.008078449334844917
2018-02-14,0.00715509623143995
2018-02-15,0.014777136916626299
2018-02-16,0.015401818937937906
2018-02-20,-0.006894930948628364
2018-02-21,-0.0069424908314956735
2018-02-22,-0.0005593101950275292
2018-02-23,0.014549812403925833
2018-02-26,0.02289002765382464
2018-02-27,-0.007818919690686155
2018-02-28,-0.013315269674114116
2018-03-01,-0.018727421480366324
2018-03-02,0.00898129990699803
2018-03-05,0.004728815271184628
2018-03-06,-0.006644749224530511
2018-03-07,0.0013936379024670487
2018-03-08,0.015864179939611978
2018-03-09,0.007397183563756293
2018-03-12,-0.0043514242623463595
2018-03-13,0.0038242701809843016
2018-03-14,-0.01088447958256622
2018-03-15,0.006327475538650651
2018-03-16,0.005467570089319196
2018-03-19,-0.01223498435808934
2018-03-20,0.0
2018-03-21,-0.0016515275361195236
2018-03-22,-0.018472693781779737
2018-03-23,-0.03117946308743791
2018-03-26,0.01594645794295424
2018-03-27,-0.0008561643153168763
2018-03-28,0.008283213990420979
2018-03-29,0.005382726661611326
2018-04-02,-0.012398275353780575
2018-04-03,0.01797472417469148
2018-04-04,0.012611948430295339
2018-04-05,-0.011071182989460637
2018-04-06,-0.0156728953793428
2018-04-09,0.008245370982529865
2018-04-10,0.013818598045457486
2018-04-11,-0.004450599395554478
2018-04-12,0.014808239259904044
2018-04-13,0.0
2018-04-16,0.005781862610898525
2018-04-17,-0.005474596821733568
2018-04-18,0.0044041246827180025
2018-04-19,0.0010957823707018477
2018-04-20,0.0027376807044354745
2018-04-23,0.004640954161570621
2018-04-24,0.007065319481998067
2018-04-25,-0.010253592755590901
2018-04-26,0.004634703563169085
2018-04-27,0.0040705561036777915
