Date,TPL
2016-02-26,0.013925198793248939
2016-02-29,0.020637337280708046
2016-03-01,0.008897459286552278
2016-03-02,0.026309894451584492
2016-03-03,0.004828932507102923
2016-03-04,0.06007043485897201
2016-03-07,0.006747327779480061
2016-03-08,-0.0307895292478354
2016-03-09,0.0017116726819861316
2016-03-10,-0.0021187945454902435
2016-03-11,0.015068468140941649
2016-03-14,-0.0059381031748142465
2016-03-15,-0.010792660110048868
2016-03-16,0.03506470176624199
2016-03-17,-0.0025854733889429937
2016-03-18,-0.025656082877716924
2016-03-21,0.03519998959931625
2016-03-22,-0.01317934225736872
2016-03-23,-0.005008398638400746
2016-03-24,-0.016644424321378026
2016-03-28,0.015697421849712345
2016-03-29,-0.00799625094347245
2016-03-30,0.012802247050667459
2016-03-31,-0.02681924429274296
2016-04-01,-0.0014429213755196013
2016-04-04,0.027185174491280995
2016-04-05,-0.019765520468772668
2016-04-06,0.0015719969774705689
2016-04-07,0.012079402735076794
2016-04-08,0.009777748911381279
2016-04-11,-0.0074125056559889435
2016-04-12,0.010831352923279303
2016-04-13,0.0015973478437902866
2016-04-14,-0.003256086454986651
2016-04-15,0.0013332845724269848
2016-04-18,-0.0085216251734902
2016-04-19,0.0022829603152114686
2016-04-20,0.00495763557405704
2016-04-21,-0.010666448272747875
2016-04-22,0.0013477460829718346
2016-04-25,0.029609726482540122
2016-04-26,0.0
2016-04-27,0.022287555443674334
2016-04-28,-0.01221161776602342
2016-04-29,-0.019417429604493663
2016-05-02,0.009901093609821832
2016-05-03,0.0017645692901484544
2016-05-04,-0.012722830160320164
2016-05-05,0.0031719356960115963
2016-05-06,-0.001975915764385827
2016-05-09,-0.013201344817518446
2016-05-10,0.05351163481971222
2016-05-11,0.022412681889650177
2016-05-12,0.006644812899677444
2016-05-13,0.011721324927881582
2016-05-16,-0.005792920636092158
2016-05-17,-0.021772592123652013
2016-05-18,0.008213346465989924
2016-05-19,-0.011255542149967823
2016-05-20,0.00628923941320414
2016-05-23,0.012562478597018645
2016-05-24,0.01228350191756089
2016-05-25,-0.008536976999644286
2016-05-26,-0.0036898229879647193
2016-05-27,0.02419746892271668
2016-05-31,0.024590007442768735
2016-06-01,0.023529688909842195
2016-06-02,-0.03045957485039552
2016-06-03,0.016952979428943804
2016-06-06,0.0005828274781125575
2016-06-07,-0.004543781379993228
2016-06-08,0.0010534148946792499
2016-06-09,-0.0088272839956538
2016-06-10,-0.019050738705135517
2016-06-13,-0.0007213504560061867
2016-06-14,0.004813378441565597
2016-06-15,0.011976071913799569
2016-06-16,-0.00041412123702089243
2016-06-17,0.005919775380884396
2016-06-20,0.003354096317624844
2016-06-21,0.006393033339795684
2016-06-22,0.004953580445514527
2016-06-23,-0.024240255944914746
2016-06-24,-0.019434195753942674
2016-06-27,-0.010424912835000799
2016-06-28,0.004471339943688868
2016-06-29,0.024389971961127133
2016-06-30,0.003869154972997446
2016-07-01,0.016898682957627642
2016-07-05,-0.013410851624743314
2016-07-06,0.0047278824820244925
2016-07-07,0.006294353692730015
2016-07-08,0.003098247645884955
2016-07-11,-0.009382347664044555
2016-07-12,0.004764920753706159
2016-07-13,-0.007903898390533515
2016-07-14,-0.0035999356796090343
2016-07-15,0.006751805555809787
2016-07-18,-0.005765332250527999
2016-07-19,0.005798764051929917
2016-07-20,-0.005765332250527999
2016-07-21,-0.005917171485661288
2016-07-22,0.011845382806354943
2016-07-25,-0.0029415064352034115
2016-07-26,-0.023541075264765232
2016-07-27,-0.013776442097277686
2016-07-28,-0.01556174343596195
2016-07-29,-0.004232226711433196
2016-08-01,-0.021249785215675665
2016-08-02,0.03582362330229838
2016-08-03,0.035694394167444576
2016-08-04,0.028095312481077217
2016-08-05,0.01314263467318133
2016-08-08,0.01754381575509112
2016-08-09,-0.006514650677955314
2016-08-10,-0.007913858482437308
2016-08-11,-0.006837868347206344
2016-08-12,0.007114265159213096
2016-08-15,0.006893162654298957
2016-08-16,-0.0057142536583966175
2016-08-17,0.00990101331421589
2016-08-18,0.013635264103930789
2016-08-19,-0.007504232623695595
2016-08-22,0.004480517185797339
2016-08-23,-0.017563478177958336
2016-08-24,0.00028392246819164413
2016-08-25,-0.019971655265014765
2016-08-26,0.005036737423923743
2016-08-29,0.008813251201432726
2016-08-30,0.013532943844507317
2016-08-31,-0.0045071665021071405
2016-09-01,-0.0009055437554865708
2016-09-02,0.001472824090593905
2016-09-06,0.007013448305698722
2016-09-07,0.03942926625836951
2016-09-08,0.19264030632036966
2016-09-09,-0.10742606912471053
2016-09-12,0.010152436230414397
2016-09-13,0.0005025911885612189
2016-09-14,0.04404786828131657
2016-09-15,0.03915954008531264
2016-09-16,0.018424876489392616
2016-09-19,-0.018409852522396797
2016-09-20,0.014217114146408028
2016-09-21,0.0021005594475491662
2016-09-22,0.00022741706317974675
2016-09-23,-0.00660497533590354
2016-09-26,0.023845260195334506
2016-09-27,0.016705894973489954
2016-09-28,0.026475795095258103
2016-09-29,0.005708300810630451
2016-09-30,0.02129369573407347
2016-10-03,0.0004178446683160697
2016-10-04,-0.0011278062044938197
2016-10-05,0.03144343968146712
2016-10-06,0.020512471969246437
2016-10-07,0.020894455678554413
2016-10-10,0.006070127235775269
2016-10-11,0.0003481211963776154
2016-10-12,0.040479126867376314
2016-10-13,0.009029595092193698
2016-10-14,0.01196842486822347
2016-10-17,-0.007205214453089859
2016-10-18,0.0031152686205291324
2016-10-19,0.024884463645843624
2016-10-20,-0.00887772629570871
2016-10-21,0.02518043730372299
2016-10-24,0.042177227548567675
2016-10-25,0.02521794776190589
2016-10-26,-0.05418716836972892
2016-10-27,-0.09725719057357274
2016-10-28,0.03634782315829521
2016-10-31,-0.01543920674941257
2016-11-01,0.003543115215318915
2016-11-02,-0.009503304428851722
2016-11-03,-0.03469996483962967
2016-11-04,-0.013789427525473186
2016-11-07,0.0098392096376958
2016-11-08,-0.0042205066660191415
2016-11-09,0.05241028290517824
2016-11-10,0.05774300911694996
2016-11-11,0.01167260933258829
2016-11-14,-0.010130557395363948
2016-11-15,0.01567131101803021
2016-11-16,-0.018683609524320133
2016-11-17,0.026883249849637414
2016-11-18,0.008923361087668003
2016-11-21,0.011735182832725233
2016-11-22,-0.02040872105511582
2016-11-23,0.013854608658077305
2016-11-25,-0.0019866332912038542
2016-11-28,-0.007549527395572575
2016-11-29,0.0023857173274943744
2016-11-30,0.02559603813641953
2016-12-01,-0.012848670967978926
2016-12-02,0.02896164155866221
2016-12-05,-0.015993764255247678
2016-12-06,-0.004441862535049301
2016-12-07,0.01639396922700853
2016-12-08,0.009677296958726656
2016-12-09,0.002635119877425929
2016-12-12,-0.02237163228766781
2016-12-13,0.01821299685853006
2016-12-14,-0.015874051988886584
2016-12-15,0.0025487127925154507
2016-12-16,0.000568386560061418
2016-12-19,-0.0040782977375172225
2016-12-20,0.007653062547687384
2016-12-21,-0.0005661436165398381
2016-12-22,0.0015998174678402144
2016-12-23,-0.004991562030155605
2016-12-27,0.004180588395249485
2016-12-28,-0.0074603815193956535
2016-12-29,-0.0014763975588452105
2016-12-30,-0.0026885170704475936
2017-01-03,0.009502171303765516
2017-01-04,0.028338767843254953
2017-01-05,0.05063609647383083
2017-01-06,-0.011338109164081067
2017-01-09,0.004937208093647616
2017-01-10,0.004384321799145496
2017-01-11,-0.017027699742802826
2017-01-12,0.005858364865417354
2017-01-13,0.0254569870166359
2017-01-17,0.015603545871512026
2017-01-18,-0.0048104843393085295
2017-01-19,-0.004682792090955901
2017-01-20,-0.007467056070930789
2017-01-23,-0.02467969948025739
2017-01-24,0.009344101581805209
2017-01-25,0.007052066676208835
2017-01-26,0.00718731566058306
2017-01-27,-0.0138128988172328
2017-01-30,-0.008820376167123944
2017-01-31,-0.005107385252283825
2017-02-01,0.007495604454520466
2017-02-02,-0.010784637961088306
2017-02-03,0.004108188119678946
2017-02-06,-0.002328679998874983
2017-02-07,0.001514075696473105
2017-02-08,-0.011906101309098416
2017-02-09,0.010487544516998959
2017-02-10,0.005488688146744192
2017-02-13,-0.0016626093246228102
2017-02-14,-0.02580037216674469
2017-02-15,-0.00935501287741125
2017-02-16,-0.02041685581024333
2017-02-17,0.006980880334186423
2017-02-21,-0.02581477937245713
2017-02-22,0.016739444774467316
2017-02-23,-0.006098646964362464
2017-02-24,-0.000737678897063776
2017-02-27,0.009429158461542908
2017-02-28,-0.0076459785069117325
2017-03-01,-0.001071882656112133
2017-03-02,-0.0023140509001375875
2017-03-03,-0.008302483360752344
2017-03-06,0.01684567949030069
2017-03-07,-0.002946257583265277
2017-03-08,-0.08234550413298847
2017-03-09,0.008234216547509998
2017-03-10,-0.010526510726218019
2017-03-13,0.026449006739736936
2017-03-14,-0.04724637072969684
2017-03-15,0.03319720713039209
2017-03-16,-0.012307666531544803
2017-03-17,0.03734606182039113
2017-03-20,-0.0004961188083264512
2017-03-21,-0.030382613752448107
2017-03-22,0.0021938158447067924
2017-03-23,0.010178917694007028
2017-03-24,0.011232005804476142
2017-03-27,0.008178462420862953
2017-03-28,-0.010485928742076323
2017-03-29,-0.001180988643619818
2017-03-30,-0.0017922777310043214
2017-03-31,0.004488371163881455
2017-04-03,0.008257164417631468
2017-04-04,0.0065236013115193
2017-04-05,-0.005283580542205679
2017-04-06,-0.003328595791773914
2017-04-07,-0.0022028219403360527
2017-04-10,0.00032052194959142355
2017-04-11,0.021677808635330642
2017-04-12,0.012055234391902037
2017-04-13,-0.03621619851627711
2017-04-17,0.007465509758845634
2017-04-18,0.011770893440390617
2017-04-19,-0.009005544845435587
2017-04-20,7.062262135937303e-05
2017-04-21,0.016547551911439973
2017-04-24,0.0146432348987795
2017-04-25,0.0037367776456025403
2017-04-26,-0.00850409202677782
2017-04-27,-0.0010677906183674812
2017-04-28,0.05899990186795678
2017-05-01,0.009638310812023487
2017-05-02,-0.006030870070709682
2017-05-03,-0.0231668778357782
2017-05-04,-0.0038530393152226283
2017-05-05,6.668129665721167e-05
2017-05-08,-0.0027340073223149908
2017-05-09,-0.0005349628800391804
2017-05-10,0.004482508516946204
2017-05-11,-0.007593072384438404
2017-05-12,-0.008120655340989824
2017-05-15,0.01109694963992336
2017-05-16,-0.0028778737345445116
2017-05-17,-0.04701340571882928
2017-05-18,0.0015847435616069827
2017-05-19,0.010406578078629547
2017-05-22,0.0025397238864288685
2017-05-23,0.008572610748019072
2017-05-24,0.0032689904586733487
2017-05-25,-0.01059846136191056
2017-05-26,0.0031891646969546272
2017-05-30,-0.014271597036759842
2017-05-31,-0.006660873040033488
2017-06-01,-0.013834350804521556
2017-06-02,0.026661219079083587
2017-06-05,-0.008260978167663802
2017-06-06,0.012231239746248512
2017-06-07,-0.008854533428173883
2017-06-08,-0.01103550496756256
2017-06-09,0.0137800376274968
2017-06-12,0.008071998839664696
2017-06-13,0.015459733765075478
2017-06-14,0.0027650994823193997
2017-06-15,0.002416750574950388
2017-06-16,0.03637046544562872
2017-06-19,0.0002621105138576052
2017-06-20,-0.02545350034132632
2017-06-21,-0.028539051456663578
2017-06-22,0.001349593511802416
2017-06-23,0.01672478997999205
2017-06-26,-0.021649529721180505
2017-06-27,-0.0077121820876909775
2017-06-28,0.017119384484477917
2017-06-29,-0.0013423978427035133
2017-06-30,0.012545652466092516
2017-07-03,0.006229314343437098
2017-07-05,-0.012990081183128832
2017-07-06,-0.006786184018597652
2017-07-07,0.004899983623960047
2017-07-10,0.018062621737196638
2017-07-11,0.017674612717370808
2017-07-12,-0.00036471691823380947
2017-07-13,0.016147332068485953
2017-07-14,-0.0056123246274037975
2017-07-17,0.0002953745241280892
2017-07-18,0.010923695859964333
2017-07-19,0.029334361841460987
2017-07-20,0.009268465685218219
2017-07-21,-0.006372007723383644
2017-07-24,0.015372223579801725
2017-07-25,0.0240246449599546
2017-07-26,0.015842046471811644
2017-07-27,-0.005148681571716773
2017-07-28,-0.002991636380231144
2017-07-31,-0.0037804417413326297
2017-08-01,0.048161108669215746
2017-08-02,0.05249998010836965
2017-08-03,0.013077692891420245
2017-08-04,-0.013609628253016703
2017-08-07,-0.01734909674035834
2017-08-08,-0.007535103402462218
2017-08-09,-0.004062161791775654
2017-08-10,0.00483806526429964
2017-08-11,0.007586503138375278
2017-08-14,0.03170077304660368
2017-08-15,0.03185755340131857
2017-08-16,-0.004358350238275022
2017-08-17,-0.04272624885275378
2017-08-18,0.008488726323890194
2017-08-21,0.013059837989204404
2017-08-22,-0.00846921187377292
2017-08-23,0.010163485079657919
2017-08-24,-0.005940649622072747
2017-08-25,0.026380355946568956
2017-08-28,0.0029373983492742006
2017-08-29,0.007086766156092494
2017-08-30,0.0386112659458413
2017-08-31,0.010025133661184515
2017-09-01,-0.024579138425086633
2017-09-05,-0.02288919910834275
2017-09-06,0.018049809094191627
2017-09-07,0.009004596348128002
2017-09-08,-0.017722983582807883
2017-09-11,0.00236808685228751
2017-09-12,-0.029889022903455964
2017-09-13,0.00767602613484919
2017-09-14,0.023115170166758015
2017-09-15,0.0011553274272440017
2017-09-18,0.0007948831876749551
2017-09-19,0.0026907334393562188
2017-09-20,0.02558077368351741
2017-09-21,0.006677776170019412
2017-09-22,-0.010618935620049341
2017-09-25,-0.0011255599015885798
2017-09-26,-0.0030057314253625345
2017-09-27,0.024971101899529557
2017-09-28,0.003333645221751169
2017-09-29,-0.012849801044187648
2017-10-02,0.015145202377079947
2017-10-03,-0.012895798575098594
2017-10-04,0.00950768411961267
2017-10-05,0.004354803668185525
2017-10-06,-0.013055473993275446
2017-10-09,0.004689204408842906
2017-10-10,0.01451723631723012
2017-10-11,-0.004866528038032336
2017-10-12,0.029294303538868638
2017-10-13,0.005862024786972286
2017-10-16,-0.0011748389845785967
2017-10-17,-0.032351532655163995
2017-10-18,0.006638092191208811
2017-10-19,-0.014468746284332812
2017-10-20,0.005465935738778294
2017-10-23,-0.02627742554349244
2017-10-24,-0.011465582745646463
2017-10-25,-0.0027096349030893974
2017-10-26,-0.009598745236189754
2017-10-27,0.01607569785670737
2017-10-30,-0.0015642286355086465
2017-10-31,0.02916489560223101
2017-11-01,0.0035851918261782245
2017-11-02,-0.005701385824074534
2017-11-03,0.017275927440524308
2017-11-06,0.009845833353749
2017-11-07,-0.01312755289364076
2017-11-08,0.008908550272770377
2017-11-09,-0.011091566584930046
2017-11-10,0.0041120022535483525
2017-11-13,-0.005815178578971847
2017-11-14,-0.0085302861461799
2017-11-15,0.006071694165395769
2017-11-16,-0.010604280625432283
2017-11-17,0.010248468165225955
2017-11-20,-0.003299819563737927
2017-11-21,0.005468987857774277
2017-11-22,0.0
2017-11-24,0.0008048452811584283
2017-11-27,-0.0019494460000396563
2017-11-28,-0.006129665672300777
2017-11-29,-0.007616720184639214
2017-11-30,0.009581802959810704
2017-12-01,-0.006744462903284787
2017-12-04,0.002715926576041694
2017-12-05,-0.008445847943676532
2017-12-06,-0.008765968424915616
2017-12-07,0.0006259383052853451
2017-12-08,-0.0023034499368740358
2017-12-11,0.0038148975891119097
2017-12-12,0.0
2017-12-13,-0.003675093247367034
2017-12-14,0.0023085420301003357
2017-12-15,-0.0061084721708041245
2017-12-18,0.008160976873594405
2017-12-19,0.023060776233975844
2017-12-20,0.00888905919177252
2017-12-21,0.012659806835454201
2017-12-22,0.03501857820218901
2017-12-26,0.02351031676022508
2017-12-27,0.015524248249594086
2017-12-28,-0.021174818173190446
2017-12-29,0.013846656321336637
2018-01-02,0.031256066827725526
2018-01-03,-0.01632669919352303
2018-01-04,0.0012583932019831767
2018-01-05,-0.005555222736772669
2018-01-08,0.06678932551990302
2018-01-09,0.04226501780150005
2018-01-10,0.0010963879919294595
2018-01-11,0.07896203003702906
2018-01-12,-0.025360518238076057
2018-01-16,-0.018842613141956455
2018-01-17,0.03259972706137293
2018-01-18,0.03160772412386503
2018-01-19,0.014568059362612074
2018-01-22,-0.0014998983981151515
2018-01-23,-0.03231978080089193
2018-01-24,-0.024546100481182886
2018-01-25,0.013737653872372135
2018-01-26,-0.007925002166060513
2018-01-29,0.037700218558572196
2018-01-30,-0.020353151164353878
2018-01-31,-0.004651599060233824
2018-02-01,-0.014766073900927434
2018-02-02,-0.016914888008701556
2018-02-05,-0.037045598533427704
2018-02-06,0.0004595306440604574
2018-02-07,0.04202472242322641
2018-02-08,-0.04599864138039522
2018-02-09,-0.009655473534757375
2018-02-12,-0.015769390066012856
2018-02-13,0.009143719545574358
2018-02-14,0.014448419177023109
2018-02-15,0.0061355065947334975
2018-02-16,0.011176810417432348
2018-02-20,0.003934785310918842
2018-02-21,-0.0033483597985550784
2018-02-22,0.011797998279004629
2018-02-23,0.026562374344513362
2018-02-26,0.012176635999800123
2018-02-27,0.012518622563091109
2018-02-28,0.0007796238500548114
2018-03-01,-0.04095867160468647
2018-03-02,0.0059188822141647
2018-03-05,0.008787630055238749
2018-03-06,0.006194526446490656
2018-03-07,-0.001155239945172526
2018-03-08,0.0012420574742355583
2018-03-09,-0.0023479682314284656
2018-03-12,0.009280208919094424
2018-03-13,-0.023621428980699855
2018-03-14,0.00308694604947779
2018-03-15,0.015079052722563713
2018-03-16,0.005796731618690432
2018-03-19,-0.023603838986971715
2018-03-20,0.0075339461807069075
2018-03-21,-0.0015227048054143877
2018-03-22,-0.011754728757237598
2018-03-23,-0.021113097267687064
2018-03-26,0.005088031668700088
2018-03-27,-0.01721175402862296
2018-03-28,0.007554808746870645
2018-03-29,0.013251383246883686
2018-04-02,0.006093963128764646
2018-04-03,0.007118826862001493
2018-04-04,0.009509692408699477
2018-04-05,0.009246004403131058
2018-04-06,-0.02064149571878171
2018-04-09,0.02023474788937807
2018-04-10,-0.0007096436878165635
2018-04-11,0.0077547809705826865
2018-04-12,0.018647398289319383
2018-04-13,0.009723209724808113
2018-04-16,0.0037034813987784077
2018-04-17,-0.012896332066938299
2018-04-18,0.01813051486549866
2018-04-19,0.002716788950504423
2018-04-20,0.0051448762381840485
2018-04-23,-0.006375030167950713
2018-04-24,-0.01844225978405367
2018-04-25,0.012083801193109034
2018-04-26,0.00016581762596290517
2018-04-27,0.0011810904240612263
2018-04-30,0.004128142803641488
2018-05-01,0.08423853029898232
2018-05-02,0.04986630442627682
2018-05-03,0.011963061567854538
2018-05-04,0.0007489756203935549
2018-05-07,0.036106997352883585
2018-05-08,-0.010648227127569632
