Date,GRMN
2015-05-26,-0.016974955836731587
2015-05-27,0.006420205865731887
2015-05-28,0.016718037796739527
2015-05-29,-0.01601004111428017
2015-06-01,-0.00022018681340030266
2015-06-02,0.0024191791541487984
2015-06-03,0.01009197744419632
2015-06-04,-0.011728747558358066
2015-06-05,0.0026373334347853383
2015-06-08,-0.0032880235703797167
2015-06-09,0.0054984960246844405
2015-06-10,0.015529159825245387
2015-06-11,-0.008615356330394452
2015-06-12,-0.01603706039500885
2015-06-15,-0.012949055896645745
2015-06-16,0.02374991533449977
2015-06-17,-0.0008834649347968515
2015-06-18,0.029633037288857356
2015-06-19,0.006228228938145675
2015-06-22,0.0036287968755044364
2015-06-23,0.004678861215193342
2015-06-24,-0.02519056695596189
2015-06-25,-0.00694902101950412
2015-06-26,-0.0034987680394227283
2015-06-29,-0.03489141259446371
2015-06-30,-0.0011371395925701133
2015-07-01,0.0018212387354692439
2015-07-02,0.0018178117452514186
2015-07-06,-0.01791773935935026
2015-07-07,0.00854523531939333
2015-07-08,-0.006640752069384304
2015-07-09,0.004149356575855467
2015-07-10,0.014003530767167094
2015-07-13,0.04980722746049038
2015-07-14,0.000647205824125141
2015-07-15,0.0
2015-07-16,-0.07112082399348207
2015-07-17,-0.004872386765262027
2015-07-20,-0.008859786302862216
2015-07-21,0.003764029387870016
2015-07-22,0.003749615209518442
2015-07-23,0.002101022306628897
2015-07-24,-0.010251220228868263
2015-07-27,-0.008710184952343214
2015-07-28,0.016148139743645373
2015-07-29,-0.002337109593547937
2015-07-30,-0.011712144302389427
2015-07-31,-0.006636739538116498
2015-08-03,-0.010975672652861479
2015-08-04,-0.010615570958784182
2015-08-05,0.010241710574812712
2015-08-06,-0.017378749393860304
2015-08-07,-0.0022107482973472425
2015-08-10,0.011324611307351518
2015-08-11,-0.020447949340031246
2015-08-12,0.002484576242635761
2015-08-13,-0.009667548267754622
2015-08-14,-0.00125133825273116
2015-08-17,0.013032246546504034
2015-08-18,-0.0032161796084604344
2015-08-19,-0.010672432699529666
2015-08-20,-0.021575316760248153
2015-08-21,-0.018974539453116668
2015-08-24,-0.03267096336118758
2015-08-25,-0.008376171362333151
2015-08-26,0.027792658683539306
2015-08-27,0.011664835544452856
2015-08-28,-0.004454964962270047
2015-08-31,-0.010002532797576458
2015-09-01,-0.02127089653019143
2015-09-02,0.011138539726433416
2015-09-03,0.00107464738969143
2015-09-04,-0.020397684352924994
2015-09-08,0.03205485742445635
2015-09-09,-0.026280534422594926
2015-09-10,-0.00872423485408691
2015-09-11,0.001115735688834718
2015-09-14,-0.0022291949931096955
2015-09-15,0.009215630603201408
2015-09-16,0.01577196405236303
2015-09-17,-0.003813522248119816
2015-09-18,-0.009297445584190434
2015-09-21,0.008556500591649918
2015-09-22,-0.017515218334915317
2015-09-23,-0.0077994130301030085
2015-09-24,0.0002807703830103314
2015-09-25,-0.005051811987835109
2015-09-28,-0.006770234079464643
2015-09-29,-0.0005677218470599987
2015-09-30,0.01960794560519097
2015-10-01,-0.013935591551233029
2015-10-02,0.01328408475976195
2015-10-05,0.02203638024035892
2015-10-06,-0.0035482667547453994
2015-10-07,0.010682153360273228
2015-10-08,0.0021681110044433627
2015-10-09,0.0024338650578232812
2015-10-12,-0.003237455539351619
2015-10-13,-0.0035181576833869244
2015-10-14,0.0038021302246706856
2015-10-15,-0.12662316263085072
2015-10-16,0.05607185550982208
2015-10-19,-0.00176023019258853
2015-10-20,-0.009109522958913097
2015-10-21,0.011269330231456598
2015-10-22,0.02815269176413926
2015-10-23,0.009697519783367081
2015-10-26,-0.004519604105708508
2015-10-27,-0.012769477581606958
2015-10-28,0.00977263465341105
2015-10-29,0.00768575013635564
2015-10-30,0.00197746467366966
2015-11-02,0.012968705888619647
2015-11-03,0.0
2015-11-04,0.019203832423058564
2015-11-05,0.015838614533978834
2015-11-06,0.006451267753853074
2015-11-09,-0.003471709640542775
2015-11-10,0.020905729726269806
2015-11-11,-0.0120766595163887
2015-11-12,-0.035876013728349254
2015-11-13,-0.02453127442210301
2015-11-16,0.015541095669062255
2015-11-17,-0.007234052067987995
2015-11-18,0.03727577820348893
2015-11-19,-0.0002703614798329479
2015-11-20,0.011081009867594638
2015-11-23,-0.0026726199783411175
2015-11-24,0.025729999048650143
2015-11-25,-0.008622984479325746
2015-11-27,-0.012124142904959223
2015-11-30,0.009871747667397068
2015-12-01,0.0005281903636407126
2015-12-02,-0.010297999936405788
2015-12-03,-0.00827139966396051
2015-12-04,0.012644365091801113
2015-12-07,0.00451694369227118
2015-12-08,-0.00449663265576028
2015-12-09,-0.007172898552014639
2015-12-10,-0.006689745991481311
2015-12-11,-0.0316852806023058
2015-12-14,-0.018335712630187073
2015-12-15,0.020402091784853083
2015-12-16,0.026189923614472033
2015-12-17,-0.025247221883775595
2015-12-18,-0.0073194002122214386
2015-12-21,0.00822442674260948
2015-12-22,0.019971879589065766
2015-12-23,0.01709901204139852
2015-12-24,0.0027112362604084783
2015-12-28,-0.0002702225681262549
2015-12-29,0.007844284998560047
2015-12-30,0.0013418927115300683
2015-12-31,-0.00375278387241218
2016-01-04,-0.00995421475636804
2016-01-05,0.0038043214439624773
2016-01-06,-0.027341407762011216
2016-01-07,-0.02866697346006597
2016-01-08,-0.03868198208139195
2016-01-11,-0.010431747644497835
2016-01-12,-0.0015064405384420665
2016-01-13,-0.020814472855339328
2016-01-14,0.021873085022952488
2016-01-15,-0.019595829233937656
2016-01-19,-0.00707246505252912
2016-01-20,0.0018578280270651337
2016-01-21,0.024111739453403613
2016-01-22,0.02143042859432298
2016-01-25,-0.018912257913128228
2016-01-26,0.019276826222392573
2016-01-27,-0.0026596498410377256
2016-01-28,0.0038520349214064
2016-01-29,0.03837041018779641
2016-02-01,-0.0025583447378891844
2016-02-02,-0.02735815464365643
2016-02-03,0.0026371243129743593
2016-02-04,0.026884972430798237
2016-02-05,-0.012805998536424945
2016-02-08,-0.009801230152935103
2016-02-09,-0.011644802810115595
2016-02-10,0.0153168586070489
2016-02-11,-0.01827684633672011
2016-02-12,0.015366572067076145
2016-02-16,0.025319913720732057
2016-02-17,0.16548422276622476
2016-02-18,-0.0070627919911819825
2016-02-19,-0.019622458090188588
2016-02-22,0.025268797720760183
2016-02-23,-0.005856742884373545
2016-02-24,-0.003436463839739279
2016-02-25,-0.0071423894332242055
2016-02-26,0.002232759766266801
2016-02-29,0.0027226031409410822
2016-03-01,0.02295733308669856
2016-03-02,-0.012548258670852519
2016-03-03,0.0004885902607512094
2016-03-04,-0.004885397878853337
2016-03-07,-0.006627095708405584
2016-03-08,-0.02718078630158116
2016-03-09,-0.002539951477889768
2016-03-10,0.014260276846539854
2016-03-11,-0.0027616913555249534
2016-03-14,0.0015300705048431062
2016-03-15,-0.006365939168235246
2016-03-16,0.00845677257421551
2016-03-17,0.0060992571578979415
2016-03-18,0.0010106693953211288
2016-03-21,0.0070652529435561995
2016-03-22,0.0015034182115665207
2016-03-23,-0.016011814895712684
2016-03-24,-0.009153407979757278
2016-03-28,0.0033357681424008856
2016-03-29,0.009974409728869649
2016-03-30,0.009369102853684641
2016-03-31,0.0025094358430357566
2016-04-01,-0.0067567920072881815
2016-04-04,0.008062199317450336
2016-04-05,0.0009996307245057068
2016-04-06,-0.0007487753172497058
2016-04-07,-0.011244826287802101
2016-04-08,0.0015167084934002428
2016-04-11,0.007822025510315633
2016-04-12,0.012018191554166835
2016-04-13,0.04700649689111591
2016-04-14,-0.00543440905307524
2016-04-15,0.0033261278883354173
2016-04-18,0.0009465578700089683
2016-04-19,0.007807142823157864
2016-04-20,0.0068076356152613204
2016-04-21,-0.015154911561943263
2016-04-22,0.011126885279217236
2016-04-25,-0.014750532333977273
2016-04-26,0.0049902617098451785
2016-04-27,0.03759796792067838
2016-04-28,-0.014130071105334818
2016-04-29,-0.014562774880454987
2016-05-02,0.008914082303114634
2016-05-03,-0.016973346563109448
2016-05-04,-0.0236515224712609
2016-05-05,-0.0053293259264514115
2016-05-06,-0.005357999280455106
2016-05-09,-0.010529180723010234
2016-05-10,0.010393410775551892
2016-05-11,-0.013470428185138106
2016-05-12,-0.0027307255118823592
2016-05-13,-0.003983145707593727
2016-05-16,0.010247394964906675
2016-05-17,-0.008906207998815585
2016-05-18,-0.0029959443873767144
2016-05-19,-0.0030042101436459356
2016-05-20,0.011803105258223923
2016-05-23,0.003970977869127701
2016-05-24,0.016811420034173352
2016-05-25,0.0038896983192464596
2016-05-26,0.0038750429910228146
2016-05-27,0.006272726874667178
2016-05-31,0.019419791280286924
2016-06-01,-0.004939199645232262
2016-06-02,0.01158127074108628
2016-06-03,-0.009812630762204289
2016-06-06,0.009674099707777994
2016-06-07,0.010049123904307233
2016-06-08,0.0
2016-06-09,0.00046260834154576713
2016-06-10,-0.016882615228500097
2016-06-13,-0.001881916626327751
2016-06-14,0.002356802240407241
2016-06-15,-0.007288839227324928
2016-06-16,0.0038361593513036585
2016-06-17,0.005015703587380793
2016-06-20,0.01045604256397259
2016-06-21,-0.00023546322317469226
2016-06-22,-0.00493973640147527
2016-06-23,0.023167914566911696
2016-06-24,-0.057994245676643574
2016-06-27,-0.026735643419838362
2016-06-28,0.023437781466307372
2016-06-29,0.020191385287382735
2016-06-30,0.023896092108045774
2016-07-01,0.0011789491770088922
2016-07-05,-0.013186057587748268
2016-07-06,0.0026247881524232852
2016-07-07,0.01356507546923269
2016-07-08,0.018313982595714373
2016-07-11,0.008531447512429402
2016-07-12,0.022176174735329734
2016-07-13,-0.008946349972669965
2016-07-14,0.00970397882927343
2016-07-15,0.0060353337814702535
2016-07-18,0.009331054267982752
2016-07-19,0.005062463432104591
2016-07-20,0.0008765520883569078
2016-07-21,0.00021865449440494622
2016-07-22,0.007438034490453882
2016-07-25,-0.002822799260498998
2016-07-26,0.010235336330441713
2016-07-27,0.11640433278163065
2016-07-28,0.03379035776022343
2016-07-29,0.014755314044620604
2016-08-01,0.02613626339202524
2016-08-02,-0.015963995259844155
2016-08-03,0.010936690773438063
2016-08-04,-0.016588434939335928
2016-08-05,0.006967478289271467
2016-08-08,-0.001092474272014754
2016-08-09,-0.009114350650216818
2016-08-10,0.013245370218077701
2016-08-11,0.0038125962959025816
2016-08-12,-0.0034363068439879907
2016-08-15,0.008711241448651208
2016-08-16,-0.007196850272870314
2016-08-17,-0.007792639831830983
2016-08-18,0.0012782895243457215
2016-08-19,-0.008026005555696991
2016-08-22,-0.022434672401579814
2016-08-23,0.009593423111272648
2016-08-24,-0.05738739662005887
2016-08-25,-0.0013837857969322132
2016-08-26,-0.006334177807241104
2016-08-29,-0.000597741267808094
2016-08-30,-0.01694236489531098
2016-08-31,-0.004865975645655829
2016-09-01,-0.004482576365184343
2016-09-02,-0.002251528939005265
2016-09-06,0.005538589756576284
2016-09-07,0.0016321490054171939
2016-09-08,-0.0036662031849955534
2016-09-09,-0.030253509161393244
2016-09-12,0.008853606487060572
2016-09-13,-0.008447945546276259
2016-09-14,-0.0042600117475309895
2016-09-15,0.016898713452259573
2016-09-16,-0.006520933649247995
2016-09-19,0.011010041723267694
2016-09-20,-0.004188639276096473
2016-09-21,0.0170348549613919
2016-09-22,0.006617069789589092
2016-09-23,-0.003697628097246164
2016-09-26,-0.004329975745334669
2016-09-27,0.014909865679658463
2016-09-28,-0.0006121871015171143
2016-09-29,-0.01694559385488037
2016-09-30,-0.0008306292080972888
2016-10-03,0.002702038248081795
2016-10-04,-0.006011671316780487
2016-10-05,0.010845019429026603
2016-10-06,-0.0016508836975680508
2016-10-07,0.0024800241195745976
2016-10-10,0.0032980572001914954
2016-10-11,-0.012533384399939784
2016-10-12,0.003953526141096786
2016-10-13,-0.0055955739390711745
2016-10-14,0.007294304471011648
2016-10-17,-0.009310917320633494
2016-10-18,0.01587295388564347
2016-10-19,-0.0008223600718804125
2016-10-20,-0.0002058825386352936
2016-10-21,0.00020592493498372555
2016-10-24,0.005761258331978603
2016-10-25,0.012889140814510869
2016-10-26,0.004846970321566779
2016-10-27,-0.0381906211120866
2016-10-28,0.000417918409621576
2016-10-31,0.01023607584008479
2016-11-01,0.013234139579178406
2016-11-02,-0.017959193098506798
2016-11-03,-0.01537831085075192
2016-11-04,-0.007809349666097809
2016-11-07,0.018506793837153923
2016-11-08,0.006056771859857646
2016-11-09,0.01598531326265329
2016-11-10,0.010829400788634702
2016-11-11,0.009702653854879895
2016-11-14,0.045846176764129165
2016-11-15,0.009188266119044108
2016-11-16,-0.0013278239084147936
2016-11-17,-0.012155712298751786
2016-11-18,-0.005768292816703213
2016-11-21,0.009089221643607148
2016-11-22,0.00977392127608323
2016-11-23,-0.003036780310409659
2016-11-25,0.00494982227534102
2016-11-28,0.0015153320543452864
2016-11-29,-0.01664452046266629
2016-11-30,0.0032694800757584463
2016-12-01,-0.011886247194233479
2016-12-02,-0.0005818569469114854
2016-12-05,0.012036326033315836
2016-12-06,-0.011701510678713722
2016-12-07,0.0027172238996588938
2016-12-08,-0.0019355749412093282
2016-12-09,-0.029867855804182164
2016-12-12,0.0028274621248609577
2016-12-13,0.001208025209963548
2016-12-14,-0.016495294729851118
2016-12-15,0.012477119360209787
2016-12-16,-0.010303116062031714
2016-12-19,0.008165002187737525
2016-12-20,0.00708616720130073
2016-12-21,0.006232604458162649
2016-12-22,0.00779201693022169
2016-12-23,0.0005951641174932742
2016-12-27,0.00356632193819717
2016-12-28,-0.0282329028742494
2016-12-29,-0.004266616428454606
2016-12-30,-0.010609948075392839
2017-01-03,0.014435868151484232
2017-01-04,0.013010635084501176
2017-01-05,-0.006823224887290702
2017-01-06,-0.009092885259329164
2017-01-09,-0.01937171381611258
2017-01-10,-0.003327182957465702
2017-01-11,0.0068851923068735665
2017-01-12,0.002279435754839243
2017-01-13,0.0031008153498111035
2017-01-17,-0.011953844960623128
2017-01-18,-0.003754533176377195
2017-01-19,-0.0031406186983065076
2017-01-20,0.005460670365190712
2017-01-23,0.006475976650558213
2017-01-24,0.018680138468724072
2017-01-25,0.013650870971456674
2017-01-26,-0.0134670342248846
2017-01-27,-0.0016298898023546782
2017-01-30,-0.033673621575972645
2017-01-31,0.01985235112014494
2017-02-01,-0.0033134023424851167
2017-02-02,0.03469760293300439
2017-02-03,0.0008030196665014255
2017-02-06,0.008426988223639853
2017-02-07,-0.014524310147670638
2017-02-08,-0.013729391947662761
2017-02-09,0.005732009862884357
2017-02-10,0.013230334037126257
2017-02-13,0.011249461864547339
2017-02-14,-0.001788190532931444
2017-02-15,0.011343889169107335
2017-02-16,0.002557922570573412
2017-02-17,-0.002747829501566379
2017-02-21,-0.007085196449565734
2017-02-22,0.07333984190363552
2017-02-23,-0.033979490473713736
2017-02-24,0.013763870692190538
2017-02-27,-0.007920065017823164
2017-02-28,-0.019007643413564312
2017-03-01,0.014144660046252255
2017-03-02,-0.011845992486978374
2017-03-03,-0.0038667808084060784
2017-03-06,0.004658646405173217
2017-03-07,-0.004830494893081294
2017-03-08,0.009318827613711944
2017-03-09,0.0023078549216895006
2017-03-10,0.007676320509626189
2017-03-13,-0.0028845376113681986
2017-03-14,-0.008293267455111053
2017-03-15,0.009335039940923773
2017-03-16,0.008863151666975044
2017-03-17,0.0
2017-03-20,0.005538417408085694
2017-03-21,-0.0214623637448198
2017-03-22,-0.006017112915047029
2017-03-23,0.0052723206424021285
2017-03-24,-0.007381588950419848
2017-03-27,-0.006457605467877103
2017-03-28,0.004726813750246306
2017-03-29,-0.000979866669590157
2017-03-30,0.002550926778939866
2017-03-31,0.00039166397769441197
2017-04-03,-0.01702234552937698
2017-04-04,-0.004976011838337846
2017-04-05,-0.0034009893120493517
2017-04-06,0.005219163849013109
2017-04-07,0.0057904715790007
2017-04-10,0.0033752390292836054
2017-04-11,-0.010882484951223792
2017-04-12,-0.014002735418956358
2017-04-13,-0.012173096748746448
2017-04-17,0.0059563582601871445
2017-04-18,0.005716342239450611
2017-04-19,0.006496375315262037
2017-04-20,0.008067582101616733
2017-04-21,-0.0005999794647366663
2017-04-24,0.006806389661174528
2017-04-25,0.008948515548724334
2017-04-26,-0.003350532722292132
2017-04-27,0.012655617604194092
2017-04-28,-0.007225042187833708
2017-05-01,0.01947290196385465
2017-05-02,-0.011383501290049725
2017-05-03,-0.01092889308856626
2017-05-04,0.014601291504703129
2017-05-05,0.020809127578361286
2017-05-08,-0.010097163035609369
2017-05-09,0.0009622225232968074
2017-05-10,0.011728390209276185
2017-05-11,-0.0049409067587378175
2017-05-12,-0.004010568838405226
2017-05-15,0.004601822129441491
2017-05-16,0.0040085420121449555
2017-05-17,-0.028517322751845597
2017-05-18,-0.001957109316156669
2017-05-19,0.004313880908837886
2017-05-22,0.015814335422931425
2017-05-23,-0.006727218649463906
2017-05-24,-0.0036761483109922777
2017-05-25,0.011458579473108799
2017-05-26,0.006144341539955578
2017-05-30,-0.005534459004861048
2017-05-31,-0.001343179952836282
2017-06-01,0.013450948764538673
2017-06-02,0.0039820295867230016
2017-06-05,0.011898086490195858
2017-06-06,-0.013811176820286764
2017-06-07,-0.01797900044210443
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0003857162367426614
2017-06-13,-0.005779167313579414
2017-06-14,0.002131172409799209
2017-06-15,0.009568472407241346
2017-06-16,-0.006963053497772043
2017-06-19,0.008764892286843962
2017-06-20,-0.008302582362767041
2017-06-21,-0.0036993577198193295
2017-06-22,0.004298888363393427
2017-06-23,-0.0021401076971441224
2017-06-26,0.00038999450849974693
2017-06-27,-0.014230066559842491
2017-06-28,0.007514114728636612
2017-06-29,-0.00019607764345908052
2017-06-30,0.0017667804176568769
2017-07-03,0.01548089216143178
2017-07-05,0.004824761193087612
2017-07-06,-0.02093347639580856
2017-07-07,0.003727115456334529
2017-07-10,-0.01778425791184146
2017-07-11,0.0007960038717005347
2017-07-12,0.0
2017-07-13,-0.00119296362376764
2017-07-14,0.0011943884857839038
2017-07-17,0.005964170573446781
2017-07-18,-0.00770746237583142
2017-07-19,0.028879005285193937
2017-07-20,-0.006388115077763823
2017-07-21,0.005065352915351928
2017-07-24,0.0017442493391757186
2017-07-25,0.017028027403451773
2017-07-26,-0.005898056915899508
2017-07-27,-0.007081224718101464
2017-07-28,-0.010794274062377984
2017-07-31,-0.022018606320295397
2017-08-01,-0.003984642161889984
2017-08-02,0.04460864189234104
2017-08-03,-0.007660110540401943
2017-08-04,0.0011581510062614875
2017-08-07,0.004240415476229442
2017-08-08,-0.006525738298496009
2017-08-09,0.010046363544341741
2017-08-10,-0.018936717107617018
2017-08-11,-0.0015596741848611373
2017-08-14,0.011521383205657765
2017-08-15,-0.007722038589442759
2017-08-16,0.00933846849370168
2017-08-17,-0.013107179037123662
2017-08-18,-0.000585814935736173
2017-08-21,-0.003713275649268488
2017-08-22,0.014123152620335144
2017-08-23,0.00657622719250317
2017-08-24,0.0026905405383657044
2017-08-25,0.006707366064242937
2017-08-28,-0.009137674184754974
2017-08-29,-0.010758484511379618
2017-08-30,0.004660484617382554
2017-08-31,-0.00444592401047228
2017-09-01,0.006213437776671604
2017-09-05,-0.0069467510039089575
2017-09-06,0.012630937813450815
2017-09-07,-0.002878460239861602
2017-09-08,0.005773449832167765
2017-09-11,-0.002104658080763433
2017-09-12,-0.0026843296180105725
2017-09-13,0.020193951181631364
2017-09-14,-0.004377865514763601
2017-09-15,0.003250141456021094
2017-09-18,0.0001906893719296754
2017-09-19,-0.010478279249438005
2017-09-20,0.004620576984881941
2017-09-21,-0.0034494057865426253
2017-09-22,0.007884318320081851
2017-09-25,0.015073770619347115
2017-09-26,0.00902237054586652
2017-09-27,0.006520295477550286
2017-09-28,0.00018470724626307167
2017-09-29,-0.0012950992302642739
2017-10-02,0.0035203400889611824
2017-10-03,0.004800815865618979
2017-10-04,0.006431462725133841
2017-10-05,0.0003650963206534019
2017-10-06,-0.01752142308016391
2017-10-09,0.0016719654178596333
2017-10-10,0.006305590376312065
2017-10-11,0.002211592275959795
2017-10-12,0.0058845369014426385
2017-10-13,0.008592259436235317
2017-10-16,-0.0003623657716257389
2017-10-17,0.0009067023120783446
2017-10-18,-0.002174014112645284
2017-10-19,0.006717354729246727
2017-10-20,0.006312080074051485
2017-10-23,0.0
2017-10-24,0.010931790361102589
2017-10-25,0.002481782158906265
2017-10-26,-0.0014144990676332458
2017-10-27,-0.003187681835916778
2017-10-30,0.00355327701424879
2017-10-31,0.0021240423784054663
2017-11-01,0.05635029502810607
2017-11-02,-0.01571887654354376
2017-11-03,0.011722536091289815
2017-11-06,-0.004198001643517135
2017-11-07,-0.0015175833223715074
2017-11-08,0.007431056940543801
2017-11-09,0.0011735284183040928
2017-11-10,0.01858679702074273
2017-11-13,-0.004109816788972709
2017-11-14,0.002806147574491602
2017-11-15,-0.007571915449560707
2017-11-16,0.007629686792862911
2017-11-17,0.011522489924476575
2017-11-20,0.0011393034031319527
2017-11-21,0.015767255539348657
2017-11-22,-0.015362438242014664
2017-11-24,0.004225553659477077
2017-11-27,-0.0014565025610151494
2017-11-28,0.0197729730214109
2017-11-29,-0.008264483386126398
2017-11-30,-0.005128076007550941
2017-12-01,-0.013692092859976412
2017-12-04,-0.006206097363678387
2017-12-05,0.011010704651933212
2017-12-06,-0.000975263273151894
2017-12-07,-0.0030913235881723233
2017-12-08,0.016321059188147746
2017-12-11,-0.00497844184625873
2017-12-12,-0.013395660312313096
2017-12-13,-0.004907502054245394
2017-12-14,-0.014257413443706124
2017-12-15,-0.018499725801639277
2017-12-18,0.004626517003117447
2017-12-19,-0.000852747568562906
2017-12-20,0.003755509997352968
2017-12-21,0.006292382985779277
2017-12-22,0.00016894672680378697
2017-12-26,0.0015208813144367284
2017-12-27,0.0032055739137433203
2017-12-28,0.005213726038763022
2017-12-29,-0.003346085056023629
2018-01-02,-0.0005035901699443901
2018-01-03,0.012260457369940969
2018-01-04,0.0
2018-01-05,-0.008793632913090876
2018-01-08,0.010043448906466024
2018-01-09,-0.00812052052743295
2018-01-10,0.01035927254628266
2018-01-11,0.015710330079224066
2018-01-12,0.008791740123332836
2018-01-16,-0.008231027711556815
2018-01-17,0.025874460449974768
2018-01-18,0.003172662916958391
2018-01-19,0.009962180084179373
2018-01-22,0.002661675182205503
2018-01-23,0.007495246223607754
2018-01-24,-0.0048047665278034835
2018-01-25,-0.007164102810041095
2018-01-26,0.013019668358838166
2018-01-29,-0.013471722308568523
2018-01-30,-0.010045165415888513
2018-01-31,-0.00206151004705446
2018-02-01,-0.004130883988993639
2018-02-02,-0.004307504898834691
2018-02-05,-0.025957204635085995
2018-02-06,0.02500389127459357
2018-02-07,0.012357443443718141
2018-02-08,-0.03091283403883993
2018-02-09,0.0014722164548328642
2018-02-12,0.012250808312295192
2018-02-13,0.007423133502348467
2018-02-14,0.025147968833382883
2018-02-15,0.013593737005188844
2018-02-16,0.00524157060900321
2018-02-20,-0.005367537976679881
2018-02-21,-0.046099358223888776
2018-02-22,-0.023921060367864233
2018-02-23,-0.0006624371863003242
2018-02-26,0.004971042313931973
2018-02-27,-0.007090069548505773
2018-02-28,-0.01627325521626599
2018-03-01,-0.006414778539170385
2018-03-02,0.009513871715064681
2018-03-05,0.0030294001520121405
2018-03-06,0.0035235873760746106
2018-03-07,0.0030094166875653805
2018-03-08,-0.001666907204364243
2018-03-09,0.01836705237809788
2018-03-12,0.000327885283748941
2018-03-13,0.0022947442172340793
2018-03-14,-0.006266492859753114
2018-03-15,-0.00962517543738961
2018-03-16,0.0072053415683854816
2018-03-19,-0.004491972773200015
2018-03-20,0.002506657895976261
2018-03-21,-0.008001218663649556
2018-03-22,-0.019660381349044687
2018-03-23,-0.011313273518167466
2018-03-26,0.01751057271767542
2018-03-27,-0.009371223358696557
2018-03-28,0.001203904612788298
2018-03-29,0.012369140668629486
2018-04-02,-0.014763456407113296
2018-04-03,0.012745778244808825
2018-04-04,0.009013500988242829
2018-04-05,0.005393558565764955
2018-04-06,-0.020620561286021077
2018-04-09,0.0015406139654929873
2018-04-10,0.014698458852066443
2018-04-11,-0.0013473096389988726
2018-04-12,0.00016842121994264936
2018-04-13,-0.004552872263396401
2018-04-16,0.006776115560765961
2018-04-17,0.008244863817833403
2018-04-18,0.0010014150923780551
2018-04-19,-0.012504183810754244
2018-04-20,-0.004896201267468037
2018-04-23,-0.014421341436041457
2018-04-24,-0.007402481028363828
2018-04-25,0.0029484223704818735
2018-04-26,0.019540049780672142
2018-04-27,0.005088217152182883
2018-04-30,-0.009956104209191463
2018-05-01,0.005454078461753165
2018-05-02,0.050178037374599915
2018-05-03,-0.025827197426114945
2018-05-04,-0.007622336431436394
2018-05-07,-0.00868249686068856
