Date,NRG
2015-10-08,0.003246981288241635
2015-10-09,0.0006472790839184839
2015-10-12,-0.035575703045545026
2015-10-13,0.008048182032374118
2015-10-14,0.01131075989642949
2015-10-15,0.011842104231959638
2015-10-16,-0.023406787730658518
2015-10-19,-0.01464749367698992
2015-10-20,0.030405366248487553
2015-10-21,-0.029508159841197146
2015-10-22,0.008108162057639312
2015-10-23,-0.06032147522188047
2015-10-26,-0.06205460195927559
2015-10-27,-0.03802258773328382
2015-10-28,0.030039596262763757
2015-10-29,0.00038827300336974346
2015-10-30,0.0
2015-11-02,0.03646229488211339
2015-11-03,0.008981861431199167
2015-11-04,0.04451014044924184
2015-11-05,-0.035511036825225495
2015-11-06,-0.0051549369665893074
2015-11-09,-0.01554381059130705
2015-11-10,0.021052697773530804
2015-11-11,-0.04050078364549037
2015-11-12,-0.039908158844660924
2015-11-13,0.007993908004426009
2015-11-16,0.008723432657952834
2015-11-17,-0.05503155968084428
2015-11-18,0.009151424419505005
2015-11-19,-0.01648808187346218
2015-11-20,0.005867603313521208
2015-11-23,0.012499585251565248
2015-11-24,0.038683256045288994
2015-11-25,-0.03486515442885607
2015-11-27,-0.045976769151909624
2015-11-30,0.06368309038013176
2015-12-01,-0.0008091490839555737
2015-12-02,-0.12631564589669564
2015-12-03,0.016682061971551754
2015-12-04,-0.1795808375003034
2015-12-07,0.06111106275559397
2015-12-08,0.056544531097885375
2015-12-09,0.04559008419959132
2015-12-10,-0.007583199698257492
2015-12-11,-0.03151855178409435
2015-12-14,-0.09270209973875243
2015-12-15,0.008695632689304844
2015-12-16,0.03879298553828181
2015-12-17,-0.012447953793703892
2015-12-18,0.08928534749157535
2015-12-21,0.06750235000440186
2015-12-22,-0.01535667806342389
2015-12-23,0.058715260414972326
2015-12-24,-0.0034659688589526727
2015-12-28,-0.011304344886693851
2015-12-29,0.015831608576097
2015-12-30,-0.03982706182047302
2015-12-31,0.061316446278893766
2016-01-04,-0.020391030588747694
2016-01-05,0.03816157650848373
2016-01-06,-0.07853008877687495
2016-01-07,0.020852779509095587
2016-01-08,0.0071045181220135145
2016-01-11,-0.09788351379134685
2016-01-12,-0.03225845082561929
2016-01-13,-0.008080616016827857
2016-01-14,0.06720975495650028
2016-01-15,-0.03530513050333872
2016-01-19,-0.00791288278652047
2016-01-20,-0.044865446762411776
2016-01-21,0.0323588980022107
2016-01-22,0.00404480913381966
2016-01-25,-0.09567019207659433
2016-01-26,0.07683796719772595
2016-01-27,0.02275049712560384
2016-01-28,0.036429128771767516
2016-01-29,0.05346520566975044
2016-02-01,0.002819529699478851
2016-02-02,0.0037487668100824045
2016-02-03,0.06255865883522893
2016-02-04,0.02636175203619473
2016-02-05,-0.009417678638809157
2016-02-08,-0.03716509485495045
2016-02-09,-0.026929797791039767
2016-02-10,-0.012915074032397333
2016-02-11,-0.1037386130803456
2016-02-12,-0.0010426449595114518
2016-02-16,0.012525888872491953
2016-02-17,0.05154632760431488
2016-02-18,0.02254902250851143
2016-02-19,-0.0402684130564358
2016-02-22,0.05594430245062454
2016-02-23,-0.02365219453860823
2016-02-24,0.04941906958005782
2016-02-25,0.006463446486249191
2016-02-26,0.016513967213366065
2016-02-29,-0.027075934617499464
2016-03-01,0.04452691465442293
2016-03-02,0.07992901301349065
2016-03-03,0.029605341341744085
2016-03-04,0.0439296474454951
2016-03-07,0.043611105190616284
2016-03-08,-0.08284480268087324
2016-03-09,-0.011990143120341301
2016-03-10,0.042880277970160474
2016-03-11,0.06594246806530357
2016-03-14,-0.005094551675735581
2016-03-15,-0.02706635620346054
2016-03-16,0.041353237787160824
2016-03-17,0.00794237901283057
2016-03-18,-0.018624871020338274
2016-03-21,-0.010218767344509105
2016-03-22,0.01548653136313427
2016-03-23,-0.05664483059023151
2016-03-24,0.011547532724919485
2016-03-28,-0.01902606463175016
2016-03-29,0.025601155346381077
2016-03-30,-0.02117994498113529
2016-03-31,0.005409694987172031
2016-04-01,-0.018447308488363512
2016-04-04,0.0031321073222358997
2016-04-05,-0.04683854224194539
2016-04-06,-0.014741916643091213
2016-04-07,0.017456434172790525
2016-04-08,0.035130826799579795
2016-04-11,0.034727676266017804
2016-04-12,0.012966963499952966
2016-04-13,0.01129554237963215
2016-04-14,-0.008935329702136618
2016-04-15,0.025544671846941425
2016-04-18,0.009523885649426633
2016-04-19,0.03846121449338158
2016-04-20,-0.01607235324882972
2016-04-21,-0.0063921657142169686
2016-04-22,0.015010867893245017
2016-04-25,-0.001408631569155716
2016-04-26,0.026093211006050332
2016-04-27,0.02955327222584181
2016-04-28,0.003344449989729492
2016-04-29,0.006666526630350944
2016-05-02,-0.013244756737200825
2016-05-03,-0.05838946528865607
2016-05-04,0.04205281344384848
2016-05-05,0.01641584092518955
2016-05-06,0.04441446180451081
2016-05-09,0.008376374840273648
2016-05-10,0.01916922289366818
2016-05-11,-0.011285103447023714
2016-05-12,-0.008877649262998166
2016-05-13,-0.011516443374843366
2016-05-16,0.02006479329583044
2016-05-17,0.0019034766729106867
2016-05-18,-0.030398792399854435
2016-05-19,0.01175669814921143
2016-05-20,0.015494068958915808
2016-05-23,0.010807184837818617
2016-05-24,0.007547523087638286
2016-05-25,-0.010611908971487671
2016-05-26,-0.01261825157264973
2016-05-27,0.03450488247869421
2016-05-31,0.01173557087162913
2016-06-01,0.028693456419552232
2016-06-02,0.017804400323468972
2016-06-03,0.013993940311316733
2016-06-06,0.027602024802174663
2016-06-07,0.00167852929355794
2016-06-08,-0.006703254503771405
2016-06-09,-0.06692923902358683
2016-06-10,-0.10186863623887266
2016-06-13,-0.0013424867273169605
2016-06-14,-0.043682620487023094
2016-06-15,-0.01967689345438861
2016-06-16,0.0014335786570829345
2016-06-17,0.030064708909411264
2016-06-20,-0.009729255870228326
2016-06-21,0.005613999319924234
2016-06-22,-0.013258581010021309
2016-06-23,0.027581115252855115
2016-06-24,-0.03716458646997178
2016-06-27,-0.047891388666452706
2016-06-28,0.06531574054836842
2016-06-29,0.03664532015562405
2016-06-30,0.01903474331256949
2016-07-01,0.002001253439811279
2016-07-05,-0.03462039672575501
2016-07-06,0.008965208319402729
2016-07-07,-0.004784391600374027
2016-07-08,0.03502748984918269
2016-07-11,0.019243393188275615
2016-07-12,0.027343930880395106
2016-07-13,0.005703117951622705
2016-07-14,-0.035286480069471216
2016-07-15,0.010450465610159831
2016-07-18,0.003878618224099295
2016-07-19,-0.057308462711596175
2016-07-20,0.0020490186730832693
2016-07-21,-0.0068164907513269535
2016-07-22,0.015099521252338155
2016-07-25,0.0
2016-07-26,-0.001352001745023701
2016-07-27,-0.05348703534370847
2016-07-28,0.01003580564524742
2016-07-29,-0.017742904712662932
2016-08-01,-0.013006160527158417
2016-08-02,0.008052820204848654
2016-08-03,0.02687033840341324
2016-08-04,-0.024045472916236155
2016-08-05,-0.013043359174464197
2016-08-08,-0.007342104276008565
2016-08-09,-0.051035499037916154
2016-08-10,-0.006235748296102073
2016-08-11,0.017255140731887053
2016-08-12,-0.019275326437842466
2016-08-15,-0.008647462683962992
2016-08-16,-0.024583966742272367
2016-08-17,0.006503974426540493
2016-08-18,0.0153473670667168
2016-08-19,-0.015910724195753123
2016-08-22,0.00970079965672399
2016-08-23,0.00560450944647517
2016-08-24,-0.02866280169317681
2016-08-25,0.012295779361175763
2016-08-26,-0.007287895164228009
2016-08-29,0.021207426516717254
2016-08-30,-0.0263579987778082
2016-08-31,-0.006562759935929363
2016-09-01,-0.04211381148454019
2016-09-02,0.03275858392342501
2016-09-06,0.014190299235068204
2016-09-07,0.012345613239283182
2016-09-08,0.009756290555277047
2016-09-09,-0.06602261232335604
2016-09-12,0.03275858392342501
2016-09-13,-0.08347277979095913
2016-09-14,-0.008196596191309302
2016-09-15,0.02387528983818954
2016-09-16,0.009865501627127626
2016-09-19,-0.0035525021652647037
2016-09-20,0.01871676843317549
2016-09-21,0.039370068388385304
2016-09-22,-0.010101208628678027
2016-09-23,-0.019557466071887686
2016-09-26,-0.01994819190469188
2016-09-27,-0.00973464562064208
2016-09-28,0.020554310758998495
2016-09-29,-0.028021126905974247
2016-09-30,0.009909940587633947
2016-10-03,0.00624455624931497
2016-10-04,-0.020390205282372786
2016-10-05,-0.007239717616597363
2016-10-06,0.0
2016-10-07,0.0009111295203225733
2016-10-10,0.0400733124786492
2016-10-11,-0.025394130443320062
2016-10-12,0.0008985508841825585
2016-10-13,0.011669533423073197
2016-10-14,-0.014196887493007626
2016-10-17,-0.012601213021645297
2016-10-18,0.06654501413952474
2016-10-19,0.03418795059216806
2016-10-20,-0.03801631007698025
2016-10-21,-0.01030948003049037
2016-10-24,-0.03559017020971311
2016-10-25,-0.014401341721171468
2016-10-26,-0.038356122737228215
2016-10-27,-0.005698171763834914
2016-10-28,-0.01341001815551257
2016-10-31,0.032038891771609235
2016-11-01,0.0
2016-11-02,-0.06961474735004425
2016-11-03,0.024267233367110785
2016-11-04,0.08884496729622637
2016-11-07,0.031732095626810564
2016-11-08,0.007908411794059766
2016-11-09,0.0488230209453977
2016-11-10,-0.07980057401510499
2016-11-11,0.0
2016-11-14,0.055103629578334035
2016-11-15,-0.01712318189358286
2016-11-16,-0.02526122049346957
2016-11-17,0.005361865124824838
2016-11-18,-0.003555512571027819
2016-11-21,0.027653956224577003
2016-11-22,-0.05295144290963549
2016-11-23,0.01099894977947069
2016-11-25,-0.007253068342587654
2016-11-28,0.05479523717747581
2016-11-29,-0.02077945846413487
2016-11-30,0.0026523852767190714
2016-12-01,-0.020282142851334894
2016-12-02,0.011701441848527283
2016-12-05,0.0418144235007043
2016-12-06,0.009394059953238942
2016-12-07,0.010998171749458052
2016-12-08,0.04267778375024478
2016-12-09,0.032102521750295265
2016-12-12,-0.020217486580739186
2016-12-13,0.015079271716319287
2016-12-14,-0.0242377512889147
2016-12-15,0.008012908279712683
2016-12-16,-0.02225746368995274
2016-12-19,0.04471546048670638
2016-12-20,-0.027237467863124643
2016-12-21,-0.010400150039667544
2016-12-22,-0.0194014521156195
2016-12-23,0.0173123296413058
2016-12-27,0.021069714462912836
2016-12-28,-0.013491806634788106
2016-12-29,-0.0032182588132139145
2016-12-30,-0.010492203686504276
2017-01-03,0.003262508240176487
2017-01-04,0.05934933347926563
2017-01-05,0.019186527263598485
2017-01-06,0.006024110502230284
2017-01-09,0.008233606032674867
2017-01-10,0.011135893288737986
2017-01-11,0.035242115161596255
2017-01-12,0.01985840786959736
2017-01-13,0.015298758656553613
2017-01-17,0.05068534958876181
2017-01-18,-0.005215284613614313
2017-01-19,0.019659074824592393
2017-01-20,0.035347357659274437
2017-01-23,0.006207247813207806
2017-01-24,0.009870328923506477
2017-01-25,0.004276203575566351
2017-01-26,0.0012163898684469654
2017-01-27,-0.0006075260546118955
2017-01-30,-0.009743912515757014
2017-01-31,0.017220111106346803
2017-02-01,-0.012092164295899543
2017-02-02,0.022644002456723378
2017-02-03,0.022142123296867045
2017-02-06,-0.02224775122492062
2017-02-07,-0.025748897408321425
2017-02-08,0.005531822546373633
2017-02-09,0.0036673588117841494
2017-02-10,0.014616114005745251
2017-02-13,0.0054025341284738015
2017-02-14,0.0023879338115244675
2017-02-15,0.041691414625776524
2017-02-16,-0.021726414910652636
2017-02-17,-0.0005847252497354072
2017-02-21,0.0011695964663438474
2017-02-22,-0.016939202170875856
2017-02-23,0.012477848133282343
2017-02-24,0.02464787044470773
2017-02-27,-0.039519024543693826
2017-02-28,-0.012522354609625475
2017-03-01,0.0175119552537637
2017-03-02,0.010682751390726164
2017-03-03,0.01585424800902291
2017-03-06,0.0034682251601141356
2017-03-07,-0.014977031974709343
2017-03-08,0.0040939913125301874
2017-03-09,0.04018608564297632
2017-03-10,0.0
2017-03-13,-0.029675202077939833
2017-03-14,-0.018465310475275998
2017-03-15,0.026455226500231577
2017-03-16,0.02462750950355752
2017-03-17,0.009502755964504006
2017-03-20,0.014950173837823266
2017-03-21,-0.004910320881526653
2017-03-22,-0.012609398171214314
2017-03-23,0.007218183267689637
2017-03-24,0.0011027949077360155
2017-03-27,0.0011010732676832724
2017-03-28,-0.0038502139510500077
2017-03-29,0.03423532656914641
2017-03-30,-0.01922071326478847
2017-03-31,0.01796409585769565
2017-04-03,0.001604470343907538
2017-04-04,0.008008087940319042
2017-04-05,-0.010063122725796125
2017-04-06,0.011235637591316516
2017-04-07,-0.020634778889125682
2017-04-10,0.01350627749775235
2017-04-11,-0.0026654417683181775
2017-04-12,0.0010692597984633956
2017-04-13,-0.0181530869608989
2017-04-17,0.0032625339484957383
2017-04-18,-0.0005420081914823127
2017-04-19,-0.03036860697109045
2017-04-20,-0.03579397471974366
2017-04-21,-0.009860835584427186
2017-04-24,0.013473793154531455
2017-04-25,-0.016763088273884952
2017-04-26,0.01587316295455299
2017-04-27,-0.023768312862111896
2017-04-28,0.00356318852381321
2017-05-01,-0.013609622753883888
2017-05-02,-0.05398909284393305
2017-05-03,-0.050095054597403155
2017-05-04,-0.025367091720910784
2017-05-05,0.029451799945407364
2017-05-08,-0.01596800606660287
2017-05-09,-0.00473280994011227
2017-05-10,0.02785294379710912
2017-05-11,0.009253670163506422
2017-05-12,-0.01309798817753638
2017-05-15,0.000663716864741426
2017-05-16,-0.0106100652324842
2017-05-17,0.00871313925727546
2017-05-18,0.012624553128105065
2017-05-19,0.030839858470286252
2017-05-22,0.0159132959855508
2017-05-23,-0.005012489486552307
2017-05-24,0.055415803128294305
2017-05-25,-0.01849653571558041
2017-05-26,0.0012158650172700014
2017-05-30,-0.015786283246717603
2017-05-31,-0.009253326816949237
2017-06-01,0.043586384701353564
2017-06-02,0.009546663183731763
2017-06-05,-0.013002454730304147
2017-06-06,0.004790446752812594
2017-06-07,-0.02264601718548176
2017-06-08,0.0
2017-06-09,0.017683124663899985
2017-06-12,0.001198036541284253
2017-06-13,0.013764301931314504
2017-06-14,-0.02774508238594664
2017-06-15,0.00850044046424725
2017-06-16,0.018061252683846396
2017-06-19,0.002365512058073671
2017-06-20,-0.011209411585506923
2017-06-21,0.001193375726552759
2017-06-22,0.026817682549886035
2017-06-23,0.009285915064572547
2017-06-26,0.014375890634022115
2017-06-27,-0.02437621567424242
2017-06-28,0.006391511867233524
2017-06-29,-0.017320407276874672
2017-06-30,0.011750236024326677
2017-07-03,-0.002903242781460036
2017-07-05,-0.021549494586940776
2017-07-06,-0.026190324327860726
2017-07-07,-0.007335181309299776
2017-07-10,-0.007388747299736376
2017-07-11,0.011165941509455157
2017-07-12,0.29386515300654636
2017-07-13,0.05263161907334335
2017-07-14,0.0468465480023339
2017-07-17,-0.013769248848889082
2017-07-18,0.02181502551635517
2017-07-19,0.024765341409455077
2017-07-20,0.004583341707749211
2017-07-21,0.015760959088843896
2017-07-24,0.03225802518371168
2017-07-25,-0.0106803349270167
2017-07-26,-0.013594630368520155
2017-07-27,-0.002431990167757969
2017-07-28,0.024003236869700517
2017-07-31,-0.021851156666433003
2017-08-01,-0.0036556889148602334
2017-08-02,-0.0024463485836766496
2017-08-03,-0.02002417939819645
2017-08-04,0.019599761780048297
2017-08-07,0.0020448717660004334
2017-08-08,-0.010204336754162435
2017-08-09,0.003298988071288367
2017-08-10,0.0024660818275614727
2017-08-11,0.011480133775614965
2017-08-14,0.03242823610240708
2017-08-15,0.0
2017-08-16,0.007852463967505718
2017-08-17,-0.016361712588001343
2017-08-18,0.02059431240702314
2017-08-21,-0.001940573821571867
2017-08-22,0.0054435114488837755
2017-08-23,-0.009667592826785087
2017-08-24,-0.007028476891908109
2017-08-25,-0.033425241983058074
2017-08-28,-0.00040666216603557626
2017-08-29,0.015465891842308066
2017-08-30,-0.004007786061867913
2017-08-31,0.0024145693976362903
2017-09-01,-0.0040146809249193005
2017-09-05,-0.016525791571684434
2017-09-06,-0.018852357362678318
2017-09-07,0.007936493485871221
2017-09-08,-0.008702778737780914
2017-09-11,-0.0016722023101041206
2017-09-12,0.0
2017-09-13,-0.013400314249248368
2017-09-14,-0.019524605597260658
2017-09-15,-0.007359261571098119
2017-09-18,0.039686158214559564
2017-09-19,0.03271817683333933
2017-09-20,-0.019496634811204783
2017-09-21,0.0020711320233808284
2017-09-22,-0.010334825548190318
2017-09-25,-0.022974029828404907
2017-09-26,0.030355109892734378
2017-09-27,0.033194819298395295
2017-09-28,0.0
2017-09-29,0.02771096392715444
2017-10-02,-0.00039079099540084705
2017-10-03,0.012118629147903182
2017-10-04,-0.004634710501837724
2017-10-05,-0.0077613160078199295
2017-10-06,-0.003128594754924774
2017-10-09,0.009807924948803892
2017-10-10,-0.0019423010384785888
2017-10-11,-0.008563845510180967
2017-10-12,0.008245006099355301
2017-10-13,0.014797299403968234
2017-10-16,0.021488907237267485
2017-10-17,-0.02329061171520863
2017-10-18,-0.0019230545242517882
2017-10-19,-0.015799713169704632
2017-10-20,-0.005481516108146067
2017-10-23,-0.02007888556192261
2017-10-24,0.008839102833412715
2017-10-25,-0.00756659958931305
2017-10-26,-0.006019282546962157
2017-10-27,0.023011380607814713
2017-10-30,-0.013022702996724589
2017-10-31,0.0008005330649418774
2017-11-01,-0.006399875052851889
2017-11-02,0.04549107970202915
2017-11-03,0.06353483866015264
2017-11-06,0.022809443549000052
2017-11-07,0.006017825306159574
2017-11-08,-0.014074480854256999
2017-11-09,-0.007137945182144612
2017-11-10,0.01905132945415433
2017-11-13,0.015167490625140223
2017-11-14,0.004864313558134548
2017-11-15,0.01556025761958213
2017-11-16,0.0023830254686627583
2017-11-17,0.0016985702837453154
2017-11-20,-0.0057646312610399875
2017-11-21,0.005116174454483868
2017-11-22,-0.008483346735648545
2017-11-24,-0.006502189720117624
2017-11-27,-0.008956469375543064
2017-11-28,0.0031283566036615085
2017-11-29,-0.022869207746210485
2017-11-30,-0.019503490775771293
2017-12-01,0.010849863127404547
2017-12-04,-0.019320247609000418
2017-12-05,-0.0032835764248274613
2017-12-06,-0.0010979914832899285
2017-12-07,0.016123395704368715
2017-12-08,0.01875196616384378
2017-12-11,0.031150403859662168
2017-12-12,-0.014761048879224248
2017-12-13,-0.019164022340088516
2017-12-14,-0.016696106602414384
2017-12-15,-0.006502844834223143
2017-12-18,0.0032724959935379605
2017-12-19,-0.012322981973107328
2017-12-20,-0.00917455030786729
2017-12-21,0.017036872770681777
2017-12-22,0.025491796117367738
2017-12-26,0.009588042897602067
2017-12-27,-0.025677324143967617
2017-12-28,0.011191532722715225
2017-12-29,0.016779884296237446
2018-01-02,0.01474714168579605
2018-01-03,-0.0006921864910569564
2018-01-04,-0.011426607798260102
2018-01-05,0.006304605583723699
2018-01-08,0.015315103706607491
2018-01-09,-0.015426586382002339
2018-01-10,-0.016713161484020467
2018-01-11,0.013102131436271147
2018-01-12,0.0031457710935536287
2018-01-16,-0.027874731096258598
2018-01-17,-0.016845793857142355
2018-01-18,-0.022603045038012803
2018-01-19,0.0033568903687604124
2018-01-22,0.0007435650404321592
2018-01-23,0.00817245722485449
2018-01-24,0.004053147001932711
2018-01-25,0.014678607779123887
2018-01-26,-0.009041497357686001
2018-01-29,-0.019708143652632515
2018-01-30,-0.028667114886256395
2018-01-31,-0.0019185134173419494
2018-02-01,0.01614749312635322
2018-02-02,-0.009080276380560526
2018-02-05,-0.039328301945493416
2018-02-06,0.01391098566600557
2018-02-07,-0.005879989570770405
2018-02-08,-0.05362758800447143
2018-02-09,0.02458309352638044
2018-02-12,0.005286569542538588
2018-02-13,-0.004449819947100253
2018-02-14,0.007720618426976689
2018-02-15,0.018548382928831764
2018-02-16,-0.0015835821394550864
2018-02-20,0.01863617165207332
2018-02-21,-0.02685882452305921
2018-02-22,0.010400013769396033
2018-02-23,0.04592252290177634
2018-02-26,-0.0049204773481574815
2018-02-27,-0.01141150427492843
2018-02-28,-0.005001799157645537
2018-03-01,0.040990069758712666
2018-03-02,0.036032462808770704
2018-03-05,0.03800665466053976
2018-03-06,0.008980934054774403
2018-03-07,0.005820013823669035
2018-03-08,0.007488054519767751
2018-03-09,0.005067517541957001
2018-03-12,0.004705918195280878
2018-03-13,0.0036799915829899277
2018-03-14,0.006666652933889461
2018-03-15,0.0188743836639369
2018-03-16,-0.015274531639272393
2018-03-19,-0.00429062294820437
2018-03-20,0.004309111721844561
2018-03-21,-0.0036305735948231055
2018-03-22,0.003643802688649167
2018-03-23,-0.016831862813674547
2018-03-26,0.01946967084133111
2018-03-27,-0.012183221837750113
2018-03-28,0.009000080641918817
2018-03-29,0.008589374270242978
2018-04-02,-0.00622338093924002
2018-04-03,0.0042847407014459105
2018-04-04,-0.0022973592987616254
2018-04-05,-0.002960301735600135
2018-04-06,-0.011547505949093928
2018-04-09,0.01902534879691542
2018-04-10,0.0009826903900782558
2018-04-11,0.0026178102619689447
2018-04-12,-0.02023500196310557
2018-04-13,0.0036642081806992355
2018-04-16,0.0195817010881163
2018-04-17,0.01725284410116812
2018-04-18,0.004159821947081754
2018-04-19,0.003505475641790934
2018-04-20,-0.010161992091188954
2018-04-23,0.0012833265068421529
2018-04-24,-0.007049139296146478
2018-04-25,0.003226766817315596
2018-04-26,0.008041117942654052
2018-04-27,0.005424389163753762
2018-04-30,-0.015247626199956565
2018-05-01,-0.011290355654501316
2018-05-02,-0.005546370541926748
2018-05-03,0.06135139800582712
2018-05-04,0.029366529222228488
2018-05-07,0.025825724495346147
2018-05-08,-0.0076111015798208115
2018-05-09,0.009734579771090157
2018-05-10,0.012561962602494425
2018-05-11,0.007213135129957138
2018-05-14,-0.003723955677499724
