Date,XYZ
2016-08-26,-0.021933423928516715
2016-08-29,-0.002491672181581528
2016-08-30,0.004995792239711694
2016-08-31,0.009941995740939458
2016-09-01,-0.015586512462974711
2016-09-02,0.004166682561238533
2016-09-06,-0.01825728328186793
2016-09-07,0.00845311767663981
2016-09-08,-0.012573392151508433
2016-09-09,-0.04329365762038828
2016-09-12,0.005323821074119772
2016-09-13,-0.008826159059409422
2016-09-14,0.00445237691656275
2016-09-15,0.00886528225505434
2016-09-16,-0.0008787547259464512
2016-09-19,0.0158311615644251
2016-09-20,0.009523779641621655
2016-09-21,0.020583171034211478
2016-09-22,-0.018487337849315333
2016-09-23,0.012842432757797395
2016-09-26,-0.02366861663372477
2016-09-27,0.019913379951355115
2016-09-28,0.0042444984608036584
2016-09-29,-0.016060826847729914
2016-09-30,0.0017181704037343426
2016-10-03,0.0008576525739882879
2016-10-04,-0.0034275888253233466
2016-10-05,0.005159025395699013
2016-10-06,-0.014542269351737191
2016-10-07,-0.0034723015571050952
2016-10-10,-0.000871017038871047
2016-10-11,-0.025283343949576875
2016-10-12,0.008050102873988774
2016-10-13,-0.0070985691331769685
2016-10-14,-0.0062555583064481945
2016-10-17,-0.017086293375779826
2016-10-18,0.03751142140572106
2016-10-19,-0.003527333449276804
2016-10-20,-0.009734567123437232
2016-10-21,0.011617526301682446
2016-10-24,0.0026502374076233792
2016-10-25,-0.02466966319249142
2016-10-26,0.012646824497042353
2016-10-27,-0.005352401374890348
2016-10-28,-0.0008967960134188546
2016-10-31,0.005385948302806476
2016-11-01,-0.011607153272750637
2016-11-02,0.06413731325385075
2016-11-03,0.01782682876971564
2016-11-04,0.015846583626740074
2016-11-07,0.003284069035370152
2016-11-08,0.009819957687141612
2016-11-09,-0.0275526862547556
2016-11-10,-0.029166698455810547
2016-11-11,0.019742532484276598
2016-11-14,0.03956231165835522
2016-11-15,-0.02591098288374738
2016-11-16,0.0008312742397182937
2016-11-17,0.014950191507149935
2016-11-18,-0.00491001786461398
2016-11-21,0.004934245096184675
2016-11-22,0.019639915374283223
2016-11-23,-0.0024076832166408657
2016-11-25,0.025744142153477867
2016-11-28,-0.01725492290422026
2016-11-29,-0.005586567942218124
2016-11-30,0.038523237621732154
2016-12-01,-0.017774308322621724
2016-12-02,0.027537402078619877
2016-12-05,0.010719707898182884
2016-12-06,0.0053030795083346405
2016-12-07,0.06405421239440234
2016-12-08,-0.012747897070443548
2016-12-09,-0.0035867459516216726
2016-12-12,-0.002879766800888306
2016-12-13,0.015884426519499284
2016-12-14,-0.017057553398984848
2016-12-15,0.02169198788068183
2016-12-16,0.017692851944459465
2016-12-19,-0.0013908524064326633
2016-12-20,0.008356538191369944
2016-12-21,-0.006906038049498853
2016-12-22,-0.022948534150194932
2016-12-23,0.0014234522290286211
2016-12-27,-0.004975102796197506
2016-12-28,-0.0035714421953473297
2016-12-29,-0.015770628676474385
2016-12-30,-0.007283279761793993
2017-01-03,0.013206185155132388
2017-01-04,0.03186093895828512
2017-01-05,0.021754415411698202
2017-01-06,0.030219750529024036
2017-01-09,0.004000027974446541
2017-01-10,-0.009960197080021604
2017-01-11,-0.0006707061692943217
2017-01-12,-0.010738245067679508
2017-01-13,0.0006784415900351615
2017-01-17,-0.004067825058759245
2017-01-18,-0.0034036241312978
2017-01-19,0.006147486120423595
2017-01-20,0.010862240737187001
2017-01-23,-0.018804612504328855
2017-01-24,0.0034223266194268742
2017-01-25,-0.0040927330536756346
2017-01-26,-0.01301373486940216
2017-01-27,0.008327542458692827
2017-01-30,-0.005505844815985816
2017-01-31,0.011764711317500787
2017-02-01,-0.017783873523737226
2017-02-02,0.0
2017-02-03,-0.005571025460913259
2017-02-06,0.008403353487606458
2017-02-07,0.0
2017-02-08,0.004861156274508227
2017-02-09,0.017968159668936057
2017-02-10,-0.008146631995133324
2017-02-13,-0.0075290663423782656
2017-02-14,-0.011724143192685887
2017-02-15,-0.0013956388133868902
2017-02-16,-0.0293501092926729
2017-02-17,0.041756652942407824
2017-02-21,0.011057349306114572
2017-02-22,0.028024596322963058
2017-02-23,0.14029253072001202
2017-02-24,0.016326571013038027
2017-02-27,0.02868617276223029
2017-02-28,-0.03402122699214216
2017-03-01,-0.005773694181969824
2017-03-02,-0.013356536086384097
2017-03-03,-0.005885837717297671
2017-03-06,-0.0017761267247445867
2017-03-07,-0.005931220513024749
2017-03-08,0.004176592712904048
2017-03-09,0.014260236019378203
2017-03-10,-0.009373160531492175
2017-03-13,0.0011827591924391534
2017-03-14,-0.009450670084346968
2017-03-15,0.010733470498651698
2017-03-16,0.015339133323325926
2017-03-17,0.004067495984704017
2017-03-20,-0.002314867704736656
2017-03-21,-0.042343361480739805
2017-03-22,-0.006056958212198649
2017-03-23,0.012187737038339641
2017-03-24,-0.0012041214346016904
2017-03-27,0.03978299224482851
2017-03-28,-0.0011594468268795177
2017-03-29,-0.0005803963521485711
2017-03-30,0.005807223313428089
2017-03-31,-0.002309411598353739
2017-04-03,-0.014467592017702091
2017-04-04,0.0005872124767252185
2017-04-05,-0.017018832156463493
2017-04-06,0.014925373134328401
2017-04-07,-0.018235262702493094
2017-04-10,0.017974788943138087
2017-04-11,-0.00412005272320326
2017-04-12,0.02245857914025695
2017-04-13,-0.021965270377154456
2017-04-17,0.009456255714577644
2017-04-18,-0.005854823297213985
2017-04-19,0.012956491556780803
2017-04-20,0.029651063890188123
2017-04-21,-0.012422322118998741
2017-04-24,0.020583225561045637
2017-04-25,0.020728231035158196
2017-04-26,-0.007683830676427306
2017-04-27,0.008296439113011145
2017-04-28,0.0005485589211708941
2017-05-01,0.02028513398444609
2017-05-02,0.010746848416521404
2017-05-03,-0.028176437764206086
2017-05-04,0.08862138244164619
2017-05-05,-0.0060300971952294
2017-05-08,-0.011122407131747947
2017-05-09,0.012269927283794058
2017-05-10,0.007575834932263215
2017-05-11,-0.012030158861579654
2017-05-12,0.01877224030542357
2017-05-15,0.008466139289833752
2017-05-16,0.0044444519796489335
2017-05-17,-0.03834811606657074
2017-05-18,0.006135012398253981
2017-05-19,0.011686968428340938
2017-05-22,0.05223510414353538
2017-05-23,0.03293549410888774
2017-05-24,0.012939033943755396
2017-05-25,0.018704372535815583
2017-05-26,0.0
2017-05-30,0.01836094262485166
2017-05-31,0.010993843558324112
2017-06-01,0.010439311592324252
2017-06-02,-0.0012913809680594746
2017-06-05,0.008189595709517938
2017-06-06,0.035057704840604664
2017-06-07,0.003304495418424036
2017-06-08,0.020172900479593414
2017-06-09,-0.07062146696965643
2017-06-12,0.02475031167301478
2017-06-13,-0.005084781241258773
2017-06-14,-0.0004259041344463199
2017-06-15,0.02215596391039476
2017-06-16,-0.0179241479482406
2017-06-19,0.027164741574898343
2017-06-20,-0.014462825224606068
2017-06-21,0.012997880963693254
2017-06-22,0.004966922185069889
2017-06-23,-0.004530502769386824
2017-06-26,-0.009929655372800661
2017-06-27,-0.02549104064238672
2017-06-28,0.042023994642411466
2017-06-29,-0.03703702250153407
2017-06-30,0.0025640797829273865
2017-07-03,-0.026854185223885052
2017-07-05,0.04073588735364364
2017-07-06,-0.022727311040634524
2017-07-07,0.015934575804255058
2017-07-10,0.014836811327079591
2017-07-11,0.06265664020625494
2017-07-12,0.03026723798154829
2017-07-13,-0.008775259453274287
2017-07-14,0.013471916383243965
2017-07-17,-0.00531710558503995
2017-07-18,0.015272990086812488
2017-07-19,-0.008649851106298012
2017-07-20,0.0011380416768691504
2017-07-21,0.017430883003419995
2017-07-24,-0.0037244089403716263
2017-07-25,0.005233622042932318
2017-07-26,0.015619192481485467
2017-07-27,-0.05089708593300668
2017-07-28,0.010802495594959272
2017-07-31,0.005725176113065222
2017-08-01,0.01745727050524626
2017-08-02,-0.013054844775895802
2017-08-03,-0.046863182691711636
2017-08-04,-0.0003965197919946206
2017-08-07,0.018643444576426305
2017-08-08,0.01323988117396424
2017-08-09,-0.016525760861294758
2017-08-10,-0.0367331195174907
2017-08-11,0.006896554925954312
2017-08-14,0.015310276905220022
2017-08-15,-0.01468257254093197
2017-08-16,0.006443811836638558
2017-08-17,-0.01800715725139379
2017-08-18,0.011817400055401661
2017-08-21,-0.014901362882411728
2017-08-22,0.035977150492775944
2017-08-23,0.0055248377586982755
2017-08-24,0.007064376311208598
2017-08-25,-0.026110681226738874
2017-08-28,-0.0032012774885461504
2017-08-29,0.005218830546429798
2017-08-30,0.028753965136958826
2017-08-31,0.013586971209624155
2017-09-01,-0.006893921906092171
2017-09-05,-0.006170452970653217
2017-09-06,0.010865299740905554
2017-09-07,0.009596929263795628
2017-09-08,0.008745302519281184
2017-09-11,0.03920086623677399
2017-09-12,-0.010881365265914988
2017-09-13,0.008067448099065233
2017-09-14,0.04183338043307283
2017-09-15,-0.0048882469494409
2017-09-18,0.006666685405530393
2017-09-19,-0.004531232683697928
2017-09-20,-0.0031512659058420267
2017-09-21,-0.0024587178262200915
2017-09-22,0.012323957259540164
2017-09-25,-0.04521736476732341
2017-09-26,0.005828773878510329
2017-09-27,0.016660596678878425
2017-09-28,0.01496259639687092
2017-09-29,0.011232000610565729
2017-10-02,0.02013189637131707
2017-10-03,0.018713887575067423
2017-10-04,0.007013997352263823
2017-10-05,0.020232192970797147
2017-10-06,0.0
2017-10-09,0.010078005969951676
2017-10-10,0.008046347037513613
2017-10-11,0.02171137649430288
2017-10-12,0.02531254291534424
2017-10-13,0.0
2017-10-16,0.012496185012228267
2017-10-17,-0.015954321930121917
2017-10-18,-0.0052003112905124604
2017-10-19,-0.01230016974933379
2017-10-20,0.01183066876562111
2017-10-23,0.0009230393629806599
2017-10-24,0.005533363416242665
2017-10-25,0.0058086960172507585
2017-10-26,0.0367780859681992
2017-10-27,0.03195544218949986
2017-10-30,0.015624977986921529
2017-10-31,0.04027968186598563
2017-11-01,-0.01935997398743583
2017-11-02,-0.010967960309577252
2017-11-03,0.022733565338562522
2017-11-06,0.00786123394755922
2017-11-07,-0.011296449171467882
2017-11-08,-0.0013601534097801293
2017-11-09,0.034050668242285864
2017-11-10,0.03292940016195378
2017-11-13,0.01963785962108311
2017-11-14,-0.006002948137005082
2017-11-15,0.023150431054053344
2017-11-16,0.030496844149538793
2017-11-17,0.05441524334763259
2017-11-20,0.02331368882259177
2017-11-21,0.06303920253334372
2017-11-22,0.015605492687663647
2017-11-24,0.0010243645903256215
2017-11-27,-0.1604584538406022
2017-11-28,0.03729884842083897
2017-11-29,-0.0803759866102779
2017-11-30,0.002300029392568126
2017-12-01,-0.02549719451492849
2017-12-04,-0.035321879793323685
2017-12-05,0.019799282977603472
2017-12-06,0.0002660142722439307
2017-12-07,0.02977928512919248
2017-12-08,-0.016524642324110994
2017-12-11,0.005513234015001478
2017-12-12,-0.005744057712486317
2017-12-13,-0.04963243470236345
2017-12-14,0.022658185298162437
2017-12-15,0.0005404068811327711
2017-12-18,0.019443727908132535
2017-12-19,-0.021986803471647387
2017-12-20,-0.034127800217309656
2017-12-21,0.005888925557241631
2017-12-22,-0.020351256313738908
2017-12-26,-0.002561188222854782
2017-12-27,0.01997149153142641
2017-12-28,-0.017342627465308125
2017-12-29,-0.013094303591907108
2018-01-02,0.04326507295127535
2018-01-03,0.03151792264464315
2018-01-04,0.021173869518954502
2018-01-05,0.0797900534718452
2018-01-08,-0.009236778652234268
2018-01-09,0.0029441303121604534
2018-01-10,-0.0009784959511300872
2018-01-11,0.03574924287506742
2018-01-12,-0.024822677446778907
2018-01-16,-0.04678788618607954
2018-01-17,0.018819981795783258
2018-01-18,0.005242113761200873
2018-01-19,0.056866175552422904
2018-01-22,0.06414472401661087
2018-01-23,-0.0061824373666140575
2018-01-24,-0.01532989674382823
2018-01-25,0.01805052442619881
2018-01-26,0.018838703655591038
2018-01-29,-0.011746810989514356
2018-01-30,0.001981073123119348
2018-01-31,0.030536014404001666
2018-02-01,-0.052440824823587584
2018-02-02,-0.01889764090371504
2018-02-05,-0.059390050821808815
2018-02-06,0.014383231253139117
2018-02-07,0.001441902372354864
2018-02-08,-0.05207579227979209
2018-02-09,0.0017721441727649445
2018-02-12,0.008845046166802817
2018-02-13,0.05485978311266315
2018-02-14,-0.006174356030917649
2018-02-15,0.05830352521793003
2018-02-16,-0.00406412963321201
2018-02-20,0.01858988173833276
2018-02-21,-0.01847322113102845
2018-02-22,0.018140659397692938
2018-02-23,-0.0008908889569700928
2018-02-26,0.037672728571452874
2018-02-27,-0.01374864447127433
2018-02-28,0.0030494312810660507
2018-03-01,-0.0008686409596104783
2018-03-02,0.00021739049327007542
2018-03-05,0.09561055339883962
2018-03-06,-0.016263382082573608
2018-03-07,0.022580701230593636
2018-03-08,0.03016559034845523
2018-03-09,0.0045933335591732405
2018-03-12,0.013335814933481904
2018-03-13,-0.025568656340806628
2018-03-14,0.053636864385198546
2018-03-15,0.004211674412483601
2018-03-16,0.0009117293384650615
2018-03-19,-0.005647614538910162
2018-03-20,0.05698051834591156
2018-03-21,-0.010400389814592792
2018-03-22,-0.033806276055655116
2018-03-23,-0.06327051646339943
2018-03-26,0.03638477133225737
2018-03-27,-0.04649856020999288
2018-03-28,-0.07187626096622712
2018-03-29,0.03819374122394237
2018-04-02,-0.03089431776815399
2018-04-03,-0.002097283420324114
2018-04-04,0.0018914740316777756
2018-04-05,0.007342192201852615
2018-04-06,-0.044773042594407175
2018-04-09,0.00043602481424454
2018-04-10,0.041621265478660074
2018-04-11,-0.0008368392503306232
2018-04-12,0.04041039306958294
2018-04-13,-0.04407322775677902
2018-04-16,-0.00989476254111843
2018-04-17,0.044652399390297415
2018-04-18,0.04579686446333553
2018-04-19,-0.014597119198298869
2018-04-20,0.016393403097913817
2018-04-23,-0.02157016381849275
2018-04-24,-0.08619662927732885
2018-04-25,-0.027385315529201204
2018-04-26,0.044469311250654675
2018-04-27,0.017757766079409487
2018-04-30,-0.004834970437499364
2018-05-01,0.018166468263193458
2018-05-02,0.009543549319325884
2018-05-03,0.011302902564431339
2018-05-04,-0.0022353304693775167
2018-05-07,0.04114054013318036
2018-05-08,0.043036009563905964
2018-05-09,0.017629381697093827
2018-05-10,0.007187674463877247
2018-05-11,0.0014638245951290596
2018-05-14,-0.008222195627686335
2018-05-15,0.006816557754292907
2018-05-16,0.035498601510382644
2018-05-17,-0.03127761889010583
2018-05-18,0.004013156182558264
2018-05-21,0.024527588147990942
2018-05-22,-0.031211178233427783
2018-05-23,0.008420264973070468
2018-05-24,0.008349956129942937
2018-05-25,0.003960418068851279
2018-05-29,0.020620364026221694
2018-05-30,0.01739286209265778
2018-05-31,0.005871182066720104
2018-06-01,0.019914160470594133
2018-06-04,0.030129623297841412
2018-06-05,0.006045734105755596
2018-06-06,0.018677952437534007
2018-06-07,-0.03268499700030503
2018-06-08,0.01829570865093144
2018-06-11,-0.007931334953890201
2018-06-12,0.03132645032248482
2018-06-13,-0.011232385615507212
2018-06-14,0.02208001708984364
2018-06-15,0.009392646818815464
2018-06-18,0.026674837186149825
2018-06-19,-0.0036253455412871283
2018-06-20,0.024711905337210238
2018-06-21,-0.007249561922151537
2018-06-22,-0.02011920275440482
2018-06-25,-0.05870723361751429
2018-06-26,0.010664079074502286
2018-06-27,-0.039328523013236416
2018-06-28,0.024296872703698513
2018-06-29,0.0014622283298697525
2018-07-02,0.024334847742582877
2018-07-03,-0.022014561341226813
2018-07-05,0.038866421471723145
2018-07-06,0.03569759721055554
2018-07-09,0.0006020607173009562
2018-07-10,-0.025872459895472266
2018-07-11,0.008801724459878146
2018-07-12,0.02984841410666017
2018-07-13,-0.00460757378445642
2018-07-16,-0.00029870497381379035
2018-07-17,0.020612471183222958
2018-07-18,-0.0005854077924107859
2018-07-19,0.029726149539929247
2018-07-20,0.0012799199043764808
2018-07-23,0.016900933817904473
2018-07-24,-0.03128488703221344
2018-07-25,0.045703548746396816
2018-07-26,-0.007445207839731571
2018-07-27,-0.029726343285883527
2018-07-30,-0.06055827945517056
2018-07-31,-0.014782096618452978
2018-08-01,0.03418405309067185
2018-08-02,0.08659887619909634
2018-08-03,-0.05905025224258509
2018-08-06,0.03744876441978984
2018-08-07,0.0011280574326033577
2018-08-08,-0.0025352155658561193
2018-08-09,-0.02033327375898719
2018-08-10,0.017584336537906475
2018-08-13,0.02507088258804635
2018-08-14,0.03592646642871511
2018-08-15,-0.036414610010433
2018-08-16,0.00719828748391671
2018-08-17,0.0019241256945858876
2018-08-20,0.018655700711731393
2018-08-21,0.012523569599010909
2018-08-22,0.01662455059732304
2018-08-23,0.00889586974695633
2018-08-24,0.013744781131257433
2018-08-27,0.0008953657527626113
2018-08-28,0.03258789842502008
2018-08-29,0.060643486527415025
2018-08-30,0.02403740094917861
2018-08-31,0.010027315770251954
2018-09-04,0.02944495293686078
2018-09-05,-0.0443835950877568
2018-09-06,0.015367018511256658
2018-09-07,0.016150895531841014
2018-09-10,-0.006446613573249826
2018-09-11,0.03233023167447424
2018-09-12,-0.01993927570687648
2018-09-13,-0.0024325653998700236
2018-09-14,0.006650393105773977
2018-09-17,-0.04360272074189775
2018-09-18,0.013009408766724073
2018-09-19,-0.036254061705406904
2018-09-20,0.020165082817614532
2018-09-21,-0.013986811404387955
2018-09-24,0.008675238420806641
2018-09-25,0.10820545629391787
2018-09-26,-0.0073413419973170635
2018-09-27,0.03497091923119244
2018-09-28,0.010718691931105306
2018-10-01,-0.01747301605501672
2018-10-02,0.005653814336548546
2018-10-03,-0.0088930055228299
2018-10-04,-0.025474435272541895
2018-10-05,-0.004021560609683061
2018-10-08,-0.08553823185155052
2018-10-09,0.0012781851437617675
2018-10-10,-0.10119532790991415
2018-10-11,-0.10871528083561033
2018-10-12,0.07156312514506125
2018-10-15,-0.0027038606777897156
2018-10-16,0.06710051244257409
2018-10-17,-0.008511155469457798
2018-10-18,-0.03959005568822416
2018-10-19,-0.011872990935412053
2018-10-22,0.022276245884664148
2018-10-23,-0.02073427984038323
2018-10-24,-0.06486857840872129
2018-10-25,0.05985003958835167
2018-10-26,-0.032249220112658405
2018-10-29,-0.05399330454145268
2018-10-30,0.021997672172803462
2018-10-31,0.06820818304687792
2018-11-01,0.04479239009152991
2018-11-02,0.013291690133633738
2018-11-05,-0.035365225365891595
2018-11-06,0.03066251642262463
2018-11-07,0.0695900278451691
2018-11-08,-0.09021645742190876
2018-11-09,-0.026053524211182233
2018-11-12,-0.046949569668599755
2018-11-13,0.02892734627092719
2018-11-14,-0.028392497687555474
2018-11-15,0.05429023131459476
2018-11-16,-0.04089676900317918
2018-11-19,-0.10794723774616932
2018-11-20,-0.018262688638805535
2018-11-21,0.012940783581523174
2018-11-23,0.013573974821413648
2018-11-26,0.04805412578704038
2018-11-27,-0.009621157876518738
2018-11-28,0.06086828025819968
2018-11-29,0.0001431125528374988
2018-11-30,-0.000858443300120193
2018-12-03,0.03021192326733857
2018-12-04,-0.11730366900196487
2018-12-06,0.034325368878712625
2018-12-07,-0.07474506743227738
2018-12-10,0.04277726786832359
2018-12-11,-0.025244592329665916
2018-12-12,0.03026874042620875
2018-12-13,-0.011783189034097141
2018-12-14,-0.012082704575416936
2018-12-17,-0.0566462905107471
2018-12-18,0.022176718880038138
2018-12-19,-0.014853127784468123
2018-12-20,-0.053023840727500215
2018-12-21,-0.06064406282308066
2018-12-24,-0.034088690878819494
2018-12-26,0.09069397404200852
2018-12-27,0.01500364851108893
2018-12-28,-0.004986688982814957
2018-12-31,0.003937734471256116
2019-01-02,0.01978963464667327
2019-01-03,-0.08356647780136328
2019-01-04,0.10988176912304448
2019-01-07,0.04365762980756438
2019-01-08,0.03952565321035162
2019-01-09,0.04451840020345044
2019-01-10,0.002578464555717197
2019-01-11,0.0019667910107954434
2019-01-14,-0.015853887944094258
2019-01-15,0.011966842216092122
2019-01-16,-0.0009096052065875604
2019-01-17,0.0446129703177196
2019-01-18,0.04938991439207108
2019-01-22,-0.060769650047984736
2019-01-23,0.018422992308198216
2019-01-24,0.07004347430047786
2019-01-25,0.0545036333003972
2019-01-28,-0.022444529596022722
2019-01-29,-0.10049860324626625
2019-01-30,0.04331973930081978
2019-01-31,-0.002516430983469875
2019-02-01,-0.00770841533462352
2019-02-04,0.013418035413751417
2019-02-05,0.007386742568597615
2019-02-06,0.005395675100096309
2019-02-07,-0.009907819441927646
2019-02-08,0.02140376623831064
2019-02-11,0.011294078856734835
2019-02-12,0.017088221855238395
2019-02-13,0.0005291826625912766
2019-02-14,0.0005289027764117105
2019-02-15,-0.00039644218346479576
2019-02-19,0.013220518350993693
2019-02-20,-0.008742147367968411
2019-02-21,-0.020271171393737797
2019-02-22,0.02216850086139477
2019-02-25,0.013801201328766055
2019-02-26,0.01063139795182444
2019-02-27,0.01757540474942787
2019-02-28,0.02420572587408354
2019-03-01,-0.04652878974265251
2019-03-04,-0.03576034954564922
2019-03-05,0.01807468777605359
2019-03-06,-0.011835895779100714
2019-03-07,-0.013707729407285152
2019-03-08,0.003913114466859602
2019-03-11,0.015188134815090182
2019-03-12,0.01641728960426536
2019-03-13,0.014068019776997565
2019-03-14,-0.00603726692248252
2019-03-15,-0.009433907384984064
2019-03-18,-0.0185257422136631
2019-03-19,0.021002181724806945
2019-03-20,-0.020179605150760227
2019-03-21,0.043449329660491864
2019-03-22,-0.04380494708874427
2019-03-25,-0.00719128129535318
2019-03-26,-0.008316602564745423
2019-03-27,-0.012985243886242004
2019-03-28,0.017678510263767766
2019-03-29,0.008887638213423088
2019-04-01,0.0186866198624549
2019-04-02,-0.009433978296411794
2019-04-03,0.019179955117764713
