Date,SPGI
2015-04-21,-0.00028966459610124673
2015-04-22,0.006662749016648206
2015-04-23,0.009688278858557942
2015-04-24,0.009215465379678545
2015-04-27,-0.008848770697281627
2015-04-28,0.0036088820922954845
2015-04-29,-9.425491529402308e-05
2015-04-30,-0.012871881675604602
2015-05-01,-0.0007669380663319902
2015-05-04,0.0144888990466292
2015-05-05,-0.007566846665837512
2015-05-06,-0.009053402671859057
2015-05-07,0.009232551839955416
2015-05-08,0.016104392613802476
2015-05-11,0.00881565622803615
2015-05-12,-0.013851867027788844
2015-05-13,-0.010463713100782646
2015-05-14,0.007907009057672054
2015-05-15,-0.0009453002327469706
2015-05-18,0.01438065773346242
2015-05-19,0.0020520544988265055
2015-05-20,-0.006888001567451063
2015-05-21,0.0015934317986587843
2015-05-22,-0.0064766078222555645
2015-05-26,-0.010486502187821434
2015-05-27,0.007160798216830022
2015-05-28,-0.00142199310516411
2015-05-29,-0.015093936304767852
2015-06-01,0.0
2015-06-02,-0.0006747044001530478
2015-06-03,-0.000868236683365109
2015-06-04,-0.014479855821221466
2015-06-05,-0.0004901682809442809
2015-06-08,-0.00607588874097742
2015-06-09,0.004831434917004884
2015-06-10,0.014816895537955288
2015-06-11,0.009862884097666669
2015-06-12,-0.007085650844012359
2015-06-15,-0.0016394162269587342
2015-06-16,0.00405691135874231
2015-06-17,0.0008659816847058632
2015-06-18,0.013071981060323035
2015-06-19,-0.006262127838131626
2015-06-22,0.01059763430312688
2015-06-23,-0.006801829879289234
2015-06-24,-0.01122440599956176
2015-06-25,-0.006060414728974006
2015-06-26,0.0027099681710065493
2015-06-29,-0.028860990039243806
2015-06-30,-0.0015904916749465148
2015-07-01,0.009955214852354288
2015-07-02,0.006210174507454758
2015-07-06,-0.0046042584774788065
2015-07-07,-0.00364158170553619
2015-07-08,-0.009580895159957858
2015-07-09,0.006183224203872406
2015-07-10,0.022499582150259823
2015-07-13,0.0057194594495391105
2015-07-14,0.006072096289296169
2015-07-15,0.002490988908085967
2015-07-16,0.006116305333424776
2015-07-17,-0.004749005568560283
2015-07-20,0.010306889017843712
2015-07-21,0.0007556079607662358
2015-07-22,0.004248018920256724
2015-07-23,0.001033646543500577
2015-07-24,-0.0086383006696239
2015-07-27,-0.05673448776806911
2015-07-28,-0.011948671525850552
2015-07-29,0.03130064545700195
2015-07-30,0.013401662394856517
2015-07-31,-0.010598692685532374
2015-08-03,-0.005208911359275592
2015-08-04,-0.0012847098824316783
2015-08-05,0.005045064722245529
2015-08-06,-0.009842367249995099
2015-08-07,0.001192757369814501
2015-08-10,0.026111904917654583
2015-08-11,-0.010933534945886336
2015-08-12,-0.007728423120978989
2015-08-13,-0.002365911102667706
2015-08-14,0.0050398270823828195
2015-08-17,0.010422863463161125
2015-08-18,-0.00204385928782147
2015-08-19,0.00019520430850938908
2015-08-20,-0.022131224871017152
2015-08-21,-0.03808558152505248
2015-08-24,-0.03681745773214673
2015-08-25,0.006262472585100598
2015-08-26,0.03305110231531305
2015-08-27,0.029292410612207664
2015-08-28,0.0036332379494123934
2015-08-31,-0.024736265923986478
2015-09-01,-0.04350982255625779
2015-09-02,0.009593777197012487
2015-09-03,0.0008542447665085273
2015-09-04,-0.005973983382879466
2015-09-08,0.031981180902168616
2015-09-09,-0.03171790562459975
2015-09-10,0.004617797609639318
2015-09-11,0.01101176212399202
2015-09-14,-0.018822428829212257
2015-09-15,0.022739709363994942
2015-09-16,-0.0025288950940195454
2015-09-17,-0.006338842369731701
2015-09-18,-0.019561584779452912
2015-09-21,0.005204955583287818
2015-09-22,-0.015749944004460836
2015-09-23,-0.0012053845719046663
2015-09-24,-0.021178994095091386
2015-09-25,-0.0006722714039849587
2015-09-28,-0.04049803940235874
2015-09-29,-0.0015198887075170697
2015-09-30,0.012880588621542843
2015-10-01,0.02184922226668773
2015-10-02,0.010521720972695547
2015-10-05,0.01197966273869544
2015-10-06,-0.013607774758012892
2015-10-07,-0.00280400105075973
2015-10-08,0.007535962764987136
2015-10-09,0.0017854611990533176
2015-10-12,0.0054608400885598485
2015-10-13,0.0
2015-10-14,0.007646906952532895
2015-10-15,0.023977544749739677
2015-10-16,-0.004833836313760664
2015-10-19,0.004425220498477156
2015-10-20,-0.00032232830430889425
2015-10-21,-0.01171672043241434
2015-10-22,0.01326973506772866
2015-10-23,0.023936864474366937
2015-10-26,-0.005450790885107359
2015-10-27,-0.00969749919253804
2015-10-28,0.00031900699744613625
2015-10-29,0.002979542414667913
2015-10-30,-0.017186807469644072
2015-11-02,-0.004209537647862027
2015-11-03,0.05918665841271409
2015-11-04,-0.0041959716406523295
2015-11-05,0.0029804363509813303
2015-11-06,0.011066732854533967
2015-11-09,-0.02432321741342336
2015-11-10,-0.0009350031685056992
2015-11-11,0.00831784216859388
2015-11-12,-0.013404938865572036
2015-11-13,-0.010242496460941997
2015-11-16,0.006335899270261569
2015-11-17,-0.0010494080602916345
2015-11-18,0.005777191009335603
2015-11-19,0.00668417561425394
2015-11-20,0.005187184147386281
2015-11-23,-0.005902836108407139
2015-11-24,0.009271798782943153
2015-11-25,0.0
2015-11-27,-0.0003098581829474867
2015-11-30,-0.003923613196456399
2015-12-01,0.01036632558104067
2015-12-02,-0.0005131612792591556
2015-12-03,-0.017142467432700426
2015-12-04,0.0269451003889698
2015-12-07,-0.013322397776625694
2015-12-08,-0.012162475288888475
2015-12-09,-0.014502848546480096
2015-12-10,0.006458003071413643
2015-12-11,-0.02514184647190909
2015-12-14,0.01877587726469332
2015-12-15,0.00752050882892763
2015-12-16,0.014718146514611119
2015-12-17,-0.012432334754975627
2015-12-18,-0.015316857293007136
2015-12-21,0.013850461141868164
2015-12-22,0.007776253274795364
2015-12-23,0.021689158488258142
2015-12-24,-0.00500084442025861
2015-12-28,-0.00020487956253500972
2015-12-29,0.02595627197119099
2015-12-30,-0.001399831251387318
2015-12-31,-0.012818083688830972
2016-01-04,-0.03834461628976038
2016-01-05,0.0033755868664626654
2016-01-06,-0.010933420021437712
2016-01-07,-0.03146288853921142
2016-01-08,-0.028643323789624864
2016-01-11,-0.00045170999236510134
2016-01-12,0.0028256913180910725
2016-01-13,-0.04903063726009671
2016-01-14,0.0062817183838401736
2016-01-15,-0.019788160198005667
2016-01-19,0.0013217676820069801
2016-01-20,-0.00984029848845236
2016-01-21,-0.008968774286758685
2016-01-22,0.045616106417856406
2016-01-25,-0.01906487709831728
2016-01-26,0.005842670296127173
2016-01-27,-0.010075898384491966
2016-01-28,-0.013531144168316134
2016-01-29,0.03204669482699529
2016-02-01,-0.010350367463258126
2016-02-02,-0.02923689146714359
2016-02-03,-0.011141227360333295
2016-02-04,0.0771328167947769
2016-02-05,-0.014253155515184801
2016-02-08,-0.027868285978455254
2016-02-09,0.0026387781907648566
2016-02-10,0.014116460726005586
2016-02-11,-0.029609257219608387
2016-02-12,0.039629946568179086
2016-02-16,0.021047994403254
2016-02-17,0.017750532972515165
2016-02-18,-0.011815186862518812
2016-02-19,0.0014807344176255288
2016-02-22,0.017055150586871237
2016-02-23,-0.021214489489033594
2016-02-24,0.014449500628992418
2016-02-25,0.0186523726398371
2016-02-26,-0.008989009399414605
2016-02-29,0.0049271231132044235
2016-03-01,0.028081329440962977
2016-03-02,0.002817977423882345
2016-03-03,0.019455394692025285
2016-03-04,0.007845614432668846
2016-03-07,-0.009678050642764835
2016-03-08,-0.0020183808108465984
2016-03-09,-0.007450544987662178
2016-03-10,-0.0036462125055742867
2016-03-11,0.023894215905473803
2016-03-14,-0.013560507540600453
2016-03-15,-0.007566071853378875
2016-03-16,0.015784119604808966
2016-03-17,0.014270960126236742
2016-03-18,0.01917673128425279
2016-03-21,-0.01625950796403175
2016-03-22,0.010395026764332238
2016-03-23,0.00020594831836140415
2016-03-24,-0.008537689600390141
2016-03-28,0.010374538086905805
2016-03-29,0.021254881837649453
2016-03-30,-0.005228381302354479
2016-03-31,0.00040431640997984353
2016-04-01,0.003233055847453148
2016-04-04,-0.01117822306856786
2016-04-05,-0.018433660607702573
2016-04-06,0.013799692568664979
2016-04-07,-0.01002993450867884
2016-04-08,0.005169079078537253
2016-04-11,-0.006582320959414578
2016-04-12,0.01232032677260353
2016-04-13,0.020965033024413104
2016-04-14,0.0025046578799088337
2016-04-15,-0.0030978832295632808
2016-04-18,0.011927638934843499
2016-04-19,0.021592713119906293
2016-04-20,0.009598329411637518
2016-04-21,-0.006049994648392176
2016-04-22,-0.0012560947011284185
2016-04-25,-0.0020310890942255577
2016-04-26,0.03489708383973866
2016-04-27,0.010865309333979
2016-04-28,0.0
2016-04-29,-0.00991470117645965
2016-05-02,0.002994692314313818
2016-05-03,-0.02491354114112021
2016-05-04,-0.002009683374706861
2016-05-05,0.0036438853861726628
2016-05-06,-0.0038214289321175654
2016-05-09,0.00239752523412462
2016-05-10,0.0042095646469197945
2016-05-11,0.0017149910967331206
2016-05-12,0.007799405364512735
2016-05-13,-0.009815223309311283
2016-05-16,0.01496369665345365
2016-05-17,-0.007418362371631071
2016-05-18,0.012771908714820146
2016-05-19,-0.0018683509635354367
2016-05-20,0.011417892513424954
2016-05-23,0.007124748057494301
2016-05-24,0.029314425178963655
2016-05-25,-0.0036716235094755856
2016-05-26,-0.007730486368293321
2016-05-27,0.009783293804607851
2016-05-31,0.0030502651092316757
2016-06-01,-0.009033262939581954
2016-06-02,-0.0031588580101972186
2016-06-03,-0.0073337110427115215
2016-06-06,0.005654682838137415
2016-06-07,-0.005804292496373931
2016-06-08,0.003831751950158946
2016-06-09,0.0
2016-06-10,-0.022991790891687236
2016-06-13,-0.0026044813561822977
2016-06-14,-0.0034505568471503434
2016-06-15,0.002058870338525809
2016-06-16,0.0038288202786469494
2016-06-17,-0.006977345469055263
2016-06-20,0.005340038764576116
2016-06-21,0.00484588707634348
2016-06-22,-0.006491803404813479
2016-06-23,0.03257741031096706
2016-06-24,-0.05857906517892009
2016-06-27,-0.04570770150807979
2016-06-28,0.02223785114467014
2016-06-29,0.04340993468106569
2016-06-30,0.011886887787829314
2016-07-01,0.005593906258834158
2016-07-05,-0.01566862873847441
2016-07-06,0.005745494944825458
2016-07-07,0.00496340359040115
2016-07-08,0.014537429301822558
2016-07-11,0.012767146511321714
2016-07-12,0.02466939053010142
2016-07-13,0.007788859228373246
2016-07-14,0.011768771566615266
2016-07-15,0.0038195614925347066
2016-07-18,0.010550112388182153
2016-07-19,-0.0023961668146124104
2016-07-20,0.004546238941910419
2016-07-21,-0.002390768568799606
2016-07-22,0.004108464951722013
2016-07-25,-0.0012785271231761097
2016-07-26,0.0033285392982826956
2016-07-27,-0.0011057617186535085
2016-07-28,0.03389525744060751
2016-07-29,0.006589881637981909
2016-08-01,-0.008019659023452141
2016-08-02,-0.009157051777128888
2016-08-03,0.003330570980877301
2016-08-04,-0.007385335949109395
2016-08-05,0.010700442064487836
2016-08-08,-0.006120813607090159
2016-08-09,0.003495367931540594
2016-08-10,-0.006219893932108311
2016-08-11,0.004840127029103414
2016-08-12,-0.004152427412097759
2016-08-15,0.0029188678039104854
2016-08-16,-0.005155324394227612
2016-08-17,0.0038446472656614716
2016-08-18,-0.0005830020099754085
2016-08-19,0.0022498067160923174
2016-08-22,0.0
2016-08-23,0.00806280711445262
2016-08-24,0.000248326990961667
2016-08-25,0.001240164024738144
2016-08-26,0.0039641148322091535
2016-08-29,0.008472596819933953
2016-08-30,0.003017916568896384
2016-08-31,0.004635203167739688
2016-09-01,0.0032379273702916045
2016-09-02,0.01202170293276561
2016-09-06,0.00287042877392496
2016-09-07,-0.0007950518591989253
2016-09-08,0.00031831327264342235
2016-09-09,-0.0279168022702323
2016-09-12,0.016527108984930372
2016-09-13,-0.01706344218429101
2016-09-14,-0.004913399488326919
2016-09-15,0.021313373230124943
2016-09-16,-0.006768278821417395
2016-09-19,0.01143839102417643
2016-09-20,0.000802063844945522
2016-09-21,0.02227910757622631
2016-09-22,-0.0057227435009366
2016-09-23,-0.01458632133575899
2016-09-26,-0.000400201616372442
2016-09-27,0.015448657185588077
2016-09-28,0.005517836372822549
2016-09-29,-0.019912138655159506
2016-09-30,0.012318258269853333
2016-10-03,-0.012642585520268201
2016-10-04,-0.006081762773919253
2016-10-05,-0.0004025152005430188
2016-10-06,0.007168708324000406
2016-10-07,-0.009437170543602269
2016-10-10,0.006378254087589408
2016-10-11,-0.01524268272330731
2016-10-12,0.005050848777900185
2016-10-13,-0.005673863380219135
2016-10-14,0.003912786577110472
2016-10-17,-0.004871903645169429
2016-10-18,0.002774279331267948
2016-10-19,-0.0017088006599357275
2016-10-20,-0.004564511857482634
2016-10-21,0.01531280301509419
2016-10-24,0.005242026188316595
2016-10-25,-0.003128787841081948
2016-10-26,-0.007485074187697949
2016-10-27,-0.003729914234106624
2016-10-28,-0.004721016751517149
2016-10-31,-0.0035167690153100617
2016-11-01,-0.00754996142271247
2016-11-02,-0.01215588467606965
2016-11-03,0.025447909997990736
2016-11-04,0.0007347711223739672
2016-11-07,0.0234112069575092
2016-11-08,0.007651811271056852
2016-11-09,-0.006248767499866248
2016-11-10,0.0055717271814379465
2016-11-11,-0.0068867513026502625
2016-11-14,-0.013868817276893486
2016-11-15,-0.014468210738509235
2016-11-16,0.003526728119164657
2016-11-17,0.013157864495208171
2016-11-18,-0.017504331529908157
2016-11-21,-0.0005748560737636188
2016-11-22,-0.007557810852241276
2016-11-23,-0.001992368475609463
2016-11-25,-0.0024123542393057473
2016-11-28,-0.012675061417458
2016-11-29,0.010219713461316893
2016-11-30,-0.005183716357278212
2016-12-01,-0.022943168253042434
2016-12-02,-0.004902658995225906
2016-12-05,-0.012187797162071079
2016-12-06,-0.0062129250287370485
2016-12-07,0.0067798151061175815
2016-12-08,-0.0010493453402078412
2016-12-09,0.006829245258906491
2016-12-12,-0.013043288382762586
2016-12-13,0.028105165550557087
2016-12-14,-0.015082689878872513
2016-12-15,-0.005481480843662401
2016-12-16,-0.010498710388493815
2016-12-19,-0.004420657413378382
2016-12-20,-0.002486698073195348
2016-12-21,-0.005520159625301058
2016-12-22,-0.017904921123461315
2016-12-23,-0.006199127286887651
2016-12-27,0.003761119835022475
2016-12-28,-0.0068538615077907705
2016-12-29,-0.0006441549107194522
2016-12-30,-0.009851694963514901
2017-01-03,0.007904206898767585
2017-01-04,0.03090682249509724
2017-01-05,0.0076069611986748775
2017-01-06,0.017852452501107008
2017-01-09,-0.011518118368635477
2017-01-10,-0.017037839937619315
2017-01-11,0.005568248894445071
2017-01-12,0.005537120582400856
2017-01-13,-0.0015098917908441534
2017-01-17,0.013520813496459061
2017-01-18,0.004037177439807582
2017-01-19,0.0
2017-01-20,0.013986043224122557
2017-01-23,0.0009481640687123427
2017-01-24,0.006976186884333879
2017-01-25,0.030020548482901477
2017-01-26,0.005729454094348885
2017-01-27,-0.0035501512223752307
2017-01-30,-0.0005799175515357469
2017-01-31,-0.0036479362728314424
2017-02-01,-0.005075689309185338
2017-02-02,0.007108890333890061
2017-02-03,0.018103218030283363
2017-02-06,0.0022837336027543564
2017-02-07,0.02408848731268609
2017-02-08,-0.006039192824007111
2017-02-09,0.009033854041327505
2017-02-10,0.0006341401451681605
2017-02-13,0.0019002352961456914
2017-02-14,0.0030825146045494467
2017-02-15,0.011109473714851825
2017-02-16,0.002181634836137425
2017-02-17,0.013840463244655599
2017-02-21,0.002837317675095763
2017-02-22,0.0032990830365513535
2017-02-23,0.0
2017-02-24,0.00030581652982042407
2017-02-27,-0.006344648458100122
2017-02-28,-0.004000156082674011
2017-03-01,0.00409336992937015
2017-03-02,0.0
2017-03-03,-0.0027691163186948087
2017-03-06,0.006093702430105985
2017-03-07,0.001993299488316058
2017-03-08,-0.0008414647563271815
2017-03-09,0.003675797042817397
2017-03-10,0.004807214623145706
2017-03-13,0.006834041183535033
2017-03-14,-0.003167828178864629
2017-03-15,-0.013770091361066217
2017-03-16,0.010663775969634637
2017-03-17,-0.013283801578607868
2017-03-20,-0.0023077215452209643
2017-03-21,-0.011488977026166247
2017-03-22,0.002262158645826462
2017-03-23,0.0051362555610565686
2017-03-24,0.004181489542425032
2017-03-27,-0.009561512009367834
2017-03-28,0.002102234370428002
2017-03-29,-0.003185343701938459
2017-03-30,0.00849506041091308
2017-03-31,0.010355795434222825
2017-04-03,-0.010632149703625693
2017-04-04,-0.004097231764372822
2017-04-05,0.010479702536373203
2017-04-06,-0.0016133605910814142
2017-04-07,0.0006926027821516634
2017-04-10,-0.003537042067184082
2017-04-11,-0.00300974169471091
2017-04-12,-0.002089585572951469
2017-04-13,-0.0050415747556540325
2017-04-17,0.01933257784943687
2017-04-18,-0.0018353059372385738
2017-04-19,0.00038282748519935517
2017-04-20,0.009956694338946859
2017-04-21,-0.0026542907407476335
2017-04-24,0.018096112179318613
2017-04-25,0.01277076408778166
2017-04-26,-0.010176435684426943
2017-04-27,0.006407319795432187
2017-04-28,-0.006662404383117271
2017-05-01,0.006185250210346993
2017-05-02,0.0032587091515166033
2017-05-03,-0.0007383397575446704
2017-05-04,0.009234912385366112
2017-05-05,0.006880860235708441
2017-05-08,-0.005016333924843797
2017-05-09,0.0032881203766814693
2017-05-10,0.004078239794417016
2017-05-11,-0.003844271897132767
2017-05-12,-0.004659828285255907
2017-05-15,0.012289676177674291
2017-05-16,0.004624925383349021
2017-05-17,-0.01769557638383701
2017-05-18,0.006517245597458032
2017-05-19,0.005019984961337487
2017-05-22,0.004633081290664087
2017-05-23,-0.00417892970209266
2017-05-24,0.012482563303017447
2017-05-25,0.008458312877791085
2017-05-26,-0.003411785802631906
2017-05-30,0.004279186271809232
2017-05-31,0.01420340904169537
2017-06-01,0.0062321287749824705
2017-06-02,0.003201032361456191
2017-06-05,0.0016647748426139586
2017-06-06,-0.0032546520897366316
2017-06-07,0.014451330206437296
2017-06-08,-0.0027393569096093584
2017-06-09,0.008241207704733355
2017-06-12,-0.007628937212513454
2017-06-13,0.005559608772772284
2017-06-14,0.006211670806512304
2017-06-15,0.006987359542752314
2017-06-16,0.000336717441168366
2017-06-19,0.006128645472641692
2017-06-20,-0.014592095161172325
2017-06-21,-0.013584434794557065
2017-06-22,0.0011009579451675133
2017-06-23,0.009079989833568725
2017-06-26,-0.0029310776588076237
2017-06-27,-0.0012304575623267588
2017-06-28,0.01923478727670691
2017-06-29,-0.019207909869865425
2017-06-30,-0.00034225105557339486
2017-07-03,-0.0018491702314584746
2017-07-05,0.012420875431481182
2017-07-06,-0.007998503037759952
2017-07-07,0.01667261079603244
2017-07-10,6.687657316950535e-05
2017-07-11,-0.006048234504924421
2017-07-12,0.010412398226627095
2017-07-13,0.0014052106439277345
2017-07-14,-0.001202666569977251
2017-07-17,0.000267605420632977
2017-07-18,0.0024079140891866135
2017-07-19,0.00213512940885896
2017-07-20,0.006192217422231305
2017-07-21,0.018064978730397474
2017-07-24,0.006109692311888848
2017-07-25,0.0023257789204216284
2017-07-26,-0.003673771228126843
2017-07-27,-0.007310157494168079
2017-07-28,0.00013043914404997636
2017-07-31,0.0007818918963955479
2017-08-01,0.0067712088978941765
2017-08-02,-0.01687889185976954
2017-08-03,-0.0006578992772489078
2017-08-04,-0.005858197943210297
2017-08-07,-0.0005297911172883474
2017-08-08,-0.01768785245820459
2017-08-09,0.01679223633106708
2017-08-10,-0.016117184334974888
2017-08-11,0.0004720979815491244
2017-08-14,0.01435165594288268
2017-08-15,0.006377209612802526
2017-08-16,0.00508292113611164
2017-08-17,-0.015105007068797915
2017-08-18,0.0008669273606471961
2017-08-21,-0.0007327169075218576
2017-08-22,0.019001108679438605
2017-08-23,-0.010141280983478551
2017-08-24,0.0037777964389136276
2017-08-25,-0.001188390496762115
2017-08-28,0.004759866249941513
2017-08-29,-0.007040254504146248
2017-08-30,0.017359934943574462
2017-08-31,0.005145540809915028
2017-09-01,-0.003952562470656673
2017-09-05,-0.003513055907702567
2017-09-06,-0.012925834250483104
2017-09-07,0.0013227012645729008
2017-09-08,0.0035004796057676035
2017-09-11,0.005528912269556097
2017-09-12,0.0054336607013580895
2017-09-13,-0.0009117320738104562
2017-09-14,0.0016940922394979019
2017-09-15,0.001821296997438937
2017-09-18,0.002792320190577957
2017-09-19,0.007640957062769349
2017-09-20,0.0014139161158386315
2017-09-21,-0.0005134444495386026
2017-09-22,0.0068704012014935145
2017-09-25,-0.0082901196818852
2017-09-26,-0.00289338267487782
2017-09-27,-0.0019348002264998332
2017-09-28,0.004910706976385626
2017-09-29,0.00501495056317669
2017-10-02,0.0077409802654788695
2017-10-03,0.010728925306756842
2017-10-04,0.0024495687146894873
2017-10-05,-0.003509007709655454
2017-10-06,-0.0037092744608168138
2017-10-09,0.004543557941403931
2017-10-10,-0.002324157764995838
2017-10-11,0.0012591919675268848
2017-10-12,0.01333305503010962
2017-10-13,0.004345084231540897
2017-10-16,0.003954800604601072
2017-10-17,-0.0048011309375377564
2017-10-18,-0.0032782137718954107
2017-10-19,-0.01061122162353434
2017-10-20,0.013233713228463229
2017-10-23,0.003404921764519786
2017-10-24,-0.0012341627380278997
2017-10-25,-0.006052921204480977
2017-10-26,0.025354145998519817
2017-10-27,-0.01721230203454871
2017-10-30,-0.0364454087100472
2017-10-31,0.0014083339890211821
2017-11-01,0.0005750794182168839
2017-11-02,-0.006770947111824133
2017-11-03,0.020515028362989574
2017-11-06,-0.00031535101112190045
2017-11-07,0.0027103390572327246
2017-11-08,0.006224021398818502
2017-11-09,-0.013432488543418164
2017-11-10,-0.006142708117212181
2017-11-13,0.006945081045043544
2017-11-14,0.008036812545066496
2017-11-15,-0.0030136630337821435
2017-11-16,0.00805983494312823
2017-11-17,0.0030600775726141727
2017-11-20,0.009963497377952102
2017-11-21,0.009310205724863296
2017-11-22,-0.0029323615387457647
2017-11-24,0.00563637150371088
2017-11-27,0.004092231075697228
2017-11-28,0.008698269214249432
2017-11-29,-0.00663305133932568
2017-11-30,0.004552769518134436
2017-12-01,0.00416987235931332
2017-12-04,0.007763484155355549
2017-12-05,0.0025675027289151497
2017-12-06,0.00434779736919455
2017-12-07,0.0053969788176029265
2017-12-08,0.009909613268533235
2017-12-11,0.002862169339383547
2017-12-12,0.005066803409984333
2017-12-13,-0.020629600467809928
2017-12-14,-0.008401863722976577
2017-12-15,0.008711943146713308
2017-12-18,0.01100265313503157
2017-12-19,0.006377785790708135
2017-12-20,-0.011569883884933962
2017-12-21,-0.007234658293281737
2017-12-22,-0.0056287768705349794
2017-12-26,-0.0024431038019351314
2017-12-27,0.011827075723870317
2017-12-28,0.0026557386076255796
2017-12-29,-0.0026487043412463107
2018-01-02,-0.007556537572246502
2018-01-03,0.016059928613270547
2018-01-04,0.014986686096221336
2018-01-05,0.013381057071905289
2018-01-08,0.00842360458176672
2018-01-09,0.0003381573059189069
2018-01-10,-0.009196167987310044
2018-01-11,0.004498587174508684
2018-01-12,0.007029070619357425
2018-01-16,-0.010189142206238011
2018-01-17,0.005460315352155298
2018-01-18,0.010464123157859051
2018-01-19,0.013994881092715072
2018-01-22,0.005575644412674441
2018-01-23,0.004282007644549335
2018-01-24,0.0009841892317752343
2018-01-25,-0.006662572878848638
2018-01-26,0.010500390681561056
2018-01-29,-0.015016189763512489
2018-01-30,-0.003866518806221797
2018-01-31,0.004214211014388347
2018-02-01,0.004969501504618945
2018-02-02,-0.02565910938973548
2018-02-05,-0.0618620942267496
2018-02-06,0.08175066352000115
2018-02-07,0.015169770723525877
2018-02-08,-0.05134344249988265
2018-02-09,0.024176058691750768
2018-02-12,0.016112714120943616
2018-02-13,0.008759862214045677
2018-02-14,0.02248041413883839
2018-02-15,0.015535021802854931
2018-02-16,0.001905536163062438
2018-02-20,-0.007290849343497885
2018-02-21,-0.0017030722997282144
2018-02-22,0.0014396007127148724
2018-02-23,0.023058230302592575
2018-02-26,0.008504358588786065
2018-02-27,-0.0008276058899691074
2018-02-28,-0.006937993008533483
2018-03-01,-0.011887564967324127
2018-03-02,-0.002638324070778797
2018-03-05,0.007142224092282268
2018-03-06,0.003256887063227021
2018-03-07,-0.006754404550306958
2018-03-08,0.014760184300821155
2018-03-09,0.012779138632827314
2018-03-12,0.005129163007825399
2018-03-13,-0.0003570589991441775
2018-03-14,-0.017917861543638613
2018-03-15,0.0017151207077386044
2018-03-16,-0.0010379277432481793
2018-03-19,-0.010700800274680122
2018-03-20,0.027303968785411525
2018-03-21,-0.0094048127030395
2018-03-22,-0.024405267467361158
2018-03-23,-0.013697913709784237
2018-03-26,0.02568493628564572
2018-03-27,-0.017826939317475032
2018-03-28,-0.0031408462641460133
2018-03-29,0.020183769560894405
2018-04-02,-0.023186118719097815
2018-04-03,0.013770103096466979
2018-04-04,0.0013745620571357087
2018-04-05,0.0014779222487217858
2018-04-06,-0.012754498070547182
2018-04-09,0.0024024919928511412
2018-04-10,0.019918097012372016
2018-04-11,-0.010757013052417719
2018-04-12,0.014357450888414336
2018-04-13,-0.007337369532625426
2018-04-16,0.004718079871003811
2018-04-17,0.011948439793487031
2018-04-18,0.0037123318113017056
2018-04-19,-0.0037502342486527285
2018-04-20,-0.005052987898927164
2018-04-23,-0.004716040040192215
2018-04-24,-0.01551681618641143
2018-04-25,0.0026975076141062537
2018-04-26,0.003534267665954882
2018-04-27,-0.016715140571474274
2018-04-30,0.008179042024247352
2018-05-01,0.007582069884985332
2018-05-02,-0.010787899961921754
2018-05-03,0.008777631911714545
2018-05-04,0.013394444250511395
2018-05-07,0.006296525062278846
