Date,ORLY
2015-04-08,0.009114885831112307
2015-04-09,0.0019257137553747583
2015-04-10,0.006864386502575481
2015-04-13,-0.008181066522293556
2015-04-14,-0.005407453867939838
2015-04-15,-0.0052063659872549906
2015-04-16,-0.002315744378446394
2015-04-17,-0.006313548631909471
2015-04-20,0.01448261666303563
2015-04-21,-0.0003685139664422188
2015-04-22,-0.0018426559868492953
2015-04-23,0.053722251283165434
2015-04-24,0.004555193080512554
2015-04-27,-0.018399801855292663
2015-04-28,0.005019275971728465
2015-04-29,-0.023424325650324485
2015-04-30,-0.014165468531338155
2015-05-01,0.019326975986281525
2015-05-04,0.0033777826569618696
2015-05-05,-0.014677462333417823
2015-05-06,-0.009748617205978971
2015-05-07,0.00920046988795642
2015-05-08,0.007794716314593275
2015-05-11,-0.002759051564863335
2015-05-12,-0.0012699293029649894
2015-05-13,-0.002815612921533095
2015-05-14,0.012296222317554895
2015-05-15,0.0034640411535244997
2015-05-18,0.005469614056915928
2015-05-19,-0.0015159837192010306
2015-05-20,-0.007145146859154461
2015-05-21,0.011739356722139771
2015-05-22,-0.002400656913445487
2015-05-26,-0.006996437809693168
2015-05-27,-0.0013014104305170138
2015-05-28,0.0005841865684144132
2015-05-29,-0.014101654644340544
2015-06-01,0.013483416381803615
2015-06-02,0.0018427100980449307
2015-06-03,0.005921958248958914
2015-06-04,-0.009365824441496362
2015-06-05,-0.00013505234292632284
2015-06-08,-0.0011256526157188418
2015-06-09,0.004913481912902862
2015-06-10,0.012335650484213367
2015-06-11,0.0015509462845080257
2015-06-12,-0.002566098101197567
2015-06-15,-0.009447784490158928
2015-06-16,0.0113738220875923
2015-06-17,0.0015939189136979781
2015-06-18,0.013880299412087682
2015-06-19,0.00039243016433299083
2015-06-22,0.005186313125953967
2015-06-23,0.0048560727734858755
2015-06-24,-0.006774313431987311
2015-06-25,0.006863894838046614
2015-06-26,0.0027614050379409782
2015-06-29,-0.025730432704319073
2015-06-30,-0.0019873515061720193
2015-07-01,0.022125893998454327
2015-07-02,0.0011256188813633106
2015-07-06,0.005362376435584126
2015-07-07,0.006710260510856436
2015-07-08,-0.013758373632429488
2015-07-09,0.0024261430720993182
2015-07-10,0.019535032446483802
2015-07-13,0.016617157671464655
2015-07-14,-0.010591224991325476
2015-07-15,0.001727851354141663
2015-07-16,0.005385136438442295
2015-07-17,-0.0011716103230769992
2015-07-20,0.006326097990481783
2015-07-21,-0.002039878517289706
2015-07-22,0.003921359407777381
2015-07-23,8.310222631924269e-05
2015-07-24,0.004902980566156012
2015-07-27,-0.00831092583106896
2015-07-28,0.004628107868821285
2015-07-29,0.0031541901963390018
2015-07-30,-0.014728391027057586
2015-07-31,0.009069857012527383
2015-08-03,0.004993664460845704
2015-08-04,0.007701459487641005
2015-08-05,0.0032871727845322773
2015-08-06,-0.012245557956308328
2015-08-07,0.013599764266323922
2015-08-10,0.01321283315013555
2015-08-11,-0.00020190835740041546
2015-08-12,-0.001615130934783049
2015-08-13,0.027018173002540502
2015-08-14,0.0017722523356513697
2015-08-17,0.0010614252183924755
2015-08-18,-0.0007461535341509729
2015-08-19,0.007938678197262128
2015-08-20,-0.020080260804107297
2015-08-21,-0.05232375003002521
2015-08-24,-0.026535666085460652
2015-08-25,-0.0006901130279889367
2015-08-26,0.03168025052627743
2015-08-27,0.016441396367842698
2015-08-28,-0.008108273286115186
2015-08-31,-0.0038175465389623797
2015-09-01,-0.035531348561057
2015-09-02,0.03506952598444357
2015-09-03,-0.007176791308869723
2015-09-04,-0.013827034730273358
2015-09-08,0.016407384304451433
2015-09-09,0.0030608147929644947
2015-09-10,0.008401945323402993
2015-09-11,0.019109579529003273
2015-09-14,-0.006426682865747768
2015-09-15,0.020960416872856324
2015-09-16,0.012470384814998958
2015-09-17,-0.007207852143229276
2015-09-18,-0.017432518354179027
2015-09-21,0.0020299311465847847
2015-09-22,-0.0077792789424845354
2015-09-23,0.012087001079265303
2015-09-24,0.000524530516906152
2015-09-25,0.01709818334614166
2015-09-28,-0.02513677826720606
2015-09-29,-0.011794330757660232
2015-09-30,0.02889129067122642
2015-10-01,0.007599906341559937
2015-10-02,0.0016673210636826141
2015-10-05,0.007490455791853812
2015-10-06,-0.0016521702235032798
2015-10-07,-0.007919867454332041
2015-10-08,0.007069605989489691
2015-10-09,0.0005522103987063431
2015-10-12,0.013283400947599722
2015-10-13,-0.021822881238225178
2015-10-14,-0.016583147157112954
2015-10-15,0.01682229193748941
2015-10-16,0.010300365896922958
2015-10-19,-0.007164269604662099
2015-10-20,0.0005154424002191682
2015-10-21,0.0033682634730538563
2015-10-22,0.014928958604543796
2015-10-23,0.011868602694558472
2015-10-26,0.009383512968346386
2015-10-27,-0.008877161531987587
2015-10-28,0.011147805368613817
2015-10-29,0.04908007623303856
2015-10-30,0.0011233622860480352
2015-11-02,-0.008759850235920963
2015-11-03,-0.008508575859628498
2015-11-04,0.0037198248296648195
2015-11-05,0.003522737007604304
2015-11-06,-0.0005484987214424697
2015-11-09,-0.013683043919889282
2015-11-10,0.009829612132375098
2015-11-11,-0.004664926414093551
2015-11-12,-0.015020132850629198
2015-11-13,-0.026489278238613134
2015-11-16,0.02555518961887926
2015-11-17,0.0008631276464756699
2015-11-18,0.010123644031259538
2015-11-19,-0.0016331408001434289
2015-11-20,0.005725662212522797
2015-11-23,-0.008317908840719812
2015-11-24,-0.0029449605306816062
2015-11-25,0.002729342599085083
2015-11-27,-0.0003356119958352055
2015-11-30,-0.01577767215386905
2015-12-01,-0.005836217902671859
2015-12-02,-0.002401544841161063
2015-12-03,-0.0318303834295498
2015-12-04,0.020681299961618826
2015-12-07,-0.006612291633823153
2015-12-08,0.0072012246826203
2015-12-09,-0.003980664239413456
2015-12-10,-0.005005457946282488
2015-12-11,-0.02924774832369692
2015-12-14,0.011248131479482115
2015-12-15,-0.0038135608149523215
2015-12-16,0.027395631763297956
2015-12-17,-0.012769774166420556
2015-12-18,-0.011676820382766295
2015-12-21,0.009348345072730746
2015-12-22,7.893099469069575e-05
2015-12-23,0.0015762403083208198
2015-12-24,-0.002872280283222728
2015-12-28,0.009944036079009955
2015-12-29,0.010002289354768656
2015-12-30,-0.0032495022262852835
2015-12-31,-0.016455822702304168
2016-01-04,-0.028845392880363252
2016-01-05,0.007516942240607172
2016-01-06,-0.027786745557487613
2016-01-07,-0.0037333223198129373
2016-01-08,-0.022942087425770308
2016-01-11,0.013977693018919934
2016-01-12,0.021812263319916703
2016-01-13,-0.030642115036343842
2016-01-14,0.0013153689060168006
2016-01-15,-0.016229536985046367
2016-01-19,0.015205099955881929
2016-01-20,0.003988243210123699
2016-01-21,0.0003381164958533578
2016-01-22,0.011533109259562524
2016-01-25,0.01858493840687725
2016-01-26,0.024437353049824306
2016-01-27,-0.013728328911926213
2016-01-28,0.04025645875195916
2016-01-29,0.01778892493659412
2016-02-01,0.01667299768968844
2016-02-02,-0.021715300104334312
2016-02-03,-0.022621254437650617
2016-02-04,-0.010803683208677306
2016-02-05,-0.035116299199066336
2016-02-08,-0.03527903453036063
2016-02-09,0.011818610443131483
2016-02-10,0.0017350906463782234
2016-02-11,0.0542035734503592
2016-02-12,0.013986370784152768
2016-02-16,0.0108291900778974
2016-02-17,-0.004457316213731022
2016-02-18,-0.0047522285798012875
2016-02-19,0.0174815838784661
2016-02-22,0.006593313190920602
2016-02-23,-0.0029282657565423698
2016-02-24,0.019282771939511
2016-02-25,0.013269150045067901
2016-02-26,-0.01623826078243895
2016-02-29,-0.009926583801864397
2016-03-01,0.04571294990880159
2016-03-02,-0.00980832029834855
2016-03-03,-0.006010005885502823
2016-03-04,-0.009778712527891531
2016-03-07,-0.012438241756724921
2016-03-08,0.010686605124988535
2016-03-09,-0.00015104075507410553
2016-03-10,0.012728024410490146
2016-03-11,0.015178658692990288
2016-03-14,-0.0021674448356280296
2016-03-15,-0.0018040181351907103
2016-03-16,-0.004130771536023148
2016-03-17,-0.008370089050805052
2016-03-18,0.002913167768351821
2016-03-21,0.004021925026348239
2016-03-22,0.01160931550976585
2016-03-23,0.013565994339215237
2016-03-24,-0.006077241826409896
2016-03-28,-0.005095299054787783
2016-03-29,0.007133403979747932
2016-03-30,0.004830931429185448
2016-03-31,-0.01077216902332534
2016-04-01,0.015201393397462182
2016-04-04,-0.020408911455038425
2016-04-05,-0.006026072260724269
2016-04-06,0.004251185350412134
2016-04-07,-0.008576855370684422
2016-04-08,0.0018193568865001453
2016-04-11,-0.01071086269349042
2016-04-12,0.00681830848842635
2016-04-13,0.0023069158291899594
2016-04-14,0.0015591868606856796
2016-04-15,-0.003854782751443131
2016-04-18,0.015330184913089795
2016-04-19,0.00527717017607765
2016-04-20,-0.002661186385364167
2016-04-21,-0.013963042836702466
2016-04-22,-0.00040768730256623975
2016-04-25,0.0024105165109080673
2016-04-26,0.00754715183743726
2016-04-27,0.0019461133044500478
2016-04-28,-0.028731644294971326
2016-04-29,-0.008866979652333296
2016-05-02,0.006091164777743074
2016-05-03,0.014832651601297986
2016-05-04,0.001267725515450957
2016-05-05,-0.018954304282063128
2016-05-06,0.009375619349832665
2016-05-09,0.004775902682187416
2016-05-10,0.0061379372967120815
2016-05-11,-0.022579443588905845
2016-05-12,0.009019692345282326
2016-05-13,-0.02606268611136442
2016-05-16,0.01401903485513123
2016-05-17,-0.029330840318440687
2016-05-18,0.0057837329639909285
2016-05-19,-0.0006650314339832208
2016-05-20,0.005206309257928199
2016-05-23,-0.013512954933456944
2016-05-24,0.016500914370800812
2016-05-25,0.023805709112540763
2016-05-26,0.0018586936987385894
2016-05-27,0.006663588131412546
2016-05-31,-0.005453462157567368
2016-06-01,-0.0033658645784002683
2016-06-02,-0.003225246135490911
2016-06-03,-0.012029387646989687
2016-06-06,-0.00292837873933538
2016-06-07,0.0058352618178203475
2016-06-08,0.0043415486436026995
2016-06-09,0.0035958420224184717
2016-06-10,-0.004993349362041544
2016-06-13,-0.004596992396653676
2016-06-14,-0.0007312212881959157
2016-06-15,0.0031196335157857025
2016-06-16,-0.0024955685780465586
2016-06-17,0.0006543319262224401
2016-06-20,0.006385083680350734
2016-06-21,-0.0033252119386579793
2016-06-22,0.007592896298367124
2016-06-23,0.005708870575922065
2016-06-24,0.012904431440308839
2016-06-27,0.0002615603082498641
2016-06-28,0.013819852910532227
2016-06-29,0.008252622542917365
2016-06-30,-0.009390870904274373
2016-07-01,0.011545509576564417
2016-07-05,0.0055428082511557175
2016-07-06,0.005911189904381109
2016-07-07,-0.0075709113458359845
2016-07-08,0.019362104519009105
2016-07-11,-0.009800031198925807
2016-07-12,-0.006226169082480304
2016-07-13,0.00032596162045406274
2016-07-14,0.005177019964288432
2016-07-15,-0.014478641044514018
2016-07-18,0.002375455115201097
2016-07-19,-0.0038646966067129584
2016-07-20,0.0033672152650163767
2016-07-21,-0.010250173060901258
2016-07-22,0.009729882025641734
2016-07-25,0.01741060361033786
2016-07-26,0.010870327217315845
2016-07-27,-0.015118633914043444
2016-07-28,0.04021473702529099
2016-07-29,0.006789763232937007
2016-08-01,-0.005574185723827618
2016-08-02,-0.006885521753863366
2016-08-03,-0.0011846002761541907
2016-08-04,0.007081101839166326
2016-08-05,0.006130720931002198
2016-08-08,-0.009742527636134035
2016-08-09,-0.0032678223880098223
2016-08-10,0.006103735056366855
2016-08-11,-0.0012480153550620265
2016-08-12,-0.004755296144669852
2016-08-15,0.001429962661919637
2016-08-16,-0.004248888855233224
2016-08-17,-0.0006644233705717095
2016-08-18,0.0009798750133673817
2016-08-19,-0.0010139270928801736
2016-08-22,0.002834887977315237
2016-08-23,-0.004816200262227954
2016-08-24,-0.0024548710382508165
2016-08-25,-0.0009842844394949424
2016-08-26,-0.020832699888507
2016-08-29,0.0063971756021412585
2016-08-30,-0.007356332267307808
2016-08-31,0.0071230689613859255
2016-09-01,0.007787051191409766
2016-09-02,0.0015950459367957137
2016-09-06,0.0018048196764830493
2016-09-07,-0.0012716892344426522
2016-09-08,-0.002758818190005563
2016-09-09,-0.013264816257794299
2016-09-12,0.003666338137320979
2016-09-13,-0.002900880305285014
2016-09-14,-0.006967899243321973
2016-09-15,-0.0015914233879530393
2016-09-16,-0.012172096277716205
2016-09-19,0.010195095782047803
2016-09-20,-0.0011254644644150824
2016-09-21,0.015991367124011058
2016-09-22,0.014451773061476603
2016-09-23,-0.006417754947973697
2016-09-26,0.0006743107505400303
2016-09-27,0.009150281434724405
2016-09-28,-0.009032120798834087
2016-09-29,-0.010887756218161404
2016-09-30,0.004338517403257969
2016-10-03,-0.014387234879660538
2016-10-04,-0.006193874521422726
2016-10-05,0.0017859366172376934
2016-10-06,0.009823199684648287
2016-10-07,-0.0078541039074157
2016-10-10,0.008533615148273332
2016-10-11,-0.011305949388747738
2016-10-12,0.00608182281933356
2016-10-13,0.009520000389395822
2016-10-14,0.001541766072570283
2016-10-17,-0.004833072329331944
2016-10-18,0.0003597249663329638
2016-10-19,-3.601100537475865e-05
2016-10-20,-0.015032666759338342
2016-10-21,0.006134046464984166
2016-10-24,0.013536077379271427
2016-10-25,0.003508950569320879
2016-10-26,-0.011096505595516226
2016-10-27,-0.08716984583343135
2016-10-28,0.04150202120526858
2016-10-31,0.003567320843783417
2016-11-01,-0.0007563685998082104
2016-11-02,-0.005828046060046166
2016-11-03,-0.0032736769537891064
2016-11-04,-0.002444172954656487
2016-11-07,-0.006087340937753871
2016-11-08,-0.00011560468136140312
2016-11-09,0.01760546537200902
2016-11-10,-0.006095067191525083
2016-11-11,0.0009522213303245763
2016-11-14,-0.0024734419895710014
2016-11-15,0.022545262695366608
2016-11-16,0.006901677196575529
2016-11-17,0.004038504979335222
2016-11-18,-0.019373429744566684
2016-11-21,0.01606841133014214
2016-11-22,0.018480675142468428
2016-11-23,0.0017092272470111691
2016-11-25,0.004138289171329523
2016-11-28,-0.007158091148112056
2016-11-29,0.002767367565043699
2016-11-30,-0.0032318059237586017
2016-12-01,-0.005245834319144271
2016-12-02,0.003222710817602392
2016-12-05,0.009235608487485614
2016-12-06,0.004376546504118117
2016-12-07,0.027081528751540684
2016-12-08,-0.027664749085666407
2016-12-09,-0.004868206308529355
2016-12-12,0.0032975995751802767
2016-12-13,0.02044277189482857
2016-12-14,-0.020174804628066534
2016-12-15,0.004370855041024635
2016-12-16,0.004531805368935604
2016-12-19,0.013641229787047848
2016-12-20,0.007205662583831707
2016-12-21,0.0013326356778537995
2016-12-22,-0.008895794257252732
2016-12-23,0.0008127412430645187
2016-12-27,0.0015182959204207425
2016-12-28,-0.01050595070588034
2016-12-29,0.003456020498001644
2016-12-30,-0.011468472620616454
2017-01-03,0.008656235886153052
2017-01-04,0.004593713736721128
2017-01-05,0.002481324652331196
2017-01-06,-0.0036420100666408883
2017-01-09,-0.008446302515249138
2017-01-10,0.006800202913492148
2017-01-11,0.00010669083771830401
2017-01-12,0.0008886225800848191
2017-01-13,-0.00862980792189827
2017-01-17,-0.0013971507635544
2017-01-18,0.007354027888508474
2017-01-19,-0.020512131354583962
2017-01-20,-0.0037811688202266103
2017-01-23,-0.03291842006702694
2017-01-24,0.009321132463664616
2017-01-25,-0.005197036285869094
2017-01-26,-0.011538394126080487
2017-01-27,0.0030038566155337065
2017-01-30,-0.007202719181043982
2017-01-31,0.0014509949453331838
2017-02-01,-0.030197880419125078
2017-02-02,0.00919992931524316
2017-02-03,0.012271557872600036
2017-02-06,-0.005541800731243329
2017-02-07,0.01466717081490998
2017-02-08,0.036080707491811914
2017-02-09,0.011522133669009893
2017-02-10,-0.01084498259469735
2017-02-13,-0.0122149253391991
2017-02-14,0.003873698110923529
2017-02-15,0.004081246171210973
2017-02-16,-0.013930863083413736
2017-02-17,0.00475915087716583
2017-02-21,0.0021632671832911843
2017-02-22,-0.0022701849049154843
2017-02-23,-0.008019700280403552
2017-02-24,0.01049102678704461
2017-02-27,-0.0017861564940101493
2017-02-28,0.012898440777144415
2017-03-01,-0.0006992769154485767
2017-03-02,0.00169414872767093
2017-03-03,-0.004890079199359576
2017-03-06,-0.006613704178573543
2017-03-07,0.00357069204066085
2017-03-08,0.006040997390172942
2017-03-09,-0.008509817540616305
2017-03-10,0.0018205349668469761
2017-03-13,0.017802263543277963
2017-03-14,0.0034981146836163823
2017-03-15,-0.016994096354525423
2017-03-16,0.004986894948213916
2017-03-17,0.007865972965509282
2017-03-20,-0.004084626593217733
2017-03-21,-0.009447829287411724
2017-03-22,0.003327142382698156
2017-03-23,0.0001842692853144534
2017-03-24,0.0011419850514315932
2017-03-27,-0.007212144819817468
2017-03-28,-0.00033360925554659637
2017-03-29,0.01879793122937312
2017-03-30,-0.008625029505145432
2017-03-31,-0.009434412093994426
2017-04-03,-0.04132070612476724
2017-04-04,-0.012292699154854092
2017-04-05,-0.0013306874852895278
2017-04-06,-0.0031351617778011542
2017-04-07,-0.004638912971005382
2017-04-10,0.006793276827782302
2017-04-11,-0.0006667976093605033
2017-04-12,-0.006712745073484849
2017-04-13,-0.004110225643484178
2017-04-17,0.007778090257274162
2017-04-18,0.008308739464518267
2017-04-19,0.010973920959969963
2017-04-20,0.01595395838403424
2017-04-21,0.008973386611456524
2017-04-24,0.014772392550989721
2017-04-25,-0.019756337057578954
2017-04-26,0.0042051486488667855
2017-04-27,-0.029728000442100222
2017-04-28,-0.035149122715292025
2017-05-01,-0.025992362227302057
2017-05-02,0.017045991922137516
2017-05-03,0.004556198114718413
2017-05-04,0.01571222193399069
2017-05-05,0.00749544246163425
2017-05-08,0.004432151467788525
2017-05-09,0.007603769850305309
2017-05-10,0.006803585591854233
2017-05-11,-0.004699259816300705
2017-05-12,-0.003043548883159497
2017-05-15,0.010293636144160567
2017-05-16,-0.012474427246805586
2017-05-17,-0.02353769746625889
2017-05-18,0.0034952732948776433
2017-05-19,0.00632556603077683
2017-05-22,-0.011537311501264136
2017-05-23,-0.03332528816925617
2017-05-24,-0.0007076916589466853
2017-05-25,0.01599924567508859
2017-05-26,0.018987055879997827
2017-05-30,-0.0034207234192726865
2017-05-31,-0.022412520611657882
2017-06-01,0.014747245373026852
2017-06-02,0.0010991033171094955
2017-06-05,-0.023340977231529836
2017-06-06,-0.019860036434029782
2017-06-07,-0.0022089342765638786
2017-06-08,-0.018178683423953457
2017-06-09,0.009626209261950569
2017-06-12,0.008074181639811995
2017-06-13,-0.0007668765404342803
2017-06-14,-0.0008953657746066934
2017-06-15,-0.0015363057383943612
2017-06-16,-0.011027050650513792
2017-06-19,-0.004364856043458265
2017-06-20,-0.02330936314983234
2017-06-21,-0.01884357632574385
2017-06-22,-0.00289899359435164
2017-06-23,-0.00022712205103625482
2017-06-26,0.013131611801251664
2017-06-27,-0.004933426395383855
2017-06-28,-0.02185961077476184
2017-06-29,-0.004515714994030029
2017-06-30,0.01249770647380588
2017-07-03,0.00763460419781925
2017-07-05,-0.18892064630223082
2017-07-06,-0.012530038379829134
2017-07-07,-0.020846423867345032
2017-07-10,0.0018514303874257454
2017-07-11,0.005370386142254269
2017-07-12,0.017231542047013493
2017-07-13,0.042518336555147584
2017-07-14,-0.0022207289262610175
2017-07-17,0.006948254262667319
2017-07-18,0.01099735567450355
2017-07-19,-0.003359344780933249
2017-07-20,0.009523298563074878
2017-07-21,-0.0026498843438027553
2017-07-24,-0.019979804543126423
2017-07-25,0.01312156726293412
2017-07-26,0.0031040222597840117
2017-07-27,0.07405436875005056
2017-07-28,-0.006358389348257054
2017-07-31,0.02134682484797734
2017-08-01,0.018893744785687616
2017-08-02,0.007206023212276369
2017-08-03,-0.019364647111384747
2017-08-04,-0.0026751120648472737
2017-08-07,0.00019506023217186197
2017-08-08,-0.009849318154710685
2017-08-09,0.0004924757788000722
2017-08-10,-0.029285878591495784
2017-08-11,0.008569142513457084
2017-08-14,-0.0023629221441748838
2017-08-15,-0.012295882319738327
2017-08-16,0.028469441026908626
2017-08-17,-0.004712853114481219
2017-08-18,-0.013507399936385278
2017-08-21,-0.0006062616244414398
2017-08-22,0.0009604965508982488
2017-08-23,-0.013788587467624014
2017-08-24,0.006043226122139478
2017-08-25,0.029729209939506118
2017-08-28,-0.02086214411094678
2017-08-29,-0.005250914419361541
2017-08-30,0.00543088982499218
2017-08-31,-0.009894569378793738
2017-09-01,0.004384893891388186
2017-09-05,0.01720905532141348
2017-09-06,0.009481938990452132
2017-09-07,-0.009392876310332698
2017-09-08,-0.006387970854061953
2017-09-11,-0.013510754127467717
2017-09-12,0.014561413960935576
2017-09-13,0.043860067883787046
2017-09-14,-0.00423053427103437
2017-09-15,0.013180139531668189
2017-09-18,0.0010482418942572291
2017-09-19,-0.034129833900508055
2017-09-20,0.001724918655565899
2017-09-21,-0.004919802399959927
2017-09-22,0.03624047218618509
2017-09-25,0.026527971416798746
2017-09-26,-0.010225414434436031
2017-09-27,0.007325669723888151
2017-09-28,0.0035895827876080144
2017-09-29,0.000418029893091143
2017-10-02,0.00013928507237315202
2017-10-03,-0.006731639162304681
2017-10-04,-0.008366436128882881
2017-10-05,-0.004619157674445207
2017-10-06,0.008334128137194696
2017-10-09,-0.024044335509823767
2017-10-10,0.009864279002463672
2017-10-11,-0.006909015460184742
2017-10-12,-0.006765175796695777
2017-10-13,0.013091104389951536
2017-10-16,-0.0033377465555380903
2017-10-17,0.0143048410241291
2017-10-18,0.004622425867069957
2017-10-19,-0.01732477762225737
2017-10-20,-0.01624454160410027
2017-10-23,-0.001214232525424408
2017-10-24,-0.011281320219140634
2017-10-25,-0.0030000428456942174
2017-10-26,0.05564331206595363
2017-10-27,0.014205513017152338
2017-10-30,-0.014974102296997915
2017-10-31,-0.01328417086511513
2017-11-01,-0.01607014775668736
2017-11-02,0.033532524736388236
2017-11-03,-0.009416355723362857
2017-11-06,-0.017129448899001032
2017-11-07,-0.0035909359021810694
2017-11-08,0.007400015246141756
2017-11-09,0.006868569948493386
2017-11-10,0.015822571856109136
2017-11-13,-0.001212495771275024
2017-11-14,0.008031022535515353
2017-11-15,-0.0005557983289606883
2017-11-16,0.018028408284409325
2017-11-17,0.003778553490194625
2017-11-20,-0.0004988526842413243
2017-11-21,-0.021281502749732728
2017-11-22,0.013723466577370003
2017-11-24,-0.010930769329912882
2017-11-27,0.00036996444359238545
2017-11-28,0.056069120537619366
2017-11-29,0.034359074860326855
2017-11-30,-0.00046555785889634826
2017-12-01,-0.007662602518429429
2017-12-04,0.06821672101877807
2017-12-05,-0.000718826431011399
2017-12-06,-0.017505397649115406
2017-12-07,-0.003945821303780628
2017-12-08,0.02536152168195338
2017-12-11,-0.01525468595468793
2017-12-12,-0.0015370880495830797
2017-12-13,-0.0038077822701869657
2017-12-14,-0.018176663280797145
2017-12-15,-0.005177094895079448
2017-12-18,0.02364703502954768
2017-12-19,-0.011591052449875905
2017-12-20,-0.004032367243140711
2017-12-21,-0.002272270323575132
2017-12-22,0.004140841936837836
2017-12-26,0.008865866996067728
2017-12-27,-0.009564692975916556
2017-12-28,0.00020639133024169531
2017-12-29,-0.007509535956150226
2018-01-02,0.036251757660616946
2018-01-03,0.01837443476256695
2018-01-04,0.015127670219539313
2018-01-05,0.01008996877723356
2018-01-08,-0.0010757965560660443
2018-01-09,0.004846243113462156
2018-01-10,-0.010755610757647638
2018-01-11,0.005030064818859481
2018-01-12,-0.004427398365951185
2018-01-16,-0.002745519971013577
2018-01-17,0.02772493043805957
2018-01-18,0.00486721513017474
2018-01-19,0.02511916542735193
2018-01-22,-0.0026370832695850055
2018-01-23,-0.004002910405224047
2018-01-24,0.01740338628386362
2018-01-25,-0.011053505165456778
2018-01-26,0.009491450219321074
2018-01-29,-0.005554208264634486
2018-01-30,-0.020697977221060482
2018-01-31,-0.013344757375609917
2018-02-01,-0.008727152295833429
2018-02-02,-0.03712176608352158
2018-02-05,-0.02434292956792028
2018-02-06,0.03411905356075429
2018-02-07,-0.011063257788037628
2018-02-08,0.0005554525258335552
2018-02-09,-0.00947590488272776
2018-02-12,-0.006324300510604952
2018-02-13,-0.011842849217111096
2018-02-14,0.009131224512217262
2018-02-15,0.019147647402212975
2018-02-16,-0.0047167361406114106
2018-02-20,0.005097543109326974
2018-02-21,-0.01858304652818399
2018-02-22,-0.0013322717358447145
2018-02-23,0.0273689404372659
2018-02-26,0.003305380576408279
2018-02-27,-0.06428207306521305
2018-02-28,0.0235141609130618
2018-03-01,-0.0038085266897393
2018-03-02,-0.009249339580711835
2018-03-05,0.024231384238435627
2018-03-06,0.019809613616452282
2018-03-07,-0.035592310947066275
2018-03-08,-0.0018123268867809017
2018-03-09,0.03371294167203742
2018-03-12,-0.005548678334377777
2018-03-13,0.006823985414662781
2018-03-14,-0.006698001572752799
2018-03-15,-0.0012041698313541849
2018-03-16,0.00932327445264125
2018-03-19,-0.009794527148620835
2018-03-20,-0.004382760467265934
2018-03-21,-0.0022616882103233538
2018-03-22,-0.023841279866886333
2018-03-23,-0.00713215194931216
2018-03-26,0.02489140026299319
2018-03-27,-0.02620220086572178
2018-03-28,0.015692406915134738
2018-03-29,0.01919909982449841
2018-04-02,-0.045678754482419426
2018-04-03,0.007158556274096783
2018-04-04,0.01791643952375166
2018-04-05,0.007602403954531489
2018-04-06,-0.027391594479223902
2018-04-09,-0.02070071117871819
2018-04-10,0.01898568558592184
2018-04-11,-0.016477263455505153
2018-04-12,-0.012629415234864716
2018-04-13,-0.021666290445558456
2018-04-16,0.008449350210489426
2018-04-17,-0.012170923064384276
2018-04-18,0.012142265167438326
2018-04-19,-0.016671803502617544
2018-04-20,-0.006593378107905834
2018-04-23,0.004966616016174097
2018-04-24,0.009210146618104709
2018-04-25,0.01353340412761428
2018-04-26,0.13058369604016562
2018-04-27,0.022882737405441222
2018-04-30,-0.02742230963179859
