Date,TGT
2015-10-07,0.005889616732278613
2015-10-08,0.0016551112746614471
2015-10-09,0.0024141767177614515
2015-10-12,0.004183495079381094
2015-10-13,-0.0031562771612940743
2015-10-14,-0.034954305835758315
2015-10-15,-0.014042035904186845
2015-10-16,-0.0010645594600688923
2015-10-19,-0.004663395934631831
2015-10-20,-0.0040164462934608736
2015-10-21,0.026882046205705556
2015-10-22,0.009293231616409825
2015-10-23,-0.054078779844760505
2015-10-26,0.01480627309149507
2015-10-27,0.009592388196515422
2015-10-28,0.02007207820393142
2015-10-29,0.0006562376288301586
2015-10-30,0.011798567652800296
2015-11-02,0.0010363486214945983
2015-11-03,0.012555122086455484
2015-11-04,-0.010737675496276244
2015-11-05,0.00982049206819724
2015-11-06,-0.011900460503812771
2015-11-09,-0.01282041716277793
2015-11-10,0.012593689391419582
2015-11-11,-0.030055521213684266
2015-11-12,0.0008010738047719013
2015-11-13,-0.04057121492745075
2015-11-16,0.013739508662504507
2015-11-17,0.008297139136827614
2015-11-18,-0.042929613377140075
2015-11-19,0.011034812144236517
2015-11-20,0.003968811606193778
2015-11-23,0.020471476185651705
2015-11-24,0.008439412527583956
2015-11-25,0.003704217394810083
2015-11-27,0.003827155027230411
2015-11-30,-0.012799452864496241
2015-12-01,0.0042758964812372735
2015-12-02,-0.012086128794000173
2015-12-03,0.01751700671972567
2015-12-04,0.009700893125394794
2015-12-07,-0.006901256363603392
2015-12-08,-0.00994708929633581
2015-12-09,-0.008945813642869616
2015-12-10,0.0049993596724866585
2015-12-11,-0.007323497576053217
2015-12-14,0.012249179617475736
2015-12-15,0.0035756498329129194
2015-12-16,0.011235686380354881
2015-12-17,-0.019918476776318306
2015-12-18,-0.013272713457035734
2015-12-21,0.004763982209089024
2015-12-22,0.012550687890983125
2015-12-23,0.014323089324705496
2015-12-24,-0.006517654295374764
2015-12-28,-0.004099812523408852
2015-12-29,0.021545096960815746
2015-12-30,-0.01101539009996555
2015-12-31,-0.013719053659940084
2016-01-04,0.012945899744521316
2016-01-05,0.017539107344695992
2016-01-06,-0.010155195765155112
2016-01-07,-0.0026997909985531088
2016-01-08,-0.033838575331055165
2016-01-11,0.014569831673798106
2016-01-12,0.012980074156618615
2016-01-13,-0.023446156790769
2016-01-14,-0.01716891052148406
2016-01-15,-0.0046872755421903944
2016-01-19,-0.011986075672742236
2016-01-20,-0.0238304493490874
2016-01-21,0.015534903452725901
2016-01-22,0.015734439310191917
2016-01-25,-0.011474569952670488
2016-01-26,0.022054919051320176
2016-01-27,0.003549145600185044
2016-01-28,0.004243642888736021
2016-01-29,0.020143558731873012
2016-02-01,0.005661423733123172
2016-02-02,0.006590969291741633
2016-02-03,-0.01009447926955731
2016-02-04,-0.03486264182005083
2016-02-05,-0.0068532288947233955
2016-02-08,0.006325590569402628
2016-02-09,-0.002000140697576258
2016-02-10,-0.015745707911896112
2016-02-11,-0.010325747791509854
2016-02-12,0.0364496097650735
2016-02-16,0.02215867344160083
2016-02-17,0.008391783697817345
2016-02-18,0.005964025738412149
2016-02-19,-0.0028957288034434647
2016-02-22,0.0020745024625690167
2016-02-23,0.020974116294538048
2016-02-24,0.03987024897580893
2016-02-25,0.022484816352819292
2016-02-26,-0.003050680903177505
2016-02-29,0.00025485337465447344
2016-03-01,0.03199487304035897
2016-03-02,0.0017296376570057337
2016-03-03,-0.017139386179063743
2016-03-04,0.017814190268644836
2016-03-07,-0.003820573312813602
2016-03-08,-0.0035884630856413136
2016-03-09,0.008444181133549389
2016-03-10,0.0035706792392791176
2016-03-11,0.004540392091818779
2016-03-14,-0.001221575023228394
2016-03-15,-0.0014672085012576996
2016-03-16,0.00906226802295107
2016-03-17,0.007646829687721457
2016-03-18,-0.003733894438900154
2016-03-21,-0.0061659860869502925
2016-03-22,-0.006082991733910137
2016-03-23,-0.0024481736187728087
2016-03-24,0.006625992066579656
2016-03-28,0.009263922648504064
2016-03-29,0.002053094547043166
2016-03-30,0.007593131762541283
2016-03-31,-0.015789575131316513
2016-04-01,0.005833787527043777
2016-04-04,-0.005558131936434729
2016-04-05,-0.002430324934268424
2016-04-06,0.0008526284824799113
2016-04-07,-0.007301845295663356
2016-04-08,-0.008459314376237259
2016-04-11,-0.013723747219671734
2016-04-12,0.012661785568260253
2016-04-13,0.009655301577873088
2016-04-14,0.002697693063873796
2016-04-15,0.010026675080154979
2016-04-18,0.009927500149021773
2016-04-19,0.006713392426449083
2016-04-20,-0.013217856382708448
2016-04-21,-0.001447793261555863
2016-04-22,-0.005075705250889517
2016-04-25,0.0032793235046657543
2016-04-26,0.0
2016-04-27,0.00835358925742602
2016-04-28,-0.02353196673634861
2016-04-29,-0.02250094447744566
2016-05-02,0.007798623221856538
2016-05-03,-0.001622939078423813
2016-05-04,-0.003500105107608009
2016-05-05,-0.01982171209572614
2016-05-06,0.007807296154386689
2016-05-09,0.015113011880545812
2016-05-10,0.0015014195663778374
2016-05-11,-0.054340981785877096
2016-05-12,-0.0013210750428833684
2016-05-13,-0.022751456515957114
2016-05-16,0.017594157598781024
2016-05-17,-0.01340330260964473
2016-05-18,-0.07621220431628817
2016-05-19,-0.013823415049185495
2016-05-20,0.023858948953254577
2016-05-23,-0.010631774569026975
2016-05-24,0.011187934913086561
2016-05-25,0.008589322501442398
2016-05-26,-0.005340588910300537
2016-05-27,-0.0001450416803232546
2016-05-31,-0.0017419704560607263
2016-06-01,-0.0053794853622799454
2016-06-02,-0.001315277025624062
2016-06-03,0.004830021280211039
2016-06-06,0.0023307504408172086
2016-06-07,-0.008283981564628062
2016-06-08,0.005568954864957121
2016-06-09,-0.013552787294081159
2016-06-10,0.0028066996793425503
2016-06-13,-0.014585008747296957
2016-06-14,-0.0022419180304945607
2016-06-15,0.007940998023051815
2016-06-16,-0.00431088214894626
2016-06-17,0.007763398112446307
2016-06-20,0.0072589389103168145
2016-06-21,0.004559894302037737
2016-06-22,0.00819914101208763
2016-06-23,0.013360478094914141
2016-06-24,-0.006162429164035754
2016-06-27,0.0014419977558326469
2016-06-28,0.004175565938997483
2016-06-29,0.0037286103325480102
2016-06-30,-0.0025717890800146526
2016-07-01,0.003294388871494691
2016-07-05,-0.004425726228261984
2016-07-06,0.011041241541463798
2016-07-07,-0.005956878466323201
2016-07-08,0.017406481936079743
2016-07-11,0.017248632555620702
2016-07-12,0.013509734463417633
2016-07-13,-0.004760830612714817
2016-07-14,0.004373677662020459
2016-07-15,-0.006123201602102668
2016-07-18,0.012595600753656067
2016-07-19,-0.00013473783680706397
2016-07-20,0.007166562679624677
2016-07-21,-0.001879786693315677
2016-07-22,0.007802003552865866
2016-07-25,0.01841980004815813
2016-07-26,-0.0010482734958164874
2016-07-27,-0.012726592316669061
2016-07-28,-0.006112744470424314
2016-07-29,0.007220041733483118
2016-08-01,0.0023895598446490585
2016-08-02,-0.021454313586877882
2016-08-03,0.0028422617536707495
2016-08-04,0.000539931267668825
2016-08-05,0.010790068495521776
2016-08-08,0.0008006872329409109
2016-08-09,-0.03186629816830977
2016-08-10,0.006059487963682608
2016-08-11,0.013141975769927594
2016-08-12,0.02432097919870979
2016-08-15,0.004254376076167743
2016-08-16,-0.0006617903711575446
2016-08-17,-0.06425550918686529
2016-08-18,-0.004672305638699359
2016-08-19,-0.0025604684292013236
2016-08-22,0.0038505618859456803
2016-08-23,0.00937640346576396
2016-08-24,0.009570834839487397
2016-08-25,-0.012825840119048748
2016-08-26,-0.006496205216492634
2016-08-29,0.009950049986207965
2016-08-30,-0.009289303210942346
2016-08-31,-0.0028408790516508686
2016-09-01,0.005556117533550564
2016-09-02,0.0032587219602033812
2016-09-06,-0.010026828198292481
2016-09-07,0.0028528405500258813
2016-09-08,-0.011948597272864347
2016-09-09,-0.006622463334156947
2016-09-12,0.004347445339183187
2016-09-13,-0.005194408771579617
2016-09-14,-0.010734276718726954
2016-09-15,0.014809572998279785
2016-09-16,0.0002891578403483308
2016-09-19,-0.004911291620821712
2016-09-20,-0.003919097856185161
2016-09-21,0.012386698066501056
2016-09-22,-0.01309923103463706
2016-09-23,0.0030629787600571223
2016-09-26,-0.022538698826263137
2016-09-27,0.015917904676141736
2016-09-28,-0.0068825591021998145
2016-09-29,-0.001474410625633582
2016-09-30,0.014175921822485726
2016-10-03,0.0
2016-10-04,-0.0004366918082320259
2016-10-05,-0.013255624105505182
2016-10-06,0.00989059952823279
2016-10-07,0.009209370707555786
2016-10-10,-0.0026073390757869186
2016-10-11,-0.006825375266574563
2016-10-12,-0.007749726187749495
2016-10-13,0.0004421129666096757
2016-10-14,0.003241065576040647
2016-10-17,-0.012773920465362076
2016-10-18,0.0017844667933262226
2016-10-19,0.002523927699648487
2016-10-20,0.002665350451383164
2016-10-21,0.00767988290268562
2016-10-24,0.0004399307564777466
2016-10-25,-0.004541847890921602
2016-10-26,0.009418867872316827
2016-10-27,-0.01414203545221493
2016-10-28,0.017893996539757318
2016-10-31,-0.0014527755119289054
2016-11-01,-0.013822052403224538
2016-11-02,0.007081866764127698
2016-11-03,-0.02329330815233499
2016-11-04,-0.0021000440015515043
2016-11-07,0.015030798929198896
2016-11-08,-0.00710801209798495
2016-11-09,0.026249120903116374
2016-11-10,0.025141790120733365
2016-11-11,0.011482764815528013
2016-11-14,0.020070574919728523
2016-11-15,-0.010115023015233038
2016-11-16,0.0642500167195803
2016-11-17,0.0013149948044581805
2016-11-18,0.0007881775661118251
2016-11-21,0.004200154401415412
2016-11-22,0.01777537553134323
2016-11-23,0.007833980813050978
2016-11-25,0.001656107086675851
2016-11-28,-0.011321759997885095
2016-11-29,0.008878233611915087
2016-11-30,-0.014921864714784183
2016-12-01,0.0075092017659745824
2016-12-02,0.0015423711248159222
2016-12-05,-0.012317599729528839
2016-12-06,-0.0027282241773493032
2016-12-07,0.0026055253252241783
2016-12-08,0.011303092041860863
2016-12-09,-0.005781033335225505
2016-12-12,-0.008398922070992909
2016-12-13,0.012118752959535684
2016-12-14,-0.0061803361873333795
2016-12-15,-0.0027203620993367927
2016-12-16,-0.002987901870467824
2016-12-19,0.0037784137026759534
2016-12-20,0.007918509187493816
2016-12-21,-0.006697050942696459
2016-12-22,-0.04395183379307055
2016-12-23,-0.0032543665692587043
2016-12-27,0.0027208487288172822
2016-12-28,-0.011804666565604305
2016-12-29,-0.002883217331064891
2016-12-30,-0.005370105846921103
2017-01-03,0.007198844259131754
2017-01-04,0.014570626924794938
2017-01-05,-0.01693547739872936
2017-01-06,-0.015435735603931966
2017-01-09,-0.00013994152768570522
2017-01-10,0.0
2017-01-11,0.00251970790475764
2017-01-12,-0.0050266820636986065
2017-01-13,-0.01487716981726106
2017-01-17,0.010685015314213286
2017-01-18,-0.05765448009224716
2017-01-19,-0.021839686814963066
2017-01-20,-0.01972804446333798
2017-01-23,-0.0038999841837257243
2017-01-24,0.008770575689656113
2017-01-25,0.009159967554789095
2017-01-26,-0.012769076393870371
2017-01-27,-0.007324221557910238
2017-01-30,0.00659338230221862
2017-01-31,0.005614160232899179
2017-02-01,-0.012562035697079255
2017-02-02,0.0001574006682818485
2017-02-03,0.0010990388480571767
2017-02-06,-0.005176430803586762
2017-02-07,0.0023651105313260423
2017-02-08,0.0188766981367412
2017-02-09,0.025320737234605595
2017-02-10,-0.010239558136562743
2017-02-13,-0.004913092701364752
2017-02-14,0.012960785961444898
2017-02-15,0.001523006321553444
2017-02-16,-0.008364747908008119
2017-02-17,0.009049097953282903
2017-02-21,0.006383862494222736
2017-02-22,-0.004077816700402637
2017-02-23,-0.014558585950415481
2017-02-24,0.023545468969888628
2017-02-27,0.006014193586562522
2017-02-28,-0.12165592216791332
2017-03-01,-0.0159946035199916
2017-03-02,0.0020748769341738527
2017-03-03,-0.010353401804742757
2017-03-06,-0.021796318592670727
2017-03-07,-0.017112095658410542
2017-03-08,-0.0021764485131281486
2017-03-09,0.003271443885319636
2017-03-10,0.0028987197364742645
2017-03-13,-0.003070585843827578
2017-03-14,-0.007972702579409963
2017-03-15,-0.003287664732539497
2017-03-16,0.00036658917863663376
2017-03-17,-0.005495853146615826
2017-03-20,0.0014740084273616727
2017-03-21,-0.01802469535642026
2017-03-22,0.003558846495063772
2017-03-23,-0.008212180563093252
2017-03-24,-0.0003761824623464971
2017-03-27,0.003953077873170452
2017-03-28,0.005062941471472682
2017-03-29,0.028917533990426625
2017-03-30,0.0018135823350153846
2017-03-31,-0.0010858834541404017
2017-04-03,-0.021018340868537044
2017-04-04,-0.011105184610014418
2017-04-05,-0.012726727703981644
2017-04-06,0.015544899171487714
2017-04-07,-0.006160196728254852
2017-04-10,0.010330783892507744
2017-04-11,-0.0014875303615045077
2017-04-12,-0.005771681202689671
2017-04-13,-0.00018713040168982786
2017-04-17,0.00543158211556416
2017-04-18,-0.0014901307740774472
2017-04-19,0.005410211705028978
2017-04-20,0.01391734602213468
2017-04-21,0.002562132235010006
2017-04-24,0.0007304555708325111
2017-04-25,0.006019292699319223
2017-04-26,0.015049967948908005
2017-04-27,0.0019651986405355704
2017-04-28,-0.0042789143660443285
2017-05-01,-0.001432319192422482
2017-05-02,0.006993035346738896
2017-05-03,0.021011351010945756
2017-05-04,-0.0008719478469130237
2017-05-05,0.000523440528489294
2017-05-08,-0.0003490016144891417
2017-05-09,0.013612876156807285
2017-05-10,0.005681847362904113
2017-05-11,-0.0402328725769725
2017-05-12,-0.004637963847877624
2017-05-15,0.0027171799682947917
2017-05-16,-0.01481473774434272
2017-05-17,0.009352831505630599
2017-05-18,0.01435331438962395
2017-05-19,0.0028656250732603805
2017-05-22,-0.009465880768851465
2017-05-23,-0.01749004928736153
2017-05-24,-0.00660667417424432
2017-05-25,0.0012932113088639507
2017-05-26,0.0036896908362578085
2017-05-30,0.009926627940385568
2017-05-31,0.0038223490861681864
2017-06-01,0.00924716773557277
2017-06-02,-0.0025150709295663765
2017-06-05,0.0019814343187611883
2017-06-06,-0.018874694665249714
2017-06-07,-0.0020155590625775544
2017-06-08,0.002937436739121946
2017-06-09,0.04155218242438541
2017-06-12,0.017047590353282738
2017-06-13,-0.008467358376635814
2017-06-14,0.008365315092595083
2017-06-15,-0.041479256628968564
2017-06-16,-0.051388422734918615
2017-06-19,-0.017106859407610142
2017-06-20,-0.015471285042034433
2017-06-21,-0.007660320056286585
2017-06-22,0.0021772551963350484
2017-06-23,0.0025676236142408992
2017-06-26,0.014184120528456745
2017-06-27,0.011461070100500681
2017-06-28,-0.00019204033486863725
2017-06-29,0.0005760488207089409
2017-06-30,0.003839789631608692
2017-07-03,0.0068847285815902826
2017-07-05,-0.009306946355971069
2017-07-06,-0.013803868652787599
2017-07-07,-0.007192517272792687
2017-07-10,-0.017427470114771193
2017-07-11,0.004583764531386203
2017-07-12,0.009125226936333775
2017-07-13,0.04796525689170883
2017-07-14,-0.0015004985294096995
2017-07-17,0.00939321469327492
2017-07-18,0.0
2017-07-19,0.006886321005081575
2017-07-20,0.008872490055145121
2017-07-21,0.004763779163650339
2017-07-24,-0.014405659368660229
2017-07-25,0.01942670705964944
2017-07-26,-0.0025413218536057824
2017-07-27,0.019832822766586267
2017-07-28,0.0010706782669125392
2017-07-31,0.009979934272357882
2017-08-01,0.0033527584649990505
2017-08-02,-0.001055007632566718
2017-08-03,0.004225241530056101
2017-08-04,0.009467106851812401
2017-08-07,0.005210233595087654
2017-08-08,0.014858054519194974
2017-08-09,-0.014810839778415463
2017-08-10,-0.03853468438231089
2017-08-11,0.00017997517813816977
2017-08-14,0.013810609355229264
2017-08-15,-0.025811182253006937
2017-08-16,0.036062323223375214
2017-08-17,-0.0033740449197886546
2017-08-18,-0.008374648467042056
2017-08-21,0.016351862653487315
2017-08-22,-0.00035364530507564496
2017-08-23,-0.0014149151770920243
2017-08-24,-0.0398511458771571
2017-08-25,0.014757555560590996
2017-08-28,-0.010361852490094026
2017-08-29,0.002020793030939716
2017-08-30,-0.004216514463079468
2017-08-31,0.0038658802343909393
2017-09-01,0.030992124103137453
2017-09-05,0.020099788630799864
2017-09-06,0.01168268974317943
2017-09-07,0.006893950393862314
2017-09-08,-0.01968492772598307
2017-09-11,0.00034909661799509273
2017-09-12,0.010473022679500454
2017-09-13,0.02798431093263276
2017-09-14,-0.0006721499466171288
2017-09-15,0.008239315587265317
2017-09-18,-0.01450960442815541
2017-09-19,0.004399909233254284
2017-09-20,-0.0015164345968491366
2017-09-21,-0.01569351662701257
2017-09-22,0.011315196540198524
2017-09-25,-0.007459143372517629
2017-09-26,0.0006833315649183991
2017-09-27,0.0047789300058214135
2017-09-28,0.0006794572081063599
2017-09-29,0.0016972899205265346
2017-10-02,-0.0020333765663459458
2017-10-03,-0.005263985260489656
2017-10-04,0.0013656416828742302
2017-10-05,-0.0047731471400510594
2017-10-06,-0.02158282196916872
2017-10-09,-0.015231183486752564
2017-10-10,0.02399993507267184
2017-10-11,0.026909793362299927
2017-10-12,0.017582580913584778
2017-10-13,0.010965139141221991
2017-10-16,-0.01150378932430407
2017-10-17,0.00033269478156650045
2017-10-18,-0.0023266809988631287
2017-10-19,0.00666319665191395
2017-10-20,0.02200883833290046
2017-10-23,0.013277352433452183
2017-10-24,0.005593073343037824
2017-10-25,-0.016049899582489924
2017-10-26,0.0014537985894194083
2017-10-27,-0.028221433480359104
2017-10-30,-0.011782386215154816
2017-10-31,-0.008564215374095574
2017-11-01,-0.00304887308399171
2017-11-02,0.015800245442568972
2017-11-03,-0.007191676443121131
2017-11-06,-0.0011792148964343552
2017-11-07,-0.02361301488931833
2017-11-08,0.008291596495528353
2017-11-09,0.026212128517721922
2017-11-10,0.025041948984880102
2017-11-13,-0.0162870354486504
2017-11-14,0.005186074055604006
2017-11-15,-0.09868547326094346
2017-11-16,0.01735600749215327
2017-11-17,0.05517234149791461
2017-11-20,-0.004472129449556106
2017-11-21,-0.010884129168666212
2017-11-22,0.0041917050487272345
2017-11-24,-0.028004740243503856
2017-11-27,-0.0007156344580867557
2017-11-28,0.013968494372135876
2017-11-29,0.08936749283064871
2017-11-30,-0.028858372864997484
2017-12-01,-0.0065111292025493706
2017-12-04,0.05125207836978474
2017-12-05,-0.005754549970752976
2017-12-06,-0.02379419656664772
2017-12-07,0.006093559209485067
2017-12-08,0.00458335922640285
2017-12-11,0.006354941140171766
2017-12-12,-0.011981743871614325
2017-12-13,0.027040088905113002
2017-12-14,-0.011648183603588214
2017-12-15,0.010816921372241106
2017-12-18,0.023478497003604604
2017-12-19,-0.0003120654853392413
2017-12-20,0.006556511628667883
2017-12-21,0.01147623752555793
2017-12-22,0.0026066559896880115
2017-12-26,0.0065759550122699295
2017-12-27,-0.010331292938834724
2017-12-28,-0.004912441032043802
2017-12-29,0.0066340687026416045
2018-01-02,0.03647460613324904
2018-01-03,-0.006801506153072956
2018-01-04,-0.01965153761491001
2018-01-05,0.010630262360791676
2018-01-08,0.009466512652452463
2018-01-09,0.029175424263122585
2018-01-10,0.022996606619571036
2018-01-11,0.046232388534119595
2018-01-12,0.03783773303947968
2018-01-16,-0.023958317917584404
2018-01-17,0.02481299311926044
2018-01-18,0.014058719513104778
2018-01-19,0.0025676272905414965
2018-01-22,0.006146225302985586
2018-01-23,-0.00585419857563918
2018-01-24,-0.015745242159547868
2018-01-25,-0.0076727851817037784
2018-01-26,0.008518674760212619
2018-01-29,-0.0019491312990752574
2018-01-30,-0.022135539550402816
2018-01-31,0.001597518103416684
2018-02-01,-0.0033231433841344193
2018-02-02,-0.026944251246473816
2018-02-05,-0.029883509583872536
2018-02-06,0.027412730688548104
2018-02-07,0.007426668804691783
2018-02-08,-0.02921493560682631
2018-02-09,0.018844378450002308
2018-02-12,-0.007867755965834
2018-02-13,0.027824146567122288
2018-02-14,0.01989729517134231
2018-02-15,0.009156982108446954
2018-02-16,-0.004471307999249663
2018-02-20,-0.029568314933283824
2018-02-21,0.0013726007782361993
2018-02-22,0.028371806810322697
2018-02-23,0.005064623018333547
2018-02-26,0.019758741633609578
2018-02-27,-0.01729554713661252
2018-02-28,-0.002116965200657517
2018-03-01,-0.016974223093535135
2018-03-02,0.013759587936544193
2018-03-05,-0.0001330344280067175
2018-03-06,-0.044583345783913764
2018-03-07,-0.005014806117566661
2018-03-08,-0.023519365402261183
2018-03-09,0.01060928808646655
2018-03-12,0.0025538421508481957
2018-03-13,0.0070749618170800055
2018-03-14,-0.007306530970331959
2018-03-15,-0.0002830812739481603
2018-03-16,0.005096971180000853
2018-03-19,-0.009155980643526296
2018-03-20,0.017343793707998767
2018-03-21,-0.01984299452347915
2018-03-22,-0.017821583924162998
2018-03-23,-0.014661060960312944
2018-03-26,0.035356575380113275
2018-03-27,-0.025185140776802117
2018-03-28,0.009779679548847398
2018-03-29,0.003613605041670631
2018-04-02,-0.006481348522932029
2018-04-03,0.00797330377504446
2018-04-04,0.0335107663462304
2018-04-05,0.008071318505656455
2018-04-06,-0.0020703602323487447
2018-04-09,-0.01120504425746438
2018-04-10,0.018326939345674642
2018-04-11,0.0004119793778012415
2018-04-12,-0.005355619994094729
2018-04-13,-0.012564009634565387
2018-04-16,0.006711564167172002
2018-04-17,0.006250127128353267
2018-04-18,0.0011038098401554564
2018-04-19,-0.021370362955583144
2018-04-20,-0.009298380654130023
2018-04-23,0.00895913599363607
2018-04-24,-0.00591970003189346
2018-04-25,0.008648831703234272
2018-04-26,0.010401992610705069
2018-04-27,0.013494536517813405
2018-04-30,-0.0034314978910017224
2018-05-01,-0.02107433930187086
2018-05-02,0.0053466928933059155
