Date,LYV
2015-10-07,0.009044417596389742
2015-10-08,0.010132510928602345
2015-10-09,0.0007716225966358792
2015-10-12,-0.012721662178564186
2015-10-13,-0.0078094790383805845
2015-10-14,0.004329028375132715
2015-10-15,0.014106531996295857
2015-10-16,0.00038640762002017937
2015-10-19,0.0038625099971887344
2015-10-20,-0.0053866637507251625
2015-10-21,-0.010831747872863562
2015-10-22,0.01720768632416836
2015-10-23,0.02883506318339779
2015-10-26,0.010089703118622007
2015-10-27,-0.014428460491669681
2015-10-28,0.026651689492799946
2015-10-29,-0.010968963079519334
2015-10-30,0.008502826472166491
2015-11-02,-0.013929657571499221
2015-11-03,-0.014869874505675895
2015-11-04,-0.004905628708173682
2015-11-05,-0.007205177398968199
2015-11-06,0.011077120122163553
2015-11-09,0.003400081409993927
2015-11-10,-0.0026355307316168197
2015-11-11,0.00037750958732507556
2015-11-12,-0.009433962264150941
2015-11-13,-0.011809503464471738
2015-11-16,-0.002313082962825619
2015-11-17,-0.010819118561694041
2015-11-18,0.007421895751030805
2015-11-19,-0.0011632681496899222
2015-11-20,-0.0015528305579165513
2015-11-23,-0.01866250214039078
2015-11-24,0.005150597040178839
2015-11-25,0.007489106047452676
2015-11-27,0.001956226347962442
2015-11-30,-0.00859044183756097
2015-12-01,0.007877147213362745
2015-12-02,-0.015631090900553257
2015-12-03,-0.009130664736350158
2015-12-04,0.0072115509526504695
2015-12-07,-0.0027843952475608003
2015-12-08,-0.010370970564292148
2015-12-09,-0.01128572290705765
2015-12-10,0.0032613094768321194
2015-12-11,0.0036570560892239534
2015-12-14,0.0020242605472129416
2015-12-15,0.006060590647687825
2015-12-16,0.022891554359705024
2015-12-17,-0.01963093888808387
2015-12-18,-0.011613897322921174
2015-12-21,0.004457074918613024
2015-12-22,0.009277915842764939
2015-12-23,-0.00039968939643775236
2015-12-24,-0.004398265067768081
2015-12-28,0.0
2015-12-29,0.01084339204418061
2015-12-30,-0.015494612175855904
2015-12-31,-0.008474616061429852
2016-01-04,-0.024420040249170993
2016-01-05,-0.0025031067025920173
2016-01-06,-0.005855265183683844
2016-01-07,-0.027766084758174325
2016-01-08,-0.012981442513454566
2016-01-11,-0.0013151591406946883
2016-01-12,0.015364287250714481
2016-01-13,-0.0453955588049294
2016-01-14,0.01947465156981787
2016-01-15,-0.00044425716482243693
2016-01-19,-0.0053333706325955355
2016-01-20,-0.037086682521467296
2016-01-21,-0.005568396108265206
2016-01-22,0.032197877938945574
2016-01-25,-0.014014528098081125
2016-01-26,0.024759327315463153
2016-01-27,-0.015659972057983085
2016-01-28,-0.011818192221901613
2016-01-29,0.04415827975751219
2016-02-01,-0.01057276081059122
2016-02-02,-0.036064091672308285
2016-02-03,-0.003233242312129514
2016-02-04,-0.010194592869892438
2016-02-05,-0.06086147505909567
2016-02-08,-0.033399805290696194
2016-02-09,-0.0015471263662282242
2016-02-10,0.006714832472530574
2016-02-11,-0.002052283665902599
2016-02-12,-0.002056602260065876
2016-02-16,0.03812466650878554
2016-02-17,0.008436728511776792
2016-02-18,-0.03641731211770893
2016-02-19,0.02349341131837046
2016-02-22,0.027445070455780263
2016-02-23,-0.012141816325755506
2016-02-24,0.028515236939772537
2016-02-25,-0.010516219529262294
2016-02-26,0.05507243225272984
2016-02-29,0.006868114353584254
2016-03-01,0.01773530667156553
2016-03-02,-0.0035746169216260837
2016-03-03,0.008968644384842461
2016-03-04,-0.006666649712456563
2016-03-07,0.007606267265878541
2016-03-08,-0.015097697410155986
2016-03-09,0.0031559825906712913
2016-03-10,-0.00674155588900105
2016-03-11,0.01855202897443764
2016-03-14,-0.007107945170378938
2016-03-15,-0.010290807083252695
2016-03-16,0.009945719032898426
2016-03-17,0.011638327086211708
2016-03-18,0.002212355584805259
2016-03-21,0.011479038996059288
2016-03-22,-0.007856844451097356
2016-03-23,-0.016717957255586224
2016-03-24,0.008948494504574578
2016-03-28,0.0008869382900378309
2016-03-29,0.008861354259801724
2016-03-30,-0.020641247749420777
2016-03-31,0.00044844077237526925
2016-04-01,-0.002689353087344304
2016-04-04,-0.0184269594342521
2016-04-05,-0.022435886799208715
2016-04-06,0.008430927492254714
2016-04-07,-0.02090110304634485
2016-04-08,0.009962096422264644
2016-04-11,-0.002818288901399457
2016-04-12,0.011775789231772471
2016-04-13,0.03026069052060132
2016-04-14,0.0013556569264898677
2016-04-15,0.0
2016-04-18,0.010379040786103078
2016-04-19,-0.017418463612319024
2016-04-20,-0.009999968788840574
2016-04-21,-0.013774156792985215
2016-04-22,0.013500974008733735
2016-04-25,-0.008268272916438502
2016-04-26,0.01621122644724826
2016-04-27,-0.008660005899392642
2016-04-28,-0.0009195612764906214
2016-04-29,-0.01150483227181287
2016-05-02,0.019553076594256646
2016-05-03,-0.009588999458016834
2016-05-04,0.03457814575994833
2016-05-05,0.03520494605067914
2016-05-06,0.00860958962034486
2016-05-09,-0.01749892625146654
2016-05-10,0.013466527357858249
2016-05-11,-0.0021431306139757522
2016-05-12,-0.010309268214748757
2016-05-13,-0.01345492018110539
2016-05-16,0.009238935154005201
2016-05-17,-0.015693138708392396
2016-05-18,-0.009743105141622355
2016-05-19,-0.004919526267840868
2016-05-20,0.03325841667946805
2016-05-23,-0.003914752217655804
2016-05-24,0.02358082639837189
2016-05-25,-0.00042663091527261887
2016-05-26,0.005975219284035216
2016-05-27,0.025031826908230803
2016-05-31,-0.00041391676096835806
2016-06-01,0.009523790719228487
2016-06-02,0.009434022046854285
2016-06-03,-0.008126808532273211
2016-06-06,0.004506374888946452
2016-06-07,0.008564399696255443
2016-06-08,-0.0032349342978928997
2016-06-09,-0.010547676791296312
2016-06-10,-0.02911025429438896
2016-06-13,-0.016469568607361706
2016-06-14,0.0025761899348994977
2016-06-15,0.008565261341474617
2016-06-16,-0.0025477481055694584
2016-06-17,-0.009365658386467524
2016-06-20,0.024924792105560423
2016-06-21,-0.014675068170718286
2016-06-22,0.009787214563248048
2016-06-23,0.012642273501742629
2016-06-24,-0.0366209339562894
2016-06-27,-0.038876874011258056
2016-06-28,0.012584300523393654
2016-06-29,0.027962678276349573
2016-06-30,0.014680490277545477
2016-07-01,0.0008510833090924486
2016-07-05,-0.005527256189840846
2016-07-06,-0.008550613972197585
2016-07-07,0.009486817951185111
2016-07-08,0.010679196993998996
2016-07-11,0.009721028897702322
2016-07-12,0.014650497715013922
2016-07-13,-0.0016501241153628055
2016-07-14,0.007437950088943879
2016-07-15,0.005332283535285587
2016-07-18,0.014687907261924371
2016-07-19,0.0028146237419417464
2016-07-20,0.007618228654386883
2016-07-21,0.0015917595249981265
2016-07-22,0.020659533420241294
2016-07-25,0.00817435111354925
2016-07-26,0.013513528441109202
2016-07-27,-0.009142848423549066
2016-07-28,-0.010380640345549086
2016-07-29,0.06526807770452447
2016-08-01,-0.022975899307574044
2016-08-02,-0.01567749391342932
2016-08-03,0.0102388525529864
2016-08-04,-0.0018768482810092024
2016-08-05,-0.0022564673034251026
2016-08-08,-0.006030902497965229
2016-08-09,-0.0018961373840681306
2016-08-10,0.002279614993847545
2016-08-11,0.015163060599099776
2016-08-12,-0.012322625662613107
2016-08-15,0.014366697535186379
2016-08-16,-0.016399572691345732
2016-08-17,0.0015157603809203835
2016-08-18,0.019674629275802102
2016-08-19,-0.0011131979887274435
2016-08-22,-0.005572051192613614
2016-08-23,0.007471006805037872
2016-08-24,-0.009269559005001926
2016-08-25,-0.010853256573018388
2016-08-26,-0.008323920475326041
2016-08-29,0.011064514523357882
2016-08-30,0.008301860881301693
2016-08-31,0.0
2016-09-01,0.00187130036280303
2016-09-02,0.011206545832297188
2016-09-06,-0.007757631578873214
2016-09-07,0.005956807288770127
2016-09-08,-0.02405624010059959
2016-09-09,-0.023132369773913752
2016-09-12,0.017080765921899888
2016-09-13,-0.019847345138219397
2016-09-14,0.016744559971407558
2016-09-15,0.005361906793404314
2016-09-16,-0.011047653924851186
2016-09-19,0.007704189907274728
2016-09-20,0.017966334713147347
2016-09-21,0.014645186229357954
2016-09-22,0.014433729942309403
2016-09-23,0.0014593548248822419
2016-09-26,-0.0003643070529650849
2016-09-27,0.0014576897740605776
2016-09-28,0.0007278187080363985
2016-09-29,0.0
2016-09-30,-0.0007272893732244157
2016-10-03,0.00836970691658201
2016-10-04,0.007217638742237353
2016-10-05,0.008957363001317997
2016-10-06,-0.011008503821809179
2016-10-07,-0.00933573520001918
2016-10-10,0.005799197047017923
2016-10-11,-0.012252257750914985
2016-10-12,0.001094516118661737
2016-10-13,-0.00801753704159247
2016-10-14,-0.0003673853465870902
2016-10-17,-0.010657810287990732
2016-10-18,0.010772622858723047
2016-10-19,0.017273106817975892
2016-10-20,-0.010838191513787065
2016-10-21,0.008035106919154655
2016-10-24,-0.007971058610956816
2016-10-25,0.014974498441484352
2016-10-26,-0.004318130092840322
2016-10-27,-0.02204555867978386
2016-10-28,0.013303792219384825
2016-10-31,0.009117432505630685
2016-11-01,-0.023852542305468183
2016-11-02,-0.01036655624852989
2016-11-03,0.006359898211944381
2016-11-04,-0.0033457306269214504
2016-11-07,0.03282361378757681
2016-11-08,0.00794508158582019
2016-11-09,0.0017914452645610979
2016-11-10,0.029327669135305268
2016-11-11,-0.007644239591877766
2016-11-14,-0.0031512659058420267
2016-11-15,-0.020021064579262116
2016-11-16,-0.0017920873743431098
2016-11-17,0.025493683114814703
2016-11-18,-0.017857151205132427
2016-11-21,0.002852047268520286
2016-11-22,-0.009953742895499107
2016-11-23,-0.005385982638265174
2016-11-25,0.0014440074757047228
2016-11-28,0.0010814955621138989
2016-11-29,0.01260354251711493
2016-11-30,-0.01564724469864609
2016-12-01,-0.006141621185681734
2016-12-02,-0.015994203213261837
2016-12-05,0.009604737045177947
2016-12-06,0.0076839001978603605
2016-12-07,0.01815540970872287
2016-12-08,0.008202551167142191
2016-12-09,-0.01308810871036925
2016-12-12,-0.03620072554449161
2016-12-13,0.010040924651995686
2016-12-14,0.00405009613289975
2016-12-15,-0.015768254417222072
2016-12-16,-0.004470970139760944
2016-12-19,-0.002994009197675007
2016-12-20,0.02439945723615433
2016-12-21,-0.0032979168035381923
2016-12-22,-0.003676484509735012
2016-12-23,0.005166029065599709
2016-12-27,-0.0014683923830689505
2016-12-28,-0.012132349795948794
2016-12-29,-0.002233024615444279
2016-12-30,-0.00783286417962914
2017-01-03,0.03007515885668366
2017-01-04,0.008394143994103542
2017-01-05,-0.004705000532580383
2017-01-06,0.00654546564275571
2017-01-09,-0.014089573170109837
2017-01-10,0.013191597322303572
2017-01-11,-0.006509956877364664
2017-01-12,-0.0010920560628587817
2017-01-13,0.010204036947789152
2017-01-17,-0.002164482951970248
2017-01-18,-0.005422979730938304
2017-01-19,-0.006179573786970316
2017-01-20,0.0032918855920112122
2017-01-23,0.0036456573225358557
2017-01-24,0.012713347816619258
2017-01-25,0.006814940451109752
2017-01-26,-0.005700030251215571
2017-01-27,0.006807615015993473
2017-01-30,0.004270424564260855
2017-01-31,0.014174398852292436
2017-02-01,-0.0052411433081888115
2017-02-02,0.005268757621941456
2017-02-03,0.0031445926834454685
2017-02-06,-0.0013932082707848181
2017-02-07,0.0
2017-02-08,-0.003487979811775843
2017-02-09,0.010500565194739186
2017-02-10,0.00034632217674257504
2017-02-13,0.004501422156959034
2017-02-14,0.000689433216334745
2017-02-15,0.004822576174200455
2017-02-16,0.004113844323604177
2017-02-17,0.013656524616843635
2017-02-21,0.02627143028852874
2017-02-22,0.008204791783189558
2017-02-23,-0.031249970896168877
2017-02-24,-0.030913980820507225
2017-02-27,0.003120671016356269
2017-02-28,-0.01797443664978604
2017-03-01,0.014783529692000474
2017-03-02,-0.016996176635964977
2017-03-03,0.00246999627548794
2017-03-06,0.005631814441093175
2017-03-07,-0.007700361067709327
2017-03-08,-0.0007054835095079426
2017-03-09,0.002117877377478372
2017-03-10,-0.004226802904705895
2017-03-13,0.014149261126751078
2017-03-14,-0.0024415659099387144
2017-03-15,0.009090916972514851
2017-03-16,0.005890508409517103
2017-03-17,0.007578343374125218
2017-03-20,-0.006495744754106525
2017-03-21,-0.003785227289210602
2017-03-22,-0.006908489038642274
2017-03-23,0.01913040824558432
2017-03-24,0.008873728179247475
2017-03-27,0.0030446601560865094
2017-03-28,0.011804397503296649
2017-03-29,0.0023333231608073657
2017-03-30,0.00033256498115497024
2017-03-31,0.00964098790767598
2017-04-03,0.009878143851513865
2017-04-04,0.009781520584097647
2017-04-05,0.011947072891081767
2017-04-06,-0.0025526459258631284
2017-04-07,-0.0012796198091638011
2017-04-10,0.0009609445004912232
2017-04-11,-0.0009600219726562109
2017-04-12,-0.009609200629681625
2017-04-13,-0.008085381610062559
2017-04-17,0.007173110949045602
2017-04-18,-0.0016186221446576887
2017-04-19,0.014267202719864258
2017-04-20,0.007033225975868307
2017-04-21,-0.007936507936507908
2017-04-24,0.004159973144531204
2017-04-25,0.01497773209920128
2017-04-26,0.006593437654822454
2017-04-27,0.004990637572005907
2017-04-28,-0.0018622399446857063
2017-05-01,0.004353214872906852
2017-05-02,0.008978356729946846
2017-05-03,-0.014114730970203104
2017-05-04,-0.006535978364149098
2017-05-05,0.08239345722056646
2017-05-08,-0.01591893630117891
2017-05-09,-0.0005882487577550943
2017-05-10,0.0011771899960628662
2017-05-11,-0.0005879029245899892
2017-05-12,-0.009117687449735734
2017-05-15,0.013653989846269532
2017-05-16,0.007613420495345302
2017-05-17,-0.018017987057079132
2017-05-18,0.0056229245800840655
2017-05-19,-0.003531457725171827
2017-05-22,0.001771930227768781
2017-05-23,-0.009139079461317978
2017-05-24,-0.0002975940508429531
2017-05-25,0.01785721178768762
2017-05-26,0.001461965963308609
2017-05-30,-0.001751864913606349
2017-05-31,0.008774585077738317
2017-06-01,0.008118259369981118
2017-06-02,0.017831432951457726
2017-06-05,-0.010454900770441644
2017-06-06,0.004283201291289229
2017-06-07,0.009383049423814738
2017-06-08,0.008169039874009743
2017-06-09,0.00391169002702374
2017-06-12,-0.013359296915095853
2017-06-13,0.011565580778230444
2017-06-14,0.007250371363857422
2017-06-15,0.0005537225458225326
2017-06-16,0.007747614389198798
2017-06-19,-0.020593081760215792
2017-06-20,-0.024390215210108868
2017-06-21,-0.004310279151440333
2017-06-22,-0.007503668824842102
2017-06-23,0.013085221602967101
2017-06-26,0.0005740659493707057
2017-06-27,-0.005737256438259064
2017-06-28,0.00403922072316143
2017-06-29,-0.0048850049618469615
2017-06-30,0.0063527981293773905
2017-07-03,-0.009469097010218586
2017-07-05,-0.0017381625867713968
2017-07-06,-0.013058641175130448
2017-07-07,0.006468721892403995
2017-07-10,0.012562089130185417
2017-07-11,-0.0002884685971500378
2017-07-12,0.013275586268851836
2017-07-13,0.011107928876920914
2017-07-14,-0.0005633931764414957
2017-07-17,0.0028185538362059948
2017-07-18,0.0033726510879499294
2017-07-19,0.019327692211852154
2017-07-20,-0.0002747546496537634
2017-07-21,0.007696502778343106
2017-07-24,0.005455558204361832
2017-07-25,-0.00623981384774408
2017-07-26,0.0019109935239709497
2017-07-27,0.00980928073208931
2017-07-28,0.011332923728599953
2017-07-31,-0.005602963901747304
2017-08-01,0.007244444712836806
2017-08-02,-0.010122564167494685
2017-08-03,0.004305700970643311
2017-08-04,0.0010718359017802825
2017-08-07,0.014186262597384092
2017-08-08,-0.0007917334330986847
2017-08-09,-0.009508732291280797
2017-08-10,0.05626668294270831
2017-08-11,-0.03206262151462258
2017-08-14,0.026864861116265626
2017-08-15,0.010668072010091567
2017-08-16,-0.0010053006938166575
2017-08-17,-0.017861612187991316
2017-08-18,-0.016905733399960265
2017-08-21,0.015633102069388727
2017-08-22,0.009492019913541982
2017-08-23,-0.003049528247470845
2017-08-24,0.0010196511851670031
2017-08-25,0.0002546045687970011
2017-08-28,-0.008655808634268403
2017-08-29,-0.0010271469501964559
2017-08-30,0.01490997412870465
2017-08-31,0.012158043257392004
2017-09-01,0.0035034883097091463
2017-09-05,0.0034913518621717543
2017-09-06,-0.0004970292477490812
2017-09-07,-0.0009945528173368468
2017-09-08,0.010701849226227855
2017-09-11,0.01354344321089096
2017-09-12,0.008746370546310889
2017-09-13,-0.0016859271207240178
2017-09-14,0.0007237341072305892
2017-09-15,0.014705897229589926
2017-09-18,0.001900641864276631
2017-09-19,0.024187823145669807
2017-09-20,-0.0016207385285937903
2017-09-21,0.010667971024224121
2017-09-22,-0.0018357463903931892
2017-09-25,-0.015172410285335891
2017-09-26,-0.0058356675795879775
2017-09-27,0.009861426800670925
2017-09-28,0.0034875966457270646
2017-09-29,0.009036130468657033
2017-10-02,-0.01699191450593185
2017-10-03,-0.0035038897703117966
2017-10-04,0.009142039171200267
2017-10-05,-0.003948854168595806
2017-10-06,-0.0013992857228641853
2017-10-09,0.0007005786901137512
2017-10-10,-0.0016335985371503936
2017-10-11,0.00023380403262907024
2017-10-12,-0.014022020939023494
2017-10-13,-0.0052144444931692124
2017-10-16,-0.0045271011646415005
2017-10-17,-0.008855886613096553
2017-10-18,0.028736986986087842
2017-10-19,0.011737089622285923
2017-10-20,0.0023202388018275233
2017-10-23,-0.0013889206535036003
2017-10-24,-0.003940615933019753
2017-10-25,-0.01675590412495087
2017-10-26,0.00023664666350775576
2017-10-27,0.022006633746171067
2017-10-30,-0.0018522347511247261
2017-10-31,0.015541594977023232
2017-11-01,-0.029922284036545843
2017-11-02,-0.036496421172745874
2017-11-03,0.07087003068538134
2017-11-06,0.015061612323335138
2017-11-07,0.0218075816251313
2017-11-08,0.0
2017-11-09,-0.01320137026945023
2017-11-10,-0.0017836793551638808
2017-11-13,0.003573818310836474
2017-11-14,0.027375907720495585
2017-11-15,-0.018197577022630473
2017-11-16,0.0008826327404392043
2017-11-17,-0.0004409271934424641
2017-11-20,-0.030216121025014364
2017-11-21,-0.0018194639261692735
2017-11-22,0.012075616009734391
2017-11-24,0.01891040493502638
2017-11-27,0.002872317121880741
2017-11-28,0.022471920499657294
2017-11-29,-0.015513924220434405
2017-11-30,-0.006784801223708836
2017-12-01,-0.01498458107471401
2017-12-04,-0.023266239323861515
2017-12-05,-0.00710035213867255
2017-12-06,-0.014302167328907545
2017-12-07,0.020126389411764478
2017-12-08,-0.005505888452091434
2017-12-11,0.005536371093763037
2017-12-12,-0.015370543273622861
2017-12-13,-0.005358796646052655
2017-12-14,0.0028110271830028566
2017-12-15,-0.004204632081326709
2017-12-18,0.021815629412952786
2017-12-19,0.011478420207456042
2017-12-20,-0.015660517927821194
2017-12-21,-0.006225512206899597
2017-12-22,-0.023897884356430477
2017-12-26,0.008081772166728118
2017-12-27,-0.0002357538686436067
2017-12-28,0.004952808417812982
2017-12-29,-0.0009387682458193991
2018-01-02,0.001879300719478616
2018-01-03,-0.003282607252915404
2018-01-04,-0.005645680386864749
2018-01-05,0.02484029396000853
2018-01-08,-0.006232697591545211
2018-01-09,0.015563344843588123
2018-01-10,-0.00297349186837792
2018-01-11,0.003899935039004987
2018-01-12,0.015310832023338605
2018-01-16,-0.017330642639540428
2018-01-17,-0.03641777732809903
2018-01-18,0.026622270977162854
2018-01-19,0.011808338792469453
2018-01-22,-0.005492029159650191
2018-01-23,0.012425239919535036
2018-01-24,0.022500038146972656
2018-01-25,0.0037785766304312407
2018-01-26,0.00553587247220344
2018-01-29,-0.008368224386525513
2018-01-30,0.006662293135476283
2018-01-31,-0.0059563301755417575
2018-02-01,0.02019529116018859
2018-02-02,-0.026974149348256926
2018-02-05,-0.023250635505715156
2018-02-06,0.005722133391122819
2018-02-07,0.006372385133028624
2018-02-08,-0.02532796733749665
2018-02-09,-0.008352594162397753
2018-02-12,0.01567613810560209
2018-02-13,0.017277125147115324
2018-02-14,0.02604170131006689
2018-02-15,0.03575367209853386
2018-02-16,0.0004261763825614828
2018-02-20,-0.0019169361262062479
2018-02-21,0.010670080953638417
2018-02-22,0.009924012133572413
2018-02-23,0.009199218270221854
2018-02-26,0.006629370039145099
2018-02-27,-0.017287510803663864
2018-02-28,-0.06178012068983152
2018-03-01,-0.060491052022849656
2018-03-02,0.04276548421323478
2018-03-05,0.0031897788014427775
2018-03-06,0.002044064389804312
2018-03-07,-0.0052130450544981555
2018-03-08,0.014126200512798226
2018-03-09,0.012132126171438218
2018-03-12,0.009544956991298648
2018-03-13,-0.007255893132781632
2018-03-14,-0.007530457167161164
2018-03-15,0.012050816431171674
2018-03-16,-0.00904079076531994
2018-03-19,-0.01980417037929072
2018-03-20,0.00839952186817472
2018-03-21,-0.02994142438500247
2018-03-22,-0.01369227548151808
2018-03-23,-0.014117611155790466
2018-03-26,0.03365154644543966
2018-03-27,-0.029323491514522848
2018-03-28,-0.0028544896281795795
2018-03-29,0.005248120952116464
2018-04-02,-0.09420980726635564
2018-04-03,-0.040869731030350076
2018-04-04,0.04971318395197222
2018-04-05,0.014051545959905098
2018-04-06,-0.03130616326629698
2018-04-09,-0.0113907365609478
2018-04-10,0.02652737638162672
2018-04-11,-0.008352902201859913
2018-04-12,0.0010528322996297135
2018-04-13,-0.00657375777082847
2018-04-16,0.01879308952119385
2018-04-17,0.01247075919211671
2018-04-18,0.010520909278142199
2018-04-19,0.002285427885901248
2018-04-20,-0.005573884314645783
2018-04-23,0.021910843575835948
2018-04-24,-0.00772878006915334
2018-04-25,-0.00829140760510716
2018-04-26,0.020268538442327788
2018-04-27,-0.017630967876877124
2018-04-30,-0.0022750290562086883
2018-05-01,0.00709396429281095
2018-05-02,0.009056619128341215
2018-05-03,0.007978052604208363
