Date,CVS
2015-04-14,-0.0002933317463023055
2015-04-15,-0.003721906101859518
2015-04-16,-0.005504615959557979
2015-04-17,-0.007709523752785663
2015-04-20,0.00886529426440652
2015-04-21,0.0012836944357608182
2015-04-22,0.0016820348598576285
2015-04-23,-0.0034575140302712803
2015-04-24,0.006939019818922754
2015-04-27,-0.00354425159587346
2015-04-28,0.007409808062549539
2015-04-29,-0.01274927203619125
2015-04-30,-0.013707399909228646
2015-05-01,0.01178342147641298
2015-05-04,-0.0029864880858329057
2015-05-05,-0.014177389430293452
2015-05-06,0.0013169554610135137
2015-05-07,0.004955790736901999
2015-05-08,0.013083552015987987
2015-05-11,-0.0016888215051227284
2015-05-12,-0.0024875039860243753
2015-05-13,-0.0042895736186971956
2015-05-14,0.021540575260238226
2015-05-15,0.0010789996952820236
2015-05-18,0.003624810624140329
2015-05-19,-0.0011709646471510515
2015-05-20,-0.010262242135691158
2015-05-21,0.02389638266818017
2015-05-22,0.0025077757783478205
2015-05-26,-0.010582345571033658
2015-05-27,0.0061255787060146005
2015-05-28,-0.002802589304380154
2015-05-29,-0.007849722958270577
2015-06-01,0.001269932132893281
2015-06-02,-0.006633372268721849
2015-06-03,0.0007856554162934959
2015-06-04,-0.010205099406324636
2015-06-05,-0.009120618252596024
2015-06-08,-0.0054027178976715495
2015-06-09,0.005733858727041241
2015-06-10,0.02150405457085558
2015-06-11,0.004896124489559783
2015-06-12,-0.003995396845040133
2015-06-15,0.003522061878202587
2015-06-16,0.00575114446864089
2015-06-17,0.006300841731071927
2015-06-18,0.01194364561363015
2015-06-19,0.0039023992655502493
2015-06-22,0.006352682160291501
2015-06-23,0.003109035540223015
2015-06-24,-0.010707200201817813
2015-06-25,-0.003037805886114464
2015-06-26,0.007903647753187526
2015-06-29,-0.009731877651905085
2015-06-30,0.0006680008397277337
2015-07-01,0.00791403529553425
2015-07-02,-0.0015135399322301346
2015-07-06,-0.0070112803823446646
2015-07-07,0.014979617598662953
2015-07-08,-0.020586461671980194
2015-07-09,0.0144926607913054
2015-07-10,0.016462072191130384
2015-07-13,0.016008729932107668
2015-07-14,0.006045948986558747
2015-07-15,0.0007286818487539648
2015-07-16,0.005823341573382157
2015-07-17,-0.0036184701832187027
2015-07-20,0.007626690854412477
2015-07-21,-0.005152554239945095
2015-07-22,0.0083593764675709
2015-07-23,-0.007118467279738749
2015-07-24,0.0027225479281196563
2015-07-27,-0.006516336834199277
2015-07-28,0.017035458238022327
2015-07-29,0.016213151677972437
2015-07-30,-0.004495542258151408
2015-07-31,-0.004161778679176331
2015-08-03,0.0031122651365971254
2015-08-04,-0.025349948439537417
2015-08-05,0.011276441332375375
2015-08-06,-0.027697778622102542
2015-08-07,-0.0035146543326861623
2015-08-10,0.0081677518813692
2015-08-11,-0.004971344967468427
2015-08-12,0.0022205782613446967
2015-08-13,-0.006000390614997464
2015-08-14,0.0
2015-08-17,0.009937444669849915
2015-08-18,-0.002575028846478755
2015-08-19,-0.01567379186672746
2015-08-20,-0.006931620626189905
2015-08-21,-0.03593654774090416
2015-08-24,-0.019567531204378263
2015-08-25,-0.0020953063605493316
2015-08-26,0.028699392124142964
2015-08-27,0.02265018947208386
2015-08-28,-0.009696089127627316
2015-08-31,-0.017086078700925156
2015-09-01,-0.020800314086191984
2015-09-02,0.008377334131417724
2015-09-03,0.004747408684582455
2015-09-04,-0.014469821057567223
2015-09-08,0.02017565076264516
2015-09-09,-0.018699836534880165
2015-09-10,0.005687088706452625
2015-09-11,0.007142757781149589
2015-09-14,-0.013396817376241321
2015-09-15,0.014377315606995733
2015-09-16,-0.0005906270519077106
2015-09-17,-0.001969483538498351
2015-09-18,-0.022794600647831786
2015-09-21,0.01898427587056517
2015-09-22,-0.00872088187790565
2015-09-23,0.005998152934789447
2015-09-24,-0.014508494945669081
2015-09-25,-0.005647044058936235
2015-09-28,-0.02291854120373016
2015-09-29,-0.01276574047222212
2015-09-30,0.014297771717703744
2015-10-01,0.004456800163454178
2015-10-02,0.021153706825554064
2015-10-05,0.03041670114181705
2015-10-06,-0.02108493988643656
2015-10-07,0.011921262616599648
2015-10-08,0.011484237860990731
2015-10-09,-0.0016638231709290574
2015-10-12,0.010489952559859184
2015-10-13,-0.009895869692085557
2015-10-14,-0.01567892671212512
2015-10-15,0.019512189157580906
2015-10-16,0.00947143269186368
2015-10-19,0.0012580380981497274
2015-10-20,0.004265152365362512
2015-10-21,-0.0029925692832858397
2015-10-22,0.00968181617081254
2015-10-23,-0.003260031288710441
2015-10-26,-0.004617888833893802
2015-10-27,0.017589560619826416
2015-10-28,-0.014056155644821877
2015-10-29,-9.658961049530124e-05
2015-10-30,-0.04836206816072375
2015-11-02,0.016197612587745658
2015-11-03,-0.004881404639757947
2015-11-04,-0.0032036874521202963
2015-11-05,-0.00030087881816198703
2015-11-06,-0.00843923451918882
2015-11-09,-0.007193590319419574
2015-11-10,-0.0015308372199346332
2015-11-11,-0.030559951091567616
2015-11-12,-0.01823936889086475
2015-11-13,-0.014067909399364087
2015-11-16,0.019714913859535388
2015-11-17,0.0018156273169978032
2015-11-18,0.014927199288203186
2015-11-19,-0.02836462580251997
2015-11-20,-0.006054716105500679
2015-11-23,-0.004024449836514399
2015-11-24,0.00753575422492192
2015-11-25,0.01788642895495962
2015-11-27,0.0077740101210737045
2015-11-30,-0.005706519132199439
2015-12-01,0.014454418603995656
2015-12-02,-0.00995265935908729
2015-12-03,-0.01746034024774712
2015-12-04,0.028109526412650077
2015-12-07,0.009218486168370621
2015-12-08,-0.007058101808740447
2015-12-09,-0.0071084859844017245
2015-12-10,-0.0025270036599132073
2015-12-11,-0.015832546735842
2015-12-14,0.009330540884526783
2015-12-15,-0.016151190569481444
2015-12-16,0.053676838838054186
2015-12-17,-0.029212443000563915
2015-12-18,0.0015838532696619279
2015-12-21,0.011490638848292933
2015-12-22,0.024179196633482558
2015-12-23,0.0024424021777964544
2015-12-24,0.0035530978656146406
2015-12-28,-0.004450771899797368
2015-12-29,0.009550646690433595
2015-12-30,-0.0062398256737602464
2015-12-31,-0.00982372379606855
2016-01-04,-0.013399037782388268
2016-01-05,0.002903078544914006
2016-01-06,-0.012197639679433658
2016-01-07,-0.014441171937144559
2016-01-08,-0.006583562538482912
2016-01-11,0.01453619297161679
2016-01-12,0.008112480976381953
2016-01-13,-0.016511834682527926
2016-01-14,0.014876224931122284
2016-01-15,-0.016856731558824722
2016-01-19,0.012353206681407825
2016-01-20,-0.005441524721429114
2016-01-21,0.003824437733100039
2016-01-22,0.012278053770212072
2016-01-25,-0.016415922560429008
2016-01-26,-0.00031834190179325095
2016-01-27,0.003189507979763029
2016-01-28,-0.00900958890824144
2016-01-29,0.0331584860802876
2016-02-01,0.007557676339648545
2016-02-02,-0.024455550601528264
2016-02-03,0.004528895695816271
2016-02-04,-0.007758601505317375
2016-02-05,-0.01616854146601887
2016-02-08,-0.03705673495850392
2016-02-09,0.009592943834214385
2016-02-10,0.028725731943282318
2016-02-11,0.008162425750521729
2016-02-12,0.021199533099017343
2016-02-16,0.011266542420960812
2016-02-17,0.007736544143188251
2016-02-18,-0.008188994155678309
2016-02-19,0.007224885257062663
2016-02-22,-0.0013320134943237694
2016-02-23,-0.007285363567993253
2016-02-24,0.0013438934558245297
2016-02-25,0.015689264906038503
2016-02-26,-0.007520310059023538
2016-02-29,-0.005017388720197302
2016-03-01,0.011629130659832398
2016-03-02,0.003357169325071352
2016-03-03,0.00760408278788649
2016-03-04,-0.001005872048865486
2016-03-07,-0.008662748707665702
2016-03-08,0.006299424803724696
2016-03-09,0.014943633017363789
2016-03-10,-0.011738902387724681
2016-03-11,0.010267827708292154
2016-03-14,0.006576315933527033
2016-03-15,0.001583930896905672
2016-03-16,-0.0019768578067467235
2016-03-17,0.0012872966318202561
2016-03-18,0.0046485370541180515
2016-03-21,0.0015748990246202688
2016-03-22,0.0019661770437675585
2016-03-23,-0.011771820747723205
2016-03-24,0.006849177674303597
2016-03-28,0.004042285817719815
2016-03-29,0.00618599423419619
2016-03-30,0.015419160104102492
2016-03-31,-0.003075124624087988
2016-04-01,0.010507880396342317
2016-04-04,-0.0032435782846400585
2016-04-05,-0.012442411676196974
2016-04-06,0.002035284030382112
2016-04-07,-0.023696881693562655
2016-04-08,0.005250521219184012
2016-04-11,-0.006898579482878198
2016-04-12,0.004564860440167129
2016-04-13,-0.000987790500137753
2016-04-14,-0.00019781368681937028
2016-04-15,0.011176073346552906
2016-04-18,0.0025429633473792457
2016-04-19,0.009365868755980111
2016-04-20,-0.00509515067015498
2016-04-21,-0.01258444316149987
2016-04-22,0.0021735779050584547
2016-04-25,0.005027417109129573
2016-04-26,0.008827871290084888
2016-04-27,-0.0014582075551473617
2016-04-28,-0.014508443465853449
2016-04-29,-0.007014890504997373
2016-05-02,0.009452637192897795
2016-05-03,0.024346895461306417
2016-05-04,-0.00019239331148590555
2016-05-05,0.012030837910002257
2016-05-06,-0.0028528145985010633
2016-05-09,0.008488212867757916
2016-05-10,0.0034043328899109326
2016-05-11,-0.018284520599180953
2016-05-12,0.006624653213273879
2016-05-13,-0.011254569320421126
2016-05-16,0.008488549135780898
2016-05-17,-0.023337993432268833
2016-05-18,-0.005777841604064582
2016-05-19,-0.005615075222303867
2016-05-20,-0.01475975353994552
2016-05-23,-0.01397525585392545
2016-05-24,-0.007035827353961133
2016-05-25,0.0017456391215910916
2016-05-26,-0.006150666181350517
2016-05-27,-0.00010326895261703051
2016-05-31,-0.005054754889298851
2016-06-01,0.001347988266965805
2016-06-02,-0.0018636588718926594
2016-06-03,-0.0016600517423357442
2016-06-06,0.0007275853738526461
2016-06-07,0.003218831054211835
2016-06-08,0.017490917666101113
2016-06-09,-0.013426573858191904
2016-06-10,-0.003299281148344213
2016-06-13,-0.009206677063923085
2016-06-14,0.006368648641114971
2016-06-15,-0.0038385339666610063
2016-06-16,-0.005102975283888589
2016-06-17,-0.007222688135321231
2016-06-20,-0.01697625895728705
2016-06-21,-0.00021456210672654574
2016-06-22,0.005579052508257298
2016-06-23,0.0030936903843121755
2016-06-24,-0.00510482427890957
2016-06-27,-0.003207439850637317
2016-06-28,0.00493342238837724
2016-06-29,0.0075773446396649735
2016-06-30,0.014087687405126559
2016-07-01,-0.007729292956607403
2016-07-05,-0.0002104579840381815
2016-07-06,0.011370424183933636
2016-07-07,-0.005829694467959556
2016-07-08,0.01298463651817694
2016-07-11,0.0010334675816712213
2016-07-12,-0.003924187582369565
2016-07-13,0.012129798997983166
2016-07-14,-0.0017412725833265696
2016-07-15,-0.0037967016666616837
2016-07-18,-0.0022656206056793637
2016-07-19,0.004717337169340974
2016-07-20,0.0010323263086307044
2016-07-21,-0.0005155789545798761
2016-07-22,-0.004125824617091323
2016-07-25,-0.025996711278263196
2016-07-26,-0.0020205891957579825
2016-07-27,-0.01193404812241805
2016-07-28,0.007117572578859699
2016-07-29,-0.007174329390384648
2016-08-01,0.008304711997765502
2016-08-02,0.04888239637514391
2016-08-03,-0.006424921050264598
2016-08-04,-0.004721111430899594
2016-08-05,0.004124661465534141
2016-08-08,-0.0019512800428103105
2016-08-09,0.0027782656017771856
2016-08-10,-0.0034887565454222447
2016-08-11,-0.0011326364570832803
2016-08-12,0.004432816439567722
2016-08-15,0.001539704036620515
2016-08-16,-0.0002054391537928968
2016-08-17,-0.00010206985066119056
2016-08-18,-0.0037930716293848032
2016-08-19,-0.001852004386789674
2016-08-22,0.010309087870556066
2016-08-23,-0.007448978983773613
2016-08-24,-0.0010278817851067101
2016-08-25,-0.03488747050218255
2016-08-26,-0.005544756429148534
2016-08-29,-0.0019302812095507438
2016-08-30,-0.0031153652192406067
2016-08-31,0.006573888782428039
2016-09-01,-0.0003213570950008071
2016-09-02,0.005033804564155364
2016-09-06,-0.005115244833038379
2016-09-07,0.0026779734499817742
2016-09-08,-0.005341534564227812
2016-09-09,-0.017076111546064476
2016-09-12,0.0056814575036505666
2016-09-13,-0.01205989009552455
2016-09-14,-0.016385838551765564
2016-09-15,0.007937868661100467
2016-09-16,-0.00033260732310191887
2016-09-19,-0.010541171728177257
2016-09-20,0.009195167122958425
2016-09-21,0.0030005791258689296
2016-09-22,0.003434575733014089
2016-09-23,0.00033106490506340513
2016-09-26,-0.00750506240530735
2016-09-27,0.0071171663553235565
2016-09-28,-0.004195804817804127
2016-09-29,-0.006986335262810672
2016-09-30,-0.006253604291745263
2016-10-03,-0.02135073156668732
2016-10-04,-0.00998937752873319
2016-10-05,-0.00023227341605647212
2016-10-06,0.003364366773563665
2016-10-07,-0.001040512465777077
2016-10-10,0.004977007502569686
2016-10-11,-0.004952359571825271
2016-10-12,0.012384134361022925
2016-10-13,0.006059284735273618
2016-10-14,0.009090879966608512
2016-10-17,-0.024098971565256755
2016-10-18,0.006115570526519232
2016-10-19,-0.009060433957128522
2016-10-20,0.015411499278643825
2016-10-21,0.0012599119943783599
2016-10-24,0.006749664872250261
2016-10-25,-0.0067044123358180885
2016-10-26,0.0018306371238445696
2016-10-27,-0.004339575408317531
2016-10-28,-0.043926814057895114
2016-10-31,0.008877157939277236
2016-11-01,-0.007729344573214947
2016-11-02,0.005991806619261908
2016-11-03,-0.02835010344080846
2016-11-04,0.009072085552827014
2016-11-07,0.013120944895001596
2016-11-08,-0.11823977112247497
2016-11-09,0.04120780145574199
2016-11-10,0.00940441291893146
2016-11-11,-0.0283385464595729
2016-11-14,0.012118860137454224
2016-11-15,-0.012631522884484214
2016-11-16,-0.0063967600092447174
2016-11-17,-0.0038894121758999978
2016-11-18,-0.003096469315396755
2016-11-21,0.0021607357340696076
2016-11-22,-0.008220908674221539
2016-11-23,0.0010868723169414896
2016-11-25,0.005294093006961154
2016-11-28,0.009721599726401076
2016-11-29,0.014710131349741529
2016-11-30,0.013310373425519773
2016-12-01,-0.0016907736506175386
2016-12-02,0.01120381051729713
2016-12-05,0.004766780282524197
2016-12-06,0.01833561212766499
2016-12-07,0.013976487145590522
2016-12-08,-0.030050878358993116
2016-12-09,0.025860802853747478
2016-12-12,-0.004992136779708889
2016-12-13,0.005267945017638054
2016-12-14,-0.014847169378048308
2016-12-15,-0.008485388186286524
2016-12-16,0.016221915252927266
2016-12-19,0.004650672826929769
2016-12-20,-0.0011260114344749939
2016-12-21,0.00012511398454972955
2016-12-22,-0.013274727420205745
2016-12-23,0.004442178403189834
2016-12-27,0.001895461596235215
2016-12-28,-0.0031528943694144607
2016-12-29,-0.0005064718880531949
2016-12-30,-0.0011392672759964473
2017-01-03,0.018249193950235165
2017-01-04,-0.007467481233723983
2017-01-05,0.020940099641295395
2017-01-06,0.0095798524075148
2017-01-09,-0.006082556909320469
2017-01-10,0.011872948724347632
2017-01-11,0.001209400797593796
2017-01-12,-0.0020538852081831704
2017-01-13,-0.007505757074211528
2017-01-17,0.023664053473303248
2017-01-18,-0.004528141454470891
2017-01-19,-0.004069788464906909
2017-01-20,-0.01378483124854779
2017-01-23,-0.0038009084913697144
2017-01-24,0.006522895833826148
2017-01-25,-0.028001597718380178
2017-01-26,-0.0020130249321923532
2017-01-27,-0.019916638854719837
2017-01-30,0.011961045728979824
2017-01-31,0.0016522514211880779
2017-02-01,-0.010658198590241974
2017-02-02,-0.04065681782243824
2017-02-03,0.008823321085248415
2017-02-06,0.008084024708910897
2017-02-07,0.0038122722187150515
2017-02-08,0.008774072046510817
2017-02-09,0.0036348932949050727
2017-02-10,0.015780637760466787
2017-02-13,0.0021646414711902207
2017-02-14,-0.0003807052240007991
2017-02-15,0.009406247108177723
2017-02-16,0.0005034654399727057
2017-02-17,0.003021027421329814
2017-02-21,0.0008784842956013339
2017-02-22,0.005014933423899581
2017-02-23,0.008732714096232996
2017-02-24,0.007667439225926609
2017-02-27,-0.0008594296816565317
2017-02-28,-0.01019498671304142
2017-03-01,0.0014892690747714266
2017-03-02,0.008054096696178403
2017-03-03,-0.0040563592087292655
2017-03-06,-0.002098299437734874
2017-03-07,-0.0004948063806742287
2017-03-08,0.002846206270157303
2017-03-09,-0.00419513346085143
2017-03-10,-0.003717636126414403
2017-03-13,0.0004980092943980274
2017-03-14,-0.006837858787794637
2017-03-15,-0.002002946297541164
2017-03-16,-0.0021319994778827844
2017-03-17,-0.008547157259544691
2017-03-20,-0.0007605566052207857
2017-03-21,-0.002664290097746047
2017-03-22,-0.0019083020514152338
2017-03-23,-0.002039261689785854
2017-03-24,0.002426523975151973
2017-03-27,0.0002551592185275897
2017-03-28,0.0012735679036532943
2017-03-29,0.0019081120193447099
2017-03-30,0.0011426994817957947
2017-03-31,-0.00443852057902594
2017-04-03,-0.005732546377918979
2017-04-04,-0.002306315732390818
2017-04-05,-0.010787366832499923
2017-04-06,-0.00025941360114623
2017-04-07,0.0009089267900432851
2017-04-10,0.009470689359231343
2017-04-11,0.004626411200045366
2017-04-12,-0.0026863808922719112
2017-04-13,0.0
2017-04-17,0.009877511070323752
2017-04-18,-0.006097242810141901
2017-04-19,0.0010292395934101695
2017-04-20,0.02055682497803013
2017-04-21,-0.001888120395207138
2017-04-24,0.009712396268813261
2017-04-25,0.02648352736427806
2017-04-26,-0.002068839071126871
2017-04-27,0.009634352562457149
2017-04-28,-0.0042275882870088655
2017-05-01,-0.0058227366460134045
2017-05-02,-0.03611487279615444
2017-05-03,0.008860560747148583
2017-05-04,0.017942359997017654
2017-05-05,-0.0008628667031027604
2017-05-08,-0.00012359983512699735
2017-05-09,0.0006169157241600054
2017-05-10,-0.0019729009947657694
2017-05-11,0.0165557620916692
2017-05-12,-0.025158058289370344
2017-05-15,0.0032414824881608073
2017-05-16,-0.01677677716574766
2017-05-17,-0.03526262793903179
2017-05-18,0.003799706589016516
2017-05-19,-0.003915762798535782
2017-05-22,0.0002617097275436908
2017-05-23,0.012182747828124896
2017-05-24,-0.011000289547019593
2017-05-25,-0.006150255012705497
2017-05-26,0.009084728741466375
2017-05-30,0.001696302356534174
2017-05-31,0.0007818804301682469
2017-06-01,0.019002843210750076
2017-06-02,0.009707616279371
2017-06-05,-0.0032891730926714047
2017-06-06,-0.011296088420038375
2017-06-07,0.0033375402171722524
2017-06-08,0.003454623925565281
2017-06-09,0.016320135211108422
2017-06-12,-0.00037608643917586004
2017-06-13,0.002133303660649899
2017-06-14,0.011897486547301162
2017-06-15,-0.008786925551504399
2017-06-16,-0.03783278287668068
2017-06-19,0.013495942100225422
2017-06-20,-0.0040971154594174886
2017-06-21,0.004885316557699193
2017-06-22,-0.012026236252623668
2017-06-23,0.0024599877173610007
2017-06-26,0.035008461382164846
2017-06-27,0.004618018906817234
2017-06-28,0.009442470531350944
2017-06-29,-0.012061805931450564
2017-06-30,0.002367441840683826
2017-07-03,0.0019883472459223395
2017-07-05,-0.011907759540976337
2017-07-06,-0.01192542889675896
2017-07-07,-0.0008893332621766614
2017-07-10,-0.006358340444328814
2017-07-11,-0.006398711051375683
2017-07-12,-0.002447445495492029
2017-07-13,0.006068657509316955
2017-07-14,0.00012851714078321308
2017-07-17,0.004747602930017525
2017-07-18,-0.003831305773687399
2017-07-19,-0.007820404157502403
2017-07-20,0.003511179341599391
2017-07-21,-0.0016847518143014995
2017-07-24,0.0009089848016898827
2017-07-25,0.023475573581592357
2017-07-26,-0.007856447601412242
2017-07-27,0.008046622503117051
2017-07-28,0.01051747234597089
2017-07-31,0.0022565319786620464
2017-08-01,-0.002877520951955148
2017-08-02,0.0006278761724569648
2017-08-03,-0.01442050232106773
2017-08-04,-0.008015326947188761
2017-08-07,0.014749026161157808
2017-08-08,-0.006951118627408603
2017-08-09,0.010945340305016815
2017-08-10,-0.0036505337544873173
2017-08-11,0.0034117267945183993
2017-08-14,-0.001385504963694384
2017-08-15,-0.0023955466945020376
2017-08-16,0.001769548358168782
2017-08-17,-0.004542964982306663
2017-08-18,-0.015590759298827694
2017-08-21,-0.0002579375289862851
2017-08-22,0.0015450487149688552
2017-08-23,-0.0019285369802513053
2017-08-24,-0.028604301181513803
2017-08-25,-0.0005308213830058639
2017-08-28,0.0014598980145961171
2017-08-29,0.008348660393049379
2017-08-30,0.003811226884415264
2017-08-31,0.012569121673904116
2017-09-01,0.007498999891821789
2017-09-05,0.009882039824917532
2017-09-06,0.015122572101006204
2017-09-07,0.006635443703836064
2017-09-08,-0.008581088251792823
2017-09-11,0.0
2017-09-12,0.033993970943915874
2017-09-13,0.007884780985594642
2017-09-14,-0.005295669871885567
2017-09-15,0.006413238195147164
2017-09-18,0.0016832855653770018
2017-09-19,-0.002520449295635996
2017-09-20,-0.028880945440228012
2017-09-21,-0.014126729278053918
2017-09-22,0.0008800792540901714
2017-09-25,0.021850961315871498
2017-09-26,0.0034409833507489385
2017-09-27,-0.0022041440388351763
2017-09-28,-0.0025777349516229453
2017-09-29,0.000738018853720046
2017-10-02,-0.0067631255212570185
2017-10-03,0.0017331808335445675
2017-10-04,-0.010381639485771754
2017-10-05,0.010365676444142657
2017-10-06,-0.049196460824408095
2017-10-09,-0.034061411871557645
2017-10-10,0.0055180773683338735
2017-10-11,-0.01084202275377244
2017-10-12,-0.0016235084718513315
2017-10-13,-0.01599358095404091
2017-10-16,-0.0022038000451620743
2017-10-17,0.0026229453464723385
2017-10-18,0.02023953749338414
2017-10-19,0.007152494244795582
2017-10-20,0.02492267158477146
2017-10-23,-0.0010526737914302586
2017-10-24,0.0013174861856628528
2017-10-25,-0.006314957619836248
2017-10-26,-0.02939244361861415
2017-10-27,-0.05892777430675766
2017-10-30,-0.007827211968686631
2017-10-31,0.0011689145774862464
2017-11-01,0.006858001172395545
2017-11-02,0.005507308598324823
2017-11-03,-0.0018736728238816225
2017-11-06,-0.03537881630610262
2017-11-07,0.032185339433099536
2017-11-08,0.0005801482080001197
2017-11-09,0.0004349119632431897
2017-11-10,0.028542487476775236
2017-11-13,0.006902125788427194
2017-11-14,-0.014549081500968564
2017-11-15,-0.00908609007429051
2017-11-16,0.00659070379131288
2017-11-17,0.005977594169871647
2017-11-20,-0.004244783359205528
2017-11-21,0.015913820676975776
2017-11-22,-0.0002799678272639161
2017-11-24,-0.013010569405246475
2017-11-27,-0.0021261300798431915
2017-11-28,0.032670515243081955
2017-11-29,0.009628534592211802
2017-11-30,0.043597063637814015
2017-12-01,-0.019321413928501507
2017-12-04,-0.04566054763584648
2017-12-05,-0.00948496267132648
2017-12-06,0.005210503258799681
2017-12-07,-0.004062972029900136
2017-12-08,0.028133459842846875
2017-12-11,-0.00013663806354269337
2017-12-12,-0.003147248067459918
2017-12-13,-0.016884035795770136
2017-12-14,-0.011449357572197005
2017-12-15,0.03220347494086617
2017-12-18,-0.019294060036211036
2017-12-19,0.00892995368694649
2017-12-20,0.01728654951802655
2017-12-21,0.014681942368043543
2017-12-22,-0.016478931479710024
2017-12-26,0.003677868334495571
2017-12-27,-0.012486409984302727
2017-12-28,0.003985710158872724
2017-12-29,-0.007528967582607127
2018-01-02,0.014068818943187678
2018-01-03,-0.00435249026875506
2018-01-04,0.026365869808510523
2018-01-05,0.04419012270646494
2018-01-08,-0.00866777041090605
2018-01-09,-0.0010287683389275104
2018-01-10,-0.003218219711053516
2018-01-11,0.0204032366694733
2018-01-12,-0.0030371746118307286
2018-01-16,0.008377736633075727
2018-01-17,0.0007550333559129818
2018-01-18,-0.0018865892754722502
2018-01-19,0.00642734014257762
2018-01-22,0.01364876487777189
2018-01-23,-0.00012397418899612322
2018-01-24,0.0059667637988616296
2018-01-25,0.008156184757404317
2018-01-26,0.005271030937501031
2018-01-29,0.019753624450923324
2018-01-30,-0.0411338312119347
2018-01-31,-0.018705210575547082
2018-02-01,0.0012708624514823352
2018-02-02,-0.029699327411770948
2018-02-05,-0.04094188211999028
2018-02-06,0.009547126442564169
2018-02-07,0.004458801947285096
2018-02-08,-0.05111016357007003
2018-02-09,-0.016442103441211442
2018-02-12,0.006917572460980459
2018-02-13,0.0034350242016700783
2018-02-14,-0.004564445904331138
2018-02-15,0.010030022332286892
2018-02-16,0.020002951006746983
2018-02-20,-0.01724608466491706
2018-02-21,-0.026889212066829038
2018-02-22,-0.011053043569713816
2018-02-23,0.002352824963740563
2018-02-26,0.0010272873788557124
2018-02-27,0.0002931383364694895
2018-02-28,-0.007619363220746522
2018-03-01,-0.008563412707421114
2018-03-02,0.0046165421576676025
2018-03-05,0.01260033326251575
2018-03-06,-0.009661881055727517
2018-03-07,-0.002069489387248602
2018-03-08,0.012590638955480404
2018-03-09,0.013311899644671499
2018-03-12,-0.0037535146284916054
2018-03-13,-0.011012652298859837
2018-03-14,-0.017582505886293398
2018-03-15,-0.017748143170227215
2018-03-16,-0.003188383219403401
2018-03-19,-0.030769325169974104
2018-03-20,-0.010844202045152462
2018-03-21,-0.00826156571390857
2018-03-22,-0.01009298889224608
2018-03-23,-0.015050860088982265
2018-03-26,0.012158841029620948
2018-03-27,-0.016233735025192764
2018-03-28,0.034818372961504584
2018-03-29,-0.007973001786646505
2018-04-02,-0.018807307348345903
2018-04-03,0.025229375305324764
2018-04-04,0.02716504142368681
2018-04-05,0.005911808364931659
2018-04-06,-0.01979592930469176
2018-04-09,-0.0011043040059104392
2018-04-10,0.010424866972497115
2018-04-11,-0.014069149279198667
2018-04-12,0.014745404243714066
2018-04-13,-0.00890635672489648
2018-04-16,0.04209399440088313
2018-04-17,0.015279889868370367
2018-04-18,-0.007450619387925794
2018-04-19,-0.011259566708038182
2018-04-20,-0.003671732859676702
2018-04-23,0.008599368849048217
2018-04-24,0.014007071992852005
2018-04-25,0.016967121131330476
2018-04-26,0.014174074546323245
2018-04-27,0.018343124897274077
