Date,MMM
2015-08-25,-0.0067827004460319085
2015-08-26,0.03690772071869386
2015-08-27,0.008267582817087948
2015-08-28,0.0021544409248233087
2015-08-31,-0.014353833027703877
2015-09-01,-0.025608726960513417
2015-09-02,0.019783446510655667
2015-09-03,0.0035400436798096457
2015-09-04,-0.013404712714751521
2015-09-08,0.025672058877847403
2015-09-09,-0.017918059290721877
2015-09-10,-0.000567916994783535
2015-09-11,0.003409708023348612
2015-09-14,-0.00318572202888201
2015-09-15,0.019813845174142974
2015-09-16,0.004178325778052772
2015-09-17,-0.008668573819044068
2015-09-18,-0.02329495357481537
2015-09-21,0.0030083393509792167
2015-09-22,-0.014424254740661002
2015-09-23,-0.0026085333409158196
2015-09-24,-0.0005810266385724017
2015-09-25,0.014391668103667987
2015-09-28,-0.008455506833310089
2015-09-29,0.022908082874999902
2015-09-30,0.0015544047474991274
2015-10-01,-0.0068420715650627795
2015-10-02,0.017045307415431532
2015-10-05,0.021787895890399422
2015-10-06,-0.0036223655179389302
2015-10-07,0.01200350814732487
2015-10-08,0.013148985656174617
2015-10-09,0.0028098183150151446
2015-10-12,0.0010669975479493665
2015-10-13,-0.006330707237186206
2015-10-14,-0.005297710296973346
2015-10-15,0.005865278103308835
2015-10-16,-0.0032841972351239646
2015-10-19,-0.004707339881313555
2015-10-20,0.007499687783881326
2015-10-21,0.004761979152162699
2015-10-22,0.04124929527383925
2015-10-23,-0.0013459882959233616
2015-10-26,0.004814253388480516
2015-10-27,0.0012136477835138493
2015-10-28,0.008613667184455442
2015-10-29,-0.0029732082908352497
2015-10-30,-0.002538209286922277
2015-11-02,0.017238274837370726
2015-11-03,-0.007316150827065715
2015-11-04,0.0010080727158472413
2015-11-05,0.0005033295993892573
2015-11-06,0.0016980221485789482
2015-11-09,-0.01123937941760822
2015-11-10,0.0007619790617350297
2015-11-11,0.009264677293153945
2015-11-12,-0.017290050804443458
2015-11-13,-0.004158835338193945
2015-11-16,0.016447146088796716
2015-11-17,-0.007458361389808821
2015-11-18,0.008877606063960375
2015-11-19,0.006290302783501067
2015-11-20,0.0035988193515612554
2015-11-23,-0.0018873941095389757
2015-11-24,-0.00567241365232074
2015-11-25,-0.0007609234855716629
2015-11-27,0.0022837906952064557
2015-11-30,-0.008924485180508146
2015-12-01,0.0020433545553899535
2015-12-02,-0.007647976182889593
2015-12-03,-0.008477860774160462
2015-12-04,0.024873432782854366
2015-12-07,-0.002970027782951301
2015-12-08,-0.006086032509546979
2015-12-09,-0.004719596859345532
2015-12-10,0.009420121712034657
2015-12-11,-0.017077116017796712
2015-12-14,0.018084343238197853
2015-12-15,-0.06026764306704402
2015-12-16,0.012286282741663657
2015-12-17,-0.0073356419145892415
2015-12-18,-0.012966185509693084
2015-12-21,0.0038119052592291425
2015-12-22,0.010102856971322627
2015-12-23,0.014700930959336889
2015-12-24,0.00019844106034261344
2015-12-28,0.00019840168930085333
2015-12-29,0.011043583822682557
2015-12-30,-0.006409962164268923
2015-12-31,-0.008360190698816994
2016-01-04,-0.02535856053466312
2016-01-05,0.004359149287863628
2016-01-06,-0.020140910120222677
2016-01-07,-0.024361629556473363
2016-01-08,-0.0034048333770204664
2016-01-11,-0.0002137809005385849
2016-01-12,0.0028477979843528622
2016-01-13,-0.015192329172906027
2016-01-14,0.01773349323061324
2016-01-15,-0.017636964914753195
2016-01-19,-0.0021629251896855273
2016-01-20,-0.010333221397675008
2016-01-21,0.005841329079139035
2016-01-22,0.012775289172031412
2016-01-25,-0.013976057013737941
2016-01-26,0.052409516895320474
2016-01-27,0.005318288550229644
2016-01-28,0.012160933844689303
2016-01-29,0.02497984140338838
2016-02-01,-0.015033529588588612
2016-02-02,-0.0057820952755285315
2016-02-03,0.03144645850016525
2016-02-04,0.006031839855051846
2016-02-05,0.00019565636316376533
2016-02-08,0.0028018378102312447
2016-02-09,0.005458325341556991
2016-02-10,-0.00768084862892382
2016-02-11,-0.011676141231574344
2016-02-12,0.021836148949352818
2016-02-16,0.010197443469486034
2016-02-17,0.007007834056133699
2016-02-18,0.001021703729836565
2016-02-19,-0.002104958827104153
2016-02-22,0.007989760846715876
2016-02-23,-0.009701830652707799
2016-02-24,0.006723415272358313
2016-02-25,0.011258354991296349
2016-02-26,-0.004529011757947843
2016-02-29,-0.008845346709677626
2016-03-01,0.01733912960001982
2016-03-02,-0.0011281136676627446
2016-03-03,-0.00018815295911256413
2016-03-04,0.0043295859926431035
2016-03-07,0.0031235497679278357
2016-03-08,-0.0023044363101334397
2016-03-09,-0.0006866998553409775
2016-03-10,-0.0012489989795382295
2016-03-11,0.012445709192923093
2016-03-14,-0.0004321191494889298
2016-03-15,0.003707938046435544
2016-03-16,0.0029553766496412948
2016-03-17,0.0052799932663354365
2016-03-18,0.009648705407594216
2016-03-21,-0.0029641297700635505
2016-03-22,0.0004252687188495141
2016-03-23,-0.003881520857741738
2016-03-24,0.0011569378606546277
2016-03-28,0.011066738837309131
2016-03-29,-0.011366516443304109
2016-03-30,0.014356212730815887
2016-03-31,-0.0007198574932275603
2016-04-01,0.00540113436186318
2016-04-04,-0.006745055750034257
2016-04-05,-0.003545550318591495
2016-04-06,0.006031290141670809
2016-04-07,0.00209786194743411
2016-04-08,-0.003170645492476809
2016-04-11,-0.00023987556146132238
2016-04-12,0.008643663569548155
2016-04-13,0.003332655843424792
2016-04-14,-0.002550479836099684
2016-04-15,0.003687175993725589
2016-04-18,0.004562093680208434
2016-04-19,0.0005898397181083315
2016-04-20,-0.0041852534403472585
2016-04-21,-0.00165727823204731
2016-04-22,0.0
2016-04-25,-0.001660177434054555
2016-04-26,-0.01306575235717633
2016-04-27,0.009508069351791937
2016-04-28,-0.004530433645403287
2016-04-29,0.0022758250286318837
2016-05-02,0.005735019494963245
2016-05-03,-0.002198294044897353
2016-05-04,-0.004821908740788472
2016-05-05,0.0036490995949463034
2016-05-06,0.0066758640441437755
2016-05-09,-0.00219046980390758
2016-05-10,0.010325003767843954
2016-05-11,-0.0028779345346716667
2016-05-12,0.0022381772131787603
2016-05-13,-0.010755145466694427
2016-05-16,0.0073074732328359815
2016-05-17,-0.010262430435699965
2016-05-18,0.0007196263330406794
2016-05-19,-0.010250368254218434
2016-05-20,-0.0006058267096705761
2016-05-23,0.006666404563954842
2016-05-24,0.015171281410378601
2016-05-25,0.008064427146295294
2016-05-26,-0.006353476866496677
2016-05-27,-0.00011816041925583054
2016-05-31,-0.0033750574346596007
2016-06-01,0.002198161924531039
2016-06-02,-0.003853199716133404
2016-06-03,0.002023038993438142
2016-06-06,0.01009668822497023
2016-06-07,0.004880023991700844
2016-06-08,0.0029835277450371844
2016-06-09,-0.007525130562567428
2016-06-10,-0.009228216239587028
2016-06-13,-0.00848356294042485
2016-06-14,0.0028717674525204906
2016-06-15,0.0011338577502517655
2016-06-16,0.012693606063692853
2016-06-17,-0.005826059002087103
2016-06-20,0.013555197588398737
2016-06-21,0.0008177996791391973
2016-06-22,-0.0008171314293183851
2016-06-23,0.016819188830228482
2016-06-24,-0.028659785265164106
2016-06-27,-0.011411828844791194
2016-06-28,0.014354796132663106
2016-06-29,0.011380567239291262
2016-06-30,0.02098861572623134
2016-07-01,0.0023986174534180726
2016-07-05,0.0005124516493884013
2016-07-06,-0.0026759271298597564
2016-07-07,-0.0016559092406221998
2016-07-08,0.012866907464837984
2016-07-11,0.0050249486096738405
2016-07-12,0.00646017132401111
2016-07-13,0.00027915843425074804
2016-07-14,0.009430111612137804
2016-07-15,0.0027641849617696668
2016-07-18,-0.0015988789931288272
2016-07-19,0.0007181889747924775
2016-07-20,0.000992601515286351
2016-07-21,-0.006393650914769067
2016-07-22,0.0009986862180613176
2016-07-25,-0.004489019946578576
2016-07-26,-0.010967312683490937
2016-07-27,0.003433761908897992
2016-07-28,-0.0016268123162356263
2016-07-29,0.002135098524673751
2016-08-01,-0.00039286680730310497
2016-08-02,0.0003930212122920107
2016-08-03,0.00011217811297226099
2016-08-04,-0.003195917925706837
2016-08-05,0.004274839578409573
2016-08-08,5.5779960490109914e-05
2016-08-09,-0.001063997231578906
2016-08-10,0.002410346298841848
2016-08-11,0.012191315205327458
2016-08-12,-0.004033443555433669
2016-08-15,0.0016089017363711822
2016-08-16,-0.007255151849611008
2016-08-17,0.009711245894567178
2016-08-18,-0.003836131073374438
2016-08-19,0.0023996510499117996
2016-08-22,-0.003006195852012561
2016-08-23,0.003908961443150449
2016-08-24,-0.0020025521688394887
2016-08-25,0.000947526152821121
2016-08-26,-0.0009466291969001395
2016-08-29,0.00607550471055851
2016-08-30,-0.001939064925687961
2016-08-31,-0.005051350043250413
2016-09-01,0.00412857091569685
2016-09-02,0.004611392919978252
2016-09-06,-0.0019353317216250776
2016-09-07,-0.003934867363710626
2016-09-08,0.0019473619058427705
2016-09-09,-0.024763889098035174
2016-09-12,0.014005884950646585
2016-09-13,-0.01139815809353395
2016-09-14,-0.002555740673993556
2016-09-15,0.0055232799941318245
2016-09-16,-0.0086639858858657
2016-09-19,0.0094824101706803
2016-09-20,0.004979533992518492
2016-09-21,0.011204868902055187
2016-09-22,0.0014475962139410825
2016-09-23,-0.013677416542363874
2016-09-26,-0.008118023329388158
2016-09-27,0.001989068042801856
2016-09-28,0.007316972890637485
2016-09-29,-0.012500929297130647
2016-09-30,0.004904554771699043
2016-10-03,-0.006752994530115686
2016-10-04,-0.01919552752047249
2016-10-05,0.004135529681548178
2016-10-06,-0.004350258641415028
2016-10-07,-0.001806384665919425
2016-10-10,-0.0011088454365444367
2016-10-11,-0.008531042196082694
2016-10-12,0.00023553525131592146
2016-10-13,0.001767768990987184
2016-10-14,0.001823016777728892
2016-10-17,-0.0007042713758593777
2016-10-18,-0.0015274433553171818
2016-10-19,-0.0002353786687881998
2016-10-20,-0.0002944195737213384
2016-10-21,-0.002119240498924757
2016-10-24,0.010442557967422328
2016-10-25,-0.02942733497080441
2016-10-26,0.0016845970901468998
2016-10-27,-0.00450417501835676
2016-10-28,6.0164771154003205e-05
2016-10-31,-0.002835233701905304
2016-11-01,-0.006351810600122798
2016-11-02,0.009010712914924834
2016-11-03,0.006636652728329695
2016-11-04,-0.0020976562895439477
2016-11-07,0.019581910476199837
2016-11-08,0.007600044766382208
2016-11-09,-0.003742204431512741
2016-11-10,0.022829854661293725
2016-11-11,0.0045903308658370445
2016-11-14,-0.012394350012698507
2016-11-15,0.007692275335761334
2016-11-16,-0.006469437759369034
2016-11-17,0.00441840100554991
2016-11-18,0.0010996170836963248
2016-11-21,-0.008325318935272441
2016-11-22,0.002273963545883495
2016-11-23,0.001977383920787723
2016-11-25,0.007199026457467506
2016-11-28,-0.005706421340818335
2016-11-29,0.001565093021883568
2016-11-30,-0.0059617537439090595
2016-12-01,0.005182079222185276
2016-12-02,-0.001158266338391889
2016-12-05,-0.004697611796930845
2016-12-06,0.001048745616309077
2016-12-07,0.024738483976364023
2016-12-08,-0.000965998508421495
2016-12-09,0.01483953160739171
2016-12-12,0.006443434539397774
2016-12-13,-0.004509545349787092
2016-12-14,-0.012470030091144668
2016-12-15,-0.0032841142754410635
2016-12-16,0.00812422230753751
2016-12-19,0.004001246912400891
2016-12-20,0.002750232898703686
2016-12-21,-0.001231406178093697
2016-12-22,0.004315578672659415
2016-12-23,-0.0025113710954248747
2016-12-27,0.0009507907701138407
2016-12-28,-0.004694532912356775
2016-12-29,0.001852815072451497
2016-12-30,0.0008967855572350469
2017-01-03,-0.002912044565606786
2017-01-04,0.0015167896673382586
2017-01-05,-0.0034211401941418584
2017-01-06,0.0029262058364620813
2017-01-09,-0.0053863532385229895
2017-01-10,-0.0038924742089812003
2017-01-11,0.007419072467841792
2017-01-12,-0.0025297967225016427
2017-01-13,-0.0002812338337141451
2017-01-17,-0.0007333885187306155
2017-01-18,0.006938893772443722
2017-01-19,0.0010645841544063561
2017-01-20,-0.0010634520202366105
2017-01-23,0.00011233960296297418
2017-01-24,-0.014228816585473814
2017-01-25,0.0043187601975753775
2017-01-26,0.0005094189131231719
2017-01-27,0.0037323125943071744
2017-01-30,-0.011606597139211527
2017-01-31,-0.0034207188069149685
2017-02-01,0.0020020641425646524
2017-02-02,-0.0056516244775483004
2017-02-03,0.004937334480729749
2017-02-06,0.0003429615898413729
2017-02-07,0.0037692554199049155
2017-02-08,0.007453195561255566
2017-02-09,0.0062689026719016105
2017-02-10,0.004602043284119839
2017-02-13,0.011284819283176484
2017-02-14,0.003204127743684948
2017-02-15,0.0070667402591524375
2017-02-16,0.00941076620105119
2017-02-17,-0.002507851633862468
2017-02-21,0.0022958410049283007
2017-02-22,0.014560467912171582
2017-02-23,0.0061815852355755485
2017-02-24,0.0011753594113723675
2017-02-27,-0.0026675745597803946
2017-02-28,-0.002996547163535035
2017-03-01,0.0188356636282645
2017-03-02,0.00015806600031109674
2017-03-03,-0.0030544343003102714
2017-03-06,-0.0021657399862328175
2017-03-07,0.0010056568034131352
2017-03-08,0.0022211632995241537
2017-03-09,0.002057946936088406
2017-03-10,0.006898455258955494
2017-03-13,0.001621053042930365
2017-03-14,-0.006213256900930553
2017-03-15,0.004571188011430971
2017-03-16,-0.0046550897799594315
2017-03-17,0.01077224894940576
2017-03-20,0.0033787977232164756
2017-03-21,-0.004559481616454919
2017-03-22,0.00046834212461877023
2017-03-23,-0.0004160810909884516
2017-03-24,-0.0032787942255928515
2017-03-27,-0.005639316452113463
2017-03-28,0.0029406473642015207
2017-03-29,-0.0016229204539589537
2017-03-30,0.003146703632648018
2017-03-31,0.0002612330863347445
2017-04-03,-0.00318829757528849
2017-04-04,-0.0027787590200554213
2017-04-05,0.0002624743124541862
2017-04-06,-0.001839396869225518
2017-04-07,0.0005264188699696248
2017-04-10,-0.001473696940472724
2017-04-11,0.0018978428740057396
2017-04-12,-0.001946686253900598
2017-04-13,-0.005535179393905465
2017-04-17,0.00906451893830651
2017-04-18,-0.0007357037852496751
2017-04-19,-0.0020500097980525878
2017-04-20,0.007006199396946355
2017-04-21,0.0017784680461125912
2017-04-24,0.014256248333024857
2017-04-25,0.0046334716589189195
2017-04-26,-0.0006662666031853615
2017-04-27,0.005692223747973291
2017-04-28,-0.0014278313742875914
2017-05-01,-0.005208419105101725
2017-05-02,0.008829055936199204
2017-05-03,0.005597132878915501
2017-05-04,0.009512886748709093
2017-05-05,-0.000551908056802386
2017-05-08,-0.0037610038994843054
2017-05-09,-0.0034733651392792053
2017-05-10,-0.0066679920765571055
2017-05-11,0.0005594682576028909
2017-05-12,-0.0009148747714513572
2017-05-15,0.005392433060769974
2017-05-16,0.0014167264487008335
2017-05-17,-0.009632372080233154
2017-05-18,0.002053159368207158
2017-05-19,0.0028680254722448506
2017-05-22,0.013840922592246674
2017-05-23,-0.0039294219053067625
2017-05-24,-0.0012135966137253318
2017-05-25,0.010379805315403612
2017-05-26,0.005663248884365091
2017-05-30,0.008820924206425884
2017-05-31,0.010027338703947342
2017-06-01,-0.0005872695162392194
2017-06-02,0.011500220459075727
2017-06-05,-0.0023220962121317523
2017-06-06,-0.003927584428810138
2017-06-07,-0.0019476246223569804
2017-06-08,0.004536252371273752
2017-06-09,0.004807130300522822
2017-06-12,0.0022232880389791987
2017-06-13,0.008293373176243568
2017-06-14,0.0043037222754653826
2017-06-15,0.006095083299471726
2017-06-16,0.009229287293543997
2017-06-19,0.0005627762113586954
2017-06-20,0.0
2017-06-21,-0.0023433929699344658
2017-06-22,-0.003006906883525229
2017-06-23,0.003204659382524122
2017-06-26,-0.0013624792599495894
2017-06-27,-0.01331086027500028
2017-06-28,0.004004062998857139
2017-06-29,-0.013151395264417887
2017-06-30,0.0016358435163710272
2017-07-03,0.007877645870967731
2017-07-05,-0.0003341591993001325
2017-07-06,-0.008295062698862599
2017-07-07,0.007547367319166831
2017-07-10,0.004293981361232602
2017-07-11,-0.0039431999886894165
2017-07-12,0.007822300017471528
2017-07-13,-0.0009940152973698657
2017-07-14,0.0032214712791496236
2017-07-17,-0.00042478364653797396
2017-07-18,-0.0017482051893404904
2017-07-19,0.0037388600770489333
2017-07-20,0.0016497207726104968
2017-07-21,-0.006071432720093473
2017-07-24,-0.005493795346699137
2017-07-25,-0.05052355915380258
2017-07-26,-0.0018059064090899524
2017-07-27,0.005124948464536372
2017-07-28,-0.0016494341635332477
2017-07-31,0.007260027436650329
2017-08-01,0.009991724177081274
2017-08-02,0.0109757982523222
2017-08-03,0.010758402789973642
2017-08-04,0.00014485210984149788
2017-08-07,-0.0010116040845874474
2017-08-08,-0.004868594486388433
2017-08-09,0.00024179601815998986
2017-08-10,-0.001210328322503007
2017-08-11,-0.0012124989103934336
2017-08-14,0.006748432820603334
2017-08-15,-0.00091601332705471
2017-08-16,0.003571418144490579
2017-08-17,-0.01236017593160088
2017-08-18,-0.008863073734802218
2017-08-21,0.005011337801090754
2017-08-22,0.0044487520582767726
2017-08-23,-0.007905540956008372
2017-08-24,-0.0027136681298539633
2017-08-25,4.927458644155003e-05
2017-08-28,0.001632765080940235
2017-08-29,0.0022720926612667114
2017-08-30,0.003794715258243153
2017-08-31,0.003092772181844561
2017-09-01,-0.0037199700283092607
2017-09-05,-0.012674087745175311
2017-09-06,0.005323952050797054
2017-09-07,0.011927628891436504
2017-09-08,0.006016118991425845
2017-09-11,0.018814546719360337
2017-09-12,0.0003819234823707607
2017-09-13,-0.0007158187920448533
2017-09-14,0.009260405468005217
2017-09-15,0.009081227457361063
2017-09-18,0.0019218118883979063
2017-09-19,-0.0009357671005669754
2017-09-20,-0.01428170251276184
2017-09-21,-0.00033277497532180345
2017-09-22,0.0015209632286992125
2017-09-25,-0.00014267694595093694
2017-09-26,0.001424004951710689
2017-09-27,-0.007344616989321429
2017-09-28,0.00033360718597919004
2017-09-29,0.001670694065299294
2017-10-02,0.013625198617721601
2017-10-03,0.008507168775697682
2017-10-04,0.009088139854723787
2017-10-05,-0.0006928513209506493
2017-10-06,0.0006933316967325798
2017-10-09,0.0007390710370371867
2017-10-10,0.00032307702555978146
2017-10-11,-0.0011072080621084002
2017-10-12,0.004987958987892727
2017-10-13,0.0005974594044908521
2017-10-16,0.004593071885458766
2017-10-17,-0.004434917568188701
2017-10-18,0.0023881920766202214
2017-10-19,0.004443839980320163
2017-10-20,0.009487297710640608
2017-10-23,0.0010394546010077388
2017-10-24,0.05912886363981862
2017-10-25,0.012912373955980883
2017-10-26,-0.01994244784025556
2017-10-27,0.007727112372054812
2017-10-30,-0.015847003495639944
2017-10-31,-0.0035929551670962345
2017-11-01,-4.326591618764031e-05
2017-11-02,0.008906057584409544
2017-11-03,-4.309302240057544e-05
2017-11-06,-0.008224906374820429
2017-11-07,-0.0011290278609481508
2017-11-08,-0.0009562984671827035
2017-11-09,-0.006265590051423686
2017-11-10,-0.004115586108946245
2017-11-13,0.0033856748017628835
2017-11-14,0.004863470444922413
2017-11-15,-0.008416040892119225
2017-11-16,0.0088831236096647
2017-11-17,-0.0002613056094932231
2017-11-20,0.009286535237125415
2017-11-21,0.01123168849232048
2017-11-22,-0.005731871015637435
2017-11-24,-0.0008638690044668884
2017-11-27,0.011323696145124629
2017-11-28,0.006965602014610495
2017-11-29,0.010100586330336059
2017-11-30,0.021553819986558365
2017-12-01,-0.008184552961900682
2017-12-04,-0.00783729941114053
2017-12-05,-0.004179797415730491
2017-12-06,0.0017211902804838974
2017-12-07,0.006829205967411767
2017-12-08,-0.009030332230443916
2017-12-11,0.0049135929738957085
2017-12-12,-0.011366714371391917
2017-12-13,0.01069398011244882
2017-12-14,-0.004308049784622514
2017-12-15,-0.0003355908807350927
2017-12-18,0.0017644047039930832
2017-12-19,-0.0001257925912079294
2017-12-20,-0.006165917706636104
2017-12-21,-0.009032975563785572
2017-12-22,-0.00021297271991749245
2017-12-26,0.003067501240735959
2017-12-27,0.003185296460898046
2017-12-28,-0.002032003343300115
2017-12-29,-0.0014847621486585583
2018-01-02,0.0011470068399397348
2018-01-03,-4.2560976216798885e-05
2018-01-04,0.013071347015728874
2018-01-05,0.007792071319261629
2018-01-08,-0.0032422720559469598
2018-01-09,0.006213665072182906
2018-01-10,-0.0005801397374887163
2018-01-11,0.004851663837406317
2018-01-12,0.008914629134990859
2018-01-16,0.001104604974971668
2018-01-17,0.01376905057541955
2018-01-18,-0.008866764586001441
2018-01-19,0.009231085196128141
2018-01-22,-0.003546090056683604
2018-01-23,-0.004003064315293514
2018-01-24,0.005602656281400442
2018-01-25,0.01885432440450585
2018-01-26,0.02484550048528744
2018-01-29,-0.010130317942610767
2018-01-30,-0.017460146942765653
2018-01-31,-0.00413465436226923
2018-02-01,-0.01021955029697974
2018-02-02,-0.011172192007859016
2018-02-05,-0.056001807309841944
2018-02-06,0.009462077125065749
2018-02-07,-0.0018829551628409824
2018-02-08,-0.044170077379751205
2018-02-09,0.010408910116406433
2018-02-12,0.017672322628986326
2018-02-13,0.009468181854259683
2018-02-14,0.0027663262806272293
2018-02-15,0.018340125953469677
2018-02-16,0.007663728822900673
2018-02-20,-0.006760181318485214
2018-02-21,-0.012294714397439899
2018-02-22,0.016453048017897487
2018-02-23,0.004321992635723859
2018-02-26,0.030039723940300078
2018-02-27,-0.013762819004592752
2018-02-28,-0.02188707781865673
2018-03-01,-0.017706268162807515
2018-03-02,-0.004192946296673106
2018-03-05,0.010591783440161429
2018-03-06,0.0036508235024765856
2018-03-07,0.00817441633461602
2018-03-08,0.003268649250571354
2018-03-09,0.0211981937073753
2018-03-12,-0.006421951685303906
2018-03-13,-0.009299856364254344
2018-03-14,-0.013805989770484417
2018-03-15,0.00674343678835454
2018-03-16,0.005723429227229682
2018-03-19,-0.023859413448312106
2018-03-20,0.003843478494986563
2018-03-21,0.007270370206202692
2018-03-22,-0.046852382787993974
2018-03-23,-0.03499579206028469
2018-03-26,0.022659782614940838
2018-03-27,-0.0198421144638804
2018-03-28,0.0031037544880265777
2018-03-29,0.0137619775138067
2018-04-02,-0.03143222968815784
2018-04-03,0.01744925988233681
2018-04-04,0.0056854661696172926
2018-04-05,0.005102079320446151
2018-04-06,-0.029359534873547588
2018-04-09,0.0026386286216539823
2018-04-10,0.01959484625454011
2018-04-11,-0.01221310723925395
2018-04-12,0.00975120120596884
2018-04-13,-0.0041585353933450975
2018-04-16,0.010115480412449473
2018-04-17,0.010978021767822588
2018-04-18,-0.002589720411176666
2018-04-19,-0.0030521474188178743
2018-04-20,-0.0050262304054810025
2018-04-23,-0.008587766656132256
2018-04-24,-0.06832538646598041
