Date,BMY
2015-06-01,0.02910257134480898
2015-06-02,-0.010228986235888082
2015-06-03,-0.0015197468723988639
2015-06-04,0.0010657095957162799
2015-06-05,0.0065377042875653935
2015-06-08,-0.013292979735860966
2015-06-09,-0.003674162093265987
2015-06-10,0.006914315515343494
2015-06-11,0.004883536860781135
2015-06-12,-0.008656244946215752
2015-06-15,0.002144642771309435
2015-06-16,0.008407363183382754
2015-06-17,0.005002377393059199
2015-06-18,0.004826175560201262
2015-06-19,0.0027020497914447272
2015-06-22,0.0038922217053505292
2015-06-23,0.004026321751749773
2015-06-24,-0.0077232452742586055
2015-06-25,0.0004489279473036678
2015-06-26,0.010472782386456547
2015-06-29,-0.023245277494522765
2015-06-30,0.008640095638388079
2015-07-01,0.022668942031439654
2015-07-02,-0.0028074645786685393
2015-07-06,0.000295895941350377
2015-07-07,0.010815019281701144
2015-07-08,-0.007181528164157958
2015-07-09,0.0022144952462570533
2015-07-10,0.0203266069069028
2015-07-13,0.005630623223867648
2015-07-14,0.005741768343576759
2015-07-15,-0.011133280260460343
2015-07-16,0.0014434880580938003
2015-07-17,-0.0012970146823956252
2015-07-20,0.00981364210555924
2015-07-21,-0.015721027829665002
2015-07-22,0.007260022338530181
2015-07-23,-0.01628940442970017
2015-07-24,-0.03311828601430589
2015-07-27,-0.025462238656517977
2015-07-28,0.005598844885508214
2015-07-29,0.003556657446613265
2015-07-30,-0.006626177983114934
2015-07-31,0.01830593691668514
2015-08-03,-0.004570604053214078
2015-08-04,-0.007652164183551746
2015-08-05,0.0033928532910822984
2015-08-06,-0.023363088767474283
2015-08-07,-0.002045795913160564
2015-08-10,0.007569347251574987
2015-08-11,-0.019251690391518084
2015-08-12,-0.004308763946223482
2015-08-13,0.00048086104270672614
2015-08-14,0.010573434023166906
2015-08-17,0.006182395533396834
2015-08-18,0.012761996449441204
2015-08-19,-0.00248888494756605
2015-08-20,-0.021990033004920084
2015-08-21,-0.026152143827329333
2015-08-24,-0.03962645908186124
2015-08-25,-0.013128919817823936
2015-08-26,0.037145739788617016
2015-08-27,0.013160168361762814
2015-08-28,-0.0034527434323923245
2015-08-31,-0.01880891689626174
2015-09-01,-0.021355279820923778
2015-09-02,0.024226639244805392
2015-09-03,-0.014427170627743457
2015-09-04,-0.02468065406289688
2015-09-08,0.029494183476567182
2015-09-09,-0.016274081935833684
2015-09-10,0.012407025364910007
2015-09-11,0.00800039820741727
2015-09-14,-0.0008446631992714559
2015-09-15,0.015548423499446518
2015-09-16,0.02529561465331076
2015-09-17,0.009413858154700083
2015-09-18,0.034571663295009936
2015-09-21,-0.025178523877645853
2015-09-22,-0.010044864957457822
2015-09-23,-0.0056370381228518784
2015-09-24,0.0009720188483104408
2015-09-25,-0.025243148062440546
2015-09-28,-0.04614847078313855
2015-09-29,0.025931388498403818
2015-09-30,0.010583551172882677
2015-10-01,0.014358006563497616
2015-10-02,0.03630292873046437
2015-10-05,-0.004177981840283063
2015-10-06,-0.03372557807946586
2015-10-07,0.011188551127334634
2015-10-08,-0.0006602526348810089
2015-10-09,0.01536906354445211
2015-10-12,0.020670880803638658
2015-10-13,-0.005900204005033216
2015-10-14,-0.004171030490780159
2015-10-15,0.024806894948104175
2015-10-16,0.013675011684083582
2015-10-19,0.009148759566879328
2015-10-20,-0.018285493889452442
2015-10-21,-0.021599441204386838
2015-10-22,0.010718320952187277
2015-10-23,0.03133918611889763
2015-10-26,-0.00936169999610581
2015-10-27,0.034856986595329875
2015-10-28,0.011826268861902633
2015-10-29,-0.004142945523588293
2015-10-30,-0.020204928270881717
2015-11-02,-0.003032471125109959
2015-11-03,0.00501880872271232
2015-11-04,-0.0069613052795945984
2015-11-05,-0.0010666103156260487
2015-11-06,-0.0015255280800768878
2015-11-09,-0.007028231244557093
2015-11-10,0.0009233658211107443
2015-11-11,-0.012452199061672387
2015-11-12,-0.008094595023170115
2015-11-13,0.006748121996607459
2015-11-16,0.013561949498953174
2015-11-17,0.01091998550047446
2015-11-18,0.028601945966795883
2015-11-19,-0.009910118812726187
2015-11-20,0.013146281231373624
2015-11-23,0.0025064777195942245
2015-11-24,-0.002500210996437491
2015-11-25,0.0038336922147823582
2015-11-27,-0.00337867096896316
2015-11-30,-0.01238036159110012
2015-12-01,0.01865430180002714
2015-12-02,-0.0070318988625733825
2015-12-03,-0.019622646081692174
2015-12-04,0.040030564758785525
2015-12-07,-0.003906941228905891
2015-12-08,0.008134825164044068
2015-12-09,-0.012103927360809341
2015-12-10,0.005542730989804845
2015-12-11,-0.019147076977682254
2015-12-14,0.015084125824109007
2015-12-15,0.023018889081227067
2015-12-16,0.0069780668122700895
2015-12-17,-0.020223599820869964
2015-12-18,-0.023671974437592835
2015-12-21,0.005913875222712139
2015-12-22,0.003967840084330376
2015-12-23,0.009955074464610414
2015-12-24,-0.0002901975052324035
2015-12-28,0.002899916915151568
2015-12-29,0.008240697943543429
2015-12-30,0.0023064266827463875
2015-12-31,-0.010500316089473882
2016-01-04,-0.025585106447755246
2016-01-05,0.019692844614431104
2016-01-06,-0.017556723469099977
2016-01-07,-0.027699373329270527
2016-01-08,-0.025425050631576518
2016-01-11,-0.010215145559488326
2016-01-12,0.007303643400238702
2016-01-13,-0.03404787381325436
2016-01-14,0.036390584187642405
2016-01-15,-0.011494294567411245
2016-01-19,0.0068492865072884435
2016-01-20,0.005378738625491097
2016-01-21,-0.006608937228813949
2016-01-22,0.020117291915579427
2016-01-25,-0.022981380245416294
2016-01-26,-0.0036556373171078294
2016-01-27,-0.01563223609269182
2016-01-28,-0.008912859992187494
2016-01-29,0.016350404355587767
2016-02-01,-0.021556882898671192
2016-02-02,-0.03206191261133973
2016-02-03,0.02123320352852076
2016-02-04,-0.006985906524049068
2016-02-05,-0.0011725672583965396
2016-02-08,0.01827945499154837
2016-02-09,0.00494104367928494
2016-02-10,0.0009828008141441469
2016-02-11,-0.02554033331844663
2016-02-12,0.011424839131065845
2016-02-16,0.032890214820591845
2016-02-17,0.027983344213827088
2016-02-18,-0.00938671101673838
2016-02-19,0.007580458861027761
2016-02-22,-0.0015673671194953442
2016-02-23,-0.025588790153525665
2016-02-24,0.002577734611681759
2016-02-25,0.012855619036977961
2016-02-26,-0.012374964052346726
2016-02-29,-0.00514072914245034
2016-03-01,0.03697734000076425
2016-03-02,0.010588701542302736
2016-03-03,0.001540559322424917
2016-03-04,-0.004461362167784144
2016-03-07,0.027507345130852956
2016-03-08,-0.0034590430545223816
2016-03-09,-0.01086639932044009
2016-03-10,-0.009154692786625174
2016-03-11,0.00030798660048669824
2016-03-14,-0.012930890306140363
2016-03-15,-0.006862355391619723
2016-03-16,-0.016331450055761643
2016-03-17,-0.018678096429302515
2016-03-18,0.022124305740754302
2016-03-21,-0.0020690593667289647
2016-03-22,0.0015949482727377617
2016-03-23,-0.007324745443919256
2016-03-24,0.0028872333674379025
2016-03-28,0.003998599439189565
2016-03-29,0.022622511005800705
2016-03-30,-0.005798419757694462
2016-03-31,0.006935627154231128
2016-04-01,0.01612397145976807
2016-04-04,0.016330217790762713
2016-04-05,-0.003183142991176058
2016-04-06,0.011861128708363866
2016-04-07,-0.003907259530515628
2016-04-08,-0.0031683332213012783
2016-04-11,-0.001362206673977684
2016-04-12,0.013034265620462948
2016-04-13,0.01092146503089464
2016-04-14,0.004440197980265959
2016-04-15,0.0026518510656636796
2016-04-18,0.01190322128645871
2016-04-19,0.000725992896380534
2016-04-20,0.0046438145942502285
2016-04-21,0.013433178623504682
2016-04-22,0.007411615036673425
2016-04-25,-0.0007073725733405256
2016-04-26,0.003256467744639391
2016-04-27,-0.008890355634791791
2016-04-28,0.028904694665435438
2016-04-29,-0.0011070774372936576
2016-05-02,-0.003047945306727362
2016-05-03,-0.011534554117161866
2016-05-04,-0.00492042901481371
2016-05-05,0.005227573350009118
2016-05-06,0.0009840430240113385
2016-05-09,0.0016847191956845808
2016-05-10,0.0026633079050233377
2016-05-11,-0.010065382419044755
2016-05-12,0.006637062439809993
2016-05-13,-0.0014026904493648074
2016-05-16,0.023180850986041168
2016-05-17,-0.022244107894857423
2016-05-18,-0.001684883390237979
2016-05-19,-0.010690768099558046
2016-05-20,0.0062565374237026905
2016-05-23,-0.005228309978401291
2016-05-24,0.011789779091260888
2016-05-25,-0.007581158666609911
2016-05-26,0.0005658326188331397
2016-05-27,0.008199896390138184
2016-05-31,0.0054692139303249565
2016-06-01,0.0023712588846895866
2016-06-02,0.015722740048481842
2016-06-03,-0.001506675874605623
2016-06-06,0.019206900437189756
2016-06-07,-0.005114959069398073
2016-06-08,-0.006765222437082885
2016-06-09,-0.009262886324936215
2016-06-10,-0.0011001378016880503
2016-06-13,-0.005918830840162759
2016-06-14,0.012185030622568371
2016-06-15,-0.007250375406111398
2016-06-16,-0.011574945348763799
2016-06-17,-0.014777560555324198
2016-06-20,0.004103797100482254
2016-06-21,0.004086364647899465
2016-06-22,0.014877409044961043
2016-06-23,0.004563590548569474
2016-06-24,-0.027945868600879442
2016-06-27,-0.0041071365653313485
2016-06-28,0.024032862330186866
2016-06-29,0.019125983430725135
2016-06-30,0.007534477703588616
2016-07-01,0.0031270110032100007
2016-07-05,0.0
2016-07-06,0.001084161758057034
2016-07-07,0.002978671592659854
2016-07-08,0.016199016185038495
2016-07-11,0.0014609669492591237
2016-07-12,0.010744345423820745
2016-07-13,0.004986795821299461
2016-07-14,0.002480687510039603
2016-07-15,-0.010029837153733956
2016-07-18,-0.0005263827288152223
2016-07-19,-0.006450647252609909
2016-07-20,0.00331273842249713
2016-07-21,-0.0029056390703431356
2016-07-22,0.0023841005651978886
2016-07-25,-0.0015857569201562782
2016-07-26,-0.00661690115657021
2016-07-27,0.01878495986480777
2016-07-28,-0.023669523609571863
2016-07-29,0.0020088605109922497
2016-08-01,0.018447108020148928
2016-08-02,-0.014962420499675999
2016-08-03,-0.0033312072216604705
2016-08-04,0.006951438561975776
2016-08-05,-0.15985116670650013
2016-08-08,-0.04709218036156093
2016-08-09,0.021724786345774127
2016-08-10,-0.016718149855617703
2016-08-11,0.006437795566297311
2016-08-12,-0.005576754290620989
2016-08-15,-0.009895984103440392
2016-08-16,-0.010328059398243439
2016-08-17,-0.018683634930648396
2016-08-18,0.006517816475089866
2016-08-19,0.010395384957986753
2016-08-22,-0.0005060300090203862
2016-08-23,0.010124937806299972
2016-08-24,-0.021216164766156953
2016-08-25,0.0029016447837859616
2016-08-26,0.00016978688617896864
2016-08-29,-0.00016975806348595857
2016-08-30,-0.025868137882811282
2016-08-31,0.002620584372315715
2016-09-01,-0.010977542069827595
2016-09-02,-0.007223334679349214
2016-09-06,0.010825312099527862
2016-09-07,-0.006847120543624907
2016-09-08,0.004242521864235016
2016-09-09,-0.020242915348719914
2016-09-12,0.011857867072194939
2016-09-13,-0.012783968427228176
2016-09-14,-0.006654799203699824
2016-09-15,0.013398577012851964
2016-09-16,-0.0066106218396851935
2016-09-19,-0.009352494471871031
2016-09-20,0.008714668829330918
2016-09-21,0.006659403274974496
2016-09-22,0.008760697467820489
2016-09-23,0.0010635420004574403
2016-09-26,-0.017705523571156623
2016-09-27,0.004686549609153934
2016-09-28,-0.01166130281537403
2016-09-29,-0.022145620868030846
2016-09-30,0.0009282062543878311
2016-10-03,0.01372381062756367
2016-10-04,0.010062322864605067
2016-10-05,-0.0007292872846131893
2016-10-06,0.004745093847547288
2016-10-07,0.006902830145415706
2016-10-10,-0.10138908767835053
2016-10-11,-0.00521992204181454
2016-10-12,0.009283659023052282
2016-10-13,0.004599132731445632
2016-10-14,-0.009354903812577753
2016-10-17,-0.008640019074924066
2016-10-18,0.014390026105421505
2016-10-19,-0.003596297129937698
2016-10-20,0.009825580987737892
2016-10-21,-0.006751359338206253
2016-10-24,-0.01579394894054964
2016-10-25,0.006500049035494282
2016-10-26,-0.005247001302177812
2016-10-27,0.05416889900325139
2016-10-28,-0.018475603402492324
2016-10-31,-0.0017646033453363463
2016-11-01,-0.0021607968133927624
2016-11-02,-0.004527610957237527
2016-11-03,-0.007118635382385441
2016-11-04,0.015932744704769908
2016-11-07,0.03156270518580695
2016-11-08,0.010262247000590863
2016-11-09,0.05906689595939274
2016-11-10,0.006394218672872043
2016-11-11,-0.005118264933415051
2016-11-14,0.003370685670107454
2016-11-15,0.0022983914441621067
2016-11-16,-0.008643441595162504
2016-11-17,0.008541130579748701
2016-11-18,0.0014111487463808192
2016-11-21,-0.0005282991999691067
2016-11-22,-0.003173192734366559
2016-11-23,0.003536892240985745
2016-11-25,0.004052909527513027
2016-11-28,-0.008248429050055961
2016-11-29,-0.0026547279579421934
2016-11-30,0.0014196175434841862
2016-12-01,-0.011339474193410859
2016-12-02,0.0028672679848340543
2016-12-05,-0.007326246957810367
2016-12-06,0.008640605886482078
2016-12-07,-0.014099370628703256
2016-12-08,-0.00018113142918840808
2016-12-09,0.032771922781952956
2016-12-12,-0.008590674058998382
2016-12-13,0.010963820410977876
2016-12-14,0.02326408812350822
2016-12-15,0.0025638068867175345
2016-12-16,-0.0005112747837208165
2016-12-19,0.013647283778983388
2016-12-20,-0.005048828620187629
2016-12-21,-0.007273315507347
2016-12-22,0.0011926867121085927
2016-12-23,0.014465646714143965
2016-12-27,-0.004697203043603326
2016-12-28,-0.012135587039404871
2016-12-29,0.0049479757224424326
2016-12-30,-0.007810198275801095
2017-01-03,0.01728304342325293
2017-01-04,0.0013543929033270619
2017-01-05,0.016739972133442915
2017-01-06,-0.0029933267934391106
2017-01-09,-0.0036698826705996446
2017-01-10,0.0041855577903120444
2017-01-11,-0.0530177295491151
2017-01-12,-0.004401287886152461
2017-01-13,-0.005835704772429895
2017-01-17,0.001067562825845192
2017-01-18,-0.003731396113749952
2017-01-19,-0.010344342246047744
2017-01-20,-0.11281326906286349
2017-01-23,0.015641027184075673
2017-01-24,-0.02079996779950366
2017-01-25,0.012050518175933167
2017-01-26,-0.05509583457466938
2017-01-27,0.019649668141629162
2017-01-30,0.019899381782153558
2017-01-31,0.009653486224172392
2017-02-01,0.002644265412387048
2017-02-02,0.024548191897092453
2017-02-03,0.0055446012837232495
2017-02-06,0.00512031992368045
2017-02-07,0.01214718491506539
2017-02-08,0.006581598813168554
2017-02-09,-0.009423081003389289
2017-02-10,0.0027177925420012183
2017-02-13,0.007357422010594972
2017-02-14,0.032289033377871146
2017-02-15,0.024576440355762674
2017-02-16,-0.01362892528920745
2017-02-17,0.005711056614639887
2017-02-21,0.0034804027109265334
2017-02-22,0.010405274295734124
2017-02-23,0.007588277506133334
2017-02-24,0.01201351897546532
2017-02-27,0.002126078673599041
2017-02-28,0.0026524116174364565
2017-03-01,0.008287463007704998
2017-03-02,-0.005596229945860065
2017-03-03,0.007034610062312208
2017-03-06,-0.005064503666062703
2017-03-07,-0.011234075212427586
2017-03-08,0.01402477386022416
2017-03-09,0.015231103239342403
2017-03-10,0.005690263660363071
2017-03-13,-0.023833934953547686
2017-03-14,-0.00421573857791091
2017-03-15,0.01693452528978967
2017-03-16,-0.005897838608058703
2017-03-17,-0.01779795366626402
2017-03-20,0.0021318349297518857
2017-03-21,-0.012409204010620845
2017-03-22,0.01166740857660109
2017-03-23,-0.010468120371375678
2017-03-24,0.002151711949580415
2017-03-27,0.002683750791462103
2017-03-28,0.0028550357706640384
2017-03-29,-0.004448276313378519
2017-03-30,-0.010544827499319398
2017-03-31,-0.017702773910988734
2017-04-03,-0.0031260109282637005
2017-04-04,-0.0012914501215316454
2017-04-05,-0.01246474959831756
2017-04-06,0.003955936407703531
2017-04-07,0.0024395579904612497
2017-04-10,-0.0013105062541193258
2017-04-11,-0.0069352637740472955
2017-04-12,0.0001885649071518003
2017-04-13,-0.0030189579188120153
2017-04-17,0.002271410683011732
2017-04-18,-0.00037772647354983313
2017-04-19,0.005101042646908693
2017-04-20,0.004511322201459
2017-04-21,0.0007484311840442182
2017-04-24,0.0013086565148829887
2017-04-25,0.007282855974266811
2017-04-26,-0.003151654338834242
2017-04-27,0.03533594332155099
2017-04-28,0.006825876697883704
2017-05-01,0.004638768910847801
2017-05-02,-0.006393018436259168
2017-05-03,-0.01590709689114478
2017-05-04,0.0023608572030919817
2017-05-05,-0.0007248833745439054
2017-05-08,-0.0038074558531622227
2017-05-09,0.0069162034419210094
2017-05-10,-0.003253622798478628
2017-05-11,0.0
2017-05-12,-0.0019949840296433763
2017-05-15,0.0012719809045282915
2017-05-16,-0.012885512252170495
2017-05-17,0.0003676328333508394
2017-05-18,-0.011578555132767954
2017-05-19,0.004462386356435699
2017-05-22,0.001481166894408581
2017-05-23,0.0020332408777872235
2017-05-24,-0.00719465445873535
2017-05-25,0.010591190723125532
2017-05-26,-0.0077217812896984706
2017-05-30,-0.000741551183756961
2017-05-31,0.00037133284135726363
2017-06-01,0.010750273555396817
2017-06-02,0.008069204251360595
2017-06-05,-0.047480619708076266
2017-06-06,-0.013369012184032414
2017-06-07,0.017615233480595682
2017-06-08,0.005326300667863881
2017-06-09,0.017029376309827482
2017-06-12,0.011348999714317243
2017-06-13,-0.0031279554888109518
2017-06-14,0.0060900630848108595
2017-06-15,-0.004402005020923583
2017-06-16,0.0033161479729781895
2017-06-19,0.013955256728656718
2017-06-20,0.00796800675026943
2017-06-21,0.007366289379436397
2017-06-22,0.02247170077189664
2017-06-23,-0.012035604386117282
2017-06-26,0.0049435673190043605
2017-06-27,-0.01791999928725907
2017-06-28,-0.0005364172228302655
2017-06-29,-0.0008949623693738085
2017-06-30,-0.001791437240690641
2017-07-03,0.00987054185592462
2017-07-05,0.008410884619079573
2017-07-06,-0.018988552227790723
2017-07-07,0.011396967556120963
2017-07-10,0.00035759132607737776
2017-07-11,-0.010727866819004395
2017-07-12,-0.005240884927802503
2017-07-13,-0.006722843467434014
2017-07-14,0.008779984354947423
2017-07-17,-0.00652753840649678
2017-07-18,-0.0009123448549577251
2017-07-19,0.006028207503184113
2017-07-20,0.006719000751422621
2017-07-21,0.0037876300183916634
2017-07-24,-0.0008982457512053399
2017-07-25,0.006294822463688732
2017-07-26,0.0005362736273626378
2017-07-27,-0.03108243122185239
2017-07-28,0.018989555400996894
2017-07-31,0.029491644307461984
2017-08-01,-0.013884145202215925
2017-08-02,-0.01568341334604706
2017-08-03,0.004888561442797146
2017-08-04,0.008108147591751269
2017-08-07,0.006255625562556322
2017-08-08,0.010834652712554238
2017-08-09,0.008610319463718152
2017-08-10,-0.014111512197655607
2017-08-11,0.0024738619958946106
2017-08-14,0.015688398061764586
2017-08-15,0.004338636519169103
2017-08-16,-0.006393645114797786
2017-08-17,-0.012695634520291765
2017-08-18,-0.00616535674680363
2017-08-21,0.00389964551598343
2017-08-22,0.018184736127763612
2017-08-23,0.003468092803945444
2017-08-24,0.005184203569079671
2017-08-25,0.0034381953776989604
2017-08-28,0.003597588757936254
2017-08-29,0.004779819259215667
2017-08-30,0.008834396161685687
2017-08-31,0.018524913803587673
2017-09-01,-0.009590222692441697
2017-09-05,-0.0015023941200985602
2017-09-06,0.0010033276697580806
2017-09-07,0.049607453318972095
2017-09-08,-0.003501000308699709
2017-09-11,0.0015969327824556512
2017-09-12,0.004783159962419514
2017-09-13,-0.008568798351272111
2017-09-14,0.0033612589237346224
2017-09-15,-0.0033499987106738738
2017-09-18,0.00352141482708368
2017-09-19,0.003668250290152386
2017-09-20,0.008898512574522677
2017-09-21,-0.00252006449956399
2017-09-22,0.00047378041303658414
2017-09-25,-0.002683007397266679
2017-09-26,-0.0041144762747568064
2017-09-27,0.000317621105150101
2017-09-28,0.0009532007625605576
2017-09-29,0.01158552594508988
2017-10-02,0.012864721129139278
2017-10-03,-0.004182316747309511
2017-10-04,0.006999724974156019
2017-10-05,-0.00854704843835663
2017-10-06,0.01583069424354644
2017-10-09,-0.010183723636546738
2017-10-10,0.015276843035470833
2017-10-11,-0.00030704186490848606
2017-10-12,0.003686095303699677
2017-10-13,-0.0009181011774153092
2017-10-16,-0.025118644015818203
2017-10-17,0.008326706298849462
2017-10-18,-0.007479173021566754
2017-10-19,0.015227914616366744
2017-10-20,-0.003866058081355539
2017-10-23,-0.010400318149684229
2017-10-24,-0.001568520540269569
2017-10-25,0.005498524960536599
2017-10-26,-0.04765606124871524
2017-10-27,-0.016571012865916668
2017-10-30,0.015014994450675223
2017-10-31,0.013477863584238081
2017-11-01,0.008109164129127988
2017-11-02,0.0011260332641644943
2017-11-03,-0.00016055455995467316
2017-11-06,-0.008678981312422507
2017-11-07,0.0037287669018333247
2017-11-08,0.01082254162400953
2017-11-09,-0.009428055961384851
2017-11-10,-0.01822873074516429
2017-11-13,0.002136002933981418
2017-11-14,0.00426298237396594
2017-11-15,-0.002939000177670459
2017-11-16,0.01310014317830932
2017-11-17,-0.008889808702203461
2017-11-20,-0.008480244843355744
2017-11-21,0.007236893344883644
2017-11-22,-0.00163280853121206
2017-11-24,0.0047431837099878305
2017-11-27,0.0029300625410839665
2017-11-28,0.014770250789503558
2017-11-29,0.006078298495961976
2017-11-30,0.004610385316098142
2017-12-01,0.0007913689923091383
2017-12-04,-0.012176020866122683
2017-12-05,-0.0072032081139398185
2017-12-06,-0.016930238924884433
2017-12-07,0.014269392709279849
2017-12-08,0.009378986563056468
2017-12-11,0.009612291004203133
2017-12-12,0.004125663675763613
2017-12-13,0.003002529807565768
2017-12-14,-0.021112130243548077
2017-12-15,0.004506468612148762
2017-12-18,-0.00016025191151336493
2017-12-19,-0.013461312614151622
2017-12-20,-0.005847993159899589
2017-12-21,0.004901871775455646
2017-12-22,-0.00878050821267029
2017-12-26,0.004921171020443982
2017-12-27,0.006856112821158167
2017-12-28,0.0014590932862068584
2017-12-29,-0.007932648380087004
2018-01-02,0.0004896208387334955
2018-01-03,0.0008153904435945769
2018-01-04,0.0129595050850837
2018-01-05,0.002267059441090513
2018-01-08,0.0003231789884481362
2018-01-09,-0.000969063078905541
2018-01-10,0.0025868624726361755
2018-01-11,0.007418330874350287
2018-01-12,0.005442395437322833
2018-01-16,-0.046011777882606575
2018-01-17,0.032209697418370764
2018-01-18,-0.0003234683656300197
2018-01-19,0.0072780204955325
2018-01-22,0.016056563564021298
2018-01-23,0.0023702075597675787
2018-01-24,0.005202753727542531
2018-01-25,-0.0037640946860904023
2018-01-26,0.011492471081707256
2018-01-29,0.0028014634422721674
2018-01-30,-0.007294994469688287
2018-01-31,-0.02126276410801753
2018-02-01,0.0031948963007220055
2018-02-02,0.010827831188620074
2018-02-05,-0.03969771343019468
2018-02-06,-0.0009840835117594926
2018-02-07,0.028407135268102568
2018-02-08,0.0009580021086368351
2018-02-09,0.0001597654066327614
2018-02-12,0.007336296161872591
2018-02-13,0.011241217171648277
2018-02-14,0.023172072640112784
2018-02-15,0.05554747643363256
2018-02-16,-0.00029024983330094845
2018-02-20,-0.023346727211351004
2018-02-21,-0.012175553802953654
2018-02-22,-0.008867896109662432
2018-02-23,0.03048242585754868
2018-02-26,0.01000717888014302
2018-02-27,-0.011511021471366178
2018-02-28,-0.024174491951768906
2018-03-01,-0.007703997155604436
2018-03-02,0.0073072350810270414
2018-03-05,0.009823189355587347
2018-03-06,-0.020203528234546853
2018-03-07,0.009622711004731332
2018-03-08,0.009833592191929919
2018-03-09,0.01752825074582476
2018-03-12,-0.006920072691808166
2018-03-13,-0.01141586009383666
2018-03-14,-0.0007502808145961604
2018-03-15,-0.005702833048457867
2018-03-16,0.005283052009687816
2018-03-19,-0.007958050286640206
2018-03-20,0.005448736452393188
2018-03-21,-0.004967420741921802
2018-03-22,-0.032526653507561565
2018-03-23,-0.029554215415242613
2018-03-26,0.02159199288549951
2018-03-27,-0.015615093395394242
2018-03-28,0.002563730300098488
2018-03-29,0.0108677924783116
2018-04-02,-0.019762877859209715
2018-04-03,0.012419191196894719
2018-04-04,0.0033458061950217832
2018-04-05,-0.0043146479225343315
2018-04-06,-0.02294978793637481
2018-04-09,-0.006570148219154248
2018-04-10,0.012070029357830636
2018-04-11,-0.01682724696503679
2018-04-12,-0.02226665713082432
2018-04-13,-0.0032287387477875074
2018-04-16,-0.07792019371488224
2018-04-17,-0.03143495030589838
2018-04-18,-0.0015274345297938696
2018-04-19,-0.013192823539371346
2018-04-20,-0.008525795495803234
2018-04-23,-0.005276256757678066
2018-04-24,0.013359485801875515
2018-04-25,0.00348976723261174
2018-04-26,0.0054097226458635905
2018-04-27,0.00441938734388958
2018-04-30,-0.0026782339651495457
2018-05-01,0.010742273404252156
2018-05-02,-0.022584836979040013
2018-05-03,-0.0009709228795160563
