Date,GEN
2016-03-01,0.050233224765370954
2016-03-02,0.006409970772842666
2016-03-03,0.005389605914748241
2016-03-04,0.006053369662548436
2016-03-07,0.0282790854203121
2016-03-08,-0.00819222180072332
2016-03-09,0.037758337135081144
2016-03-10,0.006253724572841568
2016-03-11,0.03898274671821711
2016-03-14,0.008156531733682248
2016-03-15,-0.004314835640152115
2016-03-16,0.006500460103623373
2016-03-17,0.00807322786069875
2016-03-18,-0.006940519483855323
2016-03-21,0.013440768072729314
2016-03-22,-0.001592036518174078
2016-03-23,-0.009563917731353455
2016-03-24,0.0037555539864426724
2016-03-28,-0.012827620577877452
2016-03-29,-0.004331294358813631
2016-03-30,-0.0005438467683548387
2016-03-31,0.0
2016-04-01,0.001632428095809102
2016-04-04,0.010320586826820577
2016-04-05,-0.01236577579555631
2016-04-06,0.007076640252404953
2016-04-07,-0.017297082444027945
2016-04-08,-0.001650493771195971
2016-04-11,-0.00991707165748823
2016-04-12,0.0
2016-04-13,0.010572962704108235
2016-04-14,-0.014867684201332887
2016-04-15,0.008384385222152124
2016-04-18,0.0038804620389558675
2016-04-19,0.0011046183391913988
2016-04-20,-0.003309659162924361
2016-04-21,0.0016601082344247509
2016-04-22,-0.0049722866251659115
2016-04-25,0.00499713380675737
2016-04-26,-0.0033150378310419226
2016-04-27,0.0038804620389558675
2016-04-28,-0.06902282582731367
2016-04-29,-0.012455449141554276
2016-05-02,0.006006107591476129
2016-05-03,-0.007164089393320361
2016-05-04,0.002405143705337176
2016-05-05,-0.004199019837646922
2016-05-06,0.0006024904036261436
2016-05-09,0.0018060296594364367
2016-05-10,0.008413532027471193
2016-05-11,-0.0041719589256214995
2016-05-12,0.011370794207069768
2016-05-13,-0.006509169355049638
2016-05-16,0.007147255881684522
2016-05-17,0.0017743361736743957
2016-05-18,0.0035418097251938008
2016-05-19,-0.00647053511392115
2016-05-20,0.0017760895207477034
2016-05-23,0.0
2016-05-24,0.008865281016694038
2016-05-25,0.010544739556767935
2016-05-26,-0.00347782039204958
2016-05-27,-0.0023274728602762362
2016-05-31,0.01224483093526052
2016-06-01,-0.0028802331313666496
2016-06-02,0.0034666701313785797
2016-06-03,-0.006332817260949253
2016-06-06,-0.0002911989260311332
2016-06-07,0.005238800536596866
2016-06-08,0.00926438517689343
2016-06-09,-0.0022946126204588246
2016-06-10,-0.00517564821850347
2016-06-13,0.05260112425502039
2016-06-14,0.030752521845371694
2016-06-15,0.011720637563179537
2016-06-16,0.04160117958771847
2016-06-17,0.009605466595814738
2016-06-20,0.025037410345097655
2016-06-21,0.021983455524415163
2016-06-22,-0.0066919918088091945
2016-06-23,0.022136576260513685
2016-06-24,-0.038135590889614046
2016-06-27,-0.023494742516554368
2016-06-28,0.009022619796257514
2016-06-29,0.010928973377410056
2016-06-30,0.009336419095993476
2016-07-01,-0.00389511995164471
2016-07-05,-0.0053758764219372646
2016-07-06,0.0014739246708139753
2016-07-07,0.0029442751781341148
2016-07-08,0.012719928278215109
2016-07-11,0.004831078287681034
2016-07-12,0.010576935588854974
2016-07-13,0.003805709908064836
2016-07-14,-0.007582931915662505
2016-07-15,0.0
2016-07-18,-0.006685600382666634
2016-07-19,-0.005288748637792606
2016-07-20,0.0004834543239657929
2016-07-21,-0.020289719834521547
2016-07-22,0.010354719099979981
2016-07-25,-0.006832145083918384
2016-07-26,0.000982488867821374
2016-07-27,-0.003927054029828292
2016-07-28,0.007885648972979942
2016-07-29,-0.0009781606333431059
2016-08-01,0.005874043041178112
2016-08-02,0.006325729792225898
2016-08-03,0.010638122578794151
2016-08-04,0.006220078977292154
2016-08-05,0.04089422926997477
2016-08-08,-0.005025309345088158
2016-08-09,-0.00550959236955384
2016-08-10,0.003231816827634182
2016-08-11,0.017487439653525394
2016-08-12,0.019448115651430564
2016-08-15,0.015084431106169749
2016-08-16,0.0043706032591614985
2016-08-17,-0.002611153887510431
2016-08-18,0.011599999082480217
2016-08-19,0.02639550766938714
2016-08-22,0.0008432537287959008
2016-08-23,0.005476040615718825
2016-08-24,-0.004608099718058312
2016-08-25,-0.0012629141157138868
2016-08-26,-0.000421449170105781
2016-08-29,0.01728481954280192
2016-08-30,-0.006215979030571694
2016-08-31,0.006254859103598909
2016-09-01,0.0008290867570763805
2016-09-02,0.00538315305508652
2016-09-06,0.02182834250541288
2016-09-07,0.004433744048008892
2016-09-08,0.0012040493753702197
2016-09-09,-0.018436983804164253
2016-09-12,0.014699825628331942
2016-09-13,-0.006438644110897784
2016-09-14,-0.004455371529359153
2016-09-15,0.011798273627124045
2016-09-16,0.013671350985879682
2016-09-19,-0.014676702518894191
2016-09-20,-0.005233620558446672
2016-09-21,0.014973683226666035
2016-09-22,0.0
2016-09-23,-0.001594899293833385
2016-09-26,-0.003194894122045877
2016-09-27,0.00801267995249999
2016-09-28,0.00437222069316201
2016-09-29,-0.0102888986650429
2016-09-30,0.00359860593887551
2016-10-03,0.0003983684215085326
2016-10-04,0.005575323483618444
2016-10-05,0.0055447190503763455
2016-10-06,-0.0035447472262637447
2016-10-07,-0.003557203734546155
2016-10-10,0.0015864437469541581
2016-10-11,-0.0075246519283534985
2016-10-12,-0.004788593928768292
2016-10-13,-0.026463252637485057
2016-10-14,-0.007825423778535456
2016-10-17,0.004150623842332557
2016-10-18,0.0012404654413116223
2016-10-19,0.00041308304107001703
2016-10-20,-0.0012383369247239706
2016-10-21,-0.004958767428987598
2016-10-24,0.03405330536031714
2016-10-25,0.0036142697323966466
2016-10-26,0.0016007988772350767
2016-10-27,-0.003995213342841697
2016-10-28,-0.00200550277388567
2016-10-31,0.0060288327134263575
2016-11-01,0.007590711503105085
2016-11-02,0.0003967039175878373
2016-11-03,0.00871987140043573
2016-11-04,-0.07701389047233642
2016-11-07,0.0387400058447358
2016-11-08,0.012704901505137034
2016-11-09,0.005261155449769683
2016-11-10,0.008454003613467043
2016-11-11,-0.0019962053117114076
2016-11-14,-0.014799991056750561
2016-11-15,-0.016646281470778845
2016-11-16,-0.013212166581686113
2016-11-17,0.00020983475350755398
2016-11-18,-0.0033572200324818446
2016-11-21,0.03242132720088531
2016-11-22,0.024061837135057607
2016-11-23,-0.010354327817779896
2016-11-25,-0.0012073888961641188
2016-11-28,-0.0169216956492525
2016-11-29,-0.0032787134819904917
2016-11-30,0.002878291567173008
2016-12-01,-0.025830118387480727
2016-12-02,-0.01052206612925577
2016-12-05,0.035729421827740415
2016-12-06,-0.006160192006727572
2016-12-07,0.009917432279647143
2016-12-08,0.0049100213357347045
2016-12-09,0.010586203172386899
2016-12-12,-0.004834770185500714
2016-12-13,0.008502109469985752
2016-12-14,-0.0028102737824748925
2016-12-15,-0.0016104742748211942
2016-12-16,-0.029032255044663113
2016-12-19,0.0058142005974328725
2016-12-20,-0.0028902556001397794
2016-12-21,0.004140778953848345
2016-12-22,-0.005773280790890678
2016-12-23,0.0012443669665227475
2016-12-27,0.009113856281805388
2016-12-28,-0.0086210121355913
2016-12-29,0.0033128154332719983
2016-12-30,-0.014032338144391754
2017-01-03,0.005023223103765018
2017-01-04,0.008746200163979756
2017-01-05,0.01775403926440422
2017-01-06,0.014604416401012399
2017-01-09,-0.000799956989064321
2017-01-10,0.005602323954500665
2017-01-11,0.01352971333286157
2017-01-12,0.009030358753223666
2017-01-13,0.017120452263417407
2017-01-17,0.0022954617668393684
2017-01-18,0.008015125659604383
2017-01-19,0.005679692894695387
2017-01-20,0.0033886716822213447
2017-01-23,0.004127593276123331
2017-01-24,0.022047766582132367
2017-01-25,-0.003290578054333637
2017-01-26,-0.0018342919984201123
2017-01-27,0.005145171451202524
2017-01-30,-0.002924926830848662
2017-01-31,0.010267558722997894
2017-02-01,-0.010889130715074802
2017-02-02,0.018715436433069277
2017-02-03,0.023414905376852424
2017-02-06,-0.0052796509797127245
2017-02-07,0.006369304218809102
2017-02-08,0.005977491819452618
2017-02-09,0.013282003213621385
2017-02-10,0.0010349644879978914
2017-02-13,0.0013783036970926865
2017-02-14,-0.013076461802852934
2017-02-15,-0.002971291078794014
2017-02-16,-0.001753269814712799
2017-02-17,0.011591104724852475
2017-02-21,0.00034727168277148834
2017-02-22,-0.007289235964106577
2017-02-23,-0.0006992654069813975
2017-02-24,0.009097351518853936
2017-02-27,-0.005547971034235766
2017-02-28,-0.0038353664058665693
2017-03-01,0.01820100363899857
2017-03-02,0.003781176781656237
2017-03-03,0.0006851613079734697
2017-03-06,-0.003422338254184143
2017-03-07,0.005837815328968432
2017-03-08,0.011607997841732942
2017-03-09,-0.0010123059912376942
2017-03-10,0.01452694309337521
2017-03-13,0.023975839612222716
2017-03-14,-0.0032521196604827773
2017-03-15,0.002284175738428651
2017-03-16,0.0003253787238746142
2017-03-17,-0.000976697776904234
2017-03-20,0.0026062985117856208
2017-03-21,-0.025340917475962788
2017-03-22,0.021999721099946745
2017-03-23,0.0013042509846392658
2017-03-24,-0.007491041850623437
2017-03-27,0.0
2017-03-28,-0.003610494683559118
2017-03-29,0.015480940926361209
2017-03-30,-0.005838674842881142
2017-03-31,0.0009790583751358994
2017-04-03,-0.014341871719170451
2017-04-04,0.004630034950835693
2017-04-05,-0.0032915994281907945
2017-04-06,0.009246877304533996
2017-04-07,0.008180340800807429
2017-04-10,-0.0048684295819790835
2017-04-11,-0.008480054488651856
2017-04-12,-0.011513084709829036
2017-04-13,-0.00033289031437522265
2017-04-17,0.006991033185583362
2017-04-18,0.004958362108108627
2017-04-19,0.0003290577199868139
2017-04-20,0.0029594665586751834
2017-04-21,0.006556919448676757
2017-04-24,0.0087951653649736
2017-04-25,0.009041050158500541
2017-04-26,0.0
2017-04-27,0.00735993744074781
2017-04-28,0.004764935216030608
2017-05-01,0.015491634318584246
2017-05-02,-0.006537953406170582
2017-05-03,0.00031360746794573124
2017-05-04,0.00939802011657509
2017-05-05,0.002483284365166316
2017-05-08,0.004644325553002648
2017-05-09,-0.0024657409776119854
2017-05-10,0.02378786598923721
2017-05-11,-0.05069464799800538
2017-05-12,-0.014303466070340831
2017-05-15,0.03192506177273757
2017-05-16,-0.021250132211815376
2017-05-17,-0.03831403201386596
2017-05-18,-0.012616332925939444
2017-05-19,-0.024209636034672855
2017-05-22,0.019296724998628667
2017-05-23,0.00709981723029629
2017-05-24,0.0026852639412680013
2017-05-25,0.002678266415218733
2017-05-26,-0.011352195759079087
2017-05-30,0.015197647027848982
2017-05-31,0.008316792251783056
2017-06-01,0.000989594802819127
2017-06-02,-0.008569620662949307
2017-06-05,0.0021663762875649972
2017-06-06,0.00665112748273855
2017-06-07,0.0
2017-06-08,-0.005285669509765278
2017-06-09,-0.013284582454733962
2017-06-12,-0.006058638079837753
2017-06-13,-0.007450067372935298
2017-06-14,-0.007505856141292622
2017-06-15,-0.023375882458966823
2017-06-16,0.0014080998227121722
2017-06-19,0.01511408021033267
2017-06-20,-0.011080539559958913
2017-06-21,0.013655775097907163
2017-06-22,-0.004836055491467817
2017-06-23,-0.009718845906257045
2017-06-26,0.011566697470082987
2017-06-27,-0.025987451803761497
2017-06-28,0.027748146880082203
2017-06-29,-0.02872980616866827
2017-06-30,0.00677133652522488
2017-07-03,-0.027610633964553988
2017-07-05,0.011648939658849944
2017-07-06,-0.0025189954965197936
2017-07-07,0.024892069255939786
2017-07-10,0.02076742287243838
2017-07-11,0.00034481325856416944
2017-07-12,0.03136818597387725
2017-07-13,0.014705919249906163
2017-07-14,-0.009222534344373257
2017-07-17,0.014627565885573901
2017-07-18,0.0016384545839549514
2017-07-19,0.014720332879689657
2017-07-20,0.004835575359191768
2017-07-21,0.00032105500192769476
2017-07-24,-0.0032076058514869388
2017-07-25,0.01415698673793142
2017-07-26,-0.007931449994613815
2017-07-27,-0.010553364034058599
2017-07-28,0.002908860474734487
2017-07-31,-0.0012887738652838099
2017-08-01,0.006453240635869495
2017-08-02,-0.00897711472629692
2017-08-03,-0.02070498155296363
2017-08-04,-0.03633982043781614
2017-08-07,-0.01028431271627328
2017-08-08,-0.013162639920680563
2017-08-09,0.003861047163446374
2017-08-10,-0.026573337997837454
2017-08-11,0.016163884221769953
2017-08-14,0.009897419689989917
2017-08-15,-0.0056002500887639695
2017-08-16,-0.003872054316893414
2017-08-17,-0.006554618728012551
2017-08-18,0.014622464276540015
2017-08-21,-0.010896602588520099
2017-08-22,0.02203261100405296
2017-08-23,0.015646874379845244
2017-08-24,0.005820033942913749
2017-08-25,0.0030631003374128607
2017-08-28,0.015269709165147693
2017-08-29,-0.0076868810106390795
2017-08-30,0.006736248270514444
2017-08-31,0.0030109644579023875
2017-09-01,-0.0040027171014102025
2017-09-05,-0.001674345976082403
2017-09-06,-0.007044588226884363
2017-09-07,0.03378377983981928
2017-09-08,0.033659934943172765
2017-09-11,0.035409955821540384
2017-09-12,0.029923301602129193
2017-09-13,-0.019270773987471568
2017-09-14,-0.003929561769598133
2017-09-15,0.008800886241134398
2017-09-18,0.015944410966306055
2017-09-19,0.011549182143268055
2017-09-20,-0.01288107192890009
2017-09-21,-0.020165546908847864
2017-09-22,-0.0006054406219049291
2017-09-25,-0.005148432697181349
2017-09-26,-0.0033484824825592563
2017-09-27,0.009468091805871826
2017-09-28,0.0006053739220805987
2017-09-29,-0.007861848804044613
2017-10-02,-0.00091464424305987
2017-10-03,0.00732174433911803
2017-10-04,0.006965506070690131
2017-10-05,0.013533838406641463
2017-10-06,0.006527936016041513
2017-10-09,-0.038030461722948106
2017-10-10,-0.03187279615961236
2017-10-11,0.0006335348308335043
2017-10-12,0.009174031666767446
2017-10-13,0.01441994784426548
2017-10-16,-0.009270433175889492
2017-10-17,-0.001559689391453456
2017-10-18,0.004373736399019057
2017-10-19,0.005598674055133701
2017-10-20,0.010207139083136418
2017-10-23,-0.013472321609004356
2017-10-24,0.004345230881502404
2017-10-25,-0.005562105661320316
2017-10-26,-0.009944084546642418
2017-10-27,0.007218813758063769
2017-10-30,0.009972216012174906
2017-10-31,0.0027764950508326613
2017-11-01,-0.01046096976190991
2017-11-02,-0.08644296726647394
2017-11-03,0.017018247787423224
2017-11-06,-0.03279799076761036
2017-11-07,-0.007612296080826031
2017-11-08,0.012203780469038028
2017-11-09,-0.015156740403763136
2017-11-10,-0.008044940470395057
2017-11-13,-0.01375171091697025
2017-11-14,0.004647681831843498
2017-11-15,-0.013878884037978434
2017-11-16,0.020570182166042672
2017-11-17,-0.005850204886149735
2017-11-20,0.005349906807326166
2017-11-21,-0.002837955164465056
2017-11-22,0.011383787738753925
2017-11-24,0.004572544903824083
2017-11-27,0.009804029358054134
2017-11-28,0.00450760624113955
2017-11-29,-0.013807594236311838
2017-11-30,0.014000913164221362
2017-12-01,0.00483263815541668
2017-12-04,-0.046719368472840306
2017-12-05,-0.011171376569681146
2017-12-06,-0.0029153147840113025
2017-12-07,0.007309911645920764
2017-12-08,0.015239505988266178
2017-12-11,0.044317571707548575
2017-12-12,-0.010267191386174379
2017-12-13,-0.010027843940726977
2017-12-14,0.004191712515089652
2017-12-15,0.007999930206644246
2017-12-18,-0.011387245975308602
2017-12-19,-0.011867190384618587
2017-12-20,-0.005298746445104974
2017-12-21,0.011363850384049634
2017-12-22,-0.005618182989172604
2017-12-26,-0.0031778421299898385
2017-12-27,0.007793388096240195
2017-12-28,0.0010543054101899152
2017-12-29,-0.014747217732507312
2018-01-02,0.030292294766623984
2018-01-03,0.0
2018-01-04,0.002075391199684251
2018-01-05,0.01864003411880466
2018-01-08,0.0020329994202830104
2018-01-09,-0.01893793387722853
2018-01-10,-0.01206496945428226
2018-01-11,0.003838263560853594
2018-01-12,0.0017379641242676325
2018-01-16,-0.03296336371337383
2018-01-17,-0.012558203952668268
2018-01-18,-0.009811078744868196
2018-01-19,0.00770633048359981
2018-01-22,-0.033503198018909996
2018-01-23,0.0026375210015134876
2018-01-24,0.007140132713477021
2018-01-25,0.013059809055963933
2018-01-26,0.020626022515924936
2018-01-29,-0.023096302966382765
2018-01-30,-0.016623411859675197
2018-01-31,0.022915086404753593
2018-02-01,0.004773981725764598
2018-02-02,-0.012426996756282227
2018-02-05,-0.008512140242940225
2018-02-06,0.010824844240366893
2018-02-07,-0.018463843619282105
2018-02-08,-0.03724582006412436
2018-02-09,0.012504967142971113
2018-02-12,0.0073328859153640735
2018-02-13,0.01839067103472236
2018-02-14,0.01655384987743469
2018-02-15,0.025166740515314423
2018-02-16,-0.005415226211010982
2018-02-20,-0.019237875348069422
2018-02-21,0.0031545761443096954
2018-02-22,-0.0018496522674928961
2018-02-23,0.01667899222463709
2018-02-26,-0.0072912047176245665
2018-02-27,-0.03341921510733892
2018-02-28,-0.0011395836547910543
2018-03-01,0.008368127299070771
2018-03-02,0.015088547036913091
2018-03-05,0.006688866866701559
2018-03-06,-0.004798656116915656
2018-03-07,0.010385724418212172
2018-03-08,0.014317043981152855
2018-03-09,0.007962430133344967
2018-03-12,-0.003231551393534593
2018-03-13,-0.015129739934123587
2018-03-14,0.0010973474194386768
2018-03-15,0.00621118359057693
2018-03-16,-0.006172842929863864
2018-03-19,-0.02557547415420447
2018-03-20,-0.005624573986755199
2018-03-21,0.01546055596689433
2018-03-22,-0.012254096166819495
2018-03-23,-0.03383445397049234
2018-03-26,0.01984391846030764
2018-03-27,-0.026707250675044314
2018-03-28,0.0050960175602510205
2018-03-29,0.008190508175949907
2018-04-02,-0.02514517084834489
2018-04-03,0.019047799446442637
2018-04-04,0.016355050548459538
2018-04-05,0.0019156322939934967
2018-04-06,-0.0057361280343556365
2018-04-09,-0.0007693910296070472
2018-04-10,0.018091046629233443
2018-04-11,0.014366762537963984
2018-04-12,0.028699038547551625
2018-04-13,-0.002898393918830955
2018-04-16,0.0083575990314535
2018-04-17,0.006126266538074576
2018-04-18,-0.0003584116884473021
2018-04-19,-0.00214980453710345
2018-04-20,-0.005026880575953241
2018-04-23,0.001804399684142144
2018-04-24,-0.002521554542054938
2018-04-25,0.02853013290364781
2018-04-26,0.005618008035724431
2018-04-27,-0.02932971731886924
2018-04-30,-0.00035968416474840836
2018-05-01,-0.004317969126111931
2018-05-02,0.009035177690838836
2018-05-03,-0.006805240210030261
2018-05-04,0.003966788073567429
2018-05-07,0.0215515479514774
2018-05-08,0.005626044380769857
