Date,TER
2015-10-08,0.0036801878736123506
2015-10-09,-0.021477108795598054
2015-10-12,-0.007494996488248806
2015-10-13,-0.019956349284570685
2015-10-14,0.02366474336060498
2015-10-15,-0.00537597377441712
2015-10-16,-0.015675797346343723
2015-10-19,0.0016472210809512777
2015-10-20,0.002741484439969133
2015-10-21,0.016948868439935483
2015-10-22,0.0016131196028088546
2015-10-23,0.02254468739827309
2015-10-26,-0.015748429276321918
2015-10-27,-0.011200092517465898
2015-10-28,0.0970875795864461
2015-10-29,-0.04719756944974729
2015-10-30,0.007224070541022698
2015-11-02,0.0199792662300724
2015-11-03,0.006027317189173154
2015-11-04,-0.0014977508902525027
2015-11-05,-0.010000423320900675
2015-11-06,0.009596323772796511
2015-11-09,0.006503207422242863
2015-11-10,-0.0004967816661227697
2015-11-11,0.021879252645897296
2015-11-12,-0.02627753351405626
2015-11-13,-0.004497136857365636
2015-11-16,0.01757007901719665
2015-11-17,-0.00888040436444848
2015-11-18,0.02040827051377825
2015-11-19,0.001463808667728106
2015-11-20,0.0024352909809282064
2015-11-23,-0.0068027425643127915
2015-11-24,-0.000978405740986843
2015-11-25,0.0073452296722820165
2015-11-27,0.002430951703427997
2015-11-30,0.01070061476644657
2015-12-01,0.011068388758084913
2015-12-02,-0.0071397724222230785
2015-12-03,-0.023010521005764284
2015-12-04,0.019627328007953082
2015-12-07,-0.008662382481055553
2015-12-08,-0.0004852684469081048
2015-12-09,-0.013112935339965381
2015-12-10,0.003936536806016466
2015-12-11,-0.00882354458899337
2015-12-14,-0.013847376993885052
2015-12-15,0.016048156143804837
2015-12-16,0.00444210717113136
2015-12-17,0.013267684799895374
2015-12-18,0.0009698901105374969
2015-12-21,0.016957464561320634
2015-12-22,0.00857552616299806
2015-12-23,0.014643445415317036
2015-12-24,-0.0009308697501447805
2015-12-28,-0.006524140546363744
2015-12-29,0.0018762812788717387
2015-12-30,-0.005617828442750272
2015-12-31,-0.026836275984790214
2016-01-04,-0.015965110049665054
2016-01-05,0.00835770121165913
2016-01-06,-0.022915300651354276
2016-01-07,-0.026447214368044203
2016-01-08,-0.020502451702661184
2016-01-11,0.005756375615823872
2016-01-12,0.010926116160369759
2016-01-13,-0.024704134783280485
2016-01-14,0.02427452471807845
2016-01-15,-0.022153761560819607
2016-01-19,0.011064491170571067
2016-01-20,0.011464331701640074
2016-01-21,-0.0030914723714714487
2016-01-22,0.02222267092835195
2016-01-25,-0.017189657425794702
2016-01-26,0.019547521697570902
2016-01-27,0.006054636150870207
2016-01-28,-0.047642934998018194
2016-01-29,0.02317014655585692
2016-02-01,0.002058478201458769
2016-02-02,-0.03441182562345957
2016-02-03,-0.013829831681215099
2016-02-04,0.008090427070468031
2016-02-05,-0.018191192359454433
2016-02-08,-0.021798406906684553
2016-02-09,-0.010027643603563785
2016-02-10,0.009003772666645204
2016-02-11,-0.021194073328056895
2016-02-12,0.009687172835866287
2016-02-16,0.028781096141560436
2016-02-17,0.026878540631743997
2016-02-18,0.0037393158927090386
2016-02-19,0.002128591628020926
2016-02-22,0.0026554910986755775
2016-02-23,-0.012182264101458062
2016-02-24,0.019903355926746524
2016-02-25,0.014767567397281134
2016-02-26,-0.006237019101736241
2016-02-29,-0.0020915620384339695
2016-03-01,0.025156955334609377
2016-03-02,0.0020449247962450734
2016-03-03,0.007653281839925752
2016-03-04,-0.00405070792368778
2016-03-07,0.015251576795083377
2016-03-08,-0.020530800545812022
2016-03-09,0.004090159085699208
2016-03-10,0.010692276813734969
2016-03-11,0.015617394769532833
2016-03-14,-0.005456424674053828
2016-03-15,0.010473833029978064
2016-03-16,0.017275215823167933
2016-03-17,0.009219071415493607
2016-03-18,0.021634456337306762
2016-03-21,0.002823534416704243
2016-03-22,-0.004692672425670508
2016-03-23,-0.007072053429994396
2016-03-24,0.0014244080648362356
2016-03-28,-0.0018966688169199664
2016-03-29,0.0194777264095769
2016-03-30,0.0046596828312668315
2016-03-31,0.0013914680647924005
2016-04-01,0.0074106952757320155
2016-04-04,-0.00413793871256396
2016-04-05,-0.02262241854213276
2016-04-06,0.00094498912700125
2016-04-07,-0.026427668116681735
2016-04-08,0.011148604169874066
2016-04-11,-0.003355356711003621
2016-04-12,-0.006734082552591891
2016-04-13,0.01646465888185733
2016-04-14,-0.008575336639644715
2016-04-15,-0.004805131990345157
2016-04-18,0.0009653937331253193
2016-04-19,-0.0019295093447163625
2016-04-20,-0.0019332395484907838
2016-04-21,-0.004842753664117017
2016-04-22,0.006812730241412934
2016-04-25,-0.012083088533047404
2016-04-26,0.013698292044960425
2016-04-27,0.01303101249303662
2016-04-28,-0.08480200393696402
2016-04-29,-0.015617207048032378
2016-05-02,0.00475939604831721
2016-05-03,-0.0063155895845981025
2016-05-04,-0.006355729765306295
2016-05-05,0.0021320202529553356
2016-05-06,-0.004255290830800895
2016-05-09,0.005341602105510157
2016-05-10,0.006907809171798451
2016-05-11,-0.006332571324885183
2016-05-12,-0.017525258256895992
2016-05-13,-0.002162093533069398
2016-05-16,0.0070427400355743686
2016-05-17,-0.012910509681769655
2016-05-18,0.008174180770215811
2016-05-19,-0.0032430312241559234
2016-05-20,0.022234383580022055
2016-05-23,0.0
2016-05-24,0.028116398186698977
2016-05-25,0.002580157733226285
2016-05-26,0.00411731667892834
2016-05-27,0.014909878885935646
2016-05-31,0.003546138681262745
2016-06-01,-0.0010095007414108181
2016-06-02,-0.0025266579388403265
2016-06-03,-0.0015199775391854242
2016-06-06,0.0005074644841203124
2016-06-07,0.010649410744098864
2016-06-08,0.009533268834103215
2016-06-09,0.005467156964396036
2016-06-10,-0.01631248793035789
2016-06-13,-0.010050261924065218
2016-06-14,-0.006598751873960751
2016-06-15,-0.005110020506487345
2016-06-16,-0.01592169391109921
2016-06-17,-0.00417541049856196
2016-06-20,0.022536616070425897
2016-06-21,0.01127628871613262
2016-06-22,0.005068275093916164
2016-06-23,0.02269303904565345
2016-06-24,-0.06311666272198269
2016-06-27,-0.04368417140702063
2016-06-28,0.03577320977843068
2016-06-29,0.02125433055876136
2016-06-30,0.024453646255379047
2016-07-01,-0.012189061639233834
2016-07-05,-0.014395735920652797
2016-07-06,0.00678129344821965
2016-07-07,0.006217789509276983
2016-07-08,0.024716537714465803
2016-07-11,0.03165844131425022
2016-07-12,0.017048017260748782
2016-07-13,0.013888947766580673
2016-07-14,-0.015115802837271652
2016-07-15,-0.00335706227237631
2016-07-18,0.004812081755146025
2016-07-19,-0.0033523351984501293
2016-07-20,0.0249881652508952
2016-07-21,-0.026723120980157722
2016-07-22,0.005780216871023702
2016-07-25,-0.0009578651111651348
2016-07-26,0.012943480764056492
2016-07-27,0.0009465320766981478
2016-07-28,-0.03309653411008351
2016-07-29,-0.03422999913630165
2016-08-01,0.0
2016-08-02,-0.01367083135644509
2016-08-03,0.0015399544974012969
2016-08-04,0.008200806016302797
2016-08-05,0.02338581829193731
2016-08-08,-0.002980758929784888
2016-08-09,-0.009466471077316796
2016-08-10,0.0005027199802150051
2016-08-11,0.0060329462035242365
2016-08-12,0.0034984916845097747
2016-08-15,0.025896401769766264
2016-08-16,-0.01747562974199779
2016-08-17,0.008893179963847198
2016-08-18,0.008814886979370495
2016-08-19,0.011650419827998526
2016-08-22,0.00047985182222065603
2016-08-23,0.009112715338891686
2016-08-24,-0.009505714146666122
2016-08-25,0.004318859460465507
2016-08-26,0.006211152065768832
2016-08-29,0.0023740040774449245
2016-08-30,0.008526859636443396
2016-08-31,-0.010803124440737943
2016-09-01,0.007122489841492108
2016-09-02,0.006146324113483592
2016-09-06,-0.007518821799558761
2016-09-07,0.006628821787738826
2016-09-08,0.0009407250735218309
2016-09-09,-0.04699270694741364
2016-09-12,0.011834905408890206
2016-09-13,-0.007310164763672411
2016-09-14,-0.0019633582614279055
2016-09-15,0.027053353742618302
2016-09-16,-0.000958037533320466
2016-09-19,0.011026073570369554
2016-09-20,-0.007112308559766745
2016-09-21,0.017669460216699573
2016-09-22,0.011731659251247306
2016-09-23,-0.012523258330431997
2016-09-26,-0.010803186419885091
2016-09-27,0.005697951966322057
2016-09-28,0.010859009981598389
2016-09-29,-0.007939767911161133
2016-09-30,0.01600756915147672
2016-10-03,-0.005097356478358406
2016-10-04,-0.008849846915279125
2016-10-05,0.015977767341385007
2016-10-06,0.0101755731501596
2016-10-07,-0.0009156504865925896
2016-10-10,-0.010998979257215824
2016-10-11,-0.01946246481484526
2016-10-12,0.0023626419308175883
2016-10-13,-0.012258065919544592
2016-10-14,0.011932964210395358
2016-10-17,-0.0018865855328279446
2016-10-18,0.00472556826600834
2016-10-19,0.007996351836083937
2016-10-20,-0.006532836654277729
2016-10-21,0.0056361132612186005
2016-10-24,0.026623299842537085
2016-10-25,-0.0022745002980707474
2016-10-26,0.004103836278300577
2016-10-27,0.036330264330913575
2016-10-28,0.01139349820506097
2016-10-31,0.009099225282549916
2016-11-01,-0.002576532862206382
2016-11-02,-0.011192320173757708
2016-11-03,0.0
2016-11-04,-0.006094849446127593
2016-11-07,0.022338993302967847
2016-11-08,0.004284364060847201
2016-11-09,0.0046929605506160765
2016-11-10,-0.006369452251468011
2016-11-11,0.017948721685512536
2016-11-14,0.008816459569555679
2016-11-15,0.010403394386760079
2016-11-16,0.007825296971321283
2016-11-17,0.008582020819272396
2016-11-18,0.002025750266436921
2016-11-21,0.0
2016-11-22,-0.0008084835041217708
2016-11-23,0.007688796897431516
2016-11-25,0.010442235946984457
2016-11-28,-0.005976218229713948
2016-11-29,-0.014428882822947187
2016-11-30,-0.008540119485335285
2016-12-01,-0.038966325403879454
2016-12-02,0.02176721073020449
2016-12-05,0.013784224725236216
2016-12-06,0.02884207384295201
2016-12-07,0.02202675618092731
2016-12-08,0.028604670876589466
2016-12-09,-0.015619164312157041
2016-12-12,-0.01006199587210499
2016-12-13,0.0035185571717231134
2016-12-14,-0.006232847488263804
2016-12-15,0.015288156593424418
2016-12-16,-0.01389971592785888
2016-12-19,0.009397250937785762
2016-12-20,0.0015514463281931512
2016-12-21,-0.005809570320750246
2016-12-22,-0.0031165796627682374
2016-12-23,0.005080226156947587
2016-12-27,0.007776107850274272
2016-12-28,-0.011188354531394329
2016-12-29,-0.0023410241805107423
2016-12-30,-0.006648309536188335
2017-01-03,-0.0007872498303299613
2017-01-04,0.005909971807939396
2017-01-05,0.00430868856804989
2017-01-06,0.0003900184925118566
2017-01-09,0.002728987041641595
2017-01-10,0.02293951815830897
2017-01-11,-0.0034207014811199477
2017-01-12,0.00038139101860412694
2017-01-13,0.011818232588969746
2017-01-17,-0.025621293056867
2017-01-18,0.012374024446396348
2017-01-19,-0.0034376877811724826
2017-01-20,0.007665905478658974
2017-01-23,-0.010270291172623791
2017-01-24,0.019600453680663987
2017-01-25,0.02525446286866706
2017-01-26,0.013602745961683649
2017-01-27,0.035908864768485316
2017-01-30,0.008403351923286229
2017-01-31,-0.014583647181316217
2017-02-01,0.00810435994976233
2017-02-02,0.0031459866217227184
2017-02-03,0.003135911242548195
2017-02-06,-0.006252424622690267
2017-02-07,0.00943726038397319
2017-02-08,-0.0006924566641175467
2017-02-09,-0.004158035008790861
2017-02-10,0.0055671952712263995
2017-02-13,0.0
2017-02-14,0.0017303243638020493
2017-02-15,0.0
2017-02-16,-0.0006909895065128069
2017-02-17,0.008295739929158552
2017-02-21,0.009941863895379655
2017-02-22,-0.0017013048114625784
2017-02-23,-0.00920236235565719
2017-02-24,-0.004472153294629799
2017-02-27,-0.0027642769870388495
2017-02-28,-0.014552923946408836
2017-03-01,0.022151934277987673
2017-03-02,-0.011007933577143691
2017-03-03,0.004869557536491653
2017-03-06,0.006922651711112948
2017-03-07,-0.001718713046777287
2017-03-08,0.004476429976798091
2017-03-09,0.0027426866707878084
2017-03-10,0.016752111760284905
2017-03-13,0.012104901041952276
2017-03-14,-0.001328939616820235
2017-03-15,0.021623474444441237
2017-03-16,0.003907562645529161
2017-03-17,0.0
2017-03-20,0.0035679848831102756
2017-03-21,-0.02747255867231646
2017-03-22,0.012628789608904789
2017-03-23,0.00262553866590709
2017-03-24,0.003927962221088599
2017-03-27,0.005868955646161966
2017-03-28,0.00032409314105530385
2017-03-29,-0.006480927268544545
2017-03-30,0.008480073617691986
2017-03-31,0.005821503507881909
2017-04-03,-0.007073825644670628
2017-04-04,0.009715029214718118
2017-04-05,0.017639155618956792
2017-04-06,0.0031519292967152612
2017-04-07,0.005969058816674311
2017-04-10,-0.0081198958772839
2017-04-11,0.001259479966027488
2017-04-12,-0.0141508868333996
2017-04-13,-0.011483308922598523
2017-04-17,0.011939593895843092
2017-04-18,-0.0028701658659712193
2017-04-19,0.019507468658538807
2017-04-20,0.015056556885757022
2017-04-21,0.0024720079098330405
2017-04-24,0.016646507172180636
2017-04-25,0.017586221738180585
2017-04-26,0.00625755885721091
2017-04-27,0.07639897941097984
2017-04-28,-0.029711067399518676
2017-05-01,0.014459875108865594
2017-05-02,0.001956174067687
2017-05-03,-0.011994135250113946
2017-05-04,0.004517230883695822
2017-05-05,0.0005620164629973612
2017-05-08,-0.006460680552983655
2017-05-09,0.0033927974119278836
2017-05-10,0.0030993793928173474
2017-05-11,0.0011235137165244158
2017-05-12,-0.011503399808823755
2017-05-15,0.014759633186405052
2017-05-16,0.0008392394127558767
2017-05-17,-0.0536612617160922
2017-05-18,0.023626864502958034
2017-05-19,0.005481682565385615
2017-05-22,0.0017214815809492023
2017-05-23,0.0
2017-05-24,0.006875122098069175
2017-05-25,0.0054051530367607015
2017-05-26,0.007074272288979833
2017-05-30,0.004504292754346828
2017-05-31,-0.0036432993280893777
2017-06-01,-0.003938098397644252
2017-06-02,-0.003953443251112576
2017-06-05,-0.0034025031006572615
2017-06-06,-0.007396919129443735
2017-06-07,0.012037781040606266
2017-06-08,0.01331075692804684
2017-06-09,-0.04863084880702484
2017-06-12,-0.019094904802054224
2017-06-13,-0.002994827587955995
2017-06-14,-0.0210276026039522
2017-06-15,-0.01902414500022831
2017-06-16,0.017829344744313413
2017-06-19,0.006453628863495986
2017-06-20,-0.01038161670944071
2017-06-21,0.0030851990919555927
2017-06-22,-0.016302678343123822
2017-06-23,0.014383939104973376
2017-06-26,-0.01510468542777077
2017-06-27,-0.02942096157995766
2017-06-28,0.005804756494834251
2017-06-29,-0.028534943663178436
2017-06-30,-0.008910900139273537
2017-07-03,-0.01132194428562494
2017-07-05,0.040080796600035606
2017-07-06,-0.0025907454553714127
2017-07-07,0.019480576191614363
2017-07-10,0.031210311933056012
2017-07-11,0.008647152227834631
2017-07-12,0.011635152786344305
2017-07-13,0.0036320919479451153
2017-07-14,0.025030388235737444
2017-07-17,0.0029420782017846037
2017-07-18,0.012026270805133965
2017-07-19,0.008986040363313519
2017-07-20,0.014937759241095083
2017-07-21,-0.005660646578148465
2017-07-24,0.015086649401445884
2017-07-25,0.012338958730634175
2017-07-26,0.019390275928904188
2017-07-27,-0.06576033800308234
2017-07-28,0.002908472148006158
2017-07-31,0.0031901336777195866
2017-08-01,-0.002602217720380273
2017-08-02,-0.03420291760137695
2017-08-03,-0.0002997173316331425
2017-08-04,0.004502670898023586
2017-08-07,0.01285178712348789
2017-08-08,-0.005311579504365449
2017-08-09,-0.00415305259591503
2017-08-10,-0.028299201277120933
2017-08-11,0.026364363475814834
2017-08-14,0.026284184330068294
2017-08-15,0.006985002760900416
2017-08-16,0.0014449900045068187
2017-08-17,-0.026262343502712282
2017-08-18,0.003852900257942604
2017-08-21,0.001771219275157776
2017-08-22,0.02682022352085034
2017-08-23,-0.0017224776180281287
2017-08-24,-0.007762862099230272
2017-08-25,0.0005789952665347098
2017-08-28,0.009557126424564188
2017-08-29,0.004589916336425803
2017-08-30,0.02427181759267527
2017-08-31,-0.00724833550917825
2017-09-01,0.005054355160970525
2017-09-05,-0.009499251922637342
2017-09-06,0.006783044860949827
2017-09-07,0.0008425589406044764
2017-09-08,-0.01598833771624697
2017-09-11,0.01881402218046735
2017-09-12,0.010071967904664803
2017-09-13,-0.001938582113814702
2017-09-14,-0.005273458046408552
2017-09-15,0.02873903274175471
2017-09-18,-0.033903373185855235
2017-09-19,0.016002478771333317
2017-09-20,-0.01105285432429437
2017-09-21,-0.0027939296316895623
2017-09-22,0.021294560866126577
2017-09-25,-0.016186487717113285
2017-09-26,-0.006693138435104551
2017-09-27,0.03284706985780561
2017-09-28,0.007339060758489335
2017-09-29,0.006206188846288541
2017-10-02,0.01528570764257653
2017-10-03,-0.003962175234939358
2017-10-04,0.005038311777959548
2017-10-05,-0.004749237091418945
2017-10-06,0.004771899975780425
2017-10-09,0.0013192966549553375
2017-10-10,0.010013108511393698
2017-10-11,0.007305158757993313
2017-10-12,0.001035966912924735
2017-10-13,-0.0010348947961574817
2017-10-16,0.0005181379707677181
2017-10-17,0.01138973458820458
2017-10-18,0.005375072173898099
2017-10-19,-0.005600681550921194
2017-10-20,0.0012802179496473887
2017-10-23,-0.004346748587515159
2017-10-24,0.006676565061553008
2017-10-25,-0.002040445275868441
2017-10-26,0.0743864089634978
2017-10-27,0.016892635805514145
2017-10-30,-0.0011699886602387632
2017-10-31,0.004685063889987351
2017-11-01,-0.008160350549839102
2017-11-02,0.00023504175216615408
2017-11-03,0.0077553964177734525
2017-11-06,0.013293379549721429
2017-11-07,0.0018407695020650205
2017-11-08,0.00827043563438612
2017-11-09,-0.0056962098728021715
2017-11-10,0.0013747946238193975
2017-11-13,0.0034326774474537913
2017-11-14,-0.011402721909055002
2017-11-15,-0.014071393793055886
2017-11-16,0.025503016957158398
2017-11-17,-0.00593176967637965
2017-11-20,0.01973792669067409
2017-11-21,-0.009227854036521488
2017-11-22,-0.016810214443465088
2017-11-24,0.008317653821183324
2017-11-27,-0.015123834500427757
2017-11-28,0.0018643234815460819
2017-11-29,-0.05047683755085086
2017-11-30,-0.008573917672024978
2017-12-01,-0.00889560999463701
2017-12-04,-0.02169027171469895
2017-12-05,0.010958034424647378
2017-12-06,0.007310350529481147
2017-12-07,0.008508431919030723
2017-12-08,0.005211004907732519
2017-12-11,-0.0012343442743304456
2017-12-12,0.012110895586032289
2017-12-13,-0.0029306728698467177
2017-12-14,0.004653708933958001
2017-12-15,0.020965249032995903
2017-12-18,0.011699973917255635
2017-12-19,0.0021243406535993437
2017-12-20,0.01271790218018376
2017-12-21,-0.00046531303267094426
2017-12-22,-0.004420914928821684
2017-12-26,-0.01565785977977574
2017-12-27,0.004273711348855791
2017-12-28,0.006619370962630544
2017-12-29,-0.016674512369664662
2018-01-02,0.055170838231931585
2018-01-03,0.004300566164816999
2018-01-04,0.004733006798104178
2018-01-05,0.02310464426507819
2018-01-08,0.012716404708799312
2018-01-09,-0.016886954715727653
2018-01-10,-0.024663944552250183
2018-01-11,0.0054186129534254945
2018-01-12,0.0015719706460852745
2018-01-16,0.01591956706669162
2018-01-17,0.03200158933985531
2018-01-18,0.009195922147368751
2018-01-19,0.004873915088159819
2018-01-22,0.007380584245313848
2018-01-23,0.013607266895456327
2018-01-24,-0.033663789356631724
2018-01-25,-0.04253067040175229
2018-01-26,0.06473224573377867
2018-01-29,-0.01761027346282107
2018-01-30,-0.011310117969254407
2018-01-31,-0.010576277403698486
2018-02-01,0.0004362249666551854
2018-02-02,-0.031399957296993186
2018-02-05,-0.03264287290749357
2018-02-06,0.004189078788003009
2018-02-07,-0.027114917359311375
2018-02-08,-0.05502599460765001
2018-02-09,0.040332996050598924
2018-02-12,0.018415019808860844
2018-02-13,-0.036878391539558075
2018-02-14,0.055088947878597194
2018-02-15,0.017560236934250018
2018-02-16,-0.0034514941140407762
2018-02-20,0.036712349062621774
2018-02-21,-0.01893096181988818
2018-02-22,0.0006821886826808843
2018-02-23,0.00977509516250974
2018-02-26,0.02476344559206245
2018-02-27,-0.01669614538804398
2018-02-28,0.014298681423108084
2018-03-01,-0.011012997269204017
2018-03-02,0.016703583344762185
2018-03-05,0.01029566442008889
2018-03-06,0.02753695248744359
2018-03-07,0.01118368693001437
2018-03-08,0.011477590876010302
2018-03-09,0.019187052939369176
2018-03-12,0.010526341120447702
2018-03-13,-0.01842962265837378
2018-03-14,0.007143290372719768
2018-03-15,-0.004255527235157541
2018-03-16,0.0018313959372218136
2018-03-19,-0.010765851601874266
2018-03-20,0.005955060760139075
2018-03-21,0.010409954808959343
2018-03-22,-0.035959358518397155
2018-03-23,-0.04337810532682673
2018-03-26,0.044906902135025684
2018-03-27,-0.04067065281276672
2018-03-28,-0.020323605460397243
2018-03-29,0.019629717530454283
2018-04-02,-0.0420037361736737
2018-04-03,0.01141790226303896
2018-04-04,0.006548011488969996
2018-04-05,-0.015926784382242154
2018-04-06,-0.02712530922034151
2018-04-09,-0.006560492670614759
2018-04-10,0.024528262740345363
2018-04-11,-0.005524846255093641
2018-04-12,0.011805636644804718
2018-04-13,-0.005490990302897902
2018-04-16,0.018863640134234583
2018-04-17,0.009708614517641267
2018-04-18,-0.030411340434012057
2018-04-19,-0.044049566603398316
2018-04-20,-0.013269046997194334
2018-04-23,-0.011002679265369353
2018-04-24,0.025957976559773943
2018-04-25,-0.1638554902515531
2018-04-26,-0.018731720753233705
2018-04-27,-0.024963673185049995
2018-04-30,-0.01957785677136248
2018-05-01,0.02949287874980766
2018-05-02,0.024470614556691084
2018-05-03,0.01602068358610298
2018-05-04,0.023509128256839817
2018-05-07,0.012324711459386517
2018-05-08,-0.0013831853129513405
2018-05-09,0.016071236032876968
2018-05-10,0.0002723144098952801
