Date,TTD
2017-06-28,0.040190074027291356
2017-06-29,-0.03235631333191813
2017-06-30,-0.014358763303536026
2017-07-03,-0.007782884277591773
2017-07-05,0.003217979407386995
2017-07-06,-0.0248596781406486
2017-07-07,0.025904591194962467
2017-07-10,0.005010039381590836
2017-07-11,0.02033903075309751
2017-07-12,0.00664450248328996
2017-07-13,-0.013783750507987524
2017-07-14,0.0041338403076087715
2017-07-17,-0.0121544402785978
2017-07-18,-0.009922641475331728
2017-07-19,0.0962116725037565
2017-07-20,-0.003108378488566599
2017-07-21,-0.040168806646822985
2017-07-24,0.03401490159458431
2017-07-25,0.029014982698239322
2017-07-26,-0.012751369322550388
2017-07-27,-0.03401860419524738
2017-07-28,0.0058380673565270325
2017-07-31,-0.001872351382109061
2017-08-01,0.002063432134603582
2017-08-02,-0.007675007359644992
2017-08-03,0.027730585302531585
2017-08-04,-0.02000729259771572
2017-08-07,0.03970778877159731
2017-08-08,-0.017834619888807857
2017-08-09,-0.00972119807869265
2017-08-10,-0.07279127869369051
2017-08-11,0.08769479145423231
2017-08-14,-0.014876092839359867
2017-08-15,-0.04884407433361693
2017-08-16,-0.008820085105428532
2017-08-17,-0.0435041052123194
2017-08-18,0.023568394242701407
2017-08-21,0.010300876432630224
2017-08-22,0.005197925558110272
2017-08-23,-0.005767662321897293
2017-08-24,0.020204006939177566
2017-08-25,0.0007843503911701966
2017-08-28,0.007053247313306699
2017-08-29,0.0068094017817939
2017-08-30,0.02415458848171559
2017-08-31,-0.0005660866587625657
2017-09-01,0.013592604802003194
2017-09-05,-0.003352603096608453
2017-09-06,0.025042105319438956
2017-09-07,0.040656343511915605
2017-09-08,-0.014891386723945077
2017-09-11,0.07718299912332527
2017-09-12,0.018325913504875002
2017-09-13,-0.025291850151299977
2017-09-14,-0.006986076704157407
2017-09-15,0.0030150965691126963
2017-09-18,0.003506998787839777
2017-09-19,0.02712599626751322
2017-09-20,-0.03094620655640279
2017-09-21,-0.004514287017225338
2017-09-22,0.004366816074041324
2017-09-25,-0.05752506046382855
2017-09-26,-0.006210135429025265
2017-09-27,0.03178003546354091
2017-09-28,0.009171132562962203
2017-09-29,0.054698260672624954
2017-10-02,-0.031702190039956335
2017-10-03,0.016286118954541795
2017-10-04,-0.006443091773389198
2017-10-05,0.01363489464864065
2017-10-06,0.05446190422441255
2017-10-09,-0.0015556552716581296
2017-10-10,-0.0009348771821168222
2017-10-11,0.011540842120277395
2017-10-12,0.006938032049102816
2017-10-13,0.018373891140072374
2017-10-16,-0.029769952419523737
2017-10-17,-0.009917887652053259
2017-10-18,0.002817362037403015
2017-10-19,-0.012954609374959292
2017-10-20,0.00600887215719581
2017-10-23,-0.002514900036958201
2017-10-24,-0.002363747693490015
2017-10-25,-0.011688498417836035
2017-10-26,0.0017580560102667953
2017-10-27,0.02058068083794007
2017-10-30,0.003595473021056783
2017-10-31,0.02679126624477224
2017-11-01,-0.012894423247663211
2017-11-02,-0.015521720090211355
2017-11-03,0.008741766259581008
2017-11-06,0.011761097938605358
2017-11-07,-0.011012545966138543
2017-11-08,-0.046551208556520396
2017-11-09,-0.03844282076599925
2017-11-10,-0.1397604247196953
2017-11-13,-0.050789350378472875
2017-11-14,-0.0279929671812299
2017-11-15,0.025292233787029605
2017-11-16,0.013681589212092726
2017-11-17,0.022699399604468873
2017-11-20,0.007798447290042088
2017-11-21,0.030158720547499795
2017-11-22,-0.015408306058927068
2017-11-24,0.0013693211068255273
2017-11-27,-0.025395607639492113
2017-11-28,0.005011043525991576
2017-11-29,-0.03450336277664923
2017-11-30,0.015079519317420464
2017-12-01,-0.023198991208982056
2017-12-04,-0.057291684258314546
2017-12-05,-0.003977928288540378
2017-12-06,-0.01974700440040189
2017-12-07,0.02625615500898082
2017-12-08,-0.0019849635383631936
2017-12-11,0.06740327556034154
2017-12-12,-0.029813676124299082
2017-12-13,0.04566799637009478
2017-12-14,-0.0006122978246980715
2017-12-15,0.00571785903711608
2017-12-18,0.011167477402760584
2017-12-19,-0.017269069345048793
2017-12-20,0.013281580815518224
2017-12-21,-0.06916715618036806
2017-12-22,0.0012998357308449116
2017-12-26,0.005625171966226805
2017-12-27,0.011402851297585892
2017-12-28,-0.012550523841248218
2017-12-29,-0.014864334595448558
2018-01-02,0.014869853589198012
2018-01-03,0.032320642539383604
2018-01-04,-0.00542684689804529
2018-01-05,0.014690487643812977
2018-01-08,-0.009927581898137361
2018-01-09,-0.009400475163678035
2018-01-10,0.010122281276600198
2018-01-11,0.022129425352486187
2018-01-12,0.0034722628027272773
2018-01-16,-0.016283314057970455
2018-01-17,0.023794696205509114
2018-01-18,-0.022635406142294867
2018-01-19,-0.020678226911186703
2018-01-22,0.027238114109063627
2018-01-23,0.015416297971388548
2018-01-24,-0.012145737264080192
2018-01-25,0.013934393071321827
2018-01-26,0.035569951472085304
2018-01-29,-0.013466089610580156
2018-01-30,-0.0367952278173318
2018-01-31,-0.004312981850122299
2018-02-01,-0.05466168807237304
2018-02-02,0.020292369939887145
2018-02-05,-0.035500403159892446
2018-02-06,0.008203924739663915
2018-02-07,-0.027930472170516252
2018-02-08,-0.01945700547132867
2018-02-09,-0.012459598393980809
2018-02-12,0.025233597276056674
2018-02-13,0.03053779037703941
2018-02-14,0.044007157408253894
2018-02-15,0.023300074591024567
2018-02-16,0.0020700122520800335
2018-02-20,0.036975810339968884
2018-02-21,-0.007768931171405535
2018-02-22,-0.02830752770892042
2018-02-23,0.23842970435308963
2018-02-26,-0.042876204751681524
2018-02-27,-0.03154954788572961
2018-02-28,0.012598936625718204
2018-03-01,-0.034482717704007904
2018-03-02,0.04768037866065988
2018-03-05,0.02337021566680275
2018-03-06,-0.004292598879645504
2018-03-07,0.012071076778761292
2018-03-08,-0.013119806047764193
2018-03-09,0.01622934089774475
2018-03-12,0.011382927366911932
2018-03-13,-0.02654123812332665
2018-03-14,0.010698843314027151
2018-03-15,-0.0030731858348505003
2018-03-16,-0.008220642891447638
2018-03-19,-0.039889475221388415
2018-03-20,0.02517983236086274
2018-03-21,-0.008596454037999357
2018-03-22,-0.03521498512446963
2018-03-23,-0.02164343863953433
2018-03-26,0.03524554207774955
2018-03-27,-0.053965930407160356
2018-03-28,-0.024502255574859855
2018-03-29,-0.026295191570911647
2018-04-02,-0.032446549455567686
2018-04-03,-0.011456009960642333
2018-04-04,0.009270996735383452
2018-04-05,0.022755784313510885
2018-04-06,-0.026740158700433336
2018-04-09,0.005453024790631256
2018-04-10,0.03754689669433686
2018-04-11,0.022517086664914254
2018-04-12,0.02418406326952227
2018-04-13,0.0038395047997241694
2018-04-16,0.0051635016133491085
2018-04-17,0.031392686555505644
2018-04-18,-0.002951446964598592
2018-04-19,-0.0012951796573248409
2018-04-20,0.0027788706891418435
2018-04-23,-0.0075743374403755
2018-04-24,-0.02271038951966642
2018-04-25,-0.028380984351748517
2018-04-26,0.021564426021156935
2018-04-27,-0.007100399066310548
2018-04-30,-0.011016560829825717
2018-05-01,-0.033613431282660255
2018-05-02,-0.0022245007119771065
2018-05-03,0.002026702880776776
2018-05-04,-0.00020225072164548052
2018-05-07,0.029536797494786438
2018-05-08,0.0009824400437501435
2018-05-09,0.011385961778889175
2018-05-10,0.023485988789698986
2018-05-11,0.4339086306534776
2018-05-14,-0.009125746394269774
2018-05-15,0.07074215196504707
2018-05-16,0.006606768186652845
2018-05-17,-0.0038390263853049778
2018-05-18,0.06452014850478593
2018-05-21,-0.03118068514869654
2018-05-22,-0.008799416391749526
2018-05-23,0.008877533505597057
2018-05-24,0.0003616513464903548
2018-05-25,-0.005181373943764611
2018-05-29,0.0020591326622727557
2018-05-30,0.021878486003650277
2018-05-31,0.01171042956854973
2018-06-01,0.012977797441726668
2018-06-04,-0.0397045106463918
2018-06-05,0.056851026896367785
2018-06-06,-0.01887869464733083
2018-06-07,0.003245610107820429
2018-06-08,0.023916896453885172
2018-06-11,0.0022567708236369555
2018-06-12,0.021954480465460113
2018-06-13,-0.007821978826475173
2018-06-14,0.005218841581091649
2018-06-15,-0.0045289256790359556
2018-06-18,0.031069654944931413
2018-06-19,-0.015389544970486613
2018-06-20,0.020439421928900803
2018-06-21,-0.019494446400053267
2018-06-22,0.005680581622548475
2018-06-25,-0.029545981220095996
2018-06-26,0.025856273360163717
2018-06-27,-0.022585900666573067
2018-06-28,0.02935917941852062
2018-06-29,0.017243292657638465
2018-07-02,0.004264388205224678
2018-07-03,-0.03397024333678289
2018-07-05,0.019450553665557146
2018-07-06,0.013258508744155906
2018-07-09,0.005851096532744515
2018-07-10,-0.0196721175886998
2018-07-11,-0.011328136293630053
2018-07-12,0.03481015490443995
2018-07-13,-0.007276204321835289
2018-07-16,-0.008604140450076736
2018-07-17,0.016821984885085017
2018-07-18,0.002950461391464154
2018-07-19,-0.005043011534870634
2018-07-20,0.02745504412631794
2018-07-23,-0.024871494095060065
2018-07-24,-0.04879851408534164
2018-07-25,0.03202221865761112
2018-07-26,-0.00375776754613788
2018-07-27,-0.03545645683948084
2018-07-30,-0.039553083697976166
2018-07-31,-0.019078590377008653
2018-08-01,0.029886130248248266
2018-08-02,0.01900045619105284
2018-08-03,-0.018307119773152913
2018-08-06,0.02613091696326042
2018-08-07,0.011106123179978722
2018-08-08,0.013757966905499686
2018-08-09,0.02101350414092118
2018-08-10,0.3713152076953101
2018-08-13,-0.017509573457185956
2018-08-14,0.05815895714816399
2018-08-15,-0.04744364734959927
2018-08-16,0.004341329749784073
2018-08-17,-0.01281044538704268
2018-08-20,-0.0019902570486751703
2018-08-21,0.02927565561494383
2018-08-22,0.0050376295956415795
2018-08-23,0.05413322347350702
2018-08-24,0.012070223916030853
2018-08-27,0.009902427433725602
2018-08-28,0.0026481321307154637
2018-08-29,0.01120711996956203
2018-08-30,-0.006212077881650124
2018-08-31,0.007813585462475459
2018-09-04,0.03390188581235343
2018-09-05,-0.03272203646951044
2018-09-06,-0.018605957893555347
2018-09-07,0.019533167354054193
2018-09-10,0.003310621011480608
2018-09-11,0.03706822955697997
2018-09-12,-0.012726826092275711
2018-09-13,-0.001508458563033055
2018-09-14,0.0032275738531086784
2018-09-17,-0.023547118750108953
2018-09-18,0.0145810882877766
2018-09-19,0.0008291359274223975
2018-09-20,-0.011183963154526966
2018-09-21,-0.009565041147887476
2018-09-24,-0.017763982612821638
2018-09-25,0.11009045464681133
2018-09-26,0.0069174679614638634
2018-09-27,-0.005329064791133709
2018-09-28,-0.02588432949682351
2018-10-01,-0.0489695438465223
2018-10-02,-0.07072187336930302
2018-10-03,0.04108872610647896
2018-10-04,-0.018869289132481315
2018-10-05,-0.0207736907699686
2018-10-08,-0.01124442057637387
2018-10-09,-0.022592827255448866
2018-10-10,-0.07966183768569912
2018-10-11,-0.007753898811978188
2018-10-12,0.04527308273831632
2018-10-15,0.006582181835766532
2018-10-16,0.04859935677989902
2018-10-17,-0.012395122626699062
2018-10-18,-0.027751788641150132
2018-10-19,-0.027421424333070266
2018-10-22,0.025556427289174177
2018-10-23,-0.013263662975778301
2018-10-24,-0.07291238549109758
2018-10-25,0.021441078976048855
2018-10-26,-0.05101509626129952
2018-10-29,-0.010787819181761082
2018-10-30,0.05645163052355695
2018-10-31,0.07173834776750199
2018-11-01,0.024686387412085287
2018-11-02,0.010663525316663591
2018-11-05,-0.03868697792946463
2018-11-06,-0.007235751776412225
2018-11-07,0.08000976557466233
2018-11-08,-0.07340002111562827
2018-11-09,0.003027798825294914
2018-11-12,-0.09496610593075405
2018-11-13,0.010186596221032351
2018-11-14,0.039710840781413737
2018-11-15,0.058621544035631024
2018-11-16,0.015323506997838798
2018-11-19,-0.0918310021759432
2018-11-20,-0.004044709405217617
2018-11-21,0.04643771859071388
2018-11-23,0.006918141785700271
2018-11-26,0.0842060431866225
2018-11-27,0.00023185931195568443
2018-11-28,0.04813413835049185
2018-11-29,0.03796257879271825
2018-11-30,0.011646868381095077
2018-12-03,0.043243255909081846
2018-12-04,-0.05719671475531363
2018-12-06,0.012561601535789446
2018-12-07,-0.058504257957100236
2018-12-10,0.008834321136269585
2018-12-11,0.022708701090663697
2018-12-12,0.040563094818104384
2018-12-13,-0.030683439984358185
2018-12-14,-0.01776976599850455
2018-12-17,-0.08825898589905934
2018-12-18,-0.005302055348965329
2018-12-19,-0.018333083271742212
2018-12-20,-0.036692728011529785
2018-12-21,-0.09001622117881936
2018-12-24,-0.020272135962902782
2018-12-26,0.06150016193004171
2018-12-27,0.028426998561269512
2018-12-28,0.004299735588856324
2018-12-31,0.014067300660814297
2019-01-02,0.0008616430232510908
2019-01-03,-0.056818167823853294
2019-01-04,0.07630517194209463
2019-01-07,0.056394163176654244
2019-01-08,0.027936142940448105
2019-01-09,0.005857072040429623
2019-01-10,0.006754650032256837
2019-01-11,-0.018277200991256404
2019-01-14,0.009348031355434161
2019-01-15,0.014942827413894966
2019-01-16,0.0007667567615001758
2019-01-17,0.020458218197854317
2019-01-18,0.04362519410222809
2019-01-22,-0.03575794910416097
2019-01-23,-0.001343128051658038
2019-01-24,0.008965921034995938
2019-01-25,0.020290297225205922
2019-01-28,-0.015169083730639965
2019-01-29,-0.008327799693677251
2019-01-30,0.040799626411419876
2019-01-31,0.018778974113377478
2019-02-01,0.018082448849622068
2019-02-04,0.04412775664300872
2019-02-05,0.02301048205480072
2019-02-06,-0.04936838129517407
2019-02-07,-0.03701691708322297
2019-02-08,0.029146687109833813
2019-02-11,0.01860721796670739
2019-02-12,0.02740093908416652
2019-02-13,-0.010720388780930179
2019-02-14,0.013810003296333084
2019-02-15,0.030567675818119255
2019-02-19,0.022641019189046263
2019-02-20,-0.07179964417391105
2019-02-21,0.002665065115642795
2019-02-22,0.31390796716353964
2019-02-25,-0.0005563944022169975
2019-02-26,-0.010727654211054816
2019-02-27,-0.00255750583180403
2019-02-28,0.013025626158102988
2019-03-01,-0.012250712938426389
2019-03-04,-0.02941776499043447
2019-03-05,0.009768690919074619
2019-03-06,-0.02551895534382298
2019-03-07,0.013147245982055189
2019-03-08,0.029396203911337793
2019-03-11,0.0516079386138939
2019-03-12,0.016733582830987803
2019-03-13,-0.012560229946565804
2019-03-14,0.01481557911351361
2019-03-15,-0.00590689101256181
2019-03-18,-0.015700519370092203
2019-03-19,0.009423285174223528
2019-03-20,0.0014100859025629742
2019-03-21,0.036948905358245465
2019-03-22,-0.04991337581233335
2019-03-25,-0.028929076072856552
2019-03-26,-0.05125863807528164
2019-03-27,-0.035091480087827365
2019-03-28,0.033983754228433805
2019-03-29,0.06133725077325303
2019-04-01,0.04132360648165134
2019-04-02,0.0034443866740432316
2019-04-03,0.0017888539982902074
2019-04-04,-0.044447729573116934
2019-04-05,-0.007474687652383238
2019-04-08,0.0049867479454170915
2019-04-09,-0.013569602483435528
2019-04-10,0.025972718903790604
2019-04-11,0.0024013621300851273
2019-04-12,0.0006987392421287097
2019-04-15,0.008279320325563999
2019-04-16,0.005441264963903292
2019-04-17,-0.021991562473784088
2019-04-18,-0.0002514794929076025
2019-04-22,0.061839592310719116
2019-04-23,-0.001421631319453498
2019-04-24,-0.013951531639965875
2019-04-25,0.0334954076396754
2019-04-26,0.0022817129455900975
2019-04-29,0.04947967504890438
2019-04-30,-0.019522775290543692
2019-05-01,-0.0011739649503601512
2019-05-02,0.017810370296540867
2019-05-03,0.03020067397613646
2019-05-06,-0.0274615948316409
2019-05-07,-0.03519662330215412
2019-05-08,0.02049166392665125
2019-05-09,-0.14492817966500704
2019-05-10,-0.03375109141273347
2019-05-13,-0.0367826953972209
2019-05-14,0.048087714726433806
2019-05-15,0.07891621904303303
2019-05-16,0.01080646357177062
2019-05-17,-0.019897070769864023
2019-05-20,0.0007574684180267077
2019-05-21,0.004339730784426843
2019-05-22,-0.0006531924011951018
2019-05-23,-0.018149827657764295
2019-05-24,0.0031236021338396647
2019-05-28,0.03159772722714349
2019-05-29,-0.003166865118765516
2019-05-30,0.0021841011299039703
2019-05-31,-0.015255766496454881
2019-06-03,-0.006991596767648045
2019-06-04,0.12911557651258
2019-06-05,0.0421245866313269
2019-06-06,0.021351713288464413
2019-06-07,0.03279102602349959
2019-06-10,0.019751924803884657
2019-06-11,-0.002081000638963326
2019-06-12,-0.028713566207926977
2019-06-13,0.01932289121615538
2019-06-14,-0.007858078673805502
2019-06-17,0.012942000060738534
2019-06-18,-0.011809325105645585
2019-06-19,0.02496123339909251
2019-06-20,-0.0008356509808424839
2019-06-21,-0.03883063854211688
2019-06-24,-0.029211896120552305
2019-06-25,-0.03162751727026014
2019-06-26,-0.00409910142423997
2019-06-27,0.024341719899239278
2019-06-28,-0.01585658123030531
2019-07-01,0.026297345420855933
2019-07-02,0.001882137003875739
2019-07-03,-0.0016224801493955887
2019-07-05,0.016849891667032324
2019-07-08,0.008032972255084925
2019-07-09,0.0062166290589746875
2019-07-10,-0.007214818683648705
2019-07-11,0.005680143468173471
2019-07-12,0.013538776827065169
2019-07-15,0.016840782074659222
2019-07-16,-0.0186170169839035
2019-07-17,0.00262787122381547
2019-07-18,-0.010729754202134956
2019-07-19,-0.025873488841149928
2019-07-22,0.05830605297664637
2019-07-23,-0.01445611420777515
2019-07-24,0.012019723957847672
2019-07-25,0.027538450492291533
2019-07-26,0.09141134087015823
2019-07-29,-0.06530246900139014
2019-07-30,0.01832083281014829
2019-07-31,-0.0068645988963809135
2019-08-01,0.005051131011913235
2019-08-02,-0.013830151127680934
2019-08-05,-0.04291512568856182
2019-08-06,0.0083673484036626
2019-08-07,0.021280791370578367
2019-08-08,0.06391171458951561
2019-08-09,-0.006321494209374112
2019-08-12,-0.06199900010436621
2019-08-13,0.03747848923747776
2019-08-14,-0.053846777003245805
2019-08-15,-0.027437209425268616
2019-08-16,0.020942848386221735
2019-08-19,-0.022926542756770196
2019-08-20,0.029639359409748822
2019-08-21,0.039940851753358375
2019-08-22,-0.001038038813529596
2019-08-23,-0.05160866848284662
2019-08-26,0.017976739835491085
2019-08-27,-0.018934878940084165
2019-08-28,0.009264176193722218
2019-08-29,0.006763527631175714
2019-08-30,-0.01719519757270116
2019-09-03,-0.043902855831076115
2019-09-04,0.02217209662006092
2019-09-05,0.014655114841545691
2019-09-06,-0.04341227491646793
2019-09-09,-0.08347270486141967
2019-09-10,-0.016895214641210132
2019-09-11,0.00785485119030871
2019-09-12,0.010297124219832643
2019-09-13,-0.029921894033135055
2019-09-16,0.016193480469463895
2019-09-17,0.0113825795061826
2019-09-18,-0.02405629401771414
2019-09-19,0.01085911153040442
2019-09-20,-0.015828509431257798
2019-09-23,-0.019946877968285426
2019-09-24,-0.05080820750208759
2019-09-25,0.010227948020218536
2019-09-26,-0.0009250513351047873
2019-09-27,-0.0495885121101427
2019-09-30,0.015100634939806845
2019-10-01,-0.02111436556476387
2019-10-02,0.0021788178635222533
2019-10-03,0.030436407458760417
2019-10-04,-0.009705154217676148
2019-10-07,0.033501982575925515
2019-10-08,-0.018552809495930744
2019-10-09,0.0030980893363050654
2019-10-10,-0.02816312038751234
2019-10-11,0.0688392050183455
2019-10-14,0.01441310750177327
2019-10-15,0.05320686910835226
2019-10-16,-0.07622646561293456
2019-10-17,0.028850109508927746
2019-10-18,-0.033152973448484224
2019-10-21,0.030953170045395106
2019-10-22,-0.054919276719405885
2019-10-23,0.01211735584676532
2019-10-24,0.025298008944909967
2019-10-25,0.028684500800385315
2019-10-28,0.03627483179852109
2019-10-29,-0.012668421375349403
2019-10-30,0.011335617808973408
2019-10-31,-0.0422588808704919
2019-11-01,0.011454160513456824
2019-11-04,-0.0010339689315344014
2019-11-05,-0.016560720086405523
2019-11-06,-0.025610169008704387
2019-11-07,-0.008589642101842876
2019-11-08,0.014422821449108003
2019-11-11,0.10985530468366145
2019-11-12,0.031519285218448045
2019-11-13,0.022336385744364806
2019-11-14,-0.003364634631266683
2019-11-15,0.004691351644314556
2019-11-18,0.011346206028603145
2019-11-19,0.020366780479349922
2019-11-20,0.016915529949657282
2019-11-21,-0.0016634471682611673
2019-11-22,0.015162257712220795
2019-11-25,0.054080623299392894
2019-11-26,0.024952344125530823
2019-11-27,0.00710217528294943
2019-11-29,-0.006901254410613289
2019-12-02,-0.13651550707632587
2019-12-03,0.044504996525268625
2019-12-04,0.027914619264261864
2019-12-05,-0.015237148658273858
2019-12-06,0.02882459024769024
2019-12-09,0.008651659158080083
2019-12-10,0.002324765159270825
2019-12-11,0.0016395555748780488
2019-12-12,-0.01628876319773609
2019-12-13,0.02455363086734197
2019-12-16,0.0055060381994054275
2019-12-17,-0.01500947475254022
2019-12-18,0.012358517460024698
2019-12-19,0.03788715326260439
2019-12-20,0.003958741270418731
2019-12-23,0.01857819037414843
2019-12-24,-0.0024195248319897056
2019-12-26,0.02055972428278352
2019-12-27,-0.004241132774436718
2019-12-30,-0.07207641664140807
2019-12-31,0.027936107139983735
2020-01-02,0.044922618681384696
2020-01-03,0.001694585603308818
2020-01-06,0.022066138862359974
2020-01-07,0.00852792301808969
2020-01-08,0.017553895460853175
2020-01-09,0.0050490567117871255
2020-01-10,-0.030979643524626455
2020-01-13,0.037478413057867366
2020-01-14,-0.013915365134126945
2020-01-15,0.0022522232263726405
2020-01-16,-0.013342667376207484
2020-01-17,-0.0001779739518626977
2020-01-21,-0.0033101443997710644
2020-01-22,0.007874402982934514
2020-01-23,-0.006501914816515408
2020-01-24,-0.0007845985761991692
2020-01-27,-0.024770683485990874
2020-01-28,0.0313289500312075
2020-01-29,-0.0026970513970843157
2020-01-30,-0.012062793800434957
