Date,FANG
2015-10-08,0.03489486977333356
2015-10-09,0.009577111784579762
2015-10-12,-0.0005192426365084879
2015-10-13,-0.009621984216032109
2015-10-14,0.0034135335762588426
2015-10-15,-0.009812949715379049
2015-10-16,0.01982026742956977
2015-10-19,-0.050142561542159236
2015-10-20,0.00068184404443139
2015-10-21,-0.02848943228612688
2015-10-22,0.01515365269002511
2015-10-23,-0.005943574566406262
2015-10-26,0.013348132878561403
2015-10-27,-0.004390791305559083
2015-10-28,0.04051805532427122
2015-10-29,-0.0013241326132471531
2015-10-30,-0.020689650278261085
2015-11-02,-0.00582350907133411
2015-11-03,0.052444990213333265
2015-11-04,-0.015272693525788306
2015-11-05,0.013275089101284054
2015-11-06,0.009080403589758479
2015-11-09,0.023525126501699578
2015-11-10,-0.0002512815941699831
2015-11-11,0.0028895174510745747
2015-11-12,-0.02179643466785186
2015-11-13,-0.01754371539512589
2015-11-16,0.038321279418429555
2015-11-17,-0.0006279190020515024
2015-11-18,0.022735747874881973
2015-11-19,-0.05354942043395894
2015-11-20,0.005320856644537519
2015-11-23,0.02930158302389363
2015-11-24,0.0025081801346227284
2015-11-25,-0.015511980799662761
2015-11-27,-0.014993674499145682
2015-11-30,0.006450275326118637
2015-12-01,0.0023067904769125125
2015-12-02,-0.01803066614075355
2015-12-03,-0.000520641216629425
2015-12-04,-0.005733015491614868
2015-12-07,-0.03223686844180651
2015-12-08,0.01475947555471957
2015-12-09,0.027755641719760193
2015-12-10,0.026876030878155932
2015-12-11,-0.03198873100974886
2015-12-14,-0.01240858470058781
2015-12-15,0.01190293908975737
2015-12-16,-0.054240962721743724
2015-12-17,-0.049889557381155414
2015-12-18,-0.03767272573929348
2015-12-21,-0.05985487112542709
2015-12-22,0.018488647155908033
2015-12-23,0.06487797562852737
2015-12-24,0.006818442878487652
2015-12-28,-0.03666076552251696
2015-12-29,0.01543676386655779
2015-12-30,-0.006321740620181648
2015-12-31,0.013329272100672585
2016-01-04,-0.01180864707133833
2016-01-05,-0.013916244123938548
2016-01-06,-0.045865853072512786
2016-01-07,-0.02893892888111982
2016-01-08,0.005960350129597725
2016-01-11,-0.052007954272619505
2016-01-12,0.015972187445080888
2016-01-13,0.016917223547475713
2016-01-14,0.053268440548465135
2016-01-15,0.007657770046497703
2016-01-19,-0.04243177134196119
2016-01-20,0.007109758331916405
2016-01-21,0.05237214787858413
2016-01-22,0.032293476724986725
2016-01-25,-0.06181045896257242
2016-01-26,0.07168167263191205
2016-01-27,0.02615361263568139
2016-01-28,0.06620764995083994
2016-01-29,0.03791735267451668
2016-02-01,-0.039047057481276015
2016-02-02,-0.018594924345724073
2016-02-03,0.0509471814290654
2016-02-04,-0.03846138105396579
2016-02-05,-0.06513875403098646
2016-02-08,0.039221297652721754
2016-02-09,-0.041315346227540184
2016-02-10,0.0040263217146165875
2016-02-11,0.008466110596516696
2016-02-12,0.01811455102304138
2016-02-16,-0.016779557007704726
2016-02-17,0.036339284404372174
2016-02-18,-0.0026974174511950055
2016-02-19,0.026049958914478033
2016-02-22,0.02247484079536588
2016-02-23,-0.05033922028868065
2016-02-24,0.0247180084812908
2016-02-25,-0.0022310049872396043
2016-02-26,0.01453314204057965
2016-02-29,-0.018594924345724073
2016-03-01,0.017403628833913
2016-03-02,0.020830309475911912
2016-03-03,-0.02013509332274921
2016-03-04,0.047993641403010434
2016-03-07,0.0032895598068525267
2016-03-08,-0.02426537825373143
2016-03-09,0.004167288141655678
2016-03-10,0.005087112429280616
2016-03-11,0.04461880546324948
2016-03-14,-0.030855243086607254
2016-03-15,0.01276094560090324
2016-03-16,0.0016890611019275692
2016-03-17,0.004928056805127978
2016-03-18,0.0016773162437908606
2016-03-21,0.005540163427426137
2016-03-22,-0.0003842861731641056
2016-03-23,-0.016918957392303646
2016-03-24,0.009518067261372165
2016-03-28,-0.012528049430699961
2016-03-29,0.00915554010026809
2016-03-30,0.024235341347435213
2016-03-31,-0.02340897611726911
2016-04-01,-0.005312268044817214
2016-04-04,-0.02943849251884756
2016-04-05,-0.00952884885938321
2016-04-06,0.03915946808882964
2016-04-07,0.031034183987764807
2016-04-08,0.02504130877468569
2016-04-11,-0.005798980054576686
2016-04-12,0.01824285432718531
2016-04-13,-0.007922207995116781
2016-04-14,0.004054077392176669
2016-04-15,-0.019821260243956362
2016-04-18,0.021345422113928647
2016-04-19,0.005866819243680821
2016-04-20,0.013973133227417112
2016-04-21,-0.010784559917162206
2016-04-22,0.013688509394984338
2016-04-25,0.00956010607148694
2016-04-26,0.024029207244599782
2016-04-27,0.022194247828363878
2016-04-28,-0.017528353232963867
2016-04-29,-0.003452743415947257
2016-05-02,0.011896345124915442
2016-05-03,-0.030932358147572003
2016-05-04,-0.008598713086432563
2016-05-05,0.04170147665230495
2016-05-06,-0.025319327930628077
2016-05-09,0.003159489322522191
2016-05-10,0.01959638382970663
2016-05-11,-0.010525144216268156
2016-05-12,0.007515013153803984
2016-05-13,-0.01893454671389372
2016-05-16,0.012749935504369425
2016-05-17,0.00415800696132429
2016-05-18,-0.00011503436483795149
2016-05-19,0.0
2016-05-20,0.0010350926513682523
2016-05-23,-0.0020682682814512354
2016-05-24,0.013012731872678707
2016-05-25,0.020120024307880735
2016-05-26,0.024181216783946136
2016-05-27,0.010336051881798092
2016-05-31,-0.02056863673417897
2016-06-01,0.006377075943222454
2016-06-02,0.009723796932036066
2016-06-03,-0.024994570905760294
2016-06-06,0.008433757443209844
2016-06-07,0.040937679763119794
2016-06-08,-0.015435072559404794
2016-06-09,-0.010200549060246145
2016-06-10,-0.030809366851316078
2016-06-13,-0.006491888623862518
2016-06-14,0.012392892404874623
2016-06-15,-0.008123765847682263
2016-06-16,-0.021092789039254933
2016-06-17,0.0029797094752597175
2016-06-20,0.01714109998535851
2016-06-21,0.021458303822659675
2016-06-22,-0.0014296630089222218
2016-06-23,0.006828616366690854
2016-06-24,-0.045180974218182235
2016-06-27,-0.04021543109124359
2016-06-28,0.057777386013408094
2016-06-29,0.024602340966854097
2016-06-30,0.004626027008856948
2016-07-01,-0.007345950863373973
2016-07-05,-0.011155216494969422
2016-07-06,0.010834450217882097
2016-07-07,-0.021105333383212965
2016-07-08,0.006434507665117106
2016-07-11,0.006056204431570844
2016-07-12,0.025195349231693864
2016-07-13,-0.010004169285473763
2016-07-14,0.013070995132986596
2016-07-15,-0.014095148927049328
2016-07-18,-0.003959199224273013
2016-07-19,-0.012697455159640936
2016-07-20,0.0006711727756916197
2016-07-21,-0.01452877143384923
2016-07-22,0.000567525243509559
2016-07-25,-0.032642089178390954
2016-07-26,0.006326780101504337
2016-07-27,-0.006170449667158628
2016-07-28,0.006677301051486673
2016-07-29,0.021645281405640704
2016-08-01,-0.020958737457925314
2016-08-02,-0.001163367440516927
2016-08-03,0.01735558824262662
2016-08-04,0.017976016457900146
2016-08-05,0.04543911699303882
2016-08-08,0.008068790544911053
2016-08-09,0.006190019198840213
2016-08-10,-0.01050054127937583
2016-08-11,0.009325729893799872
2016-08-12,0.004460048178480447
2016-08-15,0.019771827370388184
2016-08-16,-0.014929727004666882
2016-08-17,0.003052437413769482
2016-08-18,0.03410265812529811
2016-08-19,0.0004059294926532786
2016-08-22,-0.02130057874767488
2016-08-23,0.0010361873066098148
2016-08-24,-0.004140761099910906
2016-08-25,0.0007279066378065302
2016-08-26,0.0007267707748199737
2016-08-29,0.010692566740172937
2016-08-30,-0.008833258273104438
2016-08-31,-0.012953366830928514
2016-09-01,0.00020989447670083372
2016-09-02,0.011650936734537432
2016-09-06,0.007989576434650925
2016-09-07,0.01451371499150711
2016-09-08,-0.0022323854414434408
2016-09-09,-0.02328652108064988
2016-09-12,-0.004372692222571639
2016-09-13,-0.04946145831192705
2016-09-14,-0.025742593543342407
2016-09-15,0.014905123895182948
2016-09-16,-0.0021139433887475967
2016-09-19,-0.0044597493385492015
2016-09-20,-0.010527768919045943
2016-09-21,0.011771547282029227
2016-09-22,0.018011075182533975
2016-09-23,-0.022857492295629722
2016-09-26,0.015632313338172166
2016-09-27,-0.01970988026638787
2016-09-28,0.05478394086611793
2016-09-29,0.023024099484696414
2016-09-30,0.010572624685622811
2016-10-03,-0.041537369927724166
2016-10-04,-0.010159027690744504
2016-10-05,0.03395597713083909
2016-10-06,0.0035904702447611125
2016-10-07,-0.0035776248890501128
2016-10-10,0.11098189755787402
2016-10-11,-0.0035167891729646072
2016-10-12,-0.002861443798649277
2016-10-13,-0.009661308847892403
2016-10-14,-0.025403397907444725
2016-10-17,-0.004261531000184116
2016-10-18,-0.007564592582378626
2016-10-19,0.035001416225919346
2016-10-20,-0.009205393425952613
2016-10-21,-9.761988263923271e-05
2016-10-24,-0.02582164761909833
2016-10-25,-0.021686666962955292
2016-10-26,-0.014265243653440729
2016-10-27,0.007600225466467991
2016-10-28,-0.028828292521206222
2016-10-31,-0.02872648305786496
2016-11-01,0.0056961141737863485
2016-11-02,-0.005773102583013334
2016-11-03,0.014023146563746591
2016-11-04,-0.009399175878577304
2016-11-07,0.02475726831613967
2016-11-08,-0.0023416766781904075
2016-11-09,0.04715227284827517
2016-11-10,-0.008048561743780991
2016-11-11,-0.019307701569009295
2016-11-14,-0.012252601880960778
2016-11-15,0.024809180776974582
2016-11-16,0.009621495141796554
2016-11-17,0.0033810642656417755
2016-11-18,-0.008373905137536442
2016-11-21,0.03460346287113669
2016-11-22,-0.012542316056796676
2016-11-23,0.01582696432916353
2016-11-25,-0.013198647503565142
2016-11-28,-0.027051596765544694
2016-11-29,-0.01395350099991799
2016-11-30,0.13050340040042618
2016-12-01,0.01993500859750519
2016-12-02,-0.01690925144044242
2016-12-05,-0.011188889828510962
2016-12-06,-0.0059852378387127425
2016-12-07,-0.008467314403541648
2016-12-08,0.017743331319409306
2016-12-09,-0.011374200043228533
2016-12-12,-0.009901992940188897
2016-12-13,0.00276219083459317
2016-12-14,-0.035809290766018576
2016-12-15,-0.0032507862927397824
2016-12-16,0.007610162601156878
2016-12-19,0.03236908810582051
2016-12-20,-0.024608345407530097
2016-12-21,-0.011786436301700731
2016-12-22,0.012617179352555796
2016-12-23,0.0019464944160214603
2016-12-27,0.008938332049470477
2016-12-28,-0.008762655487999704
2016-12-29,-0.008645809312470942
2016-12-30,-0.009701039067464778
2017-01-03,0.0216700529985161
2017-01-04,0.0030994230346850227
2017-01-05,0.0009654478083780393
2017-01-06,-9.665811602066476e-05
2017-01-09,-0.02151245156655246
2017-01-10,0.012619572778017174
2017-01-11,0.011683232238730579
2017-01-12,-0.0032718575033310326
2017-01-13,-0.021338200087038683
2017-01-17,-0.009076586905397033
2017-01-18,0.000796678996384026
2017-01-19,0.01730983699421995
2017-01-20,0.00831190853475694
2017-01-23,-0.008922256549762642
2017-01-24,0.015167571100845656
2017-01-25,0.013302812475939785
2017-01-26,0.015030132359897364
2017-01-27,-0.00018718833097308707
2017-01-30,-0.03918248771078703
2017-01-31,0.02604847921692155
2017-02-01,0.0056102061201273035
2017-02-02,-0.010684718698814266
2017-02-03,-0.0020071980929804445
2017-02-06,0.009768283586469861
2017-02-07,-0.05045492035422239
2017-02-08,0.004394426393454998
2017-02-09,0.033512595533356615
2017-02-10,0.008274576346390283
2017-02-13,-0.004675970888771475
2017-02-14,0.0324065959926958
2017-02-15,0.038632762032109635
2017-02-16,-0.0253037191784653
2017-02-17,-0.012659783436159366
2017-02-21,-0.00733976748228371
2017-02-22,-0.045020486332307263
2017-02-23,-0.010487299074721346
2017-02-24,-0.005447621246503442
2017-02-27,0.01234935603288978
2017-02-28,-0.007771846666338678
2017-03-01,0.04808658550489331
2017-03-02,-0.017879117101770148
2017-03-03,-0.0023114764943821253
2017-03-06,0.003668590957321083
2017-03-07,0.0059635449468768975
2017-03-08,-0.04608902688198646
2017-03-09,0.017241502052181223
2017-03-10,-0.00019700874575023786
2017-03-13,-0.0019713386404811573
2017-03-14,-0.028737956236288165
2017-03-15,0.046466617451155434
2017-03-16,0.00505282954768127
2017-03-17,0.012084107964682067
2017-03-20,-0.009361059853297493
2017-03-21,-0.015331193228812157
2017-03-22,-0.009302936620737445
2017-03-23,-0.015518299490477228
2017-03-24,0.0013052653582104057
2017-03-27,-0.007921177064611817
2017-03-28,0.02314510222148103
2017-03-29,0.0190657444068707
2017-03-30,-0.004750230485672136
2017-03-31,0.010227202305699734
2017-04-03,0.0034706038884533275
2017-04-04,0.025845329211540813
2017-04-05,-0.03587122376639196
2017-04-06,0.01680612943102222
2017-04-07,-0.0027708204931969904
2017-04-10,0.002299354950314525
2017-04-11,0.012808350116600975
2017-04-12,0.003397235129326548
2017-04-13,-0.01203888363504435
2017-04-17,0.0009518439394575751
2017-04-18,-0.018831771182492463
2017-04-19,-0.025300706470649525
2017-04-20,-0.002784890592201661
2017-04-21,0.009973287102906125
2017-04-24,0.004838692788255328
2017-04-25,0.02171745114218826
2017-04-26,-0.0073095684634466584
2017-04-27,-0.02674177011347334
2017-04-28,-0.0060724629750603665
2017-05-01,-0.008814378964214775
2017-05-02,-0.005860806436977506
2017-05-03,0.019312795634413016
2017-05-04,-0.050558414755782155
2017-05-05,0.046633931850355026
2017-05-08,0.009734053988194269
2017-05-09,-0.009938496188244939
2017-05-10,0.027705171799389916
2017-05-11,-0.009767647070841434
2017-05-12,0.005129488566392837
2017-05-15,0.0135427307913365
2017-05-16,0.006584100326025855
2017-05-17,-0.020873904610606564
2017-05-18,-0.001669714109963527
2017-05-19,0.014760853079906378
2017-05-22,-0.008436936475419543
2017-05-23,-0.01564762990152191
2017-05-24,-0.012717270323550078
2017-05-25,0.002616572382208693
2017-05-26,-0.012245367865876822
2017-05-30,-0.041967489530123636
2017-05-31,-0.016122293332249127
2017-06-01,0.013044578590869715
2017-06-02,-0.022666893741785543
2017-06-05,-0.012957350983948901
2017-06-06,0.023276297368318044
2017-06-07,-0.044846769517076
2017-06-08,-0.008803471669157958
2017-06-09,0.026531323270464036
2017-06-12,0.00565742227492394
2017-06-13,0.019633570076087903
2017-06-14,-0.032886095124953774
2017-06-15,-0.03948562026352331
2017-06-16,-0.011645533652509532
2017-06-19,0.012018430284908233
2017-06-20,0.013389091955285926
2017-06-21,-0.0033317178465979147
2017-06-22,-0.008876151069067695
2017-06-23,0.02814654811502426
2017-06-26,-0.012443359860135894
2017-06-27,0.007903412126373466
2017-06-28,-0.015797422202300737
2017-06-29,0.007967862527578085
2017-06-30,0.017413333169869816
2017-07-03,0.017340304041933763
2017-07-05,-0.020586910540995706
2017-07-06,-0.028590844170686247
2017-07-07,0.0015124964872710311
2017-07-10,0.02253486715635189
2017-07-11,0.00670210532132387
2017-07-12,-0.005754766858444671
2017-07-13,0.014867518858642459
2017-07-14,0.011854375635242276
2017-07-17,-0.00011053368847480094
2017-07-18,-0.0006632754451301182
2017-07-19,0.038933358986675826
2017-07-20,-0.016501174682538422
2017-07-21,-0.0042217310255632245
2017-07-24,0.013262379537589686
2017-07-25,0.02692823861025828
2017-07-26,0.007939673200701103
2017-07-27,0.0009331392704814423
2017-07-28,0.000828303269813313
2017-07-31,-0.007966852610559294
2017-08-01,-0.005527634570764328
2017-08-02,0.005138908473230064
2017-08-03,-0.06416952923884
2017-08-04,0.061545300162878736
2017-08-07,0.008717499434426346
2017-08-08,-0.011036954017469514
2017-08-09,-0.004211769046452596
2017-08-10,-0.026643729809472827
2017-08-11,0.008798510536802251
2017-08-14,-0.022827790835026507
2017-08-15,-0.03008238992753276
2017-08-16,0.00045427059119607094
2017-08-17,-0.022256995766816834
2017-08-18,0.013472246703999602
2017-08-21,-0.0020629140280049585
2017-08-22,0.004019730867957927
2017-08-23,0.01635571527573476
2017-08-24,0.0029260503881511912
2017-08-25,-0.004264159099791054
2017-08-28,-0.00800067708325336
2017-08-29,0.0015904293529314106
2017-08-30,0.003402225625355193
2017-08-31,0.02622390714476186
2017-09-01,0.012446049687329763
2017-09-05,-0.0019581202934227937
2017-09-06,0.010028371619218435
2017-09-07,-0.011223894976403748
2017-09-08,-0.029687780561127086
2017-09-11,0.006186414729119072
2017-09-12,0.010732444558716248
2017-09-13,0.03406686397358216
2017-09-14,0.0034230951898306383
2017-09-15,0.0017055532319589783
2017-09-18,0.012556908976179448
2017-09-19,-0.009143228265891867
2017-09-20,0.03224448347521691
2017-09-21,0.0004109599448507417
2017-09-22,-0.01663948876839505
2017-09-25,0.010862921538758341
2017-09-26,0.00382321858651391
2017-09-27,-0.002779409517427167
2017-09-28,0.0026835227605368495
2017-09-29,0.008441845498333489
2017-10-02,0.02082450897504895
2017-10-03,0.0008001845337415325
2017-10-04,0.006694789903941789
2017-10-05,-0.009925768450171901
2017-10-06,-0.006616481925661555
2017-10-09,0.008577914361843186
2017-10-10,0.008205233437869275
2017-10-11,0.007542240505505449
2017-10-12,-0.003939965407191881
2017-10-13,0.0024723872025051996
2017-10-16,0.01213384146051788
2017-10-17,9.757131809084996e-05
2017-10-18,-0.004093234188802031
2017-10-19,-0.005871293277249223
2017-10-20,0.00925235271061009
2017-10-23,-0.021261450281541805
2017-10-24,-0.006776727943956562
2017-10-25,0.012240458941807475
2017-10-26,-9.89357941409974e-05
2017-10-27,0.036577944817295815
2017-10-30,0.015587575154961675
2017-10-31,0.009039800589400793
2017-11-01,0.024449266217878574
2017-11-02,-0.007378133320572022
2017-11-03,0.020005179941360085
2017-11-06,0.022852303834362875
2017-11-07,-0.0166242486134337
2017-11-08,-0.015742456136076277
2017-11-09,0.008996911911636207
2017-11-10,0.007475130215224501
2017-11-13,-0.00795637137212657
2017-11-14,-0.024330833904573357
2017-11-15,-0.015239720857612382
2017-11-16,-0.0008441200210742572
2017-11-17,0.009480925774954851
2017-11-20,0.003998585839505742
2017-11-21,0.01092907007212407
2017-11-22,0.0009160026382872832
2017-11-24,0.009611051145994587
2017-11-27,-0.027561285865816854
2017-11-28,0.009043614644983267
2017-11-29,-0.0007394267635814078
2017-11-30,0.010726023621594027
2017-12-01,0.014636994369359835
2017-12-04,-0.017040685932585675
2017-12-05,0.0003669451326897555
2017-12-06,-0.025032231959134843
2017-12-07,0.024640487808627043
2017-12-08,0.016705032243961693
2017-12-11,0.0047847700993455256
2017-12-12,0.0020661870387890247
2017-12-13,0.000537943228540394
2017-12-14,-0.005018045889688794
2017-12-15,-0.013600354133538217
2017-12-18,0.001187127290532164
2017-12-19,0.01969897057811032
2017-12-20,0.048564516178151385
2017-12-21,0.04998283124047065
2017-12-22,0.010317230312822057
2017-12-26,0.012864751343218517
2017-12-27,-0.022068831083476792
2017-12-28,0.018913800400282677
2017-12-29,0.005815742459531537
2018-01-02,0.012910988869996531
2018-01-03,0.010087615994118337
2018-01-04,0.007432122513506112
2018-01-05,-0.0011528189338623207
2018-01-08,0.007770749092398388
2018-01-09,-0.02671990073905761
2018-01-10,-0.0015686925084916759
2018-01-11,0.02050437683865014
2018-01-12,0.0018477762501136752
2018-01-16,-0.016290424609877063
2018-01-17,-0.0045306558496520655
2018-01-18,-0.0016476323386646063
2018-01-19,0.0026722343632195056
2018-01-22,0.03637226223877854
2018-01-23,0.0007566019814406744
2018-01-24,-0.014738246131063337
2018-01-25,-0.026925531081267606
2018-01-26,0.02554184600376108
2018-01-29,-0.007994364854857938
2018-01-30,-0.021542123024720472
2018-01-31,-0.006097861175866748
2018-02-01,0.009083801266295044
2018-02-02,-0.033007156620824984
2018-02-05,-0.01788351110071984
2018-02-06,0.013553103893675145
2018-02-07,-0.027891636020778043
2018-02-08,-0.060506420274544226
2018-02-09,-0.007365242685375639
2018-02-12,0.04976884365485401
2018-02-13,-0.008447629252274824
2018-02-14,0.06780868578996846
2018-02-15,0.01888773012758027
2018-02-16,-0.010147761753150353
2018-02-20,-0.008637310246265795
2018-02-21,-0.014901261496915064
2018-02-22,0.019259550304377315
2018-02-23,0.037466521403067166
2018-02-26,-0.0016414732026173162
2018-02-27,-0.012136023646218352
2018-02-28,-0.012126659667338613
2018-03-01,0.014201042102876427
2018-03-02,0.02112166106015967
2018-03-05,0.00906438042028701
2018-03-06,-0.02426121005861559
2018-03-07,-0.006452210977684336
2018-03-08,-0.008473673257729408
2018-03-09,0.0298720351600259
2018-03-12,-0.01186584342292818
2018-03-13,-0.002040649119603999
2018-03-14,-0.010538885740785653
2018-03-15,-0.009617720081853687
2018-03-16,0.007303620289512036
2018-03-19,-0.0229467038471749
2018-03-20,0.02372996914158354
2018-03-21,0.03696064159428336
2018-03-22,-0.01843614801799176
2018-03-23,0.0014088245223176088
2018-03-26,0.041184204984194395
2018-03-27,-0.0303983015722753
2018-03-28,-0.03491233826849416
2018-03-29,0.014839150905188392
2018-04-02,-0.033670538532535654
2018-04-03,0.009651418509216247
2018-04-04,-0.006966918211731343
2018-04-05,0.014929222978174561
2018-04-06,-0.06261578275436941
2018-04-09,-0.028554303204326614
2018-04-10,0.03610193712412335
2018-04-11,-0.007156030642464728
2018-04-12,-0.001716085338619
2018-04-13,0.020285403184743478
2018-04-16,0.002864429593789408
2018-04-17,0.02738562381016907
2018-04-18,0.03924764729690522
2018-04-19,0.014004868323268305
2018-04-20,-0.0037244979646230414
2018-04-23,-0.0012459385200108697
2018-04-24,-0.019572907435865927
2018-04-25,0.00015885622281541778
2018-04-26,0.00890691397572696
2018-04-27,-0.008039757018291072
2018-04-30,0.02065959944873108
2018-05-01,-0.002724940514528873
2018-05-02,0.006401110756190098
2018-05-03,-0.01869346266480454
2018-05-04,0.006244398758702641
2018-05-07,0.02309496779331166
