Date,AEP
2015-06-30,0.0032198404425500815
2015-07-01,0.006041254264956386
2015-07-02,0.01763903099858055
2015-07-06,0.005531909163824844
2015-07-07,0.028425156169273436
2015-07-08,-0.0008917315294385553
2015-07-09,-0.009102281970002624
2015-07-10,0.0007206201298393111
2015-07-13,-0.003959673939898156
2015-07-14,-0.002710573086265211
2015-07-15,0.008878453458716518
2015-07-16,0.012212499547358924
2015-07-17,-0.011355467365781968
2015-07-20,-0.0032300748644273902
2015-07-21,-0.011703843419456739
2015-07-22,0.005830036926049109
2015-07-23,-0.011230156066785346
2015-07-24,0.0001834737652979257
2015-07-27,0.020879037416492663
2015-07-28,0.002691122015161307
2015-07-29,0.0008946656050801138
2015-07-30,0.006792835279102238
2015-07-31,0.004439078130058505
2015-08-03,0.008661963968672692
2015-08-04,-0.011742275419456383
2015-08-05,0.00461070148143139
2015-08-06,0.002494562233330111
2015-08-07,0.009065276496402541
2015-08-10,-0.0010571287917969796
2015-08-11,0.0024690855035800485
2015-08-12,0.012664843611866816
2015-08-13,-0.0003474170549986333
2015-08-14,0.011294368640140329
2015-08-17,0.002577376722653124
2015-08-18,-0.001370999316859467
2015-08-19,0.009095722333111178
2015-08-20,-0.007313263127549652
2015-08-21,-0.018502753313793807
2015-08-24,-0.042939280157519244
2015-08-25,-0.03301092691247054
2015-08-26,0.01867208087674843
2015-08-27,0.01666354987645624
2015-08-28,-0.0001820743478774256
2015-08-31,-0.01111121271897031
2015-09-01,-0.023945446760595623
2015-09-02,0.00037744487241897495
2015-09-03,0.006414141846172949
2015-09-04,-0.015183209677766984
2015-09-08,0.029311362731722745
2015-09-09,-0.013128774548885835
2015-09-10,0.0003747573938976956
2015-09-11,0.007304677677204774
2015-09-14,-0.00185960233258331
2015-09-15,0.003166891915470371
2015-09-16,0.014484462137016374
2015-09-17,0.022698380214543734
2015-09-18,-0.0069802405913329535
2015-09-21,0.0021628337052548297
2015-09-22,-0.015827391774696276
2015-09-23,0.005482380852036117
2015-09-24,0.00799741445386215
2015-09-25,0.009556186690603763
2015-09-28,-0.002321888440983355
2015-09-29,0.004833562177607886
2015-09-30,0.013005421217688884
2015-10-01,-0.012662621559704879
2015-10-02,0.003206591537529224
2015-10-05,0.020241136110001667
2015-10-06,-0.014618608956226797
2015-10-07,-0.010243854302381616
2015-10-08,0.01481091452426564
2015-10-09,-0.002285864536825555
2015-10-12,0.014452084092879458
2015-10-13,0.001563226109289939
2015-10-14,0.008673094781245005
2015-10-15,0.009802118576605512
2015-10-16,-0.003065150795563909
2015-10-19,0.0008540127023899391
2015-10-20,0.001194745001594999
2015-10-21,0.0047730010751561025
2015-10-22,0.0039025685017137768
2015-10-23,-0.028561684759775385
2015-10-26,0.0059149618923970415
2015-10-27,-0.002594222146493297
2015-10-28,-0.010404065772536941
2015-10-29,-0.015069439971062581
2015-10-30,0.007827912691709793
2015-11-02,0.004236329556250862
2015-11-03,-0.0024606094674679557
2015-11-04,-0.0007049692675824559
2015-11-05,-0.0038790667850598926
2015-11-06,-0.03522291008121481
2015-11-09,0.008710183444173403
2015-11-10,0.012309272509366753
2015-11-11,0.008348773636856599
2015-11-12,-0.004319620145093017
2015-11-13,-0.004699898282394699
2015-11-16,0.020886215598598934
2015-11-17,-0.02063700348206765
2015-11-18,0.0065393128697071035
2015-11-19,0.016423076207051635
2015-11-20,0.003906307088767713
2015-11-23,-0.009727673541000237
2015-11-24,-0.003571927691613297
2015-11-25,-0.003226622934812795
2015-11-27,0.005934463987525396
2015-11-30,0.0012511676848467879
2015-12-01,0.012855130457917197
2015-12-02,-0.024678371487703354
2015-12-03,-0.011386102174110846
2015-12-04,0.020840563974366733
2015-12-07,0.007342514403669842
2015-12-08,-0.0065775883480982955
2015-12-09,0.0066211394779798205
2015-12-10,-0.024355529558384492
2015-12-11,-0.005830598840132706
2015-12-14,-0.00036725985647967363
2015-12-15,0.027503355944102692
2015-12-16,0.017308644956658847
2015-12-17,0.007191732854171962
2015-12-18,-0.019853349919446095
2015-12-21,0.004797130287961693
2015-12-22,0.011671353027073783
2015-12-23,0.018178434518388187
2015-12-24,0.002575328377995456
2015-12-28,0.003424706742324979
2015-12-29,0.004948602701063676
2015-12-30,0.00016981058269349703
2015-12-31,-0.010696068885474919
2016-01-04,0.0010299794747077318
2016-01-05,0.008229066903879811
2016-01-06,0.0037406407866078517
2016-01-07,-0.01151973216360147
2016-01-08,-0.00154207251981886
2016-01-11,0.008753711254130714
2016-01-12,-0.01020952809864284
2016-01-13,-0.0037817059446602075
2016-01-14,0.020534684093489464
2016-01-15,-0.007608902828421971
2016-01-19,0.014994161140855722
2016-01-20,-0.027698721659577985
2016-01-21,-0.00483432418154095
2016-01-22,0.015440798265105471
2016-01-25,-0.01332660019057963
2016-01-26,0.00779241356766236
2016-01-27,-0.00017191560266338612
2016-01-28,0.021653241717423555
2016-01-29,0.025567622214820007
2016-02-01,0.013449344201908131
2016-02-02,0.0033985704898031877
2016-02-03,0.02112899161579973
2016-02-04,-0.016111178180399865
2016-02-05,0.008829794965648174
2016-02-08,0.00337163725092271
2016-02-09,-0.001920090953193676
2016-02-10,0.008497912297291688
2016-02-11,-0.02527858199285482
2016-02-12,-0.011580533671882942
2016-02-16,0.008085633237074896
2016-02-17,0.0001637973373438406
2016-02-18,0.022095060936242028
2016-02-19,-0.008646663704089952
2016-02-22,0.015182998300127704
2016-02-23,-0.0014319670676230523
2016-02-24,0.003983521677596302
2016-02-25,0.013966199591021633
2016-02-26,-0.037877705011436724
2016-02-29,0.004555214263973539
2016-03-01,-0.0003241788897864195
2016-03-02,0.0025920410113302594
2016-03-03,-0.0019387908029145917
2016-03-04,0.010684578119443344
2016-03-07,0.012974575306917036
2016-03-08,0.0058507727528167575
2016-03-09,0.010847355889340271
2016-03-10,-0.0026439774832701657
2016-03-11,0.0015593358772143517
2016-03-14,-0.00015554236368642282
2016-03-15,0.002958569143974854
2016-03-16,0.011178443225660528
2016-03-17,0.004606099704779432
2016-03-18,-0.009781691829022221
2016-03-21,0.00015485205701004645
2016-03-22,-0.0004632580455219415
2016-03-23,0.004786110636761043
2016-03-24,-0.00030726587337537303
2016-03-28,-0.0009222437840346043
2016-03-29,0.01584607203760191
2016-03-30,-0.00015138245393120364
2016-03-31,0.005755811294503976
2016-04-01,0.009186861775293265
2016-04-04,-0.0064169336535304655
2016-04-05,-0.017723122094227772
2016-04-06,0.0035167942944651642
2016-04-07,-0.001980773238471012
2016-04-08,0.007786129713026169
2016-04-11,-0.004999140943177771
2016-04-12,0.009591867760783135
2016-04-13,-0.007841843429148843
2016-04-14,-0.0030399013318318513
2016-04-15,0.007013294076524845
2016-04-18,0.0028764377276415676
2016-04-19,-0.0060386599951810505
2016-04-20,-0.03250284872400577
2016-04-21,-0.02260599206853109
2016-04-22,0.007709500724044638
2016-04-25,0.0011155828424320724
2016-04-26,0.0014333851216379312
2016-04-27,0.016374939975115854
2016-04-28,-0.01360861111428735
2016-04-29,0.006977310322094921
2016-05-02,0.013543518855675174
2016-05-03,0.0021750048436779412
2016-05-04,0.013798298397113662
2016-05-05,-0.0036701971501655883
2016-05-06,-0.0004644283798913573
2016-05-09,0.011307317706473308
2016-05-10,-0.0036758336080214837
2016-05-11,0.002459677539802474
2016-05-12,0.006900672865133073
2016-05-13,-0.0007615133199645463
2016-05-16,0.004877447478491392
2016-05-17,-0.021537818171680323
2016-05-18,-0.0187571216991278
2016-05-19,0.008688951530748223
2016-05-20,-0.0007831826133131159
2016-05-23,-0.01332289368898143
2016-05-24,0.010802465530986405
2016-05-25,-0.003143231282034642
2016-05-26,0.014188892136269615
2016-05-27,-0.0003108702120946383
2016-05-31,0.00653112114585408
2016-06-01,0.0024713493927908115
2016-06-02,-0.0032361301884831217
2016-06-03,0.017470341738841766
2016-06-06,-0.0016713353773356587
2016-06-07,0.0021308751239872414
2016-06-08,0.005467810469337531
2016-06-09,0.01148048865100093
2016-06-10,-0.001642473862728755
2016-06-13,-0.004487743548623135
2016-06-14,0.0042070795696189656
2016-06-15,-0.008828477318497896
2016-06-16,0.00966203835877355
2016-06-17,0.004934022224968748
2016-06-20,-0.006248690701218473
2016-06-21,-0.00029949887210245496
2016-06-22,-0.004043934837080876
2016-06-23,0.0013532672804752455
2016-06-24,0.010061733511579796
2016-06-27,0.016205782217848297
2016-06-28,0.004242887299367393
2016-06-29,0.0011655540448221036
2016-06-30,0.019936092196708
2016-07-01,0.0007130823296519484
2016-07-05,0.009552253020821855
2016-07-06,0.0064962939559665145
2016-07-07,-0.01389097258471983
2016-07-08,0.006118606910628932
2016-07-11,-0.00014141057044014804
2016-07-12,-0.015841709479621713
2016-07-13,0.006180086175977317
2016-07-14,-0.008998616688004057
2016-07-15,0.003747382501728902
2016-07-18,0.004451459380216294
2016-07-19,-0.002573345914269054
2016-07-20,-0.00601971434997417
2016-07-21,0.001153469791919548
2016-07-22,0.009073865449132912
2016-07-25,-0.004139254040757434
2016-07-26,-0.0004300978792576293
2016-07-27,-0.012618420055853896
2016-07-28,0.0008714111109568989
2016-07-29,0.005513928762253206
2016-08-01,0.00014406039957703953
2016-08-02,-0.004328008816650963
2016-08-03,-0.008115132944488623
2016-08-04,0.002775971177529035
2016-08-05,-0.01150948276989927
2016-08-08,-0.0020802263325878645
2016-08-09,0.003573835216854615
2016-08-10,0.0025224614456706984
2016-08-11,0.002368561379575196
2016-08-12,-0.002510553700799778
2016-08-15,-0.015247807422672621
2016-08-16,-0.012627947787601679
2016-08-17,0.012484867920117493
2016-08-18,0.013533919148926765
2016-08-19,-0.015281970995767669
2016-08-22,0.0022601236684174353
2016-08-23,-0.003608152861095393
2016-08-24,0.0009050100166385633
2016-08-25,0.00045260616755005145
2016-08-26,-0.025312663127393997
2016-08-29,0.007574707263271696
2016-08-30,-0.013194559199042888
2016-08-31,0.0038868770670366093
2016-09-01,-0.0024775954901889996
2016-09-02,0.012886207801087846
2016-09-06,0.012262348148660784
2016-09-07,0.0001512648239330172
2016-09-08,0.0007573925415325089
2016-09-09,-0.036157762594639875
2016-09-12,0.01569620443570119
2016-09-13,-0.013908212446071766
2016-09-14,0.003291084378062026
2016-09-15,0.004373691110231448
2016-09-16,0.007931689717534107
2016-09-19,0.009412155930254462
2016-09-20,-0.00626724126263567
2016-09-21,0.01815095334565675
2016-09-22,0.0061943342233641285
2016-09-23,0.0009007395636442261
2016-09-26,-0.004500426134099622
2016-09-27,-0.01295962354530833
2016-09-28,-0.0021372341607276413
2016-09-29,-0.013158220822078626
2016-09-30,-0.0044960200464080335
2016-10-03,-0.010901671224576415
2016-10-04,-0.020941718396406128
2016-10-05,0.0
2016-10-06,0.0011260931119185802
2016-10-07,-0.007389517427363601
2016-10-10,0.00679700998318733
2016-10-11,-0.013984814955714797
2016-10-12,0.010759641562647637
2016-10-13,0.008548341137950777
2016-10-14,-0.0036782148397310754
2016-10-17,0.010754440184910674
2016-10-18,0.006352362492096031
2016-10-19,-0.0028407738996624188
2016-10-20,-0.004430893012289383
2016-10-21,-0.006835124559299577
2016-10-24,0.008802769204478977
2016-10-25,0.006822111541027853
2016-10-26,0.0011030511593321801
2016-10-27,-0.0053519377429992465
2016-10-28,0.0034817927288615103
2016-10-31,0.022551525751664192
2016-11-01,-0.022516925788712117
2016-11-02,-0.012148795815605573
2016-11-03,0.004950925807154061
2016-11-04,-0.008264254842144103
2016-11-07,0.013461550018429413
2016-11-08,0.009257754704790733
2016-11-09,-0.0313141547215835
2016-11-10,-0.024653155601052745
2016-11-11,0.004184861843332666
2016-11-14,-0.021170223864852122
2016-11-15,0.012602285932704849
2016-11-16,-0.007904445502150081
2016-11-17,-0.0022040085525818487
2016-11-18,-0.007135414114458838
2016-11-21,0.015058171714825264
2016-11-22,-0.0025287122172932275
2016-11-23,-0.005915141228542198
2016-11-25,0.01530089502884957
2016-11-28,0.019758889621163567
2016-11-29,0.006075584816341628
2016-11-30,-0.03623303313459414
2016-12-01,-0.015071956819529664
2016-12-02,0.009284734672629247
2016-12-05,0.008517834853998485
2016-12-06,0.0045607688810671565
2016-12-07,0.013115842743500084
2016-12-08,-0.001161856342761891
2016-12-09,0.013459755770083515
2016-12-12,0.015740045851150963
2016-12-13,0.012268211566140552
2016-12-14,-0.016106106950309673
2016-12-15,0.006645328137380613
2016-12-16,0.011270123588887682
2016-12-19,0.00206988262861052
2016-12-20,0.0042895142138474895
2016-12-21,-0.0064862543095580705
2016-12-22,0.0070065313939486895
2016-12-23,-0.0011068419000442864
2016-12-27,-0.0006332635978307799
2016-12-28,-0.011721860269416684
2016-12-29,0.014265257607353199
2016-12-30,-0.005057057314648006
2017-01-03,-0.003176633509328508
2017-01-04,0.0014340487216470965
2017-01-05,0.0054096135862460315
2017-01-06,-0.0007909820695216618
2017-01-09,-0.013145746619668608
2017-01-10,-0.0030491258543215993
2017-01-11,0.017063853376398486
2017-01-12,0.001740974686123442
2017-01-13,-0.0009480536854863386
2017-01-17,0.009172753247486565
2017-01-18,-0.005484936397475826
2017-01-19,-0.011975969031955969
2017-01-20,0.003349288124033345
2017-01-23,-0.0031790761167324044
2017-01-24,0.0011161964081118914
2017-01-25,-0.00398229983034093
2017-01-26,0.0017594024929847851
2017-01-27,0.005268031217584568
2017-01-30,0.0038111582243569586
2017-01-31,0.013447421187206432
2017-02-01,-0.015142142639441136
2017-02-02,0.01093705785848531
2017-02-03,0.0039192949006694455
2017-02-06,-0.0032795580260087664
2017-02-07,0.001724001186524271
2017-02-08,0.007262015015869316
2017-02-09,-0.005956072990158878
2017-02-10,0.008357092247460285
2017-02-13,-0.002502089004501884
2017-02-14,-0.008151786064180322
2017-02-15,0.00031616300760295424
2017-02-16,0.006478041168165305
2017-02-17,0.006436667262944118
2017-02-21,0.010138470721991144
2017-02-22,0.00849313833582599
2017-02-23,0.010718024431294104
2017-02-24,0.017270304745529375
2017-02-27,-0.0067018313862707846
2017-02-28,0.004048290697009627
2017-03-01,-0.012692302818667844
2017-03-02,0.005747010463638125
2017-03-03,0.0003011140296613757
2017-03-06,-0.002555740047976207
2017-03-07,-0.0016580602143982937
2017-03-08,-0.016455255032953087
2017-03-09,-0.004758290442859803
2017-03-10,0.008636714912010346
2017-03-13,0.0062689617528455255
2017-03-14,-0.00030380505145999326
2017-03-15,0.013528134323417706
2017-03-16,-0.01004824137184468
2017-03-17,0.006968745273479238
2017-03-20,-0.005115325943213178
2017-03-21,0.012853603781019185
2017-03-22,0.006867900698330098
2017-03-23,0.00014819315776648523
2017-03-24,0.005040776638396416
2017-03-27,-0.0014751854086803018
2017-03-28,0.0022157451048037125
2017-03-29,-0.006632916073966544
2017-03-30,-0.0034128680524827537
2017-03-31,-0.0004469657820748152
2017-04-03,0.0002981358172755577
2017-04-04,0.0020846538628027655
2017-04-05,0.008025285011346694
2017-04-06,-0.003096272964011937
2017-04-07,-0.004436456006259748
2017-04-10,0.002673902575692999
2017-04-11,-0.0016296602713470332
2017-04-12,0.0059355381366195115
2017-04-13,-0.0036879635217008655
2017-04-17,0.0029614433338800428
2017-04-18,0.003542846474061667
2017-04-19,-0.0035303390248951905
2017-04-20,-0.004428746758623037
2017-04-21,0.0062275237218965
2017-04-24,0.0016210905851317126
2017-04-25,-0.0016184669036717336
2017-04-26,-0.002505047875244304
2017-04-27,0.006057029513461876
2017-04-28,-0.003964539319074811
2017-05-01,-0.005307368945760671
2017-05-02,0.008003417458497086
2017-05-03,-0.0016175148315413779
2017-05-04,0.0017673246413645316
2017-05-05,0.005733709402822029
2017-05-08,-0.0013269328891940546
2017-05-09,-0.006201479157311729
2017-05-10,0.0014856920074333146
2017-05-11,0.002076823056164301
2017-05-12,0.007550243613241081
2017-05-15,0.007346449685107448
2017-05-16,-0.010209933440281871
2017-05-17,0.004273674704526886
2017-05-18,0.0023474195860433422
2017-05-19,0.006002000790582329
2017-05-22,0.01018623671796104
2017-05-23,0.002448660694079008
2017-05-24,0.00876592801243703
2017-05-25,0.008547099252071977
2017-05-26,0.0009885475230442253
2017-05-30,0.004797479598000587
2017-05-31,0.008004476300714991
2017-06-01,0.0059905285173191825
2017-06-02,0.006370557299713031
2017-06-05,-0.003715607805384713
2017-06-06,-0.003729325034588782
2017-06-07,0.006793504322771815
2017-06-08,-0.0092263251296818
2017-06-09,-0.0012506953981932245
2017-06-12,-0.006262295345572988
2017-06-13,0.0033609522317115115
2017-06-14,0.004326443556024628
2017-06-15,0.0025014657851414324
2017-06-16,0.003881233291788355
2017-06-19,-0.00497101396536237
2017-06-20,0.006938654886421425
2017-06-21,-0.002204960389079913
2017-06-22,-0.008425071373846404
2017-06-23,-0.00334330203368971
2017-06-26,0.004472382659896468
2017-06-27,-0.016001346579208597
2017-06-28,-0.008059722798910318
2017-06-29,-0.00784027435866963
2017-06-30,-0.0018683174773680422
2017-07-03,-0.0067651019284694636
2017-07-05,-0.002608701208778319
2017-07-06,0.002906039956097839
2017-07-07,0.001883724266941611
2017-07-10,-0.0037600718828649793
2017-07-11,-0.0007258821303371965
2017-07-12,0.002178933773502978
2017-07-13,-0.010291455585408116
2017-07-14,-0.0016109554471062104
2017-07-17,0.005574510710914193
2017-07-18,-0.0027717669391363886
2017-07-19,0.0042422685097525115
2017-07-20,0.0007281245201451458
2017-07-21,0.01863182533181984
2017-07-24,-0.011288735981235476
2017-07-25,-0.005058703610055226
2017-07-26,0.008860766669299913
2017-07-27,0.017566761802202846
2017-07-28,-0.0033960027495036904
2017-07-31,0.001561850128589004
2017-08-01,0.0011342307121686712
2017-08-02,0.004389832639514424
2017-08-03,0.0038063991633967564
2017-08-04,-0.004494581965938327
2017-08-07,0.0071954560102549525
2017-08-08,0.007768341177184723
2017-08-09,-0.005465829303570979
2017-08-10,0.0056367503572152255
2017-08-11,-0.011210733589983035
2017-08-14,0.006944754105343787
2017-08-15,0.006614814260941904
2017-08-16,0.006990822055654711
2017-08-17,-0.00027761621881683407
2017-08-18,0.0022223143678155033
2017-08-21,0.007067915554171522
2017-08-22,0.0019264147335142923
2017-08-23,0.0068669623295580795
2017-08-24,0.0010911301029528087
2017-08-25,0.002452931882635623
2017-08-28,0.007203812501934248
2017-08-29,-0.0021591303192375344
2017-08-30,-0.002569481184362288
2017-08-31,-0.0016272367690494116
2017-09-01,-0.0012222290180718964
2017-09-05,0.007478833936971352
2017-09-06,-0.01066278741462745
2017-09-07,0.007230622788043206
2017-09-08,0.004876217011944073
2017-09-11,0.004852216168083068
2017-09-12,-0.01931595245496931
2017-09-13,-0.007111988083599363
2017-09-14,0.004270090216742961
2017-09-15,0.0017832047949069008
2017-09-18,-0.010407095291308344
2017-09-19,-0.004012484707596298
2017-09-20,-0.004167604671571623
2017-09-21,-0.003208570548479117
2017-09-22,-0.012316425211167492
2017-09-25,0.006660164116392142
2017-09-26,0.0021111975683305584
2017-09-27,-0.012361128545767985
2017-09-28,0.0027022824858111694
2017-09-29,-0.0036878194662371966
2017-10-02,0.00270483218269435
2017-10-03,-0.0019876128870562892
2017-10-04,0.01749882748846132
2017-10-05,-0.00041926520084079044
2017-10-06,0.0005592781789198753
2017-10-09,0.0029359218181790325
2017-10-10,0.009060611854376344
2017-10-11,0.005111313772955262
2017-10-12,0.007971127019946733
2017-10-13,-0.002454055420985757
2017-10-16,-0.0005467177834282966
2017-10-17,0.0010938962185724765
2017-10-18,-0.0025956624840908216
2017-10-19,0.0112312939411372
2017-10-20,0.0020318251652773345
2017-10-23,-0.0008111907913948002
2017-10-24,0.000676269153763398
2017-10-25,-0.0052721635256056665
2017-10-26,0.0024461872615060276
2017-10-27,0.00352482752003902
2017-10-30,0.0020268137773089556
2017-10-31,0.0032357733549142065
2017-11-01,-0.005375809162726175
2017-11-02,-0.00391841993531028
2017-11-03,0.004883629777092224
2017-11-06,-0.004724472808499414
2017-11-07,0.0198016751236334
2017-11-08,0.004388816112575578
2017-11-09,0.007877142715859264
2017-11-10,-0.00940506767859739
2017-11-13,0.01805268138473215
2017-11-14,0.016550743950921598
2017-11-15,-0.010337255155568048
2017-11-16,0.0022195284266841586
2017-11-17,-0.0049503764199236855
2017-11-20,0.0007857125235879447
2017-11-21,0.004316884930304354
2017-11-22,-0.0023446437334982972
2017-11-24,-0.0015665957782619033
2017-11-27,0.0035305993205547725
2017-11-28,0.0036489380443136543
2017-11-29,0.001557849145577661
2017-11-30,0.006352109162861552
2017-12-01,-0.0050237723138749635
2017-12-04,0.0019418619854942865
2017-12-05,-0.014472324689496219
2017-12-06,0.006031439326006582
2017-12-07,-0.0015635424035597145
2017-12-08,0.004176387821774208
2017-12-11,0.0019502059551490536
2017-12-12,-0.01375214336629027
2017-12-13,0.0064456948341393705
2017-12-14,-0.0028750735333544775
2017-12-15,0.0032766503168477623
2017-12-18,-0.013587551164167211
2017-12-19,-0.013112620962050014
2017-12-20,-0.00013440586852553338
2017-12-21,-0.010201298003948422
2017-12-22,-0.001220459096503368
2017-12-26,-0.008961240603895582
2017-12-27,0.0034249990097210414
2017-12-28,0.005598098075955793
2017-12-29,-0.0010859751169902676
2018-01-02,-0.015767247713974752
2018-01-03,-0.008424554304074627
2018-01-04,-0.011838277277039344
2018-01-05,-0.0021142263998389366
2018-01-08,0.008757016998509393
2018-01-09,-0.01176146158133795
2018-01-10,-0.015301710058179041
2018-01-11,-0.011079225546577254
2018-01-12,-0.018478213016756673
2018-01-16,0.0005932914396225009
2018-01-17,0.011110768940596483
2018-01-18,-0.006593308031913048
2018-01-19,-0.0005898750300157296
2018-01-22,0.005460318543962117
2018-01-23,0.009393895804215902
2018-01-24,-0.004216942925138856
2018-01-25,0.017815630095504353
2018-01-26,-0.013630261135042843
2018-01-29,-0.012363323291347594
2018-01-30,0.006627439231160048
2018-01-31,0.006290840193317715
2018-02-01,-0.01366647388203035
2018-02-02,-0.0013268952436853443
2018-02-05,-0.018745353135918186
2018-02-06,-0.023615996659964167
2018-02-07,-0.007086854963417211
2018-02-08,-0.007049882857737555
2018-02-09,0.021142230699138453
2018-02-12,0.0012359808888657842
2018-02-13,0.012037213607058339
2018-02-14,-0.0042694671070585555
2018-02-15,0.02113327896437811
2018-02-16,0.008697999524523103
2018-02-20,-0.013232096669988813
2018-02-21,-0.011903021836711658
2018-02-22,0.0015248849617479632
2018-02-23,0.025730611992094587
2018-02-26,-0.0059372581286011306
2018-02-27,-0.015230615862955599
2018-02-28,-0.005610330625932969
2018-03-01,0.0006099238724368572
2018-03-02,-0.006705223482245781
2018-03-05,0.020097930688365073
2018-03-06,-0.014889350627133369
2018-03-07,-0.00885492498578666
2018-03-08,0.005853564165364533
2018-03-09,0.005359830424503498
2018-03-12,0.0033508537687234607
2018-03-13,0.002581026870500658
2018-03-14,0.008328074851378986
2018-03-15,0.0060070265841174475
2018-03-16,0.012240637418724276
2018-03-19,-0.005308939199395679
2018-03-20,0.0
2018-03-21,-0.008005911697531398
2018-03-22,0.006725362546395441
2018-03-23,-0.014400359772629656
2018-03-26,0.013857693944804739
2018-03-27,0.01663974142378577
2018-03-28,0.0033608897191692577
2018-03-29,-0.0010197376983264173
2018-04-02,-0.004519151511417463
2018-04-03,0.0024896370565696824
2018-04-04,0.003213856394712389
2018-04-05,0.003931766747141463
2018-04-06,-0.005947345972690754
2018-04-09,0.002626797381948265
2018-04-10,-0.012225505429266814
2018-04-11,-0.0011783982149449201
2018-04-12,-0.016964193055633903
2018-04-13,0.010504184404965589
2018-04-16,0.013810065069789657
2018-04-17,0.008642227516443501
2018-04-18,-0.0018875102129308763
2018-04-19,-0.003055450862708531
2018-04-20,-0.0008757026732203466
2018-04-23,-0.00029213269559802413
2018-04-24,0.006428941634653906
2018-04-25,0.003049012335742063
2018-04-26,0.009842011193032407
2018-04-27,0.011179611237605913
2018-04-30,-0.008079310705814469
