Date,ENPH
2015-10-09,-0.011494242373779495
2015-10-12,-0.015503861641813277
2015-10-13,-0.0393700417852032
2015-10-14,0.022540912724926976
2015-10-15,0.04408823188773625
2015-10-16,-0.04798464456229001
2015-10-19,0.004032254188043316
2015-10-20,-0.2469879546912781
2015-10-21,0.06133333841959643
2015-10-22,-0.037688465992105846
2015-10-23,0.010443854477762526
2015-10-26,0.04134375425857484
2015-10-27,-0.13151369285748848
2015-10-28,0.057142870766776044
2015-10-29,0.0
2015-10-30,-0.02702706534118826
2015-11-02,-0.030555527224952028
2015-11-03,0.06590258408165917
2015-11-04,-0.3736559393047829
2015-11-05,-0.012875524623216728
2015-11-06,-0.04782604233754284
2015-11-09,-0.041095959012037
2015-11-10,-0.08571426462964848
2015-11-11,-0.026041642413474064
2015-11-12,-0.005347588469389097
2015-11-13,0.010752677834782398
2015-11-16,0.12765951645541573
2015-11-17,-0.10849052466035469
2015-11-18,0.005291000285156278
2015-11-19,-0.08947366274624957
2015-11-20,-0.011560682489023755
2015-11-23,-0.011695895017748925
2015-11-24,0.02366861567970302
2015-11-25,0.011560682489023755
2015-11-27,0.011428560529436416
2015-11-30,-0.056497189220031774
2015-12-01,0.13173654746332253
2015-12-02,0.06878306678072921
2015-12-03,0.05445551215498057
2015-12-04,-0.02347426668941155
2015-12-07,0.08653849680748338
2015-12-08,-0.06637172389398305
2015-12-09,0.05213276729068683
2015-12-10,-0.03153150105435787
2015-12-11,-0.023255901635817477
2015-12-14,0.06190481921172464
2015-12-15,0.0807175180348152
2015-12-16,0.3858920312104748
2015-12-17,-0.05389216555815113
2015-12-18,-0.04746838332062897
2015-12-21,0.1926910051640196
2015-12-22,-0.013927563652283204
2015-12-23,0.039548052658986865
2015-12-24,-0.016304396768935914
2015-12-28,-0.008287285176291403
2015-12-29,-0.03621166549593624
2015-12-30,0.011560682489023755
2015-12-31,0.0028571401323591594
2016-01-04,-0.005698000279445559
2016-01-05,-0.040114643129401606
2016-01-06,-0.05671636543605196
2016-01-07,-0.05063293717874329
2016-01-08,-0.0033333301544189453
2016-01-11,-0.0635451694362692
2016-01-12,-0.0321428270364289
2016-01-13,-0.07749078789333341
2016-01-14,-0.060000038146972634
2016-01-15,-0.06808504421498096
2016-01-19,0.0
2016-01-20,-0.0684931924421095
2016-01-21,0.20588239419006626
2016-01-22,-0.040650464024575284
2016-01-25,-0.021186421414757683
2016-01-26,0.012987000923330161
2016-01-27,-0.03418800283779255
2016-01-28,0.022123872799678646
2016-01-29,0.051948106904829316
2016-02-01,-0.016460889199236384
2016-02-02,-0.07531383215751741
2016-02-03,0.04524882484455328
2016-02-04,0.0
2016-02-05,-0.07792200553998097
2016-02-08,-0.01877943573824914
2016-02-09,-0.07177026943011688
2016-02-10,-0.020618597877583134
2016-02-11,-0.036842070590095366
2016-02-12,0.06557377155969979
2016-02-16,0.09230772428493683
2016-02-17,0.051643140462787285
2016-02-18,-0.06250004656612851
2016-02-19,0.01904771528006588
2016-02-22,0.0327102475754002
2016-02-23,0.06334835478237455
2016-02-24,-0.15744676620186204
2016-02-25,-0.010101000370632551
2016-02-26,-0.020408204226431526
2016-02-29,0.21354165405500658
2016-03-01,0.04721035927736872
2016-03-02,0.06967206306913876
2016-03-03,0.2758620910150631
2016-03-04,-0.0840840774188818
2016-03-07,0.08196721439623
2016-03-08,-0.115151479246421
2016-03-09,0.0650684293964221
2016-03-10,-0.054662329134942955
2016-03-11,0.0
2016-03-14,-0.04081636790548637
2016-03-15,-0.053191439893533365
2016-03-16,-0.041198550700825565
2016-03-17,0.05468754220055505
2016-03-18,-0.025925900743168362
2016-03-21,-0.03422058884853807
2016-03-22,-0.03149603342816265
2016-03-23,-0.0813008311310306
2016-03-24,-0.022123872799678757
2016-03-28,-0.03619905987564265
2016-03-29,0.004694830951162521
2016-03-30,0.0700933876615717
2016-03-31,0.01746723254120064
2016-04-01,0.025751151572007247
2016-04-04,0.0753137324007942
2016-04-05,0.0077820939478694395
2016-04-06,-0.003861000306814355
2016-04-07,-0.05038755033589293
2016-04-08,-0.05714289884873025
2016-04-11,0.00432900030777672
2016-04-12,0.03017248865327926
2016-04-13,0.07112963615630563
2016-04-14,0.05859378856257624
2016-04-15,-0.05166055458800034
2016-04-18,0.023346374613485876
2016-04-19,-0.03802286642577024
2016-04-20,0.003952565445193956
2016-04-21,-0.0196850208926016
2016-04-22,0.03212848329303353
2016-04-25,-0.02723732881754304
2016-04-26,0.056000041961669966
2016-04-27,0.015151500099837678
2016-04-28,-0.03731348528365808
2016-04-29,-0.027131757873173123
2016-05-02,0.019920299803290353
2016-05-03,-0.03906246362021115
2016-05-04,-0.14634151541947904
2016-05-05,-0.00952380087370197
2016-05-06,-0.0769230636971937
2016-05-09,0.005208328482694924
2016-05-10,0.005181404116229027
2016-05-11,-0.020618597877583134
2016-05-12,-0.052631592156154094
2016-05-13,-0.016666651213610217
2016-05-16,0.022598848748059952
2016-05-17,-0.011049713568388575
2016-05-18,0.0335195884175985
2016-05-19,-0.005405400180747089
2016-05-20,0.005434777327093299
2016-05-23,0.07027026678716464
2016-05-24,-0.02020200074126499
2016-05-25,0.056700975181118274
2016-05-26,-0.019512176967531936
2016-05-27,0.04975119657066296
2016-05-31,-0.009478664417471583
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,-0.03827747702939566
2016-06-06,0.13930346901406554
2016-06-07,-0.02620084881180096
2016-06-08,0.0
2016-06-09,-0.05829601494574432
2016-06-10,-0.03333330305795679
2016-06-13,-0.04433493371317443
2016-06-14,0.03092780464424627
2016-06-15,0.034999966621398926
2016-06-16,-0.02898548053842054
2016-06-17,0.05472631622772939
2016-06-20,0.009434066238082961
2016-06-21,0.00467289251077152
2016-06-22,-0.009302316297383983
2016-06-23,0.07042246426743715
2016-06-24,-0.08771932026025686
2016-06-27,-0.08173075159625831
2016-06-28,0.020942451183951105
2016-06-29,-0.030769261805968173
2016-06-30,0.052910065925260596
2016-07-01,-0.015075362435176154
2016-07-05,-0.03061227592911475
2016-07-06,-0.005263152941442195
2016-07-07,0.0
2016-07-08,0.037037065069791986
2016-07-11,0.05102035851341635
2016-07-12,-0.004854364437391179
2016-07-13,-0.043902398176946855
2016-07-14,-0.03061227592911475
2016-07-15,-0.01052630588288439
2016-07-18,0.00531914387692578
2016-07-19,-0.03703700199609339
2016-07-20,0.010989000192372256
2016-07-21,0.005434777327093299
2016-07-22,0.0
2016-07-25,-0.048648666064176505
2016-07-26,0.01136362558800319
2016-07-27,0.016853916782002765
2016-07-28,-0.005524856784194343
2016-07-29,0.0
2016-08-01,0.005555550404536813
2016-08-02,-0.011049713568388575
2016-08-03,0.0
2016-08-04,0.005586586970037999
2016-08-05,0.05000001986821556
2016-08-08,0.021164001140624666
2016-08-09,0.025906773515252945
2016-08-10,-0.0757575629864552
2016-08-11,-0.027322442815858827
2016-08-12,0.0
2016-08-15,0.06179776183885566
2016-08-16,-0.03703700199609339
2016-08-17,0.005494500096186128
2016-08-18,0.03278685320900654
2016-08-19,0.03174606478463571
2016-08-22,-0.025641061693801315
2016-08-23,0.01052630588288439
2016-08-24,-0.026041642413474064
2016-08-25,-0.01604276540816718
2016-08-26,-0.016304396768935914
2016-08-29,0.016574636214070848
2016-08-30,0.0
2016-08-31,-0.010869554654186486
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,0.016483500288558606
2016-09-07,-0.016216200542241155
2016-09-08,-0.010989065691980104
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,-0.02777775202268362
2016-09-14,-0.028571401323590928
2016-09-15,-0.01764711162210597
2016-09-16,-0.13772449447586277
2016-09-19,0.027777750183035854
2016-09-20,-0.05405408235428677
2016-09-21,0.057142888769811995
2016-09-22,0.12837833483955885
2016-09-23,-0.28143707872988566
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,-0.0083333250549108
2016-09-29,0.0084033529263976
2016-09-30,-0.016666749450892193
2016-10-03,0.008474669590729178
2016-10-04,0.0084033529263976
2016-10-05,-0.0083333250549108
2016-10-06,0.0168067058527952
2016-10-07,-0.04132237185888454
2016-10-10,-0.08620691958562443
2016-10-11,0.009434066238082961
2016-10-12,0.01869157004308586
2016-10-13,0.009174302896359121
2016-10-14,0.03636360089641055
2016-10-17,0.008771921569070251
2016-10-18,-0.01739128812274282
2016-10-19,-0.008849549119871458
2016-10-20,0.026785688626827175
2016-10-21,0.008695644061371466
2016-10-24,-0.017241363363798556
2016-10-25,-0.026315764707210976
2016-10-26,-0.045045108901980435
2016-10-27,0.02830197379104904
2016-10-28,-0.018348605792718242
2016-10-31,-0.06542060656134585
2016-11-01,0.009999990463256836
2016-11-02,0.15841581003185135
2016-11-03,0.02564110401662978
2016-11-04,-0.025000074505802994
2016-11-07,-0.008547000709448138
2016-11-08,0.034482829494228984
2016-11-09,-0.07500002483526769
2016-11-10,0.009009000301245074
2016-11-11,0.017857125751218117
2016-11-14,0.0
2016-11-15,-0.0789473986911865
2016-11-16,0.05714291877487354
2016-11-17,0.018018000602490147
2016-11-18,-0.026548647359614486
2016-11-21,-0.018181800448205276
2016-11-22,0.009259250061012025
2016-11-23,0.045871514481795606
2016-11-25,0.0
2016-11-28,-0.008771921569070362
2016-11-29,-0.008849549119871458
2016-11-30,0.0
2016-12-01,-0.008928562875609058
2016-12-02,0.02702700090373522
2016-12-05,0.008771921569070251
2016-12-06,0.19130437667067945
2016-12-07,-0.036496315432303805
2016-12-08,0.015151500099837678
2016-12-09,-0.014925358528601551
2016-12-12,-0.05303034065949652
2016-12-13,0.02399997711181645
2016-12-14,-0.062499941792337754
2016-12-15,-0.016666749450892193
2016-12-16,0.05084751242024477
2016-12-19,0.048387050256521125
2016-12-20,-0.02307690191550993
2016-12-21,-0.047244050142243865
2016-12-22,0.01652890933552542
2016-12-23,-0.0813008311310306
2016-12-27,-0.06194694933404732
2016-12-28,-0.0754716302118642
2016-12-29,-0.010204071702683226
2016-12-30,0.04123707285899503
2017-01-03,0.03960392300071258
2017-01-04,0.09523812226968142
2017-01-05,-0.026086932184114286
2017-01-06,-0.008928562875609058
2017-01-09,0.0
2017-01-10,0.018018000602490147
2017-01-11,0.27433633920085687
2017-01-12,-0.055555583150297405
2017-01-13,0.1323529012166096
2017-01-17,0.07142858248694739
2017-01-18,0.14545455333615154
2017-01-19,-0.05820106621041676
2017-01-20,0.03932587279618516
2017-01-23,-0.08108106714865881
2017-01-24,-0.02352945878843815
2017-01-25,0.030120525621057048
2017-01-26,-0.04093570227515453
2017-01-27,-0.024390220854836775
2017-01-30,-0.06875000791624175
2017-01-31,0.0
2017-02-01,0.013422805905036084
2017-02-02,-0.02649004112957354
2017-02-03,-0.027210938968575293
2017-02-06,-0.006993000580457598
2017-02-07,0.021126825004031735
2017-02-08,0.06206890428250733
2017-02-09,0.012987000923330161
2017-02-10,0.0
2017-02-13,-0.03205125266043052
2017-02-14,-0.006622510282393357
2017-02-15,0.06666668256123853
2017-02-16,0.006249993946403354
2017-02-17,0.01863352243677996
2017-02-21,0.030487848757137836
2017-02-22,-0.047337301897445005
2017-02-23,0.049689467207783
2017-02-24,0.10059168717677713
2017-02-27,0.02150535566956502
2017-02-28,-0.05789474509759629
2017-03-01,-0.10055863205805582
2017-03-02,-0.049689467207783
2017-03-03,-0.03921564960882995
2017-03-06,-0.0748299402477639
2017-03-07,-0.05882356034843117
2017-03-08,-0.046874956344253316
2017-03-09,-0.06557380413054315
2017-03-10,0.16666671895144347
2017-03-13,-0.075187985424917
2017-03-14,0.04065036710645531
2017-03-15,0.0703125276486396
2017-03-16,0.0
2017-03-17,0.02189778925938235
2017-03-20,-0.04285710271523857
2017-03-21,-0.06716420234086118
2017-03-22,-0.007999992370605447
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.008064508376086854
2017-03-29,0.039999961853027344
2017-03-30,0.03846159489197354
2017-03-31,0.01481480042466754
2017-04-03,0.0
2017-04-04,0.02189778925938235
2017-04-05,-0.07857144012743134
2017-04-06,0.04651167733574435
2017-04-07,0.007407400212333881
2017-04-10,-0.007352934086817808
2017-04-11,-0.00740740021233377
2017-04-12,0.0
2017-04-13,-0.022388126755056525
2017-04-17,0.0
2017-04-18,-0.03816790419867877
2017-04-19,-0.05555550299414003
2017-04-20,-0.008403453102266312
2017-04-21,0.04237294385434165
2017-04-24,0.04065036710645531
2017-04-25,0.007812492724042164
2017-04-26,-0.015503861641813277
2017-04-27,-0.023622025071121988
2017-04-28,-0.04032254188043427
2017-05-01,0.0084033529263976
2017-05-02,0.02499997516473229
2017-05-03,-0.05691061086715743
2017-05-04,-0.034482726727597
2017-05-05,0.035714251502436234
2017-05-08,0.008620681681899223
2017-05-09,-0.017094001418896276
2017-05-10,-0.0782609002125968
2017-05-11,-0.13207540910156224
2017-05-12,-0.09782612146299074
2017-05-15,-0.07228916095257987
2017-05-16,0.0
2017-05-17,-0.07792208294861247
2017-05-18,-0.014084494035883521
2017-05-19,0.028571486959652947
2017-05-22,0.08333325054910778
2017-05-23,-0.012820501064172207
2017-05-24,-0.051948003693320643
2017-05-25,0.0
2017-05-26,-0.01369861671503625
2017-05-30,0.04166662527455389
2017-05-31,0.013333320617675781
2017-06-01,0.026315764707210976
2017-06-02,0.05128208067290285
2017-06-05,-0.04878051439826525
2017-06-06,-0.025641002128344415
2017-06-07,0.013157882353605599
2017-06-08,0.025974079255291826
2017-06-09,-0.01265829088137238
2017-06-12,-0.012820501064172207
2017-06-13,0.06493508202528231
2017-06-14,-0.024390220854836775
2017-06-15,-0.012499987892806708
2017-06-16,-0.025316506313829312
2017-06-19,0.03896108017862199
2017-06-20,0.04999995157122683
2017-06-21,-0.011904750923180218
2017-06-22,0.04819279790599551
2017-06-23,0.022988483697581552
2017-06-26,-0.04494377808534078
2017-06-27,0.0
2017-06-28,0.02352938866532872
2017-06-29,-0.022988483697581663
2017-06-30,0.02352938866532872
2017-07-03,-0.011494241848790776
2017-07-05,-0.04651165208409025
2017-07-06,0.0
2017-07-07,-0.024390220854836775
2017-07-10,0.03749996367842012
2017-07-11,-0.048192726093168936
2017-07-12,0.037974646297370906
2017-07-13,-0.012195110427418387
2017-07-14,0.012345667202249944
2017-07-17,-0.024390220854836775
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.04999995157122683
2017-07-21,0.023809572804273094
2017-07-24,0.03488368708227374
2017-07-25,0.11235957915637584
2017-07-26,0.020202000741265103
2017-07-27,-0.05940594351556927
2017-07-28,0.01052630588288439
2017-07-31,-0.02083331393077925
2017-08-01,0.02127657550770312
2017-08-02,-0.02083331393077925
2017-08-03,0.0
2017-08-04,-0.01063828775385156
2017-08-07,-0.06451613109971022
2017-08-08,0.022988483697581552
2017-08-09,0.044943845056852894
2017-08-10,-0.10752690652985541
2017-08-11,-0.012048181523292234
2017-08-14,0.0
2017-08-15,-0.04878051439826525
2017-08-16,0.05128208067290285
2017-08-17,0.0
2017-08-18,0.06097562482568364
2017-08-21,-0.03448279405745802
2017-08-22,0.0
2017-08-23,0.023809572804273094
2017-08-24,0.05813954777818142
2017-08-25,0.03296700057711699
2017-08-28,-0.02127657550770312
2017-08-29,0.0
2017-08-30,0.03260866396255957
2017-08-31,-0.03157891764865317
2017-09-01,0.06521739271277505
2017-09-05,0.11224491037164586
2017-09-06,0.018348605792718242
2017-09-07,0.1711711131194118
2017-09-08,0.0
2017-09-11,-0.03846150319251662
2017-09-12,-0.0319999694824219
2017-09-13,0.06611563734210191
2017-09-14,0.007751930820906638
2017-09-15,0.17692309808449003
2017-09-18,-0.01307188320294328
2017-09-19,0.0
2017-09-20,0.006622510282393357
2017-09-21,-0.07236843137199545
2017-09-22,0.0
2017-09-25,-0.03546095992902232
2017-09-26,0.007352934086817919
2017-09-27,0.05839419170576576
2017-09-28,0.04137926952167148
2017-09-29,0.006622510282393357
2017-10-02,0.006578941176802688
2017-10-03,0.039215727523399746
2017-10-04,-0.04402518929722532
2017-10-05,0.006578941176802688
2017-10-06,-0.02614376640588656
2017-10-09,-0.040268497721342444
2017-10-10,-0.03496500290228777
2017-10-11,0.014492739851898806
2017-10-12,0.007142850452539706
2017-10-13,-0.014184383971608927
2017-10-16,0.014388475634778741
2017-10-17,-0.028368767943217854
2017-10-18,-0.080291980965148
2017-10-19,0.023809501283202916
2017-10-20,0.06201553897755763
2017-10-23,-0.036496315432303805
2017-10-24,0.00757575004991895
2017-10-25,-0.04511282710736697
2017-10-26,0.03937013565078695
2017-10-27,0.030303000199675578
2017-10-30,0.09558823078252043
2017-10-31,0.026845611810072167
2017-11-01,-0.08496731873370122
2017-11-02,0.035714337412192876
2017-11-03,0.02068963476083585
2017-11-06,0.006756750225933805
2017-11-07,-0.020134208857554126
2017-11-08,0.19863010566841788
2017-11-09,0.04571431023733963
2017-11-10,0.07650272262936864
2017-11-13,0.17766492362920516
2017-11-14,0.021551704204748168
2017-11-15,0.10126583169860681
2017-11-16,0.06513413146620217
2017-11-17,-0.003597118908694741
2017-11-20,-0.07581228866172462
2017-11-21,0.08593751309672393
2017-11-22,0.010791356726084
2017-11-24,-0.053380733097267874
2017-11-27,0.12781951248062962
2017-11-28,0.04666670163472486
2017-11-29,-0.08598732812887355
2017-11-30,0.010453035193241922
2017-12-01,0.0
2017-12-04,-0.0862068937167827
2017-12-05,0.04150939288195499
2017-12-06,-0.02173910977784832
2017-12-07,0.037037001061669184
2017-12-08,-0.01071427567880967
2017-12-11,-0.025270734196678246
2017-12-12,0.007407400212333881
2017-12-13,-0.022058802260453536
2017-12-14,0.015037579158775127
2017-12-15,0.037037001061669184
2017-12-18,-0.08571429057997104
2017-12-19,-0.03515621725818996
2017-12-20,0.02024289544013369
2017-12-21,0.011904750641601458
2017-12-22,-0.007843129921765946
2017-12-26,-0.043478219897133186
2017-12-27,0.012396682001644121
2017-12-28,0.01632651472429325
2017-12-29,-0.03212848329303353
2018-01-02,0.07883809628014604
2018-01-03,-0.0076923006385033466
2018-01-04,-0.031007723283626443
2018-01-05,-0.011999988555908225
2018-01-08,-0.024291474528160495
2018-01-09,-0.012448120465286205
2018-01-10,-0.0504202177342542
2018-01-11,0.06194694933404743
2018-01-12,-0.06666669978035689
2018-01-16,-0.06696432800393304
2018-01-17,0.00478468462867454
2018-01-18,-0.07619040698961566
2018-01-19,0.0051546341073744895
2018-01-22,0.010256400224333495
2018-01-23,0.04568523495545507
2018-01-24,-0.019417457749564604
2018-01-25,0.03465343262562359
2018-01-26,0.02392353721925211
2018-01-29,-0.05140192902903151
2018-01-30,0.0
2018-01-31,0.08374388112801823
2018-02-01,-0.013636350336153957
2018-02-02,-0.04608301361073386
2018-02-05,0.1111111239086735
2018-02-06,0.004347822030685622
2018-02-07,0.09523810998259652
2018-02-08,-0.09881423036644177
2018-02-09,0.004385960784535126
2018-02-12,0.16157210923194243
2018-02-13,0.0714285010041813
2018-02-14,-0.06315783661818375
2018-02-15,0.033707832059029164
2018-02-16,0.02173910977784832
2018-02-20,-0.09574467635395756
2018-02-21,0.03137261318454776
2018-02-22,-0.07604564219809229
2018-02-23,0.016460889199236384
2018-02-26,0.08502025737430108
2018-02-27,0.04104473595365432
2018-02-28,0.1899641500488629
2018-03-01,-0.003012045380823114
2018-03-02,0.036253814517257066
2018-03-05,0.08163264313125462
2018-03-06,0.03773581268088644
2018-03-07,0.018181863219567385
2018-03-08,-0.03316329385478556
2018-03-09,0.021108159501653567
2018-03-12,0.046511708139179264
2018-03-13,-0.017283992188819042
2018-03-14,0.06783919086245827
2018-03-15,0.037647022920496376
2018-03-16,0.07029477403756745
2018-03-19,0.004237284282951448
2018-03-20,0.0042195060610632495
2018-03-21,-0.010504241245931412
2018-03-22,0.0042462804170979584
2018-03-23,0.021141628801125467
2018-03-26,0.01863357225869966
2018-03-27,0.03252029368516429
2018-03-28,-0.09645664930653985
2018-03-29,-0.004357294174649917
2018-04-02,-0.013129089830587137
2018-04-03,-0.059867060767447744
2018-04-04,0.042452904455773544
2018-04-05,-0.013574647453366007
2018-04-06,-0.0504587752962925
2018-04-09,0.0024155143005657465
2018-04-10,-0.036144600462750365
2018-04-11,-0.009999990463256836
2018-04-12,0.0277778112259508
2018-04-13,-0.03194105871200781
2018-04-16,0.005076137217272736
2018-04-17,0.07575762319316648
2018-04-18,-0.0023474714423807885
2018-04-19,0.0776470408720129
2018-04-20,0.07205238628891175
2018-04-23,0.010183338551673637
2018-04-24,-0.10080645083760864
2018-04-25,-0.01569510561942966
2018-04-26,-0.0022778479154449416
2018-04-27,-0.0273972334300725
2018-04-30,-0.02582162619819317
2018-05-01,-0.02168678325775364
2018-05-02,0.14039413292975222
2018-05-03,-0.02807777780295273
2018-05-04,-0.04444440205891931
2018-05-07,0.06744184860221303
2018-05-08,-0.02178657475933754
2018-05-09,0.04231627325298115
2018-05-10,0.11324791223261577
2018-05-11,-0.023032607424272156
2018-05-14,0.017681664646900686
2018-05-15,0.0231660938943945
2018-05-16,0.056603717566302336
2018-05-17,-0.012499945717197591
2018-05-18,-0.03435805606000941
2018-05-21,0.0299625173858038
2018-05-22,0.0072727203369140625
2018-05-23,0.019855619904663557
2018-05-24,0.02654868899744267
2018-05-25,-0.03275862947797348
2018-05-29,0.04278070684604707
2018-05-30,0.0649572855787568
2018-05-31,-0.08025682158414493
2018-06-01,0.008726036748416544
2018-06-04,0.0017300608445842691
2018-06-05,-0.029360980555091176
2018-06-06,-0.056939448637085666
