Date,UBER
2019-12-23,-0.003940914161796982
2019-12-24,0.003626792305580828
2019-12-26,0.007555832398195683
2019-12-27,-0.016302575766423577
2019-12-30,-0.014252578856095321
2019-12-31,0.0
2020-01-02,0.04203093509146316
2020-01-03,0.012262054563465519
2020-01-06,0.006694264547485007
2020-01-07,0.03894874770603285
2020-01-08,0.03413590018306123
2020-01-09,0.0011789247028459737
2020-01-10,0.0011774241799467067
2020-01-13,0.003822436769510995
2020-01-14,0.02050383056397176
2020-01-15,0.00487939633182477
2020-01-16,-0.00942582211306342
2020-01-17,0.012975800431936468
2020-01-21,0.07031020013966582
2020-01-22,-0.014893552694667744
2020-01-23,0.009719238700143906
2020-01-24,-0.016042841292484677
2020-01-27,-0.013586956803424588
2020-01-28,0.019559203840086692
2020-01-29,-0.0005403038090594503
2020-01-30,-0.00838068016286353
2020-01-31,-0.010632480545356149
2020-02-03,0.03582251871766462
2020-02-04,0.02500661407005267
2020-02-05,-0.044640473929369984
2020-02-06,0.007606595187470866
2020-02-07,0.0954435400637319
2020-02-10,-0.015259727548188162
2020-02-11,0.0314921816818059
2020-02-12,-0.0004846246072650606
2020-02-13,-0.028121208422111743
2020-02-14,-0.010725874371143473
2020-02-18,0.013111458894713213
2020-02-19,0.0216525367166982
2020-02-20,-0.003166895749850962
2020-02-21,-0.004887511172812498
2020-02-24,-0.059184670313487175
2020-02-25,-0.06316893492282039
2020-02-26,-0.04012255924206887
2020-02-27,-0.058055151109069225
2020-02-28,0.0437595727445117
2020-03-02,-0.030115160612049996
2020-03-03,0.005783940646326924
2020-03-04,0.04509678639473935
2020-03-05,-0.06718794604230394
2020-03-06,-0.016454479800105615
2020-03-09,-0.11079546070295909
2020-03-10,0.02839897887447207
2020-03-11,-0.09423540237979444
2020-03-12,-0.13833838385784092
2020-03-13,-0.0004422922871243351
2020-03-16,-0.10221236402440093
2020-03-17,-0.06801384947494804
2020-03-18,-0.2162876882914211
2020-03-19,0.38259110614382497
2020-03-20,0.0409956155183524
2020-03-23,0.05016407401085021
2020-03-24,0.17812499281551153
2020-03-25,-0.007578585078303224
2020-03-26,0.07369225909965138
2020-03-27,-0.02987198177518935
2020-03-30,0.020161261848127054
2020-03-31,0.003233925721689568
2020-04-01,-0.08954154703325656
2020-04-02,-0.06845003012965545
2020-04-03,-0.03631759287450642
2020-04-06,0.1389132392062622
2020-04-07,-0.00961908434788894
2020-04-08,0.04662007667482282
2020-04-09,0.00631032193481329
2020-04-13,0.032460315048115085
2020-04-14,-0.008574482782447546
2020-04-15,-0.012252257750914985
2020-04-16,-0.013863522907041514
2020-04-17,0.035886026219515754
2020-04-20,0.006785733359200519
2020-04-21,-0.03547357151667507
2020-04-22,0.03861710983585098
2020-04-23,0.0031869742676109425
2020-04-24,0.040945988370492126
2020-04-27,0.02000678728949068
2020-04-28,0.0013298176738298917
2020-04-29,0.041500662854291326
2020-04-30,-0.035065360281852254
2020-05-01,-0.062107731737184424
2020-05-04,-0.03416693674562643
2020-05-05,0.023705310602541996
2020-05-06,-0.008906305761239408
2020-05-07,0.11179010224540598
2020-05-08,0.06013580963464493
2020-05-11,-0.03507171374717266
2020-05-12,0.024020295540180037
2020-05-13,0.019135768601416636
2020-05-14,-0.006965461509624293
2020-05-15,-0.009759063308616311
2020-05-18,0.03541723646281825
2020-05-19,-0.006543647025438082
2020-05-20,0.032335268473584255
2020-05-21,-0.006380545928767578
2020-05-22,0.016637581361562015
2020-05-26,-0.00775195071976531
2020-05-27,0.009259250061012025
2020-05-28,-0.020928885317714085
2020-05-29,0.06354313534366574
2020-06-01,-0.013766519939460542
2020-06-02,-0.00027912679001640406
2020-06-03,0.026249611579464593
2020-06-04,-0.008707474689094385
2020-06-05,0.02141089137421881
2020-06-08,-0.0034936107663656735
2020-06-09,-0.013214715595197712
2020-06-10,-0.04810052785443142
2020-06-11,-0.10709162370067016
2020-06-12,0.036655989807521605
2020-06-15,0.013337359432140206
2020-06-16,0.025099588475059775
2020-06-17,-0.005971954401783441
2020-06-18,0.0033043138277673023
2020-06-19,-0.03293419875942394
2020-06-22,0.01176473922882404
2020-06-23,0.011321876634932782
2020-06-24,-0.07836611837750362
2020-06-25,0.003939620579127778
2020-06-26,-0.031720056107735095
2020-06-29,0.0006753985141103591
2020-06-30,0.04893691542385925
2020-07-01,-0.020913758691308404
2020-07-02,0.008215576651094514
2020-07-06,0.05997392875766949
2020-07-07,0.009225068660444258
2020-07-08,0.03382085986206196
2020-07-09,-0.022988469563258174
2020-07-10,-0.0003017235526417972
2020-07-13,-0.04284852451558874
2020-07-14,-0.024905391717524816
2020-07-15,0.06078244583142278
2020-07-16,-0.014020203593907432
2020-07-17,0.006182404091902738
2020-07-20,0.03410140203898204
2020-07-21,-0.032976845376810116
2020-07-22,0.00337943511305272
2020-07-23,-0.015003113311576555
2020-07-24,-0.03077394840280734
2020-07-27,-0.006093666844065981
2020-07-28,-0.005808335156670008
2020-07-29,0.0068160011509712515
2020-07-30,-0.025145089462765946
2020-07-31,0.0006613908040691285
2020-08-03,0.030733651623972458
2020-08-04,0.04777171354938492
2020-08-05,0.015911886563884536
2020-08-06,0.045481876109436215
2020-08-07,-0.05214628655531839
2020-08-10,-0.019148967747605772
2020-08-11,-0.032847888387184554
2020-08-12,-0.011855140747788262
2020-08-13,-0.012321694754704682
2020-08-14,-0.01543005014711507
2020-08-17,-0.017005676317910168
2020-08-18,0.02035279480279839
2020-08-19,-0.021941484344618067
2020-08-20,0.0676410525478437
2020-08-21,-0.018465454521606528
2020-08-24,0.006811579381802435
2020-08-25,0.004832461794652687
2020-08-26,0.03558828739970288
2020-08-27,0.015479876526631742
2020-08-28,0.030487805587205763
2020-08-31,-0.005029531739128457
2020-09-01,0.01992263299630226
2020-09-02,0.002040807474671391
2020-09-03,-0.02793130969760005
2020-09-04,-0.005088242134741572
2020-09-08,0.032490913412229316
2020-09-09,0.0201048552693619
2020-09-10,0.02770640580426753
2020-09-11,0.027793218808302544
2020-09-14,0.026230428142521856
2020-09-15,-0.012648209027312562
2020-09-16,0.005070686429655247
2020-09-17,-0.01593198291428899
2020-09-18,0.0016189302852263054
2020-09-21,-0.016971909255008688
2020-09-22,-0.057275967565143304
2020-09-23,-0.024709367764966794
2020-09-24,-0.005961274738824018
2020-09-25,0.033283378145066544
2020-09-28,0.031921135172461756
2020-09-29,-0.00365582292167399
2020-09-30,0.029635879989172942
2020-10-01,0.018092101307401798
2020-10-02,0.015616635449281713
2020-10-05,-0.01537650615812669
2020-10-06,-0.023694159466262854
2020-10-07,0.014340884772045426
2020-10-08,0.015225703966206705
2020-10-09,-0.0018746570577977684
2020-10-12,-0.027099600853910832
2020-10-13,-0.01930493603543526
2020-10-14,-0.012654689132758246
2020-10-15,-0.024209691655993626
2020-10-16,-0.015761737515634255
2020-10-19,0.014827994718250803
2020-10-20,0.06107539678646878
2020-10-21,-0.030570106537315067
2020-10-22,0.04261363544001062
2020-10-23,0.0013623770033006632
2020-10-26,-0.03428566861314841
2020-10-27,-0.03747539498882735
2020-10-28,-0.014929693320002713
2020-10-29,0.012184244541468825
2020-10-30,-0.01908401349591904
2020-11-02,0.041903667532861455
2020-11-03,0.02757825471415365
2020-11-04,0.1459323777998487
2020-11-05,0.023664244115301658
2020-11-06,0.06935176146104727
2020-11-09,0.0737686973943501
2020-11-10,-0.02449149642385995
2020-11-11,-0.016382988463056858
2020-11-12,0.003677308789225897
2020-11-13,0.02607756561813468
2020-11-16,0.03360635273281676
2020-11-17,-0.006502737264329483
2020-11-18,0.004499922754134911
2020-11-19,0.003054321101963575
2020-11-20,-0.01684933099144259
2020-11-23,0.03324386950663505
2020-11-24,0.024380443319042655
2020-11-25,-0.008973841192644327
2020-11-27,-0.0015747641251746547
2020-11-30,-0.02089908020069875
2020-12-01,-0.0006040833545922775
2020-12-02,0.06971587769510501
2020-12-03,-0.010736479434657387
2020-12-04,0.04455445796253765
2020-12-07,-0.019321935134849477
2020-12-08,-0.014684032095360067
2020-12-09,0.014714254266959603
2020-12-10,0.010410811471692982
2020-12-11,-0.03164668729153397
2020-12-14,-0.022230704159179604
2020-12-15,-0.008938964101370406
2020-12-16,-0.009999967088886286
2020-12-17,0.0027728141214966584
2020-12-18,-0.0001975535457131583
2020-12-21,0.02331095081142953
2020-12-22,0.038223929949785074
2020-12-23,-0.0013015934624968084
2020-12-24,-0.01545332397142729
2020-12-28,-0.01720877135081611
2020-12-29,0.005772546276967105
2020-12-30,0.016835681278141834
2020-12-31,-0.0404515797583197
2021-01-04,0.0027450860715378944
2021-01-05,0.056120433440319806
2021-01-06,-0.02832806567014612
2021-01-07,0.06955033456014714
2021-01-08,-0.05077502644904297
2021-01-11,0.02458711342538633
2021-01-12,0.07235758842092976
2021-01-13,0.014690819899243479
2021-01-14,-0.04191921909937957
2021-01-15,-0.024424519300216496
2021-01-19,0.014048969251905019
2021-01-20,0.001420991689854656
2021-01-21,-0.01046470630383789
2021-01-22,-0.026528042981702415
2021-01-25,-0.00036826472579520875
2021-01-26,-0.043654498187790436
2021-01-27,-0.0733820819137202
2021-01-28,0.07212640151071836
2021-01-29,-0.01260181277247574
2021-02-01,0.03593163175715608
2021-02-02,0.0701289022109266
2021-02-03,0.011689689304186013
2021-02-04,0.01278010426972953
2021-02-05,0.012618900193405391
2021-02-08,0.012120161527483297
2021-02-09,0.005397194971882957
2021-02-10,0.059889274589342456
2021-02-11,-0.03909466933796102
2021-02-12,-0.0013177074215749984
2021-02-16,-0.0018142933929355953
2021-02-17,0.004791819453632273
2021-02-18,-0.029764863220115068
2021-02-19,-0.010338993395789142
2021-02-22,-0.05274872492811589
2021-02-23,0.01247511498060061
2021-02-24,-0.03732143129621235
2021-02-25,-0.0456315913825911
2021-02-26,0.00583088887486749
2021-03-01,0.051207758954181726
2021-03-02,0.0045955881063912685
2021-03-03,0.026715444532628085
2021-03-04,-0.0541793064063254
2021-03-05,0.046542325888575764
2021-03-08,-0.04213179895597907
2021-03-09,0.03853381969288683
2021-03-10,0.04398190597603224
2021-03-11,0.022018038332945578
2021-03-12,0.02374890064567703
2021-03-15,-0.0026511988642504702
2021-03-16,-0.022262837400917834
2021-03-17,-0.04231092486543553
2021-03-18,-0.011887898800333252
2021-03-19,0.02495965592786087
2021-03-22,-0.024351842322287154
2021-03-23,-0.039504345528697304
2021-03-24,-0.01719951308232881
2021-03-25,0.025109372312858813
2021-03-26,0.015216175619065408
2021-03-29,-0.02485835556772198
2021-03-30,0.00206186716959178
2021-03-31,0.01964083903932412
2021-04-01,0.056686850994952964
2021-04-05,-0.0034721693322968816
2021-04-06,0.0113240016359335
2021-04-07,-0.019982771105215402
2021-04-08,0.016523157874691163
2021-04-09,-0.002593835744932549
2021-04-12,0.030513146883171416
2021-04-13,0.020188438604711534
2021-04-14,-0.023251976609564462
2021-04-15,0.025493873846034854
2021-04-16,-0.006420862587561693
2021-04-19,-0.04142502175989338
2021-04-20,-0.04096800336036266
2021-04-21,0.005227125413124201
2021-04-22,0.009144671281102745
2021-04-23,0.02931772497631746
2021-04-26,-0.005523902867917485
2021-04-27,-0.007811157059050555
2021-04-28,0.022393260719276054
2021-04-29,-0.06006157433290937
2021-04-30,-0.0029127953126377726
2021-05-03,0.0014606174126128302
2021-05-04,-0.03391060797443535
2021-05-05,-0.034157413020549754
2021-05-06,-0.08851111278400603
2021-05-07,0.0081457072023281
2021-05-10,-0.026366104528061207
2021-05-11,0.009172268192789934
2021-05-12,-0.05193676171242512
2021-05-13,0.015293269754466987
2021-05-14,0.06609709210804482
2021-05-17,0.0018979366525331276
2021-05-18,0.034940010651605125
2021-05-19,0.006101343561718764
2021-05-20,-0.002829985570929172
2021-05-21,-0.010338579308736384
2021-05-24,0.02478490561319968
2021-05-25,0.008594849403708693
2021-05-26,0.013079664276395064
2021-05-27,-0.008020341470633019
2021-05-28,0.0023664513655803354
2021-06-01,0.0029509680460015897
2021-06-02,-0.0037269248414091294
2021-06-03,-0.041149834906755056
2021-06-04,0.030390133861406543
2021-06-07,0.011558350195896683
2021-06-08,-0.01733643188566969
2021-06-09,-0.014835638785497651
2021-06-10,0.00834350534197359
2021-06-11,0.009283533633812846
2021-06-14,0.015197003833995915
2021-06-15,-0.028954130538683787
2021-06-16,-0.008316427053895348
2021-06-17,0.016567833573393642
2021-06-18,0.0
2021-06-21,-0.031790780820930564
2021-06-22,0.01932669006273713
2021-06-23,0.029765527159672844
2021-06-24,0.006137425927390305
2021-06-25,0.017906333193165924
2021-06-28,-0.011985287789893606
2021-06-29,-0.006848019656401139
2021-06-30,-0.012608341426538994
2021-07-01,0.009377518569820387
2021-07-02,0.022138741421361186
2021-07-06,-0.017598140853291255
2021-07-07,-0.04173226306543221
2021-07-08,-0.023212840201956353
2021-07-09,0.03196636134914965
2021-07-12,-0.013450170195980715
2021-07-13,-0.006816732439528406
2021-07-14,-0.01934276767383769
2021-07-15,-0.015482573346957795
2021-07-16,-0.004954751213027797
2021-07-19,-0.013639256812051026
2021-07-20,0.016681262041812417
2021-07-21,0.025906752393038968
2021-07-22,0.0010521724869296811
2021-07-23,-0.002312394598638856
2021-07-26,-0.013695695822175002
2021-07-27,-0.021149362303408803
2021-07-28,0.0069838432334246026
2021-07-29,-0.031426111446043126
2021-07-30,-0.027522926382486324
2021-08-02,0.0006903496232437689
2021-08-03,-0.01609567109504262
2021-08-04,-0.022902536136210072
2021-08-05,0.03013628988632644
2021-08-06,0.02809377973174354
2021-08-09,-0.02326103901742771
2021-08-10,0.005780346820809301
2021-08-11,-0.00965513032058185
2021-08-12,-0.008124472468477362
2021-08-13,-0.011935369225293258
2021-08-16,-0.01705355755295579
2021-08-17,-0.012048192771084376
2021-08-18,-0.002926803216701579
2021-08-19,-0.024951086866757288
2021-08-20,0.0022579064528291948
2021-08-23,0.02628283396766795
2021-08-24,-0.020243947098894766
2021-08-25,0.034354023674865175
2021-08-26,-0.022382679235918412
2021-08-27,0.0017232815525574097
2021-08-30,-0.02703363261848457
2021-08-31,-0.011366525920814774
2021-09-01,0.03781296794367739
2021-09-02,0.019202427732756044
2021-09-03,-0.026086999788625276
2021-09-07,0.015625026609216608
2021-09-08,-0.021489647172648008
2021-09-09,0.006987740989003344
2021-09-10,-0.011400225572937295
2021-09-13,0.004512416844571154
2021-09-14,-0.026453740488247002
2021-09-15,-0.013586229225862834
2021-09-16,0.02702705114083548
2021-09-17,0.005819826406179729
2021-09-20,0.0010063123403105667
2021-09-21,0.11485296782289978
2021-09-22,0.011496806008027827
2021-09-23,0.013594843433751391
2021-09-24,0.025285873734693487
2021-09-27,0.013296138058823903
2021-09-28,-0.02687831656642692
2021-09-29,-0.03175291646385359
2021-09-30,0.00628928069222523
2021-10-01,0.05022321514101047
2021-10-04,-0.028267758510605923
2021-10-05,-0.0024059625418765274
2021-10-06,0.03069497242812802
2021-10-07,0.019144895937310835
2021-10-08,-0.0029221329595975343
2021-10-11,-0.030981777853338777
2021-10-12,0.009289269748783857
2021-10-13,-0.006635303193306519
2021-10-14,0.01874593696929905
2021-10-15,0.02284267891156544
2021-10-18,-0.026674956560095997
2021-10-19,-0.00042490881439016803
2021-10-20,-0.022316668524693162
2021-10-21,0.010217417841372312
2021-10-22,-0.02065855119328519
2021-10-25,0.004614434342234519
2021-10-26,0.006561662927618173
2021-10-27,-0.02803131035844475
2021-10-28,-0.002459213312705155
2021-10-29,-0.01792916307061765
2021-11-01,0.01232316109740017
2021-11-02,-0.03313798919020061
2021-11-03,0.06598279019182529
2021-11-04,-0.00984253610946284
2021-11-05,0.04241215262934772
2021-11-08,-0.02754819400068309
2021-11-09,-0.008280694555880763
2021-11-10,-0.04680284183640926
2021-11-11,-0.002305262479393111
2021-11-12,0.042513867940958905
2021-11-15,-0.03346627564891491
2021-11-16,0.049300565950262776
2021-11-17,-0.03605764361239505
2021-11-18,0.020176816534424935
2021-11-19,-0.01711112128363712
2021-11-22,-0.036852839362087386
2021-11-23,0.0018779773220716223
2021-11-24,-0.014058070989477756
2021-11-26,-0.03707227436810012
2021-11-29,-0.020236912279380403
2021-11-30,-0.04282117708487376
2021-12-01,-0.05210525111148234
2021-12-02,0.05830090081713113
2021-12-03,-0.05954880696140241
2021-12-06,0.07364025988038558
2021-12-07,-0.010652113004232078
2021-12-08,0.019170155124336175
2021-12-09,-0.03272353550179685
2021-12-10,-0.023175352300595753
2021-12-13,-0.025633997099706485
2021-12-14,0.0428211250741346
2021-12-15,0.015298001481445889
2021-12-16,-0.0034364541851149566
2021-12-17,0.052519880694080534
2021-12-20,0.0005040437905707851
2021-12-21,0.05717885174155346
2021-12-22,0.025017851001219338
2021-12-23,0.0206880376610461
2021-12-27,-0.02163518028332312
2021-12-28,-0.0097764938988818
2021-12-29,-0.00188062598337857
2021-12-30,0.004710333661137378
2021-12-31,-0.01711203808831263
2022-01-03,0.048175541213013595
2022-01-04,0.010693911213812246
2022-01-05,-0.026564532623134296
2022-01-06,-0.027983414713244392
2022-01-07,-0.01237212640652785
2022-01-10,0.026258737573170654
2022-01-11,0.02394367357508953
2022-01-12,-0.013296607761571044
2022-01-13,-0.003949860130724292
2022-01-14,-0.03172383121614808
2022-01-18,-0.07468076606770124
2022-01-19,-0.014319167905375685
2022-01-20,-0.0010565482008050298
2022-01-21,-0.049709177241810454
2022-01-24,0.009460216070660055
2022-01-25,-0.04024253400211808
2022-01-26,-0.0005743956903780933
2022-01-27,-0.02040227298960795
2022-01-28,0.03285417796631318
2022-01-31,0.06219831009231758
2022-02-01,0.03235291537716645
2022-02-02,-0.03729609993894112
2022-02-03,-0.07075591560333383
2022-02-04,0.07266931832664891
2022-02-07,0.01322541669519528
2022-02-08,0.021310581181409827
2022-02-09,0.04825243783928945
2022-02-10,-0.06071158771046681
2022-02-11,-0.0651655386615273
2022-02-14,-0.019835668596751344
2022-02-15,0.07227522373436468
2022-02-16,-0.013750291707605111
2022-02-17,-0.023783562138683156
2022-02-18,-0.028843427771039543
2022-02-22,-0.02883506318339779
2022-02-23,-0.03830168954390134
2022-02-24,0.07656682892772504
2022-02-25,0.003154591732751122
2022-02-28,0.03001713124074601
2022-03-01,-0.059394933726117594
2022-03-02,0.004426129494847997
2022-03-03,-0.06815515686765394
2022-03-04,-0.05958384081215051
2022-03-07,-0.042239364133571655
2022-03-08,0.07595380117162076
2022-03-09,0.024723494942765045
2022-03-10,-0.03460317944723468
2022-03-11,0.011509384519102994
2022-03-14,-0.04843952405823271
2022-03-15,0.018107235087394535
2022-03-16,0.094295350511163
2022-03-17,0.007359639965579978
2022-03-18,0.015525179906240805
2022-03-21,-0.04136693773581712
2022-03-22,0.04283924176031939
2022-03-23,-0.008695565640133629
2022-03-24,0.04960675503702139
2022-03-25,-0.018443786039681442
2022-03-28,0.02084553892676655
2022-03-29,0.06960017650517347
2022-03-30,-0.016402173115871332
2022-03-31,-0.0246036490111613
2022-04-01,0.008408050294131497
2022-04-04,0.014730372041131368
2022-04-05,-0.04245410321332099
2022-04-06,-0.0443363637772225
2022-04-07,-0.03412150239015166
2022-04-08,-0.006817515264403884
2022-04-11,-0.00031196011766643217
2022-04-12,-0.0015605849869045896
2022-04-13,0.020006292640704748
2022-04-14,0.0015323087779302025
2022-04-18,-0.02723376319881743
2022-04-19,0.06322737538995948
2022-04-20,-0.01745562621022123
2022-04-21,-0.04607042521757332
2022-04-22,-0.026830819863687183
2022-04-25,0.05222181988281349
2022-04-26,-0.03421697749669539
2022-04-27,-0.020746875841466172
2022-04-28,0.06975226102873977
2022-04-29,-0.04082876797830104
2022-05-02,-0.03462516418164019
2022-05-03,-0.030273119275129656
2022-05-04,-0.046487918690379604
2022-05-05,-0.04519574521433678
2022-05-06,-0.02832650879772558
2022-05-09,-0.11584198285829839
2022-05-10,0.02689808502190938
2022-05-11,-0.04647234380752718
2022-05-12,0.031900807728776126
2022-05-13,0.047230503687431424
2022-05-16,-0.03280029754326608
2022-05-17,0.025858440288506923
2022-05-18,-0.07190089353763507
2022-05-19,0.034728438042757936
2022-05-20,0.004733244898232236
2022-05-23,0.018415430327659577
2022-05-24,-0.09377634084078457
2022-05-25,0.022737897717607147
2022-05-26,0.048094347636601364
2022-05-27,0.02467531105676768
2022-05-31,-0.019856329186293764
2022-06-01,-0.011206906048777832
2022-06-02,0.0784655272517627
2022-06-03,-0.023848025790067506
2022-06-06,0.024016560367190243
2022-06-07,0.02304891651335117
2022-06-08,0.020948644372650316
2022-06-09,-0.01509869883083148
2022-06-10,-0.06761010945736756
2022-06-13,-0.09064079598517572
2022-06-14,-0.022253108438916924
2022-06-15,0.04457091167646454
2022-06-16,-0.07081258850058425
2022-06-17,0.06546166084693916
2022-06-21,-0.002292491439012778
2022-06-22,-0.011948539804551128
2022-06-23,0.0404651553131814
2022-06-24,0.029503791803823898
2022-06-27,-0.007381679167405508
2022-06-28,-0.034120764034114015
2022-06-29,-0.027626839332396846
2022-06-30,-0.04704239688790346
2022-07-01,0.043010806817830094
2022-07-05,0.055295234148940775
2022-07-06,-0.04529309223046807
2022-07-07,0.057674407958984375
2022-07-08,-0.017590132918044676
2022-07-11,-0.051477153566494294
2022-07-12,0.017932947201008798
2022-07-13,-0.003245233927426261
2022-07-14,-0.039534901463708194
2022-07-15,0.049394696203692634
2022-07-18,0.041993532266186406
2022-07-19,0.003985834937643373
2022-07-20,0.06396121561797963
2022-07-21,0.004560476748574738
2022-07-22,-0.03838218418265582
2022-07-25,0.0021459719333229987
2022-07-26,-0.034261290421393364
2022-07-27,0.02394682633247558
2022-07-28,0.009527904369885265
2022-07-29,0.006006061784841421
2022-08-01,0.04904049386419396
2022-08-02,0.1890243718058211
2022-08-03,0.0321367703951323
2022-08-04,0.05498508837518723
2022-08-05,0.005023483144338092
2022-08-08,-0.004998373897315833
2022-08-09,-0.02480379610880523
2022-08-10,0.056020598874320315
2022-08-11,-0.017073096695716106
2022-08-12,0.0071339804671892715
2022-08-15,0.0006159672624501678
2022-08-16,-0.003385675736190197
2022-08-17,-0.05126626621378816
2022-08-18,-0.018554677980621936
2022-08-19,-0.03781092550819776
2022-08-22,-0.034815588449265134
2022-08-23,-0.00678573335920063
2022-08-24,0.032362446451408955
2022-08-25,0.031696335206534476
2022-08-26,-0.03511144112291187
2022-08-29,0.005598315179818902
2022-08-30,-0.001043865236062258
2022-08-31,0.001741593382224238
2022-09-01,0.005563276986744636
2022-09-02,0.004495130028480343
2022-09-06,-0.005507740158835817
2022-09-07,0.03946006649642042
2022-09-08,0.021645008447147118
2022-09-09,0.03585398860912514
2022-09-12,0.022655736242858104
2022-09-13,-0.036307701697716355
2022-09-14,0.05523625667602472
2022-09-15,0.0024206303449767486
