Date,APTV
2015-10-07,0.021522176973565843
2015-10-08,0.014547250228974073
2015-10-09,0.012237350914882539
2015-10-12,-0.0013433066514287884
2015-10-13,-0.02372210695059751
2015-10-14,0.004008248291369254
2015-10-15,0.008233245565079539
2015-10-16,0.0034645416307370613
2015-10-19,0.005795051700024034
2015-10-20,0.008581894886716901
2015-10-21,-0.0043757685247238776
2015-10-22,0.03223042944288279
2015-10-23,0.006031850657429283
2015-10-26,-0.00035262107483591265
2015-10-27,-0.00882032806229971
2015-10-28,0.02230637944544145
2015-10-29,-0.0710306732189051
2015-10-30,0.03935553378641221
2015-11-02,0.014785097908582623
2015-11-03,-0.011845343337309577
2015-11-04,-0.007192793298144262
2015-11-05,0.0055541758494310756
2015-11-06,0.00024052751633640845
2015-11-09,-0.008910500846881497
2015-11-10,0.008747631611988105
2015-11-11,0.010598412863264128
2015-11-12,-0.014658335613883411
2015-11-13,-0.028785689574472362
2015-11-16,0.010834438953120085
2015-11-17,-0.006036853354966842
2015-11-18,0.017228406282067343
2015-11-19,0.02278577298680018
2015-11-20,0.027042925707350784
2015-11-23,0.0015077003499892605
2015-11-24,0.006949384822987348
2015-11-25,0.008971565521029401
2015-11-27,-0.0014818563866789702
2015-11-30,0.0033112655063449736
2015-12-01,0.008534229494514767
2015-12-02,-0.022453187649366102
2015-12-03,-0.00888710231979839
2015-12-04,0.023057971800270805
2015-12-07,-0.015025813306043467
2015-12-08,-0.011903203307150001
2015-12-09,-0.012865297118927033
2015-12-10,0.00023673655152323114
2015-12-11,-0.028666087837463716
2015-12-14,0.0018291231284686127
2015-12-15,0.0185028016333717
2015-12-16,0.024979267638617797
2015-12-17,-0.026818942735058804
2015-12-18,0.000598850820395791
2015-12-21,0.006466305266389805
2015-12-22,0.00785246014822727
2015-12-23,0.02845023995565188
2015-12-24,-0.003214345911552119
2015-12-28,0.003915406263857335
2015-12-29,0.005161763625417759
2015-12-30,-0.012438468506337563
2015-12-31,-0.009360127623843306
2016-01-04,-0.020296187442270686
2016-01-05,-0.027741306661175802
2016-01-06,-0.026573649255365095
2016-01-07,-0.055981911255902794
2016-01-08,-0.01945643223385407
2016-01-11,0.030714912986756326
2016-01-12,-0.011735176170085793
2016-01-13,-0.06404271895582236
2016-01-14,-0.010406178742304872
2016-01-15,-0.028089999436062718
2016-01-19,-0.0019266106848606634
2016-01-20,-0.02405693059977143
2016-01-21,-0.00943395883332998
2016-01-22,-0.0009218647146093106
2016-01-25,-0.011685081776610984
2016-01-26,0.03251408840218617
2016-01-27,-0.002109497694676943
2016-01-28,-0.03155649310326014
2016-01-29,0.012472518873478666
2016-02-01,0.022482308551811325
2016-02-02,-0.03659624578246057
2016-02-03,-0.022197928898689212
2016-02-04,-0.005115979576431173
2016-02-05,-0.044994361964924345
2016-02-08,-0.04072042108104501
2016-02-09,0.011050857757852972
2016-02-10,0.02290065510766026
2016-02-11,-0.005597009328943359
2016-02-12,0.04970883576210716
2016-02-16,0.030698794140157082
2016-02-17,0.045785818975099035
2016-02-18,-0.00969559854254376
2016-02-19,-0.0032123324928934327
2016-02-22,0.01442591076851496
2016-02-23,-0.025567252502217364
2016-02-24,-0.011178381191697007
2016-02-25,0.04694628363671893
2016-02-26,0.0005997567019315753
2016-02-29,-0.000599397209438135
2016-03-01,0.03284324194462118
2016-03-02,0.0010164061502897503
2016-03-03,0.026834867686410302
2016-03-04,0.010453524712637385
2016-03-07,-0.013141299826879949
2016-03-08,-0.023374464922232385
2016-03-09,0.0024658198661322572
2016-03-10,-0.01070750290521516
2016-03-11,0.027936266368245644
2016-03-14,-0.003130369600046423
2016-03-15,0.013131688173985578
2016-03-16,0.016342624590047317
2016-03-17,0.013307426993862448
2016-03-18,-0.006292888497243521
2016-03-21,-0.0038543581178259734
2016-03-22,0.01243762077916677
2016-03-23,-0.009828004244788913
2016-03-24,-0.002343577880590475
2016-03-28,-0.001519786204647433
2016-03-29,0.022972419878813932
2016-03-30,0.013392938436122215
2016-03-31,0.0014685081264158573
2016-04-01,-0.017728766846230926
2016-04-04,-0.03881120666290616
2016-04-05,0.0025414457244268274
2016-04-06,0.009153634748150896
2016-04-07,-0.0064192765339344815
2016-04-08,0.005477471748039253
2016-04-11,0.014387652263334605
2016-04-12,-0.0037180713317948033
2016-04-13,0.05625433277485947
2016-04-14,0.010075942386731374
2016-04-15,-0.012566400222618346
2016-04-18,0.003804617823056855
2016-04-19,0.003398358977738214
2016-04-20,-0.0018236880567173985
2016-04-21,-0.008221248487440325
2016-04-22,-0.003552715235858095
2016-04-25,0.004093465804816621
2016-04-26,0.024066530509277984
2016-04-27,-0.010915827614093598
2016-04-28,-0.026356749519697797
2016-04-29,-0.01813589467096477
2016-05-02,0.0010867427845266953
2016-05-03,-0.007326179402023403
2016-05-04,-0.04209369094522286
2016-05-05,-0.011128706031408253
2016-05-06,0.0165923538183248
2016-05-09,-0.0021377456706397346
2016-05-10,0.018280595110237607
2016-05-11,-0.014305727373231436
2016-05-12,-0.008679608806629435
2016-05-13,-0.017224088908348922
2016-05-16,0.0016065201667676554
2016-05-17,-0.022163870356450177
2016-05-18,0.003728003118135703
2016-05-19,-0.02154215125945158
2016-05-20,0.013665359545944167
2016-05-23,-0.008388272808204311
2016-05-24,0.028096714135043666
2016-05-25,-0.0008816637805656447
2016-05-26,-0.011911849720746992
2016-05-27,0.008781131167499012
2016-05-31,0.0026557783620804187
2016-06-01,-0.013243092125852174
2016-06-02,0.019087209264954552
2016-06-03,-0.01858339251471397
2016-06-06,0.006858466329662916
2016-06-07,0.011994543643173872
2016-06-08,0.010243080561026963
2016-06-09,-0.0015933938101205802
2016-06-10,-0.023211863972916302
2016-06-13,-0.020941627503301863
2016-06-14,-0.011680946708689688
2016-06-15,0.010744476259948899
2016-06-16,0.005922644160115231
2016-06-17,0.003321351838682096
2016-06-20,0.0486006532477683
2016-06-21,-0.007461731438433317
2016-06-22,-0.0020240199312137053
2016-06-23,0.024337361517654532
2016-06-24,-0.12218931777803965
2016-06-27,-0.04849360796359692
2016-06-28,0.028107004334198438
2016-06-29,0.03343226152115264
2016-06-30,-0.0023905275684791283
2016-07-01,0.016293904401133874
2016-07-05,-0.05391375487856365
2016-07-06,0.012128272981838606
2016-07-07,0.02905430780774365
2016-07-08,0.034455249778308605
2016-07-11,0.005705586117441985
2016-07-12,0.022232332086377538
2016-07-13,0.004949824658777802
2016-07-14,0.002537168130956724
2016-07-15,-0.0014886043035325924
2016-07-18,0.00029824946000100994
2016-07-19,-0.0052169973956316396
2016-07-20,0.022775135170430394
2016-07-21,0.007324791282586451
2016-07-22,-0.005817415970868711
2016-07-25,-0.0002926213209174522
2016-07-26,0.015657293158475305
2016-07-27,-0.0024492789743082444
2016-07-28,-0.022674822789986893
2016-07-29,0.002216512651761926
2016-08-01,-0.00029481156784438856
2016-08-02,-0.03657817405914554
2016-08-03,-0.01944250118619928
2016-08-04,-0.008743332584908448
2016-08-05,0.0436288055059022
2016-08-08,-0.004395820903290049
2016-08-09,-0.0016748288694685698
2016-08-10,-0.005947867262786399
2016-08-11,0.0026081750118933655
2016-08-12,-0.020963969949242323
2016-08-15,0.012503899360239545
2016-08-16,-0.003859140533315486
2016-08-17,0.006508391355052101
2016-08-18,0.001847516029801044
2016-08-19,0.0036885079263564435
2016-08-22,-0.0038280397630301444
2016-08-23,0.04303724833238842
2016-08-24,0.011641706237287996
2016-08-25,0.0
2016-08-26,0.014129716818299443
2016-08-29,0.01752370152622551
2016-08-30,-0.006069999422139372
2016-08-31,0.003550629491578139
2016-09-01,-0.005094923451004374
2016-09-02,-0.001849203105158459
2016-09-06,0.004275194275688898
2016-09-07,-0.002553996107469758
2016-09-08,0.005406089771524458
2016-09-09,-0.037639815128278964
2016-09-12,0.014850720647584525
2016-09-13,-0.012170269249578203
2016-09-14,0.0038134047714388775
2016-09-15,0.009789535259271398
2016-09-16,0.009549959864455726
2016-09-19,-0.0028666275653321804
2016-09-20,-0.010349161414704655
2016-09-21,0.009731239129793012
2016-09-22,0.010212991236907554
2016-09-23,-0.010252035731066478
2016-09-26,-0.010789943082629594
2016-09-27,-0.005235709105384845
2016-09-28,0.03260258769892199
2016-09-29,-0.013450433164990616
2016-09-30,0.02353617838185107
2016-10-03,-0.0014020642607386335
2016-10-04,-0.007160878532654236
2016-10-05,0.014990703550818774
2016-10-06,-0.010310734834526158
2016-10-07,-0.012811454059799998
2016-10-10,-0.0022819760813879153
2016-10-11,-0.030874610068203356
2016-10-12,-0.001917389017677018
2016-10-13,-0.0260085961458959
2016-10-14,0.0012137613041047768
2016-10-17,0.00651626353722512
2016-10-18,-0.03477884054247937
2016-10-19,0.015910307364513487
2016-10-20,-0.010901454905531627
2016-10-21,-0.007761341014950296
2016-10-24,0.004849557759790457
2016-10-25,-0.015568894107612863
2016-10-26,0.016447833112980703
2016-10-27,0.0028006682507304426
2016-10-28,0.004034176531426237
2016-10-31,0.005563103936800484
2016-11-01,0.00199797803202606
2016-11-02,0.023159466867886502
2016-11-03,-0.005546335307054062
2016-11-04,0.006331103534848337
2016-11-07,0.04031887989375371
2016-11-08,0.013882888764276347
2016-11-09,-0.06461278228447365
2016-11-10,0.013571278209055349
2016-11-11,-0.018655180208818956
2016-11-14,0.0203893383692344
2016-11-15,0.0031549991943542466
2016-11-16,-0.0034445205048831973
2016-11-17,0.02269322361214754
2016-11-18,0.00205737052507593
2016-11-21,0.007038995252821811
2016-11-22,-0.02461050843929724
2016-11-23,0.0011945113748133007
2016-11-25,0.006859458028383614
2016-11-28,-0.017772493061607775
2016-11-29,-0.04342582414120111
2016-11-30,0.008827273336899033
2016-12-01,0.02546879900805399
2016-12-02,-0.029102500416937627
2016-12-05,0.00047073922417628644
2016-12-06,0.033411620373800854
2016-12-07,0.06800241879130575
2016-12-08,0.014070591005264754
2016-12-09,0.0023826150443937433
2016-12-12,-0.02992166183351841
2016-12-13,0.00951282417792454
2016-12-14,-0.017704243439213396
2016-12-15,0.0036337683977354374
2016-12-16,-0.013758080533012418
2016-12-19,-0.00616744213049869
2016-12-20,-0.00591008962647277
2016-12-21,0.028388779075147808
2016-12-22,-0.02803869545197124
2016-12-23,0.008178376729421455
2016-12-27,0.003834880192544521
2016-12-28,-0.011019692757520794
2016-12-29,0.0007428831217917153
2016-12-30,-0.0001486196911331117
2017-01-03,0.002821126208307101
2017-01-04,0.03701509600608244
2017-01-05,-0.006139345545429609
2017-01-06,-0.0063209509116995966
2017-01-09,-0.01604732395819508
2017-01-10,0.0354097768002366
2017-01-11,0.015183847127656636
2017-01-12,-0.0067095125585694415
2017-01-13,0.008021311927132846
2017-01-17,0.0008376435352805967
2017-01-18,-0.0026503396730186424
2017-01-19,0.007132850021209114
2017-01-20,-0.018747263316623908
2017-01-23,-0.00834981157784187
2017-01-24,0.01969452118365078
2017-01-25,0.02687198770061139
2017-01-26,-0.020580713536926698
2017-01-27,-0.012106825802236765
2017-01-30,-0.018171629514812437
2017-01-31,0.00516516259180011
2017-02-01,0.013416981080733636
2017-02-02,0.039598342174733014
2017-02-03,0.0031288328727523407
2017-02-06,-0.00013558708924266138
2017-02-07,0.005153959467409264
2017-02-08,-0.002293914327887503
2017-02-09,-0.002434408807258537
2017-02-10,0.00759221289389167
2017-02-13,0.022604827814898698
2017-02-14,-0.0005261591422504042
2017-02-15,0.003817662372394226
2017-02-16,-0.013508208456481707
2017-02-17,0.003190623678305915
2017-02-21,0.005035924052804397
2017-02-22,0.003955597416991807
2017-02-23,-0.002101258009387874
2017-02-24,0.009344412724620499
2017-02-27,0.006650289530897968
2017-02-28,-0.013860140803930276
2017-03-01,0.00840668819962831
2017-03-02,0.00807588998680897
2017-03-03,-0.0027134615974937493
2017-03-06,-0.01632530939192145
2017-03-07,0.000658592035927219
2017-03-08,0.008687422381515875
2017-03-09,-0.004436835178810772
2017-03-10,0.010486306919849309
2017-03-13,0.04034244349135219
2017-03-14,0.009975008542343788
2017-03-15,0.015926165627365263
2017-03-16,-0.00024333989172797832
2017-03-17,-0.005105015181465888
2017-03-20,-0.008918627041071492
2017-03-21,-0.0364892381755173
2017-03-22,0.007292730543873471
2017-03-23,-0.0016512708429879952
2017-03-24,0.0038169369571765532
2017-03-27,0.006970773604731084
2017-03-28,0.011705595261821466
2017-03-29,0.0013684847309987092
2017-03-30,0.006335974068137684
2017-03-31,-0.006296082254243829
2017-04-03,-0.027829563726812778
2017-04-04,-0.029009595899139207
2017-04-05,-0.01171370570285346
2017-04-06,0.00039951062284115935
2017-04-07,0.0002663170554970673
2017-04-10,0.005190244014160461
2017-04-11,-0.008208660712859417
2017-04-12,-0.008410007482526294
2017-04-13,-0.007135132807439382
2017-04-17,0.013016877033807717
2017-04-18,-0.0048186369871043855
2017-04-19,0.013718932215772028
2017-04-20,0.03356767978399988
2017-04-21,-0.01668810577383928
2017-04-24,0.034595334651482235
2017-04-25,0.0021451946377333275
2017-04-26,-0.002140602628453281
2017-04-27,0.008958904953491276
2017-04-28,0.005502926624486815
2017-05-01,-0.004975155051903046
2017-05-02,-0.019374886231407817
2017-05-03,0.1091138904576312
2017-05-04,0.012067438950942089
2017-05-05,-0.004088126631981992
2017-05-08,1.0664591765241482e-07
2017-05-09,0.009838831374159085
2017-05-10,-0.00577775121178592
2017-05-11,-0.010141303105507204
2017-05-12,-0.0020721334217844722
2017-05-15,0.00011527392396315506
2017-05-16,0.004152393486053674
2017-05-17,-0.02136460198216561
2017-05-18,-0.0008216854946798691
2017-05-19,0.009044878365001452
2017-05-22,0.013969748796506476
2017-05-23,-0.008036757688630547
2017-05-24,0.001273348361332749
2017-05-25,0.0013872427757828376
2017-05-26,0.01004255498645068
2017-05-30,-0.010285857957402555
2017-05-31,0.01582002968374785
2017-06-01,0.01375462426799312
2017-06-02,-0.0015697157849624555
2017-06-05,-0.01022029311483641
2017-06-06,0.008170033156118528
2017-06-07,-0.007315789595167543
2017-06-08,-0.02460330856190618
2017-06-09,-0.0039521987017362425
2017-06-12,-0.006185167976764938
2017-06-13,0.017144298309323736
2017-06-14,-0.007965602527228
2017-06-15,-0.00023291232288435992
2017-06-16,-0.010476117724188883
2017-06-19,0.017527313025125446
2017-06-20,-0.025202051253313207
2017-06-21,0.01767051578988088
2017-06-22,-0.0006991710976833598
2017-06-23,0.00326533496398973
2017-06-26,0.005928298052604308
2017-06-27,-0.0005777994458554536
2017-06-28,0.006012092517741152
2017-06-29,-0.00666579886360652
2017-06-30,0.014115538935321137
2017-07-03,0.0017112339049358827
2017-07-05,0.0011390152868846481
2017-07-06,-0.013310511072296305
2017-07-07,0.02755667527956085
2017-07-10,0.020309899391899533
2017-07-11,0.009237647051104636
2017-07-12,0.00904430273024448
2017-07-13,-0.00885521902130526
2017-07-14,-0.0038134750979954557
2017-07-17,0.00546866166391391
2017-07-18,-0.0034808386055796836
2017-07-19,0.013972090416394911
2017-07-20,0.0022607837316699353
2017-07-21,-0.023308001610859663
2017-07-24,-0.0047292348749778945
2017-07-25,0.004751706812551548
2017-07-26,-0.0028596231948718742
2017-07-27,-0.001764451030777825
2017-07-28,-0.006187318319941459
2017-07-31,0.005225145323997982
2017-08-01,-0.006525033712313388
2017-08-02,0.013247230898499884
2017-08-03,0.020215309473442744
2017-08-04,0.003553692733471392
2017-08-07,0.0061358211255944095
2017-08-08,0.004814177634823169
2017-08-09,-0.011924944318729369
2017-08-10,-0.01778039875190629
2017-08-11,0.013055647765337852
2017-08-14,0.01245394681425016
2017-08-15,-0.0016045153060640915
2017-08-16,0.008142297204451143
2017-08-17,-0.017853347817499476
2017-08-18,-0.0016229912328710183
2017-08-21,0.0069359928355872125
2017-08-22,0.013669410430784623
2017-08-23,0.00010607216261893093
2017-08-24,0.003609721493909923
2017-08-25,-0.0028563923575775085
2017-08-28,0.0024401531033155788
2017-08-29,-0.002434213250298689
2017-08-30,0.008381069672577235
2017-08-31,0.014203243631569773
2017-09-01,0.012655515240226123
2017-09-05,-0.010550908095864564
2017-09-06,0.0014492087126085629
2017-09-07,0.0014473036871609501
2017-09-08,-0.002167961937345808
2017-09-11,0.008586857424190741
2017-09-12,0.003077365076215033
2017-09-13,0.0020451242540560077
2017-09-14,-0.001020427710947347
2017-09-15,0.02349570973086923
2017-09-18,0.0037928502009676457
2017-09-19,0.0032813015432124892
2017-09-20,0.002477771389094663
2017-09-21,-0.0010874953742171511
2017-09-22,0.017220851984220742
2017-09-25,0.006518598566407352
2017-09-26,-0.003286429511948352
2017-09-27,-0.0419940161634067
2017-09-28,-0.010528514216419982
2017-09-29,0.006752714662983328
2017-10-02,0.015752141500780192
2017-10-03,-0.003301934245076521
2017-10-04,0.027002705223880596
2017-10-05,0.0
2017-10-06,-0.018180077531441352
2017-10-09,-0.0032852217476110335
2017-10-10,-0.014981893583557504
2017-10-11,0.00638819161710269
2017-10-12,-0.011587063035506828
2017-10-13,-0.006320126065286202
2017-10-16,0.00512940434904019
2017-10-17,-0.007552504034941676
2017-10-18,0.005038946785866472
2017-10-19,-0.0009208281748318559
2017-10-20,-0.008193349612103829
2017-10-23,0.00960344018035375
2017-10-24,0.005113999006741254
2017-10-25,-0.008853181958610956
2017-10-26,0.017145800124776844
2017-10-27,-0.0034319136546395734
2017-10-30,-0.0048617174949824316
2017-10-31,0.01150116948781732
2017-11-01,0.0
2017-11-02,-0.000704215211011161
2017-11-03,-0.02436826981120266
2017-11-06,0.003922127925842345
2017-11-07,0.0028872313599890287
2017-11-08,-0.009356559022274391
2017-11-09,-0.007991539286534066
2017-11-10,-0.003034116458501712
2017-11-13,0.0029384373980891887
2017-11-14,0.04938778600629634
2017-11-15,-0.02123827795628952
2017-11-16,0.011002427679319693
2017-11-17,-0.005441485868092233
2017-11-20,0.03485321786530271
2017-11-21,-0.001370821814571821
2017-11-22,-0.011960651587274773
2017-11-24,0.0007937662230683706
2017-11-27,-0.0008924394987567252
2017-11-28,0.009427393467392076
2017-11-29,0.0032443699447048946
2017-11-30,0.025673735942177256
2017-12-01,-0.011082658404021783
2017-12-04,0.0076323585579436415
2017-12-05,0.015365222624681651
2017-12-06,-0.03841368927635558
2017-12-07,-0.011481047796074395
2017-12-08,0.00995510213135331
2017-12-11,0.007861903745561172
2017-12-12,-0.00256146155940451
2017-12-13,-0.02462935533487809
2017-12-14,-0.006103279796068506
2017-12-15,0.016255097660943907
2017-12-18,-0.001895659849002418
2017-12-19,0.016381891340853993
2017-12-20,0.002919847863136704
2017-12-21,-0.010364540641601638
2017-12-22,-0.0022357603024417694
2017-12-26,0.0010613065510742814
2017-12-27,-0.001766999455223961
2017-12-28,0.009795645259602415
2017-12-29,-0.008531953866905306
2018-01-02,0.01508895363607854
2018-01-03,0.016606781660189363
2018-01-04,0.01564989488340296
2018-01-05,0.029917879458648988
2018-01-08,0.003931326753444875
2018-01-09,0.008919974767316985
2018-01-10,-0.024690069972112427
2018-01-11,0.017687362993937583
2018-01-12,0.00923318144634
2018-01-16,-0.003767130530190954
2018-01-17,0.010803774075674566
2018-01-18,-0.004916613063714048
2018-01-19,0.004511297889892241
2018-01-22,0.0003208832993779609
2018-01-23,-0.007696404296165582
2018-01-24,0.007648258579893152
2018-01-25,-0.011225110292505946
2018-01-26,0.02151583275933433
2018-01-29,0.004339530266727509
2018-01-30,-0.0027401007221706797
2018-01-31,0.0026419230369927327
2018-02-01,0.01201518293219972
2018-02-02,-0.01659702172430433
2018-02-05,-0.03258676424916829
2018-02-06,0.01601920175367666
2018-02-07,0.011771212033858225
2018-02-08,-0.047177012005685026
2018-02-09,-0.007953443999832999
2018-02-12,0.03252039278030394
2018-02-13,-0.007327106446713083
2018-02-14,0.02115231813406071
2018-02-15,0.006904777569057163
2018-02-16,-0.009964637297762868
2018-02-20,-0.0006494829168383065
2018-02-21,0.00227437387168683
2018-02-22,0.004213833792550803
2018-02-23,0.0012910851843597193
2018-02-26,0.017838065080011845
2018-02-27,-0.022170543662969888
2018-02-28,-0.01392799489746066
2018-03-01,-0.03897952103793578
2018-03-02,0.009570387953531156
2018-03-05,0.0023701127246389397
2018-03-06,0.012722144856334605
2018-03-07,-0.005891970998595064
2018-03-08,0.003131206250523766
2018-03-09,0.028651181851101493
2018-03-12,-0.008887064546181822
2018-03-13,-0.006014184055841532
2018-03-14,-0.017601737576062648
2018-03-15,-0.0038074433261019447
2018-03-16,0.004046803242320207
2018-03-19,-0.01600988950216331
2018-03-20,-0.0004551776925373341
2018-03-21,0.0033011221010332825
2018-03-22,-0.049353292858331566
2018-03-23,-0.030791249868569404
2018-03-26,0.047161636383447725
2018-03-27,-0.008348876219702817
2018-03-28,-0.017906016521887835
2018-03-29,0.025960043235240704
2018-04-02,-0.03989649075499613
2018-04-03,0.012257902926663622
2018-04-04,0.01985957346589684
2018-04-05,0.01994758760179227
2018-04-06,-0.024214148333780994
2018-04-09,-0.0017895902588014323
2018-04-10,0.02820617989978147
2018-04-11,-0.007322942719645731
2018-04-12,0.005386394848165388
2018-04-13,-0.0040764967414919084
2018-04-16,0.016489442822078537
2018-04-17,0.013920665480499084
2018-04-18,-0.004879109841604334
2018-04-19,-0.01915614197253268
2018-04-20,0.0033711700063243644
2018-04-23,0.002664802451083137
2018-04-24,-0.007973070918947278
2018-04-25,-0.007454907678084655
2018-04-26,0.025935918595610508
2018-04-27,-0.01612908372381683
2018-04-30,-0.016625924139170523
2018-05-01,-0.0005910782726149533
2018-05-02,0.06506558872554447
2018-05-03,0.012107146868427954
