Date,GLW
2015-10-07,0.0016842758618955678
2015-10-08,0.007286953524652251
2015-10-09,-0.025041688758618674
2015-10-12,-0.014840026070114698
2015-10-13,-0.022016219391645997
2015-10-14,0.007109166522253796
2015-10-15,-0.008823801924327523
2015-10-16,0.002373793975577465
2015-10-19,-0.004144412146500187
2015-10-20,0.0017836318297717035
2015-10-21,-0.008308795373706213
2015-10-22,0.05326178126469827
2015-10-23,0.0
2015-10-26,-0.01590924197348942
2015-10-27,0.05427254367821499
2015-10-28,0.03066828603771765
2015-10-29,0.001593953098144807
2015-10-30,-0.013262441325174401
2015-11-02,0.011827891588410244
2015-11-03,0.0005309653958924798
2015-11-04,0.002124517074933774
2015-11-05,0.010068596215217607
2015-11-06,-0.007344874359391129
2015-11-09,-0.007927905433375626
2015-11-10,0.0069702798589981185
2015-11-11,-0.014376769536721401
2015-11-12,-0.019989512114455432
2015-11-13,-0.01157648971251446
2015-11-16,0.022866670497091235
2015-11-17,0.005997798923439213
2015-11-18,0.02059595492360211
2015-11-19,0.008497464471007854
2015-11-20,-0.0005265556418079242
2015-11-23,0.004214599308485223
2015-11-24,-0.005246219772992555
2015-11-25,0.0005273887747172523
2015-11-27,-0.011070238048959458
2015-11-30,-0.0015989681901199537
2015-12-01,0.004804982651861245
2015-12-02,-0.004250890070719993
2015-12-03,-0.048559227932156834
2015-12-04,0.011217019336785983
2015-12-07,0.0005545919943086286
2015-12-08,-0.011640729639832759
2015-12-09,-0.004486780023146064
2015-12-10,-0.0033803906444148657
2015-12-11,0.0559637809084883
2015-12-14,-0.03265525662476909
2015-12-15,-0.011067834681380062
2015-12-16,0.036373448178445233
2015-12-17,-0.023217774486166687
2015-12-18,-0.004975113507153184
2015-12-21,0.0016664800077299535
2015-12-22,0.007210038478202341
2015-12-23,0.02147595805505209
2015-12-24,0.0005391120605946487
2015-12-28,-0.018857690273698213
2015-12-29,0.015376300074657179
2015-12-30,0.0
2015-12-31,-0.011357821205238983
2016-01-04,-0.020240691347026107
2016-01-05,-0.0005579630500177624
2016-01-06,-0.022346301634702415
2016-01-07,-0.022857496186982185
2016-01-08,0.00292405898307857
2016-01-11,0.009329218353306468
2016-01-12,0.0017333368632796997
2016-01-13,-0.016147490586614355
2016-01-14,0.014067794560717273
2016-01-15,-0.02485544799340822
2016-01-19,-0.00652072151375338
2016-01-20,-0.004176390400596253
2016-01-21,0.014379887962189253
2016-01-22,0.010041293454948086
2016-01-25,-0.019883225455429088
2016-01-26,0.05668300588081987
2016-01-27,0.011292742735171002
2016-01-28,0.004467014934925961
2016-01-29,0.03446355435783288
2016-02-01,-0.002149362721453496
2016-02-02,-0.025848108744489506
2016-02-03,0.016030913713805495
2016-02-04,0.026115241991703675
2016-02-05,-0.02757153095944398
2016-02-08,-0.020719822081889716
2016-02-09,0.028396425305236006
2016-02-10,-0.01786681991618666
2016-02-11,-0.01819171424180277
2016-02-12,0.032565959101039876
2016-02-16,0.013594390773949971
2016-02-17,0.01663071826730933
2016-02-18,-0.011609200587076263
2016-02-19,-0.009610492903453838
2016-02-22,0.007547102718826748
2016-02-23,-0.018593285947313576
2016-02-24,-0.012081381641350641
2016-02-25,0.007226500257840884
2016-02-26,0.010485786084062365
2016-02-29,-0.0005462517725053351
2016-03-01,0.018032609138514566
2016-03-02,0.009124998691727004
2016-03-03,0.004787282895536871
2016-03-04,0.0037059039786224712
2016-03-07,0.032172869287422357
2016-03-08,-0.02759340669325472
2016-03-09,0.007882543331562797
2016-03-10,-0.009384997022432229
2016-03-11,0.023684322287968795
2016-03-14,-0.0020566249976119444
2016-03-15,0.001545884490055327
2016-03-16,0.0005141840616187388
2016-03-17,0.030334383303476153
2016-03-18,-0.0009982518201435697
2016-03-21,0.007492624158091266
2016-03-22,0.006940841245037133
2016-03-23,-0.00886247780576599
2016-03-24,0.005961027248565287
2016-03-28,0.006419744772632852
2016-03-29,0.013248358156003226
2016-03-30,0.0092012666320882
2016-03-31,0.0023986217193130432
2016-04-01,-0.0028719046688733263
2016-04-04,-0.0024001272594947887
2016-04-05,-0.008181293382271249
2016-04-06,0.009704060949285553
2016-04-07,-0.0072081273554084335
2016-04-08,-0.006291929228572801
2016-04-11,0.004383394031122201
2016-04-12,0.010184412043876323
2016-04-13,0.012001813753939716
2016-04-14,-0.014705497373822984
2016-04-15,0.007222006650117407
2016-04-18,0.0
2016-04-19,0.00047739742432839627
2016-04-20,0.002389480800309096
2016-04-21,-0.00857980155351079
2016-04-22,0.009134910853552336
2016-04-25,-0.0009531296702711689
2016-04-26,-0.0834525638409046
2016-04-27,0.004162472324038102
2016-04-28,-0.021243686116557026
2016-04-29,-0.011646607437554857
2016-05-02,0.007498753481008258
2016-05-03,-0.010100882344830087
2016-05-04,-0.013426040205937628
2016-05-05,-0.0027224045866652835
2016-05-06,0.006550442396009215
2016-05-09,-0.0054227455115593015
2016-05-10,0.02835307894381578
2016-05-11,0.0005306470968577948
2016-05-12,0.0005298457572404658
2016-05-13,-0.010063881680864362
2016-05-16,0.027822129021548125
2016-05-17,-0.005205257489448112
2016-05-18,-0.006803031469788001
2016-05-19,-0.002107359690103894
2016-05-20,0.030094976415984576
2016-05-23,0.01076384207424863
2016-05-24,0.018762583857924398
2016-05-25,-0.004479337042002873
2016-05-26,0.013339605552851852
2016-05-27,0.018877430126194916
2016-05-31,0.018527200129512922
2016-06-01,-0.005744103830242153
2016-06-02,0.018777333396982065
2016-06-03,-0.003780998210236919
2016-06-06,-0.0009486637581553881
2016-06-07,0.0014240576794835036
2016-06-08,-0.00521546722394417
2016-06-09,0.0023832542166473125
2016-06-10,-0.024250932414068838
2016-06-13,-0.013645168168286537
2016-06-14,0.0014819321627121962
2016-06-15,-0.0034534861606068112
2016-06-16,-0.0044550238682236065
2016-06-17,0.008950646671139095
2016-06-20,0.006899922607142672
2016-06-21,-0.0029366583027312654
2016-06-22,0.00883616217848493
2016-06-23,0.011679108489542234
2016-06-24,-0.052910050430140854
2016-06-27,-0.03199648431613544
2016-06-28,0.01678925493818917
2016-06-29,0.022187999406439562
2016-06-30,0.0338214503617269
2016-07-01,-0.009277348396465435
2016-07-05,-0.0177426667086088
2016-07-06,0.009031669300055611
2016-07-07,0.015414935301390154
2016-07-08,0.02399628645942742
2016-07-11,0.0038259714256787536
2016-07-12,0.021915139489995683
2016-07-13,-0.003729539717173269
2016-07-14,0.0023396455352657775
2016-07-15,-0.003267903611514522
2016-07-18,0.001404828516101908
2016-07-19,-0.002806171252331957
2016-07-20,0.01360209046357963
2016-07-21,-0.005089966671495305
2016-07-22,0.006976270144022578
2016-07-25,0.0
2016-07-26,0.00277173819479537
2016-07-27,-0.010133489889176617
2016-07-28,0.03722654397288094
2016-07-29,-0.0031403542958776676
2016-08-01,0.0031502471881681426
2016-08-02,-0.008075477793638264
2016-08-03,0.004070390665172674
2016-08-04,0.008108547635810703
2016-08-05,0.011617342099903727
2016-08-08,0.007067016900670131
2016-08-09,0.004824519508671354
2016-08-10,-0.0034918657466461722
2016-08-11,0.003942341048033482
2016-08-12,-0.002181955001495983
2016-08-15,0.008745094538712417
2016-08-16,-0.014304170861885956
2016-08-17,-0.006596181557237957
2016-08-18,0.0035413298939832583
2016-08-19,0.004411283196515292
2016-08-22,-0.0017567209017691487
2016-08-23,0.004399423827559756
2016-08-24,-0.007446122530554877
2016-08-25,0.0008820866741268141
2016-08-26,-0.00044070834709986073
2016-08-29,0.0068783178515929855
2016-08-30,0.003525644514711823
2016-08-31,-0.003513258015859444
2016-09-01,0.0008813310852879841
2016-09-02,0.0026419849659464756
2016-09-06,0.0048309291772488105
2016-09-07,-0.0026224607017204526
2016-09-08,-0.0026289316184897604
2016-09-09,-0.016696127792981796
2016-09-12,0.0044682360838710355
2016-09-13,-0.005782706108682145
2016-09-14,0.0008946298911698403
2016-09-15,0.009834297707282724
2016-09-16,0.0013281708685926041
2016-09-19,0.003537198176342571
2016-09-20,0.0
2016-09-21,0.011453427280631034
2016-09-22,0.006533096589485865
2016-09-23,0.0012982851528779982
2016-09-26,-0.006050285126815824
2016-09-27,0.014347858634083943
2016-09-28,0.012858970867143382
2016-09-29,-0.00465500742255609
2016-09-30,0.005527007506689774
2016-10-03,0.0004227781263670405
2016-10-04,-0.010566112354140955
2016-10-05,0.016659141254824927
2016-10-06,0.0029416094941410176
2016-10-07,-0.003770541829102858
2016-10-10,0.0012616042078048562
2016-10-11,-0.007139845242669529
2016-10-12,-0.009729237927750933
2016-10-13,-0.00897039435744107
2016-10-14,0.008189425090021185
2016-10-17,0.0017101175744655972
2016-10-18,0.007682184585132257
2016-10-19,0.006353955637389497
2016-10-20,0.0016827728133381736
2016-10-21,0.0008408377731514705
2016-10-24,0.002938629847821783
2016-10-25,-0.03850990065038007
2016-10-26,0.002177207529983738
2016-10-27,-0.004344534412657364
2016-10-28,-0.010471429324587445
2016-10-31,0.0013229001815757702
2016-11-01,-0.005724140813736067
2016-11-02,-0.005314711983299025
2016-11-03,-0.005787856025329385
2016-11-04,0.003134822754603306
2016-11-07,0.025892735716412263
2016-11-08,0.0078327242853653
2016-11-09,0.0021591375327738582
2016-11-10,-0.0008618986141805118
2016-11-11,0.009055810470602
2016-11-14,0.0038458612983494067
2016-11-15,0.012631493654099435
2016-11-16,0.0008457867491440396
2016-11-17,0.006337124527584059
2016-11-18,0.0004197741204858829
2016-11-21,0.0016784929713549168
2016-11-22,0.005446137664206763
2016-11-23,0.00791659376800724
2016-11-25,0.004134231901973706
2016-11-28,-0.0037055587445149474
2016-11-29,-0.0012395481832445654
2016-11-30,-0.005792335007905325
2016-12-01,-0.020807291238754688
2016-12-02,0.0008499978409830522
2016-12-05,0.0033968993606456888
2016-12-06,0.015234807196984779
2016-12-07,0.02459348489931923
2016-12-08,0.012204930301689565
2016-12-09,-0.012861255902064661
2016-12-12,-0.0097722053868885
2016-12-13,0.005756510885366328
2016-12-14,-0.004905784699648974
2016-12-15,-0.004108555687621918
2016-12-16,0.002475204008161924
2016-12-19,0.0024692906620249477
2016-12-20,0.009441672459320927
2016-12-21,0.009759892735175635
2016-12-22,-0.0032216910324120995
2016-12-23,0.0008079043690261134
2016-12-27,0.006863247397182803
2016-12-28,-0.019647160676987463
2016-12-29,-0.00040895792144990395
2016-12-30,-0.006955917125196276
2017-01-03,0.0012360722386011158
2017-01-04,0.00658431272186033
2017-01-05,-0.006132255482723004
2017-01-06,0.008638564664989357
2017-01-09,-0.0020396390274892706
2017-01-10,0.0008174443489927796
2017-01-11,0.00735020361904426
2017-01-12,-0.005674840713202789
2017-01-13,0.01263742713706728
2017-01-17,-0.026167527150655845
2017-01-18,0.01529577220866929
2017-01-19,-0.00570045314235168
2017-01-20,0.015151510669975776
2017-01-23,-0.0008068921879180735
2017-01-24,0.05692376944099942
2017-01-25,0.019098610968308893
2017-01-26,-0.004872447600635654
2017-01-27,0.004896304588178246
2017-01-30,-0.0011245081686797054
2017-01-31,-0.0060037069868643655
2017-02-01,-0.010569991530918643
2017-02-02,0.006485806322000798
2017-02-03,0.013267791605562351
2017-02-06,-0.000748329926306468
2017-02-07,-0.0044927110740852205
2017-02-08,-0.004136942128989518
2017-02-09,0.01208486683933696
2017-02-10,-0.0037316067640931205
2017-02-13,0.001123756300163592
2017-02-14,0.019079620844969725
2017-02-15,0.004405386022370061
2017-02-16,0.012792465847451417
2017-02-17,-0.002165245036749197
2017-02-21,0.0028930257911543578
2017-02-22,0.00036084551765780404
2017-02-23,-0.00648888387413149
2017-02-24,0.011859047271601364
2017-02-27,-0.002884946785401743
2017-02-28,-0.0014465170119872806
2017-03-01,0.021368984726963136
2017-03-02,-0.011347456555821922
2017-03-03,0.0
2017-03-06,-0.005738763752350606
2017-03-07,0.0
2017-03-08,-0.0036075914710560486
2017-03-09,-0.001810239973815464
2017-03-10,-0.00036298245839505583
2017-03-13,0.005442891682146733
2017-03-14,-0.03103588123361445
2017-03-15,0.014152691817516327
2017-03-16,0.001836343188855727
2017-03-17,-0.0014661360399775836
2017-03-20,0.0022023452366439766
2017-03-21,-0.015750602323315377
2017-03-22,0.01786359943567528
2017-03-23,-0.00036563967466207714
2017-03-24,0.002560501479994315
2017-03-27,0.0
2017-03-28,0.005107400043917076
2017-03-29,-0.0025408104314528224
2017-03-30,0.002911105430735361
2017-03-31,-0.020319022809135334
2017-04-03,-0.005926070427062391
2017-04-04,-0.0018627585042377826
2017-04-05,-0.0033595444467381386
2017-04-06,0.0029962383601542797
2017-04-07,0.0011204452243267493
2017-04-10,-0.000746097721388117
2017-04-11,0.0022394281991544585
2017-04-12,-0.013780243173208917
2017-04-13,-0.006042263840879913
2017-04-17,0.008358958862770383
2017-04-18,0.013187329850762541
2017-04-19,-0.0011157728271565803
2017-04-20,0.009307839412005192
2017-04-21,-0.0033198891056540614
2017-04-24,0.018504820760770535
2017-04-25,0.03706390259336745
2017-04-26,-0.005255658439579758
2017-04-27,0.022190862806152678
2017-04-28,-0.005858006998885723
2017-05-01,0.009011853679614878
2017-05-02,-0.0030914683648181063
2017-05-03,-0.00895939217371522
2017-05-04,0.0027815427564594764
2017-05-05,0.002427161093167207
2017-05-08,0.007264101177516968
2017-05-09,-0.0013735776992216397
2017-05-10,0.0010313326889734853
2017-05-11,-0.010648866221721343
2017-05-12,0.009027415011204187
2017-05-15,0.00929126830203475
2017-05-16,0.009205816972075676
2017-05-17,-0.03243241057230806
2017-05-18,0.0045388818085108085
2017-05-19,0.009732348556433124
2017-05-22,0.008950057887463503
2017-05-23,-0.004435209937327267
2017-05-24,-0.00034270883065568025
2017-05-25,0.01371247828711919
2017-05-26,-0.003909535073234438
2017-05-30,0.0006828527949496177
2017-05-31,-0.007503655817764021
2017-06-01,0.019587816172101702
2017-06-02,0.0006740160665781314
2017-06-05,-0.005052317171453158
2017-06-06,0.0010157557838983422
2017-06-07,-0.002705342895164664
2017-06-08,-0.0064431639898014925
2017-06-09,-0.011945250178048927
2017-06-12,0.0037995735053395485
2017-06-13,0.011700025200735098
2017-06-14,-0.005102071813459119
2017-06-15,0.004786511428898299
2017-06-16,0.000680356339469057
2017-06-19,0.01598082369178755
2017-06-20,-0.007027948799390393
2017-06-21,0.0030332729712894135
2017-06-22,-0.0016802245271647642
2017-06-23,0.009424724886738955
2017-06-26,0.00800252467217466
2017-06-27,-0.007938992687322122
2017-06-28,0.017005722283201852
2017-06-29,-0.004262544106895527
2017-06-30,-0.010536789208224984
2017-07-03,0.0026621299766138584
2017-07-05,0.011948568788076042
2017-07-06,-0.02230241333880001
2017-07-07,0.01576606751887133
2017-07-10,0.008586953512457862
2017-07-11,-0.006876222612219096
2017-07-12,0.017144645649159962
2017-07-13,-0.0009724687211229988
2017-07-14,0.008111639928589875
2017-07-17,0.008046447318819316
2017-07-18,0.0028735501080527914
2017-07-19,0.010187530755332075
2017-07-20,-0.0006300320848005025
2017-07-21,0.004415032756561299
2017-07-24,0.0
2017-07-25,0.008791102299005482
2017-07-26,-0.053221422435103416
2017-07-27,-0.030571651697026803
2017-07-28,-0.008138529439056352
2017-07-31,-0.003760685013318499
2017-08-01,0.01304061740409157
2017-08-02,0.00846877781575861
2017-08-03,-0.01645932380486026
2017-08-04,-0.0010248564285949557
2017-08-07,-0.00034180643643177966
2017-08-08,0.002051784195405526
2017-08-09,0.0020478268439423353
2017-08-10,-0.026907463924376374
2017-08-11,0.01435095238297679
2017-08-14,0.014837816037970297
2017-08-15,-0.03128207752732448
2017-08-16,-0.0014036981326769338
2017-08-17,-0.020386670097692128
2017-08-18,0.00035873115133977507
2017-08-21,0.011118898770816843
2017-08-22,0.010996881821727866
2017-08-23,-0.0007019369951380972
2017-08-24,0.0028091348687451223
2017-08-25,0.0035013945455162343
2017-08-28,0.0034893437530849614
2017-08-29,-0.0012236607986099157
2017-08-30,0.0024503199576959567
2017-08-31,0.004189867433484373
2017-09-01,0.0052157497902853844
2017-09-05,-0.010031363013733419
2017-09-06,-0.0013974882951561796
2017-09-07,0.005248184369557318
2017-09-08,-0.006613004982839232
2017-09-11,0.013314553865919843
2017-09-12,0.007952876237136364
2017-09-13,0.0017154852549610133
2017-09-14,0.001712141799671496
2017-09-15,0.003418673708467823
2017-09-18,0.006473551541732903
2017-09-19,0.012525437458533073
2017-09-20,0.004011963585286882
2017-09-21,0.002331190427116381
2017-09-22,-0.0016612632982710984
2017-09-25,-0.0013310644960893292
2017-09-26,-0.0066642718826546155
2017-09-27,0.007715278070238973
2017-09-28,-0.002995852739325011
2017-09-29,-0.0010016710071092394
2017-10-02,0.008021244525562743
2017-10-03,0.004973640342351482
2017-10-04,0.005278820042620147
2017-10-05,-0.0006564361410230646
2017-10-06,-0.011822756283472069
2017-10-09,0.0009970106212922047
2017-10-10,-0.002988131386869375
2017-10-11,-0.004661749822108097
2017-10-12,0.001672776326078207
2017-10-13,-0.006679852157310373
2017-10-16,0.005043559571238143
2017-10-17,-0.007360358481957818
2017-10-18,0.008425979105622039
2017-10-19,0.004679204449741015
2017-10-20,0.0
2017-10-23,-0.0016634738108467495
2017-10-24,0.06431186939097433
2017-10-25,-0.012523452828953063
2017-10-26,0.005072956561021025
2017-10-27,-0.005993575867043521
2017-10-30,-0.007934101171723884
2017-10-31,0.0015995412259037778
2017-11-01,0.010220367380344042
2017-11-02,-0.0015807552262540048
2017-11-03,0.0028497593347376338
2017-11-06,0.005367690461537844
2017-11-07,0.012877032043864478
2017-11-08,-0.0009301606804098528
2017-11-09,-0.013345720556134033
2017-11-10,-0.0018873889705995905
2017-11-13,-0.0022061424853607736
2017-11-14,0.0012634508661113486
2017-11-15,-0.0071328110954307355
2017-11-16,0.010536752421840934
2017-11-17,-0.0006321491955514347
2017-11-20,0.003161552940734502
2017-11-21,0.006303326626128314
2017-11-22,-0.004071461411918276
2017-11-24,0.0015722515211056276
2017-11-27,0.006279355730864022
2017-11-28,0.0121686543008106
2017-11-29,0.0012330009145236076
2017-11-30,-0.0027709626166793067
2017-12-01,-0.016671827566043462
2017-12-04,0.011303017934725768
2017-12-05,0.000931518702603551
2017-12-06,-0.017680117383930494
2017-12-07,0.0018945806360088913
2017-12-08,0.01953979252583693
2017-12-11,0.006800846448026698
2017-12-12,0.002149084748265029
2017-12-13,-0.010723030387720822
2017-12-14,-0.01486518339923848
2017-12-15,0.0075445975264925025
2017-12-18,0.008424566125430522
2017-12-19,-0.0018566234789172409
2017-12-20,0.0049598154843422115
2017-12-21,-0.0037014301353517354
2017-12-22,0.0024767634214029055
2017-12-26,0.0
2017-12-27,-0.0009266280762119106
2017-12-28,-0.0015454481996511893
2017-12-29,-0.00959748562427809
2018-01-02,0.019693621536386985
2018-01-03,0.02452488203208958
2018-01-04,0.010173355920258587
2018-01-05,-0.0035545835240898827
2018-01-08,0.003864500597451803
2018-01-09,-0.003553112236368783
2018-01-10,-0.009509872411780251
2018-01-11,0.012901194496635071
2018-01-12,0.026659027326026763
2018-01-16,-0.00721312242449812
2018-01-17,0.012206032150737345
2018-01-18,0.0005737568179302599
2018-01-19,-0.005451554785453894
2018-01-22,0.0014424476643466466
2018-01-23,-0.004321585387626281
2018-01-24,-0.012731089462332812
2018-01-25,-0.009085680043628086
2018-01-26,0.016858634217283397
2018-01-29,-0.003781182845867037
2018-01-30,-0.05605828894829146
2018-01-31,-0.03433337272859638
2018-02-01,0.015054149228673985
2018-02-02,-0.012937795518297324
2018-02-05,-0.0479538498103802
2018-02-06,0.0006714485709415907
2018-02-07,0.0006711562285592887
2018-02-08,-0.04594206221923325
2018-02-09,0.011247724766627165
2018-02-12,0.02363577358442326
2018-02-13,-0.007130770654851015
2018-02-14,0.009575655855520226
2018-02-15,0.0006776819460643235
2018-02-16,-0.002369682049903843
2018-02-20,0.0061079648616853
2018-02-21,-0.013153317251156094
2018-02-22,-0.0017089767439312231
2018-02-23,0.0030809239011231337
2018-02-26,0.018088949361480644
2018-02-27,-0.010792652538018088
2018-02-28,-0.008523618907012032
2018-03-01,-0.02338378476105729
2018-03-02,0.014084395496260393
2018-03-05,0.002777674732206359
2018-03-06,0.011080571519433091
2018-03-07,0.004794502522020405
2018-03-08,-0.0003408988005696445
2018-03-09,0.02045698892735559
2018-03-12,-0.003007060886446533
2018-03-13,0.0
2018-03-14,-0.010053716238126564
2018-03-15,-0.0003383528418942072
2018-03-16,-0.001016274837403186
2018-03-19,-0.02067775839454411
2018-03-20,0.01280729171312922
2018-03-21,0.0037593385921421696
2018-03-22,-0.027579174225815795
2018-03-23,-0.02731081182960171
2018-03-26,0.019078184213709104
2018-03-27,-0.020134228187919434
2018-03-28,-0.014058769226351298
2018-03-29,0.01937830366021398
2018-04-02,-0.030487678311261313
2018-04-03,0.01220846098605044
2018-04-04,0.0010963648436392859
2018-04-05,0.002555668135239886
2018-04-06,-0.033138993488426416
2018-04-09,0.006026141459540835
2018-04-10,0.02358702866928608
2018-04-11,0.002560169993573558
2018-04-12,0.005837325547383365
2018-04-13,-0.005440579340415308
2018-04-16,0.0025527005563905636
2018-04-17,0.009458315900557901
2018-04-18,0.004323909294239314
2018-04-19,-0.00897013927115764
2018-04-20,-0.0025344710714616525
2018-04-23,-0.001814729850685981
2018-04-24,-0.027999897081440905
2018-04-25,0.012345745021667076
2018-04-26,-0.005912825500433372
2018-04-27,0.012267461973977323
2018-04-30,-0.0077120543924792395
2018-05-01,-0.007401736508897749
2018-05-02,-0.00447436810546642
2018-05-03,-0.004868820454644318
2018-05-04,0.01919439347422003
2018-05-07,-0.004431323185766445
