Date,FTNT
2015-07-08,-0.0009849077101083958
2015-07-09,0.01996545428345975
2015-07-10,0.001691631093055257
2015-07-13,0.0014475372712374757
2015-07-14,0.02649967065956993
2015-07-15,-0.011030258063902454
2015-07-16,0.014712813125219215
2015-07-17,-0.00818518410307889
2015-07-20,-0.0002358887801267029
2015-07-21,0.013207602764036208
2015-07-22,-0.015363124926118576
2015-07-23,0.10709221433142524
2015-07-24,0.024770381478883552
2015-07-27,-0.01854547868133405
2015-07-28,0.00042459766991642667
2015-07-29,0.005093414344379266
2015-07-30,0.004645235575273521
2015-07-31,0.0033628144577269037
2015-08-03,-0.001885274621836408
2015-08-04,0.0006296452221365989
2015-08-05,0.024119078876244426
2015-08-06,-0.04484945060213996
2015-08-07,0.005574618931559749
2015-08-10,0.013646082925132585
2015-08-11,-0.01283137247349786
2015-08-12,-0.009588765785261355
2015-08-13,0.00043036402333229695
2015-08-14,0.004731147422972093
2015-08-17,0.024186626228044572
2015-08-18,-0.002089812406177227
2015-08-19,-0.008586364095271137
2015-08-20,-0.057667982350377955
2015-08-21,-0.039228915508110584
2015-08-24,-0.045263597174711845
2015-08-25,-0.0068425899016331115
2015-08-26,0.04675198109171763
2015-08-27,0.0028207819837613446
2015-08-28,0.007032398325592881
2015-08-31,-0.01908747175855341
2015-09-01,-0.030375000608210634
2015-09-02,0.025697508555002413
2015-09-03,0.005726596977823961
2015-09-04,-0.009489907569390832
2015-09-08,0.03712568284791118
2015-09-09,-0.0066974147716886145
2015-09-10,0.024412930989658355
2015-09-11,0.006127995816473719
2015-09-14,-0.00812096798048767
2015-09-15,0.017284561396012643
2015-09-16,0.0038005189668293138
2015-09-17,0.006236159508728134
2015-09-18,-0.008410824646464476
2015-09-21,0.017857125751218117
2015-09-22,-0.004605243138328885
2015-09-23,0.013218757947942583
2015-09-24,-0.0019569090168983783
2015-09-25,-0.017211327572780544
2015-09-28,-0.050543151435802014
2015-09-29,-0.013775394668196772
2015-09-30,0.005681857949035862
2015-10-01,0.013182616277882087
2015-10-02,0.014869918953191785
2015-10-05,0.011675851167421314
2015-10-06,-0.016745950687982458
2015-10-07,-0.009205975554549606
2015-10-08,-0.006039494523793598
2015-10-09,0.004907778976216415
2015-10-12,-0.004651158148691992
2015-10-13,-0.028037466475174244
2015-10-14,0.006490372932521193
2015-10-15,0.0327203464386685
2015-10-16,0.005781705839766671
2015-10-19,0.004368832721489246
2015-10-20,-0.006639149553074319
2015-10-21,-0.03410929537889984
2015-10-22,0.03173464506976997
2015-10-23,-0.19264569090386785
2015-10-26,-0.005156083583777615
2015-10-27,-0.026202153414699114
2015-10-28,0.03400355132301858
2015-10-29,-0.026022327896657926
2015-10-30,0.008808047768276817
2015-11-02,0.011932447053695228
2015-11-03,-0.0031636232355601868
2015-11-04,0.012694722832561345
2015-11-05,-0.05099712287869451
2015-11-06,0.0222155147862102
2015-11-09,-0.017914793190261125
2015-11-10,-0.0017942708673109875
2015-11-11,-0.013780707908889855
2015-11-12,0.010631788221151961
2015-11-13,-0.003005708072027824
2015-11-16,0.0069339772432084334
2015-11-17,0.00029945088773453143
2015-11-18,0.01885661845249853
2015-11-19,0.011163298443954472
2015-11-20,0.009587447185296138
2015-11-23,0.008345336594213437
2015-11-24,0.020262585680827616
2015-11-25,0.02825176761531467
2015-11-27,-0.0019043002382499452
2015-11-30,-0.018261083101385855
2015-12-01,0.0022209597466436026
2015-12-02,-0.005540161082465245
2015-12-03,-0.033426152765479555
2015-12-04,0.0149856038465781
2015-12-07,-0.02072691399784421
2015-12-08,0.0008698234513471181
2015-12-09,-0.052433371778215165
2015-12-10,-0.02782019083982823
2015-12-11,-0.03962269285982101
2015-12-14,-0.003929222624253215
2015-12-15,0.005588415396635682
2015-12-16,0.04445894648761661
2015-12-17,-0.01658841139421441
2015-12-18,-0.006365366384937676
2015-12-21,0.014093501169220923
2015-12-22,-0.003790222970328161
2015-12-23,0.011096971124063382
2015-12-24,-0.0037628867713570546
2015-12-28,0.0006294790722973787
2015-12-29,-0.00031454153883259117
2015-12-30,-0.01038388692507397
2015-12-31,-0.008902981907630614
2016-01-04,-0.03015723387339686
2016-01-05,-0.012901102979711698
2016-01-06,-0.011394075154426808
2016-01-07,-0.01118643791091345
2016-01-08,-0.019197803639377398
2016-01-11,-0.009087739368581649
2016-01-12,0.013403833467946713
2016-01-13,-0.011834292028329751
2016-01-14,0.03170127319216953
2016-01-15,-0.0344827024832326
2016-01-19,-0.06435649073489236
2016-01-20,-0.017762635284076733
2016-01-21,0.028472535904058738
2016-01-22,0.038159369390462716
2016-01-25,-0.019459508965998795
2016-01-26,-0.012495376861270668
2016-01-27,-0.038704908876100896
2016-01-28,0.020518766717799508
2016-01-29,0.06752654735788166
2016-02-01,0.008884184908781068
2016-02-02,-0.046847445448627956
2016-02-03,-0.02475984791608865
2016-02-04,0.01250473404086172
2016-02-05,-0.06025449756316936
2016-02-08,-0.03504572822920693
2016-02-09,-0.016095762594537155
2016-02-10,0.0029362287322183267
2016-02-11,-0.0033459369775244996
2016-02-12,0.011749944422355663
2016-02-16,0.05433431822323875
2016-02-17,0.029897707927117434
2016-02-18,-0.022536292807882385
2016-02-19,0.019538863625691683
2016-02-22,0.018397891096715524
2016-02-23,-0.0007527637979926061
2016-02-24,0.02824860583499622
2016-02-25,0.027838818561715994
2016-02-26,0.0017819367252722706
2016-02-29,0.010316543695779501
2016-03-01,0.04260565322369203
2016-03-02,-0.008780825123150704
2016-03-03,-0.019761448194281828
2016-03-04,-0.009037199180940592
2016-03-07,-0.003156809091449664
2016-03-08,-0.043279347716299044
2016-03-09,0.01765349653240844
2016-03-10,-0.006143823705010987
2016-03-11,0.03709090839732787
2016-03-14,-0.017882145817371575
2016-03-15,-0.01463767442390973
2016-03-16,0.02500000215958864
2016-03-17,0.024743702134035983
2016-03-18,-0.010003464841318421
2016-03-21,0.033449546473016456
2016-03-22,-0.023600866409556165
2016-03-23,-0.018301096330329614
2016-03-24,0.0035174079111361944
2016-03-28,0.0038556455273033308
2016-03-29,0.015363096750905969
2016-03-30,0.011004148876825548
2016-03-31,0.04183670209047685
2016-04-01,0.012079641302629396
2016-04-04,0.0
2016-04-05,-0.011612907889978596
2016-04-06,0.0009791191538133237
2016-04-07,-0.010433592222594545
2016-04-08,0.00032946540114453526
2016-04-11,-0.013834010253098272
2016-04-12,-0.03841015736422759
2016-04-13,0.03473433304616558
2016-04-14,-0.012084596255475866
2016-04-15,0.007135544644667702
2016-04-18,0.021255048597895287
2016-04-19,-0.00825895518943609
2016-04-20,0.025649533753501652
2016-04-21,-0.00032475723351443886
2016-04-22,0.011695910509534002
2016-04-25,0.004816912681609553
2016-04-26,-0.010866065979847406
2016-04-27,0.07754442885886248
2016-04-28,-0.030584706724419042
2016-04-29,0.0055675494102771506
2016-05-02,0.010765944820361861
2016-05-03,-0.021606846893988507
2016-05-04,0.0003110936130739095
2016-05-05,-0.0031094496934586102
2016-05-06,-0.002183470899957185
2016-05-09,0.0021882488777036357
2016-05-10,0.0221459322452493
2016-05-11,-0.008849571042990001
2016-05-12,-0.00800493338556818
2016-05-13,0.003414077219059619
2016-05-16,0.008970010364902858
2016-05-17,0.0033721390867589296
2016-05-18,0.0027497900816559895
2016-05-19,0.015234598210945416
2016-05-20,0.011704692116251803
2016-05-23,-0.001186576220848501
2016-05-24,0.014850000233674221
2016-05-25,0.004682479416425078
2016-05-26,0.0066996799649088334
2016-05-27,-0.01707176323159265
2016-05-31,0.007065036474111386
2016-06-01,0.00876935730965167
2016-06-02,0.004636346722656448
2016-06-03,-0.002019027824348929
2016-06-06,0.0
2016-06-07,-0.0037572286996430115
2016-06-08,0.008993298134718719
2016-06-09,-0.009200640343783428
2016-06-10,-0.022054617363790774
2016-06-13,0.007418426176974302
2016-06-14,-0.005891010615280079
2016-06-15,0.009185155232747322
2016-06-16,-0.020258369867866666
2016-06-17,-0.00089894595692952
2016-06-20,0.0059987943200028315
2016-06-21,0.006559283055306286
2016-06-22,-0.012736962013337627
2016-06-23,0.02970296392282612
2016-06-24,-0.07022142848161472
2016-06-27,-0.060795990802168354
2016-06-28,0.005338682861840693
2016-06-29,0.032193788013044955
2016-06-30,0.015755635513943433
2016-07-01,0.0028490228460702482
2016-07-05,-0.0034721963521505694
2016-07-06,0.003484294506826968
2016-07-07,0.013257593289359937
2016-07-08,0.04236757519246548
2016-07-11,0.004482996144901108
2016-07-12,0.007735799588226122
2016-07-13,-0.001476266405971316
2016-07-14,0.005026599674476051
2016-07-15,0.003824657756400507
2016-07-18,0.00029313187475477065
2016-07-19,-0.007031985671134611
2016-07-20,0.030392495097961936
2016-07-21,-0.006013787584892238
2016-07-22,0.030250654105604458
2016-07-25,0.02265103193708895
2016-07-26,-0.0021876224445955827
2016-07-27,0.004384771919530905
2016-07-28,0.014188280032089162
2016-07-29,-0.06672044821923062
2016-08-01,0.004612220680340284
2016-08-02,-0.02410326391281914
2016-08-03,0.004704508179138145
2016-08-04,-0.010535561243396496
2016-08-05,-0.010351992131411247
2016-08-08,-0.002988640344998683
2016-08-09,-0.005095911307144152
2016-08-10,-0.008134965460194876
2016-08-11,-0.0021263576442304144
2016-08-12,-0.0066971305363097144
2016-08-15,0.008274578704946522
2016-08-16,0.05957449892240607
2016-08-17,-0.011474458161985668
2016-08-18,0.017701644963611818
2016-08-19,-0.004847436582153031
2016-08-22,0.0008596048632198983
2016-08-23,0.02404805939700916
2016-08-24,-0.010064303698754107
2016-08-25,0.004800959868785704
2016-08-26,0.0033726377765181947
2016-08-29,-0.0008403420271523299
2016-08-30,0.019063661304710378
2016-08-31,-0.005777141266124053
2016-09-01,0.013835072269393178
2016-09-02,0.0051856040468689635
2016-09-06,-0.0010861218639347525
2016-09-07,0.00570811291981177
2016-09-08,-0.016486515657495593
2016-09-09,-0.0173124388065522
2016-09-12,0.004474282029046206
2016-09-13,-0.013363056005798457
2016-09-14,-0.0036681748794940017
2016-09-15,0.010195416137663393
2016-09-16,-0.004205177138926208
2016-09-19,0.006756736801464491
2016-09-20,-0.009507807641808919
2016-09-21,0.014963289799393875
2016-09-22,0.012239196106939687
2016-09-23,-0.0016488161754069086
2016-09-26,-0.0055050871163006
2016-09-27,-0.0011070989743975357
2016-09-28,0.005818827114026037
2016-09-29,-0.010192886535616563
2016-09-30,0.027831935668256147
2016-10-03,0.00027076292975292127
2016-10-04,-0.0035192234499065167
2016-10-05,-0.005704946612309025
2016-10-06,-0.024863409282677384
2016-10-07,-0.01961331833302593
2016-10-10,0.0
2016-10-11,-0.025721677828980494
2016-10-12,-0.10061599976836544
2016-10-13,0.017286357978110845
2016-10-14,-0.0057710444721363885
2016-10-17,-0.0016124199700504604
2016-10-18,0.0009689990385477465
2016-10-19,0.003872243953523258
2016-10-20,0.007071628266280827
2016-10-21,0.015001650590217297
2016-10-24,-0.01761006072401128
2016-10-25,-0.018245889530997705
2016-10-26,-0.015976532832501444
2016-10-27,-0.008946305969415258
2016-10-28,0.06252090945330879
2016-10-31,0.008810609371785905
2016-11-01,-0.009357445586687052
2016-11-02,-0.020780925913831516
2016-11-03,-0.0096462933767546
2016-11-04,0.002597446629844846
2016-11-07,0.01845852354510824
2016-11-08,-0.003815606993995746
2016-11-09,0.013405699551182426
2016-11-10,-0.01133858705263191
2016-11-11,0.01497297568267153
2016-11-14,-0.006905233407365818
2016-11-15,0.01643490683063198
2016-11-16,0.011815879181091615
2016-11-17,-0.027658240809362966
2016-11-18,-0.02149180703648268
2016-11-21,-0.009366939366904692
2016-11-22,0.015650504939003884
2016-11-23,-0.009951813423953348
2016-11-25,-0.008754924727299107
2016-11-28,-0.010794894738233585
2016-11-29,0.0
2016-11-30,-0.004629609554088643
2016-12-01,-0.034883727377462925
2016-12-02,0.01790018805111737
2016-12-05,0.02198175747146336
2016-12-06,-0.009596308125473851
2016-12-07,0.027731354440559963
2016-12-08,-0.006501944436844265
2016-12-09,0.00425393045433009
2016-12-12,-0.023460419214284545
2016-12-13,0.01935271543012118
2016-12-14,-0.02716863544738679
2016-12-15,0.008075426913271011
2016-12-16,-0.0063418067687479596
2016-12-19,0.0006718486601828833
2016-12-20,-0.0036925666547577007
2016-12-21,-0.004380057859884712
2016-12-22,-0.031810445041571156
2016-12-23,0.019573573255252663
2016-12-27,0.031196379830131793
2016-12-28,0.008976126912243032
2016-12-29,-0.001647484118455722
2016-12-30,-0.005940556975706723
2017-01-03,0.0
2017-01-04,0.009960149586281997
2017-01-05,0.013477938405086265
2017-01-06,0.005838509960413907
2017-01-09,0.009674289167054928
2017-01-10,0.02076015852741242
2017-01-11,0.005006193213336285
2017-01-12,-0.0084059624242806
2017-01-13,0.013814803630669559
2017-01-17,-0.018271915015777407
2017-01-18,0.004731818966746459
2017-01-19,0.015698572437853553
2017-01-20,-0.0009272898483871916
2017-01-23,-0.004022280628542707
2017-01-24,0.014600785914713699
2017-01-25,0.004592733109821445
2017-01-26,-0.007314821751768341
2017-01-27,0.006447696365555089
2017-01-30,0.0009151258254369576
2017-01-31,0.013715354367699994
2017-02-01,-0.004810593068012015
2017-02-02,0.002416959383701567
2017-02-03,0.13682941093582457
2017-02-06,0.002916203013542562
2017-02-07,-0.0018503752303830057
2017-02-08,-0.009004216018344113
2017-02-09,0.015232474673920304
2017-02-10,-0.008160078211836841
2017-02-13,0.0031847357435588197
2017-02-14,-0.0007936563501432792
2017-02-15,0.004765720445154109
2017-02-16,-0.018708853163308725
2017-02-17,0.005907646219605711
2017-02-21,-0.0021356474404086168
2017-02-22,-0.003745302107854953
2017-02-23,-0.0002685090029262982
2017-02-24,-0.002148841073110308
2017-02-27,0.007806203106064613
2017-02-28,-0.0024038629923543997
2017-03-01,-0.0010709367105575796
2017-03-02,-0.015277384780114311
2017-03-03,-0.01252041467181464
2017-03-06,0.0016538153051188775
2017-03-07,0.0024765614661652613
2017-03-08,0.022234447473924668
2017-03-09,-0.015306101543779538
2017-03-10,0.007908383810084851
2017-03-13,-0.0008116939665393508
2017-03-14,-0.00731118013966181
2017-03-15,0.005728354473418129
2017-03-16,0.011391389991942225
2017-03-17,-0.004290703146178965
2017-03-20,-0.004039888140400016
2017-03-21,-0.02352620180243936
2017-03-22,0.010523364095998078
2017-03-23,-0.003014502109275896
2017-03-24,-0.002198982126995208
2017-03-27,0.0011019141530255183
2017-03-28,0.006053889814796598
2017-03-29,0.04786657428163843
2017-03-30,-0.012007309511432362
2017-03-31,0.013210026732485725
2017-04-03,-0.0023468221259401734
2017-04-04,-0.015943510375227565
2017-04-05,-0.005577728095808143
2017-04-06,-0.005608949968650245
2017-04-07,0.0051034255043451715
2017-04-10,-0.005344793905557421
2017-04-11,0.010746964406769699
2017-04-12,-0.003987268625611384
2017-04-13,-0.004003166952117776
2017-04-17,0.020096411308578643
2017-04-18,0.011820351252511685
2017-04-19,-0.0023364649395019033
2017-04-20,0.002081742273420062
2017-04-21,0.026486625869498903
2017-04-24,0.009612918728276743
2017-04-25,0.009020299152894262
2017-04-26,-0.009187966557693938
2017-04-27,0.013032533141228209
2017-04-28,-0.035131055902965835
2017-05-01,0.0038461195176413554
2017-05-02,0.0058748409020321635
2017-05-03,-0.004062984401261516
2017-05-04,0.005609402032576094
2017-05-05,0.01622715293820365
2017-05-08,-0.007485022994187629
2017-05-09,-0.01809955456240453
2017-05-10,0.004864325114565693
2017-05-11,-0.005605053817907657
2017-05-12,0.002305873496192934
2017-05-15,0.033997990141099166
2017-05-16,0.012855388082961383
2017-05-17,-0.03465955434057977
2017-05-18,0.0030341552856707477
2017-05-19,0.009326992492969977
2017-05-22,0.011238660678335455
2017-05-23,-0.010372886912921486
2017-05-24,-0.006738195810973013
2017-05-25,-0.0037688705608767137
2017-05-26,-0.0040353172184819375
2017-05-30,-0.008609754598508323
2017-05-31,0.004853142679666522
2017-06-01,-0.0033045275530423357
2017-06-02,-0.004080599951379882
2017-06-05,0.008194638946044552
2017-06-06,-0.007112043711081761
2017-06-07,0.0028140589992371456
2017-06-08,0.008163220869507715
2017-06-09,-0.055667964475389575
2017-06-12,0.0029474591780065396
2017-06-13,0.013625401929260539
2017-06-14,-0.0023721203839155436
2017-06-15,-0.005548255320907303
2017-06-16,0.005047835736943895
2017-06-19,0.004493777420027323
2017-06-20,-0.01394736156899501
2017-06-21,0.006938890588141788
2017-06-22,0.0015902576089681375
2017-06-23,0.013231000723962216
2017-06-26,-0.012013581577572596
2017-06-27,-0.016653440097127103
2017-06-28,0.0142473045401883
2017-06-29,0.0002650218712554331
2017-06-30,-0.007949118163952051
2017-07-03,-0.00827988762231846
2017-07-05,0.04039856034478162
2017-07-06,-0.016826254261971374
2017-07-07,0.013428088080785106
2017-07-10,0.00025978891314570873
2017-07-11,0.009870157857873929
2017-07-12,0.015946511331566438
2017-07-13,0.014430359774838752
2017-07-14,0.0012478448911901197
2017-07-17,0.0027416947495855215
2017-07-18,0.005965739313359197
2017-07-19,0.015567136952771232
2017-07-20,-0.009489059139987654
2017-07-21,-0.00835173644387488
2017-07-24,0.0044586693704367075
2017-07-25,0.00394581295212082
2017-07-26,-0.0031933213282661077
2017-07-27,-0.053228209817275496
2017-07-28,-0.024726712238828608
2017-07-31,-0.014945288121568923
2017-08-01,-0.002980199953801943
2017-08-02,-0.01168477773201615
2017-08-03,0.0008248613999477517
2017-08-04,0.012087887111688067
2017-08-07,-0.000271424407331744
2017-08-08,-0.008417088403639084
2017-08-09,0.004928840670710866
2017-08-10,-0.016076298101434516
2017-08-11,0.010246452574577347
2017-08-14,0.015624978555072389
2017-08-15,-0.006477713879166291
2017-08-16,0.010323310749957626
2017-08-17,-0.018015635616926762
2017-08-18,0.003559696500717635
2017-08-21,0.00763986811451689
2017-08-22,0.01597617492808867
2017-08-23,-0.01119404431420945
2017-08-24,0.003504046175316189
2017-08-25,-0.0013430336756152794
2017-08-28,0.002151730920197048
2017-08-29,0.002683840653207925
2017-08-30,0.012847927749471522
2017-08-31,0.009513745801684292
2017-09-01,0.002617798596338705
2017-09-05,-0.04073104491333013
2017-09-06,0.01796406758186775
2017-09-07,-0.0013369289914887394
2017-09-08,0.005622529439269552
2017-09-11,0.01810432348855895
2017-09-12,0.006276194714663896
2017-09-13,-0.014033300036518703
2017-09-14,0.0028993559996051133
2017-09-15,0.016031503082805543
2017-09-18,-0.0018106491454704665
2017-09-19,-0.001295640338002002
2017-09-20,-0.007784174648595488
2017-09-21,0.0020920856875401572
2017-09-22,0.0005219450550948412
2017-09-25,-0.020605110564902773
2017-09-26,-0.00239682095025584
2017-09-27,0.006406815028873414
2017-09-28,-0.047480080032753835
2017-09-29,-0.001949309196955018
2017-10-02,0.014229876747443804
2017-10-03,0.010453949631697323
2017-10-04,0.003811581430458233
2017-10-05,0.03851368553022971
2017-10-06,0.019326226230526933
2017-10-09,-0.006661548068953138
2017-10-10,-0.008253821015850038
2017-10-11,0.005981794989911027
2017-10-12,-0.004395025804434627
2017-10-13,0.014801329720630418
2017-10-16,-0.003582379475991604
2017-10-17,0.008217787470718108
2017-10-18,0.026235273584400254
2017-10-19,-0.0017373963317030006
2017-10-20,0.002486382220209471
2017-10-23,-0.003720204921711545
2017-10-24,-0.00423206311296187
2017-10-25,-0.007499992847442627
2017-10-26,0.010075617124267078
2017-10-27,-0.03391524903740739
2017-10-30,0.01961795915915654
2017-10-31,-0.002278496919963957
2017-11-01,-0.01623950558967857
2017-11-02,-0.004126910507925019
2017-11-03,0.010360000316162354
2017-11-06,0.006152250522247327
2017-11-07,-0.004076441431670519
2017-11-08,0.02097723684998609
2017-11-09,-0.010523692301552923
2017-11-10,0.011395309607876491
2017-11-13,0.010265370506893134
2017-11-14,-0.008178437080182399
2017-11-15,-0.002998462253726464
2017-11-16,0.009022559715637701
2017-11-17,0.001241955889839108
2017-11-20,0.011411560964415202
2017-11-21,0.013490268931703575
2017-11-22,0.01089062841875621
2017-11-24,0.003351673165290059
2017-11-27,-0.0019088277337867554
2017-11-28,0.00788907283730178
2017-11-29,-0.017077804870683333
2017-11-30,0.014961340980217841
2017-12-01,0.0030908254645563016
2017-12-04,-0.015406508494008264
2017-12-05,-0.010592121809515631
2017-12-06,0.00462288389015586
2017-12-07,0.003148464726466571
2017-12-08,0.012795743785345426
2017-12-11,0.006436221526599395
2017-12-12,-0.0009474625306747919
2017-12-13,0.011142705561415944
2017-12-14,0.0014068094137160703
2017-12-15,0.02177474529236334
2017-12-18,0.014436343821456532
2017-12-19,0.018522651434302873
2017-12-20,-0.00487909443871859
2017-12-21,-0.019612173152144474
2017-12-22,-0.0015912637452452083
2017-12-26,0.005464410274494069
2017-12-27,-0.0022644366610470312
2017-12-28,-0.0011348420982911778
2017-12-29,-0.007271089453176893
2018-01-02,0.015106428330304844
2018-01-03,0.01533254580835397
2018-01-04,-0.02287357143424429
2018-01-05,0.00227267086998606
2018-01-08,0.020408198571867153
2018-01-09,-0.015111075507269978
2018-01-10,-0.004963969316304606
2018-01-11,0.003628179455129832
2018-01-12,0.015363722992740136
2018-01-16,-0.013351122238490554
2018-01-17,0.0169147065870634
2018-01-18,0.013750338671780549
2018-01-19,0.00656305673162394
2018-01-22,-0.003477460245604802
2018-01-23,-0.002181074983344522
2018-01-24,-0.010928899668246395
2018-01-25,0.0035358660042301704
2018-01-26,0.009909728559837294
2018-01-29,0.0021805994236154813
2018-01-30,-0.004786838962989148
2018-01-31,0.006558856708345218
2018-02-01,-0.003692484367115667
2018-02-02,-0.020274675673798925
2018-02-05,-0.02469961327805814
2018-02-06,0.061829777507537376
2018-02-07,-0.022131433498170372
2018-02-08,-0.02219299195034774
2018-02-09,0.0458426977368771
2018-02-12,-0.0012892226498684156
2018-02-13,0.035284002297189865
2018-02-14,0.0054031637532396815
2018-02-15,0.01860276062901911
2018-02-16,-0.006696427059541321
2018-02-20,0.0022472229714913805
2018-02-21,0.0010190863154930785
2018-02-22,0.0018326820960212764
2018-02-23,0.013617868134756517
2018-02-26,0.009023476317868706
2018-02-27,-0.007352976711830661
2018-02-28,0.010410419813362326
2018-03-01,-0.019021145040317156
2018-03-02,0.019187999614754814
2018-03-05,0.0037653692808954364
2018-03-06,0.0236919810865579
2018-03-07,0.011957623016860985
2018-03-08,0.03087472760439902
2018-03-09,0.0064706688723361605
2018-03-12,0.0044085541646832205
2018-03-13,-0.007863888976820665
2018-03-14,0.005345586070202746
2018-03-15,-0.00660061880418783
2018-03-16,-0.0033222822351323122
2018-03-19,-0.012037047420836444
2018-03-20,0.008059933291062915
2018-03-21,0.014689475526096896
2018-03-22,-0.017592032546212666
2018-03-23,-0.012311132995672214
2018-03-26,0.03078377799110621
2018-03-27,-0.022902161195765713
2018-03-28,-0.019688733446160067
2018-03-29,0.02486603548678934
2018-04-02,-0.02146319062629598
2018-04-03,0.019073031480165037
2018-04-04,0.016470203745925005
2018-04-05,0.005155565591973055
2018-04-06,-0.004762781161622098
2018-04-09,0.002576833929460287
2018-04-10,0.03231138560543578
2018-04-11,-0.02489780183418211
2018-04-12,0.022980194951004895
2018-04-13,-0.004457139320607761
2018-04-16,0.016475645739032263
2018-04-17,0.016032430974756373
2018-04-18,-0.0031212285878047252
2018-04-19,-0.0013915284227373759
2018-04-20,-0.0045288315787287425
2018-04-23,-0.007174167124452624
2018-04-24,-0.011808233130855439
2018-04-25,-0.022650233260714914
2018-04-26,0.011313831679790276
2018-04-27,-0.008841535185111216
2018-04-30,0.007828098339047518
2018-05-01,0.00686418142276457
2018-05-02,0.0035880842035924676
2018-05-03,0.003039005860136168
2018-05-04,-0.024416339767079798
2018-05-07,0.01735472973855834
2018-05-08,0.022445682388765098
2018-05-09,0.0365297140157721
