Date,MTB
2015-09-04,-0.010147141700058593
2015-09-08,0.026311332148713396
2015-09-09,0.002247530159791733
2015-09-10,-8.316629934879138e-05
2015-09-11,0.005232662072138128
2015-09-14,0.006113991544574926
2015-09-15,0.008458593024087468
2015-09-16,-0.00586285378663165
2015-09-17,-0.013925548106039187
2015-09-18,-0.017029252662026706
2015-09-21,0.014620155534399437
2015-09-22,-0.017241622833200965
2015-09-23,0.0
2015-09-24,0.008984023470274494
2015-09-25,0.018143512976003473
2015-09-28,-0.01064290905960208
2015-09-29,0.0015010188084627618
2015-09-30,0.015403760750027917
2015-10-01,-0.039360103344502906
2015-10-02,-0.00418272604549097
2015-10-05,0.01388658688165223
2015-10-06,-0.0071865967603560454
2015-10-07,0.018649562084729343
2015-10-08,0.004848540262319956
2015-10-09,-0.005158141402862526
2015-10-12,0.004934074584317605
2015-10-13,-0.00765581074089694
2015-10-14,-0.026331393683087456
2015-10-15,0.02756053206880238
2015-10-16,-0.01936162432504529
2015-10-19,-0.030598162468772006
2015-10-20,0.018338859827402798
2015-10-21,-0.002857336217253481
2015-10-22,0.031518934195842396
2015-10-23,0.03198638467515802
2015-10-26,0.00505724770684246
2015-10-27,-0.00048704827005841
2015-10-28,0.025314246663466378
2015-10-29,-0.02022904408849202
2015-10-30,-0.02576825914355163
2015-11-02,0.0035041778917626054
2015-11-03,-0.001080748181691793
2015-11-04,-0.00482777016711422
2015-11-05,0.008698496676666556
2015-11-06,0.025373255828575303
2015-11-09,-0.00024285176715399537
2015-11-10,-0.001051375867518245
2015-11-11,0.008583047471416583
2015-11-12,-0.004094404962017961
2015-11-13,-0.012817247237519425
2015-11-16,0.00832907097683111
2015-11-17,0.006397847507544574
2015-11-18,0.008288285076863744
2015-11-19,0.001037522234467847
2015-11-20,-0.002790293225383822
2015-11-23,0.0
2015-11-24,-0.0039177717804611545
2015-11-25,0.002809586660433183
2015-11-27,0.004081791711315619
2015-11-30,-0.0009566716574668233
2015-12-01,0.006543105021878715
2015-12-02,-0.008561316915910666
2015-12-03,-0.01823014989888494
2015-12-04,0.026631020292286145
2015-12-07,-0.0037285489715742637
2015-12-08,-0.01616354587509594
2015-12-09,-0.020880597217395325
2015-12-10,0.013803901193944368
2015-12-11,-0.01826308585637637
2015-12-14,0.003820146533410007
2015-12-15,0.02804663504846272
2015-12-16,0.017382833184619084
2015-12-17,-0.013288981222038587
2015-12-18,-0.03775850842370154
2015-12-21,0.005082141659597195
2015-12-22,0.009366425677648671
2015-12-23,0.012154243911591589
2015-12-24,0.0006490574945297034
2015-12-28,-0.005432431743710109
2015-12-29,0.010924452522713457
2015-12-30,-0.010967641230175573
2015-12-31,-0.011905068914256689
2016-01-04,-0.03053289115102975
2016-01-05,0.005532496762412853
2016-01-06,-0.020231639583321748
2016-01-07,-0.028166367299270467
2016-01-08,-0.020537302905215826
2016-01-11,-0.009439796607461859
2016-01-12,0.012461995074810384
2016-01-13,-0.03412032797182252
2016-01-14,0.004591125792957618
2016-01-15,-0.02537081640937411
2016-01-19,0.017801030823196617
2016-01-20,-0.015232631346980496
2016-01-21,-0.023775827261150018
2016-01-22,0.022887596082233674
2016-01-25,-0.02667827512504284
2016-01-26,0.03821612037203126
2016-01-27,0.01769470457923772
2016-01-28,0.006043771937083164
2016-01-29,0.018299298413015253
2016-02-01,-0.01833347746302172
2016-02-02,-0.024038466416741233
2016-02-03,0.005778793592127851
2016-02-04,0.0190261091210282
2016-02-05,-0.0036044423742472853
2016-02-08,-0.01762566573698343
2016-02-09,0.015297361657098163
2016-02-10,-0.019066252748410117
2016-02-11,-0.044467645816270496
2016-02-12,0.05110127701465683
2016-02-16,0.027848746736228502
2016-02-17,-0.003214607316395335
2016-02-18,-0.021837087177360104
2016-02-19,0.008383727865204804
2016-02-22,0.022325757392181345
2016-02-23,-0.03170681055172486
2016-02-24,-0.010569203668467142
2016-02-25,0.004196660199555113
2016-02-26,0.01587152831934735
2016-02-29,-0.03482347976604816
2016-03-01,0.025840849115009057
2016-03-02,0.034981132807811566
2016-03-03,0.008908854029892721
2016-03-04,0.003459338807334289
2016-03-07,-0.004717569362969853
2016-03-08,-0.017227347636353807
2016-03-09,0.0016697183953053862
2016-03-10,-0.001944436414892059
2016-03-11,0.03274881997665324
2016-03-14,0.0022458577697010984
2016-03-15,-0.00170349261733993
2016-03-16,-0.006463798784921093
2016-03-17,0.0037953933858343447
2016-03-18,0.013773263589221152
2016-03-21,-0.0007989516290146659
2016-03-22,-0.0007107177183186542
2016-03-23,-0.00418016608370575
2016-03-24,-0.006430356729060449
2016-03-28,0.0007192764759265113
2016-03-29,-0.001617075318320782
2016-03-30,0.007377567949148567
2016-03-31,-0.008663000235974772
2016-04-01,0.012792830679079215
2016-04-04,-0.002134666475774427
2016-04-05,-0.019611520795546622
2016-04-06,0.008092527845521058
2016-04-07,-0.027600312152772477
2016-04-08,0.009739779207157184
2016-04-11,0.008358961473121873
2016-04-12,0.015304940891589736
2016-04-13,0.03660837590648569
2016-04-14,0.005972536386645411
2016-04-15,-0.012132284030745066
2016-04-18,0.008710008092797317
2016-04-19,0.017615075383335066
2016-04-20,0.0204497274939468
2016-04-21,-0.016297791661673888
2016-04-22,0.006255005646536915
2016-04-25,-0.0012599924586945699
2016-04-26,0.006224299350561235
2016-04-27,0.0066874243416876755
2016-04-28,-0.01071181863414028
2016-04-29,-0.006882714760515385
2016-05-02,0.005324773935830418
2016-05-03,-0.01899950050428656
2016-05-04,-0.02202415799938695
2016-05-05,0.0008761800183885171
2016-05-06,0.0041149356789669245
2016-05-09,-0.006975208839752223
2016-05-10,0.01668234340168695
2016-05-11,-0.0027635273280387507
2016-05-12,-0.0031175086709518407
2016-05-13,-0.016332393370853793
2016-05-16,0.007241955393602062
2016-05-17,-0.007715969457646188
2016-05-18,0.031545423074501366
2016-05-19,-0.00788072921959404
2016-05-20,0.004921324441428565
2016-05-23,-0.004811305917498454
2016-05-24,0.017007700841614737
2016-05-25,0.010186631945904967
2016-05-26,-0.0044539306464724815
2016-05-27,0.013586039030028196
2016-05-31,0.001089049412140275
2016-06-01,-0.0019246012083501407
2016-06-02,0.006791304288925604
2016-06-03,-0.014906790102539924
2016-06-06,0.014286902932431955
2016-06-07,-0.0124186380243827
2016-06-08,0.004557423317617326
2016-06-09,-0.005544812372372698
2016-06-10,-0.006927503790604916
2016-06-13,0.0011911484894155944
2016-06-14,-0.018438324417603402
2016-06-15,0.006319157090932892
2016-06-16,-0.0012904054717395308
2016-06-17,0.009560965111998554
2016-06-20,0.001620851396262335
2016-06-21,0.004003317523653127
2016-06-22,-0.004581061518723839
2016-06-23,0.026335849466630812
2016-06-24,-0.0646071947748148
2016-06-27,-0.0342686773532388
2016-06-28,0.025464388601802224
2016-06-29,0.01730172232049898
2016-06-30,0.04185762109253344
2016-07-01,-0.00998069808388291
2016-07-05,-0.03571127059251511
2016-07-06,0.004873118069327775
2016-07-07,0.006876735775113385
2016-07-08,0.015236495189415056
2016-07-11,0.005089002521684982
2016-07-12,0.013472906062423018
2016-07-13,-0.001185434389960549
2016-07-14,0.012715906354628936
2016-07-15,-0.003348314799487051
2016-07-18,-0.004451614264595283
2016-07-19,0.0016874176956844789
2016-07-20,-0.04143850649442249
2016-07-21,-0.00948914145327151
2016-07-22,0.01552344260859484
2016-07-25,-0.009783269584030974
2016-07-26,0.009615545066006925
2016-07-27,0.004193964667913663
2016-07-28,-0.0008700934977612373
2016-07-29,-0.00235155568776102
2016-08-01,-0.015537603453087412
2016-08-02,-0.006916110212588533
2016-08-03,0.016964085905579296
2016-08-04,0.0006146599423710875
2016-08-05,0.02834075468729602
2016-08-08,0.004522262661280418
2016-08-09,-0.0014437290050697271
2016-08-10,-0.008421385913715773
2016-08-11,0.0018871908012527694
2016-08-12,-0.004110019730558023
2016-08-15,0.015390056143418152
2016-08-16,-0.006181026759700559
2016-08-17,0.0008516693508324735
2016-08-18,0.003660839940888394
2016-08-19,-0.0020358708698156036
2016-08-22,0.0018696243485245567
2016-08-23,0.0011028987113401723
2016-08-24,-0.006863816504049547
2016-08-25,0.002133019049136209
2016-08-26,0.002128730615712948
2016-08-29,0.004333044324201563
2016-08-30,0.0037443541105841582
2016-08-31,0.003221885906777633
2016-09-01,-0.008535713987160687
2016-09-02,0.00017063293633068355
2016-09-06,-0.01312430859127145
2016-09-07,0.0017272888120265506
2016-09-08,0.0018102599974416655
2016-09-09,0.007572480977778184
2016-09-12,0.008881892171669348
2016-09-13,-0.016845809046617588
2016-09-14,-0.004907640941516189
2016-09-15,0.0006922734687824228
2016-09-16,-0.007263377087144307
2016-09-19,0.0019161196487142984
2016-09-20,0.0026081488196962876
2016-09-21,0.003207864980092623
2016-09-22,0.007346921154744779
2016-09-23,0.004890543635280853
2016-09-26,-0.02527329487146901
2016-09-27,0.012000740201784765
2016-09-28,0.001557879192093381
2016-09-29,-0.010111521885486585
2016-09-30,0.013619916547806143
2016-10-03,-0.007752165552520118
2016-10-04,0.011111443618805117
2016-10-05,0.013564428512979676
2016-10-06,0.0023715644544066716
2016-10-07,-0.004309580721071238
2016-10-10,0.0005091843948199504
2016-10-11,-0.015522884979817908
2016-10-12,0.0068930016843484765
2016-10-13,-0.03157627696496568
2016-10-14,0.006185615009419498
2016-10-17,0.0011412551122749193
2016-10-18,0.011140347606543033
2016-10-19,0.019345917432303406
2016-10-20,0.011489493185513622
2016-10-21,0.0005050616588897494
2016-10-24,8.368145008752492e-05
2016-10-25,0.0010932857267451634
2016-10-26,0.009575608618006548
2016-10-27,0.01489345352811755
2016-10-28,0.0007377913358455057
2016-10-31,0.005406882098984767
2016-11-01,0.001303533761524367
2016-11-02,-0.008788414346073914
2016-11-03,-0.0032837296466410315
2016-11-04,0.0032945480517507786
2016-11-07,0.025203213988281403
2016-11-08,0.0020018282711324886
2016-11-09,0.05122683917472948
2016-11-10,0.016496856270282523
2016-11-11,0.01712676916320155
2016-11-14,0.029043836237728993
2016-11-15,-0.007859863574535275
2016-11-16,-0.015196250724840987
2016-11-17,0.023182674218507282
2016-11-18,0.00964909959610738
2016-11-21,-0.0014157628063441452
2016-11-22,0.00871956342125535
2016-11-23,0.00899556849932126
2016-11-25,0.0009753615806178395
2016-11-28,-0.020805634547285567
2016-11-29,0.0004972791972486235
2016-11-30,0.027482219365940086
2016-12-01,0.02188417819778299
2016-12-02,-0.006322930162283691
2016-12-05,0.008073502691889889
2016-12-06,0.010655925772161012
2016-12-07,0.015982699925924715
2016-12-08,0.014607508242231226
2016-12-09,0.004364883237325978
2016-12-12,-0.008886136842714776
2016-12-13,0.0027484813357103732
2016-12-14,-0.0023492839603570514
2016-12-15,0.006476716474583366
2016-12-16,-0.008840196922618504
2016-12-19,0.01108280389103733
2016-12-20,0.018420122499111402
2016-12-21,-0.007069186333878763
2016-12-22,0.0007694999737790642
2016-12-23,0.0068578425898375706
2016-12-27,0.0063652496930521885
2016-12-28,-0.009171737215061704
2016-12-29,-0.006511378894032305
2016-12-30,0.005140901721676139
2017-01-03,0.001981490102735073
2017-01-04,0.006124832658412682
2017-01-05,-0.01471161934842835
2017-01-06,0.007594746966159027
2017-01-09,-0.003833019314859354
2017-01-10,0.004745178402361772
2017-01-11,0.0019786358818054683
2017-01-12,-0.010572767501836111
2017-01-13,0.004634646608666637
2017-01-17,-0.021721412123131945
2017-01-18,0.012837481094318592
2017-01-19,0.004591585175445889
2017-01-20,0.010813652666979312
2017-01-23,-0.006941084622822169
2017-01-24,0.02340640481486611
2017-01-25,0.016354592039553806
2017-01-26,0.008816192792348687
2017-01-27,0.002505526212914111
2017-01-30,-0.004815494654117125
2017-01-31,-0.004165379498856647
2017-02-01,0.0009226646713962339
2017-02-02,-0.003748822653726336
2017-02-03,0.010979979276116492
2017-02-06,-0.0026847526788065235
2017-02-07,-0.005811984238642376
2017-02-08,0.0018460045294337313
2017-02-09,0.010319463148956043
2017-02-10,0.005046300213270349
2017-02-13,0.009013351191514918
2017-02-14,0.008513116481158045
2017-02-15,0.0054097211150947455
2017-02-16,-0.009164593809257937
2017-02-17,0.001969037839487431
2017-02-21,0.00011955838151855858
2017-02-22,0.0005951670762116557
2017-02-23,0.010415260249273972
2017-02-24,-0.006538408731592837
2017-02-27,-0.004268415000083237
2017-02-28,-0.00583526254155553
2017-03-01,0.031382860131133894
2017-03-02,-0.025312424277029177
2017-03-03,0.005325818865261178
2017-03-06,-0.006190087059468996
2017-03-07,-0.0014371913891245702
2017-03-08,-0.00042004600603640085
2017-03-09,-0.0007798975979782519
2017-03-10,-0.002041924771916337
2017-03-13,-0.004271909460040413
2017-03-14,0.002900615315084787
2017-03-15,-0.013316400529639227
2017-03-16,0.004518773869444326
2017-03-17,-0.014590427962921426
2017-03-20,-0.00709480101089377
2017-03-21,-0.0365973175523856
2017-03-22,-0.0018703949994640645
2017-03-23,0.0013566636769366536
2017-03-24,0.0
2017-03-27,-0.005162286998764087
2017-03-28,0.012259094867718368
2017-03-29,-0.010444515667146548
2017-03-30,0.014311129630392827
2017-03-31,-0.012193815108868855
2017-04-03,-0.0015506927732035214
2017-04-04,-0.001942428426178866
2017-04-05,-0.011738606689941755
2017-04-06,0.006496967245693153
2017-04-07,-0.0022820413869891754
2017-04-10,-0.009606787925148907
2017-04-11,-0.00046179984392402673
2017-04-12,-0.010958930081703233
2017-04-13,-0.01261471395405589
2017-04-17,0.03907267054574537
2017-04-18,-0.012101040888734427
2017-04-19,-0.0024364484146216503
2017-04-20,0.018484435285740952
2017-04-21,-0.0023987639780892467
2017-04-24,0.019881800823033036
2017-04-25,0.004841845272721246
2017-04-26,0.006086149982646782
2017-04-27,-0.01096459154988827
2017-04-28,-0.009811717012457533
2017-05-01,0.009973371668906772
2017-05-02,-0.001019169561329969
2017-05-03,0.015943779640725575
2017-05-04,-0.0013183037930104557
2017-05-05,-0.0010056461705092445
2017-05-08,0.0061031991948197195
2017-05-09,-0.003689705959452172
2017-05-10,-6.279273075782132e-05
2017-05-11,-0.0054612397427784565
2017-05-12,-0.003913548439884229
2017-05-15,0.017299207808514572
2017-05-16,0.0113988600777295
2017-05-17,-0.03596737966409336
2017-05-18,0.0035139463795423875
2017-05-19,0.0014007431962776984
2017-05-22,0.009218082475015432
2017-05-23,0.01606312864872117
2017-05-24,-0.005517679710022705
2017-05-25,0.00492455120592683
2017-05-26,-0.006203365064621269
2017-05-30,-0.008654262197937523
2017-05-31,-0.010122718595840019
2017-06-01,0.014251850376062025
2017-06-02,-0.0069940295715510414
2017-06-05,-0.0026019986855188026
2017-06-06,-0.008334477672785279
2017-06-07,0.005453492741532617
2017-06-08,0.0150588468730386
2017-06-09,0.02690445755935711
2017-06-12,-0.00563169260076557
2017-06-13,0.0014776077094809104
2017-06-14,-0.0007990365969446911
2017-06-15,-0.006397998648512648
2017-06-16,0.0009903052689836933
2017-06-19,0.006124117405379437
2017-06-20,-0.00528735004351899
2017-06-21,-0.004759055718924543
2017-06-22,-0.009563265430962309
2017-06-23,-0.010345584684148368
2017-06-26,0.0061455162657668705
2017-06-27,0.002203829912322375
2017-06-28,0.015644572971146076
2017-06-29,-0.0029077051108722385
2017-06-30,0.004777603108551576
2017-07-03,0.014572296684907338
2017-07-05,0.0007913450456005222
2017-07-06,-0.00516903974468641
2017-07-07,0.009291409590284738
2017-07-10,-0.004542341276874029
2017-07-11,0.004927949233955564
2017-07-12,0.0004242500783482317
2017-07-13,0.007867506827436088
2017-07-14,-0.00462406709147789
2017-07-17,0.0013272163236772716
2017-07-18,-0.0030724867163384184
2017-07-19,-0.01812909106167404
2017-07-20,-0.013170733099009402
2017-07-21,-0.013907861382026265
2017-07-24,0.014104018110841388
2017-07-25,0.007234542899035468
2017-07-26,-0.02179572099644933
2017-07-27,0.006519748289081084
2017-07-28,0.009936617463883524
2017-07-31,0.015941431979443088
2017-08-01,0.009255143170120439
2017-08-02,0.0015785046539318337
2017-08-03,-0.00685134613181948
2017-08-04,-0.0012819404647084198
2017-08-07,0.0002441776961858988
2017-08-08,0.004583824697715011
2017-08-09,-0.008334527007249348
2017-08-10,-0.026257898692686132
2017-08-11,-0.013356791877742635
2017-08-14,0.015900381062515123
2017-08-15,-0.003708915650714739
2017-08-16,0.0006309844435770096
2017-08-17,-0.029823468037281087
2017-08-18,-0.002859533220946231
2017-08-21,-0.006126467423141713
2017-08-22,0.007279359726411361
2017-08-23,-0.002539442304769879
2017-08-24,-0.002479974852308664
2017-08-25,0.006347101827177903
2017-08-28,-0.011703541264985629
2017-08-29,-0.01230282749204381
2017-08-30,-0.0006027370437104995
2017-08-31,-0.009578549856623653
2017-09-01,0.007709926814281509
2017-09-05,-0.02382524102291461
2017-09-06,-0.0019940194610961193
2017-09-07,-0.018531130143288554
2017-09-08,0.011230394914882202
2017-09-11,0.01700570267202739
2017-09-12,0.01706243577895128
2017-09-13,0.009931465024568098
2017-09-14,-0.0038539663316500272
2017-09-15,0.00046737765498972017
2017-09-18,0.011200740382168561
2017-09-19,0.006856659476506488
2017-09-20,0.012114548324889673
2017-09-21,-0.000905947065013124
2017-09-22,-0.003885315308974957
2017-09-25,0.005786048876751826
2017-09-26,0.004718381246421988
2017-09-27,0.01589079897542134
2017-09-28,0.00829557449888374
2017-09-29,0.011430745092302352
2017-10-02,0.00217355360410898
2017-10-03,-0.0004960817756155533
2017-10-04,-0.003843444378084704
2017-10-05,0.005476666089609061
2017-10-06,0.0031562326227299042
2017-10-09,-0.005614551603031148
2017-10-10,0.012347373416006446
2017-10-11,-6.113140448638088e-05
2017-10-12,-0.0019617430653725565
2017-10-13,0.0023341931501457136
2017-10-16,0.006187921783330941
2017-10-17,-0.0004869478434506025
2017-10-18,-0.02144521737867966
2017-10-19,0.010210115999653269
2017-10-20,0.01811934847426433
2017-10-23,-0.0015738611319120466
2017-10-24,0.00491090736901767
2017-10-25,0.0003016924925642872
2017-10-26,0.010856610856865956
2017-10-27,0.0013125877127251329
2017-10-30,-0.005482463674312266
2017-10-31,-0.0007787425731299313
2017-11-01,0.0030582812364956524
2017-11-02,0.01046150926284728
2017-11-03,-0.0015976625828036939
2017-11-06,-0.0002958560677311928
2017-11-07,-0.034556259418394464
2017-11-08,-0.010253157985402384
2017-11-09,-0.016128324679162698
2017-11-10,-0.009520002030739882
2017-11-13,0.014894833428435117
2017-11-14,0.007965682692431031
2017-11-15,0.0031733021924442717
2017-11-16,-0.008373742588623334
2017-11-17,0.004378801819608258
2017-11-20,0.006476731688517479
2017-11-21,-0.008786510670268699
2017-11-22,-0.0016858887780092369
2017-11-24,-0.004877174739300494
2017-11-27,0.002262723487267859
2017-11-28,0.030344241424689278
2017-11-29,0.029025387581103068
2017-11-30,0.0035041715949701846
2017-12-01,0.0030777952440601553
2017-12-04,0.01640413095080162
2017-12-05,-0.0105660167780669
2017-12-06,-0.005397913558167211
2017-12-07,0.009202766981601274
2017-12-08,0.003799958193301922
2017-12-11,-0.007046585524639326
2017-12-12,0.011612360709852165
2017-12-13,-0.008522222768203358
2017-12-14,-0.011577394071067504
2017-12-15,0.011002761159947472
2017-12-18,0.017320242961891497
2017-12-19,0.00022999955760849566
2017-12-20,-0.007878148949110764
2017-12-21,0.006144081165215143
2017-12-22,-0.0029954161106587884
2017-12-26,-0.006240433284993574
2017-12-27,-0.002441809021166086
2017-12-28,0.004196252445137549
2017-12-29,-0.00754532302133637
2018-01-02,0.0011695237681761395
2018-01-03,0.011215631584647223
2018-01-04,0.0019063252464086577
2018-01-05,-0.003574729327739057
2018-01-08,-0.002314390170644942
2018-01-09,0.014441318142434989
2018-01-10,0.010519858501334411
2018-01-11,0.007015677811618604
2018-01-12,0.0029775869398951382
2018-01-16,-0.004145207107630999
2018-01-17,0.0080434935617828
2018-01-18,0.03872548375893614
2018-01-19,0.014128526722773982
2018-01-22,-0.00010591090268119441
2018-01-23,0.00037087946478209233
2018-01-24,0.0033363737078999645
2018-01-25,-0.009500798095316232
2018-01-26,0.009112128712921663
2018-01-29,0.0022179069311611954
2018-01-30,0.004110056361302794
2018-01-31,0.0011020705915518736
2018-02-01,0.010849818364049968
2018-02-02,-0.01892662199913364
2018-02-05,-0.04962990716203841
2018-02-06,0.029197512906527168
2018-02-07,-0.00048643789439073437
2018-02-08,-0.035789462796025906
2018-02-09,0.023941147758175907
2018-02-12,0.011663917007977309
2018-02-13,0.007577760538334477
2018-02-14,0.031318828658479125
2018-02-15,-0.004583899157607041
2018-02-16,0.0028258800351099733
2018-02-20,-0.005218213098217017
2018-02-21,0.011435270404035691
2018-02-22,-0.017218204755774402
2018-02-23,0.021160969240582972
2018-02-26,0.009353667257893328
2018-02-27,-0.01602520775612415
2018-02-28,-0.012227465400976745
2018-03-01,-0.005214779326809471
2018-03-02,0.015310864498266685
2018-03-05,0.014504418321007018
2018-03-06,0.008206120159843788
2018-03-07,-0.0007676807291064902
2018-03-08,-0.0025614875138711968
2018-03-09,0.010888926954606637
2018-03-12,-0.009653745623091181
2018-03-13,-0.009543112665046594
2018-03-14,-0.014192922344003378
2018-03-15,0.00010494258549087476
2018-03-16,0.0002101635240427946
2018-03-19,-0.005673423053668025
2018-03-20,-0.0031696732620986046
2018-03-21,0.005087461865245224
2018-03-22,-0.03796428656840478
2018-03-23,-0.02707614674050307
2018-03-26,0.03791358123300537
2018-03-27,-0.021222518954754466
2018-03-28,0.0014421866707585718
2018-03-29,0.020875840420178093
2018-04-02,-0.024246169290900732
2018-04-03,0.017399630027715052
2018-04-04,0.016173372573062172
2018-04-05,0.0031182887038168072
2018-04-06,-0.026104048252686973
2018-04-09,0.0063295029348393594
2018-04-10,0.01968924046331888
2018-04-11,-0.00809918090303563
2018-04-12,0.011950415175114637
2018-04-13,-0.02126747416972552
2018-04-16,-0.00868079363094254
2018-04-17,-0.02280099729370466
2018-04-18,0.0034941037804243624
2018-04-19,0.012299913283358332
2018-04-20,0.0071569095050081355
2018-04-23,0.002479192305685496
2018-04-24,0.0018683046786993618
2018-04-25,0.0010969840516601437
2018-04-26,-0.0003288912137495714
2018-04-27,0.01118075802510532
2018-04-30,-0.012087029587766862
2018-05-01,0.002798364872485859
2018-05-02,-0.017452729714149684
2018-05-03,0.0
