Date,BK
2015-10-08,0.007891104063490806
2015-10-09,-0.010276576437128537
2015-10-12,0.00024716299797034047
2015-10-13,-0.015323362385256556
2015-10-14,-0.014558527179290182
2015-10-15,0.03107464461716769
2015-10-16,0.00024679736768140614
2015-10-19,-0.007902621987072145
2015-10-20,0.02688573273934236
2015-10-21,-0.009939775956265606
2015-10-22,0.019833788559980192
2015-10-23,0.01440593960476333
2015-10-26,-0.008520883379836142
2015-10-27,-0.004297056406433852
2015-10-28,0.03260640726618269
2015-10-29,-0.01048965682376568
2015-10-30,-0.018845658356919315
2015-11-02,0.014405846999401284
2015-11-03,0.009467549194600577
2015-11-04,-0.0014072561277463924
2015-11-05,0.016435980280555595
2015-11-06,0.020789861531617104
2015-11-09,-0.01176712199508223
2015-11-10,-0.0009160708368203263
2015-11-11,0.004813135154674519
2015-11-12,-0.015054712518559499
2015-11-13,-0.011811395752591825
2015-11-16,0.0060938379303070445
2015-11-17,-0.0004659878571197096
2015-11-18,0.025402004727671956
2015-11-19,-0.0038634605136118605
2015-11-20,-0.0020533271880509574
2015-11-23,-0.0016005300781557485
2015-11-24,0.00022893345989460911
2015-11-25,0.005723486521174159
2015-11-27,-0.0011381159290334564
2015-11-30,-0.0009117984777794463
2015-12-01,0.0015968797790439915
2015-12-02,-0.009564885733265083
2015-12-03,-0.01172720010630024
2015-12-04,0.025128029007848163
2015-12-07,-0.010667082328970734
2015-12-08,-0.010094034982841227
2015-12-09,-0.017381244608435376
2015-12-10,-0.0030664355810191557
2015-12-11,-0.03548586034001655
2015-12-14,-0.009320919077803413
2015-12-15,0.04085204415075605
2015-12-16,0.015699182473299267
2015-12-17,-0.03372369854233703
2015-12-18,-0.02520643529300426
2015-12-21,0.009199754600029753
2015-12-22,0.009854745801375575
2015-12-23,0.008782791556815717
2015-12-24,-0.002902167888448992
2015-12-28,-0.0021829314912644726
2015-12-29,0.014098291926243567
2015-12-30,-0.010546360574933189
2015-12-31,-0.0014532474179576038
2016-01-04,-0.030325425653937255
2016-01-05,-0.003752990647162946
2016-01-06,-0.025112897441681215
2016-01-07,-0.025244856130496984
2016-01-08,-0.018234442386201533
2016-01-11,0.007267751250355836
2016-01-12,0.008017086337419155
2016-01-13,-0.033404090236249684
2016-01-14,0.01673076452164901
2016-01-15,-0.034798756685343823
2016-01-19,0.004192070479870358
2016-01-20,-0.012802643894578192
2016-01-21,-0.03270375919593127
2016-01-22,0.024482677098875527
2016-01-25,-0.013655940825163526
2016-01-26,0.025670416251532435
2016-01-27,-0.0036555105664720644
2016-01-28,-0.0016935458133461312
2016-01-29,0.028977603777099237
2016-02-01,-0.019878764646441338
2016-02-02,-0.03408460814891823
2016-02-03,0.0014583296850176897
2016-02-04,0.017763709349061907
2016-02-05,-0.014020288497701983
2016-02-08,-0.033662002789075496
2016-02-09,0.009008790420824475
2016-02-10,-0.0011902005585653352
2016-02-11,-0.024434113800143153
2016-02-12,0.03329289620476761
2016-02-16,0.02128307430442078
2016-02-17,0.010419313131884156
2016-02-18,-0.010598692060231674
2016-02-19,0.011291238345051413
2016-02-22,0.014314556719958293
2016-02-23,-0.010443341662643713
2016-02-24,-0.008271585667254278
2016-02-25,0.016106040477748884
2016-02-26,0.02236030620910201
2016-02-29,-0.020210344148523518
2016-03-01,0.03984207436280429
2016-03-02,0.016847668009542405
2016-03-03,0.007215270497137327
2016-03-04,0.01061335166439692
2016-03-07,0.0020998656014239447
2016-03-08,-0.01781481334869084
2016-03-09,-0.009335921341935949
2016-03-10,-0.007269732170079757
2016-03-11,0.023867275322881687
2016-03-14,-0.0031784603138628187
2016-03-15,-0.0037203844347516446
2016-03-16,-0.008535844615828014
2016-03-17,0.005649870375360244
2016-03-18,0.020599065057920862
2016-03-21,-0.0005241570026819353
2016-03-22,-0.007081110830216231
2016-03-23,-0.008980276788655317
2016-03-24,-0.006396927788348994
2016-03-28,0.0016097571515842901
2016-03-29,-0.009908757066301899
2016-03-30,0.004598131458188881
2016-03-31,-0.008346817160616471
2016-04-01,0.0027152446792160223
2016-04-04,0.002978496224926852
2016-04-05,-0.014038722242062263
2016-04-06,0.012322116746797507
2016-04-07,-0.035164174177148344
2016-04-08,-0.005046082162491694
2016-04-11,0.010425826540597205
2016-04-12,0.007529219374946106
2016-04-13,0.0456682540866471
2016-04-14,0.007411420924114287
2016-04-15,-0.005517880343801074
2016-04-18,0.012153615602937817
2016-04-19,0.013834374773208147
2016-04-20,0.022656895166916158
2016-04-21,0.024672557367718007
2016-04-22,0.00884568089564075
2016-04-25,-0.009498218006604775
2016-04-26,0.013768930118214229
2016-04-27,0.001212739232410165
2016-04-28,-0.015503774664464398
2016-04-29,-0.005683109210561477
2016-05-02,0.013170663668384375
2016-05-03,-0.02354636328410742
2016-05-04,-0.013313228477902839
2016-05-05,0.00305481015330189
2016-05-06,0.003299011024692433
2016-05-09,-0.004046790515715215
2016-05-10,0.022097853481563234
2016-05-11,-0.00919485474739079
2016-05-12,-0.00326079163270776
2016-05-13,-0.0075490553725844345
2016-05-16,0.00760647708932205
2016-05-17,0.0025164129579242633
2016-05-18,0.03263015649725731
2016-05-19,-0.007535062846352192
2016-05-20,0.005878044769918933
2016-05-23,-0.0024345672325030154
2016-05-24,0.017329665430650065
2016-05-25,0.012715749113768826
2016-05-26,-0.004264258239166763
2016-05-27,0.005710103793044485
2016-05-31,-0.0049679444234291825
2016-06-01,0.004517226281354425
2016-06-02,-0.002129995423806541
2016-06-03,-0.0151804899333704
2016-06-06,0.020953879475733794
2016-06-07,-0.008256505846083728
2016-06-08,0.0004756323695986886
2016-06-09,-0.009747504146078834
2016-06-10,-0.009844503763590917
2016-06-13,-0.006789795490374284
2016-06-14,-0.019775129135174097
2016-06-15,0.0027398482733718144
2016-06-16,-0.0024839709579290714
2016-06-17,-0.002489914324721565
2016-06-20,0.008986357360281083
2016-06-21,0.0004948758489460303
2016-06-22,0.0039566878941075245
2016-06-23,0.023152506563700603
2016-06-24,-0.08545984556770803
2016-06-27,-0.05554083907244178
2016-06-28,0.025362413343377188
2016-06-29,0.032889644103349935
2016-06-30,0.022367955181571197
2016-07-01,-0.020849139654360083
2016-07-05,-0.02392239963581777
2016-07-06,0.004847809866867614
2016-07-07,0.012061185267641994
2016-07-08,0.01933267396741467
2016-07-11,0.002597693431630521
2016-07-12,0.020213138870962988
2016-07-13,0.0010153453285470793
2016-07-14,0.0071050191190289436
2016-07-15,0.0025195831137221347
2016-07-18,0.0035186732577288105
2016-07-19,-0.005509642879493071
2016-07-20,0.007554450724244655
2016-07-21,-0.035241257122985314
2016-07-22,0.015285257637433602
2016-07-25,-0.0035725439225723354
2016-07-26,0.014084327312491318
2016-07-27,0.008333830026746591
2016-07-28,-0.002504499344852529
2016-07-29,-0.006054427352638947
2016-08-01,-0.005076600610481541
2016-08-02,-0.010203835406847883
2016-08-03,0.01082497405612548
2016-08-04,-0.00713930423750575
2016-08-05,0.04006134064878464
2016-08-08,0.0022224237213357423
2016-08-09,-0.007637444073888333
2016-08-10,-0.010923263346771406
2016-08-11,0.005020108548697166
2016-08-12,-0.00774247325334565
2016-08-15,0.010823365136088059
2016-08-16,-0.004233027785001342
2016-08-17,0.005501205780195306
2016-08-18,0.0007463910943739105
2016-08-19,0.00024847119276216745
2016-08-22,-0.0017392870185406473
2016-08-23,0.0017423174085915427
2016-08-24,0.0009935777767466902
2016-08-25,0.0059565100670495585
2016-08-26,0.007895325090122585
2016-08-29,0.010036800020845948
2016-08-30,0.010906378881921919
2016-08-31,-0.0009587415186466108
2016-09-01,-0.004799817379825488
2016-09-02,0.004340763402668424
2016-09-06,-0.0040816525674473025
2016-09-07,-0.004580700984539887
2016-09-08,0.0036330523393193204
2016-09-09,-0.01230689297858989
2016-09-12,0.012948923029202364
2016-09-13,-0.01736641891728674
2016-09-14,-0.004909090002180427
2016-09-15,0.007646564828236446
2016-09-16,-0.019338547163129438
2016-09-19,0.000748219491244484
2016-09-20,0.002245514673145932
2016-09-21,0.008461420174732615
2016-09-22,-0.004195302185761474
2016-09-23,-0.0037176887592795804
2016-09-26,-0.016168756031411324
2016-09-27,-0.0012645202221390761
2016-09-28,0.0
2016-09-29,-0.011138902805150952
2016-09-30,0.020993381248766818
2016-10-03,-0.0047642982937601275
2016-10-04,0.01284909850536664
2016-10-05,0.015671860410423566
2016-10-06,-0.002449045758536439
2016-10-07,-0.0039287822830010866
2016-10-10,0.0027122057727215765
2016-10-11,-0.01794530292648533
2016-10-12,0.004254977204873667
2016-10-13,-0.025672416530456932
2016-10-14,0.009721166438477091
2016-10-17,-0.004307150526921544
2016-10-18,0.01857507783551937
2016-10-19,0.009992258977190138
2016-10-20,0.0450162006911099
2016-10-21,0.01893490433089351
2016-10-24,0.00836256302379823
2016-10-25,-0.00023071681149811063
2016-10-26,0.004838924731950023
2016-10-27,0.0020636003857823493
2016-10-28,-0.00022985011137655054
2016-10-31,-0.005287546469245452
2016-11-01,0.00300451417483405
2016-11-02,-0.01221182315111613
2016-11-03,0.003965785381026432
2016-11-04,-0.0011620238690581708
2016-11-07,0.024191536783269463
2016-11-08,-0.0034065958593054724
2016-11-09,0.03783042295455585
2016-11-10,0.01471242686073082
2016-11-11,0.011252598527738078
2016-11-14,0.017120031553367276
2016-11-15,0.008415377264920254
2016-11-16,-0.01836013336158271
2016-11-17,0.011689887125980958
2016-11-18,-0.0033614037296461063
2016-11-21,-0.00042141490409464133
2016-11-22,-0.0035851622577735
2016-11-23,0.004656141469868036
2016-11-25,0.0
2016-11-28,-0.00926912458436946
2016-11-29,0.00042519119007122796
2016-11-30,0.007864280874282592
2016-12-01,0.024883917279677537
2016-12-02,-0.019547061899227614
2016-12-05,0.004406870512314143
2016-12-06,0.002716165123111125
2016-12-07,0.011669304035716754
2016-12-08,0.012769942877679519
2016-12-09,-0.011185576024834165
2016-12-12,-0.008226915922112221
2016-12-13,0.00124429390591696
2016-12-14,-0.004349367021919903
2016-12-15,0.005824388654152246
2016-12-16,-0.016338774277582124
2016-12-19,-0.005887655745293374
2016-12-20,0.008460488765521301
2016-12-21,-0.0027267219049791347
2016-12-22,0.0012617253379756388
2016-12-23,-0.0006300676966103369
2016-12-27,0.0031526284019238737
2016-12-28,-0.0016757206517253875
2016-12-29,-0.006505972426679274
2016-12-30,0.0008447118251515562
2017-01-03,0.012241491660516246
2017-01-04,0.01563804526443091
2017-01-05,-0.012727999898728304
2017-01-06,0.0016630754574660234
2017-01-09,-0.011002556975919897
2017-01-10,0.0016790885173401104
2017-01-11,0.0064963311255243905
2017-01-12,-0.011867203744419297
2017-01-13,0.005899452005961869
2017-01-17,-0.027440317423125804
2017-01-18,-0.004307376191078016
2017-01-19,-0.030067410311752973
2017-01-20,-0.006244267064085762
2017-01-23,-0.015484647677562302
2017-01-24,0.017323721074057108
2017-01-25,0.006274295787798145
2017-01-26,0.0013353579486568012
2017-01-27,-1.0712323450512429e-07
2017-01-30,-0.002456121782847931
2017-01-31,0.0013433040016477271
2017-02-01,0.006483479278465154
2017-02-02,-0.004886799567696776
2017-02-03,0.019419724310905773
2017-02-06,-0.00021920931086027995
2017-02-07,-0.004599151924663758
2017-02-08,-0.006820573110521422
2017-02-09,0.007974946902762126
2017-02-10,0.0013191161457939415
2017-02-13,0.012291039121146818
2017-02-14,0.015177670713691915
2017-02-15,0.013028888116372483
2017-02-16,-0.007590308427518955
2017-02-17,0.001487297537367871
2017-02-21,0.007636698075978554
2017-02-22,-0.004420995695040619
2017-02-23,0.0010574855215776946
2017-02-24,-0.005280930163559239
2017-02-27,0.0004246887924534981
2017-02-28,0.0006367118501615643
2017-03-01,0.02885034754170701
2017-03-02,-0.010515467282394053
2017-03-03,-0.0008336483671187445
2017-03-06,-0.0010428298544660208
2017-03-07,-0.004801684530317818
2017-03-08,0.01090836967460751
2017-03-09,-0.005395231033846759
2017-03-10,0.005007551761165185
2017-03-13,0.003736602301014802
2017-03-14,-0.0018617428949432302
2017-03-15,0.0014506237264548805
2017-03-16,0.0028970449307965662
2017-03-17,-0.011553616575626036
2017-03-20,-0.014610803600205502
2017-03-21,-0.0167339405168766
2017-03-22,-0.005601158880413015
2017-03-23,0.0025997835955806625
2017-03-24,-0.0006481309977123262
2017-03-27,0.0
2017-03-28,0.016216169122442503
2017-03-29,-0.005957131758482226
2017-03-30,0.01733718747911195
2017-03-31,-0.006312066500853253
2017-04-03,-0.0021173534006745376
2017-04-04,-0.00339472983790734
2017-04-05,0.0006387119057982282
2017-04-06,0.0065959462885478715
2017-04-07,-0.003381812776566351
2017-04-10,-0.0019087182775162637
2017-04-11,0.0042494924746807605
2017-04-12,-0.007828939335083662
2017-04-13,-0.010023625802642044
2017-04-17,0.01357197523263065
2017-04-18,-0.003400704773251828
2017-04-19,-0.0006398015489867959
2017-04-20,-0.004481375731267723
2017-04-21,0.0021435751102198974
2017-04-24,0.01711233063207951
2017-04-25,-0.006729992142239127
2017-04-26,-0.001693415515395369
2017-04-27,0.0014845699645817945
2017-04-28,0.0006377682540337215
2017-05-01,0.002549954675030275
2017-05-02,-0.001271987634348104
2017-05-03,0.005942488417024716
2017-05-04,0.004430134713308664
2017-05-05,0.0008407345840657499
2017-05-08,0.000629369528548418
2017-05-09,-0.011745284200506023
2017-05-10,0.0008489703712077912
2017-05-11,-0.0048766536979171216
2017-05-12,-0.0036225012269959223
2017-05-15,0.007484887385426742
2017-05-16,0.0014859371444124747
2017-05-17,-0.01886401914472524
2017-05-18,-0.0019444076322256976
2017-05-19,0.0073595862160111825
2017-05-22,0.005586615118969629
2017-05-23,0.004914471454414038
2017-05-24,-0.001488667878947969
2017-05-25,0.008944103018746707
2017-05-26,0.0006332587069541873
2017-05-30,-0.006538793083467276
2017-05-31,0.00042431027011402556
2017-06-01,0.006366720118103464
2017-06-02,0.001897972731780051
2017-06-05,0.0006316266876102983
2017-06-06,-0.006521014233934808
2017-06-07,0.014186248850469596
2017-06-08,0.010229609653017224
2017-06-09,0.02087199129414663
2017-06-12,-0.006072966705116922
2017-06-13,0.009572282242109598
2017-06-14,0.004034663738183841
2017-06-15,0.0002009177323001321
2017-06-16,0.0022096510972147154
2017-06-19,0.007817327862643442
2017-06-20,-0.008353045521138136
2017-06-21,-0.005415464622161692
2017-06-22,-0.0008064917819441408
2017-06-23,-0.007669061257611465
2017-06-26,0.0077283302960711175
2017-06-27,0.0026238165249143908
2017-06-28,0.018518105348110492
2017-06-29,0.008102977247873122
2017-06-30,0.0001962209438461926
2017-07-03,0.015875795440232876
2017-07-05,0.008489570322546047
2017-07-06,-0.019896680836688163
2017-07-07,0.010150251021445955
2017-07-10,0.00251199542672631
2017-07-11,-0.007902872103154324
2017-07-12,-0.00038874889411244506
2017-07-13,0.011856437926003771
2017-07-14,0.005762393896102447
2017-07-17,0.018907589287384452
2017-07-18,0.003373925817692358
2017-07-19,-0.008780106588676784
2017-07-20,0.016019891555939525
2017-07-21,-0.010202298317613323
2017-07-24,0.002061491615968025
2017-07-25,0.004862381156785389
2017-07-26,-0.00632790843792852
2017-07-27,-0.009926809122953295
2017-07-28,0.0007601257379930004
2017-07-31,0.007026228984962524
2017-08-01,0.01282276873725463
2017-08-02,0.0037237643872714
2017-08-03,-0.0016694022467191871
2017-08-04,0.003716064795897367
2017-08-07,-0.005738698772811857
2017-08-08,0.0014894880450453396
2017-08-09,0.004648025815822798
2017-08-10,-0.038675270617499646
2017-08-11,0.00461975799323322
2017-08-14,0.012262946932827923
2017-08-15,0.006057104388477175
2017-08-16,-0.00508017791942228
2017-08-17,-0.020423572235518717
2017-08-18,0.00579137515986039
2017-08-21,0.0017277644916509072
2017-08-22,0.009005658608954636
2017-08-23,0.002088983847991388
2017-08-24,0.00037880225125519473
2017-08-25,-0.002651782903721145
2017-08-28,-0.007217801773181987
2017-08-29,-0.0034434707127560804
2017-08-30,0.005183190717752639
2017-08-31,-0.0015278915831894446
2017-09-01,0.0009562911622758019
2017-09-05,-0.02159342287271271
2017-09-06,0.0013669734894832253
2017-09-07,-0.019309553970907833
2017-09-08,0.002983462361940026
2017-09-11,0.021812260609388234
2017-09-12,0.008927091405338317
2017-09-13,-0.0076940985656581695
2017-09-14,-0.008916248678137895
2017-09-15,0.008409802217889784
2017-09-18,0.002715319875879585
2017-09-19,0.0065766881188815685
2017-09-20,0.006917468263826221
2017-09-21,0.0003815678408378709
2017-09-22,-0.0009538279411615003
2017-09-25,-0.0032460022534845923
2017-09-26,-0.0015325746598287004
2017-09-27,0.012279142649117558
2017-09-28,0.0047384965752585995
2017-09-29,0.00018885770070187213
2017-10-02,0.011882243578996698
2017-10-03,0.002795791366839495
2017-10-04,0.0
2017-10-05,0.011710151948384206
2017-10-06,0.0007348488111920126
2017-10-09,-0.0025702568449449403
2017-10-10,0.006074230813942982
2017-10-11,0.004024748163930614
2017-10-12,-0.002550881351822354
2017-10-13,-0.0012786590526923103
2017-10-16,0.0007312746580099283
2017-10-17,-0.013708465225464206
2017-10-18,0.009265793790410148
2017-10-19,-0.02956255770321048
2017-10-20,0.005108564188216258
2017-10-23,-0.011483301053765493
2017-10-24,0.007045937669541091
2017-10-25,-0.02136883317295679
2017-10-26,0.009081859981834528
2017-10-27,-0.0015317147746358728
2017-10-30,-0.004816915173018299
2017-10-31,-0.003872330772280108
2017-11-01,0.003887384009001904
2017-11-02,-0.004840321808212034
2017-11-03,-0.0013619262631182627
2017-11-06,0.0003894811857898528
2017-11-07,-0.0054525497351674
2017-11-08,0.0029368608293012244
2017-11-09,-0.007809404429509947
2017-11-10,0.002164715491474567
2017-11-13,0.0017671276882909037
2017-11-14,0.01626784899565714
2017-11-15,0.0017361383753871085
2017-11-16,0.005583383759515392
2017-11-17,0.004595050314332605
2017-11-20,0.0009525925937956536
2017-11-21,-0.0019039128826000562
2017-11-22,0.00019091702758622375
2017-11-24,-0.0038145417236156165
2017-11-27,-0.000957151083307406
2017-11-28,0.018205834217384087
2017-11-29,0.02409183265318826
2017-11-30,0.0060650497840990525
2017-12-01,-0.005297703394510078
2017-12-04,0.009550084778934043
2017-12-05,-0.009823433969023854
2017-12-06,-0.007532623524075577
2017-12-07,0.003702090878601627
2017-12-08,0.008299854021965869
2017-12-11,-0.0023780428245142593
2017-12-12,0.007884076387785877
2017-12-13,-0.010733047869701862
2017-12-14,-0.006620066888409215
2017-12-15,0.003332004480998796
2017-12-18,0.004059003202936173
2017-12-19,-0.004042594299725422
2017-12-20,-0.004612682299650506
2017-12-21,0.007599644087517898
2017-12-22,-0.006622242604635509
2017-12-26,-0.0035186569208683904
2017-12-27,0.0005573400898026826
2017-12-28,0.005200819075367846
2017-12-29,-0.0048043329707245785
2018-01-02,-0.0007428112509667573
2018-01-03,0.006131802707774581
2018-01-04,0.009972191691288712
2018-01-05,0.002559820393610801
2018-01-08,0.0041948912725797705
2018-01-09,0.00908084154376465
2018-01-10,0.031317608976371814
2018-01-11,0.009249656282590779
2018-01-12,0.010202569687666196
2018-01-16,-0.015063516797310661
2018-01-17,0.006082575424799064
2018-01-18,-0.043876260690245195
2018-01-19,0.02276426839077139
2018-01-22,0.019607971036490035
2018-01-23,0.0
2018-01-24,0.0008661123219733113
2018-01-25,-0.015925134315618483
2018-01-26,0.016358721720361347
2018-01-29,-0.00034756002538616215
2018-01-30,-0.014256226864305499
2018-01-31,0.0
2018-02-01,0.014109613894047301
2018-02-02,-0.020347718188042707
2018-02-05,-0.034617440888458306
2018-02-06,0.020411963653651943
2018-02-07,-0.0027032556312303058
2018-02-08,-0.03704352727118454
2018-02-09,0.01482456785231534
2018-02-12,0.00980021919294738
2018-02-13,0.0036622491538029767
2018-02-14,0.021346439114902083
2018-02-15,0.00321546197516831
2018-02-16,0.0016025359859150878
2018-02-20,0.0030220109711645016
2018-02-21,0.0005320235210046764
2018-02-22,-0.009743288789442861
2018-02-23,0.017889356508415277
2018-02-26,0.022495272316555015
2018-02-27,-0.0032654992095756397
2018-02-28,-0.016554639064626397
2018-03-01,-0.02665292431314481
2018-03-02,-0.0025216376656961303
2018-03-05,0.01878243988829098
2018-03-06,0.008154431328474265
2018-03-07,0.0005279795592576519
2018-03-08,-0.021265627206003668
2018-03-09,0.027653095311019227
2018-03-12,-0.013804220347892304
2018-03-13,-0.008504599617249142
2018-03-14,-0.019478106969688658
2018-03-15,-0.00036430066558768015
2018-03-16,0.0027347978400098505
2018-03-19,-0.012000103545969476
2018-03-20,0.001656383100276937
2018-03-21,0.0033070282209961555
2018-03-22,-0.047427516438769635
2018-03-23,-0.02479796697743042
2018-03-26,0.027794306722171758
2018-03-27,-0.027234361827136233
2018-03-28,-0.0021688967710542517
2018-03-29,0.01817825977158538
2018-04-02,-0.02678056557944508
2018-04-03,0.016749896921831153
2018-04-04,0.009609609554079412
2018-04-05,0.004856190264340476
2018-04-06,-0.02667693700519813
2018-04-09,0.0033763168679794564
2018-04-10,0.017023266057237585
2018-04-11,-0.008369162547889775
2018-04-12,0.02080464310489316
2018-04-13,-0.008459864185324073
2018-04-16,0.008144340282748574
2018-04-17,0.003846805692242272
2018-04-18,0.001340978673245008
2018-04-19,0.05702284811041247
2018-04-20,0.003258365911445127
2018-04-23,0.005593768720116854
2018-04-24,-0.006100670839466749
2018-04-25,0.0001804402435534591
2018-04-26,0.0007217158609507113
2018-04-27,-0.0021640963080257203
2018-04-30,-0.010348899975575643
2018-05-01,-0.005870526191969261
2018-05-02,-0.0036906480397519426
2018-05-03,-0.0025933800255921735
