Date,VST
2017-07-19,-0.00436691947833967
2017-07-20,0.015037606559584082
2017-07-21,0.011728301745861591
2017-07-24,0.01281273633029123
2017-07-25,0.0006024436621043794
2017-07-26,-0.006020407678165807
2017-07-27,0.0006055929438655294
2017-07-28,-0.00544811496205222
2017-07-31,0.0
2017-08-01,0.010955783648555428
2017-08-02,-0.005418460650709389
2017-08-03,-0.020581266458169822
2017-08-04,0.029666285222836652
2017-08-07,0.021608798608047763
2017-08-08,0.009988159586814094
2017-08-09,-0.006980744642954395
2017-08-10,-0.004100862906462943
2017-08-11,0.012352855166665844
2017-08-14,0.009878279256227529
2017-08-15,0.00747964368571119
2017-08-16,0.008566827664532983
2017-08-17,-0.030577660602590373
2017-08-18,0.024532599479414552
2017-08-21,0.006841701425971181
2017-08-22,0.0011322517104059848
2017-08-23,0.0022626342890654794
2017-08-24,-0.003950310194122508
2017-08-25,0.005665474437091422
2017-08-28,0.0005634748144052182
2017-08-29,-0.0028154117161556247
2017-08-30,-0.019762645291542702
2017-08-31,0.019585140383588273
2017-09-01,0.007909611477667333
2017-09-05,-0.005044940963748634
2017-09-06,0.0011268243147182222
2017-09-07,0.00562771746766666
2017-09-08,-0.012311206263458607
2017-09-11,0.003965977033628221
2017-09-12,-0.00112879454784387
2017-09-13,0.0005648779973486118
2017-09-14,0.005081722597265692
2017-09-15,-0.0011232218829639873
2017-09-18,0.011810813557996847
2017-09-19,-0.006114359366241717
2017-09-20,0.01901542652578203
2017-09-21,-0.0032929048174343833
2017-09-22,-0.000550569401447154
2017-09-25,0.0005508726950971266
2017-09-26,0.016519899194968213
2017-09-27,0.013000973111938707
2017-09-28,-0.0026737099658679098
2017-09-29,0.002144654577869165
2017-10-02,0.011235995172417246
2017-10-03,0.0
2017-10-04,0.0015872735660753534
2017-10-05,0.010037193111008147
2017-10-06,-0.017259455356922637
2017-10-09,0.007450599632459642
2017-10-10,-0.006339384993526154
2017-10-11,0.010632890975174503
2017-10-12,0.0036821295671061183
2017-10-13,-0.004192643358815196
2017-10-16,-0.00052634548821473
2017-10-17,0.0010531282159884636
2017-10-18,-0.016307192268850135
2017-10-19,0.006951788648686952
2017-10-20,0.010621831768962142
2017-10-23,0.023646446785471786
2017-10-24,0.0051334178226667415
2017-10-25,0.037793646700376105
2017-10-26,0.008366286805493672
2017-10-27,-0.009272796670004468
2017-10-30,-0.08522182709107073
2017-10-31,0.04685007347639569
2017-11-01,-0.011831369657559265
2017-11-02,-0.0046849766839591744
2017-11-03,0.005752880337390076
2017-11-06,0.0067605371184105145
2017-11-07,-0.021177959058182427
2017-11-08,-0.003693905630864358
2017-11-09,-0.030720485751124404
2017-11-10,0.016940182724077824
2017-11-13,0.018269582902651793
2017-11-14,0.012137420332186233
2017-11-15,-0.001564333429743936
2017-11-16,-0.008877205987488312
2017-11-17,0.008956716605769133
2017-11-20,-0.011488203585100942
2017-11-21,-0.0015847581214006867
2017-11-22,0.028571630324257136
2017-11-24,-0.008230572745251186
2017-11-27,-0.013485545753887496
2017-11-28,0.011040931437815482
2017-11-29,-0.004160170376593442
2017-11-30,-0.013054755682569863
2017-12-01,-0.008994864045493878
2017-12-04,-0.008542394772966255
2017-12-05,-0.04092626553711198
2017-12-06,-0.016844424309090056
2017-12-07,0.014848736044058564
2017-12-08,-0.0011255560108377471
2017-12-11,0.020281396552872533
2017-12-12,-0.0022083587730613585
2017-12-13,-0.034311166443639185
2017-12-14,-0.01203417353982128
2017-12-15,0.0040604895075797565
2017-12-18,0.027729269257368516
2017-12-19,0.011804552952507263
2017-12-20,0.008888896577913252
2017-12-21,0.0
2017-12-22,-0.009911902771525982
2017-12-26,-0.013348176186573135
2017-12-27,0.006200838610619375
2017-12-28,0.0033612223342622816
2017-12-29,0.02289185453114273
2018-01-02,0.0054590075719347375
2018-01-03,0.002714110713039064
2018-01-04,0.001082657530434128
2018-01-05,0.010276228412146038
2018-01-08,0.0010706051663873506
2018-01-09,-0.012834117100598341
2018-01-10,-0.005959165928839938
2018-01-11,0.010354628997058413
2018-01-12,0.0016178541998432827
2018-01-16,-0.03177155641494123
2018-01-17,0.025583942502067414
2018-01-18,0.01898064517607656
2018-01-19,0.03725347167472348
2018-01-22,-0.012826562988069057
2018-01-23,-0.0005201265506395991
2018-01-24,0.013000561344237216
2018-01-25,0.012320339796474178
2018-01-26,0.0035497835400177813
2018-01-29,-0.011622125096745206
2018-01-30,-0.020450143790784248
2018-01-31,0.017745381360964485
2018-02-01,0.0071795519934916285
2018-02-02,-0.02494902399236032
2018-02-05,-0.03237583590776216
2018-02-06,0.0075551417673935806
2018-02-07,-0.007498489615308523
2018-02-08,-0.05774445545336493
2018-02-09,0.02405526365708388
2018-02-12,0.004474400951583135
2018-02-13,0.016146787581903466
2018-02-14,0.0005479761598681243
2018-02-15,0.023548669135634803
2018-02-16,0.007490584107274989
2018-02-20,0.0026553693472401996
2018-02-21,-0.011122921292822996
2018-02-22,0.00267836389268572
2018-02-23,0.01602547421957934
2018-02-26,-0.002103051266245548
2018-02-27,0.0
2018-02-28,-0.0015807004537482516
2018-03-01,0.007915545602890761
2018-03-02,0.025654737684517093
2018-03-05,0.016334876318925717
2018-03-06,0.02812636576430516
2018-03-07,0.005862242675918283
2018-03-08,0.010684537895140345
2018-03-09,-0.005766144397313044
2018-03-12,-0.011116571284450316
2018-03-13,0.0
2018-03-14,-0.008309038978523864
2018-03-15,0.019714385223989828
2018-03-16,-0.012566413942227128
2018-03-19,-0.02447388677610096
2018-03-20,-0.00551951769761283
2018-03-21,0.016649782219245957
2018-03-22,0.009925900708317892
2018-03-23,-0.007862304789544972
2018-03-26,0.025754901473661773
2018-03-27,0.007242966362958292
2018-03-28,0.012943738753748768
2018-03-29,-0.014197990991748788
2018-04-02,-0.023043600506116646
2018-04-03,0.02113021054900499
2018-04-04,-0.008181190626023294
2018-04-05,-0.018922953839259904
2018-04-06,-0.02670598728592244
2018-04-09,0.058434983930156115
2018-04-10,0.023523704437512283
2018-04-11,0.007035627803228639
2018-04-12,-0.00046548172748528405
2018-04-13,0.008853454020383511
2018-04-16,0.0157043507385477
2018-04-17,0.01637109308026541
2018-04-18,-0.0004473530631792233
2018-04-19,-0.009847864742728585
2018-04-20,-0.010850019960601642
2018-04-23,0.02056707890895426
2018-04-24,-0.0022393658015641416
2018-04-25,0.008976768582947159
2018-04-26,0.005338379357791467
2018-04-27,0.006194250417552949
2018-04-30,0.004837466789183953
2018-05-01,0.0
2018-05-02,0.006126578576920894
2018-05-03,0.006524655568195703
2018-05-04,-0.00561771885548179
2018-05-07,0.03433261029088008
2018-05-08,-0.02647021824742979
2018-05-09,-0.007769103413901135
2018-05-10,-0.003479680850425715
2018-05-11,0.0013096430564887296
2018-05-14,0.006974819363300133
2018-05-15,0.0017313141088137751
2018-05-16,-0.002593059509350737
2018-05-17,-0.008665232163014958
2018-05-18,0.0056819446743896496
2018-05-21,0.0
2018-05-22,0.009126304422365283
2018-05-23,0.00043078335515200905
2018-05-24,0.03659057267408938
2018-05-25,-0.00539869867760745
2018-05-29,0.002505267795713584
2018-05-30,0.010828876423241374
2018-05-31,0.01071259315104145
2018-06-01,-0.007745421136475139
2018-06-04,-0.0028759037918338892
2018-06-05,0.004532233323682577
2018-06-06,0.009434130103299632
2018-06-07,0.0024377186872093226
2018-06-08,-0.00445892905637757
2018-06-11,-0.019136805973798965
2018-06-12,0.004566191916160811
2018-06-13,0.007851409179092439
2018-06-14,-0.015580033568247886
2018-06-15,-0.010828969064839544
2018-06-18,-0.009684102753143131
2018-06-19,-0.002551164436903952
2018-06-20,0.008098876090011808
2018-06-21,0.01775895613028733
2018-06-22,-0.01744907870701551
2018-06-25,-0.013530669071383228
2018-06-26,0.02186045500560896
2018-06-27,-0.003775287583089093
2018-06-28,-0.010526161996801453
2018-06-29,0.006808421463919911
2018-07-02,0.014792983129068737
2018-07-03,-0.04997912321582709
2018-07-05,-0.008330051942515126
2018-07-06,0.01282065023661727
2018-07-09,-0.008729820996678295
2018-07-10,0.013210297753989853
2018-07-11,-0.006084364061139214
2018-07-12,0.013992043394854603
2018-07-13,0.010780542384228875
2018-07-16,0.011518662550653369
2018-07-17,-0.005061160497299433
2018-07-18,-0.0016955410908943147
2018-07-19,-0.013588027823801752
2018-07-20,-0.0021524147903135837
2018-07-23,-0.012511107230111063
2018-07-24,-0.019222098270681665
2018-07-25,-0.0062358378868417885
2018-07-26,0.01075711574422833
2018-07-27,-0.008869089928432938
2018-07-30,-0.008053748450436715
2018-07-31,0.019396075154699544
2018-08-01,0.005309343440556891
2018-08-02,-0.00704225972615935
2018-08-03,0.0026593303381852174
2018-08-06,0.02564139880769467
2018-08-07,0.01163772423973164
2018-08-08,-0.005965114962164231
2018-08-09,0.0012859708097592293
2018-08-10,-0.0248289335941837
2018-08-13,-0.029850584500591526
2018-08-14,0.014026936274998292
2018-08-15,-0.015617822554998662
2018-08-16,0.017679149674594052
2018-08-17,-0.001336378363114843
2018-08-20,0.0040144007686124805
2018-08-21,-0.007996304320437186
2018-08-22,0.00761280776587081
2018-08-23,-0.0008887414353598855
2018-08-24,0.008007173249368282
2018-08-27,0.005736617585592851
2018-08-28,0.004826854469093256
2018-08-29,0.003493355873160242
2018-08-30,0.018277022962334577
2018-08-31,0.005982958060928745
2018-09-04,-0.0140189141289776
2018-09-05,-0.009478825594707474
2018-09-06,-0.02305335729941549
2018-09-07,0.0017809455758361903
2018-09-10,0.017777794473946118
2018-09-11,0.003493355873160242
2018-09-12,0.011749528589209524
2018-09-13,0.004301031034354086
2018-09-14,0.0
2018-09-17,-0.013704318343479072
2018-09-18,0.010421003882185254
2018-09-19,-0.009024431346597916
2018-09-20,0.015611364737082578
2018-09-21,0.017933453933156374
2018-09-24,0.0012585535973181905
2018-09-25,-0.013406144316632007
2018-09-26,0.00806792398796996
2018-09-27,0.018534042431387787
2018-09-28,0.02894980301660066
2018-10-01,0.015273099315555205
2018-10-02,0.00752167043815688
2018-10-03,-0.0011786738861243595
2018-10-04,-0.006687675541857674
2018-10-05,0.01465358933832106
2018-10-08,-0.007416065598307764
2018-10-09,-0.004719102243978979
2018-10-10,-0.016198994422137236
2018-10-11,-0.027710891697970252
2018-10-12,0.00041335146358933983
2018-10-15,-0.01610256652332842
2018-10-16,0.006714231562955586
2018-10-17,-0.025010535177758197
2018-10-18,-0.022659397050976637
2018-10-19,-0.009186191706691105
2018-10-22,0.015894251361895817
2018-10-23,-0.02216446217502599
2018-10-24,-0.016000015026551573
2018-10-25,0.005419858440896874
2018-10-26,-0.006738027612813058
2018-10-29,-0.013568982274519081
2018-10-30,0.003668250176946497
2018-10-31,0.03380536983949489
2018-11-01,0.020769081744975493
2018-11-02,0.05584393137332788
2018-11-05,0.023780214432595592
2018-11-06,-0.019623500239669522
2018-11-07,0.009395501520773175
2018-11-08,-0.01861582543650009
2018-11-09,-0.0070104289176501355
2018-11-12,0.022010100540775124
2018-11-13,-0.011784039328154527
2018-11-14,-0.01932556124420981
2018-11-15,-0.02348000975531961
2018-11-16,0.01631588427552444
2018-11-19,-0.005069712898575385
2018-11-20,-0.05010605921219036
2018-11-21,0.019222162506954188
2018-11-23,0.0026312395478689243
2018-11-26,0.01443593062089521
2018-11-27,-0.011642935897909323
2018-11-28,0.018760899628794014
2018-11-29,-0.0064238694547031905
2018-11-30,0.012068687146049584
2018-12-03,0.012776892026437947
2018-12-04,-0.012615702557029151
2018-12-06,0.02597951309254154
2018-12-07,-0.005811315528265748
2018-12-10,-0.012526246104877403
2018-12-11,0.011416572567834349
2018-12-12,0.020902889985924933
2018-12-13,0.017199262930370995
2018-12-14,-0.005233520968200955
2018-12-17,-0.03318492798939665
2018-12-18,-0.022185149107970314
2018-12-19,-0.008561271110378188
2018-12-20,-0.03929216931256563
2018-12-21,-0.03685381486718786
2018-12-24,-0.011199365605588762
2018-12-26,0.047663850028226484
2018-12-27,0.004955335650171699
2018-12-28,-0.00044855380033448355
2018-12-31,0.02645719974628724
2019-01-02,-0.02228027861887749
2019-01-03,-0.00938341172306778
2019-01-04,0.040595589394995635
2019-01-07,0.01690486803159419
2019-01-08,0.0004262815872428938
2019-01-09,-0.006817125313284378
2019-01-10,0.03431987376598156
2019-01-11,-0.013272330297635193
2019-01-14,-0.01008828110829163
2019-01-15,0.007643082651757949
2019-01-16,0.021913589128569555
2019-01-17,0.01484537137781361
2019-01-18,-0.016660290149170698
2019-01-22,0.0033062483415218225
2019-01-23,0.019769370173568834
2019-01-24,-0.004846799209807906
2019-01-25,0.0004058670904438788
2019-01-28,-0.009736136409861929
2019-01-29,0.00942216950829211
2019-01-30,0.011363646621923795
2019-01-31,0.0076244718232385544
2019-02-01,-0.0015929921455911655
2019-02-04,0.01316291000951475
2019-02-05,-0.007873936450675578
2019-02-06,0.002380998826138958
2019-02-07,0.010688647858704048
2019-02-08,0.015668120537354557
2019-02-11,0.006941643426918498
2019-02-12,0.006893874390972776
2019-02-13,-0.006085885687960757
2019-02-14,0.006888427244738038
2019-02-15,0.0076019345121722814
2019-02-19,0.003017815659263956
2019-02-20,0.0018802612305810484
2019-02-21,0.004504508641677951
2019-02-22,0.004857772868820609
2019-02-25,-0.012272089355514715
2019-02-26,-0.010541928027670067
2019-02-27,-0.004946837116970526
2019-02-28,-0.004206568418703149
2019-03-01,0.019585250503932672
2019-03-04,-0.042184429640744314
2019-03-05,0.0019659427275295904
2019-03-06,-0.009811474463165437
2019-03-07,-0.011494197139022555
2019-03-08,0.007618000478220921
2019-03-11,0.004775351535036831
2019-03-12,0.02495040856226849
2019-03-13,0.005409717190106411
2019-03-14,-0.013323039775153367
2019-03-15,0.0015656624772713013
2019-03-18,0.007815642530589972
2019-03-19,-0.008142826488133581
2019-03-20,0.0007818698276302882
2019-03-21,0.021093733178828344
2019-03-22,-0.006120873339103716
2019-03-25,0.004234202685166499
2019-03-26,-0.0049831054136662
2019-03-27,-0.002311275074307395
2019-03-28,-0.0038610490703225864
2019-03-29,0.008915133771193462
2019-04-01,0.0
2019-04-02,0.01114073496041601
2019-04-03,-0.004939056791121055
2019-04-04,-0.0053458665255933235
2019-04-05,-0.004222401031819589
2019-04-08,-0.006938914139129837
2019-04-09,-0.010481614251434346
2019-04-10,0.016084621641351493
2019-04-11,0.005405554167163817
2019-04-12,0.002304259113452778
2019-04-15,-0.004214650049955249
2019-04-16,-0.00038472522467924986
2019-04-17,-0.011932350232142452
2019-04-18,0.013245100501125817
2019-04-22,0.007304839316684131
2019-04-23,0.008397043760692835
2019-04-24,0.006434551270546818
2019-04-25,0.00789742168075902
2019-04-26,0.008209299302092354
2019-04-29,0.001110014577901941
2019-04-30,0.007393801563786884
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,-0.02165134246056777
2019-05-06,-0.013128475106438997
2019-05-07,-0.0060811568610673605
2019-05-08,-0.03671128200952056
2019-05-09,-0.013497311952922808
2019-05-10,-0.0008051054266760005
2019-05-13,-0.014498314629430187
2019-05-14,0.004086502537136161
2019-05-15,-0.0028489907849716944
2019-05-16,0.006530326361815053
2019-05-17,0.006083021552109935
2019-05-20,0.010076743064733273
2019-05-21,0.027533658177046227
2019-05-22,-0.011650535180663502
2019-05-23,-0.02554018242999878
2019-05-24,-0.0129031970130149
2019-05-28,0.0044935612754903875
2019-05-29,-0.023180195536622983
2019-05-30,-0.02497919529329795
2019-05-31,0.005977676648553976
2019-06-03,0.00848915720655219
2019-06-04,0.021464659522090646
2019-06-05,0.014009133837785237
2019-06-06,0.00040611863827288985
2019-06-07,-0.01259131037741923
2019-06-10,-0.008227252876456204
2019-06-11,0.01907935177359721
2019-06-12,-0.014244773734434779
2019-06-13,-0.009753171960709128
2019-06-14,-0.0037719151946241647
2019-06-17,-0.02145588502607354
2019-06-18,0.014617461272357524
2019-06-19,0.009321899858022453
2019-06-20,0.015533196263482818
2019-06-21,-0.003720368420803477
2019-06-24,-0.00871373313729662
2019-06-25,-0.02176634199442473
2019-06-26,-0.047496872893313835
2019-06-27,-0.0008985945498455328
2019-06-28,0.017985480433361012
2019-07-01,0.005300879582606388
2019-07-02,-0.0061513950483471636
2019-07-03,-0.003536881105437706
2019-07-05,0.0
2019-07-08,-0.004880045724781734
2019-07-09,-0.00044574471866143384
2019-07-10,0.0004459434956194386
2019-07-11,-0.0017836661462384829
2019-07-12,0.008486348281480316
2019-07-15,-0.0013285458089851154
2019-07-16,-0.025720690481570996
2019-07-17,0.011379143536064618
2019-07-18,-0.00495062163498261
2019-07-19,-0.012663780380926415
2019-07-22,-0.010078030818894912
2019-07-23,-0.008329589092831213
2019-07-24,0.006066110430133831
2019-07-25,0.016697919192592003
2019-07-26,-0.007755371740745143
2019-07-29,0.0009193611897748699
2019-07-30,0.004593494129737197
2019-07-31,-0.018747220799056552
2019-08-01,0.004193854424979326
2019-08-02,0.022737995808740585
2019-08-05,-0.014519227810091628
2019-08-06,0.02578304858317093
2019-08-07,-0.009874874111540533
2019-08-08,0.03127874434996025
2019-08-09,-0.027252766102277004
2019-08-12,-0.001355561004424688
2019-08-13,0.022172013065010043
2019-08-14,-0.013280257925192607
2019-08-15,0.01435598669819127
2019-08-16,0.047766534459108945
2019-08-19,0.0
2019-08-20,0.00422157755722985
2019-08-21,0.013450536649595168
2019-08-22,0.0012445117033881292
2019-08-23,-0.006628263843161508
2019-08-26,0.01167651464495889
2019-08-27,-0.011129444745062833
2019-08-28,0.0020844389158054533
2019-08-29,0.014974781716052599
2019-08-30,0.022541021890827073
2019-09-03,0.004809654509147165
2019-09-04,0.005983224693967282
2019-09-05,0.01823943679189899
2019-09-06,-0.0058409287446312685
2019-09-09,0.0007833258301628288
2019-09-10,0.0027397961619926026
2019-09-11,0.01366103520405515
2019-09-12,0.011551832943062834
2019-09-13,0.0040160447303569935
2019-09-16,0.011809573969959297
2019-09-17,0.003764900358129264
2019-09-18,0.0033759806601072473
2019-09-19,-0.002616727753963155
2019-09-20,0.017241352399461674
2019-09-23,-0.0066323020169782865
2019-09-24,0.0007418245045649474
2019-09-25,0.006300956028971294
2019-09-26,-0.009944829610503914
2019-09-27,-0.005208226739651711
2019-09-30,-0.0003740048667352225
2019-10-01,-0.008604428421459032
2019-10-02,-0.01433957426571697
2019-10-03,0.004211035253459672
2019-10-04,0.026687039311372063
2019-10-07,0.0025994818615739934
2019-10-08,0.005185159449578869
2019-10-09,-0.0025792061297533753
2019-10-10,-0.005541277742215911
2019-10-11,0.00631499998941587
2019-10-14,-0.004429668903062511
2019-10-15,-0.002595463830060374
2019-10-16,-0.008922075806846008
2019-10-17,0.006751714688241206
2019-10-18,-0.0018627306875714789
2019-10-21,0.009705241406313903
2019-10-22,0.0018482690313534889
2019-10-23,-0.0022139766587416787
2019-10-24,-0.0018491959393881485
2019-10-25,0.004075621790353479
2019-10-28,-0.004059078521482573
2019-10-29,0.001482162404461862
2019-10-30,0.008138936738223856
2019-10-31,-0.008073229236197355
2019-11-01,0.00517948554946468
2019-11-04,0.007360746348445302
2019-11-05,-0.03690180597617665
2019-11-06,-0.023141110738061355
2019-11-07,0.01786431083808937
2019-11-08,-0.008012337273440528
2019-11-11,0.0034616785899921343
2019-11-12,0.008049105634861276
2019-11-13,-0.011407025987985264
2019-11-14,0.01307716209287868
2019-11-15,-0.005315166835262786
2019-11-18,0.018320651939317978
2019-11-19,-0.008995398916010977
2019-11-20,0.009455299042566478
2019-11-21,-0.009366733773684133
2019-11-22,0.0034038214448544046
2019-11-25,-0.009800271996624033
2019-11-26,-0.0038065452387774368
2019-11-27,0.011845589590688155
2019-11-29,0.0018882199919896259
2019-12-02,-0.0026385093487892863
2019-12-03,-0.0018897300205821255
2019-12-04,-0.04922376369419934
2019-12-05,-0.02628424499852622
2019-12-06,-0.014724070356772367
2019-12-09,-0.01743462640593163
2019-12-10,0.007181986023818032
2019-12-11,0.0025169110274663176
2019-12-12,0.006276159260877101
2019-12-13,-0.008986572360361822
2019-12-16,0.022353543561095757
2019-12-17,-0.012376062625533923
2019-12-18,-0.0025063937174764073
2019-12-19,0.0146566062832445
2019-12-20,-0.009079878527019525
2019-12-23,-0.014993706876667456
2019-12-24,-0.00676515309568837
2019-12-26,-0.01958253600863158
2019-12-27,-0.00911872174866779
2019-12-30,0.0
2019-12-31,0.007449381525625576
2020-01-02,-0.006524436882628937
2020-01-03,0.01050784647092562
2020-01-06,-0.01689766854307273
2020-01-07,0.006170114506024671
2020-01-08,0.013140513105749818
2020-01-09,-0.011672901967645366
2020-01-10,-0.004374612824446511
2020-01-13,-0.01010535871307583
2020-01-14,0.006213835129222023
2020-01-15,0.002646612757889244
2020-01-16,0.020677587317129875
2020-01-17,-0.011206875001057326
2020-01-21,-0.010026256323496963
2020-01-22,0.0013211676968016839
2020-01-23,0.009674437442009687
2020-01-24,-0.034407656199209824
2020-01-27,-0.023455075614280285
2020-01-28,-0.005080856527814537
2020-01-29,0.02739095394007629
2020-01-30,0.012652596993785181
2020-01-31,0.004908449392135417
2020-02-03,0.0022201363295959453
2020-02-04,-0.023482414658405615
2020-02-05,-0.004990950186852694
2020-02-06,-0.009575817169241163
2020-02-07,0.02670329082365308
2020-02-10,-0.001345067171228953
2020-02-11,0.03188128825331149
2020-02-12,-0.0021756951389139134
2020-02-13,0.006105628872357105
2020-02-14,0.009536145318451261
2020-02-18,0.003005579302591377
2020-02-19,-0.02868160314268209
2020-02-20,0.009695756948417511
2020-02-21,0.02269775705271493
