Date,MKC
2015-05-26,-0.005331975130302258
2015-05-27,0.005998660359879615
2015-05-28,0.0005069012012075547
2015-05-29,-0.004690749684295503
2015-06-01,-0.00242062892261663
2015-06-02,-0.0038309424863758323
2015-06-03,-0.00012790990611488695
2015-06-04,-0.010128715777215191
2015-06-05,-0.0063465956047613625
2015-06-08,-0.00026030137127652786
2015-06-09,-0.0022163480980060823
2015-06-10,0.0075784830115903645
2015-06-11,0.00038940233545892156
2015-06-12,-0.002204183144988603
2015-06-15,-0.0019486994946799063
2015-06-16,0.01796395059527156
2015-06-17,0.0008954307137090112
2015-06-18,0.010732262647360491
2015-06-19,0.0016429654549059425
2015-06-22,0.012241390205958602
2015-06-23,0.000623614683704421
2015-06-24,0.01445255889680963
2015-06-25,0.0015970312358326577
2015-06-26,-0.0011033618051473626
2015-06-29,-0.015958844288945673
2015-06-30,0.009855097760351317
2015-07-01,-0.017047668063132293
2015-07-02,0.004901328488150503
2015-07-06,-0.00712848764556262
2015-07-07,0.014989391432655763
2015-07-08,-0.011789816003384135
2015-07-09,0.002019488818482351
2015-07-10,0.007683625178728448
2015-07-13,0.007500134233535682
2015-07-14,0.0014887011097022285
2015-07-15,-0.008548243071054396
2015-07-16,0.00712264096421511
2015-07-17,-0.007320327775599211
2015-07-20,0.0
2015-07-21,0.002125146579595727
2015-07-22,0.003491830938679774
2015-07-23,-0.004473761075979299
2015-07-24,-0.0026225459368603987
2015-07-27,-0.0008758691625727621
2015-07-28,0.016412044165980966
2015-07-29,0.003327667369183107
2015-07-30,0.0074942329983436196
2015-07-31,0.0
2015-08-03,0.0003657485169037411
2015-08-04,0.00694779746391716
2015-08-05,0.01125762909171546
2015-08-06,-0.001317028477657356
2015-08-07,0.0017983862167780806
2015-08-10,0.013040919780048732
2015-08-11,-0.0007078675738131368
2015-08-12,0.0007083690052622771
2015-08-13,-0.0018895218183629936
2015-08-14,0.00816499134786186
2015-08-17,-0.0023472086491655997
2015-08-18,-0.0029415871899373114
2015-08-19,-0.014631048206692365
2015-08-20,-0.01820176470388246
2015-08-21,-0.025002756350973376
2015-08-24,-0.03277458297086
2015-08-25,-0.016813404337253424
2015-08-26,0.027361257768843794
2015-08-27,0.012420188931442366
2015-08-28,0.010749965511198223
2015-08-31,-0.008008096223214078
2015-09-01,-0.021064409007915175
2015-09-02,0.020228992139089907
2015-09-03,0.011366710833527582
2015-09-04,-0.016358756486094306
2015-09-08,0.026913846669023078
2015-09-09,-0.012486480904787545
2015-09-10,0.002253810966521108
2015-09-11,0.009867492689040747
2015-09-14,0.0030923523355881333
2015-09-15,0.008878153317006365
2015-09-16,0.01686607159547937
2015-09-17,0.00012009902941056971
2015-09-18,-0.006850326039064769
2015-09-21,0.006534616332617427
2015-09-22,-0.008535578011241163
2015-09-23,0.0009696299591779312
2015-09-24,0.007268564084419671
2015-09-25,0.003366998174850755
2015-09-28,-0.02313300790688355
2015-09-29,-0.003803539744046014
2015-09-30,0.012193747633170604
2015-10-01,-0.04258948794250539
2015-10-02,0.011946703941283277
2015-10-05,0.025747922189129024
2015-10-06,-0.0028166050959513855
2015-10-07,0.004666553156420727
2015-10-08,0.016334476857159164
2015-10-09,0.0032625428427650593
2015-10-12,0.003975280388949676
2015-10-13,-0.009478140246296007
2015-10-14,-0.00968993574485344
2015-10-15,0.0006114283937090903
2015-10-16,0.010512481671141716
2015-10-19,-0.0006048081476014433
2015-10-20,-0.003267896349087751
2015-10-21,0.0070431911336739095
2015-10-22,0.0315926478601245
2015-10-23,-0.0044416314632678144
2015-10-26,0.0005868410838838489
2015-10-27,-0.00997419050005488
2015-10-28,-0.0008297352214553522
2015-10-29,0.0040334120079499325
2015-10-30,-0.007797737777377689
2015-11-02,0.006787217371108989
2015-11-03,0.004967597004178037
2015-11-04,0.0009414347564369319
2015-11-05,0.009523691136772205
2015-11-06,-0.020032579479089208
2015-11-09,-0.007012181846187349
2015-11-10,0.0028727425763031
2015-11-11,0.0052513000170881785
2015-11-12,-0.0223198678267712
2015-11-13,-0.007043080459541162
2015-11-16,0.018710870176061878
2015-11-17,-0.007082892357563986
2015-11-18,0.023939306887369005
2015-11-19,0.00035416484840156137
2015-11-20,-0.00637389364013452
2015-11-23,0.01140377801777226
2015-11-24,0.0016443554856560016
2015-11-25,0.005159551416771269
2015-11-27,0.0036164742555069296
2015-11-30,-0.0012783777453153622
2015-12-01,0.009310784492598145
2015-12-02,-0.013952894451558895
2015-12-03,-0.011343437445142435
2015-12-04,0.022710861544837035
2015-12-07,0.010871884305340362
2015-12-08,-0.009839697573126971
2015-12-09,-0.004275394104324648
2015-12-10,-0.011489138329432769
2015-12-11,-0.015614201646621972
2015-12-14,0.00882565342682784
2015-12-15,0.001773456739776691
2015-12-16,0.019824970915065743
2015-12-17,-0.018861123230441534
2015-12-18,-0.013091118440924032
2015-12-21,0.011352328996770078
2015-12-22,0.010634745164470827
2015-12-23,0.01555009214182701
2015-12-24,-0.0018419002400220652
2015-12-28,0.0056516358291616164
2015-12-29,0.005762976627812
2015-12-30,-0.007563619628764728
2015-12-31,-0.012009289825960834
2016-01-04,-0.014960253925451528
2016-01-05,0.0016612278796177549
2016-01-06,-0.0017769658134165756
2016-01-07,-0.006882570135695931
2016-01-08,-0.0007168346143885396
2016-01-11,0.005620045860441847
2016-01-12,0.016765696711411815
2016-01-13,-0.0073675702396700515
2016-01-14,0.001767228824933964
2016-01-15,-0.015524178883012496
2016-01-19,-0.029028715723931953
2016-01-20,-0.012057242697240289
2016-01-21,-0.006475745600710181
2016-01-22,0.02394107400170875
2016-01-25,-0.009180864031689051
2016-01-26,0.022609585401110133
2016-01-27,-0.00700784407826327
2016-01-28,0.03917762884941656
2016-01-29,0.02997315912567422
2016-02-01,0.002273297797269258
2016-02-02,-0.005443910218167813
2016-02-03,-0.008096281671670535
2016-02-04,-0.013221774179253853
2016-02-05,0.0006990673537026204
2016-02-08,0.023052790229692643
2016-02-09,0.004210557170162055
2016-02-10,0.02561230860939734
2016-02-11,-0.00176831753395168
2016-02-12,-0.007416679558183592
2016-02-16,0.0079180164837227
2016-02-17,0.009736858477142674
2016-02-18,-0.003616000556506571
2016-02-19,0.011987467470838009
2016-02-22,-0.005324947452732598
2016-02-23,0.014639810022225364
2016-02-24,0.00032313500129199646
2016-02-25,0.012917124635053012
2016-02-26,-0.006057288942513006
2016-02-29,-0.002886819736375501
2016-03-01,0.0012867455965284158
2016-03-02,0.0014990473983540475
2016-03-03,0.0024594709024674533
2016-03-04,0.0019199337237369996
2016-03-07,-0.00691993179998851
2016-03-08,0.00343055357866473
2016-03-09,0.0028845640506252046
2016-03-10,-0.0023435428857624396
2016-03-11,0.006193111944817531
2016-03-14,0.0008491604110503204
2016-03-15,-0.005725983995131911
2016-03-16,0.01045123763230893
2016-03-17,0.010448522062766141
2016-03-18,-0.013683170335151984
2016-03-21,-0.0030710752672268304
2016-03-22,-0.0012743324229261832
2016-03-23,0.019357084024099747
2016-03-24,0.0051129915007741555
2016-03-28,0.010692424715578408
2016-03-29,0.02290442677826765
2016-03-30,0.0016070075619600832
2016-03-31,-0.0027066276555886004
2016-04-01,0.010554685287119225
2016-04-04,0.0017904483500261748
2016-04-05,-0.016085775674979597
2016-04-06,0.00524777664156395
2016-04-07,0.0024198139589342027
2016-04-08,0.006135566659131175
2016-04-11,-0.014995278769266318
2016-04-12,0.0037550263446628485
2016-04-13,-0.022042676905807967
2016-04-14,-0.019541111667856548
2016-04-15,0.0024258807077257583
2016-04-18,0.0002101217708858627
2016-04-19,-0.0009464889921506625
2016-04-20,-0.013264540293122962
2016-04-21,-0.024965271953910295
2016-04-22,0.004048394983756642
2016-04-25,0.016673663476475697
2016-04-26,-0.0024654425697362425
2016-04-27,-0.0006442042912603307
2016-04-28,0.003978503748580664
2016-04-29,0.0043909748025956485
2016-05-02,0.005758233902808163
2016-05-03,-0.00763378437605966
2016-05-04,0.011966186810702828
2016-05-05,0.0008442666467867177
2016-05-06,0.00738386385853973
2016-05-09,0.015602567031317793
2016-05-10,0.010206998180051663
2016-05-11,-0.004796971079102819
2016-05-12,0.013742126602773519
2016-05-13,-0.005159249039594749
2016-05-16,0.004576205384821064
2016-05-17,-0.02449621815706904
2016-05-18,-0.011518505140173607
2016-05-19,0.008502967379302895
2016-05-20,-0.005308731199144434
2016-05-23,0.0016744472079963657
2016-05-24,0.010342709562364938
2016-05-25,0.0001032684270416695
2016-05-26,0.008271451030192223
2016-05-27,0.0026661962812701834
2016-05-31,-0.007261335395309154
2016-06-01,0.0019573350995645278
2016-06-02,-0.0008224969201626742
2016-06-03,0.013377157893113223
2016-06-06,-0.009748058104338653
2016-06-07,0.003588818346512035
2016-06-08,0.009400638266875427
2016-06-09,0.013260147047142512
2016-06-10,-0.0028968809433621567
2016-06-13,-0.008516403037005071
2016-06-14,0.00424422608960362
2016-06-15,0.0031192197234926056
2016-06-16,0.007824390038882356
2016-06-17,-0.0040804947032481165
2016-06-20,0.001198724368840054
2016-06-21,0.006488508575043905
2016-06-22,-0.006545548921057742
2016-06-23,0.022261806298946363
2016-06-24,-0.008105235254995624
2016-06-27,0.0007874173954078856
2016-06-28,0.003640305903311436
2016-06-29,0.006763497964241472
2016-06-30,0.03855504116519759
2016-07-01,-0.007499901591092151
2016-07-05,0.011334692156731219
2016-07-06,-0.0037357731568641306
2016-07-07,-0.0031061660693704196
2016-07-08,0.009913926847075816
2016-07-11,-0.009536441192226297
2016-07-12,-0.011138329555331006
2016-07-13,0.004772848846308353
2016-07-14,-0.003800073222923639
2016-07-15,0.001525879005711106
2016-07-18,-0.0012378717683025897
2016-07-19,0.001143974733437636
2016-07-20,-0.009332241766939808
2016-07-21,-0.002018980875442722
2016-07-22,0.004238613955045212
2016-07-25,0.000958698667914426
2016-07-26,-0.008527986079177485
2016-07-27,-0.01826621818739993
2016-07-28,0.0037407472924271268
2016-07-29,0.0028445663965759316
2016-08-01,-0.0006848265619120442
2016-08-02,-0.007437827839172129
2016-08-03,-0.011437516554696936
2016-08-04,0.003690338113550018
2016-08-05,-0.0030804787128982936
2016-08-08,0.003987107858192784
2016-08-09,0.0016878025947799635
2016-08-10,0.006244384622358323
2016-08-11,0.0006897511536234635
2016-08-12,0.0018702336198528347
2016-08-15,-0.005796921651163078
2016-08-16,-0.008202418944353473
2016-08-17,0.007473420013786036
2016-08-18,0.003461404868737361
2016-08-19,0.003942486167570536
2016-08-22,0.006577645628789819
2016-08-23,-0.0011704816526737494
2016-08-24,-0.007518689365001108
2016-08-25,0.0
2016-08-26,-0.0033452270610694335
2016-08-29,0.008884671593243798
2016-08-30,-0.008121707785894161
2016-08-31,0.005820280443066261
2016-09-01,-0.007845777910714502
2016-09-02,0.00691956556237705
2016-09-06,0.0011778274945375422
2016-09-07,-0.013629881340759153
2016-09-08,-0.009842084614694158
2016-09-09,-0.03433726938195658
2016-09-12,0.019338493057561967
2016-09-13,-0.007037860019412534
2016-09-14,-0.004622493016281037
2016-09-15,0.011868196041255441
2016-09-16,-0.02233583944083717
2016-09-19,0.005424819916187484
2016-09-20,-0.0015565558097715426
2016-09-21,0.002494128932456263
2016-09-22,0.007567065658644401
2016-09-23,-0.005041181429976782
2016-09-26,-0.000516771595696186
2016-09-27,0.009207328459565955
2016-09-28,0.002255155738136505
2016-09-29,-0.0038867970139714325
2016-09-30,0.025978242681533592
2016-10-03,-0.029923789115323007
2016-10-04,-0.0047457895719371646
2016-10-05,-0.006634245752271339
2016-10-06,-0.0017816231540436211
2016-10-07,0.0034650600180434754
2016-10-10,-0.0025115887046996965
2016-10-11,-0.01216980163559589
2016-10-12,0.0026549519913139363
2016-10-13,0.002118659940238299
2016-10-14,-0.0017965946369591368
2016-10-17,-0.0011648400883219612
2016-10-18,0.005512653733287465
2016-10-19,-0.006747672720740727
2016-10-20,-0.005944098277430809
2016-10-21,-0.0011746664026766052
2016-10-24,0.003634769897769008
2016-10-25,0.021623587752400253
2016-10-26,-0.004900481375958332
2016-10-27,-0.009534873663697874
2016-10-28,0.009203582401678956
2016-10-31,0.004926772711890015
2016-11-01,-0.01105692396239022
2016-11-02,-0.00010538687465022623
2016-11-03,0.0006331434343762599
2016-11-04,-0.015918521903717786
2016-11-07,0.009533799652289288
2016-11-08,0.01623530634520387
2016-11-09,-0.012738695708184311
2016-11-10,-0.03151759170835888
2016-11-11,-0.0005461652909708459
2016-11-14,0.004261458545598451
2016-11-15,0.0016317528128764192
2016-11-16,-0.0020635262257377995
2016-11-17,-0.005116175223885078
2016-11-18,-0.002188235250325632
2016-11-21,0.007455962610334099
2016-11-22,0.010448444611745211
2016-11-23,-0.01895690812244122
2016-11-25,0.013394745906396333
2016-11-28,0.0008665069130431302
2016-11-29,0.008118613614603643
2016-11-30,-0.02072369401388785
2016-12-01,-0.02653493736319923
2016-12-02,0.0030411302887742853
2016-12-05,0.006064121334305783
2016-12-06,0.008817949814925674
2016-12-07,0.017039041451018422
2016-12-08,-0.00543959181681708
2016-12-09,0.01104788248184585
2016-12-12,0.010169972563197849
2016-12-13,0.003534471210600465
2016-12-14,-0.01718261687817113
2016-12-15,0.0028231288118873987
2016-12-16,0.0009747169816076706
2016-12-19,0.002055140208911732
2016-12-20,0.0015115896270483375
2016-12-21,0.004850940979671092
2016-12-22,-0.0038621912386375135
2016-12-23,0.0020466166179060608
2016-12-27,0.0
2016-12-28,0.002267780970210742
2016-12-29,0.009483756038948687
2016-12-30,-0.0036294608179899823
2017-01-03,0.0027857710826710846
2017-01-04,-0.0028852053204354577
2017-01-05,-0.019609595033240113
2017-01-06,-0.0009839723311576565
2017-01-09,-0.013785672210381739
2017-01-10,-0.003882574073085787
2017-01-11,0.004900210044433528
2017-01-12,0.005209017722586307
2017-01-13,0.007386911398312712
2017-01-17,0.014337425994241482
2017-01-18,0.004099978066554266
2017-01-19,-0.0005371949597481329
2017-01-20,0.0032250937076767627
2017-01-23,-0.0014999635796776323
2017-01-24,0.009445073714465346
2017-01-25,0.018500762976159102
2017-01-26,-0.001983571969533471
2017-01-27,0.002928811578235546
2017-01-30,-0.00417162558775408
2017-01-31,0.0007334028764580669
2017-02-01,-0.01046596291949109
2017-02-02,0.005605170768620882
2017-02-03,0.008203775625556187
2017-02-06,-0.01408292729072802
2017-02-07,0.011109993678388719
2017-02-08,0.009836579038378979
2017-02-09,0.005699512380282767
2017-02-10,0.00206052901505549
2017-02-13,0.00030886972732258045
2017-02-14,-0.004420546277877135
2017-02-15,0.0019618626050499355
2017-02-16,-0.006183142823283028
2017-02-17,0.011924856280459473
2017-02-21,0.00952936799363524
2017-02-22,-0.005176497862437568
2017-02-23,0.009182786197699855
2017-02-24,0.004246469403508479
2017-02-27,-0.01842337110186887
2017-02-28,0.009435744713664151
2017-03-01,0.006502831904687145
2017-03-02,0.0030282135078016914
2017-03-03,0.000704405100441674
2017-03-06,-0.0019105980585829574
2017-03-07,-0.002418715504625246
2017-03-08,-0.0005047833849424199
2017-03-09,0.010510288557830316
2017-03-10,0.0033004546978361304
2017-03-13,0.0005979471959527416
2017-03-14,0.002789610562023759
2017-03-15,0.012020495869348391
2017-03-16,-0.003828481710828169
2017-03-17,0.005124435978916209
2017-03-20,0.00019606197514665524
2017-03-21,-0.0034306302807388667
2017-03-22,-0.003049218568743961
2017-03-23,-0.0013813633189420083
2017-03-24,-0.0020742951444772117
2017-03-27,0.0034647561945040373
2017-03-28,-0.028906771949553822
2017-03-29,-0.0038606495473404445
2017-03-30,-0.005303789321666641
2017-03-31,0.00020513931526022766
2017-04-03,0.00615099960249843
2017-04-04,0.002750796813508316
2017-04-05,0.02255649169471785
2017-04-06,-0.0008987600050558431
2017-04-07,-0.0048958887221184355
2017-04-10,0.0018071874584626446
2017-04-11,-0.0010023398891108037
2017-04-12,0.001705660803009268
2017-04-13,-0.0065102417152247405
2017-04-17,0.009275196705966104
2017-04-18,0.005793453558668782
2017-04-19,-0.001688205998467529
2017-04-20,-0.0007960475818588053
2017-04-21,-0.0003978553767898241
2017-04-24,0.006772680026810862
2017-04-25,-0.003957309650467367
2017-04-26,-0.009535277205627302
2017-04-27,0.003008527317120313
2017-04-28,-0.0011996417296966655
2017-05-01,-0.007107181955626651
2017-05-02,0.0017137357006937748
2017-05-03,0.00010083498506396893
2017-05-04,0.009660534435779855
2017-05-05,-0.0016941754775544604
2017-05-08,0.0025958119649192035
2017-05-09,-0.006970786285904418
2017-05-10,0.00250715055377726
2017-05-11,0.0007001188179858175
2017-05-12,-0.006397253668155578
2017-05-15,0.009154895279986253
2017-05-16,-0.008174779735887205
2017-05-17,0.008644168378992845
2017-05-18,-0.002391570024901757
2017-05-19,0.008790259870233186
2017-05-22,0.012674500896422858
2017-05-23,0.002542255989503639
2017-05-24,0.009558143615323589
2017-05-25,0.006472830378643435
2017-05-26,0.0028796453600483662
2017-05-30,-0.007274335631328621
2017-05-31,0.0041462881300962096
2017-06-01,0.012673625683789158
2017-06-02,-0.00047404277447926635
2017-06-05,-0.0001894042613603819
2017-06-06,-0.0011384915113655802
2017-06-07,0.006078678969719586
2017-06-08,-0.01331198224053376
2017-06-09,-0.0010523211639398289
2017-06-12,0.0013409062960514362
2017-06-13,0.004209009147154719
2017-06-14,0.004095930774656864
2017-06-15,0.0011384678922194968
2017-06-16,-0.03506097970815769
2017-06-19,0.0032404839245718797
2017-06-20,-0.010375942851340358
2017-06-21,-0.010682404726750083
2017-06-22,-0.0030992295982897877
2017-06-23,0.005215142292670727
2017-06-26,0.001795647860530547
2017-06-27,-0.018723243584420568
2017-06-28,0.004262825911992119
2017-06-29,-0.03628110924296257
2017-06-30,0.022546127094365875
2017-07-03,-0.002153344849603167
2017-07-05,-0.005652677232886316
2017-07-06,-0.005608932283082457
2017-07-07,0.00010460006189383364
2017-07-10,-0.008146064283699461
2017-07-11,0.013477847721410363
2017-07-12,0.00986995833951343
2017-07-13,-0.0026747574463573676
2017-07-14,0.007530541028100801
2017-07-17,-0.0039931896346362405
2017-07-18,-0.0014392229429623926
2017-07-19,-0.052192619373440774
2017-07-20,0.0044532248002138175
2017-07-21,0.012867390827103975
2017-07-24,0.002989474528993119
2017-07-25,0.00915365763134135
2017-07-26,-0.001160304843388582
2017-07-27,0.005807890890361822
2017-07-28,0.002834469010645435
2017-07-31,-0.0023029915520336175
2017-08-01,-0.0005246742728234333
2017-08-02,0.003989599196688953
2017-08-03,-0.004705773155032511
2017-08-04,-0.007039147389367506
2017-08-07,0.005713977899541645
2017-08-08,-0.02146276447862394
2017-08-09,0.029566721681256958
2017-08-10,-0.005847994706039472
2017-08-11,0.01922276833184533
2017-08-14,0.010306118180677393
2017-08-15,-0.013057139182335198
2017-08-16,0.012609929462203961
2017-08-17,-0.013677727374700743
2017-08-18,-0.005588707607485088
2017-08-21,0.0014573223815463887
2017-08-22,0.01111925923806889
2017-08-23,-0.002466887136467588
2017-08-24,-0.02349047435202478
2017-08-25,0.001371711720282942
2017-08-28,-0.0027396654094140604
2017-08-29,0.0075014090194771565
2017-08-30,0.002307132597345607
2017-08-31,-0.004708049859670549
2017-09-01,0.010616856936211061
2017-09-05,0.001352215774504728
2017-09-06,0.01319191665160524
2017-09-07,-0.009329200007960337
2017-09-08,0.01003823415247651
2017-09-11,0.004508092499292404
2017-09-12,0.006426117735361281
2017-09-13,-0.0031420197955205342
2017-09-14,0.001118158143712078
2017-09-15,0.004773543846909645
2017-09-18,-0.00010139531366382126
2017-09-19,-0.002830170421156075
2017-09-20,-0.009427345383539731
2017-09-21,-0.008903085091801932
2017-09-22,-0.008157127606599368
2017-09-25,0.007495829934822007
2017-09-26,0.005166141415850589
2017-09-27,-0.008531849292642057
2017-09-28,0.05391367397572133
2017-09-29,0.009739273089467426
2017-10-02,-0.027961782114451772
2017-10-03,-0.016938958410457006
2017-10-04,0.017230830735666114
2017-10-05,-0.014533320150461604
2017-10-06,0.00337208170136849
2017-10-09,-0.013749949578927056
2017-10-10,0.006403040507912072
2017-10-11,0.008619794782924517
2017-10-12,0.0074270738076067655
2017-10-13,-0.005150354196592488
2017-10-16,0.006293395117390688
2017-10-17,0.0004036662140147751
2017-10-18,-0.0003022954531629596
2017-10-19,0.002319893592418909
2017-10-20,-0.0011070692753371025
2017-10-23,-0.00040304898239418296
2017-10-24,-0.0006048172445662914
2017-10-25,-0.0029243440327858528
2017-10-26,0.0017194485259637293
2017-10-27,0.0032308447435467347
2017-10-30,-0.01388881033199163
2017-10-31,0.015819493498382187
2017-11-01,0.003215204016309814
2017-11-02,-0.018026955700659264
2017-11-03,-0.011728865071437111
2017-11-06,-0.03003105460886224
2017-11-07,0.01266097030909541
2017-11-08,0.013132979082129737
2017-11-09,-0.009540636879013076
2017-11-10,0.014763099486879483
2017-11-13,0.0004125082130177482
2017-11-14,0.016708071040976602
2017-11-15,-0.021200833962950583
2017-11-16,0.031712746973191486
2017-11-17,-0.002209694553016006
2017-11-20,0.0075503389820019695
2017-11-21,-0.0001995223746706909
2017-11-22,-0.010494040163777862
2017-11-24,0.0012119341591159127
2017-11-27,0.009986951934754407
2017-11-28,0.006891647465705475
2017-11-29,0.012995074191988865
2017-11-30,0.0005872976209373437
2017-12-01,0.006557286603517509
2017-12-04,0.015848135749736425
2017-12-05,-0.014548218883461916
2017-12-06,0.0003887355059992714
2017-12-07,-0.008349791479002833
2017-12-08,-0.009594549018282827
2017-12-11,-0.006326707036876322
2017-12-12,0.005471758207986843
2017-12-13,-0.0010885352107561364
2017-12-14,-0.0071314173232044364
2017-12-15,0.011871289072406421
2017-12-18,0.0025635105385639623
2017-12-19,-0.0011801666377676545
2017-12-20,-0.0016739142143604724
2017-12-21,-0.002465200593823491
2017-12-22,0.007612505590728125
2017-12-26,0.0008828475058630936
2017-12-27,0.0011762925531255686
2017-12-28,0.006200329078119626
2017-12-29,-0.0032276072357806385
2018-01-02,-0.006672687519047371
2018-01-03,0.002370896520274446
2018-01-04,0.006307120748365147
2018-01-05,0.009793542983109527
2018-01-08,0.001066988997380225
2018-01-09,-0.0009691100201405511
2018-01-10,-0.014933857832506447
2018-01-11,-0.005709866535847485
2018-01-12,9.930063977980907e-05
2018-01-16,0.0027714928213111722
2018-01-17,0.013426980266764588
2018-01-18,0.002532997177719265
2018-01-19,-0.0361480333722739
2018-01-22,-0.0006051785527750875
2018-01-23,-0.0024211224959136413
2018-01-24,0.012134904439140337
2018-01-25,0.049954917170666135
2018-01-26,0.02245704716465391
2018-01-29,0.0030711893445591887
2018-01-30,0.0017628391274739919
2018-01-31,0.007409538166136986
2018-02-01,-0.011492231031425382
2018-02-02,-0.03683003611882385
2018-02-05,-0.019602268724940197
2018-02-06,0.009159731257184944
2018-02-07,0.0019520002182815688
2018-02-08,-0.012663069937927096
2018-02-09,0.0047355379358891
2018-02-12,0.00451668409109951
2018-02-13,0.00400788955847875
2018-02-14,0.010222951647948841
2018-02-15,0.010119668879725818
2018-02-16,0.0065831671870901776
2018-02-20,-0.00853068237592125
2018-02-21,-0.005162732609238385
2018-02-22,0.009610187463636954
2018-02-23,0.011041132492758399
2018-02-26,0.011297417397124754
2018-02-27,-0.00772692138527642
2018-02-28,0.001782929903061392
2018-03-01,-0.00037472007469530055
2018-03-02,0.014521017031027483
2018-03-05,0.013390002156463687
2018-03-06,0.002916027731599602
2018-03-07,-0.007904733290760135
2018-03-08,0.00393805179451423
2018-03-09,0.008392647127152042
2018-03-12,0.0013569287775596628
2018-03-13,0.0004516177457518644
2018-03-14,-0.0016254686416852238
2018-03-15,-0.014380972135794812
2018-03-16,-0.010645201221313183
2018-03-19,0.0005563860288275713
2018-03-20,-0.00111239624080528
2018-03-21,-0.006589297882090728
2018-03-22,-0.004484332016700621
2018-03-23,-0.007883074182489347
2018-03-26,0.01182402951131789
2018-03-27,0.003552211315655862
2018-03-28,-0.013041498904025839
2018-03-29,0.004152975959987648
2018-04-02,-0.0240625307680451
2018-04-03,0.001926328656877585
2018-04-04,0.009708609856598382
2018-04-05,0.0024755297741008153
2018-04-06,-0.005535528811008716
2018-04-09,0.011708338724892409
2018-04-10,0.002845711382078564
2018-04-11,0.00822897255512589
2018-04-12,-0.01416633472666573
2018-04-13,0.006852171510284721
2018-04-16,0.013799403650551323
2018-04-17,0.01109445568989309
2018-04-18,-0.0029504909415567493
2018-04-19,-0.015536800380498983
2018-04-20,-0.030155038512795773
2018-04-23,0.00513367494399164
2018-04-24,-0.001060077331862308
2018-04-25,0.014759886419319468
2018-04-26,0.015780799194328177
2018-04-27,-0.0014972546940639209
2018-04-30,-0.011997546761897682
2018-05-01,-0.006735465938109364
